Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_4s_one_electron,J_total_Ca
14.65,0.011228278134859278,0.0020036901290412215,0.00026118009890402106,0.0010622137867832514,0.00012733433862441838,1.5056971149275851e-05,0.03415369942035361
14.700000000000001,0.011145737320966721,0.0019879594860843313,0.0002591292581449198,0.0010432026116769279,0.0001249976991425875,1.4938772276363547e-05,0.03382473153986176
14.75,0.011063735999343674,0.0019722948614531556,0.0002570855856627274,0.0010245595750533471,0.0001227075787843981,1.4820974003344333e-05,0.03349947776395228
14.8,0.010982272195933897,0.0019566977468575557,0.0002550493468567091,0.0010062770876744739,0.00012046298841381633,1.4703592273351968e-05,0.03317788622037277
14.850000000000001,0.01090134391323911,0.0019411695736558678,0.0002530207969530478,0.0009883477240335396,0.00011826296097674089,1.4586642420791242e-05,0.032859905962599315
14.9,0.010820949131026247,0.0019257117141516086,0.0002510001812263676,0.0009707642187386765,0.00011610655099536612,1.447013918464864e-05,0.032545486949582
14.950000000000001,0.010741085807025088,0.001910325482879886,0.0002489877352197745,0.0009535194629754956,0.0001139928340739432,1.4354096721716423e-05,0.03223458002598956
15.0,0.010661751877616294,0.0018950121378827072,0.00024698368496322215,0.0009366065010470331,0.00011192090641571116,1.423852861971798e-05,0.03192713690294034
15.05,0.010582945258509825,0.001879772881972415,0.0002449882471900251,0.0009200185269894921,0.00010988988435076925,1.4123447910323262e-05,0.031623110139206746
15.100000000000001,0.010504663845413861,0.0018646088639825873,0.00024300162955136068,0.0009037488812622641,0.00010789890387466945,1.4008867082044272e-05,0.03132245312288131
15.15,0.010426905514694204,0.0018495211800057508,0.00024102403082861202,0.0008877910475107001,0.00010594712019750614,1.3894798093001359e-05,0.031025120053492377
15.200000000000001,0.01034966812402421,0.001834510874617349,0.00023905564114342037,0.0008721386494001499,0.00010403370730328576,1.3781252383551992e-05,0.030731065924557675
15.25,0.01027294951302534,0.0018195789420854464,0.00023709664216532825,0.0008567854475198082,0.00010215785751936197,1.3668240888774575e-05,0.030440246506564798
15.3,0.0101967475038983,0.0018047263275656907,0.00023514720731690377,0.00084172533635491,0.0001003187810957227,1.3555774050800444e-05,0.030152618330367188
15.350000000000001,0.010121059902044914,0.001789953928281126,0.00023320750197625267,0.0008269523413258727,9.851570579392197e-05,1.344386183098816e-05,0.029868138670985332
15.4,0.010045884496680679,0.0017752625946864686,0.00023127768367683037,0.0008124606158929732,9.674787648544926e-05,1.3332513721934623e-05,0.029586765531802357
15.450000000000001,0.009971219061438117,0.0017606531316165194,0.00022935790230447947,0.0007982444387251949,9.501455475933439e-05,1.3221738759318333e-05,0.029308457629144042
15.5,0.00989706135496099,0.0017461262994184204,0.00022744830029162685,0.000784298210931896,9.331501853878909e-05,1.3111545533570676e-05,0.02903317437723333
15.55,0.009823409121489357,0.0017316828150674903,0.00022554901280858112,0.0007706164533559629,9.164856170668776e-05,1.3001942201371561e-05,0.028760875873509503
15.600000000000001,0.009750260091435628,0.0017173233532664326,0.00022366016795188302,0.0007571938039271573,9.00144937396963e-05,1.2892936496966424e-05,0.028491522884302945
15.65,0.009677611981951589,0.0017030485475277158,0.000221781886929665,0.000744025015074366,8.841213935085801e-05,1.2784535743301908e-05,0.028225076830855886
15.700000000000001,0.009605462497486499,0.0016888589912389762,0.00021991428424398597,0.0007311049511954983,8.684083814045076e-05,1.2676746862978077e-05,0.02796149977568057
15.75,0.009533809330336335,0.0016747552387113213,0.00021805746787011352,0.0007184285861838034,8.529994425493337e-05,1.2569576389015463e-05,0.027700754409245992
15.8,0.009462650161184196,0.0016607378062104229,0.00021621153943272986,0.00070599100100938,8.378882605379968e-05,1.246303047543548e-05,0.027442804036984642
15.850000000000001,0.00939198265963199,0.0016468071729703413,0.00021437659437904702,0.0006937873813547046,8.230686578416602e-05,1.2357114907653309e-05,0.02718761256661129
15.9,0.00932180448472342,0.0016329637821900216,0.00021255272214881876,0.0006818130153029985,8.085345926291728e-05,1.2251835112682488e-05,0.026935144495745383
15.950000000000001,0.009252113285458356,0.0016192080420124385,0.00021074000634124345,0.0006700632910782908,7.942801556624255e-05,1.2147196169150867e-05,0.02668536489982958
16.0,0.009182906701298673,0.001605540326486392,0.00020893852487875706,0.0006585336948360592,7.802995672639407e-05,1.2043202817127889e-05,0.026438239420336622
16.05,0.00911418236266559,0.0015919609765109582,0.00020714835016771754,0.0006472198085033343,7.665871743550492e-05,1.1939859467763283e-05,0.026193734253257092
16.1,0.009045937891428626,0.0015784703007626394,0.00020536954925598884,0.0006361173076671992,7.531374475630681e-05,1.1837170212737699e-05,0.025951816137861017
16.150000000000002,0.008978170901386183,0.0015650685766052577,0.00020360218398743325,0.0006252219595106132,7.399449783958955e-05,1.1735138833525843e-05,0.025712452345726017
16.2,0.008910878998737893,0.0015517560509826632,0.00020184631115332665,0.0006145296207945279,7.270044764824938e-05,1.1633768810473031e-05,0.025475610670025375
16.25,0.008844059782548729,0.0015385329412943335,0.0002001019826407125,0.0006040362358852692,7.143107668777444e-05,1.1533063331686137e-05,0.025241259415069182
16.3,0.008777710845205046,0.0015253994362539737,0.0001983692455777156,0.0005937378348261993,7.018587874302116e-05,1.1433025301740284e-05,0.02500936738609227
16.35,0.008711829772862525,0.0015123556967312065,0.0001966481424758353,0.0005836305314526652,6.896435862113501e-05,1.133365735020249e-05,0.024779903879282344
16.400000000000002,0.008646414145886159,0.0014994018565764897,0.0001949387113692447,0.0005737105215492856,6.776603190047556e-05,1.123496183997392e-05,0.024552838672042304
16.45,0.008581461539282338,0.0014865380234293842,0.0001932409859511214,0.0005639740810486332,6.659042468540636e-05,1.1136940875452366e-05,0.024328142013480828
16.5,0.008516969523123094,0.0014737642795103136,0.00019155499570703823,0.00055441756427039,6.543707336681377e-05,1.1039596310516679e-05,0.024105784615125147
16.55,0.00845293566296263,0.0014610806823959763,0.0001898807660454458,0.0005450374022000848,6.430552438822291e-05,1.0942929756335181e-05,0.023885737641850615
16.6,0.008389357520246126,0.0014484872657785548,0.00018821831842527652,0.0005358301008065141,6.319533401737917e-05,1.084694258899987e-05,0.023667972703021276
16.650000000000002,0.008326232652710996,0.0014359840402088998,0.00018656767048070547,0.000526792239396997,6.210606812316912e-05,1.0751635956988618e-05,0.023452461843836175
16.7,0.008263558614780587,0.0014235709938238603,0.00018492883614310202,0.0005179204690096103,6.103730195775606e-05,1.0657010788457472e-05,0.023239177536876213
16.75,0.008201332957950442,0.0014112480930579376,0.00018330182576020782,0.0005092115108415754,5.998861994380787e-05,1.0563067798365258e-05,0.023028092673846205
16.8,0.00813955323116723,0.0013990152833394573,0.00018168664621257948,0.0005006621547129937,5.895961546669946e-05,1.0469807495432863e-05,0.02281918055750756
16.85,0.008078216981200346,0.0013868724897714397,0.00018008330102733188,0.0004922692575651252,5.794989067157146e-05,1.03772301889394e-05,0.022612414893796298
16.900000000000002,0.008017321753006327,0.0013748196177973723,0.00017849179048922198,0.00048402974199244207,5.695905626513267e-05,1.0285335995357768e-05,0.022407769784122
16.95,0.00795686509008613,0.001362856553852084,0.00017691211174911245,0.0004759405948076949,5.598673132209433e-05,1.019412484483197e-05,0.022205219717843054
17.0,0.00789684453483535,0.0013509831659979175,0.00017534425892985382,0.0004679988656392437,5.5032543096126974e-05,1.0103596487498617e-05,0.022004739564913466
17.05,0.007837257628887494,0.0013391993045464223,0.00017378822322962773,0.0004602016655599346,5.409612683523458e-05,1.0013750499655254e-05,0.021806304568697414
17.1,0.007778101913450329,0.0013275048026657572,0.00017224399302278966,0.0004525461657467993,5.3177125601440384e-05,9.924586289777823e-06,0.02160989033894675
17.150000000000002,0.007719374929635429,0.001315899476974031,0.0001707115539582536,0.00044502959617088723,5.227519009468386e-05,9.836103104389933e-06,0.02141547284493763
17.2,0.007661074218780987,0.0013043831281187872,0.00016919088905546,0.00043764924431654824,5.1389978480829014e-05,9.748300033786436e-06,0.021223028408762307
17.25,0.007603197322767954,0.0012929555413428461,0.00016768197879796746,0.00043040245392949407,5.052115622368657e-05,9.661176017613826e-06,0.02103253369877184
17.3,0.007545741784329637,0.0012816164870367319,0.0001661848012247116,0.00042328662379299576,4.9668395920956115e-05,9.57472985031012e-06,0.020843965723166494
17.35,0.007488705147354755,0.0012703657212778856,0.00016469933201897062,0.00041629920653156775,4.8831377143994176e-05,9.48896018640664e-06,0.020657301823729404
17.400000000000002,0.0074320849571841,0.0012592029863568947,0.00016322554459508067,0.0004094377074415232,4.800978628131858e-05,9.403865545694338e-06,0.020472519669700585
17.45,0.00737587876090085,0.0012481280112909528,0.0001617634101829422,0.0004026996833477869,4.720331638576025e-05,9.319444318257217e-06,0.02028959725178729
17.5,0.007320084107614606,0.0012371405123247634,0.00016031289791035796,0.00039608274148636777,4.641166702517573e-05,9.235694769375319e-06,0.020108512876307466
17.55,0.007264698548739275,0.0012262401934191186,0.00015887397488324569,0.0003895845384119135,4.5634544136636815e-05,9.152615044299907e-06,0.01992924515946318
17.6,0.007209719638264817,0.0012154267467273533,0.00015744660626376448,0.00038320277892976836,4.487165988401365e-05,9.070203172903231e-06,0.01975177302174037
17.650000000000002,0.007155144933022971,0.0012046998530599038,0.00015603075534639712,0.00037693521505198247,4.412273251887157e-05,8.9884570742055e-06,0.01957607568243208
17.7,0.007100971992947042,0.0011940591823371837,0.00015462638363202835,0.00037077964497672595,4.3387486244602806e-05,8.90737456078145e-06,0.019402132654282044
17.75,0.007047198381325785,0.0011835043940309872,0.00015323345090005895,0.00036473391209057153,4.266565108371578e-05,8.82695334304899e-06,0.01922992373824549
17.8,0.006993821665051542,0.0011730351375946453,0.00015185191527859707,0.00035879590399313157,4.1956962748207934e-05,8.7471910334424e-06,0.019059429018364493
17.85,0.006940839414862609,0.0011626510528821327,0.0001504817333127641,0.0003529635515435312,4.126116251294758e-05,8.66808515047244e-06,0.01889062885675483
