Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(5),J_total_Br
50.650000000000006,0.00078442030885831,0.00011988829093800391,1.3402613382676002e-05,2.016508244351249e-05,2.313214394952792e-06,1.912369665291143e-06,2.6034045259647678e-08,1.5622322939403305e-07,0.0019481085270755744
50.7,0.0007812786746533082,0.00011933902034890646,1.3311531926538972e-05,2.0070849867824338e-05,2.2972347157735855e-06,1.9034083337214327e-06,2.579978808119427e-08,1.551419110064601e-07,0.0019398702136972402
50.75,0.0007781507587358477,0.000118792543915816,1.322113661966179e-05,1.9977107520113278e-05,2.2813775737815604e-06,1.894493769870355e-06,2.5567832250101387e-08,1.5406890311830667e-07,0.0019316709158820474
50.800000000000004,0.0007750364980731356,0.00011824884637952278,1.3131421804915144e-05,1.9883852654339816e-05,2.265641939099466e-06,1.885625710766546e-06,2.53381532803642e-08,1.5300413570597565e-07,0.0019235104303109505
50.85,0.0007719358299239282,0.00011770791256669554,1.3042381875677776e-05,1.9791082540380236e-05,2.2500267912374042e-06,1.8768038949702404e-06,2.5110726966257382e-08,1.5194753938594469e-07,0.0019153885548200318
50.900000000000006,0.0007688486918372719,0.00011716972738941638,1.2954011275352446e-05,1.969879446393718e-05,2.234531119000845e-06,1.8680280625646045e-06,2.4885529378902822e-08,1.5089904540847434e-07,0.0019073050883933315
50.95,0.0007657750216512551,0.00011663427584471863,1.2866304496887016e-05,1.960698572645084e-05,2.219153920399636e-06,1.8592979551471332e-06,2.466253686288273e-08,1.4985858565138538e-07,0.001899259831155749
51.0,0.0007627147574917574,0.00011610154301412571,1.277925608230024e-05,1.951565364501037e-05,2.2038942025579263e-06,1.8506133158210627e-06,2.444172603289615e-08,1.488260926138977e-07,0.0018912525843659763
51.050000000000004,0.0007596678377712066,0.0001155715140631926,1.2692860622212499e-05,1.94247955522658e-05,2.188750981625056e-06,1.8419738891868395e-06,2.4223073770459483e-08,1.4780149941053596e-07,0.0018832831504094864
51.1,0.0007566342011873405,0.00011504417424104941,1.2607112755381326e-05,1.933440879634039e-05,2.1737232826873757e-06,1.8333794213336296e-06,2.4006557220649898e-08,1.467847397650995e-07,0.0018753513327915722
51.150000000000006,0.0007536137867219683,0.00011451950887994607,1.2522007168241528e-05,1.924449074074324e-05,2.158810139680956e-06,1.8248296598308508e-06,2.379215378889069e-08,1.4577574800469328e-07,0.0018674569361304242
51.2,0.0007506065336397417,0.00011399750339480028,1.2437538594450177e-05,1.91550387642825e-05,2.1440105953052475e-06,1.8163243537197663e-06,2.3579841137778858e-08,1.4477445905382298e-07,0.0018595997661502676
51.25,0.0007476123814869247,0.00011347814328274618,1.235370181443603e-05,1.90660502609788e-05,2.1293237009376037e-06,1.8078632535051002e-06,2.3369597183953405e-08,1.4378080842854976e-07,0.0018517796296745337
51.300000000000004,0.0007446312700901707,0.00011296141412268588,1.227049165495367e-05,1.89775226399792e-05,2.114748516548713e-06,1.7994461111467029e-06,2.3161400095004615e-08,1.427947322307082e-07,0.001843996334619083
51.35,0.0007416631395553042,0.00011244730157484289,1.2187902988642153e-05,1.8889453325471554e-05,2.100284110618912e-06,1.7910726800512558e-06,2.2955228286423175e-08,1.4181616714218393e-07,0.0018362496899854814
51.400000000000006,0.0007387079302661021,0.00011193579138031683,1.2105930733588023e-05,1.8801839756599146e-05,2.085929560055345e-06,1.7827427150640058e-06,2.275106041858862e-08,1.4084505041924993e-07,0.0018285395058543067
51.45,0.0007357655828830855,0.0001114268693606413,1.2024569852892945e-05,1.8714679387375924e-05,2.071683950110018e-06,1.774455972460555e-06,2.2548875393797134e-08,1.3988131988696327e-07,0.0018208655933785172
51.5,0.0007328360383423089,0.00011092052141734246,1.1943815354245531e-05,1.8627969686601936e-05,2.0575463742986702e-06,1.7662122099386741e-06,2.2348652353327372e-08,1.389249139336187e-07,0.0018132277647768505
51.550000000000004,0.0007299192378541579,0.00011041673353150056,1.1863662289497627e-05,1.854170813777931e-05,2.0435159343205067e-06,1.7580111866101668e-06,2.2150370674544394e-08,1.3797577150526125e-07,0.0018056258333272765
51.6,0.0007270151229021511,0.00010991549176331328,1.1784105754244889e-05,1.8455892239028617e-05,2.0295917399787637e-06,1.7498526629927717e-06,2.1954009968041013e-08,1.3703383210025507e-07,0.001798059613360495
51.650000000000006,0.0007241236352417416,0.00010941678225166036,1.1705140887411484e-05,1.837051950300554e-05,2.0157729091020786e-06,1.7417364010020926e-06,2.1759550074815684e-08,1.3609903576390908e-07,0.0017905289202534685
51.7,0.0007212447168991284,0.00010892059121367141,1.1626762870839172e-05,1.8285587456818093e-05,2.002058567466699e-06,1.7336621639435872e-06,2.1566971063487116e-08,1.35171323083159e-07,0.0017830335704230088
51.75,0.0007183783101700666,0.00010842690494429445,1.1548966928880358e-05,1.8201093641944087e-05,1.988447848719472e-06,1.7256297165045763e-06,2.1376253227544446e-08,1.3425063518130235e-07,0.0017755733813194002
51.800000000000004,0.000715524357618685,0.00010793570981586729,1.1471748327995376e-05,1.81170356141491e-05,1.974939894301646e-06,1.7176388247463045e-06,2.1187377082633005e-08,1.3333691371279075e-07,0.0017681481714200678
51.85,0.0007126828020763082,0.00010744699227769079,1.1395102376353836e-05,1.803341094340486e-05,1.961533853373459e-06,1.7096892560960388e-06,2.1000323363874928e-08,1.3243010085807526e-07,0.0017607577602232925
51.900000000000006,0.000709853586640278,0.00010696073885560347,1.1319024423439877e-05,1.7950217213807893e-05,1.9482288827394913e-06,1.701780779339196e-06,2.0815073023223934e-08,1.3153013931850436e-07,0.001753401968241958
51.95,0.0007070366546727857,0.00010647693615155907,1.1243509859661576e-05,1.786745202349876e-05,1.93502414677481e-06,1.6939131646115246e-06,2.0631607226854395e-08,1.306369723112757e-07,0.0017460806169973535
52.0,0.000704231949799702,0.0001059955708432051,1.1168554115964116e-05,1.7785112984581506e-05,1.921918817351853e-06,1.6860861833913114e-06,2.0449907352583587e-08,1.2975054356443953e-07,0.0017387935290130035
52.050000000000004,0.0007014394159094154,0.00010551662968346398,1.1094152663446964e-05,1.7703197723043626e-05,1.9089120737680824e-06,1.6782996084916357e-06,2.026995498732714e-08,1.2887079731195352e-07,0.0017315405278085527
52.1,0.0006986589971516735,0.00010504009950011626,1.1020301012984906e-05,1.762170387867643e-05,1.8960031026743818e-06,1.670553214052663e-06,2.0091731924587137e-08,1.279976782887899e-07,0.0017243214378936833
52.150000000000006,0.0006958906379364259,0.00010456596719538499,1.0946994714852784e-05,1.7540629104995682e-05,1.8831910980041745e-06,1.6628467755339678e-06,1.9915220161972063e-08,1.2713113172609218e-07,0.0017171360847620732
52.2,0.0006931342829326761,0.00010409421974552317,1.0874229358354155e-05,1.7459971069162815e-05,1.8704752609032983e-06,1.6551800697069096e-06,1.9740401898748682e-08,1.2627110334638225e-07,0.0017099842948854022
52.25,0.0006903898770673315,0.00010362484420040204,1.0802000571453544e-05,1.737972745190636e-05,1.8578547996605725e-06,1.6475528746470314e-06,1.9567259533425076e-08,1.25417539358816e-07,0.0017028658957073868
52.300000000000004,0.0006876573655240623,0.00010315782768310218,1.0730304020412468e-05,1.7299895947443885e-05,1.8453289296390965e-06,1.6399649697265072e-06,1.9395775661364614e-08,1.2457038645448888e-07,0.0016957807156378652
52.35,0.0006849366937421632,0.00010269315738950631,1.0659135409429137e-05,1.7220474263404327e-05,1.8328968732082552e-06,1.6324161356066302e-06,1.922593307243031e-08,1.2372959180178983e-07,0.0016887285840469187
52.400000000000006,0.0006822278074154161,0.00010223082058789362,1.0588490480281645e-05,1.7141460120750604e-05,1.8205578596764023e-06,1.6249061542303273e-06,1.905771474865907e-08,1.228951030418009e-07,0.0016817093312590252
52.45,0.0006795306524909624,0.00010177080461853683,1.0518365011974905e-05,1.7062851253702785e-05,1.8083111252242618e-06,1.6174348088147235e-06,1.8891103861965807e-08,1.2206686828375024e-07,0.001674722788547267
52.5,0.0006768451751681737,0.0001013130968933004,1.0448754820390962e-05,1.6984645409661478e-05,1.796155912838986e-06,1.6100018838437357e-06,1.872608377187654e-08,1.2124483610050428e-07,0.0016677687881275598
52.550000000000004,0.0006741713218975301,0.00010085768489524113,1.0379655757942908e-05,1.6906840349131722e-05,1.7840914722489046e-06,1.6026071650607132e-06,1.85626380232904e-08,1.2042895552410825e-07,0.0016608471631529317
52.6,0.0006715090393795027,0.0001004045561782109,1.0311063713232261e-05,1.6829433845647275e-05,1.7721170598589434e-06,1.595250439461112e-06,1.8400750344270086e-08,1.1961917604137672e-07,0.0016539577477078407
52.650000000000006,0.0006688582745634364,9.995369836646051e-05,1.0242974610709666e-05,1.6752423685695162e-05,1.7602319386866853e-06,1.5879314952852e-06,1.8240404643860223e-08,1.188154475895247e-07,0.0016471003768025187
52.7,0.0006662189746464421,9.95050991542465e-05,1.0175384410339145e-05,1.6675807668640788e-05,1.7484353782991113e-06,1.5806501220108154e-06,1.8081585009933678e-08,1.1801772055184678e-07,0.0016402748863673686
52.75,0.0006635910870722881,9.9058746305439e-05,1.0108289107265541e-05,1.6599583606653263e-05,1.7367266547499614e-06,1.5734061103461457e-06,1.7924275707064793e-08,1.1722594575343778e-07,0.0016334811132473837
52.800000000000004,0.000660974559530298,9.861462765313196e-05,1.0041684731485385e-05,1.6523749324631225e-05,1.7251050505177535e-06,1.5661992522225564e-06,1.776846117442987e-08,1.1644007445695918e-07,0.0016267188951966155
52.85,0.0006583693399542537,9.817273109925548e-05,9.975567347521048e-06,1.6448302660129044e-05,1.7135698544444324e-06,1.5590293407874553e-06,1.761412602373411e-08,1.1566005835844808e-07,0.0016199880708726738
52.900000000000006,0.0006557753765212982,9.773304461418929e-05,9.909933054098041e-06,1.6373241463283305e-05,1.7021203616746304e-06,1.5518961703971852e-06,1.746125503716461e-08,1.1488584958316865e-07,0.0016132884798312594
52.95,0.0006531926176508484,9.729555623637911e-05,9.844777983825675e-06,1.6298563596739823e-05,1.6907558735955695e-06,1.544799536609969e-06,1.7309833165369555e-08,1.1411740068150757e-07,0.0016066199625207431
53.0,0.0006506210120035056,9.686025407195402e-05,9.780098302880758e-06,1.622426693558089e-05,1.6794756977775521e-06,1.537739236178876e-06,1.7159845525462517e-08,1.1335466462490991e-07,0.0015999823602767678
53.050000000000004,0.0006480605084799746,9.642712629434631e-05,9.715890210694542e-06,1.6150349367253002e-05,1.668279147915074e-06,1.5307150670448349e-06,1.7011277399052198e-08,1.1259759480185614e-07,0.001593375515316895
53.1,0.0006455110562199861,9.59961611439132e-05,9.652149939642765e-06,1.6076808791494955e-05,1.6571655437685355e-06,1.5237268283296864e-06,1.6864114230297033e-08,1.1184614501388184e-07,0.0015867992707352882
53.150000000000006,0.00064297260460122,9.556734692755991e-05,9.588873754738706e-06,1.6003643120266225e-05,1.6461342111065287e-06,1.5167743203292595e-06,1.67183416239841e-08,1.1110026947163747e-07,0.00158025347049742
53.2,0.0006404451032382376,9.514067201836541e-05,9.5260579533294e-06,1.593085027767588e-05,1.6351844816487376e-06,1.5098573445065018e-06,1.6573945343632418e-08,1.1035992279098761e-07,0.001573737959434831
53.25,0.000637928501981413,9.471612485520925e-05,9.463698864794757e-06,1.58584281999117e-05,1.62431569300939e-06,1.5029757034846273e-06,1.6430911309619786e-08,1.0962505998915027e-07,0.0015672525832399042
53.300000000000004,0.0006354227509158713,9.429369394240084e-05,9.401792850249743e-06,1.5786374835169784e-05,1.6135271886413016e-06,1.4961292010403153e-06,1.6289225597333488e-08,1.0889563648087538e-07,0.0015607971884606885
53.35,0.0006329278003604318,9.387336784931053e-05,9.340336302249514e-06,1.5714688143584534e-05,1.6028183177804898e-06,1.4893176420969454e-06,1.6148874435344168e-08,1.0817160807466252e-07,0.0015543716224957545
53.400000000000006,0.0006304436008665508,9.345513521000201e-05,9.27932564449739e-06,1.5643366097158877e-05,1.5921884353913274e-06,1.482540832717856e-06,1.600984420360235e-08,1.0745293096901686e-07,0.0015479757335890726
53.45,0.0006279701032172739,9.303898472286752e-05,9.218757331555851e-06,1.557240667969506e-05,1.5816369021122791e-06,1.4757985800996543e-06,1.587212143165791e-08,1.0673956174874365e-07,0.0015416093708249415
53.5,0.000625507258426187,9.262490515026389e-05,9.158627848560259e-06,1.550180788672561e-05,1.5711630842021633e-06,1.4690906925655486e-06,1.5735692796901584e-08,1.0603145738127901e-07,0.001535272384122934
53.550000000000004,0.0006230550177363753,9.221288531815111e-05,9.098933710935505e-06,1.54315677254448e-05,1.5607663534869723e-06,1.4624169795587267e-06,1.5600545122828634e-08,1.0532857521305918e-07,0.0015289646242328883
53.6,0.000620613332619385,9.180291411573272e-05,9.039671464115454e-06,1.5361684214640465e-05,1.5504460873072314e-06,1.4557772516357686e-06,1.5466665377324218e-08,1.0463087296592643e-07,0.001522685942729927
53.650000000000006,0.0006181821547741872,9.139498049509745e-05,8.980837683265073e-06,1.529215538462608e-05,1.5402016684658713e-06,1.4491713204600854e-06,1.533404067097014e-08,1.03938308733571e-07,0.0015164361920095046
53.7,0.0006157614361261492,9.098907347086358e-05,8.92242897300544e-06,1.5222979277173365e-05,1.5300324851766538e-06,1.442598998795408e-06,1.520265825537281e-08,1.0325084097800946e-07,0.0015102152252824996
53.75,0.000613351128826006,9.058518211982419e-05,8.86444196714133e-06,1.5154153945445089e-05,1.5199379310130923e-06,1.436060100499298e-06,1.50725055215119e-08,1.0256842852609767e-07,0.0015040228965703213
53.800000000000004,0.0006109511852488382,9.01832955805949e-05,8.806873328391582e-06,1.508567745392834e-05,1.509917404857904e-06,1.429554440516703e-06,1.494356999810988e-08,1.0189103056608075e-07,0.0014978590607000646
53.85,0.0006085615579930544,8.978340305326338e-05,8.749719748122115e-06,1.5017547878368164e-05,1.49997031085297e-06,1.4230818348735452e-06,1.4815839350021667e-08,1.0121860664417692e-07,0.0014917235732996908
53.900000000000006,0.000606182199879374,8.938549379904008e-05,8.692977946081499e-06,1.4949763305701447e-05,1.4900960583497855e-06,1.4166421006703387e-06,1.4689301376644288e-08,1.0055111666119538e-07,0.0014856162907932317
53.95,0.0006038130639498189,8.898955713991168e-05,8.636644670139242e-06,1.4882321833991315e-05,1.4802940618604305e-06,1.4102350560758528e-06,1.4563944010346533e-08,9.988852086918963e-08,0.001479537070396043
54.0,0.0006014541034667038,8.859558245829536e-05,8.580716696026545e-06,1.4815221572361744e-05,1.4705637410090112e-06,1.4038605203207978e-06,1.4439755314917855e-08,9.923077986814396e-08,0.0014734857701100665
54.050000000000004,0.0005991052719116345,8.820355919669558e-05,8.525190827079677e-06,1.4748460640932606e-05,1.4609045204836068e-06,1.397518313691552e-06,1.4316723484036754e-08,9.857785460269135e-08,0.0014674622487191422
54.1,0.0005967665229845097,8.781347685736256e-05,8.470063893985872e-06,1.4682037170755094e-05,1.4513158299886953e-06,1.3912082575239273e-06,1.4194836839758166e-08,9.792970635886754e-08,0.001461466365784342
54.150000000000006,0.0005944378106025231,8.7425325001952e-05,8.415332754531648e-06,1.461594930374738e-05,1.441797104198043e-06,1.3849301741969591e-06,1.407408383101946e-08,9.728629676089792e-08,0.001455497981639332
54.2,0.0005921190888991747,8.703909325118735e-05,8.360994293353714e-06,1.4550195192630779e-05,1.432347782708091e-06,1.3786838871267404e-06,1.3954453032165104e-08,9.664758776801421e-08,0.0014495569573857716
54.25,0.0005898103122232809,8.665477128452315e-05,8.307045421692195e-06,1.4484773000866125e-05,1.4229673099917854e-06,1.3724692207602798e-06,1.383593314148946e-08,9.601354167130396e-08,0.0014436431548887363
54.300000000000004,0.0005875114351379922,8.627234883981053e-05,8.25348307714637e-06,1.4419680902590574e-05,1.413655135352885e-06,1.3662860005694014e-06,1.3718512979797755e-08,9.538412109059228e-08,0.001437756436772172
54.35,0.000585222412419814,8.58918157129646e-05,8.200304223432786e-06,1.4354917082554767e-05,1.4044107128807266e-06,1.360134053044679e-06,1.3602181488984808e-08,9.47592889713552e-08,0.001431896666414384
54.400000000000006,0.0005829431990576285,8.551316175763296e-05,8.147505850145681e-06,1.4290479736060244e-05,1.395233501405429e-06,1.354013205689394e-06,1.3486927730631157e-08,9.413900858166288e-08,0.0014260637079435434
54.45,0.0005806737502517252,8.513637688486675e-05,8.095084972519853e-06,1.4226367068897338e-05,1.3861229644535652e-06,1.3479232870135414e-06,1.3372740884616811e-08,9.352324350915487e-08,0.001420257426233238
54.5,0.0005784140214128307,8.476145106279273e-05,8.04303863119574e-06,1.416257729728327e-05,1.377078570204259e-06,1.3418641265278547e-06,1.3259610247751814e-08,9.291195765804439e-08,0.0014144776868980373
54.550000000000004,0.0005761639681611449,8.438837431628755e-05,7.991363891986876e-06,1.4099108647800688e-05,1.3680997914457308e-06,1.3358355547378747e-06,1.3147525232423904e-08,9.23051152461534e-08,0.0014087243562890925
54.6,0.0005739235463253819,8.401713672665374e-05,7.940057845649611e-06,1.4035959357336541e-05,1.3591861055322803e-06,1.3298374031380492e-06,1.3036475365262765e-08,9.170268080197761e-08,0.0014029973014897743
54.650000000000006,0.0005716927119418107,8.364772843129694e-05,7.889117607655016e-06,1.3973127673021198e-05,1.3503369943416827e-06,1.3238695042058591e-06,1.2926450285820588e-08,9.11046191617795e-08,0.0013972963903113166
54.7,0.000569471421253305,8.328013962340555e-05,7.838540317963106e-06,1.391061185216804e-05,1.3415519442330314e-06,1.3179316913959877e-06,1.2817439745269121e-08,9.051089546671217e-08,0.001391621491288512
54.75,0.000567259630708392,8.291436055163142e-05,7.788323140799179e-06,1.3848410162213267e-05,1.3328304460049806e-06,1.312023799134512e-06,1.2709433605112465e-08,8.99214751599707e-08,0.001385972473675418
54.800000000000004,0.0005650572969603079,8.255038151977266e-05,7.738463264432393e-06,1.3786520880656105e-05,1.3241719948544146e-06,1.3061456628131371e-06,1.2602421835915937e-08,8.93363239839722e-08,0.0013803492074410994
54.85,0.0005628643768660577,8.218819288645816e-05,7.688957900956496e-06,1.372494229499937e-05,1.3155760903355314e-06,1.3002971187834578e-06,1.2496394516050326e-08,8.875540797756521e-08,0.0013747515632653979
54.900000000000006,0.000560680827485475,8.182778506483332e-05,7.639804286072637e-06,1.3663672702690262e-05,1.3070422363193192e-06,1.2944780043512454e-06,1.2391341830451496e-08,8.817869347326433e-08,0.0013691794125347222
54.95,0.0005585066060802909,8.146914852224823e-05,7.590999678874378e-06,1.3602710411061627e-05,1.298569940953455e-06,1.288688157770784e-06,1.228725406939557e-08,8.760614709451495e-08,0.0013636326273378768
55.0,0.0005563416701132017,8.111227377994668e-05,7.5425413616347e-06,1.354205373727341e-05,1.2901587166225827e-06,1.282927418239223e-06,1.2184121627288683e-08,8.703773575298448e-08,0.0013581110804619036
55.050000000000004,0.0005541859772469431,8.075715141275745e-05,7.49442663959515e-06,1.348170100825454e-05,1.2818080799089976e-06,1.2771956258909668e-06,1.2081935001471673e-08,8.647342664587997e-08,0.001352614645387961
55.1,0.0005520394853433691,8.040377204878721e-05,7.446652840757031e-06,1.3421650560645116e-05,1.2735175515537207e-06,1.271492621792102e-06,1.1980684791039704e-08,8.59131872532925e-08,0.0013471431962872283
55.150000000000006,0.0005499021524625307,8.005212636911454e-05,7.399217315674554e-06,1.3361900740738854e-05,1.265286656417948e-06,1.2658182479348453e-06,1.1880361695675773e-08,8.535698533556798e-08,0.0013416966080168275
55.2,0.0005477739368617633,7.97022051074864e-05,7.352117437250097e-06,1.3302449904425978e-05,1.2571149234448992e-06,1.260172347232032e-06,1.1780956514498695e-08,8.48047889307068e-08,0.001336274756115784
55.25,0.0005456547969947733,7.935399905001554e-05,7.3053506005313505e-06,1.3243296417136304e-05,1.2490018856220267e-06,1.2545547635116294e-06,1.1682460144925297e-08,8.425656635178477e-08,0.0013308775168010018
55.300000000000004,0.0005435446915107312,7.900749903487985e-05,7.258914222510487e-06,1.3184438653782735e-05,1.2409470799436087e-06,1.248965341511287e-06,1.1584863581546289e-08,8.371228618440112e-08,0.0013255047669632723
55.35,0.0005414435792533691,7.86626959520236e-05,7.212805741925287e-06,1.3125874998705065e-05,1.232950047373715e-06,1.243403926872917e-06,1.1488157915015938e-08,8.317191728415409e-08,0.0013201563841633065
55.400000000000006,0.0005393514192600775,7.83195807428596e-05,7.167022619062119e-06,1.3067603845614028e-05,1.2250103328095254e-06,1.2378703661372978e-06,1.139233433095512e-08,8.263542877413939e-08,0.001314832246627787
55.45,0.0005372681707610119,7.797814439997381e-05,7.121562335560918e-06,1.3009623597535785e-05,1.2171274850450279e-06,1.2323645067387218e-06,1.1297384108867909e-08,8.210279004247444e-08,0.0013095322332454572
55.5,0.0005351937931781978,7.763837796683081e-05,7.07642239422196e-06,1.2951932666756606e-05,1.2093010567350592e-06,1.2268861969996608e-06,1.1203298621071086e-08,8.157397073984577e-08,0.001304256223563222
55.550000000000004,0.0005331282461246423,7.730027253748135e-05,7.031600318814563e-06,1.2894529474767936e-05,1.2015306043597104e-06,1.2214352861254693e-06,1.1110069331636842e-08,8.104894077708206e-08,0.0012990040977822815
55.6,0.0005310714894034493,7.696381925627147e-05,6.987093653887635e-06,1.2837412452211788e-05,1.1938156881890836e-06,1.2160116241991191e-06,1.1017687795348336e-08,8.052767032275126e-08,0.0012937757367542909
55.650000000000006,0.0005290234830069363,7.662900931755282e-05,6.94289996458199e-06,1.2780580038826355e-05,1.1861558722483852e-06,1.2106150621759566e-06,1.0926145656667684e-08,8.001012980077978e-08,0.001288571021977536
55.7,0.0005269841871157578,7.629583396539517e-05,6.899016836444565e-06,1.2724030683392063e-05,1.1785507242833787e-06,1.205245451878501e-06,1.0835434648716698e-08,7.949628988809732e-08,0.0012833898355931427
55.75,0.0005249535620980292,7.596428449329981e-05,6.855441875244336e-06,1.2667762843677801e-05,1.1709998157261628e-06,1.1999026459912607e-06,1.074554659226985e-08,7.898612151230377e-08,0.0012782320603813033
55.800000000000004,0.0005229315685084571,7.563435224391508e-05,6.8121727067900645e-06,1.2611774986387545e-05,1.1635027216612947e-06,1.1945864980555888e-06,1.0656473394759432e-08,7.84795958493589e-08,0.0012730975797575334
55.85,0.0005209181670874723,7.530602860875332e-05,6.769206976749808e-06,1.2556065587107287e-05,1.156059020792248e-06,1.1892968624645658e-06,1.056820704929275e-08,7.797668432129565e-08,0.0012679862777689468
55.900000000000006,0.0005189133187603643,7.4979305027909e-05,6.726542350472096e-06,1.250063313025218e-05,1.148668295408189e-06,1.1840335944579066e-06,1.0480739633681186e-08,7.747735859395539e-08,0.0012628980390905552
55.95,0.0005169169846364238,7.465417298977911e-05,6.6841765128089205e-06,1.2445476109014122e-05,1.1413301313510944e-06,1.1787965501169065e-06,1.0394063309481037e-08,7.698159057474586e-08,0.0012578327490215964
56.0,0.0005149291260080842,7.433062403078432e-05,6.642107167940339e-06,1.2390593025309502e-05,1.1340441179831773e-06,1.1735855863594072e-06,1.0308170321045784e-08,7.648935241042056e-08,0.0012527902934818785
56.050000000000004,0.0005129497043500695,7.400864973509221e-05,6.60033203920082e-06,1.2335982389727344e-05,1.1268098481546412e-06,1.1684005609347964e-06,1.0223052994589926e-08,7.600061648488053e-08,0.0012477705590081508
56.1,0.0005109786813185462,7.368824173434199e-05,6.558848868907252e-06,1.2281642721477732e-05,1.1196269181717519e-06,1.1632413324190382e-06,1.0138703737264082e-08,7.55153554169978e-08,0.0012427734327505016
56.150000000000006,0.000509016018750275,7.336939170737028e-05,6.517655418188551e-06,1.2227572548340464e-05,1.11249492776521e-06,1.1581077602097262e-06,1.005511503624109e-08,7.503354205845948e-08,0.0012377988024687683
56.2,0.0005070616786617718,7.305209137993912e-05,6.476749466816982e-06,1.2173770406614117e-05,1.10541348005885e-06,1.1529997045211745e-06,9.97227945781329e-09,7.455514949163415e-08,0.0012328465565289836
56.25,0.0005051156232484663,7.273633252446478e-05,6.436128813041011e-06,1.2120234841065291e-05,1.0983821815386285e-06,1.1479170263795262e-06,9.890189646500475e-09,7.408015102745807e-08,0.001227916583899832
56.300000000000004,0.0005031778148838684,7.242210695974856e-05,6.3957912734198215e-06,1.2066964404878215e-05,1.091400642021927e-06,1.142859587617898e-06,9.808838324168667e-09,7.36085202033426e-08,0.0012230087741491352
56.35,0.0005012482161187375,7.2109406550709e-05,6.3557346826594035e-06,1.2013957659604657e-05,1.0844684746271541e-06,1.1378272508715542e-06,9.728218289159437e-09,7.314023078110241e-08,0.0012181230174403619
56.400000000000006,0.000499326789680252,7.179822320811527e-05,6.315956893450164e-06,1.1961213175114039e-05,1.077585295743635e-06,1.1328198795731e-06,9.648322415429651e-09,7.26752567449034e-08,0.0012132592045291503
56.45,0.0004974134984711877,7.148854888832257e-05,6.276455776306167e-06,1.190872952954395e-05,1.070750725001808e-06,1.1278373379477139e-06,9.569143651701618e-09,7.221357229923133e-08,0.0012084172267598648
56.5,0.0004955083055690945,7.118037559300842e-05,6.237229219405831e-06,1.1856505309250844e-05,1.0639643852436994e-06,1.122879491008398e-06,9.4906750206232e-09,7.175515186687943e-08,0.001203596976062162
56.550000000000004,0.0004936111742254802,7.087369536891082e-05,6.198275128434196e-06,1.1804539108761099e-05,1.0572259024936933e-06,1.117946204551263e-06,9.41290961793819e-09,7.129997008695648e-08,0.0011987983449475886
56.6,0.0004917220678649966,7.056850030756795e-05,6.159591426426703e-06,1.1752829530722347e-05,1.0505349059295884e-06,1.1130373451508399e-06,9.335840611666548e-09,7.084800181291413e-08,0.0011940212265061944
56.650000000000006,0.0004898409500846277,7.026478254505876e-05,6.121176053614404e-06,1.1701375185855023e-05,1.0438910278539247e-06,1.1081527801554135e-06,9.259461241294322e-09,7.039922211059339e-08,0.0011892655144031695
56.7,0.0004879677846528845,6.996253426174576e-05,6.083026967270726e-06,1.1650174692904308e-05,1.0372939036656053e-06,1.1032923776823923e-06,9.183764816973451e-09,6.995360625629022e-08,0.0011845311028755034
56.75,0.0004861025355089996,6.966174768201858e-05,6.045142141559624e-06,1.1599226678592231e-05,1.0307431718317787e-06,1.098456006613696e-06,9.108744718730877e-09,6.951112973483966e-08,0.001179817886728658
56.800000000000004,0.0004842451667621277,6.93624150740394e-05,6.007519567385219e-06,1.1548529777570139e-05,1.0242384738600038e-06,1.0936435365911766e-06,9.034394395687234e-09,6.907176823771931e-08,0.0011751257613332737
56.85,0.0004823956426905499,6.906452874948974e-05,5.970157252242879e-06,1.1498082632371427e-05,1.017779454270685e-06,1.0888548380120676e-06,8.960707365284864e-09,6.863549766117074e-08,0.0011704546226218864
56.900000000000006,0.00048055392774087825,6.876808106331836e-05,5.933053220071654e-06,1.1447883893364487e-05,1.011365760569767e-06,1.08408978202445e-06,8.887677212524857e-09,6.820229410433924e-08,0.0011658043670856664
56.95,0.00047871998652726814,6.847306441349114e-05,5.8962055111082e-06,1.1397932218706027e-05,1.0049970432217055e-06,1.0793482405227596e-06,8.81529758921341e-09,6.777213386743179e-08,0.0011611748917711847
57.0,0.0004768937838306299,6.817947124074173e-05,5.8596121817420015e-06,1.1348226274294564e-05,9.986729556226888e-07,1.074630086143307e-06,8.743562213216922e-09,6.734499344989277e-08,0.0011565660942771886
57.050000000000004,0.0004750752845978464,6.788729402832404e-05,5.823271304372031e-06,1.129876473372426e-05,9.923931540741255e-07,1.0699351922598325e-06,8.672464867726034e-09,6.692084954859786e-08,0.001151977872751406
57.1,0.00047326445394099426,6.759652530176615e-05,5.787180967264761e-06,1.124954627823902e-05,9.861572977563907e-07,1.0652634329790857e-06,8.601999400528447e-09,6.649967905606496e-08,0.0011474101258873697
57.150000000000006,0.00047146125713656535,6.730715762862517e-05,5.751339274413471e-06,1.1200569596686804e-05,9.79965048702816e-07,1.0606146831364266e-06,8.53215972329026e-09,6.60814590586822e-08,0.0011428627529212517
57.2,0.00046966565962469625,6.701918361824404e-05,5.71574434539897e-06,1.115183338547429e-05,9.738160717739453e-07,1.055988818291462e-06,8.462939810845901e-09,6.566616683495416e-08,0.0011383356536287328
