Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_3d(10),J_4s(1),J_4p(1),J_total_Ga
52.25,0.00046079002001195996,6.282518118169788e-05,4.8736028267746685e-06,9.581301141742306e-06,7.352970917367709e-07,4.4900867915865495e-09,5.218738382721265e-07,1.9771373308882736e-08,0.0011011548240996382
52.300000000000004,0.00045883889849533384,6.252807038991775e-05,4.840459320417839e-06,9.535285164578053e-06,7.302349068014926e-07,4.450108870475533e-09,5.193624075021894e-07,1.963519713862691e-08,0.001096331534563823
52.35,0.000456896947435933,6.22325452014562e-05,4.807566570434336e-06,9.489519129642075e-06,7.252115325419831e-07,4.410520043347015e-09,5.168646491154791e-07,1.95000656981605e-08,0.0010915320267162831
52.400000000000006,0.00045496412031776815,6.193859631154465e-05,4.774922492379881e-06,9.444001540644428e-06,7.202266416944769e-07,4.371316204246924e-09,5.143804810481357e-07,1.9365970169688767e-08,0.0010867561712386692
52.45,0.0004530403708723205,6.164621447400012e-05,4.742525020653597e-06,9.398730910932326e-06,7.152799099995454e-07,4.332493293880302e-09,5.119098217664427e-07,1.9232901816468785e-08,0.001082003839576713
52.5,0.00045112565307720817,6.135539050084012e-05,4.7103721083143135e-06,9.353705763425102e-06,7.103710161723219e-07,4.294047299043633e-09,5.094525902632395e-07,1.910085198200383e-08,0.0010772749039353654
52.550000000000004,0.0004492199211548614,6.106611526190034e-05,4.678461726898841e-06,9.308924630549653e-06,7.054996418730493e-07,4.255974252064528e-09,5.070087060543605e-07,1.8969812089246508e-08,0.0010725692372739726
52.6,0.0004473231295712052,6.077837968445503e-05,4.646791866242141e-06,9.264386054176336e-06,7.006654716779409e-07,4.218270230248603e-09,5.04578089175091e-07,1.8839773639812933e-08,0.001067886713301486
52.650000000000006,0.00044543523303434534,6.049217475283933e-05,4.615360534299319e-06,9.22008858555524e-06,6.958681930503434e-07,4.180931355333568e-09,5.021606601766514e-07,1.8710728213203034e-08,0.0010632272064716975
52.7,0.0004435561864932661,6.020749150807479e-05,4.584165756969538e-06,9.176030785252977e-06,6.911074963122145e-07,4.143953792950406e-09,4.997563401227076e-07,1.858266746603002e-08,0.0010585905919785193
52.75,0.0004416859451365297,5.9924321047496704e-05,4.553205577921704e-06,9.13221122308981e-06,6.863830746158934e-07,4.1073337520914224e-09,4.973650505859004e-07,1.8455583131257558e-08,0.001053976745751282
52.800000000000004,0.0004398244643909858,5.964265452438435e-05,4.522478058422002e-06,9.088628478077289e-06,6.816946239161773e-07,4.071067484585262e-09,4.949867136444022e-07,1.8329467017445585e-08,0.0010493855444500759
52.85,0.0004379716999204874,5.93624831475936e-05,4.491981277163222e-06,9.045281138356287e-06,6.770418429426911e-07,4.035151284578637e-09,4.926212518784984e-07,1.8204311008003414e-08,0.0010448168654611208
52.900000000000006,0.00043612760762461064,5.908379818119165e-05,4.4617133300958145e-06,9.002167801135415e-06,6.724244331725444e-07,3.999581488024731e-09,4.902685883671864e-07,1.8080107060451062e-08,0.0010402705868921608
52.95,0.0004342921436373852,5.880659094409467e-05,4.431672330260772e-06,8.959287072629943e-06,6.678420988032863e-07,3.964354472178256e-09,4.879286466848058e-07,1.7956847205688896e-08,0.0010357465875679014
53.0,0.0004324652643260275,5.853085280970731e-05,4.401856407624167e-06,8.916637568001046e-06,6.63294546726135e-07,3.92946665509692e-09,4.856013508976843e-07,1.78345235472745e-08,0.0010312447470254673
53.050000000000004,0.000430646926289683,5.825657520556499e-05,4.37226370891345e-06,8.874217911295531e-06,6.58781486499498e-07,3.894914495149336e-09,4.832866255608111e-07,1.771312826070665e-08,0.0010267649455098986
53.1,0.0004288370863581747,5.79837496129785e-05,4.34289239745545e-06,8.832026735385965e-06,6.543026303227697e-07,3.8606944905293304e-09,4.809843957145327e-07,1.759265359271775e-08,0.001022307063969675
53.150000000000006,0.00042703570159075596,5.771236756668063e-05,4.3137406530159995e-06,8.79006268191116e-06,6.49857693010399e-07,3.826803178776396e-09,4.786945868812699e-07,1.7473091860573874e-08,0.0010178709840522645
53.2,0.00042524272927487355,5.744242065447568e-05,4.284806671641286e-06,8.748324401217159e-06,6.4544639196624e-07,3.793237136302344e-09,4.7641712506225954e-07,1.7354435451381357e-08,0.0010134565880997172
53.25,0.00042345812692493306,5.7173900516890714e-05,4.256088665500781e-06,8.706810552298521e-06,6.410684471581606e-07,3.759992977923925e-09,4.7415193673431396e-07,1.7236676821400943e-08,0.0010090637591442673
53.300000000000004,0.0004216818522810735,5.690679884682954e-05,4.227584862731825e-06,8.665519802740086e-06,6.367235810929273e-07,3.727067356401567e-09,4.7189894884660766e-07,1.7119808495369285e-08,0.0010046923809039873
53.35,0.00041991386330794814,5.664110738922895e-05,4.1992935072858304e-06,8.62445082865912e-06,6.324115187913527e-07,3.6944569619840334e-09,4.6965808881748615e-07,1.7003823065827775e-08,0.0010003423377784562
53.400000000000006,0.00041815411819350935,5.637681794071686e-05,4.171212858776014e-06,8.583602314647812e-06,6.281319877636964e-07,3.6621585219587423e-09,4.674292845312922e-07,1.6888713192458155e-08,0.0009960135148444611
53.45,0.00041640257534780327,5.611392234927334e-05,4.14334119232677e-06,8.542972953716243e-06,6.238847179853334e-07,3.6301688002079657e-09,4.6521246433521875e-07,1.6774471601425232e-08,0.0009917057978517327
53.5,0.0004146591934017672,5.5852412513893236e-05,4.115676798424531e-06,8.502561447235663e-06,6.196694418726697e-07,3.5984845967706525e-09,4.6300755703617915e-07,1.6661091084726272e-08,0.0009874190732187002
53.550000000000004,0.0004129239312060358,5.55922803842515e-05,4.088217982770204e-06,8.462366504882215e-06,6.154858942593147e-07,3.5671027474098434e-09,4.608144918977027e-07,1.65485644995474e-08,0.0009831532280282853
53.6,0.0004111967478297532,5.533351796037069e-05,4.0609630661331225e-06,8.422386844581042e-06,6.113338123725038e-07,3.536020123185608e-09,4.5863319863685065e-07,1.6436884767626904e-08,0.0009789081500237169
53.650000000000006,0.0004094776025593895,5.507611729229029e-05,4.033910384206463e-06,8.382621192450716e-06,6.072129358097607e-07,3.505233630033421e-09,4.564636074211506e-07,1.6326044874625175e-08,0.0009746837276043755
53.7,0.0004077664548975661,5.482007047973888e-05,4.007058287464204e-06,8.343068282748147e-06,6.031230065158136e-07,3.4747402083478794e-09,4.5430564886555643e-07,1.621603786950079e-08,0.0009704798498216704
53.75,0.00040606326456188484,5.456536967180778e-05,3.980405141019498e-06,8.30372685781377e-06,5.990637687597428e-07,3.444536832571723e-09,4.521592540294248e-07,1.6106856863893337e-08,0.0009662964063749367
53.800000000000004,0.0004043679914837644,5.4312007066627405e-05,3.9539493244845276e-06,8.264595668017174e-06,5.950349691123727e-07,3.4146205107901493e-09,4.500243544135161e-07,1.599849503151323e-08,0.0009621332876073657
53.85,0.00040268059580728365,5.405997491104561e-05,3.927689231831806e-06,8.225673471703098e-06,5.910363564239004e-07,3.384988284330172e-09,4.4790088195701446e-07,1.5890945607537226e-08,0.0009579903845019639
53.900000000000006,0.0004010010378880286,5.3809265500307936e-05,3.901623271256857e-06,8.186959035137748e-06,5.870676818017501e-07,3.355637227365125e-09,4.457887690345673e-07,1.5784201888010448e-08,0.000953867588677531
53.95,0.0003993292782919484,5.355987117774047e-05,3.87574986504236e-06,8.148451132455559e-06,5.831286985886681e-07,3.3265644465241816e-09,4.436879484533491e-07,1.5678257229254912e-08,0.0009497647923846761
54.0,0.00039766527779421434,5.331178433443427e-05,3.850067449423622e-06,8.110148545606248e-06,5.792191623410365e-07,3.2977670805067644e-09,4.4159835345014003e-07,1.5573105047283963e-08,0.0009456818885018503
54.050000000000004,0.0003960089973780873,5.3064997408932294e-05,3.824574474455472e-06,8.072050064302278e-06,5.753388308074192e-07,3.269242299701873e-09,4.3951991768842753e-07,1.546873881722238e-08,0.0009416187705314122
54.1,0.00039436039823379047,5.2819502886918364e-05,3.7992694038805075e-06,8.034154485966684e-06,5.714874639073297e-07,3.24098730581228e-09,4.3745257525553005e-07,1.536515207273323e-08,0.00093757533259572
54.150000000000006,0.00039271944175738645,5.257529330090789e-05,3.774150714998654e-06,7.996460615681211e-06,5.676648237102128e-07,3.2129993314834294e-09,4.353962606597368e-07,1.5262338405451008e-08,0.0009335514694332439
54.2,0.0003910860895496632,5.233236122994116e-05,3.7492168985381083e-06,7.95896726613488e-06,5.638706744146554e-07,3.185275639936976e-09,4.333509088274693e-07,1.516029146441977e-08,0.0009295470763947139
54.25,0.00038946030341502276,5.209069929927818e-05,3.7244664585275446e-06,7.92167325757283e-06,5.601047823278027e-07,3.1578135246089998e-09,4.3131645510046195e-07,1.505900495553721e-08,0.0009255620494392822
54.300000000000004,0.0003878420453603778,5.1850300180095834e-05,3.699897912169658e-06,7.884577417745566e-06,5.563669158449947e-07,3.1306103087927987e-09,4.292928352329619e-07,1.4958472641004722e-08,0.0009215962851307211
54.35,0.00038623127759405425,5.161115658918716e-05,3.6755097897159966e-06,7.847678581858564e-06,5.526568454296119e-07,3.1036633452861486e-09,4.272799853889496e-07,1.4858688338783507e-08,0.0009176496806336431
54.400000000000006,0.00038462796252469744,5.13732612886622e-05,3.6513006343430315e-06,7.81097559252215e-06,5.489743435931255e-07,3.076970016042989e-09,4.252778421393762e-07,1.4759645922055723e-08,0.0009137221337097418
54.45,0.00038303206276018724,5.1136607085651416e-05,3.6272690020295403e-06,7.774467299701823e-06,5.45319184875361e-07,3.050527731829547e-09,4.2328634245942283e-07,1.4661339318691544e-08,0.0009098135427140662
54.5,0.00038144354110655575,5.090118683201055e-05,3.603413461435184e-06,7.738152560668831e-06,5.416911458249593e-07,3.0243339318847194e-09,4.2130542372577555e-07,1.456376251072191e-08,0.0009059238065913123
54.550000000000004,0.00037986236056691277,5.066699342402781e-05,3.5797325937803534e-06,7.702030239951141e-06,5.380900049800426e-07,2.9983860835847906e-09,4.193350237139225e-07,1.4466909533816296e-08,0.0009020528248721433
54.6,0.00037828848434037717,5.0434019802133e-05,3.5562249927272324e-06,7.666099209284748e-06,5.34515542849082e-07,2.972681682112298e-09,4.173750805954681e-07,1.4370774476766175e-08,0.0008982004976695366
54.650000000000006,0.0003767218758210115,5.020225895060827e-05,3.5328892642620365e-06,7.630358347565266e-06,5.309675418919562e-07,2.947218250129063e-09,4.1542553293546483e-07,1.4275351480973623e-08,0.0008943667256751472
54.7,0.0003751624985967658,4.997170389730127e-05,3.5097240265784936e-06,7.5948065407999296e-06,5.274457865012136e-07,2.921993337453337e-09,4.134863196897656e-07,1.418063473994546e-08,0.0008905514101557062
54.75,0.0003736103164484233,4.97423477133398e-05,3.4867279099624564e-06,7.559442682059852e-06,5.239500629835197e-07,2.897004520740958e-09,4.11557380202392e-07,1.4086618498792457e-08,0.0008867544529494329
54.800000000000004,0.0003720652933485547,4.9514183512848595e-05,3.4638995566777154e-06,7.5242656714326574e-06,5.204801595412994e-07,2.872249403170608e-09,4.096386542029244e-07,1.3993297053733438e-08,0.0008829757564624773
54.85,0.0003705273934604768,4.928720445266808e-05,3.441237620852968e-06,7.489274415975449e-06,5.1703586625457e-07,2.847725614132821e-09,4.0773008180390684e-07,1.3900664751605355e-08,0.0008792152236653867
54.900000000000006,0.0003689965811372159,4.9061403732074644e-05,3.418740768369896e-06,7.454467829668041e-06,5.136169750629546e-07,2.8234308089229353e-09,4.0583160349826784e-07,1.3808715989377334e-08,0.0008754727580895894
54.95,0.00036747282092047866,4.8836774592503316e-05,3.396407676752424e-06,7.4198448333665925e-06,5.102232797478884e-07,2.7993626684380438e-09,4.039431601567669e-07,1.3717445213670216e-08,0.0008717482638239106
55.0,0.0003659560775396261,4.861331031727174e-05,3.3742370350570485e-06,7.3854043547574854e-06,5.068545759150001e-07,2.775518898877531e-09,4.0206469302545204e-07,1.3626846920281371e-08,0.000868041645511103
55.050000000000004,0.0003644463159106549,4.83910042313064e-05,3.352227543764302e-06,7.351145328311574e-06,5.035106609766787e-07,2.751897231447344e-09,4.001961437231354e-07,1.3536915653713772e-08,0.0008643528083444059
55.1,0.000362943501135184,4.816984970087061e-05,3.330377914671316e-06,7.317066695238739e-06,5.001913341348188e-07,2.7284954220681613e-09,3.9833745423889e-07,1.3447646006710219e-08,0.0008606816580641288
55.150000000000006,0.00036144759849944465,4.7949840133294054e-05,3.3086868707854327e-06,7.28316740344272e-06,4.968963963637387e-07,2.7053112510869414e-09,3.9648856692956033e-07,1.3359032619791632e-08,0.0008570281009542476
55.2,0.0003599585734732791,4.77309689767046e-05,3.2871531462189353e-06,7.249446407476325e-06,4.936256503932802e-07,2.6823425229920832e-09,3.946494245172899e-07,1.3271070180803134e-08,0.0008533920438390386
55.25,0.0003584763917091411,4.7513229719761406e-05,3.2657754860847905e-06,7.215902668496873e-06,4.903789006920733e-07,2.6595870661323163e-09,3.9281997008706825e-07,1.3183753424460743e-08,0.0008497733940797198
55.300000000000004,0.0003570010190411043,4.72966158913902e-05,3.244552646393473e-06,7.182535154222e-06,4.87155953450978e-07,2.6370427324389145e-09,3.9100014708429677e-07,1.3097077131902976e-08,0.0008461720595711246
55.35,0.00035553242148387583,4.708112106052025e-05,3.2234833939508232e-06,7.149342838885767e-06,4.839566165666947e-07,2.614707397151428e-09,3.891898993123661e-07,1.3011036130250476e-08,0.0008425879487383954
55.400000000000006,0.00035407056523181264,4.686673883582286e-05,3.202566506256904e-06,7.116324703195017e-06,4.80780699625537e-07,2.5925789585467666e-09,3.873891709302523e-07,1.2925625292167628e-08,0.000839020970533694
55.45,0.00035261541665794683,4.665346286545202e-05,3.1818007714059152e-06,7.083479734286113e-06,4.776280138873772e-07,2.5706553376717e-09,3.855979064501324e-07,1.284083953542918e-08,0.0008354710344329422
55.5,0.00035116694231301275,4.644128683678637e-05,3.161184987987069e-06,7.0508069256818996e-06,4.7449837226974896e-07,2.5489344780785867e-09,3.838160507350127e-07,1.2756673822490885e-08,0.0008319380504325762
55.550000000000004,0.0003497251089244814,4.623020447617322e-05,3.140717964986488e-06,7.0183052772490105e-06,4.713915893321161e-07,2.5274143455644286e-09,3.8204354899637555e-07,1.2673123160065131e-08,0.0008284219290463274
55.6,0.0003482898833956002,4.6020209548674226e-05,3.120398521690086e-06,6.9859737951554666e-06,4.6830748126030165e-07,2.506092927913185e-09,3.802803467918425e-07,1.2590182598700963e-08,0.0008249225813020237
55.650000000000006,0.0003468612328044355,4.581129585781252e-05,3.1002254875873917e-06,6.953811491828526e-06,4.6524586585107075e-07,2.484968234641158e-09,3.7852639002285244e-07,1.2507847232367157e-08,0.0008214399187384084
55.7,0.0003454391244029236,4.5603457245321965e-05,3.080197702276379e-06,6.921817385912889e-06,4.62206562496877e-07,2.4640382967456183e-09,3.7678162493235826e-07,1.242611219804109e-08,0.0008179738534019866
55.75,0.00034402352561592367,4.539668759089766e-05,3.0603140153692037e-06,6.889990502229126e-06,4.591893921707578e-07,2.4433011664565035e-09,3.7504599810253466e-07,1.2344972675301568e-08,0.0008145242978438855
55.800000000000004,0.000342614404040278,4.51909808119484e-05,3.0405732863989136e-06,6.858329871732438e-06,4.561941774113861e-07,2.422754916991157e-09,3.733194564525078e-07,1.2264423885924699e-08,0.0008110911651167404
55.85,0.00034121172744387685,4.49863308633508e-05,3.020974384727087e-06,6.8268345314717e-06,4.5322074230827533e-07,2.402397642312085e-09,3.716019472360977e-07,1.2184461093484798e-08,0.0008076743687715996
55.900000000000006,0.00033981546376472675,4.478273173720479e-05,3.0015161894523657e-06,6.7955035245487444e-06,4.5026891248712917e-07,2.3822274568877195e-09,3.698934180395737e-07,1.2105079602959108e-08,0.0008042738228548486
55.95,0.00033842558111002663,4.458017746259116e-05,2.9821975893199447e-06,6.764335900077987e-06,4.4733851509534615e-07,2.3622424954561243e-09,3.6819381677943134e-07,1.2026274760336568e-08,0.000800889441905157
56.0,0.00033704204775524595,4.437866210533034e-05,2.963017482631918e-06,6.733330713146275e-06,4.4442937878766524e-07,2.34244091279156e-09,3.6650309170018046e-07,1.1948041952230537e-08,0.0007975211409504431
56.050000000000004,0.00033566483214320976,4.417817976774304e-05,2.9439747771585463e-06,6.70248702477305e-06,4.415413337119603e-07,2.322820883473944e-09,3.6482119137214905e-07,1.1870376605495329e-08,0.0007941688355048592
56.1,0.0003342939028831886,4.3978724588412543e-05,2.9250683900504104e-06,6.671803901870784e-06,4.3867421149517856e-07,2.30338060166115e-09,3.631480646893036e-07,1.179327418684675e-08,0.0007908324415657997
56.150000000000006,0.00033292922874999175,4.3780290741948276e-05,2.9062972477514066e-06,6.64128041720565e-06,4.358278452294171e-07,2.284118280864073e-09,3.6148366086708356e-07,1.1716730202486518e-08,0.0007875118756109217
56.2,0.0003315707786830676,4.35828724387514e-05,2.8876602859126515e-06,6.610915649358529e-06,4.3300206945814584e-07,2.2650321537244794e-09,3.5982792944025254e-07,1.1640740197730458e-08,0.0007842070545951953
56.25,0.0003302185217856067,4.3386463924781574e-05,2.8691564493071992e-06,6.580708682686216e-06,4.301967201625636e-07,2.246120471795533e-09,3.5818082026076106e-07,1.1565299756640302e-08,0.0007809178959479637
56.300000000000004,0.000328872427323651,4.3191059481325525e-05,2.850784691745633e-06,6.550658607282943e-06,4.2741163474809583e-07,2.2273815053250292e-09,3.565422834956271e-07,1.1490404501659293e-08,0.0007776443175700274
56.35,0.0003275324647252082,4.299665342476722e-05,2.832543975992493e-06,6.520764518942169e-06,4.2464665203102847e-07,2.2088135430412706e-09,3.5491226962483134e-07,1.1416050093251648e-08,0.0007743862378307496
56.400000000000006,0.000326198603579369,4.280324010635927e-05,2.8144332736835077e-06,6.491025519118581e-06,4.219016122252723e-07,2.190414891941579e-09,3.5329072943922396e-07,1.1342232229545442e-08,0.0007711435755651738
56.45,0.0003248708136354317,4.26108139119963e-05,2.7964515652436835e-06,6.461440714890435e-06,4.191763569292665e-07,2.1721838770833712e-09,3.5167761403844985e-07,1.1268946645979138e-08,0.0007679162500711682
56.5,0.0003235490648020291,4.241936926198941e-05,2.778597839806167e-06,6.43200921892208e-06,4.1647072911300814e-07,2.154118841377739e-09,3.500728748288852e-07,1.1196189114951699e-08,0.0007647041811065827
56.550000000000004,0.0003222333271462614,4.222890061084245e-05,2.7608710951319347e-06,6.402730149426795e-06,4.1378457310521585e-07,2.136218145385621e-09,3.484764635215898e-07,1.1123955445476181e-08,0.0007615072888864267
56.6,0.00032092357089283466,4.2039402447029805e-05,2.7432703375302785e-06,6.373602630129876e-06,4.1111773458062243e-07,2.1184801671164137e-09,3.468883321302741e-07,1.105224148283688e-08,0.0007583254940800686
56.650000000000006,0.0003196197664232011,4.185086929277535e-05,2.72579458178005e-06,6.344625790231937e-06,4.084700605473912e-07,2.1009033018290207e-09,3.453084329692783e-07,1.0981043108250023e-08,0.0007551587178084465
56.7,0.00031832188427470754,4.1663295703833365e-05,2.70844285105172e-06,6.3157987643725275e-06,4.058413993346643e-07,2.0834859618353678e-09,3.4373671865156854e-07,1.091035623852758e-08,0.0007520068816413053
56.75,0.00031702989513974545,4.147667626927045e-05,2.691214176830173e-06,6.287120692593939e-06,4.032316005802303e-07,2.066226576306233e-09,3.4217314208674275e-07,1.0840176825744622e-08,0.0007488699075944442
56.800000000000004,0.0003157437698649074,4.129100561124924e-05,2.674107598838283e-06,6.258590720305305e-06,4.0064051521831854e-07,2.0491235910794878e-09,3.406176564790546e-07,1.0770500856910075e-08,0.0007457477181269892
56.85,0.00031446347945014805,4.110627838481353e-05,2.657122164961245e-06,6.2302079982469445e-06,3.9806799546751634e-07,2.032175468470658e-09,3.3907021532544935e-07,1.0701324353640663e-08,0.000742640236138679
56.900000000000006,0.00031318899504794806,4.0922489277674574e-05,2.6402569311716293e-06,6.201971682454913e-06,3.95513894818803e-07,2.015380687085736e-09,3.3753077241361124e-07,1.0632643371838215e-08,0.0007395473849671676
56.95,0.000311920287962485,4.073963300999927e-05,2.623510961455205e-06,6.173880934225863e-06,3.9297806802370914e-07,1.998737741636343e-09,3.3599928182002904e-07,1.0564454001370048e-08,0.0007364690883853516
57.0,0.0003106573296488063,4.0557704334199286e-05,2.6068833277374618e-06,6.1459349200820795e-06,3.904603710825887e-07,1.9822451427570456e-09,3.3447569790807075e-07,1.0496752365752643e-08,0.0007334052705987052
57.050000000000004,0.0003094000917120083,4.037669803472198e-05,2.5903731098108756e-06,6.118132811736802e-06,3.879606612330119e-07,1.9659014168249017e-09,3.329599753260738e-07,1.0429534621838688e-08,0.0007303558562426399
57.1,0.00030814854590642,4.019660892784261e-05,2.5739793952628883e-06,6.090473786059787e-06,3.854787969382731e-07,1.9497051057812215e-09,3.314520690054482e-07,1.0362796959506951e-08,0.0007273207703798801
57.150000000000006,0.00030690266413478906,4.0017431861457755e-05,2.5577012794045715e-06,6.062957025043062e-06,3.830146378760115e-07,1.9336547669554416e-09,3.2995193415879145e-07,1.0296535601355197e-08,0.0007242999384978519
57.2,0.00030566241844747524,3.9839161714880496e-05,2.541537865200027e-06,6.035581715766984e-06,3.805680449269488e-07,1.917748972891143e-09,3.2845952627802013e-07,1.0230746802396542e-08,0.0007212932865060946
57.25,0.00030442778104164544,3.966179339863657e-05,2.525488263196441e-06,6.008347050366469e-06,3.7813888016373426e-07,1.9019863111741476e-09,3.269748011325096e-07,1.0165426849758442e-08,0.0007183007407336846
57.300000000000004,0.000303198724260475,3.9485321854262174e-05,2.50955159145485e-06,5.9812522259974885e-06,3.757270068399048e-07,1.8863653842627207e-09,3.2549771476724987e-07,1.0100572062384895e-08,0.0007153222279266773
57.35,0.0003019752205923531,3.9309742054103114e-05,2.4937269754815828e-06,5.954296444803811e-06,3.73332289378954e-07,1.87088480931978e-09,3.24028223501014e-07,1.0036178790741732e-08,0.0007123576752455694
57.400000000000006,0.00030075724267009097,3.913504900111505e-05,2.478013548160352e-06,5.927478913883918e-06,3.709545933635069e-07,1.855543218047119e-09,3.2256628392453707e-07,9.972243416524443e-09,0.0007094070102627692
57.45,0.0002995447632701369,3.896123772866548e-05,2.4624104496850413e-06,5.900798845258222e-06,3.685937855246073e-07,1.840339256521673e-09,3.211118528987111e-07,9.908762352369334e-09,0.000706470160960094
57.5,0.00029833775531179296,3.878830330033663e-05,2.446916827493118e-06,5.874255455836439e-06,3.6624973373110624e-07,1.8252715850337018e-09,3.1966488755278946e-07,9.84573204156728e-09,0.0007035470557262749
57.550000000000004,0.00029713619185643784,3.861624080973002e-05,2.4315318361997175e-06,5.847847967385236e-06,3.6392230697915896e-07,1.8103388779269185e-09,3.182253452826051e-07,9.783148957780253e-09,0.0007006376233544818
57.6,0.00029594004610675363,3.84450453802722e-05,2.4162546375323705e-06,5.821575606496094e-06,3.616113753818261e-07,1.7955398234405802e-09,3.1679318374880134e-07,9.721009604761058e-09,0.0006977417930398659
57.650000000000006,0.0002947492914059554,3.827471216502169e-05,2.401084400266346e-06,5.79543760455336e-06,3.593168101587745e-07,1.780873123553415e-09,3.1536836087507395e-07,9.659310516075554e-09,0.0006948594943771134
57.7,0.0002935639012370272,3.810523634647747e-05,2.3860203001606564e-06,5.769433197702572e-06,3.57038483626085e-07,1.7663374938294237e-09,3.139508348464264e-07,9.598048254827577e-09,0.0006919906573580208
57.75,0.0002923838492219604,3.793661313638847e-05,2.371061519894653e-06,5.7435616268189494e-06,3.54776269186156e-07,1.7519316632655653e-09,3.125405641074362e-07,9.537219413386762e-09,0.0006891352123690814
57.800000000000004,0.0002912091091209968,3.7768837775564527e-05,2.356207249005263e-06,5.717822137476138e-06,3.5253004131770997e-07,1.7376543741412286e-09,3.1113750736053426e-07,9.476820613118946e-09,0.0006862930901890883
57.85,0.00029003965483187684,3.760190553368868e-05,2.3414566838248327e-06,5.692213979915168e-06,3.502996755658991e-07,1.7235043818695313e-09,3.097416235642965e-07,9.41684850411934e-09,0.0006834642219867572
57.900000000000006,0.00028887546038908966,3.7435811709130395e-05,2.3268090274195576e-06,5.666736409013591e-06,3.480850485325049e-07,1.7094804548503527e-09,3.0835287193174436e-07,9.357299764948252e-09,0.0006806485393183566
57.95,0.00028771649996313007,3.72705516287605e-05,2.3122634895285404e-06,5.641388684254887e-06,3.458860378662396e-07,1.6955813743251624e-09,3.069712119286617e-07,9.298171102369449e-09,0.0006778459741253626
58.0,0.000286562747859757,3.7106120647766924e-05,2.29781928650341e-06,5.616170069698023e-06,3.4370252225313816e-07,1.6818059342335562e-09,3.055966032719191e-07,9.239459251091054e-09,0.0006750564587321204
58.050000000000004,0.00028541417851925743,3.694251414947197e-05,2.283475641248547e-06,5.591079833947264e-06,3.415343814070483e-07,1.6681529410714859e-09,3.0422900592781174e-07,9.181160973509129e-09,0.0006722799258435268
58.1,0.0002842707665157148,3.67797275451508e-05,2.2692317831618875e-06,5.566117250122184e-06,3.3938149606021413e-07,1.6546212137512176e-09,3.0286838011041e-07,9.123273059453684e-09,0.000669516308542726
58.150000000000006,0.00028313248655627944,3.661775627385087e-05,2.255086948076284e-06,5.541281595827859e-06,3.37243747953949e-07,1.6412095834629147e-09,3.01514686279918e-07,9.065792325937034e-09,0.000666765540288818
58.2,0.00028199931348044533,3.6456595802212984e-05,2.24104037820146e-06,5.516572153125306e-06,3.3512101982940523e-07,1.6279168935378921e-09,3.001678851410475e-07,9.008715616905039e-09,0.0006640275549145869
58.25,0.00028087122225932897,3.629624162429317e-05,2.2270913220664983e-06,5.491988208502086e-06,3.3301319541842907e-07,1.6147419993134936e-09,2.988279376413995e-07,8.952039802990437e-09,0.0006613022866242369
58.300000000000004,0.0002797481879949532,3.613668926138599e-05,2.2132390344629067e-06,5.467529052843135e-06,3.309201594345096e-07,1.6016837679995572e-09,2.9749480496985946e-07,8.895761781268739e-09,0.0006585896699911502
58.35,0.000278630185919535,3.5977934261849034e-05,2.1994827763882317e-06,5.443193981401798e-06,3.288417975638157e-07,1.5887410785464552e-09,2.961684485550032e-07,8.839878475016663e-09,0.0006558896399556545
58.400000000000006,0.0002775171913947763,3.581997220092836e-05,2.1858218149901985e-06,5.418982293771032e-06,3.2677799645631804e-07,1.5759128215147335e-09,2.9484883006351213e-07,8.784386833472517e-09,0.0006532021318228062
58.45,0.0002764091799111599,3.566279868058548e-05,2.1722554235114196e-06,5.394893293854859e-06,3.2472864371700256e-07,1.5631978989462851e-09,2.935359113986024e-07,8.729283831599253e-09,0.0006505270812601893
58.5,0.0002753061270872479,3.5506409329325116e-05,2.158782881234607e-06,5.370926289839955e-06,3.2269362789716556e-07,1.5505952242369996e-09,2.9222965469846266e-07,8.674566469849896e-09,0.0006478644242957258
58.550000000000004,0.00027420800866898514,3.5350799802024386e-05,2.145403473428333e-06,5.347080594167483e-06,3.206728384857969e-07,1.5381037220109835e-09,2.9093002233470136e-07,8.620231773935274e-09,0.0006452140973155022
58.6,0.0002731148005290063,3.5195965779763106e-05,2.1321164912933124e-06,5.323355523505109e-06,3.1866616590104775e-07,1.5257223279962332e-09,2.896369769108086e-07,8.566276794593706e-09,0.0006425760370616113
58.650000000000006,0.0002720264786659455,3.504190296965502e-05,2.1189212319091825e-06,5.299750398719181e-06,3.1667350148177814e-07,1.513449988901786e-09,2.883504812606273e-07,8.512698607363083e-09,0.0006399501806300028
58.7,0.000270943019203752,3.488860710468051e-05,2.1058169981818265e-06,5.276264544847153e-06,3.146947374791919e-07,1.5012856622963222e-09,2.8707049844683343e-07,8.459494312355564e-09,0.0006373364654683545
58.75,0.00026986439839100706,3.4736073943520056e-05,2.092803098791172e-06,5.2528972910701425e-06,3.1272976704854915e-07,1.4892283164881474e-09,2.8579699175942695e-07,8.406661034033893e-09,0.0006347348293739506
58.800000000000004,0.0002687905926002467,3.45842992703891e-05,2.0798788481395107e-06,5.2296479706857156e-06,3.1077848424096196e-07,1.4772769304066778e-09,2.845299247142341e-07,8.354195920990176e-09,0.0006321452104915793
