Q,J_1s_one_electron,J_2s_one_electron,J_2p_one_electron,J_total_B
25.200000000000003,7.881431739873834e-06,3.331313330508504e-07,9.785208025655798e-10,1.6430104666651936e-05
25.25,7.79230613322348e-06,3.293196279785659e-07,9.635934016757937e-10,1.6244215115805766e-05
25.3,7.70434651106364e-06,3.2555844337526193e-07,9.489209188320804e-10,1.6060758829796635e-05
25.35,7.617535585171713e-06,3.2184701935625107e-07,9.344985404221106e-10,1.5879699707596352e-05
25.400000000000002,7.531856353333844e-06,3.1818460880704547e-07,9.203215523467136e-10,1.5701002245834128e-05
25.450000000000003,7.447292094130109e-06,3.145704771464762e-07,9.063853377859568e-10,1.5524631527890955e-05
25.5,7.363826361823458e-06,3.1100390209461754e-07,8.926853750192172e-10,1.535055321321117e-05
25.55,7.281442981350156e-06,3.0748417344540623e-07,8.792172352979829e-10,1.5178733526826424e-05
25.6,7.200126043409617e-06,3.0401059284385844e-07,8.659765807700281e-10,1.500913924908772e-05
25.650000000000002,7.119859899651398e-06,3.0058247356777665e-07,8.529591624534774e-10,1.4841737705600802e-05
25.700000000000003,7.040629157957344e-06,2.9719914031385296e-07,8.401608182595657e-10,1.4676496757360654e-05
25.75,6.962418677816827e-06,2.93859928988072e-07,8.275774710629608e-10,1.4513384791080861e-05
25.8,6.885213565793053e-06,2.905641865003188e-07,8.152051268181808e-10,1.4352370709713563e-05
25.85,6.808999171078591e-06,2.873112705631024e-07,8.03039872721149e-10,1.4193423923156108e-05
25.900000000000002,6.73376108113811e-06,2.841005494943013e-07,7.910778754145625e-10,1.4036514339140237e-05
25.950000000000003,6.6594851174365435e-06,2.8093140202384865e-07,7.793153792360293e-10,1.388161235430002e-05
26.0,6.586157331250851e-06,2.778032171042693e-07,7.677487045078835e-10,1.3728688845414748e-05
26.05,6.513763999563584e-06,2.7471539372498305e-07,7.563742458675663e-10,1.3577715160823001e-05
26.1,6.4422916210365835e-06,2.716673407302993e-07,7.451884706376798e-10,1.3428663112004403e-05
26.150000000000002,6.371726912063042e-06,2.6865847664101897e-07,7.34187917234506e-10,1.3281504965325356e-05
26.200000000000003,6.3020568028963285e-06,2.656882294795646e-07,7.23369193614068e-10,1.3136213433945401e-05
26.25,6.233268433853955e-06,2.627560365985691e-07,7.127289757550803e-10,1.2992761669880803e-05
26.3,6.165349151595065e-06,2.598613445128403e-07,7.022640061773348e-10,1.2851123256221989e-05
26.35,6.098286505469992e-06,2.5700360873463866e-07,6.919710924948236e-10,1.2711272199501755e-05
26.400000000000002,6.03206824394026e-06,2.541822936121923e-07,6.81847106003097e-10,1.2573182922210909e-05
26.450000000000003,5.966682311067651e-06,2.5139687217137723e-07,6.718889802995836e-10,1.2436830255458355e-05
26.5,5.902116843070844e-06,2.4864682596050277e-07,6.620937099360822e-10,1.230218943177263e-05
26.55,5.838360164948226e-06,2.459316448981301e-07,6.524583491026296e-10,1.2169236078041815e-05
26.6,5.775400787165536e-06,2.432508271238635e-07,6.429800103421867e-10,1.203794620858914e-05
26.650000000000002,5.713227402406924e-06,2.406038788520494e-07,6.336558632952417e-10,1.1908296218381242e-05
26.700000000000003,5.651828882388171e-06,2.379903142283216e-07,6.244831334733605e-10,1.1780262876366458e-05
26.75,5.5911942747307626e-06,2.3540965518893208e-07,6.154591010611992e-10,1.165382331894045e-05
26.8,5.5313127998955275e-06,2.3286143132281202e-07,6.065810997463044e-10,1.1528955043536426e-05
26.85,5.472173848174686e-06,2.303451797363028e-07,5.978465155759306e-10,1.1405635902337553e-05
26.900000000000002,5.413766976741016e-06,2.2786044492049985e-07,5.892527858401596e-10,1.1283844096108872e-05
26.950000000000003,5.356081906753022e-06,2.2540677862115784e-07,5.807973979807121e-10,1.116355816814634e-05
27.0,5.299108520514935e-06,2.2298373971110302e-07,5.7247788852489e-10,1.1044756998340602e-05
27.05,5.2428368586904035e-06,2.2059089406509163e-07,5.642918420439011e-10,1.0927419797353033e-05
27.1,5.187257117568831e-06,2.1822781443708136e-07,5.562368901350631e-10,1.081152610090196e-05
27.150000000000002,5.132359646383209e-06,2.1589408033985356e-07,5.483107104272777e-10,1.0697055764156553e-05
27.200000000000003,5.078134944678443e-06,2.1358927792693062e-07,5.405110256091701e-10,1.0583988956236358e-05
27.25,5.024573659729135e-06,2.1131299987675685e-07,5.328356024793742e-10,1.0472306154814263e-05
27.3,4.9716665840057896e-06,2.0906484527908586e-07,5.252822510184195e-10,1.036198814082077e-05
27.35,4.919404652688519e-06,2.0684441952353188e-07,5.178488234816871e-10,1.0253015993247584e-05
27.400000000000002,4.867778941227208e-06,2.0465133419023899e-07,5.105332135129171e-10,1.0145371084048408e-05
27.450000000000003,4.816780662947247e-06,2.0248520694262557e-07,5.033333552777605e-10,1.0039035073135023e-05
27.5,4.766401166699907e-06,2.0034566142216106e-07,4.962472226169236e-10,9.933989903466753e-06
27.55,4.716631934556426e-06,1.9823232714513319e-07,4.892728282183981e-10,9.830217796231338e-06
27.6,4.667464579544979e-06,1.96144839401365e-07,4.824082228083177e-10,9.727701246115495e-06
27.650000000000002,4.618890843429603e-06,1.9408283915484062e-07,4.756514943600008e-10,9.626423016663248e-06
27.700000000000003,4.570902594530287e-06,1.9204597294620261e-07,4.690007673207352e-10,9.526366135720299e-06
27.75,4.523491825583372e-06,1.9003389279708159e-07,4.624542018558599e-10,9.427513890962762e-06
27.8,4.476650651641454e-06,1.8804625611621971e-07,4.560099931098307e-10,9.329849825508457e-06
27.85,4.430371308012035e-06,1.8608272560735451e-07,4.496663704837163e-10,9.233357733609263e-06
27.900000000000002,4.384646148234088e-06,1.8414296917882406e-07,4.434215969287721e-10,9.138021656422754e-06
27.950000000000003,4.339467642091832e-06,1.822266598548605e-07,4.372739682557963e-10,9.04382587786164e-06
28.0,4.29482837366495e-06,1.803334756885375e-07,4.3122181245977555e-10,8.950754920519434e-06
28.05,4.250721039414524e-06,1.7846309967633624e-07,4.252634890595188e-10,8.85879354167078e-06
28.1,4.207138446304009e-06,1.7661521967430149e-07,4.1939738845196537e-10,8.767926729345074e-06
28.150000000000002,4.164073509954504e-06,1.7478952831575123e-07,4.1362193128067864e-10,8.67813969847179e-06
28.200000000000003,4.121519252833672e-06,1.729857229305107e-07,4.07935567818306e-10,8.589417887096184e-06
28.25,4.07946880247765e-06,1.7120350546564046e-07,4.023367773626848e-10,8.501746952663944e-06
28.3,4.0379153897452574e-06,1.6944258240762689e-07,3.9682406764618303e-10,8.415112768373415e-06
28.35,3.996852347103934e-06,1.677026647060091e-07,3.913959742580172e-10,8.329501419594145e-06
28.400000000000002,3.956273106946711e-06,1.6598346769840922e-07,3.8605106007925604e-10,8.24489920035032e-06
28.450000000000003,3.916171199939651e-06,1.6428471103694096e-07,3.8078791473017875e-10,8.161292609867914e-06
28.5,3.876540253399152e-06,1.6260611861596845e-07,3.75605154029669e-10,8.078668349184271e-06
28.55,3.837373989698509e-06,1.6094741850118738e-07,3.7050141946646724e-10,7.99701331781886e-06
28.6,3.7986662247032106e-06,1.5930834286000463e-07,3.6547537768191935e-10,7.916314610504112e-06
28.650000000000002,3.760410866234337e-06,1.576886278931873e-07,3.6052571996396414e-10,7.836559513975012e-06
28.700000000000003,3.722601912559583e-06,1.5608801376775843e-07,3.5565116175208006e-10,7.757735503816435e-06
28.75,3.685233450911324e-06,1.5450624455111413e-07,3.508504421529917e-10,7.679830241367028e-06
28.8,3.648299656031206e-06,1.529430681463372e-07,3.4612232346686877e-10,7.602831570678552e-06
28.85,3.611794788740776e-06,1.5139823622868566e-07,3.414655907237418e-10,7.526727515529647e-06
28.900000000000002,3.5757131945375992e-06,1.4987150418323023e-07,3.368790512299241e-10,7.4515062764928885e-06
28.950000000000003,3.540049302216406e-06,1.483626310436204e-07,3.323615341241688e-10,7.3771562280541765e-06
29.0,3.5047976225147753e-06,1.4687137943195654e-07,3.2791188994342395e-10,7.303665915783407e-06
29.05,3.4699527467828703e-06,1.4539751549974497e-07,3.235289901978828e-10,7.231024053555429e-06
29.1,3.4355093456767923e-06,1.4394080886991734e-07,3.1921172695512555e-10,7.159219520820375e-06
29.150000000000002,3.40146216787506e-06,1.425010325798912e-07,3.149590124331848e-10,7.088241359922336e-06
29.200000000000003,3.3678060388177987e-06,1.4107796302565206e-07,3.107697786023055e-10,7.018078773465504e-06
29.25,3.3345358594681968e-06,1.3967137990683766e-07,3.066429767951658e-10,6.9487211217268635e-06
29.3,3.3016466050957883e-06,1.3828106617280467e-07,3.0257757732542515e-10,6.880157920114511e-06
29.35,3.2691333240811825e-06,1.3690680796965956e-07,2.9857256911438823e-10,6.812378836670799e-06
29.400000000000002,3.236991136741782e-06,1.3554839458823213e-07,2.9462695932558217e-10,6.7453736896193534e-06
29.450000000000003,3.2052152341781253e-06,1.3420561841297678e-07,2.9073977300708016e-10,6.679132444955211e-06
29.5,3.1738008771404513e-06,1.3287827487178197e-07,2.869100527413846e-10,6.613645214077208e-06
29.55,3.1427433949150875e-06,1.3156616238667113e-07,2.831368583027439e-10,6.548902251461819e-06
29.6,3.1120381842303206e-06,1.302690823253768e-07,2.794192663216517e-10,6.484893952377716e-06
29.650000000000002,3.081680708181336e-06,1.2898683895377012e-07,2.757563699564176e-10,6.421610850640169e-06
29.700000000000003,3.051666495173901e-06,1.2771923938913398e-07,2.7214727857168823e-10,6.3590436164046415e-06
29.75,3.02199113788642e-06,1.264660935542587e-07,2.685911174236742e-10,6.297183053998781e-06
29.8,2.992650292250014e-06,1.25227214132346e-07,2.650870273519843e-10,6.236020099792072e-06
29.85,2.9636396764463082e-06,1.240024165227073e-07,2.616341644779205e-10,6.175545820102509e-06
29.900000000000002,2.934955069922558e-06,1.2279151879723946e-07,2.582316999090746e-10,6.115751409139504e-06
29.950000000000003,2.9065923124238162e-06,1.215943416576635e-07,2.5487881945009035e-10,6.056628186982409e-06
30.0,2.8785473030418144e-06,1.2041070839351158e-07,2.5157472331942123e-10,5.998167597593971e-06
30.05,2.8508159992802324e-06,1.192404448408492e-07,2.483186258720224e-10,5.940361206868035e-06
30.1,2.823394416136081e-06,1.1808337934171813e-07,2.451097553277952e-10,5.883200700710926e-06
30.150000000000002,2.7962786251968577e-06,1.169393427042851e-07,2.4194735350561735e-10,5.8266778831557905e-06
30.200000000000003,2.769464753753212e-06,1.1580816816368458e-07,2.38830675562932e-10,5.7707846745093565e-06
30.25,2.7429489839268187e-06,1.1468969134354208e-07,2.357589897407123e-10,5.715513109530463e-06
30.3,2.716727551813169e-06,1.1358375021816441e-07,2.3273157711365617e-10,5.660855335639781e-06
30.35,2.6907967466390313e-06,1.1249018507538555e-07,2.2974773134555584e-10,5.606803611160179e-06
30.400000000000002,2.6651529099342736e-06,1.1140883848005473e-07,2.268067584496971e-10,5.553350303587106e-06
30.450000000000003,2.6397924347178045e-06,1.1033955523815534e-07,2.239079765541849e-10,5.500487887888474e-06
30.5,2.6147117646973686e-06,1.092821823615425e-07,2.2105071567207624e-10,5.448208944833494e-06
30.55,2.5899073934829274e-06,1.0823656903328725e-07,2.182343174761919e-10,5.396506159349905e-06
30.6,2.5653758638134064e-06,1.0720256657361821e-07,2.154581350786211e-10,5.3453723189091275e-06
30.650000000000002,2.541113766796523e-06,1.0618002840644615e-07,2.1272153281464554e-10,5.294800311938753e-06
30.700000000000003,2.5171177411614816e-06,1.0516881002646296e-07,2.1002388603104114e-10,5.2447831262619205e-06
30.75,2.4933844725242953e-06,1.0416876896680451e-07,2.0736458087879883e-10,5.195313847563079e-06
30.8,2.4699106926654906e-06,1.0317976476726472e-07,2.047430141100063e-10,5.146385657879621e-06
30.85,2.4466931788199942e-06,1.0220165894305371e-07,2.021585928788223e-10,5.097991834118975e-06
30.900000000000002,2.4237287529789455e-06,1.012343149540872e-07,1.9961073454650235e-10,5.050125746600612e-06
30.950000000000003,2.401014281203247e-06,1.0027759817479875e-07,1.9709886649039628e-10,5.002780857622581e-06
31.0,2.3785466729486215e-06,9.933137586446495e-08,1.9462242591676807e-10,4.95595072005209e-06
31.05,2.3563228804019707e-06,9.83955171380338e-08,1.9218085967741353e-10,4.909628975939686e-06
31.1,2.3343398978288417e-06,9.746989293744758e-08,1.897736240899681e-10,4.863809355156669e-06
31.150000000000002,2.312594760931775e-06,9.655437600345037e-08,1.8740018476181574e-10,4.818485674055213e-06
31.200000000000003,2.291084546219363e-06,9.56488408478721e-08,1.8506001641755425e-10,4.773651834150887e-06
31.25,2.269806370385809e-06,9.475316372637986e-08,1.8275260272991036e-10,4.729301820827107e-06
31.3,2.2487573897007985e-06,9.386722261168781e-08,1.8047743615403127e-10,4.685429702061127e-06
31.35,2.227934799409513e-06,9.299089716721821e-08,1.782340177650979e-10,4.6420296271712275e-06
31.400000000000002,2.2073358331425754e-06,9.212406872120412e-08,1.760218570991798e-10,4.599095825584658e-06
31.450000000000003,2.1869577623357756e-06,9.126662024122646e-08,1.73840471997259e-10,4.556622605626002e-06
31.5,2.1667978956593836e-06,9.041843630917756e-08,1.7168938845236596e-10,4.514604353325575e-06
31.55,2.146853578456881e-06,8.95794030966426e-08,1.6956814045974802e-10,4.473035531247507e-06
31.6,2.1271221921929575e-06,8.874940834069291e-08,1.6747626987000503e-10,4.431910677337171e-06
31.650000000000002,2.1076011539105784e-06,8.792834132008221e-08,1.6541332624513435e-10,4.391224403787566e-06
31.700000000000003,2.0882879156969873e-06,8.711609283183903e-08,1.6337886671744023e-10,4.3509713959243705e-06
31.75,2.069179964158472e-06,8.631255516824851e-08,1.6137245585121412e-10,4.311146411109293e-06
31.8,2.050274819903734e-06,8.551762209421558e-08,1.593936655071518e-10,4.271744277661406e-06
31.85,2.0315700370357276e-06,8.473118882500406e-08,1.5744207470943437e-10,4.2327598937961725e-06
31.900000000000002,2.0130632026517914e-06,8.395315200434352e-08,1.555172695154271e-10,4.194188226581785e-06
31.950000000000003,1.9947519363519474e-06,8.318340968289818e-08,1.5361884288794233e-10,4.156024310912579e-06
32.0,1.9766338897552123e-06,8.242186129709108e-08,1.5174639456999606e-10,4.1182632484991765e-06
32.050000000000004,1.958706746023776e-06,8.16684076482769e-08,1.4989953096202645e-10,4.0809002068750675e-06
32.1,1.940968219394932e-06,8.092295088225809e-08,1.4807786500150694e-10,4.043930418419382e-06
32.15,1.9234160547205765e-06,8.018539446913653e-08,1.4628101604491232e-10,4.0073491793954716e-06
32.2,1.9060480270141966e-06,7.945564318349655e-08,1.4450860975198898e-10,3.9711518490051384e-06
32.25,1.8888619410051865e-06,7.87336030849127e-08,1.42760277972274e-10,3.9353338484581705e-06
32.300000000000004,1.871855630700348e-06,7.801918149877522e-08,1.4103565863381758e-10,3.89989066005688e-06
32.35,1.8550269589525004e-06,7.731228699743053e-08,1.3933439563407226e-10,3.864817826295496e-06
32.4,1.8383738170360108e-06,7.661282938162762e-08,1.376561387328874e-10,3.830110948974009e-06
32.45,1.821894124229179e-06,7.592071966226763e-08,1.3600054344758837e-10,3.795765688326341e-06
32.5,1.8055858274033356e-06,7.523587004245037e-08,1.343672709500726e-10,3.761777762162522e-06
32.550000000000004,1.7894469006185107e-06,7.455819389981158e-08,1.327559879658889e-10,3.7281429450246103e-06
32.6,1.77347534472562e-06,7.388760576914799e-08,1.3116636667527733e-10,3.6948570673562114e-06
32.65,1.7576691869749836e-06,7.322402132532242e-08,1.2959808461609865e-10,3.6619160146852284e-06
32.7,1.7420264806311244e-06,7.256735736644619e-08,1.28050824588626e-10,3.62931572681973e-06
32.75,1.7265453045937167e-06,7.191753179733326e-08,1.2652427456217466e-10,3.5970521970566622e-06
32.800000000000004,1.7112237630245533e-06,7.127446361322048e-08,1.2501812758352408e-10,3.5651214714031314e-06
32.85,1.696059984980485e-06,7.063807288375103e-08,1.235320816870793e-10,3.533519647810159e-06
32.9,1.6810521240521614e-06,7.000828073721436e-08,1.2206583980674791e-10,3.5022428754185583e-06
32.95,1.66619835800853e-06,6.938500934503997e-08,1.2061910968951306e-10,3.4712873538168297e-06
33.0,1.6514968884469686e-06,6.876818190654003e-08,1.1919160381063985e-10,3.4406493323108276e-06
33.050000000000004,1.6369459404489371e-06,6.815772263389548e-08,1.177830392904944e-10,3.410325109204956e-06
33.1,1.6225437622411048e-06,6.755355673738322e-08,1.1639313781295473e-10,3.380311031094789e-06
33.15,1.6082886248617958e-06,6.695561041083833e-08,1.1502162554535442e-10,3.3506034921708136e-06
33.2,1.594178821832715e-06,6.636381081734902e-08,1.1366823305995846e-10,3.321198933533188e-06
33.25,1.5802126688358412e-06,6.577808607517901e-08,1.1233269525690742e-10,3.2920938425172975e-06
33.300000000000004,1.5663885033953832e-06,6.519836524391312e-08,1.1101475128862552e-10,3.2632847520298815e-06
33.35,1.5527046845647567e-06,6.46245783108242e-08,1.0971414448566924e-10,3.2347682398956476e-06
33.4,1.5391595926184418e-06,6.405665617745553e-08,1.0843062228393673e-10,3.2065409282140786e-06
33.45,1.525751628748686e-06,6.349453064641562e-08,1.071639361532877e-10,3.1785994827263566e-06
33.5,1.5124792147669484e-06,6.293813440838202e-08,1.0591384152745368e-10,3.1509406121921885e-06
33.550000000000004,1.4993407928099894e-06,6.238740102931037e-08,1.0468009773530889e-10,3.123561067776335e-06
33.6,1.4863348250505711e-06,6.184226493784558e-08,1.0346246793343457e-10,3.096457642444767e-06
33.65,1.4734597934126367e-06,6.130266141293051e-08,1.0226071903989e-10,3.069627170370174e-06
33.7,1.4607141992909374e-06,6.076852657161004e-08,1.0107462166926774e-10,3.0430665263467643e-06
33.75,1.4480965632750156e-06,6.023979735702708e-08,9.990395006893605e-11,3.0167726252141543e-06
33.800000000000004,1.4356054248774506e-06,5.971641152660583e-08,9.874848205648687e-11,2.9907424212901694e-06
33.85,1.4232393422663416e-06,5.9198307640421204e-08,9.76079989583209e-11,2.964972907812484e-06
33.9,1.4109968920019031e-06,5.868542504974925e-08,9.648228554940565e-11,2.9394611163888546e-06
33.95,1.3988766687771463e-06,5.817770388579701e-08,9.537112999413574e-11,2.914204116455881e-06
34.0,1.3868772851625629e-06,5.767508504860852e-08,9.427432378827423e-11,2.889199014746131e-06
34.050000000000004,1.3749973713547248e-06,5.7177510196142516e-08,9.319166170199214e-11,2.8644429547634365e-06
34.1,1.3632355749287786e-06,5.6684921733521234e-08,9.212294172394246e-11,2.8399331162663236e-06
34.15,1.351590560594718e-06,5.61972628024453e-08,9.10679650063792e-11,2.8156667147593334e-06
34.2,1.3400610099574136e-06,5.5714477270773386e-08,9.002653581127478e-11,2.7916410009921853e-06
34.25,1.32864562128032e-06,5.523650972226351e-08,8.899846145743271e-11,2.7678532604666246e-06
34.300000000000004,1.3173431092527843e-06,5.476330544647231e-08,8.798355226857935e-11,2.744300812950782e-06
34.35,1.3061522047609362e-06,5.429481042881117e-08,8.698162152239238e-11,2.720981012001017e-06
34.4,1.2950716546620488e-06,5.3830971340754964e-08,8.599248540047409e-11,2.697891244491008e-06
34.45,1.284100221562359e-06,5.337173553020257e-08,8.501596293924452e-11,2.6750289301480626e-06
34.5,1.273236683598268e-06,5.2917051011985566e-08,8.405187598171196e-11,2.6523915210964888e-06
34.550000000000004,1.2624798342208544e-06,5.246686645852173e-08,8.310004913014705e-11,2.629976501407883e-06
34.6,1.251828481983682e-06,5.2021131190613586e-08,8.216030969960697e-11,2.6077813866582906e-06
34.65,1.2412814503338031e-06,5.157979516838683e-08,8.12324876722912e-11,2.5858037234920524e-06
34.7,1.2308375774059428e-06,5.1142808982367857e-08,8.031641565275638e-11,2.564041089192274e-06
34.75,1.2204957158197943e-06,5.071012384469763e-08,7.941192882392266e-11,2.542491091257808e-06
34.800000000000004,1.2102547324803636e-06,5.028169158047966e-08,7.851886490387501e-11,2.5211513669865906e-06
34.85,1.2001135083813461e-06,4.9857464619260226e-08,7.763706410347348e-11,2.500019583065316e-06
34.9,1.1900709384114461e-06,4.943739598663727e-08,7.676636908469951e-11,2.4790934351652516e-06
34.95,1.180125931163623e-06,4.902143929599845e-08,7.590662491973922e-11,2.4583706475441623e-06
35.0,1.1702774087472038e-06,4.8609548740383424e-08,7.505767905085806e-11,2.4378489726542253e-06
35.050000000000004,1.160524306602803e-06,4.820167908446954e-08,7.421938125097337e-11,2.417526190755796e-06
35.1,1.1508655733200355e-06,4.779778565667996e-08,7.33915835849113e-11,2.397400109537016e-06
35.15,1.1413001704579375e-06,4.739782434140964e-08,7.25741403713847e-11,2.3774685637390656e-06
35.2,1.1318270723680863e-06,4.7001751571370055e-08,7.176690814563461e-11,2.3577294147870584e-06
35.25,1.1224452660203598e-06,4.6609524320048883e-08,7.09697456227671e-11,2.33818055042644e-06
35.300000000000004,1.1131537508312812e-06,4.6221100094282774e-08,7.018251366172855e-11,2.31881988436479e-06
35.35,1.1039515384949392e-06,4.5836436926942784e-08,6.94050752299059e-11,2.2996453559189938e-06
35.4,1.0948376528164033e-06,4.5455493369728856e-08,6.863729536840297e-11,2.2806549296676326e-06
35.45,1.0858111295476255e-06,4.507822848607306e-08,6.787904115789875e-11,2.261846595108555e-06
35.5,1.0768710162257768e-06,4.4704601844148937e-08,6.713018168510783e-11,2.243218366321536e-06
35.550000000000004,1.068016372013965e-06,4.433457350998526e-08,6.63905880098496e-11,2.2247682816359103e-06
35.6,1.0592462675443285e-06,4.396810404068263e-08,6.566013313275718e-11,2.206494403303155e-06
35.65,1.0505597847634303e-06,4.3605154477731746e-08,6.49386919634637e-11,2.188394817174288e-06
35.7,1.0419560167799433e-06,4.3245686340431675e-08,6.422614128935174e-11,2.170467632382039e-06
35.75,1.0334340677145838e-06,4.2889661619404824e-08,6.352235974495731e-11,2.152710981027722e-06
35.800000000000004,1.024993052552239e-06,4.2537042770208924e-08,6.282722778182464e-11,2.1351230178726774e-06
35.85,1.0166320969962872e-06,4.218779270704442e-08,6.214062763891907e-11,2.117701920034302e-06
35.9,1.0083503373250393e-06,4.1841874796554275e-08,6.146244331356324e-11,2.1004458866865008e-06
35.95,1.0001469202502952e-06,4.149925285171629e-08,6.079256053287803e-11,2.083353138764556e-06
36.0,9.920210027779745e-07,4.115989112582544e-08,6.013086672571789e-11,2.066421918674326e-06
36.050000000000004,9.839717520707711e-07,4.082375430656473e-08,5.94772509951109e-11,2.049650490005667e-06
36.1,9.759983453128318e-07,4.049080751016452e-08,5.883160409118454e-11,2.0330371372500837e-06
36.15,9.680999695763925e-07,4.0161016275646865e-08,5.8193818384554336e-11,2.0165801655224633e-06
36.2,9.602758216903683e-07,3.9834346559154946e-08,5.756378784016874e-11,2.0002779002868867e-06
36.25,9.52525108110856e-07,3.951076472836606e-08,5.6941407991621124e-11,1.984128687086436e-06
36.300000000000004,9.448470447935061e-07,3.919023755698614e-08,5.632657591591956e-11,1.9681308912769003e-06
36.35,9.372408570677659e-07,3.887273221932533e-08,5.5719190208668317e-11,1.952282897764391e-06
36.4,9.297057795129271e-07,3.855821628495268e-08,5.511915095970511e-11,1.9365831107467194e-06
36.45,9.222410558359797e-07,3.824665771342934e-08,5.452635972915223e-11,1.9210299534585472e-06
36.5,9.148459387512317e-07,3.7938024849118335e-08,5.394071952387044e-11,1.9056218679202238e-06
36.550000000000004,9.075196898616569e-07,3.7632286416069844e-08,5.336213477433945e-11,1.890357314690228e-06
36.6,9.002615795419691e-07,3.73294115129816e-08,5.2790511311924055e-11,1.8752347726212133e-06
36.65,8.930708868233656e-07,3.7029369608232094e-08,5.222575634654241e-11,1.8602527386195418e-06
36.7,8.859468992799386e-07,3.673213053498605e-08,5.166777844470995e-11,1.8454097274082942e-06
36.75,8.78888912916719e-07,3.6437664486370895e-08,5.1116487507959615e-11,1.8307042712936877e-06
36.800000000000004,8.718962320593164e-07,3.6145942010722676e-08,5.057179475164771e-11,1.8161349199348298e-06
36.85,8.649681692451563e-07,3.5856934006901704e-08,5.0033612684102444e-11,1.8017002401168002e-06
36.9,8.581040451162587e-07,3.557061171967543e-08,4.950185508614779e-11,1.7873988155269545e-06
36.95,8.513031883135599e-07,3.528694673516763e-08,4.897643699097655e-11,1.773229246534446e-06
37.0,8.445649353727428e-07,3.500591097637369e-08,4.845727466435464e-11,1.7591901499728971e-06
37.050000000000004,8.378886306215436e-07,3.4727476698739915e-08,4.7944285585161055e-11,1.745280158926152e-06
37.1,8.31273626078535e-07,3.445161648580703e-08,4.7437388426282176e-11,1.7314979225171104e-06
37.15,8.247192813533359e-07,3.417830324491572e-08,4.6936503035822096e-11,1.717842105699539e-06
37.2,8.182249635482469e-07,3.3907510202974e-08,4.6441550418613625e-11,1.7043113890528604e-06
37.25,8.117900471612832e-07,3.3639210902285404e-08,4.595245271807073e-11,1.6909044685798551e-06
37.300000000000004,8.054139139905713e-07,3.3373379196436214e-08,4.546913319832275e-11,1.6776200555072133e-06
37.35,7.990959530401126e-07,3.310998924624225e-08,4.4991516226675354e-11,1.6644568760889363e-06
37.4,7.92835560426867e-07,3.2849015515753e-08,4.451952725636014e-11,1.6514136714124965e-06
37.45,7.866321392891573e-07,3.259043276831233e-08,4.405309280955996e-11,1.6384891972077488e-06
37.5,7.804850996963635e-07,3.2334216062676295e-08,4.359214046074631e-11,1.6256822236585403e-06
37.550000000000004,7.743938585598819e-07,3.2080340749185616e-08,4.3136598820276194e-11,1.6129915352169554e-06
37.6,7.683578395453499e-07,3.182878246599223e-08,4.2686397518280997e-11,1.6004159304202026e-06
37.65,7.623764729860903e-07,3.1579517135339444e-08,4.2241467188816875e-11,1.5879542217100484e-06
37.7,7.564491957977799e-07,3.1332520959895143e-08,4.180173945427789e-11,1.5756052352548045e-06
37.75,7.50575451394313e-07,3.1087770419136724e-08,4.136714691008022e-11,1.5633678107738093e-06
37.800000000000004,7.44754689604835e-07,3.084524226578658e-08,4.093762310959711e-11,1.5512408013643527e-06
37.85,7.389863665919489e-07,3.060491352229884e-08,4.051310254935694e-11,1.5392230733310448e-06
37.9,7.332699447710508e-07,3.0366761477394787e-08,4.0093520654470913e-11,1.5273135060175455e-06
37.95,7.276048927307988e-07,3.0130763682647186e-08,3.967881376430345e-11,1.5155109916406564e-06
38.0,7.219906851546907e-07,2.989689794911307e-08,3.926891911840239e-11,1.503814435126726e-06
38.050000000000004,7.164268027437238e-07,2.966514234401337e-08,3.886377484264719e-11,1.4922227539503171e-06
38.1,7.10912732140142e-07,2.9435475187459434e-08,3.846331993563034e-11,1.4807348779751385e-06
38.15,7.054479658522293e-07,2.9207875049224786e-08,3.806749425527026e-11,1.4693497492971633e-06
38.2,7.00032002180154e-07,2.8982320745562934e-08,3.767623850563288e-11,1.4580663220899395e-06
38.25,6.946643451428392e-07,2.8758791336068828e-08,3.728949422398195e-11,1.44688356245204e-06
38.300000000000004,6.893445044058374e-07,2.853726612058435e-08,3.6907203768047745e-11,1.4358004482566116e-06
38.35,6.840719952102122e-07,2.8317724636147562e-08,3.6529310303493495e-11,1.4248159690030232e-06
38.400000000000006,6.788463383023903e-07,2.8100146653983405e-08,3.615575779159627e-11,1.413929125670539e-06
38.45,6.736670598649904e-07,2.7884512176536864e-08,3.5786490977130663e-11,1.4031389305740316e-06
38.5,6.685336914485948e-07,2.7670801434546913e-08,3.542145537644743e-11,1.3924444072216597e-06
38.550000000000004,6.634457699044646e-07,2.74589948841617e-08,3.5060597265756e-11,1.3818445901745185e-06
38.6,6.5840283731818e-07,2.7249073204093113e-08,3.4703863669592154e-11,1.3713385249082157e-06
38.650000000000006,6.534044409441823e-07,2.704101729281068e-08,3.4351202349477416e-11,1.3609252676763353e-06
38.7,6.484501331412243e-07,2.683480826577492e-08,3.400256179276003e-11,1.3506038853757913e-06
38.75,6.435394713086919e-07,2.6630427452708016e-08,3.365789120165036e-11,1.3403734554140016e-06
38.800000000000004,6.386720178238047e-07,2.642785639490239e-08,3.331714048242546e-11,1.3302330655778967e-06
