Q,J_1s_one_electron,J_2s_one_electron,J_2p_one_electron,J_total_Ne
26.200000000000003,0.00015640418175075655,9.919641746791866e-06,1.6658279751393082e-07,0.0003336471437801804
26.25,0.00015486069739607203,9.817227141607451e-06,1.642363088606293e-07,0.00033034126692852274
26.3,0.00015333461110884273,9.716029113487926e-06,1.6192675159665e-07,0.0003270728409542412
26.35,0.00015182570355987688,9.616031368554561e-06,1.5965348388163486e-07,0.0003238413907601527
26.400000000000002,0.0001503337584611246,9.517217855140588e-06,1.574158760761398e-07,0.00032064644788898724
26.450000000000003,0.00014885856251994485,9.419572759845492e-06,1.5521331048991932e-07,0.0003174875504225202
26.5,0.0001473999053941089,9.323080503658988e-06,1.5304518113581006e-07,0.00031436424288235065
26.55,0.00014595757964752746,9.227725738153333e-06,1.5091089348907984e-07,0.00031127607613229603
26.6,0.00014453138070669055,9.133493341742765e-06,1.4880986425211378e-07,0.0003082226072823793
26.650000000000002,0.00014312110681780592,9.040368416008695e-06,1.4674152112430843e-07,0.0003052033995943751
26.700000000000003,0.0001417265590046257,8.94833628208947e-06,1.4470530257705155e-07,0.0003022180223888926
26.75,0.0001403475410269491,8.857382477133476e-06,1.4270065763366577e-07,0.0002992660509539672
26.8,0.00013898385933978926,8.767492750814368e-06,1.407270456542004e-07,0.0002963470664551325
26.85,0.00013763532305319421,8.678653061907334e-06,1.3878393612495683e-07,0.00029346065584695286
26.900000000000002,0.00013630174389270917,8.590849574925117e-06,1.3687080845263352e-07,0.0002906064117859844
26.950000000000003,0.00013498293616047058,8.504068656812777e-06,1.349871517629845e-07,0.0002877839325451447
27.0,0.00013367871669692086,8.418296873700065e-06,1.331324647038838e-07,0.00028499282192946516
27.05,0.00013238890484313287,8.333520987710277e-06,1.3130625525269234e-07,0.00028223268919320244
27.1,0.00013111332240373498,8.249727953824651e-06,1.2950804052782838e-07,0.00027950314895828625
27.150000000000002,0.00012985179361042513,8.166904916801126e-06,1.2773734660444037e-07,0.00027680382113407913
27.200000000000003,0.00012860414508606495,8.085039208146546e-06,1.259937083340884e-07,0.0002741343308384275
27.25,0.00012737020580934406,8.004118343141293e-06,1.2427666916834027e-07,0.00027149430831998077
27.3,0.0001261498070800041,7.924130017915328e-06,1.2258578098619e-07,0.000268883388881756
27.35,0.00012494278248461474,7.84506210657477e-06,1.2092060392521286e-07,0.0002663012128059303
27.400000000000002,0.00012374896786289052,7.766902658377987e-06,1.1928070621636624e-07,0.0002637474252798352
27.450000000000003,0.0001225682012745407,7.689639894960331e-06,1.17665664022355e-07,0.0002612216763231362
27.5,0.00012140032296664271,7.613262207606611e-06,1.1607506127947754e-07,0.0002587236207161755
27.55,0.00012024517534153025,7.537758154570387e-06,1.1450848954287186e-07,0.00025625291792945846
27.6,0.00011910260292518821,7.463116458439291e-06,1.1296554783508502e-07,0.0002538092320542655
27.650000000000002,0.00011797245233614477,7.389326003545444e-06,1.1144584249788697e-07,0.0002513922317343678
27.700000000000003,0.00011685457225485323,7.316375833420189e-06,1.0994898704725601e-07,0.00024900159009883036
27.75,0.00011574881339355519,7.2442551482923184e-06,1.0847460203146264e-07,0.00024663698469588375
27.8,0.00011465502846661648,7.172953302628953e-06,1.0702231489218023e-07,0.00024429809742784395
27.85,0.0001135730721613293,7.102459802718393e-06,1.055917598285546e-07,0.0002419846144870667
27.900000000000002,0.00011250280110917111,7.032764304294036e-06,1.0418257766416325e-07,0.00023969622629291525
27.950000000000003,0.00011144407385751388,6.9638566101987125e-06,1.0279441571679963e-07,0.000237432627429726
28.0,0.00011039675084177583,6.895726668088663e-06,1.0142692767101743e-07,0.0002351935165857551
28.05,0.00010936069435800786,6.828364568176407e-06,1.0007977345337214e-07,0.00023297859649308876
28.1,0.00010833576853590867,6.761760541011877e-06,9.875261911030005e-08,0.00023078757386850291
28.150000000000002,0.0001073218393122599,6.695904955301009e-06,9.744513668857253e-08,0.00022862015935525324
28.200000000000003,0.00010631877440477538,6.630788315761192e-06,9.615700411826893e-08,0.00022647606746578275
28.25,0.00010532644328635748,6.566401261012879e-06,9.488790509821126e-08,0.00022435501652533
28.3,0.00010434471715975316,6.502734561506676e-06,9.363752898380398e-08,0.0002222567286164225
28.35,0.00010337346893260442,6.439779117485347e-06,9.240557067722647e-08,0.0002201809295242429
28.400000000000002,0.00010241257319288508,6.377525956979987e-06,9.11917305199233e-08,0.0002181273486828497
28.450000000000003,0.00010146190618471865,6.315966233839846e-06,8.999571418734234e-08,0.00021609571912224103
28.5,0.0001005213457845706,6.2550912257951465e-06,8.881723258586917e-08,0.0002140857774162467
28.55,9.959077147780852e-05,6.194892332552289e-06,8.765600175190927e-08,0.00021209726363123307
28.6,9.86700643356252e-05,6.135361073920924e-06,8.651174275307058e-08,0.00021012992127561066
28.650000000000002,9.775910699231716e-05,6.076489087972243e-06,8.538418159139776e-08,0.0002081834972501272
28.700000000000003,9.685778362291402e-05,6.018268129227965e-06,8.427304910861397e-08,0.00020625774179893565
28.75,9.596597992115237e-05,5.960690066879473e-06,8.317808089332531e-08,0.00020435240846142363
28.8,9.508358307778833e-05,5.903746883036531e-06,8.209901719014346e-08,0.00020246725402479058
28.85,9.421048175924417e-05,5.847430671005099e-06,8.10356028106855e-08,0.00020060203847736265
28.900000000000002,9.33465660865822e-05,5.791733633593675e-06,7.99875870464078e-08,0.00019875652496263022
28.950000000000003,9.24917276148016e-05,5.736648081447675e-06,7.895472358323411e-08,0.00019693047973399797
29.0,9.164585931245251e-05,5.682166431411373e-06,7.793677041793854e-08,0.0001951236721102354
29.05,9.080885554156202e-05,5.6282812049168555e-06,7.693348977624384e-08,0.00019333587443161522
29.1,8.998061203786765e-05,5.574985026399593e-06,7.594464803259875e-08,0.0001915668620167301
29.150000000000002,8.916102589135245e-05,5.52227062174006e-06,7.497001563159577e-08,0.0001898164131199746
29.200000000000003,8.834999552707734e-05,5.47013081673101e-06,7.400936701099444e-08,0.00018808430888968267
29.25,8.754742068630576e-05,5.418558535569932e-06,7.306248052631474e-08,0.00018637033332690928
29.3,8.675320240791565e-05,5.367546799376213e-06,7.212913837696614e-08,0.00018467427324484552
29.35,8.596724301009474e-05,5.317088724732643e-06,7.120912653387889e-08,0.00018299591822885803
29.400000000000002,8.518944607231353e-05,5.267177522250741e-06,7.030223466860463e-08,0.00018133506059714015
29.450000000000003,8.44197164175724e-05,5.217806495159543e-06,6.940825608385483e-08,0.000179691495361967
29.5,8.36579600949179e-05,5.1689690379174275e-06,6.852698764544463e-08,0.00017806502019154333
29.55,8.29040843622239e-05,5.120658634846554e-06,6.765822971561314e-08,0.0001764554353724346
29.6,8.215799766923373e-05,5.072868858789557e-06,6.680178608768903e-08,0.0001748625437725727
29.650000000000002,8.141960964085841e-05,5.025593369788045e-06,6.595746392207252e-08,0.00017328615080482537
29.700000000000003,8.068883106072745e-05,4.978825913782581e-06,6.512507368350668e-08,0.00017172606439112107
29.75,7.996557385498779e-05,4.9325603213337364e-06,6.430442907960811e-08,0.0001701820949271207
29.8,7.924975107634694e-05,4.886790506363845e-06,6.349534700063116e-08,0.00016865405524742533
29.85,7.85412768883567e-05,4.841510464919138e-06,6.269764746043934e-08,0.00016714176059131434
29.900000000000002,7.784006654993307e-05,4.796714273951845e-06,6.19111535386567e-08,0.00016564502856900178
29.950000000000003,7.714603640010892e-05,4.752396090121956e-06,6.113569132397541e-08,0.0001641636791284056
30.0,7.645910384301566e-05,4.708550148618288e-06,6.037108985859371e-08,0.00016269753452241947
30.05,7.577918733308987e-05,4.665170761998509e-06,5.961718108376012e-08,0.0001612464192766793
30.1,7.510620636050218e-05,4.622252319047834e-06,5.887379978640129e-08,0.00015981016015781843
30.150000000000002,7.444008143680357e-05,4.579789283656006e-06,5.814078354680883e-08,0.00015838858614220002
30.200000000000003,7.378073408078676e-05,4.537776193712295e-06,5.741797268736377e-08,0.0001569815283851223
30.25,7.312808680455857e-05,4.4962076600181855e-06,5.670521022227632e-08,0.00015558882019048718
30.3,7.248206309982006e-05,4.455078365217433e-06,5.600234180831864e-08,0.0001542102969809249
30.35,7.184258742435148e-05,4.414383062743235e-06,5.5309215696530844e-08,0.0001528457962683686
30.400000000000002,7.120958518869809e-05,4.374116575782166e-06,5.4625682684878535e-08,0.0001514951576250698
30.450000000000003,7.058298274305426e-05,4.3342737962546185e-06,5.3951596071842306e-08,0.0001501582226550488
30.5,6.996270736434243e-05,4.294849683811474e-06,5.3286811610919385e-08,0.00014883483496597332
30.55,6.934868724348361e-05,4.255839264846692e-06,5.263118746601777e-08,0.0001475248401414567
30.6,6.874085147285725e-05,4.2172376315255914e-06,5.198458416772563e-08,0.00014622808571377203
30.650000000000002,6.813913003394622e-05,4.179039940828509e-06,5.134686457043539e-08,0.00014494442113697207
30.700000000000003,6.754345378516496e-05,4.141241413609602e-06,5.071789381030534e-08,0.00014367369776041095
30.75,6.695375444986756e-05,4.103837333670527e-06,5.0097539264042654e-08,0.00014241576880266043
30.8,6.636996460453267e-05,4.066823046848726e-06,4.948567050848904e-08,0.00014117048932581373
30.85,6.579201766712316e-05,4.0301939601201195e-06,4.888215928099235e-08,0.0001399377162101725
30.900000000000002,6.521984788561686e-05,3.993945540715896e-06,4.8286879440547837e-08,0.0001387173081293088
30.950000000000003,6.46533903267064e-05,3.958073315253204e-06,4.76997069296941e-08,0.00013750912552549737
31.0,6.409258086466521e-05,3.9225728688794995e-06,4.712051973714661e-08,0.0001363130305855123
31.05,6.353735617037684e-05,3.8874398444303016e-06,4.6549197861154034e-08,0.0001351288872167812
31.1,6.298765370052576e-05,3.852669941600164e-06,4.598562327356274e-08,0.0001339565610238932
31.150000000000002,6.244341168694613e-05,3.8182589161266e-06,4.5429679884573974e-08,0.0001327959192854529
31.200000000000003,6.190456912612685e-05,3.7842025789867666e-06,4.4881253508180204e-08,0.0001316468309312763
31.25,6.137106576887009e-05,3.7504967956066855e-06,4.4340231828266194e-08,0.00013050916651992316
31.3,6.084284211010074e-05,3.717137485082783e-06,4.380650436536088e-08,0.00012938279821655922
31.35,6.031983937882507e-05,3.684120619415567e-06,4.327996244402726e-08,0.00012826759977114545
31.400000000000002,5.980199952823542e-05,3.651442222755199e-06,4.276049916087658e-08,0.0001271634464969465
31.450000000000003,5.928926522595926e-05,3.619098370658789e-06,4.224800935319439e-08,0.00012607021524935528
31.5,5.8781579844450116e-05,3.587085189359214e-06,4.1742389568165685e-08,0.00012498778440502765
31.55,5.827888745151808e-05,3.555398855045242e-06,4.124353803268683e-08,0.00012391603384132277
31.6,5.778113280099816e-05,3.5240355931528275e-06,4.0751354623752626e-08,0.00012285484491604448
31.650000000000002,5.7288261323553655e-05,3.4929916776673214e-06,4.026574083940631e-08,0.0001218041004474784
31.700000000000003,5.680021911761303e-05,3.4622634304364697e-06,3.978659977024127e-08,0.00012076368469472044
31.75,5.631695294043797e-05,3.4318472204939944e-06,3.931383607144313e-08,0.00011973348333829258
31.8,5.583841019932048e-05,3.4017394633935778e-06,3.8847355935361326e-08,0.00011871338346104028
31.85,5.536453894290745e-05,3.3719366205531067e-06,3.8387067064599454e-08,0.00011770327352930871
31.900000000000002,5.489528785265015e-05,3.342435198608964e-06,3.793287864561345e-08,0.00011670304337439191
31.950000000000003,5.443060623437717e-05,3.3132317487802316e-06,3.748470132280796e-08,0.00011571258417425166
32.0,5.3970444009988654e-05,3.284322866242633e-06,3.704244717312033e-08,0.0001147317884355013
32.050000000000004,5.3514751709269934e-05,3.2557051895120404e-06,3.6606029681082434e-08,0.00011376054997565044
32.1,5.306348046182329e-05,3.2273753998374293e-06,3.617536371435129e-08,0.00011279876390560755
32.15,5.261658198911479e-05,3.1993302206030535e-06,3.57503654996977e-08,0.00011184632661243388
32.2,5.217400859663581e-05,3.1715664167397634e-06,3.533095259944522e-08,0.00011090313574234783
32.25,5.1735713166176855e-05,3.1440807941452883e-06,3.491704388834976e-08,0.00010996909018397439
32.300000000000004,5.130164914821133e-05,3.116870199113289e-06,3.450855953091012e-08,0.0001090440900518347
32.35,5.0871770554389164e-05,3.0899315177711423e-06,3.4105420959102727e-08,0.00010812803667007523
32.4,5.04460319501367e-05,3.0632616755261883e-06,3.370755085053018e-08,0.00010722083255642896
32.45,5.002438844736279e-05,3.036857636520406e-06,3.331487310697662e-08,0.00010632238140640825
32.5,4.960679569726886e-05,3.010716403093338e-06,3.2927312833361354e-08,0.00010543258807772457
32.550000000000004,4.919320988326072e-05,2.9848350152530895e-06,3.254479631708228e-08,0.0001045513585749301
32.6,4.878358771396213e-05,2.959210550155368e-06,3.216725100774276e-08,0.00010367860003428146
32.65,4.83778864163267e-05,2.93384012159032e-06,3.1794605497252555e-08,0.00010281422070881755
32.7,4.7976063728848204e-05,2.9087208794771246e-06,3.142678950029686e-08,0.00010195812995365244
32.75,4.7578077894867095e-05,2.883850009366189e-06,3.1063733835165516e-08,0.00010111023821147756
32.800000000000004,4.7183887655971315e-05,2.859224731948783e-06,3.0705370404934915e-08,0.00010027045699826981
32.85,4.6793452245491304e-05,2.8348423025740765e-06,3.0351632178996744e-08,9.943869888920475e-05
32.9,4.6406731382086136e-05,2.8107000107733647e-06,3.000245317492528e-08,9.861487750476856e-05
32.95,4.6023685263420745e-05,2.7867951797914415e-06,2.9657768440677836e-08,9.779890749706845e-05
33.0,4.5644274559932365e-05,2.763125166124975e-06,2.931751403712124e-08,9.699070453633741e-05
33.050000000000004,4.526846040868425e-05,2.7396873590677417e-06,2.8981627020877474e-08,9.619018529762925e-05
33.1,4.489620440730672e-05,2.7164791802626853e-06,2.8650045427483575e-08,9.539726744770372e-05
33.15,4.45274686080226e-05,2.693498083260597e-06,2.832270825485792e-08,9.461186963209555e-05
33.2,4.416221551175714e-05,2.67074155308539e-06,2.7999555447068224e-08,9.383391146236746e-05
33.25,4.3800408062330536e-05,2.6482071058058317e-06,2.7680527878394947e-08,9.30633135035431e-05
33.300000000000004,4.34420096407314e-05,2.6258922881135898e-06,2.7365567337683766e-08,9.229999726171608e-05
33.35,4.308698405947114e-05,2.6037946769075853e-06,2.7054616512982816e-08,9.154388517183534e-05
33.4,4.2735295557016574e-05,2.5819118788844463e-06,2.6747618976457583e-08,9.079490058566079e-05
33.45,4.238690879230087e-05,2.5602415301350414e-06,2.6444519169579263e-08,9.00529677598893e-05
33.5,4.204178883931106e-05,2.5387812957469735e-06,2.6145262388580452e-08,8.931801184444754e-05
33.550000000000004,4.169990118175056e-05,2.517528869412901e-06,2.584979477017353e-08,8.858995887094796e-05
33.6,4.136121170777683e-05,2.4964819730446703e-06,2.5558063277526977e-08,8.786873574130816e-05
33.65,4.102568670481143e-05,2.475638356393083e-06,2.5270015686493064e-08,8.715427021652799e-05
33.7,4.069329285442283e-05,2.4549957966732737e-06,2.498560057208402e-08,8.644649090562472e-05
33.75,4.0363997227280184e-05,2.434552098195588e-06,2.470476729519069e-08,8.574532725472268e-05
33.800000000000004,4.003776727817668e-05,2.414305092001836e-06,2.4427465989539167e-08,8.505070953629427e-05
33.85,3.971457084112258e-05,2.394252635506917e-06,2.4153647548881263e-08,8.436256883855229e-05
33.9,3.9394376124505466e-05,2.3743926121456367e-06,2.3883263614413765e-08,8.368083705498869e-05
33.95,3.9077151706317876e-05,2.3547229310247134e-06,2.361626656242262e-08,8.300544687405971e-05
34.0,3.876286652945091e-05,2.335241526579856e-06,2.3352609492147353e-08,8.233633176901441e-05
34.050000000000004,3.845148989705229e-05,2.3159463582378104e-06,2.309224621386142e-08,8.167342598786337e-05
34.1,3.814299146794913e-05,2.2968354100833625e-06,2.2835131237165008e-08,8.101666454348797e-05
34.15,3.783734125213307e-05,2.2779066905311415e-06,2.258121975948547e-08,8.036598320388533e-05
34.2,3.7534509606307934e-05,2.2591582320022116e-06,2.2330467654781822e-08,7.972131848254899e-05
34.25,3.723446722949865e-05,2.240588090605353e-06,2.2082831462449518e-08,7.90826076289827e-05
34.300000000000004,3.6937185158719956e-05,2.222194345822928e-06,2.183826837642134e-08,7.84497886193443e-05
34.35,3.66426347647052e-05,2.203975100201334e-06,2.159673623446111e-08,7.782280014721983e-05
34.4,3.6350787747693013e-05,2.1859284790458852e-06,2.1358193507645977e-08,7.720158161452367e-05
34.45,3.6061616133272067e-05,2.1680526301201228e-06,2.1122599290034498e-08,7.658607312252458e-05
34.5,3.577509226828266e-05,2.1503457233494578e-06,2.0889913288516444e-08,7.597621546299532e-05
34.550000000000004,3.549118881677386e-05,2.1328059505290546e-06,2.0660095812840684e-08,7.537195010948286e-05
34.6,3.520987875601643e-05,2.115431525035951e-06,2.0433107765818736e-08,7.477321920869966e-05
34.65,3.4931135372569486e-05,2.0982206815452733e-06,2.0208910633699494e-08,7.417996557203172e-05
34.7,3.465493225840115e-05,2.0811716757505478e-06,1.998746647671295e-08,7.359213266716368e-05
34.75,3.438124330706192e-05,2.064282784088016e-06,1.9768737919779024e-08,7.300966460981855e-05
34.800000000000004,3.411004270990968e-05,2.0475523034648724e-06,1.955268814337851e-08,7.243250615560938e-05
34.85,3.384130495238655e-05,2.0309785509914216e-06,1.9339280874583973e-08,7.186060269200345e-05
34.9,3.3575004810345586e-05,2.0145598637170193e-06,1.912848037824601e-08,7.129390023039467e-05
34.95,3.331111734642773e-05,1.9982945983698066e-06,1.8920251448333077e-08,7.073234539828506e-05
35.0,3.304961790648767e-05,1.9821811311001457e-06,1.8714559399422205e-08,7.017588543157216e-05
35.050000000000004,3.279048211606775e-05,1.966217857227683e-06,1.8511370058337014e-08,6.962446816694088e-05
35.1,3.2533685876919965e-05,1.9504031909920415e-06,1.8310649755930658e-08,6.90780420343596e-05
35.15,3.2279205363574406e-05,1.9347355653070126e-06,1.8112365319011002e-08,6.853655604967691e-05
35.2,3.2027017019954256e-05,1.91921343151826e-06,1.7916484062405356e-08,6.799995980731946e-05
35.25,3.1777097556036414e-05,1.9038352591644472e-06,1.7722973781162375e-08,6.746820347308869e-05
35.300000000000004,3.152942394455663e-05,1.8885995357417244e-06,1.7531802742888236e-08,6.694123777705404e-05
35.35,3.128397341775945e-05,1.873504766471572e-06,1.734293968021476e-08,6.641901400654334e-05
35.4,3.104072346419129e-05,1.8585494740718872e-06,1.715635378339706e-08,6.590148399922674e-05
35.45,3.079965182553683e-05,1.8437321985313187e-06,1.6972014693038548e-08,6.538860013629453e-05
35.5,3.056073649349776e-05,1.829051496886774e-06,1.678989249294047e-08,6.48803153357267e-05
35.550000000000004,3.0323955706712995e-05,1.814505943004036e-06,1.6609957703073836e-08,6.437658304565251e-05
35.6,3.0089287947720558e-05,1.800094127361488e-06,1.6432181272672303e-08,6.387735723780013e-05
35.65,2.985671193995949e-05,1.7858146568368443e-06,1.6256534573442187e-08,6.338259240103332e-05
35.7,2.9626206644812133e-05,1.7716661544968862e-06,1.6082989392888608e-08,6.289224353497537e-05
35.75,2.93977512586858e-05,1.7576472593901389e-06,1.591151792775593e-08,6.240626614371842e-05
35.800000000000004,2.9171325210132982e-05,1.7437566263424268e-06,1.5742092777579153e-08,6.192461622961628e-05
35.85,2.8946908157010327e-05,1.729992925755313e-06,1.5574686938345453e-08,6.144725028716135e-05
35.9,2.8724479983674895e-05,1.7163548434073186e-06,1.540927379626297e-08,6.0974125296942e-05
35.95,2.850402079821793e-05,1.7028410802579291e-06,1.524582712163554e-08,6.050519871968153e-05
36.0,2.8285510929735306e-05,1.6894503522543273e-06,1.50843210628411e-08,6.004042849035631e-05
36.050000000000004,2.806893092563383e-05,1.6761813901407925e-06,1.4924730140411794e-08,5.9579773012391714e-05
36.1,2.7854261548973636e-05,1.663032939270773e-06,1.4767029241214463e-08,5.912319115193611e-05
36.15,2.764148377584523e-05,1.6500037594215357e-06,1.4611193612728953e-08,5.8670642232209903e-05
36.2,2.7430578792781508e-05,1.6370926246113993e-06,1.4457198857423004e-08,5.822208602793035e-05
36.25,2.7221527994203893e-05,1.624298322919496e-06,1.430502092722186e-08,5.777748275981011e-05
36.300000000000004,2.7014312979901814e-05,1.6116196563080052e-06,1.4154636118070741e-08,5.733679308912806e-05
36.35,2.6808915552545837e-05,1.5990554404468645e-06,1.4006021064588767e-08,5.6899978112372934e-05
36.4,2.660531771523303e-05,1.586604504540872e-06,1.3859152734812378e-08,5.6466999355956676e-05
36.45,2.6403501669064882e-05,1.5742656911591868e-06,1.3714008425026866e-08,5.60378187709983e-05
36.5,2.6203449810757018e-05,1.5620378560671705e-06,1.3570565754684312e-08,5.561239872817648e-05
36.550000000000004,2.6005144730279935e-05,1.549919868060524e-06,1.3428802661406452e-08,5.519070201264936e-05
36.6,2.5808569208531086e-05,1.5379106088017237e-06,1.3288697396070977e-08,5.4772691819042046e-05
36.65,2.5613706215037e-05,1.5260089726586742e-06,1.3150228517979643e-08,5.4358331746499226e-05
36.7,2.542053890568571e-05,1.514213866545586e-06,1.3013374890106831e-08,5.394758579380323e-05
36.75,2.5229050620488773e-05,1.5025242097660272e-06,1.2878115674427073e-08,5.354041835455616e-05
36.800000000000004,2.503922488137225e-05,1.4909389338581042e-06,1.2744430327320185e-08,5.313679421242463e-05
36.85,2.4851045389996828e-05,1.4794569824417762e-06,1.2612298595052633e-08,5.273667853644753e-05
36.9,2.4664496025605948e-05,1.468077311068228e-06,1.2481700509333594e-08,5.234003687640436e-05
36.95,2.447956084290218e-05,1.4567988870713067e-06,1.2352616382944715e-08,5.1946835158244645e-05
37.0,2.429622406995117e-05,1.445620689420979e-06,1.222502680544205e-08,5.1557039679576954e-05
37.050000000000004,2.4114470106112553e-05,1.434541708578761e-06,1.2098912638928671e-08,5.11706171052162e-05
37.1,2.3934283519998045e-05,1.423560946355134e-06,1.1974255013897298e-08,5.078753446278974e-05
37.15,2.375564904745564e-05,1.4126774157688672e-06,1.185103532514116e-08,5.040775913839987e-05
37.2,2.3578551589580106e-05,1.4018901409082596e-06,1.1729235227732093e-08,5.003125887234313e-05
37.25,2.3402976210749218e-05,1.3911981567942577e-06,1.1608836633064868e-08,4.965800175488534e-05
37.300000000000004,2.3228908136685086e-05,1.3806005092454056e-06,1.148982170496603e-08,4.928795622209078e-05
37.35,2.3056332752540875e-05,1.3700962547446396e-06,1.1372172855866911e-08,4.892109105170623e-05
37.4,2.28852356010118e-05,1.3596844603078544e-06,1.1255872743038954e-08,4.855737535909754e-05
37.45,2.271560238047069e-05,1.3493642033542497e-06,1.1140904264890542e-08,4.819677859323922e-05
37.5,2.254741894312754e-05,1.339134571578424e-06,1.102725055732457e-08,4.783927053275588e-05
37.550000000000004,2.2380671293212437e-05,1.3289946628241692e-06,1.0914894990155039e-08,4.7484821282014145e-05
37.6,2.2215345585182202e-05,1.318943584959978e-06,1.0803821163582308e-08,4.713340126726585e-05
37.65,2.2051428121949648e-05,1.3089804557561965e-06,1.0694012904725387e-08,4.678498123284004e-05
37.7,2.1888905353135757e-05,1.2991044027638385e-06,1.0585454264210685e-08,4.6439532237384455e-05
37.75,2.1727763873344238e-05,1.2893145631950152e-06,1.0478129512816149e-08,4.60970256501554e-05
37.800000000000004,2.1567990420457892e-05,1.2796100838049496e-06,1.0372023138169637e-08,4.5757433147354704e-05
37.85,2.1409571873957085e-05,1.2699901207755837e-06,1.0267119841501013e-08,4.5420726708514344e-05
37.9,2.125249525325933e-05,1.2604538396007151e-06,1.0163404534446341e-08,4.508687861292677e-05
37.95,2.1096747716080264e-05,1.2510004149726774e-06,1.0060862335903909e-08,4.475586143612131e-05
38.0,2.0942316556815483e-05,1.2416290306705242e-06,9.959478568941001e-09,4.4427648046385665e-05
38.050000000000004,2.0789189204942743e-05,1.2323388794496846e-06,9.859238757750295e-09,4.410221160133135e-05
38.1,2.063735322344479e-05,1.223129162933103e-06,9.760128624655489e-09,4.377952554450372e-05
38.15,2.048679630725189e-05,1.2139990915037988e-06,9.662134087164748e-09,4.3459563602034365e-05
38.2,2.0337506281704316e-05,1.2049478841988632e-06,9.565241255071633e-09,4.314229977933679e-05
38.25,2.018947110103433e-05,1.1959747686048538e-06,9.469436427602503e-09,4.282770835784399e-05
38.300000000000004,2.0042678846867142e-05,1.1870789807545603e-06,9.374706090609469e-09,4.251576389178707e-05
38.35,1.9897117726741153e-05,1.178259765025149e-06,9.281036913808333e-09,4.220644120501545e-05
38.400000000000006,1.9752776072646553e-05,1.1695163740376276e-06,9.188415748060558e-09,4.189971538785672e-05
38.45,1.9609642339582682e-05,1.1608480685576554e-06,9.09682962269878e-09,4.159556179401687e-05
38.5,1.9467705104133282e-05,1.1522541173976355e-06,9.006265742894685e-09,4.1293956037519203e-05
38.550000000000004,1.9326953063059883e-05,1.1437337973201067e-06,8.916711487068985e-09,4.099487398968239e-05
38.6,1.9187375031912888e-05,1.1352863929424018e-06,8.828154404342506e-09,4.0698291776136633e-05
38.650000000000006,1.9048959943659916e-05,1.1269111966425413e-06,8.740582212027667e-09,4.0404185773877084e-05
38.7,1.8911696847331665e-05,1.118607508466379e-06,8.65398279315985e-09,4.011253260835505e-05
38.75,1.8775574906684456e-05,1.1103746360359412e-06,8.56834419406782e-09,3.9823309150605196e-05
38.800000000000004,1.8640583398879747e-05,1.1022118944589732e-06,8.483654621982656e-09,3.953649251440934e-05
38.85,1.8506711713180163e-05,1.0941186062396694e-06,8.399902442684468e-09,3.9252060053495776e-05
38.900000000000006,1.8373949349661646e-05,1.0860941011905508e-06,8.317076178185908e-09,3.896998935877351e-05
38.95,1.8242285917941984e-05,1.0781377163455083e-06,8.23516450445278e-09,3.86902582556017e-05
39.0,1.811171113592492e-05,1.0702487958739587e-06,8.154156249160321e-09,3.841284480109272e-05
39.050000000000004,1.798221482856011e-05,1.0624266909961269e-06,8.074040389484547e-09,3.813772728144938e-05
39.1,1.785378692661853e-05,1.0546707598994261e-06,7.994806049928593e-09,3.7864884209335486e-05
39.150000000000006,1.772641746548293e-05,1.0469803676559115e-06,7.916442500182914e-09,3.759429432127878e-05
39.2,1.7600096583953608e-05,1.0393548861408163e-06,7.838939153019343e-09,3.7325936575106965e-05
39.25,1.7474814523068736e-05,1.0317936939521272e-06,7.762285562217806e-09,3.705979014741504e-05
39.300000000000004,1.7350561624939512e-05,1.0242961763312074e-06,7.68647142052566e-09,3.679583443106459e-05
39.35,1.7227328331599735e-05,1.0168617250844438e-06,7.611486557648858e-09,3.6534049032714256e-05
39.400000000000006,1.7105105183869467e-05,1.0094897385058937e-06,7.537320938274327e-09,3.6274413770380364e-05
39.45,1.6983882820232997e-05,1.002179621300942e-06,7.46396466012342e-09,3.6016908671028614e-05
39.5,1.686365197573042e-05,9.949307845109246e-07,7.391407952035444e-09,3.576151396819491e-05
39.550000000000004,1.674440348086308e-05,9.877426454387312e-07,7.31964117208108e-09,3.5508210099636114e-05
39.6,1.66261282605125e-05,9.806146275753603e-07,7.248654805705092e-09,3.525697770500995e-05
39.650000000000006,1.6508817332872466e-05,9.735461605274066e-07,7.178439463897822e-09,3.5007797623583134e-05
39.7,1.639246180839452e-05,9.66536679945492e-07,7.108985881395101e-09,3.4760650891968395e-05
39.75,1.627705288874615e-05,9.595856274535956e-07,7.04028491490585e-09,3.451551874188893e-05
39.800000000000004,1.6162581865781976e-05,9.526924505792978e-07,6.972327541367272e-09,3.4272382597970754e-05
39.85,1.6049040120527528e-05,9.458566026849127e-07,6.905104856226858e-09,3.4031224075562236e-05
39.900000000000006,1.593641912217535e-05,9.390775428994895e-07,6.838608071750893e-09,3.379202497858018e-05
39.95,1.582471042709362e-05,9.323547360516942e-07,6.772828515359148e-09,3.355476729738279e-05
40.0,1.571390567784669e-05,9.256876526035301e-07,6.7077576279850075e-09,3.331943320666835e-05
40.050000000000004,1.5603996602227728e-05,9.1907576858491e-07,6.643386962460944e-09,3.3086005063400045e-05
40.1,1.54949750123032e-05,9.125185655290586e-07,6.579708181928741e-09,3.285446540475609e-05
