Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_total_P
28.35,0.0005430527530560008,5.2130488264523963e-05,4.0303006499943255e-06,2.397471036792619e-06,2.0354696770118105e-07,0.0012134225510648973
28.400000000000002,0.0005385951743761119,5.166428977160132e-05,3.993963828415752e-06,2.3672703665895523e-06,2.0092858402488293e-07,0.0012033132639038698
28.450000000000003,0.0005341786687398693,5.120283814512003e-05,3.958000525720048e-06,2.337493972591632e-06,1.9834757480843346e-07,0.001193299021381394
28.5,0.0005298028216439889,5.074607958925224e-05,3.922406462051097e-06,2.3081352864918588e-06,1.95803355694442e-07,0.001183378837176619
28.55,0.0005254672230658004,5.02939609738076e-05,3.887177411182182e-06,2.279187850948498e-06,1.9329535222923924e-07,0.001173551736063959
28.6,0.0005211714674125614,4.984642982540161e-05,3.85230919979404e-06,2.2506453175560505e-06,1.9082299968249638e-07,0.001163816753779898
28.650000000000002,0.0005169151534713514,4.940343431874693e-05,3.817797706763154e-06,2.222501444856079e-06,1.8838574287034773e-07,0.0011541729368914706
28.700000000000003,0.0005126978843595428,4.896492326806632e-05,3.783638862460138e-06,2.194750096387083e-06,1.8598303598194838e-07,0.0011446193426664071
28.75,0.0005085192674758435,4.853084611862543e-05,3.749828648058088e-06,2.167385238772599e-06,1.836143424093936e-07,0.0011351550389449177
28.8,0.0005043789144518996,4.810115293838336e-05,3.716363094850713e-06,2.1404009398467047e-06,1.8127913458093067e-07,0.0011257791040130902
28.85,0.0005002764411044599,4.7675794409759986e-05,3.683238283580158e-06,2.1137913668161855e-06,1.7897689379739852e-07,0.0011164906264778892
28.900000000000002,0.0004962114673880879,4.725472182151764e-05,3.6504503437743203e-06,2.0875507844585526e-06,1.7670711007182508e-07,0.0011072887051437265
28.950000000000003,0.0004921836173484191,4.683788706075596e-05,3.617995453093559e-06,2.061673553355196e-06,1.74469281972121e-07,0.001098172448890585
29.0,0.0004881925190759595,4.6425242605018144e-05,3.585869836686647e-06,2.03615412815893e-06,1.722629164668039e-07,0.0010891409765536825
29.05,0.00048423780466041213,4.601674151450697e-05,3.55406976655582e-06,2.010987055895211e-06,1.700875287736916e-07,0.001080193416804642
29.1,0.0004803191101455356,4.561233742440925e-05,3.522591560930823e-06,1.9861669742963455e-06,1.6794264221150633e-07,0.001071328908034164
29.150000000000002,0.00047643607548451903,4.521198453732675e-05,3.491431583651776e-06,1.9616886101679816e-06,1.6582778805432617e-07,0.001062546598236166
29.200000000000003,0.00047258834449587396,4.481563761581238e-05,3.4605862435607686e-06,1.9375467777872306e-06,1.6374250538882917e-07,0.001053845644893384
29.25,0.0004687755648198345,4.442325197501008e-05,3.4300519939020425e-06,1.9137363773317605e-06,1.6168634097427236e-07,0.0010452252148644068
29.3,0.00046499738787526,4.4034783475396694e-05,3.3998253317306173e-06,1.8902523933392152e-06,1.596588491051489e-07,0.0010366844842721254
29.35,0.0004612534688170375,4.3650188515624833e-05,3.3699027973292794e-06,1.8670898931963507e-06,1.5765959147647098e-07,0.0010282226383935909
29.400000000000002,0.0004575434664939734,4.3269424025464726e-05,3.3402809736337673e-06,1.844244025657253e-06,1.5568813705162322e-07,0.0010198388715512423
29.450000000000003,0.00045386704340717276,4.289244745884405e-05,3.310956485666061e-06,1.8217100193900588e-06,1.5374406193273612e-07,0.0010115323870055041
29.5,0.0004502238656688993,4.2519216786984134e-05,3.281925999975649e-06,1.7994831815515804e-06,1.5182694923352788e-07,0.0010033023968487281
29.55,0.0004466136029619092,4.2149690491631157e-05,3.253186224088638e-06,1.7775588963892666e-06,1.4993638895456365e-07,0.0009951481219004573
29.6,0.00044303592849925767,4.1783827558381234e-05,3.224733905964641e-06,1.7559326238699486e-06,1.4807197786088665e-07,0.0009870687916040096
29.650000000000002,0.00043949051898456686,4.142158747009758e-05,3.1965658334612756e-06,1.7345998983348016e-06,1.4623331936196945e-07,0.000979063643924346
29.700000000000003,0.0004359770545727547,4.1062930200418856e-05,3.168678833806185e-06,1.713556327180006e-06,1.4442002339394067e-07,0.0009711319252472214
29.75,0.00043249521883121733,4.0707816207357176e-05,3.141069773076473e-06,1.692797589562576e-06,1.4263170630404173e-07,0.0009632728902795897
29.8,0.00042904469870145895,4.0356206426984445e-05,3.113735555685439e-06,1.6723194351308329e-06,1.4086799073726717e-07,0.0009554858019512545
29.85,0.0004256251844611681,4.000806226720608e-05,3.0866731238765195e-06,1.652117682779048e-06,1.391285055251472e-07,0.0009477699313177511
29.900000000000002,0.00042223636968672935,3.966334560162041e-05,3.059879457224306e-06,1.63218821942573e-06,1.374128855766265e-07,0.0009401245574644323
29.950000000000003,0.00041887795121617035,3.932201876346285e-05,3.0333515721425587e-06,1.6125269988151012e-06,1.3572077177099953e-07,0.000932548967411755
30.0,0.0004155496291125366,3.898404453963354e-05,3.007086521399111e-06,1.5931300403412835e-06,1.3405181085286142e-07,0.0009250424560217448
30.05,0.0004122511066276892,3.864938616480715e-05,2.9810813936375417e-06,1.573993427894728e-06,1.3240565532903148e-07,0.0009176043259056233
30.1,0.00040898209016652313,3.831800731562398e-05,2.9553333129055558e-06,1.5551133087304587e-06,1.3078196336741307e-07,0.0009102338873325903
30.150000000000002,0.00040574228925159756,3.798987210496076e-05,2.929839438189937e-06,1.5364858923576623e-06,1.291803986977501e-07,0.0009029304581397358
30.200000000000003,0.0004025314164881758,3.766494507628037e-05,2.904596962958001e-06,1.5181074494502132e-06,1.2760063051424134e-07,0.0008956933636430723
30.25,0.00039934918752967,3.734319119805915e-05,2.8796031147054446e-06,1.4999743107777065e-06,1.2604233337997684e-07,0.0008885219365496752
30.3,0.00039619532104348434,3.702457585829073e-05,2.8548551545104946e-06,1.482082866156578e-06,1.2450518713315996e-07,0.0008814155168709101
30.35,0.0003930695386772556,3.6709064859065435e-05,2.8303503765942847e-06,1.4644295634209287e-06,1.2298887679508038e-07,0.0008743734518367414
30.400000000000002,0.00038997156502548156,3.639662441122389e-05,2.8060861078873384e-06,1.4470109074126312e-06,1.2149309247980097e-07,0.0008673950958111008
30.450000000000003,0.0003869011275965372,3.608722112908405e-05,2.782059707602094e-06,1.4298234589903514e-06,1.2001752930552724e-07,0.0008604798102083053
30.5,0.0003838579567800719,3.578082202524041e-05,2.7582685668113737e-06,1.4128638340571001e-06,1.1856188730762488e-07,0.000853626963410513
30.55,0.0003808417858147829,3.5477394505434416e-05,2.7347101080327087e-06,1.3961287026059381e-06,1.1712587135325302e-07,0.0008468359306861955
30.6,0.0003778523507565634,3.517690636349523e-05,2.711381784818445e-06,1.3796147877834907e-06,1.1570919105758048e-07,0.0008401060941096279
30.650000000000002,0.0003748893904470174,3.487932577634952e-05,2.688281081351533e-06,1.3633188649708926e-06,1.1431156070155568e-07,0.0008334368424813669
30.700000000000003,0.0003719526464823391,3.458462129909956e-05,2.665405512046928e-06,1.3472377608818316e-06,1.1293269915119938e-07,0.0008268275712497157
30.75,0.00036904186318255296,3.429276186016854e-05,2.6427526211585153e-06,1.3313683526773492e-06,1.1157232977838716e-07,0.0008202776824331593
30.8,0.00036615678756110766,3.4003716756512086e-05,2.620319982391475e-06,1.315707567097059e-06,1.1023018038309575e-07,0.0008137865845437542
30.85,0.00036329716929482436,3.3717455648895285e-05,2.598105198520029e-06,1.3002523796064676e-06,1.0890598311708466e-07,0.0008073536925114694
30.900000000000002,0.00036046276069419,3.343394855723395e-05,2.5761059010104586e-06,1.2849998135600642e-06,1.0759947440898255e-07,0.0008009784276094561
30.950000000000003,0.00035765331667399544,3.3153165855999425e-05,2.5543197496493467e-06,1.2699469393798816e-06,1.0631039489075213e-07,0.0007946602173802399
31.0,0.0003548685947243127,3.2875078269685986e-05,2.5327444321769504e-06,1.255090873749216e-06,1.0503848932550745e-07,0.0007883984955628231
31.05,0.00035210835488180695,3.259965686833981e-05,2.5113776639256323e-06,1.2404287788212014e-06,1.0378350653665524e-07,0.000782192702020682
31.1,0.000349372359701382,3.232687306314897e-05,2.4902171874632945e-06,1.2259578614419622e-06,1.0254519933833665e-07,0.0007760422826706552
31.150000000000002,0.0003466603742281516,3.205669860209318e-05,2.4692607722417134e-06,1.2116753723880347e-06,1.0132332446714232e-07,0.0007699466894127026
31.200000000000003,0.0003439721659697357,3.1789105565652665e-05,2.4485062142497263e-06,1.1975786056177957e-06,1.0011764251507677e-07,0.0007639053800605281
31.25,0.00034130750486887647,3.152406636257536e-05,2.4279513356711953e-06,1.1836648975366145e-06,9.892791786374777e-08,0.000757917818273057
31.3,0.00033866616327637045,3.126155372570137e-05,2.4075939845476676e-06,1.169931626275456e-06,9.775391861975661e-08,0.0007519834734867508
31.35,0.00033604791592431455,3.100154070784423e-05,2.38743203444569e-06,1.1563762109826856e-06,9.659541655126716e-08,0.0007461018208487589
31.400000000000002,0.0003334525398996597,3.0744000677727794e-05,2.3674633841286782e-06,1.1429961111287997e-06,9.545218702572868e-08,0.0007402723411508823
31.450000000000003,0.00033087981461807066,3.0488907315978205e-05,2.347685957233301e-06,1.1297888258238407e-06,9.432400894873208e-08,0.0007344945207643537
31.5,0.00032832952179808795,3.0236234611170074e-05,2.3280977019503005e-06,1.1167518931472477e-06,9.32106647039767e-08,0.0007287678515754121
31.55,0.0003258014454355868,2.9985956855926055e-05,2.308696590709685e-06,1.1038828894898934e-06,9.211194009432606e-08,0.0007230918309216673
31.6,0.0003232953717785331,2.9738048643069253e-05,2.289480619870246e-06,1.0911794289080851e-06,9.102762428393295e-08,0.0007174659615292455
31.650000000000002,0.0003208110893020287,2.949248486182743e-05,2.270447809413312e-06,1.0786391624892792e-06,8.99575097414115e-08,0.0007118897514506988
31.700000000000003,0.00031834838868364585,2.9249240694088488e-05,2.2515962026407e-06,1.0662597777292934e-06,8.890139218403676e-08,0.0007063627140036779
31.75,0.00031590706277904594,2.900829161070645e-05,2.232923865876795e-06,1.0540389979207927e-06,8.785907052295253e-08,0.0007008843677103519
31.8,0.00031348690659787894,2.876961336785711e-05,2.21442888817469e-06,1.0419745815528234e-06,8.683034680936714e-08,0.0006954542362375666
31.85,0.0003110877172799622,2.8533182003442935e-05,2.1961093810263564e-06,1.030064321721196e-06,8.581502618171956e-08,0.0006900718483377352
31.900000000000002,0.00030870929407173273,2.8298973833546144e-05,2.177963478076747e-06,1.0183060455494888e-06,8.481291681379563e-08,0.0006847367377904495
31.950000000000003,0.0003063514383029713,2.806696544892957e-05,2.159989334841808e-06,1.0066976136204833e-06,8.382382986377749e-08,0.0006794484433447996
32.0,0.0003040139533637952,2.783713371158453e-05,2.1421851284303277e-06,9.952369194178234e-07,8.284757942420789e-08,0.0006742065086623996
32.050000000000004,0.00030169664468191506,2.7609455751324937e-05,2.1245490572695633e-06,9.839218887776957e-07,8.188398247285153e-08,0.0006690104822611038
32.1,0.0002993993197001564,2.738390896242737e-05,2.1070793408346224e-06,9.727504793503613e-07,8.093285882443796e-08,0.0006638599174594122
32.15,0.00029712178785423597,2.71604710003158e-05,2.0897742193814868e-06,9.617206800713116e-07,7.999403108326625e-08,0.0006587543723215441
32.2,0.00029486386055079775,2.6939119778291033e-05,2.0726319536836886e-06,9.508305106419032e-07,7.906732459665817e-08,0.0006536934096031863
32.25,0.00029262535114570103,2.671983346430392e-05,2.055650824772557e-06,9.400780210192716e-07,7.815256740924241e-08,0.0006486765966978984
32.300000000000004,0.0002904060749225559,2.650259047777145e-05,2.038829133680963e-06,9.294612909153332e-07,7.724959021805271e-08,0.0006437035055841629
32.35,0.00028820584907151024,2.6287369486435833e-05,2.0221652011905703e-06,9.189784293047386e-07,7.635822632842775e-08,0.0006387737127730869
32.4,0.0002860244926682762,2.6074149403265104e-05,2.0056573675824763e-06,9.086275739415639e-07,7.547831161069395e-08,0.000633886799256729
32.45,0.00028386182665340095,2.5862909383395393e-05,1.9893039923912435e-06,8.984068908846068e-07,7.460968445761901e-08,0.0006290423504570556
32.5,0.0002817176738117759,2.5653628821113974e-05,1.9731034541622596e-06,8.883145740311123e-07,7.375218574262088e-08,0.0006242399561755189
32.550000000000004,0.0002795918587523786,2.544628734688223e-05,1.9570541502123497e-06,8.783488446587532e-07,7.290565877871664e-08,0.0006194792105432349
32.6,0.0002774842078882517,2.524086482439871e-05,1.9411544963936533e-06,8.685079509757417e-07,7.206994927819986e-08,0.0006147597119717771
32.65,0.0002753945494167078,2.503734134770085e-05,1.9254029268606516e-06,8.587901676788793e-07,7.124490531302971e-08,0.000610081063104551
32.7,0.0002733227132997647,2.4835697238305485e-05,1.909797893840357e-06,8.491937955194273e-07,7.043037727592145e-08,0.0006054428707687655
32.75,0.00027126853124480495,2.4635913042387414e-05,1.8943378674055944e-06,8.397171608766366e-07,6.962621784212318e-08,0.0006008447459279822
32.800000000000004,0.0002692318366854552,2.4437969527995098e-05,1.879021335251313e-06,8.303586153387794e-07,6.883228193186531e-08,0.0005962863036352316
32.85,0.00026721246476268875,2.4241847682303763e-05,1.8638468024739348e-06,8.211165352915737e-07,6.804842667347337e-08,0.0005917671629867028
32.9,0.0002652102523061409,2.404752870890447e-05,1.8488127913536376e-06,8.119893215138232e-07,6.72745113671277e-08,0.0005872869470759824
32.95,0.00026322503781564185,2.3854994025129412e-05,1.8339178411395785e-06,8.029753987801678e-07,6.65103974492609e-08,0.0005828452829488506
33.0,0.0002612566614429606,2.3664225259412603e-05,1.8191605078379988e-06,7.940732154707996e-07,6.575594845758015e-08,0.0005784418015586199
33.050000000000004,0.0002593049649737561,2.34752042486852e-05,1.8045393640031468e-06,7.852812431879993e-07,6.501102999670164e-08,0.0005740761377220069
33.1,0.0002573697918097391,2.3287913035805692e-05,1.7900529985310323e-06,7.765979763793996e-07,6.427550970438821e-08,0.0005697479300755412
33.15,0.00025545098695103436,2.3102333867023593e-05,1.775700016455907e-06,7.680219319678089e-07,6.354925721837591e-08,0.0005654568210324897
33.2,0.0002535483969787473,2.2918449189476908e-05,1.7614790387494875e-06,7.595516489875058e-07,6.283214414378094e-08,0.0005612024567403039
33.25,0.00025166187003773096,2.273624164872259e-05,1.7473887021228593e-06,7.511856882268702e-07,6.212404402107574e-08,0.0005569844870385773
33.300000000000004,0.00024979125581954667,2.2555694086299276e-05,1.7334276588310051e-06,7.42922631877221e-07,6.14248322946218e-08,0.000552802565417501
33.35,0.0002479364055456245,2.2376789537322505e-05,1.71959457647997e-06,7.347610831877755e-07,6.073438628175168e-08,0.000548656348976826
33.4,0.000246097171950612,2.2199511228111214e-05,1.705888137836562e-06,7.266996661265804e-07,6.005258514238807e-08,0.0005445454983853061
33.45,0.00024427340926591563,2.202384257384567e-05,1.6923070406406127e-06,7.187370250473328e-07,5.9379309849190235e-08,0.0005404696778406354
33.5,0.0002424649732034312,2.1849767176256188e-05,1.6788499974197312e-06,7.108718243619688e-07,5.871444315822001e-08,0.0005364285550298608
33.550000000000004,0.00024067172093945687,2.167726882134192e-05,1.6655157353065006e-06,7.031027482189056e-07,5.805786958011383e-08,0.0005324218010902644
33.6,0.00023889351109879418,2.1506331477119957e-05,1.6523029958581325e-06,6.954285001868551e-07,5.7409475351755224e-08,0.000528449090570721
33.65,0.00023713020373902655,2.133693929140357e-05,1.6392105348784858e-06,6.878478029440777e-07,5.676914840843695e-08,0.0005245101013935069
33.7,0.0002353816603349801,2.116907658960977e-05,1.6262371222424644e-06,6.803593979729996e-07,5.613677835650378e-08,0.0005206045148165722
33.75,0.00023364774376336152,2.100272787259556e-05,1.6133815417227395e-06,6.729620452600862e-07,5.5512256446467814e-08,0.0005167320153962596
33.800000000000004,0.0002319283182875688,2.0837877814522277e-05,1.6006425908187496e-06,6.656545230008622e-07,5.4895475546585774e-08,0.0005128922909504646
33.85,0.00023022324954267883,2.067451126074815e-05,1.588019080587989e-06,6.584356273100114e-07,5.428633011689295e-08,0.0005090850325222407
33.9,0.00022853240452060255,2.0512613225748036e-05,1.575509835479498e-06,6.513041719364317e-07,5.368471618368166e-08,0.0005053099343438299
33.95,0.0002268556515554115,2.0352168891060538e-05,1.5631136931695708e-06,6.442589879831791e-07,5.309053131441922e-08,0.0005015666938011255
34.0,0.0002251928603088317,2.019316360326186e-05,1.5508295043996288e-06,6.372989236322017e-07,5.2503674593096506e-08,0.0004978550113985588
34.050000000000004,0.0002235439017559001,2.003558287196584e-05,1.538656132816216e-06,6.304228438737648e-07,5.1924046595997485e-08,0.0004941745907243949
34.1,0.00022190864817078806,1.9879412367850337e-05,1.5265924548131276e-06,6.236296302405081e-07,5.135154936788514e-08,0.0004905251384164498
34.15,0.00022028697311278234,1.972463792070896e-05,1.5146373593755888e-06,6.169181805460196e-07,5.0786086398593075e-08,0.0004869063641282056
34.2,0.00021867875141242814,1.9571245517528315e-05,1.5027897479265024e-06,6.102874086278679e-07,5.0227562600017934e-08,0.0004833179804953331
34.25,0.00021708385915782935,1.9419221300590237e-05,1.4910485341747142e-06,6.037362440950023e-07,4.967588428350417e-08,0.00047975970310260913
34.300000000000004,0.00021550217368110244,1.92685515655984e-05,1.4794126439652531e-06,5.972636320794327e-07,4.913095913761321e-08,0.0004762312504512216
34.35,0.00021393357354498754,1.9119222759829552e-05,1.4678810151315641e-06,5.908685329921339e-07,4.859269620627255e-08,0.00047273234392646897
34.4,0.00021237793852960806,1.8971221480308362e-05,1.4564525973496502e-06,5.845499222830692e-07,4.806100586729493e-08,0.00046926270776583245
34.45,0.000210835149619383,1.8824534472006107e-05,1.4451263519941403e-06,5.783067902052834e-07,4.7535799811262887e-08,0.000465822069027432
34.5,0.00020930508899008759,1.8679148626062638e-05,1.4339012519962411e-06,5.721381415829812e-07,4.7016991020772e-08,0.00046241015755885313
34.550000000000004,0.00020778763999605858,1.8535050978031124e-05,1.4227762817035322e-06,5.660429955835094e-07,4.650449375002445e-08,0.00045902670596633755
34.6,0.00020628268715754773,1.8392228706145767e-05,1.4117504367416123e-06,5.600203854931963e-07,4.599822350476954e-08,0.00045567144958434365
34.65,0.00020479011614821542,1.825066912961153e-05,1.4008227238775288e-06,5.540693584969505e-07,4.5498097022582364e-08,0.0004523441264454584
34.7,0.00020330981378276802,1.811035970691615e-05,1.3899921608850056e-06,5.481889754615744e-07,4.5004032253475656e-08,0.0004490444772506682
34.75,0.00020184166800473523,1.7971288034163853e-05,1.3792577764114264e-06,5.423783107227164e-07,4.451594834083915e-08,0.00044577224533997987
34.800000000000004,0.00020038556787438364,1.7833441843430336e-05,1.3686186098465308e-06,5.366364518753869e-07,4.403376560269936e-08,0.0004425271766633814
34.85,0.00019894140355677006,1.7696809001139182e-05,1.3580737111928453e-06,5.309624995679981e-07,4.355740551329539e-08,0.0004393090197521521
34.9,0.000197509066309927,1.7561377506458842e-05,1.347622140937774e-06,5.25355567299836e-07,4.3086790684963926e-08,0.0004361175256905011
34.95,0.00019608844847318336,1.74271354897204e-05,1.3372629699273625e-06,5.198147812219247e-07,4.2621844850329546e-08,0.0004329524480875448
35.0,0.00019467944345561762,1.7294071210855603e-05,1.3269952792417037e-06,5.143392799412159e-07,4.2162492844792593e-08,0.0004298135430496115
35.050000000000004,0.00019328194572463872,1.7162173057854752e-05,1.3168181600719422e-06,5.089282143280343e-07,4.170866058931025e-08,0.000426700569152867
35.1,0.00019189585079469943,1.703142954524459e-05,1.3067307135988913e-06,5.035807473267405e-07,4.1260275073467434e-08,0.00042361328741626666
35.15,0.00019052105521613361,1.6901829312585404e-05,1.296732050873204e-06,4.982960537695318e-07,4.081726433882914e-08,0.0004205514612748181
35.2,0.00018915745656412162,1.6773361122987528e-05,1.2868212926971014e-06,4.930733201933438e-07,4.037955746257181e-08,0.0004175148565531603
35.25,0.00018780495342777994,1.664601386164677e-05,1.276997569507634e-06,4.879117446597892e-07,3.994708454138718e-08,0.0004145032414394516
35.300000000000004,0.00018646344539937176,1.6519776534398374e-05,1.2672600212614334e-06,4.828105365780739e-07,3.9519776675654155e-08,0.0004115163864595586
35.35,0.00018513283306364204,1.6394638266289677e-05,1.257607797320971e-06,4.777689165308542e-07,3.909756595387536e-08,0.0004085540644515521
35.4,0.0001838130179872697,1.6270588300170692e-05,1.2480400563422623e-06,4.727861161029629e-07,3.868038543737058e-08,0.0004056160505404952
35.45,0.00018250390270844034,1.6147615995302814e-05,1.23855596616403e-06,4.678613777129703e-07,3.8268169145225764e-08,0.00040270212211352785
35.5,0.00018120539072653623,1.60257108259852e-05,1.229154703698293e-06,4.6299395444752307e-07,3.786085203949197e-08,0.000399812058795243
35.550000000000004,0.00017991738649194032,1.5904862380198474e-05,1.2198354548223468e-06,4.5818310989840543e-07,3.745837001062859e-08,0.00039694564242334456
35.6,0.0001786397953959576,1.578506035826587e-05,1.2105974142721551e-06,4.534281180022912e-07,3.706065986318692e-08,0.0003941026570245945
35.65,0.00017737252376084675,1.5666294571531137e-05,1.2014397855370833e-06,4.487282628831194e-07,3.66676593017321e-08,0.00039128288879103384
35.7,0.00017611547882996574,1.5548554941053367e-05,1.1923617807559965e-06,4.4408283869706377e-07,3.627930691699808e-08,0.00038848612605648356
35.75,0.00017486856875802763,1.543183149631835e-05,1.1833626206146909e-06,4.3949114948004397e-07,3.5895542172268355e-08,0.00038571215927331846
35.800000000000004,0.00017363170260146417,1.531611437396608e-05,1.174441534244623e-06,4.3495250899772726e-07,3.551630538998285e-08,0.0003829607809895061
35.85,0.00017240479030889984,1.5201393816534586e-05,1.1655977591229512e-06,4.304662405979934e-07,3.514153773856544e-08,0.0003802317858259184
35.9,0.00017118774271173,1.5087660171219418e-05,1.156830540973837e-06,4.260316770657998e-07,3.477118121946717e-08,0.00037752497045389976
35.95,0.0001699804715148064,1.4974903888648924e-05,1.1481391336710178e-06,4.216481604804219e-07,3.4405178654422936e-08,0.0003748401335730985
36.0,0.00016878288928722667,1.4863115521675001e-05,1.1395227991416217e-06,4.1731504207502006e-07,3.404347367291755e-08,0.00037217707588955545
36.050000000000004,0.00016759490945322545,1.475228572417891e-05,1.1309808072711969e-06,4.1303168209848574e-07,3.3686010699856186e-08,0.00036953560009404156
36.1,0.00016641644628316956,1.4642405249892381e-05,1.1225124358099659e-06,4.087974496795438e-07,3.333273494343748e-08,0.0003669155108406514
36.15,0.0001652474148846515,1.4533464951233303e-05,1.1141169702802557e-06,4.046117226930529e-07,3.298359238322445e-08,0.0003643166147256381
36.2,0.00016408773119368399,1.4425455778156219e-05,1.1057937038851158e-06,4.004738876284805e-07,3.2638529758410905e-08,0.0003617387202664968
36.25,0.00016293731196599277,1.4318368777017249e-05,1.0975419374180964e-06,3.9638333946050857e-07,3.229749455627911e-08,0.00035918163788128813
36.300000000000004,0.00016179607476840506,1.4212195089453116e-05,1.0893609791741588e-06,3.923394815217282e-07,3.1960435000844815e-08,0.0003566451798681976
36.35,0.00016066393797033626,1.410692595127445e-05,1.0812501448617327e-06,3.883417253774002e-07,3.162730004168854e-08,0.00035412916038533436
36.4,0.00015954082073536935,1.4002552691372736e-05,1.0732087575158704e-06,3.843894907022296e-07,3.1298039342967163e-08,0.0003516333954307582
36.45,0.00015842664301292942,1.3899066730641092e-05,1.0652361474125094e-06,3.804822051591327e-07,3.097260327260473e-08,0.00034915770282273865
36.5,0.00015732132553005122,1.3796459580908548e-05,1.0573316519838209e-06,3.7661930427995663e-07,3.065094289165895e-08,0.00034670190218024185
36.550000000000004,0.0001562247897832365,1.3694722843887499e-05,1.0494946157346155e-06,3.728002313481138e-07,3.033300994385923e-08,0.0003442658149036375
36.6,0.00015513695803040436,1.3593848210134515e-05,1.0417243901598191e-06,3.690244372831091e-07,3.001875684531495e-08,0.00034184926415563197
36.65,0.0001540577532829287,1.3493827458023905e-05,1.0340203336629739e-06,3.652913805269137e-07,2.9708136674389435e-08,0.00033945207484241575
36.7,0.00015298709929776577,1.3394652452734216e-05,1.0263818114757765e-06,3.6160052693216554e-07,2.940110316173826e-08,0.00033707407359502973
36.75,0.00015192492056966908,1.3296315145247356e-05,1.0188081955786295e-06,3.5795134965215975e-07,2.909761068050811e-08,0.0003347150887509446
36.800000000000004,0.0001508711423234892,1.3198807571360032e-05,1.011298864622181e-06,3.543433290325947e-07,2.8797614236693166e-08,0.00033237495033584845
36.85,0.00014982569050656121,1.310212185070769e-05,1.0038532038498654e-06,3.507759525050543e-07,2.8501069459647803e-08,0.0003300534900456468
36.9,0.0001487884917811745,1.3006250185800374e-05,9.964706050213987e-07,3.47248714482183e-07,2.8207932592750806e-08,0.00032775054122866396
36.95,0.00014775947351712714,1.291118486107069e-05,9.891504663372467e-07,3.4376111625453713e-07,2.7918160484220172e-08,0.00032546593886804997
37.0,0.0001467385637843631,1.2816918241933567e-05,9.81892192364039e-07,3.403126658890779e-07,2.763171057807562e-08,0.00032319951956439013
37.050000000000004,0.00014572569134568922,1.2723442773857562e-05,9.74695193960906e-07,3.3690287812927445e-07,2.7348540905245655e-08,0.0003209511215185067
37.1,0.0001447207856495751,1.2630750981447827e-05,9.675588882067525e-07,3.335312742968004e-07,2.706861007481715e-08,0.0003187205845144647
37.15,0.00014372377682303041,1.2538835467540254e-05,9.604826983284246e-07,3.3019738219478355e-07,2.6791877265424547e-08,0.0003165077499027632
37.2,0.00014273459566456226,1.2447688912306922e-05,9.534660536297842e-07,3.2690073601259344e-07,2.651830221677755e-08,0.0003143124605837239
37.25,0.0001417531736372105,1.2357304072372615e-05,9.465083894216677e-07,3.2364087623213637e-07,2.624784522132348e-08,0.00031213456099106636
37.300000000000004,0.00014077944286165834,1.2267673779942087e-05,9.396091469527087e-07,3.204173495356271e-07,2.598046711604273e-08,0.0003099738970756681
37.35,0.00013981333610942124,1.2178790941938309e-05,9.327677733410357e-07,3.1722970871482443e-07,2.571612927437502e-08,0.00030783031628951323
37.4,0.00013885478679610876,1.2090648539151108e-05,9.259837215068048e-07,3.14077512581692e-07,2.5454793598273743e-08,0.00030570366756981827
37.45,0.0001379037289747619,1.2003239625396428e-05,9.192564501055847e-07,3.109603258804706e-07,2.5196422510387344e-08,0.00030359380132334183
37.5,0.0001369600973292642,1.1916557326685931e-05,9.125854234625629e-07,3.0787771920113577e-07,2.4940978946364294e-08,0.0003015005694108714
37.550000000000004,0.0001360238271678236,1.183059484040667e-05,9.059701115075608e-07,3.048292688942102e-07,2.4688426347280255e-08,0.0002994238251318828
37.6,0.0001350948544165283,1.1745345434511011e-05,8.994099897108719e-07,3.0181455698692143e-07,2.4438728652185393e-08,0.00029736342320937844
37.65,0.00013417311561297142,1.1660802446716326e-05,8.929045390198778e-07,2.9883317110066806e-07,2.4191850290769335e-08,0.00029531921977489153
37.7,0.00013325854789994701,1.1576959283714594e-05,8.864532457964577e-07,2.9588470436978313e-07,2.3947756176142628e-08,0.0002932910723536633
37.75,0.00013235108901921543,1.1493809420391694e-05,8.800556017551729e-07,2.92968755361569e-07,2.3706411697731845e-08,0.0002912788398499872
37.800000000000004,0.00013145067730533565,1.1411346399056123e-05,8.737111039022063e-07,2.9008492799757817e-07,2.346778271428666e-08,0.00028928238253271636
37.85,0.00013055725167956738,1.1329563828677316e-05,8.674192544750666e-07,2.872328314761297e-07,2.323183554699746e-08,0.00028730156202093734
37.9,0.00012967075164383804,1.12484553841331e-05,8.611795608830254e-07,2.844120801960277e-07,2.2998536972721087e-08,0.00028533624126980266
37.95,0.0001287911172747771,1.1168014805466444e-05,8.549915356482963e-07,2.8162229368147216e-07,2.2767854217313505e-08,0.00028338628455652445
38.0,0.0001279182892178159,1.1088235897151264e-05,8.488546963479378e-07,2.7886309650813883e-07,2.2539754949066767e-08,0.0002814515574665263
38.050000000000004,0.00012705220868135063,1.1009112527367067e-05,8.427685655564606e-07,2.7613411823040374e-07,2.2314207272249035e-08,0.0002795319268797475
38.1,0.00012619281743097107,1.0930638627282583e-05,8.367326707891558e-07,2.7343499330970377e-07,2.2091179720746214e-08,0.0002776272609571061
