Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_total_Na
21.8,0.0005780090739230992,4.337951891490777e-05,9.928001716496708e-07,1.4276685464090423e-06,0.0012523359971261178
21.85,0.000571732999019612,4.287045562157108e-05,9.811280221311629e-07,1.4043393546369852e-06,0.0012386140734323191
21.900000000000002,0.000565533721920534,4.2368204126829614e-05,9.696126331464422e-07,1.3814355432728783e-06,0.0012250620779875108
21.950000000000003,0.0005594102080943951,4.1872662717596907e-05,9.582516505485637e-07,1.3589485576836971e-06,0.001211677684620635
22.0,0.0005533614380406365,4.138373134620719e-05,9.470427590386204e-07,1.3368700311949354e-06,0.0011984586017198956
22.05,0.0005473864070587521,4.0901311600970944e-05,9.35983681472093e-07,1.315191780614233e-06,0.0011854025716846036
22.1,0.0005414841250210974,4.0425306677284486e-05,9.25072178178424e-07,1.2939058018697933e-06,0.001172507370386161
22.150000000000002,0.000535653616149298,3.995562134928189e-05,9.143060462935106e-07,1.2730042657604116e-06,0.0011597708066380156
22.200000000000003,0.0005298939187942091,3.949216194201925e-05,9.036831191048799e-07,1.2524795138140823e-06,0.0011471907216744463
22.25,0.0005242040852193656,3.9034836304180556e-05,8.932012654092929e-07,1.2323240542522033e-06,0.0011347649886380151
22.3,0.0005185831813878658,3.858355378129479e-05,8.828583888825213e-07,1.2125305580564943e-06,0.0011224915120755428
22.35,0.0005130302867526399,3.8138225189454716e-05,8.7265242746107e-07,1.1930918551358478e-06,0.0011103682274424655
22.400000000000002,0.0005075444940500426,3.7698762789526906e-05,8.625813527355857e-07,1.1740009305903672e-06,0.0010983931006154168
22.450000000000003,0.00050212490909672,3.726508026184377e-05,8.526431693557413e-07,1.1552509210699795e-06,0.001086564127412903
22.5,0.0004967706505896988,3.683709268136806e-05,8.428359144463543e-07,1.1368351112250474e-06,0.0010748793331239303
22.55,0.0004914808499096444,3.641471649332043e-05,8.33157657034523e-07,1.1187469302464897e-06,0.0010633367720444431
22.6,0.0004862546509272415,3.599786948926143e-05,8.236064974875521e-07,1.1009799484930115e-06,0.0010519345270214515
22.650000000000002,0.00048109120981264074,3.558647078361841e-05,8.141805669614737e-07,1.0835278742030713e-06,0.0010406707090046983
22.700000000000003,0.00047598969484792736,3.5180440790649185e-05,8.048780268599268e-07,1.066384550289325e-06,0.001029543456605749
22.75,0.0004709492862425625,3.477970120183365e-05,7.956970683032198e-07,1.0495439512133258e-06,0.0010185509356643754
22.8,0.0004659691759517466,3.438417496368497e-05,7.866359116073377e-07,1.0330001799383207e-06,0.0010076913388221002
22.85,0.0004610485674976641,3.3993786255972464e-05,7.776928057727459e-07,1.0167474649580755e-06,0.0009969628851027943
22.900000000000002,0.00045618667579355564,3.3608460470347725e-05,7.688660279827426e-07,1.0007801573996741e-06,0.0009863638195001876
22.950000000000003,0.00045138272697057847,3.32281241893664e-05,7.60153883111222e-07,9.850927281983317e-07,0.000975892412572191
23.0,0.0004466359582074072,3.2852705165897866e-05,7.515547032396211e-07,9.696797653423067e-07,0.0009655469600419037
23.05,0.00044194561756253075,3.248213230291514e-05,7.430668471828969e-07,9.545359711860403e-07,0.000955325782405191
23.1,0.00043731096380920573,3.211633563365795e-05,7.346887000243419e-07,9.396561598297292e-07,0.0009452272245447301
23.150000000000002,0.00043273126627301796,3.1755246302161206e-05,7.264186726590744e-07,9.250352545635573e-07,0.0009352496553503987
23.200000000000003,0.00042820580467201443,3.139879654414228e-05,7.182552013460156e-07,9.106682853748857e-07,0.0009253914673459086
23.25,0.00042373386895936315,3.104691966823977e-05,7.101967472682085e-07,8.96550386516742e-07,0.0009156510763215745
23.3,0.0004193147591684983,3.069955003759708e-05,7.022417961012963e-07,8.82676794135986e-07,0.000906026920973108
23.35,0.0004149477852607154,3.0356623051784263e-05,6.943888575900135e-07,8.690428439595994e-07,0.0008965174625463468
23.400000000000002,0.00041063226697517094,3.001807512905126e-05,6.866364651325239e-07,8.556439690375554e-07,0.0008871211844878023
23.450000000000003,0.00040636753368125244,2.9683843688906376e-05,6.789831753724511e-07,8.424756975407987e-07,0.0008778365921009348
23.5,0.0004021529242332788,2.935386713501364e-05,6.71427567798464e-07,8.295336506128927e-07,0.0008686622122080607
23.55,0.00039798778682749225,2.902808483840275e-05,6.639682443512495e-07,8.168135402739279e-07,0.0008595965928177848
23.6,0.0003938714788613092,2.8706437120985935e-05,6.566038290377477e-07,8.043111673753427e-07,0.0008506383027978801
23.650000000000002,0.00038980336679478767,2.838886523937532e-05,6.493329675524866e-07,7.920224196043143e-07,0.0008417859315535044
23.700000000000003,0.00038578282601428024,2.8075311368995347e-05,6.421543269059048e-07,7.799432695364481e-07,0.0008330380887106757
23.75,0.0003818092406982352,2.7765718588484522e-05,6.350665950594964e-07,7.680697727355073e-07,0.0008243934038049119
23.8,0.0003778820036851103,2.7460030864380697e-05,6.280684805676698e-07,7.563980658989634e-07,0.0008158505259749434
23.85,0.0003740005163433689,2.7158193036084855e-05,6.211587122261708e-07,7.449243650481934e-07,0.0008074081236614229
23.900000000000002,0.00037016418844352004,2.686015080109757e-05,6.143360387269616e-07,7.3364496376216e-07,0.000799064884310535
23.950000000000003,0.00036637243803217196,2.6565850700523233e-05,6.075992283194057e-07,7.225562314534664e-07,0.0007908195140824306
24.0,0.0003626246913080674,2.6275240104836822e-05,6.009470684776657e-07,7.11654611685691e-07,0.0007826707375644002
24.05,0.00035892038250006546,2.5988267199908042e-05,5.943783655741614e-07,7.00936620530943e-07,0.0007746172974887069
24.1,0.0003552589537470433,2.570488097327825e-05,5.878919445590045e-07,6.903988449666174e-07,0.0007666579544550019
24.150000000000002,0.00035163985497968194,2.54250312006849e-05,5.814866486452612e-07,6.800379413103337e-07,0.000758791486657241
24.200000000000003,0.0003480625438041083,2.5148668432829084e-05,5.75161338999958e-07,6.698506336920961e-07,0.0007510166896150273
24.25,0.0003445264853873636,2.4875743982381434e-05,5.689148944406988e-07,6.598337125627206e-07,0.0007433323759093071
24.3,0.0003410311523446666,2.460620991122171e-05,5.627462111377985e-07,6.499840332376071e-07,0.00073573737492234
24.35,0.00033757602462844644,2.4340019017907956e-05,5.566542023218194e-07,6.402985144749661e-07,0.0007282305325818804
24.400000000000002,0.0003341605894191118,2.4077124825370408e-05,5.506377979964105e-07,6.307741370876161e-07,0.0007208107111094865
24.450000000000003,0.00033078434101753185,2.3817481568826207e-05,5.446959446563432e-07,6.214079425875097e-07,0.0007134767887728976
24.5,0.00032744678073920035,2.356104418391061e-05,5.38827605010648e-07,6.121970318621618e-07,0.0007062276596424056
24.55,0.00032414741681005413,2.3307768295020484e-05,5.330317577107514e-07,6.03138563882169e-07,0.0006990622333511529
24.6,0.0003208857642639232,2.3057610203866324e-05,5.27307397083518e-07,5.942297544390501e-07,0.0006919794348592969
24.650000000000002,0.0003176613448415811,2.2810526878228506e-05,5.216535328691042e-07,5.854678749126317e-07,0.000684978204221964
24.700000000000003,0.00031447368689137327,2.256647594091414e-05,5.160691899635264e-07,5.76850251067247e-07,0.0006780574963609419
24.75,0.00031132232527139716,2.2325415658910652e-05,5.105534081658649e-07,5.683742618760244e-07,0.0006712162808400377
24.8,0.0003082068012532072,2.2087304932732307e-05,5.051052419299975e-07,5.600373383725596e-07,0.0006644535416440444
24.85,0.00030512666242702395,2.185210328595622e-05,4.997237601207986e-07,5.518369625292979e-07,0.000657768276961257
24.900000000000002,0.00030208146260841837,2.161977085494403e-05,4.944080457746932e-07,5.437706661619478e-07,0.0006511594989694711
24.950000000000003,0.00029907076174645115,2.1390268378745897e-05,4.891571958645086e-07,5.358360298592883e-07,0.0006446262336254144
25.0,0.0002960941258332419,2.116355718918338e-05,4.839703210685167e-07,5.280306819377371e-07,0.0006381675204575455
25.05,0.0002931511268149446,2.093959920110768e-05,4.788465455436092e-07,5.203522974200617e-07,0.0006317824123621685
25.1,0.00029024134250410966,2.071835690283025e-05,4.737850067025108e-07,5.127985970376451e-07,0.0006254699754028081
25.150000000000002,0.0002873643564934057,2.0499793346722163e-05,4.6878485499496823e-07,5.053673462557131e-07,0.0006192292886127851
25.200000000000003,0.000284519758070683,2.0283872139979348e-05,4.6384525369282033e-07,4.980563543209646e-07,0.0006130594438009433
25.25,0.0002817071421353549,2.0070557435550487e-05,4.5896537867889934e-07,4.908634733310516e-07,0.0006069595453604759
25.3,0.0002789261091160762,1.9859813923224436e-05,4.541444182396686e-07,4.837865973253687e-07,0.0006009287100807931
25.35,0.00027617626488969936,1.965160682087444e-05,4.4938157286154543e-07,4.768236613966356e-07,0.000594966066962389
25.400000000000002,0.00027345722070148504,1.9445901865855882e-05,4.4467605503081937e-07,4.699726408227553e-07,0.0005890707570346491
25.450000000000003,0.00027076859308654885,1.924266530655495e-05,4.4002708903711797e-07,4.632315502184574e-07,0.0005832419331765555
25.5,0.000268110003792524,1.9041863894085313e-05,4.3543391078033903e-07,4.5659844270624295e-07,0.0005774787599402365
25.55,0.00026548107970341946,1.884346487412995e-05,4.3089576758099025e-07,4.5007140910615624e-07,0.0005717804133773168
25.6,0.00026288145276465635,1.8647435978925714e-05,4.2641191799387234e-07,4.4364857714393425e-07,0.0005661460808680216
25.650000000000002,0.000260310759909261,1.8453745419387617e-05,4.2198163162503727e-07,4.373281106770757e-07,0.0005605749609529847
25.700000000000003,0.00025776864298519803,1.826236187737049e-05,4.176041889519685e-07,4.311082089384019e-07,0.0005550662631677194
25.75,0.0002552547486838246,1.8073254498065378e-05,4.132788811469157e-07,4.249871057966872e-07,0.0005496192078797069
25.8,0.00025276872846944666,1.788639288252814e-05,4.0900500990332753e-07,4.189630690339398e-07,0.0005442330261280566
25.85,0.00025031023850996266,1.7701747080337947e-05,4.047818872653254e-07,4.1303439963894015e-07,0.0005389069594657
25.900000000000002,0.00024787893960857285,1.7519287582383044e-05,4.0060883546016277e-07,4.071994311166349e-07,0.0005336402598040717
25.950000000000003,0.0002454744971365409,1.7338985313771636e-05,3.964851867336032e-07,4.0145652881301277e-07,0.0005284321892602367
26.0,0.00024309658096698876,1.7160811626865473e-05,3.9241028318818433e-07,3.958040892550872e-07,0.0005232820200064272
26.05,0.00024074486540970842,1.698473829443385e-05,3.8838347662428816e-07,3.9024053950562205e-07,0.0005181890341219426
26.1,0.00023841902914697625,1.6810737502925957e-05,3.8440412838399034e-07,3.847643365322538e-07,0.0005131525234473818
26.150000000000002,0.0002361187551703505,1.6638781845859172e-05,3.8047160919761187e-07,3.7937396659065754e-07,0.0005081717894411608
26.200000000000003,0.00023384373071843893,1.6468844317321345e-05,3.765852990329512e-07,3.740679446214275e-07,0.000503246143038282
26.25,0.00023159364721562012,1.630089830558492e-05,3.7274458694710947e-07,3.688448136603434e-07,0.0004983749045113192
26.3,0.00022936820021170228,1.6134917586830748e-05,3.6894887094090697e-07,3.637031442617034e-07,0.0004935574033335772
26.35,0.0002271670893225071,1.5970876318979822e-05,3.6519755781581e-07,3.586415339344178e-07,0.0004887929780443961
26.400000000000002,0.0002249900181713604,1.5808749035630655e-05,3.6149006303332223e-07,3.53658606590553e-07,0.0004840809761165588
26.450000000000003,0.0002228366943314781,1.5648510640100574e-05,3.578258105768118e-07,3.4875301200603894e-07,0.0004794207538257704
26.5,0.00022070682926923134,1.549013639956899e-05,3.5420423281571944e-07,3.439234252932478e-07,0.0004748116761221759
26.55,0.00021860013828827715,1.533360193932067e-05,3.5062477037210395e-07,3.391685463851644e-07,0.0004702531165038787
26.6,0.0002165163404745422,1.5178883237087422e-05,3.4708687198948403e-07,3.3448709953087884e-07,0.00046574445689243397
26.650000000000002,0.0002144551586420434,1.5025956617486117e-05,3.435899944039311e-07,3.298778328021296e-07,0.0004612850875102758
26.700000000000003,0.00021241631927953426,1.48747987465515e-05,3.401336022173771e-07,3.253395176106421e-07,0.00045687440676005274
26.75,0.0002103995524979629,1.4725386626361984e-05,3.3671716777309047e-07,3.2087094823600586e-07,0.000452511821105839
26.8,0.00020840459197872839,1.4577697589756706e-05,3.333401710332836e-07,3.164709413638469e-07,0.00044819674495618657
26.85,0.00020643117492272428,1.4431709295142338e-05,3.3000209945881346e-07,3.121383356340552e-07,0.0004439286005489964
26.900000000000002,0.00020447904200015472,1.4287399721387807e-05,3.267024478909375e-07,3.0787199119882747e-07,0.000439706817838169
26.950000000000003,0.00020254793730111216,1.4144747162805505e-05,3.2344071843508684e-07,3.036707892903028e-07,0.00043553083438201227
27.0,0.00020063760828690453,1.4003730224217354e-05,3.2021642034660734e-07,2.995336317975637e-07,0.00043140009523337573
27.05,0.00019874780574211885,1.3864327816104167e-05,3.170290699184709e-07,2.9545944085278627e-07,0.0004273140528314812
27.1,0.0001968782837274117,1.3726519149836918e-05,3.138781903708662e-07,2.9144715842633036e-07,0.00042327216689542606
27.150000000000002,0.0001950287995330125,1.3590283732988278e-05,3.107633117426683e-07,2.8749574593055735e-07,0.00041927390431932755
27.200000000000003,0.00019319911363293,1.3455601364723095e-05,3.076839707847633e-07,2.836041838321781e-07,0.000415318739069084
27.25,0.0001913889896398503,1.3322452131266363e-05,3.0463971085517025e-07,2.797714712729327e-07,0.0004114061520807261
27.3,0.00018959819426071507,1.3190816401447235e-05,3.016300818159296e-07,2.7599662569840865e-07,0.000407535631160331
27.35,0.0001878264972529703,1.3060674822317845e-05,2.986546399317427e-07,2.7227868249481514e-07,0.000403706670885477
27.400000000000002,0.00018607367138147348,1.2932008314845432e-05,2.9571294777031367e-07,2.6861669463352416e-07,0.00039991877250820923
27.450000000000003,0.00018433949237604982,1.2804798069676579e-05,2.928045741043765e-07,2.650097323232049e-07,0.0003961714438594964
27.5,0.00018262373888968701,1.267902554297222e-05,2.89929093815364e-07,2.6145688266937655e-07,0.0003924641992551501
27.55,0.00018092619245735784,1.2554672452312135e-05,2.8708608779869977e-07,2.57957249341208e-07,0.0003887965594031859
27.6,0.00017924663745546231,1.243172077266778e-05,2.842751428706786e-07,2.5450995224540345e-07,0.00038516805131260333
27.650000000000002,0.00017758486106187732,1.2310152732442117e-05,2.8149585167690835e-07,2.5111412720700693e-07,0.00038157820820355784
27.700000000000003,0.00017594065321660594,1.2189950809575312e-05,2.787478126022823e-07,2.4776892565697254e-07,0.00037802656941890667
27.75,0.0001743138065830164,1.2071097727715152e-05,2.760306296824603e-07,2.444735143263451e-07,0.0003745126803371037
27.8,0.00017270411650966062,1.195357645245093e-05,2.7334391251682487e-07,2.4122707494690043e-07,0.0003710360922864213
27.85,0.00017111138099266523,1.1837370187609843e-05,2.706872761828931e-07,2.3802880395810172e-07,0.00036759636246048164
27.900000000000002,0.00016953540063868353,1.1722462371614597e-05,2.6806034115215184e-07,2.34877912220226e-07,0.00036419305383506977
27.950000000000003,0.00016797597862840138,1.1608836673901264e-05,2.6546273320729184e-07,2.3177362473352331e-07,0.00036082573508621374
28.0,0.0001664329206805876,1.1496476991396306e-05,2.628940833608219e-07,2.2871518036327214e-07,0.0003574939805095083
28.05,0.00016490603501667997,1.1385367445051642e-05,2.6035402777502924e-07,2.2570183157059735e-07,0.0003541973699406618
28.1,0.00016339513232589996,1.1275492376436879e-05,2.578422076832714e-07,2.227328441489248e-07,0.0003509354886772505
28.150000000000002,0.0001619000257308856,1.1166836344387536e-05,2.55358269312566e-07,2.1980749696594065e-07,0.00034770792740165444
28.200000000000003,0.00016042053075383627,1.1059384121708388e-05,2.52901863807467e-07,2.1692508171093608e-07,0.00034451428210516234
28.25,0.0001589564652831604,1.0953120691930908e-05,2.504726471551919e-07,2.1408490264741615e-07,0.00034135415401322224
28.3,0.00015750764954061813,1.0848031246123854e-05,2.480702801119898e-07,2.1128627637085365e-07,0.0003382271495118211
28.35,0.00015607390604895262,1.074410117975614e-05,2.456944281307171e-07,2.0852853157147624e-07,0.0003351328800749771
28.400000000000002,0.0001546550595999999,1.0641316089610944e-05,2.4334476128961107e-07,2.0581100880197118e-07,0.00033207096219332313
28.450000000000003,0.00015325093722327196,1.0539661770750268e-05,2.41020954222228e-07,2.031330602500012e-07,0.0003290410173037667
28.5,0.00015186136815500463,1.043912421352902e-05,2.3872268604853775e-07,2.0049404951542306e-07,0.0003260426717202084
28.55,0.0001504861838076628,1.033968960065773e-05,2.3644964030714176e-07,1.978933513921048e-07,0.0003230755565653008
28.6,0.00014912521773989722,1.0241344304313134e-05,2.3420150488860654e-07,1.953303516542419e-07,0.0003201393077032348
28.650000000000002,0.00014777830562694383,1.0144074883295682e-05,2.319779719698837e-07,1.928044468470692e-07,0.00031723356567353134
28.700000000000003,0.00014644528523146032,1.0047868080233222e-05,2.2977873794980362e-07,1.9031504408187473e-07,0.00031435797562582814
28.75,0.0001451259963747924,9.952710818830051e-06,2.2760350338561922e-07,1.878615608352195e-07,0.0003115121872556418
28.8,0.0001438202809086628,9.858590201160486e-06,2.25451972930587e-07,1.8544342475226992e-07,0.0003086958547410908
28.85,0.00014252798268727792,9.765493505006306e-06,2.2332385527256115e-07,1.8306007345415532e-07,0.00030590863668056593
28.900000000000002,0.00014124894753984337,9.673408181237151e-06,2.212188630735872e-07,1.8071095434925853e-07,0.00030315019603133013
28.950000000000003,0.0001399830232434839,9.582321851233238e-06,2.1913671291047622e-07,1.7839552444835595e-07,0.00030042020004903493
29.0,0.00013873005949656067,9.492222304349635e-06,2.1707712521634218e-07,1.7611325018352246e-07,0.00029771832022813804
29.05,0.00013748990789237944,9.403097495421334e-06,2.1503982422308724e-07,1.7386360723071764e-07,0.00029504423224320893
29.1,0.0001362624218932847,9.314935542308523e-06,2.130245379048156e-07,1.7164608033597596e-07,0.00029239761589110706
29.150000000000002,0.00013504745680513233,9.227724723481222e-06,2.1103099792216408e-07,1.6946016314511905e-07,0.00028977815503402
29.200000000000003,0.00013384486975213602,9.141453475642709e-06,2.0905893956752818e-07,1.6730535803691566e-07,0.00028718553754334645
29.25,0.00013265451965208114,9.056110391391043e-06,2.0710810171117527e-07,1.651811759596142e-07,0.0002846194552444132
29.3,0.00013147626719190033,8.971684216917988e-06,2.0517822674821585e-07,1.6308713627077367e-07,0.0002820796038620095
29.35,0.00013030997480360606,8.88816384974478e-06,2.032690605464394e-07,1.6102276658032352e-07,0.00027956568296673006
29.400000000000002,0.00012915550664057318,8.80553833649401e-06,2.0138035239498226e-07,1.5898760259678062e-07,0.00027707739592211007
29.450000000000003,0.0001280127285541674,8.723796870697057e-06,1.9951185495381693e-07,1.5698118797655708e-07,0.0002746144498325421
29.5,0.0001268815080707137,8.642928790636469e-06,1.9766332420405098e-07,1.5500307417629033e-07,0.0002721765554919621
29.55,0.00012576171436879923,8.562923577222644e-06,1.9583451939902548e-07,1.5305282030813256e-07,0.00026976342733329154
29.6,0.00012465321825690673,8.483770851904315e-06,1.94025203016189e-07,1.5112999299793465e-07,0.0002673747833786259
29.650000000000002,0.00012355589215137165,8.405460374612147e-06,1.922351407097451e-07,1.492341662462618e-07,0.0002650103451901549
29.700000000000003,0.00012246961005465935,8.327982041734977e-06,1.9046410126404926e-07,1.473649212921831e-07,0.0002626698378218058
29.75,0.00012139424753395699,8.251325884128093e-06,1.8871185654775266e-07,1.4552184647977227e-07,0.00026035298977159654
29.8,0.00012032968170007488,8.175482065153008e-06,1.869781814686714e-07,1.4370453712726357e-07,0.000258059532934688
29.85,0.00011927579118665371,8.10044087874824e-06,1.8526285392937535e-07,1.4191259539880685e-07,0.0002557892025571261
29.900000000000002,0.00011823245612967146,8.026192747530504e-06,1.8356565478347875e-07,1.4014563017876395e-07,0.00025354173719026
29.950000000000003,0.00011719955814724652,7.952728220925838e-06,1.8188636779262564e-07,1.384032569484952e-07,0.0002513168786458283
30.0,0.00011617698031973216,7.880037973330171e-06,1.8022477958415514e-07,1.366850976655815e-07,0.00024911437195170234
30.05,0.00011516460717009739,7.80811280229878e-06,1.7858067960943486e-07,1.349907806454299e-07,0.0002469339653082743
30.1,0.00011416232464459103,7.73694362676423e-06,1.7695386010285376e-07,1.3331994044521505e-07,0.00024477541004548463
30.150000000000002,0.00011317002009368334,7.666521485282239e-06,1.7534411604145962e-07,1.3167221775010298e-07,0.00024263846058047322
30.200000000000003,0.0001121875822532817,7.596837534305033e-06,1.7375124510523444e-07,1.3004725926171263e-07,0.00024052287437584897
30.25,0.00011121490122621618,7.52788304648173e-06,1.7217504763799184e-07,1.2844471758876624e-07,0.00023842841189856642
30.3,0.0001102518684639903,7.459649408985272e-06,1.7061532660889087e-07,1.268642511398822e-07,0.00023635483657939932
30.35,0.00010929837674879406,7.392128121865528e-06,1.6907188757455267e-07,1.2530552401846722e-07,0.00023430191477300457
30.400000000000002,0.00010835432017577393,7.3253107964280224e-06,1.6754453864177214e-07,1.2376820591966137e-07,0.00023226941571856364
30.450000000000003,0.00010741959413555676,7.2591891536379545e-06,1.6603309043080977e-07,1.2225197202929483e-07,0.00023025711150099598
30.5,0.00010649409529702362,7.193755022549035e-06,1.6453735603926231e-07,1.207565029248135e-07,0.00022826477701273345
30.55,0.00010557772159032922,7.129000338756726e-06,1.630571510064927e-07,1.1928148447813141e-07,0.00022629218991604717
30.6,0.00010467037219016438,7.0649171428755225e-06,1.6159229327861877e-07,1.1782660776037285e-07,0.00022433913060592063
30.650000000000002,0.00010377194749925642,7.0014975790398084e-06,1.6014260317404324e-07,1.163915689484607e-07,0.00022240538217345722
30.700000000000003,0.0001028823491321049,6.938733893427939e-06,1.5870790334952482e-07,1.1497606923351471e-07,0.00022049073036981627
30.75,0.0001020014798989488,6.876618432809155e-06,1.572880187667714e-07,1.1357981473102305e-07,0.00021859496357066883
30.8,0.00010112924378996139,6.815143643112914e-06,1.558827766595555e-07,1.1220251639274907e-07,0.00021671787274116466
30.85,0.00010026554595967011,6.7543020680203535e-06,1.5449200650133702e-07,1.1084388992033693e-07,0.0002148592514014043
30.900000000000002,9.941029271159709e-05,6.694086347577412e-06,1.5311553997338954e-07,1.095036556805811e-07,0.00021301889559240589
30.950000000000003,9.856339148311768e-05,6.6344892168293135e-06,1.5175321093341685e-07,1.0818153862232723e-07,0.00021119660384256135
31.0,9.772475083053346e-05,6.5755035044760605e-06,1.5040485538465654e-07,1.0687726819496826e-07,0.00020939217713457353
31.05,9.689428041435634e-05,6.5171221315485425e-06,1.4907031144545792e-07,1.055905782685041e-07,0.00020760541887286624
31.1,9.607189098480114e-05,6.459338110105e-06,1.477494193193315e-07,1.0432120705513312e-07,0.00020583613485146242
31.150000000000002,9.525749436748277e-05,6.402144541947417e-06,1.4644202126545685e-07,1.0306889703234254e-07,0.0002040841332223199
31.200000000000003,9.445100344931537e-05,6.345534617357578e-06,1.4514796156964476e-07,1.0183339486746867e-07,0.00020234922446412036
31.25,9.365233216461049e-05,6.289501613852438e-06,1.438670865157454e-07,1.0061445134369577e-07,0.00020063122135150375
31.3,9.286139548137067e-05,6.234038894958488e-06,1.4259924435749357e-07,9.941182128746402e-08,0.00019892993892474056
31.35,9.207810938777664e-05,6.1791399090048345e-06,1.4134428529078792e-07,9.822526349725909e-08,0.00019724519445983726
31.400000000000002,9.130239087886396e-05,6.1247981879346345e-06,1.4010206142639022e-07,9.705454067375354e-08,0.00019557680743906611
31.450000000000003,9.053415794338711e-05,6.071007346134625e-06,1.388724267630463e-07,9.589941935127354e-08,0.00019392459952191418
31.5,8.977332955086802e-05,6.017761079282443e-06,1.3765523716101195e-07,9.475966983056368e-08,0.00019228839451644532
31.55,8.901982563882591e-05,5.965053163211419e-06,1.36450350315987e-07,9.363506611282309e-08,0.00019066801835106758
31.6,8.827356710018665e-05,5.912877452792617e-06,1.352576257334444e-07,9.252538583498815e-08,0.0001890632990467019
31.650000000000002,8.753447577086779e-05,5.861227880833767e-06,1.3407692470334943e-07,9.143041020623522e-08,0.00018747406668934385
31.700000000000003,8.680247441753758e-05,5.810098456994873e-06,1.329081102752614e-07,9.034992394567965e-08,0.00018590015340301424
31.75,8.607748672554487e-05,5.759483266720194e-06,1.317510472338165e-07,8.928371522124651e-08,0.00018434139332309144
31.8,8.535943728701748e-05,5.709376470186329e-06,1.3060560207457832e-07,8.823157558968947e-08,0.00018279762257002034
31.85,8.464825158912683e-05,5.659772301266191e-06,1.2947164298025795e-07,8.719329993773507e-08,0.0001812686792233927
31.900000000000002,8.394385600251577e-05,5.61066506650854e-06,1.2834903979728807e-07,8.616868642432864e-08,0.0001797544032963919
31.950000000000003,8.324617776988769e-05,5.562049144132878e-06,1.2723766401275639e-07,8.515753642396138e-08,0.00017825463671059766
32.0,8.255514499475432e-05,5.5139189830394385e-06,1.2613738873168283e-07,8.415965447105555e-08,0.00017676922327114554
32.050000000000004,8.187068663033968e-05,5.466269101834012e-06,1.2504808865464058e-07,8.317484820538678e-08,0.00017529800864223434
32.1,8.119273246863871e-05,5.419094087867429e-06,1.2396964005571402e-07,8.22029283185242e-08,0.00017384084032297915
32.15,8.052121312962667e-05,5.372388596289348e-06,1.2290192076078657e-07,8.124370850126508e-08,0.0001723975676236004
32.2,7.985606005061883e-05,5.326147349116242e-06,1.2184481012615493e-07,8.029700539204745e-08,0.00017096804164194862
32.25,7.919720547577754e-05,5.280365134313307e-06,1.207981890174648e-07,7.936263852631968e-08,0.00016955211524035708
32.300000000000004,7.85445824457635e-05,5.235036804889994e-06,1.1976193978896042e-07,7.844043028684635e-08,0.00016814964302281702
32.35,7.789812478753136e-05,5.190157278009121e-06,1.1873594626304538e-07,7.753020585493587e-08,0.0001667604813124736
32.4,7.725776710426492e-05,5.145721534109129e-06,1.1772009371014823e-07,7.66317931625671e-08,0.00016538448812943366
32.45,7.662344476545201e-05,5.1017246160394626e-06,1.167142688288882e-07,7.574502284540038e-08,0.00016402152316888423
32.5,7.599509389709606e-05,5.058161628208774e-06,1.1571835972653835e-07,7.486972819665436e-08,0.00016267144777951616
32.550000000000004,7.537265137206173e-05,5.015027735745705e-06,1.147322558997755e-07,7.400574512183025e-08,0.0001613341249422456
32.6,7.475605480055442e-05,4.9723181636721805e-06,1.137558482157213e-07,7.315291209426986e-08,0.00016000941924923455
32.65,7.414524252072955e-05,4.930028196088851e-06,1.1278902889325977e-07,7.231107011152723e-08,0.0001586971968831992
32.7,7.354015358943137e-05,4.888153175372622e-06,1.1183169148463651e-07,7.148006265254098e-08,0.00015739732559700786
32.75,7.2940727773059e-05,4.846688501386034e-06,1.1088373085732666e-07,7.065973563559042e-08,0.00015610967469356093
32.800000000000004,7.234690553855667e-05,4.805629630698235e-06,1.0994504317617353e-07,6.984993737701881e-08,0.0001548341150059481
32.85,7.175862804452861e-05,4.764972075817515e-06,1.0901552588578976e-07,6.905051855071165e-08,0.00015357051887788232
32.9,7.117583713247422e-05,4.72471140443504e-06,1.0809507769321933e-07,6.826133214831186e-08,0.0001523187601444016
32.95,7.059847531814379e-05,4.684843238679751e-06,1.071835985508538e-07,6.748223344016025e-08,0.00015107871411283892
33.0,7.002648578301232e-05,4.645363254384205e-06,1.0628098963960232e-07,6.671307993694587e-08,0.00014985025754405434
33.050000000000004,6.945981236586873e-05,4.606267180361112e-06,1.0538715335230577e-07,6.595373135205128e-08,0.00014863326863392433
33.1,6.889839955452092e-05,4.5675507976905515e-06,1.0450199327739911e-07,6.520404956458256e-08,0.00014742762699508782
33.15,6.834219247761256e-05,4.529209939017527e-06,1.0362541418280809e-07,6.446389858306645e-08,0.0001462332136389414
33.2,6.7791136896552e-05,4.491240487859842e-06,1.0275732200008598e-07,6.373314450980508e-08,0.0001450499109578826
33.25,6.724517919755076e-05,4.453638377926066e-06,1.0189762380878181e-07,6.301165550587444e-08,0.00014387760270779764
33.300000000000004,6.670426638376946e-05,4.41639959244339e-06,1.0104622782103549e-07,6.229930175675256e-08,0.00014271617399078725
33.35,6.616834606757127e-05,4.379520163495347e-06,1.0020304336639995e-07,6.159595543856869e-08,0.00014156551123813106
