Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(2),J_3d(5),J_total_Mn
51.1,0.00023125476681268284,2.7080561151077067e-05,1.3107297026895254e-06,3.7743023496479408e-06,1.729365581240452e-07,1.780972618426763e-07,4.6207214531885303e-10,0.000533479763076109
51.150000000000006,0.0002301648628496465,2.6942090942399272e-05,1.3013479364444943e-06,3.754800894992251e-06,1.7168767870815416e-07,1.771758393239839e-07,4.577826166501656e-10,0.0005309183636567232
51.2,0.00022908075153838176,2.680442926574674e-05,1.2920411173175643e-06,3.7354146975657914e-06,1.704488695260364e-07,1.762598705986843e-07,4.535366750435528e-10,0.0005283709183490228
51.25,0.00022800239897538267,2.6667570849153785e-05,1.2828085852817258e-06,3.7161429953967203e-06,1.6922004102525325e-07,1.753493195523878e-07,4.4933383968821167e-10,0.0005258373427060114
51.300000000000004,0.00022692977147120306,2.6531510458341043e-05,1.2736496866535196e-06,3.6969850320454817e-06,1.680011045228641e-07,1.7444415033339263e-07,4.4517363549153516e-10,0.0005233175528390818
51.35,0.000225862835549028,2.6396242896425022e-05,1.264563774027059e-06,3.6779400565614156e-06,1.6679197219628637e-07,1.7354432735062027e-07,4.410555930062158e-10,0.0005208114654140353
51.400000000000006,0.0002248015579432537,2.6261763003629833e-05,1.2555502062087774e-06,3.659007323439703e-06,1.6559255707425665e-07,1.7264981527156688e-07,4.369792483583457e-10,0.0005183189976471297
51.45,0.00022374590559807932,2.6128065657001555e-05,1.2466083481529232e-06,3.64018609257871e-06,1.6440277302789676e-07,1.7176057902027348e-07,4.329441431764916e-10,0.0005158400673011604
51.5,0.00022269584566610653,2.5995145770124657e-05,1.2377375708977536e-06,3.621475629237648e-06,1.632225347618779e-07,1.7087658377531244e-07,4.2894982452174966e-10,0.0005133745926815687
51.550000000000004,0.00022165134550694994,2.5862998292840927e-05,1.2289372515024567e-06,3.6028752039946113e-06,1.6205175780568603e-07,1.6999779496779047e-07,4.2499584481873705e-10,0.0005109224926325796
51.6,0.0002206123726858572,2.5731618210970695e-05,1.2202067729847721e-06,3.5843840927049667e-06,1.6089035850498594e-07,1.6912417827936897e-07,4.2108176178750886e-10,0.000508483686533372
51.650000000000006,0.0002195788949723373,2.560100054603613e-05,1.2115455242592966e-06,3.566001576460062e-06,1.597382540130807e-07,1.682556996402991e-07,4.1720713837639374e-10,0.0005060580942942739
51.7,0.0002185508803388002,2.5471140354987107e-05,1.2029529000764934e-06,3.5477269415463186e-06,1.585953622824696e-07,1.6739232522747584e-07,4.133715426957548e-10,0.0005036456363529894
51.75,0.000217528296959204,2.5342032729928995e-05,1.194428300962361e-06,3.5295594794046214e-06,1.5746160205649868e-07,1.6653402146250699e-07,4.095745479526482e-10,0.0005012462336708533
51.800000000000004,0.00021651111320771272,2.521367279785288e-05,1.1859711331587852e-06,3.5114984865900774e-06,1.5633689286110686e-07,1.6568075500979773e-07,4.058157323863482e-10,0.0004988598077291123
51.85,0.00021549929765736332,2.508605572036796e-05,1.1775808085645521e-06,3.4935432647321057e-06,1.5522115499666408e-07,1.6483249277465267e-07,4.020946792047557e-10,0.0004964862805252395
51.900000000000006,0.00021449281907874056,2.495917669343597e-05,1.169256744677005e-06,3.4756931204948346e-06,1.5411430952989966e-07,1.639892019013914e-07,3.9841097652164596e-10,0.0004941255745692696
51.95,0.00021349164643866305,2.4833030947108016e-05,1.1609983645343638e-06,3.4579473655378652e-06,1.5301627828592402e-07,1.6315084977148223e-07,3.947642172947677e-10,0.0004917776128801691
52.0,0.00021249574889887633,2.4707613745263286e-05,1.1528050966586669e-06,3.4403053164773244e-06,1.5192698384033657e-07,1.623174040016899e-07,3.9115399926479104e-10,0.0004894423189822277
52.050000000000004,0.00021150509581475635,2.4582920385350083e-05,1.144676374999355e-06,3.422766294847263e-06,1.5084634951142414e-07,1.6148883244223828e-07,3.8757992489505404e-10,0.00048711961690148096
52.1,0.00021051965673402173,2.4458946198128944e-05,1.1366116388774805e-06,3.405329627061377e-06,1.4977429935244607e-07,1.6066510317499044e-07,3.8404160131214124e-10,0.0004848094311621602
52.150000000000006,0.00020953940139545384,2.4335686547417688e-05,1.1286103329305206e-06,3.3879946443750218e-06,1.4871075814400403e-07,1.5984618451164233e-07,3.8053864024724894e-10,0.00048251168678316476
52.2,0.0002085642997276274,2.4213136829838797e-05,1.1206719070578163e-06,3.3707606828475745e-06,1.4765565138649966e-07,1.5903204499193185e-07,3.7707065797832696e-10,0.0004802263092745672
52.25,0.0002075943218476481,2.4091292474568578e-05,1.1127958163665976e-06,3.353627083305076e-06,1.466089052926738e-07,1.5822265338186163e-07,3.736372752730066e-10,0.0004779532246341393
52.300000000000004,0.00020662943805990007,2.397014894308855e-05,1.1049815211186145e-06,3.336593191303204e-06,1.4557044678023045e-07,1.5741797867193839e-07,3.702381173322849e-10,0.0004756923593439073
52.35,0.00020566961885480202,2.3849701728938854e-05,1.0972284866773551e-06,3.3196583570905535e-06,1.445402034645429e-07,1.5661799007542675e-07,3.668728137349794e-10,0.0004734436403667338
52.400000000000006,0.00020471483490757075,2.3729946357473468e-05,1.0895361834558356e-06,3.302821935572197e-06,1.435181036514393e-07,1.5582265702661659e-07,3.6354099838291626e-10,0.0004712069951429216
52.45,0.000203765057076995,2.3610878385617696e-05,1.0819040868649784e-06,3.2860832862735822e-06,1.4250407633007077e-07,1.5503194917910264e-07,3.60242309446813e-10,0.00046898235158684823
52.5,0.00020282025640421588,2.3492493401627353e-05,1.0743316772625432e-06,3.2694417733046915e-06,1.4149805116585687e-07,1.5424583640408263e-07,3.5697638931294904e-10,0.000466769638083621
52.550000000000004,0.00020188040411151702,2.337478702485007e-05,1.0668184399026294e-06,3.2528967653245227e-06,1.404999584935105e-07,1.5346428878867022e-07,3.5374288453053673e-10,0.00046456878348576005
52.6,0.00020094547160112296,2.3257754905488545e-05,1.0593638648857315e-06,3.236447635505864e-06,1.3950972931014014e-07,1.5268727663421612e-07,3.5054144575972867e-10,0.00046237971710990717
52.650000000000006,0.00020001543045400466,2.314139272436554e-05,1.0519674471093331e-06,3.2200937615003335e-06,1.3852729526842756e-07,1.5191477045464698e-07,3.4737172772038315e-10,0.00046020236873355557
52.7,0.00019909025242869505,2.302569619269103e-05,1.044628686219057e-06,3.203834525403746e-06,1.3755258866988247e-07,1.5114674097481812e-07,3.4423338914148844e-10,0.0004580366685918086
52.75,0.0001981699094601109,2.2910661051830987e-05,1.0373470865603344e-06,3.187669313721727e-06,1.3658554245817027e-07,1.5038315912887823e-07,3.411260927112528e-10,0.00045588254737415957
52.800000000000004,0.00019725437365838405,2.279628307307822e-05,1.030122157130615e-06,3.1715975173356373e-06,1.3562609021251496e-07,1.4962399605864893e-07,3.3804950502787573e-10,0.000453739936221297
52.85,0.00019634361730770075,2.2682558057425026e-05,1.0229534115320964e-06,3.155618531468775e-06,1.346741661411749e-07,1.4886922311201796e-07,3.3500329655095013e-10,0.00045160876672193555
52.900000000000006,0.0001954376128651476,2.2569481835337576e-05,1.015840367924963e-06,3.1397317556528357e-06,1.3372970507498895e-07,1.4811881184134404e-07,3.3198714155352143e-10,0.00044948897090966614
52.95,0.00019453633295956745,2.245705026653232e-05,1.0087825489811477e-06,3.123936593694682e-06,1.3279264246099624e-07,1.4737273400187678e-07,3.2900071807478624e-10,0.00044738048125983595
53.0,0.0001936397503904213,2.2345259239753972e-05,1.001779481838585e-06,3.1082324536433546e-06,1.3186291435612396e-07,1.4663096155018787e-07,3.2604370787340237e-10,0.0004452832306864452
53.050000000000004,0.0001927478381266592,2.223410467255547e-05,9.948306980559713e-07,3.092618747757374e-06,1.3094045742094641e-07,1.4589346664261602e-07,3.2311579638141303e-10,0.00044319715253907273
53.1,0.00019186056930559894,2.2123582511079667e-05,9.87935733568019e-07,3.077094892472314e-06,1.3002520891351237e-07,1.451602216337254e-07,3.202166726588096e-10,0.0004411221805998218
53.150000000000006,0.00019097791723181136,2.201368872984269e-05,9.810941286411867e-07,3.0616603083686193e-06,1.2911710668323903e-07,1.4443119907477627e-07,3.1734602934867746e-10,0.00043905824908028817
53.2,0.00019009985537601497,2.1904419331519217e-05,9.743054278299058e-07,3.046314420139719e-06,1.2821608916487564e-07,1.4370637171220793e-07,3.1450356263292627e-10,0.0004370052926185541
53.25,0.00018922635737397654,2.17957703467293e-05,9.675691799332687e-07,3.0310566565603733e-06,1.2732209537253002e-07,1.429857124861335e-07,3.116889721885839e-10,0.0004349632462762004
53.300000000000004,0.00018835739702542032,2.1687737833827043e-05,9.608849379521966e-07,3.0158864504552975e-06,1.2643506489376357e-07,1.4226919452884844e-07,3.089019611447029e-10,0.00043293204553534456
53.35,0.0001874929482929449,2.1580317878690977e-05,9.542522590470716e-07,3.0008032386680454e-06,1.2555493788375087e-07,1.4155679116335132e-07,3.061422360398497e-10,0.0004309116262956996
53.400000000000006,0.00018663298530094614,2.147350659451599e-05,9.476707044958188e-07,2.985806462030127e-06,1.2468165505950067e-07,1.4084847590187578e-07,3.034095067800969e-10,0.0004289019248716541
53.45,0.00018577748233454961,2.1367300121607146e-05,9.411398396524573e-07,2.970895565330413e-06,1.238151576941431e-07,1.4014422244443549e-07,3.0070348659759313e-10,0.00042690287798937586
53.5,0.00018492641383854828,2.126169462717494e-05,9.346592339060857e-07,2.9560699972847537e-06,1.2295538761127724e-07,1.394440046773798e-07,2.980238920096867e-10,0.00042491442278393495
53.550000000000004,0.00018407975441634883,2.115668630513236e-05,9.282284606403197e-07,2.941329210505874e-06,1.2210228717938188e-07,1.3874779667196267e-07,2.9537044277857596e-10,0.0004229364967964502
53.6,0.0001832374788289253,2.1052271375893563e-05,9.218470971931689e-07,2.92667266147351e-06,1.2125579930628724e-07,1.3805557268292292e-07,2.9274286187148816e-10,0.0004209690379712567
53.650000000000006,0.0001823995619937785,2.0948446086174046e-05,9.155147248173381e-07,2.912099810504773e-06,1.204158674337055e-07,1.373673071470757e-07,2.901408754213809e-10,0.00041901198465309214
53.7,0.00018156597898390475,2.0845206708792625e-05,9.092309286409697e-07,2.8976101217247855e-06,1.195824355318233e-07,1.3668297468191615e-07,2.8756421268814397e-10,0.0004170652755843083
53.75,0.0001807367050267695,2.074254954247479e-05,9.02995297628797e-07,2.883203063037526e-06,1.1875544809395123e-07,1.3600255008423315e-07,2.8501260602033086e-10,0.00041512884990209864
53.800000000000004,0.0001799117155032895,2.0640470911657798e-05,8.968074245437242e-07,2.8688781060969333e-06,1.1793485013123242e-07,1.353260083287364e-07,2.824857908173913e-10,0.00041320264713574976
53.85,0.00017909098594682185,2.05389671662973e-05,8.906669059088207e-07,2.854634726278248e-06,1.1712058716740929e-07,1.346533245666934e-07,2.7998350549236556e-10,0.0004112866072039131
53.900000000000006,0.00017827449204215883,2.0438034681675422e-05,8.845733419697158e-07,2.8404724026495673e-06,1.1631260523364544e-07,1.3398447412457773e-07,2.775054914351029e-10,0.00040938067041189417
53.95,0.00017746220962453139,2.033766985821055e-05,8.785263366574099e-07,2.8263906179436624e-06,1.1551085086340602e-07,1.333194325027297e-07,2.7505149297593607e-10,0.00040748477744896643
54.0,0.00017665411467861778,2.0237869121268464e-05,8.725254975514734e-07,2.8123888585299953e-06,1.1471527108739135e-07,1.3265817537402592e-07,2.726212573498278e-10,0.0004055988693857005
54.050000000000004,0.00017585018333756013,2.0138628920975116e-05,8.665704358436482e-07,2.7984666143869854e-06,1.1392581342852826e-07,1.3200067858256072e-07,2.7021453466097427e-10,0.00040372288767131587
54.1,0.0001750503918819878,2.00399457320309e-05,8.60660766301841e-07,2.784623379074501e-06,1.1314242589701382e-07,1.3134691814233908e-07,2.678310778479091e-10,0.0004018567741310534
54.150000000000006,0.00017425471673904622,1.994181605352628e-05,8.547961072344927e-07,2.770858649706555e-06,1.1236505698541138e-07,1.3069687023597899e-07,2.6547064264904893e-10,0.0004000004709635627
54.2,0.00017346313448143426,1.9844236408759094e-05,8.489760804553435e-07,2.757171926924255e-06,1.1159365566380351e-07,1.3005051121342488e-07,2.631329875686345e-10,0.0003981539207383148
54.25,0.00017267562182644638,1.974720334505313e-05,8.432003112485614e-07,2.7435627148689414e-06,1.1082817137499431e-07,1.2940781759067227e-07,2.6081787384317264e-10,0.0003963170663930288
54.300000000000004,0.0001718921556350225,1.965071343357826e-05,8.374684283342529e-07,2.730030521155567e-06,1.1006855402976474e-07,1.2876876604850138e-07,2.585250654082886e-10,0.00039448985123112073
54.35,0.00017111271291080443,1.9554763269172044e-05,8.317800638343422e-07,2.71657485684629e-06,1.0931475400217949e-07,1.2813333343122206e-07,2.562543288660056e-10,0.00039267221891917136
54.400000000000006,0.0001703372707991978,1.9459349470162608e-05,8.26134853238806e-07,2.7031952364242647e-06,1.0856672212494311e-07,1.2750149674542936e-07,2.5400543345245485e-10,0.0003908641134844099
54.45,0.0001695658065864417,1.9364468678193138e-05,8.205324353722817e-07,2.6898911777676735e-06,1.0782440968480803e-07,1.2687323315876815e-07,2.5177815100599707e-10,0.0003890654793122202
54.5,0.00016879829769868355,1.9270117558047576e-05,8.149724523610193e-07,2.6766622021239417e-06,1.0708776841803051e-07,1.2624851999870794e-07,2.4957225593575744e-10,0.0003872762611436616
54.550000000000004,0.00016803472170106104,1.9176292797477853e-05,8.094545496001931e-07,2.6635078340841797e-06,1.0635675050587624e-07,1.256273347513288e-07,2.473875251905792e-10,0.0003854964040730112
54.6,0.00016727505629679049,1.908299110703248e-05,8.03978375721562e-07,2.650427601557834e-06,1.0563130857017453e-07,1.2500965506011607e-07,2.452237382283521e-10,0.0003837258535453233
54.650000000000006,0.00016651927932626043,1.899020921988639e-05,7.985435825614666e-07,2.6374210357475253e-06,1.049113956689194e-07,1.2439545872476503e-07,2.4308067698575714e-10,0.00038196455535400545
54.7,0.000165767368766133,1.8897943891672324e-05,7.931498251291758e-07,2.624487671124118e-06,1.0419696529191934e-07,1.2378472369999567e-07,2.4095812584837974e-10,0.0003802124556384146
54.75,0.0001650193027284498,1.8806191900313375e-05,7.877967615755614e-07,2.611627045401965e-06,1.0348797135649214e-07,1.2317742809437658e-07,2.3885587162122437e-10,0.0003784695008814695
54.800000000000004,0.00016427505945974517,1.871495004585698e-05,7.824840531621116e-07,2.5988386995143666e-06,1.0278436820320688e-07,1.2257355016915966e-07,2.367737034996381e-10,0.0003767356379072807
54.85,0.00016353461734016522,1.8624215150310253e-05,7.772113642302725e-07,2.5861221775892397e-06,1.020861105916716e-07,1.219730683371226e-07,2.3471141304052825e-10,0.00037501081387880057
54.900000000000006,0.00016279795488259214,1.853398405747648e-05,7.719783621711075e-07,2.5734770269249544e-06,1.0139315369636541e-07,1.2137596116142016e-07,2.3266879413398467e-10,0.00037329497629548546
54.95,0.00016206505073177593,1.8444253632793128e-05,7.667847173952902e-07,2.5609027979663983e-06,1.0070545310251635e-07,1.2078220735444833e-07,2.3064564297532233e-10,0.0003715880729909815
55.0,0.00016133588366347058,1.835502076317093e-05,7.61630103303403e-07,2.5483990442812073e-06,1.0002296480202167e-07,1.2019178577671522e-07,2.2864175803742095e-10,0.0003698900521308215
55.050000000000004,0.00016061043258357716,1.826628235683439e-05,7.565141962565571e-07,2.5359653225362067e-06,9.93456451894132e-08,1.196046754357201e-07,2.2665694004339737e-10,0.000368200862210143
55.1,0.00015988867652729286,1.8178035343163554e-05,7.514366755473235e-07,2.523601192474041e-06,9.867345105786546e-08,1.1902085548484363e-07,2.2469099193971816e-10,0.0003665204520514215
55.150000000000006,0.00015917059465826467,1.8090276672536902e-05,7.463972233709644e-07,2.511306216889976e-06,9.800633959524545e-08,1.184403052222472e-07,2.22743718869573e-10,0.00036484877080221917
55.2,0.00015845616626775064,1.8003003316175686e-05,7.41395524796977e-07,2.4990799616089176e-06,9.734426838020607e-08,1.1786300408977631e-07,2.2081492814657784e-10,0.00036318576793295385
55.25,0.00015774537077378512,1.7916212265989307e-05,7.364312677409291e-07,2.486921995462585e-06,9.66871953783196e-08,1.1728893167187901e-07,2.189044292288996e-10,0.0003615313932346794
55.300000000000004,0.00015703818772035082,1.7829900534422052e-05,7.315041429365973e-07,2.4748318902668885e-06,9.603507893825345e-08,1.1671806769453429e-07,2.1701203369364602e-10,0.0003598855968168861
55.35,0.00015633459677655658,1.7744065154301044e-05,7.266138439083985e-07,2.462809220799487e-06,9.538787778798644e-08,1.1615039202418124e-07,2.1513755521159687e-10,0.0003582483291053169
55.400000000000006,0.00015563457773581975,1.765870317868526e-05,7.217600669441054e-07,2.4508535647775125e-06,9.47455510310645e-08,1.1558588466666197e-07,2.1328080952225333e-10,0.00035661954083979696
55.45,0.00015493811051505558,1.7573811680715945e-05,7.169425110678584e-07,2.4389645028354994e-06,9.410805814289731e-08,1.1502452576617348e-07,2.1144161440921737e-10,0.000354999183072083
55.5,0.00015424517515387075,1.7489387753468035e-05,7.121608780134516e-07,2.4271416185034637e-06,9.347535896709321e-08,1.1446629560422587e-07,2.096197896758642e-10,0.00035338720716372463
55.550000000000004,0.0001535557518137634,1.7405428509802843e-05,7.074148721979055e-07,2.4153844981851776e-06,9.284741371183368e-08,1.1391117459861032e-07,2.0781515712133217e-10,0.00035178356478394405
55.6,0.00015286982077732857,1.7321931082221945e-05,7.027042006953171e-07,2.4036927311366175e-06,9.222418294628623e-08,1.1335914330237479e-07,2.0602754051683034e-10,0.0003501882079075312
55.650000000000006,0.0001521873624474682,1.723889262272208e-05,6.980285732109779e-07,2.3920659094445706e-06,9.160562759705439e-08,1.1281018240280882e-07,2.0425676558222425e-10,0.0003486010888127514
55.7,0.00015150835734660788,1.715631030265139e-05,6.933877020557729e-07,2.380503628005437e-06,9.099170894466662e-08,1.1226427272043596e-07,2.0250265996293257e-10,0.0003470221600792727
55.75,0.00015083278611591756,1.7074181312566607e-05,6.887813021208367e-07,2.369005484504177e-06,9.038238862010108e-08,1.1172139520801226e-07,2.00765053207114e-10,0.00034545137458610436
55.800000000000004,0.00015016062951453855,1.6992502862091498e-05,6.842090908524833e-07,2.3575710793934446e-06,8.977762860134784e-08,1.1118153094953751e-07,1.990437767431412e-10,0.00034388868550955275
55.85,0.00014949186841881583,1.691127217977641e-05,6.796707882273963e-07,2.3462000158728897e-06,8.917739121000776e-08,1.1064466115927074e-07,1.9733866385735184e-10,0.0003423340463211925
55.900000000000006,0.00014882648382153453,1.6830486512958815e-05,6.751661167280724e-07,2.3348918998686084e-06,8.858163910792586e-08,1.1011076718075318e-07,1.956495496720901e-10,0.00034078741078584973
55.95,0.00014816445683116318,1.675014312762514e-05,6.706948013185308e-07,2.3236463400127813e-06,8.799033529386187e-08,1.0957983048584219e-07,1.939762711240284e-10,0.0003392487329596039
56.0,0.00014750576867110068,1.667023930827349e-05,6.66256569420267e-07,2.3124629476234555e-06,8.740344310019443e-08,1.0905183267375124e-07,1.9231866694275533e-10,0.0003377179671878002
56.050000000000004,0.00014685040067892934,1.659077235777759e-05,6.618511508884625e-07,2.3013413366844995e-06,8.682092618966074e-08,1.0852675547009692e-07,1.9067657762962353e-10,0.00033619506810308
56.1,0.00014619833430567301,1.651173959725178e-05,6.574782779884431e-07,2.2902811238257217e-06,8.624274855213074e-08,1.0800458072595424e-07,1.8904984543687858e-10,0.00033467999062342357
56.150000000000006,0.0001455495511150593,1.643313836591698e-05,6.531376853723758e-07,2.279281928303131e-06,8.566887450141418e-08,1.0748529041692017e-07,1.874383143470527e-10,0.0003331726899502071
56.2,0.00014490403278278832,1.635496602096785e-05,6.488291100562169e-07,2.26834337197938e-06,8.509926867210258e-08,1.0696886664218406e-07,1.858418300526123e-10,0.0003316731215662757
56.25,0.00014426176109580503,1.6277219937440852e-05,6.445522913968919e-07,2.257465079304339e-06,8.453389601644295e-08,1.0645529162360485e-07,1.8426023993585227e-10,0.0003301812412340273
56.300000000000004,0.0001436227179515773,1.6199897508083456e-05,6.403069710697163e-07,2.2466466772958437e-06,8.397272180124526e-08,1.0594454770479706e-07,1.8269339304904874e-10,0.0003286970049935138
56.35,0.0001429868853573791,1.612299614322436e-05,6.360928930460528e-07,2.2358877955205957e-06,8.341571160482231e-08,1.0543661735022353e-07,1.811411400948633e-10,0.00032722036916055426
56.400000000000006,0.00014235424542957762,1.6046513270644637e-05,6.319098035711931e-07,2.2251880660751983e-06,8.286283131396076e-08,1.0493148314429444e-07,1.79603333406995e-10,0.0003257512903248615
56.45,0.00014172478039292647,1.597044633545004e-05,6.277574511424777e-07,2.214547123567369e-06,8.231404712092507e-08,1.0442912779047507e-07,1.7807982693106693e-10,0.00032428972534818376
56.5,0.0001410984725798625,1.589479279994416e-05,6.236355864876343e-07,2.2039646050972786e-06,8.176932552049166e-08,1.0392953411039987e-07,1.7657047620574852e-10,0.00032283563136245846
56.550000000000004,0.00014047530442980825,1.5819550143502685e-05,6.195439625433455e-07,2.1934401502390537e-06,8.122863330701478e-08,1.0343268504299361e-07,1.7507513834412833e-10,0.0003213889657679799
56.6,0.00013985525848847922,1.574471586244864e-05,6.154823344340382e-07,2.182973401022426e-06,8.069193757152311e-08,1.0293856364359989e-07,1.735936720153081e-10,0.0003199496862315812
56.650000000000006,0.0001392383174071948,1.5670287469928498e-05,6.114504594508868e-07,2.172564001914516e-06,8.01592056988456e-08,1.0244715308311621e-07,1.721259374262304e-10,0.00031851775068482744
56.7,0.00013862446394219538,1.5596262495789422e-05,6.074480970310415e-07,2.162211599801778e-06,7.96304053647689e-08,1.0195843664713659e-07,1.7067179630373585e-10,0.00031709311732222383
56.75,0.0001380136809539628,1.552263848645731e-05,6.03475008737062e-07,2.151915843972074e-06,7.910550453322285e-08,1.0147239773509977e-07,1.6923111187682845e-10,0.0003156757445994356
56.800000000000004,0.0001374059514065461,1.5449413004815904e-05,5.995309582365698e-07,2.1416763860969004e-06,7.858447145349609e-08,1.0098901985944583e-07,1.6780374885918203e-10,0.00031426559123152136
56.85,0.00013680125836689218,1.5376583630086835e-05,5.956157112821095e-07,2.1314928802137554e-06,7.806727465748085e-08,1.0050828664477861e-07,1.663895734318534e-10,0.00031286261619117975
56.900000000000006,0.0001361995850041798,1.530414795771051e-05,5.917290356912119e-07,2.1213649827086358e-06,7.755388295694548e-08,1.0003018182703402e-07,1.6498845322620282e-10,0.000311466778707007
56.95,0.00013560091458915963,1.523210359922808e-05,5.878707013266706e-07,2.111292352298691e-06,7.704426544083645e-08,9.955468925265667e-08,1.63600257307053e-10,0.00031007803826176966
57.0,0.00013500523049349752,1.5160448182164177e-05,5.840404800770134e-07,2.101274650014995e-06,7.653839147260722e-08,9.908179287778227e-08,1.6222485615603056e-10,0.00030869635459068745
57.050000000000004,0.0001344125161891229,1.5089179349910673e-05,5.802381458371795e-07,2.091311539185468e-06,7.603623068757557e-08,9.861147676742634e-08,1.6086212165511668e-10,0.0003073216876797297
57.1,0.0001338227552475818,1.5018294761611338e-05,5.764634744893947e-07,2.0814026854179366e-06,7.553775299030824e-08,9.814372509467923e-08,1.5951192707041404e-10,0.0003059539977639251
57.150000000000006,0.0001332359313393933,1.4947792092047305e-05,5.727162438842385e-07,2.0715477565833097e-06,7.504292855203224e-08,9.76785221399078e-08,1.5817414703610778e-10,0.0003045932453256804
57.2,0.00013265202823341162,1.4877669031523575e-05,5.689962338219118e-07,2.0617464227989127e-06,7.455172780807373e-08,9.72158522899643e-08,1.5684865753862863e-10,0.0003032393910931157
57.25,0.0001320710297961915,1.4807923285756249e-05,5.653032260336899e-07,2.05199835641193e-06,7.406412145532221e-08,9.675570003739978e-08,1.555353359010016e-10,0.00030189239603840775
57.300000000000004,0.00013149291999135836,1.4738552575760756e-05,5.616370041635697e-07,2.0423032319829943e-06,7.358008044972211e-08,9.629804997968499e-08,1.5423406076740095e-10,0.00030055222137614717
57.35,0.000130917682878983,1.4669554637740937e-05,5.579973537501056e-07,2.032660726269906e-06,7.309957600378977e-08,9.584288681843724e-08,1.5294471208788486e-10,0.00029921882856170836
57.400000000000006,0.0001303453026149597,1.4600927222978892e-05,5.543840622084245e-07,2.0230705182114645e-06,7.262257958415557e-08,9.539019535865277e-08,1.5166717110332184e-10,0.00029789217928962846
57.45,0.00012977576345038965,1.453266809772584e-05,5.507969188124332e-07,2.0135322889114524e-06,7.21490629091325e-08,9.493996050794632e-08,1.5040132033050904e-10,0.00029657223549200073
57.5,0.00012920904973096742,1.446477504309368e-05,5.472357146771995e-07,2.0040457216227225e-06,7.167899794630883e-08,9.449216727579603e-08,1.4914704354746853e-10,0.000295258959336878
57.550000000000004,0.00012864514589637247,1.4397245854947484e-05,5.437002427415187e-07,1.9946105017314246e-06,7.121235691016587e-08,9.404680077279395e-08,1.4790422577891822e-10,0.00029395231322668737
57.6,0.0001280840364796646,1.4330078343798837e-05,5.40190297750656e-07,1.9852263167413586e-06,7.07491122597206e-08,9.360384620990321e-08,1.4667275328193498e-10,0.0002926522597966581
57.650000000000006,0.00012752570610668294,1.4263270334699894e-05,5.36705676239262e-07,1.975892856258435e-06,7.028923669619164e-08,9.316328889772077e-08,1.4545251353178622e-10,0.00029135876191325837
57.7,0.00012697013949544995,1.4196819667138416e-05,5.332461765144672e-07,1.9666098119752806e-06,6.983270316069047e-08,9.272511424574581e-08,1.4424339520792204e-10,0.00029007178267264586
57.75,0.0001264173214555785,1.413072419493347e-05,5.298115986391432e-07,1.957376877655943e-06,6.937948483193511e-08,9.228930776165408e-08,1.4304528818016638e-10,0.00028879128539912647
57.800000000000004,0.00012586723688768362,1.4064981786132039e-05,5.264017444153377e-07,1.9481937491207313e-06,6.892955512398795e-08,9.185585505057831e-08,1.418580834950588e-10,0.0002875172336436274
57.85,0.00012531987078279828,1.3999590322906422e-05,5.230164173678771e-07,1.9390601242311743e-06,6.848288768401692e-08,9.142474181439388e-08,1.4068167336237247e-10,0.0002862495911821787
57.900000000000006,0.00012477520822179236,1.393454770145235e-05,5.196554227281325e-07,1.9299757028750853e-06,6.803945639007878e-08,9.09959538510095e-08,1.395159511417844e-10,0.0002849883220144066
57.95,0.00012423323437479666,1.3869851831888014e-05,5.163185674179564e-07,1.9209401869517626e-06,6.759923534892612e-08,9.056947705366526e-08,1.383608113297241e-10,0.00028373339036203815
58.0,0.00012369393450062973,1.3805500638153749e-05,5.130056600337745e-07,1.911953280357288e-06,6.716219889383594e-08,9.014529741023437e-08,1.3721614954637573e-10,0.0002824847606674154
58.050000000000004,0.00012315729394622932,1.3741492057912581e-05,5.097165108308444e-07,1.9030146889699537e-06,6.672832158246092e-08,8.972340100253127e-08,1.360818625228299e-10,0.0002812423975920212
58.1,0.0001226232981460876,1.3677824042451543e-05,5.064509317076733e-07,1.894124120635804e-06,6.62975781947026e-08,8.930377400562564e-08,1.349578480884113e-10,0.00028000626601501586
58.150000000000006,0.00012209193262168957,1.3614494556583659e-05,5.032087361905884e-07,1.8852812851542754e-06,6.586994373060595e-08,8.88864026871603e-08,1.338440051581437e-10,0.0002787763310317823
58.2,0.00012156318298095633,1.3551501578550827e-05,4.999897394184701e-07,1.8764858942639721e-06,6.544539340827598e-08,8.847127340667641e-08,1.3274023372037714e-10,0.00027755255795248464
58.25,0.00012103703491769099,1.3488843099927312e-05,4.967937581276327e-07,1.8677376616285307e-06,6.502390266181465e-08,8.805837261494218e-08,1.316464348245651e-10,0.00027633491230063433
58.300000000000004,0.00012051347421102908,1.342651712552408e-05,4.936206106368621e-07,1.8590363028226101e-06,6.460544713927986e-08,8.76476868532879e-08,1.3056251056918619e-10,0.00027512335981166777
58.35,0.00011999248672489268,1.336452167329386e-05,4.904701168326043e-07,1.8503815353179922e-06,6.41900027006648e-08,8.723920275294642e-08,1.294883640898079e-10,0.000273917866431535
58.400000000000006,0.00011947405840744746,1.3302854774236856e-05,4.87342098154299e-07,1.841773078469776e-06,6.377754541589729e-08,8.683290703439745e-08,1.284238995473103e-10,0.00027271839831529587
