Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_3d(8),J_4s(2),J_total_Ni
13.5,0.016038970162225157,0.002547450092426179,0.006464349917127173,0.00036462440635364173,0.0010805826900581379,0.00010197968997035541,1.5694472803443006e-05,0.08401891143049155
13.55,0.015968934052031883,0.0025467490196277964,0.006375340336329045,0.0003645067901795334,0.0010656390264819043,9.94816598292405e-05,1.5685176534238297e-05,0.08323347953224652
13.600000000000001,0.015899055134861843,0.0025459591804156104,0.006287549550155556,0.0003644117793646321,0.001050887852144928,9.704996458750582e-05,1.5677320748035356e-05,0.08245723096128318
13.65,0.01582933485726046,0.0025450769697887,0.006200962396621854,0.00036433661260523595,0.0010363274832111556,9.468271131604688e-05,1.5670761023602816e-05,0.08169003937088243
13.700000000000001,0.015759774642471587,0.002544099033951675,0.006115563840087518,0.0003642786626517631,0.0010219562158434628,9.237806461222703e-05,1.566535979903519e-05,0.08093178025023183
13.75,0.015690375890548405,0.002543022261246387,0.00603133897248233,0.00036423543146598455,0.0010077723280533363,9.013424475528183e-05,1.5660986123493697e-05,0.0801823309000248
13.8,0.015621139978466042,0.0025418437733255904,0.005948273014428001,0.0003642045455206494,0.0009937740814761392,8.794952592353748e-05,1.5657515416317085e-05,0.07944157040827034
13.850000000000001,0.01555206826023593,0.0025405609165641144,0.005866351316259421,0.00036418375123843194,0.0009799597230741826,8.582223447130162e-05,1.56548292333417e-05,0.07870937962631566
13.9,0.01548316206702181,0.0025391712537031277,0.005785559358948776,0.0003641709105671381,0.000966327486769765,8.375074726335638e-05,1.5652815040270407e-05,0.07798564114508279
13.950000000000001,0.015414422707257331,0.0025376725557230673,0.005705882754935887,0.00036416399668812236,0.0009528755950103127,8.173349006506004e-05,1.5651365992930633e-05,0.07727023927152059
14.0,0.015345851466765275,0.0025360627939408206,0.005627307248868064,0.0003641610898548824,0.0009396022602677137,7.976893598613435e-05,1.5650380724262664e-05,0.07656306000527423
14.05,0.01527744960887826,0.0025343401323267684,0.00554981871825258,0.00036416037335881824,0.000926505686473881,7.78556039762805e-05,1.5649763137880354e-05,0.07586399101557245
14.100000000000001,0.015209218374560981,0.0025325029200373088,0.005473403174024951,0.0003641601296191686,0.0009135840703945602,7.599205737083604e-05,1.5649422208047687e-05,0.07517292161833476
14.15,0.015141158982533863,0.0025305496841585046,0.005398046761035994,0.0003641587363941607,0.0009008356029433339,7.417690248474529e-05,1.5649271785915966e-05,0.07448974275349882
14.200000000000001,0.01507327262939813,0.0025284791226565318,0.005323735758460637,0.00036415466311044145,0.0008882584704377418,7.240878725317872e-05,1.5649230411868044e-05,0.07381434696256964
14.25,0.015005560489762253,0.002526290097530626,0.005250456580131401,0.0003641464673078888,0.0008758508557993976,7.068639991719624e-05,1.5649221133817643e-05,0.07314662836639153
14.3,0.014938023716369696,0.002523981628164256,0.005178195774799294,0.00036413279119693666,0.0008636109396999217,6.900846775290343e-05,1.564917133131363e-05,0.07248648264314293
14.350000000000001,0.014870663440227968,0.0025215528848703027,0.005106940026324945,0.0003641123583255817,0.0008515369016544914,6.737375584260848e-05,1.5649012545301083e-05,0.07183380700655578
14.4,0.014803480770738899,0.002519003182626037,0.005036676153802576,0.0003640839703532798,0.000839626921064741,6.578106588653656e-05,1.564868031339293e-05,0.07118850018435942
14.450000000000001,0.014736476795830117,0.002516331974993751,0.004967391111619458,0.0003640465039289784,0.0008278791782127211,6.422923505371179e-05,1.5648114010508137e-05,0.07055046239694948
14.5,0.014669652582087713,0.0025135388482229273,0.004899071989453389,0.0003639989076705723,0.0008162918552075777,6.271713487066576e-05,1.5647256694734534e-05,0.06991959533628302
14.55,0.014603009174889983,0.0025106235155298792,0.004831706012210616,0.00036394019924311267,0.0008048631368865605,6.124367014667682e-05,1.5646054958276695e-05,0.06929580214499899
14.600000000000001,0.0145365475985423,0.002507585811550838,0.004765280539906682,0.00036386946253314157,0.0007935912116719464,5.980777793429342e-05,1.56444587833515e-05,0.06867898739576539
14.65,0.014470268856412994,0.002504425686964517,0.004699783067492456,0.00036378584491657007,0.0007824742723854035,5.8408426523935244e-05,1.5642421402896495e-05,0.0680690570708526
14.700000000000001,0.014404173931070258,0.0025011432032802285,0.004635201224627664,0.00036368855461756133,0.0007715105170212923,5.704461447141054e-05,1.563989916595845e-05,0.06746591854193304
14.75,0.01433826378442002,0.002497738527787673,0.004571522775404145,0.00036357685815592626,0.000760698149480361,5.5715369657228666e-05,1.563685140763203e-05,0.06686948055010736
14.8,0.014272539357844732,0.002494211928664592,0.004508735618020929,0.00036345007788058634,0.0007500353802652378,5.441974837662461e-05,1.5633240323420938e-05,0.06627965318615665
14.850000000000001,0.014207001572343074,0.002490563770238501,0.004446827784413297,0.00036330758958670313,0.0007395204271391069,5.3156834459252914e-05,1.562903084789635e-05,0.06569634787102079
14.9,0.0141416513286705,0.002486794508398803,0.004385787439837786,0.00036314882021412246,0.0007291515157488919,5.192573841754237e-05,1.5624190537529996e-05,0.06511947733650232
14.950000000000001,0.014076489507480597,0.002482904686155614,0.004325602882415155,0.00036297324562482733,0.0007189268802142497,5.07255966227399e-05,1.561868945758176e-05,0.0645489556061956
15.0,0.014011516969467255,0.0024788949293416992,0.004266262542633226,0.0003627803884571414,0.0007088447636836369,4.955557050770591e-05,1.561250007292413e-05,0.06398469797664086
15.05,0.013946734555507554,0.0024747659424539784,0.004207754982811419,0.00036256981605447137,0.0006989034188586632,4.841484579555489e-05,1.5605597142688423e-05,0.06342662099870232
15.100000000000001,0.013882143086805396,0.002470518504631105,0.004150068896528849,0.00036234113846642536,0.0006891011084879312,4.730263175326883e-05,1.559795761862018e-05,0.06287464245916993
15.15,0.013817743365035788,0.0024661534657636867,0.004093193108017676,0.0003620940065201891,0.0006794361058315031,4.621816046943936e-05,1.5589560547033604e-05,0.06232868136258398
15.200000000000001,0.013753536172489781,0.0024616717427337806,0.004037116571523432,0.00036182810996009086,0.0006699066950971177,4.516068615532546e-05,1.5580386974257505e-05,0.06178865791328172
15.25,0.013689522272220032,0.002457074315780338,0.0039818283706339955,0.00036154317565333143,0.0006605111718492432,4.41294844684416e-05,1.5570419855467567e-05,0.0612544934976653
15.3,0.013625702408186915,0.002452362224987346,0.003927317717578744,0.00036123896585990215,0.0006512478433920082,4.312385185791768e-05,1.5559643966802322e-05,0.06072611066668978
15.350000000000001,0.013562077305405207,0.0024475365668914662,0.003873573952499513,0.0003609152765647601,0.0006421150291270396,4.214310493090016e-05,1.5548045820662596e-05,0.06020343311857071
15.4,0.013498647670091264,0.002442598491206028,0.0038205865426947866,0.00036057193587037454,0.0006331110608871832,4.118657983928735e-05,1.5535613584096634e-05,0.05968638568170965
15.450000000000001,0.013435414189810679,0.002437549197658295,0.003768345081838615,0.00036020880244780476,0.0006242342832470687,4.025363168611778e-05,1.5522337000175485e-05,0.05917489429783695
15.5,0.013372377533626401,0.002432389932936983,0.0037168392891756574,0.00035982576404451356,0.0006154830538114448,3.9343633950953825e-05,1.5508207312265622e-05,0.05866888600537057
15.55,0.013309538352247248,0.0024271219877470573,0.0036660590086936835,0.0003594227360471644,0.0006068557434821729,3.8455977933624864e-05,1.5493217191108074e-05,0.05816828892298929
15.600000000000001,0.013246897278176831,0.0024217466939689103,0.003615994208274894,0.0003589996600976947,0.0005983507367047559,3.759007221571764e-05,1.5477360664615694e-05,0.05767303223341974
15.65,0.013184454925862813,0.002416265421919061,0.0035666349788272887,0.00035855650276100015,0.0005899664316952322,3.6745342139221266e-05,1.546063305030241e-05,0.05718304616743524
15.700000000000001,0.013122211891846489,0.0024106795777095865,0.003517971533397335,0.00035809325424260736,0.0005817012406482494,3.592122930175563e-05,1.544303089026059e-05,0.056698261988065435
15.75,0.013060168754912685,0.0024049906007035586,0.0034699942062651366,0.000357609927154754,0.0005735535899271052,3.511719106783193e-05,1.542455188860483e-05,0.05621861197501531
15.8,0.01299832607623989,0.002399199961063787,0.0034226934520232167,0.00035710655532933703,0.0005655219202365066,3.433270009561184e-05,1.540519485130267e-05,0.055744029409291865
15.850000000000001,0.012936684399550662,0.0023933091573922686,0.00337605984464007,0.00035658319267622924,0.000557604686778789,3.3567243878651925e-05,1.5384959628314827e-05,0.055274448558037315
15.9,0.012875244251262206,0.0023873197144577605,0.003330084076509519,0.0003560399120855055,0.0005498003593942963,3.2820324302135934e-05,1.53638470579697e-05,0.05480980465956686
15.950000000000001,0.01281400614063715,0.002381233181008971,0.0032847569574869237,0.0003554768043721571,0.00054210742268661,3.209145721311588e-05,1.53418589134989e-05,0.054350033908609686
16.0,0.01275297055993448,0.0023750511276709107,0.003240069413913262,0.0003548939772619141,0.0005345243761332903,3.138017200429897e-05,1.5318997851662598e-05,0.053895073441751644
16.05,0.012692137984560576,0.002368775144922003,0.0031960124876280033,0.0003542915544168288,0.000527049734182761,3.068601121093275e-05,1.5295267363395493e-05,0.05344486132307765
16.1,0.012631508873220383,0.002362406841149599,0.00315257733497175,0.00035366967449931635,0.0005196820263379626,3.0008530120357318e-05,1.527067172640609e-05,0.052999336530012535
16.150000000000002,0.012571083668068615,0.0023559478407816077,0.00310975522577951,0.00035302849027337823,0.0005124197972273621,2.934729639380697e-05,1.5245215959663922e-05,0.05255843893935822
16.2,0.01251086279486104,0.0023493997824919916,0.003067537542365481,0.00035236816774177553,0.000505261606663897,2.8701889700059033e-05,1.5218905779711207e-05,0.05212210931352578
16.25,0.012450846663105749,0.0023427643174779357,0.0030259157785001586,0.00035168888531794993,0.0004982060296924037,2.807190136054038e-05,1.5191747558737256e-05,0.05169028928696044
16.3,0.012391035666214472,0.002336043107806554,0.0029848815383806153,0.0003509908330315268,0.0004912516566260715,2.7456934005516757e-05,1.5163748284355723e-05,0.05126292135275807
16.35,0.012331430181653816,0.0023292378248290337,0.0029444265355946563,0.00035027421176626644,0.0004843970930724286,2.685660124100102e-05,1.5134915521026523e-05,0.0508399488494708
16.400000000000002,0.012272030571096474,0.0023223501476601813,0.0029045425920796457,0.0003495392325293634,0.0004776409599493619,2.627052732603051e-05,1.5105257373066012e-05,0.050421315948100454
16.45,0.012212837180572358,0.002315381761721375,0.002865221637076695,0.00034878611575102494,0.0004709818934916487,2.569834685997471e-05,1.5074782449190609e-05,0.050006967639277755
16.5,0.012153850340619618,0.0023083343573449757,0.0028264557060808902,0.0003480150906132916,0.00046441854524845806,2.5139704479545918e-05,1.5043499828540722e-05,0.049596849720625315
16.55,0.012095070366435564,0.0023012096284383086,0.0027882369397882584,0.0003472263944070927,0.00045794958207227377,2.459425456519754e-05,1.501141902813344e-05,0.04919090878430297
16.6,0.012036497558027416,0.0022940092712053486,0.0027505575830400466,0.00034642027191655986,0.0004515736860996567,2.406166095660395e-05,1.4978549971693964e-05,0.04878909220473309
16.650000000000002,0.011978132200362902,0.0022867349829243187,0.0027134099837649683,0.00034559697482964993,0.00044528955472426676,2.3541596676927577e-05,1.4944902959817278e-05,0.04839134812650421
16.7,0.011919974563520666,0.0022793884607794314,0.002676786591919983,0.0003447567611741588,0.0004390959005625372,2.3033743665588082e-05,1.491048864141311e-05,0.04799762545245116
16.75,0.011862024902840442,0.00227197140074506,0.002640679958430156,0.00034389989477823316,0.0004329914514123828,2.2537792519258123e-05,1.4875317986388527e-05,0.04760787383190954
16.8,0.011804283459073047,0.0022644854965206706,0.002605082734128172,0.0003430266447545164,0.00042697495020531433,2.205344224082023e-05,1.4839402259524108e-05,0.047222043649142995
16.85,0.011746750458530075,0.002256932438514875,0.0025699876686939706,0.0003421372850070891,0.00042104515495230456,2.1580399996026996e-05,1.4802752995500813e-05,0.046840086011940944
16.900000000000002,0.011689426113233335,0.00224931391287703,0.0025353876095950234,0.0003412320937603923,0.00041520083868375256,2.111838087761672e-05,1.4765381975036164e-05,0.04646195274038518
16.95,0.011632310621064009,0.0022416316005748195,0.0025012755010277205,0.00034031135310934546,0.00040944078938387056,2.0667107676644314e-05,1.472730120208954e-05,0.046087596355783224
17.0,0.011575404165911468,0.0022338871765163297,0.0024676443828603,0.0003393753485898955,0.0004037638099198054,2.022631066079527e-05,1.4688522882097728e-05,0.04571697006976658
17.05,0.011518706917821806,0.002226082308715138,0.002434487389577787,0.000338424368769259,0.0003981687179658031,1.9795727359459016e-05,1.4649059401203083e-05,0.04535002777355203
17.1,0.011462219033145982,0.0022182186574969927,0.0024017977492293047,0.00033745870485513916,0.0003926543459226981,1.9375102355344293e-05,1.4608923306437806e-05,0.04498672402736387
17.150000000000002,0.011405940654687613,0.0022102978747466926,0.002369568782378188,0.0003364786503232255,0.000387219540833012,1.8964187082427637e-05,1.4568127286829106e-05,0.04462701405001534
17.2,0.01134987191185039,0.0022023216031938127,0.002337793901055261,0.0003354845005623039,0.00038186316429192775,1.8562739630032323e-05,1.4526684155391065e-05,0.04427085370864719
17.25,0.011294012920785062,0.0021942914757359586,0.00230646660771562,0.00033447655253632653,0.00037658409235439313,1.817052455284198e-05,1.448460683197016e-05,0.04391819950862144
17.3,0.011238363784536057,0.002186209114798276,0.0022755804941993036,0.00033345510446281283,0.0003713812154386075,1.7787312686660138e-05,1.4441908326912522e-05,0.043569008583568866
17.35,0.011182924593187612,0.00217807613172796,0.002245129240696119,0.0003324204555069712,0.000366253438226119,1.7412880969732293e-05,1.4398601725521928e-05,0.04322323868558742
17.400000000000002,0.011127695424009477,0.0021698941262225575,0.002215106614714973,0.00033137290549095275,0.000361199679558766,1.70470122694541e-05,1.4354700173278687e-05,0.0428808481755906
17.45,0.011072676341602155,0.002161664685790889,0.0021855064700579832,0.00033031275461766597,0.000356218872332678,1.6689495214294727e-05,1.4310216861790456e-05,0.04254179601380332
17.5,0.011017867398041638,0.002153389385245436,0.0021563227457996412,0.0003292403032086004,0.0003513099633895424,1.6340124030769914e-05,1.4265165015447033e-05,0.04220604175040352
17.55,0.010963268633023682,0.0021450697862250927,0.0021275494652713152,0.0003281558514551266,0.00034647191340534344,1.599869838530541e-05,1.4219557878752096e-05,0.041873545516307696
17.6,0.01090888007400753,0.0021367074367471903,0.002099180735051306,0.0003270596991827544,0.00034170369677675636,1.5665023230835817e-05,1.4173408704305738e-05,0.04154426801409862
17.650000000000002,0.010854701736359135,0.002128303870787749,0.002071210743960717,0.00032595214562785126,0.0003370043015053863,1.53389086579898e-05,1.4126730741412564e-05,0.041218170509092836
17.7,0.010800733623493824,0.0021198606078889387,0.002043633762065357,0.0003248334892263387,0.00033237272908002584,1.5020169750717138e-05,1.4079537225290927e-05,0.04089521482054683
17.75,0.010746975727018413,0.00211137915279275,0.0020164441396838683,0.0003237040274138984,0.00032780799435709655,1.4708626446217778e-05,1.4031841366859728e-05,0.040575363312999366
17.8,0.010693428026872768,0.0021028609950999237,0.0019896363064023097,0.0003225640564372396,0.0003233091254394417,1.4404103399038185e-05,1.3983656343080025e-05,0.04025857888774884
17.85,0.010640090491470763,0.0020943076089531957,0.0019632047700953474,0.00032141387117598936,0.000318875163553616,1.4106429849203873e-05,1.3934995287829421e-05,0.03994482497446296
17.900000000000002,0.010586963077840655,0.0020857204527439527,0.0019371441159542467,0.00032025376497478707,0.00031450516292582504,1.3815439494262087e-05,1.3885871283287998e-05,0.0396340655229199
17.95,0.010534045731764852,0.00207710096884142,0.0019114490055218284,0.00031908402948517507,0.0003101981906566528,1.3530970365112318e-05,1.3836297351815296e-05,0.03932626499487831
18.0,0.010481338387919053,0.0020684505833435253,0.0018861141757345273,0.0003179049545168924,0.00030595332659471045,1.325286470550633e-05,1.3786286448298495e-05,0.039021388356075014
18.05,0.010428840970010778,0.0020597707058486133,0.0018611344379717279,0.00031671682789819383,0.00030176966320933816,1.2980968855103652e-05,1.3735851452952755e-05,0.03871940106834831
18.1,0.010376553390917241,0.0020510627292472006,0.0018365046771124701,0.00031551993534482584,0.00029764630546247724,1.271513313597152e-05,1.3685005164555172e-05,0.0384202690818851
18.150000000000002,0.010324475552822574,0.0020423280295329958,0.0018122198505996806,0.0003143145603373071,0.0002935823706798332,1.2455211742422532e-05,1.3633760294094612e-05,0.038123958827590405
18.2,0.010272607347354386,0.0020335679656324295,0.001788274987512031,0.0003131009840061716,0.00028957698842143915,1.2201062634086427e-05,1.3582129458820222e-05,0.03783043720957713
18.25,0.010220948655719646,0.0020247838792519543,0.0017646651876435232,0.00031187948502484433,0.0002856293003517249,1.19525474321157e-05,1.353012517667203e-05,0.03753967159777465
18.3,0.010169499348839902,0.0020159770947424166,0.001741385620590925,0.00031065033950983327,0.0002817384601091968,1.1709531318428426e-05,1.3477759861077688e-05,0.03725162982065461
18.35,0.010118259287485777,0.0020071489189797966,0.0017184315248491098,0.0003094138209279281,0.00027790363317581817,1.147188293789418e-05,1.34250458160999e-05,0.03696628015807192
18.400000000000002,0.010067228322410787,0.00199830064126166,0.0016957982069144097,0.00030817020001011174,0.0002741239967461872,1.123947430337255e-05,1.3371995231919676e-05,0.036683591334219515
18.45,0.010016406294484428,0.00198943353321867,0.0016734810403960456,0.00030691974467189837,0.00027039873959659695,1.1012180703516399e-05,1.3318620180641105e-05,0.036403532510695266
18.5,0.00996579303482455,0.0019805488487405327,0.0016514754651356948,0.00030566271993982174,0.0002667270619540595,1.0789880613254793e-05,1.3264932612403792e-05,0.03612607327967918
18.55,0.009915388364929013,0.0019716478239157746,0.0016297769863352805,0.00030439938788381026,0.0002631081753653766,1.057245560687364e-05,1.3210944351789686e-05,0.035851183657219704
18.6,0.009865192096806582,0.0019627316769847574,0.0016083811736930017,0.0003031300075551902,0.00025954130256632623,1.0359790273614117e-05,1.3156667094511406e-05,0.035578834076626965
18.650000000000002,0.009815204033107094,0.0019538016083053655,0.0015872836605476794,0.0003018548349300718,0.0002560256773510397,1.0151772135712119e-05,1.3102112404369759e-05,0.03530899538197182
18.7,0.009765423967250872,0.0019448588003308164,0.0015664801430314466,0.00030057412285788024,0.00025256054444163515,9.948291568804101e-06,1.3047291710468487e-05,0.035041638821688995
18.75,0.009715851683557347,0.0019359044175990558,0.0015459663792308136,0.0002992881210148009,0.0002491451593581699,9.749241724627091e-06,1.29922163046748e-05,0.03477673604228267
18.8,0.009666486957372971,0.0019269396067332332,0.001525738188356158,0.00029799707586192046,0.00024577878828897526,9.554518455943211e-06,1.293689733931464e-05,0.03451425908213323
18.85,0.009617329555198296,0.0019179654964527454,0.0015057914499196348,0.0002967012306078479,0.00024246070796142633,9.364020243620837e-06,1.288134582509199e-05,0.0342541803654033
18.900000000000002,0.009568379234814304,0.0019089831975943744,0.001486122102921547,0.00029540082517561265,0.00023919020551320342,9.177648125807149e-06,1.2825572629222052e-05,0.033996472696041995
18.95,0.009519635745407944,0.0018999938031430523,0.0014667261450451827,0.000294096096173642,0.0002359665783640954,8.995305629128628e-06,1.2769588473768363e-05,0.03374110925188552
19.0,0.00947109882769686,0.0018909983882717965,0.0014475996318601208,0.00029278727687062644,0.00023278913408839125,8.816898701858073e-06,1.271340393417439e-05,0.03348806357885285
19.05,0.009422768214053344,0.0018819980103903912,0.0014287386760340312,0.0002914745971740919,0.00022965719028790859,8.642335648988932e-06,1.2657029437980485e-05,0.03323730958523516
19.1,0.009374643628627466,0.0018729937092023786,0.001410139446552941,0.00029015828361250094,0.00022657007446569687,8.471527069159189e-06,1.2600475263717351e-05,0.03298882153607723
19.150000000000002,0.009326724787469393,0.0018639865067699639,0.001391798167949984,0.00028883855932071407,0.00022352712390045872,8.304385793369275e-06,1.2543751539967621e-05,0.03274257404764968
19.200000000000003,0.0092790113986509,0.0018549774075864373,0.0013737111195426157,0.0002875156440286483,0.00022052768552172525,8.140826825440027e-06,1.2486868244587384e-05,0.03249854208201071
19.25,0.00923150316238606,0.0018459673986557332,0.001355874634678286,0.0002861897540529755,0.00021757111578582118,7.980767284158457e-06,1.242983520407985e-05,0.032256700941655614
19.3,0.009184199771151088,0.0018369574495787555,0.001338285099988546,0.00028486110229170936,0.00021465678055265092,7.824126347060708e-06,1.2372662093113607e-05,0.032017026264253
19.35,0.009137100909803398,0.0018279485126461265,0.0013209389546515878,0.0002835298982215369,0.0002117840549633399,7.670825195803373e-06,1.2315358434178324e-05,0.03177949401746647
19.400000000000002,0.009090206255699784,0.0018189415229370037,0.0013038326896631723,0.0002821963478977535,0.00020895232331875525,7.520786963075492e-06,1.2257933597370816e-05,0.03154408049386
19.450000000000003,0.009043515478813782,0.0018099373984236432,0.0012869628471159334,0.00028086065395666813,0.0002061609789589355,7.373936681005466e-06,1.2200396800304918e-05,0.03131076230588605
19.5,0.008997028241852192,0.0018009370400813892,0.001270326019487031,0.0002795230156203497,0.0002034094241434534,7.230201231018289e-06,1.2142757108138685e-05,0.03107951638095519
19.55,0.008950744200370737,0.0017919413320037808,0.0012539188489341083,0.0002781836287035897,0.0002006970699327333,7.089509295099949e-06,1.2085023433712772e-05,0.030850319956585492
19.6,0.008904663002888913,0.001782951141522486,0.0012377380265995428,0.00027684268562296413,0.00019802333607034755,6.951791308427377e-06,1.2027204537794105e-05,0.03062315057563108
19.650000000000002,0.00885878429100394,0.0017739673193317696,0.0012217802919229266,0.0002755003754078774,0.0001953876508663073,6.816979413323259e-06,1.1969309029419106e-05,0.030397986081588002
19.700000000000003,0.008813107699503888,0.0017649906996172243,0.0012060424319617579,0.000274156883713481,0.00019278945108136867,6.685007414496679e-06,1.1911345366331059e-05,0.030174804613976577
19.75,0.008767632856479949,0.001756022100188501,0.001190521280720294,0.0002728123928353597,0.00019022818181236963,6.5558107355315425e-06,1.1853321855506366e-05,0.029953584603798867
19.8,0.008722359383437819,0.0017470623226157774,0.0011752137184865188,0.00027146708172588486,0.00018770329637861168,6.429326376585933e-06,1.1795246653764665e-05,0.029734304769069964
19.85,0.008677286895408264,0.0017381121523697297,0.0011601166711771946,0.0002701211260121379,0.00018521425620930256,6.305492873266893e-06,1.173712776845802e-05,0.0295169441104223
19.900000000000002,0.008632415001056786,0.0017291723589647563,0.0011452271096909286,0.00026877469801530956,0.00018276053073206856,6.184250256645875e-06,1.1678973058234514e-05,0.029301481906781324
19.950000000000003,0.008587743302792437,0.001720243696105238,0.0011305420492692217,0.0002674279667714867,0.00018034159726255025,6.065540014381515e-06,1.1620790233871841e-05,0.02908789771111175
20.0,0.008543271396875772,0.0017113269018346074,0.0011160585488654438,0.0002660810980537404,0.00017795694089509025,5.9493050529172436e-06,1.1562586859176649e-05,0.028876171346233135
20.05,0.00849899887352591,0.0017024226986870204,0.0011017737105216761,0.0002647342543954326,0.00017560605439452103,5.835489660722227e-06,1.1504370351945528e-05,0.02866628290070358
20.1,0.008454925317026768,0.0016935317938414282,0.0010876846787533825,0.00026338759511466395,0.00017328843808906252,5.724039472545295e-06,1.1446147984983808e-05,0.028458212724770723
20.150000000000002,0.008411050305832382,0.0016846548792778485,0.0010737886399418345,0.0002620412763397854,0.00017100359976433285,5.614901434652142e-06,1.1387926887178348e-05,0.028251941426388608
20.200000000000003,0.008367373412671379,0.0016757926319356548,0.0010600828217342474,0.00026069545103590255,0.00016875105455848002,5.508023771017291e-06,1.132971404462078e-05,0.02804744986729962
20.25,0.008323894204650574,0.0016669457138737019,0.0010465644924515637,0.0002593502690323032,0.0001665303248584382,5.403355950443016e-06,1.1271516301777786e-05,0.027844719159180267
20.3,0.00828061224335768,0.001658114772432109,0.0010332309605038217,0.00025800587705074085,0.00016434094019731162,5.300848654578292e-06,1.121334036270507e-05,0.027643730659849895
20.35,0.00823752708496317,0.001649300440395547,0.0010200795738130608,0.0002566624187345124,0.0001621824371528907,5.20045374681178e-06,1.115519279230199e-05,0.027444465969541264
20.400000000000002,0.00819463828032125,0.0016405033361578565,0.0010071077192436845,0.0002553200346782673,0.00016005435924729985,5.102124242013429e-06,1.1097080017603723e-05,0.027246906927231966
20.450000000000003,0.00815194537506995,0.0016317240638878505,0.000994312822040233,0.0002539788624584914,0.0001579562568477798,5.005814277100286e-06,1.1039008329108173e-05,0.02705103560703568
20.5,0.008109447909730368,0.0016229632136961572,0.000981692345272496,0.00025263903666460915,0.00015588768706860455,4.911479082402693e-06,1.0980983882134854e-05,0.026856834314652366
20.55,0.008067145419805003,0.0016142213618029547,0.0009692437892878996,0.0002513006889306511,0.00015384821367413142,4.819074953807801e-06,1.0923012698213094e-05,0.026664285583876297
20.6,0.008025037435875257,0.001605499070706473,0.000956964691171113,0.0002499639479674371,0.00015183740698298598,4.728559225658158e-06,1.0865100666497106e-05,0.026473372173161192
20.650000000000002,0.007983123483698035,0.0015967968893521244,0.0009448526242107952,0.00024862893959522425,0.0001498548437733769,4.639890244383548e-06,1.0807253545205488e-05,0.026284077062241278
20.700000000000003,0.007941403084301482,0.0015881153533021434,0.0009329051973734265,0.00024729578677677554,0.0001479001071895408,4.553027342845185e-06,1.0749476963082889e-05,0.02609638344880753
20.75,0.007899875754079858,0.0015794549849056194,0.0009211200547841549,0.00024596460965080395,0.00014597278664931377,4.46793081537183e-06,1.0691776420881626e-05,0.025910274745238115
20.8,0.00785854100488752,0.001570816293468803,0.0009094948752145861,0.00024463552556574944,0.00014407247775282547,4.384561893468048e-06,1.06341572928612e-05,0.02572573457538208
20.85,0.007817398344132063,0.0015621997754255872,0.000898027371577463,0.0002433086491138502,0.0001421987821923139,4.302882722175516e-06,1.0576624828303748e-05,0.025542746771395675
20.900000000000002,0.007776447274866577,0.0015536059145080502,0.000886715290428149,0.00024198409216546744,0.00014035130766305417,4.222856337068683e-06,1.0519184153043465e-05,0.025361295370630043
20.950000000000003,0.007735687295881043,0.0015450351819169662,0.0008755564114728605,0.00024066196390362917,0.00013852966777539818,4.144446641866804e-06,1.0461840271008264e-05,0.02518136461256978
21.0,0.007695117901792861,0.0015364880364921907,0.0008645485470835767,0.00023934237085875728,0.00013673348196791972,4.067618386644861e-06,1.040459806577192e-05,0.0250029389358213
21.05,0.007654738583136508,0.0015279649248828254,0.0008536895418195528,0.00023802541694354433,0.00013496237542165858,3.992337146626339e-06,1.0347462302115065e-05,0.024826002975150266
21.1,0.00761454882645236,0.0015194662817170869,0.0008429772719553808,0.00023671120348795014,0.00013321597897545968,3.918569301541507e-06,1.0290437627593521e-05,0.02465054155856736
21.150000000000002,0.0075745481143746265,0.0015109925297717844,0.0008324096450155136,0.00023539982927428605,0.00013149392904239856,3.846282015535087e-06,1.0233528574112426e-05,0.02447653970446137
21.200000000000003,0.00753473592571844,0.0015025440801413393,0.0008219845993151947,0.0002340913905723599,0.00012979586752728817,3.775443217607928e-06,1.0176739559504785e-05,0.024303982618779047
21.25,0.007495111735566094,0.0014941213324062676,0.0008117001035077204,0.00023278598117465422,0.00012812144174525979,3.7060215825775925e-06,1.0120074889113126e-05,0.02413285569225076
21.3,0.007455675015352406,0.0014857246748010548,0.0008015541561379632,0.00023148369243151135,0.00012647030434140998,3.6379865125432686e-06,1.0063538757372951e-05,0.023963144497661275
21.35,0.0074164252329492674,0.0014773544843813616,0.0007915447852020983,0.00023018461328630252,0.00012484211321150807,3.5713081188409093e-06,1.0007135249396836e-05,0.02379483478716502
21.400000000000002,0.0073773618527493085,0.0014690111271904898,0.0007816700477134468,0.00022888883031055608,0.00012323653142375384,3.505957204474761e-06,9.950868342557982e-06,0.02362791248964483
21.450000000000003,0.007338484335748736,0.0014606949584250518,0.0007719280292743838,0.0002275964277390241,0.00012165322714157944,3.4419052470120335e-06,9.89474190807218e-06,0.023462363708113648
21.5,0.007299792139629324,0.0014524063225997894,0.0007623168436542324,0.0002263074875046665,0.0001200918735474866,3.379124381927749e-06,9.838759712577152e-06,0.023298174717158452
21.55,0.007261284718839552,0.00144414555371148,0.0007528346323730773,0.00022502208927353224,0.00011855214876791032,3.3175873863871817e-06,9.782925419708289e-06,0.023135331960425567
21.6,0.007222961524674934,0.0014359129754018924,0.0007434795642914362,0.00022374031047952091,0.00011703373579910197,3.2572676634537783e-06,9.727242591669924e-06,0.022973822048146894
