Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_total_potassium
4.3500000000000005,0.03916827257586033,0.019773608337789884,0.007473238417988245,0.05371682513863713,0.004550018567527965,0.00021624843405687323,0.07833654515172066,0.03954721667557977,0.3223009508318228,0.01494647683597649,0.02730011140516779,0.00021624843405687323,0.4826475493343244
4.4,0.03902069848402728,0.018927095070266485,0.007129508198729253,0.05283126384646815,0.004535124259097023,0.0002073621291830039,0.07804139696805457,0.03785419014053297,0.3169875830788089,0.014259016397458506,0.02721074555458214,0.0002073621291830039,0.4745602942686201
4.45,0.038872224168845566,0.018115413087299807,0.0067976090585123855,0.05195146680958015,0.004517677979810261,0.00019872032253354284,0.07774444833769113,0.03623082617459961,0.31170880085748087,0.013595218117024771,0.027106067878861564,0.00019872032253354284,0.4665840816881915
4.5,0.03872287075807886,0.017337605886557327,0.00647752180560621,0.05107782397296164,0.004497663729910447,0.000190326972365499,0.07744574151615773,0.03467521177311465,0.30646694383776985,0.01295504361121242,0.026985982379462682,0.000190326972365499,0.45871925009008285
4.55,0.03857265934938391,0.016592716790232453,0.006169184188377687,0.050210704822321886,0.004475093176568088,0.0001821849412120095,0.07714531869876783,0.033185433580464906,0.30126422893393134,0.012338368376755374,0.026850559059408526,0.0001821849412120095,0.45096609359054
4.6000000000000005,0.038421611005161956,0.01587979095536912,0.00587249560994041,0.04935045859557062,0.004450001401057774,0.00017429607701034927,0.07684322201032391,0.03175958191073824,0.2961027515734237,0.01174499121988082,0.026700008406346645,0.00017429607701034927,0.44332485119772364
4.65,0.038269746747498834,0.015197877246717686,0.005587321541663783,0.04849741453728561,0.004422443124057705,0.00016666129153440984,0.07653949349499767,0.030395754493435373,0.2909844872237136,0.011174643083327567,0.02653465874434623,0.00016666129153440984,0.43579569833135484
4.7,0.03811708755319344,0.014546029975913548,0.0053134976387898365,0.047651882192313734,0.004392489362679219,0.000159280635977008,0.07623417510638689,0.029092059951827096,0.2859112931538824,0.010626995277579673,0.026354936176075316,0.000159280635977008,0.4283787403017284
4.75,0.03796365434887431,0.013923310510995938,0.00505083356413113,0.046814151734784364,0.004360224476860312,0.00015215337356118446,0.07592730869774862,0.027846621021991876,0.28088491040870617,0.01010166712826226,0.026161346861161873,0.00015215337356118446,0.421074007491432
4.800000000000001,0.037809468006204036,0.013328788760472077,0.004799116527973068,0.045984494328953796,0.004325743566481226,0.00014527804908956424,0.07561893601240807,0.026657577520944154,0.2759069659737228,0.009598233055946136,0.025954461398887352,0.00014527804908956424,0.413881452010998
4.8500000000000005,0.03765454933717136,0.012761544536285219,0.004558114553962269,0.04516316251844728,0.00428915018399749,0.0001386525553683171,0.07530909867434273,0.025523089072570438,0.2709789751106837,0.009116229107924537,0.025734901103984943,0.0001386525553683171,0.4068009456248747
4.9,0.037498919089470686,0.012220668800165311,0.004327579482003095,0.044350390640616695,0.004250554330552745,0.00013227419646646933,0.07499783817894137,0.024441337600330622,0.2661023438437002,0.00865515896400619,0.02550332598331647,0.00013227419646646933,0.3998322787667613
4.95,0.0373425979419688,0.0117052647979315,0.0041072497200724594,0.04354639526288808,0.004210070706446986,0.00012613974779370114,0.0746851958839376,0.023410529595863,0.26127837157732847,0.008214499440144919,0.025260424238681915,0.00012613974779370114,0.3929751604837496
5.0,0.037185606500258706,0.01121444908637752,0.0038968527574546707,0.0427513756381303,0.0041678171895118505,0.00012024551299928622,0.07437121300051741,0.02242889817275504,0.2565082538287818,0.0077937055149093415,0.0250069031370711,0.00012024551299928622,0.3862292191670339
5.050000000000001,0.03702796529230035,0.01074735245740761,0.003696107452243127,0.04196551417623507,0.004123913517399214,0.00011458737771287327,0.0740559305846007,0.02149470491481522,0.25179308505741044,0.007392214904486254,0.024743481104395282,0.00011458737771287327,0.3795940039434208
5.1000000000000005,0.03686969476414814,0.010303120764103408,0.0035047261060964343,0.04118897692925687,0.004078480152038196,0.00010916086016330199,0.07373938952829628,0.020606241528206816,0.2471338615755412,0.0070094522121928685,0.024470880912229175,0.00010916086016330199,0.3730689866166296
5.15,0.03671081527576516,0.009880915653393364,0.0033224163392099513,0.040421914087618374,0.004031637306573461,0.00010396115872585641,0.07342163055153032,0.01976183130678673,0.24253148452571024,0.0066448326784199025,0.024189823839440766,0.00010396115872585641,0.36665356406061383
5.2,0.036551347096923946,0.009479915209968302,0.003148882778301857,0.03966446048504298,0.003983504116978613,9.898319646031214e-05,0.07310269419384789,0.018959830419936603,0.23798676291025786,0.006297765556603714,0.02390102470187168,9.898319646031214e-05,0.36034706097897806
5.25,0.03639131040319375,0.009099314516040628,0.0029838285701423314,0.0389167361100281,0.003934197942255906,9.422166271292453e-05,0.0727826208063875,0.018198629032081255,0.23350041666016857,0.005967657140284663,0.023605187653535434,9.422166271292453e-05,0.35414873295517035
