Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_total_Mg
23.8,0.0005317500481355561,4.286640464342162e-05,1.6174078501027191e-06,1.5249199989564183e-06,0.0011616172412518995
23.85,0.0005264559197752761,4.240588455465094e-05,1.599934992208552e-06,1.502020837546487e-06,0.00114993560366955
23.900000000000002,0.0005212211838988976,4.1951012036900575e-05,1.5826778079958522e-06,1.4795053671946023e-06,0.0011383867796907559
23.950000000000003,0.0005160451071727028,4.150170972628592e-05,1.565633320642812e-06,1.4573664981144473e-06,0.0011269690994279496
24.0,0.0005109269660254585,4.105790142170562e-05,1.5487985984659116e-06,1.435597283616197e-06,0.0011156809157929573
24.05,0.0005058660465111085,4.061951206597154e-05,1.5321707541797693e-06,1.414190916976782e-06,0.0011045206041643803
24.1,0.0005008616441734627,4.0186467727264435e-05,1.5157469441699256e-06,1.393140728383841e-06,0.0010934865620600973
24.150000000000002,0.0004959130639128471,3.9758695580908886e-05,1.499524367778302e-06,1.372440181951477e-06,0.0010825772088147775
24.200000000000003,0.0004910196198546913,3.933612389146223e-05,1.4835002666011166e-06,1.3520828728060286e-06,0.0010717909852623454
24.25,0.0004861806352200243,3.8918681995111666e-05,1.4676719237990293e-06,1.3320625242400984e-06,0.0010611263534233107
24.3,0.0004813954421978479,3.850630028237379e-05,1.4520366634192819e-06,1.3123729849331167e-06,0.0010505817961968806
24.35,0.00047666338181936654,3.80989101810917e-05,1.4365918497296347e-06,1.2930082262367973e-06,0.0010401558170577965
24.400000000000002,0.00047198380383403925,3.769644413972362e-05,1.421334886563864e-06,1.2739623395238385e-06,0.0010298469397577964
24.450000000000003,0.00046735606658743255,3.729883561091824e-05,1.4062632166786199e-06,1.2552295335983116e-06,0.0010196537080316486
24.5,0.0004627795369008461,3.6906019035371595e-05,1.3913743211214377e-06,1.2368041321661954e-06,0.0010095746853076753
24.55,0.00045825358995268365,3.651792982596016e-05,1.3766657186096969e-06,1.2186805713645526e-06,0.0009996084544226943
24.6,0.0004537776091615486,3.613450435214572e-05,1.3621349649203356e-06,1.2008533973479176e-06,0.0009897536173413169
24.650000000000002,0.00044935098607103293,3.575567992464649e-05,1.347779652290111e-06,1.1833172639304473e-06,0.0009800087948795217
24.700000000000003,0.00044497312023617885,3.538139478037028e-05,1.3335974088262285e-06,1.1660669302824785e-06,0.0009703726264324457
24.75,0.0004406434191115878,3.501158806760466e-05,1.319585897927144e-06,1.1490972586801407e-06,0.0009608437697063199
24.8,0.0004363612979411506,3.464619983145963e-05,1.305742817713353e-06,1.132403212306711e-06,0.0009514209004544875
24.85,0.00043212617964938013,3.4285170999558434e-05,1.2920659004679955e-06,1.115979853104456e-06,0.0009421027122174399
24.900000000000002,0.00042793749473431616,3.3928443367971796e-05,1.278552912087085e-06,1.0998223396756952e-06,0.0009328879160668043
24.950000000000003,0.000423794681161985,3.3575959587391416e-05,1.2652016515391982e-06,1.0839259252318965e-06,0.0009237752403532226
25.0,0.00041969718426238835,3.322766314953841e-05,1.2520099503344492e-06,1.068285955589624e-06,0.0009147634304580601
25.05,0.00041564445662699837,3.28834983738024e-05,1.2389756720025739e-06,1.0528978672121842e-06,0.0009058512485488798
25.1,0.00041163595800774105,3.2543410394107454e-05,1.2260967115799813e-06,1.0377571852958706e-06,0.0008970374733386321
25.150000000000002,0.0004076711552174398,3.220734514600037e-05,1.2133709951055825e-06,1.0228595218997036e-06,0.0008883208998484896
25.200000000000003,0.0004037495220317024,3.187524935395768e-05,1.2007964791252553e-06,1.0082005741176168e-06,0.0008797003391742763
25.25,0.0003998705390922291,3.1547070518907406e-05,1.1883711502047864e-06,9.937761222920575e-07,0.000871174618256435
25.3,0.0003960336938115187,3.122275690596158e-05,1.1760930244511356e-06,9.79582028267992e-07,0.0008627425796534708
25.35,0.00039223848027895663,3.090225753235613e-05,1.1639601470418754e-06,9.656142336863487e-07,0.0008544030813188274
25.400000000000002,0.00038848439916825957,3.058552215559401e-05,1.1519705917626484e-06,9.518687583159295e-07,0.000846154996381128
25.450000000000003,0.00038477095764625997,3.0272501261788314e-05,1.1401224605525158e-06,9.38341698422875e-07,0.0008379972129277389
25.5,0.00038109766928300993,2.9963146054201635e-05,1.1284138830570417e-06,9.250292251767714e-07,0.0008299286337915978
25.55,0.00037746405396318347,2.9657408441978174e-05,1.1168430161889733e-06,9.119275830925165e-07,0.0008219481763412563
25.6,0.0003738696377987621,2.935524102906545e-05,1.105408043696395e-06,8.990330885070978e-07,0.0008140547722740904
25.650000000000002,0.0003703139530429793,2.9056597103321818e-05,1.0941071757382025e-06,8.863421280904265e-07,0.0008062473674126213
25.700000000000003,0.0003667965380055098,2.876143062580685e-05,1.0829386484667809e-06,8.738511573894252e-07,0.0007985249215039035
25.75,0.00036331693696888294,2.846969622025121e-05,1.0719007236177526e-06,8.615566994045733e-07,0.0007908864080219312
25.8,0.0003598747001061023,2.818134916270278e-05,1.0609916881066612e-06,8.494553431981281e-07,0.0007833308139730123
25.85,0.00035646938339945627,2.789634537134617e-05,1.0502098536324837e-06,8.375437425332799e-07,0.0007758571397040695
25.900000000000002,0.00035310054856049734,2.7614641396492227e-05,1.039553556287834e-06,8.258186145434892e-07,0.0007684643987138156
25.950000000000003,0.0003497677629511772,2.7336194410734758e-05,1.0290211561757404e-06,8.142767384313012e-07,0.0007611516174667632
26.0,0.0003464705995061184,2.7060962199271474e-05,1.018611037032889e-06,8.029149541959334e-07,0.0007539178352100212
26.05,0.0003432086366560053,2.678890315038614e-05,1.008321605859207e-06,7.917301613889532e-07,0.0007467621037928351
26.1,0.0003399814582520811,2.6519976246089395e-05,9.98151292553681e-07,7.807193178973916e-07,0.0007396834874888327
26.150000000000002,0.00033678865349172945,2.6254141052915038e-05,9.880985495562879e-07,7.698794387536303e-07,0.0007326810628209233
26.200000000000003,0.0003336298168451294,2.599135771286938e-05,9.781618514959473e-07,7.592075949714431e-07,0.0007257539183888181
26.25,0.0003305045479829651,2.573158693453081e-05,9.683396948443643e-07,7.487009124075711e-07,0.000718901154699126
26.3,0.0003274124517051746,2.5474789984296936e-05,9.586305975756844e-07,7.383565706482307e-07,0.0007121218839979838
26.35,0.0003243531378707253,2.522092867777686e-05,9.490330988318477e-07,7.281718019199783e-07,0.0007054152301061879
26.400000000000002,0.0003213262213283969,2.4969965371325824e-05,9.395457585935173e-07,7.181438900243475e-07,0.0006987803282567785
26.450000000000003,0.00031833132184855934,2.4721862953719885e-05,9.301671573565246e-07,7.082701692957142e-07,0.0006922163249350458
26.5,0.0003153680640559313,2.447658483796813e-05,9.20895895813703e-07,6.985480235818433e-07,0.0006857223777209174
26.55,0.0003124360773633021,2.4234094953259945e-05,9.117305945420269e-07,6.889748852465856e-07,0.0006792976551336877
26.6,0.0003095349959062075,2.3994357737045188e-05,9.026698936949623e-07,6.79548234194218e-07,0.0006729413364790607
26.650000000000002,0.00030666445847854,2.3757338127244692e-05,8.937124526999295e-07,6.702655969149129e-07,0.0006666526116984588
26.700000000000003,0.00030382410846908333,2.352300155458896e-05,8.848569499607977e-07,6.611245455508557e-07,0.0006604306812205713
26.75,0.0003010135937989566,2.329131393508282e-05,8.761020825653153e-07,6.521226969825259e-07,0.0006542747558151047
26.8,0.00029823256685995335,2.306224166259375e-05,8.674465659973884e-07,6.432577119346787e-07,0.0006481840564486971
26.85,0.00029548068445376557,2.2835751601561923e-05,8.588891338541301e-07,6.345272941015758e-07,0.0006421578141429727
26.900000000000002,0.00029275760773207543,2.2611811079829585e-05,8.504285375675918e-07,6.259291892910118e-07,0.0006361952698346911
26.950000000000003,0.0002900630021375048,2.2390387881587866e-05,8.420635461310898e-07,6.174611845867131e-07,0.0006302956742379679
27.0,0.00028739653734540936,2.2171450240438992e-05,8.337929458300463e-07,6.09121107528681e-07,0.0006244582877085288
27.05,0.0002847578872065031,2.1954966832571736e-05,8.256155399772926e-07,6.009068253110686e-07,0.0006186823801099707
27.1,0.0002821467296903047,2.1740906770048413e-05,8.175301486527078e-07,5.928162439971949e-07,0.0006129672306819947
27.150000000000002,0.0002795627468293892,2.152923959420119e-05,8.095356084471382e-07,5.848473077512948e-07,0.0006073121279105829
27.200000000000003,0.0002770056246644359,2.131993526913602e-05,8.016307722105591e-07,5.769979980866303e-07,0.0006017163694000846
27.25,0.0002744750531900603,2.111296417534228e-05,7.938145088043492e-07,5.69266333129586e-07,0.0005961792617471914
27.3,0.0002719707263014174,2.0908297103406202e-05,7.86085702857632e-07,5.616503668993842e-07,0.0005907001204167588
27.35,0.00026949234174156693,2.0705905247826544e-05,7.784432545276152e-07,5.541481886030715e-07,0.0005852782696194606
27.400000000000002,0.00026703960104958717,2.050576020093042e-05,7.708860792638505e-07,5.467579219454187e-07,0.0005799130421912354
27.450000000000003,0.00026461220950942745,2.0307833946887797e-05,7.634131075763498e-07,5.394777244534055e-07,0.0005746037794745036
27.5,0.00026220987609948865,2.011209885582287e-05,7.5602328480749e-07,5.32305786814956e-07,0.0005693498312011277
27.55,0.0002598323134429195,1.9918527678020617e-05,7.487155709076348e-07,5.252403322316013e-07,0.0005641505553770851
27.6,0.000257479237758621,1.972709353822705e-05,7.414889402144243e-07,5.182796157847611e-07,0.0005590053181688336
27.650000000000002,0.0002551503688129448,1.9537769930041325e-05,7.343423812356491e-07,5.114219238153301e-07,0.0005539134937913355
27.700000000000003,0.0002528454298720782,1.9350530710398316e-05,7.272748964356604e-07,5.046655733162733e-07,0.0005488744643977221
27.75,0.0002505641476551047,1.916535009414003e-05,7.2028550202525e-07,4.980089113379404e-07,0.0005438876199705676
27.8,0.000248306252287729,1.8982202648674292e-05,7.133732277549379e-07,4.914503144058075e-07,0.0005389523582147513
27.85,0.0002460714772566597,1.8801063288719397e-05,7.065371167116185e-07,4.849881879503766e-07,0.0005340680844518837
27.900000000000002,0.0002438595593646362,1.8621907271132978e-05,6.997762251184924e-07,4.786209657489526e-07,0.0005292342115162691
27.950000000000003,0.00024167023868609325,1.8444710189823882e-05,6.930896221382373e-07,4.7234710937903746e-07,0.0005244501596523849
28.0,0.00023950325852345236,1.8269447970745545e-05,6.864763896793616e-07,4.661651076830823e-07,0.000519715356413853
28.05,0.00023735836536403066,1.8096096866969413e-05,6.799356222056821e-07,4.600734762443402e-07,0.0005150292365638776
28.1,0.00023523530883756005,1.7924633453837256e-05,6.73466426548875e-07,4.5407075687358243e-07,0.0005103912419771339
28.150000000000002,0.00023313384167430486,1.775503462419075e-05,6.670679217240435e-07,4.4815551710642556e-07,0.000505800821543078
28.200000000000003,0.00023105371966377115,1.758727758367723e-05,6.60739238748257e-07,4.4232634971104187e-07,0.0005012574310706595
28.25,0.00022899470161399867,1.742133984613024e-05,6.544795204620036e-07,4.36581872206022e-07,0.0004967605331944179
28.3,0.00022695654931142575,1.725719922902354e-05,6.482879213535095e-07,4.3092072638816215e-07,0.0004923095972819345
28.35,0.00022493902748132118,1.7094833848997536e-05,6.421636073858767e-07,4.2534157786996374e-07,0.00048790409934262895
28.400000000000002,0.0002229419037487717,1.6934222117456647e-05,6.361057558269889e-07,4.1984311562662333e-07,0.0004835435219378704
28.450000000000003,0.00022096494860021905,1.677534273623657e-05,6.301135550821394e-07,4.144240515523103e-07,0.0004792273540923894
28.5,0.00021900793534553812,1.6618174693340223e-05,6.241862045293353e-07,4.0908312002552533e-07,0.00047495509120696857
28.55,0.00021707064008064716,1.6462697258741165e-05,6.183229143572283e-07,4.038190774833405e-07,0.00047072623497239113
28.6,0.00021515284165064455,1.630888998025347e-05,6.125229054056341e-07,3.986307020043306e-07,0.0004665402932846333
28.650000000000002,0.00021325432161346168,1.615673267946678e-05,6.067854090085898e-07,3.9351679289999824e-07,0.000462396780161274
28.700000000000003,0.0002113748642040262,1.6006205447745512e-05,6.011096668399094e-07,3.8847617031451405e-07,0.0004582952156591103
28.75,0.0002095142562989278,1.5857288642291205e-05,5.954949307611946e-07,3.835076748325875e-07,0.0004542351257929559
28.8,0.00020767228738157828,1.5709962882266773e-05,5.899404626722583e-07,3.7861016709529057e-07,0.00045021604245560633
28.85,0.00020584874950786068,1.5564209044981855e-05,5.844455343639219e-07,3.7378252742366604e-07,0.00044623750333895487
28.900000000000002,0.0002040434372722578,1.542000826213801e-05,5.790094273731431e-07,3.690236554499451e-07,0.0004422990518562375
28.950000000000003,0.00020225614777445478,1.5277341916132905e-05,5.736314328404373e-07,3.643324697562137e-07,0.0004384002370653935
29.0,0.00020048668058640862,1.5136191636422426e-05,5.683108513695523e-07,3.597079075203656e-07,0.0004345406135935234
29.05,0.00019873483771987673,1.499653929593978e-05,5.630469928893586e-07,3.5514892416918246e-07,0.00043071974156242684
29.1,0.0001970004235943999,1.4858367007570673e-05,5.578391765179192e-07,3.5065449303839227e-07,0.00042693718651520737
29.150000000000002,0.0001952832450057305,1.4721657120683503e-05,5.526867304287e-07,3.4622360503954944e-07,0.0004231925193439227
29.200000000000003,0.00019358311109470146,1.4586392217713784e-05,5.475889917188858e-07,3.418552683335941e-07,0.00041948531621826987
29.25,0.0001918998333165286,1.4452555110801828e-05,5.425453062797684e-07,3.375485080109465e-07,0.0004158151585152861
29.3,0.00019023322541053965,1.4320128838482765e-05,5.375550286691638e-07,3.3330236577799405e-07,0.0004121816327500511
29.35,0.00018858310337032568,1.4189096662428176e-05,5.326175219858382e-07,3.2911589964983756e-07,0.0004085843305073784
29.400000000000002,0.00018694928541430596,1.4059442064238277e-05,5.277321577458989e-07,3.2498818364915967e-07,0.0004050228483744752
29.450000000000003,0.00018533159195670236,1.3931148742283963e-05,5.22898315761117e-07,3.209183075110872e-07,0.0004014967878745614
29.5,0.00018372984557891664,1.3804200608597844e-05,5.181153840191547e-07,3.169053763939169e-07,0.00039800575540143075
29.55,0.0001821438710013042,1.3678581785813407e-05,5.133827585656609e-07,3.129485105955825e-07,0.0003945493621549401
29.6,0.0001805734950553402,1.3554276604151645e-05,5.086998433882097e-07,3.090468452757396e-07,0.00039112722407741457
29.650000000000002,0.00017901854665617,1.343126959845418e-05,5.04066050302044e-07,3.051995301833478e-07,0.0003877389617909526
29.700000000000003,0.00017747885677554028,1.3309545505262266e-05,4.994807988375972e-07,3.0140572938963713e-07,0.0003843842005356181
29.75,0.00017595425841510442,1.3189089259940848e-05,4.949435161297649e-07,2.9766462102634104e-07,0.0003810625701085081
29.8,0.00017444458658009653,1.3069885993846894e-05,4.904536368088946e-07,2.9397539702908586e-07,0.00037777370480367915
29.85,0.00017294967825336999,1.2951921031541418e-05,4.86010602893468e-07,2.903372628858302e-07,0.00037451724335292466
29.900000000000002,0.00017146937236979336,1.283517988804428e-05,4.816138636844438e-07,2.867494373902432e-07,0.00037129282886738565
29.950000000000003,0.00017000350979100006,1.27196482661312e-05,4.77262875661237e-07,2.8321115239992174e-07,0.0003681001087799845
30.0,0.00016855193328048598,1.260531205367224e-05,4.7295710237930733e-07,2.797216525993434e-07,0.00036493873478867113
30.05,0.00016711448747904967,1.2492157321011048e-05,4.686960143693259e-07,2.7628019526745383e-07,0.0003618083628004648
30.1,0.0001656910188805715,1.23801703183843e-05,4.6447908903790035e-07,2.7288605004979667e-07,0.0003587086528762862
30.150000000000002,0.00016428137580812502,1.2269337473380533e-05,4.6030581056982714e-07,2.695384987350841e-07,0.0003556392691765613
30.200000000000003,0.00016288540839041725,1.2159645388437838e-05,4.561756698318497e-07,2.662368350361206e-07,0.00035259987990759057
30.25,0.00016150296853855226,1.2051080838379737e-05,4.5208816427789524e-07,2.629803643749867e-07,0.0003495901572686697
