Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_4p_one electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(2),J_total_Kr
3.45,0.023409319697204625,0.06101363537462906,0.022651220695882813,0.043341835543549104,0.05986884589227041,0.07143832154963727,0.00853710706813314,0.006838627760900987,0.04681863939440925,0.12202727074925812,0.26005101326129465,0.045302441391765626,0.35921307535362246,0.01707421413626628,0.7143832154963726,0.04103176656540592,1.605901636348395
3.5,0.023389552831335744,0.06037822018602959,0.021690034247986947,0.0432839804704116,0.0580323158538228,0.07037690115257667,0.007987628372056636,0.00672631945485158,0.04677910566267149,0.12075644037205918,0.2597038828224696,0.043380068495973895,0.3481938951229368,0.01597525674411327,0.7037690115257667,0.040357916729109475,1.5789155774751005
3.5500000000000003,0.02336952421493238,0.05974126165502738,0.020798099918511417,0.043224220659625445,0.05622418559837336,0.06931253050429088,0.00746791751634589,0.006606719797120271,0.04673904842986476,0.11948252331005477,0.25934532395775267,0.04159619983702283,0.33734511359024016,0.01493583503269178,0.6931253050429088,0.03964031878272163,1.5522096679832573
3.6,0.023349234805227506,0.05910297913908041,0.01997222947224202,0.04316253724453623,0.05444578944310701,0.0682462377210195,0.006977555869639857,0.006480535433209441,0.04669846961045501,0.11820595827816081,0.2589752234672174,0.03994445894448404,0.32667473665864205,0.013955111739279715,0.682462377210195,0.038883212599256645,1.5257995485076907
3.6500000000000004,0.023328685571159295,0.058463589340270926,0.01920925763170068,0.043098912410680354,0.05269834024612033,0.06717901775194064,0.006515979293989892,0.006348484951243872,0.04665737114231859,0.11692717868054185,0.2585934744640821,0.03841851526340136,0.316190041476722,0.013031958587979784,0.6717901775194064,0.03809090970746323,1.4996996268419152
3.7,0.023307877493263823,0.05782330621308623,0.01850605207630447,0.0430333294096096,0.05098293172478565,0.06611183098316306,0.006082500700098351,0.006211287128183026,0.04661575498652765,0.11564661242617245,0.2581999764576576,0.03701210415260894,0.3058975903487139,0.012165001400196702,0.6611183098316307,0.037267722769098156,1.4739230723726058
3.75,0.023286811563567336,0.057182340876479054,0.017859522539885722,0.04296577257133216,0.04930054116225837,0.06504560210141164,0.005676330712919335,0.0060696513421222295,0.04657362312713467,0.11436468175295811,0.25779463542799297,0.035719045079771444,0.2958032469735502,0.01135266142583867,0.6504560210141164,0.03641790805273338,1.4484818228540957
3.8000000000000003,0.02326548878547802,0.05654090153009838,0.01726662903189477,0.04289622731537331,0.047652032456320506,0.06398121920134764,0.005296596486942691,0.00592426985792224,0.04653097757095604,0.11308180306019676,0.25737736389223986,0.03453325806378954,0.28591219473792306,0.010593192973885382,0.6398121920134764,0.035545619147533444,1.4233866014600005
3.85,0.023243910173677145,0.05589919337459132,0.01672438921080004,0.04282468016046109,0.046038159466460525,0.06291953312021865,0.004942358731916168,0.005775811727038555,0.04648782034735429,0.11179838674918265,0.25694808096276656,0.03344877842160008,0.27622895679876314,0.009884717463832337,0.6291953312021865,0.03465487036223133,1.3986469423079169
3.9000000000000004,0.02322207675400953,0.05525741853588675,0.01622988494089765,0.04275111873284446,0.04445956961699417,0.0618613569834766,0.004612627025600352,0.0056249180726196096,0.04644415350801906,0.1105148370717735,0.2565067123970668,0.0324597698817953,0.26675741770196504,0.009225254051200704,0.618613569834766,0.033749508435717654,1.3742712228823042
