Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_4p_one electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(5),J_total_Br
43.35,0.0014302266589692443,0.00024013984680409863,4.100977561556253e-05,3.8436147400831804e-05,6.764640776579074e-06,1.0639295428110534e-07,3.897686426292565e-06,4.579748675259346e-07,0.0028604533179384887,0.00048027969360819726,0.0002306168844049908,8.201955123112506e-05,4.058784465947445e-05,7.79537285258513e-06,1.0639295428110534e-06,2.289874337629673e-06,0.0037051064685753024
43.400000000000006,0.0014242244895634516,0.00023896319768623332,4.08040956696043e-05,3.8143934713666734e-05,6.712157213136534e-06,1.0530411297656321e-07,3.878071901570122e-06,4.544123862809081e-07,0.002848448979126903,0.00047792639537246664,0.0002288636082820004,8.16081913392086e-05,4.02729432788192e-05,7.756143803140243e-06,1.0530411297656322e-06,2.2720619314045403e-06,0.003688201364263709
43.45,0.0014182491040581069,0.00023779277174339458,4.0599531938611495e-05,3.785417316754152e-05,6.660123690678032e-06,1.0422741922919353e-07,3.858564247486619e-06,4.5088054317319276e-07,0.0028364982081162137,0.00047558554348678915,0.00022712503900524912,8.119906387722299e-05,3.9960742144068195e-05,7.717128494973238e-06,1.0422741922919353e-06,2.254402715865964e-06,0.0036713824020326745
43.5,0.0014123003816241277,0.00023662853537217634,4.039607822308877e-05,3.756684037373067e-05,6.608535999778459e-06,1.031627264606337e-07,3.839162867580372e-06,4.4737905068768124e-07,0.0028246007632482554,0.0004732570707443527,0.00022540104224238403,8.079215644617754e-05,3.9651215998670756e-05,7.678325735160745e-06,1.0316272646063371e-06,2.2368952534384062e-06,0.003654649096933046
43.550000000000004,0.0014063782019383814,0.0002354704551358197,4.01937283552278e-05,3.728191416373624e-05,6.557389973486621e-06,1.0210988999304856e-07,3.819867168458001e-06,4.4390762422082416e-07,0.002812756403876763,0.0004709409102716394,0.00022369148498241744,8.03874567104556e-05,3.934433984091973e-05,7.639734336916002e-06,1.0210988999304856e-06,2.219538121104121e-06,0.003638000967040146
43.6,0.0014004824451821695,0.000234318497763716,3.999247619881037e-05,3.699937258697754e-05,6.506681486867414e-06,1.0106876702279651e-07,3.80067655978493e-06,4.4046598204912284e-07,0.002800964890364339,0.000468636995527432,0.00022199623552186527,7.998495239762074e-05,3.9040088921204485e-05,7.60135311956986e-06,1.010687670227965e-06,2.202329910245614e-06,0.003621437533432505
43.650000000000006,0.0013946129920397008,0.00023317263015090397,3.979231564911023e-05,3.671919390850615e-05,6.456406456549141e-06,1.0003921659448228e-07,3.781590454275773e-06,4.3705384529798e-07,0.0027892259840794015,0.00046634526030180795,0.00022031516345103692,7.958463129822046e-05,3.873843873929485e-05,7.563180908551546e-06,1.0003921659448227e-06,2.1852692264898997e-06,0.003604958320170748
43.7,0.001388769723696574,0.00023203281935756464,3.959324063279444e-05,3.644135660674676e-05,6.4065608402761065e-06,9.902109957539419e-08,3.7626082676846646e-06,4.336709379109136e-07,0.002777539447393148,0.0004640656387151293,0.00021864813964048057,7.918648126558887e-05,3.843936504165664e-05,7.525216535369329e-06,9.90210995753942e-07,2.168354689554568e-06,0.0035885628542766815
43.75,0.0013829525218382454,0.00023089903260850966,3.939524510782339e-05,3.616583937126251e-05,6.357140636466203e-06,9.801427863031514e-08,3.7437294187954622e-06,4.303169866191157e-07,0.0027659050436764907,0.0004617980652170193,0.00021699503622757505,7.879049021564679e-05,3.8142843818797213e-05,7.4874588375909245e-06,9.801427863031515e-07,2.1515849330955785e-06,0.003572250665712518
43.800000000000004,0.0013771612686485015,0.0002297712372926669,3.919832306335025e-05,3.589262110054543e-05,6.308141883773605e-06,9.701861819670537e-08,3.724953329411892e-06,4.2699172091136444e-07,0.002754322537297003,0.0004595424745853338,0.00021535572660327259,7.83966461267005e-05,3.784885130264163e-05,7.449906658823784e-06,9.701861819670537e-07,2.134958604556822e-06,0.003556021287360299
43.85,0.0013713958468079296,0.00022864940096256235,3.900246851961952e-05,3.562168089983139e-05,6.25956066065645e-06,9.603398446024959e-08,3.7062794243476137e-06,4.2369487300427937e-07,0.0027427916936158593,0.0004572988019251247,0.0002137300853989883,7.800493703923904e-05,3.75573639639387e-05,7.4125588486952275e-06,9.603398446024959e-07,2.1184743650213967e-06,0.0035398742550014693
43.900000000000006,0.0013656561394923784,0.00022753349133379597,3.880767552786455e-05,3.5352998078938686e-05,6.211393084949365e-06,9.50602453307617e-08,3.6877071314161803e-06,4.204261778129161e-07,0.002731312278984757,0.00045506698266759195,0.0002121179884736321,7.76153510557291e-05,3.726835850969619e-05,7.375414262832361e-06,9.50602453307617e-07,2.1021308890645806e-06,0.0035238091072966114
43.95,0.001359942030371427,0.00022642347628451675,3.861393817020464e-05,3.508655215013129e-05,6.163635313440959e-06,9.409727041844485e-08,3.669235881420959e-06,4.1718537292169825e-07,0.002719884060742854,0.0004528469525690335,0.00021051931290078774,7.722787634040928e-05,3.698181188064575e-05,7.338471762841918e-06,9.409727041844485e-07,2.0859268646084914e-06,0.0035078253857653654
44.0,0.0013542534036068406,0.00022531932385489115,3.842125055954095e-05,3.4822322826004955e-05,6.116283541456017e-06,9.3144931010497e-08,3.6508651081449313e-06,4.1397219855567344e-07,0.002708506807213681,0.0004506386477097823,0.00020893393695602973,7.68425011190819e-05,3.66977012487361e-05,7.3017302162898625e-06,9.3144931010497e-07,2.069860992778367e-06,0.003491922634766484
44.050000000000004,0.0013485901438510322,0.00022422100224657004,3.8229606839452016e-05,3.4560290017397157e-05,6.06933400244251e-06,9.220310004806021e-08,3.6325942483404654e-06,4.107863975521094e-07,0.0026971802877020644,0.0004484420044931401,0.00020736174010438293,7.645921367890403e-05,3.641600401465506e-05,7.265188496680931e-06,9.220310004806021e-07,2.053931987760547e-06,0.0034761004014780684
44.1,0.0013429521362455217,0.00022312847982215194,3.8039001184088465e-05,3.430043383132003e-05,6.022782967563291e-06,9.127165210350717e-08,3.614422741719005e-06,4.076277153324079e-07,0.0026859042724910434,0.00044625695964430387,0.00020580260298792017,7.607800236817693e-05,3.6136697805379744e-05,7.22884548343801e-06,9.127165210350717e-07,2.0381385766620395e-06,0.00346035823587796
44.150000000000006,0.0013373392664193854,0.0002220417251046414,3.784942779806683e-05,3.4042734568915776e-05,5.97662674529236e-06,9.035046335805812e-08,3.596350030940672e-06,4.044958998743348e-07,0.0026746785328387707,0.0004440834502092828,0.00020425640741349464,7.569885559613366e-05,3.5859760471754155e-05,7.192700061881344e-06,9.035046335805812e-07,2.022479499371674e-06,0.0034446956907242697
44.2,0.0013317514204877162,0.0002209607067769067,3.76608809163631e-05,3.378717272343514e-05,5.9308616810158044e-06,8.943941157972648e-08,3.578375561603841e-06,4.013907016845751e-07,0.0026635028409754324,0.0004419214135538134,0.00020272303634061084,7.53217618327262e-05,3.5585170086094825e-05,7.156751123207682e-06,8.943941157972648e-07,2.0069535084228756e-06,0.0034291123215361057
44.25,0.0013261884850500694,0.00021988539368113192,3.74733548042052e-05,3.3533728978237616e-05,5.88548415663717e-06,8.8538376101584e-08,3.5604987822346214e-06,3.983118737715916e-07,0.002652376970100139,0.00043977078736226385,0.0002012023738694257,7.49467096084104e-05,3.531290493982302e-05,7.120997564469243e-06,8.853837610158399e-07,1.9915593688579577e-06,0.003413607686574405
44.300000000000004,0.0013206503471889152,0.0002188157548182678,3.7286843756965164e-05,3.328238420481404e-05,5.84049059018736e-06,8.7647237800344e-08,3.54271914427629e-06,3.9525917161879787e-07,0.0026413006943778305,0.0004376315096365356,0.00019969430522888423,7.457368751393033e-05,3.504294354112416e-05,7.08543828855258e-06,8.764723780034401e-07,1.9762958580939894e-06,0.0033981813468229546
44.35,0.0013151368944680896,0.0002177517593474795,3.710134210005068e-05,3.3033119460830924e-05,5.7958774354389565e-06,8.676587907525644e-08,3.5250361020786818e-06,3.922323531580361e-07,0.0026302737889361792,0.000435503518694959,0.00019819871676498554,7.420268420010137e-05,3.477526461263374e-05,7.0500722041573635e-06,8.676587907525644e-07,1.9611617657901806e-06,0.0033828328659695588
44.400000000000006,0.0013096480149312362,0.00021669337658559027,3.6916844188795843e-05,3.2785915988196e-05,5.751641181524841e-06,8.589418382730858e-08,3.5074491128875007e-06,3.892311787433509e-07,0.0026192960298624724,0.00043338675317118055,0.00019671549592917598,7.383368837759169e-05,3.450984708914905e-05,7.0148982257750015e-06,8.589418382730858e-07,1.9461558937167547e-06,0.0033675618103873343
44.45,0.0013041835971002586,0.00021564057600652464,3.6733344408351714e-05,3.2540755211145475e-05,5.70777835256122e-06,8.503203743872983e-08,3.4899576368336046e-06,3.862554111250695e-07,0.002608367194200517,0.0004312811520130493,0.00019524453126687285,7.346668881670343e-05,3.424667011536732e-05,6.979915273667209e-06,8.503203743872982e-07,1.9312770556253474e-06,0.0033523677491161894
44.5,0.0012987435299737593,0.00021459332724074683,3.655083717357599e-05,3.2297618734351866e-05,5.664285507274818e-06,8.417932675279217e-08,3.47256113692221e-06,3.833048154241668e-07,0.0025974870599475186,0.00042918665448149365,0.00019378571240611118,7.310167434715197e-05,3.398571304364891e-05,6.94512227384442e-06,8.417932675279217e-07,1.9165240771208337e-06,0.003337250253844417
44.550000000000004,0.001293327703025486,0.0002135516000746983,3.636931692892243e-05,3.205648834105289e-05,5.6211592386343474e-06,8.33359400539053e-08,3.4552590790220746e-06,3.803791591069272e-07,0.002586655406050972,0.0004271032001493966,0.00019233893004631735,7.273863385784485e-05,3.372695543180608e-05,6.910518158044149e-06,8.333594005390531e-07,1.901895795534636e-06,0.0033222088988904544
44.6,0.0012879360062027767,0.00021251536445023272,3.61887781483298e-05,3.181734599120095e-05,5.578396173486133e-06,8.250176704799958e-08,3.4380509318546276e-06,3.7747821195989573e-07,0.0025758720124055535,0.00042503072890046545,0.0001909040759472057,7.23775562966596e-05,3.3470377040916795e-05,6.876101863709255e-06,8.250176704799958e-07,1.8873910597994786e-06,0.0033072432611847896
44.650000000000006,0.0012825683299249955,0.0002114845904640475,3.6009215335110115e-05,3.1580173819632515e-05,5.53599297219379e-06,8.16766988431922e-08,3.4209361669830396e-06,3.746017460651034e-07,0.002565136659849991,0.000422969180928095,0.0001894810429177951,7.201843067022023e-05,3.321595783316274e-05,6.841872333966079e-06,8.16766988431922e-07,1.8730087303255169e-06,0.003292352920251987
44.7,0.00127722456508198,0.0002104592483671152,3.583062302183677e-05,3.134495413425814e-05,5.493946328282055e-06,8.08606279307351e-08,3.403914258801281e-06,3.717495357755831e-07,0.00255444913016396,0.0004209184967342304,0.00018806972480554882,7.166124604367354e-05,3.2963677969692325e-05,6.807828517602562e-06,8.08606279307351e-07,1.8587476788779156e-06,0.0032775374581928926
44.75,0.0012719046030324767,0.0002094393085641106,3.565299577023197e-05,3.1111669414271764e-05,5.452252968084539e-06,8.005344816623611e-08,3.386984684523105e-06,3.6892135769115617e-07,0.0025438092060649535,0.0004188786171282212,0.00018667001648563057,7.130599154046393e-05,3.271351780850724e-05,6.77396936904621e-06,8.005344816623612e-07,1.844606788455781e-06,0.003262796459666941
44.800000000000004,0.0012666083356025815,0.00020842474161283754,3.5476328171053893e-05,3.088030230838e-05,5.410909650395512e-06,7.925505475115268e-08,3.3701469241710224e-06,3.66116990634495e-07,0.002533216671205163,0.0004168494832256751,0.00018528181385028,7.095265634210779e-05,3.246545790237307e-05,6.740293848342045e-06,7.925505475115268e-07,1.830584953172475e-06,0.0032481295118746254
44.85,0.0012613356550841821,0.0002074155182236536,3.530061484398361e-05,3.065083563305075e-05,5.369913166125598e-06,7.846534421455276e-08,3.3534004605652326e-06,3.633362156274582e-07,0.0025226713101683643,0.0004148310364473072,0.0001839050137983045,7.060122968796722e-05,3.221947899675359e-05,6.706800921130465e-06,7.846534421455275e-07,1.816681078137291e-06,0.0032335362045401105
44.900000000000006,0.001256086454233391,0.00020641160925889178,3.512585043751128e-05,3.0423252370780717e-05,5.329260337961293e-06,7.768421439513717e-08,3.3367447793125e-06,3.6057881586768817e-07,0.002512172908466782,0.00041282321851778355,0.0001825395142246843,7.025170087502256e-05,3.1975562027767755e-05,6.673489558625e-06,7.768421439513717e-07,1.8028940793384408e-06,0.0032190161298939544
44.95,0.001250860626268989,0.00020541298573228248,3.495202962882241e-05,3.0197535668382273e-05,5.2889480200283955e-06,7.69115644235231e-08,3.320179368795036e-06,3.578445767054779e-07,0.002501721252537978,0.00041082597146456496,0.00018118521401029364,6.990405925764483e-05,3.173368812017037e-05,6.640358737590072e-06,7.691156442352311e-07,1.7892228835273897e-06,0.003204568882656005
45.0,0.0012456580648708589,0.0002044196188083717,3.4779147123683476e-05,2.9973668835288632e-05,5.248973097559131e-06,7.61472947047806e-08,3.303703720159309e-06,3.5513328562089424e-07,0.0024913161297417177,0.0004088392376167434,0.0001798420130117318,6.955829424736695e-05,3.149383858535479e-05,6.607407440318618e-06,7.61472947047806e-07,1.7756664281044713e-06,0.0031901940600183856
45.050000000000004,0.001240478664178424,0.00020343147980193935,3.460719765632739e-05,2.9751635341877802e-05,5.209332486563071e-06,7.539130690122123e-08,3.2873173273048545e-06,3.5244473220116335e-07,0.002480957328356848,0.0004068629596038787,0.00017850981205126681,6.921439531265478e-05,3.125599491937842e-05,6.574634654609709e-06,7.539130690122123e-07,1.7622236610058168e-06,0.003175891261628654
45.1,0.0012353223187890894,0.00020244854017741583,3.4436175989338784e-05,2.9531418817814863e-05,5.170023133501747e-06,7.464350391543434e-08,3.2710196868730565e-06,3.497787081183082e-07,0.0024706446375781788,0.00040489708035483166,0.0001771885129068892,6.887235197867757e-05,3.1020138801010485e-05,6.542039373746113e-06,7.464350391543434e-07,1.7488935405915409e-06,0.0031616600895730796
45.150000000000006,0.0012301889237566724,0.0002014707715482961,3.426607691353868e-05,2.9313003050411993e-05,5.131042014966861e-06,7.390378987356553e-08,3.2548102982358792e-06,3.4713500710703724e-07,0.002460377847513345,0.0004029415430965922,0.00017587801830247195,6.853215382707736e-05,3.078625208980117e-05,6.5096205964717585e-06,7.390378987356553e-07,1.7356750355351863e-06,0.003147500148360031
45.2,0.0012250783745898475,0.00020049814567655436,3.409689524786934e-05,2.9096371983006854e-05,5.092386137362175e-06,7.317207010883659e-08,3.238688663484609e-06,3.4451342494288583e-07,0.002450156749179695,0.0004009962913531087,0.00017457823189804113,6.819379049573868e-05,3.055431682417305e-05,6.477377326969218e-06,7.317207010883659e-07,1.722567124714429e-06,0.0031334110449035284
45.25,0.0012199905672505777,0.00019953063447205555,3.392862583927849e-05,2.8881509713358188e-05,5.0540525365888965e-06,7.244825114530014e-08,3.2226542874185435e-06,3.419137594205982e-07,0.0024399811345011554,0.0003990612689441111,0.00017328905828014913,6.785725167855698e-05,3.032431521953338e-05,6.445308574837087e-06,7.244825114530014e-07,1.7095687971029908e-06,0.0031193923885068984
45.300000000000004,0.0012149253981525547,0.0001985682099919671,3.376126356260356e-05,2.866840049205918e-05,5.016038277734632e-06,7.17322406818278e-08,3.2067066775336813e-06,3.393358103327563e-07,0.0024298507963051094,0.0003971364199839342,0.00017201040295235508,6.752252712520713e-05,3.0096229666407794e-05,6.4134133550673626e-06,7.173224068182779e-07,1.6966790516637817e-06,0.0031054437908465625
45.35,0.0012098827641596392,0.0001976108444401696,3.3594803320455746e-05,2.845702872096811e-05,4.97834045476582e-06,7.102394757632725e-08,3.190845344011387e-06,3.3677937944864963e-07,0.0024197655283192785,0.0003952216888803392,0.00017074217232580866,6.718960664091149e-05,2.987004272859492e-05,6.381690688022774e-06,7.102394757632724e-07,1.6838968972432481e-06,0.003091564865955962
45.400000000000006,0.001204862562584294,0.00019665851016666504,3.34292400431036e-05,2.824737895165575e-05,4.940956190223554e-06,7.032328183018428e-08,3.1750697997070253e-06,3.342442704933766e-07,0.002409725125168588,0.0003933170203333301,0.0001694842737099345,6.68584800862072e-05,2.9645737141341326e-05,6.350139599414051e-06,7.032328183018429e-07,1.671221352466883e-06,0.003077755230209584
45.45,0.0011998646911860278,0.00019571117966698642,3.326456868835685e-05,2.803943588387011e-05,4.903882634922887e-06,6.963015457292815e-08,3.159379560138608e-06,3.3173028912718635e-07,0.0023997293823720556,0.00039142235933397284,0.00016823661530322064,6.65291373767137e-05,2.9423295809537326e-05,6.318759120277216e-06,6.963015457292815e-07,1.6586514456359318e-06,0.003064014502307143
45.5,0.0011948890481698307,0.00019476882558160422,3.310078424144967e-05,2.783318436401742e-05,4.8671169676554085e-06,6.894447804711435e-08,3.143774143475394e-06,3.2923724292504934e-07,0.0023897780963396615,0.00038953765116320844,0.0001669991061841045,6.620156848289934e-05,2.920270180593245e-05,6.287548286950788e-06,6.894447804711436e-07,1.6461862146252467e-06,0.0030503423032578534
45.550000000000004,0.001189935532184615,0.00019383142069533368,3.293788171492408e-05,2.7628609383659907e-05,4.830656394895197e-06,6.82661655934244e-08,3.128253070526496e-06,3.2676494135645706e-07,0.00237987106436923,0.00038766284139066736,0.00016577165630195944,6.587576342984816e-05,2.8983938369371183e-05,6.256506141052992e-06,6.826616559342441e-07,1.6338247067822853e-06,0.0030367382563648458
45.6,0.0011850040423216576,0.00019289893793674115,3.277585614851316e-05,2.7425696078029864e-05,4.794498150508057e-06,6.75951316359768e-08,3.11281586472948e-06,3.243131957654496e-07,0.002370008084643315,0.0003857978758734823,0.00016455417646817918,6.555171229702632e-05,2.8766988903048342e-05,6.22563172945896e-06,6.75951316359768e-07,1.621565978827248e-06,0.0030232019872096973
45.650000000000006,0.0011800944781130364,0.0001919713503775488,3.261470260902397e-05,2.722442972455955e-05,4.758639495463939e-06,6.693129166784678e-08,3.097462052138928e-06,3.2188181935086397e-07,0.0023601889562260728,0.0003839427007550976,0.00016334657834735731,6.522940521804794e-05,2.8551836972783633e-05,6.194924104277856e-06,6.693129166784678e-07,1.6094090967543199e-06,0.00300973312363707
45.7,0.0011752067395300776,0.00019104863123204033,3.245441619022069e-05,2.7024795741427487e-05,4.723077717552645e-06,6.627456223679357e-08,3.0821911614150283e-06,3.1947062714680657e-07,0.0023504134790601552,0.00038209726246408066,0.00016214877444856494,6.490883238044138e-05,2.8338466305315872e-05,6.1643823228300565e-06,6.627456223679357e-07,1.597353135734033e-06,0.00299633129573949
45.75,0.001170340726981793,0.00019013075385646466,3.229499201270733e-05,2.6826779686120036e-05,4.687810131102626e-06,6.562486093118832e-08,3.067002723812123e-06,3.1707943600334107e-07,0.002340681453963586,0.0003802615077129293,0.00016096067811672022,6.458998402541466e-05,2.8126860786615758e-05,6.134005447624246e-06,6.562486093118832e-07,1.5853971800167052e-06,0.0029829961358422193
45.800000000000004,0.0011654963413133264,0.00018921769174844015,3.21364252238106e-05,2.6630367254008885e-05,4.652834076702956e-06,6.498210636614338e-08,3.0518962731672736e-06,3.1470806456739413e-07,0.0023309926826266527,0.0003784353834968803,0.00015978220352405332,6.42728504476212e-05,2.7917004460217735e-05,6.103792546334547e-06,6.498210636614338e-07,1.5735403228369706e-06,0.0029697272784882586
45.85,0.0011606734838043985,0.00018830941854635854,3.1978710997462705e-05,2.64355442769439e-05,4.618146920928396e-06,6.434621816983796e-08,3.036871345888816e-06,3.123563332638744e-07,0.002321346967608797,0.0003766188370927171,0.0001586132656616634,6.395742199492541e-05,2.7708881525570377e-05,6.073742691777632e-06,6.434621816983796e-07,1.5617816663193719e-06,0.002956524360423469
45.900000000000006,0.0011558720561677491,0.00018740590802878747,3.182184453408387e-05,2.624229672186092e-05,4.583746056067472e-06,6.371711697003669e-08,3.021927480944898e-06,3.1002406427699893e-07,0.0023117441123354982,0.00037481181605757494,0.00015745378033116551,6.364368906816775e-05,2.750247633640483e-05,6.043854961889796e-06,6.371711697003669e-07,1.5501203213849946e-06,0.0029433870205817867
45.95,0.0011510919605475882,0.00018650713411387437,3.16658210604652e-05,2.6050610689405044e-05,4.5496288998536435e-06,6.30947243808004e-08,3.007064219852039e-06,3.077110815318334e-07,0.0023021839210951764,0.00037301426822774873,0.00015630366413643026,6.33316421209304e-05,2.729777339912186e-05,6.014128439704078e-06,6.30947243808004e-07,1.538555407659167e-06,0.002930314900070579
46.0,0.001146333099518039,0.00018561307085874847,3.151063582965109e-05,2.586047241256836e-05,4.515792895199382e-06,6.24789629893837e-08,2.9922811066636617e-06,3.0541721067603265e-07,0.002292666199036078,0.00037122614171749695,0.00015516283447541016,6.302127165930218e-05,2.709475737119629e-05,5.9845622133273235e-06,6.247896298938369e-07,1.5270860533801633e-06,0.0029173076421560844
46.050000000000004,0.0011415953760815886,0.00018472369245892386,3.135628412082197e-05,2.5671868255342666e-05,4.482235509933251e-06,6.186975634331836e-08,2.9775776879586424e-06,3.031422790617879e-07,0.0022831907521631773,0.0003694473849178477,0.000154031209532056,6.271256824164394e-05,2.6893413059599506e-05,5.955155375917285e-06,6.186975634331836e-07,1.5157113953089395e-06,0.002904364892248984
46.1,0.0011368786936675403,0.00018383897324770242,3.1202761239176936e-05,2.5484784711386733e-05,4.4489542365399036e-06,6.126702893767937e-08,2.9629535128298595e-06,3.0088611572797593e-07,0.0022737573873350806,0.00036767794649540485,0.0001529087082683204,6.240552247835387e-05,2.669372541923942e-05,5.925907025659719e-06,6.126702893767937e-07,1.5044305786398797e-06,0.0028914862978900754
46.150000000000006,0.0011321829561304604,0.00018295888769557562,3.1050062515816236e-05,2.5299208402707675e-05,4.4159465919029105e-06,6.067070620252977e-08,2.9484081328727314e-06,2.986485513825015e-07,0.002264365912260921,0.00036591777539115124,0.00015179525041624604,6.210012503163247e-05,2.6495679551417463e-05,5.896816265745463e-06,6.067070620252976e-07,1.4932427569125076e-06,0.0028786715087360517
46.2,0.0011275080677486359,0.00018208341040962806,3.0898183307624086e-05,2.5115126078356935e-05,4.383210117050509e-06,6.00807144905436e-08,2.9339411021737783e-06,2.964294183848423e-07,0.0022550161354972717,0.0003641668208192561,0.0001506907564701416,6.179636661524817e-05,2.6299260702303055e-05,5.867882204347557e-06,6.00807144905436e-07,1.4821470919242114e-06,0.002865920176545398
46.25,0.0011228539332225245,0.00018121251613293935,3.07471189971512e-05,2.4932524613139935e-05,4.350742376904096e-06,5.9496981064801876e-08,2.9195519772991633e-06,2.942285507287839e-07,0.002245707866445049,0.0003624250322658787,0.00014959514767883962,6.14942379943024e-05,2.6104454261424577e-05,5.8391039545983266e-06,5.949698106480187e-07,1.4711427536439195e-06,0.002853231955164384
46.300000000000004,0.001118220457673212,0.0001803461797439873,3.059686499249756e-05,2.4751391006339862e-05,4.318540960029548e-06,5.891943408676152e-08,2.905240317283259e-06,2.9204578402534844e-07,0.002236440915346424,0.0003606923594879746,0.00014850834603803917,6.119372998499512e-05,2.5911245760177288e-05,5.810480634566518e-06,5.891943408676152e-07,1.4602289201267423e-06,0.002840606500513171
46.35,0.0011136075466408716,0.00017948437625605126,3.044741672719528e-05,2.457171238045522e-05,4.286603478391294e-06,5.834800260439316e-08,2.891005683617219e-06,2.8988095548591244e-07,0.0022272150932817433,0.0003589687525121025,0.0001474302742827313,6.089483345439056e-05,2.5719620870347765e-05,5.782011367234438e-06,5.834800260439317e-07,1.449404777429562e-06,0.0028280434705720233
46.400000000000006,0.001109015106083219,0.00017862708081661457,3.0298769660091275e-05,2.4393475979950673e-05,4.2549275671090625e-06,5.7782616540484853e-08,2.8768476402375357e-06,2.877339039055098e-07,0.002218030212166438,0.00035725416163322915,0.00014636085587970402,6.059753932018255e-05,2.5529565402654375e-05,5.7536952804750714e-06,5.778261654048485e-07,1.438669519527549e-06,0.002815542525367615
46.45,0.0011044430423739762,0.00017777426870676908,3.015091927523035e-05,2.421666917002173e-05,4.223510884217372e-06,5.7223206681111225e-08,2.8627657535146395e-06,2.8560446964632455e-07,0.0022088860847479523,0.00035554853741353817,0.00014530001502013038,6.03018385504607e-05,2.534106530530423e-05,5.725531507029279e-06,5.722320668111123e-07,1.4280223482316227e-06,0.0028031033269594577
46.5,0.0010998912623013315,0.00017692591534061814,3.0003861081738045e-05,2.404127943537229e-05,4.19235111042762e-06,5.6669704664263145e-08,2.848759592241473e-06,2.834924946213608e-07,0.002199782524602663,0.0003538518306812363,0.00014424767661223376,6.000772216347609e-05,2.515410666256572e-05,5.697519184482946e-06,5.666970466426315e-07,1.4174624731068042e-06,0.002790725539426407
46.550000000000004,0.001095359673066404,0.0001760819962646812,2.98575906137038e-05,2.386729437900561e-05,4.161445948892836e-06,5.6122042968637455e-08,2.834828727622099e-06,2.8139782227829787e-07,0.002190719346132808,0.0003521639925293624,0.00014320376627403365,5.97151812274076e-05,2.4968675693357015e-05,5.669657455244198e-06,5.612204296863745e-07,1.4069891113914893e-06,0.0027784088288532907
46.6,0.0010908481822817118,0.00017524248715729894,2.97121034300642e-05,2.36947017210282e-05,4.130793124975025e-06,5.5580154902583963e-08,2.8209727332603155e-06,2.7932029758352175e-07,0.0021816963645634236,0.0003504849743145979,0.00014216821032616919,5.94242068601284e-05,2.4784758749850152e-05,5.641945466520631e-06,5.558015490258396e-07,1.3966014879176087e-06,0.0027661528633176327
46.650000000000006,0.0010863566979696353,0.00017440736382803743,2.956739511448614e-05,2.352348929746634e-05,4.100390386015034e-06,5.504397459320586e-08,2.807191185148266e-06,2.772597670063334e-07,0.0021727133959392707,0.00034881472765607485,0.00014114093578479803,5.913479022897228e-05,2.4602342316090207e-05,5.614382370296532e-06,5.504397459320586e-07,1.386298835031667e-06,0.0027539573128764665
46.7,0.001081885128560892,0.00017357660221709484,2.942346127525042e-05,2.3353645059095624e-05,4.070235501105018e-06,5.4513436975613766e-08,2.7934836616550935e-06,2.752160785033349e-07,0.002163770257121784,0.0003471532044341897,0.00014012187035457375,5.884692255050084e-05,2.4421413006630108e-05,5.586967323310187e-06,5.451343697561377e-07,1.3760803925166745e-06,0.0027418218495532613
46.75,0.0010774333828930036,0.00017275017839470685,2.9280297545135165e-05,2.318515707028271e-05,4.040326260863343e-06,5.3988477782328944e-08,2.779849743515573e-06,2.731890815029815e-07,0.002154866765786007,0.0003455003567894137,0.00013911094242169625,5.856059509027033e-05,2.4241957565180056e-05,5.559699487031146e-06,5.398847778232894e-07,1.3659454075149075e-06,0.0027297461473249373
46.800000000000004,0.0010730013702087713,0.00017192806856055373,2.9137899581299564e-05,2.3018013507839672e-05,4.010660477212002e-06,5.3469033532835176e-08,2.7662890138187835e-06,2.7117862689031005e-07,0.0021460027404175425,0.00034385613712110746,0.00013810808104703802,5.827579916259913e-05,2.4063962863272014e-05,5.532578027637567e-06,5.346903353283517e-07,1.3558931344515502e-06,0.0027177298821089765
46.85,0.0010685890001547538,0.0001711102490431682,2.899626306516779e-05,2.2852202659890653e-05,3.981235983156493e-06,5.2955041523275994e-08,2.7528010579967922e-06,2.691845669918341e-07,0.0021371780003095076,0.0003422204980863364,0.00013711321595934393,5.799252613033558e-05,2.3887415898938956e-05,5.5056021159935845e-06,5.2955041523276e-07,1.3459228349591705e-06,0.0027057727317506483
46.900000000000006,0.0010641961827797407,0.00017029669629934274,2.8855383702312854e-05,2.2687712924750384e-05,3.952050632568049e-06,5.244643981629462e-08,2.739385463813336e-06,2.6720675556060304e-07,0.0021283923655594813,0.0003405933925986855,0.0001361262775485023,5.771076740462571e-05,2.3712303795408296e-05,5.478770927626672e-06,5.244643981629462e-07,1.3360337778030152e-06,0.0026938743760102956
46.95,0.0010598228285332372,0.0001694873869135394,2.8715257222340923e-05,2.252453280981504e-05,3.923102299968347e-06,5.194316723101697e-08,2.7260418213525497e-06,2.652450477614306e-07,0.0021196456570664744,0.0003389747738270788,0.00013514719685889023,5.7430514444681845e-05,2.3538613799810082e-05,5.4520836427050995e-06,5.194316723101697e-07,1.326225238807153e-06,0.0026820344965507582
