Q,J_1s_one_electron,J_2s_one_electron,J_2p_one_electron,J_total_C
13.05,0.0006306579278754581,3.3884880432390645e-05,6.199595542138331e-07,0.001330325535724125
13.100000000000001,0.0006189212945628626,3.321871985816264e-05,6.03276984648404e-07,0.0013054865828113474
13.15,0.0006074323863271923,3.25675606792431e-05,5.87095023751671e-07,0.0012811740840603743
13.200000000000001,0.0005961853981801084,3.1931023405896846e-05,5.713971002080391e-07,0.0012573756373724266
13.25,0.0005851746735167274,3.130873917013154e-05,5.561672426586664e-07,0.0012340791598590352
13.3,0.0005743947000431065,3.0700349400831416e-05,5.413900561094111e-07,0.0012112728790000947
13.350000000000001,0.0005638401058218934,3.0105505509631598e-05,5.270506993405385e-07,0.0011889453240617309
13.4,0.000553505655432568,2.9523868587152583e-05,5.131348632724723e-07,0.001167085317765986
13.450000000000001,0.0005433862462428287,2.8955109109229237e-05,4.996287502441319e-07,0.0011456819682046041
13.5,0.0005334769047877798,2.83989066527826e-05,4.865190541624991e-07,0.0011247246609894497
13.55,0.0005237727832536648,2.785494962099497e-05,4.7379294148405623e-07,0.0011042030516322876
13.600000000000001,0.000514269156063014,2.7322934977462657e-05,4.614380329906568e-07,0.0010841070581469345
13.65,0.0005049614165581481,2.6802567989011732e-05,4.49442386324172e-07,0.001064426853866968
13.700000000000001,0.000495845073780086,2.6293561976874525e-05,4.3779447924597974e-07,0.0010451528604724129
13.75,0.0004869157493399979,2.5795638075935763e-05,4.264831935889866e-07,0.0010262757412190452
13.8,0.0004781691743804179,2.5308525001767377e-05,4.1549779987140075e-07,0.0010077863943641135
13.850000000000001,0.0004696011866235351,2.4831958825182408e-05,4.048279425429565e-07,0.0009896759467825208
13.9,0.0004612077275039485,2.4365682754047344e-05,3.944636258356571e-07,0.000971935747767663
13.950000000000001,0.0004529848393833598,2.3909446922102453e-05,3.8439520019243867e-07,0.0009545573630113094
14.0,0.00044492866284475687,2.3463008184548815e-05,3.7461334924840344e-07,0.0009375325687571082
14.05,0.00043703543406370664,2.30261299201691e-05,3.651090773404502e-07,0.0009208533461224325
14.100000000000001,0.0004293014822544625,2.259858183975844e-05,3.5587369752228225e-07,0.0009045118755834863
14.15,0.0004217232271886493,2.2180139800649072e-05,3.4689882006282155e-07,0.0008885005316187224
14.200000000000001,0.0004142971767843656,2.1770585627120907e-05,3.381763414070942e-07,0.0008728118775057872
14.25,0.00040701992476360944,2.1369706936497607e-05,3.2969843357962155e-07,0.0008574386602673733
14.3,0.0003998881483759889,2.097729697073459e-05,3.214575340112593e-07,0.0008423738057614695
14.350000000000001,0.0003928986061867567,2.059315443331317e-05,3.134463357713246e-07,0.0008276104139116824
14.4,0.0003860481359272526,2.0217083331260915e-05,3.056577781876648e-07,0.0008131417540734023
14.450000000000001,0.0003793336524059056,1.9848892822125344e-05,2.9808503783812765e-07,0.0007989612605317382
14.5,0.00037275214547800547,1.9488397065734253e-05,2.9072151989764444e-07,0.0007850625281272748
14.55,0.00036630067807249785,1.9135415080581474e-05,2.8356084982584674e-07,0.0007714393080058104
14.600000000000001,0.0003599763842741253,1.8789770604683396e-05,2.7659686538083643e-07,0.0007580855034883791
14.65,0.0003537764674592744,1.845129196075636e-05,2.698236089453609e-07,0.0007449951660579523
14.700000000000001,0.0003476981984839474,1.8119811925570834e-05,2.6323532015227607e-07,0.000732162491459341
14.75,0.00034173891392232526,1.7795167603343423e-05,2.5682642879676955e-07,0.000719581815908931
14.8,0.00033589601435442837,1.7477200303032247e-05,2.505915480233649e-07,0.000707247612410968
14.850000000000001,0.0003301669627014385,1.7165755419406637e-05,2.4452546777627727e-07,0.0006951544871772428
14.9,0.0003245492826072774,1.6860682317766077e-05,2.386231485021881e-07,0.0006832971761470914
14.950000000000001,0.00031904055686508874,1.656183422218804e-05,2.3287971509499745e-07,0.0006716705416047436
15.0,0.0003136384258873101,1.6269068107188657e-05,2.2729045107257488e-07,0.0006602695688911426
15.05,0.00030834058621805543,1.5982244592683893e-05,2.2185079297596188e-07,0.0006490893632074305
15.100000000000001,0.0003031447890865781,1.5701227842143302e-05,2.1655632498190964e-07,0.0006381251465074066
15.15,0.00029804883900061164,1.5425885463831782e-05,2.1140277372002658e-07,0.0006273722544763269
15.200000000000001,0.00029305059237842723,1.515608841503865e-05,2.0638600328619556e-07,0.0006168261335935041
15.25,0.0002881479562184851,1.4891710909196918e-05,2.015020104442838e-07,0.0006064823382762526
15.3,0.0002833388868055809,1.4632630325798656e-05,1.9674692000851253e-07,0.0005963365281027762
15.350000000000001,0.00027862138845243504,1.4378727123016146e-05,1.9211698039918964e-07,0.0005863844651117008
15.4,0.00027399351227569196,1.4129884752941103e-05,1.8760855936481485e-07,0.0005766220111759957
