Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_7p1/2(1),J_total_Nh_relativistic
41.800000000000004,0.0038865585730143,0.0018527306670621168,0.005480804366509277,0.0049409551116487435,0.0016281369365820173,0.0008026745510746354,0.0012800467352256793,0.001831356536694369,0.001490231696663027,0.0006356679639157003,0.0002673928080550946,0.0003385225513912934,0.0006671343918457834,0.0005657027639141933,9.261540473483384e-05,7.726699122784372e-05,0.00020722975806421217,8.946898455022693e-05,9.414221593943302e-05,0.0001822600029842231,0.00015442117722270157,2.292176913992667e-05,1.8884041519437794e-05,5.168510667876282e-05,2.0731515134087854e-05,1.81394862572421e-05,2.1541568321664942e-05,1.625175135617303e-05,5.7744650985483545e-06,1.0169015466121726e-06,0.0821771983344217
41.85,0.003884412882107327,0.0018442523003521418,0.00547321182301776,0.0049290723300931556,0.0016217490601997137,0.0008020152198173354,0.0012792687285483031,0.0018220048598530671,0.0014819494531818308,0.0006336392434425172,0.00026616555976141556,0.00033851117103435475,0.0006640428731901479,0.0005627719886414786,9.180687265910915e-05,7.657121821136609e-05,0.00020663463346722337,8.893701107838149e-05,9.414183439944093e-05,0.0001814476153688999,0.00015364272251009803,2.272239614257527e-05,1.8714490612024562e-05,5.154203124968442e-05,2.0601008628992487e-05,1.8139162844064348e-05,2.144652077388386e-05,1.617034005628006e-05,5.758540422142833e-06,1.0104668819346063e-06,0.08192781778812783
41.900000000000006,0.003882266463651941,0.0018358127120409048,0.005465621333730788,0.004917208793428842,0.001615372490418898,0.0008013703998627278,0.0012784812078657853,0.00181270065924198,0.001473713155890648,0.0006316086607132635,0.0002649546947336502,0.0003384986264203047,0.0006609635274965007,0.0005598548575222704,9.100583162222424e-05,7.588206948872027e-05,0.00020603808410901543,8.841154878492944e-05,9.414157191215775e-05,0.00018063804448432914,0.00015286761688446815,2.2524855610948265e-05,1.8546543531913994e-05,5.139853712519904e-05,2.0472064968232423e-05,1.8138892206292074e-05,2.1351752150564944e-05,1.6089226871999934e-05,5.742606315436848e-06,1.0041130634742113e-06,0.08167939777738091
41.95,0.0038801193220724985,0.00182741178075287,0.005458032939938898,0.004905364532537193,0.001609007342955463,0.0008007398723078833,0.0012776841885355173,0.0018034437150908585,0.001465522566503764,0.0006295763089827138,0.00026376004800791365,0.00033848486900506323,0.0006578963382967971,0.0005569513315894793,9.021220888306205e-05,7.51994791104649e-05,0.0002054401449038179,8.789253750637808e-05,9.414140554305508e-05,0.0001798312918294277,0.00015209585462532015,2.2329129963893098e-05,1.8380184441451194e-05,5.125463329288414e-05,2.034467011295498e-05,1.8138669389257513e-05,2.1257260545016277e-05,1.6008408614260734e-05,5.7266665737973396e-06,9.978366690251214e-07,0.08143193376406793
42.0,0.003877971461788964,0.0018190493851484898,0.005450446682773871,0.004893539577833047,0.0016026537320446143,0.0008001234203223273,0.0012768776868759624,0.0017942338083335072,0.0014573774477047905,0.0006275422808712581,0.00026258145574432635,0.000338469851315838,0.0006548412886875026,0.0005540613716281984,8.942593243163764e-05,7.452338180613489e-05,0.00020484085060331396,8.737991742871507e-05,9.414131278349534e-05,0.00017902735872525122,0.00015132742988943203,2.2135201796055012e-05,1.821539766644837e-05,5.111032870780571e-05,2.0218810094312037e-05,1.813848951476847e-05,2.1163047380716308e-05,1.592788596078694e-05,5.710721739840139e-06,9.916336669315617e-07,0.08118542126624906
42.050000000000004,0.003875822887216898,0.0018107254039270483,0.005442862603208569,0.004881733959266701,0.0015963117704476128,0.0007995208291345907,0.0012760617201493575,0.0017850707206096643,0.0014492775631463751,0.0006255066683613588,0.00026141875522509033,0.0003384535269374825,0.0006517983613368579,0.0005511849381822029,8.86469309815882e-05,7.385371297709515e-05,0.00020424023579362026,8.68736290880434e-05,9.414127154565707e-05,0.00017822624631740346,0.00015056233671314453,2.1943053878892416e-05,1.805216769840365e-05,5.096563229116666e-05,2.0094471010061114e-05,1.8138347778106696e-05,2.1069117313322696e-05,1.5847663342741134e-05,5.694769156615883e-06,9.855003177651256e-07,0.08093985585793097
42.1,0.0038736736027674447,0.0018024397158294826,0.005435280742056785,0.004869947706325932,0.0015899815694585817,0.0007989318860187913,0.0012752363065446086,0.0017759542342668157,0.0014412226774498525,0.000623469562794179,0.0002602717848524675,0.00033843585049897197,0.0006487675384920709,0.0005483219915603661,8.787513396274073e-05,7.319040868947015e-05,0.00020363833489235925,8.637361337115817e-05,9.41412601575e-05,0.0001774279555784259,0.00014980056901462772,2.175266916128477e-05,1.78904791961717e-05,5.082055292881353e-05,1.9971639021835907e-05,1.8138239446795594e-05,2.097547787459079e-05,1.5767748507094793e-05,5.6788032823238855e-06,9.794339854668488e-07,0.08069523316629769
42.150000000000006,0.0038715236128473154,0.0017941921996411686,0.005427701139973081,0.0048581808480379985,0.0015836632389113648,0.0007983563802812458,0.0012744014651603752,0.0017668841323619264,0.0014332125562048269,0.0006214310548663741,0.00025914038414665924,0.0003384167776599986,0.0006457488019864312,0.0005454724918429905,8.711047151375557e-05,7.253340566714762e-05,0.00020303518214582176,8.587981151606581e-05,9.41412573577701e-05,0.0001766324873101661,0.00014904212059611984,2.156403076954543e-05,1.773031698682263e-05,5.067509946964065e-05,1.9850300353331143e-05,1.8138159861084387e-05,2.0882138890348188e-05,1.568815180644738e-05,5.662816229825861e-06,9.734333941654119e-07,0.08045154886629624
42.2,0.003869372921858778,0.0017859827341947041,0.005420123837452654,0.0048464334129716714,0.0015773568871864574,0.0007977941032471146,0.001273557215988344,0.0017578601986631263,0.0014252469659687145,0.0006193912346270531,0.00025802439374359506,0.00033839626509768315,0.0006427421332463591,0.0005426363988880629,8.635287447484767e-05,7.18826412848581e-05,0.0002024308116262203,8.539216511244834e-05,9.41412422910445e-05,0.00017583984214612785,0.0001482869851461414,2.1377122006698068e-05,1.7571666065488017e-05,5.052928072394315e-05,1.9730441289579144e-05,1.8138104435920142e-05,2.078911172357637e-05,1.560888530096262e-05,5.646798473171925e-06,9.674982363530236e-07,0.08020879867307852
42.25,0.003867221534199642,0.0017778111983726486,0.005412548874831187,0.004834705429239245,0.0015710626212179827,0.0007972448482470793,0.0012727035798966906,0.0017488822176513115,0.0014173256742662144,0.000617350191474896,0.0002569236553926261,0.0003383742704934048,0.000639747513298376,0.0005398136723374238,8.560227438058154e-05,7.123805356132654e-05,0.00020182525722902916,8.491061610207178e-05,9.414119450281631e-05,0.0001750500205537995,0.0001475351562416807,2.1191926350930714e-05,1.7414511594069543e-05,5.038310546177739e-05,1.9612048177411816e-05,1.8138068664030216e-05,2.0696408405885567e-05,1.552996176543692e-05,5.6307396558820905e-06,9.616284580430326e-07,0.07996697833330155
42.300000000000004,0.003865069454263247,0.0017696774711102553,0.005404976292284721,0.004822996924498561,0.0015647805465007312,0.0007967084106040533,0.001271840578613727,0.0017399499745216918,0.0014094484495887345,0.0006153080141554325,0.00025583801195413065,0.0003383507525197477,0.0006367649227760074,0.0005370042716228603,8.485860345274194e-05,7.059958115249759e-05,0.00020121855267041187,8.443510677914146e-05,9.414109393461915e-05,0.0001742630228369632,0.00014678662735035403,2.1008427453206782e-05,1.725883889877476e-05,5.023658241139195e-05,1.9495107427111778e-05,1.813804811962984e-05,2.0604040725968043e-05,1.5451393681051214e-05,5.614629439807009e-06,9.558237366041504e-07,0.07972608361642902
42.35,0.0038629166864384474,0.0017615814313981788,0.005397406129829528,0.004811307925955042,0.0015585107670972554,0.0007961845876199282,0.0012709682347117348,0.0017310632551852767,0.0014016150613937654,0.0006132647907584777,0.0002547673073970314,0.000338325670827564,0.0006337943419266149,0.0005342081559721203,8.412179459327826e-05,6.996716334483296e-05,0.00020061073148473402,8.396557979060459e-05,9.414092091919162e-05,0.00017347884913798415,0.00014604139183253928,2.082660913407794e-05,1.710463346653527e-05,5.0089720257790816e-05,1.937960551516352e-05,1.8138038462213315e-05,2.051201934347737e-05,1.537319227065259e-05,5.598458341645445e-06,9.500835044736898e-07,0.07948611030690797
42.400000000000006,0.003860763235109601,0.0017535229582851498,0.005389838427321979,0.004799638460363705,0.0015522533856450066,0.0007956731785623529,0.0012700865715909793,0.0017222218462702831,0.0013938252801041888,0.0006112206087157154,0.0002537113867962258,0.0003382989860331532,0.0006308357506181531,0.0005314252844148445,8.339178137732104e-05,6.934074004867903e-05,0.00020000182702215868,8.350197813640039e-05,9.41406561756814e-05,0.0001726974994400787,0.00014529944294348202,2.0646455379806988e-05,1.695188094045032e-05,4.994252764148392e-05,1.9265528987929147e-05,1.8138035439887354e-05,2.0420352993017714e-05,1.529536662475815e-05,5.582218509128501e-06,9.444074688257751e-07,0.07924705419761428
42.45,0.0038586091046565567,0.0017455019308806445,0.0053822732244584405,0.004787988554031203,0.001546008503363536,0.0007951739846515508,0.0012691956134639098,0.001713425535123502,0.0013860788771075504,0.0006091755547984383,0.0002526700963299341,0.0003382706597055572,0.0006278891283458627,0.0005286556157884263,8.266849804627226e-05,6.872025179170635e-05,0.0001993918724463256,8.304424516966057e-05,9.414028080488914e-05,0.00017191897356956399,0.00014456077383537708,2.0467950337965558e-05,1.6800567114477007e-05,4.979501315747083e-05,1.915286446600009e-05,1.81380348917609e-05,2.0329047836427417e-05,1.52179229687923e-05,5.565904387819537e-06,9.387962129769231e-07,0.07900891108459221
42.5,0.003856454299454638,0.0017375182283575147,0.005374710560775151,0.004776358232817845,0.0015397762200617309,0.0007946868090471711,0.0012682953853395352,0.001704674109811583,0.001378375624755266,0.0006071297151154293,0.00025164328327696386,0.000338240654353971,0.0006249544542388869,0.0005258991087437888,8.19518795009657e-05,6.810563971241749e-05,0.00019878090073210996,8.259232459685913e-05,9.413977628455194e-05,0.00017114327119808616,0.00014382537755942284,2.0291078312713518e-05,1.6650677927648207e-05,4.964718535448729e-05,1.9041598648920013e-05,1.8138032749010645e-05,2.023810701195129e-05,1.5140864131825914e-05,5.549513226248142e-06,9.332513951207515e-07,0.07877167676305567
42.550000000000004,0.0038542988238746342,0.0017295717299546079,0.00536715047564812,0.004764747522139636,0.0015335566341451068,0.0007942114568351795,0.0012673859130079843,0.0016959673591222723,0.0013707152963617873,0.0006050831751109914,0.0002506307960138958,0.0003382089334152675,0.0006220317070668231,0.0005231557217510902,8.12418612948992e-05,6.749684555372486e-05,0.00019816894466346153,8.214616047791402e-05,9.413912446466641e-05,0.00017037039184483003,0.00014309324706785108,2.0115823759996373e-05,1.6502199458140202e-05,4.949905273452842e-05,1.893171831994228e-05,1.813802503438475e-05,2.0147530415238836e-05,1.5064189277557195e-05,5.533045369504634e-06,9.277753277505988e-07,0.07853534702484197
42.6,0.003852142682282785,0.0017216623149793639,0.005359593008293031,0.00475315644697031,0.0015273498426231448,0.0007937477350147843,0.00126646722302524,0.0016873050725655888,0.0013630976662037178,0.0006030360195631187,0.00024963248401219145,0.00033817546124163784,0.0006191208652462048,0.0005204254131053523,8.053837962753701e-05,6.68938116565967e-05,0.00019755603683132205,8.170569722624118e-05,9.413830756285124e-05,0.0001696003348787092,0.0001423643752159322,1.994217128290614e-05,1.635511791752694e-05,4.935062375264233e-05,1.882321035047767e-05,1.8138007860073752e-05,2.0057314728976118e-05,1.4987893938268506e-05,5.516504305870056e-06,9.223701345435977e-07,0.07829991765775818
42.650000000000006,0.003849985879040769,0.0017137898628103794,0.0053520381977651375,0.00474158503184336,0.001521155941116663,0.0007932954524854027,0.0012655393426980513,0.0016786870403749305,0.00135552250951887,0.0006009883325818048,0.0002486481978352232,0.00033814020308834487,0.0006162219068469113,0.0005177081409320114,7.984137133768052e-05,6.629648095376979e-05,0.00019694220963161851,8.12708796087611e-05,9.413730815974922e-05,0.00016883309952053595,0.00014163875476395517,1.9770105627442745e-05,1.6209419645547736e-05,4.920190681696867e-05,1.8716061703906665e-05,1.8137977424051024e-05,1.9967453696657934e-05,1.4911970353076917e-05,5.499896457580989e-06,9.170369640912299e-07,0.07806538444727563
42.7,0.0038478284185056904,0.0017059542528999677,0.005344486082959183,0.004730033300854085,0.0015149750238652449,0.0007928544200336646,0.001264602300069021,0.0016701130535081397,0.0013479896025052902,0.000598940197607491,0.0002476777891352327,0.0003381031251015905,0.0006133348095985153,0.0005150038631924004,7.915077389690922e-05,6.570479696353037e-05,0.00019632749526333327,8.084165274586056e-05,9.413610919446854e-05,0.0001680686848451735,0.00014091637837918523,1.9599611678887198e-05,1.606509110568108e-05,4.905291028897944e-05,1.8610259438474755e-05,1.8137930005148493e-05,1.9877938614685815e-05,1.4836408066501237e-05,5.483230738190899e-06,9.117757101864789e-07,0.07783174318070485
42.75,0.003845670305030066,0.0016981553647766783,0.005336936702609306,0.004718501277661619,0.0015088071837346918,0.0007924244503204566,0.001263656123901866,0.0016615829036484937,0.00134049872232022,0.0005968916974096454,0.0002467211106502141,0.0003380641943064962,0.0006104595508965558,0.0005123125376891511,7.846652540308813e-05,6.51187037835598e-05,0.00019571192572664703,8.041796211130854e-05,9.41346939600634e-05,0.0001673070897836682,0.0001401972386377974,1.94306744589537e-05,1.592211888175904e-05,4.890364248386259e-05,1.8505790709053273e-05,1.8137861957270787e-05,1.978875899940636e-05,1.4761194710864056e-05,5.4665179247998595e-06,9.065853641319382e-07,0.07759898965344236
42.800000000000004,0.003843511542961813,0.0016903930780478086,0.005329390095288971,0.004706988985490973,0.0015026525122245264,0.000792005357868006,0.0012627008436668506,0.0016530963832056488,0.001333049647079022,0.0005948429140854762,0.0002457780162007282,0.0003380233785951956,0.0006075961078087493,0.0005096341220715287,7.778856457394359e-05,6.453814608484647e-05,0.00019509553282115558,7.999975353212886e-05,9.413304609905378e-05,0.00016654831312536402,0.00013948132802678832,1.9263279123833627e-05,1.5780489675782827e-05,4.875411167097879e-05,1.8402642767630873e-05,1.8137769703250083e-05,1.9699903374389033e-05,1.4686316888395947e-05,5.449769906390881e-06,9.01464719986009e-07,0.07736711967641523
42.85,0.0038413521366442377,0.0016826672724018909,0.005321846299410888,0.004695496447135082,0.001496511099475531,0.0007915969590470054,0.0012617364895263915,0.0016446532853165306,0.001325642155854061,0.0005927939290587732,0.0002448483606866484,0.00033798064671504,0.0006047444570811318,0.0005069685738406924,7.71168307407055e-05,6.39630691056626e-05,0.00019447834814415819,7.958697318842975e-05,9.413114959898424e-05,0.00016579235351999897,0.00013876863894586645,1.9097410963179045e-05,1.5640190307012217e-05,4.8604326074314235e-05,1.8300802962492582e-05,1.813764972889507e-05,1.9611360118306454e-05,1.4611761083383002e-05,5.43299886944225e-06,8.964129424694005e-07,0.07713612908370025
42.900000000000006,0.00383919209041602,0.0016749778276111496,0.005314305353226947,0.004684023684956834,0.0014903830342773128,0.0007911990720637785,0.0012607630923208296,0.0016362534038461551,0.0013182760286735273,0.0005907448230788741,0.00024393200008383713,0.00033793596825691435,0.0006019045751441326,0.0005043158503548824,7.645126384181465e-05,6.339341864560409e-05,0.00019386040308901534,7.917956761319075e-05,9.412898878802175e-05,0.0001650392094797821,0.00013805916370931978,1.893305540000507e-05,1.5501207712308494e-05,4.8454293872851516e-05,1.820025873613952e-05,1.8137498577786125e-05,1.9523118313454997e-05,1.4537514556295457e-05,5.416216475136122e-06,8.914296269683871e-07,0.0769060137395295
42.95,0.0038370314086112046,0.001667324623533951,0.005306767294828153,0.004672570720891128,0.0014842684040759185,0.0007908115169474877,0.0012597806835543742,0.001627896533388414,0.001310951046520235,0.0005886956762197588,0.00024302879144076,0.0003378893136436652,0.0005990764381185866,0.0005016759088345408,7.57918044166967e-05,6.282914105969504e-05,0.00019324172884357688,7.877748369200921e-05,9.412654833059226e-05,0.0001642888793814541,0.00013735289454786407,1.8770197991424113e-05,1.5363528947619644e-05,4.830402320078582e-05,1.8100997622095783e-05,1.8137312847314477e-05,1.9435168537126203e-05,1.4463566184244518e-05,5.3994330769497895e-06,8.865143380019766e-07,0.07667676954432251
43.0,0.0038348700955591853,0.0016597075401172177,0.005299232162144568,0.004661137576446902,0.001478167294981465,0.000790434115537384,0.0012587892953812103,0.0016195824692667874,0.0013036669913303587,0.0005866465678792611,0.0002421385928750335,0.0003378406541186386,0.0005962600218216753,0.0004990487063673568,7.513839359959924e-05,6.22701832525538e-05,0.0001926223563886768,7.838066866280562e-05,9.41238132230561e-05,0.00016354136146832878,0.0001366498236104688,1.8608824430062703e-05,1.522714119041162e-05,4.8153522147523066e-05,1.8003007240830738e-05,1.8137089186360228e-05,1.9347503541672354e-05,1.438990720817283e-05,5.382657027485166e-06,8.816659647858406e-07,0.07644839243972605
43.050000000000004,0.0038327081555846946,0.0016521264573988307,0.005291699992945258,0.0046497242727091825,0.0014720797917758138,0.0007900666914700996,0.0012577889605917738,0.0016113110075350176,0.0012964236459921388,0.0005845975767784027,0.0002412612635699127,0.0003377899617343283,0.0005934553017728069,0.0004964341999132468,7.449097311349378e-05,6.171649267262171e-05,0.00019200231649669526,7.798907011549005e-05,9.412076878942198e-05,0.00016279665385231717,0.00013594994296616366,1.844892054596225e-05,1.5092031742780902e-05,4.8002798757413055e-05,1.7906275295092276e-05,1.8136824294860786e-05,1.9260118774722403e-05,1.4316531832677683e-05,5.365894126475022e-06,8.76882359466498e-07,0.07622087841271087
43.1,0.003830545593007792,0.0016445812555100105,0.0052841708248382475,0.004638330830341137,0.0014660059779202715,0.0007897090701669836,0.00125677971259919,0.0016030819449777275,0.001289220794344546,0.0005825487809608439,0.00024039666377071822,0.0003377372093411333,0.0005906622531994317,0.0004938323463092644,7.384948526404098e-05,6.116801730645341e-05,0.00019138163973018627,7.760263599158988e-05,9.411740067709946e-05,0.00016205475451593426,0.0001352532446058241,1.8290472308728223e-05,1.495818803493238e-05,4.7851861029189096e-05,1.7810789564991073e-05,1.8136514925349603e-05,1.917301270011549e-05,1.4243437614373106e-05,5.349147260400918e-06,8.72160547952051e-07,0.07599422349857059
43.150000000000006,0.0038283824121438494,0.0016370718146776675,0.005276644695270471,0.004626957269586103,0.0014599459355633128,0.0007893610788214824,0.0012557615854258742,0.0015948950791109774,0.0012820582211758933,0.0005805002577924465,0.0002395446547812036,0.0003376823705762241,0.0005878808510427885,0.0004912431022744402,7.321387293361743e-05,6.0624705673066884e-05,0.0001907603564405684,7.722131458383932e-05,9.411369485268986e-05,0.00016131566131428646,0.00013455972044393554,1.8133465829672806e-05,1.4825597628678705e-05,4.7700716915107785e-05,1.7716537903196632e-05,1.8136157886359413e-05,1.908618689400235e-05,1.4170625584018434e-05,5.332416271220455e-06,8.674974350314771e-07,0.0757684237823844
43.2,0.0038262186173035418,0.0016295980152267462,0.005269121641527742,0.004615603610269645,0.0014538997455483416,0.000789022546386563,0.001254734613690296,0.0015867502081827877,0.001274935712222423,0.0005784520839609534,0.0002387050989598672,0.0003376254198525178,0.0005851110699635942,0.0004886664244145581,7.258407957540598e-05,6.008650681835488e-05,0.00019013849676688011,7.684505453573267e-05,9.410963759781531e-05,0.0001605793719770427,0.00013386936232033796,1.7977887363695846e-05,1.4694248220614892e-05,4.754937431980614e-05,1.7623508230600746e-05,1.813575004740093e-05,1.8999645908901084e-05,1.409810008008893e-05,5.3156980666807555e-06,8.628906059691237e-07,0.07554347539840373
43.25,0.0038240542127928327,0.0016221597375825332,0.0052616017007347145,0.004604269871801595,0.001447867487421465,0.000788693303562182,0.0012536988325939013,0.0015786471311735946,0.0012678530541668396,0.0005764043354757737,0.00023787785971620708,0.00033756633234776045,0.0005823528843476632,0.0004861022692268604,7.196004920754579e-05,5.955337030955459e-05,0.0001895160906345953,7.647380484104072e-05,9.4105215504986e-05,0.00015984588411038577,0.00013318216200194785,1.7823723310665024e-05,1.4564127644642706e-05,4.739784109891482e-05,1.7531688532771937e-05,1.813528834506328e-05,1.8913396918804397e-05,1.4025868316098006e-05,5.298986954286758e-06,8.583387672263014e-07,0.07531937452705023
43.300000000000004,0.003821889202912964,0.0016147568622729544,0.0052540849098548555,0.004592956073178093,0.0014418492394393009,0.0007883731827827998,0.001252654277908194,0.0015705856477966668,0.0012608100346368134,0.0005743570876678781,0.00023706280150692289,0.0003375050839937169,0.0005796062683114685,0.0004835505931046896,7.13417264073441e-05,5.9025246229776855e-05,0.00018889316775450057,7.610751484329232e-05,9.410041547350533e-05,0.00015911519519894648,0.00013249811118445996,1.7670960216091977e-05,1.44352238735656e-05,4.724612505748754e-05,1.7441066857470248e-05,1.8134769789652353e-05,1.882744917693132e-05,1.3953939742035907e-05,5.282275155539277e-06,8.53841600349906e-07,0.07509611738969632
43.35,0.003819723591960443,0.0016073892699308512,0.005246571305690429,0.004581662232983647,0.0014358450785768072,0.0007880620182049399,0.0012516009859619768,0.001562565558498474,0.001253806442203446,0.0005723104151898014,0.00023625978983206575,0.0003374416514654674,0.0005768711957076398,0.0004810113523420653,7.072905630554801e-05,5.850208517259363e-05,0.0001882697576216321,7.574613423522142e-05,9.409522470541289e-05,0.0001583873026077192,0.00013181720149402703,1.7519584770949572e-05,1.4307525019539664e-05,4.709423394832238e-05,1.735163131341642e-05,1.8134191471700517e-05,1.874181333115979e-05,1.3882325277028804e-05,5.265553444675523e-06,8.493991654358336e-07,0.07487370024189088
43.400000000000006,0.003817557384227031,0.0016000568412962264,0.005239060924882468,0.004570388369393158,0.0014298550805351246,0.0007877596456947941,0.0012505389936287446,0.0015545866644589954,0.0012468420663796888,0.0005702643920157443,0.0002354686912311358,0.00033737601217081006,0.0005741476401303956,0.0004784845031381919,7.012198458067476e-05,5.798383823668219e-05,0.00018764588951426984,7.53896130581799e-05,9.408963070146515e-05,0.00015766220358395797,0.0001311394244889169,1.7369583810536263e-05,1.418101933324695e-05,4.6942175470262505e-05,1.726337007042039e-05,1.81335505676553e-05,1.8656500649459775e-05,1.3811036483154068e-05,5.248811858191994e-06,8.450112567392877e-07,0.07465211936594943
43.45,0.0038153905839997315,0.0015927594572184838,0.00523155380391077,0.004559134500173983,0.001423879319749452,0.0007874659028158753,0.0012494683383142368,0.0015466487675919983,0.0012399166976187381,0.0005682190914417814,0.00023468937327913227,0.00033730814423976887,0.0005714355749209202,0.0004759700016019081,6.952045745340222e-05,5.747045702052747e-05,0.00018702159249299057,7.503790170151807e-05,9.40836212571536e-05,0.00015693989525905546,0.00013046477166114864,1.7220944312361895e-05,1.4055695201749021e-05,4.67899572665697e-05,1.7176271360877057e-05,1.813284434409052e-05,1.8571522209911302e-05,1.3740084729508732e-05,5.232040431850304e-06,8.406771265993278e-07,0.07443137106374977
43.5,0.0038132231955607773,0.001585496998658633,0.005224049979093883,0.004547900642687967,0.0014179178693969285,0.0007871806288167157,0.0012483890579441394,0.0015387516705452522,0.0012330301273123813,0.0005661745860861639,0.00023392170458255395,0.0003372380265142067,0.0005687349731726732,0.00047346780375606695,6.892442168101622e-05,5.696189361717961e-05,0.00018639689539977564,7.469095090193229e-05,9.407718445876029e-05,0.0001562203746504015,0.00012979323443810533,1.707365339309822e-05,1.3931541145071728e-05,4.6637586923462015e-05,1.7090323482537974e-05,1.8132070159879807e-05,1.848688810928078e-05,1.3669480377961252e-05,5.215229931014357e-06,8.363957460809301e-07,0.07421145165023486
43.550000000000004,0.0038110552231876206,0.0015782693466914834,0.005216549486589102,0.00453668681389349,0.001411970801404541,0.0007869036646186132,0.0012473011909519423,0.0015308951767007085,0.0012261821477893159,0.0005641309478897228,0.00023316555477535426,0.0003371656385375426,0.000566045807736642,0.00047097786554185675,6.833382455191631e-05,5.6458100609068006e-05,0.00018577182685717482,7.434871174278167e-05,9.407030867945054e-05,0.00015550363866322398,0.00012912480418412526,1.6927698304706095e-05,1.3808545811664346e-05,4.648507196890032e-05,1.700551480237556e-05,1.8131225465923346e-05,1.8402606742215207e-05,1.3599232020299285e-05,5.198372541001585e-06,8.321664149990859e-07,0.0739923574477561
43.6,0.00380888667115292,0.0015710763825078171,0.0052090523623924785,0.004525493030347518,0.001406038186457049,0.0007866348528034256,0.001246204776266946,0.0015230790901746341,0.0012193725523134344,0.0005620882481163667,0.0002324207945148514,0.0003370909605445728,0.000563368051226535,0.00046850014282305964,6.774861388017865e-05,5.595903106287053e-05,0.00018514641526752416,7.401113565337394e-05,9.406298257540267e-05,0.00015478968409241118,0.0001284594722020713,1.6783066429910596e-05,1.36866979729569e-05,4.6332419871693806e-05,1.6921833761275457e-05,1.8130307802212555e-05,1.8318684199964043e-05,1.352934581049498e-05,5.1814624767440415e-06,8.279893026595162e-07,0.073774084781216
43.650000000000006,0.0038067175437245296,0.0015639179874165326,0.005201558642338812,0.004514319308207635,0.001400120094004915,0.0007863740376014115,0.0012450998533024172,0.0015153032158176896,0.0012126011350820653,0.00056004655735367,0.00023168729547759368,0.00033701397345139474,0.00056070167602391,0.00046603459139024465,6.716873800017435e-05,5.546463852443656e-05,0.00018452068881221603,7.367817440822089e-05,9.40551950819746e-05,0.0001540785076243141,0.0001277972297348774,1.663974527724385e-05,1.3565986517305554e-05,4.617963804097519e-05,1.6839268879230512e-05,1.8129314792238072e-05,1.8235123831820246e-05,1.3459824952469862e-05,5.164496462479002e-06,8.238655434288724e-07,0.07355662997407454
43.7,0.0038045478451654868,0.0015567940428467828,0.0051940683621016755,0.004503165663234095,0.0013942165922722625,0.0007861210648791214,0.0012439864619438953,0.0015075673592149794,0.0012058676912241953,0.0005580059455135563,0.00023096493035518423,0.00033693465884543366,0.0005580466542832497,0.00046358116696490525,6.659414576124489e-05,5.497487701376516e-05,0.00018389467545102236,7.334978012626527e-05,9.404693540990715e-05,0.00015337010583853222,0.00012713806796707536,1.6497722475909425e-05,1.3446400443662375e-05,4.602673382607376e-05,1.6757808760670518e-05,1.8128244134975995e-05,1.8151926002449842e-05,1.3390669406551887e-05,5.1474740318163684e-06,8.19796790474115e-07,0.07333998934553909
43.75,0.0038023775797340013,0.001549704430350077,0.0051865815571934225,0.004492032110791856,0.0013883277482648333,0.0007858757821273356,0.0012428646425376429,0.0014998713266860418,0.001199172016798643,0.0005559664818330672,0.0002302535728500633,0.0003368529989755712,0.0005554029579369731,0.000461139825203531,6.602478652243163e-05,5.448970102003552e-05,0.00018326840292146748,7.302590527007845e-05,9.40381930415638e-05,0.00015266447520967928,0.000126481978026299,1.635698577073678e-05,1.3327928855327272e-05,4.5873714516786937e-05,1.6677442099546997e-05,1.8127093594905617e-05,1.8069088063280974e-05,1.3321875857782058e-05,5.130397612220838e-06,8.157844628776369e-07,0.07312415920943814
43.800000000000004,0.0038002067516834433,0.001542649031602375,0.005179098262965206,0.004480918665852623,0.0013824536277779664,0.0007856380384490527,0.0012417344358792433,0.0014922149252848077,0.0011925139087922124,0.00055392823487522,0.0002295530976712519,0.0003367689767423752,0.0005527705587003907,0.000458710521701623,6.546061014726077e-05,5.4009065496691056e-05,0.00018264189873825194,7.27065026450306e-05,9.40289577272068e-05,0.0001519616121091321,0.0001258289509847696,1.6217523017492614e-05,1.3210560954138335e-05,4.572058734402547e-05,1.6598157683805333e-05,1.812586099070027e-05,1.7986604537618167e-05,1.3253437950234822e-05,5.113272384185357e-06,8.118291074210747e-07,0.07290913587521161
