Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(1),J_total_Bi_relativistic
56.85,0.003392917585129963,0.0007156845564099277,0.0013301447933593035,0.0008193212023657773,0.0001612199631802173,0.0004112459828578494,0.0002803208229381105,4.7476200214931146e-05,3.539108737621762e-05,4.146054228899756e-05,0.00011040740793982914,7.580806634577323e-05,1.4237434756345858e-05,1.0603329448586299e-05,2.0860368813306577e-07,1.6620595011865558e-07,9.076683977151866e-06,2.2170384220596392e-05,1.4773578598495158e-05,1.9227338258073986e-06,1.393681024094749e-06,1.1286376725898307e-06,1.6534608649314648e-06,8.348053596804404e-07,0.017697404814166495
56.900000000000006,0.0033883577837102623,0.0007153220172451266,0.0013258304364758815,0.0008161022272282273,0.00016120214165273782,0.00040993185193600296,0.00027920483600020024,4.718824801504926e-05,3.5164854839369115e-05,4.145909626049064e-05,0.00011005799090445847,7.550582105325321e-05,1.4150346521814198e-05,1.0534962471404605e-05,2.0687476135864731e-07,1.6478899524116493e-07,9.076489406285022e-06,2.210038854851528e-05,1.4714624052856315e-05,1.9109787521423845e-06,1.3847060919025407e-06,1.128617629412829e-06,1.6482615844215202e-06,8.31458973968307e-07,0.017653236637121462
56.95,0.0033838028769628825,0.0007149573418950613,0.0013215309488329165,0.0008128965890534255,0.00016118384574346215,0.00040862183866482944,0.00027809338601829945,4.690220257211228e-05,3.494018698709388e-05,4.145756720116681e-05,0.00010970961997253287,7.520479151533568e-05,1.4063839126029814e-05,1.046707206988777e-05,2.0516137736812887e-07,1.6338508402369812e-07,9.076279767328237e-06,2.203060259298936e-05,1.4655910810601288e-05,1.8993153451018113e-06,1.3758061933764049e-06,1.1285967491103744e-06,1.6430794345493542e-06,8.281305804574364e-07,0.01760921390441628
57.0,0.0033792528655551043,0.0007145905368029094,0.0013172462798623022,0.0008097042320221751,0.00016116507183296965,0.0004073159334745674,0.00027698645585634167,4.6618050306174184e-05,3.471707224768208e-05,4.145595325598203e-05,0.0001093622932690344,7.490497336135358e-05,1.3977908410901638e-05,1.0399654697522461e-05,2.0346339012602771e-07,1.619940922818633e-07,9.076054596691552e-06,2.196102667405867e-05,1.4597439329179116e-05,1.8877416779142463e-06,1.3669795795127587e-06,1.1285749586085717e-06,1.6379139615012887e-06,8.248203986622272e-07,0.017565336004969588
57.050000000000004,0.003374707750126861,0.0007142216084723808,0.001312976379141947,0.0008065251005350529,0.0001611458163911256,0.0004060141267785217,0.00027588402842195116,4.633577774000965e-05,3.4495499139993126e-05,4.145425260496531e-05,0.00010901600890749052,7.460636222863666e-05,1.3892550249855114e-05,1.0332706835679434e-05,2.0178065430034543e-07,1.6061589630156266e-07,9.075813443325024e-06,2.1891661005761927e-05,1.4539209881027426e-05,1.8762554801795498e-06,1.3582241763182049e-06,1.128552153995521e-06,1.6327641620662215e-06,8.215277888010379e-07,0.017521602324320693
57.1,0.003370167531290839,0.0007138505634666408,0.0013087211963956349,0.0008033591392117411,0.00016112607597601648,0.0004047164089735883,0.00027478608666660104,4.605537149829837e-05,3.427545627271278e-05,4.14524634628144e-05,0.00010867076499017635,7.430895376259922e-05,1.3807760547574846e-05,1.02662249933726e-05,2.0011302515323548e-07,1.5925037272524308e-07,9.07555586844007e-06,2.1822505678044775e-05,1.4481222518276572e-05,1.864854192794195e-06,1.3495376365868656e-06,1.1285281990183239e-06,1.6276287097975018e-06,8.182515629810886e-07,0.017478012245725302
57.150000000000006,0.0033656322096325695,0.0007134774084072424,0.001304480681492877,0.0008002062928903537,0.00016110584723289523,0.0004034227704407714,0.0002736926135857653,4.5776818306815636e-05,3.405693234361631e-05,4.145058407849523e-05,0.00010832655960831435,7.40127436168258e-05,1.3723535239749214e-05,1.020020570701991e-05,1.9846035845954467e-07,1.5789739846727853e-07,9.075281445071992e-06,2.1753560642300908e-05,1.4423477044240667e-05,1.8535350313591378e-06,1.3409173997665308e-06,1.1285029251038346e-06,1.6225062737798602e-06,8.149904267470351e-07,0.017434565151686943
57.2,0.003361101785710533,0.0007131021499730708,0.0013002547844487697,0.0007970665066267703,0.00016108512689313632,0.00040213320154569826,0.00027260359221906925,4.550010499163027e-05,3.3839916138838375e-05,4.1448612734845156e-05,0.00010798339084227284,7.37177274531558e-05,1.3639870292817498e-05,1.0134645540206691e-05,1.9682251045535441e-07,1.5655685066074716e-07,9.074989757489363e-06,2.168482570100866e-05,1.4365972992573131e-05,1.842295056063734e-06,1.332360758044281e-06,1.1284761332684548e-06,1.6173958362564722e-06,8.117433872028603e-07,0.017391260425558774
57.25,0.0033565762600562517,0.000712724794899297,0.0012960434554238414,0.0007939397256939624,0.0001610639117732008,0.000400847692639125,0.00027151900565043364,4.522521847830853e-05,3.362439653214863e-05,4.144654774817995e-05,0.00010764125676176171,7.342390094176584e-05,1.3556761703719413e-05,1.0069541083451434e-05,1.9519933781772347e-07,1.5522860663689929e-07,9.074680400462022e-06,2.161630050179885e-05,1.4308709614722701e-05,1.8311312458242078e-06,1.323864926529745e-06,1.1284475980311644e-06,1.6122969240225998e-06,8.085100093396473e-07,0.017348097452909016
57.300000000000004,0.0033520556331743884,0.0007123453499763421,0.0012918466447239016,0.0007908258955813249,0.00016104219877361106,0.0003995662340574396,0.0002704388370082156,4.4952145791124954e-05,3.341036248423385e-05,4.144438746790449e-05,0.00010730015542602671,7.313125976125099e-05,1.3474205499647545e-05,1.0004888953974637e-05,1.935906976758996e-07,1.5391254393762888e-07,9.074352978405316e-06,2.1547984536154167e-05,1.4251685876067397e-05,1.820040574317888e-06,1.3154271152397168e-06,1.1284170731578167e-06,1.6072097016259317e-06,8.052904871709017e-07,0.017305075622491135
57.35,0.003347539905542846,0.0007119638220488532,0.001287664302799887,0.0007877249619940065,0.00016101998487793535,0.0003982888161231589,0.0002693630694653462,4.4680874052279704e-05,3.3197803041986126e-05,4.144213027612711e-05,0.00010696008488404178,7.283979959870436e-05,1.3392197737802818e-05,9.94068579547088e-06,1.919964476533052e-07,1.5260854036025324e-07,9.074007104423474e-06,2.1479877142798026e-05,1.4194900460835372e-05,1.8090200855104482e-06,1.3070446005207198e-06,1.1283842987867897e-06,1.6021349134221987e-06,8.020855573610157e-07,0.017262194326796532
57.400000000000006,0.00334302907761286,0.0007115802180146872,0.0012834963802477002,0.0007846368708522367,0.0001609972671517818,0.00039701542914541855,0.0002682916862394621,4.4411390481122e-05,3.298670733779678e-05,4.143977458727769e-05,0.00010662104317469892,7.254951614979487e-05,1.3310734505153025e-05,9.876928277884339e-06,1.9041644593867082e-07,1.5131647403292648e-07,9.073642399279687e-06,2.1411977515687575e-05,1.413835178565246e-05,1.7980669663299113e-06,1.298714793602947e-06,1.1283490092662524e-06,1.5970736935114843e-06,7.988962944678011e-07,0.017219452962241408
57.45,0.0033385231498091012,0.0007111945448239077,0.0012793428278080534,0.0007815615682906582,0.0001609740427418021,0.00039574606342046033,0.0002672246705930357,4.414368239338049e-05,3.277706458885681e-05,4.1437318847729256e-05,0.000106283028326997,7.226040511884415e-05,1.3229811918194886e-05,9.813613097188141e-06,1.888505513838157e-07,1.5003622351809347e-07,9.073258490324034e-06,2.1344284716385648e-05,1.408203802129481e-05,1.7871786142945842e-06,1.2904353041579629e-06,1.1283109409292504e-06,1.592027286033165e-06,7.957238143823092e-07,0.0171768509290743
