Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(1),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_5d3/2(1),J_6s1/2(2),J_total_Ce_relativistic
62.2,0.0016988958362377435,0.0003758252582655265,0.0001400741900906105,8.791738224056921e-05,8.59272757751126e-05,3.6418366337882016e-05,2.3481825088095077e-05,1.0865819072682899e-06,8.297276884641948e-07,2.04723435882894e-05,8.390712991336979e-06,5.404853197899707e-06,2.4505628997807486e-07,1.8690068982927924e-07,1.8690068982927924e-07,3.7056626995701483e-06,1.2836394245883446e-06,8.093436514865809e-07,1.5577733803714087e-08,3.1043292638968585e-07,0.0052245034263323125
62.25,0.0016950248852623017,0.00037486171609313546,0.00013946767203522914,8.749607375140166e-05,8.57030468702063e-05,3.625577673755555e-05,2.336604034169504e-05,1.0795173448324456e-06,8.241052758010955e-07,2.0418722459411506e-05,8.353002072774196e-06,5.37803697704938e-06,2.4346354783416677e-07,1.8563593408194044e-07,1.8563593408194044e-07,3.6960788429238493e-06,1.2779311858469216e-06,8.053797163915547e-07,1.5476835961716113e-08,3.0964296232728433e-07,0.005210285389224772
62.300000000000004,0.0016911631875038248,0.00037390061577168764,0.00013886411738229975,8.707699831348925e-05,8.547938369374476e-05,3.609400638245029e-05,2.3250887823914442e-05,1.072503548399672e-06,8.18524595183928e-07,2.0365236261064917e-05,8.315483202405714e-06,5.351369059063238e-06,2.418825931245723e-07,1.8438090681720245e-07,1.8438090681720245e-07,3.686531422329883e-06,1.2722364465480972e-06,8.014253200292627e-07,1.537633935372955e-08,3.0885654791153784e-07,0.0051961128516763554
62.35,0.0016873107220468876,0.0003729419528761528,0.00013826351022873704,8.666014307320935e-05,8.525628537164835e-05,3.593305074210169e-05,2.313636378361594e-05,1.0655401200166656e-06,8.129853107617407e-07,2.031188485786005e-05,8.278155320585352e-06,5.324848574478094e-06,2.403131980403023e-07,1.831353997203678e-07,1.831353997203678e-07,3.677016860495281e-06,1.266553893380006e-06,7.97479389193697e-07,1.5276299950597254e-08,3.0807308204614724e-07,0.005181985627101221
62.400000000000006,0.001683467468009484,0.0003719857229712538,0.00013766583476320388,8.624549525602659e-05,8.503375102523252e-05,3.577290531292334e-05,2.3022464493450323e-05,1.0586266651003257e-06,8.074870895904683e-07,2.025866811260015e-05,8.24101735662217e-06,5.298474637901024e-06,2.387551323157907e-07,1.8189920190819894e-07,1.8189920190819894e-07,3.6675313942278758e-06,1.2608826329407882e-06,7.935411906635232e-07,1.5176824770782582e-08,3.0729220674594947e-07,0.00516790353188488
62.45,0.00167963340454308,0.0003710319216116797,0.00013707107526555407,8.583304216598094e-05,8.481177977128065e-05,3.5613565618039757e-05,2.290918624969795e-05,1.0517627924071056e-06,8.020296016060052e-07,2.020558588484256e-05,8.204068228834788e-06,5.272246348001216e-06,2.3720816651227458e-07,1.806721030937153e-07,1.806721030937153e-07,3.6580711625611872e-06,1.2552222081418545e-06,7.896103457911697e-07,1.507806047120818e-08,3.065137766823676e-07,0.0051538663856056785
62.5,0.0016758085108326561,0.00037008054434229575,0.0001364792161062773,8.542277118517844e-05,8.459037072211574e-05,3.5455027207120005e-05,2.2796525372111023e-05,1.0449481140026501e-06,7.966125195975371e-07,2.015263802948516e-05,8.167306845014295e-06,5.2461627880104845e-06,2.356720752961293e-07,1.7945389674637558e-07,1.7945389674637558e-07,3.648632296223064e-06,1.249572602059642e-06,7.856868335545181e-07,1.49801629233222e-08,3.0573771979609664e-07,0.005139874010953445
62.550000000000004,0.001671992766096754,0.0003691315866983524,0.0001358902417459484,8.501466977328579e-05,8.436952298567174e-05,3.5297285656212474e-05,2.2684478203757105e-05,1.0381822452317403e-06,7.912355191811459e-07,2.009982439541225e-05,8.130732103286875e-06,5.2202230267224114e-06,2.3414664063647178e-07,1.7824438317508526e-07,1.7824438317508526e-07,3.6392110063798512e-06,1.2439342291031894e-06,7.817709819260102e-07,1.4883253311541801e-08,3.049638161997405e-07,0.005125926233399526
62.6,0.001668186149587524,0.0003681850442056926,0.00013530413673468005,8.460872546702842e-05,8.414923566556436e-05,3.514033656758079e-05,2.2573041110863725e-05,1.0314648046885302e-06,7.858982787736787e-07,2.00471448242328e-05,8.094342893357607e-06,5.194426119968148e-06,2.326316548486168e-07,1.770433724636799e-07,1.770433724636799e-07,3.6298036706546005e-06,1.2383079141287306e-06,7.77863448339866e-07,1.4787378076712345e-08,3.041914894457844e-07,0.005112022880823177
62.650000000000006,0.0016643886405907646,0.00036724091238095547,0.00013472088571157817,8.420492587969138e-05,8.392950786116082e-05,3.4984175569540496e-05,2.2462210482663873e-05,1.0247954141870666e-06,7.806004795668698e-07,1.9994599149142137e-05,8.058138098107934e-06,5.168771112535732e-06,2.311269234137929e-07,1.7585068719218959e-07,1.7585068719218959e-07,3.6204069145370396e-06,1.2326948608125315e-06,7.739651908473976e-07,1.4692490743798604e-08,3.0341971394895453e-07,0.005098163783324392
62.7,0.0016606002184259706,0.0003662991867317808,0.00013414047340420192,8.380325870062429e-05,8.371033866764952e-05,3.4828798316297114e-05,2.23519827312428e-05,1.0181736987321117e-06,7.75341805501733e-07,1.9942187193935916e-05,8.022116595511012e-06,5.143257040489405e-06,2.29632267510812e-07,1.7466616488221144e-07,1.7466616488221144e-07,3.611017686464735e-06,1.2270966110939306e-06,7.700774321121847e-07,1.4598463599832134e-08,3.0264708940067216e-07,0.005084348773340918
62.75,0.0016568208624463709,0.0003653598627570093,0.00013356288462802575,8.340371169474894e-05,8.349172717610861e-05,3.4674200487784896e-05,2.2242354291385646e-05,1.0115992864902357e-06,7.701219432431975e-07,1.9889908772201394e-05,7.98627726082136e-06,5.117882933835792e-06,2.281475262020043e-07,1.7348966011099206e-07,1.7348966011099206e-07,3.6016333250462383e-06,1.2215149977587335e-06,7.662016186256745e-07,1.4505123721229075e-08,3.01872053954376e-07,0.005070577686017406
62.800000000000004,0.0016530505520389721,0.0003644229359468822,0.00013298810428590582,8.300627270207065e-05,8.327367247357424e-05,3.4520377789506826e-05,2.2133321620426244e-05,1.0050718087612026e-06,7.649405821550052e-07,1.9837763686707676e-05,7.950618968988897e-06,5.092647819475823e-06,2.2667255822359173e-07,1.7232104624626584e-07,1.7232104624626584e-07,3.5922516171048458e-06,1.215952092231156e-06,7.623393773987472e-07,1.4412298081666433e-08,3.0109314744929956e-07,0.0050568503596438484
62.85,0.0016492892666246006,0.00036348840178323957,0.0001324161173675497,8.261092963719292e-05,8.305617364310818e-05,3.436732595237561e-05,2.2024881198097006e-05,9.985908999496342e-07,7.597974142748579e-07,1.9785751729011864e-05,7.915140597241887e-06,5.067550724374347e-06,2.2520724333959684e-07,1.7116021676235612e-07,1.7116021676235612e-07,3.5828708454336754e-06,1.2104101494121175e-06,7.584924719554425e-07,1.4319850312174167e-08,3.003092233307888e-07,0.005043166635951371
62.900000000000006,0.0016455369856579385,0.00036255625573971493,0.0001318469089489885,8.221767048883478e-05,8.28392297638646e-05,3.421504073255549e-05,2.191702952637964e-05,9.921561975369414e-07,7.546921342898033e-07,1.9733872679293198e-05,7.879841027779166e-06,5.0425906788742025e-06,2.2375148322821887e-07,1.7000708610739506e-07,1.7000708610739506e-07,3.5734898253607797e-06,1.2048915510182155e-06,7.546627588317656e-07,1.4227698249099457e-08,2.995195490886382e-07,0.005029526360139286
62.95,0.0016417936886275672,0.0003616264932819305,0.00013128046419205367,8.182648331935223e-05,8.262283991115665e-05,3.4063517911305357e-05,2.180976312935716e-05,9.85767342053543e-07,7.496244395118782e-07,1.968212630642236e-05,7.844719150509422e-06,5.017766720078138e-06,2.2230520188018433e-07,1.6886159010158934e-07,1.6886159010158934e-07,3.5641079294235865e-06,1.199398748441308e-06,7.508521451116969e-07,1.4135813689614126e-08,2.9872380644838505e-07,0.0050159293806596025
63.0,0.0016380593550560018,0.00036069910986768827,0.0001307167683438557,8.143735626426203e-05,8.240700315652199e-05,3.3912753294822567e-05,2.170307855306667e-05,9.794239770513399e-07,7.445940298539805e-07,1.9630512368267388e-05,7.809773865773686e-06,4.993077895219982e-06,2.2086834549965004e-07,1.677236858570434e-07,1.677236858570434e-07,3.554725099647134e-06,1.193934205769283e-06,7.470625469637177e-07,1.4044215394983569e-08,2.979220555354285e-07,0.005002375548897784
63.050000000000004,0.00163433396449973,0.00035977410094716126,0.00013015580673626716,8.105027753176923e-05,8.219171856778801e-05,3.3762742714087924e-05,2.1596972365353323e-05,9.731257490764663e-07,7.396006078059876e-07,1.957903061223247e-05,7.775004086987624e-06,4.968523264946769e-06,2.1944088190960907e-07,1.6659335122056848e-07,1.6659335122056848e-07,3.545341847117821e-06,1.1885003433710652e-06,7.432958487951159e-07,1.3952965540055123e-08,2.971147213822722e-07,0.0049888647188751
63.1,0.00163061749654925,0.0003588514619630823,0.0001295975647854086,8.066523540229796e-05,8.197698520913655e-05,3.3613482024711675e-05,2.1491441155725277e-05,9.668723076423036e-07,7.346438784111103e-07,1.9527680776020434e-05,7.740408743141578e-06,4.9441019064352264e-06,2.1802279947516092e-07,1.6547058375189099e-07,1.6547058375189099e-07,3.5359592387537834e-06,1.1830994824021613e-06,7.395538625861276e-07,1.386216979834065e-08,2.9630260418175987e-07,0.004975396746973706
63.150000000000006,0.0016269099308291032,0.00035793118835093015,0.0001290420279911373,8.028221822802461e-05,8.176280214116768e-05,3.346496710678027e-05,2.1386481535209495e-05,9.60663305202747e-07,7.297235492424713e-07,1.9476462588604325e-05,7.705986781099336e-06,4.9198129162696205e-06,2.1661410556919843e-07,1.643553992604918e-07,1.643553992604918e-07,3.5265788714053797e-06,1.1777337907339228e-06,7.358382872060668e-07,1.3771971981217174e-08,2.9548685933519793e-07,0.004961971491567863
63.2,0.0016232112469979126,0.00035701327553911593,0.00012848918193654002,7.990121443241522e-05,8.154916842096328e-05,3.3317193864704387e-05,2.128209013620879e-05,9.544983971257413e-07,7.248393303799249e-07,1.942537577138889e-05,7.671737167641157e-06,4.89565541301336e-06,2.1521482461576588e-07,1.632478299346992e-07,1.632478299346992e-07,3.5172028336821914e-06,1.172405231107695e-06,7.321506679905252e-07,1.3682534300109298e-08,2.9466888895203027e-07,0.004948588812438999
63.25,0.0016195214247484142,0.0003560977189491656,0.0001279390122874281,7.952221250976489e-05,8.133608310214975e-05,3.317015822706764e-05,2.1178263612359595e-05,9.4837724166706e-07,7.199909343870914e-07,1.9374420039537855e-05,7.637658891201877e-06,4.87162853941338e-06,2.1382499575628097e-07,1.6214792210632951e-07,1.6214792210632951e-07,3.507833656198068e-06,1.1671155126858898e-06,7.284923574627809e-07,1.3594003253612613e-08,2.938501363299502e-07,0.004935248569965083
63.300000000000004,0.0016158404438074913,0.00035518451399590224,0.00012739150479183626,7.914520102474106e-05,8.112354523496029e-05,3.302385614647645e-05,2.107499863839089e-05,9.422994999443419e-07,7.151780762886233e-07,1.93235951034392e-05,7.6037509632619535e-06,4.847731464184704e-06,2.1244467019274077e-07,1.6105573370289049e-07,1.6105573370289049e-07,3.4984742512472522e-06,1.1618660475179264e-06,7.248644786737368e-07,1.3506471460598018e-08,2.9303184119513525e-07,0.004921950624221279
63.35,0.0016121682839362087,0.0003542736560876266,0.0001268466452795246,7.877016861192967e-05,8.091155386629676e-05,3.287828359941085e-05,2.097229190998408e-05,9.362648359113787e-07,7.104004735476912e-07,1.927290067027709e-05,7.5700124193568454e-06,4.8239633833318545e-06,2.1107390826967288e-07,1.5997133144685086e-07,1.5997133144685086e-07,3.489127843257821e-06,1.1566579136613504e-06,7.212678930700667e-07,1.3419950853478902e-08,2.922148527347746e-07,0.004908694834215781
63.400000000000006,0.0016085049249298417,0.00035336514062629464,0.00012630441966148304,7.83971039753839e-05,8.070010803979057e-05,3.273343658607603e-05,2.087014014363372e-05,9.302729163326371e-07,7.056578460436813e-07,1.9222336445676254e-05,7.536442319678608e-06,4.800323520974206e-06,2.0971277636275793e-07,1.5889478786753188e-07,1.5889478786753188e-07,3.4797978916923383e-06,1.1514918267187722e-06,7.177031749643644e-07,1.3334369985253434e-08,2.9139958564806666e-07,0.004895481057459492
63.45,0.0016048503466179103,0.0003524589630076953,0.00012576481392943998,7.802599588817672e-05,8.048920679586347e-05,3.258931113025518e-05,2.0768540076509368e-05,9.243234107580375e-07,7.009499160501189e-07,1.9171902135383052e-05,7.503039749252906e-06,4.776811129653579e-06,2.0836134364655033e-07,1.5782617819560776e-07,1.5782617819560776e-07,3.4704880083539193e-06,1.146368121328008e-06,7.141705945121866e-07,1.3249598526457988e-08,2.9058614312195093e-07,0.004882309149935955
63.5,0.0016012045288642065,0.00035155511862162487,0.0001252278141553728,7.765683319195563e-05,8.027884917178743e-05,3.244590327916293e-05,2.066748846631823e-05,9.184159914979596e-07,6.962764082127938e-07,1.9121597446945773e-05,7.469803817683863e-06,4.7534254901138675e-06,2.07019678816406e-07,1.5676557721285212e-07,1.5676557721285212e-07,3.4612018712821434e-06,1.141286743681904e-06,7.106701106048853e-07,1.3165489241269905e-08,2.8977454845780396e-07,0.004869178966357833
63.550000000000004,0.0015975674515668254,0.00035065360285206073,0.00012469340649102231,7.728960479650095e-05,8.006903420174416e-05,3.23032091032999e-05,2.056698209116885e-05,9.125503335984934e-07,6.91637049528103e-07,1.9071422091356842e-05,7.436733658469159e-06,4.73016591055454e-06,2.056878468405497e-07,1.5571305613058186e-07,1.5571305613058186e-07,3.4519431375645505e-06,1.1362472555095867e-06,7.072013743362178e-07,1.3081919302951457e-08,2.889649729073888e-07,0.004856090360475912
63.6,0.0015939390946581957,0.0003497544110773337,0.00012416157716741018,7.692429967928701e-05,7.985976091688414e-05,3.216122469630821e-05,2.046701774943575e-05,9.067261148169245e-07,6.870315693216013e-07,1.9021375784619872e-05,7.403828427897298e-06,4.7070317253715804e-06,2.0436590581711293e-07,1.546686795691746e-07,1.546686795691746e-07,3.4427153574293434e-06,1.131248849212836e-06,7.037637428161229e-07,1.2998815125408289e-08,2.8815786016929216e-07,0.004843043185229433
63.650000000000006,0.0015903194381051036,0.0003488575386702974,0.00012363231249435866,7.656090688504578e-05,7.965102834538482e-05,3.201994617482772e-05,2.036759225962487e-05,9.009430155974442e-07,6.824596992267504e-07,1.8971458249205795e-05,7.371087303548368e-06,4.684022293410994e-06,2.0305390400801538e-07,1.5363250270812368e-07,1.5363250270812368e-07,3.4335218919170243e-06,1.126290373128865e-06,7.003563022309979e-07,1.2916156600327532e-08,2.873539203384649e-07,0.0048300372926780525
63.7,0.0015867084619087246,0.00034796298099849766,0.00012310559886001446,7.619941552533419e-05,7.944283551250867e-05,3.187936967835345e-05,2.0268702460240136e-05,8.952007190471003e-07,6.779211731638824e-07,1.892166921536476e-05,7.338509482428793e-06,4.661136995771097e-06,2.0175187711684067e-07,1.5260456867144466e-07,1.5260456867144466e-07,3.4243658362574463e-06,1.1213703652893407e-06,6.969778983252242e-07,1.2833968637680682e-08,2.8655404362578184e-07,0.004817072533818291
63.75,0.001583106146104647,0.00034707073342433905,0.00012258142273037444,7.58398147781036e-05,7.923518144066032e-05,3.1739491369093616e-05,2.017034520965072e-05,8.894989109119647e-07,6.734157273193541e-07,1.8872008422262967e-05,7.306094178778578e-06,4.638375233199842e-06,2.004598458715023e-07,1.5158490620699592e-07,1.5158490620699592e-07,3.4152499508189717e-06,1.11648709364743e-06,6.936271720131345e-07,1.275231131133636e-08,2.857592114357114e-07,0.0048041487584422025
63.800000000000004,0.0015795124707628982,0.00034618079130525046,0.00012205977064881504,7.548209388727265e-05,7.90280651494434e-05,3.160030743182877e-05,2.0072517385959366e-05,8.838372795535336e-07,6.689431001249075e-07,1.8822475618917654e-05,7.273840621597302e-06,4.6157364231427354e-06,1.9917781396474265e-07,1.505735277106539e-07,1.505735277106539e-07,3.406176601171769e-06,1.111638600596934e-06,6.90302597687443e-07,1.267127420647119e-08,2.849704495682604e-07,0.00479126581512303
63.85,0.0015759274159879726,0.0003452931499938494,0.0001215406292356247,7.512624216230293e-05,7.882148565571695e-05,3.146181407377186e-05,1.9975215886871627e-05,8.782155159253519e-07,6.645030322372286e-07,1.877307056490745e-05,7.241748051941359e-06,4.593219996504728e-06,1.9790576639656454e-07,1.495704276375105e-07,1.495704276375105e-07,3.3971477084460267e-06,1.1068227497153614e-06,6.87002521977464e-07,1.2590972437688345e-08,2.8418881149685685e-07,0.004778423551291245
63.900000000000006,0.0015723509619188511,0.0003444078048381036,0.0001210239851875384,7.477224897777703e-05,7.861544197365084e-05,3.1324007524428956e-05,1.987843762956583e-05,8.726333135498503e-07,6.600952665176951e-07,1.8723793030840022e-05,7.209815720050261e-06,4.570825394195958e-06,1.9664366825284887e-07,1.4857558133262397e-07,1.4857558133262397e-07,3.3881647107975486e-06,1.1020372729911322e-06,6.837252011811719e-07,1.2511537455844084e-08,2.834153421679701e-07,0.004765621813286647
63.95,0.0015687830887290307,0.00034352475118149233,0.00012050982527727631,7.442010377298014e-05,7.840993311478134e-05,3.118688403546115e-05,1.978217955056418e-05,8.670903684954152e-07,6.557195480123298e-07,1.8674642798564486e-05,7.178042882363942e-06,4.5485520635362805e-06,1.9539146394395053e-07,1.4758894430364892e-07,1.4758894430364892e-07,3.3792285364439257e-06,1.0972798172750854e-06,6.804688362558151e-07,1.243309705509168e-08,2.8265097624687336e-07,0.004752860446283451
64.0,0.0015652237766265416,0.00034264398436316537,0.00011999813635308411,7.406979605148372e-05,7.820495808806553e-05,3.105043988054707e-05,1.9686438605604494e-05,8.615863793536641e-07,6.513756239319358e-07,1.8625619661121157e-05,7.14642879849543e-06,4.526399454596632e-06,1.9414907691625913e-07,1.4661045194717165e-07,1.4661045194717165e-07,3.3703395884232935e-06,1.0925479892365414e-06,6.772316049793898e-07,1.2355745083462919e-08,2.818963669501167e-07,0.0047401392940789894
64.05,0.0015616730058539737,0.0003417654997181007,0.00011948890533827712,7.372131538073248e-05,7.800051589993564e-05,3.0914671355246456e-05,1.9591211769513007e-05,8.561210472169461e-07,6.470632436324319e-07,1.8576723422427315e-05,7.114972728224666e-06,4.504367016556972e-06,1.929164098388797e-07,1.456400197301e-07,1.456400197301e-07,3.3614977409652806e-06,1.0878393986056112e-06,6.740116915594362e-07,1.2279509858798528e-08,2.811517002168641e-07,0.0047274581988654436
64.10000000000001,0.0015581307566884955,0.0003408892925772607,0.0001189821192307867,7.337465139163378e-05,7.779660555435263e-05,3.0779574776864495e-05,1.949649603607793e-05,8.506940756560527e-07,6.427821585953737e-07,1.8527953896703153e-05,7.083673928578855e-06,4.482454194160224e-06,1.9169334525696815e-07,1.4467754381724135e-07,1.4467754381724135e-07,3.3527023471510144e-06,1.083151699856879e-06,6.708073144512863e-07,1.2204335937444316e-08,2.8041658563774754e-07,0.0047148170011853735
64.15,0.0015545970094418794,0.00034001535826774727,0.00011847776510271028,7.302979377815031e-05,7.759322605285956e-05,3.064514648431722e-05,1.9402288417924023e-05,8.453051706981494e-07,6.385321224086704e-07,1.8479310907648114e-05,7.0525316510631755e-06,4.460660424339722e-06,1.9047974669312285e-07,1.4372290212651455e-07,1.4372290212651455e-07,3.34395225736957e-06,1.078482632671799e-06,6.676167533747261e-07,1.2130090827186116e-08,2.7969009618037483e-07,0.004702215540230544
64.2,0.0015510717444605152,0.00033914369211295416,0.00011797583009986288,7.268673229689454e-05,7.739037639463398e-05,3.0511382837997353e-05,1.9308585946387766e-05,8.399540408049045e-07,6.343128907474779e-07,1.8430794287382948e-05,7.021545139102379e-06,4.4389851330938575e-06,1.892754601687755e-07,1.427759557842665e-07,1.427759557842665e-07,3.33524584794003e-06,1.0738300614820273e-06,6.644383764526142e-07,1.2056596377207987e-08,2.7897095636874557e-07,0.0046896536544864705
64.25,0.0015475549421254346,0.0003382742894327192,0.00011747630144133268,7.234545676672678e-05,7.718805557654026e-05,3.037828021964146e-05,1.9215385671393657e-05,8.346403968508435e-07,6.30124221355291e-07,1.8382403875178663e-05,6.990713625749686e-06,4.417427732676529e-06,1.8808031610895722e-07,1.4183655094509732e-07,1.4183655094509732e-07,3.326581059147938e-06,1.0691920141590521e-06,6.612706680559107e-07,1.1983671691887805e-08,2.782578005443973e-07,0.004677131182553835
64.3,0.0015440465828523286,0.0003374071455434746,0.00011697916641903885,7.200595706835558e-05,7.698626259318123e-05,3.0245835032197674e-05,1.9122684661331204e-05,8.293639521019049e-07,6.259658740252156e-07,1.8334139515997822e-05,6.960036331713428e-06,4.395987619164955e-06,1.8689413158624067e-07,1.4090452093353315e-07,1.4090452093353315e-07,3.317955441829716e-06,1.0645667195297425e-06,6.581122573938672e-07,1.1911169909460795e-08,2.775493936317331e-07,0.004664647963911816
64.35000000000001,0.0015405466470915646,0.00033654225575839494,0.00011648441239729203,7.166822314394067e-05,7.678499643694931e-05,3.0114043699694325e-05,1.903048000293278e-05,8.241244221942041e-07,6.218376105814247e-07,1.8286001058878253e-05,6.929512463745291e-06,4.374664170458405e-06,1.85716712853227e-07,1.3997968865894777e-07,1.3997968865894777e-07,3.309366211520512e-06,1.059952642943006e-06,6.549619472409243e-07,1.183899724156191e-08,2.768447418066015e-07,0.00465220383946033
64.4,0.001537055115328208,0.0003356796153875461,0.00011599202681235836,7.133224499669904e-05,7.65842560980774e-05,2.998290266710957e-05,1.8938768801152437e-05,8.189215251130099e-07,6.177391948608041e-07,1.8237988355192896e-05,6.899141213426273e-06,4.3534567447521014e-06,1.8454785810770692e-07,1.3906186925035457e-07,1.3906186925035457e-07,3.3008103090567307e-06,1.0553485186824048e-06,6.51818741568121e-07,1.1767113293869252e-08,2.7614308789981317e-07,0.00463979865182022
64.45,0.0015335719680820326,0.00033481921973802924,0.0001155019971720247,7.099801269051278e-05,7.638404056468875e-05,2.9852408400241483e-05,1.8847548179045296e-05,8.137549811719117e-07,6.136703926947694e-07,1.819010125682225e-05,6.86892175637782e-06,4.332364679520154e-06,1.8338736043061933e-07,1.3815087285409166e-07,1.3815087285409166e-07,3.2922844663970962e-06,1.0507533777034608e-06,6.48681870369267e-07,1.1695519689745368e-08,2.7544384114993737e-07,0.004627432245484787
64.5,0.0015300971859075411,0.00033396106411412625,0.00011501431105516812,7.066551634954045e-05,7.618434882284695e-05,2.9722557385579363e-05,1.875681527764801e-05,8.086245129922039e-07,6.096309718912738e-07,1.8142339614278482e-05,6.838853251916774e-06,4.311387291030658e-06,1.8223501083419982e-07,1.372465075350233e-07,1.372465075350233e-07,3.283785276303607e-06,1.0461665690455066e-06,6.455508097386473e-07,1.1624246401491228e-08,2.747465076192325e-07,0.004615104466950536
64.55,0.00152663074939398,0.00033310514381744265,0.00011452895611132732,7.033474615783052e-05,7.598517985660504e-05,2.9593346130175655e-05,1.866656725585994e-05,8.035298454824646e-07,6.056207022169914e-07,1.8094703274821266e-05,6.808934843162971e-06,4.290523874404429e-06,1.810906013562131e-07,1.3634858222062243e-07,1.3634858222062243e-07,3.275309264417454e-06,1.0415877733694628e-06,6.424252953227803e-07,1.1553342599638048e-08,2.740506654002221e-07,0.004602815164908057
64.60000000000001,0.0015231726391653527,0.00033225145414704884,0.00011404592006027667,7.000569235893745e-05,7.578653264805427e-05,2.9464771161518697e-05,1.857680129032514e-05,7.984707058183344e-07,6.016393553796776e-07,1.8047192080606095e-05,6.779165657598821e-06,4.269773704217294e-06,1.7995392813590578e-07,1.354569096271786e-07,1.354569096271786e-07,3.2668529621881246e-06,1.0370170074103946e-06,6.393053276374464e-07,1.1482872838501027e-08,2.733559824974845e-07,0.004590564190477498
64.65,0.0015197228358804383,0.0003313999903996213,0.00011356519069160378,6.96783452555408e-05,7.558840617737256e-05,2.9336829027406486e-05,1.848751457531526e-05,7.934468234224992e-07,5.976867050107115e-07,1.7999805866905523e-05,6.749544808070498e-06,4.249136035634226e-06,1.788247944082477e-07,1.3457130910833194e-07,1.3457130910833194e-07,3.2584129790783503e-06,1.0324546186717196e-06,6.361911683652664e-07,1.1412912852695972e-08,2.726622308320032e-07,0.004578351397380981
64.7,0.0015162813202327984,0.00033055074786958005,0.00011308675586428815,6.935269520906589e-05,7.539079942287204e-05,2.9209516295820855e-05,1.839870432261304e-05,7.884579299448557e-07,5.937625266478027e-07,1.7952544460442284e-05,6.720071394210778e-06,4.2286101060521455e-06,1.7770301335510348e-07,1.336916093681159e-07,1.336916093681159e-07,3.2499860724820207e-06,1.0279012703551273e-06,6.330833275382422e-07,1.1343537017638785e-08,2.719692388863324e-07,0.0045661766419248665
64.75,0.0015128480729507947,0.0003297037218492268,0.00011261060350628392,6.902873263930803e-05,7.519371136104659e-05,2.9082829554802845e-05,1.831036776139682e-05,7.835037592428852e-07,5.898665977178814e-07,1.790540767787159e-05,6.690744504254806e-06,4.208195137217554e-06,1.7658841075515782e-07,1.328176509836727e-07,1.328176509836727e-07,3.241569213860528e-06,1.0233579172209396e-06,6.299825423448379e-07,1.1274795076360033e-08,2.7127676461101573e-07,0.00455403978275333
64.8,0.0015094230747976004,0.000328858907628881,0.00011213672161410458,6.870644802405865e-05,7.49971409666187e-05,2.8956765412328677e-05,1.8222502138125753e-05,7.785840473622113e-07,5.859986975201549e-07,1.785839532444665e-05,6.6615632172114005e-06,4.187890337774893e-06,1.754808273786187e-07,1.319492886867026e-07,1.319492886867026e-07,3.2331596497226833e-06,1.0188257737042985e-06,6.268897490521592e-07,1.120668602651998e-08,2.705843368994789e-07,0.004541940680482851
64.85000000000001,0.0015060063065712097,0.00032801630049701425,0.00011166509825241022,6.838583189873407e-05,7.480108721258579e-05,2.8831320496186538e-05,1.8135104716425792e-05,7.736985325173484e-07,5.821586072093328e-07,1.7811507192898e-05,6.632526605345023e-06,4.167694906192476e-06,1.7438012107790627e-07,1.310863933575035e-07,1.310863933575035e-07,3.224754956236245e-06,1.0143062760811454e-06,6.238060500805804e-07,1.1139143235483485e-08,2.698911561413985e-07,0.004529879197421423
64.9,0.001502597749104454,0.00032717589574038456,0.00011119572155359801,6.806687485600705e-05,7.460554907026648e-05,2.870649145385431e-05,1.8048172776976585e-05,7.68846955072644e-07,5.783461097790247e-07,1.7764743062552997e-05,6.603633736916898e-06,4.147608034004871e-06,1.7328616853161956e-07,1.3022885369107662e-07,1.3022885369107662e-07,3.216353086452097e-06,1.009801040719488e-06,6.207326785224742e-07,1.1072040902024246e-08,2.691961254419843e-07,0.004517855197536395
64.95,0.001499197383265006,0.00032633768864416703,0.00011072857971739402,6.774956754544008e-05,7.441052550934569e-05,2.8582274952377752e-05,1.7961703617398916e-05,7.640290575233924e-07,5.745609900452924e-07,1.7718102698716707e-05,6.574883679128011e-06,4.127628909303787e-06,1.7219886660596275e-07,1.2937657750115782e-07,1.2937657750115782e-07,3.207952409329479e-06,1.0053118204396732e-06,6.176709623210308e-07,1.1005221088064324e-08,2.684980173145759e-07,0.004505868546690467
65.0,0.001495805189955393,0.00032550167449208546,0.0001102636610104488,6.743390067312181e-05,7.421601549792001e-05,2.8458667678249814e-05,1.787569455214317e-05,7.592445844771445e-07,5.708030346303743e-07,1.7671585852330462e-05,6.546275501202622e-06,4.107756720404467e-06,1.7111813330544446e-07,1.2852949263512485e-07,1.2852949263512485e-07,3.199551739956861e-06,1.000840460758859e-06,6.146222899425959e-07,1.0938530942674862e-08,2.677957133724977e-07,0.0044939191130197445
