Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_7p1/2(2),J_7p3/2(1),J_total_Mc_relativistic
42.150000000000006,0.0037580191650891433,0.0019635293719236675,0.005424582008241807,0.0049577443948331575,0.0016955462590457263,0.0007807563903969538,0.0012642206206633436,0.0019046988094694659,0.001545886221692814,0.0006530352378936801,0.0002870228043191998,0.00033446067857614733,0.0006966897721304047,0.0005913293235715566,0.00010201682788749947,8.483584055060877e-05,0.00021362405555609408,0.00010038999172123738,9.429289881668643e-05,0.0001940589125523237,0.0001649055213433766,2.6760830401428997e-05,2.2027575304301263e-05,5.504182027495728e-05,2.4554512138545564e-05,1.925404918223853e-05,2.706805206745681e-05,2.1397091866988285e-05,7.868260015476435e-06,2.2426788161564033e-06,7.706762603884444e-07,0.08347183076771185
42.2,0.003756037077026175,0.0019548403149535283,0.005417544709550663,0.004946168311486904,0.001689426669948807,0.0007797732968391273,0.0012635746635693713,0.0018952076325426167,0.0015374726810373092,0.000651203805779226,0.00028549469830298755,0.0003344588770816777,0.0006935692183348533,0.0005883485237039416,0.00010114087777685955,8.408372868074376e-05,0.00021310024556350047,9.9734661705905e-05,9.428929366771657e-05,0.00019322688899648698,0.00016409922792344364,2.6532059791776784e-05,2.183296216700371e-05,5.49132390652991e-05,2.438699323929753e-05,1.92526075739159e-05,2.6953143497020582e-05,2.1293082639368053e-05,7.850240778145358e-06,2.2272669780899796e-06,7.706143525205514e-07,0.08322129184483441
42.25,0.0037540542684370948,0.0019461884502852426,0.005410508449250844,0.004934609999243569,0.0016833148036827128,0.0007788081286371612,0.0012629196860133014,0.0018857632674168083,0.001529104687672365,0.00064936887039325,0.0002839848130925864,0.00033445657861956476,0.0006904602468710049,0.0005853810295511947,0.00010027290186277171,8.33386595358862e-05,0.00021257446150669214,9.908653177385273e-05,9.428609477691986e-05,0.00019239752297811998,0.00016329622257864435,2.6305352980530387e-05,2.1640157821183452e-05,5.478408312265438e-05,2.4221275487350953e-05,1.925128848638914e-05,2.6838587911354124e-05,2.118948710582661e-05,7.83213829850324e-06,2.211985908114997e-06,7.705579812644843e-07,0.08297170879636608
42.300000000000004,0.0037520707432650196,0.0019375736718531468,0.0054034732655608665,0.0049230694907886315,0.001677210787512869,0.0007778606547120351,0.0012622556913758213,0.0018763655060164317,0.0015207820129355158,0.0006475305229202767,0.000282492984718533,0.0003344537261403107,0.0006873628482667028,0.0005824268079113182,9.941282415779365e-05,8.26005642397949e-05,0.00021204673618794375,9.844554287583426e-05,9.428327560556664e-05,0.00019157081831514406,0.00016249650140478985,2.608069061557692e-05,2.144914481439425e-05,5.465436103031128e-05,2.40573444965952e-05,1.925008577261944e-05,2.672439357779355e-05,2.1086315206786522e-05,7.813943662712616e-06,2.1968355470190872e-06,7.705068634358242e-07,0.08272307722481004
42.35,0.003750086505449465,0.0019289958735724693,0.005396439196570672,0.004911546818369245,0.0016711147473632718,0.000776930645959901,0.0012615826840821293,0.0018670141408699734,0.001512504429038546,0.0006456888541070514,0.0002810190501611177,0.0003344502637100062,0.000684277012571882,0.0005794858252875886,9.8560569422865e-05,8.186937461182357e-05,0.0002115171023435544,9.781163623196786e-05,9.428081006232562e-05,0.0001907467786322832,0.00016170006035773598,2.5858053533249372e-05,2.1259905870657465e-05,5.452408136331652e-05,2.3895185936230155e-05,1.9248993377135608e-05,2.6610568095725733e-05,2.0983576013772767e-05,7.795648575983165e-06,2.181818265632947e-06,7.704605401328808e-07,0.08247539275720663
42.400000000000006,0.003748101558926332,0.0019204549493420126,0.005389406280241395,0.004900042013795981,0.0016650268078205967,0.000776017875240842,0.001260900669584806,0.0018577089651123993,0.001504271709067802,0.0006438439542563099,0.0002795628473509747,0.00033444613649707164,0.0006812027293657623,0.0005765580478951805,9.771606315978914e-05,8.114502315975064e-05,0.00021098559263952018,9.718475333350897e-05,9.427867249829543e-05,0.00018992540736345332,0.00016090689525574014,2.5637422755789423e-05,2.1072423887753847e-05,5.439325268694408e-05,2.3734785532757026e-05,1.9248005338847077e-05,2.649711786966825e-05,2.0881277010518275e-05,7.777246089446852e-06,2.1669386261713434e-06,7.704185121377622e-07,0.08222865103963986
42.45,0.0037461159076278977,0.001911950793046833,0.00538237455440515,0.004888555108444591,0.0016589470921384065,0.0007751221173676408,0.0012602096543468636,0.0018484497724874935,0.0014960836269844642,0.0006419959132207398,0.00027812421516955734,0.0003344412907591027,0.0006781399877639828,0.0005736434416677174,9.687923160379265e-05,8.042744307268517e-05,0.00021045223966730895,9.656483594455704e-05,9.427683770207064e-05,0.00018910670775413544,0.00016011700178179586,2.5418779488674297e-05,2.0886681934304066e-05,5.426188355526073e-05,2.3576129072198173e-05,1.924711579404148e-05,2.638404767213607e-05,2.0779423497482026e-05,7.758731228487189e-06,2.1522030072446163e-06,7.703803852067613e-07,0.08198284773238489
42.5,0.0037441295554827996,0.0019034832985608844,0.005375344056764806,0.004877086133257751,0.001652875722241426,0.0007742431490945567,0.0012595096458249736,0.0018392363573501097,0.001487939957624742,0.0006401448203971234,0.00027670299344949295,0.00033443567382982083,0.0006750887764256615,0.0005707419722637393,9.605000171615809e-05,7.971656821404471e-05,0.00020991707593973419,9.595182610369491e-05,9.427528089484233e-05,0.0001882906828637295,0.0001593303754859417,2.5202105117871303e-05,2.0702663246727216e-05,5.412998250979604e-05,2.3419202402426275e-05,1.924631897920217e-05,2.6271360329242406e-05,2.0678018164262863e-05,7.740101475251828e-06,2.1376190457177855e-06,7.703459322768675e-07,0.08173797850581149
42.550000000000004,0.0037421425064160267,0.001895052359749654,0.005368314824893786,0.004865635118746826,0.001646812818729907,0.0007733807491061128,0.0012588006524528682,0.0018300685146683713,0.0014798404767000246,0.0006382907647206639,0.00027529902297482615,0.00033442923410612746,0.0006720490835603957,0.0005678536050730957,9.522830117693214e-05,7.90123331146071e-05,0.00020938013388692824,9.53456661255641e-05,9.427397772553337e-05,0.00018747733556789166,0.00015854701178754757,2.498738120709318e-05,2.052035122617972e-05,5.3997558078320533e-05,2.3263991435472244e-05,1.9245609233312307e-05,2.6159056552283487e-05,2.0577060861193675e-05,7.72135706764377e-06,2.123194898497383e-06,7.703150436223832e-07,0.08149403903722648
42.6,0.003740154764348908,0.00188665787047278,0.005361286896235855,0.0048542020949936355,0.0016407585008840707,0.000772534698005896,0.0012580826836249186,0.0018209460400258049,0.001471784960796973,0.0006364338346594909,0.0002739121454811497,0.0003344219210352632,0.000669020896935195,0.0005649783052232621,9.441405837770741e-05,7.83146729656344e-05,0.00020884144585241253,9.474629860237625e-05,9.427290426596843e-05,0.0001866666685608537,0.0001577669059775777,2.477458949512878e-05,2.0339729435580243e-05,5.3864618773728834e-05,2.311048214967814e-05,1.924498099937176e-05,2.6047134927224334e-05,2.0476548585746103e-05,7.702501090138423e-06,2.1089384061247163e-06,7.702876105678948e-07,0.0812510250089568
42.650000000000006,0.003738166333199098,0.0018782997245866374,0.005354260308104921,0.00484278709165221,0.0016347128866686183,0.0007717047783053665,0.0012573557496798845,0.001811868729623399,0.001463773187377547,0.0006345741182093399,0.00027254220365562326,0.00033441368510207044,0.0006660042038813456,0.000562116037585576,9.360720241447594e-05,7.762352361206717e-05,0.00020830104408926271,9.415366640536082e-05,9.427203700607878e-05,0.00018585868435772385,0.00015699005322082933,2.456371189332052e-05,2.0160781596822366e-05,5.373117309301895e-05,2.2958660591568876e-05,1.924442882493486e-05,2.5935592061943737e-05,2.0376475682588753e-05,7.683539347678846e-06,2.094856296752905e-06,7.70263427221959e-07,0.0810089321080092
42.7,0.0037361772168805684,0.001869977815946924,0.005347235097684841,0.004831390137950572,0.0016286760927373288,0.0007708907744126825,0.0012566198618848383,0.0018028363802816165,0.0014558049347789925,0.000632711702888409,0.00027118904113688694,0.00033440447781636005,0.0006629989913012155,0.0005592667667814036,9.280766308055653e-05,7.693882154579092e-05,0.00020775896075636945,9.356771268615219e-05,9.427135284914197e-05,0.00018505338529677175,0.0001562164485581501,2.4354730483252586e-05,1.9983491588266064e-05,5.3597229516354004e-05,2.2808512877334612e-05,1.9243947361572875e-05,2.5824422879242832e-05,2.0276834239775137e-05,7.6644800312392e-06,2.0809535655106534e-06,7.702421751101426e-07,0.08076775602750685
42.75,0.0037341874193035944,0.0018616920384112094,0.005340211302029225,0.00482001126269249,0.0016226482344377177,0.0007700924726215367,0.0012558750324192583,0.0017938487894423273,0.0014478799822137585,0.0006308466757323821,0.00026985250251486626,0.00033439425170038196,0.0006600052456749887,0.0005564304571882244,9.201537085959174e-05,7.6260503898971e-05,0.00020721522791479081,9.298838087811487e-05,9.427082910705652e-05,0.00018425077354169408,0.0001554460869086314,2.41476275146989e-05,1.98078434425791e-05,5.346279650618701e-05,2.2660025193840148e-05,1.9243531363266272e-05,2.571362103286234e-05,2.0177614649054923e-05,7.645333200528955e-06,2.06723310040976e-06,7.702234930790129e-07,0.08052749246981533
42.800000000000004,0.0037321969443747435,0.0018534422858414758,0.005333188958061252,0.004808650494259267,0.0016166294258157742,0.0007693096611000085,0.0012551212743592932,0.0017849057551706908,0.001439998109769372,0.0006289791232896231,0.00026853243333047484,0.00033438296027639886,0.0006570229530673391,0.0005536070729456461,9.12302569186168e-05,7.558850843745766e-05,0.00020666987752419698,9.241561469760961e-05,9.427044349565149e-05,0.00018345085108386412,0.00015467896307178025,2.394238540386414e-05,1.963382134497687e-05,5.33278825064267e-05,2.251318379911117e-05,1.9243175683829096e-05,2.5603179414877783e-05,2.007880628681344e-05,7.626110123914007e-06,2.0536955394514266e-06,7.702070772030628e-07,0.08028813715096624
42.85,0.0037302057959968647,0.0018452284521066425,0.005326168102573495,0.004797307860611513,0.0016106197796207683,0.000768542129879431,0.0012543586016621952,0.0017760070761569774,0.0014321590984082606,0.0006271091316165361,0.0002672286800752151,0.00033437055805436315,0.0006540520991340405,0.0005507965779613455,9.045225310119848e-05,7.492277355425965e-05,0.0002061229414394052,9.184935814520099e-05,9.42701741300312e-05,0.0001826536197445638,0.00015391507172966956,2.373898673193023e-05,1.946140963188036e-05,5.319249594162006e-05,2.236797502228308e-05,1.9242875273552973e-05,2.549309071646228e-05,1.9980398264299047e-05,7.6068225266126305e-06,2.0403392852140997e-06,7.701927426338048e-07,0.08004968580580535
42.900000000000006,0.0037282139780690764,0.0018370504310850576,0.005319148772227733,0.0047859833892909195,0.0016046194073101173,0.0007677896708432731,0.0012535870291509193,0.0017671525517183174,0.0014243627299675111,0.0006252367862730848,0.0002659410901906771,0.00033435700051969727,0.0006510926691285081,0.0005479989359169318,8.968129192064217e-05,7.426323826308467e-05,0.00020557445140700277,9.12895555068062e-05,9.426999951995494e-05,0.00018185908117719732,0.0001531544074490649,2.3537414243899398e-05,1.9290592789982388e-05,5.3056645216126866e-05,2.2224385263036462e-05,1.9242625175323836e-05,2.5383348000517875e-05,1.9882380191844536e-05,7.587481804853876e-06,2.0271606035368865e-06,7.701804116292998e-07,0.07981213419330173
42.95,0.003726221494486756,0.001828908116666991,0.0053121310035547905,0.004774677107422048,0.0015986284190543302,0.0007670520777160403,0.0012528065724988916,0.001758341981800409,0.0014166087871585954,0.0006233621723184768,0.0002646695120679421,0.00033434224412117613,0.0006481446479082827,0.000545214110273743,8.891730655326922e-05,7.360984219194823e-05,0.00020502443906205854,9.073615135478848e-05,9.42698985652518e-05,0.00018106723686948947,0.00015239696468353166,2.3337650847705026e-05,1.9121355455683796e-05,5.2920338713263724e-05,2.20824009905811e-05,1.924242052050545e-05,2.527394524423193e-05,1.9784742901685135e-05,7.568098265728732e-06,2.0141537824351013e-06,7.70170041798998e-07,0.07957547810160352
43.0,0.0037242283491415265,0.0018208014027570885,0.005305114832954361,0.004763389041714108,0.001592646923742005,0.00076632914605219,0.00125201724821494,0.0017495751669791483,0.001408897053567028,0.0006214853743070015,0.0002634137950468873,0.0003343262462589127,0.0006452080199414464,0.0005424420642785649,8.816023083176059e-05,7.296252557684768e-05,0.00020447293592491965,9.018909054899342e-05,9.426985055127067e-05,0.00018027808814566473,0.00015164273777551875,2.3139679613540794e-05,1.8953682414833243e-05,5.27835847943976e-05,2.194200874228251e-05,1.924225652489691e-05,2.5164877812150027e-05,1.9687479077511724e-05,7.548680449982283e-06,2.0013113849109103e-06,7.701615454599537e-07,0.07933971335260567
43.050000000000004,0.003722234545921247,0.0018127301832768221,0.00529810029669485,0.004752119218462742,0.0015866750289848953,0.0007656206732250684,0.0012512190736283907,0.0017408519084622146,0.0014012273136519869,0.0006196064762840252,0.00026217378941539784,0.0003343089652724451,0.0006422827693129777,0.0005396827609692818,8.740999923856884e-05,7.23212292555028e-05,0.00020391997339809368,8.964831823773137e-05,9.426983514436526e-05,0.00017949163616861057,0.00015089172095842184,2.2943483773344386e-05,1.8787558602683296e-05,5.264639179797466e-05,2.1803195122053e-05,1.9242128485055857e-05,2.5056142825641622e-05,1.959058374580348e-05,7.529234588213055e-06,1.9886246508640835e-06,7.701547526802075e-07,0.07910483580588687
43.1,0.003720240088710002,0.0018046943521669197,0.005291087430913219,0.004740867663551825,0.0015807128411230392,0.0007649264584158633,0.0012504120668743277,0.0017321720080905965,0.0013935993527458834,0.0006177255617821402,0.00026094934640848676,0.0003342903604289263,0.0006393688797310461,0.0005369361631804572,8.666654689939675e-05,7.16858946611614e-05,0.00020336558276321448,8.911377985870585e-05,9.426983238741442e-05,0.00017870788194202333,0.0001501439083586252,2.2749046720359598e-05,1.8622969103958596e-05,5.2508768038475896e-05,2.166594679864672e-05,1.9242031775237318e-05,2.494773940229751e-05,1.9494054593948787e-05,7.509764230254735e-06,1.976084070216839e-06,7.701494350293641e-07,0.07887084136184117
43.150000000000006,0.003718244981388088,0.0017966938033897656,0.005284076271614826,0.004729634402455238,0.0015747604652299393,0.0007642463026025779,0.0012495962468790124,0.0017235352683400511,0.0013860129570538765,0.0006158427138174595,0.0002597403182073223,0.0003342703919114147,0.0006364663345332387,0.000534202233548839,8.592980957674075e-05,7.105646381646854e-05,0.0002028097951780895,8.858542113988834e-05,9.426982269537745e-05,0.00017792682631253596,0.00014939929399752073,2.2556352008694714e-05,1.8459899152923037e-05,5.2370721805297934e-05,2.1530250504006748e-05,1.924196184513349e-05,2.4839668748336968e-05,1.9397892092756753e-05,7.490270073615623e-06,1.9636800797249054e-06,7.701453622846661e-07,0.07863772596373055
43.2,0.0037162492278320037,0.0017887284309317999,0.005277066854673284,0.004718419460238677,0.001568818005117812,0.0007635800085490248,0.0012487716333454658,0.0017149414923225239,0.0013784679136533526,0.000613958014886065,0.0002585465579381695,0.00033424902080726667,0.0006335751166927317,0.000531480934518802,8.519972366350122e-05,7.043287932740064e-05,0.00020225264167382924,8.806318810034216e-05,9.426978685088465e-05,0.00017714846997183003,0.00014865787179350692,2.2365383352795844e-05,1.829833413333307e-05,5.223226136156568e-05,2.1396093031810594e-05,1.9241914218519194e-05,2.4731934097863824e-05,1.9302099415453062e-05,7.470750000915489e-06,1.951403773155837e-06,7.701423465649102e-07,0.07840548559833951
43.25,0.0037142528319144396,0.0017807981288058825,0.005270059215830314,0.00470722286156143,0.0015628855633428812,0.0007629273807938402,0.0012479382467392077,0.0017063904837874952,0.0013709640104933457,0.0006120715469605957,0.0002573679196712417,0.0003342262090966296,0.0006306952088243941,0.0005287722283477152,8.447622617665584e-05,6.981508437726144e-05,0.0002016941531520553,8.754702705099422e-05,9.426970599986292e-05,0.00017637281345872873,0.00014791963556396438,2.2176124626758243e-05,1.8138259578170344e-05,5.209339494288946e-05,2.126346123634657e-05,1.9241884492818232e-05,2.4624540503998285e-05,1.9206682160500717e-05,7.451199319932117e-06,1.9392474988648542e-06,7.701402457619152e-07,0.07817411629500166
43.300000000000004,0.0037122557975042647,0.0017729027910536503,0.005263053390695605,0.004696044630678186,0.0015569632412107354,0.0007622882256395202,0.0012470961082741564,0.0016978820471232853,0.001363501036393921,0.0006101833914869821,0.00025620425841946936,0.0003342019196410359,0.0006278265931908344,0.000526076077111244,8.3759254750998e-05,6.920302272074119e-05,0.0002011343603821878,8.703688459535726e-05,9.42695616471965e-05,0.0001755998571612738,0.00014718457902721048,2.1988559863411582e-05,1.7979661169063416e-05,5.1954130756086965e-05,2.113234203183182e-05,1.9241868339515876e-05,2.4517494497656912e-05,1.9111647900154958e-05,7.431611184963656e-06,1.9272052611415344e-06,7.701389304576889e-07,0.07794361412298668
43.35,0.0037102581284665184,0.0017650423117478561,0.005256049414746685,0.004684884791440826,0.0015510511387817369,0.0007616623511414795,0.001246245239898684,0.001689415987358304,0.001356078781045514,0.0006082936293813206,0.0002550554301371847,0.00033417611617209684,0.000624969251708386,0.000523392442708585,8.304874763293849e-05,6.859663867803763e-05,0.0002005732939988099,8.653270763020287e-05,9.42693356524228e-05,0.00017482960131878482,0.0001464526958044318,2.1802673253130504e-05,1.782252473532925e-05,5.181447697789495e-05,2.1002722392251107e-05,1.9241861505260743e-05,2.4410803639214388e-05,1.901700558915489e-05,7.4119771661851545e-06,1.9152729174922905e-06,7.701382435170132e-07,0.07771397518750013
43.400000000000006,0.0037082598286623967,0.0017572165849946775,0.005249047323328782,0.004673743367300222,0.0015451493548764752,0.0007610495670971318,0.0012453856642818274,0.0016809921101622353,0.0013486970350082153,0.0006064023410268838,0.0002539212917187234,0.0003341487632802969,0.000622123165953028,0.0005207212868676291,8.234464367436885e-05,6.799587712903721e-05,0.0002000109844991078,8.603444334618531e-05,9.426901022546316e-05,0.0001740620460239001,0.00014572397942159323,2.161844914234184e-05,1.766683625259245e-05,5.167444175369905e-05,2.0874589351758355e-05,1.92418598134326e-05,2.430447599576372e-05,1.892276487738478e-05,7.392287925195439e-06,1.903448229301768e-06,7.701379853094652e-07,0.07748519562475284
43.45,0.003706260901949244,0.0017494255049360261,0.0052420471516547084,0.004662620381308039,0.001539257987081283,0.0007604496850349952,0.0012445174047996548,0.001672610221847189,0.0013413555897110263,0.0006045096062712704,0.0002528017009969491,0.0003341198264038875,0.0006192883171662523,0.0005180625711500646,8.164688232658839e-05,6.740068350755811e-05,0.00019944746224038673,8.554203922841907e-05,9.426856792238874e-05,0.00017329719122460157,0.00014499842331132634,2.1435872031723138e-05,1.7512581840971302e-05,5.1534033196312735e-05,2.074793000564284e-05,1.9241859165907656e-05,2.4198519581706765e-05,1.8828935376267964e-05,7.3725339498421536e-06,1.8917308414173615e-06,7.70137935430853e-07,0.07725727159661715
43.5,0.0037042613521805394,0.0017416689657518208,0.005235048934804733,0.004651515856118534,0.0015333771317537878,0.00075986251820382,0.0012436404855217852,0.0016642701293687794,0.0013340542374510578,0.0006026155044236845,0.00025169651674169645,0.00033408927181787965,0.000616464686260864,0.0005154162569564076,8.095540363429111e-05,6.681100379565183e-05,0.00019888275743765928,8.505544305700853e-05,9.42679916412212e-05,0.00017253503672622064,0.00014427602081479359,2.12549265741087e-05,1.7359747762850172e-05,5.139325938483435e-05,2.0622731511819658e-05,1.924185554473351e-05,2.4092941802673974e-05,1.8735525931053712e-05,7.352706299054401e-06,1.8801222305707441e-06,7.701378896627949e-07,0.07703019928530078
43.550000000000004,0.0037022611832058885,0.001733946861662254,0.0052280527077264655,0.0046404298139903575,0.0015275068840285197,0.0007592878815617423,0.00124275493119806,0.0016559716403271674,0.001326792771392696,0.0006007201142523489,0.0002506055986581398,0.0003340570666231358,0.0006136522538267273,0.0005127823055309704,8.027014822961447e-05,6.622678451796486e-05,0.00019831690016130723,8.457460290753261e-05,9.426726461776842e-05,0.00017177558219342754,0.0001435567651835311,2.1075597572142997e-05,1.7208320420289502e-05,5.1252128363610035e-05,2.0498981092766e-05,1.9241845013434097e-05,2.3987748942197165e-05,1.864254395013257e-05,7.332797308282715e-06,1.8686256012528764e-06,7.701376794498164e-07,0.0768039748883293
43.6,0.0037002603988710112,0.0017262590869300412,0.0052210585052347505,0.0046293622767883645,0.0015216473378225647,0.0007587255917654625,0.0012418607672453666,0.0016477145629680504,0.001319570985566728,0.0005988235139820474,0.0002495288073850867,0.00033402317873556,0.000610851000136451,0.0005101606779667659,7.959105732624833e-05,6.564797273615901e-05,0.00019774992033481467,8.409946715148454e-05,9.426637042149492e-05,0.00017101882715220317,0.00014284064958126904,2.0897869975739892e-05,1.7058286352151346e-05,5.1110648141324414e-05,2.037666603779027e-05,1.9241823717699865e-05,2.388294572720422e-05,1.8549994838151757e-05,7.312801208186853e-06,1.8572456649960866e-06,7.701371609444481e-07,0.07657859461402557
43.650000000000006,0.003698259003017731,0.0017186055358626403,0.005214066362011552,0.004618313265985408,0.0015157985858412543,0.0007581754671594489,0.0012409580197346108,0.0016394987061835913,0.001312388674869415,0.0005969257812917915,0.0002484660044931962,0.00033398757687538616,0.0006080609051510121,0.0005075513352103436,7.891807271360264e-05,6.507451604338896e-05,0.00019718184773257028,8.36299844566667e-05,9.426529295142711e-05,0.00017026477099179257,0.0001421276670857284,2.0721728879421798e-05,1.6909632231040358e-05,5.096882669023456e-05,2.02557737054947e-05,1.9241787885276634e-05,2.377853500250922e-05,1.8457881572125216e-05,7.292714613809321e-06,1.8459882468913433e-06,7.701361883141231e-07,0.07635405467765817
43.7,0.003696256999483966,0.0017109861028144705,0.005207076312605855,0.004607282802664155,0.0015099607195839103,0.0007576373277651685,0.001240046715377839,0.0016313238795133142,0.0013052456350615413,0.0005950269933126147,0.00024741705248312846,0.0003339502305565638,0.0006052819485253269,0.0005049542380665667,7.825113675103554e-05,6.45063625588384e-05,0.00019661271197774017,8.316610378754324e-05,9.426401643209318e-05,0.0001695134129666424,0.00014141781069039713,2.0547159519624328e-05,1.6762344860176297e-05,5.0826671945555435e-05,2.0136291526275913e-05,1.9241733824943357e-05,2.367451753646564e-05,1.836620444928548e-05,7.272536849116869e-06,1.8348597211632706e-06,7.701345968476229e-07,0.07613035129848206
43.75,0.0036942543921037146,0.001703400682189097,0.0052000883914335655,0.004596270907518883,0.0015041338293496197,0.0007571109952703445,0.001239126881515508,0.001623189893144936,0.00129814166276741,0.0005931272266254866,0.00024638181478362094,0.0003339111100762412,0.0006025141096137573,0.0005023693472033212,7.759019236213845e-05,6.394346092231179e-05,0.00019604254254020713,8.270777440554927e-05,9.426252540949765e-05,0.0001687647521983198,0.00014071107330628272,2.0374147272055237e-05,1.661641117032018e-05,5.0684191804994994e-05,2.0018207004700826e-05,1.9241657924556613e-05,2.3570891970448104e-05,1.8274961022799393e-05,7.252270082634298e-06,1.8238663529282735e-06,7.701322131956113e-07,0.07590748069793983
43.800000000000004,0.0036922511847070493,0.0016958491684414085,0.005193102632777414,0.004585277600857296,0.0014983180042430566,0.0007565962930182402,0.0012381985461039002,0.0016150965579151597,0.001291076555473807,0.000591226557259349,0.00024536015574949834,0.0003338701865043452,0.0005997573674755639,0.0004997966231561658,7.693518302908e-05,6.338576028888323e-05,0.00019547136873457772,8.22549458693589e-05,9.426080474713033e-05,0.00016801878767741505,0.00014000744776364394,2.0202677649196347e-05,1.6471818216876206e-05,5.0541394128429304e-05,1.9901507721601413e-05,1.9241556648230996e-05,2.3467654914580704e-05,1.818414622770147e-05,7.231919263419882e-06,1.8130136706399671e-06,7.70128890086936e-07,0.0756854390992763
43.85,0.0036902473811201036,0.0016883314560797778,0.005186119070786869,0.004574302902602328,0.0014925133321803444,0.0007560930459969725,0.0012372617377026864,0.0016070436853104215,0.00128405011152893,0.00058932506068927,0.0002443519406596149,0.0003338274316732578,0.0005970117008803017,0.0004972360263329199,7.628605278700721e-05,6.283321032360096e-05,0.00019489921971825488,8.180756803511253e-05,9.425883962200988e-05,0.00016727551826542714,0.00013930692681370102,2.003273629802849e-05,1.6328553177281112e-05,5.0398286737698554e-05,1.9786181335747464e-05,1.9241426532810933e-05,2.3364801181923937e-05,1.809375268571729e-05,7.211491861598806e-06,1.802305984121165e-06,7.701245400283924e-07,0.07546422272868057
43.900000000000006,0.0036882429851650615,0.001680847439668193,0.0051791377394780486,0.004563346832293948,0.001486719899894947,0.000755601080828852,0.00123631648546263,0.0015990310874675789,0.0012770621301412685,0.0005874228118347124,0.00024335703571472985,0.00033378281816758796,0.0005942770883131546,0.0004946875170181859,7.564274621850237e-05,6.228576119624603e-05,0.0001943261244895744,8.136559105660326e-05,9.425661552076156e-05,0.0001665349426966317,0.0001386095031303235,1.98643089980462e-05,1.6186603348775015e-05,5.0254877416497135e-05,1.967221558498268e-05,1.9241264183863378e-05,2.3262324143907172e-05,1.800377116528269e-05,7.190997432387278e-06,1.7917461017400889e-06,7.701191354279639e-07,0.07524382781785817
43.95,0.0036862380006601487,0.0016733970138283882,0.005172158672733641,0.004552409409090979,0.0014809377929436089,0.0007551202257597538,0.0012353628191134373,0.0015910585771745694,0.0012701124113784616,0.0005855198850579189,0.0002423753080353211,0.0003337363193140396,0.0005915535079802193,0.0004921510553778174,7.500520844809757e-05,6.174336357614689e-05,0.00019375211188600605,8.092896538542493e-05,9.42541182357293e-05,0.0001657970595799334,0.00013791516931169879,1.969738165961161e-05,1.6045956146624234e-05,5.011117391032564e-05,1.955959828674435e-05,1.9241066271475694e-05,2.3160216181771288e-05,1.7914191163012738e-05,7.1704470353657535e-06,1.7813352227143764e-06,7.701126653312416e-07,0.07502425060773903
44.0,0.00368423243141962,0.0016659800732419408,0.005165181904302822,0.004541490651772894,0.0014751670957123175,0.0007546503106485159,0.0012344007689517472,0.0015831259678710076,0.0012632007561661062,0.0005836163541624066,0.00024140662565933388,0.00033368790917137446,0.000588840937813727,0.0004896266014633196,7.437338513684326e-05,6.120596862704651e-05,0.00019317721058241609,8.049764177108071e-05,9.425133386112188e-05,0.00016506186740070057,0.00013722391788197842,1.953194032267405e-05,1.5906599102836175e-05,4.996718392646743e-05,1.944831733792626e-05,1.9240829526173794e-05,2.3058469202641968e-05,1.7825001565723943e-05,7.14985255059764e-06,1.7710729305443156e-06,7.701050742791899e-07,0.07480548735291073
44.050000000000004,0.0036822262812537514,0.0016585965126523618,0.005158207467801189,0.004530590578741631,0.0014694078914223084,0.0007541911669563685,0.001233430365829263,0.0015752330736487476,0.0012563269662865379,0.0005817122923915726,0.00024045085753986991,0.0003336375625204692,0.0005861393554772132,0.00048711411521619566,7.374722247693279e-05,6.067352800202386e-05,0.00019260144908939177,8.007157126105433e-05,9.42482487891932e-05,0.00016432936452258402,0.00013653574129290498,1.9367971155859465e-05,1.576851986537509e-05,4.9822915133951784e-05,1.9338360714088973e-05,1.924055073527919e-05,2.2957075184916134e-05,1.773619134798546e-05,7.12922593965918e-06,1.7609572169922324e-06,7.700962231648459e-07,0.07458753432636316
44.1,0.003680219553968828,0.001651246226867168,0.005151235396710687,0.00451970920802341,0.0014636602621361022,0.0007537426277363945,0.001232451641141024,0.0015673797092524014,0.001249490844377578,0.000579807772427409,0.0002395078735428167,0.00033358525485446735,0.0005834487383706313,0.00048461355647223234,7.312666718638142e-05,6.014599383846805e-05,0.0001920248557516264,7.965070520084432e-05,9.424484970645632e-05,0.00016359954918931984,0.00013585063192541878,1.9205460455908746e-05,1.5631706197853718e-05,4.9678375163465955e-05,1.922971646806462e-05,1.924022673999935e-05,2.2856026716085096e-05,1.7647750258852764e-05,7.108578502840009e-06,1.7509845151183833e-06,7.700858970101177e-07,0.07437038782420376
