Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_6s1/2(1),J_total_Cs_relativistic
43.45,0.0037696242540725053,0.0008647793265256546,0.0006618144612660308,0.0004990992984124374,0.00019273891067456914,0.00017632352029661608,0.00013641426004542997,1.145570437371433e-05,9.702108278722282e-06,4.402373215039233e-05,3.901985059086106e-05,3.0127049147868265e-05,2.3616005401006362e-06,1.9942371173695695e-06,6.9944530653827446e-06,4.873702499309947e-06,3.631615828137878e-06,4.060819544824678e-07,0.014323326690004435
43.5,0.0037605022108834693,0.0008628008255557047,0.0006581744107597058,0.0004961268125592801,0.00019232859499237052,0.00017532238925787615,0.0001355749458807659,1.1355360895117566e-05,9.614807927211784e-06,4.393210203450353e-05,3.879681541003457e-05,2.994038270042986e-05,2.340780078760304e-06,1.9761776124658545e-06,6.979889504492341e-06,4.845753405147821e-06,3.609044710572652e-06,4.0520492016081265e-07,0.014273106409064543
43.550000000000004,0.0037514004337003692,0.0008608234862457943,0.0006545561335306355,0.0004931733838678757,0.0001919180714796093,0.00017432739003087652,0.0001347411661719207,1.1255977718208461e-05,9.52836117417618e-06,4.3840394340030506e-05,3.857515262103029e-05,2.975495434683351e-05,2.320160241013693e-06,1.95829599493365e-06,6.965309519997172e-06,4.818017522123748e-06,3.58666357922011e-06,4.0432542233903117e-07,0.014223102270118223
43.6,0.003742318895752313,0.0008588473419548228,0.000650959492453775,0.0004902388840216803,0.00019150735197834094,0.0001733384838143114,0.00013391288302777487,1.1157544909487715e-05,9.442759031767318e-06,4.374861203385361e-05,3.835485355048047e-05,2.95707556008098e-05,2.2997390038870873e-06,1.940590447685254e-06,6.950718276041572e-06,4.790494480221172e-06,3.564472154589251e-06,4.034472774017587e-07,0.014173313147615352
43.650000000000006,0.003733257570174194,0.0008568724257172244,0.0006473843512802235,0.000487323185585667,0.0001910964482342277,0.00017235563204413219,0.00013309005881427985,1.106005264554265e-05,9.357992613268848e-06,4.3656758059987893e-05,3.813590957784717e-05,2.9387778034232227e-05,2.2795143615493918e-06,1.9230591685812967e-06,6.936120862500136e-06,4.763180990441089e-06,3.542467297578951e-06,4.0257301712738007e-07,0.014123737904545186
43.7,0.0037242164300077558,0.0008548987702444701,0.0006438305746318756,0.00048442616200041497,0.000190685371896716,0.00017137879639237078,0.00013227265615289497,1.0963491211750735e-05,9.274053131889086e-06,4.356483533963218e-05,3.7918312134987696e-05,2.9206013276417774e-05,2.259484320719846e-06,1.9057003655261531e-06,6.921521969560108e-06,4.736071022763519e-06,3.520643184674349e-06,4.0170362429857744e-07,0.014074375392476544
43.75,0.0037151954482026327,0.0008529264079265743,0.0006402980279960923,0.00048154768757622835,0.00019027413451922322,0.00017040793876596142,0.00013146063791902844,1.0867851000998993e-05,9.190931899568868e-06,4.347284677121417e-05,3.770205270567424e-05,2.9025453013352214e-05,2.2396468967629975e-06,1.888512252289326e-06,6.9069255895568135e-06,4.709156171746588e-06,3.498991666964297e-06,4.0083912682225044e-07,0.014025224453628667
43.800000000000004,0.0037061945976173986,0.0008509553708336141,0.0006367865777204045,0.0004786876374872946,0.0001898627475593352,0.00016944302130556438,0.0001306539672404851,1.0773122512419417e-05,9.108620325804478e-06,4.338079523043064e-05,3.7487122825084225e-05,2.8846088986867186e-05,2.2200001107293175e-06,1.8714930453315159e-06,6.892334767193164e-06,4.682426181715913e-06,3.477502786133975e-06,3.999795823067447e-07,0.013976283924386325
43.85,0.003697213851020609,0.0008489856907172572,0.0006332960910072425,0.0004758458877658773,0.00018945122237901365,0.0001684840063843904,0.00012985260749591999,1.067929635014007e-05,9.02710991648534e-06,4.328868357028203e-05,3.727351407927915e-05,2.866791299379954e-05,2.200541987536029e-06,1.8546409618460466e-06,6.877751415544458e-06,4.655869592515051e-06,3.4561654086910255e-06,3.9912580368600814e-07,0.013927552639413797
43.900000000000006,0.0036882531810918267,0.0008470173990122957,0.0006298264359086882,0.0004730223152965402,0.0001890395702448127,0.00016753085660702462,0.00012905652231329633,1.0586363222051506e-05,8.946392272746167e-06,4.319651462110114e-05,3.7061218104691185e-05,2.849091688516589e-05,2.1812705554054685e-06,1.8379542191436783e-06,6.863176210304292e-06,4.629474458917189e-06,3.4349679309309354e-06,3.982793341800855e-07,0.013879029435618402
43.95,0.0036793125604226615,0.000845050526838192,0.0006263774813212603,0.0004702167978104117,0.0001886278023281052,0.00016658353480825333,0.00012826567556835147,1.0494313938588685e-05,8.866459089833678e-06,4.3104291190576845e-05,3.68502265876376e-05,2.8315092565386334e-05,2.1621838465928903e-06,1.8214310354173243e-06,6.8486085690136195e-06,4.603229092979483e-06,3.4138990032740392e-06,3.974416359291456e-07,0.013830713155635216
44.0,0.0036703919615177836,0.000843085105000628,0.0006229490969807207,0.00046742921387947815,0.00018821592970531784,0.00016564200405189,0.00012748003138306666,1.0403139411527753e-05,8.787302155987336e-06,4.30120160637736e-05,3.6640531263880274e-05,2.8140431991587848e-05,2.1432798993475977e-06,1.8050696318288416e-06,6.834046716014878e-06,4.577122779022639e-06,3.3929482240346404e-06,3.9661299663426454e-07,0.013782602651037765
44.050000000000004,0.0036614913567959467,0.0008411211639930658,0.0006195411534569106,0.000464659442910916,0.0001878039633581751,0.00016470622762960349,0.00012669955412414403,1.0312830652797838e-05,8.708913351334213e-06,4.291969200314866e-05,3.643212391824639e-05,2.796692717301494e-05,2.124556760967145e-06,1.7888682357697831e-06,6.81948782804448e-06,4.55114641491928e-06,3.372106758327317e-06,3.957918719816684e-07,0.013734696785711396
44.1,0.003652610718591005,0.0008391587339983137,0.0006161535221486147,0.00046190736514145717,0.00018739191417395224,0.00016377616905974775,0.00012592420840148966,1.0223378773307553e-05,8.63128464679769e-06,4.282732174856892e-05,3.622499638432158e-05,2.779457017056812e-05,2.106012491729285e-06,1.7728250850674863e-06,6.804928250105954e-06,4.525293039895432e-06,3.3513678456651656e-06,3.9497508089554814e-07,0.013686994439558007
44.150000000000006,0.0036437500191529126,0.0008371978448900977,0.0006127860752784462,0.0004591728616317861,0.00018697979294573575,0.0001628517920861914,0.00012515395906670143,1.0134774981785856e-05,8.554408103019709e-06,4.273490801732961e-05,3.6019140544222136e-05,2.7623353096482933e-05,2.087645169425756e-06,1.7569384328428824e-06,6.7903637668466944e-06,4.49955821703251e-06,3.330727167943949e-06,3.941587407584545e-07,0.013639494512210068
44.2,0.003634909230648737,0.0008352385262346424,0.0006094386858877659,0.0004564558142609755,0.00018656761037269299,0.00016193306067715084,0.00012438877121156476,1.0047010583637433e-05,8.478275869296654e-06,4.2642453504177593e-05,3.58145483284487e-05,2.7453268114154345e-05,2.069452894179988e-06,1.741206552681312e-06,6.775789911295758e-06,4.473940247473986e-06,3.310183057061702e-06,3.933394569167055e-07,0.013592195926099851
44.25,0.0036260883251636477,0.0008332808072922552,0.0006061112278316211,0.00045375610572095113,0.00018615537706034862,0.00016101993902402275,0.00012362861016655265,9.960076979812022e-06,8.402880182528376e-06,4.2549960881341205e-05,3.561121171581647e-05,2.7284307438100627e-05,2.051433793209888e-06,1.7256277437551225e-06,6.761202290634317e-06,4.448440202948195e-06,3.2897365289214494e-06,3.9251518012257727e-07,0.013545097628173285
44.300000000000004,0.003617287274701913,0.0008313247170189176,0.0006028035757737151,0.0004510736195109936,0.00018574310352086954,0.00016011239154021978,0.00012287344149933323,9.873965665687808e-06,8.328213366180454e-06,4.245743279856908e-05,3.5409122733453486e-05,2.7116463334052968e-05,2.0335860251989294e-06,1.710200335538834e-06,6.746596907732872e-06,4.4230617739440845e-06,3.2693911394031874e-06,3.9168529820275314e-07,0.013498198589745864
44.35,0.003608506051187891,0.0008293702840678828,0.0005995156051814034,0.00044840823993227426,0.00018533080017335698,0.00015921038286000785,0.0001221232310132833,9.788668229968604e-06,8.25426782925942e-06,4.2364871883179616e-05,3.520827345685229e-05,2.6949728119147737e-05,2.0159077839631976e-06,1.6949226917835179e-06,6.731970457522118e-06,4.397810942879024e-06,3.249152669151171e-06,3.9084993974349013e-07,0.013451497804479103
44.400000000000006,0.003599744626467005,0.0008274175367912757,0.0005962471923207111,0.0004457598520824206,0.00018491847734414542,0.00015831387783734393,0.00012137794474600719,9.704176353594494e-06,8.18103606530066e-06,4.2272280740122e-05,3.500865600995645e-05,2.6784094162191126e-05,1.998397301147502e-06,1.679793213465203e-06,6.71732057884668e-06,4.372695504316212e-06,3.2290286573698366e-06,3.900089701722672e-07,0.013404994285041136
44.45,0.0035910029723067293,0.0008254665032417016,0.0005929982142513845,0.00044312834185012085,0.00018450614526710927,0.00015742284154471773,0.00012063754896786348,9.62048180866608e-06,8.108510651369096e-06,4.217966195204969e-05,3.481026256526139e-05,2.661955388396134e-05,1.9810528477470633e-06,1.6648103404893715e-06,6.702646045213967e-06,4.347724466279884e-06,3.2090278182567353e-06,3.891613657578627e-07,0.013358687059304262
44.5,0.0035822810603975525,0.0008235172111738557,0.0005897685488219612,0.00044051359590975575,0.0001840938140839755,0.00015653723927199346,0.00011990201018049641,9.537576457381807e-06,8.036684247072177e-06,4.2087018079405715e-05,3.461308534390581e-05,2.6456099757509116e-05,1.9638727343281308e-06,1.6499725520151107e-06,6.687946881668907e-06,4.3229073760790225e-06,3.1891593843494345e-06,3.883053714665377e-07,0.013312575166722067
44.550000000000004,0.0035735788623539513,0.0008215696880461389,0.0005865580746648712,0.0004379155017160678,0.00018368149384464345,0.00015565703652525495,0.00011917129511537477,9.455452250988471e-06,7.96554959358526e-06,4.19943516605191e-05,3.4417116615731516e-05,2.6293724308417823e-05,1.9468553099065005e-06,1.6352783653532773e-06,6.673224399711715e-06,4.298253619213709e-06,3.1694324265047497e-06,3.8743934731691975e-07,0.013266657655070058
44.6,0.003564896349715354,0.0008196239610222788,0.0005833666711915641,0.0004353339474988632,0.000183269194507511,0.00015478219902565287,0.00011844537073233714,9.374101228744639e-06,7.895099512689143e-06,4.190166521171062e-05,3.4222348699289893e-05,2.6132420114985497e-05,1.929998959531139e-06,1.6207263334866938e-06,6.658481147474604e-06,4.27377174030725e-06,3.1498551995837462e-06,3.8656284114676664e-07,0.01322093357737667
44.650000000000006,0.0035562334939470905,0.0008176800569729504,0.0005801942185876579,0.0004327688222577427,0.0001828569259398063,0.000153912692708253,0.0001177242042181426,9.2935155168967e-06,7.825326905819448e-06,4.1808961227405374e-05,3.402877396177627e-05,2.597217980829548e-05,1.913302100705445e-06,1.6063150413510418e-06,6.6437207779650804e-06,4.249468831100505e-06,3.1304345571629704e-06,3.85677302081807e-07,0.013175401988728894
44.7,0.003547590266441353,0.0008157380024774053,0.0005770405978081203,0.00043022001575687084,0.0001824446979179264,0.00015304848372088873,0.00011700776298502928,9.213687327667663e-06,7.756224753128001e-06,4.171624218024965e-05,3.38363848188784e-05,2.5812996072149688e-05,1.89676317885551e-06,1.5920431010968512e-06,6.6289478436965e-06,4.225350023614094e-06,3.111175469994489e-06,3.847859765633917e-07,0.013130061942728451
44.75,0.003538966638518136,0.0008137978238250993,0.00057390569057247,0.00042768741851977233,0.00018203252012778082,0.00015218953842301394,0.00011629601466927804,9.134608958258196e-06,7.687786112555715e-06,4.1623510521228486e-05,3.3645173734529313e-05,2.5654861642845786e-05,1.880380662117776e-06,1.57790914662024e-06,6.6141675310606494e-06,4.201418118005558e-06,3.0920806738768054e-06,3.8389294882169965e-07,0.01308491248775112
44.800000000000004,0.0035303625814261815,0.0008118595470173262,0.0005707893793600068,0.0004251709218241643,0.00018162040216514126,0.0001513358233845597,0.00011558892712978354,9.056272789860045e-06,7.62000411891709e-06,4.153076867978086e-05,3.345513322056193e-05,2.5497769308790503e-05,1.8641530357641326e-06,1.5639118276989345e-06,6.599385351960958e-06,4.177673365413459e-06,3.0731504644201194e-06,3.8300183196442107e-07,0.013039952663664653
44.85,0.0035217780663439192,0.0008099231977688542,0.0005676915474050691,0.00042267041769682086,0.00018120835353599673,0.00015048730538479355,0.00011488646844663193,8.978671286681533e-06,7.552871982996084e-06,4.143801906390903e-05,3.326625583626862e-05,2.5341711909951197e-05,1.8480787966074085e-06,1.5500498040970344e-06,6.584606813177197e-06,4.154113416579769e-06,3.054382648720385e-06,3.8211485073345445e-07,0.01299518149985208
44.900000000000006,0.0035132130643803915,0.000807988801509561,0.0005646120786923119,0.0004201857989084661,0.0001807963836569133,0.00014964395141118007,0.00011418860691968405,8.901796994984911e-06,7.486382990653088e-06,4.134526406027891e-05,3.307853418787479e-05,2.5186682337158288e-05,1.8321564477331143e-06,1.5363217400055662e-06,6.569837085425839e-06,4.130733437214925e-06,3.0357726560288624e-06,3.8123276153307155e-07,0.01295059801504401
44.95,0.003504667546576189,0.0008060563833860771,0.0005615508579520167,0.0004177169589687045,0.00018038450185539992,0.00014880572865824592,0.00011349531106716669,8.825642542135644e-06,7.420530501943133e-06,4.1252506034309146e-05,3.2891960927942625e-05,2.5032673531282014e-05,1.8163844938840915e-06,1.5227262991658923e-06,6.5550806939920216e-06,4.107526380827746e-06,3.0173138001145353e-06,3.8035551967939067e-07,0.012906201218869482
45.0,0.0034961414839043657,0.0008041259682634248,0.0005585077706554212,0.00041526379212097794,0.0001799727173702781,0.00014797260452644598,0.000112806549624269,8.750200635663183e-06,7.355307950244869e-06,4.115974733024664e-05,3.270652875472442e-05,2.4879678482314463e-05,1.800761437784417e-06,1.5092621409806244e-06,6.540341251158081e-06,4.084483399441353e-06,2.99899767532673e-06,3.7948323396184226e-07,0.01286199011459767
45.050000000000004,0.003487634847271358,0.0008021975807266629,0.0005554827030100786,0.00041282619333755753,0.00017956103935205697,0.00014714454662103336,0.00011212229154174644,8.675464062333333e-06,7.290708841400429e-06,4.106699027122771e-05,3.25222304114904e-05,2.4727690228395915e-05,1.7852857776306023e-06,1.4959279178549871e-06,6.525621247598056e-06,4.061594363250727e-06,2.9808146578892758e-06,3.78616851377088e-07,0.012817963702378636
45.1,0.0034791476075179016,0.0008002712450825327,0.0005524755419552418,0.0004104040583145674,0.00017914947686331292,0.00014632152275093226,0.00011144250598453148,8.60142568723195e-06,7.226726752865937e-06,4.097423715932453e-05,3.2339058685857114e-05,2.4576701854828284e-05,1.7699560059050921e-06,1.4827222739342077e-06,6.510921915724316e-06,4.038848453195972e-06,2.9627544758953083e-06,3.7775814443721173e-07,0.012774120982365123
45.150000000000006,0.00347067973541993,0.0007983469853611022,0.0005494861751572697,0.00040799728346703603,0.00017873803887907293,0.0001455035009276127,0.00011076716233034978,8.528078452859743e-06,7.163355332872433e-06,4.0881490275577464e-05,3.215700640914348e-05,2.4426706493120343e-05,1.7547706095842602e-06,1.4696438453147231e-06,6.4962431730242094e-06,4.016234786712026e-06,2.944806807646128e-06,3.769089435676568e-07,0.012730460957433966
45.2,0.003462231201689488,0.0007964248253174154,0.0005465144910050642,0.00040560576592398425,0.00017832673428720312,0.0001446904493639699,0.00011009623016834468,8.455415378238276e-06,7.100588299597299e-06,4.078875188001532e-05,3.197606645578137e-05,2.427769732010922e-05,1.7397280717257547e-06,1.456691261714372e-06,6.481583648115436e-06,3.993743036840902e-06,2.926961868942891e-06,3.7607004665286045e-07,0.01268698263570769
45.25,0.003453801976975618,0.0007945047884331387,0.0005435603786055263,0.00040322940352353903,0.0001779155718888004,0.0001438823364732049,0.00010942967929770677,8.383429558026725e-06,7.038419440345798e-06,4.0696024211665684e-05,3.179623174280369e-05,2.412966755719765e-05,1.7248268743334024e-06,1.4438631494949719e-06,6.46694078697665e-06,3.9713640078063095e-06,2.9092109546840364e-06,3.752404752175483e-07,0.012643685033327296
45.300000000000004,0.0034453920318652576,0.0007925868979182097,0.0005406237277790421,0.00040086809480808177,0.0001775045603985887,0.00014307913086770966,0.00010876747972631118,8.312114161649519e-06,6.976842610742802e-06,4.0603309488558964e-05,3.161749522943001e-05,2.3982610469741322e-05,1.7100655023177724e-06,1.4311581358458772e-06,6.452311031924319e-06,3.94909013486534e-06,2.891546906533501e-06,3.744175062768974e-07,0.012600567177711524
45.35,0.003437001336884132,0.0007906711767124877,0.0005377044290549931,0.0003985217390194271,0.00017709370844531898,0.00014228080135795512,0.00010810960166936149,8.241462432434607e-06,6.915851733934496e-06,4.051060990772983e-05,3.143984991676365e-05,2.3836519366611184e-05,1.6954424483015259e-06,1.4185748538642087e-06,6.437690061679188e-06,3.926915881644318e-06,2.8739644843625236e-06,3.735974299680038e-07,0.012557628111084164
45.400000000000006,0.0034286298624976257,0.0007887576474874002,0.000534802373667288,0.00039619023609402924,0.00017668302457217209,0.00014148731695138127,0.0001074560155480395,8.171467686762131e-06,6.855440799799844e-06,4.041792764522023e-05,3.1263288847607625e-05,2.3691387599945196e-05,1.6809562179653605e-06,1.4061119482111387e-06,6.423073077480162e-06,3.904838013660782e-06,2.8564606235870918e-06,3.7277664779590386e-07,0.012514866893736848
45.45,0.0034202775791116716,0.0007868463326475946,0.0005319174535499249,0.0003938734866582239,0.00017627251723716623,0.00014069864685129247,0.000106806691988163,8.102123313223607e-06,6.795603864171906e-06,4.032526485608862e-05,3.1087805106400475e-05,2.3547208565093246e-05,1.66660533559595e-06,1.3937680809873e-06,6.408455117766853e-06,3.882855732459135e-06,2.839034563983468e-06,3.7195262749471477e-07,0.012472282606416314
45.5,0.003411944457073616,0.0007849372543325846,0.0005290495613325725,0.00039157139202349516,0.0001758621948135668,0.00013991476045575397,0.00010616160181884892,8.033422771791195e-06,6.73633504806862e-06,4.0232623674429094e-05,3.0913391819264724e-05,2.3403975700745776e-05,1.6523883494836467e-06,1.381541937455977e-06,6.393831382517034e-06,3.8609706613714825e-06,2.821687839772156e-06,3.711242847492457e-07,0.0124298743513058
45.550000000000004,0.003403630466673089,0.0007830304344183998,0.0005261985903361806,0.0003892838541817763,0.0001754520655902998,0.0001391356273564933,0.00010552071607118411,7.965359592997185e-06,6.677628536933151e-06,4.014000621340467e-05,3.074004215415474e-05,2.3261682489226232e-05,1.6383038368260117e-06,1.3694322312513468e-06,6.379197547913306e-06,3.839186682005169e-06,2.8044241274301375e-06,3.702915988588289e-07,0.012387641251349609
45.6,0.0033953355781428723,0.0007811258945192339,0.0005233644345686142,0.0003870107758007804,0.0001750421377723687,0.0001383612173378048,0.00010488400597690283,7.897927377123432e-06,6.61947857988358e-06,4.004741456529757e-05,3.056774932108378e-05,2.3120322456916067e-05,1.6243504078224947e-06,1.3574377087396695e-06,6.364550052626992e-06,3.8175096302481644e-06,2.7872489574036237e-06,3.694546991871515e-07,0.012345582448159023
45.650000000000006,0.0033870597616597483,0.00077922365598909,0.000520546988720309,0.00038475206021935774,0.00017463241948127324,0.00013759150037545657,0.00010425144296707006,7.831119793400572e-06,6.561879488971751e-06,3.995485080157871e-05,3.0396506572404645e-05,2.2979889174772177e-05,1.6105267086941846e-06,1.345557152252236e-06,6.349886338629506e-06,3.7959468710518975e-06,2.770169307568991e-06,3.686130113133903e-07,0.012303697099161195
45.7,0.0033788029873453645,0.0007773237399234282,0.0005177461481599569,0.0003825076114428878,0.00017422291875543225,0.00013682644663560252,0.00010362299867077291,7.764930579217089e-06,6.504825638451353e-06,3.98623169729979e-05,3.0226307203115453e-05,2.284037625889078e-05,1.5968314234274434e-06,1.3337893819769008e-06,6.335205032021794e-06,3.7745067808749605e-06,2.7531931074930768e-06,3.6776499769726765e-07,0.01226198437466861
45.75,0.0033705652252670735,0.0007754261671608089,0.0005149618089302104,0.0003802773341386958,0.00017381364355060802,0.00013606602647369643,0.0001029986449138174,7.699353539337845e-06,6.448311464054878e-06,3.976981510969449e-05,3.0057144551158475e-05,2.2701777371066622e-05,1.5832632741171687e-06,1.3221332563757743e-06,6.3205060528123065e-06,3.7531981736411577e-06,2.736328690482544e-06,3.6690862381036534e-07,0.012220443455195872
45.800000000000004,0.00336234644543878,0.0007735309582845368,0.0005121938677434151,0.00037806113363150247,0.00017340460174033396,0.00013531021043341045,0.00010237835371743284,7.634382545132192e-06,6.392331462279536e-06,3.96773472213277e-05,2.988901199768106e-05,2.2564086219296804e-05,1.5698210198700745e-06,1.3105876710855426e-06,6.3057906467178e-06,3.732029709176202e-06,2.7195842331873104e-06,3.660422890654223e-07,0.012179073528985701
45.85,0.0033541466178217847,0.0007716381336243035,0.0005094422219773658,0.00037585891589890237,0.00017299580111634455,0.00013455896924555738,0.00010176209729698303,7.570011533811428e-06,6.3368801896819465e-06,3.958491529722426e-05,2.9721902967228345e-05,2.2427296558179788e-05,1.556503454315206e-06,1.2991515563482576e-06,6.291061336696095e-06,3.7110093222250383e-06,2.702967220025213e-06,3.651657808349021e-07,0.012137873789523345
45.900000000000006,0.003345965712325609,0.0007697477132578259,0.0005067067696710839,0.0003736705875668689,0.00017258724938900717,0.00013381227382701553,0.0001011498480606832,7.506234507675411e-06,6.281952262181399e-06,3.949252130653999e-05,2.9555810927840944e-05,2.2291402189165558e-05,1.5433094018529169e-06,1.2878238731089666e-06,6.276321796785068e-06,3.6901437062145776e-06,2.68648396360936e-06,3.6428078525016326e-07,0.012096843432772255
45.95,0.0033378036988088353,0.0007678597170124868,0.000503987409520624,0.0003714960559052926,0.0001721789541877569,0.0001330700952796587,0.00010054157860832507,7.4430455333684335e-06,6.227542354371778e-06,3.940016719843142e-05,2.939072939103662e-05,2.2156396960621373e-05,1.5302377128496983e-06,1.276603607996956e-06,6.261576655622227e-06,3.669437880280623e-06,2.6701392052192484e-06,3.6339062181457015e-07,0.0120559816539682
46.0,0.003329660547079924,0.000765974164466969,0.0005012840408748988,0.00036933522882354403,0.0001717709230615325,0.00013233240488928842,9.993726173000731e-05,7.380438741143964e-06,6.173645198841806e-06,3.9307854902232354e-05,2.9226651911660252e-05,2.20222747676868e-05,1.517287258049837e-06,1.2654897674746483e-06,6.246831241440301e-06,3.6488948619075e-06,2.6539358132000293e-06,3.6249924642087626e-07,0.012015287644158554
46.050000000000004,0.003321536226898036,0.000764091074952891,0.0004985965637315319,0.0003671880148660679,0.00017136316347921506,0.00013159917412457103,9.933687040487362e-05,7.3184083241383664e-06,6.1202555855036846e-06,3.921558632763031e-05,2.9063572087595127e-05,2.1889029551904713e-05,1.5044569225224692e-06,1.2544813714886305e-06,6.232091284064812e-06,3.6285154614070346e-06,2.637874592611652e-06,3.616100316777416e-07,0.011974760587115992
46.1,0.0033134307079738527,0.0007622104675564388,0.0004959248787327338,0.00036505432320800644,0.00017095568283006843,0.00013087037463597843,9.874037779985751e-05,7.256948537653409e-06,6.0673683609299585e-06,3.912336336483752e-05,2.8901483559336012e-05,2.1756655300627255e-05,1.4917455994910942e-06,1.2435774469876182e-06,6.217362592195012e-06,3.6082982082838565e-06,2.6219542156214677e-06,3.6072498149009377e-07,0.011934399657381472
46.150000000000006,0.003305343959970378,0.0007603323611199945,0.0004932688871611993,0.0003629340636508476,0.00017054848842418076,0.00013014597825473172,9.8147757268433e-05,7.196053698447341e-06,6.014978427698412e-06,3.903118788475114e-05,2.8740380009432653e-05,2.1625146046209086e-05,1.479152184400623e-06,1.2327770216808259e-06,6.202650725804561e-06,3.588239412800194e-06,2.6061712774680425e-06,3.598447188650577e-07,0.011894204019844907
46.2,0.0032972759525037544,0.0007584567742437645,0.000490628490936032,0.0003608271466181064,0.00017014158749290871,0.00012942595699175016,9.755898234937325e-05,7.135718184034663e-06,5.963080743745088e-06,3.8939061739098495e-05,2.858025516182113e-05,2.1494495865013683e-05,1.466675569564098e-06,1.2220791183967724e-06,6.187960683718462e-06,3.568333358382224e-06,2.5905204761046215e-06,3.589691188974933e-07,0.011854172830762994
46.25,0.003289226655144056,0.000756583725287402,0.00048800359260868856,0.0003587334831510299,0.00016973498718932228,0.0001287102830366025,9.69740267655147e-05,7.07593643199421e-06,5.911670321725095e-06,3.884698676056312e-05,2.8421102781066408e-05,2.136469887626895e-05,1.4543146396980238e-06,1.211482750367718e-06,6.173296625287967e-06,3.548572612110893e-06,2.5749949048474735e-06,3.580981912224385e-07,0.011814305239791392
46.300000000000004,0.0032811960374160877,0.0007547132323716293,0.0004853940953589493,0.0003566529849043327,0.00016932869458865154,0.00012799892875646333,9.639286442252875e-05,7.016702939285664e-06,5.860742228381292e-06,3.875496476288923e-05,2.8262916671546403e-05,2.1235749240819122e-05,1.4420682686041033e-06,1.2009869177112007e-06,6.158661642698905e-06,3.528948432377029e-06,2.5595864379286635e-06,3.572327650398765e-07,0.011774600392498176
46.35,0.003273184068800183,0.0007528453133798564,0.0004827999029909121,0.00035458556414196105,0.00016892271668873498,0.0001272918666950733,9.581546940770017e-05,6.958012261574297e-06,5.8102915839206746e-06,3.86629975409631e-05,2.810569067661145e-05,2.110764115982625e-05,1.4299353171888307e-06,1.1905906053104914e-06,6.1440575970252335e-06,3.509451246257204e-06,2.5442861810850206e-06,3.5637459754681277e-07,0.011735057432841511
46.400000000000006,0.0032651907187329814,0.0007509799859597949,0.00048022091992900613,0.00035253113373288095,0.00016851706041046819,0.00012658906957170216,9.524181598871134e-05,6.899859012563758e-06,5.760313561398288e-06,3.857108687087109e-05,2.7949418677755256e-05,2.0980368873478806e-05,1.417914632935003e-06,1.180292782214621e-06,6.129485026975244e-06,3.490071165486866e-06,2.529084955285989e-06,3.5552576884449085e-07,0.011695675505304025
46.45,0.003257215956608221,0.0007491172675250711,0.0004776570512140343,0.00035048960714689867,0.00016811173259825496,0.0001258905102801177,9.467187861243446e-05,6.842237863337006e-06,5.710803386108747e-06,3.84792345099361e-05,2.7794094593834558e-05,2.085392665976633e-05,1.4060050508553392e-06,1.1700924025907718e-06,6.114943134711703e-06,3.4707985094886396e-06,2.5139737822130482e-06,3.5468764941262474e-07,0.011656453756790966
46.5,0.003249259751777509,0.0007472571752568337,0.00047510820249923295,0.00034846089845050413,0.0001677067400204582,0.00012519616188755674,9.410563190372926e-05,6.78514354170505e-06,5.661756334985064e-06,3.838744219673482e-05,2.763971238037148e-05,2.0728308833375576e-05,1.3942053958727494e-06,1.1599884081722533e-06,6.100429848498131e-06,3.4516243062170657e-06,2.4989443442732476e-06,3.5386003651226964e-07,0.01161739133872012
46.550000000000004,0.003241322073551099,0.0007453997261053583,0.00047257428004635846,0.00034644492230274433,0.00016730208936985278,0.00012450599763370155,9.354305066424814e-05,6.728570831563583e-06,5.61316773600485e-06,3.829571165110019e-05,2.7486266028969948e-05,2.060350974475882e-05,1.3825144864896803e-06,1.1499797320594644e-06,6.085941957534635e-06,3.432540745420446e-06,2.4839893976763713e-06,3.5304094386651653e-07,0.011578487409640964
46.6,0.0032334028911986615,0.0007435449367916508,0.00047005519072179663,0.0003444415939511241,0.0001668977872640789,0.0001238199909296601,9.298410987124805e-05,6.672514572257343e-06,5.565032967603736e-06,3.820404457411424e-05,2.733374956687086e-05,2.0479523779415614e-05,1.3709311395347735e-06,1.1400653036537728e-06,6.071475310438477e-06,3.413541563038012e-06,2.4691031221809583e-06,3.522271048307595e-07,0.011539741138316038
46.650000000000006,0.003225502173950044,0.0007416928238090421,0.00046755084199269123,0.0003424508292275307,0.00016649384024609602,0.00012313811535694954,9.242878467640815e-05,6.616969657952015e-06,5.517347458095848e-06,3.811244264809703e-05,2.7182157056663378e-05,2.0356345357418007e-05,1.3594541757132364e-06,1.1302440544396636e-06,6.057025065564787e-06,3.394622339059785e-06,2.454281394151055e-06,3.514149022576538e-07,0.01150115170686258
