Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_total_Xe_relativistic
46.2,0.0032104332987243824,0.0007351874448485651,0.00044683925723526036,0.00032954905736742976,0.00016400149340122202,0.00011638634421048265,8.782722241552737e-05,6.059804365686245e-06,5.073313704929562e-06,3.692921506384018e-05,2.5113419078036384e-05,1.888730511793545e-05,1.1862572760027848e-06,9.901994123252607e-07,5.387033209353846e-06,2.6238240882716688e-06,1.8522396269379238e-06,0.011303631283100435
46.25,0.003202403453123874,0.0007332891846863128,0.00044441526831168535,0.00032761492626225304,0.00016358742032716495,0.00011573365469812557,8.729461342922074e-05,6.0087142000325485e-06,5.029316889005673e-06,3.683666139125368e-05,2.4971599330773834e-05,1.877196097292354e-05,1.1762014229275923e-06,9.815684693046728e-07,5.373638041730833e-06,2.6090724243974254e-06,1.8409988047651714e-06,0.011265334877188992
46.300000000000004,0.003194392880489257,0.0007313939972343886,0.0004420057270662462,0.0003256931184199312,0.0001631738121865983,0.00011508497191327009,8.676550582320327e-05,5.958095685664414e-06,4.985735426568366e-06,3.6744198240234076e-05,2.483065576746173e-05,1.865738037761772e-05,1.1662393956960148e-06,9.73019961945357e-07,5.360274366401238e-06,2.594389972950957e-06,1.8298140579126984e-06,0.011227194961844803
46.35,0.0031864015468953412,0.0007295018971237213,0.00043961054156139556,0.0003237835504211545,0.00016276067494778575,0.00011444026982199913,8.623987525606236e-05,5.907944106905052e-06,4.942565088025692e-06,3.665182712965967e-05,2.46905826700754e-05,1.8543557999129702e-05,1.1563700902367412e-06,9.645528805786194e-07,5.346937198969848e-06,2.579771576489692e-06,1.8186811483879865e-06,0.011189210721750007
46.400000000000006,0.0031784294183838605,0.0007276128987578711,0.0004372296204665253,0.0003218861394331558,0.0001623480145040636,0.00011379952256235976,8.571769756010565e-05,5.858254798723545e-06,4.899801689916661e-06,3.655954955990404e-05,2.4551374353295327e-05,1.8430488535104682e-05,1.1465923989451108e-06,9.56166210270981e-07,5.333620760444123e-06,2.5652136646917253e-06,1.8075971504786641e-06,0.01115138135293321
46.45,0.0031704764609642717,0.0007257270163147676,0.00043486287305396544,0.00032000080320555065,0.00016193583667435844,0.00011316270444328972,8.519894874014922e-05,5.809023146154668e-06,4.857441094375663e-06,3.6467367012742546e-05,2.4413025164362542e-05,1.83181667134678e-05,1.1369052206229298e-06,9.478589411310817e-07,5.320318821653954e-06,2.5507143751479933e-06,1.7965605162878004e-06,0.011113706064031094
46.5,0.003162542640614533,0.0007238442637484377,0.00043251020919500213,0.0003181274600662025,0.00016152414720370367,0.00011252978994354781,8.468360497231205e-05,5.760244583725633e-06,4.8154792086033524e-06,3.6375280951272036e-05,2.4275529483224308e-05,1.8206587292615213e-05,1.127307470677689e-06,9.396300788915895e-07,5.307025070417999e-06,2.536273602499651e-06,1.7855711061610897e-06,0.011076184077317029
46.550000000000004,0.0031546279232818894,0.0007219646547907294,0.00043017153935592394,0.00031626602891711837,0.00016111295176375593,0.00011190075371065004,8.417164260281851e-05,5.711914594889837e-06,4.773911984344081e-06,3.62832928198561e-05,2.4138881722956327e-05,1.80957450620323e-05,1.11779809098923e-06,9.314786551537503e-07,5.293733481501833e-06,2.5218929771341478e-06,1.7746301888982907e-06,0.011038814629472768
46.6,0.003146732274883649,0.0007200882029530302,0.00042784677459409244,0.00031441642923037263,0.00016070225595331102,0.00011127557055981105,8.366303814680821e-05,5.664028711467456e-06,4.7327354173697185e-06,3.6191404044106826e-05,2.400307633043084e-05,1.7985634843296172e-05,1.108376058872043e-06,9.234037367030454e-07,5.280438669466823e-06,2.5075757632334e-06,1.7637403927940097e-06,0.011001596971961144
46.650000000000006,0.0031388556613079484,0.000718214921527975,0.0004255358265540337,0.0003125785810440561,0.00016029206529881852,0.00011065421547288961,8.315776828715237e-05,5.616582513092743e-06,4.691945546969732e-06,3.609961603091212e-05,2.3868107787185304e-05,1.7876251491397084e-05,1.0990403946140618e-06,9.154044333586746e-07,5.267136205320956e-06,2.4933266611904714e-06,1.7529055756633227e-06,0.010964530370798422
46.7,0.003130998048414526,0.000716344823591153,0.0004232386074635591,0.00031075240495825695,0.0001598823852548966,0.0001100366635973406,8.265580987327853e-05,5.56957162666809e-06,4.651538455447592e-06,3.600793016851594e-05,2.3733970610434593e-05,1.776758989629454e-05,1.0897901671548187e-06,9.074799039039677e-07,5.253822879543361e-06,2.479151506489178e-06,1.7421305889179328e-06,0.010927614105571314
46.75,0.003123159402035477,0.0007144779220028027,0.0004209550301299051,0.00030893782213106485,0.00015947322120484511,0.0001094228902451707,8.215713992000148e-05,5.522991725824596e-06,4.611510267623236e-06,3.5916347826655234e-05,2.360065935415936e-05,1.7659644984608523e-05,1.0806244975720665e-06,8.996293597542771e-07,5.240496896659924e-06,2.465056875039805e-06,1.7314209360383714e-06,0.010890847467686135
46.800000000000004,0.0031153396879760086,0.0007126142294095035,0.0004186850079359006,0.00030713475427460564,0.0001590645784611584,0.00010881287089190014,8.166173560636204e-05,5.476838530389204e-06,4.571857150341677e-06,3.582487035675499e-05,2.3468168610198597e-05,1.7552411721337705e-05,1.071542560170583e-06,8.918520661474249e-07,5.227157990118165e-06,2.4510496265955948e-06,1.720782358244873e-06,0.01085422975801965
46.85,0.003107538872015199,0.000710753758245861,0.00041642845483615755,0.000305343123651103,0.00015865646226603737,0.00010820658117552952,8.116957427447306e-05,5.431107805858271e-06,4.5325753119876145e-06,3.573349909217909e-05,2.3336493009272053e-05,1.7445885111492837e-05,1.062543581102418e-06,8.841473407818349e-07,5.21380745063007e-06,2.437136433697807e-06,1.710220404578353e-06,0.010817760284280175
46.900000000000006,0.0030997569199067336,0.0007088965207361817,0.00041418528535328274,0.00030356285306896443,0.00015824887779189984,0.00010760399689551086,8.068063342837192e-05,5.385795362877426e-06,4.493661002005905e-06,3.56422353485315e-05,2.3205627221860806e-05,1.7340060201536485e-05,1.0536268345868014e-06,8.765145499713209e-07,5.20044806616257e-06,2.4233233464826376e-06,1.6997400483078137e-06,0.010781438358423734
46.95,0.003091993797379654,0.0007070425288961458,0.0004119554145741176,0.00030179386587889833,0.0001578418301418909,0.00010700509401172505,8.019489073288113e-05,5.340897056727785e-06,4.4551105104279805e-06,3.55510804239997e-05,2.3075565958881477e-05,1.723493208053005e-05,1.0447916369325444e-06,8.689531025249705e-07,5.187083976987706e-06,2.4096154323068032e-06,1.6893453941940089e-06,0.010745263294389793
47.0,0.0030842494701390885,0.0007051917945344688,0.00040973875814599665,0.00030003608597005394,0.00015743532435039115,0.00010640984864346316,7.971232401247507e-05,5.296408786818274e-06,4.416920167403954e-06,3.5460035599728964e-05,2.294630397209894e-05,1.7130495880903014e-05,1.0360373386883469e-06,8.614624416876978e-07,5.173720454245598e-06,2.3960165085087155e-06,1.6790394898320597e-06,0.010709234406265613
47.050000000000004,0.0030765239038669863,0.0007033443292545585,0.000407535232273033,0.0002982894377661902,0.0001570293653835247,0.00010581823706841371,7.923291125015448e-05,5.252326496184122e-06,4.379086342740493e-06,3.536910214021464e-05,2.281783605423703e-05,1.70267467787801e-05,1.0273633153504922e-06,8.540420355848978e-07,5.160363614943823e-06,2.382528965700197e-06,1.6688242237792605e-06,0.010673351006834933
47.1,0.0030688170642228473,0.0007015001444561654,0.0004053447537124265,0.00029655384622187135,0.00015662395813966572,0.000105230235721655,7.8756630586328e-05,5.2086461709914054e-06,4.341605445444323e-06,3.527828129369788e-05,2.2690157038762153e-05,1.6923679993825168e-05,1.018768957137004e-06,8.466913666970178e-07,5.147020089929544e-06,2.3691536664639263e-06,1.6587002771420882e-06,0.010637612406385255
47.150000000000006,0.003061128916844437,0.0006996592513370231,0.00040316723977079237,0.000294829236818686,0.00015621910744994342,0.0001046458211946518,7.828346031770008e-05,5.1653638400474786e-06,4.304473923271246e-06,3.518757429254935e-05,2.2563261799332485e-05,1.682129078858704e-05,1.010253658388327e-06,8.394099209424305e-07,5.133696663953832e-06,2.3558899042983305e-06,1.6486670996471903e-06,0.01060201791167147
47.2,0.003053459427348511,0.0006978216608944851,0.00040100260830051735,0.0002931155355614963,0.0001558148180787466,0.00010406497023425836,7.781337889616681e-05,5.122475574317401e-06,4.267688262280729e-06,3.5096982353626407e-05,2.2437145248924452e-05,1.671957446736046e-05,1.0018168071742753e-06,8.321971769669985e-07,5.120399908420027e-06,2.3427354176677322e-06,1.6387229017080777e-06,0.010566566825038695
47.25,0.0030458085613315213,0.0006959873839271516,0.00039885077769613407,0.0002914126689747092,0.00015541109472422585,0.00010348765974172525,7.73463649277179e-05,5.079977486446084e-06,4.231244986395846e-06,3.500650667858918e-05,2.2311802338665257e-05,1.6618526374601684e-05,9.934577756743133e-07,8.250525962252348e-07,5.107135827729687e-06,2.3296864667280178e-06,1.6288646787392223e-06,0.010531258443832224
47.300000000000004,0.003038176284370326,0.0006941564310364902,0.0003967116668907214,0.00028972056409857605,0.00015500794201879538,0.00010291386677171222,7.688239717134609e-05,5.03786573028624e-06,4.195140656968618e-06,3.49161484541637e-05,2.2187228056417863e-05,1.6518141892964304e-05,9.851759118543597e-07,8.17975614392277e-07,5.093909539275264e-06,2.316737987394522e-06,1.6190882991620576e-06,0.010496092060295517
47.35,0.003030562562022896,0.0006923288126284505,0.0003945851953523275,0.0002880391484855179,0.00015460536452963308,0.00010234356853130612,7.642145453796359e-05,4.9961365004320065e-06,4.159371872350653e-06,3.482590885234233e-05,2.206341742517869e-05,1.6418416441042455e-05,9.769705328906585e-07,8.109656345707175e-07,5.0807250050540105e-06,2.3038838336498553e-06,1.6093886841994424e-06,0.01046106696213139
47.400000000000006,0.003022967359829006,0.0006905045389150683,0.0003924712830804123,0.0002863683501964736,0.00015420336675917888,0.00010177674237904308,7.596351608932465e-05,4.954786031758109e-06,4.123935267468952e-06,3.473578903051467e-05,2.1940365501359518e-05,1.631934547092597e-05,9.688409206943175e-07,8.040220226563172e-07,5.067584829636447e-06,2.291117104567385e-06,1.5997600861292148e-06,0.01042618243377955
47.45,0.003015390643310935,0.0006886836199160658,0.00039036985060231705,0.00028470809779727717,0.0001538019531456323,0.00010121336582393712,7.550856103695616e-05,4.913810598964647e-06,4.088827513406942e-06,3.464579013152628e-05,2.1818067373033283e-05,1.622092446568459e-05,9.607863197744719e-07,7.971441051076139e-07,5.054490134991385e-06,2.278430533091781e-06,1.590196441742542e-06,0.010391437758295744
47.5,0.0030078323779741487,0.0006868660654604416,0.00038828081896975173,0.00028305832035505643,0.00015340112806344784,0.0001006534165245125,7.505656874109386e-05,4.873206516127243e-06,4.054045316990529e-06,3.455591328366568e-05,2.1696518158225867e-05,1.612314893690334e-05,9.528059375501773e-07,7.903311692330366e-07,5.041440517784415e-06,2.2658168976430163e-06,1.5806917529125422e-06,0.01035683221957516
47.550000000000004,0.0030002925293079867,0.0006850518851880546,0.00038620410975530756,0.0002814189474346594,0.0001530008958238292,0.00010009687228784212,7.460751870962625e-05,4.832970136252649e-06,4.019585420379223e-06,3.446615960058458e-05,2.157571300333582e-05,1.602601442239109e-05,9.448989470884701e-07,7.835824659729021e-07,5.028434089685095e-06,2.2532694122542404e-06,1.5712404375294027e-06,0.010322365104606062
47.6,0.0029927710627863447,0.0006832410885512012,0.00038413964504899174,0.00027978990909510514,0.00015260126067522222,9.95437110685909e-05,7.41613905970451e-05,4.7930978508396734e-06,3.985444600662218e-06,3.437653018115968e-05,2.1455647081757894e-05,1.5929516484176505e-05,9.370644921156539e-07,7.768972150197953e-07,5.015467596419099e-06,2.240782058583069e-06,1.5618376055205733e-06,0.010288035705489845
47.650000000000006,0.0029852679438683426,0.0006814336848161823,0.00038208734745478096,0.00027817113588605736,0.00015220222680380535,9.899391096806352e-05,7.37181642034022e-05,4.753586089445302e-06,3.951619669459321e-06,3.428702610930768e-05,2.133631559277662e-05,1.5833650706891872e-05,9.293016940279166e-07,7.702746119966206e-07,5.0025366071783744e-06,2.228349840389887e-06,1.5524792413050057e-06,0.010253843321094911
47.7,0.0029777831379990028,0.000679629683064866,0.0003800471400872017,0.0002765625588443257,0.00015180379833397954,9.844745023325846e-05,7.327781947327375e-05,4.714431319256092e-06,3.918107472526787e-06,3.419764845376846e-05,2.121771376078344e-05,1.573841269662663e-05,9.216096605221881e-07,7.637138373035224e-07,4.989635762781775e-06,2.2159689606081554e-06,1.5431623039808096e-06,0.010219787258363422
47.75,0.0029703166106099074,0.0006778290921962394,0.0003780189465679275,0.0002749641094903882,0.00015140597932885558,9.790430725592582e-05,7.284033649473046e-05,4.67563004466461e-06,3.884904889367847e-06,3.410839826787289e-05,2.109983683485364e-05,1.564379808030791e-05,9.139874953838983e-07,7.572140661582824e-07,4.976759068702123e-06,2.2036369348647286e-06,1.5338847765048861e-06,0.010185866833391372
47.800000000000004,0.0029628683271198638,0.0006760319209279553,0.00037600269102240066,0.00027337571982494034,0.00015100877379074022,9.736446057163117e-05,7.240569549831508e-05,4.637178806850973e-06,3.852008832847992e-06,3.4019276589313485e-05,2.098268008870181e-05,1.554980250563903e-05,9.064343089092912e-07,7.507744792941433e-07,4.9639002176372494e-06,2.1913526579585224e-06,1.52464569676688e-06,0.010152081372410944
47.85,0.0029554382529355635,0.0006742381777978709,0.0003739982980764761,0.0002717973223254678,0.0001506121856616207,9.682788885882429e-05,7.197387685602644e-05,4.599074183369391e-06,3.819416248814906e-06,3.3930284439936294e-05,2.0866238821014203e-05,1.545642164159735e-05,8.989492284086662e-07,7.443942737469001e-07,4.951052925525021e-06,2.179116431405066e-06,1.5154451872749029e-06,0.010118430212720419
47.900000000000006,0.002948026353452227,0.0006724478711655763,0.00037200569285308313,0.0002702288499428414,0.00015021621882364692,9.629457093791241e-05,7.154486108030964e-05,4.561312787739571e-06,3.7871241157229325e-06,3.3841422825571644e-05,2.0750508356136567e-05,1.5363651179463665e-05,8.915314082347328e-07,7.380726731609375e-07,4.938211264628728e-06,2.1669299461959297e-06,1.5062844749320425e-06,0.010084912703477344
47.95,0.0029406325940542597,0.0006706610092139194,0.000370024800968913,0.0002686702360979389,0.00014982087709961253,9.576448577033948e-05,7.111862882305368e-05,4.523891269043084e-06,3.7551294442621473e-06,3.3752692735920186e-05,2.063548404507753e-05,1.5271486834327253e-05,8.841800388069326e-07,7.318089370714084e-07,4.925369977485792e-06,2.154796203657591e-06,1.4971658710575254e-06,0.01005152820616328
48.0,0.002933256940115886,0.0006688775999505189,0.00036805554853112357,0.00026712141467828704,0.0001494261642534336,9.523761245766944e-05,7.069516087459473e-05,4.486806311524441e-06,3.72342927699182e-06,3.366409514450766e-05,2.0521161266769597e-05,1.5179924346984635e-05,8.768943541563475e-07,7.256023686750712e-07,4.912524756178253e-06,2.1427193556205557e-06,1.488092675657703e-06,0.010018276094502235
48.050000000000004,0.0029258993570017936,0.000667097651209272,0.00036609786213406776,0.0002655823200347297,0.0001490320839906259,9.471393024067533e-05,7.027443816272667e-05,4.450054634196977e-06,3.6920206879783414e-06,3.3575631008719095e-05,2.0407535429516343e-05,1.5088959486128995e-05,8.696736375939343e-07,7.194523206825123e-07,4.899672472697394e-06,2.1307044553587616e-06,1.479068983188264e-06,0.009985155753691674
48.1,0.0029185598100677675,0.0006653211706518549,0.00036415166885604277,0.0002640528869781189,0.00014863863995878015,9.419341849843332e-05,6.985644175171803e-05,4.413632990453413e-06,3.6609007824375006e-06,3.348730126991895e-05,2.029460197254295e-05,1.4998588050710414e-05,8.625172252029807e-07,7.133581989450877e-07,4.8868113482902854e-06,2.118757129723266e-06,1.4700993947031545e-06,0.009952166578958635
48.150000000000006,0.0029112382646613133,0.000663548165769212,0.00036221689625605765,0.00026253305077602706,0.0001482458357480352,9.36760567474212e-05,6.944115284133489e-05,4.377538167680993e-06,3.6300666963810205e-06,3.339910685365919e-05,2.0182356367560652e-05,1.4908805872336583e-05,8.554245069699207e-07,7.073194636657943e-07,4.87394105264858e-06,2.1068832031207173e-06,1.4611886715324027e-06,0.009919307973621866
48.2,0.0029039346861222917,0.0006617786438830417,0.00036029347237062566,0.00026102274714948553,0.00014785367489154977,9.316182464062286e-05,6.902855276587117e-05,4.341766986881267e-06,3.5995155962674047e-06,3.331104866997339e-05,2.0070794120254014e-05,1.481960881758036e-05,8.48394925490121e-07,7.013356281284374e-07,4.8610627275183765e-06,2.095088316904803e-06,1.4523413851872884e-06,0.009886579346953925
48.25,0.0028966490397835305,0.0006600126121472708,0.000358381325710573,0.0002595219122697429,0.00014746216086597162,9.265070196663673e-05,6.861862299318442e-05,4.306316302294303e-06,3.5692446786569098e-06,3.3223127613749595e-05,1.9959910771601667e-05,1.4730992790062836e-05,8.414279723105282e-07,6.954062550074094e-07,4.848178933497798e-06,2.083377587649163e-06,1.4435616182819346e-06,0.00985398011214645
48.300000000000004,0.002889381290971444,0.0006582500775495222,0.000356480385257871,0.000258030482755048,0.0001470712970919052,9.214266864879002e-05,6.821134512373864e-05,4.271183001027417e-06,3.5392511698707007e-06,3.313534456517104e-05,1.9849701898949216e-05,1.4642953732191183e-05,8.3452318209286e-07,6.895309504447484e-07,4.835293523075109e-06,2.0717553346928782e-06,1.4348527517729991e-06,0.009821509684588217
48.35,0.0028821314050066476,0.0006564910469125767,0.00035459058046248857,0.0002565483956674556,0.00014668108693437744,9.163770474425788e-05,6.780670088965349e-05,4.236364002688286e-06,3.5095323256540952e-06,3.3047700390209714e-05,1.974016311676391e-05,1.4555487626446163e-05,8.276801248928169e-07,6.83709356195379e-07,4.822411446979574e-06,2.0602248870279554e-06,1.426217343542136e-06,0.009789167480512468
48.400000000000006,0.002874899347204559,0.0006547355268958226,0.00035271184123926224,0.00025507558850965264,0.00014629153370330082,9.113579044318686e-05,6.740467215375927e-05,4.201856259022369e-06,3.4800854308438013e-06,3.296019594115443e-05,1.9631290077015907e-05,1.4468590496135905e-05,8.20898396946924e-07,6.779411402397958e-07,4.809538504395157e-06,2.0487884605457173e-06,1.417657075667374e-06,0.009756952915929727
48.45,0.002867685082876009,0.0006529835239967019,0.0003508440979647904,0.0002536119992218095,0.00014590264065393534,9.063690606782442e-05,6.700524090865907e-05,4.167656753554692e-06,3.4509077990392065e-06,3.2872832057153415e-05,1.9523078469149783e-05,1.4382258405559116e-05,8.141776104341192e-07,6.722259863408613e-07,4.7966810503705556e-06,2.0374470862811164e-06,1.4091727341608947e-06,0.00972486540569342
48.5,0.0028604885773278327,0.0006512350445521453,0.0003489872814743437,0.0002521575661784509,0.0001455144109873476,9.01410320716524e-05,6.660838927579644e-05,4.133762501235801e-06,3.4219967722775415e-06,3.278560956474927e-05,1.9415524019629358e-05,1.4296487459549518e-05,8.075173827301529e-07,6.665635830738228e-07,4.783845675794883e-06,2.0262005718768085e-06,1.4007641902035108e-06,0.009692904362574717
48.550000000000004,0.002853309795863467,0.0006494900947400003,0.00034714132305879795,0.0002507122281853503,0.00014512684785086838,8.9648149038526e-05,6.621409950452976e-05,4.100170548091941e-06,3.3933497207129766e-06,3.269852927838483e-05,1.9308622491061338e-05,1.4211273802405012e-05,8.009173256969695e-07,6.609536128836173e-07,4.7710388765918445e-06,2.015047489937276e-06,1.3924303723801194e-06,0.009661069196330665
48.6,0.002846148703783545,0.0006477486805804533,0.00034530615446158684,0.0002492759244764467,0.00014473995433854795,8.915823768181791e-05,6.582235397121303e-05,4.066877970879391e-06,3.3649640422995576e-06,3.2611592000858745e-05,1.9202369680924124e-05,1.4126613616235858e-05,7.943770355452929e-07,6.553957417197664e-07,4.7582667293043065e-06,2.0039852016778222e-06,1.384169244887771e-06,0.009629359312882377
48.650000000000006,0.0028390052663864723,0.0006460108079374392,0.00034348170787567184,0.00024784859471078084,0.00014435373349160904,8.867127884356647e-05,6.543313517828206e-05,4.033881876742821e-06,3.336837162477898e-06,3.2524798523711674e-05,1.9096761419948655e-05,1.4042503118795908e-05,7.878960837772914e-07,6.498896097672044e-07,4.7455345899475196e-06,1.9930099342502902e-06,1.3759778246445134e-06,0.009597774113810796
48.7,0.0028318794489690193,0.0006442764825200485,0.0003416679159405357,0.0002464301789694562,0.00014396818829889816,8.818725349362995e-05,6.504642575334794e-05,4.001179402877768e-06,3.3089665338656787e-06,3.2438149627527426e-05,1.8991793570216933e-05,1.3958938560888233e-05,7.81474009659362e-07,6.444348237332155e-07,4.732846831824769e-06,1.9821169297035226e-06,1.3678522716698644e-06,0.00956631299638
48.75,0.00282477121682689,0.0006425457098839215,0.0003398647117391913,0.00024502061775261825,0.0001435833216973342,8.770614272884459e-05,6.466220844829564e-05,3.9687677161970235e-06,3.2813496359517906e-06,3.2351646082136476e-05,1.8887462023058366e-05,1.3875916223458365e-05,7.751103145959215e-07,6.39030951069543e-07,4.7202066358627934e-06,1.9713006720464195e-06,1.3597880708306454e-06,0.009534975354204679
48.800000000000004,0.0028176805352552988,0.0006408184954326379,0.00033807202879521277,0.0002436198519764574,0.00014319913657235525,8.72279277721883e-05,6.428046613838927e-05,3.9366440130010105e-06,3.2539839747941728e-06,3.226528864671466e-05,1.878376269683634e-05,1.3793432414506122e-05,7.68804458678119e-07,6.336775164093967e-07,4.707615843963051e-06,1.9605551806723696e-06,1.3517802958832912e-06,0.009503760578526642
48.85,0.0028106073695495413,0.0006390948444190974,0.0003362898010697858,0.00024222782297023278,0.00014281563575836343,8.675258997194917e-05,6.390118182138352e-05,3.9048055186520495e-06,3.226867082721264e-06,3.217907806977432e-05,1.868069153472384e-05,1.3711483465957337e-05,7.625558595715841e-07,6.283740003867379e-07,4.69507488205397e-06,1.9498743407575814e-06,1.3438239200832427e-06,0.009472668059914261
48.900000000000006,0.0028035516850055528,0.0006373747619468908,0.00033451796295877446,0.0002408444724733153,0.00014243282203916667,8.628011080089821e-05,6.352433861664052e-05,3.873249487252422e-06,3.1999965180369786e-06,3.209301508905052e-05,1.857824450256906e-05,1.3630065730640562e-05,7.563638937904903e-07,6.231198408859227e-07,4.682582755306405e-06,1.939252231352254e-06,1.3359141224949372e-06,0.009441697190109198
48.95,0.0027965134469204777,0.0006356582529716664,0.0003327564492898111,0.0002394697426322544,0.0001420506981484194,8.58104718554679e-05,6.314991976425352e-05,3.8419732013262994e-06,3.173369864729267e-06,3.2007100431290726e-05,1.847641758694968e-05,1.3549175579510912e-05,7.502279002872607e-07,6.179144366496135e-07,4.670137113782384e-06,1.928683413880657e-06,1.328046541760847e-06,0.00941084736374934
49.0,0.002789492620593217,0.0006339453223024847,0.0003310051953194013,0.0002381035759978629,0.00014166926677006004,8.534365485493464e-05,6.27779086241758e-05,3.810973971505353e-06,3.1469847321820937e-06,3.1921334811960405e-05,1.8375206793505753e-05,1.3468809399252102e-05,7.441471861738868e-07,6.127571530577012e-07,4.65773438306185e-06,1.9181631568988395e-06,1.3202174483727005e-06,0.009380117979791859
49.050000000000004,0.002782489171324986,0.0006322359746031677,0.0003292641367300502,0.00023674591552232428,0.00014128853053874677,8.487964164060658e-05,6.240828867535599e-05,3.780249136218113e-06,3.120838754890889e-06,3.183571893488245e-05,1.82746081456298e-05,1.3388963590371402e-05,7.381210342877304e-07,6.076473297854649e-07,4.645369951441994e-06,1.9076875918512244e-06,1.3124238344381284e-06,0.009349508442602766
49.1,0.0027755030644198617,0.0006305302143936398,0.0003275332096274074,0.00023539670455632032,0.00014090849204029116,8.441841417501636e-05,6.204104351487932e-05,3.749796061382978e-06,3.094929592181394e-06,3.175025349183132e-05,1.8174617683575758e-05,1.3309634565879e-05,7.321487122264952e-07,6.025842899600176e-07,4.633038403235371e-06,1.8972538116155158e-06,1.3046634450812858e-06,0.009319018162808872
49.150000000000006,0.002768534265185324,0.000628828046051259,0.00032581235053742865,0.00023405588684617754,0.00014052915381208893,8.395995454111789e-05,6.167615685711424e-05,3.7196121401048016e-06,3.0692549279318142e-06,3.166493916210571e-05,1.8075231464029003e-05,1.3230818750615818e-05,7.262294824079438e-07,5.975673503642912e-07,4.620733786415801e-06,1.8868599322534297e-06,1.2969347877845049e-06,0.009288646558070638
49.2,0.0027615827389328006,0.0006271294738121431,0.0003241014964035589,0.0002327234065310365,0.00014015051834354917,8.350424494148892e-05,6.131361253286564e-05,3.6896947923751024e-06,3.043812470298336e-06,3.1579776612105533e-05,1.7976445560158327e-05,1.3152512581263383e-05,7.203626126628958e-07,5.925958321903516e-07,4.608449902161988e-06,1.8765051356760998e-06,1.2892371505017291e-06,0.009258393053905037
49.25,0.002754648450978198,0.0006254345017724849,0.0003224005845839307,0.0002313992081400384,0.0001397725880765206,8.305126769753741e-05,6.0953394488533186e-05,3.660041464775732e-06,3.0185999514438517e-06,3.1494766494938775e-05,1.7878256062146954e-05,1.3074712507035958e-05,7.145473868469159e-07,5.876690718204891e-07,4.5961806034988865e-06,1.8661896987935845e-06,1.2815706392250667e-06,0.009228257084581509
49.300000000000004,0.002747731366642435,0.0006237431338898611,0.00032070955284858323,0.0002300832365895335,0.00013939536540571597,8.260100524871322e-05,6.059548678527579e-05,3.6306496301860646e-06,2.993615127269942e-06,3.1409909450083666e-05,1.7780659078177308e-05,1.2997414991022782e-05,7.087831149577949e-07,5.82786431116186e-07,4.583920090087861e-06,1.8559149991908147e-06,1.2739362203351289e-06,0.009198238093981258
49.35,0.0027408314512519733,0.0006220553739845338,0.0003190283393766994,0.00022877543718030955,0.00013901885267913425,8.215344015172458e-05,6.0239873598182e-05,3.6015167874936175e-06,2.968855777152039e-06,3.132520610312909e-05,1.768365073582157e-05,1.2920616512116096e-05,7.030691422718782e-07,5.779473067211829e-07,4.571663186252047e-06,1.8456834761037187e-06,1.2663357341637705e-06,0.009168335536212128
49.400000000000006,0.002733948670139335,0.0006203712257407416,0.0003173568827538587,0.00022747575559483782,0.0001386430521984798,8.170855507975859e-05,5.98865392154455e-05,3.5726404613080197e-06,2.9443197036776936e-06,3.1240657065612984e-05,1.7587227183770043e-05,1.2844313567431787e-05,6.974048570610984e-07,5.731511379340878e-07,4.55940558965899e-06,1.8354985242791778e-06,1.2587718423741885e-06,0.009138548875754497
49.45,0.002727082988643631,0.000618690692707986,0.00031569512196931193,0.0002261841378945417,0.00013826796621958023,8.126633282170737e-05,5.9535468037547106e-05,3.5440182016783884e-06,2.9200047323879947e-06,3.1156262934974606e-05,1.7491384593812688e-05,1.2768502675105153e-05,6.917896965217196e-07,5.683974127757929e-07,4.547144078914725e-06,1.8253643086145362e-06,1.2512478852722628e-06,0.009108877586990714
49.5,0.0027202343721110683,0.0006170137783023067,0.00031404299641326966,0.00022490053051708186,0.00013789359695280093,8.082675628139797e-05,5.9186644576441605e-05,3.5156475838139497e-06,2.8959087115219947e-06,3.107202429463093e-05,1.7396119162975417e-05,1.2693180377324534e-05,6.862231506317834e-07,5.636856719639261e-07,4.534876669841967e-06,1.8152855058259254e-06,1.2437676512183635e-06,0.009079321153115197
49.550000000000004,0.0027134027858954656,0.0006153404858075511,0.0003124004458742115,0.00022362488027366262,0.000137519946563458,8.03898084768275e-05,5.8840053454750804e-05,3.4875262078079622e-06,2.8720295117641904e-06,3.098794171418228e-05,1.730142711570472e-05,1.2618343243453237e-05,6.807047637531496e-07,5.590155106066689e-07,4.522602712509943e-06,1.805266998914314e-06,1.2363350887371547e-06,0.009049879064580534
49.6,0.002706588195358765,0.0006136708183766359,0.00031076741053621265,0.00022235713434635746,0.0001371470171722286,7.995547253940293e-05,5.84956794049621e-05,3.4596516983648616e-06,2.8483650259949835e-06,3.090401574974585e-05,1.7207304705990206e-05,1.2543987873084025e-05,6.752341339010175e-07,5.54386577536666e-07,4.510322924077152e-06,1.7953135632433834e-06,1.228954011016965e-06,0.00902055081734454
