Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(3),J_7s1/2(2),J_total_Mt_relativistic
58.5,0.003257937837017078,0.0004826962295080078,0.0029984077635591454,0.0018670332945280698,0.0002365045709585648,0.0007466530506319225,0.0006783046855897384,0.0002742287045092521,0.00019363495164899104,9.455274572561517e-05,0.00020234671594040646,0.00020836314017381115,0.00010393770881583116,7.480833795151686e-05,4.374874170552064e-06,3.340305563539664e-06,3.096619028094467e-05,5.645752608526774e-05,5.9061451251301404e-05,2.7695700399892606e-05,1.9738356170219585e-05,9.405592187833143e-07,7.04349843233238e-07,7.234372591889421e-06,1.128144419628864e-05,1.031197928602359e-05,2.436093558241288e-06,1.4468263283930915e-06,6.697134010684501e-07,0.030974587549440782
58.550000000000004,0.0032554701899309996,0.0004819733504010445,0.002992704068549534,0.0018616560931972229,0.0002353252504720968,0.0007458503522111973,0.0006765749885291146,0.00027287402996843864,0.00019259901962770154,9.402567220057379e-05,0.00020220566800651656,0.0002078667002548468,0.00010342557517035432,7.440746250097096e-05,4.3428473466503745e-06,3.3149312978502645e-06,3.0789661824004494e-05,5.64249181140296e-05,5.892411792756094e-05,2.755940617865606e-05,1.9632579847706164e-05,9.336628723578685e-07,6.989897415092809e-07,7.192851707928503e-06,1.1275276567435477e-05,1.0288161039212119e-05,2.4240276602736378e-06,1.4390152220126003e-06,6.657911575835143e-07,0.03090210034914184
58.6,0.0032530032899792324,0.00048125714022007575,0.002987010073592091,0.0018562940397505447,0.00023415384231810127,0.0007450460693158204,0.0006748483632772523,0.0002715265417297471,0.00019156898732722023,9.350195197305663e-05,0.00020206383389074069,0.00020737084243506037,0.000102916119911766,7.400885544087345e-05,4.311073680902283e-06,3.2897639520945796e-06,3.0614239572959834e-05,5.639206891401261e-05,5.878691511498078e-05,2.7423821016343427e-05,1.952740034223362e-05,9.268183008940372e-07,6.93670616719705e-07,7.151591649182911e-06,1.126905396062046e-05,1.0264337214859301e-05,2.412023275407481e-06,1.4312462575483953e-06,6.618956705110669e-07,0.03082984214289256
58.650000000000006,0.0032505371399742283,0.00048054755277455227,0.002981325772244785,0.001850947098277759,0.00023299030412551774,0.0007442402171850791,0.0006731248162886358,0.0002701861997689695,0.00019054481958760767,9.298156830772584e-05,0.00020192121733290935,0.00020687557140511195,0.00010240932865026251,7.361250353635435e-05,4.279551030151885e-06,3.264801726676568e-06,3.043991814703126e-05,5.63589793194373e-05,5.864984438930328e-05,2.7288941114356584e-05,1.9422814135585124e-05,9.200251766024066e-07,6.883922193288326e-07,7.11059245494674e-06,1.1262776703886959e-05,1.0240508844370538e-05,2.400082664246878e-06,1.4235208175323761e-06,6.580268102292388e-07,0.03075781209119117
58.7,0.003248071742720604,0.0004798445421081555,0.0029756511580054648,0.0018456152328974328,0.00023183459367784846,0.00074343281102308,0.0006714043538963698,0.00026885296429015346,0.0001895264814639836,9.246450451629714e-05,0.0002017778220925086,0.00020638089180303838,0.00010190518707162304,7.321839362947578e-05,4.248277270547644e-06,3.2400428385996215e-06,3.0266692178632504e-05,5.6325650174866176e-05,5.851290730967131e-05,2.7154762698436567e-05,1.931881773664947e-05,9.132832506270534e-07,6.831543791796378e-07,7.0698540807424686e-06,1.1256445293855836e-05,1.0216677698048876e-05,2.3882083116198672e-06,1.4158407433901285e-06,6.541840022038498e-07,0.030686009363734203
58.75,0.0032456071010151443,0.0004791480624979599,0.002969986224312282,0.001840298407757423,0.00023068666891323575,0.0007426238659982518,0.0006696869823130525,0.00026752679572431524,0.00018851393822521151,9.195074395780688e-05,0.00020163365194811753,0.00020588680821455397,0.00010140368093686233,7.282651263881464e-05,4.2172502973583405e-06,3.2154855213049084e-06,3.0094556313490154e-05,5.6292082334986935e-05,5.837610541883131e-05,2.702128201960731e-05,1.9215407682944805e-05,9.065923468640578e-07,6.77956999281246e-07,7.029376363958776e-06,1.125006038830753e-05,1.019284624380988e-05,2.3764027483376015e-06,1.4082081387694684e-06,6.503663696204464e-07,0.030614433138061656
58.800000000000004,0.0032431432176468072,0.0004784580684535973,0.0029643309645441185,0.0018349965870353233,0.00022954648792453233,0.0007418133972428589,0.0006679727076316491,0.0002662076547281604,0.0001875071553525925,9.144027003887354e-05,0.00020148871069685298,0.00020539332517335174,0.00010090479608188491,7.243684755904759e-05,4.186468024790918e-06,3.1911280245114036e-06,2.9923505210760692e-05,5.625827666439876e-05,5.8239440243350966e-05,2.6888495354959224e-05,1.9112580541908592e-05,8.999523538576555e-07,6.728000476395072e-07,6.989158992899569e-06,1.124362279404218e-05,1.0169017585695404e-05,2.364668317295444e-06,1.4006250532986834e-06,6.465729501110187e-07,0.030543082597656673
58.85,0.0032406800953967327,0.0004777745147164217,0.0029586853720210138,0.0018297097349389072,0.00022841400895936276,0.0007410014198525237,0.0006662615358263618,0.0002648955021828116,0.00018650609853856651,9.09330662139526e-05,0.0002013430021538219,0.0002049004471614045,0.00010040851841714,7.204938546053769e-05,4.15592838581014e-06,3.1669686140575447e-06,2.9753533543144613e-05,5.6224234037401345e-05,5.810291329384784e-05,2.6756399008245867e-05,1.9010332911911765e-05,8.933632150152409e-07,6.676835473747211e-07,6.949201480120538e-06,1.1237133450313802e-05,1.014519538393952e-05,2.353006932763789e-06,1.3930931412222535e-06,6.428029296029433e-07,0.030471956929876684
58.900000000000006,0.0032382177370382454,0.00047709735625867393,0.0029530494400045824,0.0018244378157065602,0.00022728919042017468,0.0007401879488857572,0.0006645534727534933,0.00026359029919254115,0.0001855107336854199,9.042911598558467e-05,0.00020119653015158022,0.00020440817860926507,9.991483392727671e-05,7.166411348892234e-05,4.125629331960012e-06,3.1430055717444706e-06,2.9584635996997475e-05,5.61899553377866e-05,5.796652606522488e-05,2.6624989310271987e-05,1.8908661422962647e-05,8.868249174297038e-07,6.626075654200346e-07,6.909503140802272e-06,1.1230593408272618e-05,1.012138375892475e-05,2.3414198859384356e-06,1.3856134044206565e-06,6.390558319851597e-07,0.03040105532414962
58.95,0.0032357561453368626,0.0004764265482826485,0.00294742316169844,0.0018191807936077187,0.00022617199086428388,0.0007393729993635,0.0006628485241523109,0.0002622920070835127,0.00018452102690400264,8.992840290463827e-05,0.00020104929853959942,0.0002039165238963674,9.942372867080096e-05,7.128101886470367e-05,4.095568833187051e-06,3.119237195180907e-06,2.9416807272438513e-05,5.615544145863291e-05,5.7830280036909e-05,2.6494262619057537e-05,1.8807562737075076e-05,8.803374796361122e-07,6.575722001344549e-07,6.870063076761355e-06,1.122400380697618e-05,1.0097587181880944e-05,2.3299077360819776e-06,1.3781860883051376e-06,6.35331617325328e-07,0.03033037697072184
59.0,0.0032332953230503,0.0004757620462198598,0.0029418065302486197,0.001813938632943293,0.00022506236900390875,0.0007385565862686705,0.0006611466956459041,0.000261000587402527,0.00018353694451245088,8.943091057054548e-05,0.00020090131118373955,0.00020342548735132618,9.893518877973235e-05,7.090008888283984e-05,4.06574487766526e-06,3.0956617976295785e-06,2.9250042083456175e-05,5.6120693302101714e-05,5.769417667308799e-05,2.6364215319767316e-05,1.8707033548283755e-05,8.739009386581893e-07,6.525775681941399e-07,6.830880166536893e-06,1.1217365846640113e-05,1.0073810355596013e-05,2.318470301987572e-06,1.3708107300808345e-06,6.316306678849453e-07,0.030259921059993627
59.050000000000004,0.0032308352729284754,0.00047510380573021,0.002936199538743991,0.0018087112980460934,0.00022396028370619785,0.0007377387245457224,0.00065944799274204,0.0002597160019157759,0.00018255845303491835,8.893662263153225e-05,0.00020075257196572948,0.0002029350732522371,9.844920045926248e-05,7.052131091233866e-05,4.036155471622878e-06,3.0722777078552186e-06,2.908433515801125e-05,5.608571177923639e-05,5.755821742294158e-05,2.6234843824403472e-05,1.86070705823003e-05,8.67515336717677e-07,6.476237911436703e-07,6.791953061815757e-06,1.1210680759889076e-05,1.0050058088707813e-05,2.3071067441134633e-06,1.3634863083432995e-06,6.279536701129671e-07,0.030189686782288557
59.1,0.0032283759977135198,0.00047445178270115766,0.0029306021802166784,0.0018034987532812535,0.00022286569399324933,0.0007369194291002122,0.0006577524208340163,0.00025843821260760296,0.00018158551920031529,8.844552278484258e-05,0.00020060308478265398,0.0002024452858269767,9.796574998741417e-05,7.014467239585296e-05,4.006798639170879e-06,3.0490832699741242e-06,2.8919681238137426e-05,5.605049780976317e-05,5.742240372086227e-05,2.610614457126399e-05,1.850767059581304e-05,8.611807079858528e-07,6.427109819947104e-07,6.753280190279605e-06,1.1203949781834316e-05,1.0026335167316542e-05,2.295815711538364e-06,1.3562114367906305e-06,6.24301423482801e-07,0.03011967332786555
59.150000000000006,0.003225917500139777,0.0004738059332468866,0.0029250144476424735,0.0017983009630466401,0.00022177855904212073,0.0007360987147983728,0.0006560599852015081,0.0002571671816792685,0.0001806181099410533,8.795759477695623e-05,0.00020045285354644744,0.0002019561292535012,9.748482371470089e-05,6.977016084927706e-05,3.977672422133125e-06,3.0260768433052072e-06,2.8756075080039168e-05,5.601505232189404e-05,5.728673698666147e-05,2.5978114024176912e-05,1.8408830375443614e-05,8.548970657512072e-07,6.378392322529979e-07,6.714859764776425e-06,1.1197174119843716e-05,1.0002646227693616e-05,2.284595521215894e-06,1.3489845684292393e-06,6.206746199088947e-07,0.030049879887052162
59.2,0.003223459782933815,0.0004731662137074766,0.002919436333941252,0.0017931178917732712,0.00022069883818483317,0.0007352765964666972,0.0006543706910114144,0.0002559028715477244,0.0001796561923917996,8.747282240380145e-05,0.0002003018821833945,0.00020146760766014615,9.700640806378805e-05,6.939776386134588e-05,3.948774879878279e-06,3.0032568022226086e-06,2.8593511454187564e-05,5.597937625213149e-05,5.715121862575767e-05,2.585074867152691e-05,1.8310546736383474e-05,8.486643903609329e-07,6.330085997365608e-07,6.676689798544054e-06,1.1190354923882024e-05,9.978995633770653e-06,2.2734443361390832e-06,1.3418041960079507e-06,6.170736412858134e-07,0.029980305650439052
59.25,0.0032210028488144295,0.0004725325806480737,0.0029138678319773808,0.001787949503925719,0.00021962649090836523,0.0007344530888915304,0.0006526845433186979,0.00025464524484439195,0.0001786997338882367,8.699118951096098e-05,0.00020015017463363707,0.00020097972512592448,9.653048952915423e-05,6.902746909323492e-05,3.9201040891533365e-06,2.9806215360097613e-06,2.8431985145413582e-05,5.594347054507494e-05,5.701585002934252e-05,2.5724045025095946e-05,1.8212816520741843e-05,8.424826182670585e-07,6.282190975194341e-07,6.638768126046969e-06,1.1183493258282802e-05,9.9553873628817e-06,2.2623603104737387e-06,1.3346690299759788e-06,6.134984190249991e-07,0.02991094980905913
59.300000000000004,0.00321854670049265,0.0004719049908580625,0.002908308934560132,0.001782795764002515,0.00021856147685464075,0.0007336282068186685,0.0006510015470672242,0.0002533942644139484,0.0001777487019658305,8.651267999387299e-05,0.0001999977348506881,0.00020049248568082496,9.605705467675393e-05,6.865926427816251e-05,3.891658143918849e-06,2.9581694487149683e-06,2.82714909529994e-05,5.590733615322891e-05,5.6880632574522465e-05,2.559799961874591e-05,1.811563659564556e-05,8.363516324720674e-07,6.234706842974378e-07,6.60109242883615e-06,1.117659007577068e-05,9.931824902920248e-06,2.2513416742887947e-06,1.3275781147001346e-06,6.099483885196842e-07,0.029841811554407485
59.35,0.0032160913406717485,0.0004712834013502393,0.002902759634444093,0.0017776566365365525,0.00021750375582050877,0.0007328019649529676,0.0006493217070905962,0.00025214989331311983,0.00017680306435860572,8.603727779802631e-05,0.00019984456680095192,0.00020000589330611027,9.558609014368129e-05,6.829313722099382e-05,3.863435155185797e-06,2.9358989590084456e-06,2.811202369076767e-05,5.587097403681269e-05,5.674556762443342e-05,2.5472609006975278e-05,1.801900385113799e-05,8.302712546249101e-07,6.187632564272047e-07,6.563660265707688e-06,1.1169646194484468e-05,9.908311163678065e-06,2.240386741723389e-06,1.3205308337669344e-06,6.064225527527818e-07,0.02977289007813369
59.400000000000006,0.0032136367720472414,0.0004706677693599849,0.002897219924329569,0.001772532086095477,0.00021645328775771465,0.000731974377957959,0.0006476450281129836,0.00025091209480947836,0.00017586278899792734,8.556496691914947e-05,0.00019969067446325077,0.0001995199519346139,9.5117582637834e-05,6.792907579784607e-05,3.835433250854046e-06,2.9138085000407883e-06,2.7953578187168673e-05,5.583438516357156e-05,5.661065652832672e-05,2.534786976338555e-05,1.792291519793003e-05,8.24241238968177e-07,6.140966418383757e-07,6.5264691063230944e-06,1.1162662278661666e-05,9.884848404675322e-06,2.2294938455511995e-06,1.3135267795252765e-06,6.029196442428745e-07,0.02970418457133375
59.45,0.0032111829973069006,0.0004700580523444405,0.0028916897968629934,0.001767422077282083,0.00021541003277286572,0.0007311454604554739,0.0006459715147499524,0.00024968083238024867,0.000174927844011291,8.509573140339514e-05,0.00019953606182835797,0.00019903466545103762,9.465151893757923e-05,6.756706795569624e-05,3.807650575552466e-06,2.891896519302918e-06,2.779614928536591e-05,5.579757050858954e-05,5.647590062162596e-05,2.522377847909672e-05,1.782736756506122e-05,8.182612682825735e-07,6.094705959634179e-07,6.489516367365397e-06,1.1155638823536422e-05,9.861438181289053e-06,2.218661223893691e-06,1.306565517971227e-06,5.994383488104806e-07,0.029635694223574763
59.5,0.0032087300191307564,0.0004694542079816822,0.0028861692446373283,0.001762326574734697,0.00021437395112738748,0.0007303152270252744,0.0006443011715092863,0.000248456069711118,0.00017399819772111858,8.462955534751822e-05,0.00019938073289853714,0.00019855003769224746,9.418788589141937e-05,6.720710171198975e-05,3.7800852904805936e-06,2.8701614784874064e-06,2.763973184331967e-05,5.5760531054103614e-05,5.634130122595409e-05,2.5100331761151764e-05,1.7732357897531034e-05,8.123309519173827e-07,6.048847997714423e-07,6.452799450241573e-06,1.1148576144880032e-05,9.838081310455015e-06,2.2078869022244656e-06,1.2996463350541456e-06,5.959775369905556e-07,0.029567418221979717
59.550000000000004,0.003206277840191104,0.0004688561941698983,0.002880658260192469,0.001757245543127563,0.000213345003237474,0.000729483692204694,0.0006426340027918081,0.0002472377706950543,0.00017307381864356238,8.41664228990491e-05,0.00019922469168708788,0.0001980660724475699,9.372667041765954e-05,6.684916515425141e-05,3.7527355732519036e-06,2.848601853351239e-06,2.7484320733869144e-05,5.572326778931953e-05,5.6206859649132034e-05,2.4977526230951848e-05,1.763788315396247e-05,8.064498259371518e-07,6.003388599334949e-07,6.4163157793057506e-06,1.1141474373480017e-05,9.814777856670629e-06,2.1971686168298936e-06,1.292768064319847e-06,5.925364466677859e-07,0.029499355750746824
59.6,0.0032038264631525136,0.0004682639690265671,0.002875156836015647,0.001752178947171225,0.0002123231496740311,0.0007286508704882847,0.0006409700128921971,0.0002460258994311306,0.00017215467548731614,8.370631825646166e-05,0.00019906794221789763,0.0001975827734590875,9.326785950407592e-05,6.649324643969805e-05,3.725599617738644e-06,2.827216133579972e-06,2.7329910844812967e-05,5.568578171022919e-05,5.6072577185150146e-05,2.4855358522762834e-05,1.7543940304359107e-05,8.006173553568234e-07,5.958323110884619e-07,6.380062839568569e-06,1.1134333454714994e-05,9.791527138474125e-06,2.186503812341809e-06,1.2859290563736878e-06,5.89114774978605e-07,0.02943150599133048
59.650000000000006,0.0032013758906718304,0.00046767749088763507,0.002869664964541825,0.0017471267516128966,0.00021130835116261115,0.0007278167763274712,0.0006393092059998,0.00024482042022335403,0.00017124073715243184,8.324922566933529e-05,0.0001989104885249993,0.00019710014442193323,9.281144020758444e-05,6.613933379485245e-05,3.6986756339181764e-06,2.8060028226532375e-06,2.717649707898803e-05,5.564807381942963e-05,5.5938455114114674e-05,2.473382528233215e-05,1.745052632801467e-05,7.948329383815043e-07,5.913646201225129e-07,6.344038212876558e-06,1.1127153153242086e-05,9.768327755028118e-06,2.175889722456841e-06,1.2791272860545047e-06,5.857126630344894e-07,0.029363868123270524
59.7,0.0031989261253981874,0.00046709671830669707,0.0028641826381540993,0.00174208892123684,0.00021030056858334272,0.0007269814241302146,0.0006376515861994425,0.0002436212975795031,0.00017033197272914554,8.279512943851276e-05,0.0001987523346521355,0.00019661818898458557,9.235739965391147e-05,6.578741551515966e-05,3.671961847720907e-06,2.78496043771166e-06,2.7024074354347163e-05,5.561014512594385e-05,5.580449470217273e-05,2.461292316565301e-05,1.735763821163093e-05,7.89095912514365e-07,5.869351923222637e-07,6.3082396115907265e-06,1.1119933062675632e-05,9.745177631904903e-06,2.1653235200468193e-06,1.2723605450900206e-06,5.8233058410848e-07,0.029296441325472523
59.75,0.0031964771699730084,0.00046652161005417673,0.002858709849184093,0.0017370654208647275,0.0002092997629708517,0.0007261448282606809,0.0006359971574722335,0.0002424284962099695,0.00016942835149670813,8.234401391625198e-05,0.0001985934846523282,0.00019613691074916157,9.190572503726435e-05,6.543747996460444e-05,3.6454565008796707e-06,2.764087509425082e-06,2.687263760403508e-05,5.5571996645043424e-05,5.567069720141894e-05,2.4492648837908405e-05,1.7265272947693664e-05,7.834055623479403e-07,5.825433792137301e-07,6.272664908863616e-06,1.1112672620003661e-05,9.72207408466728e-06,2.154802508365237e-06,1.265626659110183e-06,5.789691663051157e-07,0.02922922477769399
59.800000000000004,0.0031940290270300138,0.0004659521251165085,0.002853246589912352,0.0017320562153560091,0.00020830589551417664,0.0007253070030389192,0.0006343459236963676,0.00024124198102660696,0.00016852984292222426,8.189586350637326e-05,0.00019843394258745468,0.0001956563132717104,9.145640362000379e-05,6.508951557533077e-05,3.619157850780655e-06,2.7433825818621555e-06,2.672218177646312e-05,5.553362939807313e-05,5.5537063849788514e-05,2.4372998972623654e-05,1.71734275331506e-05,7.777611288116673e-07,5.781884878569538e-07,6.237312164707971e-06,1.110537112436546e-05,9.699013898376607e-06,2.1443243206516475e-06,1.2589236907117053e-06,5.756289909534295e-07,0.029162217662060952
59.85,0.003191581699195231,0.00046538822269532096,0.002847792852568741,0.0017270612696082743,0.0002073189275566776,0.0007244679627405455,0.0006326978886479247,0.00024006171714158667,0.0001676364166594983,8.145066266440168e-05,0.00019827371252782933,0.00019517640006250605,9.100942273231702e-05,6.474351084726321e-05,3.5930641703158092e-06,2.7228442123612586e-06,2.6572701835382615e-05,5.549504441227773e-05,5.5403595870941244e-05,2.4253970251050326e-05,1.7082098968426912e-05,7.721618196127187e-07,5.738697913307915e-07,6.202179647164472e-06,1.109802775970178e-05,9.675993420752855e-06,2.1338870974375375e-06,1.2522501172801278e-06,5.723104093590018e-07,0.029095419164528503
59.900000000000006,0.0031891351890869966,0.0004648298622066202,0.002842348629332829,0.0017220805485576036,0.00020633882059593701,0.0007236277215964345,0.0006310530560016631,0.00023888766986625696,0.00016674804254788572,8.100839589770377e-05,0.0001981127985517909,0.00019469717458633868,9.056476977189145e-05,6.439945434772946e-05,3.5671737477366837e-06,2.702470971402697e-06,2.6424192759956644e-05,5.5456242720630974e-05,5.527029447414141e-05,2.4135559361798368e-05,1.699128425680504e-05,7.66606820579078e-07,5.695865401147285e-07,6.167265848008143e-06,1.1090641620691258e-05,9.653008666374027e-06,2.1234896146094075e-06,1.2456049784946497e-06,5.690134159006492e-07,0.029028828476221746
59.95,0.0031866894993159657,0.0004642770032799759,0.0028369139123342883,0.0017171140171789276,0.000205365536283656,0.0007227862937924187,0.0006294114293318128,0.00023771980471001174,0.00016586469061115317,8.056904776562035e-05,0.00019795120474529597,0.00019421864026280666,9.012243220359023e-05,6.405733471108535e-05,3.5414848865097808e-06,2.6822614424822445e-06,2.6276649544830666e-05,5.541722536166705e-05,5.51371608541393e-05,2.4017763000727352e-05,1.690098040418642e-05,7.610953075939995e-07,5.653379740553725e-07,6.132569492579856e-06,1.1083211741303953e-05,9.630055429045918e-06,2.113131339953473e-06,1.2389879703248624e-06,5.657376058173196e-07,0.02896244479453735
60.0,0.003184244632485118,0.00046372960575770676,0.002831488693653274,0.00171216164048637,0.0002043990364255423,0.0007219436934689929,0.0006277730121128615,0.00023655808737916222,0.00016498633105634363,8.01326028795935e-05,0.00019778893520151772,0.00019374080046660654,8.968239755912792e-05,6.371714063834087e-05,3.5159959051732896e-06,2.6622142219859264e-06,2.61300672002014e-05,5.537799337931459e-05,5.500419619105916e-05,2.3900577871099986e-05,1.6811184419242043e-05,7.556264587998227e-07,5.611233345948152e-07,6.0980895434861825e-06,1.1075737125236807e-05,9.607129399305085e-06,2.1028124046484115e-06,1.232399442875181e-06,5.624822306859461e-07,0.02889626732383098
60.050000000000004,0.0031818005911897628,0.00046318762969406886,0.0028260729653208174,0.0017072233835335958,0.00020343928298119333,0.0007210999347210279,0.0006261378077203388,0.00023540248377581667,0.00016411293427264937,7.969904590328952e-05,0.00019762599402045047,0.00019326365852782328,8.924465343674768e-05,6.33788608967884e-05,3.490705137195285e-06,2.6423279190661044e-06,2.5984440751884372e-05,5.5338547822733375e-05,5.4871401650299415e-05,2.3784000683995044e-05,1.6721893313949005e-05,7.501994667467906e-07,5.569418769365356e-07,6.063825198074809e-06,1.1068216777447492e-05,9.584226283940672e-06,2.0925334917217796e-06,1.2258402700184172e-06,5.592463436530332e-07,0.028830295275567974
60.1,0.00317935737801755,0.000462651035354444,0.002820666719319211,0.001702299211414155,0.00020248623806397282,0.0007202550315974895,0.0006245058194315978,0.00023425295999676587,0.00016324447083029166,7.92683615527171e-05,0.0001974623853085199,0.0001927872177322197,8.880918750089962e-05,6.304248431963264e-05,3.465610930833334e-06,2.6226011555188193e-06,2.5839765241379925e-05,5.5298889746153915e-05,5.473877838245002e-05,2.366802815896931e-05,1.6633104104499684e-05,7.448135501686684e-07,5.527928818315521e-07,6.029775879758367e-06,1.1060649735972882e-05,9.561341924430473e-06,2.0822956638563452e-06,1.219311605941959e-06,5.560290035557948e-07,0.02876452786799202
60.150000000000006,0.0031769149955484704,0.0004621197832145295,0.0028152699475823884,0.0016973890892618148,0.0002015398639408801,0.0007194089981011643,0.0006228770504265899,0.00023310948233237316,0.00016238091147940595,7.884053459634024e-05,0.00019729811317819842,0.00019231148132152443,8.83759874819195e-05,6.27079998056218e-05,3.4407116489954656e-06,2.603032565662351e-06,2.569603572593733e-05,5.52590202087199e-05,5.460632752323146e-05,2.3552657024951522e-05,1.6544813812560058e-05,7.394679650811425e-07,5.486756666826027e-07,5.995941223423243e-06,1.1053035103207088e-05,9.538472411275706e-06,2.0721001706731333e-06,1.2128145990309425e-06,5.528294894208379e-07,0.02869896432556861
60.2,0.0031744734463548694,0.00046159383395952974,0.002809882641996314,0.0016924929822509003,0.00020060012303241528,0.0007185618481883929,0.0006212515037886394,0.00023197201726547263,0.00016152222714893545,7.841554985518755e-05,0.0001971331817476264,0.00019183645249372044,8.794504117570933e-05,6.237539631868123e-05,3.4160056691025762e-06,2.583620796217055e-06,2.5553247278617525e-05,5.521894027433378e-05,5.447405019346033e-05,2.343788402134556e-05,1.6457019466844933e-05,7.341620149204784e-07,5.445895956863902e-07,5.962321055317216e-06,1.1045372075821744e-05,9.515614191376479e-06,2.0619482816645247e-06,1.2063501581121936e-06,5.496474720473081e-07,0.028633603878550566
60.25,0.003172032733001448,0.00046107314848334806,0.002804504794399356,0.0016876108555966196,0.00019966697791243648,0.0007177135957688094,0.0006196291825052113,0.00023084053147027112,0.00016066838894552958,7.799339220295608e-05,0.0001969675951402384,0.0001913621344033315,8.751633644341818e-05,6.204466288754801e-05,3.3914913829521467e-06,2.5643645061863733e-06,2.5411394988353702e-05,5.517865101150541e-05,5.4341947499044346e-05,2.332370589931357e-05,1.6369718104968496e-05,7.288950594677626e-07,5.405340887622766e-07,5.928915367955893e-06,1.1037659972538067e-05,9.492764165803572e-06,2.0518411811442507e-06,1.1999188424114993e-06,5.464831005464223e-07,0.02856844576292523
60.300000000000004,0.003169592858045273,0.0004605576878877806,0.002799136396582671,0.0016827426745553928,0.00019874039130801256,0.0007168642547050866,0.0006180100894686778,0.0002297149918112574,0.00015981936815245016,7.757404656611129e-05,0.00019680135748439503,0.00019088853016170873,8.708986121112456e-05,6.17157886054078e-05,3.3671671965833517e-06,2.5452623667390854e-06,2.527047396001022e-05,5.513815349320385e-05,5.421002053101044e-05,2.321011942320561e-05,1.62829067755219e-05,7.23666522337528e-07,5.365086290493698e-07,5.8957242907197594e-06,1.102989825900637e-05,9.469919775581984e-06,2.0417799401125675e-06,1.1935208900805152e-06,5.433369850358298e-07,0.028503489220797252
60.35,0.0031671538240357834,0.0004600474134817113,0.002793777440290583,0.001677888404425178,0.00019782032609926996,0.0007160138388126892,0.0006163942274770807,0.0002285953653421175,0.00015897513622848406,7.715749792398264e-05,0.00019663447291301997,0.00019041564283731635,8.666560346951988e-05,6.13887626295333e-05,3.3430315301435063e-06,2.526313061092747e-06,2.5130479314439523e-05,5.509744879671241e-05,5.407827036556779e-05,2.3097121372097742e-05,1.619658254032287e-05,7.18475896847629e-07,5.325127687916066e-07,5.862748056926745e-06,1.1022086569113337e-05,9.447079073398702e-06,2.0317655564333316e-06,1.1871563447844909e-06,5.402100834955026e-07,0.028438733501055708
60.400000000000006,0.0031647156335147955,0.00045954228678030774,0.0027884279172209537,0.0016730480105457857,0.00019690674531923252,0.0007151623618596315,0.0006147815992348882,0.00022748161930465422,0.0001581356648068612,7.674373130885417e-05,0.000196466945563242,0.000189943475456016,8.624355127359235e-05,6.106357418092406e-05,3.3190828177558045e-06,2.5075152843982864e-06,2.499140618853681e-05,5.505653800348677e-05,5.394669806420687e-05,2.298470854139738e-05,1.611074247677759e-05,7.133227501291595e-07,5.285461334714912e-07,5.829986968256931e-06,1.1014224722120193e-05,9.424240779476987e-06,2.0217990383346424e-06,1.180825215191055e-06,5.371035220911436e-07,0.028374177860079647
60.45,0.0031622782890165127,0.0004590422695042189,0.002783087819025565,0.0016682214582992004,0.00019599961215365777,0.0007143098375662437,0.0006131722073537508,0.00022637372112771465,0.00015730092569418082,7.633273180605177e-05,0.00019629877957604263,0.00018947203100135122,8.582369274231284e-05,6.074021254394862e-05,3.29531950738842e-06,2.488867743625809e-06,2.485324973529284e-05,5.501542219901628e-05,5.381530467383548e-05,2.2872877744473195e-05,1.6025383680292148e-05,7.082067253801816e-07,5.246084240968777e-07,5.7974413574739215e-06,1.100631273513455e-05,9.401404320219873e-06,2.011881500973257e-06,1.174527616949351e-06,5.340183890250097e-07,0.028309821562283562
60.5,0.0031598417930675297,0.0004585473235787735,0.002777757137310486,0.001663408713109889,0.00019509888994086557,0.0007134562796049414,0.0006115660543532512,0.0002252716384261215,0.00015647089086934232,7.592448455402521e-05,0.00019612997909590832,0.0001890013124148301,8.540601605832087e-05,6.041866706598763e-05,3.2717400607248523e-06,2.470369157451515e-06,2.4716005123844242e-05,5.497410247268829e-05,5.368409122695046e-05,2.2761625814264967e-05,1.5940503266668654e-05,7.031275422141464e-07,5.206994175909181e-07,5.7651115504289975e-06,1.0998350830533438e-05,9.378569848616525e-06,2.0020142490248816e-06,1.1682638813037994e-06,5.309555426463981e-07,0.028245663880424297
