Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(2),J_7s1/2(2),J_total_Hs_relativistic
12.3,0.005366714631198737,0.015692911047048834,0.009476133903767182,0.012325500482041717,0.010826834590968082,0.019519090922422235,0.018932493974669787,0.018435210838784244,0.019079207599834544,0.00937700961605999,0.006284220966574985,0.0052553351847962745,0.010681636254513587,0.009512533216500819,0.01979819457605422,0.01952218026877304,0.002916888712498838,0.004566678989220721,0.002485293355064488,0.004064684224526249,0.00376041523669319,0.0020514103118642493,0.002045866820756517,0.0007223774220292726,0.0011482424007390175,0.0005323650683077707,0.00033750099277365806,0.0002609381240873379,6.874688539671395e-05,0.9624086002878537
12.350000000000001,0.005365576421330725,0.015658670874906706,0.009474409692058322,0.012320770911125012,0.010715828201789726,0.019446495923235833,0.018821100058100042,0.018412122123442044,0.019051306465364858,0.009357140440758784,0.0061992219768156305,0.005231585969796418,0.010512605744763577,0.0093525238800638,0.019650616421760372,0.019370751401626682,0.0029089549985265467,0.004487472122572464,0.0024350182012421923,0.00402328176289066,0.0037147189088805083,0.002050535789558232,0.0020443484863060433,0.0007151420083399228,0.0011304377348703492,0.0005204218282038875,0.0003346549303879741,0.000258155085143231,6.792996015320226e-05,0.9562561248980386
12.4,0.00536443396698659,0.015624376338615563,0.009472667860775646,0.012315996804169936,0.01060588939556449,0.019373663263360826,0.018709676090598176,0.018388800660782294,0.019023141053863463,0.009336403342083998,0.006116523400043852,0.005209240451638464,0.010345787430159192,0.009194933210020097,0.019503424438063317,0.01921978805838434,0.0029018280145726954,0.004409102411509543,0.0023862454163396806,0.003981651798309962,0.0036690018195440982,0.0020495347636589056,0.0020426762528375163,0.0007083757960199022,0.0011126897135171874,0.000508781440098587,0.0003317697433660788,0.00025535465191657444,6.716291479268384e-05,0.9501486676820426
12.450000000000001,0.005363287272529998,0.015590028230235078,0.009470908328448076,0.012311178024453992,0.01049701682864214,0.01930059774260611,0.018598231543867,0.018365246587926754,0.018994711877295286,0.009314796582959566,0.0060360891546754145,0.005188245795755532,0.01018117691982272,0.009039749486547023,0.019356632510875448,0.019069303886264356,0.0028954565467601053,0.004331592774555895,0.002338954389467323,0.003939817497877994,0.0036232862612777866,0.002048401621273682,0.002040846343867287,0.0007020594858430866,0.0010950087047054587,0.0004974420353799699,0.00032884748572730213,0.0002525386237439759,6.644382567893613e-05,0.9440861017085506
12.5,0.005362136342338973,0.015555627341020312,0.009469131014055329,0.012306314437244757,0.010389209010887947,0.01922730417737449,0.01848677584134421,0.018341460073578765,0.01896601948528185,0.009292319360754038,0.005957883064768704,0.005168550034187505,0.010018769152649867,0.008886960367463543,0.019210254227580985,0.018919312210055567,0.002889790682518169,0.004254964787166259,0.002293123851023867,0.003897801685105222,0.0035775939771096445,0.0020471312361467174,0.002038855409564396,0.0006961740592804404,0.0010774047195104585,0.0004864014928445306,0.0003258902070996268,0.00024970877221371096,6.577079271412869e-05,0.9380682920679756
12.55,0.005360981180805856,0.015521174461391465,0.009467335837032954,0.012301405909809772,0.01028246430774534,0.019153787399650905,0.018375318356371788,0.018317441317918667,0.018937064464871797,0.009268971778307405,0.005881868881176237,0.0051501020740518585,0.009858558414876315,0.008736552909342235,0.019064302877588864,0.018769826033351738,0.002884781818533234,0.0041792387023663865,0.002248731923325561,0.0038556268222612383,0.0035319461533767534,0.0020457189477956945,0.0020367005071070645,0.0006907007936779409,0.0010598874103524734,0.0004756574521826783,0.000322899949491686,0.00024686683956602,6.514194107493554e-05,0.932095096026043
12.600000000000001,0.005359821792337272,0.015486670380903806,0.00946552271727733,0.012296452311426204,0.010176780942306249,0.019080052255995412,0.018263868410401514,0.018293190552490613,0.018907847440301523,0.009244754815169731,0.005808010302187121,0.005132851705059921,0.009700538357599918,0.008588513588435234,0.018918791453039298,0.018620858039936253,0.002880382666500178,0.004104433472432026,0.002205756169815946,0.003813314994208892,0.0034863634138346143,0.0020441605413045365,0.002034379081693291,0.0006856212761511062,0.001042466070072433,0.000465207327199031,0.00031987874431118344,0.00024401453723069306,6.455542283017972e-05,0.9261663631873677
12.65,0.005358658181354088,0.015452115888217752,0.009463691575150607,0.012291453513390272,0.010072156997388317,0.019006103606541102,0.018152435271236663,0.018268708040080888,0.018878369072746076,0.009219670299069364,0.00573627099365929,0.005116749606104849,0.009544702014245425,0.008442828321402434,0.018773732649658516,0.01847242059531113,0.0028765472567756165,0.004030566771516118,0.002164173642847664,0.0037708878936683395,0.0034408658149378784,0.0020424522277574216,0.0020318889481896123,0.0006809174162426624,0.0010251496317411884,0.0004550483187571611,0.00031682860960304936,0.00024115354446716062,6.400941844403514e-05,0.9202819356678916
12.700000000000001,0.00535749035229138,0.01541751177106911,0.009461842331485617,0.012286409389026457,0.009968590417618349,0.018931946323997202,0.018041028151310094,0.018243994074587874,0.018848630060060535,0.009193720877627718,0.005666614608640961,0.005101747350947601,0.009391041817959373,0.008299482485831048,0.018629138867756554,0.018324525748364746,0.0028732309400314503,0.003957655019137264,0.002123960930030922,0.003728366807850814,0.003395472842231113,0.002040590625299574,0.0020292282734022107,0.0006765714573896504,0.0010079466691575616,0.00044517742743940423,0.0003137515474871145,0.00023828550716747192,6.350213815854731e-05,0.9144416482753118
12.75,0.0053563183095983935,0.015382858816239499,0.009459974907590717,0.01228131981369647,0.009866079011521357,0.01885758529265769,0.017929656205998935,0.01821904898088377,0.01881863113651207,0.009166909990336727,0.005599004806481237,0.005087797413027151,0.009239549618923303,0.008158460940536212,0.018485022213362914,0.01817718523317268,0.0028703903870055908,0.003885713404446038,0.0020850941991463166,0.003685772606403362,0.00335020340779028,0.0020385727408103902,0.00202639555895468,0.0006725659872459345,0.0009908653979918008,0.0004355914659133844,0.0003106495417528093,0.00023541203675078596,6.30318232514373e-05,0.9086453286963065
12.8,0.005355142057738507,0.015348157809526915,0.009458089225254611,0.012276184664808003,0.009764620453614424,0.01878302540741555,0.017818328531975874,0.018193873114668236,0.018788373072502893,0.009139241840814214,0.0055334052714301595,0.005074853169421108,0.00909021670157371,0.00801974804563278,0.01834139449949487,0.018030410470926038,0.0028679835864447783,0.00381475591118905,0.002047549241622524,0.0036431257306072163,0.0033050758486574943,0.002036395952174519,0.0020233896247569163,0.0006688839469056468,0.0009739136775325096,0.0004262870709981112,0.00030752455559276607,0.00023253470910872574,6.259674717334558e-05,0.9028927976896061
12.850000000000001,0.005353961601189193,0.015313409535716485,0.009456185206751106,0.012271003821823237,0.00966421228650486,0.01870827157278304,0.017707054165597307,0.018168466862314034,0.01875785667428427,0.009110721369351663,0.005469779730729101,0.005062868903982809,0.008943033801718037,0.007883327682369299,0.018198267247553506,0.017884212571981944,0.0028659698413324073,0.0037447953432941956,0.0020113015145821057,0.0036004461837740283,0.003260107926213639,0.0020340579911365866,0.002020209593049809,0.0006655086390726018,0.0009570990129966007,0.00041726071542382497,0.0003043785294750569,0.00022965506372097532,6.219521656913378e-05,0.8971838692843825
12.9,0.005352776944441981,0.015278614778551372,0.00945426277484383,0.012265777166267136,0.009564851922991882,0.018633328701918042,0.01759584208132831,0.018142830640704877,0.018727082783661853,0.009081354225768019,0.005408091972192699,0.005051799809680832,0.008797991123536101,0.007749183272715468,0.01805565168884239,0.01773860233803077,0.0028643097634921933,0.00367584335100371,0.001976326181461095,0.003557753522785575,0.0032153168264352043,0.0020315569267253856,0.0020168548730106696,0.0006624237352201255,0.0009404285583632425,0.000408508719280977,0.00030121337913041927,0.0002267746028480156,6.182557218968617e-05,0.8915183509829642
12.950000000000001,0.005351588092002421,0.015243774320703861,0.009452321852790895,0.012260504581735497,0.009466536648171231,0.0185582017156569,0.01748470119020459,0.018116964897065546,0.018696052277692485,0.009051146742582393,0.00534830586128403,0.005041601990166705,0.008655078356457131,0.007617297798695131,0.01791355876620397,0.017593590264374803,0.0028629652666564034,0.0036079104574849616,0.0019425981512103897,0.0035150668507240874,0.003170719160983657,0.002028891149233497,0.0020133251459046172,0.0006596132817850979,0.000923909119694247,0.0004000272611547486,0.0002980309936519141,0.00022389479075539477,6.148618970630949e-05,0.8858960439671187
13.0,0.005350395048390044,0.015208888943746614,0.009450362364349532,0.012255185953902785,0.009369263621542107,0.01848289554155384,0.01737364033833147,0.01809087010878449,0.01866476606837273,0.00902010590851777,0.005290385357685105,0.005032232460596433,0.008514284691902959,0.007487653821457371,0.017771999135768986,0.017449186542313328,0.0028618995580851985,0.0035410060858521225,0.0019100921160891263,0.003472404810541815,0.003126330969077473,0.0020260593547385443,0.0020096203507674096,0.0006570617054392967,0.0009075471589048273,0.00039181238894225336,0.0002948332337326017,0.00022101705316354274,6.117548043650914e-05,0.8803167433077651
13.05,0.0053491978181383236,0.015173959428124092,0.00944838423378065,0.012249821170529734,0.009273029879115725,0.018407415112927206,0.01726266830541986,0.018064546783228976,0.018633225102319302,0.008988239342347049,0.005234294531365113,0.005023649147731223,0.008375598839888287,0.00736023350007868,0.017630983168813882,0.017305401061628856,0.0028610771288214245,0.00347513858653486,0.001878782588062148,0.0034297855797198614,0.0030821677200987053,0.0020230605301524845,0.00200574067060542,0.0006547538174803633,0.0008913487979500935,0.0003838600303501106,0.00029162193004096757,0.00021814277684349705,6.0891891982593057e-05,0.8747802381773594
13.100000000000001,0.00534799640579464,0.015138986553124165,0.009446387385853374,0.012244410121470714,0.009177832335524968,0.018331765367912815,0.017151793803359378,0.018037995457552997,0.018601430360441644,0.008955555267092038,0.005179997578149271,0.005015810889342619,0.008239009045469625,0.007235018610089931,0.01749052095372182,0.01716224341316971,0.0028604637426629586,0.003410315264933379,0.0018486439338155894,0.0033872268658678563,0.0030382443168878366,0.002019893938785576,0.002001686519098638,0.0006526748173839118,0.0008753198233941397,0.00037616600307062296,0.0002883988817355784,0.00021527330922763922,6.0633908784481906e-05,0.869286312064123
13.15,0.005346790815920241,0.015103971096849876,0.009444371745849516,0.012238952698680881,0.009083667786134448,0.0182559512485245,0.01704102547482849,0.01801121669849803,0.018569382857606807,0.00892206248458529,0.0051274588347914336,0.005008677432946952,0.008104503105034709,0.007111990561722152,0.01735062229804243,0.017019722891523953,0.0028600264239324416,0.0033465424093019605,0.0018196504084062167,0.0033447459032174076,0.0029945750996822882,0.002016559106411803,0.001997458527792721,0.0006508102955574486,0.0008594656913299456,0.0003687260246354104,0.00028516585513772765,0.00021240995821135398,6.040005258747989e-05,0.8638347429880213
13.200000000000001,0.005345581053090201,0.015068913836191397,0.009442337239568006,0.012233448796223092,0.008990532909150407,0.018179977699722138,0.016930371891941725,0.017984211102186818,0.018537083642296913,0.008887770350403957,0.0050766427935539735,0.005002209433893787,0.007972068382424808,0.0069911304178657254,0.017211296730645927,0.016877848497779922,0.0028597334441219516,0.003283825318806133,0.001791776187561758,0.0033023594499637554,0.002951173850655738,0.0020130558078226934,0.001993057533766294,0.0006491462353358988,0.0008437915326196895,0.000361535721946158,0.0002819245825437609,0.00020955399208715217,6.018888282138023e-05,0.858425303717779
13.25,0.005344367121893388,0.015033815546798161,0.009440283793329281,0.012227898310274588,0.008898424267729908,0.018103849668487357,0.016819841554933955,0.017956979293910325,0.018504533796259343,0.00885268874918419,0.005027514116298787,0.004996368452832756,0.007841691824882755,0.006872418911738156,0.01707255350396711,0.01673662894236876,0.00285955430748788,0.003222168331701411,0.001764995398650863,0.0032600837864114737,0.0029080537990170403,0.0020093840538565467,0.001988484567759937,0.0006476690142576252,0.0008283021584263683,0.0003545906404830144,0.0002786767611514538,0.00020670663936736807,5.999899688954136e-05,0.8530577619878859
13.3,0.005343149026932421,0.014998677003051165,0.009438211333979608,0.012222301139133467,0.008807338312088646,0.018027572102907032,0.01670944289088161,0.01792952192790798,0.01847173443414993,0.008816828070323897,0.004980037648093513,0.004991116952582858,0.0077133599788198216,0.006755836464255821,0.016934401596334817,0.01659607264798421,0.0028594597356689654,0.003161574853584196,0.0017392821503425938,0.003217934713881422,0.0028652276266291255,0.002005544078890246,0.0019837408427535786,0.0006463654046588906,0.0008130020660088493,0.00034788625319199796,0.0002754240521112697,0.00020386908872652875,5.9829030372397725e-05,0.8477318807156663
13.350000000000001,0.005341926772823632,0.014963498978035462,0.009436119788895374,0.012216657183224906,0.008717271381606908,0.017951149951264848,0.01659918425246089,0.017901839687141406,0.018438686703169317,0.008780199184081077,0.0049341784303374376,0.004986418294427996,0.0075870590053951645,0.006641363201105826,0.016796849714382694,0.016456187752575395,0.002859421651398138,0.0031020473856682228,0.001714610560976556,0.003175927554337618,0.002822707474109929,0.0020015363287809763,0.0019788277429793506,0.000645222573623766,0.0007978954447537338,0.0003414179690534326,0.0002721680796956133,0.0002010424892260034,5.9677657150152726e-05,0.842447418218314
13.4,0.00534070036419703,0.014928282243512824,0.009434009085987322,0.012210966345107179,0.008628219706933041,0.01787458816114105,0.016489073916742775,0.017873933283061735,0.018405391782692706,0.008742813418074279,0.004889901713411731,0.004982236733862191,0.007462774695901816,0.006528978969514296,0.016659906295536937,0.01631698211240802,0.00285941316137654,0.0030435875530423957,0.001690954785665792,0.0031340771506939953,0.0027805049473788603,0.0019973614492454217,0.0019737468133572654,0.0006442280823255003,0.0007829861824185863,0.0003351811413338558,0.00026891043056454937,0.00019822795045266442,5.954358945017157e-05,0.8372041284287134
13.450000000000001,0.0053394698056962574,0.014893027569894593,0.009431879153704737,0.012205228529477434,0.008540179412083918,0.017797891678520566,0.016379120084024822,0.017845803455370693,0.01837185088389323,0.008704682534191105,0.004847172968858997,0.004978537415807567,0.0073404924869536516,0.0064186633547079755,0.016523579510576987,0.016178463305189853,0.002859408538375775,0.002986196132868432,0.0016682890421555157,0.003092397867762401,0.00273863112461389,0.0019930202746642808,0.001968499749341339,0.0006433698847943796,0.000768277871562303,0.000329171075524135,0.00026565265314265407,0.00019542654263746552,5.942557782893989e-05,0.8320017611098982
13.5,0.005338235101978558,0.014857735726214719,0.009429729921039584,0.012199443643177252,0.008453146516541861,0.01772106544690971,0.016269330876699625,0.01781745097177559,0.018338065249359152,0.008665818705910181,0.004805957901097331,0.0049752863693278545,0.007220197475468205,0.006310395696066455,0.016387877266265203,0.016040638633256287,0.0028593832026321867,0.0029298730824791667,0.0016465876354616184,0.0030509035938045418,0.0026970965635858143,0.0019885138173002317,0.0019630883871639914,0.0006426363261460912,0.0007537738161395983,0.0003233830369667897,0.0002623962571086846,0.00019263929707708305,5.932241109808712e-05,0.8268400620685125
13.55,0.005336996257714731,0.01482240748010297,0.009427561317530593,0.012193611595197973,0.008367116937347456,0.017644114406461537,0.016159714338159787,0.017788876627738367,0.018304036152705067,0.008626234496041286,0.004766222458674287,0.004972450501859762,0.007101874433440415,0.006204155102962556,0.01625280720804144,0.015903515126811856,0.002859313702594685,0.002874617567340652,0.0016258249813135685,0.003009607742651815,0.0026559113093376327,0.0019838432569177188,0.0019575146944667194,0.000642016140303588,0.0007394770382377579,0.0003178122581758658,0.0002591427129670003,0.00018986720642917785,5.923291620064803e-05,0.8217187733659919
13.600000000000001,0.005335753277589096,0.01478704359775834,0.009425373273267298,0.01218773229668581,0.008282086491187788,0.017567043493110127,0.01605027843173934,0.017760081246218865,0.018269764898177398,0.008585942834887911,0.004727932845066432,0.004969997592984232,0.006985507822502975,0.006099920470289033,0.016118376722778886,0.01576709954722386,0.0028591776950854055,0.0028204279888435655,0.0016059756284270317,0.002968523256358353,0.0026150849021784593,0.001979009930793153,0.001951780761305213,0.0006414984472444203,0.0007253902849350056,0.00031245394585321067,0.00025589345170295237,0.00018711122466970518,5.915595804433238e-05,0.8166376335268042
13.65,0.005334506166299455,0.01475164484392264,0.00942316571889403,0.012181805660946725,0.008198050896479528,0.017489857637713838,0.01594103103969138,0.017731065677412457,0.018235252820254306,0.0085449569988359,0.00469105552903029,0.004967896287759168,0.006871081808269087,0.005997670493669898,0.01598459294159723,0.015631398390364114,0.002858953924930266,0.0027673020118915343,0.0015870142796320361,0.002927662608353773,0.002574626385962667,0.001974015324104261,0.001945888791517317,0.0006410727498044742,0.0007115160352609326,0.0003073032876055512,0.0002526498645355188,0.00018437226731052162,5.909043929790093e-05,0.8115963777447469
13.700000000000001,0.005333254928557051,0.01471621198185426,0.00942093858561385,0.012175831603451091,0.0081150057754464,0.01741256176520774,0.0158319799622018,0.01770183079848218,0.01820050128324029,0.008503290589371305,0.004655557254510732,0.004966116089634843,0.006758580274453922,0.005897383684355142,0.015851462742729593,0.01549641788999513,0.002858622204114299,0.0027152365922561788,0.0015689158118830165,0.002887037807063419,0.002534544316626346,0.0019688610606874634,0.0019398410944425262,0.0006407289300680247,0.0006978565072405279,0.00030235545836730714,0.00024941330274188563,0.0001816512118453644,5.903530015174298e-05,0.806594738086927
13.75,0.005331999569086527,0.014680745773302148,0.00941869180519244,0.012169810041838125,0.008032946656190549,0.017335160793765382,0.01572313291643899,0.017672377513285584,0.018165511680855673,0.008460957512530126,0.004621405050113034,0.0049646273529728,0.006647986836771399,0.005799038383798004,0.015718992754439682,0.015362164021197111,0.0028581633905144592,0.0026642280036707202,0.0015516552951774538,0.002846660399965099,0.0024948467709544273,0.0019635488941523184,0.0019336400769820465,0.0006404572453729917,0.0006844136650043681,0.0002976056265344519,0.00024618507754195203,0.00017894889787050086,5.898951804144533e-05,0.8016324436940467
13.8,0.005330740092625892,0.014645246978479956,0.009416425309961944,0.012163740895920098,0.007951868974757274,0.017257659633969937,0.01561449753563921,0.017642706752096334,0.018130285435821146,0.00841797195878204,0.004588566238144923,0.004963401275188626,0.006539284856603108,0.005702612777914089,0.015587189357985549,0.01522864250383208,0.0028575593662604915,0.002614271864635912,0.0015352080104101282,0.0028065414780524384,0.0024555413555530483,0.0019580806993422786,0.0019272882359887649,0.0006402483239592645,0.0006711892259484664,0.0002930489598149274,0.00024296646006222354,0.00017626612734901375,5.895210733345294e-05,0.796709220977829
13.850000000000001,0.005329476503926477,0.014609716356040385,0.009414139032824748,0.012157624087686336,0.007871768077192717,0.017180063187995,0.015506081368227533,0.017612819471320866,0.01809482399943765,0.008374348383349828,0.004557008443235193,0.0049624098885385805,0.006432457454436711,0.0056080849110221945,0.015456058690626728,0.01509585880604184,0.0028567930157723325,0.00256536316491406,0.0015195494661902848,0.0027666916806762323,0.0024166352160029923,0.001952458464131281,0.0019207881509767733,0.000640093160286956,0.0006581846679282308,0.00028868063080120287,0.00023975868137475346,0.00017360366555698668,5.8922118969755165e-05,0.7918247938164692
13.9,0.005328208807752897,0.014574154663049718,0.009411832907257228,0.012151459541306978,0.007792639221593993,0.017102376348795027,0.015397891876974124,0.017582716653210123,0.018059128851161732,0.00833010148696569,0.0045266996005355106,0.004961626051569633,0.006327487523071264,0.00551543269946678,0.015325606648671315,0.014963818147776272,0.0028558482035204655,0.002517496291688624,0.0015046554146491537,0.002727121200736208,0.002378135046171165,0.0019466842815459933,0.001914142477140287,0.0006399831100504448,0.0006454012364718472,0.0002844958222706179,0.0002365629325909151,0.00017096224190917824,5.8898640067681695e-05,0.7869788837462668
13.950000000000001,0.005326937008883012,0.014538562654962544,0.00940950686731343,0.01214524718313653,0.007714477580151319,0.017024603999305603,0.015289936438185575,0.017552399305566593,0.018023201498176614,0.008285246197065221,0.00449760796351221,0.004961023440252038,0.006224357740587318,0.005424633944922444,0.015195838890559813,0.014832525504348807,0.0028547097515536153,0.002470665055368718,0.0014905018662654198,0.0026878397901967826,0.00234004709765823,0.0019407603422038578,0.001907353938671966,0.0006399098849130771,0.0006328399519993,0.0002804897322192923,0.00023338036501545356,0.00016834255029675167,5.8880793474254345e-05,0.7821712101485899
14.0,0.005325661112107887,0.014502941085596681,0.009407160847628706,0.012138986941717193,0.007637278241181736,0.01694675101165367,0.015182222340931174,0.017521868461446793,0.017987043474959198,0.008239797649419433,0.004469702111334994,0.004960576538813133,0.006123050583079962,0.005335666347381027,0.015066760839982669,0.014701985610015898,0.002853363416836193,0.0024248627150195213,0.0014770651037362852,0.00264885676590147,0.0023023771893616427,0.0019346889270573356,0.0019004253223708027,0.0006398655469864194,0.0006205016170341154,0.000276657578635631,0.00023021209037123354,0.00016574524986348477,5.88677372769679e-05,0.777401490433956
14.05,0.005324381122231752,0.01446729070710828,0.00940479478342331,0.012132678747781974,0.00756103621115391,0.01686882224637777,0.015074756786303729,0.017491125178859326,0.01795065634284318,0.008193771170204697,0.004442950955869532,0.004960260630290646,0.006023548337153091,0.005248507517822135,0.014938377689028332,0.014572202961577362,0.002851795868435943,0.002380082003401173,0.0014643216949217668,0.0026101810156615923,0.0022651307171343274,0.0019284724004349607,0.0018933594715299313,0.0006398425030769867,0.0006083868233957621,0.00027299460401976295,0.00022705918107135024,0.00016317096609353595,5.8858664273837215e-05,0.7726694402227818
14.100000000000001,0.005323097044071963,0.014431612269967144,0.009402408610505916,0.01212632253425758,0.007485746416703685,0.016790822551658466,0.014967546886714816,0.0174601705404587,0.017914041689578476,0.008147182258510225,0.004417323748281076,0.004960051786823323,0.005925833112173681,0.005163134990568289,0.01481069440135903,0.014443181821994746,0.0028499946646003563,0.0023363151516003653,0.0014522485048898536,0.0025718210045960524,0.0022283126635203525,0.0019221132033699771,0.0018861592800949818,0.0006398334987224222,0.0005964959593615145,0.0002694960796555392,0.0002239226704991909,0.0001606202911183704,5.8852801408948906e-05,0.7679747735203903
14.15,0.005321808882458959,0.01439590652293222,0.009400002265277116,0.01211991823626708,0.007411403706639891,0.01671275676255899,0.014860599665224109,0.01742900565323503,0.0178772011288872,0.008100046569282215,0.004392790085256266,0.004959926859696282,0.005829886852284879,0.005079526235325964,0.014683715715411256,0.014314926224024733,0.0028479482297585406,0.0022935539132402684,0.0014408227070900306,0.0025337847816998475,0.002191927607549869,0.0019156138472074516,0.0018788276870839106,0.0006398316120381622,0.0005848292167873741,0.0002661573096418729,0.00022080355329771325,0.00015809378379671505,5.884940918296328e-05,0.7633172028873263
14.200000000000001,0.005320516642236227,0.014360174213027297,0.009397575684732845,0.012113465791132375,0.007338002853940036,0.01663462970027624,0.01475392205490251,0.0173976316481998,0.01784013630001632,0.008052379896703482,0.004369319914850402,0.0049598634691580485,0.00573569134817713,0.004997658668914156,0.014557446147618242,0.01418743997386486,0.0028456458314834237,0.002251789588255881,0.0014300217936825622,0.002496079986620017,0.0021559797345765894,0.0019089769074809246,0.0018713676712595667,0.0006398302473947051,0.0005733865981784272,0.0002629736346902278,0.00021770278569781926,0.0001555919707220029,5.884778104741739e-05,0.7586964396073717
14.25,0.005319220328260258,0.014324416085516907,0.009395128806467768,0.012106965138376434,0.007265538557735508,0.01655644617140224,0.014647520898228888,0.017366049680067823,0.01780284886728731,0.008004198158007066,0.004346883541967502,0.004959839994025787,0.005643228248616752,0.004917509666682294,0.014431889995651762,0.014060726654808904,0.0028430775574474036,0.0022110130462232903,0.0014198235850507498,0.002458713856618665,0.0021204728461419998,0.0019022050180498645,0.001863782246046545,0.0006398231289447018,0.0005621679236997381,0.00025994043569497343,0.00021462128586983506,0.0001531153472548735,5.8847242789510014e-05,0.754112193851356
14.3,0.0053179199454005096,0.014288632883882409,0.009392661568678604,0.012100416219725315,0.007194005445285848,0.016478210967196073,0.014541402946519986,0.01733426092693554,0.017765340519642844,0.0079555173777219,0.004325451633480527,0.004959835561094818,0.005552479071731531,0.0048390565736194276,0.014307051341680515,0.01393478963090924,0.002840234292402815,0.0021712147492325457,0.0014102062385231554,0.0024216932337035634,0.0020854103698513525,0.00189530086548946,0.0018560744546840789,0.0006398042940182059,0.0005511728381195246,0.00025705313708321943,0.00021155993427885307,0.00015066437754062437,5.8847151911489214e-05,0.7495641748345742
14.350000000000001,0.005316615498539363,0.014252825349798284,0.00939017391016741,0.012093818979109983,0.00712339807394178,0.016399928862866477,0.014435574859393344,0.01730226658995583,0.01772761297019084,0.007906353672348413,0.004304995222999201,0.004959830034368068,0.005463425216053272,0.004762276715156996,0.014182934055642705,0.013809632050643783,0.0028371076952169194,0.002132384774295208,0.001401148256332557,0.0023850245719078114,0.0020507953692474037,0.001888267183724593,0.0018482473656068928,0.0006397680864035633,0.0005404008176770083,0.000254307209950703,0.000208519574109074,0.00014823949482813345,5.8846897004621573e-05,0.745052090970676
14.4,0.005315306992572084,0.014216994223108625,0.009387665770344805,0.012087173362667902,0.0070537109330965795,0.01632160461686506,0.01433004320426281,0.01727006789300949,0.01768966795574603,0.00785672323546155,0.0042854857152929025,0.004959804004120655,0.005376047971317297,0.004687147407667492,0.014059541798530245,0.013685256850585017,0.0028336901759894693,0.0020945128352787153,0.0013926284928380995,0.002348713944700812,0.002016630553668627,0.001881106748900128,0.001840304068046051,0.0006397091495305879,0.000529851176867903,0.0002516981749903433,0.00020550101179557151,0.00014584110295046422,5.884589711419231e-05,0.7405756500238816
14.450000000000001,0.005313994432406784,0.014181140241803824,0.009385137089233149,0.012080479318744423,0.006984938446125448,0.016243242970190298,0.01422481445586637,0.017237666082373457,0.017651507236369178,0.007806642323238445,0.004266894890376088,0.0049597387758143945,0.0052903285290192,0.004613645968661608,0.013936878025682248,0.013561666759068796,0.0028299748732793276,0.0020575883043608993,0.0013846261610368147,0.00231276705251372,0.0019829182880794697,0.0018738223744799041,0.0018322476678420037,0.0006396224195718538,0.000519523075141089,0.00024922160522017594,0.00020250501758023383,0.0001434695772970239,5.884360109158298e-05,0.7361345592558276
14.5,0.005312677822964376,0.014145264141997458,0.009382587807469665,0.012073736797893957,0.006917074972312564,0.01616484864570235,0.014119894995825987,0.017205062426386065,0.017613132594904237,0.007756127240407721,0.004249194907263812,0.004959616358876579,0.005206247992729346,0.004541749726686643,0.013814945990085559,0.013438864299860744,0.0028259556314650675,0.0020216002329990572,0.0013771208383903447,0.0022771892303633193,0.0019496606028609833,0.0018664169065670051,0.0018240812834622521,0.0006395031184771424,0.0005094155235005847,0.0002468731285174542,0.00019953232605826168,0.00014112526466850272,5.883948693076256e-05,0.7317285255656941
14.55,0.00531135716917854,0.014109366657903386,0.009380017866309516,0.012066945752880937,0.0068501148087654305,0.01608642634744873,0.014015291112239052,0.017172258215109305,0.01757454583651354,0.007705194326617094,0.00423235830740482,0.004959419455356936,0.005123787388165689,0.004471436030928966,0.013693748745680006,0.013316851795817975,0.0028216269782629817,0.001986537372408956,0.0013700924719923348,0.0022419854555590416,0.0019168592035508597,0.0018588932194379929,0.0018158080422163276,0.0006393467469553133,0.0004995273910074751,0.0002446484299656858,0.00019658363679547845,0.00013880848397883623,5.8833061088182145e-05,0.7273572556278588
14.600000000000001,0.005310032475995676,0.014073448521813036,0.009377427207628821,0.01206010613868057,0.006784052192316236,0.016007980760000925,0.013911008999301184,0.01713925475998839,0.01753574878821127,0.007653859943215751,0.00421635801779978,0.0049591314484762694,0.00504292767302584,0.004402682260523676,0.013573289150666345,0.013195631372544193,0.0028169841024244867,0.0019523881935501887,0.0013635213831015957,0.0022071603554786605,0.0018845154805226722,0.001851254211283915,0.0018074310766611,0.0006391490774171142,0.0004898574111770145,0.00024254325402125231,0.00019365961499809073,0.00013651952813333035,5.882385778781606e-05,0.7230204560276976
