Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(7),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Yb_relativistic
54.050000000000004,0.0032144649802290106,0.0007518118309413712,0.0007678704670223069,0.0005013211617660269,0.00017730773455251146,0.00022793136061979201,0.00015709229406686047,1.7411517132280367e-05,1.3551189909468273e-05,4.374628382128987e-05,5.64507621009864e-05,3.8620771026411485e-05,4.408946678865645e-06,3.41164750458084e-06,2.6187652583467595e-08,2.1187132974912055e-08,6.964218064610153e-06,7.221632134178577e-06,4.633003861399757e-06,3.9811571027780936e-07,0.013504368008850668
54.1,0.003208783166755795,0.0007507471007596887,0.0007647713073671235,0.0004990132610970954,0.00017710123374085868,0.0002269889868473689,0.00015634746345228668,1.729286877665411e-05,1.3454908302088679e-05,4.3698807078947375e-05,5.621623533992319e-05,3.843640499983098e-05,4.3786578803600015e-06,3.3872155125279754e-06,2.5954526280730784e-08,2.0992010995912478e-08,6.956737975830387e-06,7.191590139123335e-06,4.610825870979094e-06,3.9766652124734047e-07,0.013467379007482995
54.150000000000006,0.003203110388889036,0.000749681616841966,0.0007616857725167059,0.0004967167756595047,0.00017689418219488174,0.0002260507732222638,0.00015560639091951865,1.7175106301076805e-05,1.3359370255715067e-05,4.365116784593433e-05,5.598274220982517e-05,3.8252972745234445e-05,4.348597043178311e-06,3.3629737187696946e-06,2.5724490464597747e-08,2.0799553295509305e-08,6.949230766218979e-06,7.1617082490942275e-06,4.588788864026183e-06,3.97213868147918e-07,0.01343051812700107
54.2,0.003197446639701395,0.0007486153960882617,0.0007586137999560736,0.000494431646513014,0.00017668658553315528,0.00022511670146105095,0.0001548690571167643,1.7058222552127905e-05,1.326456959376358e-05,4.360336758069065e-05,5.575027825214774e-05,3.807046947434331e-05,4.318762328011513e-06,3.3389205507647358e-06,2.5497488160121368e-08,2.0609701135151768e-08,6.941698210335867e-06,7.1319857013817994e-06,4.566892107160658e-06,3.9675869380208984e-07,0.013393784816426354
54.25,0.003191791912230202,0.0007475484553163993,0.0007555553274537531,0.0004921578150238246,0.000176478449360967,0.00022418675334922794,0.00015413544278696076,1.694221043816944e-05,1.317050019432785e-05,4.3555407739837965e-05,5.551883902388905e-05,3.788889042206769e-05,4.2891519101341105e-06,3.3150544483781775e-06,2.5273440692549234e-08,2.0422379730112967e-08,6.934142053618087e-06,7.10242074607893e-06,4.545133847833799e-06,3.963023140553161e-07,0.013357178522050518
54.300000000000004,0.0031861461994776965,0.0007464808112619017,0.000752510293060639,0.0004898952228630728,0.00017626977927003384,0.00022326091074113276,0.0001534055287674139,1.682706292878098e-05,1.3077155989667621e-05,4.350728977807501e-05,5.5288420097562494e-05,3.7708230846359917e-05,4.259763978777412e-06,3.2913738631767373e-06,2.505225246717928e-08,2.0237503887831083e-08,6.926563957091035e-06,7.073010694227105e-06,4.523511366382677e-06,3.9584617686906627e-07,0.01332069868719269
54.35,0.0031805094944112704,0.0007454124805779315,0.0007494786351088567,0.00048764381200532675,0.0001760605808382243,0.00022233915555985805,0.00015267929598943768,1.6712773054200025e-05,1.2984530965702386e-05,4.3459015148074417e-05,5.505901706116556e-05,3.7528486028058054e-05,4.230596736569755e-06,3.2678772578006203e-06,2.4833813860755075e-08,2.005497970948509e-08,6.9189654449118265e-06,7.0437519988346925e-06,4.5020210611002534e-06,3.9539158413793696e-07,0.013284344752047449
54.400000000000006,0.0031748817899637034,0.0007443434798352362,0.0007464602922106253,0.0004854035247270874,0.0001758508596292864,0.00022142146979716134,0.00015195672547799207,1.6599333904767593e-05,1.2892619161509835e-05,4.341058530038082e-05,5.483062551814558e-05,3.7349651270721696e-05,4.201648399059161e-06,3.2445631054302044e-06,2.4618002362140804e-08,1.98747037412974e-08,6.9113478566916585e-06,7.014640365408334e-06,4.480658562648236e-06,3.949394635844736e-07,0.01324811615379155
54.45,0.003169263079033406,0.0007432738255221034,0.0007434552032571275,0.00048317430360529954,0.00017564062119258207,0.00022050783551337514,0.00015123779835132263,1.6486738630379392e-05,1.2801414668829439e-05,4.3362001683310354e-05,5.460324108736441e-05,3.7171721900463514e-05,4.17291719433119e-06,3.221429889362772e-06,2.4404682732066373e-08,1.9696561508936414e-08,6.903712306350994e-06,6.985670887757776e-06,4.45941887349123e-06,3.94490241667013e-07,0.013212012327047351
54.5,0.003163653354484653,0.0007422035340443192,0.0007404633074173773,0.00048095609151586476,0.00017542987106282693,0.0002195982348373121,0.00015052249582059817,1.6374980439942005e-05,1.2710911631570687e-05,4.331326574285126e-05,5.437685940306218e-05,3.6994693265778896e-05,4.14440136273135e-06,3.1984761027105496e-06,2.4193707157651096e-08,1.952042639045151e-08,6.896059649001938e-06,6.9568382041073006e-06,4.438296527492107e-06,3.9404383228444174e-07,0.013176032704718585
54.550000000000004,0.0031580526091478235,0.0007411326217251351,0.000737484544137094,0.00047874883163216285,0.00017521861475983623,0.00021869264996616939,0.00014981079918954953,1.6264052600834443e-05,1.262110424532627e-05,4.326437892256583e-05,5.415147611482211e-05,3.6818560737377475e-05,4.116099156698032e-06,3.1757002482273305e-06,2.3984916334095866e-08,1.9346159112000097e-08,6.888390457039722e-06,6.928136667972078e-06,4.417285764326983e-06,3.9359973666307277e-07,0.013140176719167148
54.6,0.0031524608358196376,0.0007400611048052405,0.0007345188531375784,0.0004765524674235795,0.00017500685778827635,0.0002177910631654305,0.0001491026898541082,1.6153948438374878e-05,1.2531986756890034e-05,4.3215342663493614e-05,5.3927086887537286e-05,3.6643319708019507e-05,4.0880088407079785e-06,3.153100838266386e-06,2.377814231176245e-08,1.917360866868196e-08,6.880705006274444e-06,6.899560527838574e-06,4.396380712936423e-06,3.9315723504728676e-07,0.013104443803669106
54.650000000000006,0.003146878027263388,0.0007389889994427412,0.0007315661744145884,0.00047436694265403674,0.00017479460563742179,0.00021689345676876342,0.00014839814930204384,1.6044661335292303e-05,1.2443553463779504e-05,4.316615840405584e-05,5.370368740138007e-05,3.646896559235992e-05,4.060128691332396e-06,3.1306763948678e-06,2.3573213700023385e-08,1.9002616254368456e-08,6.873003272560972e-06,6.871104109436711e-06,4.375575577854138e-06,3.9271562519917747e-07,0.013068833394038613
54.7,0.00314130417620918,0.0007379163217131447,0.0007286264482372232,0.0004721922013805343,0.000174581863780918,0.00021599981317791864,0.0001476971591126035,1.5936184731203514e-05,1.2355798713763288e-05,4.311682757996133e-05,5.348127335177604e-05,3.629549382680358e-05,4.032456997398086e-06,3.1084254499689566e-06,2.3369963176934203e-08,1.883302327605259e-08,6.865284939004861e-06,6.842761994325022e-06,4.354864822008483e-06,3.9227443382537865e-07,0.01303334493024115
54.75,0.0031357392753541624,0.0007368430876093499,0.0007256996151468035,0.00047002818795169175,0.0001743686376765493,0.0002151101148626226,0.00014699970095614903,1.582851212209484e-05,1.2268716904392899e-05,4.30673516241137e-05,5.325984044938227e-05,3.6122899869373506e-05,4.004992060244039e-06,3.086346545727416e-06,2.316823634891995e-08,1.866468249264702e-08,6.857549413449778e-06,6.814529188645887e-06,4.3342433395567706e-06,3.9183352193155487e-07,0.012997977857786726
54.800000000000004,0.003130183317362759,0.0007357693130416452,0.0007227856159557597,0.0004678748470063001,0.00017415493276601245,0.00021422434436047053,0.00014630575659379576,1.5721637059809006e-05,1.2182302482539282e-05,4.3017731966520265e-05,5.303938442007149e-05,3.59511791995949e-05,3.977732194060814e-06,3.0644382349416286e-06,2.2967900303838158e-08,1.8497469236833056e-08,6.8497958556004125e-06,6.786401276259088e-06,4.313706612563177e-06,3.913930416944024e-07,0.012962731628749448
54.85,0.0031246362948669053,0.0007346950138377102,0.0007198843917465214,0.0004657321234718792,0.00017394075447469553,0.00021334248427681694,0.00014561530787705117,1.5615553151536883e-05,1.2096549943933856e-05,4.2967970034202544e-05,5.281990100492228e-05,3.5780327318396264e-05,3.950675726296891e-06,3.042699081551361e-06,2.276885011482883e-08,1.833128921812892e-08,6.842023212814774e-06,6.758374551028245e-06,4.293250845908804e-06,3.909532669130752e-07,0.012927605702387464
54.900000000000006,0.003119098200466276,0.000733620205742624,0.000716995883870407,0.0004635999625632379,0.00017372610821146184,0.00021246451728466269,0.00014492833674745263,1.551025405931396e-05,1.2011453832713931e-05,4.2918067251108556e-05,5.2601385960215204e-05,3.5610339748028484e-05,3.923820998113806e-06,3.0211276611968657e-06,2.2571012194940243e-08,1.816608115984617e-08,6.8342302633198396e-06,6.730446123801709e-06,4.272873075717199e-06,3.9051437181510965e-07,0.012892599545463594
54.95,0.003113569026728519,0.0007325449044188799,0.0007141200339465214,0.00046147830978104503,0.00017351099936843928,0.000211590426124542,0.00014424482523620679,1.5405733499521856e-05,1.1927008740972731e-05,4.2868025038027116e-05,5.238383505743574e-05,3.544121203200298e-05,3.897166364870203e-06,2.999722561813808e-06,2.2374344404687563e-08,1.8001815072892213e-08,6.82641566537091e-06,6.702614000565348e-06,4.252571247724673e-06,3.9007624162528425e-07,0.012857712632413996
55.0,0.003108048766189484,0.0007314691254464035,0.0007112567838606508,0.0004593671109104013,0.00017329543332081438,0.00021072019360440542,0.0001435647554638275,1.5301985242394344e-05,1.1843209308313628e-05,4.2817844812504105e-05,5.216724408328286e-05,3.527293973504788e-05,3.870710196613614e-06,2.978482384239462e-06,2.2178833581259753e-08,1.7838488185770873e-08,6.818578010692074e-06,6.674877129302948e-06,4.232344263314152e-06,3.896383673281902e-07,0.012822944445470238
55.050000000000004,0.003102537411353449,0.0007303928843225787,0.0007084060757641637,0.00045726631201942046,0.0001730794154266318,0.00020985380259950189,0.00014288810963977507,1.5199003111528265e-05,1.1760050221408842e-05,4.276752798876099e-05,5.195160883968358e-05,3.51055184430821e-05,3.844450878558613e-06,2.957405742805362e-06,2.1984491470453687e-08,1.7676120024208656e-08,6.810715880405661e-06,6.647235414227142e-06,4.212191992242121e-06,3.891998392992764e-07,0.012788294474770106
55.1,0.003097034954693355,0.0007293161964622781,0.0007055678520729157,0.00045517585945781643,0.00017286295102659856,0.00020899123605225918,0.0001422148700620955,1.5096780983399098e-05,1.1677526213562443e-05,4.271707597761567e-05,5.1736925143812504e-05,3.493894376320552e-05,3.818386811530211e-06,2.9364912658918488e-06,2.1791350076719594e-08,1.7514747139958474e-08,6.802827901583877e-06,6.619689697185136e-06,4.192115252312905e-06,3.887594350592927e-07,0.012753762218453936
55.150000000000006,0.003091541388651027,0.0007282390771978978,0.0007027420554661527,0.000453095699855493,0.00017264604544389302,0.00020813247697216078,0.00014154501911705904,1.4995312786880995e-05,1.1595632064277497e-05,4.2666490186405634e-05,5.1523188828115146e-05,3.4773211323703e-05,3.792516412352433e-06,2.9157375964211705e-06,2.1599457384444254e-08,1.7354417914743158e-08,6.794912802536737e-06,6.592241707153077e-06,4.172115757325497e-06,3.8831579085798773e-07,0.012719347182737557
55.2,0.0030860567056374064,0.0007271615417793988,0.0006999286288854228,0.000451025780121144,0.000172428703983979,0.000207277508435623,0.00014087853927880048,1.4894592502771625e-05,1.151436259882759e-05,4.26157720189137e-05,5.1310395740334845e-05,3.46083167740602e-05,3.766838114163949e-06,2.895143392267903e-06,2.1408874278747154e-08,1.7195188624260165e-08,6.786969464986868e-06,6.564893979777207e-06,4.152196035516561e-06,3.8786763407688e-07,0.01268504888193828
55.25,0.0030805808980327726,0.0007260836053743527,0.0006971275155334853,0.0004489660474408552,0.00017221093193442414,0.00020642631358586813,0.00014021541310895808,1.4794614163321314e-05,1.1433712687832356e-05,4.256492287529619e-05,5.109854174354097e-05,3.4444255784987406e-05,3.7413503666448128e-06,2.8747073265680477e-06,2.121967314701382e-08,1.70371222752663e-08,6.778996971373192e-06,6.5376497498781265e-06,4.132359321473401e-06,3.874140254115974e-07,0.012650866838378978
55.300000000000004,0.0030751139581869694,0.0007250052830679925,0.0006943386588732266,0.00044691644927671463,0.00017199273456472346,0.00020557887563279732,0.0001395556232563139,1.4695371851766829e-05,1.1353677246837259e-05,4.2513944152013696e-05,5.0887622716158026e-05,3.4281024048448616e-05,3.7160516361415483e-06,2.854428087911714e-06,2.1031937925052135e-08,1.6880290679709628e-08,6.770994645670719e-06,6.510512820695587e-06,4.112609425143572e-06,3.869545346560078e-07,0.012616800582038725
55.35,0.0030696558784196336,0.0007239265898632691,0.0006915620026265788,0.0004448769333654289,0.00017177411712612724,0.0002047351778528613,0.00013889915245643436,1.4596859701869581e-05,1.1274251235897445e-05,4.246283724176438e-05,5.067763455199386e-05,3.411861727769192e-05,3.6909404056810903e-06,2.834304380408106e-06,2.0845764531197378e-08,1.6724778056714578e-08,6.762962086310422e-06,6.4834874144047675e-06,4.0929505821753165e-06,3.864892812213284e-07,0.01258284964981687
55.400000000000006,0.003064206651020412,0.000722847540680911,0.000688797490773438,0.00044284744771694274,0.00017155508485147323,0.00020389520358892832,0.00013824598353131005,1.4499071897458098e-05,1.1195429659165536e-05,4.241160353341972e-05,5.0468573160265294e-05,3.395703120727718e-05,3.66601517486785e-06,2.8143349236158426e-06,2.0661260237465894e-08,1.6570682975661727e-08,6.75489919002812e-06,6.456578009066669e-06,4.073387290416373e-06,3.860188206532982e-07,0.012549013584369223
55.45,0.0030587662682491903,0.0007217681503594916,0.00068604506755059,0.00044082794061306804,0.00017133564295502388,0.00020305893625015235,0.00013759609938899744,1.4402002671975048e-05,1.11172075644836e-05,4.23602444119627e-05,5.026043446562052e-05,3.3796261593097816e-05,3.641274459662244e-06,2.794518452336301e-06,2.047854083743983e-08,1.6418116197947552e-08,6.7468061657594275e-06,6.429789167661458e-06,4.053924137970353e-06,3.855439250181632e-07,0.012515291932619353
55.5,0.003053334722336311,0.0007206884336554975,0.0006833046774506352,0.00043881836060611517,0.00017111579663230738,0.00020222635931183738,0.00013694948302325944,1.430564630802837e-05,1.103958004297891e-05,4.230876125842829e-05,5.005321440815605e-05,3.363630421239235e-05,3.616716792042873e-06,2.774853716272163e-06,2.029772533836159e-08,1.6267194318075144e-08,6.738683538022077e-06,6.403125365162697e-06,4.034565628707318e-06,3.850653442693539e-07,0.012481684244151199
55.550000000000004,0.0030479120054827964,0.0007196084052434046,0.0006805762652209179,0.00043681865651753267,0.00017089555105996335,0.00020139745631530165,0.00013630611751320738,1.4209997136946796e-05,1.0962542228663744e-05,4.2257155449846035e-05,4.984690894342779e-05,3.3477154863742894e-05,3.592340719558688e-06,2.755339479558091e-06,2.011892883583194e-08,1.611803112502158e-08,6.730532139578479e-06,6.376590819709451e-06,4.015316011460713e-06,3.845836260161894e-07,0.012448190069691941
55.6,0.003042498109860571,0.0007185280797157578,0.0006778597758624607,0.0004348287774365525,0.0001706749113955929,0.00020057221086774006,0.00013566598602294318,1.4115049538339615e-05,1.0886089298039067e-05,4.220542835918472e-05,4.9641514042454844e-05,3.331880936705731e-05,3.5681448047811483e-06,2.7359745201747357e-06,1.9942254724157162e-08,1.5970728919582157e-08,6.72235309353877e-06,6.350189333793635e-06,3.996179119214104e-06,3.840990305738954e-07,0.012414808959818955
55.650000000000006,0.003037093027612677,0.0007174474715832539,0.0006751551546288967,0.00043284867271883853,0.00017045388277761245,0.0001997506066420839,0.00013502907180120116,1.4020797939660459e-05,1.0810216469701945e-05,4.215358135529871e-05,4.943702569171493e-05,3.316126356353235e-05,3.5441276246698196e-06,2.716757629261282e-06,1.97677874057229e-08,1.5825371032658484e-08,6.714147785434946e-06,6.323924150988549e-06,3.977158224303769e-06,3.836115426394294e-07,0.012381540463945467
55.7,0.0030316967508534996,0.000716366595274831,0.0006724623470254111,0.00043087829198514536,0.0001702324703251123,0.00019893262737686077,0.0001343953581809916,1.3927236815775447e-05,1.0734919003956938e-05,4.210161580287598e-05,4.9233439893131586e-05,3.3004513315596285e-05,3.520287769868007e-06,2.697687610345356e-06,1.95955864746307e-08,1.568201583334494e-08,6.705917826155542e-06,6.297797833108194e-06,3.9582559149998816e-06,3.8312096815640254e-07,0.012348384129603285
55.75,0.0030263092716689777,0.0007152854651377605,0.00066978129880768,0.0004289175851199779,0.00017001067913771878,0.0001981182568760512,0.00013376482857924347,1.3834360688535222e-05,1.0660192202431086e-05,4.204953306238742e-05,4.903075266405181e-05,3.284855450682915e-05,3.4966238439473076e-06,2.6787632785118528e-06,1.942568314400328e-08,1.554069251517325e-08,6.697665006962515e-06,6.271812161835596e-06,3.939473997807459e-06,3.826271020516902e-07,0.012315339502028446
55.800000000000004,0.0030209305821168263,0.0007142040954377444,0.0006671119559808158,0.0004269665022702602,0.0001697885142954606,0.00019730747900894503,0.00013313746649644832,1.3742164126351178e-05,1.0586031407692741e-05,4.1997334490037323e-05,4.8828960037214935e-05,3.269338304186052e-05,3.4731344626220124e-06,2.659983459534598e-06,1.9258079442722266e-08,1.540139971838372e-08,6.689391248103075e-06,6.245968067844332e-06,3.920813428542457e-06,3.821299368876397e-07,0.012282406124022148
55.85,0.0030155606742267548,0.0007131225003590165,0.0006644542647983157,0.0004250249938440099,0.00016956598085863942,0.00019650027770999628,0.00013251325551630482,1.3650641743775707e-05,1.0512432002874083e-05,4.1945021437714775e-05,4.862805806071254e-05,3.253899484624474e-05,3.4498182529553533e-06,2.6413469889960415e-06,1.9092750269356283e-08,1.526410813697972e-08,6.681098542765716e-06,6.220265589327485e-06,3.90227427382704e-06,3.816298519964458e-07,0.012249583535988746
55.900000000000006,0.003010199540000676,0.0007120406940044474,0.0006618081717610098,0.0004230930105090154,0.00016934308386770368,0.00019569663697867546,0.0001318921793053629,1.3559788201086292e-05,1.0439389411297194e-05,4.189259525294567e-05,4.842804279793963e-05,3.238538586631429e-05,3.4266738525800407e-06,2.6228527114207755e-06,1.8929647676501238e-08,1.5128766822717362e-08,6.672788898300787e-06,6.1947038607162114e-06,3.883855703264639e-06,3.8112770425734233e-07,0.012216871275993964
55.95,0.0030048471714129296,0.000710958690395654,0.0006591736236160172,0.00042117050319152323,0.0001691198283431271,0.00019489654087932222,0.00013127422161266958,1.3469598203873732e-05,1.0366899096103892e-05,4.1840057278845295e-05,4.8228910327538624e-05,3.2232552069013536e-05,3.4036999089553695e-06,2.6044994794484693e-06,1.8768706077855768e-08,1.49953109284707e-08,6.664464276723988e-06,6.169281131284951e-06,3.865556011333383e-06,3.8062476530457934e-07,0.012184268879709251
56.0,0.00299950356041049,0.0007098765034731123,0.0006565505673557005,0.00041925742307492674,0.00016889621928529026,0.00019409997354099496,0.00013065936626941428,1.3380066502634082e-05,1.0294956559889009e-05,4.1787408854071155e-05,4.8030656743336227e-05,3.208048944171435e-05,3.380895078681984e-06,2.586286153070552e-06,1.860984689940143e-08,1.4863667862612672e-08,6.656126536541941e-06,6.143994812355524e-06,3.8473726670627e-06,3.8012251379114016e-07,0.012151775880223294
56.050000000000004,0.0029941686989131814,0.000708794147096275,0.0006539389502166262,0.0004173537215984635,0.0001686722616743663,0.0001933069191573202,0.0001300475971885752,1.3291187892364572e-05,1.0223557344337298e-05,4.173465131277596e-05,4.7833278154275235e-05,3.192919399201732e-05,3.3582580268938507e-06,2.5682115989531926e-06,1.8452981660486163e-08,1.4733760006718344e-08,6.647777377882754e-06,6.118841550961257e-06,3.829302388860576e-06,3.796223570004039e-07,0.012119391807839783
56.1,0.0029888425788138955,0.000707711635043693,0.0006513387196785285,0.0004154593504559182,0.00016844796047021035,0.00019251736198634074,0.0001294388983645666,1.320295721216336e-05,1.015269702986386e-05,4.168178598456066e-05,4.7636770684342376e-05,3.177866174754165e-05,3.3357874267445223e-06,2.5502746898663618e-06,1.8298013306124007e-08,1.4605504268569915e-08,6.639418292784646e-06,6.0938173271234625e-06,3.811341241408049e-06,3.7912538006195903e-07,0.012087116190044548
56.150000000000006,0.002983525191978795,0.0007066289810131384,0.000648749823463273,0.00041357426159432866,0.00016822332061225208,0.00019173128635036123,0.00012883325387288554,1.311536934483294e-05,1.0082371235257939e-05,4.162881419442739e-05,4.744113047249354e-05,3.162888875570753e-05,3.3134819590018576e-06,2.532474304235446e-06,1.814483637114916e-08,1.4478810271907616e-08,6.6310505222997e-06,6.068917571316997e-06,3.793484751260257e-06,3.786321923069149e-07,0.012054948551780489
56.2,0.002978216530247534,0.0007055461986217352,0.0006461722095338283,0.0004116984072127014,0.0001679983470193926,0.00019094867663579452,0.00012823064786976064,1.3028419216487483e-05,1.0012575617330307e-05,4.1575737262732365e-05,4.7246353672578794e-05,3.1479871083515725e-05,3.291340311762067e-06,2.5148093258280843e-06,1.7993336860253592e-08,1.4353579026990474e-08,6.62267502181734e-06,6.0441372982394755e-06,3.7757280375980087e-06,3.781428882259552e-07,0.012022888416064359
56.25,0.0029729165854334603,0.0007044633014060894,0.0006436058260932352,0.00040983173976072906,0.00016777304458990403,0.00019016951729300478,0.00012763106459180013,1.2942101796163715e-05,9.9433058705639e-06,4.152255650513864e-05,4.7052436453268054e-05,3.1331604817328255e-05,3.2693611802900277e-06,2.4972786435844844e-06,1.784339260113768e-08,1.4229702752490175e-08,6.614292435715141e-06,6.019471252629889e-06,3.758065954376601e-06,3.7765710497469705e-07,0.011990935304897355
56.300000000000004,0.00296762534932383,0.0007033803028224256,0.0006410506215835832,0.00040797421193751606,0.00016754741820133317,0.0001893937928361508,0.00012703448835564126,1.2856412095435582e-05,9.874557726767932e-06,4.146927323256888e-05,4.6859374997979934e-05,3.118408606265502e-05,3.247543266988974e-06,2.47988115159502e-06,1.7694874600410907e-08,1.4107065597207294e-08,6.605903082116353e-06,5.994914062596923e-06,3.7404932398706573e-06,3.771741532120977e-07,0.011959088740400985
56.35,0.002962342813680017,0.0007022972162467264,0.0006385065446849901,0.0004061257766903097,0.00016732147271040837,0.00018862148784302803,0.00012644090355760056,1.2771345168032564e-05,9.80632695473533e-06,4.1415888751158153e-05,4.666716550481511e-05,3.103731094395071e-05,3.2258852814984443e-06,2.4626157492241285e-06,1.754764978154972e-08,1.398554527310369e-08,6.597506948187395e-06,5.970460395717467e-06,3.7230046693152183e-06,3.7669320325344967e-07,0.011927348246118788
56.400000000000006,0.0029570689702377168,0.0007012140549748739,0.0006359735443145804,0.00040428638721323463,0.0001670952129529495,0.00018785258695490836,0.00012585029467332372,1.268689610946146e-05,9.738609359903384e-06,4.1362404362206874e-05,4.647580418649553e-05,3.089127560442578e-05,3.204385940915262e-06,2.445481341374835e-06,1.7401585334491497e-08,1.38650164365982e-08,6.589103696058042e-06,5.946105113068145e-06,3.705595206045821e-06,3.762134981257867e-07,0.011895713348406327
56.45,0.0029518038107071588,0.0007001308322227966,0.0006334515696254728,0.00040245599694603654,0.0001668686437437817,0.00018708707487638057,0.00012526264625743746,1.260306005663194e-05,9.67140078401781e-06,4.130882136213419e-05,4.6285287270311503e-05,3.0745976205875926e-05,3.1830439701284944e-06,2.4284768388837905e-06,1.725655458354293e-08,1.3745356684837203e-08,6.580692679104551e-06,5.92184341638111e-06,3.688260146331213e-06,3.757345393901901e-07,0.011864183577777295
56.5,0.0029465473267733092,0.0006990475611266184,0.0006309405700057658,0.0004006345595728276,0.00016664176987665196,0.000186324936375188,0.00012467794294320086,1.2519832187485428e-05,9.604697104799895e-06,4.125514104243183e-05,4.609561099807713e-05,3.0601408928532563e-05,3.161858102255482e-06,2.4116011590323804e-06,1.7112443712760924e-08,1.362645475698384e-08,6.572272968012385e-06,5.897670983693677e-06,3.670995253067861e-06,3.7525617764847147e-07,0.011832758470032841
56.550000000000004,0.0029412995100960787,0.0006979642547428106,0.0006284404950775287,0.0003988220290208404,0.0001664145961241491,0.00018556615628206627,0.000124096169442158,1.243720772062762e-05,9.538494235616958e-06,4.120136468961881e-05,4.590677162609553e-05,3.045756997093761e-05,3.14082707916293e-06,2.394853226155838e-06,1.696915813515812e-08,1.350821894589943e-08,6.563843385740105e-06,5.873584089206633e-06,3.653796873742286e-06,3.747785633125807e-07,0.011801437567035158
56.6,0.0029360603523105287,0.0006968809260483484,0.0006259512946957976,0.0003970183594591868,0.00016618712723762694,0.00018481071949057998,0.00012351731054379163,1.2355181914964459e-05,9.472788125155968e-06,4.114749358519719e-05,4.571876542513434e-05,3.0314455549844248e-05,3.1199496520541666e-06,2.378231972329027e-06,1.6826627171396193e-08,1.3390583067442672e-08,6.555402550246461e-06,5.849579703580169e-06,3.636662038597643e-06,3.743019715167209e-07,0.011770220417100278
56.650000000000006,0.0029308298450270716,0.0006957975879408687,0.0006234729189475693,0.0003952235052976206,0.00016595936794713034,0.0001840586109569573,0.0001229413511151764,1.2273750069341423e-05,9.407574757100208e-06,4.109352900560905e-05,4.553158868041142e-05,3.017206190014467e-05,3.099224582101495e-06,2.3617363381050423e-06,1.668480614995262e-08,1.32735082264695e-08,6.546948923624248e-06,5.825655571564922e-06,3.6195885357437005e-06,3.7382657338748297e-07,0.01173910657511462
56.7,0.00292560797983168,0.0006947142532388329,0.0006210053181508047,0.00039343742118530875,0.00016573132296132464,0.00018330981569992537,0.00012236827610063433,1.2192907522186382e-05,9.342850149809196e-06,4.1039472222195176e-05,4.53452376915915e-05,3.0030385274825646e-05,3.0786506411011267e-06,2.3453652732811118e-06,1.654367583695771e-08,1.3156980632292003e-08,6.538480866110432e-06,5.801810264657393e-06,3.602574960953166e-06,3.733522446207729e-07,0.011708095602541517
56.75,0.0029203947482860843,0.0006936309346816912,0.0006185484428534298,0.00039166006200960497,0.00016550299696742774,0.00018256431880054295,0.0001217980705213895,1.2112649651155647e-05,9.278610356001538e-06,4.098532450115546e-05,4.515970877279245e-05,2.9889421944950836e-05,3.058226612127229e-06,2.329117737665167e-06,1.640323984320604e-08,1.304100732759366e-08,6.5299966933142915e-06,5.778043207339375e-06,3.5856207409865294e-06,3.7287847127079056e-07,0.011677187067443306
56.800000000000004,0.0029151901419279774,0.0006925476449300502,0.0006161022438323432,0.0003898913828948311,0.0001652743946311454,0.00018182210540203337,0.00012123071947522452,1.2032971872783464e-05,9.214851462440917e-06,4.093108710351145e-05,4.497499825260125e-05,2.9749168199668968e-05,3.0379512901616703e-06,2.312992701816488e-06,1.6263520961811187e-08,1.2925611759514986e-08,6.521494734924559e-06,5.754354676360328e-06,3.5687261303664272e-06,3.7240436064070013e-07,0.011646380544548952
56.85,0.0029099941522712173,0.0006914643965658445,0.0006136666720924271,0.0003881313392010638,0.00016504552059660942,0.00018108316070961647,0.00012066620813613766,1.1953869642134803e-05,9.151569589625102e-06,4.087676128507124e-05,4.479110247409823e-05,2.9609620346245527e-05,3.0178234826766213e-06,2.2969891477344257e-06,1.6124557262377212e-08,1.2810829952616391e-08,6.512973393122567e-06,5.730745773400974e-06,3.551892182478212e-06,3.7192873214655896e-07,0.011615675615327456
56.900000000000006,0.0029048067708060234,0.0006903812020925092,0.0006112416788655576,0.0003863798865229245,0.00016481637948631846,0.00018034746999033875,0.00012010452175399995,1.1875338452461292e-05,9.088760891477848e-06,4.082234829639676e-05,4.460801779488809e-05,2.9470774710114833e-05,2.9978420101485383e-06,2.2811060694707597e-06,1.598639853256624e-08,1.2696707089756189e-08,6.504431198940625e-06,5.707218372277413e-06,3.535120696639159e-06,3.714502623516644e-07,0.011585071868022871
56.95,0.0028996279889991813,0.000689298073935157,0.0006088272156096242,0.0003846369806883788,0.00016458697590108204,0.00017961501857290414,0.00011954564565421422,1.1797373834860566e-05,9.02642155504389e-06,4.076784938277388e-05,4.442574058713661e-05,2.933262763494935e-05,2.978005706484193e-06,2.2653424736436035e-06,1.5849103510558716e-08,1.2583294472994383e-08,6.4958668648626505e-06,5.683775042583996e-06,3.518414143336354e-06,3.7096766987808656e-07,0.01155456889763376
