Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_total_Krypton_relativistic_ready
45.45,0.0025789647891582093,0.00043058413396915995,7.745406676045137e-05,0.00015490813352090274,7.606740761567026e-05,1.2033268358865374e-05,2.4066536717730748e-05,3.8150164156751424e-07,5.722524623512714e-07,7.711867002312923e-06,6.911390249975495e-07,1.382278049995099e-06,0.003364817374282214
45.5,0.0025687111517795178,0.00042853301572146204,7.689640197193704e-05,0.00015379280394387407,7.569506107937112e-05,1.1943622092332982e-05,2.3887244184665964e-05,3.7776178121659587e-07,5.666426718248938e-07,7.67420384632664e-06,6.858199749484977e-07,1.3716399498969955e-06,0.0033501353689973736
45.550000000000004,0.0025584999611405947,0.0004264924190726103,7.634309317783281e-05,0.00015268618635566562,7.532469096816719e-05,1.1854713816924305e-05,2.370942763384861e-05,3.7406189206887356e-07,5.610928381033104e-07,7.63673946398038e-06,6.805474206141628e-07,1.3610948412283256e-06,0.0033355240286216383
45.6,0.002548331043229677,0.0004244622884665919,7.579410400615456e-05,0.00015158820801230912,7.495628635575671e-05,1.1766536901645151e-05,2.3533073803290302e-05,3.704015119734553e-07,5.55602267960183e-07,7.599472771262125e-06,6.7532090732354e-07,1.35064181464708e-06,0.0033209829800485906
45.650000000000006,0.002538204224661998,0.0004224425686228065,7.524939840522461e-05,0.00015049879681044921,7.458983637415028e-05,1.1679084779817538e-05,2.3358169559635076e-05,3.6678018452213693e-07,5.501702767832054e-07,7.562402689740624e-06,6.701399852997021e-07,1.3402799705994042e-06,0.003306511852321026
45.7,0.002528119332678624,0.00042043320453513227,7.470894064073297e-05,0.00014941788128146593,7.422533021342934e-05,1.1592350948412851e-05,2.3184701896825702e-05,3.631974589731388e-07,5.447961884597082e-07,7.525528146545483e-06,6.650042096027176e-07,1.3300084192054353e-06,0.0032921102766174095
45.75,0.002518076195145256,0.0004184341414709829,7.417269529282526e-05,0.00014834539058565052,7.386275712150382e-05,1.150632896739216e-05,2.301265793478432e-05,3.5965289017591034e-07,5.394793352638656e-07,7.4888480743470835e-06,6.599131400732717e-07,1.3198262801465434e-06,0.0032777778862384016
45.800000000000004,0.0025080746405510375,0.00041644532497036327,7.364062725321891e-05,0.00014728125450643782,7.350210640386974e-05,1.142101245905389e-05,2.284202491810778e-05,3.5614603849700314e-07,5.342190577455047e-07,7.452361411336468e-06,6.548663412769943e-07,1.3097326825539887e-06,0.0032635143165934987
45.85,0.002498114498007349,0.0004144667008449211,7.31127017223466e-05,0.0001462254034446932,7.314336742336681e-05,1.1336395107388651e-05,2.2672790214777303e-05,3.526764697469884e-07,5.290147046204827e-07,7.416067101205125e-06,6.49863382449481e-07,1.299726764898962e-06,0.0032493192051877636
45.900000000000006,0.0024881955972465824,0.0004124982151769919,7.258888420652601e-05,0.00014517776841305202,7.278652959993516e-05,1.1252470657441037e-05,2.2504941314882073e-05,3.492437551083992e-07,5.238656326625988e-07,7.379964093124658e-06,6.449038374419893e-07,1.2898076748839786e-06,0.003235192191608632
45.95,0.002478317768620922,0.00041053981431864417,7.20691405151574e-05,0.0001441382810303148,7.243158241037265e-05,1.1169232914678586e-05,2.2338465829357173e-05,3.458474710646952e-07,5.187712065970428e-07,7.344051341726439e-06,6.399872846678226e-07,1.2799745693356453e-06,0.003221132917512838
46.0,0.002468480843101098,0.0004085914448907169,7.155343675794655e-05,0.0001431068735158931,7.207851538809132e-05,1.1086675744367497e-05,2.2173351488734995e-05,3.4248719933021923e-07,5.137307989953289e-07,7.308327807081109e-06,6.351133070493669e-07,1.2702266140987339e-06,0.003207141026613403
46.050000000000004,0.002458684652275143,0.0004066530537818565,7.10417393421547e-05,0.0001420834786843094,7.172731812287413e-05,1.100479307095528e-05,2.200958614191056e-05,3.3916252678114313e-07,5.087437901717147e-07,7.272792454678067e-06,6.302814919657921e-07,1.2605629839315841e-06,0.003193216164666732
46.1,0.002448929028347139,0.00040472458814755005,7.053401496987443e-05,0.00014106802993974887,7.137798026063164e-05,1.0923578877460176e-05,2.1847157754920353e-05,3.358730453873834e-07,5.038095680810752e-07,7.237444255404879e-06,6.25491431201403e-07,1.250982862402806e-06,0.0031793579794598026
46.150000000000006,0.002439213804135943,0.0004028059954091531,7.003023063533057e-05,0.00014006046127066114,7.103049150315805e-05,1.0843027204867137e-05,2.1686054409734275e-05,3.326183521454683e-07,4.989275282182025e-07,7.202282185526581e-06,6.2074272089462e-07,1.24148544178924e-06,0.003165566120797422
46.2,0.002429538813073921,0.00040089722325291815,6.953035362220767e-05,0.00013906070724441534,7.068484160788801e-05,1.0763132151530584e-05,2.1526264303061167e-05,3.2939804901235163e-07,4.940970735185275e-07,7.167305226664984e-06,6.160349614876036e-07,1.2320699229752072e-06,0.003151840240489601
46.25,0.002419903889205654,0.0003989982196290163,6.903435150100158e-05,0.00013806870300200316,7.034102038765251e-05,1.068388787258351e-05,2.136777574516702e-05,3.2621174284014744e-07,4.893176142602212e-07,7.132512365777853e-06,6.113677576764939e-07,1.2227355153529878e-06,0.0031381799923389853
46.300000000000004,0.002410308867186652,0.00039710893275055916,6.854219212639682e-05,0.00013708438425279364,6.999901771043538e-05,1.0605288579353169e-05,2.1210577158706338e-05,3.230590453117836e-07,4.845885679676753e-07,7.097902595138081e-06,6.067407183622687e-07,1.2134814367245375e-06,0.0031245850321284007
46.35,0.0024007535822820527,0.00039522931109261747,6.805384363466859e-05,0.00013610768726933717,6.965882349912972e-05,1.0527328538783121e-05,2.1054657077566242e-05,3.199395728775544e-07,4.799093593163316e-07,7.0634749123128015e-06,6.0215345660221e-07,1.20430691320442e-06,0.0031110550176084687
46.400000000000006,0.002391237870365305,0.0003933593033912352,6.756927444110868e-05,0.00013513854888221735,6.932042773129389e-05,1.045000207286148e-05,2.090000414572296e-05,3.1685294669255534e-07,4.75279420038833e-07,7.029228320142408e-06,5.976055895619628e-07,1.1952111791239256e-06,0.0030975896084853042
46.45,0.0023817615679168603,0.00039149885864244496,6.708845323747665e-05,0.0001341769064749533,6.898382043890829e-05,1.0373303558055566e-05,2.0746607116111132e-05,3.1379879255499836e-07,4.7069818883249754e-07,6.995161826719602e-06,5.930967384681967e-07,1.1861934769363935e-06,0.003084188466408322
46.5,0.002372324512022837,0.00038964792610127755,6.661134898947403e-05,0.00013322269797894806,6.864899170813146e-05,1.029722742475254e-05,2.059445484950508e-05,3.1077674084538045e-07,4.661651112680707e-07,6.961274445368318e-06,5.886265285618392e-07,1.1772530571236785e-06,0.003070851254958093
46.550000000000004,0.0023629265403736907,0.0003878064552807715,6.613793093424299e-05,0.00013227586186848598,6.831593167905683e-05,1.0221768156706247e-05,2.0443536313412494e-05,3.077864264665046e-07,4.616796396997569e-07,6.927565194622665e-06,5.841945890518935e-07,1.168389178103787e-06,0.003057577639634312
46.6,0.002353567491262874,0.0003859743959509812,6.566816857788864e-05,0.00013133633715577727,6.798463054546945e-05,1.014692029049008e-05,2.029384058098016e-05,3.0482748878433716e-07,4.5724123317650574e-07,6.894033098205815e-06,5.798005530698204e-07,1.1596011061396409e-06,0.0030443672878438374
46.650000000000006,0.0023442472035854816,0.00038415169813798015,6.520203169302393e-05,0.00013040406338604786,6.765507855460254e-05,1.0072678414955682e-05,2.0145356829911364e-05,3.0189957156968207e-07,4.5284935735452313e-07,6.860677185008822e-06,5.754440576244824e-07,1.1508881152489648e-06,0.00303121986888881
46.7,0.0023349655168368993,0.00038233831212286696,6.473949031633875e-05,0.0001294789806326775,6.732726600689473e-05,9.999037170697696e-06,1.9998074341395392e-05,2.9900232294067257e-07,4.485034844110088e-07,6.827496489069481e-06,5.711247435576477e-07,1.1422494871152955e-06,0.003018135053954864
46.75,0.002325722271111433,0.0003805341884407651,6.428051474619093e-05,0.00012856102949238186,6.7001183255747e-05,9.925991249524173e-06,1.9851982499048346e-05,2.961353953060566e-07,4.442030929590849e-07,6.794490049551072e-06,5.668422555000286e-07,1.1336845110000573e-06,0.0030051125160994066
46.800000000000004,0.00231651730710094,0.00037873927787982436,6.382507554022052e-05,0.00012765015108044103,6.667682070728e-05,9.853535393932829e-06,1.9707070787865657e-05,2.9329844530927363e-07,4.3994766796391044e-07,6.761656910721131e-06,5.625962418278701e-07,1.1251924836557403e-06,0.002992151930239982
46.85,0.0023073504660934543,0.00037695353148022064,6.337314351298659e-05,0.00012674628702597318,6.635416882009188e-05,9.781664396592992e-06,1.9563328793185985e-05,2.9049113377330575e-07,4.3573670065995863e-07,6.728996121930206e-06,5.583863546200688e-07,1.1167727092401377e-06,0.0029792529731427295
46.900000000000006,0.002298221589971792,0.0003751769005331521,6.292468973362567e-05,0.00012584937946725133,6.603321810501558e-05,9.710373099833069e-06,1.9420746199666138e-05,2.8771312564628813e-07,4.315696884694322e-07,6.696506737590524e-06,5.542122496158116e-07,1.1084244992316232e-06,0.0029664153234108897
46.95,0.002289130521212169,0.00037340933657983757,6.247968552353305e-05,0.0001249593710470661,6.571395912487738e-05,9.6396563951337e-06,1.92793127902674e-05,2.849640899478813e-07,4.2744613492182197e-07,6.664187817154727e-06,5.500735861727433e-07,1.1001471723454866e-06,0.0029536386614734266
47.0,0.002280077102882793,0.00037165079141051086,6.203810245406512e-05,0.00012407620490813024,6.539638249425473e-05,9.569509222626283e-06,1.9139018445252566e-05,2.8224369971637736e-07,4.2336554957456607e-07,6.632038425094508e-06,5.459700272256377e-07,1.0919400544512753e-06,0.0029409226695736954
47.050000000000004,0.0022710611786424637,0.0003699012170634159,6.159991234426381e-05,0.00012319982468852762,6.508047887923505e-05,9.499926570597e-06,1.8999853141194e-05,2.7955163195654126e-07,4.193274479348119e-07,6.6000576308792816e-06,5.419012392455779e-07,1.0838024784911559e-06,0.0029282670317582046
47.1,0.0022620825927391615,0.0003681605658238014,6.116508725860251e-05,0.00012233017451720502,6.476623899717472e-05,9.430903474996227e-06,1.8861806949992454e-05,2.7688756758817275e-07,4.153313513822591e-07,6.56824450895485e-06,5.378668921996389e-07,1.0757337843992779e-06,0.0029156714338654578
47.150000000000006,0.002253141190008624,0.00036642879022291236,6.073359950475257e-05,0.00012146719900950514,6.445365361645794e-05,9.362435018953146e-06,1.8724870037906292e-05,2.7425119139537406e-07,4.113767870930611e-07,6.536598138722e-06,5.338666595110543e-07,1.0677333190221086e-06,0.0029031355635148553
47.2,0.00224423681587293,0.00036470584303698435,6.0305421631371675e-05,0.00012061084326274335,6.414271355625661e-05,9.294516332295746e-06,1.8589032664591492e-05,2.7164219197652324e-07,4.0746328796478486e-07,6.505117604515162e-06,5.29900218019879e-07,1.059800436039758e-06,0.00289065911009569
47.25,0.0022353693163390635,0.0003629916772862339,5.988052642591213e-05,0.00011976105285182426,6.383340968628991e-05,9.227142591075869e-06,1.8454285182151738e-05,2.6906026169493023e-07,4.0359039254239535e-07,6.473801995581006e-06,5.25967247944123e-07,1.051934495888246e-06,0.0028782417647562016
47.300000000000004,0.0022265385379974783,0.00036128624623385074,5.9458886912450334e-05,0.00011891777382490067,6.352573292658466e-05,9.16030901709948e-06,1.832061803419896e-05,2.6650509663017565e-07,3.9975764494526347e-07,6.442650406057068e-06,5.220674328413664e-07,1.0441348656827327e-06,0.0028658832203927193
47.35,0.0022177443280206642,0.0003595895033849896,5.904047634953666e-05,0.00011808095269907333,6.321967424723605e-05,9.094010877462001e-06,1.8188021754924003e-05,2.639763965301196e-07,3.959645947951794e-07,6.411661934950377e-06,5.182004595708378e-07,1.0364009191416756e-06,0.002853583171638874
47.400000000000006,0.0022089865341616893,0.00035790140248575955,5.862526822806492e-05,0.00011725053645612983,6.291522466816839e-05,9.028243484088562e-06,1.8056486968177125e-05,2.6147386476356586e-07,3.9221079714534876e-07,6.380835686116037e-06,5.14366018255953e-07,1.028732036511906e-06,0.0028413413148548703
47.45,0.0022002650047527592,0.0003562218975222166,5.821323626916271e-05,0.00011642647253832542,6.261237525889682e-05,8.96300219327935e-06,1.79260043865587e-05,2.589972082735815e-07,3.8849581241037224e-07,6.35017076823588e-06,5.105638022473167e-07,1.0211276044946334e-06,0.002829157348116861
47.5,0.0021915795887037506,0.0003545509427193527,5.7804354422100735e-05,0.00011560870884420147,6.231111713828888e-05,8.898282405259712e-06,1.7796564810519424e-05,2.5654613753145136e-07,3.8481920629717707e-07,6.319666294797054e-06,5.067935080861634e-07,1.0135870161723268e-06,0.002817030971206358
47.550000000000004,0.0021829301355007526,0.00035288849254008726,5.7398596862222313e-05,0.00011479719372444463,6.201144147432688e-05,8.834079563735195e-06,1.766815912747039e-05,2.541203664912672e-07,3.811805497369008e-07,6.289321384070665e-06,5.030548354682505e-07,1.006109670936501e-06,0.002804961885599743
47.6,0.002174316495204604,0.0003512345016842585,5.699593798889228e-05,0.00011399187597778456,6.17133394838708e-05,8.77038915545138e-06,1.754077831090276e-05,2.517196125451387e-07,3.7757941881770806e-07,6.25913515909042e-06,4.993474872081893e-07,9.986949744163786e-07,0.0027929497944578414
47.650000000000006,0.002165738518449411,0.00034958892508761286,5.6596352423464616e-05,0.00011319270484692923,6.14168024324211e-05,8.707206709758334e-06,1.7414413419516668e-05,2.493435964790141e-07,3.740153947185211e-07,6.229106747631243e-06,4.95671169204202e-07,9.91342338408404e-07,0.0027809944026155552
47.7,0.0021571960564410824,0.00034795171792079805,5.619981500726998e-05,0.00011239963001453996,6.112182163388281e-05,8.644527798179916e-06,1.7289055596359832e-05,2.4699204242910944e-07,3.7048806364366414e-07,6.199235282187963e-06,4.920255904033148e-07,9.840511808066297e-07,0.0027690954165715837
47.75,0.002148688960955838,0.0003463228355883531,5.580630079962124e-05,0.00011161260159924248,6.0828388450329284e-05,8.582348033987535e-06,1.716469606797507e-05,2.446646778389288e-07,3.669970167583932e-07,6.169519899953953e-06,4.884104627669646e-07,9.768209255339292e-07,0.0027572525444781986
47.800000000000004,0.0021402170843387272,0.000344702233727701,5.5415785075838314e-05,0.00011083157015167663,6.053649429176701e-05,8.520663071778597e-06,1.7041326143557194e-05,2.423612334168741e-07,3.635418501253111e-07,6.1399597427998265e-06,4.848255012370268e-07,9.696510024740536e-07,0.002745465496131099
47.85,0.0021317802795021413,0.0003430898682081418,5.502824332529148e-05,0.00011005648665058295,6.02461306159009e-05,8.459468607059464e-06,1.6918937214118927e-05,2.400814430944332e-07,3.6012216464164984e-07,6.110553957252147e-06,4.812704237022544e-07,9.625408474045088e-07,0.0027337339829593315
47.900000000000006,0.0021233783999243124,0.0003414856951298443,5.4643651249462505e-05,0.00010928730249892501,5.9957288927899626e-05,8.398760375832802e-06,1.6797520751665604e-05,2.378250439849343e-07,3.5673756597740144e-07,6.0813016944721185e-06,4.777449509651178e-07,9.554899019302356e-07,0.002722057718015272
47.95,0.002115011299647823,0.0003398896708228413,5.426198476002475e-05,0.0001085239695200495,5.96699607801622e-05,8.338534154189473e-06,1.6677068308378945e-05,2.3559177634286622e-07,3.5338766451429936e-07,6.0522021102343584e-06,4.742488067090525e-07,9.48497613418105e-07,0.0027104364159646873
48.0,0.0021066788332780957,0.0003383017518460228,5.388321997694047e-05,0.00010776643995388094,5.938413777208439e-05,8.278785757904671e-06,1.6557571515809342e-05,2.333813835237488e-07,3.500720752856232e-07,6.023254364905625e-06,4.7078171746609393e-07,9.415634349321879e-07,0.0026988697930768525
48.050000000000004,0.0020983808559818904,0.00033672189498613154,5.3507333226576406e-05,0.00010701466645315281,5.909981154982617e-05,8.219511042038475e-06,1.643902208407695e-05,2.31193611944551e-07,3.467904179168265e-07,5.994457623423612e-06,4.673434125849083e-07,9.346868251698166e-07,0.0026873575672147322
48.1,0.0020901172234857974,0.00033515005725676025,5.313430103983711e-05,0.00010626860207967422,5.8816973806079706e-05,8.16070590054066e-06,1.632141180108132e-05,2.290282110446465e-07,3.4354231656696976e-07,5.965811055275769e-06,4.63933624199209e-07,9.27867248398418e-07,0.002675899457825256
48.150000000000006,0.0020818877920747163,0.0003335861958973466,5.276410015031518e-05,0.00010552820030063035,5.853561627983748e-05,8.102366265859652e-06,1.6204732531719303e-05,2.2688493324729646e-07,3.403273998709447e-07,5.9373138344781025e-06,4.605520871965469e-07,9.211041743930938e-07,0.002664495185929611
48.2,0.0020736924185903462,0.0003320302683721734,5.239670749245954e-05,0.00010479341498491908,5.8255730756161674e-05,8.044488108555791e-06,1.6088976217111582e-05,2.247635339216593e-07,3.371453008824889e-07,5.908965139554073e-06,4.5719853918748496e-07,9.143970783749699e-07,0.0026531444741136477
48.25,0.0020655309604296584,0.00033048223236936604,5.2032100199760184e-05,0.00010406420039952037,5.797730906595348e-05,7.987067436918598e-06,1.5974134873837196e-05,2.226637713453101e-07,3.3399565701796517e-07,5.880764153513453e-06,4.5387272047513614e-07,9.077454409502723e-07,0.0026418470465183162
48.300000000000004,0.0020574032755433756,0.00032894204579989327,5.167025560295035e-05,0.0001033405112059007,5.770034308572343e-05,7.930100296588202e-06,1.5860200593176405e-05,2.2058540666727096e-07,3.308781100009064e-07,5.852710063831257e-06,4.505743740250717e-07,9.011487480501433e-07,0.002630602628830183
48.35,0.0020493092224344468,0.00032740966679656937,5.13111512282255e-05,0.000102622302456451,5.7424824737362366e-05,7.87358277018081e-06,1.574716554036162e-05,2.1852820387154084e-07,3.277923058073113e-07,5.824802062426704e-06,4.4730324543559056e-07,8.946064908711811e-07,0.00261941094827201
48.400000000000006,0.0020412486601565105,0.00032588505371305526,5.09547647954785e-05,0.000101909529590957,5.7150745987912597e-05,7.817510976918089e-06,1.5635021953836178e-05,2.1649192974111615e-07,3.247378946116742e-07,5.797039345642174e-06,4.4405908290834196e-07,8.881181658166839e-07,0.0026082717335933884
48.45,0.0020332214483123694,0.0003243681651228643,5.060107421655199e-05,0.00010120214843310398,5.687809884934029e-05,7.761881072260607e-06,1.5523762144521213e-05,2.144763538225012e-07,3.2171453073375183e-07,5.769421114222257e-06,4.408416372193053e-07,8.816832744386106e-07,0.0025971847150614478
48.5,0.0020252274470524464,0.0003228589598183659,5.0250057593506416e-05,0.00010050011518701283,5.6606875378307906e-05,7.706689247545067e-06,1.5413378495090135e-05,2.1248124839069303e-07,3.1872187258603954e-07,5.7419465732927756e-06,4.376506616901113e-07,8.753013233802227e-07,0.002586149624451615
48.550000000000004,0.002017266517073249,0.0003213573968097932,4.990169321690465e-05,9.98033864338093e-05,5.63370676759477e-05,7.65193172962548e-06,1.530386345925096e-05,2.1050638841464115e-07,3.157595826219617e-07,5.71461493233989e-06,4.3448591215971305e-07,8.689718243194261e-07,0.002575166195038436
48.6,0.0020093385196158315,0.00031986343532425184,4.955595956411273e-05,9.911191912822545e-05,5.606866788763581e-05,7.597604780518138e-06,1.5195209561036277e-05,2.0855155152317322e-07,3.1282732728475985e-07,5.687425405189232e-06,4.313471469563941e-07,8.626942939127882e-07,0.0025642341615864784
48.650000000000006,0.0020014433164642414,0.0003183770348047282,4.921283529761588e-05,9.842567059523176e-05,5.580166820276669e-05,7.5437046970503035e-06,1.5087409394100607e-05,2.066165179713757e-07,3.0992477695706356e-07,5.660377209985048e-06,4.2823412687010666e-07,8.564682537402133e-07,0.002553353260341259
48.7,0.0019935807699439827,0.0003168981549091027,4.88722992633511e-05,9.77445985267022e-05,5.5536060854528744e-05,7.490227810512729e-06,1.4980455621025458e-05,2.0470107060743143e-07,3.0705160591114713e-07,5.633469569169432e-06,4.2514661512514676e-07,8.502932302502935e-07,0.002542523229020269
48.75,0.0019857507429204583,0.0003154267555091611,4.8534330489054485e-05,9.706866097810897e-05,5.5271838119680076e-05,7.437170486315761e-06,1.4874340972631522e-05,2.028049948398991e-07,3.0420749225984864e-07,5.6067017094615485e-06,4.220843773531508e-07,8.441687547063015e-07,0.0025317438068040306
48.800000000000004,0.0019779530987974227,0.00031396279668961,4.819890818262452e-05,9.639781636524903e-05,5.5008992318325295e-05,7.384529123649158e-06,1.4769058247298315e-05,2.0092807860543335e-07,3.0139211790815e-07,5.580072861836929e-06,4.1904718156641636e-07,8.380943631328327e-07,0.002521014734327229
48.85,0.0019701877015154304,0.000312506238747094,4.786601173050061e-05,9.573202346100122e-05,5.474751581369302e-05,7.3323001551455236e-06,1.4664600310291047e-05,1.990701123369394e-07,2.986051685054091e-07,5.553582261506824e-06,4.1603479813154177e-07,8.320695962630835e-07,0.0025103357536698993
48.900000000000006,0.0019624544155502728,0.0003110570421892123,4.75356206960563e-05,9.50712413921126e-05,5.448740101191367e-05,7.280480046547229e-06,1.4560960093094458e-05,1.972308889321517e-07,2.9584633339822754e-07,5.527229147897545e-06,4.13046999743375e-07,8.2609399948675e-07,0.002499706608348667
48.95,0.0019547531059114303,0.00030961516773354077,4.720771481800815e-05,9.44154296360163e-05,5.4228640361798604e-05,7.229065296376969e-06,1.4458130592753938e-05,1.9541020372263684e-07,2.9311530558395524e-07,5.501012764629918e-06,4.100835613992793e-07,8.201671227985586e-07,0.0024891270433080592
49.0,0.001947083638140503,0.00030818057630665227,4.688227400883875e-05,9.37645480176775e-05,5.3971226354619275e-05,7.178052435611697e-06,1.4356104871223394e-05,1.9360785444320742e-07,2.9041178166481114e-07,5.4749323594987305e-06,4.0714426037370043e-07,8.142885207474009e-07,0.0024785968049118538
49.050000000000004,0.0019394458783096543,0.0003067532290431413,4.655927835323491e-05,9.311855670646982e-05,5.371515152388759e-05,7.127438027360088e-06,1.4254876054720176e-05,1.9182364120174803e-07,2.8773546180262206e-07,5.4489871844522545e-06,4.0422887619303633e-07,8.084577523860727e-07,0.002468115640934503
49.1,0.0019318396930200498,0.0003053330872846505,4.623870810654043e-05,9.247741621308086e-05,5.3460408445136924e-05,7.0772186665433965e-06,1.4154437333086793e-05,1.9005736644944463e-07,2.8508604967416695e-07,5.423176495571824e-06,4.013371906108077e-07,8.026743812216154e-07,0.002457683300552617
49.150000000000006,0.0019242649494002851,0.0003039201125788973,4.592054369322275e-05,9.18410873864455e-05,5.320698973570351e-05,7.02739097957963e-06,1.405478195915926e-05,1.88308834951408e-07,2.82463252427112e-07,5.397499553051423e-06,3.984689875831192e-07,7.969379751662384e-07,0.0024472995343364726
49.2,0.001916721515104828,0.0003025142666787054,4.560476570535465e-05,9.12095314107093e-05,5.29548880545091e-05,6.977951624071152e-06,1.3955903248142305e-05,1.8657785375769303e-07,2.7986678063653954e-07,5.37195562117737e-06,3.9562405324441626e-07,7.912481064888325e-07,0.002436964094241625
49.25,0.0019092092583124435,0.00030111551154103557,4.5291354901109366e-05,9.058270980221873e-05,5.2704096101843845e-05,6.928897288495484e-06,1.3857794576990968e-05,1.8486423217470137e-07,2.7729634826205205e-07,5.346543968308012e-06,3.9280217588352426e-07,7.856043517670485e-07,0.002426676733600533
49.300000000000004,0.0019017280477246273,0.00029972380932602054,4.498029220327017e-05,8.996058440654034e-05,5.245460661915021e-05,6.880224691899425e-06,1.376044938379885e-05,1.8316778173696701e-07,2.747516726054505e-07,5.3212638668535045e-06,3.900031459199759e-07,7.800062918399518e-07,0.002416437207114263
49.35,0.0018942777525640382,0.0002983391223960019,4.4671558697753846e-05,8.934311739550769e-05,5.220641238880772e-05,6.831930583596413e-06,1.3663861167192826e-05,1.8148831617931703e-07,2.7223247426897555e-07,5.296114593255634e-06,3.872267558806167e-07,7.744535117612334e-07,0.0024062452708442446
49.400000000000006,0.0018868582425729198,0.00029696141331456773,4.436513563214741e-05,8.873027126429483e-05,5.1959506233918014e-05,6.7840117428669935e-06,1.3568023485733987e-05,1.7982565140940016e-07,2.697384771141002e-07,5.271095427967664e-06,3.844728003764835e-07,7.68945600752967e-07,0.0023961006822040692
49.45,0.0018794693880115354,0.0002955906448455948,4.406100441425919e-05,8.812200882851838e-05,5.1713881018091256e-05,6.736464978662543e-06,1.3472929957325086e-05,1.7817960548058444e-07,2.6726940822087666e-07,5.246205655434294e-06,3.817410760799632e-07,7.634821521599264e-07,0.0023860031999513626
49.5,0.001872111059656587,0.00029422677995229066,4.375914661068261e-05,8.751829322136522e-05,5.146952964523273e-05,6.689287129312014e-06,1.3378574258624028e-05,1.765499985652106e-07,2.648249978478159e-07,5.221444564071609e-06,3.790313817022149e-07,7.580627634044298e-07,0.002375952584179685
49.550000000000004,0.0018647831287996435,0.00029286978179623974,4.345954394537389e-05,8.691908789074778e-05,5.1226445059330576e-05,6.642475062231823e-06,1.3284950124463645e-05,1.7493665292820317e-07,2.6240497939230477e-07,5.196811446247129e-06,3.7634351797086196e-07,7.526870359417239e-07,0.002365948596310512
49.6,0.0018574854672455678,0.00029151961373645197,4.316217829824285e-05,8.63243565964857e-05,5.0984620244244255e-05,6.596025673638796e-06,1.3192051347277592e-05,1.7333939290103048e-07,2.600090893515457e-07,5.172305598259909e-06,3.7367728760794625e-07,7.473545752158925e-07,0.002355990999085245
49.650000000000006,0.0018502179473109338,0.0002901762393284117,4.286703170375649e-05,8.573406340751298e-05,5.074404822349349e-05,6.549935888266053e-06,1.3099871776532107e-05,1.7175804485600818e-07,2.576370672840123e-07,5.1479263203206656e-06,3.710324953081383e-07,7.420649906162766e-07,0.002346079556557291
49.7,0.0018429804418224568,0.0002888396223231322,4.257408634955608e-05,8.514817269911216e-05,5.050472206004845e-05,6.504202659081982e-06,1.3008405318163963e-05,1.7019243718094582e-07,2.5528865577141874e-07,5.1236729165320055e-06,3.68408947717211e-07,7.36817895434422e-07,0.002336214034084188
49.75,0.0018357728241154086,0.00028750972666620944,4.228332457508655e-05,8.45666491501731e-05,5.026663485612021e-05,6.458822967012056e-06,1.2917645934024111e-05,1.6864240025412492e-07,2.5296360038118737e-07,5.099544694868673e-06,3.658064534107592e-07,7.316129068215184e-07,0.00232639419831977
49.800000000000004,0.0018285949680320417,0.0002861865164968807,4.199472887023896e-05,8.398945774047793e-05,5.0029779752952384e-05,6.41379382066363e-06,1.282758764132726e-05,1.6710776641961066e-07,2.50661649629416e-07,5.075540967157877e-06,3.632248228731741e-07,7.264496457463482e-07,0.0023166198172064087
49.85,0.0018214467479200143,0.0002848699561470852,4.170828187400564e-05,8.341656374801127e-05,4.9794149930613434e-05,6.369112256053631e-06,1.2738224512107262e-05,1.655883699628887e-07,2.4838255494433306e-07,5.051661049059687e-06,3.60663868476863e-07,7.21327736953726e-07,0.002306890659967288
49.900000000000006,0.0018143280386308035,0.0002835600101405259,4.1423966373147316e-05,8.284793274629463e-05,4.955973860778955e-05,6.324775336339022e-06,1.2649550672678044e-05,1.6408404708682174e-07,2.461260706302326e-07,5.027904260047451e-06,3.5812340446171077e-07,7.162468089234215e-07,0.0022972064970987285
49.95,0.0018072387155181329,0.0002822566431917364,4.114176530087331e-05,8.228353060174662e-05,4.932653904157873e-05,6.280780151550194e-06,1.2561560303100388e-05,1.625946358879261e-07,2.4389195383188915e-07,5.004269923388327e-06,3.5560324691478696e-07,7.112064938295739e-07,0.002287567100362571
50.0,0.0018001786544363867,0.0002809598202051476,4.08616617355333e-05,8.17233234710666e-05,4.909454452728519e-05,6.2371238183270426e-06,1.2474247636654085e-05,1.6111997633295719e-07,2.416799644994358e-07,4.980757366123821e-06,3.5310321375028496e-07,7.062064275005699e-07,0.002277972242778607
50.050000000000004,0.0017931477317390326,0.0002796695062741594,4.0583638899321666e-05,8.116727779864333e-05,4.8863748398214924e-05,6.19380347965787e-06,1.238760695931574e-05,1.596599102358055e-07,2.394898653537083e-07,4.9573659190504255e-06,3.506231246896995e-07,7.01246249379399e-07,0.002268421698617055
50.1,0.0017861458242770432,0.00027838566668021426,4.0307680156993815e-05,8.061536031398763e-05,4.863414402547202e-05,6.150816304621012e-06,1.2301632609242024e-05,1.5821428123469677e-07,2.3732142185204514e-07,4.934094916700315e-06,3.481628012422364e-07,6.963256024844728e-07,0.002258915243391088
