Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(1),J_total_Au_relativistic
49.0,0.00411247225103321,0.0007958726592369207,0.0018770983233973005,0.001289833394012915,0.00017330080689731634,0.0005723239320055381,0.0004337865655082257,9.009922882602609e-05,7.113426231943768e-05,4.370631314928212e-05,0.00014931174237875212,0.00011382179431406917,2.5868526741242933e-05,2.0374178751005437e-05,4.2790850267935387e-07,3.5490083527250023e-07,8.786761960508718e-06,2.6660832662703638e-05,1.9487864392936882e-05,2.3587029483517826e-06,1.7281949086803377e-06,5.737171249094614e-07,0.023985491743116035
49.050000000000004,0.004106727154813485,0.0007956821006990481,0.0018704005648084734,0.0012843642203188932,0.00017329710535846955,0.0005703651493815831,0.0004319534846027839,8.948456793926749e-05,7.062683193025285e-05,4.3699612355660194e-05,0.00014881127209603705,0.00011334319272559903,2.5690658612353074e-05,2.022763578666154e-05,4.238704036763246e-07,3.514728683586738e-07,8.784927893401257e-06,2.6571975225498504e-05,1.9406055145774456e-05,2.342373309186065e-06,1.7157141422893647e-06,5.73593449289539e-07,0.02391636762585218
49.1,0.0041009877788924926,0.0007954886406237844,0.0018637274373837528,0.001278918966627287,0.00017329378048729007,0.0005684123730885767,0.0004301279215468495,8.887445147445318e-05,7.01232966543412e-05,4.3693221270871664e-05,0.0001483121990879209,0.00011286649497409035,2.5514113098826823e-05,2.008222531851258e-05,4.198733898743121e-07,3.4808043406303007e-07,8.783169703299799e-06,2.6483354776121685e-05,1.9324560028889883e-05,2.326155162674969e-06,1.7033214692083776e-06,5.734752693086666e-07,0.023847504982013944
49.150000000000006,0.00409525412820452,0.0007952922731914338,0.0018570788566269472,0.001273497531265709,0.00017329081022359608,0.0005664655955902854,0.0004283098517643592,8.826884355659342e-05,6.962362470496225e-05,4.368713098214302e-05,0.0001478145233600947,0.00011239169571374366,2.533887973765094e-05,1.9937938068206286e-05,4.159170095827004e-07,3.447231343689673e-07,8.781485438301689e-06,2.639497110577742e-05,1.9243377459790202e-05,2.3100511670353925e-06,1.691019063902255e-06,5.73362358556006e-07,0.023778902612619158
49.2,0.004089526207632568,0.0007950929928779505,0.001850454738243415,0.0012680998129308908,0.00017328817283345315,0.0005645248092250729,0.000426499250674606,8.766770860910763e-05,6.912778456806612e-05,4.368133269926828e-05,0.00014731824486599512,0.00011191878958329743,2.516494815250308e-05,1.9794764836941902e-05,4.120008195754652e-07,3.4140057943038634e-07,8.779873171924691e-06,2.6306824217858547e-05,1.9162506308807516e-05,2.294064217016557e-06,1.6788092794145993e-06,5.732545043398689e-07,0.0237105593296037
49.25,0.0040838040220084896,0.0007948907944512872,0.0018438549981405266,0.0012627257106881027,0.0001732858469057008,0.0005625900062077356,0.00042469609369353347,8.707101135124328e-05,6.863574499986236e-05,4.367581775331819e-05,0.00014682336350744718,0.0001114477712065324,2.4992308053015284e-05,1.965269650477315e-05,4.081243850048111e-07,3.381123874989488e-07,8.778331000818192e-06,2.621891433420643e-05,1.908194591480572e-05,2.2781973100262778e-06,1.6666945925309204e-06,5.731514697123719e-07,0.023642473954950824
49.300000000000004,0.004078087576113151,0.0007946856729677765,0.001837279552428124,0.0012573751239705682,0.00017328381134850885,0.0005606611786313254,0.00042290035623501467,8.647871679551862e-05,6.814747502441174e-05,4.3670577595360626e-05,0.0001463298791353026,0.00011097863519276985,2.482094923404326e-05,1.9511724029916476e-05,4.0428727916135375e-07,3.348581846837817e-07,8.776857042700802e-06,2.613124189039269e-05,1.900169607817062e-05,2.262453395259803e-06,1.6546775183725812e-06,5.730529709288839e-07,0.023574645319470244
49.35,0.004072376874676583,0.0007944776237685437,0.0018307283174189672,0.0012520479525788724,0.00017328204538596343,0.0005587383184689554,0.00042111201371211295,8.589079024518794e-05,6.766294393124e-05,4.3665603795191955e-05,0.00014583779155007273,0.00011051137613736351,2.4650861574941063e-05,1.937183844806417e-05,4.0048908308875144e-07,3.3163760455208884e-07,8.775449434609486e-06,2.6043807520190074e-05,1.8921757031393943e-05,2.246835196626969e-06,1.6427604685221117e-06,5.72958681710174e-07,0.023507072261047767
49.400000000000006,0.004066671922378123,0.0007942666424759517,0.0018242012096291603,0.0012467440966803542,0.0001732805285546827,0.0005568214175755864,0.0004193310415383219,8.53071972917284e-05,6.718212127297275e-05,4.366088804007937e-05,0.00014534710050255584,0.00011004598862218419,2.4482035038840794e-05,1.9233030871701883e-05,3.967293850677041e-07,3.2845028758681515e-07,8.774106331527463e-06,2.5956612029921308e-05,1.8842129388640796e-05,2.23134501477801e-06,1.6309455534986266e-06,5.728682637364263e-07,0.023439753622398453
49.45,0.004060972723846577,0.0007940527249900778,0.0018176981457785784,0.001241463456808501,0.00017327924070046163,0.0005549104676898003,0.00041755741512879157,8.472790381235042e-05,6.670497686299293e-05,4.365642213351418e-05,0.0001448578056944599,0.00010958246721609896,2.431445967193783e-05,1.9095292489430936e-05,3.9300777999054467e-07,3.25295880524402e-07,8.772825905437268e-06,2.586965636386389e-05,1.8762814076699837e-05,2.215984528921967e-06,1.6192343593626122e-06,5.727814118745081e-07,0.023372688248585467
49.5,0.004055279283660363,0.0007938358674852208,0.0018112190427912694,0.001236205933862324,0.00017327816197494603,0.0005530054604355543,0.0004157911099015333,8.41528759675288e-05,6.623148077311871e-05,4.365219799397585e-05,0.0001443699067790195,0.000109120806475443,2.414812560278084e-05,1.8958614565294698e-05,3.8932386865288537e-07,3.221740356013869e-07,8.771606344822495e-06,2.578294156232026e-05,1.868381225060576e-05,2.2007546288069877e-06,1.6076277473507416e-06,5.726978966822053e-07,0.02330587498471907
49.550000000000004,0.004049591606347666,0.0007936160664064405,0.0018047638177958528,0.001230971429105735,0.00017327727283233547,0.0005511063873239206,0.00041403210127860936,8.35820801985565e-05,6.576160333130326e-05,4.3648207653706844e-05,0.00014388340336160806,0.00010866100094448567,2.3983023041567176e-05,1.8822988438109564e-05,3.8567725699280964e-07,3.190844097429604e-07,8.770445854618332e-06,2.5696468714318635e-05,1.8605125197953857e-05,2.1856553065872157e-06,1.5961257262470348e-06,5.72617587684219e-07,0.02323931267425646
49.6,0.004043909696386589,0.0007933933184661274,0.0017983323881259072,0.0012257598441669122,0.000173276554026115,0.00054921323975481,0.0004122803646873057,8.301548322512013e-05,6.529531511935545e-05,4.364444325749816e-05,0.00014339829500034505,0.0001082030451558903,2.3819142279443435e-05,1.8688405520800335e-05,3.820675553106207e-07,3.160266637293051e-07,8.769342656588134e-06,2.5610238907170594e-05,1.8526754236459037e-05,2.1706856268022787e-06,1.5847274285123838e-06,5.725404483802513e-07,0.023173000158176114
49.650000000000006,0.004038233558205304,0.0007931676206406033,0.0017919246713203373,0.0012205710810376537,0.00017327598660581546,0.0005473260090186766,0.0004105358755612848,8.2453052042896e-05,6.483258697068077e-05,4.3640897061485474e-05,0.00014291458120669725,0.00010774693363116712,2.365647368781107e-05,1.8554857299739983e-05,3.7849437750312046e-07,3.130004613765542e-07,8.76829499008226e-06,2.5524253175266357e-05,1.8448700609623414e-05,2.15584377457236e-06,1.5734311900275602e-06,5.724665051538417e-07,0.023106936275052434
49.7,0.004032563196182201,0.0007929389701667527,0.0017855405851237422,0.0012154050420727332,0.00017327555191380196,0.0005454446862982117,0.0004087986093417257,8.189475392116864e-05,6.437338996804387e-05,4.363756143195584e-05,0.00014243226144607611,0.00010729266088112084,2.349500771763776e-05,1.8422335334094484e-05,3.7495734034575663e-07,3.100054687684852e-07,8.767301113117197e-06,2.54385124505309e-05,1.8370965385453766e-05,2.1411271644676634e-06,1.5622347025693196e-06,5.72395802602119e-07,0.02304111986181308
49.75,0.004026898614646043,0.0007927073645386841,0.0017791800474867595,0.0012102616299892374,0.0001732752315820909,0.0005435692626700158,0.0004070685414784433,8.13405564004693e-05,6.39176954413505e-05,4.3634428844164873e-05,0.0001419513351384288,0.00010684022140629124,2.333473489877394e-05,1.829083125517234e-05,3.7145606285370924e-07,3.070413535726009e-07,8.766359303698506e-06,2.5353017516890112e-05,1.8293549363009794e-05,2.1265325819281146e-06,1.5511351907531362e-06,5.723283626855403e-07,0.02297554975481821
49.800000000000004,0.004021239817876114,0.0007924728015044215,0.0017728429765664078,0.001205140747865904,0.00017327500752919477,0.0005416997291062593,0.0004053456474309936,8.079042729023593e-05,6.346547496545031e-05,4.3631491881164376e-05,0.000141471801658825,0.00010638960969738823,2.3175645839275364e-05,1.8160336765779633e-05,3.679901657493185e-07,3.0410778447027936e-07,8.76546786130107e-06,2.526776897091263e-05,1.8216452991178584e-05,2.1120563290164697e-06,1.5401295672197e-06,5.722641624278598e-07,0.02291022479090856
49.85,0.004015586810102374,0.0007922352790626264,0.0017665292907264164,0.0012000422991424516,0.00017327486195699475,0.0005398360764763263,0.0004036299026697629,8.024433466649413e-05,6.301670035795987e-05,4.362874323264028e-05,0.00014099366033803852,0.00010594082023572094,2.301773122473154e-05,1.8030843639580675e-05,3.645592710582594e-07,3.012044307252976e-07,8.764625108414726e-06,2.5182767190506582e-05,1.8139676303478836e-05,2.0976943559629733e-06,1.5292145385391385e-06,5.722031363283926e-07,0.02284514380820804
49.900000000000006,0.004009939595505602,0.000791994795459348,0.001760238908537537,0.0011949661876188968,0.0001732747773476411,0.0005379782955484409,0.0004019212826770377,7.970224686955756e-05,6.257134367710469e-05,4.362617569376087e-05,0.0001405169104631234,0.00010549384749362019,2.2860981817600072e-05,1.790234372046445e-05,3.611630018508572e-07,2.9833096190858126e-07,8.763829392062894e-06,2.509801231317665e-05,1.8063218871932446e-05,2.083442374932224e-06,1.5183866613251295e-06,5.721451992693162e-07,0.0227803056466747
49.95,0.004004298178217558,0.0007917513491848049,0.001753971748777856,0.0011899123174548732,0.00017327473646048096,0.0005361263769912817,0.00040021976294806307,7.916413250175003e-05,6.212937721958206e-05,4.3623782164035274e-05,0.00014004155127798592,0.00010504868593485604,2.2705388456547674e-05,1.7774828921917613e-05,3.578009821382117e-07,2.9548704778980453e-07,8.763079085206116e-06,2.5013504224903688e-05,1.7987079782139448e-05,2.0692959662752597e-06,1.5076423731007716e-06,5.720902777424251e-07,0.022715709148586727
50.0,0.0039986625623211255,0.0007915049389701947,0.0017477277304330846,0.001184880593168935,0.00017327472232901337,0.0005342803113755767,0.00039852531899208063,7.862996042514651e-05,6.169077351844239e-05,4.3621555646182034e-05,0.00013956758198395045,0.00010460533001504854,2.255094205579729e-05,1.7648291226403793e-05,3.544728369256117e-07,2.9267235839875094e-07,8.762372587951001e-06,2.492924256021631e-05,1.791125763069776e-05,2.0552506945055246e-06,1.4969780357990952e-06,5.72038334500362e-07,0.022651353159250556
50.050000000000004,0.003993032751850466,0.000791255563784533,0.001741506772696846,0.0011798709196378589,0.0001732747182578714,0.0005324400891756864,0.00039683792633335386,7.809969975933493e-05,6.12555053409905e-05,4.361948924500779e-05,0.0001390950017403213,0.00010416377418207351,2.2397633604482085e-05,1.752272268474994e-05,3.51178192418518e-07,2.898865642515894e-07,8.761708328497535e-06,2.484522671350712e-05,1.7835750545071756e-05,2.041302248571917e-06,1.4863900256673813e-06,5.719893750622891e-07,0.022587236528180493
50.1,0.003987408750791173,0.0007910032228315212,0.0017353087949709524,0.0011748832020959422,0.0001732747078198313,0.0005306057007711703,0.0003951575605121777,7.757331987919769e-05,6.082354568670605e-05,4.361757616629597e-05,0.00013862380966493941,0.0001037240128764625,2.224545416600617e-05,1.739811541553971e-05,3.479166763694107e-07,2.871293367296838e-07,8.761084763773116e-06,2.476145586112717e-05,1.7760556224979503e-05,2.027446609721692e-06,1.4758748830824203e-06,5.719434325434716e-07,0.022523358110836084
50.150000000000006,0.003981790563080414,0.0007907479155464435,0.001729133716865662,0.0011699173461342843,0.00017327467485284815,0.0005287771364483374,0.0003934841970858704,7.705079041271208e-05,6.039486778518234e-05,4.3615809715705416e-05,0.00013815400483473367,0.00010328604053179663,2.2094394877411838e-05,1.7274461604513884e-05,3.446879185474141e-07,2.8440034859163787e-07,8.760500379719314e-06,2.4677928993296577e-05,1.7685672003386806e-05,2.013680234902329e-06,1.4654295076693629e-06,5.719005367811624e-07,0.022459716770776773
50.2,0.003976178192607092,0.0007904896415930918,0.0017229814581999402,0.0011649732577000747,0.0001732746034571183,0.0005269543864017841,0.0003918178116297534,7.653208123877136e-05,5.996944509408484e-05,4.3614183297678915e-05,0.00013768558628626814,0.00010284985157509587,2.194444694875399e-05,1.7151753503978287e-05,3.414915513071104e-07,2.816992745932847e-07,8.759953691216108e-06,2.4594644954419263e-05,1.7611094924310777e-05,2.00000023077531e-06,1.4550513601974527e-06,5.718606804958877e-07,0.02239631138190201
50.25,0.00397057164321199,0.0007902284008607189,0.0017168519390016966,0.0011600508430958632,0.00017327447799216802,0.0005251374407359144,0.00039015837973811323,7.601716248502382e-05,5.954725129712741e-05,4.361269041436149e-05,0.0001372185530162836,0.00010241544042720194,2.1795601662480912e-05,1.7029983432218675e-05,3.383272102285135e-07,2.790257921854778e-07,8.759443241647406e-06,2.451160249000447e-05,1.7536821833884155e-05,1.98640448865803e-06,1.4447386233860106e-06,5.718237961330932e-07,0.02233314083036585
50.300000000000004,0.003964970918687921,0.0007899641934610201,0.001710745079508021,0.001155150008978832,0.00017327428307396835,0.0005233262894664474,0.0003885058770251504,7.550600452573183e-05,5.912826030206759e-05,4.361132466452847e-05,0.00013675290398223477,0.00010198280150315647,2.1647850372821938e-05,1.6909143772922895e-05,3.351945347970791e-07,2.763795822561198e-07,8.758967602129927e-06,2.4428800298096128e-05,1.7462849480548017e-05,1.972891756168213e-06,1.4344902824654256e-06,5.71789751962269e-07,0.022270204015821905
50.35,0.003959376022779885,0.0007896970197251426,0.0017046608001654092,0.0011502706623600606,0.00017327400357207607,0.0005215209225219102,0.0003868602791259137,7.499857797964971e-05,5.871244623872014e-05,4.3610079742523244e-05,0.0001362886381028229,0.00010155192921257394,2.150118450518156e-05,1.6789226974609953e-05,3.3209316909090105e-07,2.7376032988094467e-07,8.758525370444138e-06,2.4346237082904233e-05,1.73891746198464e-05,1.9594616349750256e-06,1.4243061087657874e-06,5.717583678455651e-07,0.022207499851833054
50.400000000000006,0.003953786959185214,0.0007894268802007224,0.0016985990216299694,0.001145412710603779,0.00017327362460680025,0.0005197213297451137,0.0003852215616972177,7.449485370791973e-05,5.829978345698816e-05,4.360894943720459e-05,0.00013582575425852275,0.00010112281796000867,2.1355595555539595e-05,1.667022555006551e-05,3.290227624420129e-07,2.7116772504727346e-07,8.758115169720211e-06,2.426391160822998e-05,1.7315794119107925e-05,1.9461145110397768e-06,1.414186557245084e-06,5.717294436745418e-07,0.022145027265505945
50.45,0.003948203731553724,0.0007891537756489487,0.001692559664767634,0.0011405760614266241,0.0001732731315463947,0.0005179275008946177,0.000383589700418549,7.39948028119877e-05,5.7890246524912995e-05,4.3607927630903573e-05,0.00013536425129210603,0.0001006954621453177,2.1211075089857642e-05,1.6552132075783897e-05,3.2598297003997205e-07,2.686014633162991e-07,8.757735646943062e-06,2.418182274828258e-05,1.7242705057322416e-05,1.93285143821792e-06,1.4041326124287155e-06,5.717027895477474e-07,0.022082785196605677
50.5,0.003942626343487868,0.0007888777070416559,0.0016865426506543462,0.0011357606228968825,0.0001732725100042757,0.000516139425646178,0.00038196467099295525,7.3498396631536e-05,5.748381022674105e-05,4.360700829838991e-05,0.00013490412800915884,0.00010026985616401761,2.1067614743490908e-05,1.6434939191415684e-05,3.2297345344853213e-07,2.660612463922953e-07,8.7573854713481e-06,2.4099969533598256e-05,1.7169904815749893e-05,1.9196740029855634e-06,1.3941456283566752e-06,5.716782471795708e-07,0.022020772596502192
50.550000000000004,0.003937054798542883,0.0007885986755584421,0.0016805479005762482,0.0011309663034337319,0.00017327174583626513,0.0005143570935941816,0.0003803464491479219,7.300560674243548e-05,5.708044956100882e-05,4.360618550584775e-05,0.00013444538317859532,9.984599440763689e-05,2.0925206220605605e-05,1.6318639599220787e-05,3.19993881010167e-07,2.635467825714369e-07,8.757063332782989e-06,2.4018351189987484e-05,1.7097391155225336e-05,1.906584194960215e-06,1.3842272021810874e-06,5.716556961192013e-07,0.021958988427257756
50.6,0.003931489100226945,0.0007883166825838155,0.0016745753360298571,0.0011261930118064796,0.0001732708251378586,0.0005125804942530673,0.0003787350106362353,7.25164049547156e-05,5.668013973864535e-05,4.360545340986083e-05,0.00013398801553316645,9.942387126406335e-05,2.0783841293601333e-05,1.6203226063526423e-05,3.170439281182358e-07,2.6105778704837416e-07,8.756767940110371e-06,2.3936967168743377e-05,1.70251622767231e-05,1.893584296434896e-06,1.3743791001519273e-06,5.716350445026991e-07,0.021897431661003407
50.650000000000006,0.003925929252001314,0.000788031729704366,0.0016686248787222253,0.0011214406571337864,0.0001732697342415186,0.0005108096170587309,0.0003771303312368295,7.203076331055166e-05,5.6282856181091445e-05,4.3604806256406844e-05,0.00013353202376996365,9.900348111788597e-05,2.06435118025379e-05,1.6088691410189267e-05,3.14123277342501e-07,2.585939820651155e-07,8.756498019722264e-06,2.3855817166729545e-05,1.6953216862494e-05,1.8806767893457601e-06,1.3646032275957083e-06,5.716162100277108e-07,0.02183610127953955
50.7,0.0039203752572804906,0.0007877438187059648,0.0016626964505711027,0.001116709148882898,0.0001732684597139923,0.0005090444513699188,0.000375532386755623,7.154865408227097e-05,5.588857451843684e-05,4.360423837986109e-05,0.00013307740655091874,9.858481835073275e-05,2.0504209654566747e-05,1.59750285260617e-05,3.1123161840025886e-07,2.5615509689384797e-07,8.756252314228937e-06,2.377490113541276e-05,1.6881554095952955e-05,1.8678642661262817e-06,1.3549016127339806e-06,5.715991002345921e-07,0.021774996273925647
50.75,0.003914827119432362,0.0007874529515709895,0.001656789973705079,0.001111998396868859,0.000173266988353654,0.0005072849864696049,0.00037394115302633843,7.107004977037555e-05,5.549727058757351e-05,4.360374420200926e-05,0.00013262416250329817,9.816787734160274e-05,2.036592682336605e-05,1.5862230358461237e-05,3.083686479721835e-07,2.5374086765269904e-07,8.756029581374082e-06,2.369421927839333e-05,1.681017365943644e-05,1.8551493266469937e-06,1.3452763670063142e-06,5.715836005552654e-07,0.021714115643767882
50.800000000000004,0.003909284841778351,0.0007871591304755756,0.0016509053704637227,0.0011073083112537302,0.000173265307187872,0.0005055312115663558,0.0003723566059113113,7.059492310158296e-05,5.510892043036638e-05,4.360331823106929e-05,0.00013217229022019345,9.775265246719392e-05,2.022865534857969e-05,1.5750289914643104e-05,3.0553406936889275e-07,2.513510369608475e-07,8.755828593214515e-06,2.3613772037494416e-05,1.6739075709927792e-05,1.8425344485691968e-06,1.3357295942477213e-06,5.715695745000093e-07,0.021653458395993225
50.85,0.003903748427593573,0.0007868623577868936,0.0016450425633977132,0.0011026388025458,0.00017326340347039958,0.0005037831157956827,0.00037077872130228536,7.012324702688455e-05,5.472350029184067e-05,4.360295506072228e-05,0.00013172178826100707,9.73391381022262e-05,2.0092387335259668e-05,1.5639200261275496e-05,3.0272759206082725e-07,2.489853534464411e-07,8.755648135587363e-06,2.3533560067976442e-05,1.6668260833819208e-05,1.8300218307139175e-06,1.326263242547404e-06,5.715568750285178e-07,0.02159302354307601
50.900000000000006,0.0038982178801069776,0.0007865626360604523,0.0016392014752689553,0.0010979897815987846,0.00017326126467879003,0.0005020406882213764,0.00036920747512119275,6.965499471962002e-05,5.434098661838519e-05,4.3602649369152295e-05,0.00013127265515193302,9.69273286197591e-05,1.9957114953311575e-05,1.5528954523917075e-05,2.999489310900576e-07,2.466435711272051e-07,8.75548700787153e-06,2.3453584203922736e-05,1.6597729982700942e-05,1.8176132234181507e-06,1.3168789172900975e-06,5.715453620055043e-07,0.02153281010088913
50.95,0.003892693202501507,0.0007862599680374278,0.0016333820290506966,0.0010933611596110338,0.0001732588785118357,0.0005003039178368338,0.00036764284332092465,6.919013957357014e-05,5.396135605597285e-05,4.3602395918095163e-05,0.00013082488938643395,9.651721839150553e-05,1.9822830436943482e-05,1.5419545886497e-05,2.971978063878283e-07,2.4432544868915423e-07,8.755344023034034e-06,2.3373845415276747e-05,1.652748439299895e-05,1.805309770732968e-06,1.3075776932608187e-06,5.715349189578487e-07,0.0214728170865143
51.0,0.003887174397914239,0.0007859543566420166,0.001627584147927624,0.001088752848124722,0.00017325623288703065,0.0004985727935663659,0.00036608480188608566,6.872865520106523e-05,5.358458544839656e-05,4.360218955189604e-05,0.00013037848942571288,9.610880178814003e-05,1.968952608411764e-05,1.5310967590796908e-05,2.944739420257324e-07,2.420307486931805e-07,8.755218007936544e-06,2.3294344758378747e-05,1.6457525492984544e-05,1.7931118925133485e-06,1.2983599707460323e-06,5.715254631282931e-07,0.021413043516405376
51.050000000000004,0.003881661469436541,0.000785645804978816,0.001621807755295961,0.0010841647590250415,0.0001732533159380567,0.0004968473042664966,0.0003645333268337379,6.827051543111104e-05,5.3210651835521676e-05,4.360202519657574e-05,0.00012993345369918092,9.570207317960285e-05,1.9557194256005446e-05,1.5203212935935362e-05,2.917770654312985e-07,2.397592367423698e-07,8.755107803863889e-06,2.321508332213723e-05,1.6387854801223827e-05,1.7810192283020363e-06,1.2892254116418714e-06,5.715169454265065e-07,0.021353488405225902
51.1,0.00387615442011422,0.0007853343163302273,0.0016160527747635554,0.0010795968045393908,0.0001732501160122931,0.0004951274387272463,0.00036298839421413254,6.781569430753113e-05,5.283953245155441e-05,4.360189785890585e-05,0.00012948978060492078,9.52970269353995e-05,1.9425827376445626e-05,1.5096275277854704e-05,2.891069066002546e-07,2.3751068064450784e-07,8.755012267225169e-06,2.3136062172162296e-05,1.6318473820895536e-05,1.7690306511056875e-06,1.28017296910769e-06,5.715093405422719e-07,0.02129415076549752
51.150000000000006,0.0038706532529476684,0.0007850198941538853,0.0016103191301499497,0.0010750488972365527,0.00017324662166834912,0.0004934131856734021,0.0003614499801114266,6.736416608712513e-05,5.247120472332546e-05,4.360180262549236e-05,0.00012904746851014504,9.489365742489503e-05,1.929541793140559e-05,1.4990148028810488e-05,2.864631973378158e-07,2.3528484960436347e-07,8.754930270370005e-06,2.3057282295278858e-05,1.6249383934569656e-05,1.7571443425981791e-06,1.271200996707909e-06,5.715026311497723e-07,0.021235029607968452
51.2,0.0038651579708920197,0.0007847025420801124,0.0016046067454864577,0.0010705209500258782,0.0001732428216736198,0.0004917045337657767,0.00035991806064439134,6.691590523784404e-05,5.210564626859001e-05,4.360173466186801e-05,0.00012860651575165113,9.449195901760468e-05,1.9165958468446626e-05,1.4884824656864175e-05,2.8384567056002945e-07,2.3308151347898292e-07,8.754860702457707e-06,2.2978744546822578e-05,1.618058630400017e-05,1.745357908105315e-06,1.2623074010955608e-06,5.714967923213662e-07,0.02117612394242946
51.25,0.0038596685768572925,0.0007843822639093959,0.0015989155450162186,0.0010660128761564552,0.00017323870500186443,0.0004900014716024527,0.0003583926119671046,6.647088643698082e-05,5.174283489434248e-05,4.360168921159305e-05,0.00012816692063627086,9.409192608347917e-05,1.903744159619271e-05,1.4780298685379094e-05,2.812540596835287e-07,2.3090044212642268e-07,8.754802470315981e-06,2.2900449603001467e-05,1.6112081779246312e-05,1.7336685044628526e-06,1.253489794469794e-06,5.714917818086347e-07,0.021117432778634565
51.300000000000004,0.0038541850737085423,0.0007840590636098906,0.0015932454531942522,0.001061524589216281,0.00017323426083080788,0.0004883039877200145,0.00035687361026963405,6.602908456937753e-05,5.1382748595147056e-05,4.3601661595364544e-05,0.00012772868144131648,9.369355299318613e-05,1.890985998380363e-05,1.4676563692520497e-05,2.7868809812820415e-07,2.2874140487429037e-07,8.75475449922818e-06,2.2822397920388652e-05,1.6043870821012578e-05,1.7220729577225511e-06,1.2447456112753574e-06,5.714875389058363e-07,0.021058955127044005
51.35,0.0038487074642660135,0.000783732945314946,0.0015875963946875055,0.0010570560031314305,0.0001732294785397642,0.0004866120705947692,0.0003553610317787079,6.559047472564832e-05,5.1025365551483486e-05,4.3601647210133995e-05,0.00012729179641502225,9.329683411838719e-05,1.8783206360452648e-05,1.457361331076009e-05,2.7614751895240495e-07,2.2660417012926365e-07,8.754715733593815e-06,2.2744589704305265e-05,1.5975953439507706e-05,1.7105678586604926e-06,1.2360721731211684e-06,5.714839907816746e-07,0.021000689999261
51.400000000000006,0.003843235751305283,0.0007834039133206557,0.0015819682943748836,0.001052607032165214,0.0001732243477072826,0.00048492570864395134,0.0003538548527583726,6.515503220041742e-05,5.067066412810732e-05,4.360164152823335e-05,0.0001268562637769812,9.290176383201013e-05,1.8657473514808822e-05,1.4471441226385416e-05,2.736320546345971e-07,2.2448850514269424e-07,8.754685137415654e-06,2.2667024887471815e-05,1.590832915239617e-05,1.699149637780165e-06,1.2274667087625673e-06,5.714810623701414e-07,0.02094263640821917
51.45,0.0038377699375574162,0.0007830719720834322,0.0015763610773472845,0.0010481775909173406,0.0001732188581088158,0.00048324489022691933,0.0003523550495106414,6.472273249057368e-05,5.0318622872425914e-05,4.3601640096509276e-05,0.00012642208171857866,9.250833650851776e-05,1.8532654294524805e-05,1.4370041179014945e-05,2.711414370091886e-07,2.2239417594074166e-07,8.754661694577809e-06,2.2589703119868724e-05,1.5840996963586218e-05,1.6878146328640834e-06,1.2189263548161552e-06,5.714786851731728e-07,0.020884793368331295
51.5,0.00383231002570911,0.0007827371262176042,0.0015707746689076147,0.001043767594323069,0.00017321299971441009,0.00048156960364633577,0.00035086159837612887,6.429355129353955e-05,4.996922051288837e-05,4.360163853546561e-05,0.00012598924840342062,9.211654652417174e-05,1.8408741605729867e-05,1.4269406961118965e-05,2.686753973576984e-07,2.2032094742047046e-07,8.75464440889188e-06,2.2512623770269907e-05,1.5773955363702173e-05,1.6765591669890087e-06,1.2104481716940855e-06,5.714768014614811e-07,0.02082715989587875
51.550000000000004,0.0038268560184028444,0.0007823993804930378,0.0015652089945708046,0.00103937695765236,0.00017320676268641735,0.0004798998371493377,0.0003493744757346759,6.386746450555592e-05,4.962243595739067e-05,4.3601632538414006e-05,0.00012555776196775857,9.172638825729289e-05,1.828572841252892e-05,1.4169532417546995e-05,2.662336666499503e-07,2.1826858360635158e-07,8.754632303902052e-06,2.2435785939419964e-05,1.5707202352167273e-05,1.6653796515622176e-06,1.2020292043871738e-06,5.714753625645184e-07,0.02076973500987572
51.6,0.003821407918237034,0.0007820587398327808,0.0015596639800638165,0.0010350055965090274,0.00017320013737722877,0.0004782355789286946,0.0003478936580059638,6.344444821998212e-05,4.927824829169529e-05,4.360161787063266e-05,0.0001251276205209102,9.133785608851759e-05,1.8163607736507524e-05,1.4070411445061961e-05,2.6381597592370854e-07,2.1623684805487234e-07,8.754624422453954e-06,2.23591884843347e-05,1.5640735479914302e-05,1.6542727185017234e-06,1.193666600145082e-06,5.714743224269268e-07,0.020712517733493252
