Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_5s1/2(1),J_total_Nb_relativistic
39.150000000000006,0.006130049512777765,0.001280291604503851,0.0004956897946598299,0.0008032700827792057,0.0002513836949695072,0.00010641084564431658,0.00017357315215569232,6.8847494097238535e-06,9.124230528263111e-06,4.2547370370399644e-05,1.5532646730756262e-05,2.5194284622444316e-05,4.520858073359184e-07,1.4904221339238502e-06,0.009341894477093013
39.2,0.006108800938284298,0.001275262434625946,0.0004921779250997592,0.0007972997863709987,0.0002503800763795267,0.00010563326789209067,0.00017224403019497177,6.8131489006241015e-06,9.027520526713719e-06,4.237706229982385e-05,1.5418564047075062e-05,2.5000364994986574e-05,4.473149683120537e-07,1.4844007041038811e-06,0.009302366835289231
39.25,0.006087626344644874,0.0012702513768173384,0.0004886935428003628,0.0007913780665327899,0.0002493800112676327,0.0001048619706770581,0.00017092606176510574,6.742364217936943e-06,8.931928807605813e-06,4.2207352597327655e-05,1.530540344757626e-05,2.4808071770718556e-05,4.4261594029867024e-07,1.478412794920078e-06,0.009263033524081546
39.300000000000004,0.0060665255073531635,0.0012652584008246758,0.00048523641516500383,0.000785504498063862,0.00024838349617808134,0.0001040968992011865,0.00016961914617092967,6.672385286214375e-06,8.837441395733219e-06,4.203824059465296e-05,1.5193159074703612e-05,2.4617395277057537e-05,4.379918713872405e-07,1.4724614263417123e-06,0.009223893437882992
39.35,0.006045498202207226,0.0012602834759221735,0.0004818063116845686,0.0007796786597026985,0.0002473905275114688,0.00010333799917198318,0.0001683231836780495,6.6032021636391195e-06,8.744044503093084e-06,4.1869725784997845e-05,1.5081825351411649e-05,2.442832646696402e-05,4.334439383852452e-07,1.466548389585788e-06,0.009184945476476247
39.400000000000006,0.006024544205313007,0.0012553265709203142,0.0004784030039179818,0.0007739001340890128,0.0002464011015271871,0.00010258521679766281,0.00016703807550335004,6.534805040140408e-06,8.651724526222738e-06,4.1701807826487696e-05,1.4971396744747796e-05,2.4240856382383927e-05,4.289710657055649e-07,1.4606739117273766e-06,0.009146188543565928
39.45,0.00600366329308783,0.0012503876541744578,0.0004750262654729131,0.0007681685077261602,0.00024541521434585245,0.00010183849878236377,0.00016576372380560034,6.467184235537986e-06,8.560468043576599e-06,4.153448652728226e-05,1.4861867530653453e-05,2.40549756194264e-05,4.245697930156484e-07,1.4548363750092087e-06,0.00910762154551968
39.5,0.005982855242263802,0.0012454666935933427,0.0004716758719866593,0.0007624833709439088,0.0002444328619517033,0.00010109779232140945,0.0001645000316761501,6.400330197713761e-06,8.470261812942344e-06,4.136776181344412e-05,1.4753231582474335e-05,2.387067384634428e-05,4.202344933764282e-07,1.4490323784667454e-06,0.009069243390861738
39.550000000000004,0.0059621198298911975,0.001240563656647496,0.00046835160110721255,0.0007568443178615827,0.00024345404019497058,0.00010036304509661687,0.0001632469031297205,6.33423350081102e-06,8.381092768896289e-06,4.120163368236489e-05,1.464548220337951e-05,2.368793942022921e-05,4.1595799969074094e-07,1.4432572535642276e-06,0.009031052990757732
39.6,0.005941456833341799,0.0012356785103775458,0.0004650532324745078,0.0007512509463515676,0.00024247874479422008,9.963420527165125e-05,0.0001620042430952867,6.268884843460865e-06,8.292948020297548e-06,4.103610214596585e-05,1.4538612018682658e-05,2.3506759138807935e-05,4.1173247758331483e-07,1.437505854176842e-06,0.008993049260205553
39.650000000000006,0.005920866030312166,0.001230811221402431,0.0004617805477018435,0.000745702858003168,0.00024150697133866524,9.891122148742503e-05,0.00016077195740704954,6.20427504703548e-06,8.20581484782043e-06,4.0871167168925846e-05,1.4432612938362478e-05,2.3327118150801096e-05,4.0755026332258045e-07,1.4317732730261588e-06,0.008955231119342044
39.7,0.005900347198826902,0.001225961755927525,0.0004585333303574852,0.0007401996580868291,0.00024053871529045438,9.819404285754357e-05,0.00015954995279549995,6.140395053928125e-06,8.119680701525008e-06,4.0706828607739226e-05,1.4327476193447474e-05,2.3149000033264164e-05,4.034044576102026e-07,1.4260552286358278e-06,0.008917597494418391
39.75,0.0058799001172418295,0.0012211300797526554,0.0004553113659464369,0.0007347409555187008,0.00023957397198692845,9.748261896379415e-05,0.00015833813687857006,6.077235925859221e-06,8.034533198464949e-06,4.054308615641233e-05,1.4223192442993742e-05,2.297238702862948e-05,3.9928926707533676e-07,1.4203481410315988e-06,0.008880147318449383
39.800000000000004,0.005859524564247156,0.0012163161582800348,0.00045211444189238975,0.0007293263628255563,0.00023861273664285275,9.677689985168019e-05,0.0001571364181528741,6.0147888422083264e-06,7.950360120332338e-06,4.037993930406798e-05,1.4119751941795765e-05,2.279726041929906e-05,3.952002498653839e-07,1.4146491434784381e-06,0.008842879531913593
39.85,0.005839220318870591,0.0012115199565221001,0.00044894234751984187,0.0007239554961100555,0.00023765500435262183,9.607683602599944e-05,0.00015594470598503729,5.953045098371429e-06,7.867149411138688e-06,4.021738730868599e-05,1.401714475333383e-05,2.262360100496145e-05,3.911346191540582e-07,1.4089562753466788e-06,0.008805793083857238
39.900000000000006,0.005818987160480397,0.0012067414391092519,0.00044579487403638353,0.0007186279750163428,0.0002367007700924364,9.538237844646453e-05,0.00015476291060310913,5.891996104142915e-06,7.784889174931168e-06,4.0055429189761e-05,1.3915360988290936e-05,2.2451389638453283e-05,3.870916001011992e-07,1.4032688747031637e-06,0.00876888693335477
39.95,0.005798824868788431,0.0012019805702975122,0.000442671814515157,0.0007133434226959942,0.00023575002872245558,9.469347852336802e-05,0.00015359094308806548,5.831633382121848e-06,7.703567673543532e-06,3.989406374093946e-05,1.3814391046637588e-05,2.228060777075748e-05,3.8307266033305263e-07,1.3975879317849354e-06,0.008732160050837101
40.0,0.005778733223853113,0.0011972373139760813,0.00043957296387747604,0.0007081014657742869,0.00023480277498892128,9.401008811328842e-05,0.00015242871536539276,5.771948566141689e-06,7.623173324380435e-06,3.973328956186067e-05,1.3714225840980192e-05,2.2111237955041405e-05,3.7908139636156714e-07,1.3919160975357232e-06,0.008695611418690862
40.050000000000004,0.005758712006082367,0.0011925116336748117,0.0004364981188756152,0.0007029017343168097,0.00023385900352625757,9.333215951483924e-05,0.0001512761401967579,5.712933399723014e-06,7.543694698234465e-06,3.957310510664691e-05,1.3614856980610638e-05,2.194326426350837e-05,3.7512300453850197e-07,1.3862572308593298e-06,0.00865924003087158
40.1,0.005738760996236535,0.001187803492571592,0.0004334470780757621,0.0006977438617964,0.0002329187088591446,9.265964546445957e-05,0.00015013313117176152,5.654579734548535e-06,7.46512051713484e-06,3.941350874492402e-05,1.3516276899300793e-05,2.177667257887412e-05,3.712034875973278e-07,1.3806156684411988e-06,0.008623044891806476
40.150000000000006,0.005718879975431204,0.001183112853499637,0.00043041964184112737,0.0006926274850603991,0.00023198188540456564,9.199249913224481e-05,0.0001489996026997716,5.596879528959727e-06,7.38743965222675e-06,3.925449883005361e-05,1.3418478915014402e-05,2.1611450733739707e-05,3.6732887407206613e-07,1.3749955719275312e-06,0.008587025015174945
40.2,0.005699068725140049,0.0011784396789546977,0.00042741561231522153,0.0006875522442982407,0.00023104852747383086,9.13306741178194e-05,0.0001478754700018411,5.53982484647474e-06,7.310641121680812e-06,3.909607376853303e-05,1.3321457215884163e-05,2.144758848496081e-05,3.635046631771947e-07,1.3694006118701652e-06,0.008551179423014282
40.25,0.005679327027197586,0.0011737839311021776,0.00042443479340528414,0.0006825177830093468,0.00023011862927457418,9.067412444624837e-05,0.0001467606491027035,5.48340785432685e-06,7.23471408863158e-06,3.8938232084333094e-05,1.3225206773458366e-05,2.1285077325046462e-05,3.5973551037509995e-07,1.363833965953121e-06,0.008515507145140046
40.300000000000004,0.0056596546638019085,0.0011691455717841666,0.0004214769907658745,0.0006775237479713466,0.00022919218491272665,9.002280456398958e-05,0.00014565505682284974,5.427620822023269e-06,7.159647859144807e-06,3.8780972472321343e-05,1.3129723190762235e-05,2.112391014730245e-05,3.560250015165161e-07,1.3582983698186623e-06,0.008480007218485752
40.35,0.005640051417517392,0.0011645245625263913,0.0004185420117826187,0.0006725697892086079,0.00022826918839446552,8.937666933488527e-05,0.00014455861077068385,5.372456119923897e-06,7.085431880212914e-06,3.8624293835823465e-05,1.3035002498557208e-05,2.0964080794533903e-05,3.523753578604822e-07,1.3527959537060943e-06,0.008444678685975659
40.400000000000006,0.005620517071277327,0.001159920864545073,0.0004156296655561062,0.0006676555599610707,0.00022734963362813757,8.873567403619162e-05,0.000143471229334755,5.317906217839727e-06,7.012055737778225e-06,3.846819530473243e-05,1.2941040917800844e-05,2.0805583531466818e-05,3.487870651388557e-07,1.3473278273102636e-06,0.008409520594940729
40.45,0.005601051408386549,0.0011553344387537127,0.00041273976288594617,0.0006627807166533982,0.00022643351442616066,8.809977435464834e-05,0.00014239283167606924,5.26396368365092e-06,6.939509154784073e-06,3.8312676232265126e-05,1.2847834609304244e-05,2.0648412487730485e-05,3.4525859274331676e-07,1.3418936474866515e-06,0.008374531995544447
40.5,0.005581654212523994,0.0011507652457697823,0.00040987211625496896,0.00065794491886442,0.00022552082450689955,8.746892638258506e-05,0.0001413233377204749,5.21062118194424e-06,6.867781989253361e-06,3.815773617033892e-05,1.2755379432691864e-05,2.04925611206949e-05,3.4178641333725247e-07,1.336491493472787e-06,0.008339711939824858
40.550000000000004,0.005562325267745243,0.001146213245921341,0.0004070265398135818,0.0006531478292968841,0.00022461155749651962,8.68430866140664e-05,0.00014026266815112578,5.157871472669985e-06,6.796864232394818e-06,3.800337482543472e-05,1.2663670735905303e-05,2.03380217455098e-05,3.3836540716597155e-07,1.3311182058854109e-06,0.008305059481663726
40.6,0.005543064358485021,0.0011416783992535685,0.00040420284936427324,0.000648389113747504,0.00022370570693081764,8.62222119410747e-05,0.00013921074440101876,5.105707409818301e-06,6.726746006736891e-06,3.784959199855811e-05,1.2572703193747764e-05,2.0184785173564856e-05,3.349895331789113e-07,1.325770047152038e-06,0.008270573677486034
40.650000000000006,0.005523871269559633,0.0011371606655352132,0.0004014008623462607,0.0006436684410772964,0.00022280326625702813,8.560625964972889e-05,0.00013816748864560441,5.054121940114776e-06,6.657417564289144e-06,3.7696387514352936e-05,1.2482470709604202e-05,2.0032840490881145e-05,3.316525201252315e-07,1.3204433410928285e-06,0.008236253587151226
40.7,0.005504745786169408,0.0011326600042649681,0.0003986203978202902,0.0006389854831822185,0.0002219042288356093,8.49951874165416e-05,0.00013713282379547345,5.003108101735448e-06,6.588869284731412e-06,3.7543761145434044e-05,1.239296638890089e-05,1.9882174995556962e-05,3.283483681698191e-07,1.3151347996044696e-06,0.008202098274568642
40.75,0.005485687693901057,0.0011281763746777578,0.0003958612764535744,0.000634339914964085,0.00022100858794200467,8.43889533047115e-05,0.00013610667348911361,4.952659023040883e-06,6.521091673630293e-06,3.739171253849424e-05,1.230418258659471e-05,1.973277429945071e-05,3.250716214684129e-07,1.3098415023056166e-06,0.008168106807977287
40.800000000000004,0.005466696778730022,0.0011237097357509552,0.0003931233205048779,0.0006297314143017776,0.00022011633676838406,8.378751576045255e-05,0.00013508896208574053,4.902767921329348e-06,6.454075360682992e-06,3.724024114866286e-05,1.221611102456968e-05,1.9584622585037e-05,3.2181754138803255e-07,1.3045607598889901e-06,0.00813427826024377
40.85,0.005447772827022793,0.001119260046210518,0.00039040635380974424,0.0006251596620227379,0.00021922746842536263,8.319083360935922e-05,0.0001340796146582001,4.853428101608759e-06,6.387811097988099e-06,3.708934618795068e-05,1.212874296882086e-05,1.943770299505836e-05,3.1858235247888283e-07,1.299290161175826e-06,0.008100611709623796
40.900000000000006,0.005428915625539153,0.0011148272645370432,0.0003877102017658597,0.0006206243418747332,0.00021834197594369732,8.259886605280617e-05,0.00013307855698594027,4.804632955387005e-06,6.322289758342717e-06,3.693902659246364e-05,1.2042069451231222e-05,1.9291998121347226e-05,3.1536362173733794e-07,1.294027927414173e-06,0.008067106241127156
40.95,0.005410124961434433,0.0011104113489717542,0.0003850346913185617,0.0006161251404979112,0.0002174598522759638,8.201157266438446e-05,0.0001320857155480554,4.756375959480431e-06,6.257502333565592e-06,3.678928101150473e-05,1.1956081517008965e-05,1.9147490550933273e-05,3.1216065496555964e-07,1.2887734137860956e-06,0.00803376094815231
41.0,0.005391400622261685,0.0011060122575224027,0.00038237965094647974,0.0006116617473971182,0.00021658109029821075,8.14289133863711e-05,0.0001311010175163982,4.7086506748398034e-06,6.193439932845241e-06,3.6640107819839924e-05,1.1870770476742368e-05,1.900416342291973e-05,3.089746910445839e-07,1.2835274271245394e-06,0.008000574933774022
41.050000000000004,0.005372742395973854,0.0011016299479691025,0.00037974491064731613,0.0006072338549144967,0.0002157056828115942,8.085084852623387e-05,0.00013012439074876184,4.661450745393416e-06,6.130093781112535e-06,3.6491505152442005e-05,1.1786128141703486e-05,1.8862000948936632e-05,3.058087313999359e-07,1.2782921062479099e-06,0.007967547311198595
41.1,0.005354150070925903,0.0010972643778700884,0.0003771303019237624,0.0006028411582023532,0.00021483362254399172,8.027733875317004e-05,0.00012915576378213071,4.614769896906728e-06,6.067455217436808e-06,3.634347095910823e-05,1.170214702249681e-05,1.8720988853249654e-05,3.026670251120076e-07,1.2730703857378612e-06,0.007934677203361449
41.150000000000006,0.005335623435876885,0.0010929155045673955,0.0003745356577695458,0.0005984833551962848,0.00021396490215159486,7.97083450946779e-05,0.00012819506582599708,4.5686019358579145e-06,6.005515693444525e-06,3.619600307463878e-05,1.1618820474270032e-05,1.8581114695502784e-05,2.9955440870608016e-07,1.2678653320998353e-06,0.007901963742096904
41.2,0.005317162279992013,0.0010885832851924757,0.0003719608126556139,0.0005941601465885809,0.00021309951422048324,7.914382893316264e-05,0.00012724222675574706,4.522940748328971e-06,5.944266771759952e-06,3.604909929890778e-05,1.1536142776212607e-05,1.844236804900129e-05,2.9647574432787156e-07,1.2626797033900241e-06,0.007869406067430005
41.25,0.005298766392844663,0.0010842676766717313,0.0003694056025164451,0.0005898712358018761,0.00021223745126817695,7.858375200257388e-05,0.00012629717710611066,4.477780298911692e-06,5.8837001244667915e-06,3.590275748026793e-05,1.1454109138580778e-05,1.8304740519562495e-05,2.934355844317393e-07,1.2575158958061522e-06,0.007837003327253605
41.300000000000004,0.00528043556441836,0.0010799686357319854,0.00036686986473649343,0.0005856163289630693,0.00021137870574517041,7.802807638507628e-05,0.00012535984806467878,4.4331146296282685e-06,5.823807531590355e-06,3.57569755953841e-05,1.1372715636543372e-05,1.8168225603273723e-05,2.9043800636572126e-07,1.2523761450752824e-06,0.007804754677192695
41.35,0.0052621695851087355,0.0010756861189058801,0.00036435343813676156,0.0005813951348774981,0.00021052327003644668,7.747676450775235e-05,0.00012443017146548507,4.388937858866109e-06,5.764580879599717e-06,3.56117518188151e-05,1.1291959076230025e-05,1.8032818394891602e-05,2.874864458592246e-07,1.2472626675709016e-06,0.007772659280180392
41.400000000000006,0.005243968245725423,0.0010714200825371987,0.0003618561629614984,0.0005772073650033621,0.00020967113646297116,7.692977913933601e-05,0.00012350807978265066,4.345244180326584e-06,5.7060121599293525e-06,3.5467084576443394e-05,1.1211836803974681e-05,1.7898515170981287e-05,2.845833992160648e-07,1.2421774915672947e-06,0.007740716305394879
41.45,0.005225831337493961,0.0010671704827861284,0.00035937788086502857,0.0005730527334264055,0.00020882229728316795,7.638708338697866e-05,0.00012259350612409437,4.302027861987704e-06,5.648093467520346e-06,3.532297257812673e-05,1.113234647441665e-05,1.7765312882195244e-05,2.817300224112508e-07,1.2371219909772491e-06,0.0077089249266434
41.5,0.005207758652057616,0.001062937275634445,0.00035691843489870165,0.0005689309568348409,0.00020797674469437533,7.584864069304514e-05,0.00012168638422530381,4.2592832450805165e-06,5.59081699938082e-06,3.517941482660789e-05,1.1053485796465864e-05,1.76332085964702e-05,2.789258034195576e-07,1.2320963937535018e-06,0.007677284320699506
41.550000000000004,0.005189749981479208,0.0010587204168906357,0.0003544776694979691,0.0005648417544945242,0.00020713447083428374,7.531441483194105e-05,0.00012078664844317001,4.21700474307941e-06,5.534175053165936e-06,3.503641060163928e-05,1.0975252277895123e-05,1.7502198938782304e-05,2.761685062404192e-07,1.2270995999247863e-06,0.007645793666192459
41.6,0.005171805118242898,0.0010545198621949537,0.00035205543046958434,0.0005607848482243747,0.00020629546778235506,7.478436990697051e-05,0.00011989423374988361,4.1751868407063695e-06,5.478160025777569e-06,3.489395942029617e-05,1.0897642989358262e-05,1.737227957315235e-05,2.7345446259615364e-07,1.2221294624618992e-06,0.007614452143345368
41.650000000000006,0.005153923855255916,0.0010503355670244022,0.0003496515649789207,0.0005567599623720299,0.0002054597275612222,7.425847034722324e-05,0.00011900907572689073,4.133824092949299e-06,5.422764411983892e-06,3.475206097640514e-05,1.082065436696695e-05,1.724344476888329e-05,2.707791067399481e-07,1.2171833885367337e-06,0.0075832589343790705
41.7,0.005136105985850298,0.0010461674866976591,0.0003472659215374156,0.0005527668237897491,0.00020462724213807227,7.373668090449255e-05,0.0001181311105589112,4.092911124094726e-06,5.367980803059365e-06,3.4610715063742046e-05,1.0744282069346305e-05,1.7115687085906292e-05,2.6813753442536694e-07,1.2122589194185558e-06,0.00755221322407659
41.75,0.005118351303784552,0.0010420155763799298,0.0003448983499901285,0.0005488051618105442,0.00020379800342600995,7.321896665022188e-05,0.00011726027502801479,4.05244262677488e-06,5.313801885445224e-06,3.446992148901311e-05,1.0668520900611352e-05,1.698899720424986e-05,2.6552489467888455e-07,1.207353984674558e-06,0.007521314200054849
41.800000000000004,0.005100659603245316,0.001037879791087739,0.00034254870150342135,0.0005448747082245518,0.0002029720032854041,7.27052929724813e-05,0.00011639650650775788,4.012413361029447e-06,5.260220439430913e-06,3.4329679981515305e-05,1.0593364805345823e-05,1.686336391088531e-05,2.6293656891063436e-07,1.2024667721529247e-06,0.0074905610526659425
41.85,0.005083030678848984,0.0010337600856936606,0.0003402168285527552,0.0005409751972556365,0.00020214923352521665,7.219562557297325e-05,0.00011553974295737903,3.972818153381993e-06,5.207229337856541e-06,3.418999010670219e-05,1.0518806935867005e-05,1.6738774244522147e-05,2.603682490838384e-07,1.1975954319121321e-06,0.007459952974865931
41.900000000000006,0.005065464325643279,0.0010296564149309775,0.00033790258491060054,0.0005371063655382189,0.00020132968590431298,7.16899304640662e-05,0.00011468992291605158,3.933651895931013e-06,5.154821544836321e-06,3.4050851190633285e-05,1.0444839786300431e-05,1.6615213786362144e-05,2.578160856975112e-07,1.1927379435180834e-06,0.007429489162540784
41.95,0.005047960339108831,0.0010255687333982865,0.0003356058256344667,0.0005332679520943398,0.00020051335213275664,7.118817396585826e-05,0.00011384698549719583,3.894909545455634e-06,5.102990114503042e-06,3.391226226147838e-05,1.0371455382726602e-05,1.6492667073364653e-05,2.552770012686566e-07,1.1878923464929063e-06,0.007399168815557024
42.0,0.0050305185151606835,0.0010214969955640344,0.00033332640705504093,0.0005294596983109405,0.0001997002238730852,7.06903227032679e-05,0.00011301087038284676,3.856586122535601e-06,5.051728189773061e-06,3.377422201294506e-05,1.0298645514304785e-05,1.6371118101105538e-05,2.527491101761868e-07,1.1830572562822404e-06,0.007368991139357022
42.050000000000004,0.0050131386501498,0.0010174411557709977,0.0003310641867644429,0.0005256813479173726,0.00019889029274157047,7.01963436031536e-05,0.00011218151781807962,3.8186767106853614e-06,5.001029001131513e-06,3.3636728792804955e-05,1.0226401987153773e-05,1.6250550876532028e-05,2.5023205978713585e-07,1.1782323586046912e-06,0.007338955346552116
42.1,0.004995820540864535,0.0010134011682407002,0.0003288190236045912,0.0005219326469631285,0.00019808355030946203,6.970620389146132e-05,0.00011135886860549192,3.7811764555017905e-06,4.950885865437051e-06,3.349978061774259e-05,1.0154716881093204e-05,1.613094997729603e-05,2.477271026166795e-07,1.1734185568504393e-06,0.007309060657935908
42.150000000000006,0.004978563984532056,0.0010093769870777674,0.00032659077765567735,0.0005182133437957845,0.00019727998810421278,6.921987109039897e-05,0.00011054286409973988,3.744080563824991e-06,4.901292184745259e-06,3.336337521369542e-05,1.0083582789226493e-05,1.6012301074111268e-05,2.4523683448629283e-07,1.1686176565945362e-06,0.0072793063026723205
42.2,0.0049613687788197655,0.0010053685662742271,0.00032437931022475373,0.0005145231890391693,0.00019647959761069024,6.873731301563913e-05,0.00010973344620213199,3.7073843029117474e-06,4.8522414451500495e-06,3.322751007885552e-05,1.0012993021763022e-05,1.589459137568671e-05,2.4276470654601285e-07,1.1638317645605236e-06,0.00724969151788185
42.25,0.004944234721836665,0.0010013758597137454,0.00032218448383442586,0.0005108619355717383,0.0001956823702723696,6.825849777354784e-05,0.00010893055735527545,3.671082999620885e-06,4.803727215641906e-06,3.3092182564715374e-05,9.94294175830557e-06,1.5777809961954953e-05,2.4031452191399344e-07,1.1590627533519188e-06,0.0072202155481332735
42.300000000000004,0.004927161612134705,0.0009973988211758069,0.0003200061622116548,0.0005072293385051655,0.0001948882974925121,6.778339375844075e-05,0.0001081341405377779,3.6351720396100516e-06,4.7557431469822055e-06,3.2957389969104185e-05,9.873424136845215e-06,1.5661947980044613e-05,2.3789009399437363e-07,1.1543120794904515e-06,0.007190877645262134
42.35,0.004910149248710119,0.0009934374043398405,0.00031784421027666627,0.0005036251551631462,0.0001940973706353274,6.731196964986579e-05,0.00010734413925900284,3.5996468665433075e-06,4.70828297059265e-06,3.2823129634184796e-05,9.804436272598493e-06,1.5546998688061766e-05,2.3549510198632222e-07,1.1495809875737307e-06,0.0071616770685555085
42.400000000000006,0.004893197431004689,0.00098949156278928,0.0003156984941319619,0.000500049145060401,0.00019330958102711912,6.684419440991116e-05,0.00010656049755387685,3.564502981308958e-06,4.6613404974589364e-06,3.268939904194136e-05,9.735975205218497e-06,1.5432957343443727e-05,2.3313302933223681e-07,1.14487086335621e-06,0.007132613084939296
42.45,0.004876305958907029,0.000985561250015578,0.00031356888105144,0.0004965010698818953,0.00019252491995741652,6.638003728054023e-05,0.00010578315997775098,3.529735941247324e-06,4.614909617048178e-06,3.255619589982002e-05,9.668038778401017e-06,1.5319820944543245e-05,2.3080701845164262e-07,1.1401833990098145e-06,0.007103684968670171
42.5,0.004859474632753808,0.0009816464194221549,0.0003114552394696143,0.0004929806934622535,0.00019174337868008888,6.591946778095087e-05,0.00010501207160131241,3.49534135938799e-06,4.568984296239364e-06,3.242351820987631e-05,9.600625461066074e-06,1.520758784528621e-05,2.2851955688831849e-07,1.135520373580677e-06,0.007074892000272506
42.550000000000004,0.004842703253330951,0.0009777470243282989,0.0003093574389709392,0.0004894877817653814,0.0001909649484144458,6.546245570496075e-05,0.00010424717800554853,3.4613149036964586e-06,4.523558578266771e-06,3.229136431598699e-05,9.533734123728438e-06,1.5096257272364554e-05,2.2627206359750543e-07,1.1308831321245298e-06,0.007046233464910292
42.6,0.004825991621874837,0.0009738630179730101,0.0003072753502792355,0.00048602210286428736,0.00019018962034632236,6.500897111841733e-05,0.00010348842527676183,3.427652296330113e-06,4.4786265816761385e-06,3.215973292530524e-05,9.46736378703506e-06,1.4985828781732028e-05,2.2406455715991548e-07,1.1262720730121847e-06,0.007017708650735122
42.650000000000006,0.004809339540073426,0.0009699943535187861,0.00030520884524721435,0.00048258342692109724,0.00018941738562914775,6.455898435663203e-05,0.00010273576000163392,3.3943493129035012e-06,4.434182499293734e-06,3.2028623102057526e-05,9.401513361489185e-06,1.4876301695604418e-05,2.2189558107151828e-07,1.121686470489783e-06,0.006989316847770848
42.7,0.0047927468100674026,0.0009661409840553621,0.00030315779684610464,0.00047917152616727205,0.000188648235385001,6.411246602183957e-05,0.00010198912926234096,3.3614017817632687e-06,4.39022059720875e-06,3.1898034233853e-05,9.336181397954493e-06,1.4767674562401306e-05,2.1976244016814016e-07,1.1171247578862675e-06,0.006961057347576559
42.75,0.0047762132344512575,0.000962302862603389,0.000301122079155375,0.0004757861748840128,0.00018788216070564993,6.36693869806805e-05,0.00010124848063171673,3.3288055832728812e-06,4.346735213769372e-06,3.176796597274327e-05,9.271365867610068e-06,1.46599446800412e-05,2.1766164588640268e-07,1.1125851104588707e-06,0.0069329294434858635
42.800000000000004,0.004759738616274366,0.0009584799421180652,0.00029910156735255575,0.00047242714938286153,0.00018711915265357665,6.322971836170823e-05,0.00010051376216846552,3.2965566491076233e-06,4.303720758593264e-06,3.163841815518048e-05,9.207063987702732e-06,1.4553107717925906e-05,2.1558937475158098e-07,1.1080659843563975e-06,0.006904932430939217
42.85,0.004743322759042036,0.0009546721754927174,0.00029709613770315823,0.00046909422798649327,0.00018635920226298832,6.27934315529196e-05,9.978492241242336e-05,3.2646509615602248e-06,4.2611717115930835e-06,3.15093907066272e-05,9.143272105915395e-06,1.4447157465268388e-05,2.1354177178144722e-07,1.103566309489186e-06,0.006877065607484972
42.900000000000006,0.004726965466716512,0.0009508795155623228,0.0002951056675506863,0.0004657871910096907,0.00018560230054081247,6.236049819930835e-05,9.906191037986605e-05,3.2330845528574704e-06,4.219082622017646e-06,3.138088353775519e-05,9.079985651726814e-06,1.4342085723774373e-05,2.1151505686819804e-07,1.0990852711929294e-06,0.0068493282723753905
42.95,0.004710666543717985,0.00094710191510699,0.0002931300353067475,0.00046250582074051287,0.00018484843846767955,6.193089020044264e-05,9.834467555886634e-05,3.20185350448826e-06,4.177448107509479e-06,3.125289643984314e-05,9.017199158128469e-06,1.4237882351852056e-05,2.0950553062218483e-07,1.094621889615078e-06,0.006821719726081283
43.0,0.004694425794925541,0.0009433393268553814,0.0002911691204412534,0.0004592499014216409,0.00018409760699888975,6.150457970806469e-05,9.763316790469655e-05,3.170953946543261e-06,4.136262853179082e-06,3.112542898709388e-05,8.954906351868807e-06,1.4134535456327639e-05,2.0750963804311847e-07,1.0901747366385845e-06,0.006794239270225162
43.050000000000004,0.00467824302567811,0.0009395917034880913,0.00028922280347271637,0.0004560192192319113,0.0001833497970653668,6.108153912371387e-05,9.69273378352789e-05,3.1403820570664295e-06,4.095521610696346e-06,3.0998480453135003e-05,8.89310030540091e-06,1.4032031716919264e-05,2.05524199215824e-07,1.085742036146847e-06,0.0067668862082737695
43.1,0.004662118041775389,0.0009358589976409746,0.00028729096595863767,0.00045281356226803025,0.00018260499957459785,6.066174109637253e-05,9.622713622668222e-05,3.110134061418382e-06,4.055219197399132e-06,3.087204974797394e-05,8.831773639275042e-06,1.3930356819230704e-05,2.0354678937344832e-07,1.0813221373071107e-06,0.006739659846932663
43.150000000000006,0.004646050649478716,0.0009321411619084223,0.00028537349048598484,0.0004496327205264618,0.00018186320541155852,6.0245158520133486e-05,9.553251440866347e-05,3.0802062316514285e-06,4.0153504954187945e-06,3.0746135380224385e-05,8.770918760153335e-06,1.382949596442287e-05,2.0157612612586064e-07,1.0769140970510458e-06,0.006712559497794987
43.2,0.004630040655511954,0.0009284381488465958,0.0002834702606617629,0.00044647648588550074,0.0001811244054396261,5.983176453189093e-05,9.484342416025636e-05,3.0505948858960834e-06,3.975910450822342e-06,3.062073544761317e-05,8.710528117168393e-06,1.3729434418502998e-05,1.9961228010243258e-07,1.0725180212537287e-06,0.0066855844786589454
43.25,0.004614087867062316,0.0009247499109766075,0.0002815811611036714,0.0004433446520875139,0.00018038859050147744,5.94215325090524e-05,9.415981770540351e-05,3.021296387758459e-06,3.936894072770358e-06,3.0495847656744247e-05,8.650594458152606e-06,1.3630158061652757e-05,1.976565981751263e-07,1.0681349522473433e-06,0.006658734114133544
