Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(3),J_6s1/2(2),J_total_Ta_relativistic
49.0,0.003952483285753397,0.0008459322655926565,0.0013856548901123233,0.0009553794521884971,0.00018979502413376233,0.0004194807625865228,0.0003102058915038897,4.9531231400323427e-05,3.949103600204426e-05,4.6616436726927655e-05,0.00010579247724133307,7.793488714213948e-05,1.3098875918911017e-05,1.0390602415813824e-05,1.3455237823377362e-07,1.1194936668235469e-07,8.061764388259775e-06,1.548419207393722e-05,1.0884470368518655e-05,6.94953680529238e-07,6.227201972666194e-07,0.01991106447245349
49.050000000000004,0.003946124232208639,0.0008453021132050901,0.0013801566664312984,0.0009510052391050576,0.00018974139766797117,0.0004178180939028556,0.0003087623279822123,4.917796887887281e-05,3.9197783798009566e-05,4.6608577694386914e-05,0.00010537486081022475,7.757134063829827e-05,1.3004674420361554e-05,1.0312797762006244e-05,1.3325288780498268e-07,1.1084599471016736e-07,8.060597688755402e-06,1.542321724943396e-05,1.0833760687623425e-05,6.899548615960405e-07,6.226304464854617e-07,0.019852705660689387
49.1,0.003939773310416132,0.0008446685906197954,0.0013746815013491599,0.00094665205678304,0.00018968679319430632,0.0004161619797771004,0.00030732560704295974,4.882744807959208e-05,3.890688461550115e-05,4.660049682610274e-05,0.00010495884536234474,7.720950342112293e-05,1.2911209383199105e-05,1.023562226245594e-05,1.319669547805022e-07,1.0975433534618515e-07,8.059394799089054e-06,1.5362473542822667e-05,1.0783288438122292e-05,6.849858455507364e-07,6.225376711969166e-07,0.01979456813492409
49.150000000000006,0.003933430521450125,0.0008440317145619022,0.00136922929909979,0.00094231980348777,0.00018963120859845315,0.000414512399130699,0.0003058956985666679,4.8479646164619344e-05,3.861831828340453e-05,4.6592192555157404e-05,0.00010454442640841232,7.684936827321926e-05,1.2818474635584611e-05,1.0159070486218115e-05,1.3069428373829487e-07,1.0867410678615649e-07,8.058155380214274e-06,1.5301957003005042e-05,1.0733047903345602e-05,6.800471351701064e-07,6.22441981806033e-07,0.01973665082104392
49.2,0.003927095866323774,0.0008433915018366813,0.0013637999642642797,0.0009380083779450639,0.00018957464190997293,0.0004128693308846237,0.00030447257252413706,4.813454049788294e-05,3.833206481350793e-05,4.6583663368336686e-05,0.00010413159944831565,7.649092799366716e-05,1.2726464060221924e-05,1.0083137051484878e-05,1.2943459118541434e-07,1.076050391446069e-07,8.056879062457282e-06,1.5241663870489208e-05,1.0683033625955382e-05,6.751393621828888e-07,6.223434275946136e-07,0.019678952652517533
49.25,0.003920769345989391,0.000842747969327189,0.001358393401770317,0.0009337176793396358,0.0001895170913000311,0.00041123275396041253,0.0003030561989767843,4.779210864322955e-05,3.8048104398763674e-05,4.657490780532198e-05,0.00010372035997149604,7.613417539820048e-05,1.2635171593912253e-05,1.0007816625191638e-05,1.2818761186995782e-07,1.0654688094344567e-07,8.055565446539892e-06,1.5181590729600555e-05,1.0633240623730456e-05,6.702631351237158e-07,6.222419617371942e-07,0.01962147257109392
49.300000000000004,0.003914450961338699,0.0008421011339919422,0.0013530095168915778,0.0009294476073135098,0.00018945855507915263,0.0004096026472811917,0.000301646548076986,4.7452328362570904e-05,3.776641741156717e-05,4.656592445789194e-05,0.00010331070345732813,7.57791033193842e-05,1.2544591227121594e-05,9.933103922639433e-06,1.2695310426102063e-07,1.0549940474716131e-07,8.05421410667116e-06,1.5121734644300735e-05,1.0583664582258086e-05,6.654190528287827e-07,6.221374496722891e-07,0.019564209527951442
49.35,0.003908140713203087,0.0008414510128626231,0.0013476482152471089,0.0009251980619644308,0.0001893990316950038,0.0004079789897726834,0.0003002435900684099,4.7115177614048264e-05,3.748698440205289e-05,4.655671196913352e-05,0.00010290262537549543,7.542570460678831e-05,1.2454717003557917e-05,9.858993707129121e-06,1.2573085494559876e-07,1.0446241168841982e-07,8.052824595609671e-06,1.5062093271126891e-05,1.0534302015456436e-05,6.606078488443874e-07,6.220297174738971e-07,0.01950716248513426
49.400000000000006,0.0039018386023538616,0.0008407976230418115,0.0013423094028006965,0.0009209689438442687,0.0001893385197302001,0.00040636176036419635,0.0002988472952863332,4.6780634550214134e-05,3.7209786096406734e-05,4.654726903266238e-05,0.00010249612118636086,7.507397212715802e-05,1.2365543019754561e-05,9.78548078960293e-06,1.2452068174378976e-07,1.03435734681914e-07,8.051396451497153e-06,1.500266494387177e-05,1.0485150386417294e-05,6.558305761460007e-07,6.219186202219818e-07,0.019450330416919757
49.45,0.0038955446295025013,0.0008401409817007478,0.0013369929858602398,0.0009167601539574315,0.00018927701790014034,0.00040475093798960607,0.0002974576341579532,4.64486775162322e-05,3.693480339519567e-05,4.653759439185253e-05,0.00010209118634133342,7.47238987645814e-05,1.2277063424656562e-05,9.712560028289006e-06,1.233224354043569e-07,1.0241924018602537e-07,8.049929206170513e-06,1.4943448725983531e-05,1.0436208182962558e-05,6.51088728579111e-07,6.218041020061306e-07,0.01939371231071699
49.5,0.0038892587953009055,0.0008394811060771226,0.001331698871077105,0.0009125715937592684,0.00018921452505086652,0.00040314650158831657,0.0002960745772026842,4.611928504809383e-05,3.666201737171317e-05,4.652768683907508e-05,0.00010168781628322961,7.437547742065307e-05,1.2189272419205981e-05,9.640226328344039e-06,1.2213599980969198e-07,1.0141282843921867e-07,8.04842239457785e-06,1.4884444428207284e-05,1.03874749444657e-05,6.463842194790653e-07,6.216862215881541e-07,0.01933730716718462
49.550000000000004,0.0038829811003416492,0.0008388180134728962,0.0013264269654454832,0.0009084031651544781,0.000189151040156949,0.00040154843010621074,0.0002946980950324454,4.579243587085227e-05,3.639140927034144e-05,4.6517545214946116e-05,0.0001012860064466308,7.40287010146347e-05,1.2102164255923147e-05,9.568474641489776e-06,1.2096129068988408e-07,1.0041643216910357e-07,8.04687556485839e-06,1.4825652590648115e-05,1.0338951238806135e-05,6.417191893423484e-07,6.215651306331206e-07,0.01928111399945087
49.6,0.003876711545158236,0.0008381517212521454,0.0013211771763017388,0.0009042547704955177,0.00018908656231939714,0.00039995670249658654,0.0002933281583519384,4.546810889687376e-05,3.612296050492972e-05,4.6507168407583486e-05,0.00010088575225823607,7.368356248361216e-05,1.2015733238480633e-05,9.497299965639351e-06,1.1979825291669835e-07,9.943001384424023e-08,8.045288288600074e-06,1.476707443012749e-05,1.029063859069307e-05,6.370956829511948e-07,6.214410110949e-07,0.01922513183157648
49.650000000000006,0.003870450130225344,0.0008374822468389377,0.0013159494113237462,0.0009001263125810044,0.00018902109076359468,0.00039837129772107713,0.00029196473795891297,4.5146283224105075e-05,3.5856652657188205e-05,4.6496555351872484e-05,0.00010048704913720991,7.334005478264818e-05,1.1929973721267291e-05,9.426697344509912e-06,1.1864685651607745e-07,9.845356160875125e-08,8.04366017076444e-06,1.4708711755352243e-05,1.0242539364905538e-05,6.325152984581645e-07,6.213139969359441e-07,0.019169359696638574
49.7,0.003864196855959084,0.0008368096077152333,0.0013107435785302305,0.0008960176946541265,0.00018895462483726024,0.0003967921947505606,0.00029060780474442444,4.4826938134358324e-05,3.559246747509834e-05,4.6485705028740324e-05,0.00010008989249552622,7.29981708849321e-05,1.1844880108940706e-05,9.356661867219223e-06,1.1750709159851972e-07,9.748708410359738e-08,8.041990858768417e-06,1.4650566853938758e-05,1.019465661013451e-05,6.279789314758625e-07,6.211841135118806e-07,0.019113796634904135
49.75,0.0038579517227172425,0.0008361338214188141,0.0013055595862800913,0.0008919288204010451,0.0001888871640084318,0.0003952193725660528,0.00028925732969307933,4.451005309161161e-05,3.533038687133819e-05,4.6474616464439306e-05,9.969427773830685e-05,7.265790378192448e-05,1.1760446855966488e-05,9.287188667864215e-06,1.1637896245696479e-07,9.65306044317209e-08,8.040280050237668e-06,1.4592642356660022e-05,1.01469938709728e-05,6.234866985409623e-07,6.210512608064769e-07,0.019058441692441603
49.800000000000004,0.003851714730799536,0.0008354549055412401,0.0013003973432717277,0.0008878595939493024,0.00018881870786347592,0.000393652810159589,0.00028791328388327213,4.419560774032647e-05,3.507039292172373e-05,4.64632887298386e-05,9.930020026415616e-05,7.231924648349824e-05,1.167666846614428e-05,9.218272925081083e-06,1.1526248111905281e-07,9.558415356355258e-08,8.03852749899607e-06,1.4534941085347564e-05,1.0099554977084897e-05,6.190380473199297e-07,6.209152479142905e-07,0.019003293920260164
49.85,0.003845485880447862,0.0008347728777258319,0.0012952567585423577,0.0008838099198662285,0.00018874925610512066,0.00039209248653509235,0.00028657563848741286,4.388358190378144e-05,3.481246786366541e-05,4.6451720939724524e-05,9.890765546549088e-05,7.198219201807519e-05,1.1593539492120754e-05,9.149909861587165e-06,1.1415766066309958e-07,9.464776350227795e-08,8.036733018929363e-06,1.4477465891631012e-05,1.0052343819623926e-05,6.14631989524372e-07,6.207758651612833e-07,0.018948352373815456
49.900000000000006,0.0038392651718465428,0.0008340877556656794,0.0012901377414673242,0.0008797797031573448,0.0001886788085505123,0.0003905383807092267,0.00028524436477214287,4.357395558242122e-05,3.455659409463956e-05,4.643991225210929e-05,9.8516638728865e-05,7.164673343275771e-05,1.1511054534890693e-05,9.082094743705969e-06,1.1306450861407965e-07,9.372146053409548e-08,8.034896485455311e-06,1.4420219494100625e-05,1.0005364125496343e-05,6.102673583540482e-07,6.206329656777043e-07,0.018893616112592295
49.95,0.0038330526051225814,0.0008333995571016777,0.0012850402017594068,0.0008757688492647742,0.00018860736512929573,0.0003889904717122402,0.0002839194340985441,4.326670895222231e-05,3.430275417067539e-05,4.642786186754806e-05,9.812714543529074e-05,7.131286379345656e-05,1.1429208243288448e-05,9.01482288087799e-06,1.1198302072737121e-07,9.280525887822626e-08,8.033017834443856e-06,1.436320432151507e-05,9.958619240084701e-06,6.059429971595861e-07,6.204865244366413e-07,0.01883908419948254
50.0,0.0038268481803459043,0.0008327082998205873,0.0012799640494681166,0.0008717772640656447,0.0001885349258817179,0.00038744873858879243,0.00028260081792233613,4.296182236307371e-05,3.4050930804856315e-05,4.641556902846429e-05,9.77391709605543e-05,7.09805761850133e-05,1.1347995313472091e-05,8.948089625160403e-06,1.1091317544475342e-07,9.189915502629687e-08,8.031097058553448e-06,1.4306422369348358e-05,9.91211192853228e-06,6.016578176117627e-07,6.203366505077856e-07,0.0187847556997832
50.050000000000004,0.003820651897529611,0.0008320140016531215,0.001274909194978993,0.0008678048538704977,0.00018846149095675443,0.0003859131603987709,0.000281288487794066,4.265927633717359e-05,3.3801106865836334e-05,4.640303301848321e-05,9.735271067552758e-05,7.064986371131873e-05,1.1267410488403816e-05,8.881890370719932e-06,1.0985492927070347e-07,9.100312302298484e-08,8.029134201078061e-06,1.4249875076298226e-05,9.865844204708312e-06,5.974107162821097e-07,6.201835457190566e-07,0.018730629679821368
50.1,0.0038144637566302256,0.0008313166804720581,0.0012698755490128954,0.000863851525421698,0.00018838706061025917,0.00038438371621809543,0.00027998241535928914,4.235905156744129e-05,3.355326537637104e-05,4.639025316177342e-05,9.696775994647552e-05,7.032071949542663e-05,1.1187448557330166e-05,8.816220553323558e-06,1.0880821326956357e-07,9.011711089159221e-08,8.027129347526406e-06,1.4193563226399411e-05,9.819817195568303e-06,5.932003991065461e-07,6.200274247945137e-07,0.01867670520543025
50.150000000000006,0.003808283757547938,0.0008306163541903763,0.0012648630226252823,0.0008599171858918381,0.00018831163520313603,0.00038286038513950737,0.00027868257235873884,4.20611289159442e-05,3.3307389511862656e-05,4.637722882239648e-05,9.658431413535847e-05,6.999313667966283e-05,1.1108104355265934e-05,8.751075649832003e-06,1.077729308283672e-07,8.924103835174937e-08,8.025082615273724e-06,1.4137486881153318e-05,9.774031046880404e-06,5.890252106597181e-07,6.19868429298954e-07,0.018622981340666696
50.2,0.003802111900126857,0.0008299130407594197,0.0012598715272054953,0.0008560017428821517,0.0001882352151995334,0.0003813431462733501,0.0002773889306284907,4.176548941234031e-05,3.306346259891992e-05,4.6363959403664406e-05,9.620236860013112e-05,6.966710842573063e-05,1.102937276248607e-05,8.686451177701495e-06,1.0674895676904985e-07,8.837479591425819e-08,8.02299414173072e-06,1.4081645344664365e-05,9.72848487429847e-06,5.848830699518291e-07,6.197065713141754e-07,0.018569457147171828
50.25,0.003795948184155251,0.0008292067581670816,0.001254900974476029,0.0008521051044209197,0.00018815780116506058,0.0003798319787483342,0.00027610146210011496,4.147211425233504e-05,3.2821468113931586e-05,4.635044434750498e-05,9.58219186950364e-05,6.934262791481152e-05,1.095124870402922e-05,8.622342694498668e-06,1.0573613783047733e-07,8.75182453730537e-08,8.020864071557555e-06,1.4026037163233561e-05,9.683176761624897e-06,5.807715675127083e-07,6.195417301743422e-07,0.018516131684396954
50.300000000000004,0.0037897926093657967,0.000828497524436017,0.0012499512764918017,0.0008482271789618824,0.0001880793937650261,0.0003783268617122922,0.00027482013880082245,4.1180984796153346e-05,3.258138968165421e-05,4.633668313383487e-05,9.544295977089588e-05,6.901968834766272e-05,1.0873727149216818e-05,8.558745797433677e-06,1.0473429447814742e-07,8.6671221649643e-08,8.018692543508941e-06,1.3970660159277741e-05,9.638103805926696e-06,5.76688206306027e-07,6.193737032512387e-07,0.018463004010643578
50.35,0.0037836451754358277,0.0008277853576218777,0.001245022345639422,0.0008443678753826526,0.00018799999376269784,0.0003768277743329222,0.000273544932853602,4.089208256702637e-05,3.234321107381389e-05,4.632267527994037e-05,9.506548717539605e-05,6.869828294471109e-05,1.0796803111190897e-05,8.495656122915702e-06,1.0374322394022045e-07,8.583353588438768e-08,8.016479677525728e-06,1.3915511497890292e-05,9.593262207048055e-06,5.726307118979439e-07,6.192022903332122e-07,0.01841007318463938
50.400000000000006,0.003777505881987574,0.0008270702758115705,0.0012401140946364424,0.0008405271029831245,0.00018791960201758437,0.00037533469579851685,0.00027227581647734785,4.060538924969225e-05,3.210691620772128e-05,4.6308420339865756e-05,9.468949625337025e-05,6.83784049461436e-05,1.0720471646473051e-05,8.433069346134277e-06,1.027627043152055e-07,8.500497961460045e-08,8.014225562687438e-06,1.3860587782906734e-05,9.548647397099202e-06,5.685973169981052e-07,6.190273787054532e-07,0.01835733826727491
50.45,0.0037713747285884128,0.0008263522971215412,0.001235226436530621,0.0008367047714838916,0.0001878382194837377,0.00037384760531868435,0.00027101276198698176,4.0320886688911836e-05,3.187248914490076e-05,4.629391790380913e-05,9.431498234707762e-05,6.806004761199555e-05,1.0644727854546731e-05,8.370981180669264e-06,1.0179249955144067e-07,8.41853298340311e-08,8.01193024660918e-06,1.3805885178048016e-05,9.504254203779929e-06,5.645869379941663e-07,6.188489956811446e-07,0.01830479832315226
50.5,0.0037652517147511075,0.0008256314396960797,0.0012303592846991658,0.0008329007910246572,0.00018775584720807697,0.0003723664821250544,0.00026975574179356407,4.003855688799806e-05,3.163991408973252e-05,4.627916759752577e-05,9.394194079647748e-05,6.77432042222357e-05,1.0569566877463571e-05,8.30938737813074e-06,1.008323650634333e-07,8.33743546936872e-08,8.00959372680678e-06,1.3751399547637787e-05,9.460077039985847e-06,5.605991941532572e-07,6.186673065192634e-07,0.01825245242171009
50.550000000000004,0.0037591368399340548,0.0008249077217056498,0.0012255125528479833,0.000829115072162652,0.00018767248632873287,0.0003708913054719753,0.0002685047284043991,3.975838200735975e-05,3.140917538810825e-05,4.626416908173874e-05,9.357036693950073e-05,6.742786807684965e-05,1.0494983899474155e-05,8.248283727829376e-06,9.988205372669818e-08,8.257181958123263e-08,8.007215944469158e-06,1.3697126610570392e-05,9.416110111098156e-06,5.566342684023999e-07,6.184825556479675e-07,0.01820029963786782
50.6,0.003753030103541529,0.0008241811613452414,0.0012206861550109218,0.0008253475258710533,0.00018758813807341274,0.0003694220546371992,0.00026725969442313244,3.948034436305932e-05,3.118025752610004e-05,4.624892205155691e-05,9.320025611231769e-05,6.711403249592135e-05,1.0420974146682315e-05,8.187666056476411e-06,9.894132198168274e-08,8.17774933059121e-08,8.004796780971207e-06,1.3643062100672028e-05,9.372347630703003e-06,5.526926653814496e-07,6.182949719281562e-07,0.01814833905234365
50.650000000000006,0.0037469315049239223,0.0008234517768327454,0.0012158800055490039,0.0008215980635373992,0.0001875028037577859,0.00036795870892255476,0.000266020612549839,3.9204426425383996e-05,3.095314512864197e-05,4.623342623590007e-05,9.283160364960192e-05,6.680169081971254e-05,1.034753288672119e-05,8.127530227911143e-06,9.800993577858286e-08,8.099115411789567e-08,8.0023360573389e-06,1.3589201926366307e-05,9.328784035237052e-06,5.487749651895451e-07,6.181046748045396e-07,0.018096569751959713
50.7,0.0037408410433779913,0.0008227195864073512,0.0012110940191496647,0.0008178665969620125,0.0001874164847838893,0.0003665012476546113,0.00026478745558110604,3.893061081743113e-05,3.072782295822509e-05,4.6217681396931346e-05,9.246440488479156e-05,6.649083640874143e-05,1.0274655428448782e-05,8.067872142853034e-06,9.70876761073763e-08,8.021259530423701e-08,7.999833536746772e-06,1.3535542322631833e-05,9.28541418820742e-06,5.448816717017546e-07,6.179116189760282e-07,0.01804499083025161
50.75,0.0037347587181470947,0.0008219846083279668,0.0012063281108259764,0.0008141530383564187,0.00018732918263855296,0.0003650496501853295,0.00026356019641010647,3.865888031370656e-05,3.0504275913604723e-05,4.620168732949651e-05,9.209865515034639e-05,6.618146264385958e-05,1.0202337121659408e-05,8.008687738674083e-06,9.617434387974398e-08,7.94416301268225e-08,7.997288929992178e-06,1.3482079988614338e-05,9.242233565168288e-06,5.410132061887868e-07,6.177155995273016e-07,0.017993601388526004
50.800000000000004,0.0037286845284214385,0.0008212468608716596,0.0012015821959158752,0.0008104573003417703,0.00018724089889184508,0.0003636038958927028,0.0002623388080266662,3.8389217838736715e-05,3.0282489028520653e-05,4.6185443860570435e-05,9.17343497780022e-05,6.587356292632796e-05,1.0130573356807444e-05,7.94997298918676e-06,9.526976396013387e-08,7.867809589902134e-08,7.994701903756788e-06,1.3428812204911768e-05,9.199238411527007e-06,5.371700272203269e-07,6.175163150692532e-07,0.017942400537257864
50.85,0.003722618473338318,0.0008205063623321216,0.0011968561900813843,0.0008067792959472729,0.0001871516351955369,0.00036216396418138863,0.00026112326351732443,3.8121606465693945e-05,3.0062447470429926e-05,4.616895084871049e-05,9.137148409902175e-05,6.556713067789196e-05,1.0059359564738916e-05,7.891723904441856e-06,9.437378818065701e-08,7.792185703556129e-08,7.99207209133903e-06,1.3375736925456385e-05,9.156425866461e-06,5.333528059598554e-07,6.173134646008009e-07,0.01789138739752576
50.900000000000006,0.003716560551982356,0.0008197631310181528,0.0011921500093078263,0.0008031189386086069,0.00018706139328158674,0.00036072983448332696,0.00025991353606538557,3.7856029415034656e-05,2.9844136539251653e-05,4.6152208183516685e-05,9.101005344444192e-05,6.526215934085485e-05,9.988691216426227e-06,7.83393653053024e-06,9.348629721773231e-08,7.717280695321342e-08,7.989399105427061e-06,1.3322852840035704e-05,9.113794047708502e-06,5.295625714625028e-07,6.171068424234406e-07,0.017840561102126264
50.95,0.0037105107633857454,0.0008190171852521693,0.0011874635699030427,0.0007994761421663603,0.0001869701749606431,0.0003593014862583513,0.0002587095989509661,3.759247005315096e-05,2.962754166612459e-05,4.613521578509878e-05,9.065005314531829e-05,6.495864237815063e-05,9.918563822701581e-06,7.776606949382633e-06,9.26072012564585e-08,7.643086874733147e-08,7.98668255238469e-06,1.3270159404777354e-05,9.071342093695416e-06,5.258007562953517e-07,6.168963966215958e-07,0.017789920796067858
51.0,0.003704469106528488,0.0008182685433687301,0.0011827967884965984,0.0007958508208644542,0.0001868779821205667,0.00035787889899478644,0.00025751142555103254,3.733091189103466e-05,2.9412648412176388e-05,4.611797360355e-05,9.029147853296548e-05,6.465657327341482e-05,9.848972933984254e-06,7.71973127856121e-06,9.173643942038212e-08,7.569599462037867e-08,7.98392204744671e-06,1.3217656839317841e-05,9.029070161311495e-06,5.220691050434704e-07,6.166822290064378e-07,0.01773946563627688
51.050000000000004,0.0036984355803386347,0.0008175172237130861,0.0011781495820389904,0.0007922428893485757,0.00018678481672497143,0.00035646205221003804,0.00025631898933943417,3.7071338582954315e-05,2.919944246730514e-05,4.6100481618427494e-05,8.993432493919463e-05,6.435594553105416e-05,9.779914139997693e-06,7.663305671037655e-06,9.087397799792328e-08,7.496816409211372e-08,7.981117230168412e-06,1.3165346090824568e-05,8.986979379577578e-06,5.183694517138261e-07,6.164645351217011e-07,0.017689194790531215
51.1,0.003692410183692527,0.0008167632446397493,0.0011735218678008532,0.0007886522626646129,0.00018669068081178348,0.00035505092545117233,0.0002551322638869291,3.6813733925145e-05,2.898790964897288e-05,4.608273983823939e-05,8.957858769654727e-05,6.405675267631431e-05,9.711383069472636e-06,7.607326314952642e-06,9.001980754979619e-08,7.424738107504542e-08,7.978267779449284e-06,1.3113228766481029e-05,8.945071761368398e-06,5.147034222951577e-07,6.162435061859376e-07,0.01763910743584568
51.150000000000006,0.003686392915415031,0.0008160066245110828,0.0011689135633721523,0.0007850788562570863,0.00018659557649181903,0.00035364549829548347,0.00025395122286120246,3.6558081854510086e-05,2.8778035901010498e-05,4.606474829993832e-05,8.922426213852519e-05,6.375898825534513e-05,9.643375389833075e-06,7.55178943335256e-06,8.917393903148597e-08,7.353366995019478e-08,7.975373427454592e-06,1.3061307037414705e-05,8.903350077186633e-06,5.110721571733699e-07,6.160192314406079e-07,0.017589202756692825
51.2,0.0036803837742797807,0.0008152473816959114,0.0011643245866613868,0.0007815225859675905,0.0001864995059473801,0.0003522457503510544,0.00025277584002688015,3.6304366447336034e-05,2.8569807292434826e-05,4.604650706842151e-05,8.887134359981736e-05,6.346264583526394e-05,9.57588680686306e-06,7.496691283900626e-06,8.833639910832197e-08,7.282707082371294e-08,7.972433971791373e-06,1.3009583518284222e-05,8.8618176966376e-06,5.074761481190212e-07,6.157916406175867e-07,0.01753947994345478
51.25,0.003674382759009412,0.000814485534568151,0.0011597548558947776,0.0007779833680332295,0.00018640247143086804,0.0003508516612573048,0.0002516060892455342,3.6052571918018816e-05,2.8363210016276765e-05,4.602801623603717e-05,8.851982741652245e-05,6.316771900421546e-05,9.508913064352736e-06,7.44202815856027e-06,8.750722487539752e-08,7.212763418126122e-08,7.96944928535687e-06,1.2958061127789388e-05,8.82047840465002e-06,5.039152386864361e-07,6.155605103869867e-07,0.017489938191341006
51.300000000000004,0.0036683898682758013,0.0008137211015054595,0.0011552042896154592,0.00077446111908506,0.0001863044752634151,0.00034946321068553136,0.0002504419444756837,3.5802682617802893e-05,2.815823038842117e-05,4.600927592209728e-05,8.816970892636801e-05,6.287420137142902e-05,9.44244994372352e-06,7.38779638325038e-06,8.668645821874869e-08,7.143541518192624e-08,7.966419323366035e-06,1.290674293617813e-05,8.77933620055963e-06,5.00388769620453e-07,6.153255331376558e-07,0.017440576699760325
51.35,0.0036624051007003054,0.0008129541008879065,0.0011506728066826674,0.0007709557561465363,0.0001862055198335335,0.00034808037833943895,0.000249283379772789,3.5554683033532165e-05,2.7954854846458035e-05,4.5990286272396574e-05,8.782098346892595e-05,6.25820865672723e-05,9.376493263633006e-06,7.3339923174730395e-06,8.587414006682211e-08,7.075046784567067e-08,7.963344127177507e-06,1.2855632006360028e-05,8.738395088866686e-06,4.968958002303579e-07,6.150864230727214e-07,0.017391394671941538
51.400000000000006,0.0036564284548539923,0.0008121845510966622,0.0011461603262709202,0.0007674671966319527,0.0001861056075957815,0.00034670314395565986,0.00024813036928923894,3.530855778641244e-05,2.7753069948544573e-05,4.597104745873775e-05,8.747364638582359e-05,6.229136824330105e-05,9.311038879561203e-06,7.280612353915694e-06,8.507030478211228e-08,7.007283938800019e-08,7.960223824670251e-06,1.28047312354751e-05,8.697658870765714e-06,4.934353232317216e-07,6.148430219358919e-07,0.017342391314532506
51.45,0.0036504599292578837,0.0008114124705127067,0.0011416667678692024,0.0007639953583448957,0.0001860047410694472,0.0003453314873042669,0.0002469828872743342,3.506429163078625e-05,2.7552862372278835e-05,4.5951559678462796e-05,8.712769302095172e-05,6.20020400723055e-05,9.246082683380998e-06,7.227652918031197e-06,8.427497493233792e-08,6.94025649435983e-08,7.957058627070653e-06,1.2754043203700993e-05,8.657130945418065e-06,4.900064064735726e-07,6.14595367059651e-07,0.017293565836956418
51.5,0.0036444995223831847,0.0008106378775155568,0.0011371920512801398,0.0007605401594766912,0.000185902922837249,0.00034396538818927473,0.0002458409080742628,3.4821869452918784e-05,2.7354218913583864e-05,4.593182315399032e-05,8.678311872066798e-05,6.171409574835213e-05,9.181620602916051e-06,7.175110467599843e-06,8.348815665956249e-08,6.873966289852781e-08,7.953848822285719e-06,1.2703570036718212e-05,8.61681412940871e-06,4.866082234432897e-07,6.143436964336703e-07,0.017244917450409774
51.550000000000004,0.0036385472326515215,0.000809860790482013,0.0011327360966191763,0.0007571015186048582,0.00018580015554405286,0.00034260482644913345,0.00024470440613207095,3.458127626979571e-05,2.715712648560299e-05,4.591183813235889e-05,8.6439918833997e-05,6.142752898682184e-05,9.117648601490588e-06,7.122981492278891e-06,8.270983583560544e-08,6.808413101979966e-08,7.950594764955236e-06,1.2653313287614117e-05,8.576710501934643e-06,4.832399693451954e-07,6.140883863038301e-07,0.017196445366528645
51.6,0.003632603058435179,0.000809081227784925,0.0011282988243137481,0.0007536793546915662,0.00018569644189560646,0.00034124978195721373,0.00024357335598762885,3.434249722793241e-05,2.696157211760589e-05,4.589160488477629e-05,8.609808871282677e-05,6.114233352444393e-05,9.05416267747577e-06,7.071262513145514e-06,8.193997515463336e-08,6.743594353327941e-08,7.947296863586678e-06,1.2603273843124628e-05,8.536821282063298e-06,4.799007006095774e-07,6.138298413088812e-07,0.01714814879591457
51.650000000000006,0.0036266669980573275,0.0008082992077919747,0.00112388015510245,0.0007502735870820891,0.00018559178465728948,0.0003399002346222808,0.00024244773227758906,3.410551760219423e-05,2.6767542953904994e-05,4.587112370617455e-05,8.575762371210089e-05,6.0858503119325795e-05,8.9911588638377e-06,7.019950082239619e-06,8.117851227095208e-08,6.679504925778257e-08,7.94395556527378e-06,1.255345185803239e-05,8.497146742940443e-06,4.7658917249494186e-07,6.135683766292053e-07,0.017100026946853017
51.7,0.003620739049792266,0.0008075147488644784,0.0011194800100342065,0.0007468841355032698,0.00018548618665288047,0.000338556164388963,0.0002413275097353419,3.387032279462842e-05,2.6575026252782878e-05,4.585039491477084e-05,8.541851919000783e-05,6.057603155097939e-05,8.928633227692565e-06,6.969040782113441e-06,8.042535904381626e-08,6.616137085667733e-08,7.940571338616241e-06,1.2503846720312994e-05,8.45768616618941e-06,4.7330375926472894e-07,6.133041363517265e-07,0.0170520790245864
51.75,0.0036148192118656457,0.0008067278693562071,0.0011150983104674338,0.0007435109200619794,0.0001853796507633395,0.00033721755123820803,0.0002402126631909632,3.363689833330667e-05,2.638400938542965e-05,4.5829418851633964e-05,8.508077050816623e-05,6.029491262034361e-05,8.866581869873904e-06,6.918531225394349e-06,7.968040190355912e-08,6.553480522032372e-08,7.937144655547688e-06,1.2454457048302328e-05,8.418437838002406e-06,4.700425097983999e-07,6.130370782564055e-07,0.01700430423137088
51.800000000000004,0.0036089074824547096,0.0008059385876122236,0.0011107349780692033,0.0007401538612435842,0.00018527217992560718,0.0003358843751877334,0.00023910316757115823,3.340522987117898e-05,2.6194479834890947e-05,4.5808195880256574e-05,8.47443730318071e-05,6.001514014980388e-05,8.805000924517153e-06,6.868418054367386e-06,7.894350330644373e-08,6.491522494522495e-08,7.933675972837437e-06,1.2405280719808122e-05,8.379399086658095e-06,4.66803332701135e-07,6.127670286835253e-07,0.016956701767306393
