Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Fm_relativistic
14.3,0.006135824677332847,0.014725025092916625,0.010753896197838857,0.013034202266682067,0.005836594867530895,0.01528570224514127,0.012855501995686304,0.01800222829491496,0.01824527583626684,0.006562436931771865,0.004505364686549343,0.0052476802304378956,0.0036924546222478084,0.003349448927217357,0.011379752448172287,0.011011920189621972,0.002629914364745105,0.0012930544369297212,0.0013109011411254078,0.0013618053163230552,0.001157791231256111,0.0011993365896571804,0.0011138221646584867,0.0005556424309431435,0.00023325489217660377,0.00017504812156272245,3.0078483652369e-05,0.6665807912713236
14.350000000000001,0.0061339410591159955,0.014678233257518533,0.010749487191792901,0.013024787715305054,0.005785402019158252,0.015186343586683852,0.012740241692295304,0.017956477644395653,0.018193443449817385,0.006491379605889801,0.0045045172489896305,0.005240211881153076,0.003638531886630009,0.0033059726600993275,0.011259634391089315,0.010892552068643575,0.002611466176904673,0.0012816240192988148,0.0013106431844523978,0.0013364771646896443,0.001135966472471659,0.0011904779875599476,0.0011051067295227228,0.0005525859807315195,0.00023019111594021685,0.00017487898306636196,2.9920016510256647e-05,0.6624432098575296
14.4,0.0061320517408087905,0.014631445064662038,0.010745044367127449,0.013015309163327382,0.005735195095651378,0.015087167940583188,0.012625570975740793,0.01791051349854278,0.018141399706403334,0.006420482734297922,0.004503842071870854,0.00523232194408054,0.0035860438905105088,0.0032638075243923517,0.011140569549578044,0.010774273040284528,0.0025927358837524923,0.001270766584271517,0.0013104552799185192,0.0013116399690138365,0.0011146309976710796,0.0011816100712934634,0.0010963920833797329,0.0005494489892937763,0.00022726094370747728,0.00017473457331514865,2.9757037622633063e-05,0.6583413980036813
14.450000000000001,0.006130156731006469,0.014584661597676666,0.010740567662995366,0.013005766618574678,0.0056859629218602575,0.014988181425021833,0.01251149531831018,0.017864338464774143,0.01808914782012248,0.006349765023577194,0.00450331796182841,0.00522400688520054,0.0035349638732995246,0.003222925462213829,0.011022554257805049,0.010657078578464102,0.0025737341546321103,0.001260463163250748,0.001310325509543573,0.0012872896741815282,0.0010937788339259603,0.0011727350825625664,0.001087680265768557,0.0005462333997942436,0.00022446056851492844,0.00017461263179397945,2.9589647778575596e-05,0.6542749433806896
14.5,0.006128256038325102,0.014537883935093435,0.010736057019898864,0.012996160092242397,0.005637694317017965,0.014889390089444654,0.012398020042009147,0.01781795516881064,0.018036691019938076,0.0062792447657216074,0.004502924374962455,0.00521526373186046,0.003485265304180456,0.0031832987385882784,0.010905584707801763,0.010540964024427953,0.002554471732974887,0.0012506950729291111,0.0013102424414371515,0.0012634220681625155,0.0010734039159447592,0.0011638552121312855,0.001078973258370803,0.0005429412200431659,0.00022178622155274644,0.00017451097960291908,2.9417951642011917e-05,0.6502434381045082
14.55,0.006126349671401508,0.014491113150612498,0.010731512379692104,0.01298648959888888,0.005590378097430692,0.01479079991401859,0.01228515031915644,0.01777136625402103,0.017984032548895253,0.006208939835331251,0.004502641408241338,0.0052060900542974685,0.003436921887576868,0.003144899944885305,0.010789656954280923,0.010425924591664184,0.0025349594190577475,0.0012414439210643364,0.001310195120262392,0.0012400327910923625,0.0010535000943240746,0.0011549726000020864,0.0010702729855552923,0.0005395745164123426,0.00021923417441249498,0.00017442751813400177,2.924205777732125e-05,0.6462464787655932
14.600000000000001,0.0061244376388931675,0.014444350313071303,0.0107269336855837,0.01297675515642807,0.005544003079122747,0.014692416809117557,0.012172891173016443,0.017724574380768788,0.017931175663342295,0.006138867687264665,0.004502449790763508,0.0051964839474273865,0.0033899075683055013,0.0031077020019466437,0.010674766919370518,0.010311955370728116,0.002515208053510311,0.0012326916116868188,0.0013101730575975532,0.0012171173441093233,0.0010340611435223773,0.001146089335767676,0.0010615813287968843,0.0005361354079825976,0.0002168007411795047,0.00017436022771269712,2.9062078158316544e-05,0.6422836665364345
14.65,0.006122519949478143,0.014397596486413233,0.010722320882139078,0.01296695678612192,0.005498558080436431,0.014594246614832163,0.012061247478468505,0.017677582225761147,0.01787812363215696,0.006069045354734801,0.004502330874889711,0.005186444012905227,0.0033441965364229315,0.0030716781629115215,0.010560910397265155,0.010199051333975973,0.002495228501555779,0.0012244203497605002,0.0013101662222134033,0.0011946710979476853,0.0010150807695604304,0.0011372074587467406,0.0010529001253958938,0.000532626060919201,0.00021448228037521263,0.00017430716620788576,2.887812739322234e-05,0.6383546071780778
14.700000000000001,0.0061205966118549875,0.014350852729656747,0.010717673915282722,0.012957094512572468,0.005454031924586778,0.014496295100504084,0.01195022396271216,0.017630392481400633,0.017824879735978072,0.005999489447833234,0.0045022666272569204,0.005175969341462378,0.0032997632317735065,0.003036802015749521,0.010448083058794971,0.010087207340207856,0.0024750316379697295,0.0012166126453180036,0.0013101650302835114,0.0011726893012892093,0.0009965526174528078,0.001128328958008288,0.0010442311541203303,0.0005290486830712384,0.00021227519675484855,0.00017426646761412026,2.8690322662603065e-05,0.6344589109642228
14.75,0.006118667634742667,0.014304120096865033,0.010712992732300303,0.0129471683637136,0.005410413442171164,0.014398567964284913,0.011839825206007338,0.017583007855139252,0.017771447266442603,0.005930216152467486,0.004502239619685133,0.005165059495524882,0.0032565823482461607,0.0030030474855100016,0.010336280455912249,0.009976418139220452,0.002454628332740734,0.0012092513170905528,0.0013101603355436787,0.0011511670888745948,0.0009784702783750634,0.0011194557727314798,0.0010355761387726978,0.0005254055187907834,0.00021017594296579196,0.00017423634060986787,2.849878399887393e-05,0.6305961927110725
14.8,0.0061167330268804675,0.014257399637116126,0.010708277281840673,0.012937178370802485,0.005367691473633751,0.014301070832719157,0.011730055642448582,0.017535431068835504,0.01771782952542844,0.005861241229696414,0.004502233019987791,0.005153714492116807,0.0032146288377475755,0.002970388836296974,0.010225498026095842,0.009866678376269818,0.0024340294374165256,0.0012023194956528223,0.001310143419415898,0.0011300994893771094,0.0009608272965711972,0.001110589792743041,0.0010269367644629923,0.0005216988439675954,0.00020818102107174105,0.00017421506709521298,2.830363374425774e-05,0.6267660718785608
14.850000000000001,0.006114792797027918,0.014210692394473553,0.010703527513917748,0.012927124568410713,0.00532585487168484,0.014203809260351266,0.011620919560772448,0.017487664858114465,0.017664029824303044,0.00579258001544903,0.004502230582696298,0.005141934786052246,0.003173877913899204,0.00293880067297826,0.010115731096673786,0.009757982596444883,0.0024132457721193234,0.0011958006261024825,0.001310105981111427,0.0011094814330407762,0.0009436171760062112,0.0011017328587619084,0.0010183146741655894,0.0005179309612749389,0.00020628698394760492,0.00017420100071219386,2.810499563694147e-05,0.6229681725467096
14.9,0.006112846953964697,0.014163999407957458,0.01069874337991226,0.01291700699441511,0.005284892503675123,0.01410678872935638,0.011512421105197112,0.01743971197173107,0.01761005148317815,0.005724247420612166,0.004502216639708716,0.005129721253419032,0.003134305055465512,0.0029082579426375774,0.010006974889064298,0.00965032524895211,0.0023922881132138005,0.0011896784702937892,0.0013100401277267649,0.0010893077590856707,0.0009268333867685957,0.0010928867625519068,0.001009711452377896,0.0005141041956220094,0.0002044904365498359,0.00017419256535071783,2.7902994832726843e-05,0.6192021233120494
14.950000000000001,0.006110895506490554,0.014117321711516211,0.010693924832573394,0.01290682568998825,0.005244793253924915,0.014010014649194555,0.011404564276293293,0.01739157517093684,0.017555897830170752,0.005656257931472746,0.004502176090872467,0.005117075175356836,0.003095886009520789,0.002878735935778095,0.009899224522935542,0.009543700691311956,0.0023711671816111146,0.0011839371086441654,0.001309938364345567,0.0010695732228830925,0.0009104693712276881,0.0010840532474846692,0.0010011286299335764,0.000510220889808373,0.0002027880370668365,0.00017418825364291042,2.7697758314777416e-05,0.6154675573105283
15.0,0.0061089384634252205,0.014070660333998543,0.010689071826020313,0.012896580699588673,0.005205546026008461,0.013913492356288306,0.011297352931885659,0.017343257228850162,0.017501572200670536,0.005588625610500677,0.00450209439451046,0.005103998222131934,0.0030585967943617966,0.002850210287285869,0.009792475020284639,0.00943810319346782,0.0023498936316923946,0.0011785609415323082,0.0013097935841587893,0.001050272502903543,0.0008945185499509056,0.0010752340092995772,0.0009925677027898638,0.0005062834003757804,0.0002011764979540869,0.0001741866254487156,2.748941420407136e-05,0.6117641123197692
15.05,0.0061069758336083245,0.014024016299126134,0.010684184315743535,0.012886272070950782,0.005167139744993348,0.013817227113723077,0.011190790787983693,0.017294760929830354,0.01744707793661386,0.005521364097458493,0.004501957557899826,0.005090492437510479,0.0030224137021734013,0.002822656977161392,0.009686721309436222,0.009333526941808052,0.0023284780408350456,0.0011735346903059215,0.001309599058614645,0.0010314002074405717,0.0008789743273858841,0.0010664306964768189,0.0009840301288354186,0.000502294093652692,0.00019965258685867353,0.00017418630633545088,2.7278090616826748e-05,0.6080914307229234
15.100000000000001,0.0061050076258993054,0.013977390625466733,0.010679262258606229,0.012875899855074462,0.005129563359635186,0.013721224110970532,0.011084881419741276,0.01724608906885565,0.01739241838576458,0.005454486610824317,0.004501752127712071,0.00507656022343183,0.002987313301454335,0.002796052331027407,0.009581958228961188,0.009229966043101874,0.002306930899525283,0.001168843397916763,0.0013093484276092684,0.001012950881113741,0.0008638300973126282,0.0010576449104132168,0.0009755173088129845,0.0004982553419868499,0.00019821312743787924,0.0001741859860538093,2.7063915846831575e-05,0.6044491593755607
15.15,0.006103033849177328,0.013930784326407743,0.010674305612845355,0.012865464106214393,0.005092805844527644,0.013625488463634282,0.010979628262443976,0.01719724445090527,0.017337596901001725,0.005388005949514791,0.004501465180423168,0.005062204324983037,0.002953272439210069,0.002770373020420937,0.009478180531516053,0.00912741452834986,0.0022852626020403257,0.0011644724292002547,0.0013090356897283112,0.000994919011154044,0.0008490792480707782,0.0010488782060736833,0.0009670305892966678,0.0004941695201612252,0.00019685500007637064,0.00017418441701258505,2.6847019270619665e-05,0.600836949606243
15.200000000000001,0.006101054512341197,0.0138841984101303,0.010669314338072711,0.012854964881869076,0.005056856202207968,0.013530025213217852,0.01087503461252324,0.017148229890345736,0.01728261683961432,0.005321934494894982,0.004501084312701811,0.005047427815675304,0.0029202682429197387,0.002745596062877371,0.00937538288760351,0.009025866356549807,0.0022634834376837705,0.0011604074708164791,0.0013086551925490623,0.0009772990334752589,0.0008347151675671391,0.0010401320929416438,0.0009585712842565378,0.000490039001988652,0.0001955751425063199,0.0001741804127542532,2.6627530885313477e-05,0.5972544573249029
15.25,0.006099069624309269,0.013837633879583868,0.010664288395275851,0.01284440224276957,0.005021703465218164,0.013434839326914633,0.010771103628596611,0.017099048210321627,0.0172274815626034,0.005256284213062534,0.004500597631783734,0.005032234083022912,0.002888278122283975,0.002721698821814305,0.009273559889254865,0.008925315418378856,0.0022416035825577555,0.0011566345308689522,0.0013082016230120605,0.0009600853385348239,0.0008207312480686338,0.0010314080354996908,0.000950140675421218,0.00048586615708043893,0.00019437055033459538,0.0001741728464334291,2.640557991808371e-05,0.5937013429967195
15.3,0.0060970791940193675,0.013791091732461281,0.010659227746818887,0.012833776252867947,0.004987336698121969,0.013339935697419461,0.010667838332533052,0.017049702242150813,0.0171721944339914,0.005191066657393493,0.004499993745839719,0.005016626814424739,0.0028572797707603573,0.0026986590062226517,0.009172706053634854,0.008825755539792614,0.002219633091855629,0.001153139938217126,0.0013076699978705737,0.0009432722769878856,0.0008071208907858271,0.0010227074533605347,0.0009417399907087385,0.0004816533477842036,0.0001932382774810143,0.00017416064930007584,2.6181294906505106e-05,0.5901772714827841
15.350000000000001,0.006095083230428698,0.01374457296117432,0.010654132356443169,0.01282308697932546,0.004953744999477809,0.01324531914276167,0.010565241610542599,0.01700019482472446,0.017116758820139046,0.005126292971337663,0.004499261754344615,0.005000609983348265,0.002827251166893174,0.0026764546701724423,0.009072815826569642,0.008727180485542276,0.0021975818926589946,0.0011499103414981489,0.0013070556542257507,0.0009268541651382848,0.000793877510252191,0.001014031721892055,0.0009333704019594108,0.0004774029262861599,0.00019217543653159795,0.00017414280918910444,2.595480505154246e-05,0.586681911999784
15.4,0.006093081742513759,0.013698078552829746,0.01064900218926786,0.01281233449250044,0.004920917503767921,0.013150994406159236,0.010463316214289408,0.01695052880391182,0.017061178089069887,0.005061973891451442,0.004498391238454408,0.004984187835815626,0.0027981705754440084,0.0026550642121405334,0.008973883585998604,0.00862958396261053,0.0021754597772231316,0.0011469327078729706,0.001306354240154696,0.0009108252901902783,0.0007809945385042439,0.0010053821733419282,0.0009250330486564195,0.0004731172318730677,0.00019117919901076355,0.00017411836901780044,2.572624007533819e-05,0.5832149382334492
15.450000000000001,0.006091074739270256,0.013651609489205822,0.010643837211790384,0.012801518865935904,0.0048888433832838425,0.013056966155893763,0.0103620647620274,0.01690070703197,0.017005455609802548,0.004998119750656469,0.004497372251398108,0.004967364877191024,0.0027700165483296236,0.0026344663741673293,0.008875903645350647,0.008532959623567237,0.0021532763967349743,0.0011441943215114586,0.0013055617054381925,0.0008951799153048666,0.0007684654290676926,0.000996760097542013,0.0009167290459406496,0.000468798588349078,0.00019024679557636554,0.00017408642529240665,2.549572830295593e-05,0.5797760283496677
15.5,0.006089062229713018,0.013605166746729345,0.010638637391886764,0.012790640176346917,0.004857511849968492,0.012963238985206085,0.010261489739757688,0.016850732366958852,0.016949594751690902,0.004934740481712671,0.004496195308890924,0.004950145859268557,0.002742767925373497,0.002614640240849467,0.008778870256845865,0.008437301069845844,0.0021310412555280286,0.0011416827818307596,0.0013046742923942878,0.0008799122844646408,0.0007562836607546751,0.0009881667419828109,0.0009084594625175399,0.0004644493016027495,0.000189375516141408,0.00017404612662517553,2.5263396007898272e-05,0.5763648648218089
15.55,0.006087044222875905,0.013558751296453137,0.01063340269881184,0.012779698503607655,0.004826912157215042,0.012869817412212079,0.010161593502406866,0.01680060767216105,0.016893598883772176,0.004871845620894467,0.004494851379574948,0.004932535767659258,0.002716403834877231,0.0025955652381752445,0.0086827776147232,0.008342601854941404,0.002108763705738766,0.0011393860015007145,0.0013036885268234758,0.0008650166271510733,0.0007444427412771538,0.000979603312229286,0.0009002253087276028,0.0004600716573195648,0.0001885627099260845,0.00017399667226317044,2.5029368993719545e-05,0.5729811343237907
15.600000000000001,0.006085020727811726,0.013512364104034036,0.010628133103199381,0.012768693930738225,0.004797033601622849,0.012776705879838526,0.01006237827502546,0.01675033581550755,0.016837471374123177,0.004809444311859315,0.004493331875493304,0.004914539809475935,0.0026909036940180073,0.0025772211322094524,0.008587619858395016,0.008248855487531306,0.0020864529423893006,0.0011372922042297202,0.0013026012090707332,0.0008504871628382344,0.0007329362106814889,0.0009710709731224628,0.0008920275582257597,0.0004556679188353464,0.00018780578544360765,0.00017393731062998138,2.47937732745337e-05,0.5696245278260742
15.65,0.006082991753592149,0.01346600612971136,0.010622828577062074,0.012757626543891216,0.0047678655247106695,0.012683908755778624,0.009963846154005623,0.016699919669008474,0.016781215589224678,0.004747545309697878,0.004491628642603432,0.004896163401314147,0.0026662472090780956,0.0025595880276340953,0.008493391075529322,0.00815605543451961,0.002064117998881323,0.001135389922344009,0.0013014094052092296,0.0008363181053069024,0.0007217576446091508,0.0009625708498053733,0.0008838671671293185,0.0004512403251260166,0.00018710221042312348,0.00017386733788138926,2.4556733061366502e-05,0.5662947406685127
15.700000000000001,0.0060809573093076165,0.01341967832828586,0.010617489093791406,0.012746496432337988,0.004739397314587427,0.012591430332466918,0.00986599910831732,0.016649362108189607,0.0167248348933341,0.004686156985155496,0.004489733951334961,0.004877412157527483,0.002642414375512359,0.0025426463661513523,0.008400085305060498,0.008064195124006034,0.0020417677428865386,0.0011336679941729069,0.0013001104383500988,0.0008225036667830663,0.0007109006573884967,0.0009541040278773415,0.0008757450576329792,0.00044679108892919375,0.00018644951167290624,0.0001737860964759821,2.4318369132091823e-05,0.5629914724141392
15.75,0.006078917404067257,0.013373381649099144,0.01061211462815743,0.012735303688454715,0.0047116184075808075,0.012499274827073342,0.00976883898076224,0.016598666011534546,0.01666833264786656,0.004625287329014844,0.004487640487197348,0.004858291878795083,0.0026193854778595736,0.002526376924754983,0.00830769654012942,0.00797326794818066,0.00201941087261909,0.0011321155612522248,0.0012987018800822514,0.0008090380619048262,0.0007003589049624744,0.0009456715535302129,0.0008676620946192359,0.00044232239499314755,0.00018584527488698616,0.000173692973761818,2.407880044179424e-05,0.5597144266660096
15.8,0.006076872046998797,0.013327117036013596,0.010606705156308415,0.012724048407708164,0.004684518289823949,0.012407446381516042,0.009672367489244537,0.016547834259932632,0.016611712210784363,0.004564943956629901,0.0044853413414422255,0.004838808540979174,0.0025971410895032584,0.002510760813876215,0.008216218730953765,0.007883267266145296,0.0019970559134756738,0.0011307220653575339,0.0012971815420458155,0.000795915511521681,0.0006901260876570532,0.0009372744346565766,0.0008596190970784413,0.0004378363984486665,0.00018528714439833204,0.0001735874005803181,2.3838146394465084e-05,0.5564633110988784
15.850000000000001,0.006074821247248474,0.013280885427392754,0.0106012606557704,0.012712730688641238,0.004658086498800529,0.01231594906249274,0.009576586228057767,0.0164968697361328,0.016554976935995037,0.004505134112601712,0.004482830001785176,0.004818968284270206,0.0025756620722876375,0.0024957794754100373,0.008125645787629471,0.007794186406662654,0.0019747112150293616,0.0011294772453786794,0.0012955474676424232,0.0007831302463302195,0.0006801959527951341,0.0009289136423121223,0.0008516168673531485,0.00043333522329944683,0.00018477282288164695,0.00017346884988851655,2.359652578879888e-05,0.5532378375922137
15.9,0.00607276501398095,0.013234687756082185,0.010595781105446617,0.012701350632858271,0.00463231262484854,0.012224786861530269,0.009481496669187146,0.01644577532420337,0.016498130172757964,0.0044458646755865475,0.0044801003431913945,0.004798777402617031,0.0025549295759942046,0.0024814146806276384,0.00803597158286417,0.007706018670834298,0.0019523849483633559,0.0011283711340465007,0.0012937979238852022,0.0007706765103501946,0.0006705622971606152,0.0009205901112199632,0.0008436561901439128,0.0004288209610266766,0.00018430007100871283,0.00017333683540059322,2.335405393965479e-05,0.550037722171407
15.950000000000001,0.006070703356379223,0.013188524949390807,0.010590266485616819,0.012689908345010072,0.004607186312623063,0.01213396369505201,0.009387100163626394,0.016394553908997897,0.016441175265099667,0.004387142163227458,0.004477146618729491,0.00477824233343938,0.0025349250376842758,0.0024676485279806156,0.007947189954643528,0.00761875733470847,0.0019300851037312157,0.0011273940545223342,0.00129193139339099,0.0007585485642449708,0.0006612189693172302,0.0009123047395213976,0.0008357378030379574,0.000424295669303592,0.00018386670705906107,0.0001731909102494162,2.3110842840084943e-05,0.546862684778794
16.0,0.006068636283644541,0.013142397929072722,0.010584716777936487,0.012678403932778744,0.004582697262518372,0.012043483404462962,0.009293397942708476,0.016343208375627236,0.016384115551237866,0.004328972737200399,0.00447396345049747,0.004757369647619802,0.0025156301809128078,0.0024544634408024276,0.007859294708831446,0.007532395651818882,0.001907819488530355,0.001126536616860509,0.0012899465665169709,0.0007467406884903137,0.0006521598717867147,0.0009040583892687379,0.0008278623882119656,0.00041976137081589616,0.00018347060648859286,0.00017303066566875925,2.286700440867718e-05,0.5437124491815524
16.05,0.006066563804996311,0.01309630761130948,0.010579131965435942,0.012666837506862264,0.004558835232049664,0.011953349756252044,0.009200391119449392,0.01629174160893776,0.016326954363014286,0.004271362208366357,0.004470545820624692,0.004736166039772034,0.0024970270148186218,0.0024418421649124032,0.007772279621704949,0.007446926855655474,0.0018855957255758727,0.0011257897143536622,0.0012878423336436216,0.0007352471863954565,0.0006433789630907713,0.0008958518879828495,0.0008200306010736113,0.0004152200521840446,0.0001831097014586619,0.00017285572969688747,2.2622651481514753e-05,0.5405867431023976
16.1,0.006064485929672013,0.013050254906692855,0.010573512032519333,0.012655209180958827,0.004535590037194787,0.011863566442111437,0.009108080689904412,0.01624015649299596,0.016269695025336338,0.0042143160420212164,0.004466889062353412,0.004714638318782695,0.0024790978330961008,0.0024297677661275136,0.007686138442424812,0.007362344162068295,0.0018634212516621036,0.0011251445197703477,0.0012856177776055658,0.000724062386980375,0.0006348702596612499,0.0008876860298339368,0.0008122430910882711,0.000410673662983518,0.00018278198032807498,0.00017266576590214993,2.2377894422774003e-05,0.5374852982917471
16.150000000000002,0.006062402666927114,0.013004240720208057,0.010567856964963528,0.012643519071750969,0.004512951553696276,0.011774137079072572,0.009016467534535937,0.016188455910579387,0.01621234085562767,0.004157839363235279,0.004462988851203317,0.004692793398623066,0.002461825212853279,0.0024182236276869386,0.007600864895442766,0.007278640771605518,0.0018413033163995121,0.001124592481494049,0.0012832721662716505,0.000713180647713143,0.0006266278376228665,0.0008795615755628215,0.0008045004816213345,0.00040612411485928626,0.0001824854871104349,0.00017246047213097503,2.2132838331051955e-05,0.5344078503470652
16.2,0.006060314026034977,0.01295826595121743,0.010562166749916896,0.012631767298889462,0.004490909718324068,0.011685065209658499,0.008925552419592324,0.016136642742674078,0.01615489516328768,0.004101936962274662,0.004458841196222235,0.004670638289427596,0.002445192013361163,0.002407193447594347,0.007516452682846278,0.007195809871786708,0.0018192489813148838,0.0011241253195723637,0.001280804945275305,0.0007025963571112273,0.0006186458344527209,0.0008714792523157643,0.0007968033411304298,0.00040157328073074763,0.00018221832089921066,0.0001722395792783432,2.1887585278172907e-05,0.5313541384893831
16.25,0.0060582200162867745,0.012912331493444599,0.01055644137589798,0.012619953984976989,0.004469454530099241,0.011596354302052293,0.008835335998496965,0.016084719867978475,0.016097361249159954,0.004046613300096988,0.004454442431326045,0.004648180088835699,0.0024291813746989935,0.0023966612358826567,0.00743289548664182,0.007113844639312384,0.0017972651192030224,0.0011237350216847743,0.0012782157308959825,0.0006923039372105174,0.000610918450520781,0.0008634397548500791,0.0007891521927142957,0.00039702299408348634,0.00018197863526284185,0.00017200285008063814,2.1642238150704276e-05,0.5283239055809913
16.3,0.006056120646991399,0.012866438234959112,0.010550680832794064,0.012608079255551602,0.004448576051479154,0.01150800775028127,0.008745818813246972,0.016032690162413956,0.01603974240500977,0.003991872513914093,0.004449789206730588,0.004625425973593316,0.002413776716300069,0.002386611311805924,0.007350186970977645,0.007032738242211027,0.0017753584137184932,0.0011234138390371015,0.001275504303092257,0.000682297845905863,0.0006034399505154344,0.0008554437474741522,0.0007815475492192235,0.00039247504834426727,0.00018176463761207268,0.000171750077930859,2.139689981940572e-05,0.5253168982912025
16.35,0.006054015927475375,0.012820587058161515,0.010544885111859647,0.01259614323906997,0.004428264409504345,0.011420028874416597,0.008657001295820711,0.015980556498642,0.015982041913010604,0.003937718422814611,0.004444878480478237,0.0046023831914106025,0.002398961735402612,0.0023770283009628542,0.007268320784306927,0.006952483841924509,0.0017535353591961872,0.001123154282190394,0.0012726705986869178,0.0006725725791668139,0.0005962046647581068,0.0008474918648333466,0.0007739899205790219,0.00038793119633575505,0.00018157458854158558,0.00017148108571637564,2.1151668501826643e-05,0.5223328670807172
16.400000000000002,0.006051905867082775,0.012774778839768897,0.01053905420571479,0.012584146066890404,0.004408509796907569,0.011332420920788053,0.008568883769593598,0.01592832174558802,0.015924263045239695,0.0038841545334396374,0.004439707510061554,0.0045790590530720675,0.0023847204054100865,0.002367897132356319,0.007187290561492288,0.006873074595333101,0.0017318022606898264,0.0011229491168316987,0.0012697147047041964,0.0006631226731322322,0.0005892069904108804,0.0008395847113278046,0.0007664797821207423,0.0003833931498075537,0.0001814068011479046,0.00017119572467949495,2.0906636477562233e-05,0.5193715659500673
16.45,0.0060497904751751225,0.012729014450800902,0.010533188108343382,0.012572087873255693,0.00438930247318537,0.011245187062213637,0.00848146645076146,0.015875988767971985,0.015866409063182717,0.0038311840457048297,0.00443427384414635,0.004555460924795397,0.002371036974165247,0.002359203035393121,0.007107089925852664,0.006794503656721095,0.0017101652342177878,0.001122791359493841,0.001266636851859063,0.0006539427060873812,0.0005824413925809522,0.0008317228610367225,0.0007590175525364444,0.000378862579040267,0.00018125964032547154,0.00017089387330099785,2.066189464957835e-05,0.5164327522606463
16.5,0.006047669761131311,0.012683294756566179,0.01052728681509129,0.012559968795275721,0.00437063276563255,0.011158330398243656,0.008394749449770806,0.015823560425845786,0.015808483217247517,0.0037788098585625463,0.004428575314396252,0.004531596220835137,0.002357895962142091,0.002350931536828123,0.007027712491153412,0.006716764179684094,0.0016886302072059132,0.0011226742732310406,0.001263437408198337,0.0006450273003270384,0.0005759024053256914,0.0008239068593012611,0.0007516036164232485,0.0003743411125193904,0.00018113152204275889,0.0001705754362066628,2.0417536417296132e-05,0.5135161868316349
16.55,0.006045543734347513,0.012637620616649319,0.010521350322664417,0.0125477889729099,0.004352491070339968,0.011071853955419087,0.008308732772755453,0.015771039574137488,0.015750488746287,0.0037270345757979086,0.004422610027400734,0.0045074723963273765,0.002345282160559804,0.002343068457656741,0.006949151863540718,0.00663984931897911,0.0016672029191172912,0.0011225913632568892,0.0012601168728931902,0.0006363711239081427,0.0005695846325619794,0.0008161372245979481,0.00074423835953984,0.00036983033667595385,0.00018102091260024854,0.00017024034309683178,2.0173654764906944e-05,0.5106216341013595
16.6,0.00604341240423709,0.012591992884898217,0.010515378629126642,0.01253554854894938,0.004334867853156032,0.010985760687543795,0.008223416322978768,0.015718429062202412,0.01569242887713112,0.003675860511852764,0.004416376356708418,0.004483096940371485,0.00233318062942265,0.0023355999099596617,0.006871401643421128,0.006563752232318419,0.0016458889222592265,0.001122536372550935,0.0012566758701824427,0.0006279688922954085,0.0005634827488834199,0.0008084144487629079,0.0007369221653792411,0.0003653317956909037,0.00018092632787204663,0.00016988854769930698,1.993033636364009e-05,0.5077488620406991
16.650000000000002,0.006041275780230505,0.012546412409411898,0.010509371733897684,0.0125232476689991,0.004317753650612302,0.010900053475970367,0.008138799902281005,0.01566573173338115,0.01563430682412797,0.0036252896976718754,0.004409872934967284,0.004458477369344955,0.002321576695489687,0.002328512293703538,0.006794455427287263,0.0064884660821083046,0.0016246935827579515,0.0011225032774398276,0.0012531151434659108,0.0006198153699033047,0.0005575915002889422,0.000800738995994362,0.0007296553782968044,0.0003608469913602825,0.00018084633253282164,0.0001695200267460671,1.9687661315121675e-05,0.5048976418698403
16.7,0.006039133871775235,0.012500880032528793,0.010503329637750842,0.01251088648145963,0.004301139070813626,0.010814735129899253,0.008054883212531104,0.015612950424564512,0.01557612578869406,0.0035753238865658026,0.004403098646173308,0.004433621220447348,0.0023104559501780616,0.002321792293501291,0.006718306809490612,0.006413984037133723,0.0016036220816918827,0.0011224862831587137,0.001249435549546912,0.0006119053715377328,0.000551905704826229,0.0007931113029423746,0.0007224382876857933,0.00035637738301830404,0.00018077953927165562,0.00016913477897422465,1.944570931794658e-05,0.5020677479208008
16.75,0.006036986688335678,0.01245539659081545,0.010497252342810652,0.012498465137508815,0.0042850147942931965,0.010729808386690864,0.00797166585708234,0.015560087965765447,0.015517888958873629,0.0035259645600851435,0.004396052618028863,0.004408536045469293,0.002299804247403556,0.0023154268753355265,0.0066429493839623354,0.006340299274189891,0.0015826794163745048,0.0011224798193982973,0.0012456380530229008,0.0006042337637406785,0.0005464202531533229,0.0007855317807182878,0.0007152711577152115,0.00035192438751546296,0.00018072460799430917,0.00016873282415133168,1.920456353200007e-05,0.49925895778039536
