Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(7),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Md_relativistic
58.85,0.0033644881920597905,0.000518662905331105,0.0024109418297284116,0.0014506834197051753,0.00014223177500400491,0.0006871158494833772,0.0005285318409528322,0.00015921502038407319,0.00011338247217874157,4.673985808880081e-05,0.00019279572606163608,0.00015876993610463284,5.717438223433471e-05,4.11903846842962e-05,1.7663323788835194e-06,1.3609926295721888e-06,1.3816924527807163e-05,5.141110334792559e-05,4.230535383846935e-05,1.3697895666359552e-05,9.745724824924213e-06,2.4983012592743626e-07,1.8139550882030168e-07,2.7474198472848058e-06,8.3363376181118e-06,5.604431595894404e-06,1.338833355912695e-07,0.025552938905549726
58.900000000000006,0.003361416853727448,0.0005185677153032841,0.0024054040679000787,0.00144607751318208,0.0001418411406212872,0.000685863337272058,0.0005269399733266088,0.00015838067973710678,0.00011274497499178867,4.6553376770047805e-05,0.00019248713302783688,0.00015830516233831515,5.687358619186575e-05,4.0957412107754464e-05,1.7530240969210087e-06,1.3503788339392045e-06,1.37568007063309e-05,5.133248072580255e-05,4.218267970669861e-05,1.3625788772137115e-05,9.690536098532566e-06,2.47946290134036e-07,1.7997115884594105e-07,2.7351099134843357e-06,8.323678426430724e-06,5.588136278605334e-06,1.3320313979712474e-07,0.025493150063495663
58.95,0.0033583471200288035,0.000518474609366288,0.0023998787590200398,0.0014414863937345969,0.0001414545715592442,0.0006846115743719469,0.000525352298108291,0.00015755106961382997,0.00011211131958050682,4.636868516877614e-05,0.00019217840879815547,0.00015784147599845697,5.657449207536553e-05,4.072584589378532e-05,1.73982420284435e-06,1.33985398271321e-06,1.3697243080461399e-05,5.125379504495397e-05,4.2060280639603225e-05,1.3554088386117979e-05,9.63567912165392e-06,2.460742027440194e-07,1.7855562976822818e-07,2.7229226838737217e-06,8.310988652904542e-06,5.571851060415277e-06,1.3253065257265634e-07,0.02543355139460204
59.0,0.0033552789939283348,0.0005183835582191559,0.002394365882069234,0.0014369100175766491,0.00014107203466158242,0.000683360572696307,0.0005237688110561829,0.00015672616154085585,0.00011148148148892299,4.618576945184506e-05,0.00019186955852671273,0.00015737887742776137,5.6277089765780106e-05,4.04956771390362e-05,1.7267317503485425e-06,1.3294172802114587e-06,1.363824733007609e-05,5.117504780435612e-05,4.193815681931256e-05,1.348279190573006e-05,9.581151542104415e-06,2.442141639790466e-07,1.7714924424453468e-07,2.710859284841997e-06,8.298270469186785e-06,5.555578556086241e-06,1.3186567118516582e-07,0.025374142178276816
59.050000000000004,0.0033522124783780384,0.0005182945327839606,0.0023888654160106105,0.0014323483410122275,0.00014069349698171766,0.0006821103440621037,0.0005221895078633037,0.00015590592722341322,0.00011085543642311405,4.6004615870404034e-05,0.00019156058733690948,0.00015691736693640665,5.5981369205592875e-05,4.026689699807188e-05,1.7137458019221008e-06,1.3190679383056692e-06,1.3579809161307819e-05,5.1096240494620136e-05,4.1816308414575285e-05,1.3411896779840116e-05,9.526951067453763e-06,2.423665812259811e-07,1.7575241290630467e-07,2.6989205595901815e-06,8.285526535801162e-06,5.539322039865854e-06,1.3120827363628475e-07,0.025314921702425813
59.1,0.0033491475763174506,0.0005182075042045538,0.002383377339789585,0.0014278013204355572,0.00014031892578180742,0.0006808609001903913,0.0005206143841581714,0.00015509033854420407,0.00011023316025010838,4.58252107595442e-05,0.00019125150032145514,0.00015645694480236644,5.5687320398458535e-05,4.0039496682999804e-05,1.7008654287607157e-06,1.3088051763464837e-06,1.3521924306440414e-05,5.1017374598131665e-05,4.169473558210252e-05,1.3341400513148825e-05,9.473075470827371e-06,2.405319365703726e-07,1.7436559258280374e-07,2.687107022225127e-06,8.272759934303422e-06,5.523085339150414e-06,1.3055884963497328e-07,0.025255889262418132
59.150000000000006,0.0033460842906736623,0.0005181224438453156,0.002377901632334483,0.001423268912331254,0.00013994828853178398,0.0006796122527066985,0.0005190434355055804,0.00015427936756226709,0.00010961462899679409,4.5647540537949055e-05,0.00019094230254239792,0.00015599761127172722,5.5394933408838474e-05,3.981346746309733e-05,1.6880897106817899e-06,1.2986282210887065e-06,1.3464588523796994e-05,5.093845158919805e-05,4.1573438468003865e-05,1.3271300669462938e-05,9.41952259529221e-06,2.38710752800344e-07,1.7298926225750645e-07,2.6754188218537806e-06,8.259974087263168e-06,5.506872711257863e-06,1.2991804201320104e-07,0.02519704415990292
59.2,0.0033430226243613415,0.0005180393232899102,0.0023724382725569923,0.001418751073274487,0.00013958155290838916,0.0006783644131414171,0.0005174766574073751,0.0001534729865118502,0.00010899981884883591,4.547159170754509e-05,0.00019063299903115775,0.00015553936655900483,5.510419836163873e-05,3.958880066444172e-05,1.6754177360398803e-06,1.288536306617341e-06,1.3407797597621356e-05,5.0859472934199136e-05,4.145241720928111e-05,1.320159487374704e-05,9.366290356699133e-06,2.3690356154117773e-07,1.7162390786318884e-07,2.6638557175425426e-06,8.247172668539071e-06,5.4906887101034e-06,1.2928664341036365e-07,0.025138385701559404
59.25,0.003339962580282748,0.0005179581143400452,0.0023669872393526016,0.001414247759931127,0.00013921868679420954,0.0006771173929301911,0.0005159140453032148,0.00015267116780128838,0.00010838870614959814,4.529735085315163e-05,0.0001903235947885606,0.00015508221084745784,5.481510544184927e-05,3.936548766954185e-05,1.6628486016429753e-06,1.2785286742743666e-06,1.3351547337952422e-05,5.07804400917372e-05,4.1331671935341055e-05,1.3132280812890626e-05,9.31337674489672e-06,2.3511087562559846e-07,1.7027000407553283e-07,2.6524170646626037e-06,8.234359506609758e-06,5.474538049560872e-06,1.2866547206640562e-07,0.02507991319779055
59.300000000000004,0.0033369041613277553,0.0005178787890142367,0.0023615485116010426,0.0014097589290578989,0.00013885965827671316,0.0006758712034143063,0.0005143555945713358,0.00015187388401188985,0.00010778126739907573,4.5124804642130585e-05,0.00019001409478487514,0.00015462614428939968,5.452764489418558e-05,3.914351991697257e-05,1.6503814126696397e-06,1.2686045725862803e-06,1.3295833580492457e-05,5.070135451278187e-05,4.1211202769489054e-05,1.3063356235162246e-05,9.260779823277236e-06,2.3333316747776466e-07,1.6892798924629296e-07,2.6411018127951134e-06,8.221538483892238e-06,5.458425469407804e-06,1.280552258827082e-07,0.025021625961371134
59.35,0.0033338473703738683,0.000517801319546579,0.002356122068166731,0.0014052845375025298,0.00013850443564728744,0.0006746258558410828,0.000512801300529307,0.00015108110789682926,0.00010717747925283267,4.495393982403581e-05,0.00018970450395985137,0.00015417116700650873,5.424180702273216e-05,3.89228889010112e-05,1.6380152825869942e-06,1.2587632571923696e-06,1.3240652186469598e-05,5.0622217640805806e-05,4.1091009830364065e-05,1.2994818948358299e-05,9.208497726661095e-06,2.3157085544203725e-07,1.675982386990255e-07,2.6299085150318998e-06,8.208713435031613e-06,5.442355608237775e-06,1.2745631533692687e-07,0.02496352330612333
59.400000000000006,0.00333079221028624,0.0005177256783855195,0.0023507078878991948,0.0014008245422038861,0.00013815298740027786,0.0006733813613642655,0.0005112511584347777,0.00015029281238004673,0.00010657731852094664,4.478474323026193e-05,0.00018939482722276068,0.0001537172790901357,5.3957582190587506e-05,3.8703586171275945e-05,1.6257493330695015e-06,1.2490039907736978e-06,1.3185999042495417e-05,5.054303091190687e-05,4.097109323327708e-05,1.2926666816690126e-05,9.156528657572068e-06,2.298242993802091e-07,1.6628104971632515e-07,2.618835348189472e-06,8.195888047092141e-06,5.426332885952661e-06,1.2686870522840157e-07,0.024905604545795948
59.45,0.003327738683917695,0.0005176518381926384,0.0023453059496335135,0.001396378900192118,0.00013780528223202864,0.000672137731044419,0.0005097051634862235,0.0001495089705551556,0.00010598076216696216,4.4617201773693257e-05,0.00018908506945243848,0.0001532644806016101,5.3674960819511594e-05,3.8485603332366965e-05,1.613582693918589e-06,1.239326042982818e-06,1.3131870060418689e-05,5.046379575491337e-05,4.08514530914176e-05,1.2858897756488112e-05,9.104870881000005e-06,2.280938045968663e-07,1.649766516656791e-07,2.607880143165209e-06,8.183065764438286e-06,5.410361396832872e-06,1.262918252950942e-07,0.02484786899336533
59.5,0.0033246867941087417,0.0005175797718414329,0.0023399162321907415,0.0013919475685887906,0.00013746128903992393,0.0006708949758493204,0.000508163310823683,0.00014872955568435547,0.00010538778730684954,4.445130244835209e-05,0.00018877523549732788,0.00015281277157254351,5.339393338957464e-05,3.826893204350916e-05,1.6015145029830469e-06,1.2297286903741691e-06,1.3078261177176168e-05,5.038451359146866e-05,4.073208951689489e-05,1.2791509730833541e-05,9.053522717788992e-06,2.2637962984972886e-07,1.6368523861339846e-07,2.597040424411549e-06,8.170249700885123e-06,5.394444813083624e-06,1.257246061620302e-07,0.024790315960830096
59.550000000000004,0.0033216365436875978,0.0005175094524161074,0.0023345387143783357,0.0013875305046070164,0.00013712097692143095,0.0006696531066543547,0.0005066255955294912,0.00014795454119735318,0.00010479837120797175,4.428703232904704e-05,0.00018846533017552572,0.00015236215200513189,5.311449043880811e-05,3.805356401819744e-05,1.5895439060802352e-06,1.2202112163351773e-06,1.3025168354641752e-05,5.030518583609264e-05,4.0613002621585795e-05,1.2724500743259043e-05,9.00248253682691e-06,2.2468199309624587e-07,1.6240700049232454e-07,2.586313457291489e-06,8.157442561438578e-06,5.378586298382414e-06,1.2516564958711903e-07,0.024732944759314188
59.6,0.0033185879354702057,0.0005174408532103676,0.0023291733749905815,0.0013831276655515863,0.00013678431517314435,0.0006684121342429111,0.0005050920126290068,0.00014718390069029066,0.00010421249128805829,4.412437857102117e-05,0.0001881553582748303,0.0001519126218724554,5.283662256285763e-05,3.783949102384413e-05,1.5776700569180725e-06,1.2107729110180412e-06,1.2972587579475168e-05,5.022581389621763e-05,4.0494192517765234e-05,1.2657868830683716e-05,8.951748746244853e-06,2.2300106952385114e-07,1.6114212714384148e-07,2.575696301908728e-06,8.14464657564977e-06,5.3627884313201765e-06,1.2461347840787928e-07,0.02467575469915899
59.650000000000006,0.0033155409722602507,0.0005173739477262199,0.002323820192809009,0.0013787390088190895,0.00013645127328983182,0.0006671720693067784,0.0005035625570913331,0.0001464176079246785,0.00010363012511418523,4.396332840959975e-05,0.00018784532455279037,0.0001514641811187761,5.256032041463733e-05,3.762670488142822e-05,1.5658921170177843e-06,1.2014130712721825e-06,1.2920514862971367e-05,5.01463991721971e-05,4.0375659318500903e-05,1.2591612055770117e-05,8.901319783861776e-06,2.213369801312338e-07,1.5989078167522524e-07,2.5651858718792076e-06,8.131863444280942e-06,5.34705313955152e-06,1.2406677613696822e-07,0.024618745089794888
59.7,0.003312495656849183,0.0005173087096727758,0.0023184791466028154,0.0013743644918980391,0.00013612182096348156,0.0006659329224465432,0.0005020372238300348,0.00014565563682633796,0.00010305125040176337,4.3803869159838225e-05,0.0001875352337367564,0.0001510168296598342,5.228557470398663e-05,3.741519746514717e-05,1.554209255637446e-06,1.1921310005773897e-06,1.2868946240912076e-05,5.0066943057286645e-05,4.025740313780066e-05,1.2525728498906625e-05,8.851194107130458e-06,2.1968977358794015e-07,1.5865306106110278e-07,2.554778996426732e-06,8.119094300624006e-06,5.331381646619847e-06,1.2352454127538089e-07,0.024561915239393724
59.75,0.0033094519920162336,0.0005172451129650613,0.002313150215129275,0.0013700040723689866,0.00013579592808235085,0.0006646947041719874,0.0005005160077038479,0.00014489796148434795,0.00010247584501353204,4.364598821616972e-05,0.00018722509052393303,0.0001505705673831418,5.201237619732827e-05,3.7204960702070446e-05,1.542620649696264e-06,1.1829260089776103e-06,1.2817877773420477e-05,4.998744693759677e-05,4.0139424090506476e-05,1.246021625002852e-05,8.80137018285381e-06,2.1805940669963394e-07,1.5742896440133464e-07,2.5444724841419814e-06,8.106339687424958e-06,5.315774434418139e-06,1.2298613199787926e-07,0.02450526445444135
59.800000000000004,0.0033064099805284342,0.0005171831317228307,0.0023078333771341534,0.001365657707904637,0.00013547356473001646,0.0006634574249024865,0.0004989989035173851,0.00014414455615000002,0.00010190388695856064,4.348967305205277e-05,0.00018691489958143348,0.00015012539414827479,5.174071571732858e-05,3.6995986571795355e-05,1.5311254836996344e-06,1.1737974130154235e-06,1.2767305544820368e-05,4.9907912192018456e-05,4.0021722291936665e-05,1.239507340049634e-05,8.75184647694699e-06,2.1644572858715908e-07,1.5621837931503016e-07,2.5342631867397415e-06,8.093599549948437e-06,5.300231224742963e-06,1.224512265414947e-07,0.02444879203939903
59.85,0.003303369625140639,0.000517122740269386,0.0023025286113521194,0.0013613253562699617,0.00013515470118442683,0.0006622210949674098,0.0004974859060218362,0.00014339539523575972,0.00010133535439125682,4.333491121961891e-05,0.00018660466554633537,0.00014968130978716335,5.1470584142559566e-05,3.678826710610508e-05,1.5197229496649579e-06,1.1647445356671777e-06,1.271722566350077e-05,4.982834019212294e-05,3.990429785728417e-05,1.2330298035248343e-05,8.702621444519043e-06,2.1484847168676154e-07,1.5502108586769651e-07,2.5241480611810803e-06,8.080873245270288e-06,5.2847509831719066e-06,1.21919744135147e-07,0.024392497296570042
59.900000000000006,0.0033003309285955383,0.0005170639131304005,0.002297235896507146,0.0013570069753223023,0.00013483930791695524,0.0006609857246065188,0.0004959770099156607,0.00014265045331423378,0.00010077022561038079,4.318169034932011e-05,0.000186294393025738,0.0001492383141043794,5.120197240716242e-05,3.6581794388628385e-05,1.508412247048191e-06,1.155766706278778e-06,1.2667634261786823e-05,4.974873230203773e-05,3.978715090078545e-05,1.2265888225436853e-05,8.653693520538872e-06,2.1326725051914526e-07,1.538367679559773e-07,2.5141242285935376e-06,8.068159567423615e-06,5.269331947484072e-06,1.213917561493803e-07,0.024336379526173603
59.95,0.0032972938936236835,0.000517006625032748,0.00229195521131292,0.001352702523011479,0.00013452735559145549,0.0006597513239703688,0.000494472209845279,0.00014190970511714521,0.00010020847905806728,4.302999814957653e-05,0.0001859840865968215,0.00014879640687742336,5.093487150051342e-05,3.637656055450195e-05,1.4971925826711745e-06,1.1468632605021579e-06,1.2618527495817908e-05,4.9669089878302136e-05,3.96702815346813e-05,1.2201842021745667e-05,8.605061111334622e-06,2.1170156817072883e-07,1.5266501887522992e-07,2.50418902852112e-06,8.055456787563112e-06,5.253971681171142e-06,1.2086738806052418e-07,0.024280438026534058
60.0,0.003294258522943502,0.000516950850903336,0.002286686534473237,0.001348411957379888,0.00013421881506331864,0.0006585179031207088,0.0004929715004057538,0.0001411731255343135,9.965009331885321e-05,4.287982240642397e-05,0.00018567375080690698,0.00014835558785700775,5.066927246689106e-05,3.617255779003422e-05,1.4860631706496866e-06,1.1380335402323952e-06,1.2569901545433359e-05,4.958941426970551e-05,3.955368986799594e-05,1.213815744856723e-05,8.556722587152482e-06,2.1015083070069742e-07,1.515053385120227e-07,2.494340067164901e-06,8.04276270787569e-06,5.238667150531537e-06,1.2034670099860866e-07,0.024224672094336798
60.050000000000004,0.003291224819261318,0.0005168965658679451,0.002281429844682403,0.0013441352365625998,0.0001339136573785318,0.0006572854720308826,0.0004914748761414692,0.00014044068961264228,9.909504711871263e-05,4.273115098316158e-05,0.00018536339017351851,0.00014791585676733978,5.040516640514536e-05,3.596977833237163e-05,1.4750232323222612e-06,1.1292768935455054e-06,1.2521752614066333e-05,4.95097068171126e-05,3.943737600516668e-05,1.2074832499195838e-05,8.50867627597269e-06,2.086143698054082e-07,1.5035713723665857e-07,2.48457525843247e-06,8.030074727577173e-06,5.223414821779869e-06,1.1982956244405415e-07,0.024169081025060275
60.1,0.003288192785271372,0.0005168437452500718,0.0022761851206256323,0.001339872318787457,0.00013361185377273893,0.0006560540405862313,0.0004899823315468047,0.00013971237255511353,9.854331932409823e-05,4.258397181999975e-05,0.00018505300918444662,0.00014747721330640178,5.014254446836895e-05,3.576821446916691e-05,1.4640719961797522e-06,1.1205926746369008e-06,1.2474076928645933e-05,4.9429968853280485e-05,3.9321340044560386e-05,1.2011865132165895e-05,8.46092045874647e-06,2.0709147269522352e-07,1.4921976378899983e-07,2.474892856797672e-06,8.017389919016027e-06,5.208210772927437e-06,1.1931555116626507e-07,0.024113664113762937
60.150000000000006,0.0032851624236558395,0.000516792364569777,0.0022709523409794328,0.0013356231623751593,0.00013331337567030276,0.0006548236185844944,0.0004884938610668009,0.00013898814971978704,9.799488894098863e-05,4.2438272933707776e-05,0.00018474261229781258,0.0001470396571462291,4.9881397863569577e-05,3.556785853824903e-05,1.453208697795628e-06,1.1119802437605027e-06,1.2426870739507462e-05,4.935020170267187e-05,3.920558207691623e-05,1.1949253268833845e-05,8.413453366179632e-06,2.0558141549684916e-07,1.48092555075402e-07,2.465291481178324e-06,8.00470511167172e-06,5.193050814209797e-06,1.1880395446095229e-07,0.024058420656275604
60.2,0.003282133737084851,0.0005167423995425393,0.0022657314844120044,0.0013313877257393584,0.00013301819468336952,0.0006535942157362131,0.0004870094590978238,0.0001382679966188079,9.744973511394332e-05,4.229404241726212e-05,0.00018443220394213493,0.00014660318793318714,4.962171785134494e-05,3.536870292729571e-05,1.442432579757033e-06,1.1034389671685393e-06,1.2380130320310744e-05,4.927040668127022e-05,3.909010218375741e-05,1.1886994792269792e-05,8.366273177147604e-06,2.0408349425761118e-07,1.469748867491177e-07,2.4557701292654155e-06,7.992016981694477e-06,5.177930610721059e-06,1.1829388533447495e-07,0.02400334995064058
60.25,0.0032791067282165105,0.0005166938260781131,0.0022605225295836196,0.0013271659673867368,0.00013272628261093466,0.0006523658416651319,0.0004855291199882206,0.00013755188891741873,9.690783712516282e-05,4.215126843949438e-05,0.00018412178851639653,0.00014616780528824543,4.936349574555874e-05,3.517074007350738e-05,1.4317428915965666e-06,1.0949682170519912e-06,1.2333851967965801e-05,4.919058509640149e-05,3.897490043581472e-05,1.1825087547489728e-05,8.31937801878301e-06,2.0259704773865755e-07,1.4586620376279172e-07,2.44632818197832e-06,7.979322144582238e-06,5.1628458016492105e-06,1.1778449008721857e-07,0.023948451298530463
60.300000000000004,0.0032760813996969137,0.0005166466202793914,0.0022553254551470107,0.0013229578459170923,0.00013243761143791113,0.000651138505908602,0.0004840528380389725,0.00013683980243297923,9.63691743935561e-05,4.200993924473977e-05,0.00018381137039011342,0.00014573350880725048,4.910672291301887e-05,3.4973962463283536e-05,1.4211388897248162e-06,1.0865673714817136e-06,1.2288032002565391e-05,4.911073824656805e-05,3.8859976891506194e-05,1.1763529343024443e-05,8.272765968233202e-06,2.0112146903038418e-07,1.4476602392404989e-07,2.4369653979722463e-06,7.96661724861892e-06,5.147792111911197e-06,1.1727517087231747e-07,0.02389372400640787
60.35,0.0032730577541601707,0.0005166007584412735,0.002250140239747754,0.001318763320023418,0.00013215215333419947,0.0006499122179179849,0.0004825806075043419,0.00013613171313399205,9.583372647381425e-05,4.1870043152485746e-05,0.00018350095390340496,0.00014530029806119672,4.8851390773157326e-05,3.477836263190104e-05,1.4106198373636255e-06,1.0782358143502227e-06,1.2242666767323473e-05,4.903086742129947e-05,3.8745331595515216e-05,1.1702317953785764e-05,8.226435056040978e-06,1.9965620703033363e-07,1.4367392050326835e-07,2.4276818983806878e-06,7.953899066787407e-06,5.132765453749626e-06,1.1676574170798377e-07,0.023839167386297398
60.400000000000006,0.003270035794228422,0.0005165562170495378,0.002244966862024645,0.0013145823484919743,0.00013186988065375959,0.0006486869870590548,0.00048111242259251313,0.00013542759713913374,9.530147305548983e-05,4.17315685570207e-05,0.00018319054336706482,0.0001448681725964948,4.859749079771156e-05,3.458393316319409e-05,1.4001850044800758e-06,1.0699729353141307e-06,1.2197752628518487e-05,4.8950973901024846e-05,3.8630964577507726e-05,1.16414511251567e-05,8.180383271059334e-06,1.9820076197870662e-07,1.4258949808955043e-07,2.418478142231102e-06,7.941164585000328e-06,5.117762017600636e-06,1.1625647225160927e-07,0.023784780756195785
60.45,0.00326701552251186,0.000516512972779719,0.0022398053006100777,0.0013104148902023647,0.00013159076593368513,0.0006474628226124033,0.0004796482774662304,0.00013472743071629364,9.477239396208345e-05,4.1594503927083176e-05,0.00018288014306263377,0.0001444371319352392,4.834501451040809e-05,3.439066668923661e-05,1.3898336677212162e-06,1.0617781297372534e-06,1.2153285975440426e-05,4.887105895697111e-05,3.8516875851026256e-05,1.1580926578200469e-05,8.134608566771399e-06,1.9675468014090522e-07,1.4151237914998476e-07,2.40935489321981e-06,7.928411084641585e-06,5.1027783529126915e-06,1.1574802854253335e-07,0.023730563440290932
60.5,0.003263996941608748,0.0005164710024959903,0.0022346555341304173,0.0013062609041276025,0.00013131478189327929,0.000646239733773842,0.0004781881662434281,0.00013403119028161707,9.424646915013563e-05,4.145883780551108e-05,0.00018256975724247315,0.00014400717557547273,4.809395348664729e-05,3.4198555890026204e-05,1.3795651103494879e-06,1.0536507986343523e-06,1.2109263220340242e-05,4.8791123851090503e-05,3.8403065412593654e-05,1.1520742015853668e-05,8.089108868849969e-06,1.9531755117633742e-07,1.4044221063452564e-07,2.400313178764997e-06,7.915636217566682e-06,5.087811440317107e-06,1.1524135924114811e-07,0.023676514769175407
60.550000000000004,0.0032609800541054386,0.0005164302832500508,0.0022295175412063713,0.0013021203493341785,0.00013104190143313314,0.0006450177296548065,0.00047673208299785805,0.00013333885239855597,9.37236787083255e-05,4.1324558808891425e-05,0.00018225939012983972,0.00014357830299145,4.784429935319031e-05,3.400759349317031e-05,1.3693786221788736e-06,1.0455903486155326e-06,1.206568079838033e-05,4.871116983602059e-05,3.8289533241055036e-05,1.1460895129943796e-05,8.043882083759565e-06,1.9388900923540322e-07,1.3937868157577396e-07,2.3913542424677764e-06,7.902838071863662e-06,5.0728587565039525e-06,1.147375756104816e-07,0.023622634080096665
60.6,0.003257964862576395,0.000516390792280017,0.00222439130045336,0.0012979931849821259,0.00013077209763420609,0.0006437968192827613,0.0004752800217597115,0.0001326503937769254,9.320400285657565e-05,4.119165562721035e-05,0.00018194904591896195,0.0001431505136338988,4.759604378784771e-05,3.3817772273574305e-05,1.359273499511747e-06,1.0375961918312752e-06,1.2022535167584636e-05,4.8631198155078665e-05,3.817627929718013e-05,1.140138360884964e-05,7.99892610817703e-06,1.924687372870345e-07,1.3832153302135988e-07,2.382479491293183e-06,7.890015226831485e-06,5.057918332401993e-06,1.1423784093989736e-07,0.023568920717141603
60.650000000000006,0.0032549513695842094,0.0005163525070093195,0.00221927679048188,0.0012938793703250772,0.000130505343756908,0.0006425770116016017,0.00047383197651623427,0.00013196579127196508,9.268742194516237e-05,4.10601170235033e-05,0.00018163872877511683,0.00014272380693027933,4.734917851916945e-05,3.3629085053131285e-05,1.3492490450763988e-06,1.0296677459180849e-06,1.1979822808786901e-05,4.8551210042291994e-05,3.806330352354169e-05,1.1342205145606453e-05,7.954238838985988e-06,1.9105647423094e-07,1.3727055343037186e-07,2.373690438929039e-06,7.877166795800446e-06,5.042988804024068e-06,1.1374325563745051e-07,0.023515374031272438
60.7,0.0032519395776796226,0.0005163154050456044,0.002214173989897871,0.0012897788647103262,0.00013024161324018423,0.0006413583154720599,0.0004723879412123399,0.00013128502188340858,9.217391645383302e-05,4.092993183350586e-05,0.00018132844283470838,0.00014229818228504213,4.7103695326137115e-05,3.3441524700414174e-05,1.3393045679652635e-06,1.021804433944769e-06,1.1937540225575748e-05,4.8471206722464414e-05,3.795060584467919e-05,1.1283357446246637e-05,7.909818183586325e-06,1.896520250912823e-07,1.362255712922241e-07,2.3649886468849744e-06,7.864292455616742e-06,5.028069453955444e-06,1.1325472798338402e-07,0.023461993380268647
60.75,0.0032489294894015434,0.0005162794641796398,0.002209082877303072,0.001285691627578879,0.00012998087970060216,0.000640140739672107,0.0004709479097512149,0.00013060806275455686,9.166346699092841e-05,4.080108896530472e-05,0.00018101819220534674,0.00014187363907988343,4.685958603785738e-05,3.325508413036934e-05,1.3294393835737913e-06,1.0140056843593044e-06,1.1895683944235142e-05,4.839118941127859e-05,3.783818616754886e-05,1.1224838238160139e-05,7.865662070251934e-06,1.8825527439793028e-07,1.351864604969535e-07,2.3563756649515113e-06,7.851392461857878e-06,5.013160240301785e-06,1.1277285286435357e-07,0.0234087781287147
60.800000000000004,0.003245921107277069,0.0005162446623842265,0.0022040034312953835,0.001281617618465507,0.00012972311693144032,0.0006389242928973577,0.00046951187599492106,0.00012993489117135872,9.115605429251182e-05,4.067357739898918e-05,0.00018070798096592855,0.00014145017667399932,4.6616842533257465e-05,3.30697563040124e-05,1.3196528135399878e-06,1.006270930936301e-06,1.1854250513679108e-05,4.831115931543278e-05,3.772604438225482e-05,1.1166645278258682e-05,7.821768458269449e-06,1.8686620107655205e-07,1.341531618614028e-07,2.347852972647161e-06,7.838467649151066e-06,4.998261809302342e-06,1.1229784852603604e-07,0.02335572764813209
60.85,0.0032429144338215043,0.0005162109778131137,0.002198935630469223,0.001277556796998798,0.00012946829890177997,0.0006377089837614744,0.0004680798337649929,0.0001292654845614972,9.065165922150396e-05,4.05473861863031e-05,0.00018039781316671859,0.00014102779440433794,4.637545674078229e-05,3.288553422812596e-05,1.309944185684593e-06,9.985996127250434e-07,1.1813236505379539e-05,4.823111763280967e-05,3.761418036304789e-05,1.1108776360732622e-05,7.778135347596553e-06,1.85484890927739e-07,1.331257119066208e-07,2.3394219232385317e-06,7.82551941633741e-06,4.983375487969716e-06,1.118295952831788e-07,0.023302841317243136
60.900000000000006,0.0032399094715383813,0.0005161783887999199,0.002193879453415874,0.0012735091229011983,0.00012921639975559828,0.0006364948207965699,0.00046665177684302817,0.00012859982049348082,9.015026276682318e-05,4.042250445029714e-05,0.0001800876928294317,0.00014060649158584933,4.6135420638093026e-05,3.270241095495888e-05,1.3003128339518716e-06,9.909911739980796e-07,1.1772638513286098e-05,4.8151065552674014e-05,3.7502593969571974e-05,1.1051229324199561e-05,7.73476078779112e-06,1.8411154171747646e-07,1.3210426543006326e-07,2.3310836918257002e-06,7.812549696654178e-06,4.968503254102207e-06,1.1136777905198143e-07,0.023250118522238676
60.95,0.003236906222919479,0.0005161468738570579,0.002188834878723844,0.001269474555989061,0.0001289673938108647,0.0006352818124536117,0.00046522769897127666,0.0001279378766757421,8.965184604253254e-05,4.029892138498168e-05,0.00017977762394731658,0.00014018626751173432,4.5896726251767806e-05,3.252037958192795e-05,1.2907580983510319e-06,9.83445064200369e-07,1.1732453153737596e-05,4.807100425589543e-05,3.7391285048331694e-05,1.0994002058059576e-05,7.69164288598152e-06,1.8274645700511508e-07,1.3108909797072276e-07,2.322839228845948e-06,7.799560913577524e-06,4.953647682713987e-06,1.1091209080403467e-07,0.02319755865682897
61.0,0.0032339046904448438,0.0005161164116746645,0.002183801884979205,0.0012654530561726823,0.0001287212555586389,0.0006340699671028247,0.00046380759385322105,0.00012727963095574043,8.915639028699176e-05,4.0176626254979986e-05,0.00017946761048523967,0.0001397671214536908,4.5659365657003595e-05,3.233943325132095e-05,1.28127932489822e-06,9.75960737898941e-07,1.1692677065364138e-05,4.799093491519126e-05,3.7280253434348264e-05,1.0937092507891503e-05,7.648779813672807e-06,1.8139002805532788e-07,1.3008057992792975e-07,2.314689220168797e-06,7.786555923450592e-06,4.938811870064098e-06,1.104624025148722e-07,0.023145161121865057
