Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_7p1/2(2),J_7p3/2(3),J_total_Ts_relativistic
64.85000000000001,0.0027861861917719112,0.0004174719298488281,0.002816663894708951,0.0016126159392640183,0.0002459480842371241,0.0006415261482247892,0.0006028930772453247,0.0002389569821433267,0.00015816402378578836,0.00010261730630399288,0.0001714466488603687,0.00019164188243607695,9.475664617585036e-05,6.430746080349662e-05,3.878873051295921e-06,2.82378071078477e-06,3.5395504960944514e-05,4.981762122266385e-05,5.7694374103303186e-05,2.7685455813323497e-05,1.868954176663413e-05,1.0726575021264505e-06,7.731155964068286e-07,9.56216297747159e-06,1.1939464673676455e-05,1.2614209729603362e-05,4.42033345289723e-06,2.8185028053485847e-06,1.5956602574259815e-06,1.4434207878187113e-06,7.971660079882687e-07,0.027481096705896473
64.9,0.002784336982536437,0.00041667250311111525,0.0028122217916079374,0.0016083715998877915,0.000244805122851569,0.0006410621440076548,0.0006014782696438538,0.00023789710864987275,0.00015739413988792773,0.00010210944447677775,0.00017138516417089655,0.00019122035066595493,9.433755502782103e-05,6.399382658783337e-05,3.853287292738803e-06,2.804327936445259e-06,3.5218362141074555e-05,4.980513373446288e-05,5.757050646408252e-05,2.7563184023758705e-05,1.859836424185806e-05,1.0655688260256882e-06,7.677774830391144e-07,9.514190541761139e-06,1.1936820621072042e-05,1.2587263962861234e-05,4.40097701139387e-06,2.8048752126624356e-06,1.5875387946808855e-06,1.4431125723644961e-06,7.954597212328017e-07,0.02742312747849902
64.95,0.00278248824631452,0.00041587876288228095,0.002807785842391984,0.0016041383258229244,0.00024366832490787225,0.0006405967376760537,0.0006000659055170803,0.0002368423088683582,0.00015662825857350223,0.00010160417501690196,0.00017132314133201066,0.00019079933006055683,9.392044167976756e-05,6.368181401297446e-05,3.8278841945821745e-06,2.785019218929429e-06,3.504210788602125e-05,4.9792489553816803e-05,5.744676445177523e-05,2.744148621246412e-05,1.850765708487429e-05,1.0585317752768632e-06,7.624799213187434e-07,9.466458465830648e-06,1.1934141168379867e-05,1.256036193010174e-05,4.381724481508296e-06,2.7913297175020923e-06,1.579447694998819e-06,1.4427988382995282e-06,7.937575436764389e-07,0.027365326062261382
65.0,0.0027806399847907295,0.00041509067784370197,0.0028033560449152346,0.0015999160920663726,0.0002425376640109294,0.0006401299370695133,0.0005986559879389362,0.00023579255717978727,0.00015586635798703878,0.00010110148783094466,0.00017126058105626878,0.00019037882342870876,9.350529649154439e-05,6.337141439001967e-05,3.8026623575468527e-06,2.765853419114045e-06,3.486673887018457e-05,4.9779688561079484e-05,5.7323149101193435e-05,2.7320359638457384e-05,1.8417417827570245e-05,1.0515459872646703e-06,7.572226259218519e-07,9.418965281469846e-06,1.1931426351809554e-05,1.253350491965165e-05,4.362571817990293e-06,2.7778628116816544e-06,1.571389159584949e-06,1.4424794837526084e-06,7.920595736971364e-07,0.027307691856029086
65.05,0.002778792199645441,0.0004143082168072668,0.002798932396996334,0.0015957048736408171,0.00024141311383528302,0.0006396617500305894,0.0005972485199151499,0.00023474782809829455,0.00015510841639611517,0.00010060137284095232,0.0001711974840832248,0.00018995883354769623,9.309210986928172e-05,6.306261907682178e-05,3.777620393771423e-06,2.746829407434657e-06,3.4692251771274455e-05,4.976673064896405e-05,5.719966143721968e-05,2.7199801572897042e-05,1.8327644014294465e-05,1.044611082743793e-06,7.520052936962693e-07,9.371709509554015e-06,1.1928676175208719e-05,1.2506693821849561e-05,4.343514816256642e-06,2.764470854187175e-06,1.5633654963987216e-06,1.4421544847299721e-06,7.903662798079789e-07,0.02725022425888438
65.10000000000001,0.0027769448925548394,0.00041353134871500134,0.0027945148964186248,0.0015915046455948717,0.00024029464812531156,0.0006391921844044488,0.0005958435043837249,0.00023370809627045638,0.00015435441219066286,0.00010010381998466909,0.00017113385117903317,0.0001895393631634427,9.268087226518848e-05,6.275541947774833e-05,3.7527569267136474e-06,2.727946063800959e-06,3.4518643270413245e-05,4.975361572238195e-05,5.707630247483147e-05,2.7079809298598073e-05,1.8238333201094852e-05,1.0377266656435431e-06,7.46827603440915e-07,9.324689672501321e-06,1.1925890607992648e-05,1.2479929114748824e-05,4.324549194170775e-06,2.751150145326449e-06,1.5553790456573097e-06,1.4418238886531936e-06,7.886784643909932e-07,0.02719292267059344
65.15,0.0027750980651909253,0.0004127600426386957,0.0027901035409303495,0.0015873153830032946,0.00023918224069541502,0.0006387212480384567,0.0005944409442154198,0.0002326733364746071,0.00015360432388227446,9.960881921576453e-05,0.00017106968313605734,0.00018912041499068833,9.227157417735627e-05,6.24498070434448e-05,3.728070591052802e-06,2.709202277512968e-06,3.4345910052236955e-05,4.974034369828348e-05,5.695307321911656e-05,2.6960380109563284e-05,1.8149482954977092e-05,1.0308923232893796e-06,7.416892161178092e-07,9.277904306773945e-06,1.1923069583851462e-05,1.2453210858464647e-05,4.30567067375925e-06,2.7378969995419206e-06,1.5474321111924956e-06,1.4414877973906867e-06,7.869970921643324e-07,0.02713578649167288
65.2,0.0027732517192215122,0.0004119942677795289,0.0027856983282448385,0.0015831370609671858,0.0002380758654301927,0.0006382489487817693,0.0005930408422142218,0.00023164352362015553,0.00015285813010351308,9.911636050405645e-05,0.00017100498077248196,0.00018870199171316734,9.186420614956263e-05,6.214577327059789e-05,3.703560032592833e-06,2.690596947177923e-06,3.417404880499483e-05,4.972691450549966e-05,5.682997466527896e-05,2.684151131053906e-05,1.806109085319722e-05,1.024107627034826e-06,7.365897754899296e-07,9.231351975163149e-06,1.192021300027199e-05,1.242653869822458e-05,4.286875060916786e-06,2.7247078147659428e-06,1.5395269018198651e-06,1.441146342887415e-06,7.853230419207308e-07,0.02707881512324435
65.25,0.002771405856310234,0.00041123399346769564,0.0027812992560407117,0.0015789696546141946,0.00023697549628461933,0.000637775294484931,0.0005916432011178223,0.00023061863274690772,0.0001521158096072274,9.862643383573172e-05,0.00017093974493192902,0.00018828409598378623,9.145875877107598e-05,6.184330970170053e-05,3.679223908166462e-06,2.6721289806280096e-06,3.4003056220648145e-05,4.971332808458563e-05,5.6707007798637256e-05,2.6723200216604778e-05,1.7973154482602677e-05,1.0173721332888734e-06,7.315289091693675e-07,9.185031278603291e-06,1.1917320718894575e-05,1.2399911875998053e-05,4.2681583214131996e-06,2.7115791366949208e-06,1.5316654851701564e-06,1.440799660015873e-06,7.836568709616286e-07,0.027022007966942648
65.3,0.0027695604781165463,0.00041047918916203206,0.002776906321962071,0.0015748131390987189,0.0002358811072842149,0.0006373002929994777,0.0005902480235980883,0.00022959863902439158,0.00015137734126586958,9.813902921356306e-05,0.00017087397648307763,0.00018786673042480112,9.105522267646035e-05,6.154240792481769e-05,3.6550608855401256e-06,2.6537972948388295e-06,3.3832928994967464e-05,4.969958438766543e-05,5.6584173594615624e-05,2.6605444152803332e-05,1.788567143903437e-05,1.0106853849157742e-06,7.26506230051796e-07,9.138940867268853e-06,1.191439256670748e-05,1.2373329250403896e-05,4.249516651825411e-06,2.698507716931774e-06,1.5238497544713643e-06,1.440447861741487e-06,7.819986718870054e-07,0.02696536442511348
65.35000000000001,0.002767715586295729,0.0004097298244496417,0.0027725195236186955,0.0015706674896021023,0.00023479267252520992,0.0006368239521775433,0.0005888553122615322,0.00022858351775118478,0.00015064270407081688,9.76541366571225e-05,0.0001708076763192877,0.00018744989762799473,9.065358854538075e-05,6.124305957335287e-05,3.6310696433197786e-06,2.635600815848618e-06,3.3663663827628716e-05,4.968568337827817e-05,5.646147301872888e-05,2.648824045382023e-05,1.7798639326801702e-05,1.004046912976624e-06,7.215213381054964e-07,9.093079450723508e-06,1.191142833806413e-05,1.2346789324429504e-05,4.230946544333808e-06,2.6854905645064105e-06,1.5160814069039536e-06,1.4400910210381873e-06,7.803480572620653e-07,0.026908883901403814
65.4,0.0027658711824988915,0.0004089858690455224,0.0027681388585862375,0.0015665326813328363,0.00023371016617470763,0.0006363462798714732,0.0005874650696497815,0.0002275732443542473,0.00014991187713169794,9.717174620299209e-05,0.00017074084535822738,0.0001870336001548537,9.025384710240946e-05,6.094525632581615e-05,3.607248870857585e-06,2.617538478678245e-06,3.349525742230823e-05,4.9671625031225764e-05,5.633890702656303e-05,2.637158646371769e-05,1.771205575824107e-05,9.974562387752882e-07,7.165738224761489e-07,9.047445806909543e-06,1.1908427797491237e-05,1.232029028034343e-05,4.21244484460493e-06,2.6725249907468913e-06,1.5083619306941096e-06,1.439729162479674e-06,7.787042489203568e-07,0.02685256580166855
65.45,0.0027640272683729728,0.00040824729279219125,0.002763764324406412,0.0015624086895267464,0.00023263356247083856,0.0006358672839334403,0.0005860772982400424,0.00022656779438825432,0.0001491848396757209,9.669184790497009e-05,0.00017067348454150402,0.00018661784053674435,8.98559891168317e-05,6.0648989905592365e-05,3.5835972681593884e-06,2.599609227251903e-06,3.3327706486776085e-05,4.965740933242195e-05,5.6216476563752184e-05,2.6255479535728555e-05,1.7625918353366214e-05,9.909128761651795e-07,7.116632638623996e-07,9.002038789789427e-06,1.190539068323928e-05,1.2293830021047435e-05,4.194008802201111e-06,2.6596086477749513e-06,1.5006925972888567e-06,1.4393622645364707e-06,7.77066205751751e-07,0.026796409534984997
65.5,0.002762183845560746,0.00040751406565931174,0.0027593959185871924,0.0015582954894471901,0.00023156283572291358,0.0006353869722150677,0.0005846920004455655,0.0002255671435349354,0.00014846157104700698,9.62144318342752e-05,0.00017060559483429903,0.00018620262127508919,8.946000540245302e-05,6.035425208071099e-05,3.5601135457930887e-06,2.581812014318584e-06,3.316100773298872e-05,4.964303627874288e-05,5.609418256595408e-05,2.6139917032114732e-05,1.7540224739617885e-05,9.844163340684e-07,7.067892371120814e-07,8.956857335479194e-06,1.190231671151121e-05,1.2267406216996377e-05,4.175636113095804e-06,2.6467395610054835e-06,1.4930744548813567e-06,1.4389902717789316e-06,7.754327245083232e-07,0.026740414514566137
65.55,0.002760340915700822,0.0004067861577433197,0.0027550336386030013,0.0015541930563852467,0.0002304979603115711,0.0006349053525670553,0.0005833091786161074,0.00022457126760241529,0.000147742050705927,9.573948807974697e-05,0.00017053717722500622,0.00018578794484154268,8.906588681740646e-05,6.006103466361667e-05,3.536796424797814e-06,2.56414580137426e-06,3.2995157877180044e-05,4.96285058778791e-05,5.597202595882529e-05,2.6024896324092496e-05,1.7454972551717487e-05,9.779661191546515e-07,7.019513139848048e-07,8.911900466743677e-06,1.189920558129078e-05,1.2241016357715257e-05,4.157324953929111e-06,2.63391615594364e-06,1.485508320204501e-06,1.4386131147060687e-06,7.738024926392574e-07,0.026684580158493905
65.60000000000001,0.002758498480427651,0.0004060635392670498,0.0027506774818949024,0.0015501013656599033,0.00022943891068891975,0.0006344224328388107,0.0005819288350383903,0.00022358014252455796,0.00014702625822844137,9.526700674804289e-05,0.00017046823272487383,0.0001853738136781665,8.867362426396036e-05,5.9769329510940665e-05,3.513644636593917e-06,2.546609558584785e-06,3.283015363995137e-05,4.9613818148189e-05,5.5850007657997767e-05,2.5910414791826284e-05,1.7370159431627668e-05,9.715617386244137e-07,6.971490660236768e-07,8.867167295757315e-06,1.1896056979678879e-05,1.2214657806863959e-05,4.139074007627872e-06,2.6211372793341833e-06,1.477994766745324e-06,1.438230733873098e-06,7.721741253602813e-07,0.026628905890352387
65.65,0.0027566565413715276,0.0004053461805793627,0.002746327445870796,0.001546020392618248,0.00022838566137867834,0.0006339382208780866,0.0005805509719365619,0.00022259374436031532,0.0001463141733054447,9.479697796383306e-05,0.00017039876236765028,0.00018496023019760503,8.828320868832715e-05,5.9479128523273707e-05,3.49065692289382e-06,2.529202264709536e-06,3.266599174636027e-05,4.95989731185538e-05,5.572812856905868e-05,2.579646982449126e-05,1.728578302862079e-05,9.652027030390838e-07,6.923820674770884e-07,8.822657025069605e-06,1.189287058763488e-05,1.218832785974163e-05,4.1208824799675465e-06,2.6084022143897195e-06,1.4705341091144787e-06,1.4378431043461895e-06,7.705462385948034e-07,0.026573391139898542
65.7,0.002754815100158592,0.00040463405215477064,0.0027419835279056007,0.0015419501126356457,0.00022733818697630824,0.0006334527245306197,0.0005791755914726489,0.00022161204929307629,0.00014560577574211224,9.432939186999041e-05,0.0001703287672092331,0.00018454719678325933,8.789463108047154e-05,5.919042364493896e-05,3.467832035613602e-06,2.5119229070257145e-06,3.250266892600776e-05,4.958397082823387e-05,5.560638958753452e-05,2.568305882040283e-05,1.7201840999453448e-05,9.588885291400826e-07,6.876498982108534e-07,8.778368946750676e-06,1.188964608601047e-05,1.2162023802084506e-05,4.102750106607506e-06,2.5957106894863702e-06,1.4631263849410797e-06,1.4374502562710338e-06,7.689175815516074e-07,0.026518035343824603
65.75,0.0027529741584108335,0.00040392712459306487,0.0027376457253414518,0.0015378905011159268,0.00022629646214914473,0.0006329659516397775,0.0005778026957470126,0.0002206350336300218,0.0001449010454572516,9.386423862777908e-05,0.00017025824832732185,0.00018413471578946188,8.750788247392037e-05,5.89032068637668e-05,3.4451687367854466e-06,2.494770481253396e-06,3.234018191312471e-05,4.956881132672666e-05,5.548479159888166e-05,2.557017918721111e-05,1.7118331008643968e-05,9.526187425995039e-07,6.829521465515771e-07,8.734302439730035e-06,1.1886383161756002e-05,1.2135742968993824e-05,4.084677150127512e-06,2.5830628794482994e-06,1.4557713370554398e-06,1.437052287617342e-06,7.672872018368844e-07,0.026462837946515917
65.8,0.0027511337177460954,0.00040322536861894245,0.002733314035487886,0.0015338415334915669,0.00022526046163652251,0.0006324779100462072,0.000576432286798801,0.00021966267380148168,0.0001441999624826573,9.340150841703914e-05,0.00017018720682107418,0.0001837227895416504,8.712295394557235e-05,5.861747021087014e-05,3.422665798470858e-06,2.4777439914812515e-06,3.2178527446656706e-05,4.9553494673626075e-05,5.536333547848436e-05,2.5457828342155817e-05,1.7035250728846778e-05,9.463928806464659e-07,6.782884120037961e-07,8.690456965377984e-06,1.188308151417403e-05,1.2109482802833291e-05,4.066664386664241e-06,2.5704593984166632e-06,1.448468399617852e-06,1.4366493661209712e-06,7.656545795181613e-07,0.026407798400601395
65.85000000000001,0.002749293779778075,0.00040252875508163316,0.0027289884556220318,0.0015298031852238633,0.00022423016024989697,0.0006319886075874904,0.0005750643666063978,0.00021869494636029445,0.00014350250696246875,9.294119143636813e-05,0.00017011564381076556,0.00018331142033654107,8.673983661550841e-05,5.833320576042068e-05,3.400322002674654e-06,2.4608424500929554e-06,3.201770227034764e-05,4.9538020938483294e-05,5.524202209166162e-05,2.5346003712376487e-05,1.6952597841316088e-05,9.402104945160951e-07,6.73658307786273e-07,8.646832061415299e-06,1.1879740861091792e-05,1.2083240908959047e-05,4.048713081914405e-06,2.55790128336437e-06,1.4412166920859311e-06,1.4362417191399518e-06,7.640196650207307e-07,0.026352916167094377
65.9,0.0027474543461163303,0.0004018372549545274,0.0027246689829888006,0.0015257754318031178,0.00022320553287296285,0.0006314980520978022,0.0005736989370878727,0.00021773182798117197,0.00014280865915253284,9.248327790330046e-05,0.00017004356043745245,0.00018290061044230228,8.6358521646803e-05,5.8050405629426594e-05,3.3781361412597736e-06,2.4440648776942985e-06,3.1857703132822254e-05,4.952239020066913e-05,5.5120852293684224e-05,2.523470273527169e-05,1.687037003644941e-05,9.340711516718438e-07,6.690614631366993e-07,8.603427334270907e-06,1.1876360944823849e-05,1.2057015108188328e-05,4.030824956538765e-06,2.5453899675948597e-06,1.434015024434281e-06,1.4358296123660499e-06,7.623827874549669e-07,0.026298190715023553
65.95,0.0027456154183662807,0.00040115083933480226,0.0027203556148010684,0.0015217582487488048,0.00022218655446176586,0.0006310062514075734,0.0005723360001014244,0.00021677329546006418,0.00014211839941976806,9.202775805448223e-05,0.00016997095786263873,0.00018249036209872646,8.597900024533493e-05,5.7769061977510304e-05,3.3561070158627883e-06,2.427410303040928e-06,3.169852678766692e-05,4.950660254923783e-05,5.4999826929802404e-05,2.512392285889929e-05,1.678856501439932e-05,9.279744377565295e-07,6.644975253388694e-07,8.56024245003872e-06,1.1872941537798045e-05,1.2030803484975558e-05,4.013002141355185e-06,2.532927244034141e-06,1.4268619159173397e-06,1.4354133206203996e-06,7.607444515302961e-07,0.02624362152061495
66.0,0.002743776998129211,0.0004004694794430501,0.002716048348239868,0.0015177516116097486,0.00022117320004481314,0.0006305132133431592,0.000570975557445827,0.00021581932571352984,0.00014143170824153407,9.157462214584462e-05,0.00016989783726794572,0.00018208067751740277,8.560126365959979e-05,5.748916700668804e-05,3.3342334378102406e-06,2.4108777629668022e-06,3.1540169993509516e-05,4.949065808279237e-05,5.487894683528561e-05,2.5013661542409956e-05,1.6707180485741184e-05,9.219199582331235e-07,6.599661614321412e-07,8.517277124213742e-06,1.1869482447722564e-05,1.200460443034633e-05,3.995247123118865e-06,2.52051521873753e-06,1.419755628078427e-06,1.4349930957050326e-06,7.591050924981849e-07,0.026189208066246052
66.05,0.0027419390870022744,0.0003997931466229059,0.002711747180454573,0.001513755495964294,0.00022016544472317824,0.0006300189457265104,0.0005696176108608707,0.000214869895778109,0.00014074856620500376,9.112386045277358e-05,0.00016982419985478531,0.00018167155888188885,8.52253031805223e-05,5.721071296114996e-05,3.3125142280357067e-06,2.3944663023132837e-06,3.138262951409776e-05,4.9474556909351216e-05,5.4758212835474376e-05,2.490391625650425e-05,1.6626214172182596e-05,9.159073396825803e-07,6.554670595694201e-07,8.474531110412083e-06,1.1865983522178863e-05,1.1978416678738703e-05,3.977562682111837e-06,2.508156255703462e-06,1.412694210915998e-06,1.434569136962296e-06,7.574648832494836e-07,0.026134949839471247
66.10000000000001,0.0027401016865784954,0.00039912181234067476,0.0027074521085630856,0.0015097698774204748,0.0002191632636706021,0.0006295234563748497,0.0005682621620278022,0.00021392498280969842,0.00014006895400653886,9.067546327027667e-05,0.00016975004684403677,0.000181263008347882,8.485111014126925e-05,5.6933692127041225e-05,3.290948216997606e-06,2.378174973858885e-06,3.122590211837624e-05,4.9458299146216546e-05,5.463762574584476e-05,2.4794684483903795e-05,1.654566380729973e-05,9.099362307329665e-07,6.509999299970261e-07,8.432004188300355e-06,1.1862444652534918e-05,1.195223933801723e-05,3.95995182315502e-06,2.495852914720763e-06,1.4056755594203618e-06,1.4341415696039013e-06,7.558236648155231e-07,0.026080846332350412
66.15,0.002738264798446775,0.00039845544818496113,0.0027031631296520232,0.0015057947316161854,0.0002181666321335915,0.0006290267531003527,0.0005669092125697641,0.00021298456408293167,0.00013939285245106997,9.022942091314756e-05,0.0001696753794757265,0.00018085502804339066,8.44786759170635e-05,5.665809683224442e-05,3.2695342445977837e-06,2.362002838249689e-06,3.1069984580562225e-05,4.9441884919843914e-05,5.4517186372085584e-05,2.468596371982648e-05,1.6465527137285183e-05,9.040063026015766e-07,6.465645056374e-07,8.389696150976051e-06,1.1858865777085187e-05,1.1926071912055962e-05,3.94241770196869e-06,2.483607884480568e-06,1.3986974763711842e-06,1.4337104342228176e-06,7.541810082578883e-07,0.02602689704112191
66.2,0.002736428424191891,0.00039779402586629547,0.002698880240776899,0.0015018300342193407,0.00021717552543151092,0.0006285288437098317,0.0005655587640522278,0.00021204861699055934,0.00013872024245147803,8.978572371612657e-05,0.00016960019900871131,0.00018044762006890408,8.410799192499743e-05,5.6383919446162116e-05,3.248271160100766e-06,2.345948963930361e-06,3.091487368021975e-05,4.942531436571332e-05,5.439689551018777e-05,2.4577751472454994e-05,1.638580192169107e-05,8.981172492394426e-07,6.421605422635202e-07,8.347606792051315e-06,1.18552468833379e-05,1.1899914315430187e-05,3.924963549003619e-06,2.471423913488165e-06,1.3917577365486473e-06,1.4332756887244495e-06,7.525363517047527e-07,0.02597310146606577
66.25,0.002734592565394504,0.00039713751721676393,0.00269460343896231,0.0014978757609280442,0.00021618991895667309,0.000628029736004425,0.0005642108179834302,0.00021111711904283514,0.00013805110502798117,8.93443620340595e-05,0.00016952450672036486,0.00018004078649756287,8.373904962384802e-05,5.611115237950122e-05,3.227157822053802e-06,2.3300124270758455e-06,3.076056620233276e-05,4.940858762820171e-05,5.427675394654601e-05,2.4470045263389002e-05,1.6306485934151922e-05,8.922687870756365e-07,6.37787818262087e-07,8.305735892698912e-06,1.1851588009386554e-05,1.1873766879911248e-05,3.907592592923005e-06,2.4593037413740585e-06,1.3848541474640464e-06,1.4328372217981618e-06,7.508891334709787e-07,0.025919459111331856
66.3,0.002732757223631158,0.00039648589418963653,0.0026903327212021194,0.0014939318874707488,0.0002152097881744246,0.0006275294377792904,0.0005628653758148044,0.00021019004786690368,0.000137385421307524,8.890532624205308e-05,0.0001694483039062672,0.0001796345293753284,8.337184051389187e-05,5.583978808405783e-05,3.2061930982075964e-06,2.314192311523666e-06,3.06070589373766e-05,4.939170486045685e-05,5.41567624580715e-05,2.436284262807048e-05,1.62275769630714e-05,8.864606543666742e-07,6.334461339906587e-07,8.264083208919455e-06,1.1847889244320415e-05,1.1847630352620453e-05,3.890307985829224e-06,2.447250033023685e-06,1.3779846023469972e-06,1.4323948754028704e-06,7.492388711930668e-07,0.025865969484591814
66.35000000000001,0.002730922400474286,0.00039583912885899605,0.00268606808445964,0.0014899983896064165,0.00021423510862322764,0.0006270279568233012,0.0005615224389414094,0.00020926738120619122,0.0001367231725231704,8.846860673562772e-05,0.00016937159187989777,0.00017922885072115175,8.300635613672089e-05,5.5569819052503056e-05,3.1853758654377534e-06,2.2984877087068507e-06,3.0454348681388274e-05,4.937466622427254e-05,5.403692181231507e-05,2.4256141116172705e-05,1.614907281225786e-05,8.806926101641866e-07,6.291353107419996e-07,8.222648459284565e-06,1.184415072764817e-05,1.1821505885864845e-05,3.8731127321150485e-06,2.4352653175534455e-06,1.3711471223216647e-06,1.431948472695707e-06,7.475851893563002e-07,0.025812632096528787
66.4,0.0027290880974922124,0.00039519719341936783,0.00268180952566782,0.0014860752431246815,0.00021326585591473923,0.0006265253009187485,0.00056018200870236,0.00020834909691980083,0.00013606434001350035,8.803419393086799e-05,0.00016929437197233142,0.0001788237525271428,8.264258807505892e-05,5.5301237818170184e-05,3.1647050096669578e-06,2.282897717587496e-06,3.0302432236035415e-05,4.935747188996518e-05,5.39172327675996e-05,2.41499382919441e-05,1.607097130149477e-05,8.74964432921576e-07,6.248551893366698e-07,8.181431313400975e-06,1.1840372647729225e-05,1.1795395018845277e-05,3.856009622507718e-06,2.423351933617479e-06,1.3643398862723828e-06,1.4314978473217795e-06,7.459278341440214e-07,0.025759446460287445
66.45,0.0027272543162491568,0.00039456006018534804,0.002677557041729418,0.001482162423846,0.0002123020057338842,0.0006260214778410459,0.0005588440863812498,0.00020743517298190789,0.00013540890522200857,8.760207826456932e-05,0.00016921664553193742,0.00017841923675873764,8.228052795257794e-05,5.503403695484198e-05,3.144179425787795e-06,2.267421444590894e-06,3.0151306408683575e-05,4.93401220362516e-05,5.379769607315996e-05,2.404423173449822e-05,1.599327026703263e-05,8.692759187674426e-07,6.206056283721861e-07,8.140431381325612e-06,1.1836555239227967e-05,1.1769299651592524e-05,3.839001174509692e-06,2.411511981915608e-06,1.3575612486028922e-06,1.4310428698786556e-06,7.442667169247786e-07,0.025706412091012192
66.5,0.0027254210583052356,0.0003939277015912342,0.002673310629517192,0.0014782599076218095,0.00021134353383892715,0.0006255164953584382,0.0005575086732065768,0.0002065255874811611,0.00013475684969650815,8.717225019438311e-05,0.0001691384139240819,0.00017801530535486665,8.192016743371585e-05,5.4768209076539754e-05,3.123798017586323e-06,2.252058003540313e-06,3.0000968012462557e-05,4.9322616850128166e-05,5.367831246928947e-05,2.393901903804333e-05,1.591596756199136e-05,8.636268794801579e-07,6.16386502163875e-07,8.099648204142956e-06,1.1832698779627323e-05,1.1743222011646633e-05,3.822089580069886e-06,2.399747285177466e-06,1.3508097466803284e-06,1.4305834676227737e-06,7.426020023895856e-07,0.025653528505525523
66.55,0.0027235883252164673,0.0003933000901906547,0.0026690702858740752,0.0014743676703346822,0.00021039041606153955,0.0006250103612317155,0.0005561757703521654,0.00020562031862008537,0.00013410815508853657,8.674470019895858e-05,0.0001690596785308332,0.00017761196022812156,8.156149822349424e-05,5.450374683731293e-05,3.1035596976662995e-06,2.236806515592349e-06,2.985141386633123e-05,4.9304956526751104e-05,5.3559082687490745e-05,2.3834297812044945e-05,1.583906105666289e-05,8.580171402037218e-07,6.121976984185146e-07,8.059081245892111e-06,1.1828803584858389e-05,1.1717164614144166e-05,3.805276660986647e-06,2.388059355403827e-06,1.344084100986288e-06,1.430119634180147e-06,7.409342201467497e-07,0.02560079522208659
66.60000000000001,0.002721756118534775,0.0003926771986561989,0.002664836007613358,0.0014704856878984738,0.000209442628306863,0.0006245030832139296,0.0005548453789375851,0.00020471934471448755,0.00013346280315276523,8.631941877808206e-05,0.00016898044075067014,0.0001772092032649219,8.120451206733682e-05,5.4240642931029564e-05,3.083463387374089e-06,2.2216661091728765e-06,2.9702640795141034e-05,4.928714126931801e-05,5.3440007450629316e-05,2.373006568131669e-05,1.5762548638706185e-05,8.52446536950077e-07,6.080391156870665e-07,8.018729887004247e-06,1.1824870004122591e-05,1.1691130216114588e-05,3.7885638322823226e-06,2.376449367817672e-06,1.3373832116826354e-06,1.4296514272980069e-06,7.392643458047241e-07,0.025548211760073627
66.65,0.002719924439807991,0.00039205899977904805,0.0026606077915188723,0.0014666139362584788,0.0002085001465535706,0.0006239946690501153,0.0005535175000285703,0.00020382264419286633,0.00013282077574641287,8.589639645281417e-05,0.0001689007019981938,0.00017680703632568168,8.084920075088877e-05,5.3978890091168215e-05,3.0635080167242727e-06,2.2066359199135997e-06,2.955464562969843e-05,4.926917128895054e-05,5.332108747308808e-05,2.362632028603609e-05,1.568642821322877e-05,8.469149139371212e-07,6.039106606470249e-07,7.978593419380914e-06,1.1820898414000995e-05,1.1665121765907218e-05,3.771952073616496e-06,2.364918140846976e-06,1.330706155330608e-06,1.42917895454361e-06,7.37593787636304e-07,0.025495777639406858
66.7,0.002718093290579858,0.00039144546646860526,0.0026563856343451617,0.0014627523913915718,0.0002075629468539219,0.0006234851264770152,0.0005521921346374339,0.00020293019559582267,0.00013218205482866074,8.54756237656233e-05,0.00016882046370384165,0.00017640546124497426,8.049555609983574e-05,5.3718481090609925e-05,3.043692524325862e-06,2.1917150905891483e-06,2.9407425206825667e-05,4.925104680457813e-05,5.3202323460920324e-05,2.352305928168277e-05,1.5610697702750783e-05,8.414221208147083e-07,5.998122452680785e-07,7.938671043211004e-06,1.1816889211961705e-05,1.1639142348770773e-05,3.7554419087222142e-06,2.3534661215255194e-06,1.3240521848756757e-06,1.428702349073064e-06,7.359242434446511e-07,0.025443492379617356
66.75,0.0027162626723900335,0.00039083657175212685,0.0026521695328176674,0.0014589010293063578,0.00020663100533381722,0.0006229744632228076,0.0005508692837234825,0.00020204197757547562,0.0001315466224600726,8.505709128051765e-05,0.0001687397273136053,0.0001760044798316979,8.01435699797244e-05,5.345940874143194e-05,3.0240158573092344e-06,2.1769027710547876e-06,2.9260976369420742e-05,4.92327680428229e-05,5.308371611199981e-05,2.342028033889912e-05,1.5535355047050387e-05,8.359680098329876e-07,5.957437839169133e-07,7.898961865590158e-06,1.1812842809390393e-05,1.1613195129686843e-05,3.7390333928428928e-06,2.3420933759203434e-06,1.317420734836276e-06,1.4282217396535303e-06,7.342574535280264e-07,0.025391355498655316
