Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(6),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Er_relativistic
56.650000000000006,0.0028254750656910767,0.0006727498584320281,0.0005394940105349212,0.0003440174367603037,0.00016045123673396244,0.00015701512453471773,0.00010496381163655966,9.576452895055278e-06,7.3719291908163186e-06,3.961563663786023e-05,3.852341368015553e-05,2.5579664388770775e-05,2.3844837405457104e-06,1.8263673296154098e-06,1.1007544089597208e-08,8.90480373719765e-09,6.39349107030027e-06,5.011933597261117e-06,3.1469870004983857e-06,3.775367298547064e-07,0.010904199214180758
56.7,0.002820219999879257,0.0006715903570923147,0.0005372998845040958,0.000342431147463509,0.00016019690492863906,0.00015635718937100527,0.00010446418178676065,9.512655211232417e-06,7.320690065028118e-06,3.955461184753841e-05,3.836089871013879e-05,2.5456989908735672e-05,2.368477703927729e-06,1.813580232590688e-06,1.09077421662182e-08,8.823176981827344e-09,6.383679380469901e-06,4.990610977169369e-06,3.131740479351916e-06,3.769478835910063e-07,0.01087504694666311
56.75,0.002814974167539138,0.0006704314144791155,0.0005351155942809309,0.00034085278946331156,0.00015994246622138146,0.00015570226171224218,0.00010396711953523001,9.44932449612308e-06,7.269838950752773e-06,3.94935425120498e-05,3.8199129301435144e-05,2.5334949649526244e-05,2.3525896155335895e-06,1.8008905662259114e-06,1.0809104109318087e-08,8.742545112924639e-09,6.373848014639282e-06,4.969396815196824e-06,3.1165823472316995e-06,3.7635323288211925e-07,0.010845991455643052
56.800000000000004,0.002809737558022007,0.0006692730416403267,0.0005329410930098888,0.0003392823208088733,0.00015968792491125668,0.00015505032728029222,0.00010347261107352415,9.386457041343891e-06,7.219372678539055e-06,3.9432429808092727e-05,3.80381019263332e-05,2.5213540188563898e-05,2.3368185562948833e-06,1.7882975551454006e-06,1.0711701057939905e-08,8.662971207337304e-09,6.363998290443531e-06,4.948294917364605e-06,3.1015162284216677e-06,3.7575387282642144e-07,0.01081703237238145
56.85,0.0028045101606592134,0.000668115249539719,0.000530776334063468,0.00033771969977778086,0.00015943328527067465,0.0001544013718624007,0.00010298064266767497,9.324049170132458e-06,7.16928810662265e-06,3.937127490549719e-05,3.787781307352702e-05,2.509275812296443e-05,2.321163618635879e-06,1.7758004348673523e-06,1.0615598171661194e-08,8.58451479778921e-09,6.354131869876168e-06,4.927308589189464e-06,3.0865452771231173e-06,3.751512156831499e-07,0.010788169328562506
56.900000000000006,0.0027992919647623748,0.0006669580490572524,0.0005286212710411323,0.00033616488487481206,0.00015917855154542467,0.0001537553813109563,0.00010249120065781841,9.262097237060528e-06,7.1195821206695956e-06,3.931007896725121e-05,3.7718259248094665e-05,2.4972600069531812e-05,2.3056239055592177e-06,1.7633984508188446e-06,1.0520852611723915e-08,8.507230522456644e-09,6.34425071459255e-06,4.906440520943256e-06,3.0716720692641984e-06,3.74546711001032e-07,0.010759401954941968
56.95,0.0027940829596235944,0.0006658014509893938,0.0005264758577682507,0.00033461783483071123,0.000158923727954714,0.0001531123415432542,0.0001020042714578254,9.200597627750057e-06,7.070251633522331e-06,3.924884314952826e-05,3.7559436971457144e-05,2.4853062664710048e-05,2.2901985296447104e-06,1.7510908572527068e-06,1.0427510210014803e-08,8.431164590781202e-09,6.334357031453444e-06,4.885692693191829e-06,3.056898512857774e-06,3.7394155883904793e-07,0.010730729880054806
57.0,0.0027888831345156666,0.0006646454660494336,0.0005243400482950358,0.00033307850860096776,0.00015866881869120757,0.00015247223854125772,0.00010151984155493301,9.139546758591842e-06,7.021293584948114e-06,3.918756860171483e-05,3.740134278131633e-05,2.4734142564490548e-05,2.274886611989387e-06,1.7388769160972458e-06,1.0335601306413586e-08,8.356349547154249e-09,6.324453210039503e-06,4.865066305475314e-06,3.042225779870278e-06,3.7333652281306366e-07,0.010702152729222689
57.050000000000004,0.002783692478692289,0.0006634901048678054,0.0005222137968954895,0.0003315468653646026,0.00015841382792106983,0.00015183505835136108,0.00010103789750937766,9.078941076466927e-06,6.972704941389956e-06,3.912625646643765e-05,3.724397323157233e-05,2.4615836444274697e-05,2.2596872811190438e-06,1.726755895772123e-06,1.024513677752313e-08,8.28279897194448e-09,6.314541754147705e-06,4.84456173026277e-06,3.0276542620407585e-06,3.727319112512322e-07,0.010673670124032367
57.1,0.002778510981388271,0.0006623353779924067,0.000520097058066353,0.0003300228645229612,0.00015815875978400807,0.0001512007870841518,0.00010055842595402956,9.018777058470684e-06,6.924482695719991e-06,3.906490787958987e-05,3.708732489222067e-05,2.4498140998692087e-05,2.244599671902487e-06,1.7147270700047883e-06,1.0156105377975872e-08,8.210504043981315e-09,6.30462520949089e-06,4.8241784934697155e-06,3.0131835523203676e-06,3.7212771498437146e-07,0.01064528168229428
57.150000000000006,0.00277333863181974,0.0006611812958889187,0.0005179897865260582,0.0003285064656985098,0.00015790361839331698,0.00015056941091417243,0.00010008141359402777,8.959051211639428e-06,6.876623866995167e-06,3.900352397035534e-05,3.6931394349230234e-05,2.4381052941376275e-05,2.229622924499734e-06,1.7027897166819937e-06,1.0068473124660838e-08,8.139432998454534e-09,6.294706089951448e-06,4.80391528189616e-06,2.9988124526046602e-06,3.7152382392932795e-07,0.010616987018344565
57.2,0.0027681754191843503,0.0006600278689411297,0.0005158919372136867,0.0003269976287336415,0.00015764840783592527,0.00014994091607968348,9.960684720641769e-05,8.899760072679782e-06,6.829125500215426e-06,3.894210586123073e-05,3.677617820440433e-05,2.4264569004701856e-05,2.2147561833746176e-06,1.6909431167700054e-06,9.982184819995805e-09,8.069533213370995e-09,6.284786804783795e-06,4.783769976974776e-06,2.9845390072807848e-06,3.7092023289458393e-07,0.010588785743512626
57.25,0.0027630213326614865,0.0006588751074512574,0.00051380346528793,0.00032549631368948464,0.00015739313217244332,0.00014931528888242519,9.913471363978872e-05,8.84090020770048e-06,6.7819846660841295e-06,3.88806546680447e-05,3.662167307522654e-05,2.4148685939487014e-05,2.199998596400284e-06,1.6791865533350597e-06,9.897167298550356e-09,8.000734940582283e-09,6.274869589115277e-06,4.76373971327583e-06,2.970360560929667e-06,3.70317183295211e-07,0.010560677466634114
57.300000000000004,0.002757876361412469,0.0006577230216402734,0.0005117243261260551,0.00032400248084471956,0.0001571377954372126,0.00014869251568738005,9.866499981391402e-05,8.78246821194683e-06,6.735198460770878e-06,3.8819171499973696e-05,3.646787559469478e-05,2.4033400514667674e-05,2.1853493140834743e-06,1.6675193106927276e-06,9.813333793699343e-09,7.932955796139468e-09,6.264956439964485e-06,4.74382095936383e-06,2.9562738374489777e-06,3.697152304473367e-07,0.010532661794569105
57.35,0.0027527404945807622,0.0006565716216482287,0.0005096544753228757,0.0003225160906944012,0.00015688240163835656,0.0001480725829225355,9.819769271939151e-05,8.724460709537695e-06,6.688764005676642e-06,3.8757657459554275e-05,3.6314782411146646e-05,2.3918709516949883e-05,2.1708074889298915e-06,1.655940673710956e-06,9.730588841179083e-09,7.866105602948505e-09,6.255049059786489e-06,4.724009617897301e-06,2.9422750370229886e-06,3.691152417182031e-07,0.010504738332713646
57.400000000000006,0.00274761372129217,0.0006554209175345782,0.0005075938686897235,0.0003210371039487856,0.0001566269547578325,0.0001474554770786458,9.773277941728559e-05,8.666874353204896e-06,6.642678447201101e-06,3.869611364269129e-05,3.6162390188079353e-05,2.380460975044774e-05,2.156372274968767e-06,1.6444499272869587e-06,9.648833161387198e-09,7.800091395080542e-09,6.2451488092772975e-06,4.704301141347602e-06,2.9283599468490103e-06,3.685183199309977e-07,0.010476906685468986
57.45,0.0027424960306550454,0.0006542709192785093,0.0005055424622534289,0.0003195654815321651,0.0001563714587514855,0.00014684118470899518,9.727024703877108e-05,8.609705824035224e-06,6.596938956512342e-06,3.8634541138662285e-05,3.6010695603968736e-05,2.3691098036315378e-05,2.1420428274500456e-06,1.6330463560129563e-06,9.56796793462566e-09,7.734822108091569e-09,6.2352566708389065e-06,4.6846906594003166e-06,2.914524061367009e-06,3.679256393099724e-07,0.010449166456615113
57.5,0.0027373874117604877,0.0006531216367792675,0.0005035002122553002,0.0003181011845817069,0.00015611591754910304,0.00014622969242915996,9.681008278477765e-05,8.552951831214783e-06,6.551542729318696e-06,3.857294103011774e-05,3.585969535209047e-05,2.357817121238093e-05,2.1278183027223276e-06,1.621729244040011e-06,9.487897889339158e-09,7.670212039331993e-09,6.225373223737432e-06,4.665173113981553e-06,2.9007627078930393e-06,3.6733820566401894e-07,0.010421517249580327
57.550000000000004,0.0027322878536825425,0.000651973079856486,0.0005014670751501111,0.0003166441744462989,0.00015586033505447135,0.00014562098691677148,9.635227392563612e-05,8.49660911177585e-06,6.5064869856428506e-06,3.851131439307757e-05,3.570938614034811e-05,2.3465826132791337e-05,2.1136978582944065e-06,1.61049787514333e-06,9.408532837476508e-09,7.606182158993733e-09,6.215498631596708e-06,4.645743397887429e-06,2.887071173935016e-06,3.6675660209423437e-07,0.010393958667700393
57.6,0.002727197345478406,0.0006508252582505143,0.0004994430076050915,0.00031519441268540183,0.00015560471514543308,0.00014501505491127927,9.589680780072611e-05,8.440674430346127e-06,6.461768969598149e-06,3.8449662296924074e-05,3.55597646911114e-05,2.3354059667676192e-05,2.0996806530776433e-06,1.599351532986299e-06,9.329787784084795e-09,7.542659164801805e-09,6.205632642474113e-06,4.626396493137909e-06,2.873444832942328e-06,3.6618081510230443e-07,0.010366490314636831
57.650000000000006,0.002722115876188617,0.0006496781816227477,0.0004974279664989196,0.0003137518610679049,0.00015534906167394573,0.0001444118832137134,9.544367181812441e-05,8.385144578900311e-06,6.417385949166999e-06,3.838798580439162e-05,3.54108277410683e-05,2.3242868702838314e-05,2.085765847800998e-06,1.5882895015745357e-06,9.251582283927828e-09,7.479573347744648e-09,6.195774601378636e-06,4.607127605374514e-06,2.859879265679455e-06,3.656102154328047e-07,0.010339111795094407
57.7,0.002717043434837262,0.0006485318595559577,0.0004954219089207224,0.0003123164815709902,0.00015509337846614213,0.00014381145868644837,9.499285345425565e-05,8.330016376514138e-06,6.373335215981515e-06,3.832628597155381e-05,3.5262572041094414e-05,2.3132250139478627e-05,2.0719526055854062e-06,1.577311065885598e-06,9.173839980814095e-09,7.416856929310985e-09,6.185923474725355e-06,4.587932290833897e-06,2.8463703747207563e-06,3.650436993234083e-07,0.010311822715846969
57.75,0.0027119800104321652,0.0006473863015546231,0.0004934247921690767,0.00031088823637900035,0.00015483766932239133,0.00014321376825296577,9.454434025354329e-05,8.275286669120634e-06,6.329614085106194e-06,3.826456384780854e-05,3.511499435614188e-05,2.3022200893961264e-05,2.058240092659297e-06,1.5664155126546236e-06,9.096489100174512e-09,7.3544441324547665e-09,6.176077885884588e-06,4.568806572635363e-06,2.8329144896980775e-06,3.644799260234022e-07,0.010284622686937323
57.800000000000004,0.0027069255919650883,0.0006462415170452612,0.0004914365737510151,0.00030946708788231314,0.0001545819380173611,0.00014261879889761802,9.409811982806268e-05,8.220952329268776e-06,6.286219894822755e-06,3.82028204758618e-05,3.49680914651506e-05,2.2912717897624404e-05,2.04462747919289e-06,1.5556021312915807e-06,9.01946417835853e-09,7.292273209630719e-09,6.166236160685197e-06,4.549747043325796e-06,2.8195084609186327e-06,3.639175612666418e-07,0.010257511322855803
57.85,0.002701880168411927,0.0006450975153767604,0.0004894572113810384,0.0003080529986762225,0.0001543261883000817,0.00014202653766539234,9.365417985719542e-05,8.167010255884419e-06,6.243150006417056e-06,3.814105689171094e-05,3.482186016098295e-05,2.28037980966407e-05,2.03111394022526e-06,1.5448702149018048e-06,8.94270879373458e-09,7.230289730345115e-09,6.1563963814739754e-06,4.530750950857079e-06,2.8061497388856927e-06,3.633554614182465e-07,0.01023048824354256
57.900000000000006,0.002696843728732901,0.0006439543058207121,0.0004874866629801278,0.00030664593155982285,0.0001540704238940103,0.000141436971661674,9.321250808728434e-05,8.113457374033427e-06,6.200401803968012e-06,3.807927412462813e-05,3.46762972503829e-05,2.2695438451929665e-05,2.0176986566553464e-06,1.5342190613783873e-06,8.866178786090454e-09,7.16845016146535e-09,6.146556448120021e-06,4.51181626546952e-06,2.792836437209591e-06,3.627927802971803e-07,0.010203553075150152
57.95,0.002691816261872751,0.0006428118975717445,0.0004855248866747653,0.00030524584953490216,0.00015381464849709703,0.000140850088052011,9.277309233129098e-05,8.060290634687163e-06,6.157972694138641e-06,3.801747319714511e-05,3.453139955396005e-05,2.2587635939123456e-05,2.0043808162661764e-06,1.5236479745328632e-06,8.789845432990324e-09,7.106725106513357e-09,6.136714144186144e-06,4.492941725359886e-06,2.779567376505043e-06,3.622290116614515e-07,0.01017670545056773
58.0,0.00268679775676093,0.0006416702997478554,0.0004835718407959544,0.00030385271580483784,0.00015355886578185174,0.00014026587406187793,9.233592046845326e-05,8.007507014490074e-06,6.115860105969039e-06,3.7955655125039746e-05,3.438716390619752e-05,2.2480387548585093e-05,1.9911596147504203e-06,1.513156265229386e-06,8.713698129591454e-09,7.0451020603728745e-09,6.126867206369649e-06,4.474126859550614e-06,2.766342107221619e-06,3.6166397707160965e-07,0.010149945009707083
58.050000000000004,0.0026817882023117932,0.0006405295213907466,0.0004816274838782479,0.0003024664937735,0.00015330307939541188,0.00013968431697644065,9.190098044394525e-05,7.955103515529562e-06,6.074061490671411e-06,3.7893820917325455e-05,3.4243587155482875e-05,2.2373690285477467e-05,1.9780342567053867e-06,1.5027432524875016e-06,8.637746144428062e-09,6.983587590340936e-09,6.1170133952434166e-06,4.4553719870524625e-06,2.7531609099887163e-06,3.610977482955352e-07,0.01012327139951403
58.1,0.0026767875874247936,0.0006393895714661582,0.0004796917746587786,0.00030108714704416044,0.00015304729295961174,0.0001391054041403213,9.146826026853826e-05,7.903077165108027e-06,6.032574321427075e-06,3.7831971576244185e-05,3.410066616415992e-05,2.226754116987942e-05,1.965003956566314e-06,1.4924082645194574e-06,8.562018980530584e-09,6.922208383429036e-09,6.107150565304967e-06,4.436678192203579e-06,2.7400247729538066e-06,3.605304919550995e-07,0.010096684273667753
58.150000000000006,0.002671795900984665,0.000638250458864203,0.0004777646720762925,0.00029971463941840535,0.00015279151007105207,0.00013852912295736283,9.103774801826264e-05,7.851425015516996e-06,5.991396093185374e-06,3.7770108097263534e-05,3.395839780859854e-05,2.2161937236943752e-05,1.952067939448558e-06,1.482150639669854e-06,8.486564927788213e-09,6.861010259443624e-09,6.097276732366595e-06,4.418047276927892e-06,2.7269353466705547e-06,3.5996225910213295e-07,0.010070183292004915
58.2,0.002666813131861619,0.0006371121923997021,0.00047584613527018924,0.00029834893489505616,0.0001525357343011713,0.0001379554608903949,9.060943183407185e-05,7.800144143813488e-06,5.950524322464605e-06,3.7708231469078814e-05,3.381677897927977e-05,2.2056875537091287e-05,1.9392254418719267e-06,1.471969727228299e-06,8.41144773553676e-09,6.800054630240116e-09,6.087390136393098e-06,4.399481691521203e-06,2.7138948782206663e-06,3.593927900343548e-07,0.01004376811981162
58.25,0.0026618392689115255,0.0006359747808125194,0.00047393612357956276,0.0002969899976690935,0.00015227996919631731,0.00013738440546099895,9.018329992150704e-05,7.749231651598394e-06,5.90995654715478e-06,3.764634267362025e-05,3.367580658089191e-05,2.19523531362331e-05,1.9264757123436964e-06,1.4618648880893089e-06,8.336741882571244e-09,6.739412909523844e-09,6.077489298013981e-06,4.380984446373769e-06,2.7009061272784787e-06,3.5882142108969115e-07,0.01001743842717426
58.300000000000004,0.0026568743009761043,0.0006348382327678978,0.00047203459654224873,0.0002956377921305881,0.0001520242182778203,0.0001368159442492742,8.975934055036347e-05,7.69868466479701e-06,5.869690326322347e-06,3.75844426860659e-05,3.353547753243389e-05,2.184836711601299e-05,1.9138180117809923e-06,1.451835495238187e-06,8.262527377640766e-09,6.679160339281055e-09,6.067573067102725e-06,4.362559007708856e-06,2.687972267614156e-06,3.582471437594171e-07,0.009991193888521124
58.35,0.0026519182168831127,0.0006337025568567953,0.00047014151389387573,0.0002942922828636376,0.0001517684850420666,0.00013625006489360422,8.933754205435839e-05,7.648500333441653e-06,5.829723240016784e-06,3.752253247486037e-05,3.339578876732138e-05,2.174491457406094e-05,1.9012516137577811e-06,1.4418809340465762e-06,8.188885129574688e-09,6.619370899092201e-09,6.057640662023984e-06,4.344209180909126e-06,2.675096777990625e-06,3.576687974083594e-07,0.009965034182353498
58.400000000000006,0.0026469710054465257,0.0006325677615962197,0.0004682568355669178,0.0002929534346453067,0.00015151277296057315,0.00013568675509042263,8.891789283079961e-05,7.598675831456247e-06,5.790052889079005e-06,3.746061300173923e-05,3.32567372334908e-05,2.164199262424805e-05,1.888775804566772e-06,1.4320006023668706e-06,8.115893603009437e-09,6.5601143114918595e-09,6.047691698397065e-06,4.32593898529446e-06,2.662283326519739e-06,3.5708531911419777e-07,0.009938958991045141
58.45,0.002642032655466728,0.0006314338554295668,0.00046638052168975505,0.00029162121244457565,0.00015125708548006323,0.0001351260025939807,8.850038134025633e-05,7.549208356443052e-06,5.750676894951684e-06,3.7398685221759315e-05,3.311831989349717e-05,2.153959839693354e-05,1.8763898830919088e-06,1.4221939104205216e-06,8.043626904634353e-09,6.501455054056774e-09,6.037726206506364e-06,4.307752524312002e-06,2.6495356523516236e-06,3.5649596227708e-07,0.009912968000555489
58.5,0.0026371031557306914,0.0006303008467269551,0.000464512532585734,0.0002902955814212912,0.00015100142602254257,0.00013456779521611384,8.808499610623042e-05,7.500095129471294e-06,5.711592899491326e-06,3.7336750083334206e-05,3.298053372460056e-05,2.1437729039193928e-05,1.8640931604925107e-06,1.41246028048113e-06,7.97215397162154e-09,6.443452462053703e-09,6.0277446368009125e-06,4.289653855032813e-06,2.6368574481766715e-06,3.5590043135702627e-07,0.009887060899964183
58.550000000000004,0.00263218249501216,0.0006291687437855629,0.0004626528287722349,0.00028897650692512523,0.0001507457979853766,0.00013401212082600925,8.767172571482976e-05,7.451333394867862e-06,5.672798564782191e-06,3.727480852827479e-05,3.284337571883748e-05,2.133638171502551e-05,1.8518849597056328e-06,1.4027991463592074e-06,7.901538362947154e-09,6.386161007625441e-09,6.017747853259316e-06,4.271646860666651e-06,2.6242522465452146e-06,3.5529893056567406e-07,0.009861237380833365
58.6,0.002627270662071835,0.0006280375548299656,0.00046080137095974236,0.00028766395449453816,0.00015049020474136853,0.000133458967349974,8.726055881444272e-05,7.402920420009969e-06,5.634291572952013e-06,3.72128614918341e-05,3.2706842883073066e-05,2.1235553605511523e-05,1.8397646147784124e-06,1.3932099527011529e-06,7.831838231460369e-09,6.329630426031116e-09,6.00773711474487e-06,4.253735129555095e-06,2.6117233125703664e-06,3.546921490473511e-07,0.009835497136455549
58.650000000000006,0.0026223676456575517,0.0006269072880124712,0.0004589581200509179,0.0002863578898557465,0.00015023464963883788,0.00013290832277120264,8.68514841154136e-05,7.354853495119702e-06,5.5960696259894276e-06,3.715090990275568e-05,3.2570932239030276e-05,2.1135241908946173e-05,1.827731470047075e-06,1.3836921541203394e-06,7.763106188729843e-09,6.273905809696156e-09,5.997714044829195e-06,4.235921843821353e-06,2.5992735452562862e-06,3.540811924697983e-07,0.00980983986102254
58.7,0.002617473434504464,0.0006257779514134583,0.00045712303713968004,0.0002850582789216979,0.00014997913600170017,0.00013236017512954627,8.644449038972018e-05,7.307129933060602e-06,5.5581304455632324e-06,3.708895468332477e-05,3.243564082329392e-05,2.103544384090943e-05,1.8157848791837726e-06,1.3742452141830985e-06,7.69538880453501e-09,6.219027653734069e-09,5.987680590910675e-06,4.218209680560553e-06,2.586905389516709e-06,3.534674486895081e-07,0.009784265248704838
58.75,0.00261258801733522,0.0006246495530417118,0.00045529608351028414,0.0002837650877910493,0.00014972366712954702,0.00013181451252128093,8.603956647065186e-05,7.25974706913606e-06,5.520471772843306e-06,3.702699674942115e-05,3.2300965687286584e-05,2.093615663428696e-05,1.8039242041361677e-06,1.3648686042764992e-06,7.628725450433518e-09,6.165031368682227e-09,5.977638973784396e-06,4.200600728143247e-06,2.574620760890314e-06,3.528523803306246e-07,0.009758772992638257
58.800000000000004,0.002607711382860143,0.0006235221008347604,0.00045347722063640935,0.00028247828274715166,0.00014946824629772707,0.00013127132309887708,8.563670125248961e-05,7.212702260889676e-06,5.48309136832329e-06,3.696503701057278e-05,3.2166903897215516e-05,2.083737753923185e-05,1.7921488139879027e-06,1.3555618023883162e-06,7.563146299659246e-09,6.11194562900485e-09,5.967591629121252e-06,4.183096419857986e-06,2.5624209849460398e-06,3.522372769905433e-07,0.009733362783893976
58.85,0.0026028435197774113,0.0006223956026592134,0.0004516664101802488,0.0002811978302570406,0.00014921287675742788,0.00013073059507076948,8.523588369018736e-05,7.165992887907487e-06,5.445987011644976e-06,3.6903076370009175e-05,3.203345253398971e-05,2.0739103823065948e-05,1.7804580837703632e-06,1.3463242918320907e-06,7.498669613260513e-09,6.059789360428506e-09,5.9575411425729836e-06,4.165697486708999e-06,2.5503067533001785e-06,3.5162304425290196e-07,0.009708034310601
58.900000000000006,0.0025979844167732307,0.0006212700663110969,0.00044986361399160154,0.0002799236969704297,0.00014895756173575794,0.00013019231670112667,8.483710279905413e-05,7.119616351621996e-06,5.409156501424321e-06,3.684111572471323e-05,3.190060869310707e-05,2.0641332770120258e-05,1.768851393257615e-06,1.33715555995181e-06,7.435298853890073e-09,6.008567982723379e-09,5.947490180426049e-06,4.1484039306903696e-06,2.5382780979385324e-06,3.5101011485369863e-07,0.009682787257412168
58.95,0.0025931340625220153,0.0006201454995161911,0.0004480687941069719,0.00027865584971871243,0.00014870230443582988,0.00012965647630962208,8.444034765443838e-05,7.073570075118132e-06,5.3725976550792015e-06,3.677915596547069e-05,3.1768369484513194e-05,2.0544061681516054e-05,1.7573281257770186e-06,1.3280550968414186e-06,7.373020454629373e-09,5.958270227182578e-09,5.93744141787088e-06,4.131215019270124e-06,2.5263343850838143e-06,3.503985219492756e-07,0.009657621305417606
59.0,0.002588292445686559,0.0006190219099303666,0.000446281912748669,0.0002773942555139663,0.000148447108036844,0.00012912306227120428,8.40456073914129e-05,7.0278515029409356e-06,5.336308308658747e-06,3.6717197976916064e-05,3.1636732032433036e-05,2.0447287874889338e-05,1.745887667067586e-06,1.319022394113949e-06,7.31180301189719e-09,5.908866861723345e-09,5.92739746702684e-06,4.114129301146838e-06,2.5144743291587477e-06,3.497880987900492e-07,0.009632536132453531
59.050000000000004,0.0025834595549182123,0.0006178993051399206,0.00044450293232391273,0.00027613888154796374,0.00014819197569417242,0.00012859206301586858,8.365287120446147e-05,6.982458100905116e-06,5.300286316674352e-06,3.6655242637574136e-05,3.150569347517854e-05,2.0351008684063633e-05,1.7345294042169817e-06,1.3100569437538002e-06,7.251598243893137e-09,5.860311872104e-09,5.917360806863436e-06,4.097144642619674e-06,2.50269602651973e-06,3.491787124888396e-07,0.00960753141362941
59.1,0.002578635378857057,0.000616777692661914,0.0004427318154239434,0.00027488969519118853,0.0001479369105394442,0.00012806346702842885,8.326212834716709e-05,6.9373873559063895e-06,5.264529551932307e-06,3.659329081989624e-05,3.1375250964935374e-05,2.025522145867715e-05,1.7232527247058913e-06,1.301158237083364e-06,7.19234351113877e-09,5.812545576619756e-09,5.907333717084323e-06,4.080258283187978e-06,2.490997007676197e-06,3.4857043922384747e-07,0.009582606821880139
59.150000000000006,0.002573819906132075,0.0006156570799445068,0.0004409685248231327,0.00027364666399185537,0.0001476819156806305,0.0001275372628482892,8.287336813190078e-05,6.892636775734523e-06,5.2290359053679735e-06,3.65313433902905e-05,3.1245401667532605e-05,2.0159923563771716e-05,1.7120570155855496e-06,1.292325763872054e-06,7.133965331099416e-09,5.765498558909965e-09,5.897318217895976e-06,4.063466908327074e-06,2.4793743057965737e-06,3.479636380976432e-07,0.009557762028438912
59.2,0.0025690131253613266,0.0006145374743672946,0.00043921302347810237,0.00027240975567493727,0.00014742699420213076,0.0001270134390692171,8.248657992951275e-05,6.848203888888227e-06,5.193803285881629e-06,3.646940120914564e-05,3.11161427622002e-05,2.0065112379352523e-05,1.7009416628106385e-06,1.2835590116119014e-06,7.07638325936287e-09,5.719095521847139e-09,5.887316017374666e-06,4.046766736830161e-06,2.4678245385598856e-06,3.473589377308971e-07,0.0095329967032366
59.25,0.0025642150251521155,0.0006134188832416443,0.00043746527452684294,0.0002711789381411955,0.00014717214916485911,0.000126491984339116,8.21017531690239e-05,6.804086244391683e-06,5.158829620175793e-06,3.640746513084784e-05,3.0987471441318845e-05,1.9970785299927933e-05,1.6899060507454072e-06,1.2748574649792166e-06,7.019513674750394e-09,5.673258749666697e-09,5.8773284678838065e-06,4.030153619707527e-06,2.4563439999397015e-06,3.4675717274452425e-07,0.009508310515280533
59.300000000000004,0.002559425594101162,0.0006123013138110292,0.0004357252412878385,0.000269954179466216,0.00014691738360633153,0.00012597288735979886,8.171887733731938e-05,6.760281411612853e-06,5.124112852594162e-06,3.634553600379058e-05,3.085938491016769e-05,1.987693973404e-05,1.678949561856198e-06,1.266220605496743e-06,6.963273183270007e-09,5.627911239316794e-09,5.867356532691776e-06,4.0136231474184345e-06,2.44492875835307e-06,3.46159291415167e-07,0.009483703133035957
59.35,0.002554644820794775,0.0006111847732513656,0.00043399288725919555,0.00026873544789945134,0.00014666270054075354,0.00012545613688676242,8.133794197884338e-05,6.71678698008349e-06,5.089650944962081e-06,3.628361467037745e-05,3.073188038667524e-05,1.97835731037963e-05,1.6680715765983915e-06,1.257647911405167e-06,6.907581408202653e-09,5.58297951448211e-09,5.8574007636119774e-06,3.997170762174797e-06,2.4335747577627588e-06,3.4556622934918766e-07,0.009459174224779964
59.400000000000006,0.002549872693809015,0.0006100692686713462,0.00043226817611777296,0.00026752271186326546,0.00014640810295910798,0.00012494172172896107,8.09589366952948e-05,6.6736005593207646e-06,5.0554418764284875e-06,3.622170196701799e-05,3.060495510117859e-05,1.96906828444138e-05,1.6572714735004457e-06,1.2491388577470878e-06,6.85236291935415e-09,5.538395801390459e-09,5.8474612901465675e-06,3.980791872170272e-06,2.4222779187235337e-06,3.4497874058198415e-07,0.009434723458890048
59.45,0.0025451092017098687,0.0006089548071127767,0.0004305510717183196,0.0002663159399519864,0.00014615359382924402,0.00012442963074858228,8.058185114532496e-05,6.630719778650656e-06,5.0214836433094315e-06,3.615979872411732e-05,3.047860629619676e-05,1.9598266403785758e-05,1.6465486294423593e-06,1.2406929166607623e-06,6.797548108189867e-09,5.494099018400503e-09,5.837537820276522e-06,3.964481964805247e-06,2.4110342369072845e-06,3.4439720727632223e-07,0.0094103505040899
59.5,0.0025403543330534102,0.0006078413955509087,0.00042884153809261166,0.00026511510093096125,0.00014589917609596583,0.00012391985286082152,8.020667504423602e-05,6.588142287032899e-06,4.987774258933019e-06,3.6097905766059754e-05,3.0352831226222402e-05,1.9506321242081397e-05,1.6359024201204813e-06,1.2323095578751363e-06,6.743073031270779e-09,5.450034246614482e-09,5.827629652714755e-06,3.948236716240622e-06,2.3998398772018742e-06,3.4382148949999504e-07,0.009386055029759961
59.550000000000004,0.0025356080763859704,0.0006067290408947747,0.0004271395394485967,0.00026392016373561774,0.00014564485268112225,0.00012341237703365822,7.983339816368101e-05,6.545865752887623e-06,4.954311753485876e-06,3.6036023911187516e-05,3.0227627157537068e-05,1.9414844831388204e-05,1.6253322206855795e-06,1.2239882493922386e-06,6.688878604283285e-09,5.406151041365547e-09,5.817735700135344e-06,3.932052094870692e-06,2.388691261936702e-06,3.4325088799913375e-07,0.009361836706451637
