Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(1),J_7s1/2(2),J_total_Bh_relativistic
19.150000000000002,0.0052664383646072845,0.010771547054333386,0.009192283815940472,0.011312125375690863,0.0036949999428083514,0.00904010508567854,0.006095415664870219,0.013474449129969729,0.013339167134382261,0.002864674929423027,0.003920849838606452,0.0037483380816679002,0.0020737911929041533,0.002153567900648815,0.005412868712358382,0.005116954756270702,0.0013753470431788746,0.001068033467566077,0.0011698995340168469,0.0005404558686780466,0.0005042453155012194,0.0009250045185610341,0.0008639262504268316,0.00034303059247871943,0.0001998382376837126,0.00019393027404290513,3.998450945022055e-05,2.9339235416340242e-05,3.142179446252354e-05,0.43201620763640536
19.200000000000003,0.005264686777982809,0.010735625663810464,0.009187306415809435,0.01130048426488156,0.0036853102507725713,0.008975126883329904,0.006035854899738148,0.013429255638540256,0.01328922069142767,0.002828927290362772,0.003913629702088348,0.0037242949482577544,0.0020694440434340824,0.0021517918434510487,0.005357168213078565,0.005062837229044395,0.0013585165293997995,0.0010679988134886435,0.0011649749906936407,0.0005358113931374488,0.0005013733829931813,0.0009168461371642424,0.0008559834070599242,0.0003389877357928993,0.00019982218385382027,0.0001932384531936864,3.9581887964977175e-05,2.9133081668707733e-05,3.105462680306077e-05,0.4298238476055468
19.25,0.005262931519425318,0.010699745620627372,0.009182304640326893,0.011288798710258428,0.0036759079004286864,0.008910442450505337,0.005976819519965354,0.01338403734459305,0.013239277043685709,0.0027936201872301412,0.0039062160362011438,0.0037001735305904745,0.0020653121701597684,0.0021501465370350695,0.005302005127605412,0.0050092593564375395,0.0013418091093348663,0.0010679484301590173,0.0011599732564711769,0.0005313128440742975,0.0004986131457553217,0.0009087381817406919,0.0008480943788078129,0.00033496625909173566,0.0001998107409614998,0.00019253193569476843,3.919119808196746e-05,2.8934415257222926e-05,3.068925378062052e-05,0.4276458308478557
19.3,0.005261172595308298,0.010663907416427516,0.009177278500795878,0.011277068865080822,0.003666787447978689,0.008846053054678348,0.005918308028830621,0.013338796107176204,0.013189338241530279,0.002758752968604653,0.0038986094842241633,0.003675978904548969,0.002061388389470754,0.0021486258351416146,0.0052473752602700385,0.0049562166854444445,0.0013252271165775252,0.0010678796126080132,0.0011548959305331143,0.0005269569617556663,0.0004959615464295223,0.000900680889659764,0.0008402592984424064,0.00033096697734064215,0.0001998030831823182,0.00019181094893499378,3.8812185679972605e-05,2.874302937567948e-05,3.0325755535427704e-05,0.4254820348532253
19.35,0.005259410012014266,0.010628111539443881,0.009172228009251677,0.011265294884164489,0.003657943496230379,0.008781959925111138,0.005860318884883038,0.013293533776335915,0.013139406321533185,0.0027243248635175146,0.003890810787979682,0.003651716100618739,0.002057665658056687,0.002147223734721789,0.00519327442381108,0.004903704776539503,0.0013087727843422322,0.0010677897675481034,0.0011497446342838343,0.0005227405284600951,0.0004934155787632944,0.0008926744809415929,0.0008324782829175972,0.00032699067801084103,0.00019979841331259026,0.00019107572723697238,3.844460519862177e-05,2.8558740183137435e-05,2.9964206770805742e-05,0.4233323386184853
19.400000000000002,0.005257643775934724,0.010592358474496582,0.009167153178459972,0.011253476923867793,0.0036493706948130984,0.008718164253085359,0.005802850502802797,0.013248252192948118,0.013089483306313236,0.0026903349843999296,0.0038828207845966515,0.0036273901023223636,0.002054137071322179,0.0021459343738757385,0.005139698440038456,0.004851719204283496,0.0012924482467671918,0.0010676764110715323,0.001144521009299889,0.0005186603686555906,0.000490972287385782,0.0008847191586649077,0.0008247514337761034,0.0003230381213069758,0.00019979596225451447,0.00019032651139847917,3.8088217897894625e-05,2.8381381370606205e-05,2.9604677806467355e-05,0.4211966226155626
19.450000000000003,0.0052558738934701055,0.010556648702990595,0.00916205402191492,0.011241615142077919,0.003641063740380079,0.008654667192136941,0.005745901254258277,0.0132029531885539,0.013039571204390015,0.002656782330012238,0.0038746404033269143,0.00360300584473308,0.002050795861794179,0.002144752029796792,0.005086643140476912,0.004800255557909532,0.001276255540249357,0.0010675371663598054,0.0011392267153472468,0.0005147133491464334,0.0004886287675617694,0.0008768151093696803,0.0008170788375500031,0.0003191100404105255,0.00019979498850049786,0.0001895635482476211,3.774278638719208e-05,2.821078561255726e-05,2.9247237475571562e-05,0.41907476873549837
19.5,0.005254100371029731,0.010520982702913698,0.009156930553837223,0.011229709698196992,0.0036330173767975885,0.008591469858294853,0.005689469468759252,0.013157638585198667,0.012989672010042268,0.0026236657883527124,0.0038662706624139013,0.0035785682130655663,0.0020476353975228505,0.002143671116721896,0.005034104366989708,0.004749309441888999,0.001260196604809153,0.0010673697614058653,0.0011338634284631765,0.0005108963791899522,0.0004863821649247733,0.0008689625034543107,0.000809460566155113,0.00031520714173805816,0.00019979477761714615,0.00018878709021150352,3.740807039067569e-05,2.8046769727809718e-05,2.8891955317581127e-05,0.41696666023992807
19.55,0.0052523232150317525,0.010485360948834581,0.009151782789172126,0.01121776075312816,0.003625226395321064,0.008528573330323658,0.0056335534345060105,0.013112310195275013,0.012939787703170863,0.0025909841395448754,0.0038577126660137608,0.0035540820413420375,0.002044649180476926,0.002142686183889135,0.004982077972382784,0.004698876476477925,0.0012442732854824853,0.001067172026750199,0.0011284328391016076,0.0005072064105843993,0.0004842296751902628,0.0008611614955671443,0.000801896677279324,0.0003113301052133896,0.00019979464172937693,0.00018799739489813315,3.708382760658162e-05,2.788913665892002e-05,2.853890102544346e-05,0.4148721817444789
19.6,0.00525054243190311,0.010449783911901185,0.009146610743587408,0.011205768469261619,0.003617685634758428,0.008465978649969834,0.005578151399234306,0.013066969821369352,0.012889920249166324,0.0025587360587023098,0.0038489676011688656,0.0035295521111318342,0.0020418308449344784,0.0021417919135031027,0.0049305598209898405,0.004648952298244182,0.001228487333737695,0.001066941893232053,0.0011229366503408013,0.0005036404377290404,0.0004821685438500305,0.0008534122249922538,0.0007943872147648906,0.00030747958455275303,0.00019979391900509607,0.00018719472469134012,3.6769818969223864e-05,2.773769219649467e-05,2.8188141501319554e-05,0.4127912192299666
19.650000000000002,0.005248758028079478,0.010414252059839186,0.009141414433471317,0.011193733010460585,0.003610389981620766,0.008403686822211622,0.0055232615710558855,0.013021619256112194,0.012840071598780839,0.002526920118769907,0.0038400367348335796,0.003504983150362638,0.0020391741558700095,0.002140983118708844,0.004879545789238611,0.004599532560575859,0.001212840408915169,0.0010666773897568661,0.0011173765761521538,0.0005001954976575313,0.00048019606584869516,0.000845714816029528,0.0007869322089845253,0.0003036562075621072,0.00019979197314085766,0.00018637934635855216,3.64658137262096e-05,2.7592261542506215e-05,2.7839738051988237e-05,0.4107236600531935
19.700000000000003,0.005246970010005218,0.010378765856950696,0.009136193875930471,0.01118165454204723,0.003603334370260569,0.008341698815512407,0.005468882119294518,0.012976260282032127,0.012790243688004759,0.0024955347933406278,0.0038309214109521726,0.0034803798322015243,0.002036673007338738,0.0021402547415750673,0.004829031766198752,0.004550612934171239,0.0011973340796874348,0.0010663766410809673,0.00111175433972896,0.0004968686700456445,0.000478309585243295,0.000838069378369191,0.0007795316772111177,0.0002998605764457545,0.0001997881928489079,0.0001855515306712783,3.6171589906594096e-05,2.745269136629713e-05,2.749374624819971e-05,0.408669392930365
19.75,0.005245178384133327,0.01034332576411315,0.009130949088787728,0.011169533230788556,0.0035965137829977196,0.008280015562077454,0.005415011175317347,0.01293089467141345,0.012740438437947523,0.0024645784594468545,0.0038216230475887226,0.0034557467740040588,0.0020343214208589284,0.0021396018510872945,0.004779013654111678,0.0045021891075107566,0.0011819698255376237,0.001066037865614526,0.001106071671873962,0.0004936570771943688,0.0004765064948468989,0.0008304760074608334,0.0007721856239809552,0.0002960932681254658,0.00019978199134599282,0.0001847115520381352,3.588692977141758e-05,2.7318835899846027e-05,2.715021872368417e-05,0.40662830789058424
19.8,0.00524338315692539,0.010307932238778359,0.009125680090580011,0.011157369244882236,0.0035899232502334157,0.008218637958113891,0.005361646833361411,0.012885524186157425,0.012690657754722955,0.0024340494003254683,0.003812143134108827,0.0034310885363296587,0.0020321135437930842,0.0021390196411515783,0.004729487368902683,0.0044542567873112745,0.0011667490382542675,0.0010656593732436786,0.0011003303094445024,0.0004905578839893843,0.0004747842358571318,0.0008229347848769412,0.0007648940414504681,0.00029235483456934016,0.00019977280584428873,0.00018385968815018912,3.561161416512471e-05,2.719053928669597e-05,2.6809208617664712e-05,0.40460029622272964
19.85,0.005241584334851529,0.010272585734971779,0.009120386900556103,0.011145162753942407,0.0035835578505522226,0.0081575668640939,0.005308787151355243,0.012840150577647187,0.012640903529338944,0.0024039458081558693,0.003802483228412927,0.0034064096220215016,0.0020300436477287908,0.0021385034286093996,0.00468044884067574,0.004406811698963128,0.0011516730234404893,0.0010652395631727037,0.0010945319938541124,0.00048756829783789266,0.00047314029747048784,0.0008154457786708091,0.0007576569097466632,0.0002886458031296573,0.00019976009704479532,0.0001829962196383259,3.534542060113173e-05,2.7067629190490128e-05,2.647077070641919e-05,0.4025852504441441
19.900000000000002,0.005239781924390354,0.010237286703291942,0.009115069538674405,0.01113291392898542,0.0035774127108124387,0.008096803105020901,0.005256430151735353,0.012794775586616194,0.012591177637591402,0.002374265786770134,0.00379264495422101,0.0033817144753492223,0.002028106126859969,0.0021380486512643172,0.004631894014191271,0.004359849586950214,0.0011367430020356852,0.0010647769217870557,0.0010886784696293565,0.0004846855685837487,0.00047157221648327046,0.0008080090437286569,0.0007504741973114485,0.00028496667688899857,0.00019974334863351285,0.00018212142974233177,3.508812671517584e-05,2.694992672801545e-05,2.613495914988875e-05,0.40058306430059454
19.950000000000003,0.005237975932028914,0.010202035590910076,0.00910972802560066,0.01112062294241555,0.0035714830062249644,0.008036347470698712,0.005204573822257504,0.012749400943020286,0.012541481939962497,0.002345007354334623,0.0037826299984084462,0.003357007481212728,0.0020262954963692777,0.002137650865920922,0.004583818849327257,0.004313366215253553,0.0011219601118479085,0.0010642700205380194,0.0010827714830207663,0.00048190698840182256,0.00047007757687997777,0.0008006246221158279,0.0007433458612399989,0.0002813179350139413,0.00019972206678070818,0.00018123560399138988,3.4839516191077224e-05,2.683726403246066e-05,2.5801823649350565e-05,0.39859363278081394
20.0,0.005236166364262646,0.010166832841569912,0.009104362382705632,0.011108289968010684,0.003565763960420866,0.007976200716003534,0.0051532161168026565,0.01270402836591328,0.012491818281523119,0.002316168446002355,0.0037724401083926956,0.0033322929644054437,0.0020246063908123677,0.0021373057464366177,0.004536219321524028,0.004267357367738661,0.0011073254090952116,0.0010637175138496924,0.0010768127806667013,0.00047922989167249394,0.0004686540094099221,0.0007932925434170486,0.0007362718476131775,0.0002777000331156494,0.0001996957796435591,0.00018033902989575358,3.459938221857228e-05,2.6729494758141717e-05,2.547140724261901e-05,0.3966168521176379
20.05,0.005234353227595326,0.010131678895587653,0.009098972632062765,0.011095915180907941,0.0035602508455078153,0.00791636356115866,0.005102354956177423,0.01265865956332607,0.012442188491839496,0.002287746916535501,0.003762077089570582,0.0033075751889353297,0.0020230335625046714,0.0021370090817867276,0.004489091422213036,0.004221818848527069,0.001092839869954276,0.0010631181370489512,0.0010708041083089697,0.0004766516548371551,0.000467299191152847,0.0007860128250708675,0.0007292520918239118,0.00027411340361670417,0.00019966403687244908,0.00017943199664941073,3.436752562863549e-05,2.6626489124196057e-05,2.514374770731313e-05,0.39465261975984833
20.1,0.00523253652853902,0.010096574189852159,0.0090935587964458,0.01108349875758929,0.0035549389821155995,0.007856836692011853,0.0050519882289089876,0.01261329623214927,0.012392594384883996,0.002259740542897447,0.0037515428028058427,0.0032828583574020694,0.0020215718799113853,0.002136756774143393,0.0044424311592299965,0.004176746482352387,0.0010785043921147444,0.0010624707043190144,0.0010647472095590656,0.00047416969623558013,0.00046601084507428143,0.0007787854726984861,0.0007222865188974046,0.0002705584561235471,0.00019962640912116867,0.0001785147948435762,3.4143749250683416e-05,2.6528117947448968e-05,2.481888159592176e-05,0.3927008343234106
20.150000000000002,0.005230716273614034,0.010061519157825275,0.009088120899326353,0.011071040875867116,0.003549823739430882,0.007797620760315195,0.005002113792034296,0.01256794005801928,0.012343037758949973,0.002232147026813828,0.003740839161966614,0.003258146610428786,0.0020202163260412717,0.0021365448369687146,0.004396234557212656,0.004132136114901186,0.0010643197963377058,0.001061774106677161,0.001058643824713868,0.0004717814759259878,0.00046478673957134385,0.0007716104804271743,0.0007153750438051279,0.0002670355778039231,0.0001995824875612608,0.00017758771619081967,3.3927853097742454e-05,2.6434238829165962e-05,2.4496847702483862e-05,0.3907613955472849
20.200000000000003,0.005228892469348863,0.010026514229542354,0.009082658964871473,0.011058541714869755,0.003544900535221405,0.00773871638400741,0.004952729471883465,0.01252259271520784,0.012293520396570688,0.002204963997302058,0.0037299681315125085,0.0032334440261467417,0.0020189619968448897,0.0021363693931225566,0.0043504976579835505,0.004087983613139105,0.001050286828016875,0.001061027309977125,0.0010524956896196666,0.00046948449548861075,0.000463624688009686,0.0007644878312084023,0.0007085175717726961,0.0002635451337687472,0.00019953188340072908,0.0001766510532595839,3.371963426826865e-05,2.634469543393083e-05,2.417768711042796e-05,0.3888342042746128
20.25,0.005227065122280144,0.009991559831612956,0.009077173017941153,0.011046001455027016,0.003540164835849815,0.007680124147498488,0.004903833064857294,0.012477255866514983,0.01224404406444223,0.002178189013168878,0.0037189317241309336,0.003208754619731448,0.002017804099617837,0.002136226672985412,0.004305216520918066,0.004044284865622476,0.0010364061587410614,0.0010602293529366408,0.0010463045345833883,0.0004672762978135551,0.00046252254825224275,0.0007574174971306866,0.0007017139985818154,0.0002600874674578392,0.00019947422740730934,0.0001757050992187994,3.351889162540057e-05,2.6259329983632775e-05,2.3861439666483594e-05,0.3869191624593321
20.3,0.005225234238952602,0.009956656387221706,0.009071663084085814,0.011033420278055648,0.0035356121562772967,0.007621844601956536,0.0048554223381987475,0.012431931163165379,0.012194610513350378,0.0021518195654754713,0.003707731998422256,0.0031840823429886544,0.002016737951409562,0.0021361130125967056,0.004260387223298091,0.0040010357827957935,0.0010226783878565767,0.001059379345190568,0.0010400720833298961,0.0004651544668737155,0.0004614782221804296,0.0007503994397270689,0.0006949642108665191,0.00025666290102899914,0.00019940916943648822,0.00017475014759229702,3.3325431511181744e-05,2.617799869505741e-05,2.3548139623588884e-05,0.38501617317846576
20.35,0.005223399825919006,0.009921804316129356,0.009066129189543757,0.01102079836694481,0.0035312380600572056,0.007563878265596783,0.004807495030758387,0.012386620244708076,0.01214522147810141,0.0021258530799697843,0.003696371056633444,0.003159431083988738,0.002015758977438281,0.002136024851808889,0.004216005860651611,0.003958232297275404,0.0010091040440283097,0.0010584764653699943,0.0010338000520042636,0.0004631166274834898,0.0004604896552084085,0.0007434336102771439,0.0006882680864038241,0.000253271735749925,0.00019933637796443768,0.00017378649202276126,3.3139069984933764e-05,2.6100578015808567e-05,2.3237813959898897e-05,0.3831251406269133
20.400000000000002,0.0052215618897401145,0.009887004034673994,0.009060571361238582,0.011008135905941492,0.0035270381593188694,0.007506225623972591,0.004760048853753567,0.012341324738919548,0.012095878677456748,0.0021002869194856493,0.0036848510424397564,0.0031348046667479756,0.0020148627095125165,0.002135958732457656,0.004172068547078504,0.003915870364119663,0.0009956835867982277,0.0010575199592076665,0.0010274901482179137,0.0004611604450440119,0.0004595548357910186,0.000736519950103608,0.0006816254943987907,0.000249914252392491,0.00019925553962602175,0.00017281442604503262,3.2959629851497456e-05,2.6026957127033772e-05,2.29304848623331e-05,0.38124597008624667
20.450000000000003,0.00521972043698463,0.009852255955772432,0.009054989626776578,0.01099543308053593,0.003523008114741753,0.007448887130268415,0.004713081491521376,0.012296046261710068,0.012046583814071428,0.002075118386308408,0.003673174138774076,0.003110206850955271,0.002014044784459751,0.0021359112965485955,0.004128571415562869,0.0038739459610859298,0.0009824174081401456,0.0010565091376700672,0.0010211440701375417,0.00045928362527560424,0.00045867179492594843,0.0007296583908634329,0.000675036295763894,0.0002465907116289319,0.00019916635875802163,0.00017183424286862088,3.278693480805315e-05,2.5957022916004373e-05,2.2626174614233232e-05,0.3793785678795126
20.5,0.005217875474229143,0.009817560488921769,0.009049384014444073,0.010982690077446983,0.003519143635520164,0.0073918632055946145,0.004666590602265213,0.012250786417033371,0.011997338574436366,0.0020503447245067328,0.00366134256570345,0.0030856413317429028,0.0020133009425626607,0.0021358792844605665,0.004085510618272169,0.0038324550888746843,0.0009693058340096456,0.0010554433751164196,0.0010147635056157469,0.0004574839139381292,0.00045783860565070316,0.000722848854833845,0.000668500343392603,0.00024330135442949586,0.0001990685569477147,0.00017084623516929696,3.262080521800269e-05,2.5890649101594073e-05,2.232490917794453e-05,0.3775228413343333
20.55,0.0052160270080580905,0.009782918040201111,0.00904375455320476,0.010969907084607511,0.0035154404793186727,0.007335154239283983,0.004620573818794909,0.012205546796799537,0.01194814462882431,0.002025963122230375,0.003649358578352388,0.0030611117394998776,0.0020126270260033877,0.002135859533166072,0.00404288232684348,0.0037913937713610706,0.0009563491258880826,0.0010543221074848664,0.0010083501313623063,0.0004557590965398961,0.0004570533825349021,0.0007160912551933148,0.0006620174824271642,0.00024004640246114042,0.0001989618725869331,0.0001698506948895887,3.246105869892203e-05,2.5827697532463757e-05,2.2026717656850673e-05,0.3756786987694491
20.6,0.005214175045063699,0.009748329012273484,0.009038101272696997,0.010957084291149714,0.0035118944522184404,0.007278760589189989,0.0045750287492603535,0.012160328980791153,0.011899003631239519,0.00200197071397363,0.003637224464872476,0.0030366216397265345,0.002012018977316276,0.0021358489744688794,0.004000682732657158,0.003750758055814196,0.0009435474823196797,0.0010531448305060379,0.0010019056121550473,0.0004541069980357643,0.00045631428116841975,0.0007093854962977028,0.0006555875505207262,0.00023682605848687201,0.00019884606043171584,0.00016884791304794228,3.230751500816154e-05,2.576803018313831e-05,2.173162791484724e-05,0.37384604950171196
20.650000000000002,0.005212319591845939,0.009713793804387885,0.00903242420323106,0.010944221887390469,0.003508501408654619,0.007222682581986532,0.004529952977878502,0.01211513453658261,0.011849917219371047,0.0019783645828042808,0.0036249425444578273,0.0030121745329290163,0.002011472837849485,0.0021358446332591244,0.003958908047098171,0.0037105440131044365,0.0009309010404407386,0.0010519110979441907,0.0009954316000892751,0.0004525254825150571,0.00045561949764586477,0.0007027314739515825,0.0006492103780940201,0.0002336405067653341,0.00019872089116765605,0.00016783817955626118,3.216000149427437e-05,2.571152250649983e-05,2.1439661581228995e-05,0.37202480385572334
20.700000000000003,0.005210460655012475,0.009679312812381508,0.009026723375786385,0.010931320064816641,0.0035052572513450107,0.007166920513469206,0.004485344065653739,0.012069965019462602,0.011800887014549611,0.0019551417625578815,0.003612515165405898,0.0029877738545523013,0.00201098474623587,0.002135843625786113,0.003917554501805397,0.0036707477378990733,0.0009184098775000687,0.0010506205198660707,0.0009889297338647367,0.00045101245287988803,0.0004549672680478731,0.0006961290756746767,0.0006428857885868128,0.0002304899134502761,0.00019858615098103247,0.00016682178304553496,3.201835503421811e-05,2.5658068265331224e-05,2.1150832226739626e-05,0.37021487315748164
20.75,0.005208598241178612,0.009644886428682154,0.009020998822008769,0.01091837901607039,0.0035021579312101573,0.007111474648857942,0.004441199551091502,0.012024821972359741,0.01175191462170801,0.0019322992399972115,0.003599944703223191,0.0029634229749504874,0.002010550936873505,0.0021358431579490194,0.003876618348909166,0.0036313653488465377,0.000906074012369771,0.0010492727609376226,0.000982401638109113,0.0004495658505144769,0.0004543558679196717,0.000689578180963297,0.0006366135987042514,0.00022737442698954975,0.0001984416411358031,0.00016579901069931476,3.188241905861993e-05,2.5607572678292585e-05,2.086514821372042e-05,0.3684161697062973
20.8,0.00520673235696725,0.009610515042310764,0.009015250574207542,0.010905398934934456,0.003499199447285038,0.00705634522310094,0.004397516950905112,0.011979706925771258,0.011703001629345015,0.0019098339569367853,0.0035872335587753433,0.002939125199393036,0.0020101677384161995,0.002135840523605662,0.003836095861257297,0.00359239298874953,0.0008938934070455553,0.0010478675387486432,0.0009758489227370391,0.0004481836549460173,0.000453783611747353,0.0006830786615467229,0.000630393618658087,0.00022429417852329876,0.00019828717755652898,0.00016477014809485456,3.1752037902116494e-05,2.555993935284472e-05,2.058261827490646e-05,0.3666286067354915
20.85,0.005204863009008835,0.00957619903888416,0.009009478665352715,0.010892380016317442,0.0034963778466225513,0.00700153244117985,0.004354293760715777,0.011934621397694814,0.011654149609492731,0.0018877428123323426,0.0035743841564811105,0.0029148837681057557,0.002009831572274351,0.0021358331028995233,0.003795983332629941,0.0035538268247273293,0.0008818679681358363,0.0010464046221654467,0.0009692731823436805,0.00044686388349763864,0.00045324885243228194,0.000676630381638566,0.0006242256524027055,0.00022124928228103397,0.00019812259041729037,0.0001637354790517803,3.162705261168193e-05,2.551506067282628e-05,2.0303255806891276e-05,0.36485209838005933
20.900000000000002,0.005202990203941304,0.009541938800617909,0.0090036831290721,0.010879322456239083,0.0034936892241889473,0.006947036478416045,0.004311527455745661,0.011889566893563302,0.011605360117687327,0.0018660226643352213,0.003561398942549723,0.0028907018563452563,0.002009538951126448,0.002135818360605166,0.003756277077943432,0.003515663048367516,0.0008699975483388626,0.0010448838297115856,0.0009626759956318915,0.0004456045909339864,0.00045274998076404025,0.0006702331981832505,0.0006181094978658998,0.0002182398359772978,0.0001979477237366529,0.0001626952854881409,3.150730119688799e-05,2.5472818305005465e-05,2.002707871537763e-05,0.36308655966355624
20.950000000000003,0.005201113948410039,0.009507734706329367,0.008997863999648394,0.010866226451815508,0.0034911297227513895,0.00689285748077796,0.004269215491504008,0.011844544906182686,0.011556634692943114,0.0018446703323115928,0.003548280383261117,0.002866582574505697,0.0020092864774415324,0.002135793844492171,0.003716973433443453,0.0034778978758674087,0.0008582819479072088,0.0010433050279766486,0.0009560589248720091,0.0004444038690999303,0.0004522854248922975,0.000663886961097802,0.0006120449471744402,0.00021526592120564924,0.00019776243497873856,0.00016164984728364915,3.139262305182584e-05,2.5433092929137366e-05,1.9754104825258016e-05,0.361331906502271
21.0,0.005199234249067818,0.009473587131440878,0.008992021312016244,0.010853092201244498,0.003488695532757813,0.006838995565189393,0.004227355304466268,0.011799556915672796,0.011507974857729933,0.0018236825988265301,0.003535030963288506,0.002842528968256643,0.002009070842012901,0.0021357571837077307,0.0036780687568877604,0.0034405275481654684,0.0008467209160989823,0.0010416681300531299,0.0009494235153933469,0.00044325984655289006,0.00045185364979798056,0.0006575915135090926,0.0006060317868746072,0.00021232760383071227,0.00019756659466045338,0.00016059944214985943,3.128286432032194e-05,2.5395775866813335e-05,1.948434608169258e-05,0.3595880557128847
21.05,0.005197351112574762,0.009439496447983114,0.008986155101759277,0.010839919903790735,0.0034863828922092493,0.006785450819838674,0.004185944312746137,0.011754604389411054,0.011459382117953776,0.001803056211592905,0.003521653184062774,0.002818544018710864,0.002008888822503327,0.002135706087177991,0.0036395594277186913,0.0034035483310629177,0.0008353141526151361,0.0010399730940013462,0.0009427712951064632,0.00044217068818925453,0.00045145315676409995,0.0006513466919865943,0.0006000697981479175,0.0002094249343780458,0.00019736008596491904,0.00015954434550700012,3.117788039719186e-05,2.536077439282942e-05,1.9217805706094218e-05,0.3578549250085071
21.1,0.005195464545598289,0.009405463024598607,0.008980265405107114,0.010826709759771052,0.0034841880865247848,0.006732223304488661,0.0041449799167605494,0.011709688781979142,0.01141085796294063,0.0017827878853851598,0.0035081495621781624,0.0027946306426209714,0.0020087372820020446,0.0021356383420282413,0.003601441847225755,0.003366956515335863,0.000824061309022335,0.0010382199213423559,0.0009361037740553064,0.0004411345948653536,0.0004510824828465734,0.0006451523267705943,0.0005941587570222416,0.00020655794842160913,0.00019714280436114893,0.00015848483036719828,3.107753386307628e-05,2.5328007361642822e-05,1.8954480449078598e-05,0.35613243297719055
21.150000000000002,0.00519357455481306,0.009371487226545391,0.00897435225893234,0.01081346197053968,0.0034821074483993224,0.006679313050787436,0.004104459499887495,0.011664811535112505,0.011362403865423455,0.0017628743039179667,0.0034945226278387024,0.0027707916926037507,0.0020086131675937503,0.002135551812022027,0.003563712438698492,0.003330748416838119,0.0008129619901608289,0.0010364086555788104,0.0009294224439983376,0.0004401498030134257,0.0004507402003453748,0.0006390082419957489,0.000588298434578389,0.00020372666696860024,0.00019691465722999985,0.0001574211672238939,3.098168936442219e-05,2.529739463720635e-05,1.869436651432205e-05,0.3544204990496025
21.200000000000003,0.005191681146900934,0.009337569415700832,0.00896841570074747,0.010800176738473492,0.0034801373576543075,0.006626720062579652,0.004064380429116676,0.011619974077652714,0.011314021281532267,0.0017433121216898632,0.0034807749233448666,0.002747029957391138,0.002008513508939838,0.002135444436019258,0.003526367647569876,0.0032949203765950184,0.0008020157555368535,0.0010345393807436579,0.0009227287780177617,0.0004392145842530093,0.000450424916276321,0.0006329142559098873,0.0005824885971521347,0.00020093109684146164,0.00019667556349642183,0.00015635362394730848,3.089020901115518e-05,2.5268847845744095e-05,1.843746511525659e-05,0.35271904346958427
21.25,0.005189784328550915,0.009303709950565594,0.008962455768701862,0.010786854266957255,0.0034782742410815874,0.006574444316218457,0.004024740055692966,0.011575177825502629,0.01126571165078729,0.0017240979657919381,0.003466909001619892,0.0027233481621067646,0.002008435416872084,0.0021353142264533545,0.003489403941550486,0.0032594687608884375,0.0007912221206990935,0.0010326122199765917,0.0009160242301560062,0.00043832724499817303,0.00045013527184379433,0.0006268701810880453,0.0005767290065316008,0.00019817123105685418,0.0001964254532680187,0.0001552824656858645,3.080295140248916e-05,2.524226860020619e-05,1.81837838014247e-05,0.35102798727845974
21.3,0.005187884106459101,0.009269909186267746,0.008956472501578636,0.01077349476036887,0.003476514572280562,0.006522485760877883,0.003985535715752611,0.01153042418158433,0.011217476396095091,0.0017052284376816657,0.0034529274247752204,0.002699748968567033,0.0020083760819989767,0.002135159267827486,0.0034528178107536616,0.0032243899613332554,0.0007805805585987814,0.0010306273341281254,0.0009093102350786006,0.00043748612606098154,0.00044986994191468756,0.0006208758246418187,0.0005710194201499561,0.00019544704920141067,0.00019616426747992596,0.00015420795477342957,3.0719774832824124e-05,2.521755490934977e-05,1.7933332543639096e-05,0.3493472523139876
21.35,0.005185980487328641,0.009236167474567052,0.00895046593879154,0.010760098424064637,0.0034748548714887907,0.006470844318865695,0.0039467647309521965,0.011485714535799807,0.011169316923747716,0.0016867001149220232,0.003438832762714529,0.002676234975605733,0.0020083327733248823,0.0021349777152299245,0.003416605767811913,0.003189680394945521,0.0007700905009330483,0.0010285849203911584,0.0009025882077626358,0.00043668960225158387,0.0004496276344938416,0.0006149309884241973,0.0005653595912735197,0.00019275851780409665,0.00019589195754600805,0.0001531303506422001,3.0640542402339505e-05,2.5194610987382876e-05,1.7686117147227076e-05,0.34767676121520896
21.400000000000002,0.005184073477869675,0.009202485163859376,0.008944436120381807,0.010746665464364504,0.003473291705406214,0.006419519885936551,0.003908424409090295,0.011441050264994328,0.01112123462342469,0.0016685095528860066,0.003424627591775771,0.002652808719421175,0.002008302836882212,0.0021347677928685335,0.0033807643479847483,0.003155336504202502,0.0007597513394711492,0.0010264852109598788,0.0008958595432099818,0.0004359360819752927,0.00044940709020123627,0.0006090354692300296,0.0005597492691854489,0.00019010559070501204,0.00019560848501637524,0.0001520499097409751,3.056512556181251e-05,2.51733537792809e-05,1.7442134432976917e-05,0.3460164374215022
