Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(4),J_7s1/2(2),J_total_Ds_relativistic
45.050000000000004,0.0038916643862147372,0.0011892058743214274,0.0049199145150306415,0.004038974025417629,0.0010638046890786594,0.000841153065477385,0.0012010174439113352,0.001152797476962229,0.0009112317750329255,0.0004374655275044508,0.00021467252250996767,0.0003340728569683851,0.0004273799237906107,0.00034831823599835304,4.090867285596213e-05,3.359702360389729e-05,0.00014366541036251137,6.148991943545553e-05,9.218124760762611e-05,0.0001141528032003855,9.250625549984697e-05,9.164072562532847e-06,7.399365330268183e-06,3.416019662356215e-05,1.2735890599710425e-05,1.6443627338926268e-05,7.38501306093891e-06,7.38501306093891e-06,3.238959500790788e-06,0.06394804051397977
45.1,0.0038892164616682783,0.0011837939816677094,0.004911881528229854,0.004028305466219666,0.0010585487114322255,0.00084115251240763,0.0011993912778470674,0.0011467234823454645,0.0009060370400418028,0.00043545177974439243,0.00021448331541948606,0.000333829976076549,0.0004252352179354026,0.0003463982070089175,4.0558280726312605e-05,3.3300178069052196e-05,0.00014302592580713687,6.138857866112636e-05,9.213202550187632e-05,0.00011359026622179504,9.200266380058572e-05,9.08561788633913e-06,7.333995140251633e-06,3.400977747791491e-05,1.2711675404991488e-05,1.6435603645775527e-05,7.3449219025997135e-06,7.3449219025997135e-06,3.2247180964369786e-06,0.06376241808238968
45.150000000000006,0.0038867681907275497,0.0011784125185029597,0.004903855260511013,0.004017659339109415,0.0010533124976256968,0.0008411517496745419,0.001197758920042271,0.0011406823123541175,0.0009008726476207614,0.0004334433497894026,0.00021429872055853675,0.0003335843367589766,0.00042310081505319544,0.00034448850696989277,4.021109662514324e-05,3.300612414433757e-05,0.0001423878082580916,6.1289296140574e-05,9.208201334249569e-05,0.00011303030415009428,9.15016953986831e-05,9.007879671259928e-06,7.269238576605606e-06,3.385965577381866e-05,1.2687932633749814e-05,1.6427439918987605e-05,7.305068606982685e-06,7.305068606982685e-06,3.210475061094468e-06,0.06357748225811574
45.2,0.0038843195781420752,0.0011730613562743522,0.004895835741754305,0.004007035639679844,0.0010480960458057144,0.0008411507039033354,0.0011961204294163637,0.0011346737940126509,0.000895738423192553,0.0004314402688793799,0.00021411866029969314,0.0003333359473321812,0.00042097667610801017,0.00034258908782765744,3.9867089492264446e-05,3.2714834147440084e-05,0.0001417510721042044,6.119204174662418e-05,9.203121137885015e-05,0.00011247290888670153,9.100333925867975e-05,8.930851255314862e-06,7.205089873990876e-06,3.370983514428497e-05,1.2664655404731025e-05,1.6419136972221254e-05,7.26544930463757e-06,7.26544930463757e-06,3.196232699277636e-06,0.06339323002542718
45.25,0.003881870628654537,0.001167740366721653,0.004887823001644198,0.003996434363195035,0.0010428993532761565,0.0008411493028358724,0.001194475864878268,0.0011286977551456555,0.0008906341930970513,0.0004294425676406908,0.00021394305785172498,0.0003330848163773619,0.0004188627620570288,0.00034069990163338376,3.952622858204303e-05,3.242628068267614e-05,0.00014111573150335386,6.10967856555537e-05,9.19796199771755e-05,0.00011191807230398616,9.05075843509033e-05,8.854526010353727e-06,7.141543287162192e-06,3.356031914232845e-05,1.2641836936784416e-05,1.6410695561374154e-05,7.226059012916065e-06,7.226059012916065e-06,3.1819948125545398e-06,0.06320965837357109
45.300000000000004,0.003879421347000766,0.0011624494218783823,0.004879817069669825,0.003985855504592435,0.0010377224165073083,0.0008411474753197913,0.0011928252853206072,0.001122754024375764,0.0008855597845877965,0.00042745027609092975,0.00021377183725318534,0.00033283095273459163,0.0004167590338532151,0.00033882090054471685,3.918848346010741e-05,3.2140436637924744e-05,0.00014048180038400088,6.100349834497986e-05,9.192723961835134e-05,0.00011136578624622934,9.001441965212096e-05,8.778897329603827e-06,7.078593075688015e-06,3.341111124723451e-05,1.2619470557136056e-05,1.640211633049365e-05,7.186891964168751e-06,7.186891964168751e-06,3.167766443216048e-06,0.06302676429853525
45.35,0.0038769717379097336,0.001157188394072956,0.004871817975125364,0.003975299058485102,0.0010325652311449847,0.0008411451512977108,0.0011911687496140005,0.001116842431121547,0.0008805150258285331,0.00042546342364368134,0.00021360492336601936,0.00033257436549708256,0.00041466545244789484,0.00033695203682741754,3.8853824000088074e-05,3.185727518159387e-05,0.00013984929244672867,6.091215059175252e-05,9.187407089570351e-05,0.00011081604253057276,8.95238341461775e-05,8.70395861806731e-06,7.0162334921438455e-06,3.326221487208221e-05,1.2597549706993176e-05,1.6393399765017893e-05,7.147941624516588e-06,7.147941624516588e-06,3.1535536553692266e-06,0.06284454480377122
45.400000000000006,0.003874521806103538,0.001151957155929802,0.0048638257471104104,0.0039647650191639355,0.0010274277920195986,0.0008411422617965089,0.0011895063166014535,0.001110962805595382,0.0008754997458897338,0.0004234820391132803,0.00021344224186919516,0.00033231506400552784,0.0004125819787932919,0.0003350932628569664,3.852222038039252e-05,3.157676975961969e-05,0.00013921822116578844,6.0822713469849195e-05,9.182011451283462e-05,0.00011026883294795636,8.903581682462156e-05,8.62970328632468e-06,6.954458774469292e-06,3.311363337210313e-05,1.2576067944111452e-05,1.6384546155459455e-05,7.109200566725036e-06,7.109200566725036e-06,3.1393633167427533e-06,0.06266299690055414
45.45,0.0038720715562973983,0.001146755580370466,0.004855840414530374,0.003954253380599916,0.0010223100931551923,0.0008411387389166769,0.0011878380450928514,0.0011051149788013205,0.0008705137747451286,0.0004215061507195768,0.00021328371925235777,0.00033205305784251974,0.00041050857384502913,0.0003332445311201364,3.8193643081015365e-05,3.1298894092499186e-05,0.00013858859979065275,6.073515834827359e-05,9.176537128148258e-05,0.00010972414926404846,8.855035668732658e-05,8.556124748089545e-06,6.893263142919574e-06,3.296537005339776e-05,1.255501894214854e-05,1.637555557401411e-05,7.070660468595392e-06,7.070660468595392e-06,3.1252028105770107e-06,0.06248211760911818
45.5,0.0038696209931996404,0.0011415835406146915,0.004847862006096855,0.003943764136446322,0.0010172121277784109,0.0008411345158217484,0.0011861639938595427,0.0010992987825329242,0.0008655569432682163,0.0004195357860926964,0.00021312928280950582,0.00033178835682704243,0.00040844519856458487,0.00033140579421652637,3.786806288038195e-05,3.10236221723547e-05,0.00013796044134757346,6.064945688895744e-05,9.170984211940677e-05,0.00010918198322016778,8.80674427431077e-05,8.483216421627298e-06,6.832640801757309e-06,3.281742818149847e-05,1.2534396486827867e-05,1.6366427865785525e-05,7.0323124603132526e-06,7.0323124603132526e-06,3.111079624614151e-06,0.06230190396147754
45.550000000000004,0.00386717012151169,0.0011364409101814843,0.004839890550328044,0.003933297280040953,0.0010121338883274337,0.0008411295267278013,0.0011844842216290217,0.001093514049371093,0.0008606290832287792,0.00041757097227780224,0.00021297886063269188,0.0003315209710090395,0.000406391813921713,0.0003295770048600628,3.754545085222617e-05,3.0750928260030916e-05,0.00013733375864114603,6.056558104466626e-05,9.165352804830168e-05,0.00010864232653420027,8.758706401034025e-05,8.410971734913126e-06,6.7725859455397035e-06,3.266981098926916e-05,1.2514194469134368e-05,1.6357162655414246e-05,6.994147863185647e-06,6.994147863185647e-06,3.0970008249418487e-06,0.062122353006037766
45.6,0.003864718945928063,0.0011313275628901602,0.004831926075549115,0.003922852804408346,0.0010070753664608591,0.0008411237068930357,0.0011827987870797058,0.001087760612681879,0.0008557300272893919,0.0004156117357398551,0.00021283238160574663,0.000331250910664055,0.0004043483808968242,0.0003277581158804674,3.722577836250176e-05,3.048078688222368e-05,0.00013670856425587893,6.048350305690898e-05,9.159643019173775e-05,0.00010810517090151121,8.710920951758157e-05,8.339384134175504e-06,6.71309276957557e-06,3.252252168366259e-05,1.249440687594583e-05,1.6347759368944225e-05,6.956159139018452e-06,6.956159139018452e-06,3.082972493384867e-06,0.06194346181311415
45.650000000000006,0.0038622674711363525,0.001126243372861367,0.00482396860989262,0.003912430702261971,0.0010020365530665318,0.0008411169926074247,0.001181107748835801,0.0010820383066142754,0.000850859609001918,0.0004136581023683681,0.00021268977539802686,0.0003309781862879476,0.0004023148604833261,0.00032594908022468797,3.6909017066326124e-05,3.021317282863975e-05,0.0001360848705577668,6.040319545385171e-05,9.153854977312906e-05,0.00010757050799585242,8.663386830419755e-05,8.268447095265401e-06,6.65415548387398e-06,3.237556345091781e-05,1.2475027778658861e-05,1.6338217269811593e-05,6.918340730138321e-06,6.918340730138321e-06,3.068999248369665e-06,0.06176522747986728
45.7,0.003859815701817224,0.0011211882145180988,0.004816018181298894,0.0039020309660064492,0.0009970174382703337,0.0008411093211824388,0.0011794111654622652,0.0010763469660980023,0.0008460176628040143,0.00041171009748216245,0.00021255097245818845,0.0003307028085916766,0.0004002912136899294,0.00032414985095830087,3.659513890495758e-05,2.9948061149188244e-05,0.00013546268969586938,6.0324631048236005e-05,9.14798881137278e-05,0.00010703832947026647,8.616102942099662e-05,8.198154137121239e-06,6.595768329696799e-06,3.222893945986894e-05,1.2456051320488079e-05,1.632853550695595e-05,6.8806894982166175e-06,6.8806894982166175e-06,3.0550839559615752e-06,0.06158764713329169
45.75,0.003857363642644402,0.0011161619625866806,0.004808074817516457,0.003891653587739728,0.0009920180114449137,0.0008411006309408443,0.0011777090954598582,0.001070686426841268,0.0008412040240156186,0.00040976774583411496,0.0002124159040079838,0.0003304247884961601,0.0003982774015429123,0.0003223603812668759,3.628411610280429e-05,2.9685427151202184e-05,0.00013484203360389303,6.0247782935301566e-05,9.142044663064518e-05,0.00010650862695798561,8.569068193086865e-05,8.128498836474056e-06,6.537925597672285e-06,3.2082652863144895e-05,1.24374717031935e-05,1.6318713172285582e-05,6.843204647938006e-06,6.843204647938006e-06,3.041227675064592e-06,0.06141071793068504
45.800000000000004,0.0038549112982846612,0.0011111644920977425,0.00480013854610242,0.00388129855925528,0.0009870382612183772,0.0008410908612065748,0.0011760015972602821,0.0010650565253285211,0.0008364185288354427,0.00040783107161590374,0.0002122845020360844,0.00033014413712720276,0.0003962733850883507,0.00032058062445731214,3.5975921164465595e-05,2.9425246396690798e-05,0.00013422291400177656,6.0172624490713826e-05,9.136022683489842e-05,0.00010598139207332632,8.522281490942959e-05,8.05947484286552e-06,6.480621646336796e-06,3.1936706796165195e-05,1.2419283174020563e-05,1.630874936411982e-05,6.805887248070182e-06,6.805887248070182e-06,3.0274298002181115e-06,0.061234437058037834
45.85,0.0038524586733978193,0.001106195678387176,0.0047922093944229,0.0038709658720442876,0.0009820781754829248,0.0008410799522946749,0.001174288729221413,0.0010594570988181917,0.0008316610143374605,0.0004059000984627486,0.00021215669929192918,0.0003298608658104952,0.00039427912539431135,0.0003188105339591414,3.567052687180505e-05,2.9167494699621857e-05,0.00013360534239728055,6.0099129368496535e-05,9.129923032948391e-05,0.00010545661641257764,8.475741744566856e-05,7.991075893034983e-06,6.42385091994999e-06,3.179110437396832e-05,1.2401480013618115e-05,1.6298643252818685e-05,6.76873962009966e-06,6.76873962009966e-06,3.0136883071858764e-06,0.06105880172750145
45.900000000000006,0.0038500057726367247,0.0011012553970970644,0.004784287389653426,0.003860655517297806,0.0009771377414034346,0.0008410678455013176,0.0011725705496226158,0.001053887985340408,0.0008269313184673869,0.000403974849458143,0.00021203242927959813,0.0003295749860666813,0.00039229458355300627,0.00031705006332579804,3.5367906281054314e-05,2.8912148123233328e-05,0.00013298933008757852,6.0027271498969384e-05,9.123745880747588e-05,0.00010493429155488089,8.429447864259362e-05,7.92329582377255e-06,6.3676079644772034e-06,3.164584868604066e-05,1.238405652563398e-05,1.6288394144617115e-05,6.731764881789235e-06,6.731764881789235e-06,2.9999999982545388e-06,0.060883809175186474
45.95,0.0038475526006472496,0.0010963435241766073,0.004776372558779362,0.003850367485908946,0.0009722169454260067,0.0008410544830938938,0.0011708471166601505,0.0010483490236947153,0.0008222292800391642,0.0004020553471385834,0.00021191162625171234,0.00032928650960649484,0.000390319720682915,0.0003152991662358615,3.506803271994865e-05,2.8659182977374952e-05,0.000132374888160852,5.9957025086691176e-05,9.117491405015056e-05,0.00010441440906310081,8.383398761787386e-05,7.856128582429805e-06,6.311887440747549e-06,3.1500942789438234e-05,1.236700702858026e-05,1.6278001539721867e-05,6.694966806446934e-06,6.694966806446934e-06,2.9863606874411823e-06,0.060709456660008584
46.0,0.0038450991620682788,0.0010914599358830153,0.004768464928596321,0.0038401017684750248,0.0009673157732864454,0.0008410398083011734,0.00116911848844266,0.0010428400534477666,0.0008175547387314351,0.00040014161349828734,0.00021179422520335993,0.00032899544832596414,0.00038835449793086764,0.0003135577964942641,3.477087978489244e-05,2.840857581587831e-05,0.00013176202749788654,5.9888364608408346e-05,9.111159792513554e-05,0.00010389696048468365,8.337593350447119e-05,7.789568234421323e-06,6.256684133968924e-06,3.135638970059958e-05,1.2350325850418068e-05,1.6267465181005232e-05,6.658349949478711e-06,6.658349949478711e-06,2.972765335448363e-06,0.060535741463394764
46.050000000000004,0.003842645461531702,0.0010866045087823957,0.004760564525710588,0.0038298583552997265,0.0009624342100186998,0.0008410237653035393,0.0011673847229867445,0.0010373609149310116,0.0008129075350840214,0.00039823366999390677,0.000211680161866049,0.0003287018143016834,0.00038639887647409505,0.00031182590803347177,3.447642133815547e-05,2.816030343395598e-05,0.00013115075877367038,5.9821264811009325e-05,9.104751238458403e-05,0.00010338193735250195,8.292030545125878e-05,7.72360896723134e-06,6.201992959002214e-06,3.121219238633467e-05,1.233400732614381e-05,1.6256785090130254e-05,6.621919813658659e-06,6.621919813658659e-06,2.959208201380127e-06,0.06036266088888845
46.1,0.0038401915036624054,0.0010817771197506195,0.004752671376539547,0.0038196372363952557,0.0009575722399632544,0.000841006299223292,0.00116564587821262,0.001031911449238372,0.0008082875104944,0.000396331537549233,0.000211569372701687,0.00032840561978615137,0.0003844528175222447,0.0003101034549146345,3.418463150509914e-05,2.7914342865629077e-05,0.00013054109245899483,5.9755700709484786e-05,9.098265946337375e-05,0.00010286933118568316,8.246709262362056e-05,7.658245090648182e-06,6.147808961051057e-06,3.10683537545313e-05,1.231804579847646e-05,1.6245961588643348e-05,6.585682779847483e-06,6.585682779847483e-06,2.94568309152102e-06,0.060190212260511064
46.150000000000006,0.0038377372930782595,0.0010769776459741652,0.004744785507312103,0.003809438401484469,0.0009527298467754613,0.0008409873561150266,0.001163902011939856,0.0010264914982238977,0.0008036945072141707,0.00039443523655988984,0.00021146179489658736,0.00032810687720317484,0.00038251628231935936,0.00030839039132870525,3.389548467143194e-05,2.7670671381182543e-05,0.00012993303882205502,5.969164758489384e-05,9.091704127733009e-05,0.00010235913349041919,8.201628420402659e-05,7.5934710331730874e-06,6.094127311696263e-06,3.0924876645146216e-05,1.2302435621559172e-05,1.6234995302435542e-05,6.54964564619858e-06,6.54964564619858e-06,2.9321837474097108e-06,0.06001839291926298
46.2,0.003835282834390115,0.001072205964950955,0.004736906944069122,0.003799261840003024,0.0009479070134338334,0.0008409668829560803,0.0011621531818832005,0.001021100904499424,0.0007991283683455333,0.00039254478689802204,0.00021135736635550338,0.0003278055991433384,0.000380589232145826,0.00030668667159753363,3.360895548049493e-05,2.742926648464871e-05,0.00012932660793005282,5.9629080982336594e-05,9.085066002147352e-05,0.0001018513357607572,8.15678693925821e-05,7.529281334776439e-06,6.040943300478953e-06,3.078176382204208e-05,1.2287171167410379e-05,1.6223887148954623e-05,6.5138148258377775e-06,6.5138148258377775e-06,2.9187043455929765e-06,0.059847200218068365
46.25,0.0038328281322017885,0.0010674619544911639,0.004729035712663853,0.0037891075411014973,0.0009431037222482764,0.0008409448276370505,0.0011603994456484787,0.0010157395114322042,0.0007945889378377531,0.00039066020791696905,0.00021125602569568966,0.0003275017983595379,0.000378671628320287,0.0003049922501749272,3.332501883057557e-05,2.7190105911317845e-05,0.0001287218096507993,5.956797670893297e-05,9.078351796829064e-05,0.00010134592947936804,8.112183740754501e-05,7.465670636388977e-06,5.988252322496811e-06,3.063901796618924e-05,1.227224683469926e-05,1.6212638307589032e-05,6.478195437011424e-06,6.478195437011424e-06,2.90524001596915e-06,0.059676631516283565
46.300000000000004,0.003830373191110058,0.0010627454927180187,0.004721171838762366,0.0037789754936475117,0.0009383199548682776,0.0008409211389523842,0.0011586408607285764,0.0010104071631425416,0.0007900760604836325,0.0003887815184559314,0.00021115771224099124,0.0003271954877625777,0.00037676343220152084,0.00030330708164768715,3.304364987225071e-05,2.6953167625276162e-05,0.00012811865365431834,5.9508310831808094e-05,9.071561746602878e-05,0.00010084290611829346,8.06781774858116e-05,7.402633666707286e-06,5.9360498627099985e-06,3.0496641670681156e-05,1.2257657059288066e-05,1.6201250174676324e-05,6.442790591262511e-06,6.442790591262511e-06,2.891787258810045e-06,0.059506684175201524
46.35,0.0038279180157046538,0.0010580564580685797,0.0047133153478439984,0.003768865686227856,0.0009335556922910429,0.0008408957665910373,0.0011568774844995006,0.0010051037045014097,0.000785589581915982,0.000386908736844626,0.0002110623660159608,0.0003268866804168319,0.00037486460519029044,0.0003016311207366163,3.276482400575795e-05,2.6718429816970722e-05,0.00012751714941445033,5.9450059676084395e-05,9.064696093701389e-05,0.00010034225713967091,8.023687888336863e-05,7.340165227048981e-06,5.8843314778426575e-06,3.0354637437912456e-05,1.2243396325885834e-05,1.6189724305548055e-05,6.407601114869564e-06,6.407601114869564e-06,2.878344167233885e-06,0.05933735555565981
46.400000000000006,0.0038254626105682465,0.0010533947292945003,0.004705466265201784,0.003758778107150584,0.0009288109148695773,0.0008408686611272035,0.0011551093742165157,0.0009998289811280544,0.0007811293486040848,0.0003850418809079275,0.00021096992774000383,0.00032657538953596697,0.00037297510873115597,0.0002999643222974973,3.248851687839473e-05,2.6485870900800543e-05,0.00012691730621045496,5.939319982288045e-05,9.057755087599128e-05,9.984397399643589e-05,7.979793087571201e-05,7.278260175105616e-06,5.833092776902902e-06,3.0213007679148004e-05,1.2229459180100077e-05,1.6178062346846358e-05,6.37262575662351e-06,6.37262575662351e-06,2.864910430001292e-06,0.05916864301803652
46.45,0.003823006980276443,0.0010487601854627779,0.004697624615942908,0.0037487127444471285,0.0009240856023207242,0.0008408397740111137,0.0011533365870103603,0.0009945828393875984,0.0007766952078501709,0.00038318096797050155,0.00021088033882155245,0.00032626162847872696,0.00037109490431425996,0.0002983066413220474,3.221470438194578e-05,2.6255469512734493e-05,0.00012631913312861472,5.933770810731687e-05,9.050738984848912e-05,9.934804813300433e-05,7.936132275823514e-05,7.216913408504161e-06,5.7823294014212785e-06,3.0071754716576324e-05,1.2215840240157656e-05,1.6166265962980545e-05,6.337861724207299e-06,6.337861724207299e-06,2.8514871663311746e-06,0.059000543923973234
46.5,0.003820551129397774,0.0010441527059564804,0.00468979042498914,0.0037386695858743855,0.0009193797337331437,0.0008408090575599041,0.0011515591798835348,0.0009893651263886258,0.0007722870077858818,0.0003813260148614214,0.0002107935413522675,0.0003259454107447793,0.0003692239534770767,0.0002966580329388433,3.194336265013746e-05,2.6027204507954655e-05,0.00012572263906383656,5.9283561616529176e-05,9.043648048920429e-05,9.885447098593455e-05,7.892704384658812e-05,7.156119849096552e-06,5.7320370065199115e-06,2.993088078779686e-05,1.2202534207593118e-05,1.6154336760992635e-05,6.303305263130598e-06,6.303305263130598e-06,2.838076692857192e-06,0.05883305563858754
46.550000000000004,0.0038180950624936883,0.0010395721704754618,0.004681963717077292,0.0037286486189168073,0.0009146932875752468,0.0008407764649485539,0.0011497772097066687,0.0009841756899807627,0.0007679045973687426,0.0003794770379187751,0.00021070947810126954,0.0003256267499706215,0.0003673622178061331,0.0002950184524142219,3.16744680561197e-05,2.5801054958525722e-05,0.00012512783272125328,5.923073768768801e-05,9.036482550041041e-05,9.836323398457243e-05,7.849508347701366e-05,7.095874428853095e-06,5.682211243873172e-06,2.979038805254979e-05,1.2189535876270434e-05,1.6142276218242793e-05,6.268952017242803e-06,6.268952017242803e-06,2.824682319804302e-06,0.05866617553203465
46.6,0.0038156387841185445,0.0010350184590370616,0.004674144516759669,0.003718649830788489,0.0009100262417030781,0.0008407419502008918,0.001147990733214959,0.0009790143787522516,0.0007635478263786344,0.00037763405299425824,0.0002106280925093987,0.00032530565992554766,0.00036550965893869845,0.00029338785515315514,3.1407997209974846e-05,2.557700015108979e-05,0.00012453472261782385,5.917921390602661e-05,9.029242765038781e-05,9.787432855168173e-05,7.806543100666415e-05,7.03617207814077e-06,5.632847747507795e-06,2.965027860136383e-05,1.2176840139207277e-05,1.613008561719996e-05,6.234797067343906e-06,6.234797067343906e-06,2.8113082223418134e-06,0.058499900979956915
46.650000000000006,0.0038131822988195997,0.001030491451976782,0.004666332848404514,0.0037086732084352305,0.0009053785733681415,0.0008407054681806706,0.0011461998070046808,0.0009738810420275076,0.0007592165454142617,0.0003757970754577515,0.0002105493286835035,0.0003249821545076738,0.00036366623856444154,0.00029176619670009756,3.1143926956252665e-05,2.5355019584585967e-05,0.0001239433170839314,5.912896810287575e-05,9.021928977187503e-05,9.738774610406133e-05,7.7638075813905e-05,6.9770077170288595e-06,5.583942123223859e-06,2.9510554465681912e-05,1.2164441992803525e-05,1.6117765991238627e-05,6.200834741546146e-06,6.200834741546146e-06,2.797959362285845e-06,0.058334229363212385
46.7,0.0038107256111370056,0.001025991029948959,0.004658528736196474,0.0036987187385366183,0.0009007502592251836,0.0008406669745827108,0.0011444044875297732,0.0009687755298646788,0.0007549106058896307,0.0003739661202018871,0.00021047313139075911,0.00032465624774002244,0.000361831918427061,0.0002901534327398118,3.088223437153232e-05,2.513509296799531e-05,0.0001233536242649807,5.907997835370635e-05,9.014541476054196e-05,9.690347805315409e-05,7.721300729861226e-05,6.918376250090277e-06,5.5354899422082015e-06,2.9371217628933528e-05,1.2152336538229452e-05,1.6105318084725154e-05,6.167058426279286e-06,6.167058426279286e-06,2.7846413828521905e-06,0.05816915806785989
46.75,0.003808268725603797,0.0010215170739274067,0.00465073220413705,0.003688786407508073,0.0008961412753399174,0.0008406264259241112,0.0011426048310984923,0.0009636976930531876,0.0007506298600305194,0.00037214120164659703,0.00021039944605301479,0.00032432795376666413,0.00036000666032588214,0.00028854951909816596,3.0622896762009735e-05,2.491720021810985e-05,0.00012276565212299245,5.9032222976179655e-05,9.007080557348393e-05,9.642151580564808e-05,7.679021488246859e-05,6.860272564966775e-06,5.4874867391703754e-06,2.9232270037959086e-05,1.2140518979894723e-05,1.6092742329865615e-05,6.133460622203285e-06,6.133460622203285e-06,2.7713603927380394e-06,0.05800468448642623
46.800000000000004,0.0038058116467458852,0.0010170694652060534,0.004642943276045059,0.00367887620150291,0.0008915515971966997,0.0008405837795355284,0.0011408008938701376,0.0009586473831112711,0.0007463741608709562,0.000370322333743649,0.00021032821874117082,0.0003239972868489173,0.00035819042611742724,0.00028695441174290915,3.0365891661111105e-05,2.4701321457326266e-05,0.00012217940843819636,5.898568052820529e-05,8.999546522773703e-05,9.594185076407443e-05,7.636968800926554e-05,6.802691534753135e-06,5.439928015073999e-06,2.9093713614163344e-05,1.2128984621087513e-05,1.6080038841832588e-05,6.100033381528619e-06,6.100033381528619e-06,2.7581225997705715e-06,0.05784080602099557
46.85,0.0038033543790820506,0.0010126480853995617,0.0046351619755571035,0.003668988106414386,0.0008869811997061591,0.0008405389935525223,0.0011389927318518475,0.0009536244522835147,0.0007421433622496999,0.000368509529981167,0.00021025939616958528,0.0003236642613616042,0.00035638317771695627,0.0002853680667844227,3.0111196827131864e-05,2.448743701146355e-05,0.00012159490081062164,5.894032980600726e-05,8.991939679881409e-05,9.546447432740357e-05,7.595141614521649e-05,6.7456280240399735e-06,5.392809244276636e-06,2.895555026378026e-05,1.2117728857033795e-05,1.6067207432648238e-05,6.066769076257106e-06,6.066769076257106e-06,2.7449338276023973e-06,0.057677520087826735
46.900000000000006,0.0038008969271239325,0.0010082528164439269,0.004627388326128023,0.0036591221078777323,0.0008824300572127644,0.0008404920269069697,0.00113718040089546,0.0009486287535383713,0.0007379373188067162,0.0003667028033881333,0.00021019292569051038,0.0003233288917893629,0.00035458487709997665,0.00028379044047644554,2.9858790240900485e-05,2.427552740760419e-05,0.00012101213666168422,5.8896149842197854e-05,8.984260341926128e-05,9.498937789164092e-05,7.55353887792845e-05,6.689076898249956e-06,5.3461258856450115e-06,2.8817781886672566e-05,1.2106747165771143e-05,1.6054247643236303e-05,6.033661269145093e-06,6.033661269145093e-06,2.731799014576493e-06,0.057514824122421884
46.95,0.0037984392953760242,0.0010038835405970687,0.0046196223510313736,0.003649278191272194,0.000877898143502353,0.000840442839318544,0.0011353639566944464,0.0009436601405656839,0.0007337558859796658,0.00036490216653887846,0.00021012875528855885,0.0003229911927230149,0.0003527954863037283,0.00028222148921677986,2.9608650103467714e-05,2.4065573371959267e-05,0.0001204311232357722,5.885311990385976e-05,8.976508827723516e-05,9.451655285042511e-05,7.512159542352953e-05,6.6330330357193516e-06,5.299873396992824e-06,2.8680410383164124e-05,1.2096035097351255e-05,1.604115879202633e-05,6.000705389012008e-06,6.000705389012008e-06,2.718721817878889e-06,0.057352715583662096
47.0,0.003795981488335663,0.0009995401404393994,0.004611864073359889,0.0036394563417230484,0.0008733854318095975,0.0008403913912862618,0.0011335434547809057,0.0009387184677741917,0.0007295989200003861,0.00036310763155755093,0.00021006683357520018,0.00032265117885598755,0.0003510149674286368,0.0002806611695479701,2.9360754833819914e-05,2.38575558277564e-05,0.0001198518676018271,5.88112194906363e-05,8.968685461509986e-05,9.404599059562736e-05,7.471002561347534e-05,6.577491341824908e-06,5.254047252006686e-06,2.8543437658505334e-05,1.2085588261974037e-05,1.60279400375557e-05,5.967898990314581e-06,5.967898990314581e-06,2.7057044154076683e-06,0.05719119195597339
47.050000000000004,0.0037935235104930233,0.000995222498874382,0.0046041135160259546,0.0036296565441036243,0.0008688918948254275,0.0008403376440800952,0.0011317189505226299,0.000933803590289037,0.0007254662778913815,0.0003613192101225723,0.00021000710978328718,0.00032230886498079044,0.0003492432826397417,0.00027910943815796183,2.9115083066617144e-05,2.365145589315094e-05,0.00011927437665492263,5.8770428332830055e-05,8.960790572804432e-05,9.35776825179536e-05,7.430066890849769e-05,6.522446764344763e-06,5.208642958692587e-06,2.8406865624699817e-05,1.207540231770929e-05,1.6014590451717873e-05,5.9352415580263365e-06,5.9352415580263365e-06,2.692747526826847e-06,0.05703025074929019
47.1,0.00379106536633111,0.000990930499129073,0.004596370701762084,0.0036198787830373177,0.0008644175047044007,0.0008402815597326502,0.0011298904991202327,0.0009289153639492652,0.0007213578174623171,0.0003595369134710756,0.00020994953376161256,0.00032196426598554587,0.000347480394168097,0.00027756625188073803,2.887161364995534e-05,2.344725487915993e-05,0.00011869865711784012,5.873072638950979e-05,8.952824496271945e-05,9.311162000754796e-05,7.389351489223215e-05,6.467894309175793e-06,5.1636560782960045e-06,2.8270696199563486e-05,1.2065472958476828e-05,1.6001109099689198e-05,5.902734005677242e-06,5.902734005677242e-06,2.6798505976914565e-06,0.05686988949741928
