Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_7s1/2(2),J_total_Sg_relativistic
45.95,0.004017983752052343,0.0009107440882735962,0.004605066030025377,0.0036044296790912114,0.0007546863287463233,0.0009162582768886033,0.001136003254669215,0.0008652510010920589,0.0006794577347803059,0.0003128698416158123,0.0002275198479400022,0.00032197044962518516,0.00031714257480401387,0.00025499044420028595,2.4262545631565292e-05,1.9897889157612057e-05,0.00010092092001132444,6.117632973224578e-05,8.705643183850263e-05,8.08013132531516e-05,6.435977229214384e-05,4.563560688188058e-06,3.644741569845248e-06,2.2082454728349826e-05,1.1156663649814454e-05,1.3578755770396794e-05,4.996965694840455e-06,1.9079473416183617e-06,0.0559638120567397
46.0,0.004015152736479848,0.000906927567332769,0.004596449912557755,0.0035941881470547997,0.0007503912318136503,0.0009160258458956088,0.0011339351133231867,0.0008605071319760392,0.0006754517573347577,0.0003111203222494595,0.00022751625524449512,0.0003215507118322074,0.0003154543966119566,0.00025351594828526515,2.4052495782654262e-05,1.9720400091490497e-05,0.00010036336899906668,6.116813022698361e-05,8.695769199185767e-05,8.03756723899887e-05,6.399018806296715e-05,4.524041904339755e-06,3.6122049411266216e-06,2.1960899862556302e-05,1.1154575019242517e-05,1.3563940375808297e-05,4.970664086613336e-06,1.897455458708349e-06,0.055802137909330966
46.050000000000004,0.00401232168179058,0.0009031369460083462,0.00458784444949416,0.0035839713599534187,0.0007461179481990297,0.0009157890186704947,0.0011318637649442092,0.0008557902986150319,0.0006714702555940143,0.0003093785026382395,0.00022751313190015328,0.0003211287990756071,0.0003137751704761903,0.0002520500192746732,2.384439555098529e-05,1.9544601111558605e-05,9.980812225360995e-05,6.11603730712293e-05,8.685827240764398e-05,7.995222845840491e-05,6.362271218311251e-05,4.484885854194825e-06,3.579973975151312e-06,2.1839836995632005e-05,1.1152586564275586e-05,1.3549006304462505e-05,4.94448270152401e-06,1.8870171188100879e-06,0.05564106297259065
46.1,0.0040094905934754815,0.0008993720892184262,0.004579249661952574,0.0035737792941271302,0.0007418664192199214,0.0009155477814389816,0.0011297892702897823,0.0008511003468642978,0.0006675130792234539,0.00030764437804009005,0.0002275104419299149,0.0003207047305634492,0.00031210485378512886,0.00025059261063290253,2.3638225715271994e-05,1.937047517593086e-05,9.925518076166883e-05,6.115304365496692e-05,8.675817793359665e-05,7.953097179542079e-05,6.325733374566735e-05,4.4460885475785605e-06,3.548045104766964e-06,2.171926707132788e-05,1.115069539190961e-05,1.3533952935371153e-05,4.918424706628206e-06,1.8766295532590126e-06,0.05548058464485509
46.150000000000006,0.004006659477015549,0.0008956328623456765,0.004570665570824543,0.0035636119256548513,0.0007376365858098678,0.0009153021210653071,0.0011277116898452785,0.000846437123402009,0.000663580078771152,0.00030591794333172643,0.0002275081499243899,0.00032027852553533504,0.0003104434040466502,0.0002491436760147045,2.3433967253619004e-05,1.919800542315425e-05,9.870454535946983e-05,6.114612757705678e-05,8.66574134447207e-05,7.911189275380083e-05,6.28940418804775e-05,4.407646268039876e-06,3.516415064382236e-06,2.159919102082415e-05,1.1148898587261238e-05,1.3518780284014191e-05,4.892494699226653e-06,1.8662892237740594e-06,0.055320700347862704
46.2,0.004003828337881826,0.0008919191312373737,0.0045620921967759985,0.003553469230356758,0.0007334283885264203,0.0009150520250435844,0.0011256310838219457,0.0008418004757258289,0.0006596711056634935,0.00030419919301387697,0.0002275062210357361,0.0003198502032594406,0.0003087907788890882,0.0002477031692654212,2.3231601341368046e-05,1.9027175170221287e-05,9.815621673465102e-05,6.113961064309437e-05,8.655598384214588e-05,7.869498170271087e-05,6.253282575479767e-05,4.369555581060122e-06,3.4850808996442284e-06,2.1479609728476688e-05,1.1147193216417102e-05,1.350348905490678e-05,4.866698543508379e-06,1.8559919663314713e-06,0.05516140752658867
46.25,0.004000997181535396,0.0008882307622054194,0.004553529560248054,0.003543351183796661,0.0007292417675589813,0.0009147974814892445,0.0011235475121549692,0.0008371902521494825,0.0006557860122007851,0.0003024881212164763,0.00022750462097158392,0.00031941978302960636,0.00030714693606219515,0.00024627104442119405,2.303110934896757e-05,1.8857967910605197e-05,9.761019542814809e-05,6.113347886328473e-05,8.645389405200106e-05,7.828022902833954e-05,6.21736745738929e-05,4.331813327851538e-06,3.4540399607745134e-06,2.1360523997734836e-05,1.1145576332823692e-05,1.3488080654243814e-05,4.841042629109697e-06,1.845733402029126e-06,0.05500270364693197
46.300000000000004,0.003998166013427374,0.0008845676220263424,0.004544977681457814,0.0035332577612843833,0.0007250766627365797,0.0009145384791305599,0.0011214610345015993,0.0008326063017993333,0.0006519246515528843,0.00030078472170382307,0.00022750331598900877,0.00031898728416248094,0.0003055118334380808,0.00024484725570915526,2.2832472839866373e-05,1.8690367312317635e-05,9.706648183606879e-05,6.112771845033208e-05,8.635114902430845e-05,7.786762513447357e-05,6.181657758156841e-05,4.294416605190179e-06,3.4232898800725213e-06,2.124193451926008e-05,1.1144044986661577e-05,1.3472557161392107e-05,4.815532782717139e-06,1.8355095056864352e-06,0.05484458619196521
46.35,0.003995334838998898,0.0008809295779412865,0.004536436580399188,0.003523188937878127,0.0007209330135355725,0.0009142750073002499,0.0011193717102393392,0.0008280484746109603,0.0006480868777548373,0.0002990889878796984,0.0002275022728885511,0.00031855272599471616,0.00030388542901212644,0.00024343175754759955,2.2635673568430655e-05,1.8524357215988435e-05,9.652507621155485e-05,6.11223158173447e-05,8.624775373189701e-05,7.745716044301692e-05,6.146152406060673e-05,4.257362732537373e-06,3.3928285350124804e-06,2.1123841843162892e-05,1.1142596236482435e-05,1.3456921260448146e-05,4.7901732352746546e-06,1.8253171361848895e-06,0.05468705265799205
46.400000000000006,0.003992503663681122,0.000877316497655976,0.0045279062768436955,0.0035131446883868186,0.0007168107590872676,0.0009140070559271669,0.0011172795984641917,0.00082351662132573,0.0006442725457025229,0.0002974009127924439,0.00022750145900828422,0.0003181161278802128,0.0003022676809038713,0.0002420245045461353,2.2440693477883982e-05,1.835992163296689e-05,9.598597866663063e-05,6.111725757575514e-05,8.614371316933447e-05,7.704882539444585e-05,6.110850333309547e-05,4.220649208432993e-06,3.3626539991838562e-06,2.1006246357050904e-05,1.1141227162275709e-05,1.3441176135495683e-05,4.764966041976824e-06,1.8151543401733146e-06,0.054530100551669625
46.45,0.0039896724928952096,0.0008737282493406716,0.004519386790341281,0.003503124987372461,0.0007127098381854822,0.0009137346155280631,0.0011151847579889682,0.0008190105934873781,0.0006404815111483137,0.0002957204891400049,0.00022750084221792965,0.0003176775091874179,0.0003006585473578788,0.00024062545150582,2.2247514698270572e-05,1.8197044743444896e-05,9.544918917404026e-05,6.111253053325556e-05,8.603903235187799e-05,7.6642610448197e-05,6.0757504760636223e-05,4.184273658750481e-06,3.3327644840082514e-06,2.0889148271258152e-05,1.1139934879078046e-05,1.3425325335425901e-05,4.739911155528914e-06,1.805020340375077e-06,0.05437372738888422
46.5,0.003986841332052323,0.0008701647016301039,0.004510878140221126,0.0034931298091524566,0.0007086301892940215,0.0009134576771994376,0.0011130872473416535,0.0008145302434385839,0.0006367136306967407,0.00029404770927493075,0.00022750039091301946,0.0003172368892966709,0.000299057986744574,0.00023923455341927436,2.2056119544440794e-05,1.8035710894601035e-05,9.491470756907113e-05,6.110812169174839e-05,8.593371631444254e-05,7.623850608298559e-05,6.040851774442897e-05,4.148233779851062e-06,3.3031582746678415e-06,2.0772547612219168e-05,1.1138716550243068e-05,1.3409372616072381e-05,4.71500704019115e-06,1.7949152623993598e-06,0.05421793069511438
46.550000000000004,0.003984010186553617,0.0008666257236233955,0.004502380345592459,0.003483159127801935,0.000704571750554089,0.0009131762326094615,0.0011109871247638298,0.0008100754243175513,0.0006329687618001738,0.0002923825652093397,0.00022750007400910597,0.0003167942875975996,0.0002974659575610608,0.0002378517654707808,2.1866490514059363e-05,1.7875904598765883e-05,9.438253355136543e-05,6.110401824531212e-05,8.582777011058696e-05,7.583650279705747e-05,6.006153172523521e-05,4.112527279937952e-06,3.273833663973648e-06,2.0656444224489936e-05,1.1137569399547898e-05,1.3393321768832716e-05,4.690251456607035e-06,1.7848397675035253e-06,0.05406270800622265
46.6,0.003981179061790235,0.0008631111848839668,0.00449389342534538,0.0034732129171560666,0.0007005344597916271,0.0009128902739899831,0.001108884448209159,0.0008056459900545921,0.0006292467627545125,0.00029072504861984484,0.00022749986093601823,0.0003163497234865648,0.00029588241843191447,0.0002364770430363639,2.1678610285635658e-05,1.7717610531608115e-05,9.3852666686719e-05,6.11002075781822e-05,8.57211988115173e-05,7.543659110837992e-05,5.971653618322848e-05,4.077151821976357e-06,3.2447888879703998e-06,2.0540837781423333e-05,1.1136490721419606e-05,1.3377176445799777e-05,4.665642001792617e-06,1.7747947856389974e-06,0.053908056868490956
46.650000000000006,0.003978347963143297,0.0008596209554394221,0.004485417398151667,0.0034632911508123555,0.0006965182545245796,0.0009125997941286109,0.001106779275341916,0.0008012417953687049,0.0006255474926948836,0.0002890751508524389,0.0002274997216321653,0.00031590321636415226,0.0002943073281099497,0.00023511034168385186,2.1492461716575634e-05,1.756081353034091e-05,9.332510640886674e-05,6.10966772627471e-05,8.561400750510678e-05,7.503876155477937e-05,5.937352063774686e-05,4.0421049714130685e-06,3.2160220669201365e-06,2.0425727804010376e-05,1.1135477888709996e-05,1.336093999165307e-05,4.641176167993815e-06,1.7647814711009905e-06,0.05375397483728657
46.7,0.003975516895983896,0.0008561549057814267,0.004476952282465601,0.0034533938021329416,0.0006925230719700916,0.0009123047863608736,0.0011046716635355845,0.000796862695764165,0.000621870811591357,0.00028743286292734444,0.00022749962653888616,0.00031545478563271275,0.0002927406454769685,0.00023375161717292372,2.1308027841255807e-05,1.7405498591948985e-05,9.279985202125644e-05,6.109341505755947e-05,8.550620129493256e-05,7.464300469403884e-05,5.903247464696963e-05,4.007384151614292e-06,3.1875311549456175e-06,2.0311113686928438e-05,1.1134528357620563e-05,1.3344615292155482e-05,4.616850960471886e-06,1.7548013710896043e-06,0.05360045947458092
46.75,0.003972685865673086,0.0008527129068655617,0.004468498096524775,0.0034435208442468693,0.0006885488490516308,0.0009120052445624583,0.0011025616698714996,0.0007925085475271081,0.000618216580244665,0.0002857981755438217,0.0002274995465948458,0.00031500445069394806,0.00029118232954448303,0.000232400825455137,2.1125291869118187e-05,1.7251650871435353e-05,9.227690269880875e-05,6.109040890536233e-05,8.53977852993286e-05,7.424931110396685e-05,5.8693387807541914e-05,3.972986609465105e-06,3.159313901075241e-06,2.0196994730418703e-05,1.1133639669569302e-05,1.3328204648099472e-05,4.592662343574009e-06,1.7448566735746357e-06,0.053447508346198984
46.800000000000004,0.003969854877561883,0.0008492948301111692,0.004460054858350922,0.0034336722500523643,0.0006845955224060443,0.0009117011631415241,0.0011004493511375484,0.0007881792077221216,0.000614584660281939,0.0002841710790849402,0.00022749945323047785,0.0003145522309465437,0.00028963233945441755,0.00023105792267394097,2.094423718278666e-05,1.709925568008814e-05,9.175625748966514e-05,6.108764693113027e-05,8.528876465045461e-05,7.385767138245412e-05,5.835624975417707e-05,3.938909392970681e-06,3.1313678237505704e-06,2.0083370176274386e-05,1.1132809449985863e-05,1.3311709682026074e-05,4.568604884204401e-06,1.7349503468109485e-06,0.053295119019955796
46.85,0.003967023936991249,0.0008459005474011804,0.004451622585750733,0.003423847992219095,0.000680663028390544,0.0009113925370310928,0.0010983347638269237,0.0007838745341888395,0.0006109749141524572,0.00028255156362231204,0.0002274993183624728,0.0003140981457838469,0.00028809063447978936,0.0002297228651646736,2.0764847336204233e-05,1.6948298483766987e-05,9.123791531692297e-05,6.108511744012563e-05,8.51791444933811e-05,7.346807614753303e-05,5.802105015926654e-05,3.905149342002513e-06,3.1036902000748024e-06,1.9970239245974974e-05,1.1132035404209859e-05,1.3295131283106577e-05,4.544671892713966e-06,1.7250860255701525e-06,0.05314328906562405
46.900000000000006,0.003964193049292093,0.0008425299310819267,0.004443201296316672,0.003414048043190413,0.0006767513030896187,0.0009110793616815144,0.001096217964136925,0.0007795943855385338,0.0006073872051233991,0.00028093961892078427,0.00022749911438831234,0.0003136422145915892,0.00028655717402536557,0.00022839560945454095,2.0587106052790713e-05,1.67987649012086e-05,9.07218749803572e-05,6.108280891596966e-05,8.506892998518998e-05,7.308051603745447e-05,5.768777873252683e-05,3.871703092581862e-06,3.0762780702383622e-06,1.98576011788657e-05,1.1131315310838687e-05,1.3278469593358967e-05,4.520856130743733e-06,1.7152676190730785e-06,0.05299201605697694
46.95,0.00396136221978526,0.000839182853962941,0.004434791007427805,0.0034042723751856025,0.0006728602823218839,0.0009107616330530073,0.0010940990079678164,0.0007753386211507181,0.0006038213972756196,0.0002793352344430963,0.00022749881418084923,0.0003131844567456539,0.00028503191762830216,0.00022707611226258382,2.04109972236212e-05,1.6650640702351777e-05,9.020813515813027e-05,6.10807100187285e-05,8.495812629409101e-05,7.26949817107976e-05,5.735642522071333e-05,3.838567094328975e-06,3.049128256701298e-06,1.9745455268263686e-05,1.1130647013016432e-05,1.3261724036008615e-05,4.4971508616610485e-06,1.7054987538615416e-06,0.05284129757522993
47.0,0.003958531453781525,0.0008358591893167386,0.0044263917362506195,0.0033945209602020987,0.0006689899016468553,0.0009104393476082738,0.0010919779509217292,0.0007711071011697454,0.0006002773554994273,0.0002777383993544956,0.0002274983910829325,0.0003127248916098862,0.0002835148249587587,0.0002257643304996263,2.0236504905624384e-05,1.6503911806681033e-05,8.969669440848806e-05,6.107880958301413e-05,8.484673859855392e-05,7.231146384662312e-05,5.7026979407424464e-05,3.805737639972823e-06,3.0222373968886864e-06,1.963380089347156e-05,1.1130028408266682e-05,1.3244893384435847e-05,4.473550832165178e-06,1.6957822509847287e-06,0.052691131212608336
47.050000000000004,0.003955700756581587,0.0008325588108785876,0.004418003499739844,0.003384793770017709,0.0006651400963716583,0.0009101125023051885,0.001089854848301618,0.0007668996865014154,0.0005967549454903803,0.00027614910252731715,0.00022749781890207805,0.00031226353853394776,0.0002820058558204948,0.0002244602212682112,2.0063613319801075e-05,1.635856428158913e-05,8.918755117144378e-05,6.107709661610005e-05,8.473477208645614e-05,7.192995314468097e-05,5.669943111301785e-05,3.773210905155553e-06,2.9956019874145475e-06,1.9522637545893893e-05,1.1129457437543278e-05,1.3227975867915373e-05,4.450052810303539e-06,1.6861198269858032e-06,0.05254151457487806
47.1,0.003952870133476063,0.0008292815928462657,0.0044096263146392815,0.0033750907761928256,0.0006613108015576706,0.0009097810945895603,0.0010877297551102642,0.0007627162388095861,0.0005932540337450943,0.00027456733254552495,0.00022749707190518402,0.0003118004168512128,0.0002805049701514462,0.00022316374186252081,1.9892306849462477e-05,1.6214584340758117e-05,8.868070377044897e-05,6.107556029605182e-05,8.462223195424631e-05,7.155044032567819e-05,5.6373770194651936e-05,3.740982996215601e-06,2.9692184372359433e-06,1.941196484776608e-05,1.1128932074200366e-05,1.3210969308360797e-05,4.426655525478973e-06,1.6765121084698026e-06,0.052392445282340994
47.150000000000006,0.003950039589745482,0.0008260274098797976,0.004401260197482621,0.0033654119500726113,0.0006575019520270904,0.0009094451223879675,0.001085602726049325,0.0007585566205127824,0.0005897744875570572,0.00027299307770921273,0.0002274961248132912,0.0003113355458767065,0.0002790121280242787,0.0002218748497682815,1.9722570038487725e-05,1.60719583425584e-05,8.81761504140508e-05,6.107418996987228e-05,8.450912340612335e-05,7.117291613160913e-05,5.604998654645999e-05,3.7090500032240413e-06,2.943083126687444e-06,1.930178256240454e-05,1.1128450313565377e-05,1.3193871280636974e-05,4.403359119866576e-06,1.666958910924534e-06,0.05224392096956335
47.2,0.003947209130660277,0.0008227961371011856,0.0043929051645942765,0.003355757262789197,0.0006537134823694459,0.0009091045841006651,0.0010834738155184346,0.0007544206947808182,0.0005863161750124652,0.00027142632603907005,0.00022749495279638792,0.0003108689449050847,0.0002775272896469258,0.0002205935026626567,1.9554387589601103e-05,1.5930672788466223e-05,8.767388919753773e-05,6.107297515166147e-05,8.439545165323129e-05,7.079737132614837e-05,5.572807009985721e-05,3.67740805529934e-06,2.9171924690774843e-06,1.919209059534873e-05,1.1128010163737005e-05,1.31766792877644e-05,4.380164410700112e-06,1.657459620936351e-06,0.052095939284633914
47.25,0.0039443787614807805,0.0008195876500941198,0.004384561232090201,0.0033461266852638488,0.0006499453269480297,0.0009087594785945626,0.0010813430776143462,0.0007503083255314139,0.0005828789649860626,0.00026986706528080693,0.00022749353146825927,0.00031040063320865447,0.0002760504153631035,0.00021931965841412337,1.938774436266797e-05,1.5790714321498673e-05,8.717391810457106e-05,6.107190552079131e-05,8.428122191286969e-05,7.042379669509935e-05,5.540801082397156e-05,3.6460533751431834e-06,2.891542971447129e-06,1.9082888986262335e-05,1.1127609638129382e-05,1.315939094155922e-05,4.357072323983401e-06,1.6480134883839293e-06,0.05194849788892468
47.300000000000004,0.003941548487457217,0.0008164018249036783,0.004376228415878717,0.003336520188209135,0.0006461974199062715,0.0009084098051962749,0.0010792105661301232,0.000746219377426824,0.0005794627271370006,0.0002683152829095429,0.00022749183688138065,0.000309930630035435,0.0002745814656528083,0.0002180532750823368,1.9222625373009793e-05,1.565206972466655e-05,8.667623500880424e-05,6.10709709200947e-05,8.416643940771969e-05,7.005218304689176e-05,5.508979872618401e-05,3.61498232982309e-06,2.8661312911924633e-06,1.897417789196898e-05,1.1127246750150252e-05,1.3142004138955614e-05,4.334083768441804e-06,1.6386196951645148e-06,0.051801594458080864
47.35,0.003938718313829701,0.0008132385380360148,0.004367906731661349,0.0033269377421310873,0.000642469695174045,0.0009080555636852421,0.001077076334554375,0.0007421537158704693,0.000576067331904707,0.0002667709661341579,0.0002274898455218552,0.0003094589546072583,0.00027312040113279626,0.0002167943109179818,1.9059015789737846e-05,1.551472591944468e-05,8.618083767548936e-05,6.107016135406941e-05,8.405110936508564e-05,6.968252121311489e-05,5.477342385275568e-05,3.5841914750650462e-06,2.8409542855194773e-06,1.886595756148561e-05,1.1126919510244733e-05,1.3124517224451774e-05,4.3111999859247946e-06,1.6292771902446763e-06,0.051655226684287264
47.400000000000006,0.003935888245828224,0.0008100976664580278,0.00435959619493364,0.0033173793173313353,0.0006387620864739029,0.0009076967542869204,0.0010749404360705346,0.0007381112070035688,0.0005726926505047667,0.00026523410190160335,0.000227487534304395,0.00030898562611790845,0.0002716671825570417,0.0002155427243626091,1.88969009341051e-05,1.5378669964259265e-05,8.568772376306988e-05,6.106946698709634e-05,8.393523701615186e-05,6.931480204907206e-05,5.445887628951373e-05,3.5536775906967072e-06,2.8160090511180062e-06,1.8758228304359683e-05,1.1126625925368314e-05,1.3106929129799221e-05,4.288423142909542e-06,1.6199844075946631e-06,0.051509392279034845
47.45,0.0039330582886726575,0.0008069790875970232,0.004351296820985989,0.0033078448839092495,0.0006350745273272551,0.0009073333776660426,0.0010728029235561837,0.0007340917177017835,0.0005693385549248195,0.00026370467690117863,0.00022748488056734573,0.00030851066373130073,0.00027022177081718044,0.00021429847404846178,1.8736266277876703e-05,1.5243889052992614e-05,8.519689082476156e-05,6.106887814167231e-05,8.381882759525477e-05,6.894901643434071e-05,5.414614616256511e-05,3.5234377053786973e-06,2.791292951988846e-06,1.865099045399012e-05,1.1126364000785314e-05,1.3089239483194973e-05,4.265756780769686e-06,1.6107390509121519e-06,0.0513640889751707
47.5,0.00393022844757274,0.0008038826793403569,0.004343008624904473,0.003298334411764056,0.000631406951060473,0.0009069654349199467,0.001070663849582415,0.0007300951155718587,0.0005660049179204666,0.00026218267756876685,0.00022748186206775466,0.00030803408657969746,0.0002687841269429321,0.00021306151879828592,1.8577097441718155e-05,1.5110370513504388e-05,8.47083363101193e-05,6.10683852966573e-05,8.370188633916961e-05,6.858515527331914e-05,5.383522363900255e-05,3.4934691093528343e-06,2.766803634010443e-06,1.854424432789424e-05,1.1126131743934314e-05,1.3071448681794566e-05,4.243205811265558e-06,1.6015381037345223e-06,0.051219314527252806
47.550000000000004,0.003927398727728075,0.0008008083200350697,0.004334731621571677,0.0032888478705969536,0.0006277592908109351,0.0009065929275719738,0.001068523266413242,0.0007261212689482757,0.000562691613011193,0.0002606680900910351,0.0002274784569764819,0.00030755591376196225,0.000267354212102507,0.00021183181762513125,1.8419380193601527e-05,1.497810180616975e-05,8.42220575665918e-05,6.106797908553604e-05,8.358441848641196e-05,6.822320949574345e-05,5.3526098927568545e-05,3.4637693545922406e-06,2.7425390255575925e-06,1.8437990187061238e-05,1.1125927169971008e-05,1.305355792327778e-05,4.220775970232899e-06,1.5923781198768533e-06,0.05107506670994933
47.6,0.003924569134328126,0.0007977558884875086,0.004326465825667523,0.00327938522991322,0.0006241314795330072,0.0009062158575649345,0.001066381226005048,0.00072217004688991,0.0005593985144763041,0.0002591609004095974,0.00022747464387335424,0.0003070761643418514,0.0002659319876029951,0.00021060932973213935,1.826310044722931e-05,1.4847070522433945e-05,8.373805184106332e-05,6.106765029469398e-05,8.346642927655319e-05,6.786317005715735e-05,5.3218762279243116e-05,3.434336242422782e-06,2.718497324244572e-06,1.833222819659438e-05,1.1125748308500381e-05,1.3035569194378188e-05,4.198472886936501e-06,1.5832557184467176e-06,0.05093134331495635
47.650000000000006,0.003921739672552208,0.0007947252639629311,0.0043182112516700994,0.003269946459024295,0.0006205234500039541,0.0009058342272546411,0.0010642377800060732,0.0007182413191766884,0.0005561254973508714,0.00025766109422513807,0.00022747040174236186,0.0003065948573463413,0.00026451741489073654,0.00020939401451231822,1.8108244260475477e-05,1.4717264383383004e-05,8.325631628138173e-05,6.10673898617075e-05,8.334792394954956e-05,6.750502793931919e-05,5.291320398772387e-05,3.405167799359911e-06,2.6946769706154003e-06,1.8226958389787542e-05,1.1125593210950213e-05,1.3017485216620629e-05,4.176301086694198e-06,1.5741681105878826e-06,0.050788142147373254
47.7,0.003918910347569487,0.0007917163261851036,0.004309967913856493,0.00326053152704987,0.0006169351348297959,0.0009054480394035088,0.001062092979755947,0.0007143349563062615,0.0005528724374216974,0.00025616865700150125,0.00022746570996689733,0.0003061120117639924,0.00026311045555167754,0.00020818583154830802,1.795479783384409e-05,1.4588671238330806e-05,8.277684793787478e-05,6.106718887364836e-05,8.322890774508472e-05,6.714877415053522e-05,5.260941438977341e-05,3.376262242531003e-06,2.6710766103001044e-06,1.8122180637610054e-05,1.1125459958019254e-05,1.2999309351866808e-05,4.154263282384568e-06,1.565113465061519e-06,0.050645461022606454
47.75,0.003916081164538971,0.0007887289553358809,0.004301735826303611,0.0032511404029199526,0.0006133664664510916,0.0009050572971742216,0.0010599468762852548,0.0007104508294906721,0.000549639211223289,0.00025468357396974013,0.00022746054832503676,0.0003056276465433481,0.0002617110713117071,0.00020698474061213264,1.780274750894465e-05,1.4461279063421784e-05,8.229964376485241e-05,6.106703856540242e-05,8.310938590192459e-05,6.679439972590819e-05,5.2307383865412925e-05,3.3476179365952793e-06,2.647695046757665e-06,1.801789462529443e-05,1.1125346666655325e-05,1.2981045472509315e-05,4.132360207353813e-06,1.5560909861797871e-06,0.05050329776460808
47.800000000000004,0.003913252128609505,0.0007857630320547776,0.004293515002889016,0.003241773055376929,0.0006098173771486668,0.000904662004123465,0.0010577995203151457,0.000706588810653037,0.0005464256960338469,0.00025320583013213117,0.00022745489698486313,0.0003051417805913694,0.0002603192240369794,0.0002057907016649419,1.7652079766984474e-05,1.4335075960249552e-05,8.182470062209701e-05,6.106693031800232e-05,8.298936365728464e-05,6.644189572749776e-05,5.20071028379507e-05,3.3192333445038975e-06,2.6245311872025728e-06,1.791409983735265e-05,1.1125251496077378e-05,1.296269780314209e-05,4.110591011510405e-06,1.5471007014178323e-06,0.05036165020559531
47.85,0.003910423244919769,0.0007828184374385279,0.004285305457291758,0.003232429452977619,0.0006062877990492779,0.0009042621641957245,0.001055650962256979,0.0007027487724242331,0.0005432317698712711,0.00025173541026615173,0.00022744873649983103,0.000304654432771904,0.0002589348757342198,0.00020460367485674284,1.7502781227277757e-05,1.4210050154491067e-05,8.13520152763407e-05,6.10668556569744e-05,8.286884624620876e-05,6.609125324439105e-05,5.170856177384093e-05,3.291106974740841e-06,2.601583984639227e-06,1.781079555190492e-05,1.112517265244465e-05,1.2944270742146855e-05,4.08895398190317e-06,1.5381430808193667e-06,0.050220516186613766
47.900000000000006,0.00390759451859827,0.000779895053040628,0.004277107202993198,0.003223109564095306,0.0006027776641312093,0.0009038577817171478,0.0010535012522120055,0.000698930588139586,0.000540057311489174,0.00025027229892841864,0.00022744204780417323,0.00030416562190418837,0.00025755798855101313,0.00020342362052611847,1.735483864577088e-05,1.4086189994555992e-05,8.088158440272931e-05,6.10668062506995e-05,8.27478389009591e-05,6.574246339268666e-05,5.1411751182377056e-05,3.2632373278391995e-06,2.5788523790936583e-06,1.7707980844715847e-05,1.1125108391887643e-05,1.2925768672770231e-05,4.067447211023705e-06,1.5292186771771872e-06,0.05007989355789552
47.95,0.0039047659547633393,0.0007769927608708737,0.0042689202532778464,0.003213813356921776,0.000599286904229817,0.000903448861389473,0.0010513504399710886,0.0006951341318355719,0.0005369022003729145,0.00024881648045859355,0.0002274348122083482,0.00030367536676138525,0.0002561885247760796,0.0002022504991999387,1.7208238913584322e-05,1.3963483950251525e-05,8.041340458627452e-05,6.106677390878786e-05,8.262634685041691e-05,6.539551731540111e-05,5.111666161523374e-05,3.2356228449726838e-06,2.5563352411305187e-06,1.7605654602823026e-05,1.1125057021740453e-05,1.2907195773855523e-05,4.046068904501299e-06,1.5203279532313295e-06,0.04993978017819351
48.0,0.0039019375585231273,0.0007741114433948803,0.004260744621234183,0.003204540799469327,0.0005958154510430023,0.0009030354082840188,0.0010491985750144582,0.0006913592782465184,0.0005337663167356399,0.0002473679389832486,0.00022742701139452897,0.0003031836860691526,0.00025482644683953194,0.00020108427159305835,1.7062969055570346e-05,1.3841920611461975e-05,7.99474723232924e-05,6.106675058046773e-05,8.250437531949339e-05,6.505040618230847e-05,5.0823283665877264e-05,3.208261861280485e-06,2.534031320578631e-06,1.7503815547136658e-05,1.1125016899943207e-05,1.2888555840401976e-05,4.024817232447272e-06,1.5114713627114564e-06,0.04980017391292052
48.050000000000004,0.003899109334975597,0.0007712509835335946,0.004252580319755495,0.003195291859572783,0.0005923632361366307,0.0009026174278357399,0.0010470457065115027,0.0006876059028013177,0.0005306495415143459,0.0002459266584196979,0.00022741862741213254,0.0003026905985042459,0.0002534717173131197,0.00019992489860800686,1.691901622888684e-05,1.3721488686843375e-05,7.948378402282989e-05,6.106672835298802e-05,8.238192952855068e-05,6.470712118972975e-05,5.053160796887375e-05,3.1811525663048453e-06,2.511939203073921e-06,1.7402462262916392e-05,1.1124986432708412e-05,1.2869852123557747e-05,4.003689850794842e-06,1.5026496249858672e-06,0.04966107263155088
48.1,0.003896281289208523,0.000768411264662795,0.0042444273615407065,0.0031860665048914923,0.0005889301909498897,0.0009021949258373443,0.001044891883320595,0.0006838738816201466,0.0005275517563659505,0.0002444926224797927,0.00022740964267338993,0.00030219612269315296,0.0002521242989104588,0.00019877234133466808,1.6776367721586867e-05,1.3602177002532758e-05,7.902233600807868e-05,6.106669945003454e-05,8.225901469283267e-05,6.436565356028987e-05,5.0241625199128554e-05,3.154292973520322e-06,2.490057276584226e-06,1.7301593236614017e-05,1.1124964070658553e-05,1.2851087198552227e-05,3.982683361356943e-06,1.4938640365657826e-06,0.04952247420510634
