Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_No_relativistic
63.95,0.003057758590431916,0.0005036887951667631,0.0019728869771707992,0.0010876971031967256,0.0001185651422117862,0.0005793671896130127,0.0004017319415485257,0.00010124635643831947,6.920801030188142e-05,3.572793967221147e-05,0.000165459496946008,0.0001219524626743633,3.653745876287767e-05,2.525807316197108e-05,9.390010369104845e-07,7.027933984169072e-07,1.0347049570827546e-05,4.470852419387402e-05,3.280861962077917e-05,8.85165676132734e-06,6.036770568040205e-06,1.3774554848906965e-07,9.588867041604773e-08,2.0367674824297207e-06,7.22681774799042e-06,4.275969066402762e-06,9.217602528277908e-08,0.0207920042649975
64.0,0.0030549287800800766,0.0005036843339895974,0.0019684482513645184,0.0010843078534571256,0.00011841635137768601,0.0005782517656624404,0.00040051018305800183,0.00010074266849284514,6.883716338962161e-05,3.5650007669465295e-05,0.00016516601226685524,0.00012158696725955499,3.635458477575011e-05,2.5121721543091943e-05,9.323746349930634e-07,6.976432214465415e-07,1.0321225057702072e-05,4.4631404358601385e-05,3.271076436077756e-05,8.80729290101533e-06,6.004114430090682e-06,1.3678706986165616e-07,9.521325363950306e-08,2.0315512588409917e-06,7.214551841222576e-06,4.2633303691905475e-06,9.190867263484575e-08,0.02074734268410297
64.05,0.0030521006951923593,0.0005036802039689682,0.001964019682113426,0.0010809295223724498,0.00011826944742051546,0.0005771376835367187,0.0003992919514626266,0.00010024171008457495,6.84684575566452e-05,3.557294760723987e-05,0.00016487270306170796,0.00012122246635483944,3.617270385205521e-05,2.4986160905977172e-05,9.257988944667931e-07,6.925336587082953e-07,1.0295681372320635e-05,4.455431413756339e-05,3.2613169902471636e-05,8.763172370783732e-06,5.971650792861386e-06,1.3583757564526252e-07,9.454484041147098e-08,2.0263817289095046e-06,7.202303510927032e-06,4.250739296861374e-06,9.164250446528664e-08,0.02070281317744343
64.10000000000001,0.003049274337622492,0.0005036763911947449,0.001959601249645307,0.0010775620759363108,0.00011812441246840905,0.0005760249483019391,0.0003980772395694523,9.974346539030007e-05,6.810187966373506e-05,3.5496751878488954e-05,0.00016457957203186592,0.00012085895853757268,3.5991810260678236e-05,2.48513863956085e-05,9.192733993752954e-07,6.874643678324195e-07,1.0270416106309907e-05,4.447725437927191e-05,3.251583604158811e-05,8.719293905071581e-06,5.939378653203381e-06,1.348966134620774e-07,9.388303837316662e-08,2.0212575703507784e-06,7.190070085966992e-06,4.238193025590577e-06,9.137762302862784e-08,0.020658415236084565
64.15,0.003046449709214197,0.0005036728818822536,0.001955192934197306,0.0010742054802301887,0.00011798122877546729,0.0005749135649655314,0.0003968660401704388,9.924791868334563e-05,6.773741665628485e-05,3.5421412928208254e-05,0.00016428662185646845,0.00012049644237399436,3.581189830491889e-05,2.471739318799401e-05,9.127977374028836e-07,6.824350095165955e-07,1.0245426867132193e-05,4.440022592587431e-05,3.2418762572553816e-05,8.675656191799127e-06,5.907296950486326e-06,1.3396369501223378e-07,9.322743371938637e-08,2.016177708364502e-06,7.177848666523175e-06,4.225688482200424e-06,9.111405161594154e-08,0.02061414835102461
64.2,0.0030436268118012068,0.0005036696623714878,0.0019507947160161418,0.0010708597014233616,0.00011783987872105009,0.0005738035384765975,0.00039565834604280494,9.875505433296067e-05,6.737505556373441e-05,3.534692325315276e-05,0.000163993855192589,0.00012013491641938448,3.5632962322281574e-05,2.458417648996535e-05,9.063714998401955e-07,6.774452474962873e-07,1.0220711278024525e-05,4.4323229612813716e-05,3.2321949286110586e-05,8.632257870518033e-06,5.875404564245709e-06,1.3303831237453618e-07,9.257760360562125e-08,2.0111413267831433e-06,7.165636191482804e-06,4.2132224273120045e-06,9.085174426115134e-08,0.0205700120138599
64.25,0.0030408056472072836,0.0005036667191263238,0.0019464065753583351,0.001067524705772845,0.00011770034480907318,0.000572694873726248,0.0003944541499493805,9.826485680371319e-05,6.701478349901001e-05,3.5273275401555117e-05,0.00016370127467533067,0.00011977437921821971,3.5454996684267477e-05,2.445173153897658e-05,8.999942815502242e-07,6.724947485154524e-07,1.019626697794911e-05,4.424626626849214e-05,3.222539596690269e-05,8.589097531791556e-06,5.843700313291041e-06,1.3211995446885107e-07,9.19331247865202e-08,2.0061478736663338e-06,7.153429508926046e-06,4.200791544338706e-06,9.059059666373527e-08,0.020526005717455723
64.3,0.0030379862172462396,0.000503664038733738,0.001942028492490426,0.0010642004596233235,0.00011756260966730699,0.0005715875755479363,0.00039325344463895335,9.777731065488853e-05,6.665658765796785e-05,3.52004619728448e-05,0.00016340888291792159,0.00011941482930432807,3.527799579616753e-05,2.432005360290418e-05,8.936656809347263e-07,6.675831822975977e-07,1.0172091621554404e-05,4.416933671394405e-05,3.212910239108967e-05,8.546173717817472e-06,5.812182956291026e-06,1.3120812315766601e-07,9.1293580459336e-08,2.0011970612295123e-06,7.141225447999266e-06,4.188392529043967e-06,9.033044409091421e-08,0.020482128956582503
64.35000000000001,0.003035168523721954,0.0005036616079030304,0.0019376604476891912,0.0010608869294070828,0.00011742665604667812,0.0005704816487177913,0.00039205622284661296,9.72924005398915e-05,6.630045531884143e-05,3.5128475617368196e-05,0.0001631166825118103,0.00011905626520104216,3.510195409685669e-05,2.4189137979848306e-05,8.873852999010211e-07,6.627102215171947e-07,1.0148182879145917e-05,4.409244176252823e-05,3.203306832403778e-05,8.5034849242797e-06,5.7808511938197164e-06,1.3030234863085835e-07,9.06585691417164e-08,1.996288860114717e-06,7.129020890465501e-06,4.176022174429604e-06,9.007105364194621e-08,0.020438381228535897
64.4,0.003032352568428395,0.0005036594134650494,0.0019333024212418648,0.001057584081643943,0.00011729246682057375,0.0005693770979549515,0.0003908624772940929,9.681011120565307e-05,6.594637384169302e-05,3.505730903610969e-05,0.00016282467602676194,0.0001186986854213518,3.492686605858962e-05,2.4058979997935547e-05,8.811527438291974e-07,6.578755417714697e-07,1.0124538436665732e-05,4.401558221964565e-05,3.19372935181419e-05,8.461029603387955e-06,5.749703671816055e-06,1.294022032172112e-07,9.002771978058185e-08,1.991423488134712e-06,7.1168128402949735e-06,4.163677446464262e-06,8.981213545573492e-08,0.02039476203379767
64.45,0.003029538353149635,0.0005036574423714223,0.0019289543934463453,0.001054291882941183,0.00011716002498414825,0.0005682739279218946,0.00038967220069010644,9.633042749203946e-05,6.559433066786804e-05,3.498695498041347e-05,0.0001625328660109535,0.00011834208846805424,3.4752726186797106e-05,2.3929575015122584e-05,8.749676215397026e-07,6.530788215525506e-07,1.0101155995679285e-05,4.393875888249006e-05,3.184177771082691e-05,8.418806168039019e-06,5.7187389863787175e-06,1.2850731202240044e-07,8.940071186816617e-08,1.986601393745723e-06,7.1045984897924904e-06,4.151355547484401e-06,8.955339666141576e-08,0.020351270876749445
64.5,0.003026725879659872,0.0005036556816937885,0.0019246163446114128,0.001051010299993471,0.00011702931365363287,0.0005671721432247696,0.00038848538573068274,9.585333433126634e-05,6.524431331945397e-05,3.49174062517064e-05,0.00016224125499107018,0.00011798647283390422,3.457952901988419e-05,2.3800918419001497e-05,8.68829545261352e-07,6.483197422200027e-07,1.0078033273368136e-05,4.386197253983823e-05,3.1746520622775004e-05,8.376812997009536e-06,5.687955689790109e-06,1.2761735847674532e-07,8.877729092752963e-08,1.9818232346256232e-06,7.0923752809375725e-06,4.139053965783109e-06,8.929463894395549e-08,0.020307907266344113
64.55,0.003023915149723447,0.0005036541186230368,0.001920288255056939,0.0010477392995827904,0.00011690031606564792,0.000566071748413726,0.00038730202509949785,9.537881674731624e-05,6.489630939874256e-05,3.48486557012218e-05,0.0001619498454724015,0.00011763183700176228,3.4407269129029234e-05,2.3673005626606154e-05,8.627381305997327e-07,6.435979879737319e-07,1.0055168002526983e-05,4.3785223971885345e-05,3.1651521956419843e-05,8.335048441067998e-06,5.65735229763716e-06,1.2673208370810997e-07,8.81572682740787e-08,1.977089851849484e-06,7.080140960815344e-06,4.126770511660855e-06,8.903586829249971e-08,0.020264670716575502
64.60000000000001,0.003021106165094864,0.0005036527404685461,0.0019159701051140944,0.0010444788485783633,0.00011677301557651755,0.0005649727479832422,0.00038612211146820297,9.490685985535951e-05,6.455030658769559e-05,3.47806962297241e-05,0.00016165863993893733,0.00011727817944474171,3.42359411179842e-05,2.354583208421988e-05,8.566929965060077e-07,6.389132458272634e-07,1.0032557931563288e-05,4.370851395013039e-05,3.1556781394743764e-05,8.29351082987429e-06,5.626927296873907e-06,1.2585128057234987e-07,8.754050419707336e-08,1.9724022402596415e-06,7.0678936302197564e-06,4.114503341750226e-06,8.877736724397722e-08,0.02022156074665017
64.65,0.00301829892751881,0.0005036515346574302,0.0019116618751255613,0.0010412289139365772,0.00011664739566158749,0.0005638751463724555,0.000384945637496751,9.443744886117976e-05,6.420629264741486e-05,3.471352078723447e-05,0.00016136764085346474,0.00011692549862635494,3.4065539622876385e-05,2.3419393267184562e-05,8.506937652461269e-07,6.342652055813965e-07,1.0010200824497766e-05,4.363184323731566e-05,3.146229860040779e-05,8.252198479518758e-06,5.596679154651466e-06,1.249747850567434e-07,8.692688569224439e-08,1.967761515719177e-06,7.0556317846961534e-06,4.102250974487075e-06,8.85196913883024e-08,0.02017857688090045
64.7,0.0030154934387301713,0.0005036504887337862,0.001907363545445731,0.0010379894627009017,0.000116523439914545,0.0005627789479654861,0.0003837725958337171,9.397056906060162e-05,6.386425541761467e-05,3.4647122372757315e-05,0.00016107685065766374,0.00011657379300065754,3.389605931201078e-05,2.3293684679710635e-05,8.447400623704117e-07,6.296535597982121e-07,9.988094460963833e-06,4.355521258742275e-05,3.136807321523703e-05,8.21110970053917e-06,5.566606327725273e-06,1.2410246852072598e-07,8.631631129615637e-08,1.963168880012996e-06,7.043354347444816e-06,4.090012300013211e-06,8.826358707677626e-08,0.020135718648565237
64.75,0.003012689700454054,0.0005036495903579462,0.0019030750964409134,0.001034760462001813,0.00011640113204674196,0.0005616841570917648,0.00038260297911661917,9.350620583892347e-05,6.352418281609898e-05,3.45814940340078e-05,0.0001607862717722043,0.00011622306101239216,3.3727494885674227e-05,2.31687018546887e-05,8.388315166835423e-07,6.250780037754499e-07,9.966236636204386e-06,4.3478622745727076e-05,3.127410486007736e-05,8.170242806244567e-06,5.536707272238336e-06,1.2323423353035205e-07,8.570868790145421e-08,1.958625584217009e-06,7.031060693627242e-06,4.077786587508003e-06,8.800986345715984e-08,0.020092985583571595
64.8,0.0030098877144058033,0.0005036488273057336,0.0018987965084895373,0.0010315418790567115,0.00011628045588652037,0.0005605907780263582,0.0003814367799722337,9.304434467035322e-05,6.318606283824153e-05,3.451662886714027e-05,0.00016049590659684282,0.00011587330109713059,3.355984107594037e-05,2.3044440353502196e-05,8.329677602149106e-07,6.205382355212277e-07,9.94462516106405e-06,4.340207444891107e-05,3.118039313503067e-05,8.12959612116847e-06,5.506980453671818e-06,1.2237001429422312e-07,8.510393750287408e-08,1.954132891391145e-06,7.018750665707241e-06,4.065573492032649e-06,8.775926824510753e-08,0.020050377224412656
64.85000000000001,0.003007087482291021,0.0005036481874677215,0.0018945277619823496,0.0010283336811698397,0.0001161613953785406,0.0005594988149902917,0.000380273991016909,9.258497111744759e-05,6.284988355646959e-05,3.4452520016477566e-05,0.00016020575751051874,0.00011552451168141474,3.339309264647589e-05,2.2920895765841318e-05,8.271484281893374e-07,6.160339557290949e-07,9.923257861975272e-06,4.332556842523517e-05,3.108693762006844e-05,8.0891679894717e-06,5.477424356751688e-06,1.2150978086244707e-07,8.450200964420357e-08,1.949692039464831e-06,7.006424579532758e-06,4.053373061622906e-06,8.751240710236731e-08,0.020007893114165134
64.9,0.0030042890058055876,0.0005036476588484966,0.0018902688373226195,0.0010251358357322015,0.00011604393458311252,0.0005584082721508744,0.00037911460485687666,9.212807083055566e-05,6.251563311975158e-05,3.438916067424148e-05,0.00015991582687145157,0.00011517669118289688,3.322724439234808e-05,2.2798063709518324e-05,8.213731589981489e-07,6.115648677534153e-07,9.902132580936782e-06,4.324910539476478e-05,3.0993737876015456e-05,8.048956783116522e-06,5.448037495101876e-06,1.206535451263973e-07,8.39028948187582e-08,1.945304205173319e-06,6.994083220939385e-06,4.041185743857038e-06,8.726971960398967e-08,0.019965532800618625
64.95,0.0030014922866356776,0.0005036472295659253,0.0018860197149263276,0.0010219483102214722,0.00011592805767552883,0.000557319153622019,0.0003779586140885571,9.16736295472648e-05,6.218329975308733e-05,3.4326544080283874e-05,0.0001596261170172373,0.00011482983801047768,3.306229113983313e-05,2.2675939830283736e-05,8.156415941705744e-07,6.071306775850435e-07,9.881247175482919e-06,4.317268606964944e-05,3.0900793445886934e-05,8.008960909638655e-06,5.418818420440243e-06,1.1980136649312718e-07,8.330663288430672e-08,1.9409704698698e-06,6.9817278327516915e-06,4.0290123897576945e-06,8.703149585410792e-08,0.019923295836415375
65.0,0.0029986973264577808,0.0005036468878504243,0.001881780375222366,0.001018771072201916,0.00011581374894540164,0.0005562314634645645,0.0003768060112988652,9.122163309185127e-05,6.185287175700266e-05,3.426466352181901e-05,0.00015933663026494542,0.00011448395056444409,3.289822774622605e-05,2.2554519801644095e-05,8.09953378345481e-07,6.027310938273037e-07,9.860599518642764e-06,4.309631115445023e-05,3.080810385655575e-05,7.969178819352869e-06,5.389765731124147e-06,1.1895335581549633e-07,8.271331171861412e-08,1.9366917879823583e-06,6.969360092190709e-06,4.016854251931366e-06,8.679790218037626e-08,0.019881181779078022
65.05,0.0029959041269387206,0.0005036466220442343,0.0018775507986527312,0.001015604089324298,0.00011570099279600138,0.0005551452056865956,0.0003756567890655117,9.077206737473383e-05,6.152433750704698e-05,3.420351233315671e-05,0.00015904736891121586,0.00011413902723660551,3.273504909965146e-05,2.2433799324680762e-05,8.043081592434058e-07,5.983658276722347e-07,9.84018749888799e-06,4.3019981346509516e-05,3.071566862071838e-05,7.929609011839568e-06,5.360878079866327e-06,1.1810967725754755e-07,8.212305840867859e-08,1.9324689588078263e-06,6.956982078875057e-06,4.004712973497891e-06,8.656899116009695e-08,0.019839190190878438
65.10000000000001,0.0029931126897356723,0.0005036464206006976,0.0018733309656727146,0.0010124473293257942,0.00011558977374359856,0.000554060384243762,0.0003745109399573014,9.032491839193077e-05,6.119768545329425e-05,3.414308389543653e-05,0.00015875833523235574,0.00011379506641042886,3.257275011887559e-05,2.2313774127869912e-05,7.987055876388774e-07,5.940345928770881e-07,9.820009020068718e-06,4.294369733635665e-05,3.0623487239122226e-05,7.890250041575257e-06,5.332154180459741e-06,1.1727054836178079e-07,8.153603267698153e-08,1.9283026022389113e-06,6.944596233831779e-06,3.992590564697415e-06,8.634469592908748e-08,0.019797320638614405
65.15,0.0029903230164961855,0.0005036462720835388,0.0018691208567510977,0.0010093007600299054,0.00011548007641680825,0.0005529770030395973,0.0003733684565344303,8.988017222452106e-05,6.087290411984784e-05,3.408337163636294e-05,0.00015846953148443665,0.00011345206646117292,3.241132575311958e-05,2.219443996690389e-05,7.931453173330143e-07,5.897371057410676e-07,9.800062001336885e-06,4.286745980814235e-05,3.053155920301103e-05,7.851100522587851e-06,5.303592813371115e-06,1.1643623820983824e-07,8.095242976676373e-08,1.9241931389096097e-06,6.932205310202804e-06,3.9804893650493385e-06,8.61248322465057e-08,0.019755572693390976
65.2,0.0029875351088581984,0.0005036461651661502,0.0018649204523703336,0.0010061643493463608,0.00011537188555593704,0.0005518950659258344,0.00037222933134877667,8.943781503810777e-05,6.054998210434779e-05,3.402436902994131e-05,0.00015818095990339116,0.00011311002575602056,3.2250770981873495e-05,2.207579262451343e-05,7.876270051263622e-07,5.854730850822711e-07,9.780344377056803e-06,4.279126944009325e-05,3.0439883996739976e-05,7.812159132038055e-06,5.275192830086651e-06,1.1560706270875197e-07,8.037248876042394e-08,1.920140775120762e-06,6.919812316626862e-06,3.968411990436702e-06,8.590913436270236e-08,0.019713945930418943
65.25,0.0029847489684500595,0.0005036460886308796,0.0018607297330267391,0.001003038065271029,0.00011526518601233295,0.0005508145767027231,0.0003710935569441925,8.899783308228606e-05,6.022890807748238e-05,3.3966069596215075e-05,0.00015789262270510994,0.00011276894265421078,3.209108081471189e-05,2.195782791029136e-05,7.821503107919816e-07,5.812422522148415e-07,9.760854096703052e-06,4.271512690497859e-05,3.0348461100508885e-05,7.773424612650843e-06,5.246953156119827e-06,1.147833755774517e-07,7.979649506136812e-08,1.9161454927771854e-06,6.9074204545698965e-06,3.956361266273153e-06,8.569732949244255e-08,0.0196724399287484
65.3,0.0029819645968905467,0.000503646031368322,0.0018565486792306782,0.0009999218758858235,0.00011515996274773792,0.0005497355391193442,0.00036996112585679046,8.856021269011406e-05,5.9909670782502485e-05,3.3908466901003775e-05,0.00015760452208553883,0.0001124288155071692,3.1932250291110285e-05,2.184054166051733e-05,7.767148970487471e-07,5.770443309262891e-07,9.741589124745891e-06,4.2639032870579586e-05,3.025728999315809e-05,7.734895773944754e-06,5.218872792618936e-06,1.1396555424498607e-07,7.9224769531787e-08,1.912207044434911e-06,6.895033051139775e-06,3.944340149692316e-06,8.548922731636766e-08,0.019631054270839245
65.35000000000001,0.002979181995788885,0.000503645982376615,0.0018523772715067454,0.0009968157493586071,0.000115056200833643,0.0005486579568739239,0.0003688320306152281,8.812494027758709e-05,5.959225903473933e-05,3.385155455564204e-05,0.00015731666022077555,0.0001120896426586373,3.1774274480262715e-05,2.172392973798369e-05,7.713204295348496e-07,5.728790474549741e-07,9.722547440524804e-06,4.256298800015234e-05,3.0166370154970615e-05,7.696571492231843e-06,5.190950816541301e-06,1.1315398150851365e-07,7.865764599303458e-08,1.9083249534267485e-06,6.8826534891249995e-06,3.9323516451803e-06,8.528478608384777e-08,0.01958978854193133
65.4,0.002976401166744769,0.0005036459307607383,0.0018482154903939525,0.0009937196539430994,0.00011495388545064635,0.0005475818336141473,0.00036770626374099094,8.769200234311584e-05,5.927666172112587e-05,3.379532621671969e-05,0.00015702903926716704,0.00011175142244480114,3.1617148480900656e-05,2.160798803182267e-05,7.659665767814921e-07,5.687461304677389e-07,9.70372703811099e-06,4.248699295287534e-05,3.0075701070423515e-05,7.658450709386715e-06,5.163186379390893e-06,1.1234902547651302e-07,7.809544447973873e-08,1.904498518911385e-06,6.870285136117544e-06,3.920398718988113e-06,8.508412399975176e-08,0.01954864232925029
65.45,0.002973622111348377,0.0005036458657318152,0.001844063316445902,0.0009906335579787746,0.00011485300188781367,0.0005465071729374691,0.00036658381774866964,8.726138546700675e-05,5.8962867799720574e-05,3.3739775585822654e-05,0.0001567416613614058,0.00011141415319441791,3.146086742111253e-05,2.1492712457334387e-05,7.606530101867465e-07,5.646453110376577e-07,9.685125926159778e-06,4.2411048384272017e-05,2.998528223083145e-05,7.620532430408242e-06,5.13557870454562e-06,1.1155102115166333e-07,7.753844718874668e-08,1.900726825579756e-06,6.857931274602322e-06,3.908484217842815e-06,8.488746782863078e-08,0.019507615221133784
65.5,0.0029708448311803934,0.0005036457766064192,0.0018399207302309708,0.0009875574298907662,0.00011475353554204164,0.0005454339783914254,0.0003654646851462375,8.683307631094686e-05,5.865086629923534e-05,3.368489640927498e-05,0.00015645452862062716,0.00011107783322894238,3.1305426458164795e-05,2.1378098955816297e-05,7.553794039895865e-07,5.60576322621913e-07,9.666742127754361e-06,4.233515494660029e-05,2.989511313682822e-05,7.582815719822918e-06,5.108127083229946e-06,1.1076025670695435e-07,7.69868819092042e-08,1.8970087576559367e-06,6.845595034817397e-06,3.896610796887652e-06,8.469505775064916e-08,0.019466706806195964
65.55,0.002968069327812027,0.0005036456528058832,0.0018357877123324864,0.0009844912381897673,0.00011465547191742387,0.0005443622534739428,0.0003643488584353238,8.640706161749141e-05,5.834064631856615e-05,3.3630682477881834e-05,0.00015616764314250594,0.00011074246086265174,3.115082077832386e-05,2.1264143494393598e-05,7.501454352440646e-07,5.565389010397712e-07,9.648573680242184e-06,4.225931328920058e-05,2.9805193300634075e-05,7.5452996970022045e-06,5.080830869216053e-06,1.0997696614208992e-07,7.644091720908511e-08,1.89334301675052e-06,6.8332793320190424e-06,3.884780860525302e-06,8.450704638378495e-08,0.01942591667266773
65.60000000000001,0.002965295602805029,0.0005036454838556124,0.0018316642433489014,0.0009814349514719284,0.0001145587966246196,0.0005432920016336478,0.00036323633011148433,8.598332820955469e-05,5.803219702632693e-05,3.357712762667344e-05,0.0001558810070053532,0.00011040803440276939,3.0997045596679076e-05,2.1150842065850763e-05,7.44950783793633e-07,5.525327844506536e-07,9.630618635065696e-06,4.2183524058795036e-05,2.9715522248061087e-05,7.507983530488746e-06,5.053689472362955e-06,1.092013280666893e-07,7.590067077400155e-08,1.889728143063697e-06,6.820986809545068e-06,3.872996518135088e-06,8.432343131085475e-08,0.01938524440801184
65.65,0.002962523657711716,0.0005036452593844009,0.001827550303893973,0.0009783885384187598,0.0001144634953802252,0.0005422232262701745,0.000362127092664471,8.556186298990475e-05,5.772550766038699e-05,3.352422573465009e-05,0.0001555946222682133,0.00011007455214958802,3.0844096156967024e-05,2.1038190688464308e-05,7.397951322456095e-07,5.485577133323023e-07,9.612875057589217e-06,4.210778789973168e-05,2.962609952021393e-05,7.470866431446573e-06,5.026702351126653e-06,1.084334687361778e-07,7.536622450934359e-08,1.886162539392966e-06,6.808719788785732e-06,3.861259554773967e-06,8.414404176048473e-08,0.019344689598794224
65.7,0.002959753494074984,0.0005036449691237515,0.0018234458745969282,0.0009753519677970238,0.00011436955400614805,0.0005411559307344703,0.0003610211385784954,8.51426529406602e-05,5.742056752741074e-05,3.3471970724528034e-05,0.00015530849097096012,0.00010974201239659079,3.069196773139639e-05,2.0926185405836337e-05,7.346781659457631e-07,5.446134304590196e-07,9.595341026923694e-06,4.2032105454167615e-05,2.9536924674848785e-05,7.433947646368016e-06,4.999869004195102e-06,1.0767346687042466e-07,7.483763489359393e-08,1.8826444973754873e-06,6.796480226874519e-06,3.849571415256933e-06,8.396857068686248e-08,0.01930425183068253
65.75,0.0029569851134283297,0.0005036446029071989,0.0018193509361026398,0.0009723252084586334,0.0001142769584289835,0.0005400901183291023,0.0003599184603324932,8.47256851227914e-05,5.711736600240144e-05,3.34203565624865e-05,0.0001550226151343939,0.00010941041343057226,3.054065562047436e-05,2.0814822286729502e-05,7.295995729530463e-07,5.406996808800025e-07,9.5780146357514e-06,4.195647736218751e-05,2.9447997287360754e-05,7.397226449185435e-06,4.973188961419588e-06,1.0692135838645273e-07,7.431493225228186e-08,1.8791722253857395e-06,6.784269682629494e-06,3.8379331987128024e-06,8.379662207119461e-08,0.019263930688439613
65.8,0.002954218517295871,0.0005036441506696365,0.0018152654690717946,0.000969308229340547,0.00011418569467939435,0.0005390257923085614,0.0003588190504003839,8.431094667562419e-05,5.6815892528247534e-05,3.3369377257915606e-05,0.00015473699676033778,0.00010907975353175786,3.0390155152833827e-05,2.070409742490285e-05,7.245590440144544e-07,5.36816211897756e-07,9.560893990152395e-06,4.188090426185398e-05,2.935931695137652e-05,7.360702132947471e-06,4.946661774227811e-06,1.0617714046088958e-07,7.379811340039346e-08,1.8757438775125798e-06,6.7720892910319265e-06,3.826345660013815e-06,8.362774402674208e-08,0.019223725755871623
65.85000000000001,0.0029514537071923625,0.0005036436024466468,0.0018111894541810603,0.0009663009994646617,0.00011409574889149292,0.0005379629558795652,0.0003577229012513287,8.389842481634695e-05,5.6516136615272154e-05,3.331902686316533e-05,0.00015445163783173407,0.00010875003097392221,3.024046168506159e-05,2.059400693894875e-05,7.195562725400209e-07,5.329627730465949e-07,9.54397720943472e-06,4.1805386789188294e-05,2.9270883278937444e-05,7.324374001228292e-06,4.9202870057141685e-06,1.0544077524612104e-07,7.328713744629448e-08,1.8723575830533745e-06,6.759939746336348e-06,3.814809214463248e-06,8.346143870622976e-08,0.019183636615779563
65.9,0.0029486906846232204,0.0005036429483738352,0.0018071228721232575,0.0009633034879377092,0.0001140071073022261,0.0005369016122013619,0.00035663000534998644,8.348810683952129e-05,5.621808784078603e-05,3.326929947329552e-05,0.00015416654031274107,0.00010842124402450698,3.0091570601527874e-05,2.048454697213104e-05,7.145909545779635e-07,5.291391160712463e-07,9.527262425970195e-06,4.172992557808122e-05,2.9182695900266448e-05,7.288241359443449e-06,4.894064220608691e-06,1.0471219347681155e-07,7.278193007974445e-08,1.8690114759835497e-06,6.747821293768585e-06,3.8033239427587877e-06,8.329716303579806e-08,0.019143662849975124
65.95,0.0029459294510845355,0.0005036421786861666,0.0018030657036075166,0.000960315663951143,0.0001139197562507627,0.0005358417643860291,0.0003555403551567648,8.307998011659472e-05,5.592173584864267e-05,3.3220189225826784e-05,0.00015388170614882878,0.0001080933909447366,2.994347731421638e-05,2.037571369222386e-05,7.096627887899654e-07,5.253449949055433e-07,9.510747785037527e-06,4.16545212601348e-05,2.9094754463119867e-05,7.252303506247276e-06,4.867992975327704e-06,1.0399129750270212e-07,7.228239309378553e-08,1.8657037238851901e-06,6.735733729679586e-06,3.791889594390521e-06,8.313434330030049e-08,0.01910380403937118
66.0,0.002943170008063096,0.000503641283717306,0.0017990179293594466,0.0009573374967810324,0.00011383368217788385,0.0005347834154987755,0.00035445394312807126,8.267403209541763e-05,5.5627070348797284e-05,3.3171690300492486e-05,0.0001535971372668754,0.00010776646998973399,2.9796177262555807e-05,2.0267503291351907e-05,7.047714764266309e-07,5.21580165651244e-07,9.494431444674442e-06,4.157917446443798e-05,2.9007058631734798e-05,7.216559725185078e-06,4.842072808307127e-06,1.0327796270075388e-07,7.17884123312123e-08,1.8624325558462382e-06,6.723676409969064e-06,3.7805055890647822e-06,8.297241786272267e-08,0.019064059764113878
66.05,0.002940412357036405,0.0005036402538989627,0.0017949795301212958,0.0009543689557879514,0.00011374887162537589,0.0005337265685582394,0.00035337076171656064,8.227025029976285e-05,5.533408111686844e-05,3.312379691899176e-05,0.00015331283557526337,0.00010744047940863475,2.964966591325215e-05,2.0159911985831503e-05,6.999167213031044e-07,5.178443865569719e-07,9.478311575540247e-06,4.150388581727972e-05,2.8919608085389732e-05,7.1810092767673895e-06,4.8163032308124994e-06,1.0257203627129926e-07,7.12998604908322e-08,1.8591962888709928e-06,6.711648266554581e-06,3.769171017211737e-06,8.281090413850971e-08,0.01902442960371886
66.10000000000001,0.0029376564994727,0.000503639079760237,0.0017909504866521109,0.0009514100104168673,0.00011366531123542598,0.0005326712265367863,0.0003522908033713797,8.186862232884815e-05,5.504275799370255e-05,3.3076503344743456e-05,0.00015302880296397522,0.00010711541744470025,2.950393876012202e-05,2.005293601601272e-05,6.950982297748741e-07,5.14137417997297e-07,9.462386360790131e-06,4.142865594180476e-05,2.8832402516604687e-05,7.145651391124845e-06,4.790683718409462e-06,1.018733332493123e-07,7.081659447348304e-08,1.8559933523726351e-06,6.6996478316184016e-06,3.7578846418779286e-06,8.264946919464193e-08,0.018984913137176276
