Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_7p1/2(2),J_7p3/2(4),J_total_Og_relativistic
65.0,0.0027527792269830317,0.0004219549548297046,0.002853841827172748,0.0016400939202434212,0.00026404752000308844,0.0006330760002460603,0.0006129034084686418,0.0002492112024353772,0.00016450315267639803,0.00011102372852489988,0.00016783296870138715,0.00019520148916568375,9.931636747945548e-05,6.728673560027873e-05,4.165693615018957e-06,3.025435073363649e-06,3.853087330152287e-05,4.889320722056332e-05,5.912793880615095e-05,2.9314232296267628e-05,1.9769787447728344e-05,1.1805561364212234e-06,8.502174815558568e-07,1.057350635616095e-05,1.1937712743271508e-05,1.3258033019146583e-05,4.931131904976551e-06,3.1610182036450617e-06,1.8640210914280356e-06,1.5758851068858836e-06,9.439532484349497e-07,0.027844476455348023
65.05,0.0027509923207428995,0.00042106517674595975,0.0028494636961471716,0.0016358263047934066,0.0002628244128673354,0.0006326687433041393,0.0006114917696694687,0.00024811530382113853,0.0001637081101724234,0.00011048327083831108,0.00016778654931537827,0.00019478205041113133,9.888121427981388e-05,6.696105111616982e-05,4.1383655791704e-06,3.004696969790864e-06,3.834181267213385e-05,4.888470134284333e-05,5.9004172360722564e-05,2.9186004620964535e-05,1.9674099371920166e-05,1.1728000288718386e-06,8.443835640200718e-07,1.0521533571329352e-05,1.1935962870940215e-05,1.3230520587735079e-05,4.909762661696475e-06,3.1458965445674934e-06,1.854702566226901e-06,1.5756636973671457e-06,9.419981087685234e-07,0.02778586807977268
65.10000000000001,0.0027492058375455366,0.00042018139490605636,0.0028450913758279062,0.001631569658348491,0.0002616076190978378,0.0006322600241085097,0.0006100824615093459,0.0002470246036372647,0.00016291716955624163,0.0001099454478226949,0.00016773962434928145,0.00019436307558014267,9.844809297248425e-05,6.663703629136078e-05,4.111231565027106e-06,2.9841116626202912e-06,3.8153656335176494e-05,4.887605584529959e-05,5.888051661133553e-05,2.9058372312453913e-05,1.9578900707039146e-05,1.1650998341625282e-06,8.385934859489048e-07,1.0469806502598298e-05,1.1934181229388362e-05,1.3203048453198517e-05,4.888487687794025e-06,3.130848331797008e-06,1.8454297080188223e-06,1.5754366145968798e-06,9.400490452165415e-07,0.027727428603319025
65.15,0.002747419779021919,0.00041930357779986367,0.0028407248649116638,0.0016273239566790504,0.00026039711306733213,0.000631849849600171,0.0006086754876632445,0.0002459390758986233,0.0001621303086175951,0.00010941024990929624,0.00016769219378526818,0.0001939445677176469,9.801699378255259e-05,6.631468227022258e-05,4.084290094644903e-06,2.9636779498859186e-06,3.796640116271811e-05,4.886727031719845e-05,5.8756972676321334e-05,2.8931332560930564e-05,1.948418889599779e-05,1.1574550750607777e-06,8.328468506051752e-07,1.0418323870778846e-05,1.1932367631082854e-05,1.3175616092268383e-05,4.8673027180788646e-06,3.1158697775864158e-06,1.836205297821033e-06,1.5752039279426978e-06,9.381069391364205e-07,0.02766915741830809
65.2,0.002745634146799117,0.0004184316940429418,0.0028363641620595,0.001623089175577884,0.0002591928692076726,0.0006314382267323891,0.0006072708517365006,0.00024485869475353127,0.0001613475052700742,0.00010887766753872821,0.00016764425763846088,0.00019352652983672147,9.758790698116201e-05,6.59939802441408e-05,4.057539702073698e-06,2.9433946396572575e-06,3.7780044027783034e-05,4.8858344362502874e-05,5.863354166365675e-05,2.880488256737697e-05,1.9389961392104066e-05,1.1498652637294498e-06,8.271432492818555e-07,1.0367084435063854e-05,1.193052186767517e-05,1.3148222627963353e-05,4.846203700855962e-06,3.1009572896448792e-06,1.827031932909855e-06,1.5749657257099083e-06,9.361723492053488e-07,0.027611053918002452
65.25,0.0027438489425002984,0.0004175657123762075,0.002832009265897006,0.0016188652908604353,0.00025799486201009085,0.000631025162470222,0.0006058685572652864,0.00024378343448307692,0.00016056873755042493,0.00010834769116124302,0.00016759581595650363,0.00019310896491876243,9.716082288532374e-05,6.567492145128127e-05,4.030978933254466e-06,2.923260549950928e-06,3.759458180447072e-05,4.8849277599698104e-05,5.851022467096494e-05,2.8679019543302324e-05,1.929621565862832e-05,1.1423299031086659e-06,8.214822627335977e-07,1.0316087001672885e-05,1.1928643710930638e-05,1.312086685252148e-05,4.825186869137555e-06,3.0861075326023562e-06,1.8179119803068373e-06,1.5747221002210337e-06,9.342453578746054e-07,0.027553117496641768
65.3,0.002742064167744733,0.00041670560166559844,0.002827660175014491,0.0016146522783650045,0.0002568030660254498,0.0006306106637900503,0.0006044686077170779,0.0002427132695004432,0.00015979398361785915,0.00010782031123699875,0.00016754686881913675,0.00019269187591365393,9.673573185772789e-05,6.535749717635617e-05,4.004606345917133e-06,2.903274508643029e-06,3.7410011368072305e-05,4.88400696616189e-05,5.83870227855129e-05,2.8553740710523105e-05,1.920294916843464e-05,1.1348484885605603e-06,8.158634628844797e-07,1.0265330431573556e-05,1.1926732914196915e-05,1.309354725709642e-05,4.804248805142245e-06,3.0713174827511224e-06,1.808847540767988e-06,1.5744731364460015e-06,9.323255379128814e-07,0.027495347549950137
65.35000000000001,0.0027402798241477917,0.0004158513309017374,0.0028233168879671635,0.0016104501139529589,0.0002556174558644916,0.0006301947376791134,0.0006030710064911202,0.00024164817435023405,0.0001590232217533685,0.00010729551823632241,0.0001674974163377755,0.00019227526573993762,9.631262430655469e-05,6.504169875039113e-05,3.97842050947937e-06,2.8834353533823164e-06,3.7226329595185724e-05,4.883072019527828e-05,5.826393708420656e-05,2.8429043300989518e-05,1.9110159403683895e-05,1.1274205097418606e-06,8.102864147753906e-07,1.0214813647116593e-05,1.192478921438956e-05,1.3066262067576228e-05,4.783386497114602e-06,3.0565844756071403e-06,1.7998404216011534e-06,1.5742189060669337e-06,9.304120263193049e-07,0.027437743476055005
65.4,0.0027384959133209537,0.0004150028691995976,0.002818979403275323,0.0016062587735089478,0.00025443800619808263,0.0006297773911350507,0.0006016757569188936,0.00024058812370780566,0.00015825643035904306,0.00010677330263997032,0.00016744745865509257,0.00019185913728498235,9.589149068528657e-05,6.47275175504936e-05,3.95242000494635e-06,2.863741931504208e-06,3.70435333638298e-05,4.8821228861697774e-05,5.814096863358465e-05,2.830492455666128e-05,1.9017843855614442e-05,1.1200454526647214e-06,8.04750678709776e-07,1.0164535637443994e-05,1.1922812334461417e-05,1.3039009285767403e-05,4.762597387685151e-06,3.0419062460570143e-06,1.7908921160486212e-06,1.5739594677607727e-06,9.285036538858982e-07,0.027380304676599253
65.45,0.002736712436871804,0.0004141601857981652,0.0028146477194245325,0.0016020782329411024,0.0002532646917574505,0.0006293586311654476,0.0006002828622645739,0.00023953309237859785,0.0001574935879573917,0.00010625365493938342,0.00016739699594460456,0.0001914434934051527,9.547232149251955e-05,6.441494499962126e-05,3.926603424811312e-06,2.8441930999455267e-06,3.686161955355644e-05,4.881159533573927e-05,5.801811848981216e-05,2.8181381729434524e-05,1.8926000024404166e-05,1.1127228019025155e-06,7.992558125526155e-07,1.0114495462554456e-05,1.1920801986311842e-05,1.301178673508781e-05,4.741879413140053e-06,3.0272809609699317e-06,1.7820037869105598e-06,1.5736948733180107e-06,9.265990722531347e-07,0.027323030557800856
65.5,0.002734929396404039,0.0004133232500601046,0.0028103218348658077,0.0015979084681812473,0.0002520974873344189,0.0006289384647873875,0.0005988923257254942,0.00023848305529747163,0.000156734673190668,0.00010573656563694057,0.00016734602841026225,0.00019102833692597832,9.505510727177616e-05,6.410397256635232e-05,3.900969372957116e-06,2.824787725160081e-06,3.6680585045562e-05,4.88018193059383e-05,5.7895387698675024e-05,2.805841208112179e-05,1.883462541911705e-05,1.1054520428945758e-06,7.938013741346986e-07,1.0064692255938132e-05,1.1918757874082002e-05,1.2984592109831416e-05,4.721231033083666e-06,3.012707244162534e-06,1.7731762525280476e-06,1.5734251781869028e-06,9.246968491165816e-07,0.027265920531328848
65.55,0.0027331467935174684,0.00041249203147142186,0.002806001748015797,0.0015937494551851018,0.00025093636778163663,0.000628516899027008,0.0005975041504326036,0.0002374379875280482,0.00015597966482019894,0.00010522202524620776,0.0001672945562860448,0.0001906136706423227,9.463983861131825e-05,6.379459176465612e-05,3.875516464558626e-06,2.8055246830350006e-06,3.650042672279705e-05,4.879190047433895e-05,5.7772777295576986e-05,2.7936012883484815e-05,1.8743717557734727e-05,1.0982326643019849e-06,7.883869237123262e-07,1.0015125225721499e-05,1.1916679697773472e-05,1.2957423027005321e-05,4.700651250063994e-06,2.9981841935321265e-06,1.7644099740807436e-06,1.5731504542645024e-06,9.227955436790407e-07,0.027208974015029815
65.60000000000001,0.002731364629808017,0.0004116664996411283,0.0028016874572569634,0.0015896011699324817,0.00024978130801280105,0.0006280939409190625,0.000596118339450924,0.00023639786426205147,0.00015522854172571709,0.00010471002429218379,0.00016724257983555762,0.00019019949731855152,9.422650614396009e-05,6.348679415366489e-05,3.850243325985987e-06,2.7864028588078366e-06,3.632114147007479e-05,4.878183855633019e-05,5.76502883055397e-05,2.7814181418319405e-05,1.865327396727223e-05,1.091064160365702e-06,7.830120264317422e-07,9.965793654293934e-06,1.1914567157119583e-05,1.29302770796967e-05,4.6801396188073704e-06,2.9837113900606234e-06,1.7557050442051857e-06,1.572870802318664e-06,9.208937959081241e-07,0.02715219043362539
65.65,0.0027295829068677297,0.00041084662430090533,0.0027973789609377683,0.0015854635884275028,0.0002486322830028791,0.0006276695975064878,0.0005947348957800072,0.0002353626608186549,0.00015448128290469757,0.00010420055331154336,0.0001671900993516342,0.0001897858196887015,9.381510054688261e-05,6.318057133744659e-05,3.825148594708802e-06,2.7674211469844562e-06,3.6142726174178346e-05,4.8771633280483837e-05,5.752792174320756e-05,2.769291497759065e-05,1.856329218397556e-05,1.0839460332184552e-06,7.776762547477509e-07,9.9166968964186e-06,1.1912419955632344e-05,1.2903151890903514e-05,4.659696244793341e-06,2.9692888982857557e-06,1.7470611779926505e-06,1.5725863613655493e-06,9.189904488782881e-07,0.027095569219446378
65.7,0.002727801626284771,0.0004100323753047665,0.002793076257372847,0.0015813366866987725,0.00024748926778832,0.0006272438758399743,0.0005933538223543852,0.00023433235264382846,0.00015373786747169637,0.00010369360285287534,0.0001671371151559416,0.0001893726404566478,9.340561254144671e-05,6.287591496477801e-05,3.8002309192010933e-06,2.748578451257637e-06,3.5965177723966205e-05,4.8761284388393954e-05,5.7405678612857683e-05,2.7572210863614956e-05,1.8473769753596334e-05,1.076877795102899e-06,7.723791907471089e-07,9.867834375861057e-06,1.1910237804742643e-05,1.2876045166758425e-05,4.63932177201302e-06,2.954917257784347e-06,1.7384777082735126e-06,1.5722973126804135e-06,9.170846861325371e-07,0.02703910981312165
65.75,0.0027260207896434296,0.0004092237226287221,0.0027887793448431912,0.0015772204407995902,0.0002463522374672665,0.0006268167829775435,0.0005919751220440242,0.000233306915309692,0.0001529982746576945,0.0001031891634769191,0.00016708362759858958,0.00018895996229627244,9.299803289300839e-05,6.257281672891953e-05,3.7754889588471973e-06,2.729873684426465e-06,3.57884930104768e-05,4.8750791634517805e-05,5.7283559908416784e-05,2.745206638928562e-05,1.8384704231738207e-05,1.069858970450672e-06,7.671204283294688e-07,9.819205580599836e-06,1.1908020427947787e-05,1.2848954748090518e-05,4.619017359910226e-06,2.940597465253558e-06,1.7299535875726843e-06,1.5720038768934432e-06,9.151761344436166e-07,0.026982811664017746
65.8,0.00272424039852412,0.00040842063637044245,0.0027844882215963315,0.0015731148268081402,0.00024522116719976006,0.0006263883259841289,0.0005905987976547737,0.00023228632451386977,0.00015226248380944453,0.0001026872257567969,0.00016702963705774357,0.00018854778785163182,9.259235241073347e-05,6.227126836739044e-05,3.7509213838484662e-06,2.7113057683164485e-06,3.561266892703146e-05,4.87401547860183e-05,5.716156661348518e-05,2.7332478878336564e-05,1.829609318426723e-05,1.0628890977798662e-06,7.618995752016575e-07,9.770810056711843e-06,1.1905767564878475e-05,1.2821878659302926e-05,4.59878464971227e-06,2.9263309469325173e-06,1.7214873991294843e-06,1.5717063037608956e-06,9.132648785340244e-07,0.026926674230213915
65.85000000000001,0.002722460454503386,0.00040762308674892095,0.0027802028858465106,0.0015690198208276821,0.00024409603220794143,0.0006259585119311626,0.0005892248519288142,0.00023127055607884844,0.00015153047438882066,0.00010218778027824295,0.0001669751439392412,0.0001881361197371239,9.218856194741299e-05,6.197126166174513e-05,3.726526875130808e-06,2.6928736337003646e-06,3.5437702369335964e-05,4.8729373622608e-05,5.7039699701368874e-05,2.721344566563862e-05,1.8207934187777577e-05,1.055967731372258e-06,7.56716254645017e-07,9.722647401052893e-06,1.1903478975197035e-05,1.2794815153596961e-05,4.578625720615978e-06,2.912119521383144e-06,1.713077378898181e-06,1.5714048555461542e-06,9.113513608529375e-07,0.026870696977908046
65.9,0.0027206809591539044,0.00040683104410413855,0.0027759233357748706,0.0015649353989867468,0.00024297680777624818,0.0006255273478961668,0.0005878532875451049,0.00023025958595133936,0.00015080222597217347,0.00010169081763982994,0.00016692014867621263,0.000187724960537656,9.17866523992794e-05,6.16727884373506e-05,3.702304124253091e-06,2.6745762202198613e-06,3.5263590235581e-05,4.8718447936394516e-05,5.6917960135120475e-05,2.709496409752216e-05,1.812022483010278e-05,1.0490944426961935e-06,7.515701070202314e-07,9.674717252878456e-06,1.1901154442240359e-05,1.2767762753643361e-05,4.558543036592166e-06,2.8979653530277416e-06,1.7047214495469406e-06,1.5710997862307982e-06,9.094361841650926e-07,0.02681487938033272
65.95,0.002718901914044484,0.0004060444788967256,0.002771649569529622,0.0015608615374393161,0.00024186346925160452,0.0006250948409623483,0.0005864841071198253,0.00022925339020164108,0.00015007771824968597,0.00010119632845319095,0.00016686465172870412,0.00018731431280881078,9.138661470582218e-05,6.13758405631641e-05,3.6782518333163025e-06,2.656412476307729e-06,3.50903294265407e-05,4.8707377531727526e-05,5.679634886758881e-05,2.6977031532118445e-05,1.8032962710861157e-05,1.042268821546182e-06,7.464607909794062e-07,9.627019284571157e-06,1.1898793776324319e-05,1.2740720286888117e-05,4.538539384887185e-06,2.8838708972852365e-06,1.696417266289335e-06,1.570791319691102e-06,9.075198779042155e-07,0.02675922091643632
66.0,0.0027171233207400718,0.00040526336170762625,0.0027673815852262266,0.0015567982123650156,0.00024075599204361001,0.0006246609982182002,0.0005851173132068202,0.00022825194502300783,0.00014935693102473537,0.00010070430334323958,0.00016680865358330567,0.00018690417907701342,9.098843984960505e-05,6.108040995151249e-05,3.6543687148735916e-06,2.6383813591109353e-06,3.4917916845670265e-05,4.869616222504718e-05,5.667486684147814e-05,2.68596453397129e-05,1.7946145442024188e-05,1.0354904768760845e-06,7.413879843611735e-07,9.579553191660483e-06,1.1896396817631737e-05,1.2713686914783321e-05,4.518617807606044e-06,2.8698388386063444e-06,1.6881622731009405e-06,1.5704796302737581e-06,9.056027092793656e-07,0.026703721069668156
66.05,0.0027153451808017547,0.0004044876632377614,0.0027631193809475748,0.001552745399969297,0.00023965435162472216,0.0006242258267571065,0.0005837529082980389,0.00022725522673101958,0.0001486398442132571,0.00010021473294838619,0.00016675215475278187,0.00018649456183969772,9.059211885608294e-05,6.078648855787206e-05,3.6306534918410836e-06,2.6204818344143458e-06,3.474634939920202e-05,4.8684801844734006e-05,5.655351498941655e-05,2.674280290310199e-05,1.785977064849515e-05,1.028759037308917e-06,7.363513847509487e-07,9.532318682334234e-06,1.189396343861293e-05,1.2686662155350153e-05,4.498781528027237e-06,2.8558720231211667e-06,1.6799537667000965e-06,1.5701648288049262e-06,9.036846026797176e-07,0.026648379327136495
66.10000000000001,0.0027135674957867615,0.00040371735430769185,0.0027588629547441595,0.0015487030764836198,0.0002385585235304347,0.000623789333676952,0.0005823908948239743,0.00022626321176295514,0.0001479264378431124,9.972760792075103e-05,0.00016669515577570631,0.00018608546356547206,9.019764279341953e-05,6.049406838064935e-05,3.6071048974094964e-06,2.60271287656514e-06,3.457562399623996e-05,4.8673296230960266e-05,5.6432294234033525e-05,2.6626501617945852e-05,1.7773835968685532e-05,1.0220741513128314e-06,7.313507096952392e-07,9.485315466652067e-06,1.1891493545836648e-05,1.2659645898610706e-05,4.47903387349839e-06,2.841973387925716e-06,1.6717889647968746e-06,1.5698469560834565e-06,9.017651812876995e-07,0.026593195179209973
66.15,0.0027117902672484677,0.0004029524058572824,0.0027546123046342584,0.0015446712181656367,0.0002374684833594531,0.0006233515260797374,0.0005810312751541011,0.0002252758766771696,0.0001472166920534604,9.924291892637497e-05,0.00016663765721609968,0.00018567688669428556,8.980500277230578e-05,6.020314146096321e-05,3.5837216749565803e-06,2.585073468397951e-06,3.440573754885325e-05,4.866164523554279e-05,5.6311205488046585e-05,2.651073889310886e-05,1.7688339055076655e-05,1.0154354870395536e-06,7.263856965658394e-07,9.438543245677694e-06,1.1888987081239479e-05,1.2632638414565039e-05,4.459378196873198e-06,2.828145889203988e-06,1.6636650746767427e-06,1.5695259845989772e-06,8.998438906969877e-07,0.026538168119415603
66.2,0.0027100134967363953,0.00040219278894536385,0.0027503674286041015,0.0015406498012993659,0.00023638420677386256,0.000622912411071197,0.0005796740515973089,0.00022429319815247205,0.00014651058709413145,9.876065664542575e-05,0.0001665796596630711,0.00018526883363759267,8.941418994577773e-05,5.991369988242699e-05,3.5605025779602783e-06,2.567562601160637e-06,3.423668697216775e-05,4.8649848721797155e-05,5.6190249654355886e-05,2.6395512150979802e-05,1.7603277574753612e-05,1.0088427318282524e-06,7.21456102076722e-07,9.39200170074788e-06,1.1886444022733542e-05,1.2605640353537186e-05,4.439817798463548e-06,2.8143924313874992e-06,1.655579358249885e-06,1.5692018278782746e-06,8.979201388717799e-07,0.026483297644381718
66.25,0.0027082371857962174,0.0004014384747493973,0.0027461283246080523,0.0015366388021953727,0.0002353056694992951,0.0006224719957604235,0.0005783192264023365,0.0002233151529875091,0.00014580810332500611,9.828081177240251e-05,0.00016652116373046307,0.00018486130677851888,8.902519550903596e-05,5.962573577093245e-05,3.537446369912729e-06,2.550179274440789e-06,3.4068469184456694e-05,4.863790656439334e-05,5.606942762614687e-05,2.628081882776479e-05,1.7518649209899968e-05,1.0022955913845645e-06,7.16561701463406e-07,9.345690483094222e-06,1.1883864384145125e-05,1.257865273886659e-05,4.420355850397233e-06,2.800715799397327e-06,1.6475291902461153e-06,1.5688743557475633e-06,8.959934024849083e-07,0.026428583253636836
66.3,0.002706461335969761,0.00040068943456513716,0.002741894990568781,0.0015326381971909437,0.0002342328473250907,0.000622030287259495,0.0005769668017582035,0.00022234171810014988,0.00014510922121539627,9.780337501633671e-05,0.00016646217005649968,0.00018445430847202515,8.863801069926493e-05,5.933924129443415e-05,3.5145518242350067e-06,2.5329224960928837e-06,3.3901081107229697e-05,4.8625818649212726e-05,5.594874028699955e-05,2.6166656373745368e-05,1.7434451658241467e-05,9.957937886508821e-07,7.117022873412426e-07,9.299609204026233e-06,1.18812482144708e-05,1.2551676952075644e-05,4.400995325102088e-06,2.7871185957188783e-06,1.6395121071767374e-06,1.5685434130448459e-06,8.940632896194538e-07,0.026374024449232574
66.35000000000001,0.0027046859487950088,0.00039994563980629434,0.0027376674243774373,0.0015286479626502592,0.00023316571610445432,0.0006215872926831079,0.0005756167797946388,0.00022137287052687406,0.0001444139213434298,9.732833710098993e-05,0.0001664026793034384,0.00018404784104507238,8.825262679545279e-05,5.9054208662734803e-05,3.4918177241926264e-06,2.515791282166104e-06,3.373451966532043e-05,4.861358487320649e-05,5.582818851100357e-05,2.6053022253495473e-05,1.7350682633428355e-05,9.893370623901613e-07,7.068776682654479e-07,9.25375742587341e-06,1.1878595596451919e-05,1.2524714710797353e-05,4.381738929402689e-06,2.7736031836699e-06,1.6315258458721881e-06,1.5682088389570186e-06,8.921295825078825e-07,0.026319620735293363
66.4,0.002702911025806104,0.00039920706200420055,0.0027334456238938295,0.0015246680749645691,0.00023210425175461042,0.0006211430191482139,0.0005742691625825105,0.00022040858742216436,0.0001437221843954395,9.68556887650495e-05,0.00016634269215722513,0.00018364190679678578,8.786903511821217e-05,5.877063012727189e-05,3.469242862811835e-06,2.498784656832846e-06,3.356878178697314e-05,4.860120514425533e-05,5.570777316287812e-05,2.59399139460518e-05,1.7267339865347134e-05,9.82925165511158e-07,7.020876670215958e-07,9.208134653868732e-06,1.1875906644483184e-05,1.2497768039895682e-05,4.362589045441696e-06,2.7601716377900558e-06,1.6235683716599695e-06,1.5678704841591237e-06,8.901922910992352e-07,0.026265371617623563
66.45,0.00270113656853335,0.00039847367280747053,0.002729229586946591,0.0015206985105523571,0.00023104843025695016,0.0006206974737736605,0.0005729239521342489,0.00021944884605789891,0.0001430339911653535,9.638542076231975e-05,0.00016628220932715245,0.000183236507998618,8.748722702960041e-05,5.8488497980904356e-05,3.4468260427965866e-06,2.4819016523178317e-06,3.340386440392732e-05,4.858867938103047e-05,5.5587495098094895e-05,2.5827328945032124e-05,1.7184421100353284e-05,9.765578631680344e-07,6.973321186805466e-07,9.162740329137061e-06,1.1873181501885593e-05,1.2470839236351668e-05,4.343547679352778e-06,2.7468257018607456e-06,1.6156378973868514e-06,1.5675282232648907e-06,8.88251729656069e-07,0.026211276603427706
66.5,0.002699362578503216,0.00039774544398166623,0.002725019311333356,0.001516739245859512,0.00022999822765717786,0.000620250663679837,0.0005715811504042722,0.00021849362382274964,0.00014234932255409075,9.591752386191169e-05,0.00016622123154552142,0.00018283164689451286,8.710719393294137e-05,5.8207804557701095e-05,3.424566076446328e-06,2.465141308827918e-06,3.3239764451501597e-05,4.857600751285602e-05,5.546735516300337e-05,2.5715264758698418e-05,1.7101924101418923e-05,9.702349306717388e-07,6.92610868456426e-07,9.117573822930381e-06,1.1870420337588412e-05,1.244393082861805e-05,4.324616418342541e-06,2.733566754706318e-06,1.6077328953454523e-06,1.567181960750938e-06,8.863085985074535e-07,0.02615733520108044
66.55,0.0026975890572383393,0.00039702234740896045,0.0027208147948209345,0.0015127902573594937,0.00022895362006545173,0.0006198025959883241,0.0005702407592894083,0.00021754289822158198,0.0001416681595689591,9.545198884842917e-05,0.00016615975956730657,0.00018242732570106825,8.672892727264705e-05,5.7928542232729845e-05,3.4024617855744813e-06,2.4485026744825243e-06,3.307647886867596e-05,4.856318947957259e-05,5.5347354194956585e-05,2.560371890996142e-05,1.701984664819006e-05,9.63956151254132e-07,6.879237694100177e-07,9.072634432226562e-06,1.1867623342278287e-05,1.2417045531260011e-05,4.305796396605217e-06,2.720395783668731e-06,1.5998521046115057e-06,1.5668316294805066e-06,8.843640280119892e-07,0.026103546919782557
66.60000000000001,0.002695816006257526,0.00039630435508780014,0.002716616035145479,0.0015088515215534969,0.00022791458365652067,0.000619353277821548,0.0005689027806293146,0.0002165966468748576,0.00014099048332305645,9.498880652215216e-05,0.00016609779416982404,0.00018202354660769865,8.63524185340399e-05,5.765070342184706e-05,3.3805120014276596e-06,2.4319848052446943e-06,3.29140045981728e-05,4.85502252314021e-05,5.5227493022435985e-05,2.549268893632507e-05,1.6938186536950375e-05,9.577213137286718e-07,6.832706800428916e-07,9.027921376781642e-06,1.1864790724086033e-05,1.2390186195797873e-05,4.287088270308827e-06,2.7073133655062402e-06,1.5919945362707514e-06,1.5664771821524864e-06,8.824195368907961e-07,0.02604991126892149
66.65,0.0026940434270757577,0.00039559143913257106,0.002712423030012662,0.0015049230149706174,0.00022688109466985872,0.0006189027163024389,0.0005675672162068976,0.00021565484751804136,0.00014031627503467627,9.45279676992178e-05,0.00016603533615240315,0.00018162031177679778,8.597765924317593e-05,5.737428058148903e-05,3.3587155646056326e-06,2.415586764852814e-06,3.2752338586536826e-05,4.853711472881389e-05,5.510777246517412e-05,2.5382172389770443e-05,1.6856941580490215e-05,9.515302100933778e-07,6.786514618295933e-07,8.98343379769688e-06,1.1861922703892637e-05,1.2363355758746008e-05,4.26849220175688e-06,2.6943196544404526e-06,1.5841594785261813e-06,1.5661185772655756e-06,8.80476881522009e-07,0.02599642775705351
66.7,0.0026922713212041913,0.00039488357177326026,0.0027082357770978407,0.0015010047141680082,0.0002258531294097926,0.0006184509185540926,0.0005662340677487275,0.0002147174780010084,0.00013964551602671442,9.40694632117974e-05,0.00016597238633606098,0.00018121762334389978,8.56046409666674e-05,5.709926620846311e-05,3.3370713249819445e-06,2.3993076247529036e-06,3.259147778421334e-05,4.852385794239198e-05,5.4988193334273134e-05,2.5272166836579272e-05,1.677610960788088e-05,9.453826331227588e-07,6.740659767362373e-07,8.939170757531863e-06,1.1859019510345252e-05,1.2336557187899233e-05,4.250007852737835e-06,2.6814143771425817e-06,1.576346502818587e-06,1.5657557622648618e-06,8.78537820487022e-07,0.025943095890616105
66.75,0.002690499690150163,0.00039418072535512096,0.002704054274046232,0.0014970965957310416,0.0002248306642456284,0.0006179978916994379,0.0005649033369254543,0.00021378451628745686,0.00013897818772608112,9.361328390827189e-05,0.00016590894556318026,0.00018081548341784115,8.523335531150704e-05,5.682565283974068e-05,3.3155781416253033e-06,2.3831464640315758e-06,3.2431419145625734e-05,4.851045485270348e-05,5.486875643231837e-05,2.5162669857099525e-05,1.669568846415694e-05,9.392783739955e-07,6.69514084773953e-07,8.895131241965067e-06,1.1856081374681376e-05,1.2309793427952291e-05,4.231634387010579e-06,2.668596834570786e-06,1.568555471021704e-06,1.5653886571678973e-06,8.766038648296319e-07,0.025889915172663907
66.8,0.0026887285354171907,0.00039348287233833634,0.0026998785184730797,0.001493198636273467,0.00022381367561177286,0.000617543642860907,0.0005635750253522199,0.0002128559404543222,0.00013831427166311524,9.315942065340394e-05,0.00016584501469719032,0.0001804138940809216,8.486379392489214e-05,5.655343305225057e-05,3.294234882721641e-06,2.3671023693495817e-06,3.227215962925152e-05,4.849690545016822e-05,5.474946255348515e-05,2.5053679045455447e-05,1.66156760099103e-05,9.332172200037661e-07,6.6499564163468e-07,8.851314162972654e-06,1.1853108525464565e-05,1.2283067346548166e-05,4.213370481817942e-06,2.6558659106987197e-06,1.5607865426798859e-06,1.5650171419670898e-06,8.746760982766113e-07,0.02583688510197447
66.85000000000001,0.002686957858504977,0.0003927899852976836,0.002695708507963825,0.001489310812437565,0.0002228021400078511,0.0006170881791601097,0.0005622491345890687,0.00021193172869119408,0.0001376537494710017,9.270786432850718e-05,0.0001657805946222513,0.00018001285738906473,8.449594849404926e-05,5.628259946267338e-05,3.2730404254968664e-06,2.3511744348759645e-06,3.211369619769731e-05,4.848320973492947e-05,5.46303124836377e-05,2.494519200920631e-05,1.6536070120801993e-05,9.271989523882279e-07,6.605104964549674e-07,8.807718363467104e-06,1.1850101183337987e-05,1.225638168183763e-05,4.195214348253073e-06,2.643220088265195e-06,1.5530401803369917e-06,1.5646410504466717e-06,8.727551209749041e-07,0.025784005172744668
66.9,0.0026851876609094143,0.0003921020369221989,0.002691544240074277,0.0014854331008943066,0.00022179603399882187,0.0006166315077175132,0.0005609256661413587,0.00021101185929973785,0.00013699660288519317,9.225860583161359e-05,0.00016571568624294133,0.00017961237537197856,8.412981074605988e-05,5.60131447272371e-05,3.2519936561403383e-06,2.335361762222834e-06,3.195602581777281e-05,4.846936771672577e-05,5.451130700041919e-05,2.483720636895906e-05,1.645686868699919e-05,9.212233443402618e-07,6.560584897506716e-07,8.764342623309008e-06,1.1847059555902851e-05,1.2229738992595352e-05,4.177163760209289e-06,2.630657471689101e-06,1.5453171504256042e-06,1.5642601718867923e-06,8.708411141062433e-07,0.025731274874869918
