Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(1),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Eu_relativistic
41.1,0.0047487384230203485,0.0010092945107397723,0.001541941514569544,0.001175213835015141,0.0002204233389507333,0.0004462749787724545,0.0003563784483374991,5.369582256814971e-05,4.543833026864801e-05,5.249822166026851e-05,0.0001075005606376621,8.575510891297526e-05,1.3033858429485902e-05,1.0995944509635363e-05,8.58469812361178e-08,7.433537115278138e-08,8.739330000320261e-06,1.4711059584170751e-05,1.1275083436405735e-05,5.782915829675108e-07,0.023422004151763376
41.150000000000006,0.004739522902921078,0.001008300550178985,0.0015343810357137506,0.0011688237575074507,0.00022032305762378882,0.0004440715396639595,0.0003544056471594301,5.323578219293422e-05,4.5037368431103045e-05,5.248143966545797e-05,0.00010697032268657554,8.527905403366716e-05,1.2921311671227479e-05,1.0898150980757866e-05,8.485898935384464e-08,7.3461541063182e-08,8.736791681096495e-06,1.4638565081058094e-05,1.1212511585045065e-05,5.781242826492763e-07,0.023339716647544168
41.2,0.0047303213460087685,0.001007300893636201,0.0015268594755044622,0.001162469985369692,0.0002202210261450028,0.0004418789652104483,0.00035244391916367884,5.278001825279105e-05,4.464022549321799e-05,5.246424506341717e-05,0.00010644265164012845,8.480565305308882e-05,1.2809818181634025e-05,1.0801295346188565e-05,8.388152459947966e-08,7.259723477254103e-08,8.734185624270937e-06,1.4566399494016463e-05,1.115026118223456e-05,5.779521031910585e-07,0.023257797913091106
41.25,0.004721133755501248,0.0010062955793169552,0.0015193766357613958,0.0011561523122218071,0.0002201172443479018,0.0004396972099002821,0.00035049320699759735,5.2328488162428684e-05,4.4246862623619795e-05,5.24466363541599e-05,0.0001059175376532002,8.433489273013557e-05,1.2699367410753024e-05,1.070536800820235e-05,8.291437128613394e-08,7.1742253972213e-08,8.731511150144612e-06,1.4494561049507185e-05,1.1088329803185768e-05,5.777751832488207e-07,0.02317624589401234
41.300000000000004,0.004711960134463781,0.0010052846455710603,0.0015119323191943325,0.0011498705327709676,0.00022001171235231732,0.000437526228271296,0.0003485534535061611,5.1881149785879684e-05,4.385724140840475e-05,5.242861213952499e-05,0.00010539497087405384,8.386675985920221e-05,1.2589948921059806e-05,1.0610359473464326e-05,8.195747280307288e-08,7.089656011456473e-08,8.7287675952051e-06,1.4423049738330959e-05,1.102671732284894e-05,5.775937191052768e-07,0.023095058563190645
41.35,0.004702800485809798,0.0010042681308861775,0.0015045263294009665,0.0011436244428073587,0.00021990443055854296,0.00043536597491321613,0.000346624601733009,5.143796143152491e-05,4.347132384643341e-05,5.2410171121208154e-05,0.00010487494144519731,8.340124127063637e-05,1.2481552386308984e-05,1.0516260351980562e-05,8.101091895783358e-08,7.006026038081904e-08,8.725954343003336e-06,1.435186721515341e-05,1.096542578923465e-05,5.774077777738753e-07,0.02301423391957898
41.400000000000006,0.004693654812301617,0.0010032460738814853,0.0014971584708647213,0.0011374138391999466,0.00021979539964157724,0.000433216404470028,0.0003447065949214432,5.099888184717448e-05,4.308907234468022e-05,5.2391312098822975e-05,0.0001043574395042281,8.29383238311789e-05,1.2374167590364545e-05,1.0423061356019518e-05,8.007491471625778e-08,6.923357074295303e-08,8.723070853822842e-06,1.4281016560344561e-05,1.0904459117816875e-05,5.772171987465976e-07,0.022933769986045724
41.45,0.0046845231165511736,0.001002218513301449,0.0014898285489525604,0.001131238519892254,0.0002196846205454507,0.0004310774716423037,0.00034279937651539695,5.056387021520634e-05,4.271044971363841e-05,5.237203396799083e-05,0.00010384245518466344,8.247799444439291e-05,1.226778442600183e-05,1.0330753298995316e-05,7.914973962884582e-08,6.84167699218491e-08,8.72011669052971e-06,1.421050192402694e-05,1.0843822632973096e-05,5.770216639083034e-07,0.022853664806636514
41.5,0.004675405401020737,0.001001185488009688,0.0014825363699127602,0.001125098283898116,0.00021957209447763645,0.0004289491311894793,0.00034090289016036195,5.0132886147759853e-05,4.233541916277793e-05,5.235233571845916e-05,0.00010332997861675365,8.202024005107944e-05,1.2162392893677055e-05,1.0239327094307257e-05,7.823570823531205e-08,6.76101593250264e-08,8.717091538228486e-06,1.4140328081875666e-05,1.0783522494951173e-05,5.768208930515012e-07,0.022773916443452367
41.550000000000004,0.004666301668023636,0.0010001470369829406,0.0014752817408726733,0.0011189929312974403,0.00021945782290354305,0.00042683133793209086,0.00033901707970428316,4.9705889681985404e-05,4.196394429605718e-05,5.233221643224794e-05,0.00010281999992828058,8.15650476296813e-05,1.2057983100264517e-05,1.0148773754135291e-05,7.733313689154044e-08,6.681403576509585e-08,8.71399521579633e-06,1.4070499939356404e-05,1.0723565060060861e-05,5.76614828436731e-07,0.02269452297317114
41.6,0.0046572119197249824,0.0009991031993051252,0.0014680644698364714,0.0011129222632319615,0.00021934180754108886,0.000424724046753967,0.00033714188919841916,4.92828412753486e-05,4.159598910748717e-05,5.23116752818238e-05,0.00010231250924534052,8.11124041966744e-05,1.195454525776488e-05,1.0059084388195313e-05,7.644231570998616e-08,6.602867238933346e-08,8.710827677995127e-06,1.4001022025133872e-05,1.066395622690276e-05,5.764036750156158e-07,0.02261548248322292
41.650000000000006,0.004648136158142387,0.0009980540141614944,0.001460884365682858,0.0011068860819009835,0.0002192240503553566,0.00042262721260437444,0.0003352772628981653,4.886370180098796e-05,4.123151797674718e-05,5.229071152830158e-05,0.00010180749669311093,8.066229680694615e-05,1.1852069681991467e-05,9.970250202462608e-06,7.556348065482599e-08,6.525429748431339e-08,8.707589007621446e-06,1.3931898015015987e-05,1.0604700822090345e-05,5.761877645158526e-07,0.022536793067811402
41.7,0.004639074385146683,0.0009969995208328854,0.0014537412381627778,0.0011008841905571286,0.00021910455355332736,0.00042054079050012625,0.00033342314526384735,4.844843254312682e-05,4.087049566485242e-05,5.2269324519672816e-05,0.00010130495239660294,8.021471255416262e-05,1.1750546791245063e-05,9.882262497876073e-06,7.469678295749426e-08,6.449106471878043e-08,8.704279397986106e-06,1.3863130324996286e-05,1.0545802075114108e-05,5.759673396692505e-07,0.022458452824226788
41.75,0.004630026602462638,0.000995939758690061,0.0014466348978970905,0.0010949163935020732,0.00021898331957869292,0.00041846473552764265,0.0003315794809614783,4.803699519253713e-05,4.05128873098716e-05,5.224751368906094e-05,0.00010080486648139775,7.976963857112298e-05,1.164996710498924e-05,9.795112669038003e-06,7.384225898349528e-08,6.373901843479411e-08,8.700899126847538e-06,1.3794719806003553e-05,1.048726122414219e-05,5.757424146827507e-07,0.022380459850019394
41.800000000000004,0.004620992811669674,0.0009948747671881433,0.001439565156374238,0.001088982496082286,0.00021886035110674557,0.00041639900284497395,0.00032974621486348514,4.762935184205597e-05,4.01586584226951e-05,5.2225278553002715e-05,0.000100307229074369,7.932706203010319e-05,1.1550321242540354e-05,9.708792202926732e-06,7.299980864171029e-08,6.299806604605811e-08,8.697448523682408e-06,1.3726665564424072e-05,1.0429077283388691e-05,5.755128143877428e-07,0.022302812241474346
41.85,0.004611973014202589,0.0009938045858611374,0.0014325318259478935,0.0010830823046847646,0.00021873565103934422,0.00041434354768378224,0.00032792329204940385,4.722546498215354e-05,3.980777488285251e-05,5.2202618709755595e-05,9.981203030439063e-05,7.888697014318881e-05,1.1451599921786084e-05,9.623292677639337e-06,7.216919059796827e-08,6.226797053849611e-08,8.693927932793543e-06,1.3658964922098846e-05,1.0371246989216898e-05,5.752783656132654e-07,0.022225508093497923
41.900000000000006,0.004602967211352257,0.000992729254316544,0.0014255347198345817,0.0010772156267327606,0.00021860922249995613,0.0004122983253512795,0.0003261106578065405,4.682529749655144e-05,3.94602029343786e-05,5.2179533837630686e-05,9.931926030303006e-05,7.844935016259705e-05,1.1353793957945617e-05,9.538605761180706e-06,7.135003726846326e-08,6.154836815850514e-08,8.690337675171043e-06,1.3591613518216124e-05,1.0313764927571492e-05,5.750391020495299e-07,0.02214854550068242
41.95,0.004593975404266358,0.0009916488122300622,0.0014185736521112983,0.0010713822706815157,0.0002184810688287732,0.00041026329123213087,0.00032430825763060515,4.642881265789219e-05,3.911590918172825e-05,5.2156023693350945e-05,9.882890920522875e-05,7.801418938099015e-05,1.1256894262383046e-05,9.454723210313367e-06,7.054188494893231e-08,6.0838804505589e-08,8.686678012197658e-06,1.352460554425382e-05,1.0256623830901565e-05,5.747953288126542e-07,0.022071922559148534
42.0,0.004584997593950078,0.000990563299340376,0.0014116484377130977,0.0010655820460139828,0.0002183511935779016,0.00040823840079031343,0.0003225160372263121,4.603597412345747e-05,3.8774860585738324e-05,5.213208811043419e-05,9.834096714996847e-05,7.758147513177903e-05,1.1160891841482007e-05,9.371636869478394e-06,6.974420963735268e-08,6.01387748957949e-08,8.682949114205927e-06,1.3457934092763379e-05,1.0199815019616168e-05,5.745474889483138e-07,0.021995637368846712
42.050000000000004,0.004576033781266821,0.0009894727554440304,0.0014047588924306737,0.0010598147632365545,0.00021821960050662445,0.00040622360957093983,0.0003207339425079524,4.564674593093611e-05,3.843702445963715e-05,5.210772699760077e-05,9.785542428092549e-05,7.715119478941925e-05,1.1065777795586697e-05,9.289338669793963e-06,6.895645996646348e-08,5.944775664704506e-08,8.67915103655825e-06,1.3391591592102748e-05,1.0143328952285217e-05,5.74295914767474e-07,0.021919688036226053
42.1,0.00456708396693893,0.0009883772203903918,0.0013979048329079255,0.0010540802338747904,0.00021808629357673607,0.0004042188732020434,0.0003189619195999374,4.526109249424055e-05,3.810236846510052e-05,5.208294033720536e-05,9.737227074711237e-05,7.672333576969954e-05,1.0971543318009871e-05,9.207820628132793e-06,6.817808395780638e-08,5.8765229760973864e-08,8.675283705360036e-06,1.3325570292834031e-05,1.00871558409735e-05,5.740406309137925e-07,0.021844072677342414
42.150000000000006,0.00455814815154838,0.0009872767340766905,0.0013910860766394976,0.0010483782704691347,0.00021795127694794703,0.0004022241473963226,0.00031719991483731115,4.487897859937074e-05,3.777086060835321e-05,5.205772818369267e-05,9.689149670350704e-05,7.62978855300225e-05,1.0878179694104258e-05,9.127074846274526e-06,6.740855224504787e-08,5.809069193442096e-08,8.671346914177644e-06,1.3259862767826055e-05,1.003128628371643e-05,5.73781342979552e-07,0.02176878942142985
42.2,0.004549226335537498,0.0009861713364431495,0.0013843024419683205,0.0010427086865706467,0.00021781455497335938,0.00040023938795285266,0.0003154478747662381,4.450036940032617e-05,3.744246923631658e-05,5.203209066207679e-05,9.641309231167126e-05,7.58748315696796e-05,1.0785678300390208e-05,9.047093510124526e-06,6.664738283773763e-08,5.742367765871352e-08,8.667340332277658e-06,1.3194462387359461e-05,9.975711865405902e-06,5.735176190432958e-07,0.02169383641471929
42.25,0.004540318519209659,0.0009850610674681925,0.0013775537480831205,0.0010370712967367186,0.00021767613219501072,0.0003982645507587563,0.00031370574614445943,4.4125230415063957e-05,3.7117163032800405e-05,5.200602796644366e-05,9.59370477403566e-05,7.54541614301188e-05,1.069403060372812e-05,8.967868888985552e-06,6.589416979651789e-08,5.6763786930633547e-08,8.66326352400028e-06,1.3129363732723419e-05,9.920425681223767e-06,5.732491395456813e-07,0.021619211824017295
42.300000000000004,0.0045314247027299975,0.0009839459671637345,0.0013708398150159271,0.0010314659165268011,0.00021753601333948666,0.0003962995917908413,0.000311973475941725,4.3753527521503726e-05,3.679491101473945e-05,5.19795403584766e-05,9.546335316609992e-05,7.503586269520644e-05,1.0603228160522143e-05,8.889393334865869e-06,6.514861246999564e-08,5.6110719449623966e-08,8.65911597799715e-06,1.3064562916717436e-05,9.865422743000744e-06,5.729758438875749e-07,0.02154491383945327
42.35,0.004522544886126112,0.0009828260755705529,0.0013641604636395652,0.001025892362498131,0.00021739420331360056,0.00039434446711720194,0.00031025101134019787,4.338522695357818e-05,3.6475682528473876e-05,5.195262816600445e-05,9.49919987738078e-05,7.46199229914827e-05,1.0513262615939341e-05,8.811659281804697e-06,6.441053733875146e-08,5.546430228418644e-08,8.654897144269146e-06,1.300005778673682e-05,9.81070023803211e-06,5.726978734407686e-07,0.021470940675960018
42.400000000000006,0.004513679069288758,0.0009817014327537358,0.0013575155156651246,0.0010203504522014496,0.00021725070720013964,0.00039239913289878316,0.0003085382997348305,4.302029529732833e-05,3.615944724607244e-05,5.1925291781571996e-05,9.452297475732938e-05,7.420632998840983e-05,1.0424125703127934e-05,8.734659245195007e-06,6.367990459738372e-08,5.4824498984153865e-08,8.650606476291725e-06,1.2935847995177457e-05,9.756257621281127e-06,5.724153526270093e-07,0.02139729057339896
42.45,0.004504827251972565,0.000980572078798211,0.0013509047936394315,0.0010148400041767361,0.00021710553025367703,0.0003904635453909137,0.000306835288733719,4.265869948704414e-05,3.584617516169917e-05,5.1897531661032475e-05,9.405627132001933e-05,7.379507139861439e-05,1.0335809242419173e-05,8.658385821084632e-06,6.295679666252408e-08,5.4191395707220096e-08,8.646243475062968e-06,1.2871934932068697e-05,9.702096534696735e-06,5.721281641464006e-07,0.021323961795579553
42.5,0.004495989433796718,0.0009794380538043503,0.0013443281209424925,0.0010093608379489294,0.00021695867789644813,0.0003885376609448012,0.00030514192615842793,4.2300406801448536e-05,3.553583658802153e-05,5.186934832216179e-05,9.359187867528887e-05,7.338613497812115e-05,1.0248305140498554e-05,8.582831685438158e-06,6.224139254617183e-08,5.356517014127497e-08,8.641807731688156e-06,1.280832152536897e-05,9.648220560591927e-06,5.718358824771069e-07,0.021250952628561838
42.550000000000004,0.004487165614245667,0.0009782993978836498,0.001337785321784936,0.0010039127740236603,0.0002168101557142914,0.0003866214360089964,0.0003034581600442931,4.194538485992551e-05,3.522840215266083e-05,5.1840742343294195e-05,9.312978704714668e-05,7.297950852657977e-05,1.0161605389535588e-05,8.507989593346035e-06,6.153393648788679e-08,5.294605570936959e-08,8.637298965145814e-06,1.2745011924438703e-05,9.594634828660753e-06,5.715379261732951e-07,0.02117826137852878
42.6,0.004478355792669826,0.000977156151154488,0.0013312762212054413,0.0009984956338829854,0.00021665996945265212,0.00038471482713082377,0.00030178393864069953,4.1593601618791257e-05,3.492384279468384e-05,5.181171436197908e-05,9.266998667072885e-05,7.257517988748325e-05,1.0075702066264661e-05,8.433852378171511e-06,6.0834708874903e-08,5.233431268600804e-08,8.632717052167522e-06,1.2682011091056877e-05,9.541345507276515e-06,5.712338429127624e-07,0.02110588636928123
42.650000000000006,0.004469559968286259,0.000976008353737955,0.0013248006450681483,0.0009931092399811158,0.00021650812501264823,0.00038281779095777733,0.0003001192104113335,4.1245025367607445e-05,3.4622129761134693e-05,5.1782265073658634e-05,9.221246779281737e-05,7.217313694837689e-05,9.990587331013952e-06,8.360412950631302e-06,6.014400263043414e-08,5.173021007557021e-08,8.628062046693696e-06,1.2619324329278707e-05,9.488359218349493e-06,5.709235482962624e-07,0.02103382593923472
42.7,0.004460778140179385,0.000974856045753758,0.001318358420060068,0.0009877534157401598,0.00021635462844719818,0.0003809302842388877,0.00029846392403441415,4.089962472553727e-05,3.4323234603607716e-05,5.175239523036609e-05,9.175722067234878e-05,7.177336764105908e-05,9.906253426684457e-06,8.28766429781195e-06,5.946210257197371e-08,5.113401279602681e-08,8.623334187107403e-06,1.2556956789901637e-05,9.435682420551966e-06,5.706073637370853e-07,0.02096207843783589
42.75,0.004452010307301663,0.0009736992673161965,0.0013119493736884697,0.0009824279855458573,0.00021619948595720905,0.0003790522638260537,0.00029681802840289876,4.055736863774231e-05,3.402712917485935e-05,5.17221056394442e-05,9.130423558091108e-05,7.137585994177184e-05,9.822692677685164e-06,8.215599482128996e-06,5.878926284329953e-08,5.0545964837492785e-08,8.618533890347494e-06,1.2494912986979291e-05,9.383320807714406e-06,5.702858279891551e-07,0.02089064222156903
42.800000000000004,0.004443256468474286,0.0009725380585302119,0.0013055733342782663,0.000977132774743325,0.0002160427038878249,0.00037718368667534496,0.00029518147262466753,4.021822637182104e-05,3.3733785625459805e-05,5.1691397162283716e-05,9.085350280323074e-05,7.098060187138235e-05,9.739897488835407e-06,8.144211640241906e-06,5.812567981219431e-08,4.996626304655022e-08,8.613661732995425e-06,1.2433196362602305e-05,9.331278767533833e-06,5.699594057017801e-07,0.02081951565003189
42.85,0.004434516622387878,0.0009713724594875066,0.0012992301309693902,0.0009718676096328045,0.00021588428872473423,0.0003753245098482738,0.0002935542060226863,3.988216751428784e-05,3.3443176400483526e-05,5.166027071308162e-05,9.040501263764943e-05,7.058758149555504e-05,9.65786034424851e-06,8.0734939819417e-06,5.747146308214717e-08,4.939502448128216e-08,8.608718420440355e-06,1.2371808932191776e-05,9.279558940601323e-06,5.696282841728531e-07,0.020748697082708902
42.900000000000006,0.00442579076760317,0.0009702025102627316,0.00129291959371415,0.0009666323174654076,0.00021572424709053568,0.00037347469051303417,0.0002919361781351447,3.95491619670917e-05,3.3155274236237584e-05,5.1628727257618704e-05,8.995875539658999e-05,7.019678692491396e-05,9.576573806213432e-06,8.003439789031516e-06,5.6826611790342576e-08,4.883225749373612e-08,8.603704746173696e-06,1.2310751036188117e-05,9.228161911634765e-06,5.692923903766242e-07,0.020678184876942615
42.95,0.004417078902551702,0.0009690282509097459,0.0012866415532745898,0.0009614267264388764,0.00021556258574116158,0.0003716341859457143,0.00029032733871557685,3.9219179944175295e-05,3.287005215702861e-05,5.159676781205641e-05,8.951472140701359e-05,6.980820631519696e-05,9.496030514092918e-06,7.93404241422241e-06,5.619100393678678e-08,4.8277848180180744e-08,8.598621544068844e-06,1.2250021215807802e-05,9.177086054416923e-06,5.68951612718068e-07,0.020607977387257802
43.0,0.0044083810255364985,0.0009678497214579415,0.0012803958412198294,0.0009562506656933359,0.00021539931156235826,0.00036980295353147597,0.00028872763773295717,3.88921919680725e-05,3.258748347196654e-05,5.1564393441752474e-05,8.90729010108668e-05,6.942182786740086e-05,9.416223183255984e-06,7.865295280066342e-06,5.556440251981359e-08,4.7731568092877e-08,8.593469637096475e-06,1.2189616221153623e-05,9.126327540169138e-06,5.686060724061111e-07,0.02053807296581894
43.050000000000004,0.004399697134732756,0.0009666669619086363,0.001274182289923401,0.0009511039653070593,0.0002152344315662225,0.00036798095076570706,0.0002871370253717779,3.8568168866545104e-05,3.230754177180575e-05,5.153160526009525e-05,8.863328456552023e-05,6.903763982791939e-05,9.337144604061963e-06,7.79719187794732e-06,5.494647589549744e-08,4.719309944312094e-08,8.588249786259512e-06,1.2129531150145026e-05,9.075880506896345e-06,5.682562511497404e-07,0.02046846996361016
43.1,0.004391027228188534,0.000965480012231535,0.0012680007325605795,0.0009459864562922382,0.00021506795288779354,0.00036616813525514573,0.0002855554520321065,3.8247081769257796e-05,3.2030200925822756e-05,5.149840442735645e-05,8.819586244419884e-05,6.865563048867423e-05,9.258787640910249e-06,7.729725767148294e-06,5.4336824919238233e-08,4.6662066756058286e-08,8.582962643575588e-06,1.2069759707229355e-05,9.025737375562718e-06,5.679028733252451e-07,0.020399166732007645
43.150000000000006,0.004382371303825422,0.0009642889123612523,0.0012618510031056956,0.0009408979705907489,0.00021489988278169944,0.0003643644647189734,0.00028398286832962094,3.792890210449051e-05,3.175543507872961e-05,5.146479214956197e-05,8.776062503640374e-05,6.827578818723939e-05,9.1811452313662e-06,7.662890574006929e-06,5.373500906670762e-08,4.613806381882699e-08,8.57760871268424e-06,1.2010294562332459e-05,8.97588928864751e-06,5.67546602167188e-07,0.02033016162467548
43.2,0.004373729359439236,0.0009630937021939043,0.0012557329363294535,0.0009358383410699375,0.0002147302286188578,0.0003625698969898838,0.00028241922509562856,3.7613601595888774e-05,3.148321864762361e-05,5.143076967738064e-05,8.732756274832724e-05,6.789810130696089e-05,9.104210385369405e-06,7.5966799911682084e-06,5.3140567509797986e-08,4.5620670913274334e-08,8.572188320131243e-06,1.1951127783583163e-05,8.926326638366883e-06,5.671877328611493e-07,0.02026145299994457
43.25,0.004365101392700687,0.0009618944215837609,0.0012496463677962287,0.0009308074015183967,0.00021455899788322942,0.0003607843900151208,0.00028086447337706284,3.730115225925039e-05,3.121352631897162e-05,5.1396338305030684e-05,8.689666600325996e-05,6.752255827707109e-05,9.027976184524833e-06,7.531087776935133e-06,5.2553036288385594e-08,4.510946517521745e-08,8.566701599625641e-06,1.1892251312426277e-05,8.877039646098018e-06,5.66826070421559e-07,0.020193039223847534
43.300000000000004,0.004356487401156061,0.0009606911103399628,0.0012435911338613667,0.0009258049866417578,0.00021438619816862458,0.00035900790185749146,0.0002793185644364635,3.699152639934898e-05,3.0946333045629654e-05,5.136149936920359e-05,8.646792524199166e-05,6.714914757279946e-05,8.952435781472599e-06,7.466107754712822e-06,5.1971966138707336e-08,4.460403206260068e-08,8.561148490635701e-06,1.1833657447091305e-05,8.828018951563284e-06,5.664610656143381e-07,0.020124918673760657
43.35,0.0043478873822279,0.000959483808223301,0.0012375670716684756,0.000920830932058487,0.00021421183717556136,0.00035724039069635286,0.0002777814497519382,3.668469660679366e-05,3.068161404389686e-05,5.132625424800528e-05,8.604133092320557e-05,6.677785771547964e-05,8.877582399326627e-06,7.401733812534775e-06,5.139694499056995e-08,4.4103985175329356e-08,8.555528751659112e-06,1.1775339300118302e-05,8.779256170195445e-06,5.660921214202428e-07,0.020057089742274593
43.400000000000006,0.004339301333215671,0.000958272554943056,0.0012315740191467023,0.000915885074295682,0.00021403592270817482,0.0003554818148285696,0.0002762530810171039,3.6380635754923845e-05,3.0419344790603117e-05,5.129060435991423e-05,8.56168735238656e-05,6.640867727265286e-05,8.80340933116794e-06,7.3379599026545425e-06,5.0827624949633786e-08,4.360899516270418e-08,8.549841987446032e-06,1.1717291197729187e-05,8.730744379739781e-06,5.657188769629146e-07,0.01998955084068567
43.45,0.004330729251296441,0.0009570573901538995,0.0012256118150080159,0.0009109672507848844,0.0002138584626711769,0.0003537321326694494,0.00027473341014101413,3.607931699674e-05,3.0159501020230837e-05,5.125455116275653e-05,8.51945435395982e-05,6.604159485816866e-05,8.72990993957504e-06,7.274780041181868e-06,5.026374859904389e-08,4.311882044511004e-08,8.544087688446087e-06,1.1659508993109479e-05,8.682478502364135e-06,5.653412928481053e-07,0.01992230040152298
43.5,0.004322171133525551,0.0009558383534528552,0.0012196802987444722,0.000906077299857889,0.00021367946506686597,0.0003519913027536498,0.00027322238924806536,3.5780713761868504e-05,2.9902058722069338e-05,5.1218096152697434e-05,8.47743314850668e-05,6.567659913228176e-05,8.657077656170863e-06,7.212188307738861e-06,4.970516701512068e-08,4.263332861376341e-08,8.5382652798607e-06,1.1601990271840157e-05,8.634455556024474e-06,5.649594911093467e-07,0.019855336879806694
43.550000000000004,0.004313626976837281,0.0009546154843763178,0.0012137793106254812,0.000901215060742566,0.00021349893799218564,0.00035025928373606146,0.00027171997067788883,3.548479975356136e-05,2.964699413740243e-05,5.118124086324946e-05,8.435622789434039e-05,6.531367880174553e-05,8.584905981165288e-06,7.150178845110867e-06,4.9151843744959464e-08,4.21525003220062e-08,8.532374176969374e-06,1.154473443537909e-05,8.586674758107445e-06,5.645734608986967e-07,0.019788658753114342
43.6,0.004305096778045528,0.0009533888223971327,0.0012079086916950681,0.0008963803735586909,0.00021331688963583214,0.0003485360343926674,0.0002702261069852255,3.5191548945729885e-05,2.939428375672841e-05,5.1143986864296636e-05,8.394022332125534e-05,6.495282261990149e-05,8.513388482872229e-06,7.088745858866787e-06,4.8603844054748034e-08,4.167641485553835e-08,8.526413842909507e-06,1.1487742657110205e-05,8.539137474821373e-06,5.641828277547409e-07,0.019722264520800826
43.650000000000006,0.004296580533844461,0.0009521584069217301,0.0012020682837691216,0.0008915730793137746,0.00021313332827540914,0.00034682151362137506,0.00026874075093978275,3.490093558001158e-05,2.914390431701167e-05,5.110633576113475e-05,8.352630833976954e-05,6.459401938676334e-05,8.442518797182307e-06,7.027883616925787e-06,4.806131401311593e-08,4.12052240539932e-08,8.520383844856903e-06,1.1431017714452978e-05,8.491847020692382e-06,5.637868479768551e-07,0.019656152702745164
43.7,0.0042880782408092006,0.0009509242772873187,0.0011962579294326492,0.0008867930198989103,0.00021294826227463042,0.00034511568044282806,0.000267263855526078,3.4612934162870844e-05,2.8895832798966534e-05,5.1068289193527496e-05,8.311447354431025e-05,6.42372579490963e-05,8.372290626975636e-06,6.967586449051468e-06,4.752445668131469e-08,4.0739125171071494e-08,8.514283904596445e-06,1.1374563709217153e-05,8.444808323047916e-06,5.633846532699471e-07,0.019590321837804386
43.75,0.004279589895396471,0.0009496864727591335,0.001190477472037016,0.0008820400380846186,0.00021276170008056847,0.0003434184940011907,0.000265795373943264,3.432751946273182e-05,2.865004642437177e-05,5.102984883477813e-05,8.270470955011331e-05,6.388252720048925e-05,8.302697741463146e-06,6.907848746259313e-06,4.699351138946275e-08,4.0278341155262997e-08,8.50811393979113e-06,1.13183856961764e-05,8.398027475770075e-06,5.629756154841603e-07,0.019524770481888068
43.800000000000004,0.004271115493945268,0.00094844503252774,0.0011847267556971861,0.0008773139775167069,0.00021257365022094937,0.0003417299135649117,0.00026433525960494023,3.404466650714414e-05,2.8406522653416384e-05,5.099101639081659e-05,8.229700699355512e-05,6.352981608142024e-05,8.233733975450673e-06,6.848664960129948e-06,4.646873756722099e-08,3.9823109792243253e-08,8.501874092838385e-06,1.1262489246167914e-05,8.35151121420996e-06,5.625596214916761e-07,0.019459497205417814
43.85,0.0042626550326775245,0.0009471999957063927,0.001179005625288962,0.0008726146827121361,0.00021238412130149305,0.00034004989852746455,0.00026288346613895,3.376435057998068e-05,2.8165239182075877e-05,5.095179359930177e-05,8.18913565324764e-05,6.317911357931414e-05,8.165393228525463e-06,6.790029602027367e-06,4.595040005380088e-08,3.9373675944648106e-08,8.495564745012532e-06,1.1206879974453523e-05,8.305266348442451e-06,5.621370967379552e-07,0.019394500590029916
43.900000000000006,0.0042542085076987595,0.000945951401328447,0.0011733139264462086,0.0008679419990548898,0.000212193122003298,0.00033837840840806357,0.00026143994738716,3.348654721866654e-05,2.7926173939518357e-05,5.091218222873878e-05,8.148774884649707e-05,6.283040872859125e-05,8.097669464170607e-06,6.731937242228317e-06,4.543875129910314e-08,3.8930278784976026e-08,8.489186514582434e-06,1.1151563067292924e-05,8.25929919464338e-06,5.617087656617503e-07,0.01932977922468464
43.95,0.004245775914998749,0.0009446992883448255,0.001167651505558089,0.0008632957727918605,0.00021200066108027028,0.0003367154028523607,0.0002600046574052293,3.321123221144003e-05,2.7689305085540915e-05,5.0872184077610946e-05,8.108617463732347e-05,6.248369061070776e-05,8.030556708818843e-06,6.6743825089760255e-06,4.493400814308893e-08,3.8493129678073125e-08,8.482740238698806e-06,1.1096542839532622e-05,8.213615044105781e-06,5.612752948191327e-07,0.01926533170167885
44.0,0.004237357250452171,0.0009434436956215344,0.0011620182097662824,0.0008586758510287352,0.00021180674735659603,0.0003350608416331171,0.0002585775504623605,3.293838159464383e-05,2.7454611008034944e-05,5.083180097352634e-05,8.06866246290463e-05,6.213894835418629e-05,7.96404905086155e-06,6.6173600874769356e-06,4.443632537592168e-08,3.806238309577972e-08,8.476226939989653e-06,1.1041822353534114e-05,8.168217706305784e-06,5.608370333278937e-07,0.01920115661321505
44.050000000000004,0.004228952509819266,0.0009421846619372344,0.0011564138869622088,0.0008540820817258956,0.00021161138972425667,0.0003334146846508554,0.0002571585810410395,3.2667971650047263e-05,2.7222070320480885e-05,5.0791034772378663e-05,8.028908956843079e-05,6.179617113463784e-05,7.89814063963315e-06,6.5608647188642864e-06,4.394577216735415e-08,3.7638108751425226e-08,8.46964777990176e-06,1.098740312516601e-05,8.123109156740062e-06,5.603940044633208e-07,0.01913725254905812
