Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_7p1/2(2),J_total_Fl_relativistic
39.85,0.0039095424640361795,0.002309229471304595,0.005765866722096214,0.0054648544993767855,0.001935642956674593,0.0008437111410766869,0.0012939322755833997,0.002315217185633717,0.0019186366893454122,0.0007232565556918038,0.0003532045687143606,0.0003368885462220496,0.0008251197577496516,0.0007171119405462333,0.00014132974406025367,0.00011911998716799814,0.00023241564209993922,0.00012697126084058145,9.494057422615951e-05,0.00022558627851617264,0.0001964515522283479,3.59728587336571e-05,2.9985038333776537e-05,5.8599571945415724e-05,3.059829124898206e-05,1.890941423613142e-05,2.9028108363480523e-05,2.307162174766828e-05,7.416452713386704e-06,2.095778826188033e-06,0.09440329495815168
39.900000000000006,0.003907514350949347,0.002298921620821244,0.005758526620724861,0.005452375282542294,0.0019291106645721707,0.0008419709298826937,0.0012936081020114797,0.0023035835777148075,0.0019081143782761847,0.0007215303133980739,0.00035092759290124433,0.0003368524632944901,0.0008215029952841537,0.0007135539178459314,0.000140078932410813,0.00011803284463029714,0.00023196006310242332,0.00012602789548490334,9.489827945367637e-05,0.00022465258868139767,0.0001955154683591563,3.5656399784683615e-05,2.9712750092220456e-05,5.8492781750038525e-05,3.0364326065136855e-05,1.8898402519320278e-05,2.8909499475168193e-05,2.2962641701764816e-05,7.4031920679843444e-06,2.0797688700577155e-06,0.09410804019313883
39.95,0.003905485331888506,0.002288656568145949,0.005751186227051994,0.005439912765356467,0.0019225813256769381,0.0008402585602615675,0.0012932754475280751,0.002292006777765206,0.0018976485857472962,0.0007197970274118867,0.00034867589999067715,0.0003368190022154942,0.0008178981332943933,0.0007100105539932522,0.0001388398149023073,0.00011695614785007898,0.0002315012858627753,0.00012509419794124385,9.48577741576117e-05,0.00022372131842769263,0.0001945827531939705,3.534286493157742e-05,2.9443052427586868e-05,5.838511789483729e-05,3.01327065635182e-05,1.8887815865668184e-05,2.8791158400284723e-05,2.2854011923280605e-05,7.389842534801655e-06,2.0638954901354162e-06,0.09381396185584469
40.0,0.0039034554111887086,0.002278434202208334,0.0057438455866823095,0.005427467000552177,0.0019160551257765166,0.0008385737091280212,0.001292934260133531,0.0022804865471566863,0.0018872390401136827,0.0007180568058497814,0.00034644928211798325,0.0003367880496509539,0.0008143051859622455,0.0007064818317380442,0.00013761227756859786,0.0001158897923963283,0.0002310393444036168,0.00012417009733130466,9.481900988023728e-05,0.00022279248077438979,0.00019365341002405785,3.503222625933703e-05,2.917591987169745e-05,5.82765886220959e-05,2.9903416191508277e-05,1.8877643628543947e-05,2.867309509820178e-05,2.2745744104097468e-05,7.3763968682849905e-06,2.048152123771595e-06,0.09352105420532346
40.050000000000004,0.0039014245931816155,0.0022682544118073937,0.005736504745091082,0.005415038040335062,0.0019095322491122747,0.0008369160559525285,0.0012925844897529032,0.00226902264774823,0.0018768854705824704,0.0007163097567085848,0.0003442475323513716,0.00033675949403681195,0.0008107241666365562,0.0007029677331956379,0.0001363962075858528,0.00011483367491141892,0.00023057427290084053,0.0001232555229615544,9.478193884678912e-05,0.00022186608843662871,0.00019272744188509816,3.4724456126473155e-05,2.8911327215620595e-05,5.816720223337858e-05,2.9676438422751606e-05,1.8867875275573104e-05,2.8555320597378675e-05,2.2637851492566838e-05,7.362846379937255e-06,2.0325352873482815e-06,0.09322931155366992
40.1,0.003899392882195483,0.0022581170856152007,0.005729163747623708,0.005402625936385143,0.0019030128783794652,0.0008352852827491765,0.0012922260882097208,0.0022576148418919006,0.0018665876072164478,0.0007145559878497229,0.0003420704446983447,0.0003367332255609277,0.000807155087843544,0.0006994682398574372,0.00013519149326094394,0.00011378769309991833,0.00023010610567420194,0.00012235040432829924,9.474651395904956e-05,0.00022094215382848298,0.00019180485156067872,3.441952716216089e-05,2.8649249506941837e-05,5.80569670865823e-05,2.9451756758911378e-05,1.8858500388945748e-05,2.8437846166998397e-05,2.253034773303492e-05,7.349181811219594e-06,2.017044503354844e-06,0.0929387282570853
40.150000000000006,0.003897360282555146,0.0022480221121805753,0.00572182263949526,0.005390230739858435,0.0018964971947275347,0.0008336810740634828,0.0012918590091999813,0.002246262892438591,0.0018563451809374203,0.0007127956069838661,0.0003399178141118746,0.00033670913614504324,0.0008035979612971216,0.0006959833326014009,0.000133998024019959,0.00011275174571750725,0.00022963487717808577,0.00012145467112263057,9.47126887889537e-05,0.0002200206890660716,0.0001908856415857607,3.4117412263119644e-05,2.8389662046610668e-05,5.7945891593063446e-05,2.922935473183314e-05,1.8849508668565316e-05,2.8320682464365853e-05,2.242324567657974e-05,7.335394257548032e-06,2.0016818731946016e-06,0.09264929870607508
40.2,0.003895326798582005,0.0022379693799327535,0.005714481465790044,0.0053778525013885884,0.0018899853777606225,0.000832103116960185,0.0012914832082663835,0.0022349665627436877,0.001846157923529481,0.0007110287216559075,0.0003377894364963562,0.0003366871194268509,0.0008000527979091498,0.0006925129917024243,0.00013281569039683242,0.00011172573256001671,0.00022916062199244622,0.00012056825323525373,9.468041757222088e-05,0.000219101705970658,0.00018996981425011998,3.381808459025936e-05,2.8132540385415747e-05,5.783398421485035e-05,2.9009215906054418e-05,1.8840889937575668e-05,2.8203838735789278e-05,2.2316556270993848e-05,7.321476063301806e-06,1.9864515873008235e-06,0.09236101731616186
40.25,0.0038932924345940097,0.002227958777185012,0.005707140271461164,0.005365491271088517,0.0018834776055382224,0.0008305511010109954,0.0012910986427727927,0.002223725616672606,0.0018360255676421573,0.0007092554392302634,0.0003356851087133332,0.0003366670707421632,0.0007965196077996076,0.0006890571968426078,0.0001316443840220884,0.00011070955445257704,0.0002286833748139171,0.00011969108076119664,9.464965520201181e-05,0.00021818521607173247,0.00018905737160175855,3.352151756515397e-05,2.7877860320175266e-05,5.772125346194992e-05,2.8791323881561527e-05,1.8832634149593082e-05,2.8087322142872325e-05,2.2210287627678693e-05,7.307421611249478e-06,1.9713595341448577e-06,0.09207387852015228
40.300000000000004,0.003891257194905645,0.0022179901921382836,0.0056997991013300955,0.005353147098552051,0.0018769740545760225,0.0008290247182823311,0.0012907052718789393,0.002212539818606235,0.0018259478467934722,0.0007074758668764975,0.000333604628587007,0.00033664888710718523,0.0007929984003066924,0.0006856159271214255,0.00013048399761169953,0.00010970311323888146,0.0002282031704470915,0.00011882308400440238,9.462035722261194e-05,0.0002172712306100811,0.0001881483154502893,3.3227684866424645e-05,2.7625597889760583e-05,5.7607707889754206e-05,2.857566229666922e-05,1.882473139682674e-05,2.7971137273976295e-05,2.210444434562351e-05,7.293227937934078e-06,1.9564129348598004e-06,0.09178787676239433
40.35,0.0038892210838279173,0.0022080635128847513,0.0056924580000862705,0.0053408200328556,0.0018704748998469166,0.0008275236633230162,0.0012903030565153497,0.0022014089334462792,0.0018159244953729046,0.0007056901115552629,0.0003315477949095293,0.00033663246720089154,0.0007894891839968436,0.0006821891610657886,0.00012933442495605796,0.00010870631177056135,0.00022772004379596788,0.00011796419348220656,9.459247982314171e-05,0.0002163597605408395,0.00018724264737029323,3.293656042612634e-05,2.737572937108911e-05,5.749335609654825e-05,2.8362214830881282e-05,1.8817171918207317e-05,2.785528588337938e-05,2.199902714976652e-05,7.278895119190687e-06,1.9416197933553975e-06,0.09150300649500454
40.400000000000006,0.0038871841056683366,0.002198178627411404,0.005685117012286651,0.005328510122559805,0.0018639803147821685,0.0008260476331519569,0.0012898919593585067,0.0021903327266204822,0.0018059552486442358,0.0007038982800045538,0.0003295144074460788,0.0003366177113475068,0.0007859919666746857,0.0006787768766400001,0.00012819556090905654,0.000107719053896671,0.00022723402985556015,0.00011711433992969975,9.456597983129409e-05,0.00021545081653653,0.00018634036870464763,3.2648118426235706e-05,2.7128231275229685e-05,5.7378206721115884e-05,2.8150965207586196e-05,1.8809946106662194e-05,2.773976687996366e-05,2.1894032873648943e-05,7.264426387671916e-06,1.926988032999008e-06,0.09121926217599548
40.45,0.0038851462647309064,0.002188335423603592,0.005677776182355332,0.005316217415711227,0.0018574904712727552,0.0008245963272457959,0.0012894719448062412,0.0021793109640877687,0.0017960398427483211,0.0007021004787262711,0.00032750426693973307,0.0003366045214990925,0.000782506755392903,0.0006753790512556134,0.0001270673013772827,0.00010674124445328394,0.0002267451637036713,0.00011627345430397969,9.454081470710003e-05,0.00021454440899008545,0.0001854414805678284,3.236233329533528e-05,2.6883080343759484e-05,5.726226844043655e-05,2.7941897196452327e-05,1.8803044514773584e-05,2.7624576564879436e-05,2.1789454785557416e-05,7.249827967157205e-06,1.9125244296126254e-06,0.09093663826948366
40.5,0.003883107565316105,0.0021785337892485383,0.005670435554583132,0.005303941959844017,0.0018510055396708538,0.0008231694475265426,0.001289042978953351,0.002168343412343265,0.0017861780147057442,0.0007002968139730877,0.00032551717511612884,0.00033659280121823903,0.0007790335564620304,0.0006719956617811795,0.00012594954330931955,0.00010577278925319581,0.0002262534804928263,0.00011544146778829124,9.451694253672235e-05,0.00021364054801785526,0.00018454598384918264,3.207917970557412e-05,2.6640253545491855e-05,5.714554996746105e-05,2.7734994615406985e-05,1.87964578582209e-05,2.7509709095516006e-05,2.1685283225848604e-05,7.235108635064864e-06,1.8982336537547892e-06,0.09065512924834183
40.550000000000004,0.003881068011720873,0.0021687736120388425,0.0056630951731272,0.005291683801981609,0.0018445256887914953,0.0008217666983491833,0.0012886050295674474,0.002157429838423237,0.0017763695024193892,0.0006984873917356181,0.0003235529346879233,0.0003365824556608646,0.0007755723754601729,0.0006686266845518981,0.0001248421846851569,0.00010481359507573602,0.00022575901544236418,0.0001146183117960587,9.449432202627856e-05,0.0002127392434625971,0.00018365387921617497,3.179863256996684e-05,2.639972807366776e-05,5.702806004895187e-05,2.7530241332117883e-05,1.8790177016624565e-05,2.7395157133287957e-05,2.158150649460542e-05,7.220279051734336e-06,1.8841177362019977e-06,0.09037472959946397
