Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(0),J_5s1/2(1),J_total_Nb_relativistic
40.400000000000006,0.005620484294385412,0.0011598989627860327,0.00041560513521612523,0.0006676158103276094,0.00022735896800353352,8.873867887128014e-05,0.00014347530242705647,5.3185789647355004e-06,7.013054073180099e-06,3.873464601551914e-05,1.310195798767161e-05,2.10957384538366e-05,3.9999375501818695e-07,0.0,1.5860907483663041e-06,0.008410427212015377
40.45,0.0056010187107998505,0.0011553125936495624,0.0004127154009723879,0.0006627412482754821,0.00022644280166554342,8.810275363971206e-05,0.00014239687357229933,5.2646292439277355e-06,6.940498046654653e-06,3.857804572934519e-05,1.3007595595555564e-05,2.0936402199590822e-05,3.959695193830503e-07,0.0,1.579684178885746e-06,0.00837543320708818
40.5,0.005581621594213967,0.0011507434574155656,0.00040984792159308534,0.0006579057297002047,0.0002255300648846886,8.747188028032479e-05,0.00014132734866716855,5.211279652184128e-06,6.86876151763646e-06,3.8422029143267415e-05,1.291399290463492e-05,2.0778401616107463e-05,3.920105276114384e-07,0.0,1.5733180879596156e-06,0.008340607790204409
40.550000000000004,0.005562292728681655,0.0011461915144085546,0.0004070025112362805,0.0006531089173191483,0.00022462075128578768,8.684601528708875e-05,0.00014026664838989866,5.158522948276564e-06,6.797834475674944e-06,3.8266595883461134e-05,1.2821144943065257e-05,2.062172836124405e-05,3.8811099835763766e-07,0.0,1.56698831141789e-06,0.008305950012529912
40.6,0.005543031898635967,0.0011416567246702008,0.00040417898571207375,0.000648350476943549,0.00022371485440328545,8.62251155519536e-05,0.00013921469416866808,5.106351985025807e-06,6.727707041703905e-06,3.811174565629671e-05,1.2729046149718529e-05,2.0466372770104783e-05,3.8426400843215913e-07,0.0,1.560689769504111e-06,0.008271458927466486
40.650000000000006,0.005523838888891557,0.0011371390479657816,0.0004013771624672502,0.000643630077448845,0.00022281236768306048,8.560913836106379e-05,0.00013817140817421055,5.054759707997002e-06,6.658369466203207e-06,3.795747818503989e-05,1.2637690289485167e-05,2.0312323663560666e-05,3.804621086958257e-07,0.0,1.5544171388884482e-06,0.008237133591551642
40.7,0.0055047134846471155,0.0011326384437905564,0.0003985968605700798,0.0006389473907453152,0.00022191328448421203,8.49980413910123e-05,0.00013713671331250221,5.003739154214575e-06,6.5898121273880364e-06,3.7803793142479405e-05,1.2547070431852958e-05,2.0159568297299852e-05,3.766979127753301e-07,0.0,1.5481653175797711e-06,0.008202973065324384
40.75,0.0054856554714877315,0.0011281548713760543,0.00039583790069525586,0.0006343020917489963,0.00022101759808082277,8.439178270512947e-05,0.00013611053321751945,4.95328345089618e-06,6.522025529425289e-06,3.7650690085309534e-05,1.2457178994685894e-05,2.0008092455752054e-05,3.72964613849851e-07,0.0,1.541929640301225e-06,0.008168976414081729
40.800000000000004,0.005466664635387244,0.0011236882896962892,0.00039310010510898013,0.0006296938583528936,0.00022012530166370077,8.379032074980894e-05,0.00013509279224407033,4.903385814205684e-06,6.4550003006771095e-06,3.749816839601586e-05,1.2368007849481147e-05,1.9857880682682e-05,3.692564332181532e-07,0.0,1.5357059922562939e-06,0.008135142708671524
40.85,0.005447740762710552,0.001119238657473897,0.00039038329765419036,0.0006251223713984736,0.00021923638834209962,8.319361435086937e-05,0.0001340834154606976,4.854039548024882e-06,6.388727191971131e-06,3.734622723743233e-05,1.2279548479100681e-05,1.9708916628530767e-05,3.6556901891906727e-07,0.0,1.5294910206421073e-06,0.008101471026515402
40.900000000000006,0.005428883640215867,0.00111480593318619,0.00038768730373592406,0.0006205873146474312,0.0002183508511454159,8.260162270995079e-05,0.00013308232864265112,4.805238042743532e-06,6.323197074896833e-06,3.719486552410602e-05,1.2191792174504051e-05,1.9561183484689422e-05,3.6189978538532634e-07,0.0,1.5232825193736088e-06,0.00806796045288913
40.95,0.005410093055056963,0.0011103900750711435,0.0003850119503068274,0.0006160883747537444,0.0002174686830248671,8.201430540094733e-05,0.00013208945826493278,4.756974774067506e-06,6.258400940127698e-06,3.70440819132101e-05,1.2104730253718782e-05,1.9414664467620108e-05,3.582481415299597e-07,0.0,1.51707986121084e-06,0.00803461008223091
41.0,0.005391368794785352,0.0011059910411332973,0.0003823570658527961,0.0006116252412359936,0.00021658987685514686,8.143162236647348e-05,0.0001311047314954087,4.709243301844376e-06,6.194329895768179e-06,3.689387481610056e-05,1.2018354284433946e-05,1.9269343311658535e-05,3.546155345886926e-07,0.0,1.5108842317857923e-06,0.008001419019100649
41.050000000000004,0.005372710647352451,0.0011016087891495897,0.00037972248037875645,0.0006071976064499597,0.00021571442543606045,8.085353391436546e-05,0.000130128076187992,4.6620372689061386e-06,6.13097516572496e-06,3.674424242986289e-05,1.1932656291332298e-05,1.912520472873826e-05,3.510052637719789e-07,0.0,1.5046984812243818e-06,0.007968386378498733
41.1,0.005354118401111716,0.0010972432766751161,0.0003771080253945822,0.0006028051655614919,0.0002148423214941396,8.02800007142167e-05,0.00012915942087589357,4.615350399928453e-06,6.068328088101611e-06,3.659518278648574e-05,1.1847628930591467e-05,1.898223479617775e-05,3.474220808296065e-07,0.0,1.4985266137028264e-06,0.007935511285522976
41.150000000000006,0.005335591844820704,0.0010928944610488081,0.0003745135339011407,0.0005984476165196359,0.00021397355768423604,7.971098379394607e-05,0.0001281986947649392,4.569176500305823e-06,6.006380113615747e-06,3.6446693815777884e-05,1.1763265616765144e-05,1.884042123979997e-05,3.438716564475964e-07,0.0,1.4923731362786394e-06,0.007902792874612399
41.2,0.005317130767643151,0.0010885622993990496,0.00037193884037647825,0.0005941246600300353,0.00021310812659109638,7.914644453640048e-05,0.00012724582772695564,4.523509455042365e-06,5.945122804038114e-06,3.629877341694211e-05,1.167956059126097e-05,1.8699753588484473e-05,3.403600136317839e-07,0.0,1.4862425391403325e-06,0.007870230288711704
41.25,0.005298734959150969,0.0010842467486492104,0.0003693837807621307,0.0005898359995285858,0.00021224602073091533,7.858634467598923e-05,0.00012630075029322065,4.478343227657515e-06,5.8845478306526484e-06,3.6151419532934204e-05,1.1596508926522234e-05,1.8560223187036003e-05,3.3689300193282084e-07,0.0,1.480139045145002e-06,0.007837822678542902
41.300000000000004,0.005280404209326235,0.0010799477655231164,0.00036684819244956824,0.0005855813411553543,0.00021138723255287043,7.803064629535157e-05,0.00012536339364798018,4.43367185910642e-06,5.824646972737104e-06,3.600463022143864e-05,1.1514106465386656e-05,1.8421823066089956e-05,3.334758354244772e-07,0.0,1.4740665506542417e-06,0.007805569201921315
41.35,0.0052621383085631485,0.0010756653065504475,0.00036433191426676876,0.0005813603937287546,0.00021053175444063705,7.747931182205634e-05,0.00012443368962203005,4.389489466714639e-06,5.765412116063675e-06,3.585840371650616e-05,1.143234970048577e-05,1.8284547679666395e-05,3.3011268285761776e-07,0.0,1.4680285445763915e-06,0.007773469022900714
41.400000000000006,0.005243937047669925,0.0010713993280720598,0.0003618347864649159,0.0005771728687199705,0.00020967957871388277,7.693230402533262e-05,0.00012351157068636067,4.345790243126852e-06,5.706835251419199e-06,3.571273847560908e-05,1.1351235603514485e-05,1.8148392531938983e-05,3.268063040291985e-07,0.0,1.4620278376030873e-06,0.0077415213105996895
41.45,0.005225800217870699,0.001067149786245248,0.00035935665070522827,0.0005730184802276395,0.00020883069762974455,7.638958601283291e-05,0.00012259696994586702,4.3025684552695874e-06,5.648908473144955e-06,3.556763320801971e-05,1.1270761418330793e-05,1.801335372389225e-05,3.2355776258424495e-07,0.0,1.4560661219836076e-06,0.007709725237800485
41.5,0.0052077276108073505,0.0010629166370489298,0.0003568973500459093,0.000568896944952777,0.00020798510338428474,7.585112122742621e-05,0.00012168982113311957,4.259818443327741e-06,5.5916239776957605e-06,3.542308688191138e-05,1.1190924434800591e-05,1.7879427457051444e-05,3.203662770520471e-07,0.0,1.4501435683470687e-06,0.007678079979639983
41.550000000000004,0.005189719018541327,0.0010586998362887682,0.00035445672892922423,0.0005648079821739523,0.0002071427881139297,7.53168734440227e-05,0.00012079005860219859,4.217534619735061e-06,5.534974062218657e-06,3.5279098709301596e-05,1.1111721761848141e-05,1.7746609534868104e-05,3.172292663045162e-07,0.0,1.4442587069553638e-06,0.007646584712754654
41.6,0.005171774233555431,0.001054499339602227,0.0003520346331687003,0.0005607513137227083,0.00020630374389688958,7.478680676642882e-05,0.00011989761732258999,4.175711468178635e-06,5.478951123151308e-06,3.513566810976084e-05,1.1033150118190728e-05,1.7614894902377043e-05,3.141425991097754e-07,0.0,1.4384087023818154e-06,0.007615238615058126
41.650000000000006,0.005153893048755548,0.0010503151024635528,0.00034963090993644507,0.0005567266639592178,0.00020546796275455848,7.426088562423181e-05,0.00011901243287314082,4.134343542617454e-06,5.423547654840258e-06,3.499279465555314e-05,1.0955205657741392e-05,1.7484277261443297e-05,3.111009969014461e-07,0.0,1.4325899091665612e-06,0.007584040866044957
41.7,0.005136075257472386,0.001046147080188702,0.0003472454077505907,0.0005527337597481873,0.000204635436652898,7.373907476971531e-05,0.00011813444143607705,4.0934254663153575e-06,5.368756248179575e-06,3.4850478002414695e-05,1.0877883843794801e-05,1.7354748792602027e-05,3.080985011865109e-07,0.0,1.4267984465176533e-06,0.007552990647319567
41.75,0.005118320653463137,0.0010419952279401904,0.00034487797646285236,0.0005487723304349886,0.00020380615750380102,7.322133927480352e-05,0.00011726357979107923,4.0529519308883325e-06,5.314569589269899e-06,3.47087178113861e-05,1.080117938211781e-05,1.7226300005715163e-05,3.0512892407297315e-07,0.0,1.4210305559296394e-06,0.007522087143070233
41.800000000000004,0.005100629030913139,0.0010378595007318875,0.00034252846724620834,0.0005448421078220311,0.0002029801171664387,7.270764452803547e-05,0.00011639978530941858,4.012917695366429e-06,5.260980458098322e-06,3.4567513667895894e-05,1.0725086218289029e-05,1.7098919731180424e-05,3.0218624415979945e-07,0.0,1.4152826845916795e-06,0.00749132954041674
41.85,0.005083000184437501,0.0010337398534337446,0.0003401967325826975,0.0005409428261453659,0.00020215730744858957,7.219795623156862e-05,0.00011554299594815195,3.97331758527028e-06,5.207981727239167e-06,3.442686500458029e-05,1.064959759946608e-05,1.6972595252105303e-05,2.992649580966816e-07,0.0,1.4095514400620376e-06,0.007460717029794439
41.900000000000006,0.005065433909082673,0.0010296362407764543,0.00033788262625132935,0.0005370742220515147,0.0002013377201079502,7.169224039821052e-05,0.00011469315024437366,3.934146491702174e-06,5.1555663605755845e-06,3.428677103409255e-05,1.0574706195627118e-05,1.6847312566630117e-05,2.9636041749881857e-07,0.0,1.4038336448181007e-06,0.00743024880562345
41.95,0.0050479300003280275,0.0010255486173560567,0.00033558600331611395,0.0005332360345745339,0.00020052134685343007,7.119046334848042e-05,0.00011385018730952687,3.895399370451682e-06,5.103727412042041e-06,3.414723069742212e-05,1.0500404270643469e-05,1.672305675934627e-05,2.9346916034536796e-07,0.0,1.3981266262819263e-06,0.007399924067382702
42.0,0.0050304882540873645,0.001021476937638474,0.000333306720114201,0.0005294280051132963,0.00019970817934642743,7.069259170769816e-05,0.00011301404682377047,3.857071241115486e-06,5.052458024387151e-06,3.400824263206438e-05,1.0426683889654947e-05,1.6599812452297423e-05,2.9058920190660443e-07,0.0,1.3924286768271142e-06,0.007369742020949485
42.050000000000004,0.0050131084667104165,0.0010174211559639895,0.0003310446342441347,0.0005256498774090009,0.00019889820920208977,7.019859240310209e-05,0.00011218466903040368,3.8191571862312266e-06,5.001751427956619e-06,3.386980516285206e-05,1.035353714643173e-05,1.647756430000241e-05,2.877202160801335e-07,0.0,1.386739453196049e-06,0.007339701879855887
42.1,0.004995790434984323,0.001013381226551667,0.00032879960455422033,0.000521901397522904,0.00019809142799055696,6.970843266099489e-05,0.00011136199473034698,3.781652350424918e-06,4.951600939495569e-06,3.373191631649801e-05,1.0280956392913205e-05,1.63562974897164e-05,2.8486354224024253e-07,0.0,1.3810600751151604e-06,0.007309802866101416
42.150000000000006,0.004978533956135048,0.0010093571035037028,0.00032657149113099845,0.000518182313814263,0.00019728782723818706,6.922208000391646e-05,0.00011054596527667751,3.7445519395713974e-06,4.901999960969486e-06,3.359457385904593e-05,1.0208934453011675e-05,1.6235998207947723e-05,2.8202199790080395e-07,0.0,1.375392840612357e-06,0.007280044210361852
42.2,0.004961338827828806,0.0010053487408097279,0.00032436015528783326,0.0005144923769185058,0.0001964873984287672,6.873950224784524e-05,0.00010973652256922137,3.7078512199674017e-06,4.852941978403107e-06,3.345777535362735e-05,1.0137464804047112e-05,1.611665403703931e-05,2.7919953792776337e-07,0.0,1.3697406948622095e-06,0.00725042515171658
42.25,0.004944204848173422,0.0010013560923510419,0.00032216545955360477,0.0005108313397256051,0.00019569013300470652,6.826066749942554e-05,0.00010893360904919875,3.6715455175165564e-06,4.8044205607361785e-06,3.3321518234317637e-05,1.0066541711724895e-05,1.5998254251155565e-05,2.7640084068350735e-07,0.0,1.3641067199491675e-06,0.007220944937193086
42.300000000000004,0.004927131815719687,0.000997379111904795,0.0003199872676615116,0.0005071989573586712,0.00019489602236821412,6.778554415322258e-05,0.00010813716769392438,3.635630216925825e-06,4.7564293586953385e-06,3.318579989059868e-05,9.996160308180452e-06,1.5880789988851743e-05,2.736308979991615e-07,0.0,1.3584938666872747e-06,0.007191602821387963
42.35,0.004910119529462682,0.0009934177531481121,0.0003178254445379802,0.000503594987152755,0.0001941050578824611,6.73141008890039e-05,0.00010734714201156138,3.6001007609128295e-06,4.708962103681252e-06,3.305061775606757e-05,9.926316607011107e-06,1.5764254288938326e-05,2.708946458447546e-07,0.0,1.3529049609941983e-06,0.007162398066208005
42.400000000000006,0.004893167788843056,0.0009894719696621542,0.00031567985629167653,0.0005000191886338532,0.00019331723087272576,6.684630666904635e-05,0.00010656347603592704,3.564952649423508e-06,4.662012606670137e-06,3.291596939464706e-05,9.857007454060429e-06,1.564864198686547e-05,2.681966274985512e-07,0.0,1.3473428175708805e-06,0.0071333299405451755
42.45,0.004876276393748304,0.000985541714936131,0.00031355037020262653,0.0004964713234981274,0.00019253253262752445,6.638213073547009e-05,0.0001057861143213526,3.530181438859826e-06,4.615574757129232e-06,3.278185257768522e-05,9.788230417643395e-06,1.5533949479541297e-05,2.655406640672133e-07,0.0,1.3418102215115015e-06,0.007104397719625974
42.5,0.004859445144513979,0.000981626942371251,0.0003114368547114357,0.0004929511555913199,0.0001917509543997257,6.592154260759703e-05,0.00010501500193759323,3.4957827413170953e-06,4.569642521945566e-06,3.264826534596653e-05,9.719983626522726e-06,1.5420174376540373e-05,2.6292952891848597e-07,0.0,1.3363096437146751e-06,0.0070756006839178265
42.550000000000004,0.0048426738419249165,0.0009777276052846196,0.0003093391794086139,0.0004894584508883757,0.00019097248740764972,6.54645120793354e-05,0.00010425008446479039,3.461752223830845e-06,4.52420994436789e-06,3.251520605175116e-05,9.652265567915125e-06,1.530731506428292e-05,2.6036466453385164e-07,0.0,1.330842763870935e-06,0.007046938117738854
42.6,0.004825962287216409,0.0009738436569130849,0.0003072572150240018,0.00048599297747326474,0.00019019712283615278,6.501100921658922e-05,0.00010349130798848494,3.4280856076331345e-06,4.479271142961656e-06,3.2382673377428534e-05,9.585074860814893e-06,1.5195370216301711e-05,2.5784600875893926e-07,0.0,1.3254100401122777e-06,0.007018409307921999
42.650000000000006,0.004809310282075347,0.0009699750504170217,0.00030519083341629485,0.00048255450551899743,0.00018942485183769527,6.456100435469185e-05,0.00010273861909467935,3.394778667418333e-06,4.434820310577114e-06,3.225066632910793e-05,9.518410021745885e-06,1.508433828666696e-05,2.5537198741267826e-07,0.0,1.3200105725983096e-06,0.006990013542890255
42.7,0.004792717628641358,0.0009661217388840717,0.0003031399075626707,0.00047914280726784274,0.0001886556655333964,6.411446809586505e-05,0.00010199196486495122,3.361827230618656e-06,4.390851713330962e-06,3.211918420534287e-05,9.452269240560113e-06,1.4974217024725206e-05,2.5293968374033576e-07,0.0,1.3146423522257614e-06,0.006961750112300699
42.75,0.004776184129507887,0.0009622836753328218,0.0003011043115485115,0.00047575765701173337,0.00018788955501407246,6.367137130670113e-05,0.00010125129287161444,3.3292271766895913e-06,4.347359689601848e-06,3.1988226543054856e-05,9.38665018306572e-06,1.4865003047474361e-05,2.505451392813787e-07,0.0,1.309302767870901e-06,0.00693361830714038
42.800000000000004,0.004759709587723278,0.0009584608127164356,0.0002990839205572262,0.00047239883107286776,0.00018712651134126124,6.323168511566984e-05,0.00010051655117293008,3.2969744364056665e-06,4.30433864904043e-06,3.185779304444828e-05,9.32154983517165e-06,1.475669150133106e-05,2.4818370785574515e-07,0.0,1.3039891079414662e-06,0.006905617419981863
42.85,0.004743293806791818,0.0009546531039262331,0.00029707861086016984,0.0004690661077845022,0.00018636652554823198,6.27953809106488e-05,9.978768830836564e-05,3.2650649911668715e-06,4.261783071594539e-06,3.17278834901587e-05,9.256964400056605e-06,1.4649275838140493e-05,2.4585039202647077e-07,0.0,1.2986988225988005e-06,0.006877746745135712
42.900000000000006,0.0047269365906747445,0.000950860501795214,0.0002950882598066554,0.00046575926747192633,0.00018560958864097965,6.236243033647702e-05,9.906465329390106e-05,3.2334948723160607e-06,4.2196875065500215e-06,3.159849764494344e-05,9.192889255864252e-06,1.4542747721600958e-05,2.435401319155883e-07,0.0,1.2934294894059567e-06,0.0068500055786424935
42.95,0.004710637743791253,0.0009470829591015374,0.00029311274581406496,0.00046247809243363204,0.00018485569159920644,6.193280529253246e-05,9.83473956173837e-05,3.202260160467762e-06,4.178046571587943e-06,3.14696351628261e-05,9.129318976908755e-06,1.443709707051082e-05,2.4124806177160517e-07,0.0,1.2881786292790526e-06,0.00682239321828296
43.0,0.004694397071019446,0.0009433204285719444,0.00029115194835805053,0.0004592223669226601,0.00018410482537728763,6.15064779303319e-05,9.763586523392888e-05,3.171356984848507e-06,4.136854951858412e-06,3.134129549869783e-05,9.066247416687726e-06,1.4332312235139407e-05,2.3896977079809667e-07,0.0,1.2829436176070837e-06,0.0067949089638892875
43.050000000000004,0.004678214377697284,0.0009395728628851361,0.0002892057479628306,0.0004559918771281338,0.00018335698090522415,6.10834206511542e-05,9.693001256136802e-05,3.1407815226489278e-06,4.096107399071427e-06,3.121347783295351e-05,9.003667846492924e-06,1.4228380293328973e-05,2.367015894043276e-07,0.0,1.2777218657885496e-06,0.00676755211814082
43.1,0.0046620894696235045,0.0009358402146751018,0.00028727402619157903,0.00045278641115697365,0.00018261214908958147,6.066360610368647e-05,9.62297884757431e-05,3.1105299983875763e-06,4.0557987306047405e-06,3.108618101483029e-05,8.94157313940586e-06,1.4125287444346651e-05,2.344408812867144e-07,0.0,1.2725112578494088e-06,0.00674032198778288
43.150000000000006,0.004646022153058499,0.000932122436534394,0.00028535666563690184,0.0004496057590157863,0.00018187032081441355,6.024700718169192e-05,9.553514430684589e-05,3.0805986832862817e-06,4.015923828628477e-06,3.095940352878732e-05,8.879955986246558e-06,1.4023019471621177e-05,2.3218628248179335e-07,0.0,1.267310638715558e-06,0.0067132178849683005
43.2,0.004630012234725195,0.0009284194810173636,0.0002834535499114093,0.00044644971259293797,0.00018113148694217477,5.9833597021701195e-05,9.484603183380424e-05,3.0509838946568426e-06,3.976477639246218e-06,3.083314348661877e-05,8.818809127825234e-06,1.3921562240774657e-05,2.299378180504129e-07,0.0,1.2621200882570512e-06,0.006686239128340015
43.25,0.004614059521809885,0.0009247313006433389,0.00028156456363837267,0.0004433180656407959,0.00018039563831461687,5.9423349000724794e-05,9.41624032807119e-05,3.021681995298481e-06,3.937455171651694e-06,3.070739864614407e-05,8.758125586767158e-06,1.382090219708205e-05,2.2769685540833492e-07,0.0,1.2569408215430635e-06,0.006659385043602341
43.300000000000004,0.004598163821963044,0.0009210578478997634,0.00027968959244247275,0.00044021061375814887,0.0001796627657536735,5.90162367339881e-05,9.348421131230397e-05,2.9926893929055725e-06,3.898851497300303e-06,3.0582166455408864e-05,8.69789888229944e-06,1.3721026826774923e-05,2.254659057876898e-07,0.0,1.2517747648957494e-06,0.006632654963588767
43.35,0.004582324943300139,0.0009173990752452866,0.00027782852294063593,0.00043712715437279893,0.00017893286006233182,5.8612234072688106e-05,9.281140902967661e-05,2.96400253948491e-06,3.860661749094348e-06,3.0457444119489326e-05,8.638123212677804e-06,1.3621925049384463e-05,2.232483320604664e-07,0.0,1.2466240369211284e-06,0.006606048228062669
43.400000000000006,0.004566542694402372,0.0009137549351128047,0.0002759812427329547,0.00043406748672431965,0.00017820591202548993,5.821131510177113e-05,9.21439499660494e-05,2.9356179307816983e-06,3.82288112058071e-06,3.0333228685356814e-05,8.578793592288499e-06,1.3523587513366542e-05,2.2104803594994576e-07,0.0,1.241490600665526e-06,0.006579564183544753
43.45,0.0045508168843174535,0.0009101253799124624,0.00027414764039369795,0.00043103141184698914,0.00017748191241080295,5.7813454137732604e-05,9.148178808257263e-05,2.9075321057135723e-06,3.785504865159841e-06,3.020951713894276e-05,8.519905933712636e-06,1.3426006774199526e-05,2.18869173970455e-07,0.0,1.2363762261408079e-06,0.006553202183319551
43.5,0.004535147322560302,0.0009065103620346029,0.00027232760546240303,0.0004280187325528836,0.00017676085196951502,5.741862572643715e-05,9.082487776417582e-05,2.8797416458117395e-06,3.748528295304685e-06,3.0086306507637738e-05,8.461457068955346e-06,1.3329177342503913e-05,2.1671590729663756e-07,0.0,1.2312826936997601e-06,0.006526961587531528
43.550000000000004,0.004519533819113755,0.0009029098338526784,0.00027052102843505435,0.0004250292534151405,0.00017604272143727963,5.702680464095997e-05,9.017317381545955e-05,2.8522431746686123e-06,3.711946781788507e-06,2.9963593961029277e-05,8.403444708347975e-06,1.323309559892661e-05,2.1459215710036761e-07,0.0,1.2262120105631996e-06,0.006500841763102752
43.6,0.004503976184429249,0.0008993237477261162,0.00026872780075534584,0.0004220627807513852,0.0001753275115349676,5.6637965879448864e-05,8.952663145662913e-05,2.8250333573912723e-06,3.675755752920597e-06,2.9841376902757974e-05,8.345867340025407e-06,1.31377595819223e-05,2.1250133634995246e-07,0.0,1.2211664061339457e-06,0.006474842083210642
43.650000000000006,0.004488474229427459,0.0008957520560031369,0.0002669478148060239,0.00041911912260731555,0.00017461521296946163,5.625208466300606e-05,8.88852063194686e-05,2.7981089000602508e-06,3.6399506937890405e-06,2.971965304694738e-05,8.288724077055065e-06,1.304316866349426e-05,2.1044606129680978e-07,0.0,1.2161480207936966e-06,0.006448961926259308
43.7,0.004473027765498948,0.000892194711023537,0.0002651809639003157,0.0004161980887404528,0.00017390581643444037,5.586913643359093e-05,8.824885444335697e-05,2.771466549193415e-06,3.6045271455102095e-06,2.95984204737006e-05,8.232014462953975e-06,1.2949323135792974e-05,2.084278881657116e-07,0.0,1.2111584108255698e-06,0.006423200674540785
43.75,0.004457636604504761,0.0008886516651214215,0.0002634271422734353,0.00041329949060404556,0.00017319931261114877,5.548909685194184e-05,8.761753227132337e-05,2.745103091214729e-06,3.569480704484641e-06,2.947767765958144e-05,8.175738249214518e-06,1.2856223737648241e-05,2.0644714268309333e-07,0.0,1.2061981260722023e-06,0.006397557712948977
43.800000000000004,0.004442300558777019,0.0008851228706278995,0.00026168624507417283,0.00041042314133113444,0.00017249569216915757,5.51119417955182e-05,8.6991196646143e-05,2.71901535192807e-06,3.5348070216595765e-06,2.9357423480714905e-05,8.11989516036589e-06,1.2763871154188439e-05,2.0450289488916588e-07,0.0,1.2012665936595855e-06,0.006372032428078451
43.85,0.004427019441119488,0.000881608279873738,0.00025995816835656265,0.0004075688557187728,0.00017179494576711102,5.473764735646198e-05,8.636980480647239e-05,2.6932001959963296e-06,3.500501801798546e-06,2.9237657188028113e-05,8.06448466289459e-06,1.2672265524391882e-05,2.0259308633996092e-07,0.0,1.1963623753523192e-06,0.006346624207833408
43.900000000000006,0.004411793064808112,0.0008781078451919702,0.00025824280907162886,0.00040473645021239725,0.00017109706405346177,5.436618983957802e-05,8.575331438302278e-05,2.6676545264262057e-06,3.4665608027586805e-06,2.9118378356079626e-05,8.009505753987488e-06,1.2581405990622269e-05,2.0071476655087342e-07,0.0,1.191483658753535e-06,0.006321332441415351
43.95,0.004396621243591549,0.0008746215189204704,0.00025654006505921207,0.00040192574289035684,0.00017040203766719589,5.3997545760334215e-05,8.514168339477331e-05,2.6423752840593444e-06,3.432979834776784e-06,2.8999586808758745e-05,7.95495678458562e-06,1.2491290321015519e-05,1.9886436774475952e-07,0.0,1.186628718747256e-06,0.006296156519403581
44.0,0.00438150379169166,0.0008711492534044815,0.00025484983503986996,0.00039913655344858717,0.0001697098572385447,5.3631691842879916e-05,8.453487024522102e-05,2.617359447070389e-06,3.3997547597651256e-06,2.8881282526747555e-05,7.900835328766766e-06,1.2401914630278824e-05,1.9703795570371496e-07,0.0,1.1817961193175472e-06,0.006271095833678895
44.050000000000004,0.004366440523803997,0.0008676910009991075,0.0002531720186068572,0.00039636870318543796,0.00016902051338968643,5.326860501808367e-05,8.393283371866954e-05,2.5926040304727227e-06,3.3668814906181904e-06,2.8763465542919612e-05,7.847138108203789e-06,1.231327321745868e-05,1.9523143217606e-07,0.0,1.1769845952541023e-06,0.006246149777138941
44.1,0.004351431255098263,0.0008642467140717668,0.0002515065162181808,0.00039362201498664874,0.00016833399673543657,5.2908262421589635e-05,8.333553297655512e-05,2.5681060856325485e-06,3.334355990531468e-06,2.8646135832708677e-05,7.793860976616016e-06,1.2225358531060943e-05,1.9344070669733892e-07,0.0,1.1721927534816852e-06,0.006221317743385169
44.150000000000006,0.0043364758012187435,0.0008608163450046026,0.0002498532291887289,0.0003908963133104671,0.0001676502978839262,5.255064139189207e-05,8.274292755380898e-05,2.543862699791878e-06,3.3021742723332365e-06,2.8529293206862744e-05,7.740998965019689e-06,1.2138161263158298e-05,1.916618779514905e-07,0.0,1.1674188434741446e-06,0.006196599126680761
44.2,0.0043215739782847375,0.0008573998461968611,0.0002482120596824768,0.00038819142417291773,0.00016696940743727076,5.2195719468429085e-05,8.21549773552576e-05,2.5198709956009925e-06,3.2703323978302426e-06,2.841293721387736e-05,7.688546384476774e-06,1.2051670565409588e-05,1.8989145516168692e-07,0.0,1.16266080225576e-06,0.006171993322412562
44.25,0.004306725602890944,0.0008539971700672254,0.00024658291070476384,0.0003855071751332096,0.0001662913159922266,5.184347438969401e-05,8.157164265205831e-05,2.496128130660573e-06,3.2388264771676706e-06,2.8297067058785198e-05,7.636496979214922e-06,1.1965874371825159e-05,1.8812661477791567e-07,0.0,1.1579166099506924e-06,0.006147499728072504
44.300000000000004,0.004291930492107845,0.0008506082690561169,0.00024496568609464544,0.00038284339527928864,0.0001656160141408378,5.1493884091365495e-05,8.09928840781718e-05,2.4726312970736865e-06,3.207652668203705e-06,2.8181681543912262e-05,7.584844119694659e-06,1.1880759806166106e-05,1.8636544787330378e-07,0.0,1.153184796794942e-06,0.006123117744527991
44.35,0.004277188463482074,0.000847233095627959,0.00024336029051731718,0.0003801999152135319,0.00016494349247107244,5.1146926704455836e-05,8.04186626268704e-05,2.449377721007453e-06,3.1768071758984526e-06,2.806677903576475e-05,7.533581022636846e-06,1.1796313646487543e-05,1.8460713339693982e-07,0.0,1.1484648379768464e-06,0.00609884677721645
44.400000000000006,0.00426249933503674,0.0008438716022734,0.00024176662945660864,0.00037757656703857676,0.00016427374156744752,5.080258055347682e-05,7.98489396472812e-05,2.426364662263988e-06,3.1462862517166374e-06,2.7952357460484762e-05,7.482700983346036e-06,1.1712522815838157e-05,1.8285198504052637e-07,0.0,1.1437572225921218e-06,0.006074686236954813
