Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(5),J_7s1/2(2),J_total_Rg_relativistic
46.6,0.0037711277379999845,0.001086220370398623,0.004709229779057906,0.0037772575190466204,0.0009654588254903938,0.0008207697246909517,0.0011551714969036777,0.0010252554294502099,0.000799381513823176,0.000399769010364267,0.0002075903420611184,0.0003265752497653101,0.0003840695789918535,0.0003086847984125254,3.43207976780876e-05,2.7924928192625312e-05,0.00013240387273693598,5.9264796644897145e-05,9.11542850069486e-05,0.00010401246592984925,8.314288284065349e-05,7.970335810219264e-06,6.385237324712925e-06,3.211941274071765e-05,1.2547145931324433e-05,1.672126672106814e-05,1.0523782485858939e-05,7.120845040335923e-06,3.062567450799627e-06,0.05967317898906978
46.650000000000006,0.0037687598080590073,0.0010814349414410805,0.0047016048843921444,0.003767282539702644,0.0009606889324436927,0.0008207601921449891,0.0011534655457432397,0.0010199363868619062,0.0007948876768423751,0.0003979079738019136,0.0002074648982658024,0.00032628323061248085,0.00038215979861330935,0.0003069982359646754,3.4033778450066036e-05,2.7683767476328138e-05,0.00013180489664757955,5.919234064590431e-05,9.108991592742869e-05,0.00010350342280199165,8.269343946416462e-05,7.903683594449934e-06,6.330086611688692e-06,3.197543325735002e-05,1.2529131076770557e-05,1.6710265671532385e-05,1.0472613337427824e-05,7.082596198901137e-06,3.0487325082981974e-06,0.05950458390604993
46.7,0.0037663916304751634,0.0010766765190956254,0.004693986762958173,0.003757329124697128,0.0009559376493581793,0.0008207495837220832,0.0011517547759993727,0.00101464580738618,0.0007904198471430803,0.00039605238431212513,0.00020734282809544053,0.00032598874339023087,0.00038025924768411164,0.0003053207717472367,3.374932834279008e-05,2.7444825995001445e-05,0.00013120741560465236,5.912145754180774e-05,9.102479909093587e-05,0.00010299674005744629,8.224635507172904e-05,7.837627227962644e-06,6.275443234245869e-06,3.1831792463284115e-05,1.2511489211322884e-05,1.6699129685356984e-05,1.0421662878839473e-05,7.044535656826932e-06,3.034939395450663e-06,0.059336597437259934
46.75,0.0037640232095833425,0.0010719449877259705,0.0046863754396386705,0.003747397263516949,0.0009512049629548472,0.0008207378456017024,0.0011500392428317934,0.0010093835410039096,0.0007859778752298696,0.00039420226247344133,0.0002072240703266487,0.0003256918002529651,0.0003783678891581921,0.0003036523619134207,3.3467422998509304e-05,2.720808218495348e-05,0.00013061143986407492,5.9052123130092944e-05,9.095893664335049e-05,0.00010249240948068469,8.18016191704456e-05,7.77216095287253e-06,6.221302115439344e-06,3.168849302183729e-05,1.2494214930979369e-05,1.66878584430263e-05,1.037092234838344e-05,7.006655716137035e-06,3.021194057806274e-06,0.05916921693591038
46.800000000000004,0.0037616545497119198,0.0010672402319806755,0.004678770939143304,0.0037374869453815503,0.000946490859312095,0.0008207249248398592,0.0011483190012942048,0.001004149438408011,0.0007815616124070556,0.00039235762837101735,0.0002071085644141247,0.00032539241350720865,0.000376485686025312,0.00030199296274272745,3.31880383015087e-05,2.697351470165755e-05,0.00013001697949169044,5.8984313458734456e-05,9.089233080413191e-05,0.00010199042284457719,8.135922128411792e-05,7.70727903629656e-06,6.167658190367851e-06,3.15455375786353e-05,1.2477302911973944e-05,1.667645143169348e-05,1.0320384452175523e-05,6.968949868141502e-06,3.00750145999632e-06,0.05900243977705068
46.85,0.003759285655182749,0.0010625621367939195,0.004671173286009117,0.0037275981592449266,0.0009417953238732896,0.0008207107693603592,0.0011465941063305925,0.000998943351001227,0.0007771709107753745,0.0003905185016008725,0.00020699625048521624,0.000325090595607504,0.0003746126013128242,0.000300342530641902,3.2911150375615914e-05,2.6741102417445334e-05,0.00012942404436471668,5.891800482434707e-05,9.082498386470413e-05,0.00010149077191109084,8.091915095372291e-05,7.64297577963756e-06,6.114506417532177e-06,3.1402928765695166e-05,1.2460747900629858e-05,1.6664907988203225e-05,1.0270043808084223e-05,6.931413463480502e-06,2.9938651888741763e-06,0.058836263362130936
46.900000000000006,0.0037569165303111517,0.0010579105873862549,0.0046635825046009065,0.0037177308937975926,0.0009371183414542772,0.0008206953279461116,0.0011448646127715889,0.0009937651308938975,0.000772805623228668,0.0003886849012741285,0.00020688706933451312,0.0003247863591523659,0.00037274859808740307,0.0002987010221458626,3.2636735581734335e-05,2.6510824419224767e-05,0.0001288326441731978,5.8853173770342266e-05,9.075689818686306e-05,0.00010099344843198421,8.048139773788952e-05,7.579245529063372e-06,6.061841791679653e-06,3.126066920369736e-05,1.2444544702454408e-05,1.665322735236618e-05,1.021989722664577e-05,6.894044071138962e-06,2.980287223255268e-06,0.05867068512174565
46.95,0.003754547179405912,0.0010532854692653535,0.00465599861911162,0.003707885137468565,0.0009324598962508608,0.0008206785502305047,0.0011431305753309138,0.0009886146309017333,0.000768465603450575,0.0003868568460212429,0.00020678096241846333,0.00032447971688029484,0.0003708936394567476,0.0002970683939186075,3.236477051540283e-05,2.6282660006223e-05,0.00012824278842145818,5.878979708509006e-05,9.068807620120562e-05,0.00010049844414950064,8.004595121338883e-05,7.516082686566344e-06,6.009659357387085e-06,3.1118761502303424e-05,1.2428688171072523e-05,1.664140872760977e-05,1.016994379401846e-05,6.85684142805072e-06,2.9667679141208466e-06,0.05850570251599473
47.0,0.003752177606769267,0.0010486866682267292,0.004648421653562743,0.0036980608784273157,0.0009278199718462216,0.0008206603866888424,0.0011413920486018803,0.0009834917045435684,0.0007641507059112141,0.00038503435399623014,0.0002066778718500134,0.0003241706816658467,0.00036904768857125167,0.00029544460275409345,3.209523200438059e-05,2.6056588687753197e-05,0.00012765448642955546,5.872785180008626e-05,9.061852040557996e-05,0.00010000575079705708,7.961280097563186e-05,7.453481720956479e-06,5.957954222595326e-06,3.097720825848128e-05,1.2413173197600568e-05,1.662945134568365e-05,1.012018476931318e-05,6.819807045529613e-06,2.9533061491975115e-06,0.05834131303276802
47.050000000000004,0.0037498078166968993,0.0010441140703544508,0.00464085163180469,0.003688258104585735,0.0009231985512183026,0.0008206407886298443,0.0011396490870539738,0.0009783962060391123,0.0007598607858638735,0.0003832174428808755,0.0002065777403932733,0.00032385926651575924,0.0003672107086256472,0.0002938296055770913,3.182809710625785e-05,2.583259018100571e-05,0.00012706774733473448,5.8667315188125395e-05,9.0548233363557e-05,9.951536009992954e-05,7.918193663917379e-05,7.391437178146584e-06,5.906721571314747e-06,3.083601205291242e-05,1.2397994701031788e-05,1.6617354531829828e-05,1.0070623347616956e-05,6.782943663687625e-06,2.9398996200453907e-06,0.05817751418492726
47.1,0.003747437813477931,0.0010395675620218413,0.004633288577517208,0.0036784768036000853,0.0009185956167471468,0.0008206197081872086,0.001137901745029499,0.0009733279903066932,0.0007555956993417004,0.0003814061298889395,0.00020648051145820602,0.0003235454845651348,0.0003653826628606184,0.0002922233594440183,3.156334310609179e-05,2.5610644408863063e-05,0.00012648258009288128,5.860816476147938e-05,9.0477217702923e-05,9.902726377593267e-05,7.875334783822064e-05,7.3299436901276095e-06,5.855956674769569e-06,3.069517544466252e-05,1.238314762014262e-05,1.6605117766753256e-05,1.0021264354306709e-05,6.746254775787069e-06,2.9265450935306922e-06,0.058014303507539104
47.150000000000006,0.0037450676013949134,0.0010350470298921546,0.0046257325142097655,0.0036687169628729383,0.0009140111502221839,0.0008205970983112356,0.0011361500767402926,0.000968286912960986,0.0007513553031543861,0.0003796004317703493,0.0002063861290953418,0.0003232293490736774,0.00036356351456438537,0.0002906258215437438,3.130094751406698e-05,2.5390731497738134e-05,0.00012589899347997577,5.855037827008197e-05,9.040547611419291e-05,9.85414535360913e-05,7.83270242271334e-05,7.268995982105637e-06,5.8056549003380615e-06,3.055470096439656e-05,1.236862690733902e-05,1.6592740741853777e-05,9.972113921862116e-06,6.709744374021084e-06,2.913238618429684e-06,0.0578516785559608
47.2,0.0037426971847238223,0.001030552360919248,0.004618183465221962,0.0036589785695551225,0.000909445132849482,0.0008205729127605144,0.0011343941362645061,0.0009632728303107434,0.0007471394548848618,0.00037780036481538365,0.00020629453799051774,0.0003229108734219853,0.0003617532270742623,0.0002890369491983748,3.1040888063180984e-05,2.5172831775436094e-05,0.00012531699609354526,5.8493933699719324e-05,9.033301134914443e-05,9.805792108530383e-05,7.790295548092653e-05,7.208588877374466e-06,5.755811717769632e-06,3.0414591106505395e-05,1.2354427524749466e-05,1.658022340450155e-05,9.923179167226106e-06,6.673416932228444e-06,2.899975655844513e-06,0.05768963690488888
47.25,0.0037403265677340473,0.0010260834423482298,0.004610641453723922,0.0036492616105476454,0.0009048975452589429,0.0008205471060936707,0.0011326339775434514,0.0009582855993565087,0.0007429480128859857,0.00037600594485884254,0.00020620568345964207,0.00032259007110789685,0.00035995176377818497,0.00028745669986401516,3.078314270695391e-05,2.49569257690389e-05,0.00012473659635411585,5.843880927022653e-05,9.025982621937234e-05,9.757665812299327e-05,7.748113129575401e-05,7.148717299622665e-06,5.706422702310663e-06,3.0274848320575318e-05,1.234054444274289e-05,1.6567565990641354e-05,9.87446785400866e-06,6.637277501160321e-06,2.8867511799243837e-06,0.05752817614776316
47.300000000000004,0.0037379557546883863,0.0010216401617160992,0.004603106502716702,0.0036395660725036237,0.0009003683675114602,0.0008205196336611755,0.0011308696543785145,0.0009533250777883283,0.0007387808362772385,0.0003742171872842083,0.0002061195114434843,0.00032226695574289084,0.00035815908811621244,0.0002858850311315042,3.052768961716235e-05,2.4742994202812868e-05,0.00012415780250666375,5.8384983433690455e-05,9.018592359486322e-05,9.709765634374592e-05,7.706154138937964e-05,7.089376272515932e-06,5.657483534541751e-06,3.0135475002676402e-05,1.2326972640913404e-05,1.6554769042673657e-05,9.825988007439576e-06,6.601331717084615e-06,2.873559824483815e-06,0.05736729389554412
47.35,0.003735584749843039,0.0010172224068523718,0.004595578635032704,0.003629891941830205,0.0008958575791060305,0.0008204904515972161,0.0011291012204281328,0.0009483911239834576,0.0007346377849414209,0.00037243410702779466,0.00020603596850249047,0.0003219415410485389,0.00035637516358200187,0.0002843219007271328,3.027450718159723e-05,2.453101799613876e-05,0.0001235806226220653,5.8332434872658896e-05,9.011130640259014e-05,9.66209074379351e-05,7.664417550162638e-05,7.030560916544991e-06,5.608989996908778e-06,2.9996473486961938e-05,1.231370711143668e-05,1.6541833411348864e-05,9.777747460384706e-06,6.56558555873358e-06,2.860396136756109e-06,0.0572069877740694
47.400000000000006,0.0037332135574475967,0.001012830065879684,0.004588057873336074,0.0036202392046904707,0.0008913651589868139,0.0008204595168116263,0.001127328729204834,0.0009434835970040529,0.0007305187195213465,0.0003706567185828811,0.00020595500181162424,0.0003216138408530105,0.0003545999537242536,0.00028276726651333463,3.00235740018449e-05,2.4320978261463854e-05,0.00012300506459854475,5.8281142498356105e-05,9.003597762512708e-05,9.614640309232778e-05,7.62290233948002e-05,6.972266443278877e-06,5.5609379671102885e-06,2.98578460380619e-05,1.230074286457323e-05,1.6528760241284664e-05,9.729753341548907e-06,6.53004481450113e-06,2.847254948416251e-06,0.05704725541986487
47.45,0.003730842181745039,0.001008463027214393,0.004580544240123123,0.0036106078470053513,0.000886891085550158,0.0008204267869818788,0.0011255522340723428,0.0009386023565948667,0.0007264235014165463,0.00036888503600383853,0.00020587655915523364,0.00032128386908763005,0.00035283342214813366,0.00028122108648935985,2.9774868891092163e-05,2.4112856302276474e-05,0.0001224311361631218,5.823108544890496e-05,8.995994029928311e-05,9.567413499067475e-05,7.58160748540866e-05,6.91448814730498e-06,5.513323408674163e-06,2.9719594844718134e-05,1.2288074935978553e-05,1.6515550940626972e-05,9.68201155567564e-06,6.4947143718820395e-06,2.8341318112558607e-06,0.056888094475071
47.5,0.003728470626971722,0.0010041211795671536,0.004573037757722734,0.0036009978544555158,0.0008824353366515667,0.0008203922205451367,0.0011237717882427436,0.0009337472631809273,0.0007223519927799673,0.000367119072910238,0.00020580058892194383,0.00032095163978348475,0.0003510755325166659,0.0002796833187919228,2.9528370871953837e-05,2.39066336111019e-05,0.00012185884487305578,5.818224308755568e-05,8.988319751475575e-05,9.52040948142814e-05,7.540531968791606e-05,6.857221396262003e-06,5.466142359207678e-06,2.958172201504723e-05,1.227569839538518e-05,1.6502207136270547e-05,9.634526330469832e-06,6.459597539095365e-06,2.8210234010360817e-06,0.05672950258265169
47.550000000000004,0.0037260988973573748,0.0009998044119434858,0.004565538448296775,0.0035914092124832674,0.0008779978896126306,0.0008203557766903656,0.001121987444773709,0.000928918177865219,0.0007183040565146781,0.000365358842490949,0.00020572704009957582,0.00032061716706808315,0.0003493262485521009,0.0002781539216958314,2.928405917432357e-05,2.3702291867520106e-05,0.000121288198117289,5.813459500092132e-05,8.980575241280365e-05,9.473627424256095e-05,7.499674772829847e-05,6.800461619474905e-06,5.419390916929971e-06,2.9444229573735705e-05,1.2263608356152086e-05,1.64887306168833e-05,9.587299903339504e-06,6.42469561274153e-06,2.8079277891975236e-06,0.05657147738306374
47.6,0.003723726997125091,0.0009955126136443303,0.004558046333840525,0.0035818419062944333,0.0008735787212279107,0.0008203174153505056,0.0011201992565657883,0.0009241149624263562,0.0007142795562705796,0.00036360435750822356,0.00020565586227009144,0.00032028046516206435,0.00034758553403725894,0.0002766328536145956,2.904191323324726e-05,2.3499812936204823e-05,0.00012071920311788757,5.808812099722016e-05,8.972760818493818e-05,9.427066495356936e-05,7.459034883112648e-05,6.744204295775094e-06,5.373065226186759e-06,2.9307119461371706e-05,1.2251799985135848e-05,1.647512326668851e-05,9.540332392152372e-06,6.390007818085213e-06,2.794844520994803e-06,0.056414016513093086
47.650000000000006,0.003721354930491321,0.0009912456742665826,0.004550561436183085,0.0035722959208602323,0.0008691778077717714,0.0008202770971947023,0.001118407276359752,0.0009193374793162458,0.0007102783564411106,0.00036185563030176446,0.0002055870056045644,0.00031994154837595594,0.00034585335281684526,0.0002751200731010123,2.8801912686818524e-05,2.32991788649834e-05,0.00012015186693147922,5.8042801104524925e-05,8.964876807163371e-05,9.380725862452261e-05,7.418611287644828e-05,6.688444941131757e-06,5.327161462699975e-06,2.917039353600532e-05,1.2240268512326965e-05,1.646138699350842e-05,9.493621849304414e-06,6.355531608238954e-06,2.7817745037125065e-06,0.056257117606817474
47.7,0.0037189827016658682,0.0009870034837036242,0.0045430837769878055,0.003562771240919158,0.0008647951250051765,0.0008202347836205978,0.0011166115567340013,0.0009145855916577533,0.0007063003221599672,0.0003601126727927826,0.00020552042085817798,0.0003196004311069816,0.00034412966879874396,0.00027361553884773434,2.8564037374096842e-05,2.3100371882917973e-05,0.00011958619645068964,5.799861556901912e-05,8.95692353610566e-05,9.334604693229923e-05,7.378402976871413e-05,6.633179096729467e-06,5.2816758193171844e-06,2.9034053576912106e-05,1.2229009239714267e-05,1.644752365492724e-05,9.447164456242035e-06,6.321263172744553e-06,2.7687197709486708e-06,0.05610077829793234
47.75,0.0037166103148518776,0.0009827859321458287,0.0045356133777527015,0.003553267850978834,0.0008604306481824305,0.0008201904367466798,0.0011148121501020308,0.0009098591632423556,0.0007023453192978157,0.000358375496488036,0.00020545605936524904,0.0003192571278359167,0.00034241444595528337,0.00027211920968781537,2.8328267333047057e-05,2.2903374398406806e-05,0.0001190221984055749,5.7955544853260406e-05,8.94890133878123e-05,9.28870215539279e-05,7.338408943699825e-05,6.5784023181018e-06,5.23660449299607e-06,2.889810129041498e-05,1.2218017548888079e-05,1.6433534986569886e-05,9.400954793841885e-06,6.287197937255798e-06,2.7556832202787525e-06,0.055944996222308925
47.800000000000004,0.003714237774245832,0.0009785929100810627,0.004528150259810884,0.003543785735317875,0.0008560843520578811,0.0008201440194046904,0.0011130091087099504,0.000905158058527794,0.0006984132144590156,0.0003566441124838565,0.00020539387303427855,0.00031891165312399197,0.0003407076483244794,0.00027063104459523735,2.809458279850095e-05,2.270816899730637e-05,0.00011845987936505179,5.79135696344512e-05,8.940810553171083e-05,9.243017416706436e-05,7.298628183520263e-05,6.524110165874069e-06,5.1919436736912404e-06,2.87625383175088e-05,1.2207288906966383e-05,1.641942253640715e-05,9.354986130533091e-06,6.25333087216961e-06,2.7426684082880066e-06,0.05578976901983253
47.85,0.003711865084037545,0.0009744243082951719,0.004520694444330986,0.0035343248779877434,0.0008517562108925751,0.0008200954951320927,0.0011112024846340659,0.0009004821426357238,0.0006945038749783461,0.00035491853147016136,0.00020533381434302908,0.00031856402160984485,0.0003390092400112547,0.0002691510026854189,2.7862964200140213e-05,2.251473844107357e-05,0.00011789924573832494,5.78726708027166e-05,8.932651521655017e-05,9.197549645045925e-05,7.259059694224709e-05,6.470298198581979e-06,5.147689535706921e-06,2.8627366242931685e-05,1.2196818870522767e-05,1.6405187608694188e-05,9.30925069921437e-06,6.219656550203345e-06,2.729679436584352e-06,0.05563509433519315
47.900000000000006,0.003709492248410153,0.0009702800178724482,0.0045132459523175876,0.0035248852628145828,0.0008474461984608633,0.0008200448281645956,0.0011093923297785112,0.0008958312813493523,0.0006906171689177309,0.0003531987637344464,0.00020527583633362867,0.0003182142480065171,0.0003373191851886318,0.000267679043215702,2.7633392160500343e-05,2.2323065664927688e-05,0.00011734030377631003,5.783282945938957e-05,8.924424590891734e-05,9.152298008441915e-05,7.219702476225107e-05,6.416961967922905e-06,5.103838231946544e-06,2.8492586605245184e-05,1.2186603087305325e-05,1.6390831220646283e-05,9.263739970319601e-06,6.1861690342515165e-06,2.7167208998447577e-06,0.05548096981802211
47.95,0.0037071192715401107,0.0009661599301960931,0.004505804804611651,0.003515466873401066,0.0008431542880569693,0.0008199919834287368,0.0011075786958729416,0.0008912053411110821,0.0006867529650629748,0.00035148481916576777,0.0002052198926077019,0.0003178623470984994,0.0003356374480989055,0.0002662151255858233,2.7405847492996e-05,2.2133133776032488e-05,0.00011678305957305456,5.7794026915303654e-05,8.916130111700729e-05,9.107261675126518e-05,7.180555532471458e-05,6.364097016668465e-06,5.060385891336334e-06,2.8358200907426636e-05,1.2176637295655762e-05,1.6376354074284216e-05,9.218444953571901e-06,6.152861767830473e-06,2.7037978224777916e-06,0.055327393123233565
48.0,0.003704746157597182,0.0009620639369486583,0.004498371021890948,0.003506069693128217,0.0008388804525015028,0.0008199369265345232,0.0011057616344702758,0.0008866041890201426,0.0006829111329204985,0.00034977670725870353,0.00020516593732152751,0.0003175083337388209,0.0003339639930547895,0.0002647592093383636,2.718031119996667e-05,2.1944926051697435e-05,0.00011622751906715407,5.775624468909312e-05,8.90776843894592e-05,9.062439813578979e-05,7.141617868470224e-05,6.311698879327006e-06,5.0173286195322975e-06,2.8224210627441777e-05,1.2166917321661118e-05,1.6361756545080365e-05,9.17335656244306e-06,6.119727644567119e-06,2.690915505585317e-06,0.05517436191243784
48.050000000000004,0.003702372910744435,0.0009579919301124798,0.004490944624670496,0.0034966937051572372,0.0008346246641479346,0.0008198796237681291,0.0011039411969444954,0.0008820276928302215,0.0006790915427140802,0.0003480744371173014,0.00020511392518122345,0.000317152222846185,0.00033229878444054146,0.0002633112541591811,2.695676447074318e-05,2.175842593759854e-05,0.00011567368804316521,5.7719464505500755e-05,8.899339931421e-05,9.017831592571573e-05,7.102888492303757e-05,6.259763085501399e-06,4.974662502848783e-06,2.809061722826041e-05,1.215743907419037e-05,1.6347038688151516e-05,9.12846605213407e-06,6.086759355350503e-06,2.6780792431541443e-06,0.05502187385688369
48.1,0.0036999995351382365,0.0009539438019700987,0.004483525633302995,0.003487338892431328,0.0008303868948890249,0.0008198200420846506,0.0011021174344884976,0.0008774757209470958,0.0006752940653816044,0.0003463780174590102,0.0002050638114379585,0.0003167940294021493,0.00033064178671306563,0.0002618712198778267,2.6735188679734567e-05,2.1573617046018293e-05,0.00011512157213301502,5.768366829369329e-05,8.890844951736528e-05,8.973436181215866e-05,7.064366414651134e-05,6.2082851657471896e-06,4.932383615179711e-06,2.7957422166798844e-05,1.2148198538078211e-05,1.63322002618234e-05,9.083765504783344e-06,6.053949986086816e-06,2.665293928581671e-06,0.054869926641725915
48.150000000000006,0.0036976260349282425,0.0009499194451046632,0.00447611406797926,0.003478005237677489,0.0008261671161632014,0.000819758149100918,0.0011002903981119977,0.0008729481424262504,0.0006715185725718089,0.0003446874566185919,0.00020501555188319137,0.0003164337684483499,0.00032899296440299085,0.0002604390664679397,2.651556538453472e-05,2.1390483154104246e-05,0.00011457117681740532,5.764883818558448e-05,8.882283866208695e-05,8.929252749009418e-05,7.026050648810735e-05,6.15726065960689e-06,4.8904880275298715e-06,2.7824626901321802e-05,1.2139191765812922e-05,1.631724076748419e-05,9.039248301638781e-06,6.0212937151160355e-06,2.652563631049179e-06,0.05471851797077266
48.2,0.003695252414257396,0.0009459187524003274,0.004468709948728669,0.0034686927234083317,0.0008219652989609004,0.0008196939130883635,0.0010984601386394865,0.000868444826970505,0.0006677649366410447,0.00034300276255202014,0.0002049691028439368,0.0003160714550837697,0.0003273522821157297,0.00025901475404762855,2.6297876324049427e-05,2.1209008202146708e-05,0.00011402250742721415,5.761495651416607e-05,8.873657044749801e-05,8.88528046588316e-05,6.987940210724949e-05,6.1066851253846475e-06,4.848971819641141e-06,2.7692232896910855e-05,1.213041486815968e-05,1.630215950379554e-05,8.994909507072607e-06,5.988786393814347e-06,2.6398912485812094e-06,0.054567645570528886
48.25,0.0036928786772619177,0.0009419416170426276,0.004461313295419591,0.003459401331923867,0.000817781413830854,0.0008196273029659462,0.0010966267067082365,0.0008639656449276282,0.0006640330306500334,0.0003413239428403583,0.00020492442117805892,0.0003157071044620495,0.0003257197045325122,0.0002575982428798319,2.6082103416642605e-05,2.102917629187453e-05,0.00011347556914489165,5.758200581184654e-05,8.864964860760384e-05,8.841518502249314e-05,6.950034119006959e-05,6.056554151136544e-06,4.807831093092719e-06,2.7560241628700525e-05,1.2121864004201005e-05,1.6286955632581605e-05,8.950746101793146e-06,5.956425825537972e-06,2.62727832716677e-06,0.054417307192521115
48.300000000000004,0.0036905048280712997,0.000937987932518853,0.004453924127759838,0.003450131045313296,0.0008136154308863372,0.0008195582882931325,0.0010947901527663592,0.0008595104672879549,0.000660322728360635,0.000339651004693622,0.00020488146426959178,0.00031534073178884236,0.00032409519641140054,0.0002561894933726647,2.586822875830236e-05,2.085097168476945e-05,0.00011293036700585228,5.754996880879777e-05,8.856207691023019e-05,8.797966029049933e-05,6.912331394969717e-05,6.0068633662911645e-06,4.767061985181888e-06,2.7428654582695602e-05,1.2113535371300319e-05,1.627162825310465e-05,8.906757038481886e-06,5.924211675011319e-06,2.6147250799871154e-06,0.054267500613503494
48.35,0.0036881308708083026,0.0009340575926184032,0.004446542465297106,0.0034408818454567973,0.0008094673198113713,0.0008194868392629321,0.0010929505270709135,0.0008550791656820017,0.000656633904232621,0.00033798395495462425,0.0002048401900240874,0.00031497235231921,0.000322478722588282,0.00025478846607974716,2.5656234620826293e-05,2.0674378800398545e-05,0.00011238690589986248,5.751882843130967e-05,8.847385915597754e-05,8.754622217805913e-05,6.87483106265689e-05,5.957608453284319e-06,4.72666068285456e-06,2.7297473254104968e-05,1.2105425195491599e-05,1.6256176480987937e-05,8.862943137385892e-06,5.892145083061145e-06,2.602230572315283e-06,0.0541182236338979
48.400000000000006,0.0036857568095889455,0.0009301504914331281,0.0044391683274194165,0.0034316537140272915,0.0008053370498668749,0.0008194129266949899,0.00109110787968606,0.0008506716123780731,0.0006529664334204477,0.00033632280010279994,0.0002048005568639909,0.00031460198135506076,0.000320870247977839,0.000253395121700516,2.5446103450025567e-05,2.0499382214764323e-05,0.00011184519057242283,5.748856780015286e-05,8.838499917719159e-05,8.71148624066622e-05,6.837532148875406e-05,5.908785158593091e-06,4.686623435955261e-06,2.7166699143254013e-05,1.2097529722768692e-05,1.6240599527783104e-05,8.819306873664934e-06,5.8602281626517416e-06,2.589792986172967e-06,0.05396947407535736
48.45,0.0036833826485225033,0.0009262665233576633,0.00443180173335557,0.003422446632492219,0.0008012245898967791,0.0008193365220287328,0.0010892622604812673,0.0008462876802798758,0.0006493201917700431,0.00033466754625801633,0.00020476252372404318,0.0003142296342426294,0.0003192697375745011,0.00025200942108052194,2.5237817863948314e-05,2.0325966658672886e-05,0.0001113052256261465,5.7459170228949385e-05,8.829550083694994e-05,8.668557270457266e-05,6.800433683229294e-05,5.8603893025872625e-06,4.64694656910406e-06,2.703633374926341e-05,1.2089845211693971e-05,1.6224896777112915e-05,8.775852119514201e-06,5.828463572346349e-06,2.577409865598496e-06,0.05382124977846481
48.5,0.003681008391711498,0.0009224055830897466,0.0044244427021755866,0.003413260582115292,0.0007971299083340897,0.0008192575973165711,0.0010874137191295636,0.0008419272429241214,0.0006456950558155918,0.0003330181991843611,0.00020472605004671096,0.00031385532636999704,0.0003176771564533738,0.00025063132521170866,2.5031360651121233e-05,2.0154117016119258e-05,0.00011076701552213172,5.743061922255158e-05,8.820536802806449e-05,8.62583448073197e-05,6.76353469815412e-05,5.8124167876777945e-06,4.6076264915802356e-06,2.690637856179769e-05,1.2082367927671005e-05,1.6209067853454162e-05,8.732583889562277e-06,5.796854303330739e-06,2.5650782723726244e-06,0.053673548601277266
48.550000000000004,0.003678634043251694,0.0009185675656305257,0.00441709125279116,0.003404095543958252,0.0007930529732069091,0.0008191761252171548,0.0010855623051058358,0.0008375901744781336,0.0006420909027763309,0.0003313747642939147,0.0002046910957776442,0.000313479073164652,0.0003160924697711487,0.00024926079523267795,2.4826714768809948e-05,1.9983818322690248e-05,0.00011023056458132981,5.740289847542911e-05,8.811460467209959e-05,8.583317045818342e-05,6.726834228951506e-05,5.764863604330272e-06,4.568659704696415e-06,2.6776835051290298e-05,1.2075094139134283e-05,1.6193112679956456e-05,8.68950810576005e-06,5.76540370410931e-06,2.5527948393905368e-06,0.053526368418856864
48.6,0.003676259607232094,0.0009147523662848561,0.004409747403956111,0.0033949514988826186,0.0007889937521444142,0.0008190920789886841,0.0010837080676851765,0.0008332763497374537,0.0006385076105533522,0.0003297372466505039,0.00020465762136116105,0.0003131008900910903,0.00031451564276699406,0.00024789779242893965,2.4623863341297657e-05,1.981505576398447e-05,0.00010969587698590826,5.7375991870064264e-05,8.802321471840562e-05,8.541004140867212e-05,6.690331313823022e-05,5.717725834620066e-06,4.530042806275833e-06,2.6647704658134026e-05,1.2068020115805923e-05,1.617703152220671e-05,8.64663136355438e-06,5.734115644802433e-06,2.540555768642414e-06,0.05337970712330217
48.650000000000006,0.0036738850877349296,0.0009109598806615801,0.004402411174266831,0.0033858284275514214,0.0007849522123827838,0.0008190054324822738,0.0010818510559412744,0.0008289856441234391,0.0006349450577264048,0.000328105650973434,0.00020462558773576007,0.0003127207926484554,0.0003129466407634228,0.0002465422782331441,2.4422789658181523e-05,1.9647814674049046e-05,0.00010916295678060763,5.734988347535547e-05,8.79312021431677e-05,8.498894941898698e-05,6.654024993902672e-05,5.6709996531304786e-06,4.491772491993154e-06,2.6518988781384277e-05,1.2061142129060413e-05,1.6160825015525085e-05,8.60396066130993e-06,5.70299464303261e-06,2.528356855919104e-06,0.05323356262339068
