Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(3),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Tb_relativistic
52.95,0.0030712246473946466,0.0007244789178535763,0.000588544609856928,0.0003939649473719096,0.00017046142113900375,0.00016884541974152118,0.00011787764777716062,1.083055033650265e-05,8.568888771957628e-06,4.169953139783517e-05,4.092737331059151e-05,2.8436559562611904e-05,2.6419991033762377e-06,2.0821281353786784e-06,1.1375080983983568e-08,9.458325135805256e-09,6.8726990295720675e-06,5.484634941267258e-06,3.6367918233021017e-06,4.3274404530597043e-07,0.011931500708225278
53.0,0.0030651781363302023,0.0007231666668969878,0.0005859722924456919,0.00039203590605491864,0.00017017901219075032,0.00016808494111593232,0.00011728175300072384,1.0753360398835504e-05,8.505443190889541e-06,4.1632497883352314e-05,4.074179403643887e-05,2.8291735908949956e-05,2.6230244020676033e-06,2.0665969463021485e-06,1.1270204879770585e-08,9.370523810142902e-09,6.861667385293454e-06,5.4598063780521635e-06,3.618297258725588e-06,4.3202540956496066e-07,0.011897361961865275
53.050000000000004,0.0030591427341992478,0.0007218549283674824,0.000583412306508002,0.00039011707634611687,0.00016989642347311405,0.0001673281798100788,0.00011668909906808209,1.0676773807624321e-05,8.442508927892582e-06,4.1565398204812954e-05,4.055712514315154e-05,2.8147704603451417e-05,2.60419930928618e-06,2.051192031395845e-06,1.116694718690907e-08,9.284134432927434e-09,6.850631678464091e-06,5.435124740408768e-06,3.5999287908950848e-06,4.313106291174109e-07,0.011863344513051736
53.1,0.0030531184282662693,0.0007205437175426428,0.0005808645894980263,0.00038820840125423304,0.00016961366074615938,0.0001665751170523662,0.00011609966762087319,1.0600785453332127e-05,8.380081541546514e-06,4.149823391690145e-05,4.037336205446845e-05,2.8004461151787483e-05,2.5855225637289954e-06,2.0359123025856553e-06,1.1065216542588095e-08,9.199077364030964e-09,6.839594077230555e-06,5.410585587877752e-06,3.5816820946971327e-06,4.3059982237347424e-07,0.011829447809279381
53.150000000000006,0.003047105205764253,0.000719233049582224,0.000578329079192367,0.00038630982411390054,0.00016933072973400053,0.0001658257341618232,0.00011551344040414436,1.0525390272828432e-05,8.318156631654616e-06,4.14310065653649e-05,4.01905002156526e-05,2.786200108502445e-05,2.566992910529613e-06,2.0207566763889984e-06,1.0964900411437941e-08,9.115251194357245e-09,6.8285563966079875e-06,5.386183697483614e-06,3.563552074122243e-06,4.2989256285899096e-07,0.011795671294191784
53.2,0.003041103053895009,0.000717922939528575,0.000575805713688478,0.0003844212885838281,0.0001690476361248251,0.00016508001254776598,0.00011493039926582632,1.0450583248941482e-05,8.2567298388382e-06,4.136371768700494e-05,4.000853509331922e-05,2.7720319959283463e-05,2.5486091007537264e-06,2.0057240733646787e-06,1.0865868027551428e-08,9.032534919761468e-09,6.817520037086685e-06,5.361913243853034e-06,3.5455330401652013e-06,4.291882411158148e-07,0.011762014409255398
53.25,0.00303511195982948,0.000716613402307064,0.0005732944314030835,0.0003825427386449757,0.0001687643855709203,0.00016433793370946063,0.00011435052615620776,1.037635941001491e-05,8.195796844135203e-06,4.129636880966721e-05,3.982746217526422e-05,2.7579413355397638e-05,2.530369891105274e-06,1.9908134177942517e-06,1.076797623805071e-08,8.950793921218896e-09,6.806485939217066e-06,5.337768000581177e-06,3.527618909728806e-06,4.2848643122276534e-07,0.011728476595632411
53.300000000000004,0.003029131910708056,0.0007153044527265048,0.000570795171070607,0.00038067411859874254,0.00016848098368870266,0.00016359947923578629,0.00011377380312741243,1.0302713829468995e-05,8.135353368603021e-06,4.122896145222887e-05,3.964727697029736e-05,2.7439276878575517e-05,2.5122740438518687e-06,1.976023637605008e-06,1.067107746055593e-08,8.869888625266929e-09,6.795454555832545e-06,5.313741555020393e-06,3.509803417667451e-06,4.2778711524802253e-07,0.01169505729590733
53.35,0.0030231628936408907,0.0007139961054795877,0.0005683078717416061,0.00037881537306516433,0.0001681974360587506,0.000162864630804898,0.00011320021233287795,1.0229641625366378e-05,8.075395172925446e-06,4.116149712458429e-05,3.946797500808397e-05,2.7299906158078966e-05,2.4943203269700008e-06,1.961353664535517e-06,1.0575028298051935e-08,8.789683784787594e-09,6.7844258428536925e-06,5.289827528239372e-06,3.492080333547419e-06,4.270906994096476e-07,0.011661755955471734
53.400000000000006,0.0030172048957082054,0.0007126883751433106,0.0005658324727812097,0.00037696644698111657,0.00016791374822583972,0.00016213337018388836,0.00011262973602683538,1.015713795998209e-05,8.015918057023584e-06,4.109397732762911e-05,3.928955183899848e-05,2.716129684692333e-05,2.476507514502198e-06,1.9468024345355284e-06,1.0479697332053305e-08,8.710056553905704e-09,6.773399268885256e-06,5.266019791820685e-06,3.4744436745940055e-06,4.2639784681262157e-07,0.01162857202355202
53.45,0.003011257903960605,0.0007113812761794148,0.0005633689138675683,0.0003751272855985317,0.0001676299256989815,0.00016140567922845028,0.0001120623565637919,1.0085198039378088e-05,7.956917859670923e-06,4.102640355324336e-05,3.9112003033993705e-05,2.7023444621607552e-05,2.458834387110398e-06,1.9323688883832474e-06,1.038497101547906e-08,8.63090233760468e-09,6.762373843101601e-06,5.242312673439082e-06,3.456887906670305e-06,4.2570920042094417e-07,0.01159550495396823
53.5,0.0030053219054193797,0.0007100748229348211,0.000560917134990303,0.00037329783448262084,0.00016734597395146432,0.00016068153988253817,0.00011149805639801395,1.0013817112981971e-05,7.898390458112238e-06,4.095877728427386e-05,3.893532418448785e-05,2.6886345181879963e-05,2.4412997328022123e-06,1.9180519724946555e-06,1.029075710867578e-08,8.552138006259498e-09,6.7513481602432664e-06,5.21870114376534e-06,3.439408125936074e-06,4.2502507600063683e-07,0.011562554205731804
53.550000000000004,0.002999396887076815,0.000708769029642069,0.0005584770764489667,0.00037147803951010754,0.0001670618984208975,0.00015996093417803005,0.00011093681808301291,9.942990473170055e-06,7.840331767686538e-06,4.089109999451677e-05,3.875951090227199e-05,2.6749994250545275e-05,2.4239023478003046e-06,1.9038506398923516e-06,1.0196985594291136e-08,8.4737023604132e-09,6.740320460940728e-06,5.195180978113923e-06,3.4220002149494004e-06,4.2434520190200276e-07,0.011529719243593507
53.6,0.0029934828358964987,0.0007074639104197592,0.0005560486788515096,0.00036966784686747064,0.00016677770450925817,0.00015924384423438923,0.00011037862427103257,9.872713454854684e-06,7.782737741453875e-06,4.08233731487008e-05,3.858455881943923e-05,2.6614387573316176e-05,2.4066410375195163e-06,1.889763851295228e-06,1.010360749447061e-08,8.395554094379342e-09,6.7292887050580185e-06,5.1717488873215786e-06,3.4046609682474468e-06,4.2366858660328136e-07,0.011496999538670581
53.650000000000006,0.0029875797388136203,0.0007061594792729952,0.0005536318831127488,0.0003678672030491932,0.00016649339758294043,0.00015853025225832517,0.00010982345771253753,9.802981435075611e-06,7.725604369825942e-06,4.075559820247173e-05,3.841046358833577e-05,2.647952091871131e-05,2.3895146176121966e-06,1.8757905762856274e-06,1.0010592551906184e-08,8.317668272148545e-09,6.718250655320765e-06,5.148402613534395e-06,3.3873881837329477e-06,4.2299358235645256e-07,0.011464394569269547
53.7,0.002981687582735278,0.0007048557500938311,0.0005512266304528487,0.0003660760548560248,0.00016620898297280755,0.00015782014054345554,0.00010927130125570466,9.73378983259568e-06,7.668927680200587e-06,4.068777660237911e-05,3.823722088153444e-05,2.6345390078000414e-05,2.37252191503955e-06,1.8619297945076542e-06,9.917927095465235e-09,8.240033112303157e-09,6.70720396816773e-06,5.12514098783551e-06,3.3701807174012765e-06,4.223181558698841e-07,0.011431903821917238
53.75,0.0029758063545407758,0.0007035527366617168,0.0005488328623958026,0.00036429434939324847,0.00016592446597424635,0.0001571134914699668,0.00010872213784591499,9.665134107500442e-06,7.612703736599979e-06,4.06199097858656e-05,3.806482639182884e-05,2.6211990865194586e-05,2.3556617691255085e-06,1.848180496848853e-06,9.825613219518313e-09,8.162648827990717e-09,6.696146288545448e-06,5.101963947932608e-06,3.35303850003463e-06,4.216402883646993e-07,0.01139952679244066
53.800000000000004,0.0029699360410819263,0.0007022504526439485,0.0005464505207679242,0.00036252203406895967,0.00016563985184722425,0.0001564102875042758,0.00010817595052524834,9.597009760801923e-06,7.556928639312582e-06,4.0551999181259695e-05,3.789327583224686e-05,2.6079319117078955e-05,2.33893303255023e-06,1.8345416865580223e-06,9.733669637463735e-09,8.085529119713176e-09,6.685075345253317e-06,5.0788725154354886e-06,3.3359625154989126e-06,4.2095836348152073e-07,0.011367262986806912
53.85,0.0029640766291833503,0.0007009489115961203,0.0005440795476963448,0.0003607590565923535,0.0001653551458163489,0.00015571051119869108,0.00010763272243197969,9.529412334046398e-06,7.501598524538807e-06,4.048404620777244e-05,3.772256493608068e-05,2.5947370693282803e-05,2.3223345722422563e-06,1.821012380254045e-06,9.642133606271383e-09,8.008704349490655e-09,6.673989043440608e-06,5.055868733591433e-06,3.318954741286261e-06,4.202714100048463e-07,0.0113351119214477
53.900000000000006,0.002958228105642769,0.0006996481269625755,0.0005417198856075142,0.00035900536497201883,0.00016507035307092982,0.00015501414519107369,0.00010709243680007653,9.462337408926037e-06,7.446709564040235e-06,4.041605227549833e-05,3.755268945692981e-05,2.5816141476380634e-05,2.3058652701319413e-06,1.8075916087844685e-06,9.551062674177971e-09,7.932224517300896e-09,6.6628855509561965e-06,5.032955567709103e-06,3.3020180530450914e-06,4.195791399322335e-07,0.011303073122940637
53.95,0.0029523904572313067,0.0006983481120768632,0.0005393714772257119,0.0003572609075142447,0.00016478547876504278,0.00015432117220449894,0.00010655507695869927,9.39578060689461e-06,7.392257964792569e-06,4.034801878542114e-05,3.7383645168753814e-05,2.568562737201715e-05,2.28952402373376e-06,1.7942784178980198e-06,9.460534992585274e-09,7.856160399202708e-09,6.65176337545443e-06,5.010136771870605e-06,3.2851560960893458e-06,4.1888180701183887e-07,0.011271146127097884
54.0,0.0029465636706937793,0.0006970488801621925,0.0005370342655715607,0.00035552563282133205,0.00016450052801759608,0.00015363157504691722,0.0001060206263317022,9.32973758878694e-06,7.338239968642028e-06,4.027994712942446e-05,3.721542786592975e-05,2.5555824309046987e-05,2.2733097465311294e-06,1.781071868701828e-06,9.370647401203879e-09,7.780602074302007e-09,6.640621429463494e-06,4.987416726859561e-06,3.2683731282666373e-06,4.181799561406151e-07,0.011239330477617087
54.050000000000004,0.00294074773274899,0.0006957504443318913,0.000534708193960548,0.0003537994897899162,0.00016421550591239937,0.00015294533661081554,0.00010548906843713718,9.264204054442278e-06,7.284651851965358e-06,4.02118386903073e-05,3.704803336331027e-05,2.5426728239680476e-05,2.2572213681446188e-06,1.7679710378820219e-06,9.281511054015645e-09,7.705654805510658e-09,6.629459081021721e-06,4.964800255447593e-06,3.2516738399924996e-06,4.174741357257315e-07,0.011207625724467993
54.1,0.002934942630090024,0.000694452817589866,0.0005323932060015555,0.0003520824276092989,0.0001639304174982347,0.00015226243987287935,0.00010496038688675901,9.199175742331498e-06,7.231489925333329e-06,4.014369484180458e-05,3.6881457496277524e-05,2.5298335139625535e-05,2.241257834272178e-06,1.754975017674869e-06,9.193244842108182e-09,7.631432555403047e-09,6.618276187974958e-06,4.9422924221893745e-06,3.235063158554149e-06,4.1676463784703466e-07,0.01117603142218544
54.150000000000006,0.0029291483493845325,0.0006931560128310604,0.0005300892455953901,0.0003503743957597857,0.00016364526778892918,0.00015158286789365347,0.000104434565385532,9.13464842918793e-06,7.178750533177612e-06,4.0075516948612164e-05,3.671569612078776e-05,2.5170641008215875e-05,2.225418106398277e-06,1.74208291558467e-06,9.105967338055164e-09,7.558049662748101e-09,6.607073114593379e-06,4.919898325581102e-06,3.218546044754156e-06,4.1605133799724863e-07,0.01114454712826336
54.2,0.0029233648772750303,0.0006918600428419201,0.0005277962569333268,0.00034867534401103635,0.00016336006176343053,0.00015090660381720456,0.00010391158773113945,9.070617929642084e-06,7.126430053461182e-06,4.0007306366416175e-05,3.655074511340294e-05,2.504364186851662e-05,2.209701161277327e-06,1.7292938538538835e-06,9.019788449600699e-09,7.485611838142481e-09,6.59585072979326e-06,4.8976228907582005e-06,3.202127290431703e-06,4.1533370642027747e-07,0.011113172401853685
54.25,0.0029175922003791765,0.0006905649203008534,0.0005255141844956523,0.0003469852224204198,0.0001630748043658839,0.00015023363087078242,0.00010339143781349383,9.007080095859888e-06,7.074524897352002e-06,3.993906444192598e-05,3.6386600371304375e-05,2.491733376739806e-05,2.1941059902048526e-06,1.7166069686998672e-06,8.934802273591058e-09,7.414208346895676e-09,6.584610386917309e-06,4.875470670799674e-06,3.1858113252720513e-06,4.146110189515955e-07,0.011081906802890082
54.300000000000004,0.0029118303052900643,0.0006892706577786971,0.0005232429730502186,0.00034530398133138056,0.00016278950050571117,0.0001495639323644823,0.00010287409961424965,8.944030817184678e-06,7.023031508900112e-06,3.987079251291018e-05,3.6223257812285526e-05,2.4791712775570287e-05,2.1786315980977512e-06,1.7040214093412132e-06,8.851082463715998e-09,7.3439072343710085e-09,6.573353885711824e-06,4.853445664172994e-06,3.1696020406018566e-06,4.138827079330266e-07,0.01105074989157865
54.35,0.002906079178576508,0.0006879772677391828,0.000520982567651002,0.00034363157137181326,0.00016250415505769214,0.00014889749169090752,0.00010235955720631803,8.881466019782785e-06,6.971946364718033e-06,3.980249190823486e-05,3.6060713374720736e-05,2.4666774987572106e-05,2.1632770024119052e-06,1.6915363368442772e-06,8.76868064371158e-09,7.274754393941284e-09,6.5620834178118765e-06,4.831551154949807e-06,3.153502636676258e-06,4.131487165894735e-07,0.011019701228029914
54.400000000000006,0.002900338806783323,0.000686684762539402,0.000518732913636666,0.00034196794345244365,0.0001622187728620473,0.00014823429232483132,0.00010184779475338259,8.819381666292595e-06,6.921265973664373e-06,3.9734163947903135e-05,3.589896301750758e-05,2.4542516521709122e-05,2.148041231931409e-06,1.6791509228270944e-06,8.687627385063749e-09,7.20677571531423e-09,6.550801497678121e-06,4.809789581246108e-06,3.137515498473152e-06,4.1240971167001136e-07,0.010988760371771888
54.45,0.002894609176431613,0.0006853931544302758,0.0005164939566291346,0.00034031304876522154,0.00016193335872452302,0.00014757431782286043,0.00010133879650941808,8.757773755477277e-06,6.870986876530772e-06,3.96658099430953e-05,3.5738002719982214e-05,2.4418933519938254e-05,2.1329233254685314e-06,1.6668643480631981e-06,8.60793456982252e-09,7.139980525363418e-09,6.539510881492028e-06,4.788162436007404e-06,3.1216421034278023e-06,4.1166707847174375e-07,0.010957926881007274
54.5,0.0028888902740190478,0.0006841024555570227,0.0005142656425321661,0.00033866683878171867,0.00016164791741647792,0.00014691755182309735,0.00010083254681821002,8.696638321880861e-06,6.8211056457319515e-06,3.959743119620832e-05,3.557782848180664e-05,2.4296022147696856e-05,2.117922330516818e-06,1.6546758010315166e-06,8.529597861500892e-09,7.0743646278484066e-09,6.5282144769842e-06,4.766670202880475e-06,3.105882963052258e-06,4.109227197989734e-07,0.01092720031166492
54.550000000000004,0.002883182086020144,0.0006828126779596286,0.0005120479175299382,0.00033702926525153745,0.00016136245367497144,0.00014626397804480407,0.0001003290301128767,8.635971435487865e-06,6.771618884998999e-06,3.9529029000894e-05,3.5418436322829204e-05,2.417377859367751e-05,2.10303730190175e-06,1.6425844764607393e-06,8.45259842522678e-09,7.0099120963620585e-09,6.516915247521371e-06,4.7453123285734785e-06,3.090237599111657e-06,4.1017874097405514e-07,0.010896580216414528
54.6,0.0028774845988865476,0.0006815238335733187,0.0005098407280856369,0.000335400280200728,0.00016107697220285426,0.00014561358028806592,9.982823091539327e-05,8.575769201386334e-06,6.722523229075789e-06,3.9460604642094875e-05,3.525982228291974e-05,2.4052199069550913e-05,2.088267300473624e-06,1.6305895739168758e-06,8.376903591955007e-09,6.946595771241439e-09,6.505616113995001e-06,4.724087231851748e-06,3.0747045540087983e-06,4.094371059751302e-07,0.01086606614381951
54.650000000000006,0.0028717977990473055,0.0006802359342290272,0.0005076440209400506,0.00033377983593021137,0.00016079147766885973,0.0001449663424334549,9.933013383611683e-05,8.516027759434179e-06,6.673815343418433e-06,3.939215939607679e-05,3.510198242178164e-05,2.393127980964115e-05,2.0736113918860586e-06,1.6186902964814129e-06,8.302466547141591e-09,6.884376665266141e-09,6.494319858128308e-06,4.70299234816076e-06,3.0592814342121486e-06,4.0869932956121714e-07,0.0108356576377595
54.7,0.0028661216729091482,0.0006789489916538717,0.0005054577431101729,0.00033216788501421444,0.00016050597470769788,0.00014432224844169463,9.883472357331456e-05,8.456743283928985e-06,6.625491923897905e-06,3.932369453045778e-05,3.494491281874487e-05,2.3811017070560087e-05,2.0590686455008247e-06,1.6068858495645348e-06,8.229225399023081e-09,6.8232024911721525e-09,6.483029030746216e-06,4.682024207800802e-06,3.0439649848492746e-06,4.0796626564215884e-07,0.01080535423724207
54.75,0.002860456206856759,0.000677663017471625,0.000503281841887808,0.0003305643802987097,0.0001602204679201501,0.0001436812823533245,9.834198491269263e-05,8.397911983281007e-06,6.577549696505596e-06,3.925521130423237e-05,3.4788609572543456e-05,2.3691407130808122e-05,2.044638133455338e-06,1.5951754398932131e-06,8.157102279199413e-09,6.763005837441453e-09,6.471745868338114e-06,4.661178544584997e-06,3.0287511928678218e-06,4.0723805629348916e-07,0.01077515547672816
54.800000000000004,0.002854801387253051,0.0006763780232031893,0.0005011162648381855,0.0003289692748998658,0.0001599349618731661,0.00014304342828836482,9.785190272692776e-05,8.339530099689519e-06,6.529985417061941e-06,3.918671096779097e-05,3.463306880108274e-05,2.357244629035094e-05,2.0303189299237676e-06,1.5835582747080997e-06,8.086003370511066e-09,6.703703078716675e-09,6.460472220898444e-06,4.6404504309892615e-06,3.013635415368966e-06,4.065142793304751e-07,0.010745060887040685
54.85,0.0028491572004394395,0.0006750940202670715,0.0004989609597985797,0.000327382522202506,0.00015964946109996226,0.00014240867044598268,9.73644619752006e-05,8.281593908822413e-06,6.482795870928019e-06,3.911819476293418e-05,3.447828664120147e-05,2.345413087018225e-05,2.016110110596036e-06,1.5720335611959384e-06,8.015820739188667e-09,6.645195364715247e-09,6.449209493572388e-06,4.619834434962819e-06,2.9986125288407015e-06,4.057942598689071e-07,0.010715069996775016
54.900000000000006,0.0028435236327361106,0.0006738110199798572,0.0004968158748769339,0.00032580407585857264,0.00015936397010012093,0.00014177699310415697,9.687964770273034e-05,8.224099719498915e-06,6.435977872720015e-06,3.90496639228817e-05,3.4324259248433985e-05,2.3336457211883193e-05,2.002010752391516e-06,1.56060050617612e-06,7.946436400317208e-09,6.5873725049493625e-09,6.437958604087026e-06,4.59932479284549e-06,2.983677094130282e-06,4.0507742964224777e-07,0.01068518233395626
54.95,0.0028379006704422954,0.0006725290335566873,0.0004946809584504935,0.00032423388978560354,0.0001590784933396921,0.00014114838061934551,9.639744504031224e-05,8.167043873375603e-06,6.389528266026701e-06,3.898111967227618e-05,3.417098279677886e-05,2.321942167719005e-05,1.988019933416255e-06,1.549258316051307e-06,7.877728264576868e-09,6.5301193626475126e-09,6.426719957339163e-06,4.578915592281833e-06,2.9688235312176364e-06,4.04363587806319e-07,0.010655397427614595
55.0,0.002832288299836534,0.0006712480721117333,0.0004925561591644418,0.0003226719181652126,0.00015879303525129554,0.00014052281742615107,9.59178392038561e-05,8.110422744635435e-06,6.343443923129684e-06,3.8912563227182235e-05,3.401845347847869e-05,2.310302064758087e-05,1.9741367331640576e-06,1.5380061970228757e-06,7.809576931531062e-09,6.47332328345069e-09,6.415493437868312e-06,4.558600958684607e-06,2.9540462973201375e-06,4.0365296767862126e-07,0.01062571480903953
55.050000000000004,0.0028266865071769447,0.0006699681466586743,0.0004904414259305443,0.00032111811544158127,0.00015850760023422504,0.00013990028803698878,9.544081549392722e-05,8.054232739679974e-06,6.297721744726569e-06,3.8843995795081044e-05,3.386666750381697e-05,2.2987250523892117e-05,1.960360232953481e-06,1.5268433555628773e-06,7.74187208493093e-09,6.416880838360417e-09,6.404278420295927e-06,4.538375238724486e-06,2.9393400616856235e-06,4.029461113251368e-07,0.01059613401266488
55.1,0.002821095278701492,0.0006686892681111746,0.0004883367079257986,0.0003195724363199577,0.00015822219265455373,0.00013928077704175406,9.49663592952893e-05,7.998470296824674e-06,6.252358659656939e-06,3.8775418574861424e-05,3.371562110093665e-05,2.2872107725975022e-05,1.9466895165845794e-06,1.515768999125329e-06,7.674517516708472e-09,6.360702777159212e-09,6.3930737971858504e-06,4.518233174529207e-06,2.924699870670308e-06,4.022436291794466e-07,0.010566654576690261
55.150000000000006,0.002815514600628247,0.0006674114472833599,0.00048624195459108814,0.00031803483576516185,0.00015793681684524044,0.0001386642691074901,9.449445607644857e-05,7.943131885997149e-06,6.207351624631048e-06,3.8706832756807954e-05,3.356531051568426e-05,2.2757588692400192e-05,1.933123671191656e-06,1.5047823370713864e-06,7.607434306063963e-09,6.304716936399247e-09,6.381878023198798e-06,4.498170062752254e-06,2.910121297334474e-06,4.0154593442120096e-07,0.010537276043577579
55.2,0.0028099444591556566,0.0006661346948902962,0.0004841571156298457,0.000316505269000102,0.00015765147710623798,0.00013805074897805728,9.402509138920084e-05,7.888214008438544e-06,6.1626976239613695e-06,3.8638239522587384e-05,3.3415732011483504e-05,2.264368988021807e-05,1.919661788261558e-06,1.4938825817756268e-06,7.540562107034536e-09,6.248869269328433e-09,6.370689173893303e-06,4.4781818933748545e-06,2.895600570733099e-06,4.0085301207661245e-07,0.010507997960509712
55.25,0.0028043848404627992,0.0006648590215484667,0.00048208214100671845,0.00031498369150429584,0.00015736617770460183,0.0001374402014738016,9.355825086817945e-05,7.833713196407789e-06,6.1183936692967745e-06,3.856964004523419e-05,3.326688186924014e-05,2.2530407764780237e-05,1.9063029647812062e-06,1.4830689498743277e-06,7.473858747019822e-09,6.193123179568443e-09,6.359505017079232e-06,4.458265463966744e-06,2.881134681189947e-06,4.001642594486953e-07,0.0104788198798583
55.300000000000004,0.0027988357307096503,0.0006635844377762507,0.0004800169809462423,0.0003134700590124017,0.00015708092287460075,0.00013683261149122471,9.309392023040582e-05,7.779626012888865e-06,6.074436799359466e-06,3.850103548913658e-05,3.311875638728007e-05,2.2417738839625435e-05,1.8930463044736369e-06,1.472340663611791e-06,7.407298564018575e-09,6.137457403977705e-09,6.348323094266032e-06,4.438418466074917e-06,2.8667214589648596e-06,3.994784373650675e-07,0.010449741359720651
55.35,0.0027932971160373426,0.0006623109539944022,0.00047796158593152167,0.0003119643275127576,0.00015679571681782826,0.00013622796400265436,9.263208527484185e-05,7.725949051300992e-06,6.030824079684585e-06,3.8432427010024136e-05,3.297135188132071e-05,2.2305679616431536e-05,1.8798909190786394e-06,1.4616969522372767e-06,7.340870202186093e-09,6.081863084352805e-09,6.337140809469711e-06,4.418639541368962e-06,2.852359624721801e-06,3.9879377506061095e-07,0.010420761964600515
55.400000000000006,0.0027877689825684202,0.000661038580526527,0.00047591590670291244,0.0003104664532459263,0.0001565105637033151,0.00013562624405591463,9.217273188194364e-05,7.672678935211617e-06,5.987552602362389e-06,3.836381575495807e-05,3.2824664684474666e-05,2.219422662503248e-05,1.8668359296324298e-06,1.4511370534033008e-06,7.274574784579675e-09,6.026341217351317e-09,6.325955522451258e-06,4.398928306106458e-06,2.838048811008739e-06,3.9810823833360903e-07,0.010391881266248803
55.45,0.0027822513164071014,0.0006597673275995635,0.0004738798942567152,0.00030897639270325113,0.0001562254676676432,0.00013502743677399798,9.171584601321803e-05,7.619812318052386e-06,5.944619485783135e-06,3.8295202862325576e-05,3.267869114728423e-05,2.2083376413497606e-05,1.853880467700765e-06,1.4406602145159546e-06,7.208425257782396e-09,5.970901755695866e-09,6.314764643353834e-06,4.3792853433829805e-06,2.8237895545778785e-06,3.9741989973078665e-07,0.010363098844541998
55.5,0.002776744103639529,0.0006584972053442594,0.00047185349984386996,0.00030749410262541636,0.00015594043281506027,0.0001344315273547366,9.126141371078017e-05,7.5673458828378136e-06,5.902021874384454e-06,3.8226589461838976e-05,3.253342763778321e-05,2.1973125548267737e-05,1.841023676521235e-06,1.4302656939893347e-06,7.142447151221475e-09,5.915564855398608e-09,6.303565725684651e-06,4.359712163514729e-06,2.8095832598852016e-06,3.967272870281442e-07,0.01033441428814916
55.550000000000004,0.0027712473303340285,0.0006572282237956514,0.00046983667496865953,0.0003060195400010178,0.0001556554632175957,0.00013383850107047523,9.080942109691357e-05,7.515276341886833e-06,5.85975693840134e-06,3.815797667454081e-05,3.238887054158252e-05,2.1863470614341344e-05,1.8282647120134984e-06,1.4199527623593833e-06,7.076680217628613e-09,5.8603635298776315e-09,6.292356554648467e-06,4.34021113379607e-06,2.7954321346308196e-06,3.9602958538627144e-07,0.010305827194732404
55.6,0.0027657609825413624,0.0006559603928935443,0.0004678293713874188,0.00030455266206514076,0.00015537056291517758,0.00013324834326774464,9.03598543736321e-05,7.463600436547107e-06,5.817821873618672e-06,3.808936561281562e-05,3.224501626197449e-05,2.175440821550176e-05,1.815602743620476e-06,1.4097207032170116e-06,7.011179890229572e-09,5.805346129219433e-09,6.281135227981286e-06,4.320785379800713e-06,2.781339098849098e-06,3.9532663743811695e-07,0.010277337170562421
55.650000000000006,0.0027602850462949786,0.0006546937224829883,0.0004658315411072471,0.00030309342629794393,0.00015508573591575028,0.00013266103936693477,8.991269982224325e-05,7.412314936922005e-06,5.776213901126171e-06,3.802075738040877e-05,3.210186122005021e-05,2.164593497457491e-05,1.8030369549490673e-06,1.3995688139263463e-06,6.946017500529903e-09,5.750577173513605e-09,6.269900226653979e-06,4.301438661354235e-06,2.7673076698959583e-06,3.9461877657192843e-07,0.010248943829618832
55.7,0.0027548195076112668,0.0006534282223147592,0.0004638431363847303,0.0003016417904232539,0.0001548009861953935,0.00013207657486196992,8.946794380291426e-05,7.361416641600397e-06,5.7349302670759235e-06,3.7952153072453074e-05,3.1959401854824275e-05,2.1538047533706412e-05,1.7905665441856269e-06,1.3894964061010933e-06,6.881278633214372e-09,5.696135899699071e-09,6.258650473114503e-06,4.282175227266897e-06,2.7533418267013368e-06,3.939065807955071e-07,0.010220646792361157
55.75,0.0027493643524898028,0.0006521639020458355,0.0004618641097246649,0.0003001977124071641,0.00015451631769844171,0.00013149493531998318,8.90255727542392e-05,7.310902377389026e-06,5.693968242442267e-06,3.788355377550293e-05,3.181763462335976e-05,2.1430742554645268e-05,1.7781907242687644e-06,1.3795028058199304e-06,6.817059550229857e-09,5.6421127051458e-09,6.247385375110906e-06,4.262999653817835e-06,2.7394458577682e-06,3.9319062689286165e-07,0.010192445684353714
55.800000000000004,0.0027439195669135994,0.0006509007712398769,0.00045989441387879037,0.00029876115045664387,0.00015423173433760492,0.00013091610638099255,8.858557319280863e-05,7.2607689990475955e-06,5.653325122784155e-06,3.7814960567576124e-05,3.1676556000887576e-05,2.1324016719021788e-05,1.7659087228101576e-06,1.3695873535705567e-06,6.753462029441895e-09,5.5886040340482735e-09,6.236104853580506e-06,4.243916672742316e-06,2.72562419845328e-06,3.9247128826163946e-07,0.01016434013486537
55.85,0.0027384851368493566,0.0006496388393677036,0.00045793400184452747,0.00029733206301815426,0.00015394723999409017,0.0001303400737575775,8.814793171278109e-05,7.211013389026489e-06,5.612998228009918e-06,3.7746374518202916e-05,3.153616248091322e-05,2.121786672860686e-05,1.753719781762327e-06,1.359749403920941e-06,6.690587176738143e-09,5.535706220308655e-09,6.224809353594174e-06,4.2249309950022886e-06,2.711881263876329e-06,3.917486012383694e-07,0.010136329775534548
