Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_total_Cn_relativistic
58.75,0.0031713014615808157,0.0004937824119910116,0.003151143282023585,0.001984144256656404,0.00029373881819951437,0.0007347411108467282,0.0007181956251136025,0.00031796537871201555,0.0002232208411938488,0.00012151465179097624,0.00019529144646647222,0.00022191742660727755,0.00012257862913361497,8.798949766886524e-05,5.652980750495486e-06,4.292821926450711e-06,4.077939196703533e-05,5.515507820886949e-05,6.424766305752154e-05,3.387677986341411e-05,2.4128527669710833e-05,1.3551171597874938e-06,1.013379468052546e-06,1.0098247903159118e-05,1.1850596008265292e-05,1.2170552880357927e-05,3.636644687437671e-06,2.197935205603264e-06,9.63926513142861e-07,0.03258537168289165
58.800000000000004,0.003169057240962155,0.0004927371307344543,0.003145595507100318,0.0019786376817964545,0.00029224405870508717,0.0007341480988640536,0.0007164803240126881,0.0003164349446391505,0.00022205251678640263,0.00012085594794780654,0.00019521371777086484,0.00022143133575992934,0.00012199185378394084,8.752908053976912e-05,5.612232574832888e-06,4.26067068076912e-06,4.055588573056542e-05,5.513969302746566e-05,6.41113816739963e-05,3.3714976718119065e-05,2.4002339486027396e-05,1.345324344964124e-06,1.0057676920525748e-06,1.0042769937179042e-05,1.184764550852216e-05,1.2144831249523132e-05,3.619318973785943e-06,2.1864736082390134e-06,9.585562414428875e-07,0.032509558410514165
58.85,0.003166813552175651,0.0004916999478701579,0.003140056097538387,0.0019731458845453557,0.00029075808441145483,0.0007335530373803354,0.0007147675396650289,0.0003149124018319846,0.0002208906875818251,0.00012020090004708305,0.00019513521412766136,0.00022094559695064493,0.00012140804464493654,8.707119748893717e-05,5.571801514506253e-06,4.228777884373698e-06,4.033359735242954e-05,5.5124089029922983e-05,6.397516002348522e-05,3.3553985526749566e-05,2.3876842939385373e-05,1.3356091174852877e-06,9.982184933396235e-07,9.987596204526691e-06,1.1844650275611384e-05,1.2119132818121727e-05,3.6020953912155675e-06,2.175084214431447e-06,9.532133668266756e-07,0.032433982633311306
58.900000000000006,0.0031645703978078633,0.0004906708151157178,0.0031345250511601004,0.0019676688327608005,0.0002892808550734797,0.0007329559387921693,0.0007130572817478596,0.0003133977077403874,0.00021973531591657774,0.00011954949306382454,0.00019505593654822815,0.00022046021608974661,0.0001208271864639892,8.661583423342957e-05,5.531684927123607e-06,4.197141322415388e-06,4.01125220520863e-05,5.510826599409285e-05,6.3839000089906e-05,3.33938022099814e-05,2.3752034207615224e-05,1.3259710252453144e-06,9.907315417025862e-07,9.932724828935138e-06,1.184161053525863e-05,1.2093460656435632e-05,3.5849708208190635e-06,2.1637644557958856e-06,9.478987645694193e-07,0.03235864346530003
58.95,0.0031623277804389695,0.0004896496844031397,0.0031290023657240596,0.0019622064943113017,0.00028781233054961673,0.0007323568155053638,0.000711349559809312,0.0003118908200475155,0.00021858636435008336,0.00011890171199004015,0.0001949758860935572,0.00021997519903392058,0.00012024926406343859,8.616297656939232e-05,5.491880193702118e-06,4.165758800157199e-06,3.9892655051050766e-05,5.509222371954546e-05,6.370290384104524e-05,3.323442270880256e-05,2.3627909491342002e-05,1.3164095804786797e-06,9.833064688250333e-07,9.878153854225766e-06,1.183852646929819e-05,1.2067817375229793e-05,3.567941952547753e-06,2.152511828166901e-06,9.426130433565163e-07,0.03228354002048776
59.0,0.0031600857026427677,0.000488636507878218,0.003123488038925518,0.0019567588370766774,0.00028635247080242404,0.0007317556799340877,0.0007096443832692085,0.0003103916966685657,0.00021744379566341883,0.00011825754183525139,0.0001948950638734792,0.0002194905515864504,0.00011967426234027906,8.571261037166434e-05,5.452384718449034e-06,4.13462814278174e-06,3.967399157311475e-05,5.507596202726171e-05,6.356687322861466e-05,3.307584298380774e-05,2.3504465012855445e-05,1.3069242557265535e-06,9.759428640222144e-07,9.82388126590802e-06,1.1835398206984062e-05,1.2042205062926206e-05,3.5510054176900316e-06,2.1413240335414827e-06,9.373564296658753e-07,0.03220867141371461
59.050000000000004,0.003157844166986681,0.00048763123789991524,0.0031179820683967484,0.00195132582894854,0.0002849012358990641,0.000731152544500028,0.0007079417614198589,0.00030890029574953513,0.00021630757285801705,0.00011761696762700723,0.00019481347104588506,0.00021900627949745236,0.00011910216626586246,8.526472159338632e-05,5.413195928544824e-06,4.103747195200737e-06,3.94565268445643e-05,5.5059480759328116e-05,6.343091018829745e-05,3.291805901447417e-05,2.33816970149423e-05,1.2975144810833633e-06,9.686402713190259e-07,9.769905014514267e-06,1.1832225817821895e-05,1.2016625237639631e-05,3.534157878015237e-06,2.130199047926693e-06,9.321287459626457e-07,0.03213403676114931
59.1,0.003155603176031761,0.00048663382703974153,0.0031124844517074067,0.0019459074378307835,0.00028345858601179426,0.00073054742163156,0.0007062417034268529,0.00030741657566598827,0.00021517765915437574,0.00011697997441139149,0.00019473110881595594,0.00021852238846411173,0.00011853296088560108,8.481929626561094e-05,5.374311273928447e-06,4.073113821866439e-06,3.924025609439418e-05,5.504277977863483e-05,6.329501663978468e-05,3.2761066798436676e-05,2.3259601759710138e-05,1.2881796427912004e-06,9.613981879391964e-07,9.71622304002351e-06,1.1829009306147295e-05,1.1991078815305301e-05,3.517396068138725e-06,2.119135109547274e-06,9.269294858563773e-07,0.03205963518040358
59.150000000000006,0.0031533627323326895,0.0004856442280811314,0.00310699518636489,0.001940503631640056,0.00028202448141844403,0.0007299403237629274,0.0007045442183298501,0.0003059404950218271,0.00021405401799077183,0.00011634654725352181,0.0001946479784354013,0.00021803888413091907,0.00011796663131867005,8.437632049691353e-05,5.335728227084668e-06,4.0427259065848864e-06,3.9025174554519046e-05,5.502585896857666e-05,6.315919448680192e-05,3.260486235078032e-05,2.3138175527432478e-05,1.27891908321145e-06,9.542160642354914e-07,9.66283329669808e-06,1.1825748607626382e-05,1.1965566094652247e-05,3.5007167985730474e-06,2.108130632112168e-06,9.2175796862344e-07,0.03198546579029035
59.2,0.0031511228384377837,0.0004846623940188229,0.003101514269814703,0.001935114378306241,0.00028059888250288534,0.0007293312633334336,0.0007028493150433704,0.0003044720126480705,0.00021293661302198517,0.00011571667123804243,0.00019456408120170523,0.0002175557720899085,0.00011740316275771102,8.393578047300503e-05,5.2974442828335395e-06,4.012581352331097e-06,3.881127745998212e-05,5.500871823275715e-05,6.302344561712712e-05,3.2449441703369106e-05,2.3017414615445262e-05,1.2697321021643471e-06,9.470933050502078e-07,9.609733777646748e-06,1.182244358780011e-05,1.1940086759293215e-05,3.4841169364170628e-06,2.0971840655105357e-06,9.166135370131162e-07,0.03191152771035589
59.25,0.003148883496888998,0.00048368827805823407,0.0030960416994408107,0.0019297396457729247,0.0002791817497554886,0.0007287202527866436,0.0007011570023575796,0.0003030110876016363,0.00021182540811802696,0.00011509033146960815,0.0001944794184573808,0.00021707305788089582,0.00011684254046853487,8.349766245634515e-05,5.259456958121869e-06,3.982678081066047e-06,3.8598560049160475e-05,5.4991357494695606e-05,6.288777190260024e-05,3.2294800904227676e-05,2.289731533712279e-05,1.2606179595891822e-06,9.400292724556578e-07,9.55692253843531e-06,1.181909404273655e-05,1.1914639896726776e-05,3.467593386601388e-06,2.0862937473653216e-06,9.114957503110814e-07,0.031837820060439524
59.300000000000004,0.0031466447102219295,0.00048272183361483995,0.003090577472566003,0.0019243794019978637,0.00027777304377357037,0.0007281073045695965,0.0006994672889390756,0.0003015576791641312,0.00021072036736287673,0.00011446751307336182,0.0001943939915892325,0.00021659074699171792,0.00011628474978982532,8.306195278575747e-05,5.221763791816774e-06,3.953014033555519e-06,3.838701756396772e-05,5.497377669753721e-05,6.275217519912619e-05,3.2140936016992424e-05,2.2777874020960088e-05,1.2515758794419128e-06,9.330232897869667e-07,9.504397719092666e-06,1.1815699701796485e-05,1.1889224033591665e-05,3.4511430968422857e-06,2.0754578008534358e-06,9.064045238153727e-07,0.03176434196058313
59.35,0.00314440648096582,0.0004817630143135499,0.003085121586452252,0.0019190336149534518,0.0002763727252618311,0.000727492431132029,0.0006977801833316715,0.00030011174684064677,0.0002096214550532262,0.00011384820119540455,0.00019430780202762664,0.00021610884485847312,0.00011572977613284292,8.262863787604576e-05,5.184362344501266e-06,3.923587169190763e-06,3.817664525005377e-05,5.49559758037661e-05,6.261665734667244e-05,3.1987843120446286e-05,2.2659087009785567e-05,1.2426050547137062e-06,9.260746468451039e-07,9.452157563904483e-06,1.1812260232459101e-05,1.1863837186087126e-05,3.4347631029353064e-06,2.0646741250447936e-06,9.013401782916836e-07,0.03169109253155507
59.400000000000006,0.0031421688116435595,0.00048081177398808287,0.003079674038301064,0.0019137022526271735,0.00027498075503278003,0.0007268756449256083,0.0006960956939571755,0.00029867325035855854,0.00020852863569722845,0.00011323238100325775,0.00019422085124576956,0.0002156273568657613,0.0001151776049811283,8.219770421761093e-05,5.147250198271777e-06,3.8943954658109115e-06,3.7967438357001486e-05,5.493795479492148e-05,6.248122016926262e-05,3.183551830814915e-05,2.2540950660124346e-05,1.233704653424423e-06,9.191826061175687e-07,9.400200438447388e-06,1.180877524709761e-05,1.1838476924084932e-05,3.4184506191699013e-06,2.05394049348727e-06,8.96303386121546e-07,0.031618070896065595
59.45,0.003139931704771692,0.0004798680666803442,0.0030742348252538426,0.0019083852830220661,0.00027359709400715307,0.0007262569584031769,0.0006944138291161715,0.00029724214966633463,0.0002074418740132565,0.00011262003768631937,0.00019413314075899382,0.000215146288346926,0.000114628221890207,8.176913837607021e-05,5.110424956537748e-06,3.8654369195272256e-06,3.775939213852088e-05,5.491971367131667e-05,6.23458654749685e-05,3.1683957688174106e-05,2.2423461341729327e-05,1.224873825419986e-06,9.123464098382778e-07,9.348524843392455e-06,1.1805244311540772e-05,1.1813140447116143e-05,3.4022031650884753e-06,2.0432547387303778e-06,8.912950279015561e-07,0.03154527618052199
59.5,0.003137695162860415,0.00047893184663980046,0.003068803944392237,0.0019030826741571652,0.0002722217032143179,0.0007256363840180056,0.0006927345969887947,0.0002958184049323466,0.00020636113492866623,0.00011201115645631166,0.00019404467212405196,0.00021466564458429575,0.00011408161248729325,8.134292699187669e-05,5.073884243823097e-06,3.8367095445490425e-06,3.7552501852640034e-05,5.4901252451761286e-05,6.221059505590157e-05,3.153315738295582e-05,2.2306615437291755e-05,1.2161117097823835e-06,9.055652876873972e-07,9.29712942469474e-06,1.180166695520662e-05,1.1787824670124112e-05,3.386018708723424e-06,2.0326149736236647e-06,8.863159956338838e-07,0.03147270751700882
59.550000000000004,0.0031354591884135874,0.0004780030683228552,0.003063381392738498,0.001897794394067955,0.00027085454379267073,0.0007250139342230584,0.0006910580056355065,0.0002944019765436883,0.00020528638357856764,0.00011140572254772282,0.000193955446938418,0.00021418543080942712,0.00011353776247099492,8.091905677994064e-05,5.0376257055696875e-06,3.808211373011498e-06,3.734676276189346e-05,5.4882571173286294e-05,6.207541068820686e-05,3.138311352925544e-05,2.2190409342339097e-05,1.2074174426463783e-06,8.988384649167579e-07,9.246012979884561e-06,1.1798042682550399e-05,1.1762526316640781e-05,3.369895800833166e-06,2.022019795523173e-06,8.813669898787091e-07,0.031400364045149586
59.6,0.0031332237839287306,0.00047708168639222444,0.0030579671672558337,0.0018925204108068147,0.00026949557699002343,0.0007243896214702668,0.0006893840629978681,0.00029299282510500033,0.00020421758530460318,0.00011080372121824165,0.0001938654668395967,0.00021370565220334796,0.00011299665761101873,8.049751452925228e-05,5.0016470079427075e-06,3.7799404548049714e-06,3.7142170133507656e-05,5.486366989087221e-05,6.19403141320605e-05,3.123382227824257e-05,2.207483946532244e-05,1.1987901652078844e-06,8.921651706772015e-07,9.19517446028225e-06,1.1794370985530794e-05,1.1737242016869513e-05,3.3538336754334643e-06,2.011468433591851e-06,8.764483566701098e-07,0.031328244913589556
59.650000000000006,0.003130988951897033,0.0004761676557163105,0.003052561264848755,0.0018872606924434528,0.0002681447641639789,0.0007237634582098135,0.0006877127768993093,0.00029159091143729813,0.00020315470565373094,0.00011020513774918447,0.00019377473350444012,0.00021322631389680065,0.00011245828374787494,8.007828710250506e-05,4.965945837637909e-06,3.751894857406196e-06,3.69387192395835e-05,5.484454867718019e-05,6.180530713167302e-05,3.108527979569168e-05,2.195990222789053e-05,1.190229031705723e-06,8.855446463209721e-07,9.144612969068982e-06,1.1790651356767668e-05,1.1711968408048522e-05,3.3378322979416785e-06,2.0009608191672143e-06,8.715599985261881e-07,0.031256349280959286
59.7,0.0031287546948033543,0.00047526093136857794,0.003047163682363433,0.0018820152070653491,0.0002668020667822995,0.0007231354568894269,0.0006860441550458981,0.00029019619657680887,0.00020209771037701712,0.00010960995744591647,0.00019368324864847192,0.0002127474209704869,0.00011192262679258365,7.966136143572131e-05,4.9305199016908025e-06,3.7240726657111107e-06,3.673640535727624e-05,5.482520762228623e-05,6.167039141530064e-05,3.093748226228787e-05,2.1845594065343022e-05,1.1817332171610277e-06,8.789761534551131e-07,9.094327755259236e-06,1.1786883303041679e-05,1.1686702234426578e-05,3.3218923513275576e-06,1.9904975736657012e-06,8.667013770793662e-07,0.03118467631626766
59.75,0.0031265210151262277,0.00047436146862692684,0.0030417744165880433,0.0018767839227781826,0.0002654674464232633,0.0007225056299536844,0.0006843782050271057,0.00028880864177381106,0.00020104656542843286,0.00010901816563826499,0.0001935910140252189,0.00021226897845531194,0.0001113896727263801,7.924672453787815e-05,4.895366927287638e-06,3.696471981869325e-06,3.653522376897225e-05,5.480564683341831e-05,6.153556869526553e-05,3.0790425874032696e-05,2.1731911427249667e-05,1.1733019246666738e-06,8.724589815304464e-07,9.04431820373131e-06,1.1783066358771738e-05,1.1661440444207621e-05,3.306015160874243e-06,1.9800799158277883e-06,8.618716063421137e-07,0.031113225198721672
59.800000000000004,0.0031242879153378644,0.00047346922297306776,0.003036393464253116,0.0018715668077062615,0.0002641408647760128,0.0007218739898433261,0.00068271493431657,0.0002874282084914815,0.00020000123696365914,0.000108429747680927,0.0001934980314255499,0.00021179099133262976,0.00011085940760042131,7.883436349053536e-05,4.860484661578285e-06,3.669090925120272e-06,3.63351697624632e-05,5.478586643469657e-05,6.14008406679872e-05,3.0644106842739164e-05,2.1618850778218534e-05,1.1649343920327142e-06,8.659924547649929e-07,8.994583821579608e-06,1.1779200099100933e-05,1.163618028091297e-05,3.2902025682807608e-06,1.969709496440734e-06,8.570696176782492e-07,0.031041995117013776
59.85,0.0031220553979041596,0.0004725841500918961,0.0030310208220318863,0.001866363829992951,0.0002628222836408939,0.0007212405489945778,0.0006810543502728586,0.0002860548584047482,0.0001989616913388985,0.00010784468895386993,0.00019340430267702214,0.00021131346453448892,0.00011033181753549291,7.842426544746458e-05,4.825870871490937e-06,3.641927631630997e-06,3.613623863111734e-05,5.476586656687647e-05,6.126620901402585e-05,3.049852139660168e-05,2.1506408598791527e-05,1.1566298976122566e-06,8.595759382199981e-07,8.945124221151774e-06,1.1775284152225543e-05,1.1610919366765616e-05,3.2744567746583405e-06,1.9593881812987833e-06,8.522943622072777e-07,0.030970985268198296
59.900000000000006,0.003119823465284692,0.0004717062058708654,0.0030256564865406353,0.0018611749578010882,0.0002615116649297842,0.0007206053198384832,0.0006793964601402253,0.0002846885533991466,0.00019792789510969172,0.00010726297486272499,0.0001933098296432346,0.0002108364029438779,0.00010980688872171568,7.80164176342792e-05,4.79152334354857e-06,3.6149802543355236e-06,3.593842567404776e-05,5.4745647387094906e-05,6.113167539813871e-05,3.0353665780824503e-05,2.1394581386441934e-05,1.1483877651551685e-06,8.532088428705937e-07,8.895939100223402e-06,1.1771318210615396e-05,1.158565577591652e-05,3.258780177635764e-06,1.9491178214428486e-06,8.475450064954949e-07,0.030900194856393073
59.95,0.0031175921199327323,0.0004708353463993621,0.0030203004543390417,0.0018560001593134069,0.0002602089706664148,0.0007199683148002459,0.0006777412710493691,0.0002833292555696846,0.00019689981502974343,0.00010668459083917539,0.00019321461422318876,0.00021035981139497185,0.00010928460741825359,7.761080734806644e-05,4.757439883687276e-06,3.5882469627758793e-06,3.5741726196278115e-05,5.472520906861927e-05,6.0997241469350136e-05,3.0209536258291345e-05,2.1283365656646298e-05,1.1402073675638078e-06,8.468906295408991e-07,8.847028219840366e-06,1.1767302040797002e-05,1.1560388095601924e-05,3.243175228290473e-06,1.938900062606978e-06,8.428210765481567e-07,0.03082962309162178
60.0,0.0031153613642952434,0.0004699715279680787,0.003014952721930521,0.0018508394027329446,0.00025891416298668,0.0007193295462985798,0.000676088790018187,0.00028197692721970995,0.00019587741804975194,0.0001061095223413368,0.00019311865835065615,0.00020988369467337873,0.00010876495995302113,7.720742195701987e-05,4.723618317076278e-06,3.561725942944647e-06,3.554613550890514e-05,5.470455180059947e-05,6.086290886103547e-05,3.0066129110256137e-05,2.117275794399978e-05,1.1320881294547908e-06,8.40620811604167e-07,8.798391380421125e-06,1.1763235491403424e-05,1.1535115473635464e-05,3.227644327959706e-06,1.928736240670832e-06,8.381225157594708e-07,0.030759269189081118
60.050000000000004,0.0031131312008128857,0.0004691147070683879,0.0030096132857625707,0.0018456926562834559,0.0002576272041389401,0.0007186890267450705,0.0006744390239525263,0.00028063153085978554,0.00019486067131624718,0.00010553775485413222,0.0001930219639935532,0.00020940805751638628,0.00010824793272239186,7.680624890007396e-05,4.69005648793976e-06,3.535415397129121e-06,3.5351648929258596e-05,5.4683675787822794e-05,6.072867919101891e-05,2.9923440637035487e-05,2.106275480334366e-05,1.1240295284630627e-06,8.343989563817992e-07,8.750028396758112e-06,1.1759118499236293e-05,1.1509837650992405e-05,3.212189774059006e-06,1.9186273839811564e-06,8.334496433578593e-07,0.03068913236896294
60.1,0.003110901631920023,0.0004682648403917166,0.0030042821422271147,0.00184055988820982,0.0002563480564843155,0.0007180467685435437,0.0006727919796469351,0.0002792930292065697,0.000193849542170435,0.00010496927388966054,0.000192924533153323,0.00020893290461320932,0.00010773351219090727,7.640727568653972e-05,4.6567522593804234e-06,3.509313543757016e-06,3.51582617810584e-05,5.466258125047165e-05,6.059455406168478e-05,2.9781467158682196e-05,2.0953352810872427e-05,1.11603109525815e-06,8.282246852096704e-07,8.701939072586006e-06,1.1754951093134933e-05,1.1484554978626437e-05,3.1968137507990686e-06,1.9085743072498746e-06,8.288030251903093e-07,0.03061921185674336
60.150000000000006,0.0031086726600447227,0.00046742188482891894,0.0029989592876608407,0.001835441066778439,0.0002550766824969697,0.0007174027840894436,0.0006711476637854078,0.0002779613851817004,0.00019284399814704654,0.0001044040649875581,0.00019282636786432383,0.0002084582406052366,0.0001072216848909855,7.601048989574136e-05,4.623703513204719e-06,3.483418617243669e-06,3.496596939456863e-05,5.46412684238841e-05,6.046053506010127e-05,2.9640205015619618e-05,2.0844548565188163e-05,1.1080924122767035e-06,8.220976721754522e-07,8.654123175395523e-06,1.1750733395504113e-05,1.1459268418064576e-05,3.181518349264918e-06,1.8985777530245817e-06,8.241832903194903e-07,0.030549506883678423
60.2,0.0031064442876087635,0.000466585797469651,0.0029936447183455447,0.0018303361602776426,0.00025381304476438705,0.0007167570857692207,0.0006695060829421312,0.00027663656191068793,0.0001918440069731963,0.00010384211371535522,0.0001927274701932247,0.00020798407008627885,0.00010671243742263149,7.561587917665494e-05,4.590908149749845e-06,3.4577288678408222e-06,3.477476710674914e-05,5.461973755831716e-05,6.032662375815589e-05,2.949965056921801e-05,2.0736338688271665e-05,1.1002131112093843e-06,8.160176415656404e-07,8.606580412163937e-06,1.1746465621414312e-05,1.1433979525744567e-05,3.1663055951469095e-06,1.8886385283135896e-06,8.195909383531024e-07,0.03048001668719646
60.25,0.0031042165170276368,0.0004657565356017437,0.002988338430508466,0.0018252451370180786,0.0002525571059876384,0.0007161096859597272,0.0006678672435822255,0.0002753185227218098,0.00019084953656724424,0.00010328340566882538,0.00019262784223840755,0.00020751039760281604,0.00010620575645314661,7.522343124754761e-05,4.558364087712362e-06,3.4322425614868466e-06,3.458465026140404e-05,5.459798891871281e-05,6.019282171270068e-05,2.935980020229436e-05,2.062871982634066e-05,1.0923928693128016e-06,8.099843640947818e-07,8.559310406647542e-06,1.1742148075254653e-05,1.140869042148286e-05,3.151177462639903e-06,1.8787575959090217e-06,8.15026181475614e-07,0.030410740510949715
60.300000000000004,0.0031019893507105516,0.0004649340567105768,0.0029830404203226263,0.0018201679653331068,0.00025130882898164066,0.0007154605970276222,0.0006662311520624843,0.0002740072311450132,0.00018986055503766584,0.0001027279264723291,0.00019252748612937632,0.0002070372276542453,0.00010570162871683948,7.483313389561875e-05,4.526069263978508e-06,3.406957979658492e-06,3.439561420932769e-05,5.45760227844666e-05,6.005913046570578e-05,2.9220650319519974e-05,2.0521688650569216e-05,1.0846314046479156e-06,8.039976520212588e-07,8.512312678838675e-06,1.1737781144987218e-05,1.1383403741881476e-05,3.136135858441254e-06,1.8689361016018137e-06,8.104888540998997e-07,0.03034167760441976
60.35,0.00309976279106044,0.00046411831847845337,0.0029777506839071713,0.001815104613579189,0.00025006817667540775,0.0007148098313287855,0.0006645978146321127,0.0002727026509108232,0.0001888770306819285,0.00010217566177915198,0.00019242640402617248,0.0002065645646931293,0.00010520004101473718,7.44449749766424e-05,4.494021633456182e-06,3.381873419224109e-06,3.420765430844793e-05,5.455383944919896e-05,5.992555154441927e-05,2.9082197347721698e-05,2.041524185764517e-05,1.0769284703740887e-06,7.980573532829202e-07,8.46558662713081e-06,1.1733365294120027e-05,1.135812257988814e-05,3.1211825680932814e-06,1.8591753366029162e-06,8.059784067379933e-07,0.03027282722208284
60.400000000000006,0.003097536840473959,0.00046330927878397276,0.0029724692173276985,0.0018100550501362702,0.00024883511211229133,0.0007141574012077386,0.00066296723743346,0.0002714047459492537,0.00018789893198537265,0.00010162659727183574,0.0001923245981187974,0.0002060924131254436,0.0001047009802142964,7.405894241461056e-05,4.462219168908489e-06,3.3569871922982872e-06,3.402076592396644e-05,5.453143922052887e-05,5.979208646153076e-05,2.8944437736065314e-05,2.030937617014657e-05,1.0692838482521985e-06,7.921633448111727e-07,8.419131513662133e-06,1.1728901051582458e-05,1.1332850412105213e-05,3.1063191660504197e-06,1.8494766423142768e-06,8.014939836053752e-07,0.030204188622191683
60.45,0.0030953115013414964,0.0004625068957014057,0.0029671960165966005,0.001805019243408164,0.0002476095984502163,0.0007135033189970762,0.0006613394265027542,0.0002701134803887274,0.00018692622762010158,0.00010108071866250478,0.000192222070626641,0.0002056207773108256,0.00010420443324911614,7.367502420137861e-05,4.430659860788986e-06,3.3322976260979923e-06,3.3834944428496855e-05,5.450882241985013e-05,5.9658736715336885e-05,2.88073679561132e-05,2.020408833672315e-05,1.0616973415302923e-06,7.863155252031399e-07,8.372946453223042e-06,1.1724388999749174e-05,1.1307591015787302e-05,3.0915468993988847e-06,1.8398412663832425e-06,7.970345679679389e-07,0.030135761065247194
60.5,0.0030930867760471745,0.00046171112750006743,0.002961931077673392,0.001799997161822926,0.0002463915989619051,0.0007128475970169047,0.0006597143877708292,0.0002688288185549979,0.00018595888644387505,0.00010053801169318561,0.0001921188237979171,0.00020514966156282198,0.0001037103871186498,7.329320839631131e-05,4.399341717078449e-06,3.30780306280007e-06,3.3650185202199915e-05,5.448598938210993e-05,5.952550378990566e-05,2.867098450175052e-05,2.0099375132072963e-05,1.0541687674004961e-06,7.805138069474752e-07,8.327030406017783e-06,1.1719829760914381e-05,1.1282348377761836e-05,3.0768665622067114e-06,1.8302701843779045e-06,7.92599166177413e-07,0.03006754381226801
60.550000000000004,0.0030908626669688536,0.00046092193264369257,0.002956674396465047,0.0017949887738332303,0.0002451810770350961,0.0007121902475742893,0.0006580921270638527,0.00026755072497007917,0.00018499687749901086,9.999846213612134e-05,0.00019201485990910517,0.00020467907014913735,0.00010321882888791859,7.291348312593059e-05,4.368262763123268e-06,3.2835018594001986e-06,3.346648363291636e-05,5.446294045558978e-05,5.939238915523765e-05,2.8535283888978616e-05,1.999523335671048e-05,1.0466979492261173e-06,7.747581084100706e-07,8.281382174468905e-06,1.1715223982565882e-05,1.1257126597740274e-05,3.0622783820981877e-06,1.8207639142947122e-06,7.881869921320054e-07,0.029999536123045102
60.6,0.003088639176478138,0.0004601392697898098,0.002951425968826329,0.0017899940479167422,0.00024397799617275392,0.00071153128296271,0.0006564726501040514,0.0002662791643511802,0.00018404017001129232,9.946205579408042e-05,0.00019191018126439824,0.00020420900729188255,0.00010272974568722548,7.253583658356486e-05,4.337421041475408e-06,3.259392387573238e-06,3.3283835116297404e-05,5.4439676001688734e-05,5.925939426742129e-05,2.8400262655577053e-05,1.989165983652721e-05,1.0392847087426041e-06,7.690483457907928e-07,8.236000404146875e-06,1.1710572321845912e-05,1.1231929788648534e-05,3.0477819414653894e-06,1.8113223648640527e-06,7.83797611292309e-07,0.02993173725464948
60.650000000000006,0.003086416306940378,0.0004593630977891156,0.0029461857905601217,0.0017850129525764807,0.00024278231999326998,0.0007108707154615242,0.0006548559625104308,0.00026501410160964333,0.00018308873338888072,9.892877850065901e-05,0.00019180479019515736,0.00020373947716782243,0.00010224312471186901,7.216025702899901e-05,4.306814611733877e-06,3.235473033534921e-06,3.310223505593249e-05,5.441619639470871e-05,5.912652056877987e-05,2.82659173606391e-05,1.9788651422151356e-05,1.0319288584352825e-06,7.6338442526147e-07,8.19088358879974e-06,1.1705875429612159e-05,1.1206761976686292e-05,3.0333761514273476e-06,1.8019447613919273e-06,7.794310100503129e-07,0.029864146460473705
60.7,0.003084194060714676,0.0004585933756848502,0.0029409538574177597,0.0017800454563411878,0.0002415940122306581,0.0007102085573354396,0.0006532420697994961,0.00026375550184989043,0.00018214253722123586,9.839861612057887e-05,0.00019169868905937224,0.0002032704839086245,0.00010175895322185872,7.178673278812667e-05,4.276441550387787e-06,3.2117421979049664e-06,3.2921678863475226e-05,5.439250202164211e-05,5.899376948800834e-05,2.8132244583989564e-05,1.9686204988118708e-05,1.0246301942906286e-06,7.577662354887427e-07,8.146030079351946e-06,1.1701133934526623e-05,1.118162700382148e-05,3.019059287230855e-06,1.792629677103476e-06,7.750875725280756e-07,0.029796762989988883
60.75,0.0030819724401538904,0.0004578300627121716,0.0029357301650993544,0.0017750915277656844,0.00024041303673473966,0.0007095448208339928,0.0006516309773859671,0.00026250333036837185,0.00018120155127804072,9.787155454997857e-05,0.00019159188024112794,0.00020280203160110663,0.00010127721854163008,7.141525225260289e-05,4.246299950660879e-06,3.188198295571493e-06,3.274216195876657e-05,5.436859328196138e-05,5.8861142440297504e-05,2.799924092549582e-05,1.958431743187125e-05,1.0173884891063247e-06,7.521936407332198e-07,8.101438096639333e-06,1.1696348427601725e-05,1.1156528435337722e-05,3.0048290814014385e-06,1.7833751674238766e-06,7.707679693641838e-07,0.029729586089209024
60.800000000000004,0.003079751447604639,0.0004570731182975313,0.0029305147092541233,0.001770151135431229,0.00023923935747132305,0.0007088795181910372,0.0006500226905834927,0.0002612575526525222,0.00018026574550813348,9.734757971669997e-05,0.00019148436615007793,0.0002023341242874852,0.00010079790805976081,7.10458038794989e-05,4.216387922357581e-06,3.1648397555568027e-06,3.256367976995617e-05,5.4344470587410714e-05,5.8728640827444255e-05,2.7866903004286895e-05,1.9482985672605216e-05,1.0102034865290962e-06,7.466664746992487e-07,8.057105747552692e-06,1.1691519447622405e-05,1.1131469474883296e-05,2.9906828592064933e-06,1.7741789730114478e-06,7.664729850690072e-07,0.029662615001662184
