Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(2),J_total_Po_relativistic
47.2,0.004365630104772245,0.0007310499781137956,0.0026063299210879573,0.0018417077453424708,0.00016973536913007678,0.000775110435085105,0.0006281373756514406,0.00017815263928281256,0.00014127742277950483,4.711939390261762e-05,0.000205401368894161,0.00017003796681773175,5.4587879127052986e-05,4.3331531343585466e-05,1.3639759299462015e-06,1.135797997813608e-06,1.0797324538338943e-05,4.213411746491276e-05,3.410515015960159e-05,7.932834351904072e-06,6.158066001971267e-06,1.4880446548751555e-06,3.787838532905326e-06,2.3847288106620718e-06,0.03074245597321991
47.25,0.0043603019252924,0.0007310446314391905,0.0025978837807312375,0.0018343915892808584,0.0001694745184456644,0.000772901776709938,0.0006257504365214897,0.0001769618682086713,0.0001402869177025361,4.699299850030522e-05,0.00020485259438780248,0.0001694065142957595,5.422099707089468e-05,4.302571992340511e-05,1.3510350773747652e-06,1.124766041602395e-06,1.0764610936961635e-05,4.2023587407213115e-05,3.397933602098238e-05,7.879414359174839e-06,6.1144995887794925e-06,1.4834860686122815e-06,3.777895749525119e-06,2.3759302603530595e-06,0.030651783256975124
47.300000000000004,0.004354977570011648,0.0007310399768965924,0.002589464596048959,0.0018271045253470501,0.0001692184419851464,0.0007706971750101308,0.0006233713792389601,0.00017577966237833503,0.0001393038372434259,4.686864168573691e-05,0.00020430444189570288,0.00016877694492759286,5.3856755800335126e-05,4.272220731920485e-05,1.338226631735691e-06,1.1138491596352365e-06,1.073241151120575e-05,4.191315930565134e-05,3.38538846719799e-05,7.826376862237449e-06,6.071258259455083e-06,1.4790050365856824e-06,3.7679831423183796e-06,2.367167583502872e-06,0.03056146322713233
47.35,0.004349657046905717,0.0007310359636100777,0.0025810722967537845,0.0018198464483729175,0.00016896707568191447,0.0007684966471006151,0.0006210001939315296,0.00017460595659631435,0.00013832812271687972,4.674629830436478e-05,0.00020375691999432189,0.0001681492590960153,5.349513537155183e-05,4.24209754315717e-05,1.3255491429513682e-06,1.1030460710653016e-06,1.0700720030159935e-05,4.1802835167687195e-05,3.372879640514704e-05,7.773721747573324e-06,6.028342485123498e-06,1.4745960596545731e-06,3.7581013468338307e-06,2.3584399791852906e-06,0.03047149423518051
47.400000000000006,0.004344340363905732,0.0007310325413297122,0.00257270681258196,0.0018126172534410152,0.0001687203560883295,0.0007663002097977897,0.000618636870534388,0.00017344068618353287,0.00013735971591983162,4.662594343816964e-05,0.00020321003715452758,0.0001675234571004561,5.313611599505489e-05,4.2122006307451714e-05,1.3130011779284653e-06,1.0923555102939277e-06,1.066953031969776e-05,4.1692616999473906e-05,3.3604071571769784e-05,7.721448882510375e-06,5.985752716943618e-06,1.4702537087382736e-06,3.7482498176490286e-06,2.3497460839696394e-06,0.030381874638101693
47.45,0.004339027528898305,0.000731029660426351,0.002564368073294989,0.0018054168358853909,0.00016847822037109895,0.0007641078796219269,0.0006162813987931044,0.0001722837869731549,0.0001363985591273947,4.650755240394227e-05,0.00020266380174227376,0.00016689953915803202,5.277967803450468e-05,4.182528213896767e-05,1.300581320332451e-06,1.0817762267619043e-06,1.0638836261541777e-05,4.1582506804021306e-05,3.3479710576582684e-05,7.669557966434333e-06,5.943489222938905e-06,1.4659728611018442e-06,3.738427037432303e-06,2.3410845516829604e-06,0.03029260279877005
47.5,0.004333718549725612,0.0007310272718864682,0.002556056008681272,0.0017982450912923595,0.00016824060630667484,0.0007619196727995639,0.0006139337682664657,0.00017113519530644427,0.00013544459508884352,4.639110075157113e-05,0.00020211822201927665,0.00016627750540457883,5.242580200553706e-05,4.153078526224522e-05,1.2882881703596717e-06,1.0713069847371871e-06,1.0608631792432624e-05,4.1472506578244846e-05,3.335571386849561e-05,7.618048392767298e-06,5.901551936628984e-06,1.461748914864596e-06,3.728630708246076e-06,2.3324544164706745e-06,0.030203677085934348
47.550000000000004,0.004328413434185482,0.0007310253273070203,0.0025477705485577413,0.0017911019155012703,0.0001680074522766736,0.0007597356052658889,0.0006115939683292906,0.00016999484802865787,0.0001344977670236318,4.627656426233683e-05,0.00020157330614369286,0.00016565735589567552,5.207446857459744e-05,4.123849815624832e-05,1.2761203445081944e-06,1.0609465631004144e-06,1.0578910903426885e-05,4.136261830904399e-05,3.3232081927789846e-05,7.566919129100449e-06,5.859940325555797e-06,1.457577973098372e-06,3.718857873444271e-06,2.3238550852152276e-06,0.03011509587343612
47.6,0.004323112190031487,0.0007310237788903394,0.0025395116227714797,0.0017839872046052547,0.0001677786972633172,0.0007575556926671181,0.000609261988175218,0.00016886268248497222,0.0001335580186174432,4.616391894721344e-05,0.00020102906217079748,0.0001650390906076601,5.1725658557783024e-05,4.094840344162363e-05,1.2640764753487955e-06,1.0506937551298144e-06,1.0549667639340612e-05,4.125284396860809e-05,3.310881525043672e-05,7.5161686218039864e-06,5.818653286618959e-06,1.4534569903969702e-06,3.7091049742001194e-06,2.3152859936926815e-06,0.03002685753879574
47.650000000000006,0.004317814824973012,0.0007310225794390584,0.0025312791612013092,0.0017769008549519466,0.0001675542808448957,0.0007553799503628598,0.0006069378168194673,0.00016773863651644102,0.00013262529401827423,4.6053141045176435e-05,0.0002004854980536616,0.00016442270943863596,5.137935291969283e-05,4.0660483879553254e-05,1.2521552112976289e-06,1.0405473682872788e-06,1.0520896098347905e-05,4.114318550919321e-05,3.298591433035339e-05,7.4657947300471525e-06,5.777689073597699e-06,1.4493838759246789e-06,3.699367894293963e-06,2.3067461299102803e-06,0.029938960461724257
47.7,0.004312521346675358,0.0007310216823510675,0.002523073093759382,0.0017698427631441989,0.00016733414319125182,0.0007532083934284742,0.0006046214431015764,0.00016662264845598767,0.00013169953783255168,4.59442070215178e-05,0.00019994262164383113,0.0001638082122094714,5.103553277228662e-05,4.0374722370617e-05,1.2403552163922506e-06,1.0305062240075253e-06,1.0492590431735908e-05,4.103364485764649e-05,3.2863379640530276e-05,7.415794692527646e-06,5.737045260433928e-06,1.445357547988194e-06,3.6896420661386908e-06,2.2982336918518265e-06,0.029851403023270832
47.75,0.0043072317627598136,0.0007310210416145016,0.0025148933503927376,0.0017628128260407676,0.00016711822505928683,0.0007510410366574185,0.0006023128556881108,0.00016551465712442753,0.0001307806951212811,4.58370935661679e-05,0.00019940044069200431,0.00016319559866478922,5.069417937375122e-05,4.009110195366272e-05,1.2286751700725587e-06,1.0205691574921844e-06,1.0464744843809174e-05,4.092422390997263e-05,3.2741211614033544e-05,7.366165128425583e-06,5.696718741887273e-06,1.441377936572963e-06,3.6799226911249216e-06,2.289746080548769e-06,0.029764183606126503
47.800000000000004,0.004301946080803746,0.0007310206118027591,0.002506739861084854,0.0017558109407569884,0.00016690646778848864,0.0007488778945635863,0.0006000120430753491,0.00016441460182652377,0.00012986871139622863,4.5731777592024515e-05,0.0001988589628487101,0.00016258486847394916,5.0355274127375504e-05,3.9809605804685806e-05,1.2171137669682145e-06,1.010735017510613e-06,1.043735359192859e-05,4.081492452624051e-05,3.2619410625903804e-05,7.31690207226206e-06,5.65670577116122e-06,1.4374459324288762e-06,3.6702050775845435e-06,2.2812802736999033e-06,0.029677300596179852
47.85,0.004296664308340688,0.0007310203480695516,0.002498612555857184,0.0017488370046654356,0.0001666988132964816,0.0007467189813836365,0.0005977189935919447,0.0001633224223470749,0.00012896353261613496,4.562823623328903e-05,0.00019831819566498604,0.00016197602123202182,5.0018798580433444e-05,3.9530217235717366e-05,1.2056697166938557e-06,1.0010026662089886e-06,1.0410410986662775e-05,4.0705748526114725e-05,3.249797697693432e-05,7.268001040553672e-06,5.617002032149535e-06,1.4335632843062303e-06,3.66048504302175e-06,2.2728334515998467e-06,0.02959075238494648
47.900000000000006,0.004291386452860419,0.0007310202061439838,0.0024905113647706633,0.001741890915396554,0.00016649520407459827,0.0007445643110793094,0.0005954336954015583,0.0001622380589470322,0.00012806510518296,4.552644684380961e-05,0.00019777814659305526,0.0001613690564607536,4.968473442307471e-05,3.925291969372068e-05,1.1943417436531635e-06,9.913709789289405e-07,1.0383911392023791e-05,4.059669768526859e-05,3.237691088022232e-05,7.219457126506891e-06,5.5776027421674505e-06,1.4297324495882855e-06,3.6507592899130196e-06,2.2644036276378023e-06,0.02950453737216979
47.95,0.004286112521809058,0.0007310201423256652,0.00248243621792722,0.0017349725708392875,0.00016629558318347347,0.0007424138973397379,0.0005931561365054704,0.00016116145235965068,0.00012717337593816098,4.5426386995431884e-05,0.0001972388229870042,0.00016076397360952462,4.9353063487224084e-05,3.8977696759496836e-05,1.1831285868525745e-06,9.818388440366595e-07,1.035784922575455e-05,4.0487773732893274e-05,3.2256212451250085e-05,7.171265117574216e-06,5.53850277950161e-06,1.4259564072656606e-06,3.6410256637796396e-06,2.2559900231426077e-06,0.029418653967857138
48.0,0.004280842522589143,0.000731020113479852,0.00247438704547125,0.0017280818691416775,0.0001660998942486601,0.0007402677535837437,0.0005908863047451646,0.0001600925437866689,0.00012628829215899972,4.532803447635662e-05,0.0001967002321034586,0.0001601607720562972,4.902376774548813e-05,3.870453214659841e-05,1.172028999724978e-06,9.724051627629339e-07,1.0332218959632198e-05,4.037897835046288e-05,3.213588170207323e-05,7.1234196295662155e-06,5.4996968289069275e-06,1.4222384452248004e-06,3.6312832395918987e-06,2.2475930340079822e-06,0.029333100593297988
48.050000000000004,0.00427557646255972,0.0007310200770326193,0.0024663637775910897,0.001721218708711453,0.00016590808145626742,0.0007381258929621264,0.0005886241878048892,0.0001590312748945209,0.00012540980155488263,4.523136728950501e-05,0.00019616238110225977,0.00015955945110855693,4.869682931007031e-05,3.843340970025202e-05,1.161041749963424e-06,9.630688490541755e-07,1.0307015119750929e-05,4.0270313171852714e-05,3.201591853998486e-05,7.075915250232623e-06,5.46117953734974e-06,1.418581935572572e-06,3.6215322421752175e-06,2.239213820053613e-06,0.029247875681091943
48.1,0.004270314349036434,0.0007310199909660642,0.002458366344520472,0.0017143829882166053,0.00016572008954862156,0.0007359883283599433,0.0005863697732141942,0.00015797758781057865,0.00012453785226373122,4.5136363650891236e-05,0.00019562527704714022,0.00015896001000424581,4.8372230431694054e-05,3.816431339628945e-05,1.1501656193644153e-06,9.538288294339934e-07,1.02822322867484e-05,4.016177978483827e-05,3.1896322770793174e-05,7.028746684820577e-06,5.42294567187426e-06,1.4149901119375008e-06,3.6117738617454252e-06,2.2308537171665345e-06,0.029162977674658766
48.150000000000006,0.004265056189291607,0.0007310198138135389,0.0024503946765399554,0.001707574606585935,0.00016553586381994815,0.0007338550723987744,0.000584123048350441,0.00015693142511942343,0.00012367239284838207,4.504300198800243e-05,0.0001950889269063977,0.0001583624479126863,4.8049953498533215e-05,3.78972273400868e-05,1.139399403679963e-06,9.446840428744196e-07,1.0257865095942719e-05,4.005337973393056e-05,3.1777094106611166e-05,6.981908896099807e-06,5.3849902714639615e-06,1.4114658615457883e-06,3.6020100519944977e-06,2.222513741639888e-06,0.02907840502789014
48.2,0.004259801990554334,0.0007310195046549144,0.002442448703978354,0.0017007934630095985,0.0001653553501120775,0.0007317261374389828,0.0005818840004412932,0.00015589272985914939,0.00012281337229301891,4.495126093818632e-05,0.00019455333755356957,0.00015776676393549849,4.7729981035151136e-05,3.763213576551262e-05,1.1287419124772868e-06,9.356334406755266e-07,1.0233908237351509e-05,3.99451145244342e-05,3.1658232177822264e-05,6.93539723170386e-06,5.3473087851709436e-06,1.4080115428432504e-06,3.5922433843690077e-06,2.2141943987884586e-06,0.028994156205459757
48.25,0.0042545517600105645,0.0007310190231118744,0.0024345283572141368,0.0016940394569396231,0.00016517849481017199,0.0007296015355819597,0.0005796526165671775,0.0001548614455176947,0.00012196073999963296,4.4861119347046205e-05,0.00019401851576810527,0.00015717295710750815,4.741229570144681e-05,3.7369023033883856e-05,1.1181919690046495e-06,9.266759863517503e-07,1.021035645557041e-05,3.9836985627547904e-05,3.1539736548665596e-05,6.8892075323468725e-06,5.309897189565137e-06,1.4046288370676821e-06,3.5824769863720293e-06,2.2058958610675573e-06,0.02891022968392416
48.300000000000004,0.004249305504803189,0.0007310183293432383,0.002426633566676821,0.0016873124880904167,0.0001650052448384761,0.0007274812786723622,0.0005774288836637244,0.00015383751602920392,0.00012111444578451423,4.4772556266843695e-05,0.0001934844682360383,0.00015658102639764753,4.709688029160924e-05,3.710787363293048e-05,1.1077484100616698e-06,9.178106555230291e-07,1.0187204549495688e-05,3.972899448627185e-05,3.142160673569348e-05,6.843336215498512e-06,5.272752079667415e-06,1.4013186398611792e-06,3.572714535666348e-06,2.1976184124910744e-06,0.02882662395330391
48.35,0.004244063232032133,0.0007310173840403158,0.002418764262848351,0.00168061245643926,0.0001648355476560888,0.00072536537830034,0.0005752127885241858,0.00015282088577041946,0.00012027443987477257,4.468555095490905e-05,0.00019295120155065747,0.00015599097070984814,4.678371773307957e-05,3.684867217576826e-05,1.0974100858722503e-06,9.090364358086449e-07,1.016444737188352e-05,3.962114252183987e-05,3.1303842228198616e-05,6.7977803303822244e-06,5.23587072891726e-06,1.3980809968788197e-06,3.5629602410930014e-06,2.189362933649171e-06,0.028743337518516227
48.400000000000006,0.004238824948754438,0.0007310161484222897,0.0024109203762644523,0.0016739392622267758,0.00016466935125275845,0.0007232538458037493,0.0005730043178018252,0.00015181149955710113,0.00011944067290488665,4.46000828720591e-05,0.00019241872221317604,0.00015540278888392486,4.647279108552039e-05,3.659140339987943e-05,1.0871758599581998e-06,9.003523267215761e-07,1.0142079828746942e-05,3.951343114036346e-05,3.118644250959913e-05,6.752537581641669e-06,5.1992511153188505e-06,1.394915085302538e-06,3.55321873564268e-06,2.1811311756173725e-06,0.02866036889997678
48.45,0.004233590661984354,0.0007310145842316294,0.002403101837515985,0.0016672928059573947,0.00016450660414470036,0.0007211466922703594,0.0005708034580122892,0.00015080930264047639,0.00011861309591328395,4.4516131681023045e-05,0.00019188703663340075,0.00015481647969645324,4.616408353979334e-05,3.6336052166101895e-05,1.0770446090117144e-06,8.91757339561248e-07,1.0120096878599931e-05,3.9405861739359184e-05,3.1069407078712146e-05,6.707606320624792e-06,5.162891912633582e-06,1.391819241020278e-06,3.543494838930371e-06,2.17292565983375e-06,0.02857771663294404
48.5,0.004228360378693423,0.000731012653729534,0.002395308577250266,0.0016606729883997932,0.00016434725537043673,0.0007190439285400455,0.000568610195535951,0.0001498142407037173,0.00011779166033894783,4.443367724487584e-05,0.00019135615113039878,0.00015423204186163782,4.585757841694358e-05,3.608260345762601e-05,1.0670152227649337e-06,8.83250497302642e-07,1.0098493531565876e-05,3.929843571383094e-05,3.095273546984167e-05,6.662985504883473e-06,5.126792447259594e-06,1.3887910288702054e-06,3.5337932036468278e-06,2.1647492120034263e-06,0.028495379265646888
48.550000000000004,0.004223134105810573,0.000731010319691404,0.002387540526172389,0.001654079710587325,0.00016419125448665942,0.0007169455652069721,0.0005664245166202349,0.00014882625985844752,0.00011697631801805435,4.43526996254795e-05,0.00019082607193316372,0.00015364947403217333,4.555325916719221e-05,3.583104237899954e-05,1.0570866038550844e-06,8.748308344800372e-07,1.0077264848374951e-05,3.91911544615971e-05,3.083642727065797e-05,6.618674628096524e-06,5.0909526231745775e-06,1.3858273508663993e-06,3.524117915757403e-06,2.1566043094557894e-06,0.02841335535670224
48.6,0.0042179118502222,0.0007310075454023438,0.0023797976150465292,0.0016475128738184376,0.0001640385515641153,0.0007148516126217673,0.0005642464073819163,0.00014784530664127725,0.00011616702118063755,4.42731790819322e-05,0.00019029680518128046,0.00015306877480009804,4.5251109368936173e-05,3.558135415514054e-05,1.0472576676839757e-06,8.664973970639497e-07,1.0056405939280694e-05,3.908401938758529e-05,3.0720482136947754e-05,6.574673624110457e-06,5.055372818927795e-06,1.3829245850214387e-06,3.5144721464714987e-06,2.1484925064483773e-06,0.028331643472567697
48.650000000000006,0.004212693618772263,0.0007310042946526922,0.002372079774697221,0.0016409723796570643,0.00016388909718351402,0.0007127620808936812,0.0005620758538093969,0.00014687132801036504,0.0001153637224472816,4.419509606902512e-05,0.00018976835692558763,0.00015248994269763868,4.4951112727755e-05,3.533352413035766e-05,1.0375273422709676e-06,8.582492423302488e-07,1.0035911962930434e-05,3.897703190686537e-05,3.0604899803464154e-05,6.530982750079266e-06,5.0200537620652844e-06,1.3800787456809228e-06,3.5048579421943278e-06,2.1404141643965173e-06,0.02825024218568565
48.7,0.004207479418262367,0.0007310005317335828,0.0023643869360106392,0.001634458129933017,0.0001637428424314589,0.0007106769798927399,0.0005599128417649614,0.00014590427134200944,0.00011456637482584275,4.411843123570737e-05,0.0001892407331288398,0.00015191297619804856,4.465325307542563e-05,3.508753776737864e-05,1.0278945680990011e-06,8.500854387209362e-07,1.0015778125226968e-05,3.887019344625209e-05,3.048968009029533e-05,6.487602454705249e-06,4.984996387481713e-06,1.3772856555331785e-06,3.495276191985512e-06,2.1323685817751478e-06,0.02816915007362865
48.75,0.004202269255451855,0.0007309962214325335,0.002356719029935849,0.0016279700267423473,0.00016359973889640004,0.0007085963192518822,0.0005577573569870074,0.00014494408442726616,0.00011377493170819716,4.404316542355862e-05,0.000188713939666367,0.0001513378737164369,4.435751436894379e-05,3.4843380646385924e-05,1.0183582979536264e-06,8.420050656965037e-07,9.995999678219492e-06,3.876350544437684e-05,3.0374822904389197e-05,6.44453323828552e-06,4.950201686951236e-06,1.3745411197641577e-06,3.485726750979989e-06,2.124354454503661e-06,0.028088365719113786
48.800000000000004,0.004197063137057895,0.0007309913290290644,0.0023490759874860525,0.0016215079724477069,0.00016345973866461038,0.0007065201083690898,0.0005556093850922558,0.000143990715468594,0.00011298934686701737,4.396927966526981e-05,0.00018818798232673312,0.00015076463361059128,4.406388068955305e-05,3.46010384640602e-05,1.0089174967554957e-06,8.34007213580359e-07,9.976571919060791e-06,3.865696935020419e-05,3.026032823611149e-05,6.401775511621526e-06,4.915670557460552e-06,1.3718410940014134e-06,3.4762086485008534e-06,2.1163704656655376e-06,0.028007887710398437
48.85,0.004191861069755575,0.000730985820290345,0.00234145773973982,0.0016150718696786896,0.00016332279431618445,0.0007044483564095052,0.000553468911577939,0.00014304411307652793,0.000112209574452576,4.3896755183131776e-05,0.0001876628668123929,0.00015019325418179236,4.377233624178101e-05,3.436049703263141e-05,9.995711413871493e-07,8.260909833962485e-07,9.95749018906463e-06,3.8550586620045646e-05,3.0146196150960175e-05,6.359329460836595e-06,4.881403655935938e-06,1.3691818393099802e-06,3.4667202911457013e-06,2.1084157517977107e-06,0.027927714641433097
48.900000000000006,0.004186663060177982,0.0007309796614668701,0.0023338642178422986,0.0016086616213321528,0.00016318885892105967,0.0007023810723075359,0.000551335921823964,0.0001421042262663778,0.00011143556898957538,4.3825573387531806e-05,0.0001871385987403462,0.00014962373367562022,4.34828653524822e-05,3.412174227893684e-05,9.903182205153193e-07,8.182554867000492e-07,9.938749872892542e-06,3.844435871319849e-05,3.0032426776800765e-05,6.317194924776363e-06,4.847401267535418e-06,1.3665600590778745e-06,3.4572595909227764e-06,2.1004900476045148e-06,0.02784784511129631
48.95,0.004181469114916301,0.0007309728192881643,0.002326295353006421,0.0016022771305725374,0.00016305788603506062,0.0007003182647689524,0.0005492104010950583,0.00014117100445495593,0.0001106672853740056,4.3755715875458295e-05,0.0001866151836427918,0.00014905607028275426,4.319545246988868e-05,3.388476024348711e-05,9.811577344103426e-07,8.104998454077219e-07,9.92034639789319e-06,3.833828708640849e-05,2.9919020287212475e-05,6.275371290964114e-06,4.813663193901384e-06,1.3639730137818e-06,3.447823997636634e-06,2.0925934575182465e-06,0.027768277722824346
49.0,0.004176279240519898,0.0007309652609585146,0.0023187510765140837,0.001595918300832161,0.00016292982969596574,0.00069825994227297,0.0005470923345428895,0.0001402443974573289,0.00010990467887002748,4.368716442901332e-05,0.00018609262696777805,0.00014849026213976436,4.291008216266704e-05,3.364953707953901e-05,9.72088694764456e-07,8.028231916214443e-07,9.90227523360996e-06,3.823237318741551e-05,2.9805976881731178e-05,6.2338574150895635e-06,4.780188666687713e-06,1.3614186102155963e-06,3.438410470938929e-06,2.084725975917847e-06,0.027689011080798253
49.050000000000004,0.004171093443496415,0.0007309569541527322,0.002311231319717325,0.0015895850358115058,0.0001628046444195969,0.0006962061130743218,0.0005449817072081661,0.00013932435548359752,0.00010914770510688303,4.361990101393334e-05,0.0001855709340798524,0.0001479263073298954,4.2626739118982775e-05,3.341605905217591e-05,9.631101245109824e-07,7.952246674561955e-07,9.884531891464504e-06,3.812661844789103e-05,2.969329676393515e-05,6.192651567783712e-06,4.746976290352014e-06,1.358895461937941e-06,3.4290154650565257e-06,2.0768869918704173e-06,0.027610043790343444
49.1,0.004165911730311857,0.0007309478670119415,0.002303736014039487,0.0015832772394794936,0.00016268228519593172,0.0006941567852053223,0.0005428785040227173,0.0001384108291357024,0.00010839632007583202,4.35539077781179e-05,0.00018505011026070914,0.0001473642038838442,4.234540814557166e-05,3.318431253739545e-05,9.542210576464405e-07,7.877034248691139e-07,9.867111924615264e-06,3.8021024276110555e-05,2.9580980118432562e-05,6.151751411040803e-06,4.71402401670757e-06,1.3564029178227014e-06,3.419635001676144e-06,2.0690750159730947e-06,0.027531374456190777
49.150000000000006,0.00416073410739068,0.0007309379681393983,0.0022962650909763523,0.0015769948160737383,0.00016256270748523833,0.0006921119664779144,0.0005407827098115481,0.00013750376940425445,0.00010765048012711339,4.34891670501664e-05,0.00018453016070983424,0.00014680394978052822,4.206607416681757e-05,3.295428402120411e-05,9.454205390575764e-07,7.802586254939123e-07,9.850010927981602e-06,3.7915592049721896e-05,2.946902708787182e-05,6.111154005166101e-06,4.681329152138083e-06,1.3539410561324016e-06,3.4102648735163866e-06,2.0612877654713294e-06,0.027453001683165543
49.2,0.004155560581115888,0.0007309272265963354,0.002288818482097287,0.0015707376701007982,0.00016244586721423312,0.0006900716644857114,0.0005386943092948778,0.00013660312766539305,0.00010691014196693397,4.3425661337923e-05,0.00018401109054514938,0.00014624554294784825,4.1788722223837844e-05,3.272596009871942e-05,9.367076243552306e-07,7.728894404825339e-07,9.83322453841611e-06,3.7810323108971354e-05,2.935743775110407e-05,6.070855845631291e-06,4.6488883967717185e-06,1.3515106428328025e-06,3.400900967214416e-06,2.0535225935782974e-06,0.02737492407784959
49.25,0.004150391157829116,0.0007309156118978363,0.0022813961190463507,0.001564505706336403,0.00016233172077226087,0.0006880358866060219,0.0005366132870901532,0.00013570885567766767,0.00010617526265448111,4.336337332702955e-05,0.00018349290480365268,0.00014568898126344245,4.1513337473574856e-05,3.249932747327892e-05,9.280813797166585e-07,7.655950503559185e-07,9.816748435000368e-06,3.770521875073188e-05,2.9246212103578903e-05,6.030852927780815e-06,4.6166979133695585e-06,1.349113054996849e-06,3.3915396417738258e-06,2.04577711022286e-06,0.02729714025096832
49.300000000000004,0.004145225843830722,0.000730903094008737,0.002273997933543403,0.0015582988298256757,0.00016222022500749782,0.0006860046400018676,0.000534539627714044,0.00013482090557894615,0.00010544579959896166,4.330228587948666e-05,0.00018297560844205828,0.00014513426255543385,4.123990518789483e-05,3.227437295555643e-05,9.19540881737684e-07,7.583746448654672e-07,9.800578339433512e-06,3.760028022364406e-05,2.913535004095504e-05,5.99114083602173e-06,4.584753422284666e-06,1.3467501728371786e-06,3.3821780696124365e-06,2.038049760241073e-06,0.02721964881982513
49.35,0.004140064645379884,0.0007308896433395547,0.002266623857385202,0.0015521169458833414,0.00016211133722317714,0.0006839779316239883,0.0005324733155844173,0.00013393922988334814,0.000104721710556666,4.324238203222291e-05,0.00018245920633743352,0.00014458138460317064,4.0968410752693426e-05,3.205108346268557e-05,9.110852172956448e-07,7.512274228663267e-07,9.784710016478344e-06,3.749550872463048e-05,2.902485134675898e-05,5.951714853004665e-06,4.553050317657321e-06,1.344424246622749e-06,3.3728144535885197e-06,2.030340132966679e-06,0.027142448410127192
49.400000000000006,0.004134907568694679,0.0007308752307424451,0.0022592738224464733,0.0015459599600939162,0.00016200501517383705,0.0006819557682128337,0.0005304143350222886,0.0001330637814782021,0.0001040029536280559,4.318364499567209e-05,0.0001819437032878334,0.0001440303451379586,4.0698839667007666e-05,3.1829446017389915e-05,9.027134834236617e-07,7.441525922031378e-07,9.76913927442689e-06,3.739090539698164e-05,2.89147156847356e-05,5.912570083413509e-06,4.521583799082003e-06,1.3421377468746949e-06,3.363448073518847e-06,2.0226488815176296e-06,0.02706553765682961
49.45,0.004129754619952187,0.0007308598275071862,0.0022519477606809855,0.0015398277783118955,0.00016190121706159168,0.0006799381563005472,0.0005283626702537569,0.0001321945136210291,0.00010328948725487861,4.31260581523587e-05,0.00018142910401293378,0.00014348114184378744,4.043117754213518e-05,3.16094477471207e-05,8.94424787196347e-07,7.371493696084049e-07,9.753861965546409e-06,3.728647133013866e-05,2.880494259631436e-05,5.873701586362034e-06,4.490349012346969e-06,1.3398932073504896e-06,3.354079174056663e-06,2.0149772938714566e-06,0.026988915204064757
49.5,0.004124605805288571,0.0007308434053571903,0.0022446456041225935,0.0015337203066619173,0.0001617999015324243,0.0006779251022129351,0.0005263183054119156,0.000131331379936549,0.00010258127021730381,4.306960505549146e-05,0.00018091541315466133,0.00014293377235804903,4.016541010075955e-05,3.139107588320105e-05,8.862182456265342e-07,7.302169806130635e-07,9.738873986467568e-06,3.718220756121802e-05,2.8695531503371943e-05,5.835104510067747e-06,4.4593411925241755e-06,1.337693070267481e-06,3.3447087583962155e-06,2.007326705427171e-06,0.026912579704618647
49.550000000000004,0.004119461130799173,0.0007308259364455424,0.0022373672848862844,0.0015276374515389218,0.0001617010276725032,0.000675916612071426,0.0005242812245387455,0.00013047433441371257,0.00010187826163108595,4.3014269427565e-05,0.00018040263527782186,0.00014238823427224913,3.9901523176082646e-05,3.117431775997746e-05,8.780929855722209e-07,7.233546594683557e-07,9.724171278479418e-06,3.7078115078241105e-05,2.858648171622142e-05,5.796774222444968e-06,4.428555802678149e-06,1.3355395421680954e-06,3.3353383768949563e-06,1.9996980016588035e-06,0.026836529819580655
49.6,0.004114320602538608,0.0007308073933510663,0.002230112735169205,0.001521579119608299,0.00016160455500452008,0.0006739126917950196,0.0005222514115869881,0.0001296233314027573,0.00010118042094475047,4.296003515896978e-05,0.0001798907748707263,0.0001418445251327125,3.963950271096356e-05,3.09591608139782e-05,8.700481436524552e-07,7.165616490776164e-07,9.709749827700098e-06,3.697419482494927e-05,2.847779244650843e-05,5.7587064315226055e-06,4.397988661755008e-06,1.3334344672016978e-06,3.3259699867553715e-06,1.9920914072798887e-06,0.02676076421866045
49.650000000000006,0.0041091842265208465,0.0007307877490744176,0.0022228818872516696,0.001515545217806016,0.00016151044348405082,0.0006719133471022207,0.0005202288504219966,0.00012877832561228642,0.000100487707936803,4.290688630660997e-05,0.00017937983634581372,0.00014130264244128005,3.93793347570637e-05,3.074559258307826e-05,8.620828661705296e-07,7.098372009361499e-07,9.695605665098122e-06,3.6870447707008176e-05,2.8369462824459973e-05,5.720897290128583e-06,4.367636055786413e-06,1.3313792228617716e-06,3.3166059155222967e-06,1.9845066308687237e-06,0.026685281581325427
