Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(1),J_7s1/2(2),J_total_Ac_relativistic
51.85,0.003924285367862952,0.0006638486832180967,0.00234295095498804,0.0015522058895741924,0.00015312185010166822,0.0007002696515398141,0.0005427863976272815,0.00014643672436961432,0.00011175807145880012,4.319978750688436e-05,0.000190855190835427,0.0001524148670412517,4.7352191978437e-05,3.6272624618198074e-05,1.212299181031007e-06,9.82808539082014e-07,1.0814894997242322e-05,4.3915652389798104e-05,3.4816341797475604e-05,8.922918382343628e-06,6.770679495071433e-06,2.087295385116073e-06,7.136262393696549e-06,5.274959983085888e-06,8.922918382343628e-06,1.7257909653588067e-07,0.02707902493885888
51.900000000000006,0.003919838245845278,0.0006638477257811905,0.002336072990408284,0.0015464550373028524,0.0001529322265863313,0.0006984586627694865,0.0005408450558141378,0.00014553972841623722,0.00011103505138859433,4.310326255098715e-05,0.00019039231022392706,0.00015188008702687013,4.706042127812199e-05,3.603630774177603e-05,1.2017781529560326e-06,9.74044185298201e-07,1.0787258576623404e-05,4.381120475591562e-05,3.469486967795281e-05,8.867890852401338e-06,6.726525741553969e-06,2.081723852242044e-06,7.119293734229183e-06,5.256532617286116e-06,8.867890852401338e-06,1.7205905212424348e-07,0.027006290642700746
51.95,0.003915394240827007,0.0006638469927564268,0.0023292151586237556,0.0015407257544040852,0.00015274588959553417,0.000696650802378078,0.0005389099675490463,0.00014464866688972407,0.00011031704460196841,4.300819591269285e-05,0.00018992993772161767,0.00015134689409471145,4.677058375991767e-05,3.58016355369035e-05,1.1913557161489503e-06,9.653638080941739e-07,1.0760027763113418e-05,4.370685145128514e-05,3.457374969272083e-05,8.813225419207362e-06,6.6826767202782866e-06,2.0762401081673825e-06,7.102305591865824e-06,5.2381187981647425e-06,8.813225419207362e-06,1.7154774034152043e-07,0.026933816634705836
52.0,0.003910953357928884,0.0006638464523572526,0.0023223774103376164,0.0015350179655890114,0.00015256279763470982,0.000694846080907887,0.0005369811222121191,0.00014376349810170234,0.00010960401434742919,4.291457079500723e-05,0.00018946807900771789,0.0001508152872257754,4.6482665927327455e-05,3.556859597301626e-05,1.1810308810443656e-06,9.567665486556982e-07,1.0733197968757576e-05,4.360259392739529e-05,3.445298161424432e-05,8.758918896615004e-06,6.639129434390753e-06,2.0708458712581886e-06,7.085301922173774e-06,5.219722755222186e-06,8.758918896615004e-06,1.710453633810242e-07,0.0268616017924333
52.050000000000004,0.003906515602242648,0.0006638460731698564,0.0023155596962803966,0.0015293315957606592,0.00015238290958380704,0.0006930445087225249,0.0005350585090903289,0.00014288418066970342,0.00010889592415447335,4.282237054824639e-05,0.00018900673969558408,0.00015028526535559788,4.6196654380914645e-05,3.5337177110363285e-05,1.1708026686275013e-06,9.482515574855928e-07,1.070676464663703e-05,4.349843361627889e-05,3.4332565186926404e-05,8.704968243431065e-06,6.595881046453802e-06,2.0655424270473485e-06,7.06828792398548e-06,5.201350150813191e-06,8.704968243431065e-06,1.7055251223971406e-07,0.026789645008674833
52.1,0.003902080978831094,0.0006638458241502462,0.002308761967210877,0.001523666570014198,0.00015220618469464765,0.0006912460960082746,0.0005331421173790321,0.00014201067351486135,0.0001081927378313817,4.273157866902252e-05,0.00018854592533311293,0.00014975682737484002,4.591253581760607e-05,3.510736709931683e-05,1.1606701103197043e-06,9.398179943018345e-07,1.0680723290628184e-05,4.3394371931982207e-05,3.4212500132460054e-05,8.651370585395665e-06,6.552928903848742e-06,2.060330544324749e-06,7.05126983351534e-06,5.183007826814559e-06,8.651370585395665e-06,1.7007019346809055e-07,0.026717945190172225
52.150000000000006,0.0038976494927281183,0.000663845674621345,0.002301984173916947,0.0015180228136371554,0.00015203258258829583,0.0006894508527754415,0.0005312319361834749,0.00014114293585962756,0.00010749441946302991,4.2642178799233594e-05,0.00018808564140314376,0.00014922997212987157,4.5630297030000085e-05,3.487915417968729e-05,1.1506322478653522e-06,9.314650279369258e-07,1.0655069435119022e-05,4.329041027215038e-05,3.409278615573206e-05,8.59812323120573e-06,6.510270557430395e-06,2.0552104149470088e-06,7.0342546756619365e-06,5.164703505257919e-06,8.59812323120573e-06,1.6959965178791745e-07,0.02664650125563645
52.2,0.0038932211489387867,0.0006638455942701032,0.0022952262672164747,0.0015124002521096373,0.00015186206325244002,0.000687658788859703,0.0005293279545202892,0.0001402809272255047,0.000106800933408718,4.2554154725057405e-05,0.00018762589332386198,0.00014870469842335048,4.534992490567992e-05,3.465252668004367e-05,1.1406881332199922e-06,9.231918362383335e-07,1.0629798654682352e-05,4.3186550019671494e-05,3.397342295105592e-05,8.545223681917434e-06,6.4679037726709865e-06,2.050181619273985e-06,7.017249983670502e-06,5.146445459600149e-06,8.545223681917434e-06,1.691420244150447e-07,0.026575312133224154
52.25,0.0038887959524393834,0.0006638455531446278,0.0022884881979581494,0.0015067988111045275,0.00015169458703878693,0.0006858699139234494,0.0005274301613189709,0.0001394246074307956,0.00010611224430001548,4.2467490375949575e-05,0.0001871666864492013,0.00014818100501479652,4.507140642653109e-05,3.442747301703857e-05,1.1308368284394716e-06,9.149976059697444e-07,1.0604906563707535e-05,4.308279254431724e-05,3.3854410208492714e-05,8.492669633330773e-06,6.425826532835141e-06,2.0452431178900325e-06,7.000263499511575e-06,5.12824217280957e-06,8.492669633330773e-06,1.6869795371588888e-07,0.02650437675780946
52.300000000000004,0.003884373908177471,0.0006638455216513289,0.0022817699170223265,0.0015012184164876863,0.00015153011466046803,0.0006840842374571211,0.0005255385454233466,0.0001385739365883706,0.00010542831703862451,4.2382169823645904e-05,0.00018670802606924656,0.00014765889062116094,4.4794728668063894e-05,3.4203981694738464e-05,1.1210774055699065e-06,9.068815327129625e-07,1.0580388815994177e-05,4.297913920431801e-05,3.3735747620013065e-05,8.440458971243336e-06,6.3840370340502634e-06,2.040393269068088e-06,6.983302867815925e-06,5.110101996480091e-06,8.440458971243336e-06,1.682673236526968e-07,0.026433694068461223
52.35,0.003879955021071949,0.0006638454705520826,0.0022750713753218643,0.0014956589943181408,0.0001513686071894586,0.0006823017687805411,0.0005236530955930262,0.00013772887510345142,0.00010474911679425998,4.229817728116893e-05,0.00018624991741063635,0.00014713835391739108,4.451987879874052e-05,3.3982041303958986e-05,1.111408946538312e-06,8.988428207702503e-07,1.0556241104312732e-05,4.2875591347810995e-05,3.3617434885256035e-05,8.388589759747415e-06,6.342533672462779e-06,2.0356298703506036e-06,6.966375336077575e-06,5.09203282271424e-06,8.388589759747415e-06,1.6784922740427465e-07,0.026363263006410415
52.400000000000006,0.0038755392960131054,0.0006638453709614109,0.002268392523802944,0.0014901204708482583,0.0001512100260540088,0.0006805225170442392,0.0005217738005048404,0.00013688938367141076,0.00010407460900254529,4.221549710183864e-05,0.0001857923656369647,0.0001466193935369896,4.4246844079306365e-05,3.376164052160477e-05,1.1018305430437373e-06,8.908806830669471e-07,1.0532459159938446e-05,4.277215031410391e-05,3.349947171665351e-05,8.337060223024125e-06,6.301315023988367e-06,2.0309502217019467e-06,6.949487473221103e-06,5.074041778469141e-06,8.337060223024125e-06,1.6744215783085429e-07,0.02629308251355307
52.45,0.003871126737862681,0.0006638451943436784,0.0022617333134458922,0.0014846027725239242,0.00015105433303608766,0.0006787464912307742,0.0005199006487542667,0.0001360554232755901,0.00010340475936292629,4.213411377828756e-05,0.00018533537584918363,0.0001461020080725701,4.39756118621265e-05,3.354276811001462e-05,1.0923412964488324e-06,8.829943410542678e-07,1.0509038752166339e-05,4.266881743470367e-05,3.338185784371176e-05,8.285868721349176e-06,6.2603798174607344e-06,2.02635120696062e-06,6.932644917639904e-06,5.056134950983649e-06,8.285868721349176e-06,1.6704432419630167e-07,0.02622315153135348
52.5,0.00386671735145392,0.0006638449125103056,0.002255093695265985,0.001479105825984698,0.00015090149026883922,0.0006769737001560479,0.0005180336288568394,0.00013522695518513233,0.00010273953383660024,4.205401194148009e-05,0.00018487895308600424,0.00014558619607640672,4.3706169590526096e-05,3.3325412916311085e-05,1.082940317671733e-06,8.751830246121654e-07,1.048597568781564e-05,4.2565594034066935e-05,3.32645930162717e-05,8.235013722255638e-06,6.2197269022460126e-06,2.0218293897956787e-06,6.915852164514123e-06,5.0383171527940655e-06,8.235013722255638e-06,1.6665398396776502e-07,0.026153468999981302
52.550000000000004,0.0038623111415916314,0.0006638444976169985,0.00224847362031425,0.0014736295580639713,0.00015075146023405122,0.0006752041524706147,0.0005161727292495479,0.00013440394095283172,0.00010207889864446214,4.197517635973617e-05,0.00018442310232429822,0.0001450719560609799,4.3438504798135706e-05,3.3109563871755106e-05,1.0736267270782617e-06,8.674459719522412e-07,1.046326581073281e-05,4.2462481430040596e-05,3.3147677006608746e-05,8.1844937679921e-06,6.1793552116092165e-06,2.0173811200430624e-06,6.899112400621144e-06,5.020591735191958e-06,8.1844937679921e-06,1.662697116133882e-07,0.02608403385758334
52.6,0.0038579081130522453,0.0006638439221609952,0.0022418730396782617,0.0014681738957891151,0.0001506042057596364,0.0006734378566609862,0.0005143179382922219,0.00013358634241300032,0.0001014228202650672,4.189759193775929e-05,0.0001839678284794989,0.00014455928649951738,4.317260510824107e-05,3.2895209991105385e-05,1.0643996543744364e-06,8.597824295206953e-07,1.0440905001302412e-05,4.235948093397139e-05,3.303110961027671e-05,8.13430744056061e-06,6.139263723285465e-06,2.013002646145408e-06,6.882427392937913e-06,5.002960458987899e-06,8.13430744056061e-06,1.6589055515116384e-07,0.026014845039645195
52.650000000000006,0.0038535082705838685,0.0006638431589783291,0.00223529190448292,0.0014627387663816132,0.0001504596900171261,0.0006716748210509283,0.0005124692442689011,0.0001327741216793491,0.00010077126543260865,4.1821243715668786e-05,0.0001835131364060012,0.00014404818582652976,4.290845823313693e-05,3.2682340371982217e-05,1.0552582384993168e-06,8.521916519013523e-07,1.0418889175974857e-05,4.225659385047655e-05,3.2914890645648755e-05,8.084453325713133e-06,6.099451418816065e-06,2.0086902294180755e-06,6.865797435098475e-06,4.985423430346753e-06,8.084453325713133e-06,1.6551604201225443e-07,0.025945901478412955
52.7,0.0038491116189063464,0.0006638421812411078,0.002228730165891232,0.0014573240972571985,0.00015031787651917673,0.0006699150538027552,0.0005106266353891944,0.00013196724114288694,0.00010012420113491275,4.174611686803668e-05,0.0001830590308975621,0.00014353865243834263,4.264605197348585e-05,3.247094419423639e-05,1.0462016275183023e-06,8.446729017188777e-07,1.039721428681968e-05,4.215382147688122e-05,3.279901995215964e-05,8.034929977324312e-06,6.059917243254078e-06,2.0044402559880904e-06,6.849221353264431e-06,4.967979106795718e-06,8.034929977324312e-06,1.651460201787665e-07,0.02587720210237885
52.75,0.0038447181627113153,0.0006638409624548093,0.002222187775105076,0.0014519298160259697,0.00015017872911708832,0.0006681585629186146,0.0005087900997896238,0.00013116566346983366,9.948159461144854e-05,4.16721967029287e-05,0.0001826055166876998,0.0001430306846936228,4.238537421768083e-05,3.226101071932234e-05,1.0372289785169572e-06,8.372254495422844e-07,1.0375876321111933e-05,4.2051165102340864e-05,3.2683497387303875e-05,7.985735883540053e-06,6.02066006682346e-06,2.0002493424777507e-06,6.832696570317986e-06,4.950624374336649e-06,7.985735883540053e-06,1.6478038199552447e-07,0.02580874583593575
52.800000000000004,0.0038403279066622628,0.0006638394764555937,0.002215664683365961,0.0014465558504925082,0.000150042211998336,0.0006664053562417697,0.0005069596255349563,0.0001303693515995501,9.8843413351354e-05,4.159946866094987e-05,0.00018215259845009256,0.0001425242809139008,4.212641294121271e-05,3.205252928967615e-05,1.028339457495539e-06,8.298485737889174e-07,1.0354871300958238e-05,4.194862600668021e-05,3.256832282249473e-05,7.936869436028486e-06,5.981678650032908e-06,1.9961144318130294e-06,6.8162192246879715e-06,4.933354691533342e-06,7.936869436028486e-06,1.6441878607757147e-07,0.0257405315994168
52.85,0.003835940855394587,0.0006638376974076318,0.0022091608419557845,0.0014412021286559868,0.000149908289684114,0.0006646554414578756,0.0005051352006195237,0.00012957826874248363,9.820962509147799e-05,4.15279183142945e-05,0.00018170028079897736,0.00014201943938408872,4.1869156206041796e-05,3.184548932809814e-05,1.0195322392643856e-06,8.225415606291011e-07,1.0334195282967548e-05,4.184620545899181e-05,3.2453496137934144e-05,7.888328903534011e-06,5.9429716136029155e-06,1.9920328759178204e-06,6.799784337783301e-06,4.916164291487058e-06,7.888328903534011e-06,1.640605066161453e-07,0.025672558309738632
52.900000000000006,0.0038315570135156506,0.0006638355998004496,0.002202676202197569,0.001435868578710264,0.0001497769270268918,0.0006629088260962468,0.0005033168129685272,0.00012879237837812828,9.758019781443674e-05,4.145753136580051e-05,0.0001812485682895471,0.00014151615835299275,4.161359215997356e-05,3.163988033713974e-05,1.0108065073403308e-06,8.153037038916501e-07,1.0313844357969923e-05,4.1743904716047314e-05,3.2339017216684265e-05,7.840112410763125e-06,5.904537414369356e-06,1.9880025025044177e-06,6.783386022127143e-06,4.899046428808758e-06,7.840112410763125e-06,1.6370447598901287e-07,0.025604824881719765
52.95,0.0038271763856048426,0.0006638331584462891,0.0021962107154562044,0.0014305551290439808,0.00014964808920798358,0.0006611655175311232,0.000501504450439332,0.00012801164425300175,9.695509974668713e-05,4.1388293648008406e-05,0.00018079746541834816,0.00014101443603382235,4.135970903603904e-05,3.1435691898495305e-05,1.002161453844377e-06,8.081343049704996e-07,1.0293814650784996e-05,4.164172502058337e-05,3.2224885938164974e-05,7.79221792341951e-06,5.866374328087764e-06,1.984021663688777e-06,6.767017720983072e-06,4.881993656791636e-06,7.79221792341951e-06,1.633494904805003e-07,0.025537330229942718
53.0,0.003822798976213633,0.0006638303484774848,0.0021897643331391732,0.0014252617082406403,0.00014952174173512951,0.0006594255229829265,0.0004996981008227469,0.0001272360303786362,9.633429935661381e-05,4.132019112222454e-05,0.00018034697662367617,0.00014051427060469369,4.1107495151879023e-05,3.123291367239794e-05,9.935962794007769e-07,8.010326727326499e-07,1.0274102320039721e-05,4.153966759952944e-05,3.211110217132589e-05,7.744643239963739e-06,5.828480439788679e-06,1.9800892647478678e-06,6.750672469572718e-06,4.8649981201895795e-06,7.744643239963739e-06,1.629944888963514e-07,0.025470073270905395
53.050000000000004,0.0038184247898656325,0.0006638271453438569,0.0021833370066972712,0.0014199882450786857,0.0001493978504400901,0.000657688849519513,0.0004978977518442921,0.00012646550102958534,9.571776535263244e-05,4.125320987758893e-05,0.00017989710628597198,0.0001400156602091295,4.085693890913283e-05,3.103153539702018e-05,9.85110193037747e-07,7.93998123427679e-07,1.0254703558033303e-05,4.143773366224905e-05,3.19976657677576e-05,7.697385990410776e-06,5.790853642038493e-06,1.976204771995647e-06,6.734343167838401e-06,4.848051850944154e-06,7.697385990410776e-06,1.626388152489847e-07,0.02540305292521654
53.1,0.003814053831056652,0.0006638235248101199,0.002176928687625324,0.0014147346685315723,0.00014927638147625296,0.0006559555040574203,0.0004961033911654562,0.00012570002074144634,9.510546668130793e-05,4.1187336130147666e-05,0.00017944785872821652,0.00013951860295655433,4.060802879283128e-05,3.083154688787899e-05,9.767024120899735e-07,7.870299805990215e-07,1.0235614590645292e-05,4.133592439886621e-05,3.188457655501181e-05,7.650443642205652e-06,5.753491641152994e-06,1.972368199478161e-06,6.718022854962694e-06,4.831147057068551e-06,7.650443642205652e-06,1.622824068448634e-07,0.025336268119660024
53.150000000000006,0.0038096861042547564,0.000663819462953307,0.0021705393274628875,0.0014095009077678244,0.00014915730131625208,0.0006542254933631065,0.0004943150063849372,0.00012493955430889608,9.449737252548665e-05,4.112255622192964e-05,0.00017899923821632454,0.00013902309692278458,4.036075337079349e-05,3.0632938037245035e-05,9.683721621030457e-07,7.80127574997189e-07,1.0216831677281175e-05,4.1234240978746965e-05,3.177183433039486e-05,7.6038135129455825e-06,5.716391971105047e-06,1.9685800749634716e-06,6.70170497634441e-06,4.814276397712825e-06,7.6038135129455825e-06,1.6192586678424801e-07,0.02526971778899908
53.2,0.003805321613900329,0.0006638149361602115,0.0021641688777949506,0.0014042868921510957,0.0001490405767495999,0.000652498824054186,0.0004925325850398755,0.0001241840667837434,9.389345230244492e-05,4.1058856620027976e-05,0.00017855124895953828,0.00013852914015051538,4.011510129302842e-05,3.0435698813556682e-05,9.601186767399753e-07,7.73290244495111e-07,1.0198351110848435e-05,4.113268454920164e-05,3.165943885548451e-05,7.557492789455852e-06,5.679552014575255e-06,1.9648413865054722e-06,6.68538363429009e-06,4.797433239339372e-06,7.557492789455852e-06,1.615703851646694e-07,0.025203400877409174
53.25,0.0038009603644061237,0.0006638099211248422,0.0021578172902526212,0.0013990925512402117,0.00014892617488033167,0.0006507755026006573,0.0004907561146070703,0.00012343352347299474,9.329367566205067e-05,4.099622391568586e-05,0.00017810389511081938,0.00013803673064980186,3.987106129113998e-05,3.023981926083798e-05,9.519411976898484e-07,7.665173340056825e-07,1.0180169217754733e-05,4.103125623446542e-05,3.1547389851593934e-05,7.511478552486086e-06,5.642969030325372e-06,1.961153511659506e-06,6.66905381422255e-06,4.7806118884448324e-06,7.511478552486086e-06,1.612175010165604e-07,0.02513731633948533
53.300000000000004,0.0037966023601573268,0.0006638043948458959,0.002151484516513811,0.0013939178147892135,0.00014881406312466258,0.0006490555353261251,0.000488985582504187,0.00012268788993693555,9.269801248494072e-05,4.0934644823386986e-05,0.00017765718076724057,0.00013754586639853686,3.962862217773669e-05,3.00452894981213e-05,9.438389745786922e-07,7.598081954016134e-07,1.0162282357919115e-05,4.092995713500598e-05,3.143568699637408e-05,7.465767806083116e-06,5.606640185839375e-06,1.9575181321812325e-06,6.652711578742429e-06,4.7638077954237024e-06,7.465767806083116e-06,1.6086876294076373e-07,0.02507146314089861
53.35,0.0037922476055116156,0.0006637983346242454,0.002145170508303912,0.0013887626127473927,0.00014870420920865752,0.0006473389284090184,0.0004872209760909519,0.00012194713198722595,9.210643288071237e-05,4.0874106179950576e-05,0.00017721110997037645,0.0001370565453429242,3.938777284584537e-05,2.985209971887431e-05,9.358112648825514e-07,7.531621874375921e-07,1.014468692478655e-05,4.082878832719464e-05,3.1324329921703435e-05,7.420357510522839e-06,5.570562593983801e-06,1.9539371377018794e-06,6.63635422250492e-06,4.74701772256453e-06,7.420357510522839e-06,1.6052541172546863e-07,0.025005840258900645
53.400000000000006,0.0037878961047992147,0.000663791718060442,0.0021388752173964612,0.0013836268752593142,0.00014859658116591316,0.0006456256878837993,0.00048546228267033336,0.00012121121568501011,9.151890718612857e-05,4.0814594943630825e-05,0.0001767656867066926,0.00013656876539794703,3.914850226832864e-05,2.966024019043095e-05,9.278573338427273e-07,7.465786756747283e-07,1.012737934533595e-05,4.07277508633647e-05,3.1213318212967045e-05,7.375244617553173e-06,5.534733352294304e-06,1.9504125223952606e-06,6.619980381746236e-06,4.730239867737617e-06,7.375244617553173e-06,1.6018821079150927e-07,0.02494044668287547
53.45,0.003783547862322958,0.0006637845230522355,0.0021325985956138055,0.001378510532664841,0.00014849114733525283,0.0006439158196421694,0.0004837094894897136,0.0001204801073390412,9.093540596333858e-05,4.075609819322109e-05,0.00017632091490793475,0.00013608252444783283,3.891079949730693e-05,2.9469701253427165e-05,9.199764543831298e-07,7.400570324072173e-07,1.0110356080072115e-05,4.062684577226619e-05,3.110265140977552e-05,7.330426106617725e-06,5.499149583404108e-06,1.946946278991032e-06,6.603590093558849e-06,4.7134739350361106e-06,7.330426106617725e-06,1.5985747449426238e-07,0.024875281414987765
53.5,0.003779202882358343,0.0006637767277921075,0.00212634059482775,0.0013734135154991431,0.0001483878763584337,0.0006422093294342664,0.00048196258374204597,0.0001197537735038192,9.035589999811145e-05,4.069860312716252e-05,0.00017587679845151603,0.0001355978203465132,3.8674653663584126e-05,2.9280473321240442e-05,9.121679070295878e-07,7.335966365910747e-07,1.0093613622992479e-05,4.052607405991123e-05,3.099232900811994e-05,7.285899020696897e-06,5.463808475094112e-06,1.9435402946107476e-06,6.587184801749453e-06,4.696721145115202e-06,7.285899020696897e-06,1.5953324581455587e-07,0.024810343470787748
53.550000000000004,0.003774861169153592,0.0006637683107648222,0.002120101166960206,0.0013683357544927066,0.0001482867371778668,0.0006405062228698581,0.0004802215525670024,0.00011903218097774375,8.978036029808435e-05,4.0642097062657324e-05,0.00017543334116090363,0.0001351146509180801,3.8440053976077444e-05,2.90925468794339e-05,9.044309798309892e-07,7.271968737747883e-07,1.0077148501520637e-05,4.042543671078966e-05,3.088235046390523e-05,7.24166050042189e-06,5.4287073184655105e-06,1.9401962527898244e-06,6.570767308291966e-06,4.679984181336913e-06,7.24166050042189e-06,1.5921552442378886e-07,0.02474563187955006
53.6,0.003770522726929713,0.0006637592507449906,0.0021138802639838338,0.0013632771805713356,0.00014818769903434935,0.0006388065054195292,0.0004784863830521093,0.00011831529680128104,8.920875809102487e-05,4.058656743478665e-05,0.00017499054680600467,0.00013463301395723776,3.820698972125142e-05,2.890591248520457e-05,8.967649682820484e-07,7.208571360316701e-07,1.0060957276399761e-05,4.0324934689419954e-05,3.0772715197751644e-05,7.19770781518489e-06,5.393843542811576e-06,1.9369155457000198e-06,6.554341671869253e-06,4.66326707258526e-06,7.19770781518489e-06,1.5890446037320786e-07,0.02468114568417626
53.650000000000006,0.003766187559880553,0.0006637495267946517,0.0021076778379226654,0.0013582377248561412,0.00014809073146480968,0.0006371101824158597,0.00047675706223386993,0.00011760308825514365,8.864106482310621e-05,4.0532001795632976e-05,0.00017454841910355008,0.00013415290722974986,3.7975450262555445e-05,2.8720560766835574e-05,8.891691752474706e-07,7.145768218936505e-07,1.0045036541540494e-05,4.0224568942187206e-05,3.0663422600905165e-05,7.154038390083681e-06,5.359214745892977e-06,1.9336992000247684e-06,6.537913057556216e-06,4.646575018844349e-06,7.154038390083681e-06,1.586004682824782e-07,0.02461688394059553
53.7,0.0037618556721728627,0.0006637391182608676,0.002101493840852739,0.0013532173186635338,0.0001479958043000646,0.000635417259054602,0.00047503357709887805,0.00011689552285848551,8.807725215719731e-05,4.0478387813407196e-05,0.00017410696171747848,0.00013367432847288352,3.774542503986579e-05,2.8536482423152898e-05,8.816429108873031e-07,7.083553362862689e-07,1.0029382923819759e-05,4.012434039940885e-05,3.055447204205516e-05,7.110649827696324e-06,5.324818718495781e-06,1.930547819204112e-06,6.521487544070101e-06,4.629914170231983e-06,7.110649827696324e-06,1.5830424003196793e-07,0.024552845716668013
53.75,0.00375752706794635,0.0006637280047733349,0.002095328224902708,0.0013482158935051993,0.00014790288766258931,0.0006337277403958468,0.00047331591458491743,0.00011619256836710927,8.751729197116531e-05,4.042571327158025e-05,0.00017366617825931795,0.0001331972753958481,3.751690356893103e-05,2.8353668222985847e-05,8.741854925831899e-07,7.021920904645487e-07,1.0013993082828598e-05,4.0024249977558464e-05,3.044586287482073e-05,7.067539923874654e-06,5.290653462365669e-06,1.9274615439121475e-06,6.505071896958177e-06,4.613291373193068e-06,7.067539923874654e-06,1.580166406968466e-07,0.024489030090625145
53.800000000000004,0.0037532017513137424,0.0006637161662420105,0.002089180942254456,0.0013432333810880766,0.00014781195196429992,0.0006320416313651863,0.00047160406158205205,0.00011549419277168811,8.696115635619238e-05,4.0373966068019345e-05,0.00017322607228856715,0.00013272174568023062,3.728987544082173e-05,2.817210900463186e-05,8.667962448653022e-07,6.960865019494863e-07,9.998863710569243e-06,3.992429858157159e-05,3.033759444564072e-05,7.024706676968163e-06,5.2567172008590275e-06,1.924440031721519e-06,6.4886733174384445e-06,4.59671389844049e-06,7.024706676968163e-06,1.5773849450748012e-07,0.02442543614913171
53.85,0.003748879726360847,0.0006637035828547523,0.0020830519451437,0.0013382697133143262,0.00014772296790434812,0.0006303589367548713,0.000469898004933705,0.00011480036429600115,8.640881761510576e-05,4.0323134214128885e-05,0.00017278664731307545,0.0001322477369804271,3.7064330321383896e-05,2.7991795675325374e-05,8.594744993396844e-07,6.900379944648603e-07,9.983991531103465e-06,3.982448710715289e-05,3.0229666101784094e-05,6.9821482901328724e-06,5.22300838192132e-06,1.9214824560106527e-06,6.4722991772922574e-06,4.580189164038248e-06,6.9821482901328724e-06,1.5747031885546533e-07,0.024362062985155482
53.900000000000006,0.003744560997146606,0.0006636902350749756,0.002076941185860584,0.0013333248222812894,0.00014763590646692856,0.0006286796612249588,0.000468197731437724,0.00011411105139518113,8.586024826072043e-05,4.0273205833995876e-05,0.00017234790678942094,0.00013177524692406907,3.6840257950696034e-05,2.7812719210710438e-05,8.522195946157702e-07,6.840459978740799e-07,9.969373300156104e-06,3.972481644300227e-05,3.0122077199189892e-05,6.939863166634815e-06,5.1895256732862526e-06,1.9185875233380715e-06,6.4559567502785795e-06,4.56372446438783e-06,6.939863166634815e-06,1.5721211035812542e-07,0.02429890969591152
53.95,0.0037402455677031585,0.0006636761036393242,0.0020708486167502725,0.001328398640281449,0.00014755073891909855,0.0006270038093044587,0.00046650322784743954,0.00011342622275397704,8.531542101419602e-05,4.022416916354006e-05,0.0001719098541232884,0.0001313042731124472,3.6617648142530435e-05,2.7634870654317685e-05,8.450308762338812e-07,6.781099481168481e-07,9.955005804679525e-06,3.962528747287987e-05,3.001482710984979e-05,6.8978498983155145e-06,5.156267950075413e-06,1.9157535077899446e-06,6.439652950134243e-06,4.547326712806099e-06,6.8978498983155145e-06,1.5696327722134996e-07,0.02423597538111914
54.0,0.003735933442035899,0.0006636611695553555,0.002064774190213529,0.0013234910998023743,0.00014746743680861025,0.0006253313853924692,0.0004648144808727084,0.00011274584728502833,8.477430880340559e-05,4.017601254966861e-05,0.0001714724926698449,0.00013083481312092983,3.639649078381777e-05,2.745824111704486e-05,8.379076965924926e-07,6.72229287145401e-07,9.940885862386091e-06,3.952590107743351e-05,2.9907915228459216e-05,6.8561072476370815e-06,5.1232342752562066e-06,1.9129783002319792e-06,6.4233940845131405e-06,4.531002202887829e-06,6.8561072476370815e-06,1.5672274158074128e-07,0.024173259141657015
54.050000000000004,0.003731624624123535,0.0006636454140992419,0.0020587178587072943,0.0013186021335266681,0.0001473859719617551,0.0006236623937593093,0.00046313147718094833,0.00011206989412715324,8.42368847613182e-05,4.012872444943543e-05,0.00017103582573411473,0.00013036686449937818,3.6176775834115736e-05,2.728282177664149e-05,8.308494148751459e-07,6.664034628601735e-07,9.927010321257188e-06,3.94266581357205e-05,2.980134097808777e-05,6.81463412395932e-06,5.090423873676834e-06,1.9102594699782036e-06,6.407185633345029e-06,4.514756392611082e-06,6.81463412395932e-06,1.5648915562930527e-07,0.02411076007853883
54.1,0.0037273191179181507,0.0006636288188134857,0.0020526795747452574,0.0013137316743319068,0.0001473063164812208,0.0006219968385476455,0.0004614542033981626,0.00011139833264365017,8.37031222243943e-05,4.008229342920515e-05,0.00017059985657135316,0.00012990042477255764,3.595849332508142e-05,2.710860387719744e-05,8.238553969768923e-07,6.606319290447603e-07,9.913376059038191e-06,3.932755952636512e-05,2.9695103814652332e-05,6.7734295549108294e-06,5.057836100630232e-06,1.9075943361247175e-06,6.391032059135051e-06,4.498593715306069e-06,6.7734295549108294e-06,1.5626114173485858e-07,0.0240484772920648
