Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(3),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_6s1/2(2),J_total_Nd_relativistic
39.85,0.004828420159947187,0.001041716373462071,0.0014380146120432677,0.0011135547972773625,0.00022708928833814774,0.00040770098229868916,0.00032840440687682056,4.525991487684652e-05,3.8709728933979364e-05,5.354154390505871e-05,9.636815399038001e-05,7.760840715718701e-05,1.0606065298729436e-05,9.050969850643332e-06,9.050969850643332e-06,9.104095697774342e-06,1.3580638437639751e-05,1.059660830112187e-05,6.468435506711689e-07,0.02286326891358648
39.900000000000006,0.004818387212536437,0.0010404495337398764,0.0014305228559396402,0.0011071876323437723,0.00022692864498082444,0.000405547507064523,0.0003264854203806446,4.485511848438966e-05,3.8353969034702155e-05,5.351107888709472e-05,9.585850636197629e-05,7.715313145624805e-05,1.0510482823334547e-05,8.96715884480692e-06,8.96715884480692e-06,9.099194900694419e-06,1.3508721910468997e-05,1.0534302494988576e-05,6.46490530369992e-07,0.02277996651021676
39.95,0.004808370904578517,0.0010391769950072475,0.0014230722606211423,0.001100858655142544,0.00022676600771108979,0.0004034055688015892,0.0003245779123746769,4.4454253032645494e-05,3.800174164949661e-05,5.3480118057875165e-05,9.535155802906904e-05,7.670056937958869e-05,1.0415834844167498e-05,8.884185787882642e-06,8.884185787882642e-06,9.094207440739094e-06,1.343719290816365e-05,1.0472376280014204e-05,6.461319862016921e-07,0.022697049151040937
40.0,0.004798371236547731,0.0010378988084430052,0.0014156625999326546,0.0010945676348137197,0.00022660138342600814,0.0004012751121691999,0.0003226818179267519,4.405727758296056e-05,3.765300928365667e-05,5.344866211949386e-05,9.484729674008617e-05,7.625070596129056e-05,1.0322111574742616e-05,8.802041733330814e-06,8.802041733330814e-06,9.089133668309527e-06,1.3366055906983147e-05,1.0410835408097404e-05,6.457678525167952e-07,0.022614514676436433
40.050000000000004,0.004788388208734479,0.0010366150252464415,0.0014082936488498212,0.0010883143418135546,0.00022643477924075704,0.00039915608196267386,0.00032079707238013465,4.3664151648996983e-05,3.730773486379945e-05,5.3416711852655074e-05,9.434571025953133e-05,7.580352629071491e-05,1.0229303337624064e-05,8.720717836182952e-06,8.720717836182952e-06,9.083974098212386e-06,1.3295314160174425e-05,1.0349684135629963e-05,6.453978160577291e-07,0.022532360932553095
40.1,0.004778421821246246,0.001035325696631118,0.0014009651834753381,0.0010820985479085988,0.00022626620248296128,0.0003970484231153008,0.0003189236113540195,4.327483519148045e-05,3.696588173289585e-05,5.338426811481125e-05,9.384678636870744e-05,7.535901551279874e-05,1.0137400562917187e-05,8.640205351553211e-06,8.640205351553211e-06,9.078729375084769e-06,1.3224969241464837e-05,1.0288924650974672e-05,6.450215770221646e-07,0.02245058576828992
40.150000000000006,0.004768472074008576,0.0010340308738187778,0.0013936769810352111,0.0010759200261697686,0.00022609566068712073,0.0003949520807002547,0.00031706137074398883,4.2889288613011185e-05,3.662741364536177e-05,5.335133183833185e-05,9.335051286642503e-05,7.491715882833547e-05,1.0046393786763324e-05,8.560495633148614e-06,8.560495633148614e-06,9.073400226955409e-06,1.3155020741278324e-05,1.0228556692557226e-05,6.446391091012951e-07,0.022369187033450297
40.2,0.004758538966766064,0.0010327306080333736,0.0013864288198750128,0.0010697785509664352,0.0002259231615891308,0.0003928669999324631,0.00031521028672244,4.250747275293862e-05,3.629229476221036e-05,5.331790402870272e-05,9.285687756969804e-05,7.447794149424263e-05,9.956273649861708e-06,8.481580131806316e-06,8.481580131806316e-06,9.06798741092428e-06,1.308546614248665e-05,1.0168577390589572e-05,6.442507089222343e-07,0.022288162577814703
40.25,0.0047486224990833225,0.0010314249504952033,0.0013792204794561076,0.001063673897960501,0.00022574871312089391,0.00039079312617042536,0.00031337029573897285,4.2129348882297234e-05,3.596048964626315e-05,5.3283985762755675e-05,9.23658683144249e-05,7.404134882381538e-05,9.867030896040941e-06,8.403450394085043e-06,8.403450394085043e-06,9.062491655776318e-06,1.3016300885993926e-05,1.0108981344661215e-05,6.438567898974495e-07,0.02220751025104252
40.300000000000004,0.0047387226703459635,0.0010301139524151594,0.001372051740351871,0.0010576058441004877,0.00022557232340502113,0.0003887304049179868,0.0003115413345207448,4.17548786988042e-05,3.5631963257420454e-05,5.324957818692779e-05,9.187747295605751e-05,7.360736618696857e-05,9.77865637090065e-06,8.32609806093554e-06,8.32609806093554e-06,9.056913606736505e-06,1.2947518619308126e-05,1.0049760928056e-05,6.434575813157666e-07,0.02212722790362837
40.35,0.004728839479761579,0.0010287976649890854,0.001364922384243893,0.0010515741676156273,0.00022539400074962263,0.00038667878182606764,0.0003097233400727922,4.1384024321917516e-05,3.530668094798976e-05,5.3214682515549986e-05,9.139167937025769e-05,7.317597901046775e-05,9.691141020538994e-06,8.249514866469207e-06,8.249514866469207e-06,9.051253777480315e-06,1.2879111605023952e-05,9.990906789638551e-06,6.430529729054581e-07,0.02204731338924671
40.400000000000006,0.004718972926360702,0.0010274761393922393,0.001357832193918157,0.0010455786480099481,0.0002252137536431853,0.000384638202694344,0.0003079162496783156,4.101674828795328e-05,3.498460845807103e-05,5.31793000291645e-05,9.090847545354098e-05,7.274717277814964e-05,9.604475890375722e-06,8.17369263683707e-06,8.17369263683707e-06,9.04551251394144e-06,1.281107125223123e-05,9.932408507205582e-06,6.426426292305848e-07,0.021967764568542148
40.45,0.0047091230089977894,0.0010261494267738641,0.0013507809532612187,0.0010396190660563781,0.00022503159074953723,0.0003826086134728883,0.00030612000089893577,4.06530135452628e-05,3.466571191099926e-05,5.314343207287084e-05,9.042784912390999e-05,7.232093303113442e-05,9.518652124073889e-06,8.09862328922322e-06,8.09862328922322e-06,9.039689973460484e-06,1.27433887234203e-05,9.874255333626794e-06,6.422262815150067e-07,0.021888579313911995
40.5,0.004699289726352181,0.0010248175782518615,0.0013437684472563563,0.0010336952037908384,0.0002248475209028967,0.00038058996026376274,0.00030433453157491437,4.029278344946706e-05,3.434995780884217e-05,5.3107080054699806e-05,8.994978832147544e-05,7.189724536802908e-05,9.433660962555178e-06,8.024298830947465e-06,8.024298830947465e-06,9.033786121486386e-06,1.2676055563292012e-05,9.816436969796487e-06,6.418039616492035e-07,0.021809755514441465
40.550000000000004,0.004689473076929071,0.0010234806449075688,0.001336794461979718,0.0010278068445063523,0.00022466155310300558,0.00037858218932257165,0.00030255977982534497,3.993602175874929e-05,3.4037313027953526e-05,5.307024544401521e-05,8.947428100906713e-05,7.147609544512387e-05,9.349493743097307e-06,7.95071135866387e-06,7.95071135866387e-06,9.027800746498995e-06,1.2609064294423115e-05,9.758944296840302e-06,6.413759852584429e-07,0.02173129108016305
40.6,0.004679673059060477,0.0010221386777806395,0.0013298587845964557,0.0010219537727471568,0.0002244736965103454,0.00037658524705997217,0.00030079568404831384,3.958269262920427e-05,3.372774481458094e-05,5.303292976994289e-05,8.900131517283395e-05,7.105746897658164e-05,9.266141898495105e-06,7.877853057633854e-06,7.877853057633854e-06,9.021733492204837e-06,1.2542408928013756e-05,9.70177000419368e-06,6.409426864216179e-07,0.02165318394520045
40.650000000000006,0.004669889670906192,0.0010207917278640202,0.0013229612033568371,0.0010161357743028142,0.00022428396044143472,0.0003745990800431403,0.0002990421829210274,3.923276061024321e-05,3.34212207805269e-05,5.2995134619826635e-05,8.853087882283264e-05,7.06413517346199e-05,9.183596956262014e-06,7.805716201046529e-06,7.805716201046529e-06,9.015583904510823e-06,1.2476085345602673e-05,9.644909059672197e-06,6.405041065212132e-07,0.02157543206984269
40.7,0.004660122910454759,0.0010194398460990307,0.0013161015075923606,0.00101035263620234,0.0002240923543642075,0.0003726236349972002,0.0002972992153999141,3.8886190640054734e-05,3.3117708898863596e-05,5.2956861637710683e-05,8.806295999360655e-05,7.022772954968671e-05,9.101850537846067e-06,7.734293149355635e-06,7.734293149355635e-06,9.009351489435793e-06,1.2410091518991768e-05,9.588358981646454e-06,6.400598833504512e-07,0.021498033441825888
40.75,0.00465037277552442,0.001018083083370539,0.0013092794877118442,0.001004604146708326,0.0002238988878934703,0.000370658858806609,0.00029556672072069334,3.854294804111981e-05,3.281717749969947e-05,5.2918112522848377e-05,8.759754674475244e-05,6.981658831062863e-05,9.020894357832923e-06,7.663576349600608e-06,7.663576349600608e-06,9.003035777091886e-06,1.2344427549706689e-05,9.53211989070824e-06,6.396094354375206e-07,0.02142098607694095
40.800000000000004,0.0046406392637640724,0.0010167214905022325,0.001302494935197513,0.0009988900953110777,0.00022370357078643806,0.0003687046985165045,0.0002938446383984185,3.820299851578118e-05,3.251959526599791e-05,5.2878889028236605e-05,8.713462716147646e-05,6.94079139648515e-05,8.940720223110591e-06,7.593558334681477e-06,7.593558334681477e-06,8.996636386245006e-06,1.2279095524950709e-05,9.476194337306823e-06,6.391523110633484e-07,0.021344288018735603
40.85,0.004630922372654236,0.001015355118251987,0.0012957476426010768,0.00099321027272276,0.00022350641293834698,0.00036676110133401405,0.00029213290822749203,3.7866308141866074e-05,3.222493122944704e-05,5.283919295917576e-05,8.667418935513837e-05,6.900169251847297e-05,8.861320031973755e-06,7.524231722561105e-06,7.524231722561105e-06,8.990153083802181e-06,1.2214099202855515e-05,9.420586921137347e-06,6.386884459637882e-07,0.02126793733688342
40.900000000000006,0.004621222099507986,0.0010139840173073252,0.0012890374035397882,0.0009875644708715406,0.00022330742437814315,0.00036482801462952224,0.00029043147028165044,3.7532843368361115e-05,3.1933154766379516e-05,5.2799026171854615e-05,8.621622146378296e-05,6.859791003646568e-05,8.782685773151192e-06,7.455589215374814e-06,7.455589215374814e-06,8.983585833893945e-06,1.2149443554523416e-05,9.365303735946665e-06,6.382181407294696e-07,0.021191932123975327
40.95,0.004611538441471926,0.0010126082382809713,0.001282364012692505,0.000981952482895755,0.00022310661526424666,0.0003629053859379045,0.0002887402649139268,3.720257101113993e-05,3.164423559374273e-05,5.275839057196003e-05,8.576071165265989e-05,6.819655264279147e-05,8.704809524747361e-06,7.387623598436178e-06,7.387623598436178e-06,8.97693483200488e-06,1.2085134202596986e-05,9.310351688336389e-06,6.377417802410512e-07,0.021116270490983646
41.0,0.004601871395527117,0.001011227831706494,0.0012757272657957306,0.0009763741031380668,0.0002229039958803891,0.00036099316295971977,0.0002870592327565826,3.687545824874138e-05,3.1358143765117534e-05,5.271728811331088e-05,8.530764811472966e-05,6.779760652052483e-05,8.627683453096632e-06,7.3203277391366645e-06,7.3203277391366645e-06,8.970200520799735e-06,1.202117680479786e-05,9.255737749747073e-06,6.372595167662321e-07,0.021040950562147262
41.050000000000004,0.004592220958490033,0.0010098428480340412,0.0012691269596396535,0.0009708291271396448,0.00022269957663152424,0.0003590912935623691,0.0002853883147210171,3.6551472618199e-05,3.107484966678595e-05,5.267572079651593e-05,8.485701907115709e-05,6.740105791196625e-05,8.551299811537652e-06,7.253694585747301e-06,7.253694585747301e-06,8.963383585805113e-06,1.1957576435289957e-05,9.201468206121347e-06,6.367711689287421e-07,0.02096597047018527
41.1,0.00458258712701351,0.0010084533376261626,0.0012625628920641806,0.0009653173516343493,0.00022249336803981058,0.0003571997257812182,0.00028372745199765084,3.6230582010920514e-05,3.079432401384679e-05,5.263369066765532e-05,8.440881277179154e-05,6.700689311874484e-05,8.475650939122848e-06,7.1877171661395915e-06,7.1877171661395915e-06,8.956484930814691e-06,1.1894337016490617e-05,9.147547969289426e-06,6.362764224430905e-07,0.020891328352454434
41.150000000000006,0.004572969897587675,0.0010070593507537189,0.0012560348619549523,0.0009598385745429189,0.00022228538074066438,0.00035531840782068177,0.0002820765860557825,3.591275466861627e-05,3.0516537846378143e-05,5.259119981698514e-05,8.39630174956332e-05,6.661509850190974e-05,8.400729259284917e-06,7.122388586451079e-06,7.122388586451079e-06,8.949505634644308e-06,1.1831460849164376e-05,9.093980008016149e-06,6.357751855539432e-07,0.020817022348152817
41.2,0.004563369266540899,0.0010056609375918796,0.0012495426692393653,0.0009543925949671797,0.00022207562547888287,0.000353447288055277,0.0002804356586434251,3.5597959179277296e-05,3.024146252564727e-05,5.254825037766495e-05,8.351962155128728e-05,6.622566048201192e-05,8.32652727848764e-06,7.057702029727471e-06,7.057702029727471e-06,8.942446892516164e-06,1.1768948279794677e-05,9.040764945593155e-06,6.352678294325514e-07,0.020743050596311593
41.25,0.0045537852300407255,0.0010042581482162026,0.0012430861148825737,0.0009489792131842522,0.000221864113104836,0.0003515863150306389,0.0002788046117871152,3.528616447320083e-05,2.9969069730365962e-05,5.2504844524507595e-05,8.307861327740428e-05,6.583856553917544e-05,8.253037584890751e-06,6.99365075457641e-06,6.99365075457641e-06,8.9353099467473e-06,1.1706797532201722e-05,8.987900856015478e-06,6.3475512044865e-07,0.020669411234333326
41.300000000000004,0.00454421778409481,0.0010028510325987997,0.0012366650008834939,0.0009435982306407763,0.000221650854570726,0.0003497354374645042,0.00027718338779170095,3.497733981906396e-05,2.9699331452991882e-05,5.246098447275125e-05,8.263998104310856e-05,6.545380021316027e-05,8.18025284705966e-06,6.9302280938692035e-06,6.9302280938692035e-06,8.928096012425374e-06,1.164500471628695e-05,8.935383273602585e-06,6.342378744660498e-07,0.020596102397169712
41.35,0.004534666924551856,0.0010014396406045844,0.0012302791302708027,0.000938249449947146,0.00022143586092691415,0.0003478946042476622,0.0002755719292401079,3.467145482004433e-05,2.9432219996074853e-05,5.241667247685312e-05,8.220371324841485e-05,6.507135110341723e-05,8.108165812748398e-06,6.8674274535242906e-06,6.8674274535242906e-06,8.920806204278217e-06,1.1583564011901101e-05,8.883205412967646e-06,6.337165714148278e-07,0.020523122217577325
41.400000000000006,0.0045251326471025385,0.0010000240219876007,0.0012239283070989218,0.0009329326748717487,0.00022121914331831274,0.00034606376444487033,0.0002739701789930802,3.436847940998677e-05,2.9167707968647195e-05,5.237191082930458e-05,8.176979832463277e-05,6.469120486913555e-05,8.036769307779707e-06,6.8052423114010705e-06,6.8052423114010705e-06,8.913441470931928e-06,1.1522468011432532e-05,8.831358579023496e-06,6.331912007505311e-07,0.020450468827911312
41.45,0.004515614947280443,0.0009986042263874328,0.0012176123364440097,0.0009276477103352257,0.00022100071298084272,0.00034424286729574166,0.0002723780801889035,3.4068383849616554e-05,2.8905768282658472e-05,5.232670185946738e-05,8.133822473476139e-05,6.431334822928581e-05,7.966056235039931e-06,6.743666216325406e-06,6.743666216325406e-06,8.906002542205755e-06,1.146170819196361e-05,8.779832731599498e-06,6.326614368837826e-07,0.020378140363522902
41.5,0.004506113820462982,0.000997180303325693,0.0012113310243999356,0.0009223943624047337,0.00022078058123795472,0.0003424318622155963,0.0002707955762431036,3.377113872279725e-05,2.8646374149452966e-05,5.228104793243059e-05,8.09089809738726e-05,6.393776796265757e-05,7.896019573597656e-06,6.682692787258055e-06,6.682692787258055e-06,8.898489894060086e-06,1.1401275477710313e-05,8.728617157346266e-06,6.321270016512241e-07,0.02030613496725786
41.550000000000004,0.004496629261872326,0.0009957523022025886,0.0012050841780742588,0.0009171724382882245,0.0002205587594972135,0.0003406306987962851,0.00026922261084812594,3.34767149328338e-05,2.83894990762903e-05,5.223495144788801e-05,8.048205556948523e-05,6.356445090789429e-05,7.826652377946443e-06,6.622315712607073e-06,6.622315712607073e-06,8.890903734389625e-06,1.1341160846652287e-05,8.677701193734871e-06,6.315879378890951e-07,0.020234450794191054
41.6,0.004487161266576325,0.0009943202722935663,0.001198871605584203,0.0009119817463287374,0.00022033525924694452,0.00033883932680698193,0.00026765912797299565,3.318508369881974e-05,2.8135116862908237e-05,5.218841483903576e-05,8.005743708192971e-05,6.319338396352583e-05,7.75794777736234e-06,6.562528749673904e-06,6.562528749673904e-06,8.883244011161132e-06,1.1281355932202961e-05,8.627074946576445e-06,6.310445844903096e-07,0.02016308601579339
41.650000000000006,0.004477709829489425,0.0009928842627460297,0.0011926931160526181,0.0009068220959986962,0.00022011009205294142,0.0003370576961949443,0.0002661050718629549,3.289621655202765e-05,2.7883201598126844e-05,5.214144057148967e-05,7.963511410470293e-05,6.282455408799851e-05,7.689898975358066e-06,6.503325724212519e-06,6.503325724212519e-06,8.875510442576965e-06,1.1221853571609271e-05,8.576729943716411e-06,6.304972621919054e-07,0.0200920388231519
41.7,0.0044682749453735906,0.0009914443225761355,0.0011865485196039533,0.0009016932978942294,0.00021988326955523445,0.0003352857570862471,0.0002645603870390846,3.261008533234337e-05,2.763372765649432e-05,5.209403114222233e-05,7.921507526481484e-05,6.245794829970444e-05,7.622499249208614e-06,6.444700530072333e-06,6.444700530072333e-06,8.86770256715027e-06,1.116264825738074e-05,8.526659673192524e-06,6.299458974608893e-07,0.02002130742935557
41.75,0.004458856608839215,0.0009900005006656597,0.0011804376273602123,0.0008965951637294923,0.0002196548034649177,0.0003335234597864846,0.00026302501829790335,3.232666218474213e-05,2.7386669694972944e-05,5.204618907851935e-05,7.879730922312497e-05,6.209355367700842e-05,7.555741949516938e-06,6.386647128888526e-06,6.386647128888526e-06,8.859819809946092e-06,1.1103736456036278e-05,8.476859963699535e-06,6.293898666351754e-07,0.01995089007137417
41.800000000000004,0.0044494548143460344,0.000988552845758939,0.0011743602514369162,0.0008915275063310095,0.0002194247055610355,0.0003317707547814455,0.00026149891071095075,3.20459195558071e-05,2.7142002649665527e-05,5.199791693695473e-05,7.838180467467014e-05,6.173135735827337e-05,7.489620499785751e-06,6.329159549779987e-06,6.329159549779987e-06,8.851861559900847e-06,1.104511676919206e-05,8.427329177937096e-06,6.288281893612923e-07,0.019880785011563883
41.85,0.004440069556204046,0.000987101406459883,0.0011683162049390635,0.0008864901396320301,0.0002191929876875263,0.0003300275927377603,0.000259982009624352,3.176783019028955e-05,2.689970173258146e-05,5.194921730238496e-05,7.796855034898242e-05,6.1371346541883e-05,7.42412839596067e-06,6.272231889014109e-06,6.272231889014109e-06,8.8438272521817e-06,1.0986789924653396e-05,8.378068204370517e-06,6.282599548582994e-07,0.019810990538524066
41.900000000000006,0.004430700828574402,0.0009856462312290563,0.00116230530195708,0.00088148287866689,0.00021895966175022335,0.0003282939245035183,0.00025847426065836297,3.1492367127709516e-05,2.6659742428441563e-05,5.190009278696156e-05,7.755753501039622e-05,6.101350848626031e-05,7.359259205912297e-06,6.215858309600276e-06,6.215858309600276e-06,8.835716449060846e-06,1.0928758598730668e-05,8.329080248972868e-06,6.276847035572891e-07,0.01974150496675966
41.95,0.00442134862547033,0.000984187368380831,0.0011563273575627795,0.0008765055395653974,0.00021872473971391176,0.00032656970110886164,0.0002569756097069009,3.121950369899761e-05,2.6422100491522078e-05,5.185054602916183e-05,7.714874745834558e-05,6.065783050988177e-05,7.295006568830094e-06,6.160033040779795e-06,6.160033040779795e-06,8.827528912797534e-06,1.0871027084410032e-05,8.280370444401361e-06,6.271025160167189e-07,0.01967232663470805
42.0,0.004412012940758028,0.0009827248660806067,0.001150382187805311,0.0008715579395472227,0.0002184882335994405,0.00032485487376654834,0.00025548600293705547,3.0949213523176236e-05,2.6186751942536316e-05,5.180057969283746e-05,7.674217652764938e-05,6.0304299991284754e-05,7.2313641945076364e-06,6.104750377387985e-06,6.104750377387985e-06,8.819264664547949e-06,1.081360083221042e-05,8.231945308530104e-06,6.265137610147003e-07,0.01960345390115016
42.050000000000004,0.0044026937681575645,0.0009812587723420998,0.0011444696097071133,0.0008666398969163086,0.0002182501554808889,0.00032314939387249176,0.00025400538678858507,3.0681470504080656e-05,2.5953673065554297e-05,5.1750196466280796e-05,7.633781108878527e-05,5.995290436906774e-05,7.16832586250831e-06,6.050004679074923e-06,6.050004679074923e-06,8.810924024328244e-06,1.0756485900569275e-05,8.1838120961355e-06,6.259186943727776e-07,0.019534885140592935
42.1,0.004393391101243788,0.000979789135024698,0.0011385894412598695,0.000861751231055295,0.00021801051748278704,0.00032145321300627443,0.0002525337079733972,3.041624882711913e-05,2.5722840404959598e-05,5.169939906130838e-05,7.59356400481516e-05,5.960363114188183e-05,7.105885421210183e-06,5.99579036938278e-06,5.99579036938278e-06,8.80250762847136e-06,1.0699688359596873e-05,8.135978095804833e-06,6.25317208275589e-07,0.019466618738526006
42.150000000000006,0.004384104933447208,0.0009783160018308798,0.0011327415014204525,0.0008568917624199517,0.00021776933177738842,0.0003197662829316338,0.00025107091347501096,3.0153522956071138e-05,2.5494230762442605e-05,5.16481902123614e-05,7.553565234831629e-05,5.92564678684119e-05,7.044036786739068e-06,5.942101934689626e-06,5.942101934689626e-06,8.794016422742477e-06,1.0643213695442072e-05,8.088449928092634e-06,6.247089224235947e-07,0.01939865308731014
42.2,0.004374835258054907,0.0009768394203037,0.0011269256101068827,0.0008520613125336356,0.00021752661058199523,0.00031808855559692703,0.00024961695054800736,2.9893267629924258e-05,2.526782119403052e-05,5.1596572675623006e-05,7.513783696825408e-05,5.8911402167347946e-05,6.982773941808822e-06,5.888933923041276e-06,5.888933923041276e-06,8.785451631181556e-06,1.0587066262049894e-05,8.04123290024135e-06,6.240935621615259e-07,0.0193309865829701
42.25,0.004365582068211415,0.0009753594378243383,0.001121141588194275,0.0008472597039817526,0.00021728236615633446,0.0003164199831355672,0.00024817176671746154,2.963545785974806e-05,2.5043589007152697e-05,5.154454922815179e-05,7.47421829235705e-05,5.8568421717344685e-05,6.922090934495897e-06,5.8362809429022155e-06,5.8362809429022155e-06,8.776814702675059e-06,1.0531248822845979e-05,7.994330467520651e-06,6.234713625313017e-07,0.019263617622691416
42.300000000000004,0.004356345356919606,0.0009738761016097098,0.0011153892575107927,0.0008424867604062424,0.0002170366107999847,0.00031476051786643835,0.00024673530977836235,2.9380068925605478e-05,2.4821511757741664e-05,5.149212266703152e-05,7.434867926671426e-05,5.822751425697058e-05,6.861981876982057e-06,5.784137661864733e-06,5.784137661864733e-06,8.768107239065299e-06,1.0475762217290126e-05,7.947743841988317e-06,6.228432087866885e-07,0.01919654460266657
42.35,0.004347125117041592,0.0009723894587101394,0.0011096684408336047,0.0008377423065000769,0.0002167893568498528,0.0003131101122942864,0.0002453075277950178,2.9127076373500834e-05,2.460156724736908e-05,5.143929580853662e-05,7.395731508717808e-05,5.7888667584646314e-05,6.80244094430288e-06,5.732498805359824e-06,5.732498805359824e-06,8.759330910132824e-06,1.0420605177025292e-05,7.901471777174636e-06,6.222103914873114e-07,0.019129765916171385
42.400000000000006,0.004337921341299593,0.0009708995560070937,0.0011039789618848342,0.0008330261680017692,0.00021654061667769929,0.000311468719110085,0.00024388836910044454,2.887645601236371e-05,2.438373352041583e-05,5.138607148731308e-05,7.356807951168785e-05,5.755186955857297e-05,6.743462373140762e-06,5.681359155414951e-06,5.681359155414951e-06,8.750487361902877e-06,1.036577430443108e-05,7.855510543010719e-06,6.215741133784946e-07,0.019063279952193427
42.45,0.004328734022276835,0.0009694064402109766,0.0010983206453275217,0.0008283381716899069,0.00021629040268771217,0.0003098362911913814,0.00024247778229574663,2.8628183911069124e-05,2.416798886127667e-05,5.133245255557469e-05,7.318096170438267e-05,5.721710809665234e-05,6.685040460699642e-06,5.630713549501991e-06,5.630713549501991e-06,8.741578125333349e-06,1.0311264213775268e-05,7.809854090488667e-06,6.209350587662543e-07,0.018997085095234338
42.5,0.004319563152418412,0.0009679101578589808,0.0010926933167615775,0.0008236781453776921,0.00021603872731412827,0.00030821278160261714,0.0002410757162494784,2.8382236395492472e-05,2.3954311791598024e-05,5.127844188231424e-05,7.279595086698468e-05,5.688437117639943e-05,6.62716956369351e-06,5.5805568795130745e-06,5.5805568795130745e-06,8.732604532484636e-06,1.0257067822832252e-05,7.7644943912164e-06,6.202932935561398e-07,0.01893117972678509
42.550000000000004,0.004310408724032178,0.0009664107553129987,0.0010870968027197447,0.0008190459179075033,0.00021578560301890133,0.00030659814359542824,0.0002396821200969961,2.8138590045599708e-05,2.374268106754928e-05,5.122404235252944e-05,7.241303623896128e-05,5.6553646834850085e-05,6.569844097474042e-06,5.530884090894149e-06,5.530884090894149e-06,8.72356764674806e-06,1.0203176771709856e-05,7.719421924230107e-06,6.196485355900443e-07,0.018865562228460322
42.6,0.004301270729289616,0.000964908278757592,0.0010815309306635643,0.0008144413191454745,0.00021553104228941644,0.0003049923306089243,0.0002382969432397973,2.7897221692571978e-05,2.353307567712687e-05,5.116925686646342e-05,7.203220709768021e-05,5.622492316846504e-05,6.5130585353131485e-06,5.48169018195525e-06,5.48169018195525e-06,8.714468212664767e-06,1.0149581936465369e-05,7.67462627199792e-06,6.190005879602046e-07,0.018800230986200882
42.650000000000006,0.0042921491602267055,0.0009634027741980143,0.001075995528979335,0.0008098641799760834,0.00021527505763624952,0.0003033952962699441,0.0002369201353448457,2.7658108415963925e-05,2.3325474837490465e-05,5.111408833885951e-05,7.165345275855767e-05,5.589818833303179e-05,6.4568074078456735e-06,5.432970203364278e-06,5.432970203364278e-06,8.705306629391634e-06,1.009627399849924e-05,7.630096780144796e-06,6.183496273601273e-07,0.018735184394665184
42.7,0.004283044008744802,0.000961894287458293,0.0010704904269740886,0.0008053143322967656,0.00021501766159097194,0.0003018069943932931,0.00023555164634388742,2.742122754089612e-05,2.3119857992331537e-05,5.105853969823024e-05,7.127676257520184e-05,5.5573430543567044e-05,6.40108530266657e-06,5.384719257818376e-06,5.384719257818376e-06,8.696082950087836e-06,1.0043244027089175e-05,7.585823231482061e-06,6.176961411237907e-07,0.018670420861070923
42.75,0.004273955266611495,0.0009603828641793626,0.0010650154548715544,0.0008007916090125368,0.00021475886670399878,0.00030022737898195766,0.00023419142643275236,2.7186556635280167e-05,2.291620480927309e-05,5.100261388614022e-05,7.090212593955075e-05,5.525063807421975e-05,6.345886864065493e-06,5.336932499873949e-06,5.336932499873949e-06,8.686796907548615e-06,9.990484031944794e-06,7.541796484608466e-06,6.170405454029944e-07,0.01860593880820896
42.800000000000004,0.004264882925461477,0.0009588685498172541,0.0010595704438081382,0.000796295844030637,0.00021449868554248078,0.0002986564042273014,0.0002328394260706464,2.6954073507076944e-05,2.2714495177300845e-05,5.094631385650295e-05,7.05295322820064e-05,5.492979925817693e-05,6.291206792872343e-06,5.289605135905262e-06,5.289605135905262e-06,8.677447964450897e-06,9.937987445280336e-06,7.498009030573198e-06,6.163827407380865e-07,0.018541736676836326
42.85,0.004255826976797407,0.0009573513896413373,0.0010541552258289018,0.0007918268722551925,0.000214237130688239,0.0002970940245092412,0.00023149559597943263,2.6723756201587214e-05,2.2514709204225228e-05,5.088964257489122e-05,7.015897107156475e-05,5.461090248757233e-05,6.237039846378908e-06,5.2427324241518346e-06,5.2427324241518346e-06,8.668035384742202e-06,9.885749498371523e-06,7.4544554275289184e-06,6.157219136586304e-07,0.01847781292783661
42.900000000000006,0.004246787411990764,0.000955831428732613,0.001048769633883541,0.0007873845295818885,0.0002139742147357412,0.00029554019439640214,0.0002301598871428999,2.6495582998773884e-05,2.2316827214173463e-05,5.0832603017861e-05,6.979043181594121e-05,5.429393621339751e-05,6.1833808382961e-06,5.196309674808176e-06,5.196309674808176e-06,8.658558321127779e-06,9.833767465466577e-06,7.411132582452796e-06,6.150567337662314e-07,0.01841416604430235
42.95,0.004237764222282713,0.0009543087119820603,0.0010434135018223781,0.0007829686528926679,0.00021370995029012016,0.0002939948686462565,0.0002288322508060238,2.626953241061636e-05,2.212082974511214e-05,5.0775198172288794e-05,6.942390406169248e-05,5.397888894541602e-05,6.13022463870379e-06,5.150332250106278e-06,5.150332250106278e-06,8.64901591239741e-06,9.782040757706038e-06,7.368039860246178e-06,6.143858403678076e-07,0.01835079453324587
