Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Pu_relativistic
0.6000000000000001,0.0071457631659795524,0.025855192555752485,0.012365065829506763,0.014872423233992071,0.056480334725488315,0.032969984986031264,0.03701352737592677,0.02369560555997721,0.02455670340906235,0.10928424763828097,0.0700318873291641,0.07801127741515242,0.05733574639461615,0.05909503952527975,0.045568744642974474,0.04624442791373704,0.20387517940194688,0.14744287764402172,0.16524709440309093,0.1380725255536939,0.1429446957385783,0.2002396281652291,0.31769783107125593,0.34198420714845734,0.3778443255670166,0.05680690825411988,9.536633353710515
0.65,0.007145646822613476,0.02585062504954646,0.012365064871665148,0.014872421289527593,0.05642468570932109,0.032969891628317434,0.037013361547236286,0.023695605445317434,0.02455670326726127,0.10881863810470666,0.07002766179837987,0.07800405194789096,0.05733570090872072,0.059094983782865186,0.04556874414135685,0.04624442734575748,0.2003007813367458,0.1472748196806811,0.16495399029569052,0.13805275445978632,0.1429195433413645,0.19759863465956215,0.29069927582291816,0.331923071004878,0.3594831783796456,0.05549278861628795,9.360617231907904
0.7000000000000001,0.0071455211749341975,0.02584569315497752,0.012365063674397497,0.014872418842255097,0.0563646497317317,0.03296977420265612,0.03701315300938196,0.023695605277391403,0.02455670305959548,0.1083181209766913,0.07002236185956703,0.07799499713546469,0.057335634545645005,0.05909490247868188,0.04556874329234133,0.0462444263846328,0.19651496767126553,0.14706668996429315,0.16459258097655746,0.13802460351075224,0.14288381371793876,0.19491373865596667,0.26438679492685646,0.3205314935560452,0.3395370435326312,0.05531635945174175,9.178021946314837
0.75,0.007145386223669919,0.025840397105336813,0.01236506220020027,0.014872415812218235,0.0563002416979711,0.0329696289117615,0.03701289504129103,0.02369560503803855,0.02455670276361588,0.10778322376227911,0.07001582409224028,0.07798383792822773,0.05733554034290251,0.059094787101993396,0.04556874190916816,0.04624442481918773,0.1925332648282716,0.1468134309563354,0.16415486279926952,0.1379856718432281,0.14283452345043884,0.1921856070939722,0.2390864684508586,0.3079226362044138,0.318380176388474,0.05474111563558382,8.988114953381075
0.8,0.007145241969602734,0.0258347371510934,0.01236506040881607,0.014872412113603968,0.05623147758585067,0.03296945168934914,0.0370125804510628,0.02369560470482727,0.024556702351597157,0.10721450839565322,0.07000787533046461,0.07797028384807111,0.057335409775378286,0.05909462723873727,0.04556873972949361,0.04624442235290311,0.18837177125788834,0.14650997460720222,0.16363300288369428,0.1379331883250337,0.14276824953498748,0.18941225020391686,0.2150699619772778,0.29424569178953275,0.2964098516172681,0.053200366896947175,8.792140366170734
0.8500000000000001,0.007145088413568623,0.025828713559872242,0.012365058257238833,0.014872407654756673,0.05615837443905015,0.03296923820273684,0.0370122015816766,0.023695604250443692,0.024556701789784006,0.10661257027945996,0.06999833314327777,0.0779540299827972,0.057335232559276125,0.05909441033526743,0.04556873639364651,0.04624441857943136,0.1840470533604592,0.14615130256702574,0.1630194548561625,0.13786401632113487,0.14268114253038594,0.1865907833641364,0.19255282914239244,0.27967737459946274,0.27402380149017713,0.050644612601518764,8.592314087032598
0.9,0.0071449255564574364,0.025822326616430684,0.012365055699719333,0.014872402338193194,0.056080950359986274,0.032968983855614295,0.03701175031706462,0.023695603642043626,0.02455670103759231,0.1059780372740062,0.06998700633980479,0.07793475802736613,0.0573349964517261,0.05909412145761145,0.045568731418980865,0.046244412953744714,0.1795760403473762,0.14573250524637524,0.16230706894226735,0.13777466852547487,0.1425689525881571,0.18371841313344986,0.17169493085481868,0.26441293783820835,0.25160142841184,0.04726222229392071,8.391179372634047
0.9500000000000001,0.00714475339921289,0.02581557662263347,0.012365052687771064,0.01487239606061885,0.05599922450224651,0.03296868379097936,0.037011218088544115,0.02369560284056878,0.024556700046766706,0.10531156863576058,0.06997369549749724,0.07791213736805547,0.05733468704763377,0.05909374304825643,0.045568724170067305,0.04624440475863865,0.174975918959473,0.14524883901628136,0.16148919484767543,0.1376613317155068,0.14242706787743184,0.1807929569950851,0.15260267036931788,0.24865734829086034,0.2294894054702044,0.04332076551964048,8.191222479233332
1.0,0.007144571942832548,0.02580846389742622,0.012365049170176466,0.014872388712944398,0.05591321706259247,0.032968332894238825,0.037010595881602895,0.023695601800028297,0.024556698760495876,0.10461385390769894,0.06995819351186545,0.07788582620543559,0.057334287575378305,0.059093254682504315,0.0455687138245091,0.04624439306636319,0.17026402893907094,0.14469578088187754,0.16055977604152194,0.137519900946685,0.14225056447495554,0.17781308984020763,0.13533270118678342,0.23261711440109792,0.2079917257039269,0.03908504174238461,7.994662184573125
1.05,0.007144381188367811,0.02580098877680746,0.012365045092993493,0.014872380180303938,0.05582294927253797,0.032967925796471384,0.037009874243031954,0.02369560046674677,0.024556697112487147,0.10388561176413523,0.06994028616601422,0.07785547271194367,0.05733377869298126,0.059092632826448555,0.0455686993342175,0.046244376695211885,0.1654577601185299,0.14406908001756116,0.15951343425537157,0.13734602239807467,0.14203426640654895,0.1747784330164375,0.11989674891387686,0.2164931202022412,0.18736386746578537,0.034780466010051164,7.803349834034666
1.1,0.007144181136923904,0.025793151613799116,0.012365040399562538,0.014872370342073758,0.055728443389506825,0.032967456877850215,0.037009043288398595,0.023695598778579987,0.024556695026001888,0.10312758881277202,0.0699197527182412,0.07782071621973931,0.057333138286370454,0.059091850598619905,0.04556867938203565,0.046244354160961385,0.16057445194596745,0.14336480561268558,0.1583455432230724,0.13713514381776554,0.14177281421394963,0.17168955409908038,0.10626719483055555,0.20047467947667214,0.16781050231547556,0.030581449714314406,7.618737011349419
1.1500000000000001,0.007143971789659862,0.02578495277841558,0.012365035030513703,0.014872359071892128,0.055629722687575815,0.032966920271222805,0.037008092709853176,0.023695596664099608,0.024556692412853402,0.10234055835678885,0.06989636650591274,0.07778118843444451,0.05733234127135474,0.05909087753732947,0.04556865233365919,0.046244323623122634,0.15563129621855304,0.14257939054404112,0.15705229090778242,0.13688257130526896,0.14146074018779195,0.16854791702385985,0.09438309321737139,0.18473490298369658,0.14948605849100116,0.026612415426095624,7.441883113000425
1.2000000000000002,0.007143753147788513,0.025776392657631243,0.012365028923774408,0.014872346237680021,0.05552681144780844,0.03296630986584517,0.03700701178426236,0.02369559404174811,0.024556689172368976,0.10152531911986183,0.06986989556379335,0.0777365146703103,0.05733135940090512,0.0590896793757026,0.045568616184864505,0.046244282826036584,0.15064524373643606,0.14170967046335617,0.1556307296867851,0.136583531011978,0.1410925482568014,0.16535580557864557,0.08415633146517008,0.16942737261264512,0.13249743549618528,0.02295436696233968,7.2734853752709085
1.25,0.007143525212576467,0.0257674716553466,0.012365022014577353,0.014872331701662767,0.05541973494818533,0.03296561931126779,0.037005789381661346,0.023695590818965363,0.02455668519031784,0.1006826939370745,0.06984010325497428,0.07768631510231233,0.057330161079306725,0.05908821782634802,0.04556856850412045,0.046244229034921806,0.14563291552696914,0.1407529179633123,0.15407881418745134,0.13623323424172867,0.14066279645420923,0.16211623368466282,0.0754776868158434,0.15468404194265106,0.11690821236113912,0.01965320102129963,7.113920504942392
1.3,0.0071432879853440935,0.025758190192352853,0.012365014235468822,0.01487231532039263,0.05530851945313751,0.032964842021370296,0.03700441397401736,0.023695586891288218,0.02455668033780688,0.09981352841473658,0.06980674891252192,0.07763020603065718,0.05732871118470396,0.05908645037754353,0.04556850637072642,0.04624415896705726,0.14061051922052642,0.1397068715626924,0.15239542668423112,0.13582694439058526,0.14016617989047736,0.15883285038843084,0.06822258199353202,0.14061423206741308,0.10274377677004692,0.016727862755835873,6.963291198539923
