Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(1),J_6s1/2(2),J_total_Re_relativistic
56.300000000000004,0.003193755438930741,0.0007364128908887457,0.0008892121683896274,0.0005589180781727793,0.0001731826050978985,0.0002698398795703218,0.00018152075312611744,2.2781683254806456e-05,1.731562506455035e-05,4.3475766456601555e-05,6.893724794355293e-05,4.615372925921631e-05,6.141105643300557e-06,4.6454676864015806e-06,5.3617375042781536e-08,4.316197197046082e-08,7.980738016828644e-06,1.091283020818505e-05,7.001031360215704e-06,4.3072223551650056e-07,3.049870868020681e-07,6.293527614827473e-07,0.014213204792354314
56.35,0.003188655058019155,0.000735591164102102,0.0008859290883303364,0.000556514702171112,0.00017304361553228153,0.0002688267431350679,0.00018071926272741678,2.263535868383505e-05,1.7199119824000574e-05,4.344512043851313e-05,6.86777778463818e-05,4.594872925359687e-05,6.101331570730807e-06,4.613951751912686e-06,5.315578797487704e-08,4.2780464274773245e-08,7.975317087631934e-06,1.0871684928135469e-05,6.969833921705278e-06,4.279031650189971e-07,3.028857026128111e-07,6.289295929046371e-07,0.014176399977598824
56.400000000000006,0.003183561828606121,0.0007347681157773616,0.0008826591617203087,0.0005541223907049203,0.0001729039708637364,0.00026781761171725774,0.00017992150939336453,2.2490063744004605e-05,1.708346594634918e-05,4.341428772808454e-05,6.841932518852082e-05,4.574468652683046e-05,6.061839616598404e-06,4.582668005310171e-06,5.269820187082704e-08,4.2402287006871006e-08,7.969859010932093e-06,1.0830684889449714e-05,6.9387626860197375e-06,4.25107725726514e-07,3.008028918974867e-07,6.285038247668616e-07,0.01413971715435207
56.45,0.003178475746983227,0.0007339437601810272,0.0008794023341252289,0.0005517410909416196,0.00017276367499412858,0.0002668124701591035,0.0001791274756259368,2.2345790606876198e-05,1.6968656748396515e-05,4.338326924677434e-05,6.816188626898984e-05,4.554159663997308e-05,6.0226276183935575e-06,4.551614607496246e-06,5.2244617157791216e-08,4.202744618498285e-08,7.964363455593596e-06,1.0789831496318975e-05,6.907819372568927e-06,4.2233676016072345e-07,2.9873929491637887e-07,6.280752659579319e-07,0.014103155829317518
56.5,0.003173396809412025,0.0007331181115384133,0.0008761585513278788,0.0005493707502994689,0.00017262273183432964,0.0002658113033446555,0.00017833714400177048,2.2202531507578383e-05,1.6854685602759743e-05,4.3352065921351766e-05,6.790545739493847e-05,4.533945517217432e-05,5.983693432064096e-06,4.520789735797778e-06,5.17950428236369e-08,4.1655956329994466e-08,7.958830161751856e-06,1.0749126591586477e-05,6.877006248368527e-06,4.1959079806642586e-07,2.966952448355508e-07,6.27643528846748e-07,0.014066715513133278
56.550000000000004,0.0031683250121241997,0.0007322911840333065,0.0008729277593274322,0.0005470113164464777,0.00017248114530377375,0.0002648140961998943,0.00017755049717196222,2.2060278744261524e-05,1.6741545937381197e-05,4.3320678683733784e-05,6.765003488170685e-05,4.5138257720666253e-05,5.945034931908666e-06,4.4901915838897135e-06,5.134949472935092e-08,4.128783878930021e-08,7.953258955541965e-06,1.070857237991372e-05,6.846326033457531e-06,4.1687008331279443e-07,2.9467081288695786e-07,6.272080987225592e-07,0.014030395720123838
56.6,0.003163260351321735,0.0007314629918076341,0.0008697099043387506,0.0005446627372993159,0.00017233891933002063,0.00026382083369281916,0.0001767675178618664,2.1919024677557017e-05,1.6629231235041243e-05,4.3289108470824626e-05,6.739561505288493e-05,4.493799990075145e-05,5.906650010443998e-06,4.459818361686588e-06,5.090799372422381e-08,4.0923119863241376e-08,7.947649761317383e-06,1.0668171339524435e-05,6.815781792233147e-06,4.1417463443547233e-07,2.9266588788330295e-07,6.267684422662074e-07,0.013994195968211467
56.650000000000006,0.0031582028231770735,0.0007306335489611377,0.0008665049327916734,0.0005423249610222241,0.00017219605784832468,0.0002628315008335323,0.00017598818887089082,2.1778761730041172e-05,1.6517735032875492e-05,4.325735622435766e-05,6.714219424036972e-05,4.47386773457891e-05,5.86853657824521e-06,4.429668295200771e-06,5.047056362606747e-08,4.056182879635062e-08,7.942002610934194e-06,1.0627926125400648e-05,6.785376814293763e-06,4.1150431697088657e-07,2.9068026370993225e-07,6.263241266458611e-07,0.013958115778837014
56.7,0.0031531524238332873,0.0007298028695510566,0.0008633127913303169,0.000539997936025932,0.00017205256480121102,0.00026184608267432153,0.00017521249307229285,2.163948238570425e-05,1.6407050921896695e-05,4.322542289073977e-05,6.68897687844213e-05,4.4540285707179205e-05,5.830692563759201e-06,4.399739626367332e-06,5.003722913267485e-08,4.020399569958217e-08,7.936317649764148e-06,1.0587839467068259e-05,6.755114488696388e-06,4.08858906516763e-07,2.887137122620531e-07,6.258749208552953e-07,0.013922154676748644
56.75,0.0031481091494042343,0.000728970967591816,0.0008601334268123658,0.0005376816109665752,0.0001719084441380573,0.00026086456430973824,0.00017444041341297303,2.150117918942395e-05,1.6297172546520796e-05,4.319330942089796e-05,6.663833503371611e-05,4.434282065434324e-05,5.7931159130917685e-06,4.37003061283626e-06,4.9608013732380305e-08,3.984964947134543e-08,7.930595139199502e-06,1.0547914064266297e-05,6.7249981757164025e-06,4.062381264247303e-07,2.867660259905628e-07,6.254208558155858e-07,0.013886312189554708
56.800000000000004,0.003143072995974726,0.0007281378570547234,0.0008569667863083703,0.0005353759347446195,0.0001717636998146821,0.0002598869308766729,0.00017367193291326866,2.1363844746443825e-05,1.6188093604097524e-05,4.316101677012838e-05,6.638788934539851e-05,4.414627787470135e-05,5.755804589770285e-06,4.340539527734089e-06,4.9182937680917604e-08,3.9498815784471086e-08,7.924835455522152e-06,1.0508152483841317e-05,6.695031080241344e-06,4.0364165124371265e-07,2.8483702070279154e-07,6.249622276897884e-07,0.01385058784698872
56.85,0.0031380439596006902,0.0007273035518676717,0.0008538128171010433,0.0005330808565037876,0.00017161833579293947,0.00025891316755442833,0.0001729070346667463,2.1227471721856416e-05,1.607980784444529e-05,4.312854589794756e-05,6.613842808512998e-05,4.3950653073645257e-05,5.718756574484373e-06,4.311264659397841e-06,4.876201610884439e-08,3.9151515203280754e-08,7.919039085125185e-06,1.0468557061144594e-05,6.6652161308365924e-06,4.0106907581524683e-07,2.8292649682930836e-07,6.244995404035439e-07,0.013814981179899903
56.900000000000006,0.0031330220363093293,0.0007264680659148481,0.0008506714666845541,0.0005307963256299865,0.00017147235604031937,0.00025794325956478764,0.00017214570183999244,2.10920528400908e-05,1.5972309069390204e-05,4.3095897767945834e-05,6.588994762713549e-05,4.3755941974506064e-05,5.68196986480782e-06,4.282204311085143e-06,4.834525731874618e-08,3.880776148984195e-08,7.913206616193142e-06,1.042912980903879e-05,6.635555868294971e-06,3.9851985987509437e-07,2.810341682415914e-07,6.240333987191309e-07,0.013779491719062882
56.95,0.0031280072220992877,0.0007256314130364518,0.000847542682763829,0.000528522291750243,0.0001713257645295544,0.00025697719217208204,0.00017138791767240457,2.0957580884405043e-05,1.5865591132309584e-05,4.306307334764305e-05,6.5642444354248e-05,4.3562140318517385e-05,5.645442474905811e-06,4.253356800665346e-06,4.793266132445234e-08,3.846756015146662e-08,7.90733872706396e-06,1.0389872337349942e-05,6.606052347133598e-06,3.959932671200949e-07,2.791595800202224e-07,6.235643790419226e-07,0.013744118993979053
57.0,0.0031229995129408083,0.0007247936070284159,0.0008444264132538463,0.0005262587047316385,0.0001711785652382322,0.00025601495068325303,0.0001706336654759799,2.0824048696382937e-05,1.5759647937679417e-05,4.303007360834628e-05,6.539591465794989e-05,4.336924386477277e-05,5.609172435231806e-06,4.224720460296919e-06,4.7524218675854616e-08,3.813090727281133e-08,7.901436171606538e-06,1.0350785785239515e-05,6.576707053042522e-06,3.9348832207880044e-07,2.773020441766462e-07,6.230929146398223e-07,0.013708862531883458
57.050000000000004,0.003117998904775895,0.0007239546616421373,0.0008413226062789353,0.0005240055146802495,0.00017103076214841403,0.00025505652044791337,0.00016988292863510428,2.069144917543541e-05,1.5654473440626133e-05,4.29968995250097e-05,6.51503549384123e-05,4.317724839017799e-05,5.573157792219133e-06,4.196293636097157e-06,4.71199096029559e-08,3.779778866589536e-08,7.895499762049195e-06,1.0311870768534872e-05,6.547520838738252e-06,3.9100380466630717e-07,2.754606193603926e-07,6.22619228939765e-07,0.01367372185714549
57.1,0.003113005393518476,0.0007231145905842133,0.0008382312101720773,0.0005217626719400918,0.0001708823592462591,0.0002541018868584051,0.00016913569060634004,2.055977527830645e-05,1.55500616464825e-05,4.296355207609648e-05,6.490576160453203e-05,4.2986149689398116e-05,5.537396607972399e-06,4.168074687810433e-06,4.671970350187069e-08,3.746817936035551e-08,7.889530349781912e-06,1.0273127343559695e-05,6.518493880050487e-06,3.8853829147984893e-07,2.7363414643627766e-07,6.221433347586471e-07,0.013638696491158963
57.150000000000006,0.003108018975054558,0.0007222734075161834,0.0008351521734742016,0.0005195301270920659,0.00017073336052165434,0.00025315103534985305,0.0001683919349182123,2.042902001858322e-05,1.5446406610347447e-05,4.2930032243442634e-05,6.46621310739659e-05,4.279594357479925e-05,5.501886959963982e-06,4.140061988481351e-06,4.632355877408125e-08,3.714204344475309e-08,7.883528804726033e-06,1.023455498846764e-05,6.489625653395461e-06,3.860902389321011e-07,2.718213329495772e-07,6.216650956374996e-07,0.013603785952695317
57.2,0.003103039645242393,0.0007214311260542785,0.0008320854449334897,0.0005173078309529091,0.0001705837699678504,0.00025220395140021826,0.0001676516451709957,2.0299176466210903e-05,1.5343502436650148e-05,4.2896341012122854e-05,6.441945977316346e-05,4.260662587638612e-05,5.466626940740968e-06,4.112253924139311e-06,4.593142301876804e-08,3.681933425820685e-08,7.8774959939161e-06,1.0196152602521924e-05,6.460914935089241e-06,3.836580918732144e-07,2.7002086533555734e-07,6.21184327385041e-07,0.013568989758593752
57.25,0.0030980673999126307,0.0007205877597691755,0.0008290309735046728,0.0005150957345741476,0.00017043359158110284,0.0002512606205303457,0.00016691480503649888,2.0170237747011563e-05,1.5241343278717896e-05,4.2862479370318225e-05,6.41777441373973e-05,4.2418192441735195e-05,5.431614657647391e-06,4.084648893500464e-06,4.5543233566902374e-08,3.6499994920498306e-08,7.871432759967811e-06,1.015791852319943e-05,6.432359822254525e-06,3.8124039623630604e-07,2.6823152349152494e-07,6.207009095140852e-07,0.013534307424616344
57.300000000000004,0.00309310223486848,0.0007197433221857589,0.0008259887083483354,0.0005128937892410549,0.00017028282936031898,0.00025032102830401133,0.00016618139825784944,2.0042197042207528e-05,1.5139923338348065e-05,4.2828448309185806e-05,6.393698061079201e-05,4.2230639135924605e-05,5.396848232566577e-06,4.057245307692879e-06,4.5158918335416975e-08,3.618395917850293e-08,7.865339900112725e-06,1.0119850560450162e-05,6.4039577744015245e-06,3.7883589546479753e-07,2.664522763315541e-07,6.202148774533476e-07,0.013499738466303694
57.35,0.0030881441458858704,0.0007188978267828881,0.0008229585988302183,0.000510701946471613,0.0001701314873067104,0.00024938516032796615,0.00016545140864927788,1.991504758794903e-05,1.5039236865384028e-05,4.2794248822730084e-05,6.369716564635179e-05,4.204396184146154e-05,5.362325801687654e-06,4.03004159000995e-06,4.477839697047134e-08,3.58711525376664e-08,7.859218146464026e-06,1.0081946046927567e-05,6.375705674140244e-06,3.7644359544266584e-07,2.646823439744842e-07,6.197264732838771e-07,0.013465282399703571
57.400000000000006,0.0030831931287136037,0.0007180512869931702,0.0008199405945205193,0.0005085201580154749,0.0001699795694234507,0.0002484530022519762,0.00016472482009589998,1.9788782674845904e-05,1.4939278157294793e-05,4.275988190767617e-05,6.345829570598654e-05,4.185815645820757e-05,5.32804551529967e-06,4.0030361756963425e-06,4.440158224085724e-08,3.5561493639511885e-08,7.853068148139261e-06,1.0044201902538061e-05,6.3475999049288314e-06,3.740627891068743e-07,2.629212184120326e-07,6.192361417563805e-07,0.013430938741891607
57.45,0.003078249179073517,0.0007172037162027399,0.0008169346451932003,0.0005063483758529347,0.00016982707971533863,0.00024752453976886214,0.00016400161655350006,1.9663395647503713e-05,1.4840041558758717e-05,4.2725348563344836e-05,6.322036726053768e-05,4.1673218903303516e-05,5.29400553761616e-06,3.976227511769954e-06,4.4028381636109046e-08,3.5254895839971085e-08,7.846890455807177e-06,1.0006614711251579e-05,6.319636443295986e-06,3.71693039318625e-07,2.611686401452262e-07,6.1874446898151e-07,0.013396707011256904
57.5,0.0030733122926606357,0.0007163551277510442,0.0008139407008252889,0.000504186552193897,0.00016967402218846664,0.000246599758614534,0.00016328178204831186,1.9538879904063794e-05,1.4741521461250816e-05,4.269064979152928e-05,6.298337678980291e-05,4.1489145111094136e-05,5.260204046631875e-06,3.949614056882177e-06,4.365869911897191e-08,3.4951268938724746e-08,7.840685509148911e-06,9.96918080777775e-06,6.291810962604001e-06,3.6933412701003774e-07,2.594245361994924e-07,6.182520742933693e-07,0.01336258672759072
57.550000000000004,0.003068382465143331,0.0007155055349306333,0.0008109587115961859,0.0005020346394768523,0.00016952040084989453,0.00024567864456802486,0.00016256530067680007,1.941522889574756e-05,1.4643712302634e-05,4.265578659637365e-05,6.274732078256117e-05,4.1305931033054104e-05,5.2266392340127376e-06,3.9231942812178246e-06,4.3292436978568894e-08,3.465052100671039e-08,7.834453627631924e-06,9.931896371452565e-06,6.264118945147893e-06,3.669859801921166e-07,2.5768893561879153e-07,6.177594798548749e-07,0.013328577412087768
57.6,0.0030634596921634795,0.0007146549509869578,0.0008079886278869721,0.000499892590367856,0.0001693662197073284,0.0002447611834515221,0.00016185215660544097,1.9292436126404892e-05,1.454660856675405e-05,4.2620759984253353e-05,6.251219573659765e-05,4.1123572637716114e-05,5.1933093050189635e-06,3.896966666434826e-06,4.292949772885987e-08,3.435256025744026e-08,7.828195004891612e-06,9.89475752450094e-06,6.236555799213785e-06,3.6464860527728984e-07,2.559618876630301e-07,6.172669923684937e-07,0.013294678587420682
57.650000000000006,0.003058543969336612,0.0007138033891181701,0.0008050304002797128,0.0004977603577595084,0.0001692114827688046,0.00024384736113039447,0.00016114233407050178,1.917049515206638e-05,1.445020478303815e-05,4.2585570963657e-05,6.227799815872881e-05,4.0942065910601665e-05,5.160212478460328e-06,3.870929705642604e-06,4.256978599674482e-08,3.4057296907690896e-08,7.821909706904135e-06,9.857760431744241e-06,6.209116977642819e-06,3.623220417307929e-07,2.5424340913826284e-07,6.167746306134803e-07,0.013260889778045196
57.7,0.0030536352922520757,0.0007129508624749335,0.0008020839795567697,0.0004956378947699423,0.0001690561940423788,0.0002429371635132191,0.00016043581737782065,1.904939958049982e-05,1.4354495526097314e-05,4.255022054507022e-05,6.204472456482851e-05,4.0761406854156036e-05,5.127346986681767e-06,3.845081903417064e-06,4.2213210345353514e-08,3.376464497438579e-08,7.815597674018518e-06,9.820901398808416e-06,6.181798094459788e-06,3.6000635301050174e-07,2.5253347745692616e-07,6.162821193896741e-07,0.01322721051082568
57.75,0.003048733656473184,0.0007120973841602345,0.0007991493167001062,0.0004935251547418095,0.00016890035753582008,0.00024203057655180384,0.0001597325909025848,1.8929143070770415e-05,1.4259475415332234e-05,4.251470974086112e-05,6.181237147985452e-05,4.0581591487687405e-05,5.094711075576362e-06,3.819421775848815e-06,4.1859684980592246e-08,3.3474523956999936e-08,7.809258726800017e-06,9.78417696595566e-06,6.154595036222166e-06,3.5770165393884856e-07,2.5083206884880464e-07,6.157889497142284e-07,0.013193640315960499
57.800000000000004,0.0030438390575373724,0.0007112429672292022,0.0007962263628905992,0.000491422091241274,0.00016874397725630987,0.0002411275862412088,0.00015903263908910917,1.8809719332805072e-05,1.4165139114542867e-05,4.247903956516755e-05,6.158093543787626e-05,4.0402615847311356e-05,5.062303004622181e-06,3.7939478506204664e-06,4.150913129280027e-08,3.3186860358485367e-08,7.802892575523725e-06,9.747583994808456e-06,6.127504064921263e-06,3.5540816246962247e-07,2.491392253035903e-07,6.152944859614683e-07,0.01316017872808502
57.85,0.003038951490956355,0.0007103876246889329,0.0007933150695073508,0.0004893286580570085,0.0001685870572101459,0.00024022817861976507,0.00015833594645061434,1.8691122126960574e-05,1.4071481331541591e-05,4.244321103378614e-05,6.135041298210366e-05,4.022447598590095e-05,5.030121046938582e-06,3.768658667107812e-06,4.11614791903004e-08,3.29015890024589e-08,7.796498833050432e-06,9.711119745453937e-06,6.100521909518455e-06,3.5312625688700005e-07,2.4745512648669917e-07,6.147980903448999e-07,0.013126825287375436
57.900000000000006,0.0030340709522162714,0.0007095313694983189,0.0007904153881269968,0.00048724480919919204,0.00016842960140245076,0.00023933233976909042,0.0001576424975690033,1.857334526359544e-05,1.3978496817769759e-05,4.240722516406306e-05,6.112080066491682e-05,4.004716797304244e-05,4.998163489356972e-06,3.7435527764990174e-06,4.081666818761771e-08,3.261865411012921e-08,7.790077030718721e-06,9.674781941703854e-06,6.073645843523264e-06,3.5085651932333416e-07,2.4578014508545977e-07,6.142992351837785e-07,0.01309357954048028
57.95,0.0030291974367778482,0.0007086742145678843,0.0007875272705230236,0.00048517049889851456,0.00016827161383688548,0.00023844005581410413,0.00015695227709463895,1.8456382602645845e-05,1.3886180367917949e-05,4.237108297478666e-05,6.089209504789739e-05,3.987068789499736e-05,4.966428632500757e-06,3.718628741925454e-06,4.047464821808018e-08,3.233801010708592e-08,7.783626636800482e-06,9.638568822634106e-06,6.046873746413171e-06,3.4859975128006417e-07,2.441148716266511e-07,6.137975802200134e-07,0.013060441041148984
58.0,0.0030243309400765444,0.0007078161727596242,0.0007846506686650779,0.0004831056816051814,0.00016811309851536764,0.00023755131292303795,0.0001562652697461199,1.8340228053205068e-05,1.3794526819549494e-05,4.233478548608183e-05,6.0664292701860464e-05,3.969503185467013e-05,4.934914790868619e-06,3.69388513859728e-06,4.013538014827772e-08,3.205962213752967e-08,7.777147076993471e-06,9.602479178928572e-06,6.0202041471518775e-06,3.463569534485298e-07,2.424601023411839e-07,6.132930010890001e-07,0.013027409350481007
58.050000000000004,0.0030194714575227056,0.0007069572568868503,0.0007817855347182832,0.000481050311987924,0.00016795405943779412,0.00023666609730744602,0.0001555814603100568,1.822487557310685e-05,1.3703531052727562e-05,4.2298333719306245e-05,6.043739020688788e-05,3.952019597158164e-05,4.9036202929154235e-06,3.6693205539368617e-06,3.979883598030735e-08,3.178346627168445e-08,7.770637756365791e-06,9.56651237299625e-06,5.993636248576181e-06,3.441292688187027e-07,2.4081678888602924e-07,6.127855637434977e-07,0.012994484036771602
58.1,0.0030146189845017186,0.0007060974797140412,0.0007789318210425567,0.00047900434493301384,0.00016779450060176862,0.0002357843952222126,0.0001549008336408481,1.8110319168512462e-05,1.3613187989645647e-05,4.226172869694842e-05,6.0211384152362295e-05,3.934617638184808e-05,4.872543481124906e-06,3.6449335877030403e-06,3.946499873668381e-08,3.150952940084502e-08,7.764098082124429e-06,9.530668342305681e-06,5.9671699319793595e-06,3.419178949886882e-07,2.39185953879702e-07,6.122754493209696e-07,0.012961664674985579
58.150000000000006,0.0030097735163741577,0.0007052368539566973,0.0007760894801919227,0.00047696773554327734,0.00016763442600233345,0.00023490619296555632,0.00015422337466045483,1.7996552893501275e-05,1.3523492594261294e-05,4.2224971442527556e-05,5.9986271137001554e-05,3.9172969238164185e-05,4.841682712068514e-06,3.6207228520994804e-06,3.913386203203691e-08,3.12378088235844e-08,7.757527486554158e-06,9.494947585873958e-06,5.940805741806199e-06,3.3972397889607653e-07,2.3756858398104203e-07,6.117628457772575e-07,0.012928950845954402
58.2,0.0030049350484759405,0.0007043753922812013,0.0007732584649138339,0.0004749404391371184,0.0001674738396317061,0.0002340314768790343,0.00015354906835817603,1.7883570849665218e-05,1.3434439871933357e-05,4.2188062980495334e-05,5.976204776889393e-05,3.90005707097908e-05,4.811036356445299e-06,3.596686971860877e-06,3.88054293449875e-08,3.096831153582861e-08,7.750925449464766e-06,9.459351134345055e-06,5.914544850972747e-06,3.3754851335559254e-07,2.3596552124672994e-07,6.112478341213602e-07,0.012896342135452534
58.25,0.0030001035761184733,0.0007035131073046828,0.0007704387281484872,0.0004729224112475402,0.00016731274547901999,0.0002331602333475422,0.0001528778997904228,1.7771367185706594e-05,1.334602486906237e-05,4.21510043361394e-05,5.953871066553288e-05,3.882897698254506e-05,4.7806027990980425e-06,3.572824584311225e-06,3.8479713012590955e-08,3.0701053246491774e-08,7.744291519493889e-06,9.423880504577596e-06,5.888389007911004e-06,3.353922567870761e-07,2.3437737837912295e-07,6.10730302485694e-07,0.012863838133335581
58.300000000000004,0.002995279094588804,0.0007026500115948884,0.0007676302230281446,0.00047091360762117337,0.0001671511475300697,0.00023229244879931343,0.00015220985408049274,1.7659936097039637e-05,1.3258242672734313e-05,4.2113796535488814e-05,5.9316256453851874e-05,3.865818425879285e-05,4.750380439001696e-06,3.549134339389331e-06,3.815673297814822e-08,3.043605714882157e-08,7.737625333639827e-06,9.388537640121241e-06,5.862340466993788e-06,3.3325569282272146e-07,2.3280449910702289e-07,6.102099155707236e-07,0.01283143843289196
58.35,0.002990461599149772,0.0007017861176700567,0.0007648329028764557,0.0004689139842173075,0.0001669890497670606,0.00023142810970591655,0.00015154491641834422,1.7549271825395605e-05,1.3171088410367631e-05,4.207644060522123e-05,5.909468177025854e-05,3.848818875744226e-05,4.72036768922087e-06,3.5256148996375474e-06,3.783651533067523e-08,3.0173352485172334e-08,7.730926634443036e-06,9.353324839377392e-06,5.836401904495905e-06,3.3113903560376326e-07,2.3124697118751743e-07,6.096861505363324e-07,0.01279914263047252
58.400000000000006,0.0029856510850401552,0.0007009214379987963,0.0007620467212077764,0.0004669234972069236,0.0001668264561683626,0.00023056720258224903,0.00015088307206036938,1.743936865843121e-05,1.3084557249363329e-05,4.203893757257187e-05,5.887398326066755e-05,3.831898671393649e-05,4.690562976833983e-06,3.50226494015077e-06,3.751909068060213e-08,2.991297294927882e-08,7.724195284295861e-06,9.318244673600604e-06,5.8105763226760375e-06,3.2904227366853814e-07,2.297046825058596e-07,6.091583897433485e-07,0.01276695032535506
58.45,0.00298084754747482,0.0007000559849999711,0.0007592716317264954,0.0004649421029717341,0.00016666337070826823,0.00022970971398653125,0.00015022430632916824,1.7330220929340772e-05,1.299864439675844e-05,4.200128846524432e-05,5.8654157580532544e-05,3.815057438024578e-05,4.660964742822776e-06,3.4790831484839922e-06,3.720449242109197e-08,2.9654954974972875e-08,7.717431276436468e-06,9.283299897190292e-06,5.784866944904354e-06,3.26965235709769e-07,2.281773987715939e-07,6.086260447337319e-07,0.0127348611197207
58.5,0.002976050981644867,0.000699189771042588,0.0007565075883263557,0.00046296975810322216,0.00016649979735675483,0.00022885563052029646,0.00014956860461332134,1.722182301647157e-05,1.2913345098882457e-05,4.196349431132296e-05,5.8435201394875886e-05,3.7982948024856415e-05,4.6315714419267175e-06,3.456068224517731e-06,3.68927549275381e-08,2.9399335963470148e-08,7.710634742272971e-06,9.248493352937864e-06,5.759277105002772e-06,3.249076583776736e-07,2.2666483909876483e-07,6.080886799973301e-07,0.012702874618594026
58.550000000000004,0.0029712613827177817,0.0006983228084456898,0.0007537545450897813,0.0004610064194016874,0.00016633574007925085,0.00022800493882838018,0.00014891595236716279,1.711416934294276e-05,1.2828654641017015e-05,4.1925556139187134e-05,5.821711137831668e-05,3.781610393275627e-05,4.602381542463025e-06,3.4332188802820432e-06,3.658391174923076e-08,2.914615250276536e-08,7.703805954785673e-06,9.213827875027124e-06,5.733810134103427e-06,3.2286923947743893e-07,2.2516673202441657e-07,6.075461089877341e-07,0.012670990429627084
58.6,0.002966478745837582,0.0006974551094782531,0.0007510124562872044,0.00045905204387529483,0.00016617120283640637,0.00022715762559890766,0.00014826633511055344,1.700725437626768e-05,1.2744568347058652e-05,4.1887474977426985e-05,5.799988421509637e-05,3.765003840541558e-05,4.57339352611394e-06,3.4105338397409495e-06,3.6277993846845875e-08,2.8895438632296707e-08,7.69694532786637e-06,9.179306192631367e-06,5.708469248364584e-06,3.2084966641039183e-07,2.2368284358332072e-07,6.06998443893516e-07,0.012639208162660738
58.650000000000006,0.00296170306612496,0.0006965866863590895,0.000748281276376391,0.0004571065887391249,0.00016600618958386733,0.00022631367756327818,0.0001476197384286527,1.6901072627979334e-05,1.2661081579184525e-05,4.184925185476075e-05,5.7783516599101434e-05,3.748474776076178e-05,4.54460588768385e-06,3.388011838540253e-06,3.597502792735849e-08,2.8647224203944282e-08,7.690053411570925e-06,9.144930836909447e-06,5.68325744081546e-06,3.188486163140438e-07,2.2221297563568578e-07,6.064460901667748e-07,0.012607527429048698
58.7,0.002956934338677435,0.0006957175512567523,0.0007455609600017725,0.0004551700114142309,0.00016584070427205408,0.0002254730814961495,0.00014697614797169173,1.6795618653259427e-05,1.257818973752133e-05,4.1810887799953705e-05,5.756800523388369e-05,3.732022833314822e-05,4.5160171348299095e-06,3.365651623722943e-06,3.5675034924333675e-08,2.8401533386743314e-08,7.683130883381389e-06,9.110704054077919e-06,5.658177380437961e-06,3.1686572989446486e-07,2.2075693617235096e-07,6.058896854893031e-07,0.012575947840772149
58.75,0.0029521725585694943,0.0006948477162894463,0.000742851461993773,0.0004532422695266957,0.0001656747508459436,0.00022463582421541854,0.0001463355494547449,1.6690887050570463e-05,1.2495888259817054e-05,4.177238384173843e-05,5.73533468326771e-05,3.7156476473315286e-05,4.487625787770394e-06,3.3434519534171747e-06,3.5378028666451475e-08,2.8158383357581453e-08,7.676178535693056e-06,9.076627727031868e-06,5.6332313213414256e-06,3.149005661407668e-07,2.1931448697291813e-07,6.053299924976375e-07,0.012544469009414978
58.800000000000004,0.00294741772085274,0.000693977193524943,0.000740152737368142,0.00045132332090669494,0.00016550833324485562,0.00022380189258220152,0.0001456979286575023,1.6586872461291238e-05,1.2414172621115813e-05,4.1733741008736544e-05,5.71395381184118e-05,3.699348854834412e-05,4.459430378975936e-06,3.3214115965028333e-06,3.5084014770784e-08,2.7917783213812433e-08,7.669197259856279e-06,9.04270330771165e-06,5.608421024555584e-06,3.129525503392502e-07,2.1788527995925799e-07,6.047677660414529e-07,0.012513090545118101
58.85,0.002942669820556036,0.000693105994980499,0.000737464741325288,0.00044941312358756365,0.0001653414554022428,0.00022297127350081241,0.00014506327142404182,1.6483569569355572e-05,1.233303833343565e-05,4.1694960329381755e-05,5.6926575823725016e-05,3.6831260941602405e-05,4.431429452849229e-06,3.2995293322632596e-06,3.4792989789987256e-08,2.76797331363761e-08,7.662188027208628e-06,9.008931762075342e-06,5.583747694566541e-06,3.110209316820372e-07,2.1646880022039175e-07,6.042036258310742e-07,0.012481812055671088
58.900000000000006,0.0029379288526856498,0.0006922341326227791,0.0007347874292496094,0.00044751163580486334,0.00016517412124548425,0.00022214395391873833,0.00014443156366260052,1.6380973100894076e-05,1.2252480945449126e-05,4.1656042831844044e-05,5.671445669096856e-05,3.666979005268196e-05,4.403621565399159e-06,3.2778039500292086e-06,3.450494063445939e-08,2.744422382392044e-08,7.655151867626446e-06,8.975313529149123e-06,5.559211932262552e-06,3.0910476681548696e-07,2.1506433629339263e-07,6.036379680476163e-07,0.012450633145905422
58.95,0.002933194812225399,0.0006913616183677833,0.0007321207567088324,0.0004456188159954572,0.00016500633469568332,0.00022131992082661509,0.00014380279134534703,1.6279077823879307e-05,1.2172496042166984e-05,4.161698954395516e-05,5.6503177472213795e-05,3.650907229732873e-05,4.3760052839157315e-06,3.2562342488225236e-06,3.421984428193659e-08,2.7211236209859e-08,7.648089846202693e-06,8.941848495202953e-06,5.534813705453997e-06,3.0720294014845414e-07,2.13670992744769e-07,6.030709405067729e-07,0.01241955341750496
