Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_7p1/2(1),J_total_Lr_relativistic
38.6,0.004590556706180787,0.001595807675856869,0.0058992748571268135,0.005201369062994005,0.0014336273439645773,0.0009862788828406165,0.0013808845619006393,0.0017257820953964103,0.001441093595418941,0.0005716081951102422,0.0002562214769494305,0.00035839121912464064,0.0006016460713003534,0.000516523108358258,7.066087166598405e-05,6.03426429695287e-05,0.00017776816572694003,7.122406294114438e-05,9.252811856056473e-05,0.00014554583378023297,0.000123906973889753,1.112138896610466e-05,9.118742288837628e-06,3.620513914507043e-05,1.1994679915214596e-05,1.2656894618537798e-05,2.8246657529723105e-06,4.208386132039952e-07,0.08287794668419729
38.650000000000006,0.00458746749167665,0.0015874881567755487,0.005888567321225394,0.005187128444186308,0.0014260021758431775,0.0009862419007936453,0.001379600266552414,0.0017157976668188673,0.001432162103979163,0.0005688586951821297,0.0002557653181996413,0.0003583128762387264,0.000598407499067347,0.0005134907984597803,6.997775278689464e-05,5.974408475437831e-05,0.000176951698331006,7.101600998099373e-05,9.252102786213583e-05,0.00014478241637420598,0.00012319333908743433,1.1014022694459791e-05,9.028347842002486e-06,3.604111707577897e-05,1.195576952091372e-05,1.2656220992580076e-05,2.811817849287807e-06,4.1946434337844914e-07,0.0826047876444395
38.7,0.0045843774292010295,0.0015792188830023193,0.005877867807313131,0.005172915318136666,0.0014184046486716325,0.000986208375474079,0.0013783037605145103,0.0017058712242820418,0.0014232862820018604,0.0005661145375693021,0.0002553197243399804,0.000358231530654192,0.0005951845985681842,0.0005104750108764061,6.930166049503969e-05,5.9151822750006426e-05,0.00017613619174784443,7.08121563427205e-05,9.251338992165512e-05,0.00014402242175969322,0.00012248339339277463,1.0907760610117815e-05,8.938908261982266e-06,3.587725091263266e-05,1.1917620970929523e-05,1.2655483304108472e-05,2.798948023618974e-06,4.1811721745648904e-07,0.0823327666652732
38.75,0.0045812865266523185,0.0015709996344836176,0.005867176377337581,0.0051587297175526015,0.0014108348216683862,0.0009861781187155473,0.0013769951004417378,0.0016960024524357814,0.001414465799376276,0.0005633758130986223,0.00025488452113363747,0.0003581471502458866,0.0005919773252522371,0.0005074756804292813,6.863251875325531e-05,5.856578743032789e-05,0.00017532168189554945,7.061243978884302e-05,9.250518880756599e-05,0.00014326584427483123,0.00012177712529698426,1.0802593291775382e-05,8.850416011285443e-06,3.571354823563688e-05,1.1880222830983791e-05,1.2654679554654955e-05,2.7860642968805466e-06,4.167958789887321e-07,0.08206187810083372
38.800000000000004,0.00457819479191861,0.0015628301915658338,0.005856493092866124,0.005144571674417014,0.001403292751841778,0.0009861509451588304,0.001375674343941072,0.0016861910372616329,0.0014057003276206116,0.0005606426112019424,0.00025445953626736093,0.00035805970408264845,0.0005887856341984862,0.0005044927417926795,6.797025237996204e-05,5.7985910066655805e-05,0.00017450820421872166,7.041679872226564e-05,9.249640902778453e-05,0.00014251267810738434,0.0001210745232017426,1.06985106352987e-05,8.762862686767412e-06,3.5550016497458425e-05,1.1843563957565668e-05,1.2653807721176303e-05,2.7731771120709775e-06,4.1549822154128247e-07,0.08179211633171662
38.85,0.0045751022328776704,0.0015547103349994125,0.0058458180150863575,0.005130441219992067,0.0013957784940114477,0.0009861266722239696,0.0013743415495473062,0.0016764366660729107,0.001396989539879064,0.0005579150199239624,0.0002540445993375322,0.0003579691624078755,0.0005856094801251168,0.0005015261295020838,6.731478703927503e-05,5.7412122718308346e-05,0.00017369579369020017,7.022517218232851e-05,9.248703552300656e-05,0.00014176291729761957,0.00012037557542166999,1.059550170433883e-05,8.676238840187336e-06,3.538666304471357e-05,1.1807633518247946e-05,1.2652865702998211e-05,2.7602982239225892e-06,4.142225202236939e-07,0.08152347576118195
38.900000000000006,0.004572008857396905,0.0015466398459428867,0.005835151204806503,0.005116338384823056,0.0013882921008296749,0.0009861051200825562,0.001372996776699038,0.001666739027514652,0.0013883331109187699,0.0005551931259301892,0.00025363954183623766,0.00035787549662031606,0.0005824488173989833,0.0004985757779621348,6.66660492312293e-05,5.6844358223327195e-05,0.00017288448481285508,7.003749984083793e-05,9.247705366008685e-05,0.00014101655574114952,0.0001196802701867703,1.0493554678528332e-05,8.590533916437496e-06,3.5223495140651155e-05,1.1772420991910337e-05,1.265185128136612e-05,2.747439672281052e-06,4.129684264830442e-07,0.08125595081293077
38.95,0.00456891467333334,0.0015386185059668765,0.0058244927224558336,0.005102263198742312,0.0013808336228026776,0.0009860861116302022,0.001371640085714991,0.0016570978115634943,0.001379730717126691,0.0005524770145150028,0.00025324419713734206,0.00035777867925507965,0.0005793036000449545,0.0004956416214544564,6.602396628212105e-05,5.628255018930828e-05,0.00017207431162144144,6.985372199807904e-05,9.246644922549023e-05,0.00014027358719174938,0.00011898859564485578,1.0392656902733674e-05,8.505736312591276e-06,3.5060519987001516e-05,1.1737916148850732e-05,1.2650762096839944e-05,2.734612844236198e-06,4.11736973165851e-07,0.08098953592967492
39.0,0.004565819688533587,0.0015306460970580167,0.005813842628085099,0.005088215690873066,0.0013734031083118346,0.0009860694724591888,0.001370271537770663,0.0016475127095274362,0.001371182036506403,0.0005497667696098124,0.0002528584004825651,0.00035767868396486456,0.000576173781755126,0.000492723594145348,6.538846633496098e-05,5.5726632984340976e-05,0.00017126530768450912,6.967377957881132e-05,9.245520841881406e-05,0.0001395340052641476,0.00011830053986395897,1.0292795030899937e-05,8.421833549882984e-06,3.489774474279442e-05,1.1704109012774629e-05,1.2649595647975788e-05,2.721827529737207e-06,4.1052959368007197e-07,0.08072422557222272
39.050000000000004,0.004562723910833824,0.0015227224016228437,0.005803200981366974,0.005074195889633346,0.001366000603634856,0.0009860550308312974,0.0013688911948753035,0.0016379834140455172,0.001362686748674823,0.000547062473791309,0.00025248198896756353,0.00035757548550140243,0.0005730593158979144,0.0004898216300933567,6.475947834004044e-05,5.517654172805657e-05,0.00017045750610636976,6.949761412824879e-05,9.244331784638175e-05,0.00013879780343679506,0.00011761609083474006,1.0193955249040768e-05,8.338812540648003e-06,3.473517653820463e-05,1.1670989808443673e-05,1.2648349312543932e-05,2.709090956422129e-06,4.0934700230134634e-07,0.08046001421967347
39.1,0.004559627348059762,0.0015148472024916293,0.00579256784159652,0.005060203822739863,0.0013586261529668917,0.0009860426176508193,0.0013674991198492133,0.001628509619087405,0.0013542445348588626,0.0005443642082898062,0.0002521148015280215,0.0003574690596971174,0.0005699601555270265,0.0004869356632567246,6.413693204560824e-05,5.463221228278378e-05,0.00016965093952911768,6.93251678080257e-05,9.24307645149069e-05,0.00013806497505461262,0.00011693523647289139,1.0096123554505277e-05,8.2566599232224e-06,3.457282248193657e-05,1.1638548900158945e-05,1.2647020390151931e-05,2.6964069698182634e-06,4.0818887895369066e-07,0.08019689637164473
39.150000000000006,0.004556530008026623,0.001507020282922151,0.005781943267691641,0.005046239517211882,0.0013512797984415613,0.0009860320664377463,0.0013660953763013637,0.0016190910199528762,0.0013458550778919977,0.000541672052997663,0.0002517566789257502,0.0003573593834469984,0.000566876253390304,0.0004840656275007091,6.3520757988656e-05,5.409358124480927e-05,0.0001688456401347019,6.915638339214873e-05,9.241753582522769e-05,0.00013733551333171572,0.00011625796462153797,9.99928606337494e-06,8.175362430864443e-06,3.441068966127004e-05,1.1606776727119985e-05,1.2645606162795432e-05,2.6837756242021725e-06,4.0705455718218297e-07,0.07993486655281803
39.2,0.004553431898539114,0.0014992414266034274,0.0057713273181935745,0.005032302999375121,0.0013439615801519342,0.0009860232133011408,0.0013646800286073336,0.001609727313271228,0.001337518062210785,0.0005389860864777925,0.00025140746373480076,0.0003572464346906835,0.0005638075619384527,0.0004812114566047895,6.291088748581282e-05,5.356058593574387e-05,0.00016804163964705043,6.899120426293728e-05,9.24036195661111e-05,0.00013660941135411732,0.00011558426305363275,9.903429315342994e-06,8.094907257378891e-06,3.424878513459929e-05,1.157566374195746e-05,1.264410396776811e-05,2.6711933534709485e-06,4.059440192398406e-07,0.07967391931895326
39.25,0.004550333027391396,0.0014915104176593847,0.005760720051267372,0.0050183942948656204,0.001336671536171422,0.0009860158969126863,0.0013632531418875597,0.0016004181970005818,0.0013292331738512925,0.0005363063859722425,0.0002510670003275904,0.00035713019239475425,0.0005607540333336468,0.0004783730842697464,6.230725262434543e-05,5.30331643939909e-05,0.00016723896933424146,6.882957440695236e-05,9.238900390812655e-05,0.00013588666208240387,0.00011491411947433721,9.808540546148388e-06,8.015282383117905e-06,3.4087115917035716e-05,1.1545200358369556e-05,1.2642511275737322e-05,2.6586536561152275e-06,4.0485825970947376e-07,0.07941404926281512
39.300000000000004,0.004547233402367061,0.0014838270406524836,0.005750121524702403,0.005004513428633632,0.001329409702574612,0.0009860099584804182,0.0013618147819858977,0.0015911633704271122,0.0013210001004454748,0.0005336330274108547,0.00025073513486104554,0.000357010636535239,0.0005577156194580177,0.00047555044412462747,6.170978625326477e-05,5.2511255366317264e-05,0.00016643766001072288,6.867143841091553e-05,9.237367739758844e-05,0.00013516725835438338,0.00011424752152338083,9.714607901487324e-06,7.936476830156341e-06,3.3925688960342544e-05,1.151537691284717e-05,1.2640825765823753e-05,2.646148032040974e-06,4.037986514704522e-07,0.07915525101869496
39.35,0.00454413303123911,0.001476191080587295,0.005739531795912872,0.0049906604249475035,0.0013221761134580247,0.0009860052417226342,0.0013603650154484918,0.0015819625341641907,0.0013128185312174811,0.0005309660854199927,0.0002504117152627635,0.0003568877480803233,0.0005546922719220263,0.0004727434697335961,6.111842197453685e-05,5.19947982995253e-05,0.0001656377420395772,6.851674145761891e-05,9.235762895056731e-05,0.00013445119288770118,0.00011358445677738782,9.621620572638758e-06,7.858480823661289e-06,3.3764511129053616e-05,1.1486183644053426e-05,1.2639045389360426e-05,2.6336668992797684e-06,4.0276582042704037e-07,0.07889751926516499
39.400000000000006,0.00454103192176992,0.0014686023229140133,0.005728950921938332,0.004976835307397543,0.0013149708009607885,0.0009860015928419839,0.0013589039095029468,0.001572815390151432,0.0013046881569798888,0.000528305633331335,0.00025009659121719353,0.0003567615089732658,0.0005516839420727144,0.00046995209460266044,6.0533094134395806e-05,5.148373333222345e-05,0.00016483924533482907,6.83654293218268e-05,9.234084784696906e-05,0.00013373845828241817,0.0001129249127521593,9.529568841906882e-06,7.781285846366485e-06,3.360358917504254e-05,1.1457610691677322e-05,1.2637168414732822e-05,2.621200386131812e-06,4.017589716727455e-07,0.0786408487266007
39.45,0.0045379300817112245,0.0014610605535319361,0.005718378959444228,0.0049630380988999155,0.0013077937952852502,0.0009859988604997395,0.001357431532037804,0.0015637216416536784,0.00129660867012989,0.0005256517431907362,0.000249789614151841,0.0003566319021155187,0.0005486905810018474,0.0004671762521862938,5.995373781476004e-05,5.097800128669644e-05,0.00016404219936379678,6.82174483661705e-05,9.232332372468175e-05,0.00013302904702355088,0.00011226887690490277,9.438444034604384e-06,7.704884583190886e-06,3.3442929713009666e-05,1.1429648114685355e-05,1.2635193447311211e-05,2.6087390836921145e-06,4.0077622303486676e-07,0.07838523417413469
39.5,0.004534827518804085,0.0014535655587928785,0.005707815964722431,0.0049492688217005025,0.0013006451247174937,0.000985996895790245,0.001355947951582314,0.0015546809932598818,0.0012885797646454006,0.0005230044857671429,0.0002494906372234951,0.0003564989113500503,0.0005457121395539366,0.0004644158758939366,5.938028882474779e-05,5.04775436608715e-05,0.0001632466331494826,6.807274553703667e-05,9.230504657378955e-05,0.0001323229514835672,0.00011161633663639745,9.348238383041011e-06,7.629270762542918e-06,3.3282539199318296e-05,1.1402285927034557e-05,1.2633119420863902e-05,2.5962748885297983e-06,3.998156412273509e-07,0.07813067042606767
39.550000000000004,0.004531724240778864,0.0014461171255045467,0.005697261993691799,0.004935527497378781,0.001293524815647787,0.0009859955522155443,0.0013544532372865045,0.00154569315088192,0.0012806011360811194,0.0005203639305615712,0.0002491995153044821,0.00035636252144486893,0.0005427485683341525,0.00046167089909639067,5.881268369229296e-05,4.998230262038131e-05,0.00016245257527300352,6.793126836045063e-05,9.228600673085343e-05,0.00013162016392483856,0.00011096727929309174,9.258944816198857e-06,7.554438909672635e-06,3.3122423916342736e-05,1.137551414726365e-05,1.2630945559760293e-05,2.5838019277760944e-06,3.988761168684898e-07,0.07787715234705743
39.6,0.004528620255355206,0.0014387150409338626,0.005686717101898744,0.004921814146851702,0.001286432892590949,0.0009859946856601897,0.0013529474589015432,0.0015367578217533344,0.0012726724815645292,0.0005177301458161382,0.00024891610496894707,0.00035622271807674624,0.0005397998177161268,0.0004589412551321027,5.825085965585924e-05,4.9492220990721856e-05,0.00016166005387605945,6.779296493795516e-05,9.22661948732579e-05,0.00013092067650204682,0.00011032169216912913,9.170556695703624e-06,7.480384035633438e-06,3.296258996400862e-05,1.1349322857098252e-05,1.2628671314416947e-05,2.57131736198324e-06,3.9795739740610463e-07,0.07762467484531117
39.650000000000006,0.004525515570242007,0.0014313590928102294,0.005676181344517795,0.004908128790377544,0.0012793693782066208,0.0009859941543662282,0.0013514306867603854,0.0015278747144279784,0.0012647934997918292,0.0005151031985231397,0.0002486402644791637,0.00035607948781513803,0.0005368658378496384,0.00045622687731333554,5.769475465625055e-05,4.9007242249503227e-05,0.00016086909666343657,6.765778394248564e-05,9.224560201362352e-05,0.00013022448126454606,0.00010967956250830307,9.083067523593475e-06,7.4071012921754e-06,3.2803043259556186e-05,1.1323702263405586e-05,1.2626296275438074e-05,2.558821784887968e-06,3.970593183921154e-07,0.07737323286766677
39.7,0.0045224101931373925,0.0014240490693287638,0.0056656547763522,0.004894471447559798,0.0012723342933194698,0.0009859938189083664,0.001349902991758713,0.001519043538778608,0.0012569638910238273,0.0005124831544341823,0.0002483718537718761,0.0003559328181063022,0.0005339465786681972,0.0004535276989322371,5.714430732851864e-05,4.8527310518794114e-05,0.00016007973090554703,6.752567461424268e-05,9.222421949428458e-05,0.00012953157015868394,0.00010904087750594798,8.996470649718906e-06,7.334585626551276e-06,3.264378954580014e-05,1.1298642757580451e-05,1.2623820074387198e-05,2.546319066724434e-06,3.961809473960252e-07,0.07712282139343184
39.75,0.004519304131728691,0.0014167847591534625,0.005655137451834508,0.004880842137351012,0.00126532765693929,0.0009859935421693148,0.0013483644453361526,0.0015102640059953805,0.0012491833570817618,0.0005098700780693551,0.00024811073444467213,0.00035578269725761066,0.0005310419898965124,0.00045084365326679746,5.659945699396442e-05,4.805237055755669e-05,0.0001592919834410003,6.739658675656262e-05,9.220203898183142e-05,0.00012884193503008356,0.00010840562431077238,8.910759006170707e-06,7.262831469542763e-06,3.248483440736303e-05,1.1274134966750125e-05,1.2621242280794865e-05,2.5338157335867643e-06,3.953204263672834e-07,0.07687343542840658
39.800000000000004,0.0045161973936924124,0.0014095659514203331,0.005644629425027178,0.004867240878056661,0.0012583494862810258,0.0009859931893153088,0.0013468151194577771,0.0015015358285842926,0.0012414516013430808,0.0005072640327264458,0.0002478567697423916,0.00035562911442205483,0.000528152021057857,0.00044817467358670467,5.606014365223375e-05,4.7582367754172634e-05,0.0001585058806792076,6.727047073178695e-05,9.217905246171691e-05,0.00012815556762589298,0.00010777379002664798,8.82592489302981e-06,7.191832485288156e-06,3.232618329360121e-05,1.1250169792013395e-05,1.2618562305662147e-05,2.5213201545834735e-06,3.94475694273206e-07,0.07662507000022037
39.85,0.004513089986694222,0.0014023924357404757,0.0056341307496232005,0.004853667687339008,0.0012513997967847073,0.0009859926277718085,0.0013452550865958835,0.0014928587203655464,0.001233768328737169,0.000504665080490198,0.00024760982454356985,0.000355472059582943,0.0005252766214813269,0.0004455206931590965,5.552630797350595e-05,4.7117248119058356e-05,0.0001577214486030169,6.714727745713147e-05,9.215525223292673e-05,0.00012747245959700718,0.0001071453617143674,8.741959834358036e-06,7.121581404184048e-06,3.2167841546290856e-05,1.1226738430190576e-05,1.2615779321297225e-05,2.50884178816618e-06,3.936455287140674e-07,0.07637772015523529
39.900000000000006,0.004509981918388913,0.0013952640022031064,0.005623641478946707,0.004840122582220942,0.001244478602135284,0.0009859917271993755,0.0013436844197120448,0.001484232396471834,0.0012261332457410132,0.0005020732822415996,0.000247369765346918,0.00035531152353878695,0.0005224157403089893,0.00044288164525420624,5.499789129077297e-05,4.665695827736789e-05,0.00015693871277137615,6.70269584005556e-05,9.213063090271268e-05,0.00012679260250026726,0.00010652032639338364,8.658854516384878e-06,7.052069951767929e-06,3.200981442966066e-05,1.1203832377132836e-05,1.261289220588834e-05,2.4963905503942584e-06,3.928300908734526e-07,0.07613138095652644
39.95,0.004506873196420392,0.0013881804413785495,0.005613161665953623,0.004826605579089847,0.0012375859142823827,0.0009859903594697267,0.0013421031922394352,0.0014756565733465691,0.0012185460603748332,0.0004994886976672111,0.00024713646025784254,0.00035514749788837814,0.000519569326502934,0.0004402574631509126,5.447483559221034e-05,4.6201445461783834e-05,0.00015615769832202616,6.690946557663301e-05,9.210518138138883e-05,0.00012611598780064488,0.00010589867104354764,8.576598812120666e-06,6.983288877953339e-06,3.1852107160094416e-05,1.1181443412369202e-05,1.260989951894341e-05,2.4839761808195982e-06,3.9203055430627456e-07,0.07588604748234981
40.0,0.004503763828421643,0.0013811415443211671,0.005602691363232296,0.004813116693701431,0.001230721743459957,0.0009859883986419653,0.0013405114780654218,0.0014671309687420361,0.00121100648219765,0.0004969113852685198,0.000246909778975004,0.00035497997501604984,0.0005167373288522144,0.00043764808014218386,5.395708351363624e-05,4.5750657505393556e-05,0.00015537842997421857,6.679475154242386e-05,9.207889687718978e-05,0.00012544260687341388,0.00010528038260685281,8.495181888871551e-06,6.91522808263369e-06,3.169472493280493e-05,1.1159563566595075e-05,1.260679951085905e-05,2.4716074593458963e-06,3.912481184680793e-07,0.0756417148250642
40.050000000000004,0.0045006538220147135,0.0013741471025722522,0.005592230623004152,0.004799655941183573,0.0012238860982058534,0.0009859857209389873,0.0013389093515144244,0.001458655301717482,0.0012035142223028167,0.000494341402371326,0.0002466895927769174,0.0003548089480771252,0.0005139196959796912,0.00043505342954042745,5.3444578331059785e-05,4.530454283465103e-05,0.0001546009320314606,6.668276939334966e-05,9.205177089119072e-05,0.00012477245100631494,0.00010466544798919782,8.414592387859364e-06,6.847876825623654e-06,3.1537672943010255e-05,1.113818507506829e-05,1.2603590166700988e-05,2.4592912901769035e-06,3.9048319649363814e-07,0.07539837809116742
40.1,0.004497543184810686,0.0013671969081628745,0.005581779497124368,0.00478622333604017,0.0012170789853812817,0.000985982204724065,0.0013372968873310383,0.001450229292637145,0.0011960689933135028,0.0004917788051351543,0.00024647577450859556,0.0003546344109835489,0.0005111163763487739,0.00043247344468274137,5.293726395331659e-05,4.48630504624228e-05,0.000153825228384284,6.657347275907135e-05,9.202379721228868e-05,0.0001241055114017143,0.00010405385406217191,8.334818658776018e-06,6.78122400135073e-06,3.138095639960127e-05,1.111730032123574e-05,1.2600269281071258e-05,2.447031877911545e-06,3.897354018582045e-07,0.07515603240325637
40.150000000000006,0.0044944319244096574,0.0013602907536166722,0.0055713380370825275,0.004772818892154951,0.001210300410190179,0.0009859777304776051,0.0013356741606634142,0.0014418526631682052,0.0011886705093781247,0.0004892236485626864,0.0002462681985682353,0.0003544563583897008,0.0005083273182700589,0.0004299080589360659,5.24350849147899e-05,4.442612998111639e-05,0.0001530513425130361,6.646681579937103e-05,9.199496991224462e-05,0.0001234417791787554,0.00010344558766486233,8.255849027176263e-06,6.715258452285282e-06,3.12245805299401e-05,1.1096901775754928e-05,1.2596834557977168e-05,2.4348302920738818e-06,3.890042706419699e-07,0.07491467290408066
40.2,0.004491320048400713,0.0013534284319526102,0.005560906294003315,0.004759442622795327,0.0012035503761984917,0.000985972180774083,0.0013340412470469014,0.0014335251362786936,0.0011813184861657468,0.00048667598650921915,0.00024606674089395006,0.0003542747856783906,0.0005055524699078743,0.00042735720570224545,5.193798636821807e-05,4.3993731555891626e-05,0.0001522792974906949,6.636275320003839e-05,9.196528334078573e-05,0.00012278124537550418,0.00010284063560568223,8.177672069793546e-06,6.649969291085393e-06,3.106855057521435e-05,1.1076981936430221e-05,1.2593283727146315e-05,2.422684575589594e-06,3.8829005864938135e-07,0.07467429476192777
40.25,0.004488207564361905,0.00134660973668768,0.0055504843186471925,0.0047460945406161935,0.0011968288853533436,0.0009859654402591506,0.001332398222387939,0.0014252464362353183,0.0011740126408614257,0.0004841358716921361,0.0002458712789505477,0.0003540896889470312,0.0005027917792867204,0.00042482081842299134,5.144591407758523e-05,4.3565805917952206e-05,0.000151509115985703,6.626124016876206e-05,9.193473212076759e-05,0.00012212390095108083,0.00010223898466420798,8.100276872606419e-06,6.585346201117152e-06,3.091287177661958e-05,1.105753327442836e-05,1.2589614666457372e-05,2.4105902979381285e-06,3.875939224053034e-07,0.0744348931760247
40.300000000000004,0.00448509447986023,0.0013398344618395632,0.005540072161411106,0.0047327746576637615,0.0011901359380021158,0.0009859573956269188,0.0013307451629482043,0.0014170162886012452,0.0011667526921615233,0.00048160335570039935,0.0002456816917163567,0.00035390106499398974,0.0005000451942976176,0.00042229883058475493,5.0958814411096e-05,4.314230435791792e-05,0.0001507408202648229,6.61622324310268e-05,9.190331114339557e-05,0.00012146973678777543,0.00010164062159301577,8.023653248737824e-06,6.521379688554536e-06,3.075754935348057e-05,1.1038548191496188e-05,1.2585825519241889e-05,2.3985412732249e-06,3.8691729900015784e-07,0.07419646338082796
40.35,0.004481980802451605,0.0013331024019292506,0.005529669872329193,0.004719482985379372,0.0011834715329114235,0.0009859479355974147,0.001329082145329008,0.0014088344202338177,0.0011595383602689786,0.00047907848900405537,0.0002454978596701004,0.00035370891130511454,0.0004973126627043576,0.00041979117572350956,5.047663433423241e-05,4.272317871927601e-05,0.00014997443219601098,6.606568622601704e-05,9.187101556350516e-05,0.00012081874369313964,0.00010104553311950205,7.947791897510287e-06,6.458061265367585e-06,3.060258847516868e-05,1.102001899184324e-05,1.2581914795271217e-05,2.386530185743004e-06,3.862609434516391e-07,0.07395900064883297
