Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(6),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Ra_relativistic
57.45,0.0034336520113519187,0.0006704816641535597,0.0016160951912302644,0.0009834597156228406,0.00014753445379408765,0.0004979195002104592,0.00034487025585827375,6.893049794143297e-05,5.0697093973810036e-05,3.883475154908009e-05,0.00013694708318086376,9.663645387464455e-05,2.193563049746623e-05,1.616846639594961e-05,4.096803851998345e-07,3.234919833722328e-07,9.346096813512648e-06,3.098324527544254e-05,2.1588116452207588e-05,3.950301707156975e-06,2.8776147494763195e-06,1.6900198067774996e-06,4.602929331552423e-06,2.927768958732653e-06,1.0963244612257103e-07,0.019777093190831894
57.5,0.003429504075880565,0.0006703395145760685,0.001611296889625211,0.000979816079660895,0.00014753205989964617,0.0004965097135178223,0.0003435913992793356,6.852881489302601e-05,5.03843424600486e-05,3.882969730822429e-05,0.00013656854028935988,9.627932067644717e-05,2.1806772364056613e-05,1.6067876637807983e-05,4.0637419198413673e-07,3.208018184967272e-07,9.344378351197271e-06,3.0898202920827495e-05,2.150843903051973e-05,3.927010320660652e-06,2.8596350622007185e-06,1.6897151200861114e-06,4.590324154753701e-06,2.916974569996137e-06,1.0961261552386801e-07,0.019728800476358548
57.550000000000004,0.003425359876769771,0.0006701956120913028,0.0016065134860574633,0.0009761865383518399,0.00014752988185671114,0.0004951035404381695,0.00034231725395013026,6.81296819527177e-05,5.0073673587692696e-05,3.882483984702388e-05,0.00013619087207813855,9.592347130376538e-05,2.167873723362989e-05,1.5967961530967333e-05,4.0309687844393416e-07,3.1813574211758244e-07,9.342719055565798e-06,3.081334975177685e-05,2.1429043205460972e-05,3.9038703003791e-06,2.8417784640639305e-06,1.6894203126858172e-06,4.577776601465342e-06,2.9062405966216312e-06,1.0959300266218875e-07,0.019680665432007607
57.6,0.0034212194160211187,0.000670049954328468,0.001601744936705834,0.000972571037669944,0.00014752790854309888,0.0004937009771922162,0.0003410478050057936,6.773308175941944e-05,4.976507256986727e-05,3.88201743929957e-05,0.00013581407864738816,9.556890212231721e-05,2.1551519489089018e-05,1.5868716262504313e-05,3.998481743757717e-07,3.1549352427453937e-07,9.34111763677117e-06,3.0728685985500664e-05,2.1349928476581597e-05,3.8808819576249605e-06,2.8240454743007873e-06,1.6891343568292685e-06,4.565285357752456e-06,2.895566167007935e-06,1.0957348132259263e-07,0.01963268741897018
57.650000000000006,0.00341708269561309,0.0006699025390398675,0.0015969911978424062,0.0009689695237751741,0.00014752612897769445,0.0004923020199461511,0.00033978303759687616,6.733899707706646e-05,4.945852473039294e-05,3.881569622964262e-05,0.0001354381600729426,9.52156094960125e-05,2.1425113553651426e-05,1.577013605552826e-05,3.9662781235765323e-07,3.128749374348073e-07,9.33957281822825e-06,3.0644211861616785e-05,2.1271094421771786e-05,3.858045492483553e-06,2.8064364973428947e-06,1.6888563139207545e-06,4.55284825590138e-06,2.884949747693046e-06,1.0955399847930415e-07,0.019584865796655995
57.7,0.003412949717501137,0.0006697533640995713,0.0015922522258326759,0.0009653819430128058,0.000147524532319157,0.0004909066648123175,0.0003385229368897256,6.694741079367846e-05,4.915401550292232e-05,3.8811400695946324e-05,0.00013506311640653309,9.486358978712257e-05,2.1299513890549286e-05,1.567221616890332e-05,3.9343552770052423e-07,3.1027975644661926e-07,9.338083336350508e-06,3.055992763810279e-05,2.119254068734952e-05,3.835360957620228e-06,2.7889517851113876e-06,1.6885853503071365e-06,4.540462339120908e-06,2.874389157686883e-06,1.0953454402919174e-07,0.01953719992241605
57.75,0.003408820483617744,0.000669602427502093,0.0015875279771356797,0.0009618082419130242,0.00014752310786463475,0.0004895149078498861,0.0003372674880668611,6.655830592042665e-05,4.885153043008265e-05,3.880728318586396e-05,0.00013468894767603736,9.4512839356447e-05,2.117471500273159e-05,1.5574951896972253e-05,3.902710583981772e-07,3.0770775849096445e-07,9.336647940346772e-06,3.047583358645731e-05,2.1114266975989965e-05,3.812828226844191e-06,2.771591404261781e-06,1.6883207503263913e-06,4.528123954359705e-06,2.8638816231681574e-06,1.0951513210504559e-07,0.01948968915153925
57.800000000000004,0.003404694995872494,0.0006694497273610792,0.001582818408304127,0.0009582483671905287,0.00014752184504848967,0.0004881267450655244,0.0003360166763273439,6.617166559070866e-05,4.855105516262571e-05,3.8803339147828474e-05,0.00013431565388572769,9.416335456347876e-05,2.1050711432568462e-05,1.5478338569282324e-05,3.871341450762078e-07,3.051587230321697e-07,9.335265392079414e-06,3.0391929986208394e-05,2.103627303284504e-05,3.7904469693451576e-06,2.75435520933261e-06,1.6880619264688077e-06,4.515828871181732e-06,2.853423874692314e-06,1.0949578732868927e-07,0.019442332837525278
57.85,0.003400573256152137,0.0006692952619080075,0.0015781234759845268,0.0009547022657441359,0.0001475207334410317,0.0004867421724140611,0.00033477048688714233,6.578747305923046e-05,4.8252575458584584e-05,3.879956408425274e-05,0.0001339432350165172,9.381513176656722e-05,2.0927497761557525e-05,1.5382371550313038e-05,3.8402453094067566e-07,3.026324317680386e-07,9.33393446598343e-06,3.0308217118927094e-05,2.0958558630256983e-05,3.7682166303373797e-06,2.737242822557259e-06,1.6878084264611826e-06,4.503572422137702e-06,2.8430122811682852e-06,1.0947652205835007e-07,0.019395130332582302
57.900000000000006,0.00339645526632065,0.000669139029490896,0.0015734431369173057,0.000951169884656375,0.00014751976274726252,0.0004853611857991434,0.0003335289049794899,6.540571170109496e-05,4.795607718243676e-05,3.8795953551037464e-05,0.00013357169102620392,9.346816732307851e-05,2.0805068610032154e-05,1.528704623920566e-05,3.809419617271504e-07,3.00128668580284e-07,9.332653949043884e-06,3.0224695261920458e-05,2.0881123551513386e-05,3.7461364186440726e-06,2.7202536208857224e-06,1.6875599370509814e-06,4.491349657900616e-06,2.832643007857388e-06,1.0945730345846553e-07,0.019348080988290266
57.95,0.0033923410282193094,0.0006689810285730211,0.0015687773479369314,0.0009476511711930906,0.0001475189228056288,0.0004839837810738916,0.0003322919158552406,6.502636501089839e-05,4.76615463042746e-05,3.879250315708274e-05,0.00013320102184971377,9.312245758955454e-05,2.0683418636872047e-05,1.5192358069494829e-05,3.778861856508433e-07,2.976472194860107e-07,9.331422640827511e-06,3.0141364681789793e-05,2.0803967574121814e-05,3.7242053015409067e-06,2.70338673053753e-06,1.6873162842617437e-06,4.479155509065525e-06,2.8223121811666894e-06,1.0943802968945597e-07,0.019301184156388006
58.0,0.0033882305436667495,0.0006688212577316478,0.0015641260659720227,0.0009441460728030346,0.00014751820358678493,0.0004826099540415458,0.00033105950478321667,6.464941660183284e-05,4.736896889898185e-05,3.878920856380335e-05,0.0001328312273993413,9.27779989218692e-05,2.0562542539215635e-05,1.5098302508841909e-05,3.7485695335848554e-07,2.951878725909676e-07,9.330239353562529e-06,3.0058225628044926e-05,2.0727090453097544e-05,3.7024220069566965e-06,2.68664102917624e-06,1.6870774299243832e-06,4.466984946247101e-06,2.8120160420996944e-06,1.0941853956667236e-07,0.019254439189646658
58.050000000000004,0.003384123814459032,0.000668659715656767,0.0015594892480454631,0.0009406545371174631,0.00014751759519236496,0.0004812397004561094,0.0003298316570505521,6.427485020479635e-05,4.7078331145417144e-05,3.8786065484647725e-05,0.00013246230756498904,9.243478767538298e-05,2.0442435052174727e-05,1.5004875058770382e-05,3.7185401788260245e-07,2.9275041804527344e-07,9.329102912259394e-06,2.9975278326965963e-05,2.0650491904759984e-05,3.6807850329103265e-06,2.670015155567816e-06,1.6868434643662723e-06,4.454833131000633e-06,2.80175107313862e-06,1.0939866219967105e-07,0.019207845442767234
58.1,0.0033800208423697127,0.0006684964011498455,0.0015548668512745105,0.0009371765119497303,0.00014751708785376406,0.0004798730160229877,0.0003286083579630318,6.39026496675098e-05,4.6789619325604095e-05,3.878306968462056e-05,0.00013209426221440514,9.20928202050956e-05,2.03230909485513e-05,1.4912071254403237e-05,3.688771345987636e-07,2.903346480022489e-07,9.328012154864036e-06,2.9892522975897933e-05,2.05741715915196e-05,3.659292663851348e-06,2.653507526366502e-06,1.68661459525917e-06,4.442695551935373e-06,2.791514089417072e-06,1.093782875218194e-07,0.01916140227321533
58.150000000000006,0.0033759216291499015,0.0006683313131225843,0.0015502588328708965,0.0009337119452948775,0.0001475166719309291,0.0004785098963996188,0.00032738959284542366,6.353279895364012e-05,4.6502819823927484e-05,3.878021697980908e-05,0.00013172709119341897,9.1752092865796e-05,2.0204505038556214e-05,1.4819886664202197e-05,3.6592606118631633e-07,2.8794035658091054e-07,9.326965932434243e-06,2.9809959738152573e-05,2.0498129108109518e-05,3.637942993374011e-06,2.637116359469124e-06,1.6863911327804084e-06,4.430568142757643e-06,2.781302292835948e-06,1.0935742417327666e-07,0.019115109041910723
58.2,0.003371826176528334,0.0006681644505956865,0.001545665150140932,0.0009302607853292264,0.0001475163379111585,0.00047715033719610326,0.00032617534704180794,6.316528214193107e-05,4.621791912633648e-05,3.87775032369129e-05,0.00013136079432617565,9.141260201221118e-05,2.0086672169530353e-05,1.47283168897092e-05,3.630005575930382e-07,2.855673398326032e-07,9.32596310932935e-06,2.9727588738675587e-05,2.0422363969675378e-05,3.6167339525961904e-06,2.6208397031974642e-06,1.6861734714174372e-06,4.418447381334762e-06,2.7711132953376062e-06,1.0933621665825958e-07,0.01906896511373438
58.25,0.003367734486211432,0.000667995812697636,0.0015410857604856007,0.0009268229804099649,0.00014751607640791118,0.0004757943339758249,0.0003249656059158993,6.280008342533994e-05,4.5934903819553675e-05,3.877492437277751e-05,0.00013099537141536818,9.107434399915231e-05,1.996958722566768e-05,1.463735756528973e-05,3.6010038600401925e-07,2.832153957121169e-07,9.325002563403123e-06,2.9645410060615985e-05,2.0346875602083164e-05,3.5956633433398684e-06,2.6046754704124326e-06,1.6859620689298074e-06,4.406330370693227e-06,2.7609451230103952e-06,1.0931491692725263e-07,0.019022969857885322
58.300000000000004,0.00336364655988337,0.000667825398663485,0.001536520621400655,0.0009233984790747356,0.00014751587815962477,0.0004744418822560692,0.00032376035485136555,6.243718711018145e-05,4.5653760590290875e-05,3.8772476353931304e-05,0.00013063082224246844,9.073731518165928e-05,1.985324512774065e-05,1.4547004357878392e-05,3.5722531081499706e-07,2.808843240535375e-07,9.324083186189866e-06,2.9563423742909486e-05,2.027166333474154e-05,3.574728875122759e-06,2.5886214765369283e-06,1.685757423160224e-06,4.394214903792039e-06,2.750796214777139e-06,1.0929383199283921e-07,0.01897712264818215
58.35,0.0033595623992061425,0.0006676532078336514,0.0015319696904767077,0.0009199872300412232,0.00014751573402854262,0.0004730929775086363,0.00032255957925214146,6.20765776152782e-05,4.537447622447116e-05,3.8770155196126176e-05,0.0001302671465679565,9.040151191514339e-05,1.9737640832827824e-05,1.445725296672661e-05,3.543750986102358e-07,2.7857392655093854e-07,9.323203883074164e-06,2.9481629778959005e-05,2.0196726396162416e-05,3.5539282048733988e-06,2.5726754803682327e-06,1.6855600475429918e-06,4.382099513815595e-06,2.7406654277601535e-06,1.0927327700843468e-07,0.018931422863411426
58.400000000000006,0.0033554820058196264,0.0006674792396527258,0.001527432925399315,0.0009165891822067355,0.00014751563499954998,0.0004717476151604475,0.0003213632645427361,6.171823947111731e-05,4.5097037606456806e-05,3.8767956963881676e-05,0.0001299043441315477,9.00669305555277e-05,1.9622769334043546e-05,1.4368099123152364e-05,3.5154951814491717e-07,2.762840067438929e-07,9.322363573435431e-06,2.9400028116463987e-05,2.0122063912404576e-05,3.5332589782166877e-06,2.556835226497131e-06,1.6853704462802283e-06,4.369983510741133e-06,2.730552056559884e-06,1.092535454905938e-07,0.018885869887767838
58.45,0.0033514053813416484,0.0006673034936682882,0.0015229102839490656,0.0009132042846477905,0.00014751557217901914,0.0004704057905941491,0.00032017139616853765,6.136215731901417e-05,4.482143171828398e-05,3.876587777003263e-05,0.00012954241465241891,8.973356745938606e-05,1.950862566027011e-05,1.427953859029231e-05,3.4874834033190415e-07,2.7401437000766065e-07,9.321561190759374e-06,2.9318618658417904e-05,2.0047674908462386e-05,3.512718871144283e-06,2.5410984881201886e-06,1.685189090230855e-06,4.357867003408994e-06,2.720455866904879e-06,1.0923488612426962e-07,0.018840463111355395
58.5,0.0033473325273680474,0.0006671259695297329,0.001518401724001657,0.0009098324866196951,0.00014751553679366334,0.0004690674991487091,0.00031898395959611134,6.100831591028195e-05,4.4547645638903e-05,3.8763913775280284e-05,0.00012918135782943253,8.940141898407967e-05,1.9395204875891893e-05,1.4191567162855907e-05,3.459713382325975e-07,2.7176482354776516e-07,9.320795682709748e-06,2.923740126525895e-05,1.997355831257627e-05,3.4923056308841456e-06,2.5254631090333105e-06,1.68501639457341e-06,4.345750904759195e-06,2.7103771371280476e-06,1.0921747452990565e-07,0.018795201930685825
58.550000000000004,0.003343263445472742,0.0006669466669871049,0.001513907203527974,0.0009064737375561272,0.00014751552018939956,0.0004677327361200107,0.00031780094031349403,6.0656700105408126e-05,4.4275666543425094e-05,3.876206118774694e-05,0.000128821173341359,8.90704814878923e-05,1.9282502080531924e-05,1.4104180666881907e-05,3.4321828705151385e-07,2.6953517639856335e-07,9.320066011155157e-06,2.91563757581263e-05,1.9899712963358e-05,3.472017114815793e-06,2.509927043628601e-06,1.6848526992527474e-06,4.333636916822024e-06,2.7003166954661878e-06,1.092013869411441e-07,0.018750085749122757
58.6,0.0033391981372077953,0.0006667655858899437,0.0015094266805941656,0.0009031279870687159,0.00014751551383022018,0.00046640149676144076,0.0003166223238304842,6.030729487323718e-05,4.400548170237514e-05,3.8760316262534006e-05,0.000128461860847098,8.874075133016356e-05,1.9170512408790675e-05,1.4017374959497047e-05,3.40488964134099e-07,2.6732523942529645e-07,9.319371152147209e-06,2.9075541923141685e-05,1.9826137619542535e-05,3.4518513263405214e-06,2.4944883937808633e-06,1.684698253098758e-06,4.321527491886422e-06,2.6902759386955077e-06,1.0918659598968487e-07,0.01870511397723693
58.650000000000006,0.003335136604103477,0.000666582726186137,0.0015049601133617107,0.0008997951849466173,0.00014751550929707324,0.0004650737762844718,0.00031544809567892574,5.9960085290159255e-05,4.373707848095009e-05,3.8758675301283484e-05,0.00012810341998589745,8.841222487142012e-05,1.905923102998691e-05,1.3931145928676846e-05,3.3778314896719916e-07,2.6513482532900843e-07,9.318710095847989e-06,2.8994899516605997e-05,1.9752830972102468e-05,3.431806446707427e-06,2.4791454416033527e-06,1.6845532023147064e-06,4.309425767222599e-06,2.680256818837344e-06,1.0917300048752497e-07,0.018660286033027898
58.7,0.003331078847668334,0.0006663980879207844,0.0015005074600874912,0.0008964752811560945,0.00014751549828675146,0.00046374956985924183,0.00031427824141298967,5.961505653930574e-05,4.3470444338283855e-05,3.87571346517429e-05,0.00012774585037757155,8.80848984735056e-05,1.894865314790101e-05,1.3845489493008798e-05,3.351006231815545e-07,2.629637486536506e-07,9.318081846406495e-06,2.891444827097411e-05,1.967979165839356e-05,3.411880861914017e-06,2.4638966771722077e-06,1.6844175837835684e-06,4.297335472726844e-06,2.670261789433751e-06,1.0916047965851707e-07,0.01861560134194819
58.75,0.003327024869389248,0.0006662116712350686,0.0014960686791238523,0.0008931682258400907,0.00014751547261078986,0.00046242887261512694,0.00031311274660944863,5.927219390975036e-05,4.320556682671755e-05,3.8755690707333604e-05,0.00012738915162271658,8.775876849970834e-05,1.8838774000520202e-05,1.376040160145754e-05,3.3244117055559955e-07,2.6081182579461185e-07,9.317485421785307e-06,2.88341879014471e-05,1.960701827794058e-05,3.3920731839411107e-06,2.448740820462169e-06,1.6842913233507465e-06,4.2852608135366686e-06,2.6602937101667334e-06,1.0914894605364979e-07,0.0185710593366684
58.800000000000004,0.003322974670731506,0.0006660234763651372,0.0014916437289186658,0.0008898739693178052,0.00014751542419437198,0.00046111167964131057,0.0003119515968679488,5.893148279571692e-05,4.294243359107594e-05,3.8754339906722427e-05,0.00012703332330292556,8.743383131488759e-05,1.8729588859786148e-05,1.3675878233132307e-05,3.298045770198414e-07,2.5867887500788903e-07,9.316919853540404e-06,2.8754118113002946e-05,1.9534509409425795e-05,3.372382265742595e-06,2.4336768368996323e-06,1.6841742389353313e-06,4.273206332495538e-06,2.6503557166889715e-06,1.0913837121388916e-07,0.018526659456560485
58.85,0.0033189282531388637,0.0006658335036409927,0.0014872325680153904,0.000886592462084268,0.00014751534507524458,0.0004597979859873483,0.00031079477781127733,5.8592908695793115e-05,4.268103236794971e-05,3.875307873339672e-05,0.00012667836498100128,8.711008328559828e-05,1.862109303134462e-05,1.3591915397056464e-05,3.2719063066105544e-07,2.5656471641908493e-07,9.316384186558458e-06,2.867423860767257e-05,1.9462263628406815e-05,3.3528072095867517e-06,2.4187039461183283e-06,1.684066048028299e-06,4.261176759731667e-06,2.640451069489515e-06,1.0912877425300259e-07,0.018482401146942093
58.900000000000006,0.003314885618033608,0.0006656417534853917,0.001482835155053122,0.0008833236548099101,0.0001475152274026408,0.00045848778666372634,0.00030964227508562366,5.8256457212149996e-05,4.2421350984983095e-05,3.87519037152427e-05,0.00012632427620116738,8.678752078021348e-05,1.851328185429712e-05,1.3508509131938987e-05,3.2459912172554415e-07,2.5446917203142205e-07,9.315877478757295e-06,2.859454909185961e-05,1.939027952526871e-05,3.3333473685330626e-06,2.4038216236935717e-06,1.6839663788834834e-06,4.249176858043291e-06,2.630582999709458e-06,1.0912018642891146e-07,0.018438283858190865
58.95,0.003310846766816625,0.000665448226412753,0.0014784514487666525,0.0008800674983401377,0.00014751506343621182,0.0004571810766424175,0.00030849407436083897,5.792211404976811e-05,4.216337736016777e-05,3.87508114241271e-05,0.0001259710564892784,8.646614016904599e-05,1.8406150700954743e-05,1.3425655505948097e-05,3.220298426207428e-07,2.523920657319994e-07,9.315398800756256e-06,2.8515049283499933e-05,1.9318555722907616e-05,3.314002341021642e-06,2.3890295958280893e-06,1.6838747845204466e-06,4.237211272946433e-06,2.6207545700499264e-06,1.0911261731524418e-07,0.018394307044866342
59.0,0.0033068117008674624,0.0006652529230280746,0.0014740814079865132,0.0008768239436949004,0.00014751484554496682,0.00045587785085743045,0.00030735016133068895,5.758986501566894e-05,4.190709950114187e-05,3.874979847548216e-05,0.00012561870535302767,8.614593782446756e-05,1.82996949765938e-05,1.3343350616486625e-05,3.1948258791448283e-07,2.503332232955515e-07,9.314947235524131e-06,2.8435738918859214e-05,1.924709089364859e-05,3.2947719587460454e-06,2.3743278271603197e-06,1.683790758554063e-06,4.225284395111334e-06,2.610968565291661e-06,1.0910603990210125e-07,0.018350470164944423
59.050000000000004,0.0033027804215443935,0.0006650558440258592,0.001469724991639024,0.0008735929420682618,0.00014751456620622122,0.0004545781042053559,0.0003062105217131039,5.725969601815271e-05,4.165250550449498e-05,3.874886152789381e-05,0.00012526722228215414,8.582691012102698e-05,1.819391011921353e-05,1.3261590589969359e-05,3.169571543313089e-07,2.4829247238505406e-07,9.314521878012855e-06,2.8356617758776114e-05,1.9175883774920957e-05,3.2756562681692643e-06,2.3597165020596277e-06,1.683713751849823e-06,4.2134002407499225e-06,2.6012274204456115e-06,1.0910039280188826e-07,0.018306772679203574
59.1,0.0032987529301844857,0.0006648569901890489,0.0014653821587463387,0.0008703744448279692,0.00014751421800455328,0.00045328183154590807,0.0003050751412504246,5.693159306604212e-05,4.139958355507868e-05,3.8747997282693134e-05,0.0001249166067486475,8.550905343556653e-05,1.8088791599295662e-05,1.3180371581602128e-05,3.144533407453162e-07,2.462696425485989e-07,9.314121834785571e-06,2.8277685594172214e-05,1.910493318324732e-05,3.2566555062211678e-06,2.345195999956118e-06,1.6836431890716058e-06,4.2015623528050256e-06,2.591533186765438e-06,1.0909558707910157e-07,0.018263214050745987
59.150000000000006,0.0032947292281036594,0.0006646563623879685,0.0014610528684264805,0.0008671684035150187,0.0001475137936307688,0.0004519890277024601,0.00030394400570964245,5.660554226793137e-05,4.114832192532225e-05,3.874720248355111e-05,0.00012456685820695144,8.519236414733646e-05,1.7984334919565652e-05,1.3099689775162474e-05,3.119709481690736e-07,2.4426456521206574e-07,9.31374622364765e-06,2.819894225066892e-05,1.9034238026147885e-05,3.237770070878589e-06,2.3307668654205224e-06,1.6835784843254592e-06,4.189773723126732e-06,2.5818875285454234e-06,1.0909150960164214e-07,0.018219793744612828
59.2,0.0032907093165967577,0.000664453961579277,0.0014567370798933856,0.0008639747698432252,0.00014751328588087412,0.0004506996874625774,0.00030281710088263795,5.6281529831441746e-05,4.0898708974554425e-05,3.8746473916076485e-05,0.00012421797609416595,8.487683863810853e-05,1.7880535614755888e-05,1.3019541382782077e-05,3.095097797383218e-07,2.422770736672474e-07,9.313394173289046e-06,2.812038759217564e-05,1.8963797311619018e-05,3.2190004874717785e-06,2.3164297738568453e-06,1.683519055287614e-06,4.1780367337573955e-06,2.572291738387585e-06,1.0908802481170038e-07,0.018176511227450388
59.25,0.0032866931969376067,0.000664249788804928,0.0014524347524569325,0.0008607934956987853,0.00014751268765505706,0.0004494138055785441,0.00030169441258641233,5.595954206248221e-05,4.065073314833e-05,3.874580840741687e-05,0.0001238699598302475,8.45624732922873e-05,1.777738925137038e-05,1.2939922644730542e-05,3.070696406922366e-07,2.403070030551976e-07,9.31306482294586e-06,2.8042021523340337e-05,1.8893610154910365e-05,3.200347371678441e-06,2.3021854937922616e-06,1.6834643354133508e-06,4.16635311436732e-06,2.5627467565743106e-06,1.0908498123838452e-07,0.01813336596718379
59.300000000000004,0.003282680870379082,0.0006640438451911387,0.001448145845522977,0.000857624533139844,0.00014751199195667608,0.0004481313767678864,0.0003005759266633174,5.563956536451615e-05,4.040438297776221e-05,3.874520282586301e-05,0.0001235228088182081,8.424926449702038e-05,1.7674891427451234e-05,1.2860829829200732e-05,3.0465033834919396e-07,2.383541903447225e-07,9.312757322088226e-06,2.7963843990784978e-05,1.8823675782399528e-05,3.181811390256031e-06,2.288034846841685e-06,1.683413784031711e-06,4.154723912917953e-06,2.553253181757569e-06,1.090822254400768e-07,0.018090357432656114
59.35,0.0032786723381531733,0.0006638361319473673,0.0014438703185933825,0.0008544678343960598,0.0001475111918912573,0.000446852395713892,0.0002994616289812808,5.5321586237833784e-05,4.015964707886045e-05,3.8744654080456186e-05,0.00012317652244431265,8.39372086423071e-05,1.757303777234672e-05,1.2782259232095465e-05,3.022516820780911e-07,2.3641847430606547e-07,9.312470830140648e-06,2.7885854983080887e-05,1.8753993532442384e-05,3.1633932206212466e-06,2.2739786664850704e-06,1.683366894318772e-06,4.143149477636495e-06,2.5438112649569832e-06,1.0907961998302381e-07,0.018047485093200973
59.400000000000006,0.0032746676014710468,0.0006636266503652988,0.001439608131266042,0.0008513233518681653,0.00014751028066549963,0.0004455768570661228,0.000298351505434026,5.5005591278829744e-05,3.991651415187294e-05,3.874415912059877e-05,0.00012283110007827475,8.362630212110524e-05,1.7471823946480728e-05,1.27042071768154e-05,2.9987348326540653e-07,2.3449969547997378e-07,9.312204516239769e-06,2.7808054529453475e-05,1.868456285316021e-05,3.1450935104113604e-06,2.2600177568221768e-06,1.683323199293457e-06,4.131629449996926e-06,2.534420885632434e-06,1.090770592591198e-07,0.018004748418141994
59.45,0.0032706666615231117,0.0006634154018178388,0.0014353592432349075,0.0008481910381275338,0.00014750925158628765,0.00044430475544092636,0.00029724554194129064,5.469156717928687e-05,3.967497298063516e-05,3.874371493566785e-05,0.00012248654107345117,8.331654132943686e-05,1.737124564112397e-05,1.2626670014048336e-05,2.975155552783186e-07,2.3259769614247791e-07,9.311957559033228e-06,2.7730442697241096e-05,1.8615383297209256e-05,3.1269128381546393e-06,2.246152852461401e-06,1.6832822760844514e-06,4.120162770112516e-06,2.525081515641137e-06,1.0907447753129976e-07,0.017962146876246782
59.5,0.003266669519479082,0.0006632023877581162,0.0014311236142900054,0.0008450708459157376,0.00014750809805971245,0.00044303608542194003,0.00029614372444903875,5.437950072566486e-05,3.9435012431923015e-05,3.874331855463196e-05,0.00012214284476703453,8.300792266649201e-05,1.7271298578166414e-05,1.2549644121559519e-05,2.951777134243003e-07,2.3071232026582565e-07,9.311729146521838e-06,2.7653019588166485e-05,1.8546454513660986e-05,3.108851676136647e-06,2.232384580656598e-06,1.683243748770235e-06,4.108747697231196e-06,2.5157921824281806e-06,1.0907184600368631e-07,0.01791967993519124
59.550000000000004,0.0032626761764880416,0.0006629876097184939,0.0014269012043174577,0.0008419627281441108,0.00014750681359010026,0.0004417708415605927,0.0002950460389296707,5.4069378798394846e-05,3.9196621454811455e-05,3.8742967045670907e-05,0.00012180001048024468,8.270044253473138e-05,1.717197850989131e-05,1.2473125903983229e-05,2.9285977490773087e-07,2.2884341347614038e-07,9.311518475945897e-06,2.757578533351286e-05,1.8477776237201245e-05,3.090910356477879e-06,2.2187134267305895e-06,1.6832072900976009e-06,4.097381848474466e-06,2.5065514454561194e-06,1.0906916048863905e-07,0.017877347061112384
59.6,0.00325868663367851,0.0006627710693095876,0.001422691973299499,0.0008388666378933114,0.00014750539177904882,0.0004405090183766021,0.0002939524713822292,5.3761188371179416e-05,3.895978908003831e-05,3.87426575157986e-05,0.00012145803751851872,8.239409733998743e-05,1.7073281218750652e-05,1.2397111792615487e-05,2.9056155878414675e-07,2.2699082300846294e-07,9.311324753714906e-06,2.7498740088326957e-05,1.840934827493032e-05,3.0730890413378804e-06,2.2051397037187888e-06,1.683172622343474e-06,4.08606225837084e-06,2.4973573990048782e-06,1.0906642656880147e-07,0.01783514771833171
59.650000000000006,0.003254700892158502,0.0006625527682192929,0.0014184958813144848,0.0008357825284128778,0.0001475038263244715,0.0004392506103584662,0.00029286300783260005,5.345491651029756e-05,3.872450441937279e-05,3.874238711048892e-05,0.00012111692517169903,8.208888349156359e-05,1.6975202517141894e-05,1.2321598245207761e-05,2.882828859128266e-07,2.2515439765991703e-07,9.311147195378613e-06,2.742188402479868e-05,1.834117049111211e-05,3.0553876980356157e-06,2.1916635270351413e-06,1.6831395175109255e-06,4.074785460167214e-06,2.488207710292815e-06,1.090636498778755e-07,0.017793081369312423
59.7,0.0032507189530155975,0.0006623327082118202,0.0014143128885369073,0.0008327103531207916,0.00014750211101964892,0.000437995611963953,0.00029177763433371176,5.315055037391566e-05,3.84907566649896e-05,3.8742153013304626e-05,0.0001207766727142205,8.17847974023327e-05,1.6877738247186294e-05,1.2246581745761951e-05,2.860235789084755e-07,2.2333398774180884e-07,9.310985025635915e-06,2.7345217324990913e-05,1.8273242790277777e-05,3.037806079729586e-06,2.1782847948101617e-06,1.683107796956974e-06,4.0635475876591205e-06,2.4790996954006474e-06,1.0906083386076247e-07,0.017751147474871255
59.75,0.003246740817317,0.0006621108911267379,0.0014101429552373986,0.0008296500656030331,0.0001475002397522884,0.0004367440176205831,0.0002906963369657288,5.28480772114031e-05,3.825853508884752e-05,3.8741952445529225e-05,0.00012043727940529554,8.148183548883326e-05,1.6780884280508476e-05,1.2172058804326334e-05,2.837834620927895e-07,2.2152944503149607e-07,9.310837478377e-06,2.7268740173111262e-05,1.8205565099134546e-05,3.020343712138704e-06,2.165003174382324e-06,1.6830773304528771e-06,4.052344493827381e-06,2.470030428236378e-06,1.0905798081410399e-07,0.01770934549461704
