Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_6s1/2(1),J_total_Ba_relativistic
49.550000000000004,0.00288002532485787,0.0006623757727817395,0.00037910395500787025,0.0002695907118824188,0.00014998737961193783,0.00010005646612327048,7.299212988555985e-05,4.847621373324867e-06,3.976309924211969e-06,3.492969594336834e-05,2.253066064382776e-05,1.641476961296615e-05,1.0390489034778492e-06,8.508922014403294e-07,5.9947051342241314e-06,3.2017213734396848e-06,2.2802221971977845e-06,4.671887041783179e-07,0.009974966968537148
49.6,0.002873117710723177,0.0006607082176593985,0.0003771723944082719,0.00026809393521816854,0.0001496149476424805,9.952946568739121e-05,7.257351999956722e-05,4.809327570630083e-06,3.943899195436745e-06,3.4843396798650075e-05,2.2411141741759764e-05,1.631995540375011e-05,1.0307988639525035e-06,8.43922247066835e-07,5.980012505539919e-06,3.1847902250947584e-06,2.267114340321631e-06,4.660700138220716e-07,0.009943161829051752
49.650000000000006,0.002866226256384398,0.0006590436196644484,0.00037525170165920876,0.0002666062107315792,0.00014924303819666886,9.90055212304166e-05,7.215752302129094e-05,4.771365570510962e-06,3.911776345848092e-06,3.4757209308030936e-05,2.229232060092634e-05,1.622573724244992e-05,1.0226208327282998e-06,8.370146490713215e-07,5.965347309299127e-06,3.1679263943701056e-06,2.2540595935399894e-06,4.6495370319952536e-07,0.009911478602839847
49.7,0.0028593509325465323,0.0006573819867326331,0.00037334181113959263,0.00026512748002618475,0.0001488716549187529,9.848461386914744e-05,7.17441216120321e-05,4.733732255246349e-06,3.8799386151008375e-06,3.467113444597193e-05,2.2174192880067103e-05,1.613211114662049e-05,1.0145140295393687e-06,8.301687058394652e-07,5.950704794840095e-06,3.1511271214303192e-06,2.241055353476955e-06,4.6383881401547777e-07,0.009879916696144008
49.75,0.002852491709904396,0.0006557233266502792,0.0003714426576420739,0.000263657685098958,0.00014850080140214804,9.796672484025195e-05,7.133329855218898e-05,4.696424538611269e-06,3.848383271211385e-06,3.458517317361855e-05,2.205675426182079e-05,1.6039073155551305e-05,1.0064776823919492e-06,8.233837232419828e-07,5.93608001109784e-06,3.134391259789075e-06,2.2281005260373354e-06,4.6272510401038276e-07,0.00984847552868065
49.800000000000004,0.0028456485591431386,0.0006540676470554987,0.0003695541763704084,0.0002621967683376127,0.00014813048118981714,9.745183549952894e-05,7.092503674044409e-05,4.659439365537365e-06,3.817107610247433e-06,3.4499326438729885e-05,2.1940000452911373e-05,1.594661933052622e-05,9.985110320400262e-07,8.166590192489146e-07,5.9214680433020776e-06,3.1177192942668714e-06,2.2151955437447995e-06,4.616124312206558e-07,0.00981715453301424
49.85,0.002838821450938752,0.0006524149554393857,0.0003676763029368401,0.0002607446725179239,0.00014776069777465138,9.693992732117472e-05,7.051931919295633e-05,4.622773711777215e-06,3.7861089560212914e-06,3.4413595175629915e-05,2.182392718449639e-05,1.5854745755333647e-05,9.906133362163807e-07,8.099939282960794e-07,5.90686424756525e-06,3.10111328166079e-06,2.2023423096828226e-06,4.6050011846241893e-07,0.009785953153438703
49.900000000000006,0.002832010355958571,0.000650765259147205,0.0003658089733594971,0.00025930134080106443,0.00014739145459984927,9.643098189705312e-05,7.011612904255761e-05,4.586424583572432e-06,3.7553846597867102e-06,3.432798030518832e-05,2.170853021265738e-05,1.5763448536998845e-05,9.827838734182466e-07,8.033878051968484e-07,5.892264472893457e-06,3.0845767173344766e-06,2.189544071218448e-06,4.5938661152858284e-07,0.009754870844988777
49.95,0.0028252152448617817,0.0006491185653795788,0.0003639521240598073,0.00025786671673096217,0.00014702275505929513,9.592498093597023e-05,6.971544953795529e-05,4.550389017325617e-06,3.7249320999392932e-06,3.424248273483735e-05,2.159380531900589e-05,1.5672723806699884e-05,9.75021946067305e-07,7.968400284133607e-07,5.877665260732232e-06,3.0681143349446277e-06,2.176805230890684e-06,4.58269559890457e-07,0.009723907072861407
50.0,0.0028184360882999135,0.0006474748811936646,0.00036210569185992633,0.00025644074423167204,0.00014665460249793552,9.542190626295187e-05,6.931726404293891e-05,4.514664079275969e-06,3.694748681720308e-06,3.4157103358629095e-05,2.1479748311371844e-05,1.558256772081898e-05,9.673268828924463e-07,7.903500025307032e-07,5.863064013127066e-06,3.051731849950188e-06,2.1641311052547276e-06,4.5714626425848056e-07,0.009693061312180373
50.050000000000004,0.002811672856917337,0.0006458342135043283,0.00036026961398018324,0.0002550233676047677,0.0001462870002121547,9.492173981852555e-05,6.892155603559235e-05,4.479246865178645e-06,3.664831836923971e-06,3.407184305733644e-05,2.1366355024537524e-05,1.549297646207479e-05,9.596980404194642e-07,7.83917159814217e-07,5.848459121909795e-06,3.035435660130714e-06,2.1515276447556563e-06,4.5601434280897035e-07,0.00966233304787009
50.1,0.002804925521351759,0.0006441965690853135,0.0003584438280365422,0.00025361453152675093,0.00014591995145014892,9.442446365800613e-05,6.852830910751101e-05,4.44413449998776e-06,3.635179023608115e-06,3.398670269859848e-05,2.1253621320977115e-05,1.5403946240676266e-05,9.521348034927184e-07,7.775409607720963e-07,5.833850052980103e-06,3.0192325179842653e-06,2.139001128837487e-06,4.548724220063468e-07,0.00963172177432394
50.150000000000006,0.002798194052234703,0.000642561954570401,0.0003566282720380769,0.0002522141810464764,0.0001455534594122986,9.393005995078441e-05,6.813750696302332e-05,4.409324137542946e-06,3.6057877258081585e-06,3.390168313710932e-05,2.1141543091560777e-05,1.5315473295436814e-05,9.446365847980894e-07,7.712208936909923e-07,5.819237381688479e-06,3.003129190656389e-06,2.1265578507114927e-06,4.537206118773763e-07,0.009601226994467266
50.2,0.0027914784201920036,0.000640930376454567,0.0003548228843844645,0.0002508222615825965,0.00014518752725154005,9.343851097962073e-05,6.774913341841806e-05,4.374812960259536e-06,3.5766554532544356e-06,3.381678521484736e-05,2.1030116256183635e-05,1.5227553894788925e-05,9.372028234022051e-07,7.649564731593495e-07,5.80462277748097e-06,2.9871321231253354e-06,2.1142038058634914e-06,4.5256053978026337e-07,0.009570848217847023
50.25,0.0027847785958442805,0.0006393018410951321,0.00035302760386349085,0.0002494387189210212,0.00014482215807373478,9.2949799139941e-05,6.736317240117569e-05,4.340598178822201e-06,3.54777974109273e-06,3.37320097613397e-05,2.091933676428196e-05,1.5140184337642462e-05,9.298329823677512e-07,7.587472376394029e-07,5.79000893825894e-06,2.971247119883192e-06,2.1019443977761e-06,4.51394877985981e-07,0.009540584957704275
50.300000000000004,0.0027780945498074193,0.0006376763547129061,0.0003512423696485738,0.000248063499212396,0.00014445735493803804,9.24639069391373e-05,6.697960794920514e-05,4.306677031882106e-06,3.5191581496080657e-06,3.364735759395503e-05,2.0809200595204113e-05,1.5053360954036735e-05,9.225265455468557e-07,7.525927461922345e-07,5.77539947724435e-06,2.9554790593865213e-06,2.0897841736064446e-06,4.502265581060354e-07,0.009510436727501436
50.35,0.002771426252693051,0.0006360539233933275,0.00034946712129630135,0.0002466965489695979,0.0001440931208572659,9.198081699587216e-05,6.659842421008538e-05,4.273046785757502e-06,3.4907882639516813e-06,3.356282951821664e-05,2.0699703758409326e-05,1.4967080105544804e-05,9.152830136919497e-07,7.464925744988492e-07,5.760798767411564e-06,2.939831654089805e-06,2.077726601599402e-06,4.490580285261803e-07,0.00948040303770075
50.400000000000006,0.002764773675109016,0.000634434553087595,0.000347701798743983,0.0002453378150652455,0.00014372945879826017,9.150051203938576e-05,6.62196054403114e-05,4.23970473413766e-06,3.4626676938711043e-06,3.347842632812584e-05,2.0590842293474667e-05,1.4881338185399076e-05,9.081019000545916e-07,7.404463103522527e-07,5.74621175062693e-06,2.924307266845671e-06,2.065773900575581e-06,4.478908502994994e-07,0.009450483393463459
50.45,0.002758136787659841,0.000632818249613796,0.00034594634230721943,0.00024398724472922948,0.00014336637168225273,9.1022974908808e-05,6.584313600454562e-05,4.206648197790238e-06,3.4347940734433914e-06,3.3394148806485816e-05,2.0482612269899512e-05,1.4796131618319913e-05,9.009827256661118e-07,7.344535488195472e-07,5.731643720399711e-06,2.908906791789176e-06,2.0539269296364103e-06,4.46725720127827e-07,0.00942067729351557
50.5,0.002751515560947197,0.0006312050186580269,0.0003442006926774834,0.00024264478554625674,0.00014300386238522757,9.054818855247313e-05,6.546900037487348e-05,4.173874524271882e-06,3.4071650608113712e-06,3.330999772521498e-05,2.0375009786704783e-05,1.471145686004146e-05,8.939250145084117e-07,7.285138872879265e-07,5.717100088472657e-06,2.8936296045416267e-06,2.0421851431541876e-06,4.455628337641663e-07,0.009390984230059232
50.550000000000004,0.0027449099655703652,0.0006295948657755083,0.0003424647909197185,0.0002413103854534127,0.00014264193373828173,9.007613602723876e-05,6.50971831300641e-05,4.141381087642159e-06,3.379778337922958e-06,3.322597384563963e-05,2.02680309718344e-05,1.4627310396543186e-05,8.869282887884093e-07,7.226269206136965e-07,5.702586146271648e-06,2.8784735828479208e-06,2.0305466123186512e-06,4.4440243237485005e-07,0.00936140368944646
50.6,0.002738319972126698,0.000627987796391696,0.0003407385784699522,0.00023998399273774063,0.00014228058852798473,8.960680049780855e-05,6.472766895483584e-05,4.1091652881807186e-06,3.3526316102734536e-06,3.314207791875596e-05,2.016167198137471e-05,1.4543688743008582e-05,8.799920645250683e-07,7.167922365887138e-07,5.688106832431789e-06,2.863435194929636e-06,2.0190081104302458e-06,4.4324534473118245e-07,0.00933193515324878
50.650000000000006,0.0027317455512120684,0.0006263838158033826,0.0003390219971329215,0.0002386655560338352,0.00014191982949673596,8.914016523605794e-05,6.436044263912602e-05,4.077224552107614e-06,3.325722606650768e-06,3.305831068545263e-05,2.005592899861618e-05,1.4460588442545105e-05,8.731158476440363e-07,7.110094119243043e-07,5.673666517209687e-06,2.8485096493105444e-06,2.007565255358248e-06,4.420933020062424e-07,0.009302578099261442
50.7,0.00272518667342133,0.0006247829291797974,0.00033731498907971664,0.0002373550243214553,0.0001415596593431212,8.867621362036443e-05,6.399548907736605e-05,4.045556331306846e-06,3.299049078883615e-06,3.297467287668677e-05,1.995079823298951e-05,1.4378006064711064e-05,8.662991307523538e-07,7.052780089295345e-07,5.659268813614469e-06,2.833691097036616e-06,1.9962126996747486e-06,4.409488282994206e-07,0.009273332002013857
50.75,0.0027186433093487603,0.0006231851415636964,0.0003356174968454362,0.00023605234692315012,0.0001412000807222669,8.82149291349406e-05,6.363279326776046e-05,4.014158103052974e-06,3.272608801592533e-06,3.289116521360776e-05,1.9846275918913764e-05,1.4295938203903865e-05,8.595413907353941e-07,6.995975730296545e-07,5.644916423622852e-06,2.8189728753063888e-06,1.9849443572698233e-06,4.3981468156677373e-07,0.009244196332687459
50.800000000000004,0.0027121154295885086,0.0006215904578724491,0.00033392946332685855,0.0002347574735019034,0.00014084109624619312,8.775629536917137e-05,6.327234031157113e-05,3.983027369740849e-06,3.246399571943795e-06,3.280778840762583e-05,1.9742358314599307e-05,1.421438147767172e-05,8.52842087281802e-07,6.939676312332559e-07,5.630611025998683e-06,2.804347780578095e-06,1.973753654773631e-06,4.3869306821330903e-07,0.009215170558831224
50.85,0.0027056030047350422,0.0006199988828991199,0.00033225083178012814,0.00023347035405879343,0.00014048270848416526,8.730029601695497e-05,6.291411541240617e-05,3.952161658618406e-06,3.22041920940613e-06,3.2724543160424224e-05,1.963904170085067e-05,1.4133332525014873e-05,8.462006624011773e-07,6.883876916147392e-07,5.616353210143687e-06,2.789808359058129e-06,1.9626337965852085e-06,4.375849870405986e-07,0.009186254144527258
50.900000000000006,0.0026991060053835805,0.0006184104213135396,0.00033058154581845373,0.00023219093893066739,0.00014012491996304323,8.684691487604676e-05,6.255810387551273e-05,3.92155852152242e-06,3.1946655555101906e-06,3.264143016391653e-05,1.95363223799152e-05,1.4052788004743944e-05,8.396165409555974e-07,6.828572438340757e-07,5.602142458196598e-06,2.7753472028149146e-06,1.951578033273517e-06,4.364899651177558e-07,0.009157446551472019
50.95,0.0026926244021305383,0.0006168250776633768,0.0003289215494098241,0.00023091917878783401,0.00013976773316763002,8.63961358474077e-05,6.220429110707534e-05,3.891215534617318e-06,3.1691364736108166e-06,3.255845010015324e-05,1.9434196674422534e-05,1.397274459396196e-05,8.330891321817494e-07,6.773757606705564e-07,5.587977175395243e-06,2.7609572403052243e-06,1.940579924081768e-06,4.3540622732121975e-07,0.009128747240997444
51.0,0.0026861581655739527,0.000615242856375198,0.00032727078687473486,0.00022965502463176936,0.00013941115054101779,8.594794293455542e-05,6.185266261351793e-05,3.8611302981368625e-06,3.1438298486519635e-06,3.2475603641183415e-05,1.933266092645607e-05,1.3893198986731617e-05,8.26617832137275e-07,6.719427005031455e-07,5.573854766625771e-06,2.7466320106360438e-06,1.929633584875855e-06,4.34331177280081e-07,0.009100155676726887
51.050000000000004,0.0026797072663139175,0.000613663761755525,0.0003256292028839315,0.00022839842779284002,0.00013905517448493273,8.550232024291963e-05,6.15032040008109e-05,3.831300436128786e-06,3.118743586934344e-06,3.2392891448880206e-05,1.923171149679323e-05,1.381414789298286e-05,8.202020269649936e-07,6.665575106292469e-07,5.559771755188409e-06,2.7323659113545417e-06,1.918733913038803e-06,4.3326202666693875e-07,0.009071671327476665
51.1,0.0026732716749530124,0.0006120877979918864,0.0003239967424561666,0.00022714933992804166,0.00013869980736007842,8.50592519792009e-05,6.115590097378272e-05,3.801723596202309e-06,3.0938756158857185e-06,3.2310314174740044e-05,1.9131344764344064e-05,1.37355880377059e-05,8.138410968334479e-07,6.612196312777134e-07,5.5457239381696975e-06,2.718154410063944e-06,1.907876780727987e-06,4.321964123945259e-07,0.00904329367001627
51.150000000000006,0.002666851362096721,0.0006105149691538608,0.0003223733509559683,0.0002259077130187514,0.00013834505148647687,8.461872245073256e-05,6.0810739335435466e-05,3.7723974492784503e-06,3.0692238838337656e-06,3.222787245966706e-05,1.9031557125809792e-05,1.3657516160463087e-05,8.075344203833083e-07,6.559285001423773e-07,5.53170657146645e-06,2.703994210928184e-06,1.8970591880003149e-06,4.3113281922970716e-07,0.009015022191254829
51.2,0.00266044629835386,0.0006089452791941173,0.0003207589740914269,0.00022467349936849807,0.00013799090914380868,8.418071606484701e-05,6.0467704986265636e-05,3.743319689343207e-06,3.0447863597815914e-06,3.214556693375542e-05,1.89323449955741e-05,1.3579929015240286e-05,8.012813794877229e-07,6.506835572404411e-07,5.517714576479028e-06,2.6898833684093317e-06,1.8862793680387725e-06,4.3007063316336026e-07,0.008986856389440507
51.25,0.002654056454336991,0.000607378731949447,0.000319153557911991,0.00022344665160074501,0.00013763738257175078,8.374521732824468e-05,6.012678392358857e-05,3.714488033203448e-06,3.020561033185739e-06,3.2063398216082025e-05,1.8833704805829483e-05,1.3502823370643493e-05,7.95081364121441e-07,6.454842498864994e-07,5.503742759790443e-06,2.675821342556514e-06,1.8755368384002926e-06,4.290097787224942e-07,0.008958795774224053
51.300000000000004,0.002647681800662836,0.0006058153311417906,0.0003175570488062801,0.00022222712265668982,0.00013728447397031284,8.33122108463671e-05,5.978796224086786e-05,3.6859002202455854e-06,2.996545913736755e-06,3.198136691452272e-05,1.8735633006931814e-05,1.3426196010432384e-05,7.889337771291271e-07,6.403300375684224e-07,5.489786036775766e-06,2.661808992840724e-06,1.8648323948853297e-06,4.279501094397672e-07,0.008930839865885026
51.35,0.0026413223079526965,0.0006042550803792605,0.0003159693934999109,0.000221014865793079,0.00013693218550017223,8.28816813227736e-05,5.9451226127049076e-05,3.657554012196958e-06,2.9727390311422475e-06,3.1899473625603865e-05,1.8638126067965732e-05,1.3350043734367642e-05,7.828380386876496e-07,6.352203965157687e-07,5.4758396500395266e-06,2.6478485107085882e-06,1.8541680480274173e-06,4.2689086243461926e-07,0.00890298819432271
51.400000000000006,0.0026349779468328527,0.0006026979831571544,0.0003143905390533348,0.00021980983458003606,0.00013658051928300648,8.245361355852074e-05,5.911656186589742e-05,3.629447192889842e-06,2.949138434912374e-06,3.18177189344e-05,1.8541180477494475e-05,1.327436335933529e-05,7.767935902701425e-07,6.301548237646607e-07,5.461899373850562e-06,2.6339432943525495e-06,1.8435469058117936e-06,4.2583043143750313e-07,0.00887524029832183
51.45,0.002628648687934979,0.0006011440428589666,0.0003128204328596922,0.00021861198289890667,0.000136229477401825,8.202799245154637e-05,5.878395583534043e-05,3.6015775680281693e-06,2.9257421941478095e-06,3.17361034144871e-05,1.8444792744459868e-05,1.3199151720699421e-05,7.707998979407137e-07,6.251328405445337e-07,5.447961696322899e-06,2.6200977722532252e-06,1.8329730094767069e-06,4.2476651775427075e-07,0.008847595725234296
51.5,0.002622334501896539,0.0005995932627573897,0.0003112590226426771,0.00021742126494011635,0.00013587906190129807,8.160480299605611e-05,5.8453394506814306e-05,3.5739429649567955e-06,2.9025483973300687e-06,3.165462762795802e-05,1.8348959399190644e-05,1.3124405673823815e-05,7.64856454836784e-07,6.201539948408273e-07,5.434023971961286e-06,2.6063171844977725e-06,1.8224511316480111e-06,4.2369655842983716e-07,0.008820054030913805
51.550000000000004,0.00261603535936119,0.0005980456460153132,0.00030970625645441714,0.00021623763520104417,0.00013552927478808496,8.118403028191403e-05,5.812486444461495e-05,3.5465412324333873e-06,2.8795551521142354e-06,3.157329212550504e-05,1.8253676994472793e-05,1.3050122095695674e-05,7.58962782730175e-07,6.152178630224457e-07,5.420084538329544e-06,2.592607332529769e-06,1.811986547364145e-06,4.2261829144776147e-07,0.008792614779672761
51.6,0.0026097512309791824,0.000596501195686816,0.00030816208267336697,0.0002150610484839113,0.0001351801180311599,8.076565949403675e-05,5.7798352305253355e-05,3.519370240402857e-06,2.8567605851240357e-06,3.1492097446571106e-05,1.8158942106631854e-05,1.2976297886579169e-05,7.531184325966185e-07,6.103240504620623e-07,5.406142791980397e-06,2.57897430883877e-06,1.801584788822067e-06,4.215303311308681e-07,0.008765277544063208
51.650000000000006,0.0026034820874077467,0.0005949599147181502,0.00030662645000221263,0.00021389145989368215,0.0001348315935621361,8.034967591179038e-05,5.747384483681473e-05,3.4924278797742794e-06,2.834162841749195e-06,3.141104411956871e-05,1.806475133657582e-05,1.29029299716243e-05,7.473229841648452e-07,6.05472191119522e-07,5.392199220372453e-06,2.5654242182976427e-06,1.7912513942336422e-06,4.204326031211343e-07,0.008738041904238334
51.7,0.002597227899311493,0.0005934218059487239,0.0003050993074657925,0.00021272882483598245,0.00013448370327558866,7.993606490839191e-05,5.715132887832255e-05,3.4657120622003517e-06,2.811760085945133e-06,3.133013266216271e-05,1.7971101310748664e-05,1.2830015302357845e-05,7.415760444590701e-07,6.006619461019641e-07,5.378255388251369e-06,2.55196290261926e-06,1.7809916604651304e-06,4.193264554423391e-07,0.00871090744658586
51.75,0.002590988637362793,0.0005918868721120728,0.00030358060440902767,0.000211573099015029,0.00013413644902937505,7.952481195031308e-05,5.683079135910616e-05,3.439220719859259e-06,2.789550500034874e-06,3.124936358161001e-05,1.7877988681946772e-05,1.2757550857986562e-05,7.358772453906781e-07,5.958930012569334e-07,5.3643138788357015e-06,2.5385956789259425e-06,1.7708104085102451e-06,4.1821433193204866e-07,0.008683873761464941
51.800000000000004,0.002584764272242168,0.0005903551158368299,0.000302070290494868,0.00021042423843157555,0.00013378983264495411,7.911590259668827e-05,5.651221929817297e-05,3.4129518052390045e-06,2.767532284513217e-06,3.1168737375147206e-05,1.7785410129956208e-05,1.2685533646450266e-05,7.302262404945968e-07,5.911650638950461e-07,5.35037819205954e-06,2.5253271028039135e-06,1.7607117704668323e-06,4.170990983376753e-07,0.008656940440287673
51.85,0.002578554774638673,0.0005888265396476885,0.0003005683157022506,0.00020928219938087236,0.0001334438559077037,7.870932249872587e-05,5.619559980358484e-05,3.3869032909241434e-06,2.7457036578531196e-06,3.10882545304145e-05,1.7693362361975144e-05,1.26139607051716e-05,7.24622700941428e-07,5.864778587749184e-07,5.336452604004271e-06,2.512160765417751e-06,1.7506990064207992e-06,4.159833126582654e-07,0.008630107072590454
51.900000000000006,0.0025723601152502725,0.0005873011459663573,0.0002990746303240694,0.00020814693845063842,0.0001330985205672356,7.830505739912239e-05,5.5880920071838135e-05,3.3610731693848514e-06,2.724062856314227e-06,3.100791552590246e-05,1.7601842112794136e-05,1.25428291014611e-05,7.190663109864843e-07,5.818311235136255e-07,5.322541993408064e-06,2.499099133145588e-06,1.7407743591616134e-06,4.148687519564937e-07,0.008603373243781375
51.95,0.002566180264784223,0.0005857789371125133,0.00029758918496516044,0.00020701841251904995,0.00013275382833770983,7.790309313148098e-05,5.5568167387248614e-05,3.3354594527683978e-06,2.7026081337536026e-06,3.0927720831407426e-05,1.75108461447169e-05,1.2472135932550211e-05,7.135567630402058e-07,5.772246036096755e-07,5.3086516426719184e-06,2.4861434365926747e-06,1.7309389535941284e-06,4.1375633386620734e-07,0.008576738533897874
52.0,0.00256001519395744,0.0005842599153047446,0.0002961119305402969,0.00020589657875274027,0.0001324097808981462,7.750341561973232e-05,5.5257329121339655e-05,3.31006017269288e-06,2.681337761438543e-06,3.0847670908479764e-05,1.7420371247214058e-05,1.2401878325239209e-05,7.080937525599377e-07,5.726580472812904e-07,5.294787021984047e-06,2.473293613649021e-06,1.7211927458335363e-06,4.126463661340428e-07,0.008550202517289586
52.050000000000004,0.002553864873496873,0.0005827440826614913,0.0002946428182721986,0.00020478139460481496,0.0001320663798927346,7.710601087755957e-05,5.49483927322351e-05,3.2848733800432877e-06,2.660250027861526e-06,3.076776621085006e-05,1.7330414236313753e-05,1.2332053435163119e-05,7.026769729702909e-07,5.681312003301949e-07,5.280953565972658e-06,2.4605483085330305e-06,1.7115345242809012e-06,4.1153897083272615e-07,0.008523764762953903
52.1,0.002547729274139875,0.000581231441201979,0.0002931817996895544,0.00020367281781288069,0.0001317236269311437,7.671086500782663e-05,5.4641345764056086e-05,3.2598971447698332e-06,2.639343238557238e-06,3.0688007184818124e-05,1.7240971953743554e-05,1.2262658445693985e-05,6.973061108178477e-07,5.636438012397025e-07,5.267156452609382e-06,2.447904925741351e-06,1.7019619617539107e-06,4.104345487026546e-07,0.008497424835270656
52.150000000000006,0.0025416083666345646,0.000579721992847145,0.0002917288266250546,0.00020257080639708613,0.0001313815235888271,7.631796420200922e-05,5.433617584632146e-05,3.2351295556884856e-06,2.6186157159216224e-06,3.060839426959108e-05,1.7152041265848297e-05,1.2193690566512826e-05,6.919808413560608e-07,5.591955767058683e-07,5.25340039389737e-06,2.4353597348662096e-06,1.692471714476923e-06,4.0933416330827795e-07,0.008471182294891758
52.2,0.002535502121740192,0.0005782157394205623,0.0002902838512134394,0.0002014753186581785,0.00013104007140732877,7.592729473963014e-05,5.4032870693352914e-05,3.210568720283775e-06,2.5980657990330083e-06,3.05289278975589e-05,1.706361906231858e-05,1.2125147031898758e-05,6.867008247382816e-07,5.547862377823119e-07,5.239689447205838e-06,2.4229080197273943e-06,1.6830595609726163e-06,4.082396947118813e-07,0.008445036699463938
52.25,0.0025294105102274945,0.0005767126826493537,0.000288846825889556,0.00020038631317557124,0.0001306992718945857,7.553884298769702e-05,5.3731418103683387e-05,3.186212764513729e-06,2.577691843475194e-06,3.0449608494497343e-05,1.6975702254772074e-05,1.2057025098794235e-05,6.814657029716843e-07,5.504154767937696e-07,5.226026855011384e-06,2.410544263489011e-06,1.6737205721014022e-06,4.0715362678713947e-07,0.008418987603878646
52.300000000000004,0.002523333502879057,0.0005752128241651034,0.00028741770338643063,0.00019930374880542659,0.00013035912652522942,7.51525954001439e-05,5.343180595946992e-05,3.162059832617016e-06,2.557492221162548e-06,3.0370436479691582e-05,1.6888287775237083e-05,1.1989322044715592e-05,6.762750977536948e-07,5.460829651417619e-07,5.212414919362023e-06,2.3982623605161965e-06,1.664449302873474e-06,4.060784780643631e-07,0.008393034560026921
52.35,0.0025172710704896664,0.0005737161655047623,0.0002859964367333523,0.0001982275846787512,0.00013001963674088576,7.476853851727622e-05,5.313402222591043e-05,3.13810808692222e-06,2.5374653201670656e-06,3.029141226597654e-05,1.6801372574592106e-05,1.1922035165584819e-05,6.711286092765703e-07,5.417883520892382e-07,5.198854915697031e-06,2.3860558456076434e-06,1.655239997103521e-06,4.0501609584410966e-07,0.008367177116455057
52.400000000000006,0.0025112231838666597,0.000572222708111545,0.00028458297925396684,0.0001971577801995035,0.00012968080395047219,7.438665896521843e-05,5.283805495066396e-05,3.1143557076592052e-06,2.5176095445473355e-06,3.0212536259693106e-05,1.671495362101766e-05,1.1855161773562486e-05,6.660258160466386e-07,5.375312645713055e-07,5.1853470488455385e-06,2.3739181316910244e-06,1.6460867971074595e-06,4.0396712870110076e-07,0.008341414818508504
52.45,0.0025051898138302776,0.0005707324533358253,0.0002831772845643863,0.00019609429504271626,0.00012934262953049437,7.400694345536575e-05,5.254389226327549e-05,3.090800892772619e-06,2.4979233141794604e-06,3.013380886056321e-05,1.66290278985174e-05,1.178869919496301e-05,6.609662757240125e-07,5.333113080378558e-07,5.171890452194179e-06,2.3618427477786966e-06,1.6369839519365434e-06,4.02930882347359e-07,0.008315747209334355
52.5,0.002499170931214006,0.0005692454024360219,0.0002817793065713067,0.0001950370891526299,0.00012900511482533993,7.36293787838384e-05,5.225152237460401e-05,3.067441857737413e-06,2.47840506458983e-06,3.005523046148944e-05,1.6543592405563068e-05,1.172264476833053e-05,6.559495269478993e-07,5.291280682926857e-07,5.158483229248859e-06,2.34982356964856e-06,1.6279260186327127e-06,4.0190554903777643e-07,0.008290173831683824
52.550000000000004,0.00249316650686492,0.0005677615565794812,0.00028038899947014056,0.00019398612274084008,0.00012866826114757117,7.325395183093959e-05,5.196093357625483e-05,3.044276835376445e-06,2.45905324678979e-06,2.9976801448288596e-05,1.6458644153914183e-05,1.1656995842748705e-05,6.50975092073703e-07,5.249811142543231e-07,5.145122535187699e-06,2.3378550361429076e-06,1.618908051389863e-06,4.0088865916492387e-07,0.0082646942301725
52.6,0.002487176511644029,0.0005662809168433541,0.00027900631774316044,0.0001929413562844582,0.00012833206977821588,7.288064956061675e-05,5.1672114240015786e-05,3.0213040756800987e-06,2.4398663271121574e-06,2.9898522199371032e-05,1.637418016765689e-05,1.1591749776448962e-05,6.460424807123243e-07,5.208700015276638e-07,5.131804694559653e-06,2.3259323441388648e-06,1.6099257733081462e-06,3.998776032551334e-07,0.00823930795365105
52.650000000000006,0.0024812009164266076,0.000564803484215465,0.0002776312161576529,0.00019190275052428295,0.00012799654196705596,7.250945901992547e-05,5.138505281729676e-05,2.9985218456278726e-06,2.420842787049539e-06,2.9820393085380065e-05,1.6290197482498302e-05,1.1526903935770587e-05,6.4115119393086e-07,5.167942766441064e-07,5.118525350056028e-06,2.314051615289618e-06,1.6009757248830018e-06,3.988701264076112e-07,0.008214014557442006
52.7,0.002475239692102537,0.0005633292595951786,0.0002762636497640867,0.00019087026646298676,0.00012766167893291498,7.214036733849735e-05,5.109973783857369e-05,2.9759284290119913e-06,2.4019811230944923e-06,2.974241446880801e-05,1.6206693145343528e-05,1.1462455694513165e-05,6.363007289484385e-07,5.127534818023043e-07,5.105279636286229e-06,2.3022100278410485e-06,1.592055382904458e-06,3.97864698626104e-07,0.008188813605197375
52.75,0.002469292809576633,0.0005618582437942574,0.00027490357389429033,0.00018984386536331262,0.00012732748186394325,7.177336172801038e-05,5.081615791283574e-05,2.95352212626292e-06,2.3832798465814344e-06,2.9664586703606033e-05,1.6123664214171187e-05,1.1398402433706271e-05,6.31490584142038e-07,5.087471599227566e-07,5.092062371732108e-06,2.290405907487647e-06,1.5831632435221629e-06,3.968606299171103e-07,0.00816370467006225
