Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Sm_relativistic
41.2,0.004678728034881869,0.0010090582654482274,0.001431544561495391,0.0010909201683304084,0.00022148790012776665,0.00041144958751978514,0.00032749906438651373,4.644760923664303e-05,3.934160706601907e-05,5.267402824103878e-05,9.855488641212677e-05,7.836498601460372e-05,1.1146850934665722e-05,9.415259704106192e-06,9.415259704106192e-06,8.839478830552517e-06,1.3624519496114475e-05,1.0431910765330658e-05,5.981844584962911e-07,0.02240529738549676
41.25,0.004669401112746023,0.0010079203102778059,0.0014244022647331282,0.0010849055227382949,0.00022135000023767158,0.0004093725915168504,0.0003256554553779635,4.6047077865174806e-05,3.8992360435553435e-05,5.264844004220025e-05,9.805709422969093e-05,7.792221379773297e-05,1.1049974216892625e-05,9.33102562364217e-06,9.33102562364217e-06,8.835454034935187e-06,1.3555642755370909e-05,1.0372838680993841e-05,5.979150224417218e-07,0.022326424629949302
41.300000000000004,0.00466008900884989,0.0010067770701105336,0.0014172975481834343,0.0010789256555155846,0.00022121028937000173,0.0004073061971509165,0.00032382245614043714,4.565029733651167e-05,3.864646315146879e-05,5.2622403186434365e-05,9.75618088575622e-05,7.748197886392148e-05,1.095401115033297e-05,9.247605234201291e-06,9.247605234201291e-06,8.831351853739621e-06,1.3487108265930002e-05,1.0314099198797424e-05,5.976402892652632e-07,0.0222479050419677
41.35,0.004650791723995059,0.001005628588219015,0.0014102302144632566,0.0010729803641174687,0.00022106877218259062,0.0004052503565675759,0.0003220000091540514,4.525722998233523e-05,3.830388088534989e-05,5.259591780454637e-05,9.70690196854392e-05,7.704426783254647e-05,1.085895250793191e-05,9.164990145877219e-06,9.164990145877219e-06,8.82717225631099e-06,1.341892119766285e-05,1.025569889648989e-05,5.973598924000296e-07,0.022169736707812117
41.400000000000006,0.004641509258828933,0.0010044749079212683,0.0014032000671267621,0.001067069447109129,0.0002209254535425598,0.0004032050220105093,0.00032018805712857076,4.486783853560025e-05,3.796457968117059e-05,5.2568984103165686e-05,9.657871611141834e-05,7.660906736898832e-05,1.0764789161820709e-05,9.083172060837198e-06,9.083172060837198e-06,8.822915380050537e-06,1.3351086478016637e-05,1.0197644076662605e-05,5.970736250094732e-07,0.022091917725382902
41.45,0.0046322416138455304,0.0010033160725753643,0.0013962069106625338,0.001061192704160986,0.00022078033852137137,0.0004011701458233205,0.00031838654300393173,4.448208612604286e-05,3.762852595105485e-05,5.2541602363092e-05,9.609088754265814e-05,7.61763641849129e-05,1.06715120820369e-05,9.002142772074883e-06,9.002142772074883e-06,8.818581522934696e-06,1.328360826771748e-05,1.0139940104904834e-05,5.967816069015154e-07,0.022014446200595016
41.5,0.004622988789386262,0.0010021521255741508,0.0013892505504907342,0.001055349936043934,0.00022063343238995744,0.00039914568045132533,0.00031659540995073273,4.409993627574025e-05,3.7295686471087285e-05,5.25137729376676e-05,9.560552339602836e-05,7.574614503853895e-05,1.0579112335221249e-05,8.921894162129994e-06,8.921894162129994e-06,8.814171123413141e-06,1.321648949967099e-05,1.008259082787415e-05,5.964842372180115e-07,0.021937320243789627
41.550000000000004,0.004613750785640724,0.001000983110340074,0.0013823307929602651,0.0010495409446245852,0.00022048474061392637,0.0003971315784433041,0.00031481460137069593,4.372135289472284e-05,3.6966028377173886e-05,5.248549625117556e-05,9.51226130987462e-05,7.531839673489246e-05,1.0487581083306902e-05,8.842418201793216e-06,8.842418201793216e-06,8.809684728996456e-06,1.314973151862347e-05,1.0025598118435454e-05,5.961819634533019e-07,0.02186053796646913
41.6,0.004604527602647489,0.0009998090703200889,0.0013754474453459109,0.0010437655328605136,0.00022033426884884416,0.0003951277924532137,0.00031304406089709944,4.334630027663747e-05,3.663951916095181e-05,5.245677279726341e-05,9.4642146088999e-05,7.489310612604781e-05,1.0396909582217885e-05,8.763706948817112e-06,8.763706948817112e-06,8.805122955841758e-06,1.3083333850503893e-05,9.968961583918245e-06,5.958750329062951e-07,0.021784097478882363
41.650000000000006,0.004595319240294877,0.0009986300489806565,0.0013686003158454578,0.0010380235047954924,0.00022018202293559022,0.0003931342752418581,0.00031128373239517726,4.297474309446076e-05,3.631612666574713e-05,5.242760313739199e-05,9.416411181655324e-05,7.447026011135585e-05,1.0307089180594856e-05,8.685752546654947e-06,8.685752546654947e-06,8.800486442465575e-06,1.3017294119466113e-05,9.912678459691346e-06,5.955634054190516e-07,0.021707996888980004
41.7,0.0045861256983217545,0.0009974460898028337,0.0013617892135768142,0.0010323146655547449,0.00022002800889578693,0.0003911509796785244,0.0003095335599624946,4.260664639626305e-05,3.599581908258119e-05,5.239798789930915e-05,9.368849974335189e-05,7.404984563766095e-05,1.021811131856589e-05,8.608547223248963e-06,8.608547223248963e-06,8.795775801281326e-06,1.2951608118463263e-05,9.856743694883274e-06,5.952468875665105e-07,0.021632234302962388
41.75,0.0045769469763183,0.000996257236277446,0.0013550139485751008,0.001026638821340184,0.00021987223292730114,0.0003891778587425766,0.0003077934879292909,4.224197560102105e-05,3.567856494622356e-05,5.2367927775547925e-05,9.321529934409864e-05,7.363184969950634e-05,1.0129967526577245e-05,8.532083289886688e-06,8.532083289886688e-06,8.790991571919524e-06,1.2886270026756412e-05,9.801150221490498e-06,5.949253863490897e-07,0.02155680782721375
41.800000000000004,0.004567783073726792,0.0009950635319003482,0.0013482743317897393,0.0010209957794256642,0.00021971470139981765,0.0003872148655250151,0.00030606346085879777,4.18806964944796e-05,3.536433313129209e-05,5.2337423521948906e-05,9.274450010683112e-05,7.321625933932984e-05,1.0042649424296432e-05,8.456353140140423e-06,8.456353140140423e-06,8.786134180216294e-06,1.2821272756104815e-05,9.745889383598261e-06,5.945990900949029e-07,0.021481715571109297
41.85,0.0045586339898423915,0.0009938650201677716,0.0013415701750815268,0.0010153853481522325,0.00021955542085048312,0.0003852619532299987,0.0003043434235475297,4.1522775225061736e-05,3.5053092848399194e-05,5.2306475956206505e-05,9.227609153348269e-05,7.28030616476506e-05,9.956148719595034e-06,8.381349248899422e-06,8.381349248899422e-06,8.781203906354488e-06,1.275660839740097e-05,9.690951491129146e-06,5.942684315059275e-07,0.021406955650158526
41.900000000000006,0.004549499723813909,0.0009926617445717505,0.001334901291219688,0.0010098073369233772,0.0002193943979796195,0.00038331907517632813,0.00030263332102554535,4.116817829982567e-05,3.4744813640343134e-05,5.2275085956438666e-05,9.181006314043295e-05,7.239224376324694e-05,9.870457207613666e-06,8.307064171498185e-06,8.307064171498185e-06,8.77620086494564e-06,1.269226873192035e-05,9.636326453327394e-06,5.939338437636576e-07,0.021332526189190532
41.95,0.004540380274644589,0.0009914537485956369,0.0013282674938789303,0.0010042615562002896,0.00021923163964650657,0.00038138618479889743,0.00030093309855668676,4.0816872580469675e-05,3.443946537834508e-05,5.224325445977992e-05,9.13464044590486e-05,7.198379287332765e-05,9.785566769906442e-06,8.23349054293806e-06,8.23349054293806e-06,8.771124998909885e-06,1.262824576666016e-05,9.582004441661029e-06,5.935954733154617e-07,0.021258425325585174
42.0,0.004531275641192877,0.0009902410757096918,0.0013216685976364727,0.0009987478174971185,0.0002190671528652317,0.00037946323565010606,0.0002992427016387886,4.046882527938254e-05,3.4137018258329915e-05,5.2210982460997285e-05,9.088510503621331e-05,7.157769621369575e-05,9.701469373656352e-06,8.160621077192376e-06,8.160621077192376e-06,8.765976087922855e-06,1.2564532251724437e-05,9.527976530233086e-06,5.932530485716066e-07,0.021184651212659094
42.050000000000004,0.004522185822173193,0.0009890237693667607,0.0013151044179690722,0.0009932659333762356,0.0002189009448006073,0.00037755018140123896,0.00029756207600386495,4.0124003955740484e-05,3.383744279725142e-05,5.2178271011128816e-05,9.042615443484824e-05,7.117394106890662e-05,9.618157070948836e-06,8.0884485665801e-06,8.0884485665801e-06,8.760753771042414e-06,1.2501122139429446e-05,9.474235264112126e-06,5.929059981747847e-07,0.021111202023149887
42.1,0.00451311081615671,0.000987801872998028,0.0013085747712500402,0.0009878157174435043,0.00021873302276415366,0.00037564697584381254,0.0002958911676182714,3.978237651164935e-05,3.354070982946081e-05,5.214512121614451e-05,8.996954223442295e-05,7.077251477242039e-05,9.53562199808651e-06,8.016965881187817e-06,8.016965881187817e-06,8.755457581995195e-06,1.2438010949580268e-05,9.42077511196312e-06,5.925537431233716e-07,0.02103807595243534
42.150000000000006,0.00450405062157211,0.0009865754300088484,0.0013020794747462387,0.0009823969843435467,0.00021856339421014723,0.00037375357289088376,0.0002942299226828403,3.9443911188331115e-05,3.324679050311769e-05,5.21115342356292e-05,8.951525803145596e-05,7.037340470674831e-05,9.453856374925376e-06,7.946165968316626e-06,7.946165968316626e-06,8.75008699458018e-06,1.2375196012822992e-05,9.367592768531104e-06,5.92195968788493e-07,0.02096527122090572
42.2,0.004495005236706364,0.0009853444837746581,0.0012956183466150794,0.0009770095497550252,0.00021839206673173332,0.00037186992657833043,0.00029257828763299554,3.910857656235535e-05,3.2955656276643996e-05,5.2077511281487196e-05,8.906329144000678e-05,6.997659830359434e-05,9.372852504212037e-06,7.876041851929253e-06,7.876041851929253e-06,8.744641474810722e-06,1.2312676573532567e-05,9.314687284256007e-06,5.918326952306397e-07,0.02089278607495589
42.25,0.004485974659705493,0.0009841090776369606,0.001289191205901501,0.0009716532303859175,0.0002182190480571019,0.00036999599106609445,0.00029093620913884073,3.877634154191371e-05,3.266727891521909e-05,5.204305361666835e-05,8.861363209215732e-05,6.958208304399032e-05,9.292602770901118e-06,7.806586632072456e-06,7.806586632072456e-06,8.73912053582965e-06,1.2250453744626109e-05,9.26206001273584e-06,5.914641030707719e-07,0.02082061878639554
42.300000000000004,0.004476958888575326,0.0009828692548993895,0.0012827978725349445,0.0009663278439688065,0.00021804434604572626,0.00036813172063939565,0.0002893036341052269,3.844717536313806e-05,3.2381630487316564e-05,5.200816255391527e-05,8.816626963848416e-05,6.91898464584258e-05,9.213099641434687e-06,7.737793484252576e-06,7.737793484252576e-06,8.733523791339867e-06,1.2188530318165843e-05,9.209714380897233e-06,5.910902441517382e-07,0.020748767650517776
42.35,0.004467957921182279,0.0009816250588238456,0.00127643816732632,0.0009610332092561723,0.00021786796868466333,0.00036627706970991365,0.0002876805096717973,3.8121047586461284e-05,3.209868336128186e-05,5.197283945453134e-05,8.772119374852121e-05,6.87998761269717e-05,9.134335662968423e-06,7.669655658745596e-06,7.669655658745596e-06,8.727851003320607e-06,1.21269104467537e-05,9.157655500465328e-06,5.907108486168796e-07,0.0206772309833536
42.400000000000006,0.004458971755254098,0.0009803765326267069,0.0012701119119649569,0.0009557691460156852,0.00021768992408491487,0.0003644319928169358,0.0002860667832130079,3.77979280930198e-05,3.181841020194971e-05,5.1937085727169295e-05,8.72783941112116e-05,6.841215967939657e-05,9.05630346253386e-06,7.602166479828584e-06,7.602166479828584e-06,8.722102120151984e-06,1.2065599220655651e-05,9.105889651545485e-06,5.903253752993068e-07,0.020606007118622566
42.45,0.004450000388380633,0.0009791237194751122,0.0012638189290155564,0.0009505354750255144,0.00021751022047784878,0.00036259644462847826,0.00028446240233813045,3.7477787081098404e-05,3.154078396730209e-05,5.1900902826639974e-05,8.683786043535068e-05,6.802668479527679e-05,8.978995746131897e-06,7.535319344926185e-06,7.535319344926185e-06,8.716277301929523e-06,1.2004602173542867e-05,9.054423678849906e-06,5.899332877462857e-07,0.020535094404630503
42.5,0.004441043818014589,0.000977866662483316,0.0012575590419151264,0.0009453320180696325,0.00021732886621167973,0.000360770379942373,0.00028286731489122964,3.7160595062615594e-05,3.126577790516476e-05,5.186429225274098e-05,8.63995824500179e-05,6.764343920409836e-05,8.902405297758126e-06,7.469107723672473e-06,7.469107723672473e-06,8.710376930674459e-06,1.1943924755062635e-05,9.003264347547051e-06,5.89534383092694e-07,0.020464491201070998
42.550000000000004,0.00443210204147228,0.0009766054047091138,0.0012513320749699146,0.0009401585979331333,0.00021714586974800817,0.00035895375368732687,0.00028128146895112303,3.684632285965002e-05,3.0993365549943146e-05,5.182725554910493e-05,8.596354990499932e-05,6.726241068535155e-05,8.826524978367159e-06,7.4035251568961834e-06,7.4035251568961834e-06,8.704401604271392e-06,1.188357181073774e-05,8.952417708386097e-06,5.891289568828023e-07,0.020394195875574155
42.6,0.004423175055934394,0.000975339989150339,0.0012451378533523353,0.0009350150383975572,0.00021696123965841727,0.00035714652092395195,0.0002797048128313197,3.653494160100711e-05,3.0723520719396486e-05,5.178979430206702e-05,8.552975257119999e-05,6.688358706861776e-05,8.75134772478833e-06,7.338565255543825e-06,7.338565255543825e-06,8.69835211420926e-06,1.1823547108781343e-05,8.901888520477029e-06,5.887176888940604e-07,0.020324206800011447
42.650000000000006,0.004414262858446733,0.0009740704587414253,0.0012389762030978813,0.0009299011642362155,0.00021677498462112637,0.0003553486368457637,0.0002781372950799372,3.622642271882495e-05,3.045621751144957e-05,5.1751910139551425e-05,8.509818024104593e-05,6.650695623364792e-05,8.676866548609937e-06,7.27422169956093e-06,7.27422169956093e-06,8.692229408468243e-06,1.1763852949430248e-05,8.8516797750552e-06,5.88301320451843e-07,0.020254522346909106
42.7,0.004405365445920978,0.0009727968563500416,0.0012328469511020408,0.000924816801209533,0.00021658711341770098,0.00035356005678015463,0.00027657886447960203,3.5920737945220035e-05,3.0191430301042407e-05,5.1713604729976474e-05,8.466882272887735e-05,6.613250611043424e-05,8.603074535053108e-06,7.2104882367564105e-06,7.2104882367564105e-06,8.686034542081726e-06,1.1704489885726952e-05,8.801792355216557e-06,5.878803338839052e-07,0.020185140886588862
42.75,0.004396482815135424,0.0009715192247737895,0.0012267499251171956,0.0009197617760603881,0.00021639763492981782,0.0003517807361893362,0.000275029470047328,3.561785930897113e-05,2.9929133737016342e-05,5.1674879781178045e-05,8.424166987133158e-05,6.576022467927397e-05,8.529964841857826e-06,7.1473586816770325e-06,7.1473586816770325e-06,8.67976861891003e-06,1.1645456575913276e-05,8.752224855736595e-06,5.874548404933747e-07,0.020116060785624012
42.800000000000004,0.004387614962735739,0.0009702376067369705,0.0012206849537495224,0.0009147359165094665,0.00021620655813608467,0.0003500106306712551,0.00027348906103437734,3.531775913224188e-05,2.9669302739037066e-05,5.1635737039351035e-05,8.381671152771767e-05,6.539009997082724e-05,8.457530698204603e-06,7.084826914520124e-06,7.084826914520124e-06,8.673432728905712e-06,1.1586749777474694e-05,8.702973574630012e-06,5.870247411298582e-07,0.020047280406864976
42.85,0.00437876188523571,0.0009689520448874173,0.0012146518664558877,0.0009097390512506239,0.00021601389210891404,0.0003482496959604826,0.00027195758692610415,3.50204100273412e-05,2.941191249455368e-05,5.159617828800855e-05,8.339393758038238e-05,6.502212006616915e-05,8.38576540369351e-06,7.0228868801107385e-06,7.0228868801107385e-06,8.667027885564968e-06,1.1528364482202693e-05,8.654032675095227e-06,5.865900402673122e-07,0.019978798110835798
42.900000000000006,0.00436992357901798,0.000967662581793388,0.0012086504935407293,0.0009047710099462492,0.0002158196460114498,0.00034649788792907453,0.0002704349974417771,3.472578489352068e-05,2.9156938455793046e-05,5.155620534695848e-05,8.297333793506751e-05,6.465627309683666e-05,8.314662327399208e-06,6.961532586965983e-06,6.961532586965983e-06,8.660554968310336e-06,1.1470294181239012e-05,8.605394503931287e-06,5.861510885031202e-07,0.019910612257981387
42.95,0.004361100040334799,0.0009663692599405276,0.0012026806661529447,0.000899831623222647,0.0002156238290945466,0.00034475516258740814,0.00026892124253438795,3.44338569138095e-05,2.890435633678989e-05,5.151582007129729e-05,8.25549025212605e-05,6.429254724487236e-05,8.244214907016456e-06,6.900758106464185e-06,6.900758106464185e-06,8.654014674231928e-06,1.1412531239690076e-05,8.557050041329373e-06,5.85708570815514e-07,0.019842721211226294
43.0,0.004352291265308758,0.0009650721217288878,0.0011967422162827634,0.0008949207226654184,0.0002154264506938004,0.0003430214760849899,0.0002674162723904398,3.414459955188528e-05,2.8654142110451123e-05,5.1475024350420624e-05,8.213862129253698e-05,6.39309307428648e-05,8.174416648104259e-06,6.840557572129334e-06,6.840557572129334e-06,8.647407482954323e-06,1.1355067352702345e-05,8.50898944788405e-06,5.852632266346681e-07,0.019775123338571707
43.050000000000004,0.004343497249933533,0.0009637712094700123,0.0011908349767586217,0.0008900381408148567,0.00021522752022663048,0.00034129678471123945,0.00026592003742972,3.385798654898131e-05,2.8406272005654903e-05,5.1433820107050555e-05,8.172448422689719e-05,6.357141187398756e-05,8.10526112343093e-06,6.78092517903401e-06,6.78092517903401e-06,8.64073363744807e-06,1.1297894049368144e-05,8.461202668296439e-06,5.848154700762908e-07,0.019707817015801335
43.1,0.004334717990074626,0.0009624665653840817,0.0011849587812440342,0.0008851837111613534,0.00021502704718941152,0.00033958104489624887,0.0002644324883050569,3.35739919208295e-05,2.8160722504383586e-05,5.1392209296279206e-05,8.131248132709596e-05,6.321397897203724e-05,8.036741972415195e-06,6.721855183315648e-06,6.721855183315648e-06,8.633993142443936e-06,1.1241003207801261e-05,8.41368004787544e-06,5.843651480946565e-07,0.019640800629520817
43.150000000000006,0.004325953481470088,0.0009611582315971178,0.0011791134642344528,0.0008803572681408057,0.000214825041154655,0.00033787421321151425,0.00026295357590205804,3.329258995463806e-05,2.791747033888989e-05,5.1350193904628426e-05,8.090260262096605e-05,6.285862042147075e-05,7.968852900651894e-06,6.6633419017930935e-06,6.6633419017930935e-06,8.627185780824326e-06,1.1184387544312722e-05,8.366412917680558e-06,5.839115879570639e-07,0.019574072580610287
43.2,0.0043172037197312715,0.0009598462501382496,0.0011732988610541344,0.0008755586471300437,0.00021462151176823995,0.00033617624637064674,0.0002614832513388359,3.301375520610458e-05,2.7676492488896663e-05,5.1307775949125444e-05,8.049483816173638e-05,6.250532465744341e-05,7.901587679505313e-06,6.605379711663614e-06,6.605379711663614e-06,8.620311147055343e-06,1.1128041041786356e-05,8.319394106887515e-06,5.83453906263085e-07,0.019507631287833747
43.25,0.004308468700343546,0.0009585306629370351,0.0011675148078529932,0.0008707876844422576,0.0002144164687466914,0.00033448710123005587,0.00026002146596571456,3.2737462496462896e-05,2.7437766178828873e-05,5.126495747639406e-05,8.008917802834354e-05,6.215408016584666e-05,7.834940145747847e-06,6.547963050254339e-06,6.547963050254339e-06,8.613368695478855e-06,1.1071959286907679e-05,8.272618346440447e-06,5.829913921351945e-07,0.019441475191038338
43.300000000000004,0.004299748418667038,0.0009572115118208429,0.001161761141603458,0.0008660442173224411,0.00021420992187450673,0.0003328067347896114,0.00025856817136492364,3.246368690956427e-05,2.7201268875078234e-05,5.122174056176133e-05,7.968561232573797e-05,6.180487548334632e-05,7.76890420121902e-06,6.49108641479852e-06,6.49108641479852e-06,8.606357800192888e-06,1.1016139692518743e-05,8.226082535914176e-06,5.825237328090196e-07,0.01937560275329567
43.35,0.0042910428699373575,0.000955888838512291,0.0011560377000973264,0.0008613280839428449,0.00021400188100152871,0.00033113510419328235,0.0002571233193502771,3.219240378899213e-05,2.696697828329977e-05,5.1178127308379466e-05,7.928413118518398e-05,6.145769919742067e-05,7.703473812477985e-06,6.43474436220484e-06,6.43474436220484e-06,8.599277822384139e-06,1.0960581589615722e-05,8.179785855268701e-06,5.820509511904719e-07,0.019310012461566106
43.400000000000006,0.004282352049266323,0.0009545626846267396,0.001150344321942609,0.0008566391233984336,0.0002137923560403647,0.00032947216672975005,0.00025568686196683545,3.192358873520958e-05,2.6734872345739568e-05,5.113411984636259e-05,7.888472476455292e-05,6.111253994639691e-05,7.63864301042309e-06,6.378931508788308e-06,6.378931508788308e-06,8.592128180395433e-06,1.0905286182826822e-05,8.133729714234372e-06,5.81573111875519e-07,0.019244702825901943
43.45,0.004273675951642693,0.0009532330916698422,0.0011446808465603833,0.000851977175702363,0.00021358135696385159,0.0003278178798330028,0.00025425875149055684,3.165721760274022e-05,2.6504929238594196e-05,5.108972033193842e-05,7.848738324861054e-05,6.0769386419486504e-05,7.574405889854634e-06,6.3236425299341515e-06,6.3236425299341515e-06,8.584908417552676e-06,1.0850256372961781e-05,8.087917543680629e-06,5.810900020941371e-07,0.01917967237760031
43.5,0.00426501457193288,0.0009519001010351491,0.0011390471141816325,0.0008473420817814582,0.00021336889380256535,0.00032617220108290446,0.0002528389404279313,3.139326649738073e-05,2.6277127369400396e-05,5.1044930946614286e-05,7.809209684929639e-05,6.042822735681654e-05,7.510756608960515e-06,6.268872159670367e-06,6.268872159670367e-06,8.577618262859452e-06,1.07954964597066e-05,8.042354444643529e-06,5.806010091030305e-07,0.01911491966685069
43.550000000000004,0.004256367904881678,0.0009505637540017657,0.001133442965844092,0.0008427336834717088,0.00021315497664237522,0.00032453508820574374,0.00025142738151560305,3.113171177344588e-05,2.6051445374455508e-05,5.099975389635761e-05,7.769885580599644e-05,6.0089051549457296e-05,7.447689388710482e-06,6.21461519013147e-06,6.21461519013147e-06,8.570257680092161e-06,1.0741011746045965e-05,7.997046720840582e-06,5.80105291937346e-07,0.019050443260260015
43.6,0.004247735945112984,0.0009492240917320649,0.0011278682433890934,0.0008381518235137753,0.00021293961562204134,0.00032290649907476174,0.0002500240277199799,3.087253003104501e-05,2.5827862116267933e-05,5.095419141079035e-05,7.730765038580772e-05,5.975184783944406e-05,7.385198512151004e-06,6.1608664709035236e-06,6.1608664709035236e-06,8.562826901572358e-06,1.0686808072892876e-05,7.95200132868738e-06,5.796021623575933e-07,0.01898624173832085
43.650000000000006,0.00423911868713051,0.0009478811552694497,0.0011223227894584004,0.000833596345548499,0.0002127228209308554,0.00032128639171065626,0.00024862883223682734,3.0615698113389475e-05,2.560635668103696e-05,5.090824574239728e-05,7.691847088379436e-05,5.9416605119791516e-05,7.323278323600118e-06,6.1076209082491495e-06,6.1076209082491495e-06,8.555326443912753e-06,1.0632891317184565e-05,7.907225284433634e-06,5.790914542414351e-07,0.01892231369262505
43.7,0.004230516125318503,0.00094653498553617,0.001116806447491054,0.0008290670941124346,0.0002125046028063239,0.0003196747242820687,0.000247241748490853,3.0361193104131375e-05,2.5386908376162352e-05,5.0861919165747936e-05,7.653130762323583e-05,5.908331233450074e-05,7.261923227749337e-06,6.054873464220279e-06,6.054873464220279e-06,8.547757104265689e-06,1.0579266889032765e-05,7.86272507067654e-06,5.785736558654239e-07,0.018858657722598232
43.75,0.004221928253942459,0.0009451856233311884,0.0011113190617202061,0.0008245639146333828,0.00021228497153189302,0.00031807145510604726,0.0002458627301352758,3.010899232473228e-05,2.5169496727782468e-05,5.081521397673184e-05,7.614615095586588e-05,5.8751958478556574e-05,7.201127688686333e-06,6.002619155674429e-06,6.002619155674429e-06,8.540119936966027e-06,1.0525939263254037e-05,7.818506084050667e-06,5.780497182741449e-07,0.018795272431785113
43.800000000000004,0.004213355067149831,0.0009438331093280972,0.0011058604771699608,0.0008200866534259415,0.0002120639374347149,0.0003164765426484918,0.0002444917310513849,2.9859073331862382e-05,2.495410147834127e-05,5.076813249180692e-05,7.576299126210309e-05,5.842253259791583e-05,7.14088622885881e-06,5.950853053218093e-06,5.950853053218093e-06,8.532416211858824e-06,1.0472911577811153e-05,7.774572162430045e-06,5.775206526059385e-07,0.01873215642410428
43.85,0.004204796558970748,0.0009424774840730854,0.0011004305396522139,0.0008156351576870692,0.00021184151088345457,0.0003148899455245795,0.00024312870534808653,2.9611413914829415e-05,2.4740702584183608e-05,5.072067704726082e-05,7.538181895127301e-05,5.809502378948568e-05,7.081193428004615e-06,5.899570280106479e-06,5.899570280106479e-06,8.52464735693304e-06,1.042018532661342e-05,7.730925223812375e-06,5.769871575854983e-07,0.018669308300743436
43.900000000000006,0.004196252723318714,0.0009411187879829527,0.0010950290957634857,0.0008112092754916527,0.0002116177022861367,0.00031331162249916846,0.0002417736073614378,2.93659920930366e-05,2.4529280213178143e-05,5.0672849998484865e-05,7.500262446182106e-05,5.776942120109184e-05,7.022043922076374e-06,5.84876601113277e-06,5.84876601113277e-06,8.516814889044063e-06,1.0367760167168837e-05,7.687565040688888e-06,5.764494935586382e-07,0.018606726658302528
43.95,0.004187723553991322,0.0009397570613431743,0.0010896559928817654,0.0008068088557880971,0.00021139252208803234,0.0003117415324871857,0.00024042639165417168,2.9122786113470177e-05,2.4319814742368276e-05,5.062465371926057e-05,7.462539826151835e-05,5.744571403143819e-05,6.963432402190646e-06,5.79843547154209e-06,5.79843547154209e-06,8.508920337408934e-06,1.0315633855307267e-05,7.644489163808577e-06,5.759076642337245e-07,0.018544410088440474
44.0,0.004179209044670955,0.0009383923443060107,0.0010843110791633444,0.0008024337483939178,0.00021116598076958388,0.00031017963455399263,0.00023908701301520818,2.888177444821509e-05,2.4112286755649918e-05,5.057609060105837e-05,7.425013084765887e-05,5.712389153005733e-05,6.905353613630434e-06,5.748573936004276e-06,5.748573936004276e-06,8.500965165126754e-06,1.0263802310242868e-05,7.601692998611687e-06,5.753617778563391e-07,0.01848235717883201
44.050000000000004,0.004170709188925487,0.0009370246768886653,0.0010789942035396571,0.0007980838039913518,0.00021093808884436907,0.0003086258879157349,0.0002377554264591568,2.8642935791999396e-05,2.3906677041476472e-05,5.052716305234847e-05,7.387681274725018e-05,5.680394299725435e-05,6.847802354927746e-06,5.699176727677014e-06,5.699176727677014e-06,8.49295069416812e-06,1.0212259804285717e-05,7.55917002705949e-06,5.748123452643459e-07,0.01842056651492216
44.1,0.004162223980208993,0.0009356540989714893,0.0010737052157141229,0.0007937588741229806,0.00021070885685710257,0.0003070802519396734,0.00023643158722580837,2.840624905976668e-05,2.3702966590590416e-05,5.0477873497923655e-05,7.350543451719766e-05,5.6485857784044883e-05,6.790773477048099e-06,5.650239217385455e-06,5.650239217385455e-06,8.484878039076942e-06,1.0160999263176017e-05,7.516912157889666e-06,5.742603047839928e-07,0.01835903668194092
44.150000000000006,0.004153753411862434,0.0009342806502962292,0.001068443966158982,0.0007894588111873594,0.00021047829538167455,0.00030554268614449556,0.00023511545077961466,2.817169338427581e-05,2.350113659378088e-05,5.042822437823381e-05,7.313598674448233e-05,5.616962529208842e-05,6.734261882692863e-06,5.601756822937446e-06,5.601756822937446e-06,8.47674805405328e-06,1.0110012655839536e-05,7.4749101801115105e-06,5.737067320506565e-07,0.018297766266910882
44.2,0.0041452974771143715,0.0009329043704643227,0.0010632103061121426,0.0007851834684346687,0.0002102464150192265,0.0003040131502006122,0.00023380697280916092,2.7939248113728586e-05,2.3301168439667626e-05,5.0378218148732176e-05,7.276846004633431e-05,5.585523497361982e-05,6.6782625257283835e-06,5.5537250085853895e-06,5.5537250085853895e-06,8.468561297183324e-06,1.0059291446767254e-05,7.433154288281144e-06,5.731523917448249e-07,0.01823675386075147
44.25,0.004136856169081645,0.0009315252989352349,0.00105800408757402,0.0007809326999623687,0.00021001322639626287,0.0003024916039304339,0.00023250610922662593,2.7708892809423878e-05,2.310304371251025e-05,5.0327857279232995e-05,7.240284507040095e-05,5.5542676331379164e-05,6.62277041074251e-06,5.5061392846361e-06,5.5061392846361e-06,8.460318014421954e-06,1.0008827080490614e-05,7.391634644043511e-06,5.725973873747927e-07,0.018175998060783467
44.300000000000004,0.004128429480770076,0.0009301434750248411,0.0010528251633043831,0.0007767063607108731,0.00020977874016279844,0.0003009780073086323,0.0002312128161672342,2.7480607243438846e-05,2.2906744190043032e-05,5.0277144253280694e-05,7.203913249491148e-05,5.523193891854263e-05,6.567780592721508e-06,5.458995207200969e-06,5.458995207200969e-06,8.452018144600825e-06,9.958611465917447e-06,7.350341936715873e-06,5.720411075824689e-07,0.018115497473839247
