Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(1),J_5s1/2(1),J_total_Tc_relativistic
22.700000000000003,0.01869178515580071,0.0032718064925824934,0.007917729653315367,0.014411477712958153,0.0005906370523098492,0.0018837101865900264,0.0034867798202231214,0.0006336469729835854,0.0008904168007352309,0.00010511554736686945,0.0003055957136832433,0.0005637478748381197,6.058915623051514e-05,1.4034502879848823e-05,8.203465891863777e-06,0.05283527610838901
22.75,0.018639476612652885,0.0032707381185026465,0.00785381069099965,0.01428964379319829,0.0005905690654345975,0.001868804794257231,0.0034576042313901414,0.0006244031270292162,0.0008772755305992311,0.00010507870126326546,0.00030319646939895047,0.0005590543869772284,5.970121957737482e-05,1.3826432796871639e-05,8.200145901503076e-06,0.052521383319979076
22.8,0.01858725457196927,0.00326961881203182,0.0077904067189930575,0.014168839808832793,0.0005905110067962886,0.0018540049977716494,0.0034286526591036106,0.0006153043069841921,0.0008643424441613283,0.00010504539732500717,0.00030081353752090385,0.0005543958840233201,5.882725529917978e-05,1.362166921352623e-05,8.19713247577363e-06,0.05220983620250172
22.85,0.01853511937168975,0.003268447968119396,0.007727513978591195,0.014049057746935767,0.0005904619959049806,0.0018393104122468068,0.0033999240151135063,0.0006063480944226244,0.0008516140400916601,0.00010501542021633108,0.00029844687824500196,0.0005497722279167485,5.796702450779101e-05,1.3420154648007221e-05,8.194411804018772e-06,0.051900613740453606
22.900000000000002,0.018483071345553673,0.0032672250159116252,0.007665128728915051,0.013930289639033644,0.0005904211786234128,0.0018247206449002308,0.0033714172001214175,0.0005975321133091546,0.0008390868789151457,0.00010498856079106633,0.00029609644997341593,0.0005451832778717136,5.7120298545093556e-05,1.3221834338749213e-05,8.191966393415282e-06,0.05159369513319682
22.950000000000003,0.01843111082311649,0.0032659494179497783,0.007603247247037612,0.013812527561258947,0.0005903877265929405,0.0018102352953326098,0.0033431311042958624,0.0005888540292258487,0.0008267575818747862,0.00010496461595740431,0.00029376220937003377,0.0005406288904791038,5.628685888148347e-05,1.302665623105074e-05,8.189775534293612e-06,0.05128905979313825
23.0,0.018379238129766468,0.003264620669381971,0.007541865828104721,0.013695763634492939,0.0005903608366695005,0.0017958539558012333,0.003315064607775844,0.0005803115486136318,0.0008146228298165077,0.00010494338854508426,0.00029144411141462636,0.0005361089198073858,5.546649374293731e-05,1.2834570024363046e-05,8.187817671309797e-06,0.05098668734162853
23.05,0.01832745358674149,0.0032632382971884955,0.007480980785450245,0.013579990024497347,0.0005903397303694826,0.0017815762114877928,0.0032872165811628253,0.0005719024180279793,0.0008026793620951257,0.00010492468717496282,0.00028914210945578866,0.0005316232175015449,5.4658993172355694e-05,1.2645525767414996e-05,8.18607326669166e-06,0.050686557603359536
23.1,0.018275757511145945,0.0032618018594204926,0.007420588450705743,0.013465198942035555,0.0005903236533253843,0.0017674016407606373,0.0032595858860013536,0.0005636244234086017,0.000790923975501038,0.00010490832613093429,0.00028685615526274807,0.0005271716328801443,5.3864145073642435e-05,1.2459472732562528e-05,8.184526628987419e-06,0.05038865060101377
23.150000000000002,0.018224150215967707,0.003260310944451798,0.007360685173904653,0.013351382642983295,0.0005903118747511215,0.0017533298154315483,0.0032321713752484793,0.0005554753893628393,0.0007793535232072218,0.00010489412523416795,0.00028458619907613646,0.0005227540130305837,5.3081734292080274e-05,1.2276359158889867e-05,8.183165851142516e-06,0.05009294655195166
23.200000000000003,0.018172632010095172,0.0032587651702437985,0.00730126732358117,0.013238533428429225,0.0005903036869168737,0.0017393603010071263,0.0032049718937321933,0.0005474531784625161,0.0007679649137361612,0.00010488190971962777,0.0002823321896578089,0.0005183702029026063,5.23115452114828e-05,1.2096133002245248e-05,8.181981041365493e-06,0.04979942586773936
23.25,0.01812120319833441,0.0032571641836231353,0.007242331286863904,0.013126643644765568,0.0005902984046333369,0.0017254926569348656,0.003177986278599061,0.0005395556905539894,0.000756755109946313,0.00010487151011483993,0.0002800940743397519,0.0005140200454000173,5.155336652276465e-05,1.191874330867744e-05,8.180961905933735e-06,0.04950806915584656
23.3,0.018069864081426353,0.003255507659572086,0.0071838734695644025,0.013015705683768997,0.0005902953647452619,0.001711726436843994,0.003151213359751227,0.0005317808620811418,0.0007457211280377312,0.00010486276212087447,0.00027787179907208574,0.0005097033814704812,5.0806995692331564e-05,1.1744141505689463e-05,8.18009600385102e-06,0.04921885722165652
23.35,0.018018614956064105,0.00325379530053147,0.007125890296260709,0.012905711982672112,0.0005902939256341534,0.0016980611887811674,0.0031246519602730035,0.0005241266654210743,0.0007348600365764911,0.00010485550649550823,0.0002756653084701451,0.0005054200501932152,5.007224080278774e-05,1.157228194439864e-05,8.179368509555584e-06,0.04893177106862989
23.400000000000002,0.017967456114910293,0.0032520268357159035,0.0070683782103759625,0.012796655024225561,0.0005902934667300066,0.0016844964554410832,0.0030983008968471877,0.000516591108232248,0.0007241689555375372,0.00010484958893853825,0.00027347454586062076,0.0005011698888644005,4.934891876202739e-05,1.1403121402172687e-05,8.178763417647188e-06,0.04864679189526119
23.450000000000003,0.0179163878466145,0.0032502020204412604,0.007011333674252222,0.01268852733675115,0.0005902933880319581,0.0016710317743921022,0.0030721589801613164,0.0005091722328148421,0.0007136450553656077,0.00010484485997921585,0.00027129945332677317,0.0004969527330802201,4.863685070389175e-05,1.1236617778332929e-05,8.178265375429107e-06,0.04836390108906882
23.5,0.017865410435830766,0.00324832063546416,0.006954753169219584,0.012581321494186096,0.0005902931096377288,0.0016576666782969535,0.0030462250153040255,0.0005018681154830937,0.0007032855560538859,0.00010484117486577283,0.00026913997175276013,0.0004927684168175427,4.793585682040307e-05,1.1072728620897639e-05,8.177861129316635e-06,0.048083080219483
23.55,0.017814524163235153,0.003246382486333334,0.006898633195660668,0.012475030116118628,0.0005902920712817367,0.0016444006951285954,0.0030204978021516815,0.0004946768659493856,0.0006930877262400308,0.0001048383934570117,0.0002669960408671415,0.0004886167725123743,4.724575316576507e-05,1.0911410207438676e-05,8.177539913521008e-06,0.04780431103222247
23.6,0.017763729305543405,0.003244387402752714,0.006842970273070641,0.012369645867815202,0.0005902897318817575,0.001631233348381322,0.002994976135745489,0.00048759662671986424,0.0006830488823192606,0.00010483638011593193,0.0002648675992856275,0.0004844976311362501,4.656635200956632e-05,1.0752617630003325e-05,8.177292720729635e-06,0.047527575447127754
23.650000000000002,0.017713026135528626,0.0032423352379560727,0.006787760940112787,0.012265161460239432,0.000590285569094013,0.0016181641572771738,0.0029696588066592078,0.0004806255725013567,0.0006731663875741455,0.00010483500360536402,0.0002627545845531046,0.0004804108222707081,4.5897465579640987e-05,1.059630584253991e-05,8.177110964177745e-06,0.04725285555975835
23.700000000000003,0.01766241492203906,0.003240225868093075,0.006733001754669778,0.012161569650063016,0.0005902790788765655,0.0016051926369677414,0.00294454460135768,0.0004737619096193773,0.0006634376513207974,0.00010483413698558297,0.00026065693318493623,0.00047635617417991533,4.523891138579386e-05,1.0442431160596788e-05,8.176985315052325e-06,0.04698013364521897
23.75,0.017611895930015914,0.0032380591916265754,0.006678689293890719,0.012058863239668833,0.0005902697750609006,0.0015923182987314353,0.002919632302546324,0.0004670038754470069,0.0006538601280711325,0.0001048336575138731,0.00025857458070748966,0.00047233351388143346,4.459051654799224e-05,1.0290952482614696e-05,8.176905332355118e-06,0.0467093921615246
23.8,0.017561469420511223,0.003235835128741007,0.006624820154234046,0.011957035077146343,0.000590257188931577,0.001579540650166287,0.0028949206895117563,0.00046034973784443494,0.0006444313167108942,0.00010483344654601668,0.00025650746169782066,0.00046834266721505947,4.395211902118545e-05,1.0141831634318932e-05,8.17685997678075e-06,0.046440613749888754
23.85,0.01751113565070583,0.0032335536207617147,0.006571390951506414,0.011856078056279626,0.0005902408688138278,0.001566859195378374,0.002870408538453731,0.000453797794608965,0.0006351487596931386,0.00010483338943967958,0.0002544555098224538,0.0004643834589097082,4.332356508227678e-05,9.99503265628504e-06,8.176838557228034e-06,0.046173781230669265
23.900000000000002,0.017460894873927355,0.0032312146295850764,0.0065183983208976035,0.01175598511652806,0.000590220379668993,0.0015542734351659197,0.0028460946228085256,0.0004473463729352739,0.0006260100422468716,0.0001048333754596684,0.00025241865787522394,0.0004604557126483715,4.270470421841318e-05,9.850520356201235e-06,8.17683146279979e-06,0.04590887759578435
23.950000000000003,0.01741074733966826,0.0032288181371192587,0.00646583891701157,0.011656749242999953,0.0005901953026976698,0.0015417828671991582,0.0028219777135639608,0.0004409938288857349,0.0006170127916005517,0.00010483329768503414,0.0002503968378141904,0.00045655925113130373,4.209538378417662e-05,9.708258793575166e-06,8.176830266306001e-06,0.045645886000220695
24.0,0.017360693293603943,0.0032263641447354647,0.006413709413893722,0.011558363466419268,0.0005901652349504624,0.001529386986196027,0.002798056579566203,0.00043473854687060837,0.0006081546762201695,0.00010483305291799786,0.00024838998079766505,0.00045269389613765106,4.1495445903938185e-05,9.568210396929551e-06,8.176827218848509e-06,0.04538478975582891
24.05,0.017310732977610897,0.0032238526727295168,0.006362006505054491,0.011460820863085586,0.0005901297889462175,0.0015170852840937585,0.0027743299878184987,0.00042857893913791033,0.0005994334050616184,0.00010483254159467402,0.0002463980172194039,0.00044885946858574824,4.0904728052665064e-05,9.430336121194804e-06,8.176814502796904e-06,0.04512557232961498
24.1,0.017260866629784915,0.0032212837597936335,0.006310726903489321,0.011364114554827567,0.0005900885922976318,0.0015048772502164512,0.002750796703772023,0.00042251344527277884,0.0005908467268370909,0.00010483166769756624,0.0002444208767429973,0.0004450557885922401,4.032306705376238e-05,9.294596573867474e-06,8.176783730038227e-06,0.04486821734668187
24.150000000000002,0.017211094484459333,0.003218657462498251,0.0062598673416951,0.011268237708949969,0.0005900412873441185,0.0014927623714386733,0.0027274554916089573,0.0004165405317061493,0.0005823924292952171,0.0001048303386698097,0.00024245848833544736,0.00044128267553005386,3.975030466617588e-05,9.160953595035352e-06,8.176726043543636e-06,0.04461270859583585
24.200000000000003,0.017161416772223333,0.003215973854783744,0.006209424571683166,0.011173183538174468,0.0005899875307918198,0.0014807401323451812,0.0027043051145179734,0.00041065869123256684,0.0005740683385146922,0.00010482846533113378,0.0002405107802998905,0.0004375399480851382,3.918629220447013e-05,9.02937157150689e-06,8.176632838195293e-06,0.04435903003459729
24.25,0.017111833719940274,0.0032132330274619028,0.006159395364988944,0.011078945300574438,0.0005899269933606563,0.0014688100153868167,0.002681344334962265,0.0004048664425369601,0.0005658723182111292,0.00010482596179551771,0.00023857768030739572,0.0004338274243118134,3.863089207031918e-05,8.899817887624144e-06,8.176496701476147e-06,0.04410716579049753
24.3,0.01706234555076607,0.003210435087727026,0.006109776512678285,0.010985516299503789,0.0005898593594383008,0.001456971501032644,0.0026585719149402618,0.00039916232973020353,0.0005578022690568821,0.00010482274539051225,0.00023665911542777884,0.000430144921686596,3.808397546363853e-05,8.772262303678224e-06,8.176311951730983e-06,0.04385710015709741
24.35,0.01701295248416762,0.003207580158676483,0.006060564825350626,0.010892889883520147,0.0005897843267409704,0.0014452240679184091,0.002635986616239197,0.0003935449218933078,0.0005498561280135985,0.00010481873657820029,0.0002347550121594103,0.00042649225716045753,3.7545417247151266e-05,8.646675530880654e-06,8.1760743297358e-06,0.043608817585526205
24.400000000000002,0.016963654735941254,0.0032046683788406085,0.006011757133138986,0.01080105944630239,0.0005897016059809256,0.001433567192991366,0.0026135872006816338,0.00038801281263006515,0.0005420318676772482,0.00010481385887776981,0.0002328652964580377,0.0004228692472095918,3.701509019714343e-05,8.523027627608646e-06,8.175779899360522e-06,0.043362302674453984
24.450000000000003,0.016914452518231236,0.003201699901721795,0.005963350285706928,0.01071001842656278,0.0005896109205405725,0.0014220003516515506,0.0025913724303651144,0.00038256461962799594,0.0005343274956353944,0.00010480803878967254,0.00023098989376469164,0.00041927570788487044,3.649286114222177e-05,8.40128691901359e-06,8.175423698946702e-06,0.043117540162242785
24.5,0.016865346039548295,0.0031986748953426354,0.0059153411522425235,0.010619760307953842,0.0005895120061530612,0.0014105230178895613,0.002569341067895066,0.0003771989842274362,0.0005267410538364729,0.00010480120572134175,0.00022912872903275722,0.00041571145486018666,3.5978590666818625e-05,8.281419910306783e-06,8.174998853626135e-06,0.04287451492413394
24.55,0.016816335504788178,0.003195593541802989,0.005867726621449408,0.010530278618970065,0.0005894046105892739,0.0013991346644209029,0.0025474918766110826,0.000371914570998609,0.0005192706179708449,0.00010479329191444209,0.0002272817267542819,0.0004121763034798258,3.547213650568912e-05,8.16339223029167e-06,8.174496659654777e-06,0.042633211975145545
24.6,0.016767421115250265,0.0031924560368458326,0.005820503601535016,0.010441566932844698,0.0005892884933511025,0.0013878347628169725,0.0025258236208067428,0.0003667100673265339,0.0005119142968634056,0.00010478423237362352,0.00022544881098555546,0.000408670068804886,3.497335916146479e-05,8.047170197735341e-06,8.173907726480317e-06,0.04239361647689031
24.650000000000002,0.01671860306865618,0.0031892625894317625,0.005773669020196027,0.010353618867441645,0.0005891634253709095,0.0013766227836327282,0.002504335065943064,0.0003615841830036166,0.0005046702318775159,0.00010477396479675053,0.00022362990537195252,0.0004051925656586389,3.448212733015346e-05,7.93272233812086e-06,8.173223777270498e-06,0.042155713744826344
24.700000000000003,0.016669881559168445,0.0031860134213220143,0.005727219824601118,0.010266428085142684,0.0005890291887170737,0.001365498196531118,0.0024830249788557416,0.0003565356498297784,0.0004975365963300455,0.00010476242950657736,0.00022182493317200787,0.00040174360867065606,3.39983208110473e-05,7.820020201318794e-06,8.172439324466868e-06,0.04191948925218409
24.75,0.016621256777409183,0.003182708766669874,0.005681152981371093,0.010179988292730138,0.000588885576305518,0.00135446047040432,0.0024618921279562955,0.00035156322121997994,0.0004905115949173145,0.00010474956938383976,0.00022003381728069718,0.00039832301231953836,3.35218296471066e-05,7.70903812865337e-06,8.171552353235269e-06,0.04168492862809679
24.8,0.0165727289104788,0.0031793488716203456,0.005635465476556429,0.010094293241265082,0.0005887323916171217,0.0013435090734918542,0.002440935283427238,0.00034666567181899466,0.00048359346315171624,0.00010473532980173427,0.00021825648025193485,0.00039493059097418657,3.305254982739613e-05,7.599752061312019e-06,8.170563510098594e-06,0.04145201764985424
24.85,0.01652429814197473,0.003175933993917952,0.005590154315612356,0.010009336725961321,0.0005885694484209183,0.0013326434734956326,0.0024201532174114096,0.0003418417971233005,0.00047678046680882635,0.00010471965856175714,0.00021649284432035938,0.000391566158933703,3.2590377319834677e-05,7.492137881898775e-06,8.169474004741095e-06,0.041220742231748736
24.900000000000002,0.016475964652010202,0.0031724644025225373,0.00554521652337147,0.00992511258605515,0.0005883965705029822,0.0013218631376919895,0.0023995447041955764,0.0003370904131099456,0.0004700709013847836,0.00010470250583087629,0.00021474283142252715,0.00038822953046613545,3.2135202892440936e-05,7.386169971678823e-06,8.168283110208102e-06,0.040991088414538496
24.950000000000003,0.016427728617233,0.003168940377232949,0.005500649144013996,0.0098416147046711,0.0005882135914009081,0.001311167533040764,0.002379108520388425,0.0003324103558722607,0.000463463091563754,0.0001046838240800113,0.00021300636321766868,0.0003849205198463408,3.1686909845488916e-05,7.281820573813558e-06,8.166986393106171e-06,0.040763042359373586
25.0,0.016379590210844272,0.003165362208318476,0.0054564492410357395,0.009758837008683779,0.0005880203541437888,0.0013005561262914838,0.0023588434450930724,0.00032780048126228507,0.00045695539069527983,0.00010466356802379717,0.00021128336110815126,0.00038163894139319724,3.124537557362343e-05,7.179060220230197e-06,8.165575506517273e-06,0.040536590348193687
25.05,0.01633154960261733,0.0031617301961579113,0.005412613897213776,0.009676773468575898,0.0005878167109975971,0.001290028384086702,0.0023387482600741925,0.0003232596645397779,0.000450546180281323,0.00010464169456160859,0.0002095737462597482,0.00037838460950626637,3.081047631663795e-05,7.07785904552394e-06,8.164039730729273e-06,0.04031171878996502
25.1,0.016283606958916494,0.0031580446508861367,0.005369140214569987,0.009595418098292688,0.0005876025232158803,0.001279583773062557,0.0023188217499198987,0.0003187868000276935,0.0004442338694728227,0.00010461816271982116,0.0002078774396217564,0.00037515733870184303,3.0382093174316273e-05,6.978188453679275e-06,8.16236874394776e-06,0.04008841422977953
25.150000000000002,0.016235762442715945,0.0031543058920480865,0.005326025314332443,0.009514764955092707,0.0005873776607956757,0.0012692217599465888,0.0022990627021984666,0.0003143808007739917,0.00043801689457557665,0.00010459293359528603,0.00020619436194694267,0.00037195694364818086,2.996011696055486e-05,6.880022465554467e-06,8.160555573885526e-06,0.03986666335666988
25.200000000000003,0.01618801621361857,0.0031505142482599873,0.0052832663368947205,0.009434808139395248,0.0005871420022385555,0.00125894181165288,0.0022794699076100276,0.0003100405982196688,0.00043189371856527524,0.00010456597029999424,0.00020452443381127402,0.00036878323919962655,2.9544449944724884e-05,6.783338206810511e-06,8.158598495454512e-06,0.03964645300641283
25.25,0.016140368427874856,0.003146670056877753,0.005240860441773223,0.009355541794624432,0.000586895434316715,0.00124874339537457,0.0022600421601333335,0.00030576514187288903,0.0004258628306115116,0.00010453723790690717,0.00020286757563339034,0.0003656360404294293,2.913500377363612e-05,6.688115339228183e-06,8.156500941361766e-06,0.03942777015748322
25.3,0.016092819238401754,0.0031427736636724128,0.005198804807562521,0.009276960107050052,0.0005866378518440135,0.0012386259786737882,0.0022407782571676966,0.00030155339898910063,0.00041992274561059484,0.00010450670339693025,0.00020122370769381422,0.0003625151626611151,2.8731694377358933e-05,6.594334655350483e-06,8.15426926954503e-06,0.03921060192102605
25.35,0.016045368794801593,0.0031388254225124704,0.005157096631888827,0.009199057305625384,0.0005863691574518823,0.0012285890295690716,0.002221676999670227,0.0002974043542570283,0.0004140720037270069,0.00010447433560700882,0.00019959275015394245,0.0003594204214984784,2.8334435837066615e-05,6.501976383153149e-06,8.151909186084301e-06,0.038994935528169225
25.400000000000002,0.01599801724338098,0.0031348256950530637,0.0051157331313615925,0.009121827661821957,0.0005860892613700141,0.001218632016620299,0.002202737192288445,0.00029331700949042496,0.0004083091699433286,0.00010444010517932639,0.0001979746230748945,0.0003563516328543719,2.794313558501117e-05,6.411018856896718e-06,8.149422270719384e-06,0.03878075831915132
25.450000000000003,0.015950764727169695,0.0031307748504318294,0.005074711541523333,0.009045265489461449,0.00058579808121175,0.0012087544090112051,0.0021839576434883917,0.0002892903833254794,0.0004026328336184841,0.00010440398451158797,0.00019636924643629992,0.00035330861297854145,2.7557692779894267e-05,6.3214380635531e-06,8.14680404947657e-06,0.03856805773806097
25.5,0.015903611385939643,0.003126673264971353,0.005034029116797703,0.008969365144544814,0.0005854955417640789,0.0011989556766295176,0.0021653371656783285,0.000285323510923772,0.0003970416080541407,0.00010436594770837244,0.00019477654015506685,0.00035029117848471233,2.717800047058218e-05,6.233208234187704e-06,8.144044435794417e-06,0.038356821334792075
25.55,0.01585655735622373,0.003122521321888095,0.004993683130435876,0.008894121025078689,0.0005851815747821695,0.001189235290144762,0.0021468745753281167,0.0002814154436806723,0.00039153413006911034,0.00010432597053353864,0.000193196424104108,0.00034729914637701215,2.6803950710208252e-05,6.1463032507424105e-06,8.141130445301508e-06,0.03814703677305213
25.6,0.015809602771334832,0.0031183194110076884,0.004953670874461312,0.00881952757089928,0.0005848561187883515,0.001179592721083793,0.002128568693084398,0.00027756524893908074,0.00038610905958160477,0.00010428403036367039,0.00019162881813092558,0.00034433233407566154,2.6435440671205642e-05,6.06069833203881e-06,8.138050244841429e-06,0.03793869184099868
25.650000000000002,0.01576274776138469,0.0031140679284865015,0.004913989659612906,0.0087455792634937,0.0005845191188754683,0.0011700274419040842,0.0021104183438816343,0.00027377200970840794,0.00038076507919918977,0.00010424010614254415,0.00019007364207589478,0.0003413905594417193,2.6072377451854464e-05,5.97637136178987e-06,8.134797070690646e-06,0.03773177446009108
25.700000000000003,0.015715992453302848,0.0031097672765393546,0.00487463681528661,0.008672270625818945,0.0005841705265145203,0.0011605389260648303,0.0020924223570491307,0.000270034824388697,0.0003755008938162956,0.00010419417833660251,0.0001885308157900671,0.0003384736408006135,2.571467977068105e-05,5.893303360536891e-06,8.131371497301531e-06,0.03752627268833703
25.75,0.015669336970855593,0.0031054178631732938,0.0048356096894755654,0.008599596222118566,0.0005838102993665226,0.001151126648095907,0.0020745795664141153,0.00026635280649979037,0.0003703152302191397,0.00010414622889141513,0.0001870002591523361,0.00033558139696422717,2.5362275911954995e-05,5.811477925937822e-06,8.127781043364328e-06,0.03732217471610772
25.8,0.015622781434664853,0.0031010201019273137,0.004796905648708773,0.008527550657737115,0.0005834384010984993,0.001141790083664725,0.0020568888104009627,0.00026272508441544436,0.00036520683669791817,0.0001040962411891084,0.00018548189208586732,0.00033271364725144954,2.501509867572834e-05,5.730879847978887e-06,8.124037084298874e-06,0.03711946885545005
25.85,0.01557632596222714,0.0030965744116179337,0.004758522077988386,0.008456128578932513,0.00058305480120354,0.001132528709641036,0.002039348932126671,0.0002591508011023023,0.0003601744826661319,0.00010404420000674509,0.0001839756345737727,0.00032987021150731173,2.4673079183640238e-05,5.651493406382405e-06,8.120150142507946e-06,0.03691814352632602
25.900000000000002,0.015529970667932462,0.00309208121609052,0.004720456380725629,0.008385324672686344,0.0005826594748248429,0.0011233420041597152,0.0020219587794926444,0.00025562911386362843,0.0003552169582869059,0.00010399009147563594,0.0001824814066740723,0.0003270509101210225,2.4336141795081348e-05,5.5733009692041715e-06,8.1161253365406e-06,0.03671818724443425
25.950000000000003,0.01548371566308323,0.0030875409439762597,0.0046827059786754095,0.008315133666512214,0.000582252402583672,0.0011142294466815758,0.0020047172052728916,0.00025215919408771715,0.0003503330741061725,0.00010393390304156688,0.00018099912853402538,0.00032425556404336515,2.4004201964394267e-05,5.496282396758587e-06,8.1119597381784e-06,0.03651958861469743
26.0,0.015437561055913167,0.0030829540284546897,0.00464526831186967,0.008245550328262262,0.0005818335704111559,0.0011051905180522533,0.0019876230671987114,0.0002487402270008878,0.00034552166069258707,0.00010387562342592627,0.00017952872040390578,0.0003214839948039354,2.3677167793972985e-05,5.420415459361191e-06,8.107642653169152e-06,0.036322336332395656
26.05,0.015391506951606198,0.0030783209070216807,0.004608140838549495,0.00817656946593185,0.0005814029693838561,0.0010962247005591934,0.0019706752280399436,0.0002453714114249771,0.000340781568284045,0.0001038152425877179,0.0001780701026502558,0.00031873602452858876,2.3354944709868046e-05,5.3456771123716165e-06,8.103158769245982e-06,0.03612641919115929
26.1,0.01534555345231535,0.003073642021262785,0.00457132103509606,0.008108185927462614,0.0005809605955630363,0.001087331477986798,0.001953872555682879,0.000242051959539248,0.0003361116664406817,0.00010375275168644515,0.00017662319576859368,0.0003160114759572503,2.303744158018217e-05,5.272045169941587e-06,8.09849312278502e-06,0.035931826094634654
26.150000000000002,0.015299700657181621,0.003068917816631851,0.00453480639596042,0.00804039460054383,0.0005805064498375618,0.001078510335669751,0.0019372139232048888,0.0002387810966466282,0.0003315108437042252,0.00010368814304585053,0.0001751879203954908,0.00031331017246196834,2.2724576099845584e-05,5.199499783646859e-06,8.093636204617177e-06,0.035738546067372194
26.200000000000003,0.015253948662352846,0.003064148742234816,0.0044985944335921915,0.00797319041241226,0.0005800405377703614,0.0010697607605445775,0.001920698208945858,0.00023555806094419942,0.00032697800726358596,0.00010362141011849375,0.00017376419731990857,0.00031063193806487075,2.2416277543218642e-05,5.128024206670963e-06,8.088587405610306e-06,0.03554656826071947
26.25,0.015208297561002556,0.003059335250618581,0.004462682678367188,0.007906568329650537,0.0005795628694483864,0.001061082241199464,0.001904324296576504,0.0002323821032978575,0.0003225120826265661,0.00010355254745114868,0.0001723519474936943,0.00030797659745556745,2.2112485922997072e-05,5.057604578862357e-06,8.083355470250596e-06,0.035355881951160156
26.3,0.015162747443348803,0.003054477797564879,0.004427068678514003,0.007840523357984108,0.0005790734593359967,0.0010524742679223816,0.0018880910751636404,0.00022925248702106437,0.0003181120132975708,0.00010348155065099871,0.00017095109204118736,0.00030534397600759394,2.1813147848417367e-05,4.9882288110089146e-06,8.077955625161349e-06,0.03516647653113682
26.35,0.015117298396673005,0.0030495768418890563,0.004391750000039641,0.007775050542076912,0.0005785723261317137,0.0010439363327475533,0.0018719974392324785,0.0002261684876576187,0.0003137767604612141,0.00010340841635260891,0.00016956155226797016,0.0003027338997937028,2.1518210511305473e-05,4.919884956760278e-06,8.072404278141352e-06,0.0349783414950697
26.400000000000002,0.01507195050533874,0.003044632845243663,0.0043567242266541635,0.007710144965325753,0.0005780594926282725,0.0010354679295002907,0.0018560422888260167,0.0002231293927683662,0.0003095053026717028,0.00010333314218565383,0.00016818324966888246,0.00030014619560010853,2.1227615859832578e-05,4.8525596317827005e-06,8.066713141909285e-06,0.03479146642504514
26.450000000000003,0.015026703850810544,0.0030396462719267823,0.004321988959694439,0.0076458017496534945,0.0005775349855759108,0.0010270685538402453,0.0018402245295616034,0.0002201345017217798,0.0003052966355478954,0.00010325572674338144,0.00016681610593549003,0.00029758069094009743,2.094129693726416e-05,4.78623701731125e-06,8.060884885002303e-06,0.03460584098079123
26.5,0.014981558511672686,0.003034617588695002,0.004287541818047009,0.0075820160553011495,0.0005769988355488344,0.001018737703303105,0.0018245430726847377,0.00021718312548833654,0.00030114977147392816,0.00010317616955179573,0.0001654600429632258,0.00029503721406758956,2.065917760708582e-05,4.720898781097155e-06,8.054911848380583e-06,0.03442145489703396
26.55,0.01493651456364791,0.00302954726458095,0.004253380438070101,0.007518783080618881,0.0005764510768147955,0.0010104748773407705,0.0018089968351201694,0.00021427458643861967,0.0002970637393053031,0.00010309447103954272,0.00016411498285839906,0.00029251559399122527,2.0381175731811447e-05,4.656524935487146e-06,8.048778274689893e-06,0.034238297988768665
26.6,0.014891572079616187,0.0030244357707153143,0.004219502473514852,0.007456098061856056,0.0005758917472077252,0.00100227957736005,0.0017935847395203835,0.00021140821814507978,0.00029303758408034,0.0001030106325084866,0.00016278084794520104,0.00029001566048931555,2.0107208720007683e-05,4.593095338466795e-06,8.042465329941827e-06,0.0340563601623474
26.650000000000002,0.014846731129633422,0.0030192835801532538,0.004185905595445731,0.007393956272950331,0.0005753208880033613,0.0009941513067598968,0.0017783057143115097,0.0002085833651873828,0.00028907036673688635,0.00010292465610496283,0.0001614575607727335,0.0002875372441255998,1.983719958370049e-05,4.530591334080187e-06,8.035957318456337e-06,0.033875631428421316
26.700000000000003,0.014801991780950138,0.0030140911677051328,0.00415258749216023,0.007332353025315882,0.0005747385437978116,0.0009860895709672295,0.001763158693736739,0.00020579938296128112,0.00028516116383419114,0.00010283654479169556,0.0001601450441219891,0.0002850801762653316,1.957108149912993e-05,4.4689969891342165e-06,8.029247097222404e-06,0.03369610191219313
26.75,0.014757354098030154,0.0030088590097714927,0.004119545869107842,0.007271283667630836,0.0005741447623889964,0.0009780938774713666,0.001748142617897305,0.00020305563749094068,0.00028130906727984314,0.00010274630232036484,0.00015884322101264063,0.0002826442890908936,1.9308799375816783e-05,4.408299521421146e-06,8.02233887461752e-06,0.03351776185726453
26.8,0.014712818142569212,0.0030035875841821816,0.004086778448808343,0.007210743585623921,0.0005735395946609143,0.0009701637358570988,0.0017332564327910845,0.00020035150524465908,0.00027751318406167834,0.00010265393320480825,0.00015755201470947763,0.00028022941561606056,1.9050307932665436e-05,4.348488782671669e-06,8.015247339922991e-06,0.0333406016213847
26.85,0.01466838397351362,0.0029982773700395733,0.004054282970769452,0.0071507282018604705,0.0005729230944706746,0.0009622986578364457,0.0017184990903488949,0.0001976863729539135,0.00027377263598456556,0.00010255944269484079,0.00015627134872837615,0.0002778353896982305,1.879556691939204e-05,4.2895559681239674e-06,8.007993262857782e-06,0.03316461166504943
