Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(7),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(1),J_6s1/2(2),J_total_Lu_relativistic
61.900000000000006,0.0024787470178477596,0.0005970833245954002,0.0004469202710610764,0.00026620357331250995,0.00014452967634894805,0.0001312346061828772,8.233888351448084e-05,7.097569210662081e-06,5.260047411109169e-06,3.6058183387811894e-05,3.256980919312425e-05,2.0258308091358006e-05,1.803375157586872e-06,1.3287545405983283e-06,8.659594323607334e-09,6.800835987475069e-09,5.910633295704016e-06,4.355987740829935e-06,2.5620201430239394e-06,5.5481864489316583e-08,4.1326096274022604e-07,0.009316388315943619
61.95,0.0024743800443023326,0.0005960769578672974,0.0004452475329408313,0.0002650586438712249,0.00014430074329107223,0.00013072829591079642,8.197332902876044e-05,7.054093437342798e-06,5.226244108202863e-06,3.60022686936253e-05,3.2443269088545636e-05,2.0167676323088908e-05,1.7922469341229809e-06,1.3201533734265828e-06,8.592636056768118e-09,6.747153163840618e-09,5.901453074954805e-06,4.339153552162711e-06,2.5506487052312046e-06,5.513831411603929e-08,4.125939017810528e-07,0.009293483487538261
62.0,0.002470020514450132,0.0005950713574218889,0.00044358175432025683,0.00026391908317471445,0.00014407183635080313,0.0001302241386332363,8.160953869004191e-05,7.0109110922727066e-06,5.19267788268529e-06,3.5946348075883686e-05,3.2317269540922245e-05,2.0077484874880533e-05,1.7811946225972132e-06,1.3116132120338355e-06,8.526568635025096e-09,6.69422955695178e-09,5.892281743930302e-06,4.32240780533596e-06,2.53934752881762e-06,5.479722881816968e-08,4.11931150668061e-07,0.009270648481735255
62.050000000000004,0.0024656684191143915,0.0005940665296751829,0.0004419229041549544,0.0002627848644153479,0.00014384295820460798,0.0001297221247122489,8.124750350192515e-05,6.968020021616042e-06,5.159346938207014e-06,3.589042228636826e-05,3.219180813893275e-05,1.99877315051441e-05,1.7702176745446015e-06,1.3031336055544825e-06,8.461326721824691e-09,6.642006273458882e-09,5.883120689510224e-06,4.3057471428104185e-06,2.528113620031022e-06,5.4458757142302505e-08,4.112736451663849e-07,0.009247883022506736
62.1,0.0024613237491097287,0.0005930624809896128,0.00044027095154369663,0.00026165596092458514,0.00014361411151060392,0.0001292222445525856,8.088721451480834e-05,6.925418088552236e-06,5.1262494929988286e-06,3.583449207216199e-05,3.206688248171925e-05,1.9898413984119465e-05,1.7593155403897947e-06,1.2947141009100911e-06,8.396840979606295e-09,6.5904209164631565e-09,5.873971018486096e-06,4.289167915853186e-06,2.516943727200771e-06,5.412284832486709e-08,4.1062187356606134e-07,0.009225186831658723
62.150000000000006,0.0024569864952422686,0.0005920592176742751,0.0004386258657277769,0.0002605323461722492,0.00014338529890861465,0.00012872448860153335,8.052866282565368e-05,6.883103173132558e-06,5.093383779745962e-06,3.5778558175656176e-05,3.194249017869912e-05,1.9809530093490187e-05,1.7484876692294103e-06,1.2863542425690366e-06,8.333039171919958e-09,6.539408431877702e-09,5.864833533888108e-06,4.272666264553306e-06,2.5058344108122507e-06,5.378929805527204e-08,4.09975863570749e-07,0.009202559629245939
62.2,0.0024526566483097736,0.0005910567459851686,0.0004369876160903643,0.00025941399376580457,0.00014315652302022812,0.00012822884734875223,8.017183957775479e-05,6.841073172138122e-06,5.0607480454635026e-06,3.5722621334551925e-05,3.18186288493794e-05,1.9721077625999964e-05,1.7377335087511294e-06,1.2780535724543485e-06,8.269847304834882e-09,6.488901994229341e-09,5.85570871878237e-06,4.256238201956673e-06,2.4947821170429328e-06,5.3457844686047544e-08,4.0933525792189974e-07,0.009180001134253707
62.25,0.0024483341991017645,0.0005900550721254318,0.0004353561721558582,0.0002583008774496368,0.00014292778644885398,0.00012773531132611216,7.981673596050431e-05,6.799325998939074e-06,5.028340551372881e-06,3.566668228185649e-05,3.1695296123177026e-05,1.9633054385077828e-05,1.7270525052910697e-06,1.2698116300015752e-06,8.207190862965233e-09,6.4388340142392995e-09,5.8465967278513585e-06,4.239879700536329e-06,2.4837832535470435e-06,5.3128259928519096e-08,4.086994377019018e-07,0.009157511065401722
62.300000000000004,0.0024440191383996463,0.0005890542022455822,0.0004337315035892477,0.0002571929711043372,0.0001426990917797821,0.00012724387110753054,7.94633432091631e-05,6.757859583355083e-06,4.996159572779528e-06,3.56107417458749e-05,3.157248963924864e-05,1.9545458184480187e-05,1.716444104027756e-06,1.261627952364963e-06,8.144996175926394e-09,6.389137321475645e-09,5.837497386872578e-06,4.223586779162024e-06,2.4728342661614566e-06,5.280039215040572e-08,4.0806765105039256e-07,0.009135089141935416
62.35,0.002439711456976835,0.0005880541424437542,0.00043211358019547313,0.0002560902487459912,0.0001424704415802414,0.00012675451730881024,7.911165260463019e-05,6.71667187151708e-06,4.964203398951644e-06,3.5554800450197246e-05,3.1450207046333405e-05,1.945828684795696e-05,1.7059077493077117e-06,1.2535020747666716e-06,8.08319192129414e-09,6.339746534920847e-09,5.828410200016845e-06,4.2073555886851455e-06,2.4619317150365012e-06,5.24741486346656e-08,4.0743912331683304e-07,0.009112735084333303
62.400000000000006,0.002435411145598876,0.0005870548987659369,0.00043050237191878866,0.0002549926845254687,0.0001422418383994587,0.000126267240587477,7.87616554732134e-05,6.675760825730167e-06,4.932470333000019e-06,3.549885911368201e-05,3.1328446002611534e-05,1.9371538208948642e-05,1.6954428850945519e-06,1.2454335309803596e-06,8.021710735079062e-09,6.290599592350802e-09,5.819334364703124e-06,4.1911824942256615e-06,2.4510723485106272e-06,5.2149446381212845e-08,4.0681314646237295e-07,0.00909044861494413
62.45,0.002431118195023572,0.000586056477206213,0.0004288978488421302,0.00025390025272772025,0.0001420132847687186,0.00012578203164261833,7.841334318640153e-05,6.6351244243378246e-06,4.9009586917590215e-06,3.544291845043627e-05,3.1207204175581906e-05,1.9285210110320865e-05,1.685048955530589e-06,1.237421853937335e-06,7.960490866260124e-09,6.241639371204263e-09,5.810268793575574e-06,4.175064152253934e-06,2.4402531728943365e-06,5.1826193047532685e-08,4.0618915458048657e-07,0.009068229458616205
62.5,0.0024268325960011008,0.0005850588837069957,0.0004272999811864828,0.0002528129277710744,0.00014178478320142336,0.00012529888121472148,7.806670716063686e-05,6.594760661587249e-06,4.869666805668589e-06,3.538697916979335e-05,3.1086479241960576e-05,1.9199300404141558e-05,1.6747254055972e-06,1.2294665764405047e-06,7.899477784707575e-09,6.192815301822509e-09,5.8012121430134925e-06,4.158997580619396e-06,2.4294715162530026e-06,5.1504335971184386e-08,4.055667832061242e-07,0.00904607734333824
62.550000000000004,0.0024225543392741395,0.0005840621241592675,0.0004257087393102529,0.00025173068420654036,0.00014155633619315322,0.00012481778008551246,7.772173885708899e-05,6.554667547495933e-06,4.838593018657344e-06,3.533104197628873e-05,3.096626888760246e-05,1.911380695150556e-05,1.6644716818579448e-06,1.2215672319688847e-06,7.838625637266918e-09,6.144084852876432e-09,5.792162847449041e-06,4.1429802198042005e-06,2.4187250843180314e-06,5.118394616676674e-08,4.0494589307380035e-07,0.009023992000806034
62.6,0.002418283415577987,0.0005830662044028179,0.0004241240937086431,0.0002506534967171137,0.0001413279462217274,0.0001243387190777953,7.737842978142978e-05,6.514843107719436e-06,4.80773568802676e-06,3.527510756963519e-05,3.084657080744748e-05,1.9028727622410015e-05,1.6542872332664147e-06,1.2137233555532716e-06,7.777898447355236e-09,6.0954147644880635e-09,5.783119158652455e-06,4.127009983879018e-06,2.4080120068313605e-06,5.086525981457803e-08,4.04326532939144e-07,0.009001973166773465
62.650000000000006,0.00241401981564068,0.0005820711302264804,0.0004225460150130271,0.00024958134011708453,0.00014109961574726502,0.00012386168905529095,7.703677148360864e-05,6.475285383420271e-06,4.7770931843363435e-06,3.521917664469795e-05,3.072738270549185e-05,1.894406029568274e-05,1.6441715120192436e-06,1.2059344847019994e-06,7.717270969130567e-09,6.046781920841069e-09,5.7740791890511906e-06,4.111085299907476e-06,2.39733087293836e-06,5.054863052985835e-08,4.0370883225190374e-07,0.008980020581111324
62.7,0.002409763530183118,0.0005810769073683705,0.00042097447399033056,0.0002485141893513509,0.0001408713472122469,0.00012338668092247754,7.669675555762959e-05,6.43599243113803e-06,4.746663891289914e-06,3.516324989147089e-05,3.060870229478507e-05,1.8859802858965016e-05,1.6341239744336981e-06,1.1982001603545785e-06,7.656729136846248e-09,5.998173789868362e-09,5.765040958078595e-06,4.095205134873225e-06,2.3866807546647305e-06,5.023441450850806e-08,4.03092846162636e-07,0.00895813398763228
62.75,0.002405514549919179,0.0005800835415161225,0.0004194094415424114,0.00024745201949473406,0.00014064314304157715,0.00012291368562442973,7.635837364132844e-05,6.396962322660586e-06,4.71644620562285e-06,3.510732799505459e-05,3.0490527297451977e-05,1.8775953208748257e-05,1.6241440818285833e-06,1.190519927840301e-06,7.596270090466106e-09,5.949588407464564e-09,5.756002440498966e-06,4.079369009569098e-06,2.3760612180006778e-06,4.992285103141651e-08,4.024784024737972e-07,0.008936313133837944
62.800000000000004,0.0024012728655558395,0.000579091038307127,0.00041785088870544457,0.0002463948057512979,0.00014041500564264557,0.00012244269414665924,7.602161741615153e-05,6.358193144896486e-06,4.6864385369904e-06,3.5051411635637354e-05,3.0372855444739113e-05,1.8692509250463444e-05,1.6142313013871816e-06,1.1828933378188306e-06,7.535901803679187e-09,5.9010339390783765e-09,5.746961615629018e-06,4.063576999267762e-06,2.3654723216167212e-06,4.961399371828327e-08,4.018650048373315e-07,0.008914557770749875
62.85,0.0023970384677932956,0.0005780994033287677,0.0004162987866493096,0.0002453425234536724,0.00014018693740539028,0.00012197369751495558,7.568647860693534e-05,6.3196829997484736e-06,4.656639307857002e-06,3.499550148847985e-05,3.025568447708394e-05,1.860946889862062e-05,1.6043851069812936e-06,1.1753199471801769e-06,7.475642380321554e-09,5.85252790113281e-09,5.737916516369627e-06,4.0478297213625345e-06,2.3549146036946875e-06,4.930771933734854e-08,4.012518252677799e-07,0.008892867652918328
62.900000000000006,0.0023928113473250757,0.0005771086421186578,0.0004147531066769782,0.0002442951480623787,0.00013995894070236033,0.00012150668679522644,7.535294898168657e-05,6.281430003988075e-06,4.627046953386562e-06,3.4939598223904325e-05,3.013901214420455e-05,1.8526830076994416e-05,1.594604979936327e-06,1.1677993198823824e-06,7.415519110135288e-09,5.8040961561234885e-09,5.728865276975424e-06,4.032128310504664e-06,2.3443890577294965e-06,4.900380854202632e-08,4.0063778341464076e-07,0.00887124253860137
62.95,0.002388591494838162,0.000576118760164877,0.00041321382022390773,0.00024325265516516003,0.00013973101788877922,0.0001210416530933394,7.502102035136394e-05,6.243432289131379e-06,4.5976599213337875e-06,3.488370250728908e-05,3.002283620520774e-05,1.844459071885103e-05,1.5848904097187762e-06,1.1603310277067206e-06,7.355567379878852e-09,5.755771800429349e-09,5.71980617852218e-06,4.0164743820544575e-06,2.333897098414176e-06,4.870205486088787e-08,4.000216790018762e-07,0.008849682190008824
63.0,0.0023843789010131043,0.0005751297629062072,0.0004116808988574342,0.0002422150204763134,0.0001395031713026081,0.00012057858755496289,7.469068456966016e-05,6.205688001315828e-06,4.568476671936434e-06,3.4827814999068785e-05,2.9907154428711935e-05,1.8362748767210295e-05,1.5752408945291308e-06,1.1529146509120402e-06,7.295829522850557e-09,5.707594044094507e-09,5.7107376910818e-06,4.000869984900643e-06,2.3234405188557005e-06,4.8402334454903444e-08,3.99402333075941e-07,0.00882818637346084
63.050000000000004,0.0023801735565241373,0.0005741416557323686,0.0004101543142761695,0.00024118221983602666,0.00013927540326460976,0.00012011748136540828,7.436193353278531e-05,6.168195301178158e-06,4.539495677808575e-06,3.477193635474118e-05,2.9791964592981942e-05,1.828130217513636e-05,1.5656559417854918e-06,1.1455497787722618e-06,7.236353664899038e-09,5.659607146427787e-09,5.701658511681539e-06,3.985317544886875e-06,2.3130214403982486e-06,4.810459688448168e-08,3.987787063418387e-07,0.008806754859364278
63.1,0.0023759754520392977,0.0005731544439842559,0.0004086340383094014,0.00024015422920971847,0.00013904771607841263,0.00011965832574947215,7.403475917925126e-05,6.130952363733408e-06,4.510715423834826e-06,3.47160672248806e-05,2.9677264486071618e-05,1.8200248906049246e-05,1.5561350684856188e-06,1.1382360099836725e-06,7.177192594398125e-09,5.611859431020303e-09,5.692567597206939e-06,3.969819800223529e-06,2.302642256285901e-06,4.780880542821443e-08,3.981499871387406e-07,0.008785387422026742
63.150000000000006,0.002371784578220535,0.000572168132954173,0.00040712004291649373,0.00023913102468738046,0.00013882011203057503,0.0001192011119712783,7.370915348965645e-05,6.093957378254953e-06,4.482134407065485e-06,3.466020825515829e-05,2.9563051905970314e-05,1.8119586934049086e-05,1.5466778014379129e-06,1.1309729529316445e-06,7.118402652928433e-09,5.5644023660374284e-09,5.683464191506806e-06,3.954379730369463e-06,2.292305570322067e-06,4.751489715521392e-08,3.9751565842909805e-07,0.008764083839403
63.2,0.0023676009257238306,0.0005711827278860691,0.00040561230018629256,0.00023811258248292465,0.00013859259339065,0.00011874583133412104,7.338510848647233e-05,6.057208548155666e-06,4.453751136612679e-06,3.460436008636999e-05,2.944932466074935e-05,1.80393142442448e-05,1.537283677354879e-06,1.1237602258096578e-06,7.0600426179866325e-09,5.5172896650620015e-09,5.674347846072904e-06,3.939000479955196e-06,2.2820141316226307e-06,4.722280544258125e-08,3.9687555069060983e-07,0.008742843892836043
63.25,0.0023634244851993085,0.0005701982339757726,0.0004041107823365312,0.00023709887893353214,0.0001383651624112499,0.00011829247518030785,7.306261623383013e-05,6.0207040908700545e-06,4.425564133547384e-06,3.454852335447027e-05,2.9336080568703874e-05,1.7959428833078184e-05,1.527952242805669e-06,1.116597456586817e-06,7.00217253467774e-09,5.4705763452532104e-09,5.665218433796587e-06,3.9236852793965375e-06,2.2717707665502085e-06,4.6932524786862964e-08,3.962298708797356e-07,0.00872166736675872
63.300000000000004,0.0023592552472913495,0.0005692146563712265,0.00040261546171324006,0.0002360898904990066,0.0001381378213281116,0.00011784103489100305,7.274166883730886e-05,5.984442237737483e-06,4.397571930797415e-06,3.449269869061369e-05,2.9223317458486336e-05,1.7879928708634992e-05,1.518683054027597e-06,1.109484282823574e-06,6.944852454212303e-09,5.424317678029344e-09,5.656076155448611e-06,3.908437363921418e-06,2.261578308978592e-06,4.66441637813013e-08,3.9557918373768433e-07,0.008700554048261033
63.35,0.0023550932026387052,0.0005682320001727227,0.0004011263107901591,0.00023508559376113084,0.00013791057236016196,0.00011739150188607179,7.242225844372443e-05,5.948421233886431e-06,4.36977307304633e-06,3.443688672120226e-05,2.911103316922739e-05,1.780081189093442e-05,1.509475676599681e-06,1.10242035133879e-06,6.888141053539467e-09,5.37856798484775e-09,5.6469215386853234e-06,3.893259892799811e-06,2.2514395301677657e-06,4.635794635105387e-08,3.949243255466943e-07,0.008679503726451212
63.400000000000006,0.002350938341874608,0.0005672502704331352,0.00039964330216815024,0.00023408596542302544,0.0001376834177095831,0.00011694386762392374,7.21043772409191e-05,5.912639338119711e-06,4.3421661166332054e-06,3.4381088067938625e-05,2.8999225550640314e-05,1.772207641218877e-05,1.5003296849844051e-06,1.095405317734652e-06,6.832094139173262e-09,5.333379264654295e-09,5.63775542955212e-06,3.8781558706175774e-06,2.2413570697078407e-06,4.607415220627695e-08,3.942662539872572e-07,0.008658516191618157
63.45,0.0023467906556268858,0.0005662694721581548,0.0003981664085746157,0.0002330909823085126,0.00013745635956187853,0.00011649812360135805,7.178801745755259e-05,5.87709482280078e-06,4.314749629453372e-06,3.432530334788432e-05,2.888789246310579e-05,1.7643720317026085e-05,1.4912446619469442e-06,1.0884388457892393e-06,6.776763073644031e-09,5.288799684714722e-09,5.628578976630153e-06,3.863128072454132e-06,2.2313333691739255e-06,4.57930127635529e-08,3.9360586899509995e-07,0.008637591234292433
63.5,0.00234265013451807,0.0005652896103065213,0.00039669560286291554,0.00023210062136148115,0.00013722940008593877,0.00011605426135340783,7.147317136289345e-05,5.841785973740967e-06,4.287522190859985e-06,3.426953317352229e-05,2.8777031777733584e-05,1.7565741662668663e-05,1.4822201978638072e-06,1.081520606729478e-06,6.722193198452043e-09,5.244872014609362e-09,5.619393608150308e-06,3.84817897479279e-06,2.221370610273183e-06,4.551460547819396e-08,3.9294386002491235e-07,0.008616728644372152
63.550000000000004,0.0023385167691655066,0.0005643106897902574,0.0003952308580117896,0.00023111485964525628,0.00013700254143410775,0.00011561227245318541,7.115983126661182e-05,5.806711090087751e-06,4.260482391566518e-06,3.4213778152822654e-05,2.866664137639883e-05,1.748813851906189e-05,1.473255889935442e-06,1.074650278399998e-06,6.668422355240392e-09,5.2016321226748125e-09,5.610201002574368e-06,3.833310693895825e-06,2.211470659312307e-06,4.523880727594193e-08,3.922806306766738e-07,0.008595928210489559
63.6,0.00233439055018147,0.0005633327154749012,0.0003937721471247821,0.00023013367434197236,0.00013677578574224926,0.0001151721485117282,7.084798951857306e-05,5.771868484214016e-06,4.233628833550125e-06,3.415803888931088e-05,2.8556719151750726e-05,1.741090896894851e-05,1.4643513413194882e-06,1.0678275443457308e-06,6.615479619062159e-09,5.1591076724445075e-09,5.601003053310992e-06,3.818524933203083e-06,2.201635019732245e-06,4.496534294994733e-08,3.9161632143729103e-07,0.008575189719709076
63.650000000000006,0.0023302714681732667,0.0005623556921797374,0.0003923194434296663,0.0002291570427519476,0.00013654913512981326,0.0001147338811778441,7.053763850863188e-05,5.737256481608228e-06,4.206960129955845e-06,3.4102315982136974e-05,2.844726300719201e-05,1.7334051107884672e-05,1.455506160203179e-06,1.0610520928280412e-06,6.563384348715649e-09,5.117317146042952e-09,5.59180182838757e-06,3.8038229410624035e-06,2.191864794231605e-06,4.469389967322818e-08,3.9095091093552995e-07,0.008554512957500605
63.7,0.0023261595137433503,0.000561379624678031,0.00039087272027787506,0.00022818494229306398,0.00013632259169990283,0.00011429746213795829,7.022877066642807e-05,5.7028734207656574e-06,4.1804749050017076e-06,3.404661002614484e-05,2.833827085682873e-05,1.725756304419557e-05,1.4467199588348213e-06,1.054323615795722e-06,6.5121456300085095e-09,5.076269284656953e-09,5.582599526032329e-06,3.789205479781091e-06,2.1821606576386874e-06,4.442423067428928e-08,3.9028434873762643e-07,0.00853389770782722
63.75,0.002322054677489425,0.0005604045176972569,0.00038943195114393014,0.00022721735050014834,0.00013609615753934094,0.00011386288311595943,6.992137846118246e-05,5.668717653080472e-06,4.1541717938846484e-06,3.399092161194039e-05,2.822974062538963e-05,1.7181442898869496e-05,1.4379923525351713e-06,1.0476418078331495e-06,6.461762145839971e-09,5.035962984450554e-09,5.573398427228585e-06,3.7746728066181272e-06,2.172522841224829e-06,4.415618840985744e-08,3.896166725660969e-07,0.008513343753199957
63.800000000000004,0.002317956950004555,0.0005594303759193321,0.0003879971096248767,0.00022625424502435785,0.00013586983471873754,0.00011343013587304687,6.961545440149426e-05,5.634787542738836e-06,4.128049442687294e-06,3.3935251325957393e-05,2.8121670248116066e-05,1.7105688805390817e-05,1.4293229587100606e-06,1.0410063651084644e-06,6.4122224621821895e-09,4.996387632619801e-09,5.564200846380841e-06,3.7602246669427243e-06,2.162951128627262e-06,4.388969187304927e-08,3.8894808529222524e-07,0.008492850874658597
63.85,0.002313866321877275,0.0005584572039808464,0.0003865681694397194,0.00022529560363256877,0.00013564362529255692,0.00011299921220757819,6.931099103513929e-05,5.601081466612941e-06,4.102106508285587e-06,3.38795997505199e-05,2.8014057670623363e-05,1.7030298909513536e-05,1.4207113958855875e-06,1.0344169843446147e-06,6.363505679441222e-09,4.957523822000107e-09,5.555009081277113e-06,3.7458602993944176e-06,2.1534448630256933e-06,4.36246779449111e-08,3.88278993460279e-07,0.00847241885173204
63.900000000000006,0.0023097827836916925,0.0005574850064732917,0.00038514510442885953,0.00022434140420676682,0.00013541753129918475,0.00011257010395491656,6.900798094886868e-05,5.567597814155917e-06,4.076341658257201e-06,3.382396746389998e-05,2.7906900848735296e-05,1.6955271368978395e-05,1.4121572827867143e-06,1.0278733618355857e-06,6.315582368740671e-09,4.919344349016267e-09,5.5458253635421995e-06,3.731578452521848e-06,2.1440029647517827e-06,4.336107886984194e-08,3.8761002172787885e-07,0.008452047462446061
63.95,0.002305706326027597,0.0005565137879432932,0.00038372788855353706,0.00022339162474344288,0.00013519155476099596,0.00011214280298727933,6.870641676820917e-05,5.534334987297744e-06,4.050753570790834e-06,3.376835504036999e-05,2.7800197748294452e-05,1.6880604353178092e-05,1.4036602374792115e-06,1.0213751925291719e-06,6.268415694746752e-09,4.881815381768941e-09,5.536651810752697e-06,3.717377412075373e-06,2.1346239581536142e-06,4.3098836656296224e-08,3.869420118291294e-07,0.008431736483401512
64.0,0.002301636939460565,0.0005555435528928378,0.00038231649589527233,0.0002224462433529896,0.00013496569768442197,0.00011171730121358614,6.84062911572636e-05,5.501291400341991e-06,4.0253409345962535e-06,3.3712763050248304e-05,2.7693946344950978e-05,1.6806296042775876e-05,1.3952198765934426e-06,1.0149221691961145e-06,6.221962622495182e-09,4.844897683478945e-09,5.527490381327899e-06,3.703255037898484e-06,2.1253060063195328e-06,4.283794460895309e-08,3.8627599913481793e-07,0.008411485689892506
64.05,0.002297574614562065,0.0005545743057795033,0.00038091090065531225,0.00022150523825910262,0.00013473996206001874,0.00011129359057930804,6.810759681851288e-05,5.468465479863526e-06,4.000102448815189e-06,3.365719205993778e-05,2.758814462393361e-05,1.6732344629284378e-05,1.3868358146467587e-06,1.0085139817035667e-06,6.1761751158725e-09,4.808547789545845e-09,5.518342833224642e-06,3.6892088092112062e-06,2.1160469521965013e-06,4.25784918488238e-08,3.856131488714361e-07,0.008391294855997385
64.10000000000001,0.002293519341899562,0.0005536060510166871,0.00037951107715407725,0.000220568587798184,0.0001345143498625344,0.00011087166306631662,6.781032649261841e-05,5.435855664607075e-06,3.975036822933e-06,3.360164263195624e-05,2.748279057980664e-05,1.6658748314612087e-05,1.3785076634790666e-06,1.002150316408505e-06,6.131001257966531e-09,4.772719061062096e-09,5.509210687352546e-06,3.6752358770007153e-06,2.106844364702431e-06,4.232067232256259e-08,3.8495463914131565e-07,0.008371163754571032
64.15,0.002289471112036625,0.0005526387929738346,0.00037811699983061317,0.00021963627041875,0.00013428886305097746,0.0001104515106927341,6.751447295822605e-05,5.403460405386733e-06,3.950142776691166e-06,3.3546115324958656e-05,2.7377882216217308e-05,1.658550531058601e-05,1.3702350318136926e-06,9.958308556840942e-07,6.08638625396366e-09,4.737362571311424e-09,5.5000951964940294e-06,3.661333122217255e-06,2.097695588594912e-06,4.2064727455471694e-08,3.843015006647789e-07,0.008351092157121333
64.2,0.002285429915533026,0.0005516725359766661,0.0003767286432420412,0.00021870826468083944,0.0001340635035686846,0.00011003312551278274,6.722002903176997e-05,5.371278164986248e-06,3.925419040000495e-06,3.349061069375038e-05,2.727341754563782e-05,1.6512613838459138e-05,1.3620175249528783e-06,9.895552775890526e-07,6.042273310307023e-09,4.702427821795604e-09,5.490997320366078e-06,3.6474972184969293e-06,2.088597797071938e-06,4.181083669265413e-08,3.836544519519206e-07,0.00833107983365597
64.25,0.002281395742944845,0.0005507072843074041,0.000375345982063014,0.0002177845492554276,0.000133838273343389,0.0001096164996166357,6.692698756727835e-05,5.339307418060279e-06,3.900864352855174e-06,3.3435129289291696e-05,2.7169394589107198e-05,1.64400721284126e-05,1.3538547446143846e-06,9.833232556870027e-07,5.99860441448567e-09,4.667863324612588e-09,5.481917707303575e-06,3.6337246981749373e-06,2.0795480462916535e-06,4.155902116179744e-08,3.830137837484749e-07,0.00831112655266834
64.3,0.0022773685848245734,0.0005497430422050007,0.00037396899108517283,0.00021686510292384184,0.0001336131742872885,0.0001092016251302678,6.663534145617952e-05,5.30754665103647e-06,3.8764774652475555e-06,3.33796716586935e-05,2.7065811375977384e-05,1.6367878419061717e-05,1.345746288912535e-06,9.771344590194558e-07,5.955321063292474e-09,4.6336171189459316e-09,5.472856682881716e-06,3.620012020391934e-06,2.0705433311607076e-06,4.130912660204055e-08,3.823793342327051e-07,0.008291232081408147
64.35000000000001,0.0022733484317212158,0.0005487798138653626,0.0003725976452166061,0.00021594990457718033,0.00013338820829711392,0.00010878849421530661,6.634508362710898e-05,5.275994362018372e-06,3.852257137083697e-06,3.332423834520435e-05,2.6962665943668496e-05,1.6296030956975754e-05,1.337691752483935e-06,9.709885522327865e-07,5.912364998846905e-09,4.59963730239777e-09,5.463814245632581e-06,3.6063556401174326e-06,2.0615806418214744e-06,4.106089268172793e-08,3.817505610813726e-07,0.008271396186452664
64.4,0.0022693352741803936,0.0005478176034415784,0.000371231919481313,0.00021503893321573486,0.00013316337725419766,0.00010837709906888458,6.605620704571773e-05,5.2446490606892665e-06,3.828202138099701e-06,3.326882988818955e-05,2.685995633743802e-05,1.6224527996220878e-05,1.329690726754977e-06,9.64885195856222e-07,5.869679007866498e-09,4.565872650345738e-09,5.454790069851937e-06,3.592752076909918e-06,2.0526570202519536e-06,4.081405573123773e-08,3.8112667895006804e-07,0.008251618634458956
64.45,0.0022653291027444414,0.0005468564150441421,0.0003698717890186649,0.00021413216794841414,0.0001329386830245418,0.00010796743192349036,6.576870471448066e-05,5.213509268216735e-06,3.8043112477787214e-06,3.321344682310249e-05,2.675768061016788e-05,1.6153367797935055e-05,1.3217428003451323e-06,9.5882404672458e-07,5.827207821341273e-09,4.532273372482104e-09,5.445783515340164e-06,3.579197982205385e-06,2.0437696162839324e-06,4.056842574062093e-08,3.8050681200123057e-07,0.008231899192932194
64.5,0.0022613299079525116,0.000545896252741179,0.0003685172290828733,0.00021322958799217277,0.00013271412745888685,0.00010755948504682171,6.54825696725066e-05,5.18257351715815e-06,3.7805832552687875e-06,3.315808968144955e-05,2.6655836822174067e-05,1.608254862994372e-05,1.3138475595971956e-06,9.528047585364522e-07,5.784899124217451e-09,4.498792022295736e-09,5.4367936437785725e-06,3.565690203884881e-06,2.034915742169462e-06,4.032391301297353e-08,3.7989011773365737e-07,0.008212237630891524
64.55,0.0022573376803406734,0.0005449371205586693,0.0003671682150424582,0.00021233117267144166,0.0001324897123927803,0.0001071532507416382,6.519779499534899e-05,5.151840351366948e-06,3.7570169593013184e-06,3.310275899074909e-05,2.6554423041042017e-05,1.6012068766423574e-05,1.30600458922284e-06,9.468269825355742e-07,5.742704655139446e-09,4.465384539448388e-09,5.427819241311199e-06,3.552225846833223e-06,2.02609292462148e-06,4.0080510250125596e-08,3.792758621205607e-07,0.00819263371939123
64.60000000000001,0.0022533524104420112,0.0005439790224806717,0.00036582472237971843,0.00021143690141756143,0.0001322654396466452,0.00010674872134561435,6.491437379481722e-05,5.121308325899715e-06,3.7336111681103697e-06,3.304745527448584e-05,2.6453437341491017e-05,1.5941926487621308e-05,1.2982134730494277e-06,9.408903683005387e-07,5.700581350298751e-09,4.432011372926593e-09,5.418858846784404e-06,3.538802328185364e-06,2.0172989530689418e-06,3.983824866096427e-08,3.786634516038699e-07,0.008173087231917337
64.65,0.002249374088786728,0.0005430219624495479,0.00036448672669020635,0.0002105467537682201,0.0001320413110258489,0.00010634588923119376,6.46322992187894e-05,5.090976006924132e-06,3.7103646993526296e-06,3.2992179052061974e-05,2.635287780527037e-05,1.5872120079632937e-05,1.2904737948518634e-06,9.349945646257196e-07,5.658492465634368e-09,4.3986386095152364e-09,5.409910784993459e-06,3.525417425982609e-06,2.0085319227468746e-06,3.9597155558759816e-08,3.780524416580614e-07,0.008153597944716135
