Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_7p1/2(2),J_7p3/2(2),J_total_Lv_relativistic
53.900000000000006,0.003240394116320439,0.0007616377890857766,0.003902805778615133,0.002803236374986443,0.0006513538208207505,0.0007174603932768793,0.0009459055855256651,0.0006249727971598837,0.0004559097877477308,0.00027531605671716233,0.000180287769327126,0.00028444306393469483,0.0002438896688734966,0.0001834456309285246,1.663902565237272e-05,1.292851677715569e-05,9.432453054297438e-05,5.1922843332113556e-05,8.348378919697378e-05,7.02204834375489e-05,5.261696036299559e-05,4.493247939433102e-06,3.456579790452737e-06,2.5056628885779053e-05,1.2212339858823671e-05,1.7682473108548253e-05,1.055937642751023e-05,7.4368499433639846e-06,3.914731996522601e-06,1.3264780802448838e-06,9.708624578593689e-07,0.044629872517225624
53.95,0.0032384166257504667,0.0007587710544660081,0.0038969126372139585,0.002795982478475763,0.0006482661409654622,0.000717373360361821,0.0009441607266970652,0.0006219812116021924,0.00045352560639591285,0.0002740468034951288,0.00018027102841508379,0.000284029071377679,0.00024274931777514949,0.000182498787734166,1.6514382862437634e-05,1.2827961657124852e-05,9.389640149139706e-05,5.1906393405186256e-05,8.337381029631961e-05,6.989509190888492e-05,5.2346786305289566e-05,4.4595503885918826e-06,3.4296630354272157e-06,2.4943520895097927e-05,1.2207309236051081e-05,1.7659889220434656e-05,1.0510722786964704e-05,7.398929313703153e-06,3.896878514808784e-06,1.325914948084021e-06,9.696390305201046e-07,0.04451830195248098
54.0,0.003236439176805063,0.0007559202174292556,0.003891025416309415,0.0027887453981336793,0.0006451912774992092,0.0007172843264308091,0.0009424153573609091,0.0006190046938989083,0.00045115447385156904,0.0002727820691758674,0.00018025506456710108,0.0002836140780169318,0.00024161439081022792,0.0001815569430143289,1.639074452426522e-05,1.2728243311871569e-05,9.34696908987188e-05,5.1890429642356454e-05,8.326345864065657e-05,6.957121328573189e-05,5.207801858348095e-05,4.426124631342668e-06,3.402970658980811e-06,2.4830777685508247e-05,1.2202414396813345e-05,1.7637227028666222e-05,1.0462273302608825e-05,7.361184876199334e-06,3.879103870195889e-06,1.325370466303055e-06,9.684116161813878e-07,0.044407094504152825
54.050000000000004,0.003234461772238042,0.0007530852091528422,0.003885144126280844,0.002781525111427585,0.0006421292027008684,0.0007171932787394549,0.0009406695077494244,0.0006160431668570795,0.0004487963172668798,0.00027152185248338,0.00018023985580119408,0.0002831980960778466,0.00024048486372931117,0.00018062007116089417,1.6268102013307186e-05,1.262935435180175e-05,9.304439980391372e-05,5.187494263480527e-05,8.315273793621598e-05,6.92488412060993e-05,5.181065024709343e-05,4.392968270295124e-06,3.376500602943124e-06,2.4718399585036774e-05,1.2197652967289517e-05,1.761448635547784e-05,1.0414022208765826e-05,7.323610695087682e-06,3.861413913957279e-06,1.3248438141592974e-06,9.671795136771117e-07,0.044296248751009425
54.1,0.0032324844147984914,0.0007502659610151319,0.0038792687774158448,0.0027743215957382137,0.0006390798886805592,0.0007171002048455013,0.0009389232079150828,0.0006130965536657159,0.0004464510641934059,0.00027026615197318785,0.00018022538039745898,0.00028278113775276516,0.0002393607123634058,0.00017968814667826223,1.614644678316936e-05,1.2531287455999942e-05,9.262052917502443e-05,5.1859923076928926e-05,8.304165188500464e-05,6.892796932379767e-05,5.1544674372364964e-05,4.360078922159745e-06,3.350250819106221e-06,2.460638692994701e-05,1.219302260523055e-05,1.7591666857116092e-05,1.0365964698127688e-05,7.286201811297126e-06,3.84381343902163e-06,1.3243340362406395e-06,9.659425558996655e-07,0.04418576328545065
54.150000000000006,0.0032305071072307725,0.0007474624045955155,0.0038733993799105514,0.0027671348283606063,0.0006360433073824825,0.0007170050926056098,0.0009371764877306507,0.0006101647778941624,0.00044411864258009294,0.00026901496603423506,0.00018021161689580603,0.00028236321520034294,0.0002382419126240694,0.0001787611441831362,1.6025770364871554e-05,1.2434035371563361e-05,9.219807990989503e-05,5.1845361765492335e-05,8.293020418450331e-05,6.860859130855852e-05,5.12800840622532e-05,4.327454220300423e-06,3.3242192722190075e-06,2.4494740066948658e-05,1.2188520996578865e-05,1.756876806275165e-05,1.0318097059209958e-05,7.248954384943427e-06,3.826306007075652e-06,1.3238400810482535e-06,9.647010920070412e-07,0.04407563671477131
54.2,0.003228529852274517,0.0007446744716743977,0.003867535943869918,0.0027599647865050887,0.000633019430587744,0.0007169079301721717,0.0009354293768892581,0.0006072477634904835,0.00044179898077128805,0.0002677682928907826,0.00018019854409370782,0.00028194434054492945,0.00023712844050353013,0.0001778390384043032,1.5906064366114892e-05,1.2337590912942815e-05,9.177705283690109e-05,5.183124959878757e-05,8.28183985273712e-05,6.829070084616268e-05,5.101687244646221e-05,4.295091817456307e-06,3.2984039431868115e-06,2.438345935435142e-05,1.2184145852051169e-05,1.7545789418394212e-05,1.0270416773355546e-05,7.21186579553999e-06,3.8088938277971535e-06,1.3233608555664714e-06,9.634557979662529e-07,0.04396586766182364
54.25,0.003226552652664625,0.0007419020942331738,0.0038616784793079942,0.0027528114472982284,0.0006300082299171483,0.0007168087059901451,0.0009336819049044754,0.0006043454347798425,0.0004394920075047587,0.0002665261306042882,0.0001801861410439619,0.00028152452587596084,0.0002360202720747972,0.0001769218041824096,1.5787320470556098e-05,1.224194696129002e-05,9.135744871567476e-05,5.181757757579697e-05,8.270623860115609e-05,6.797429163857573e-05,5.075503268148896e-05,4.262989388528256e-06,3.2728028323550236e-06,2.4272545162112817e-05,1.2179894903803974e-05,1.7522730334259495e-05,1.022292256783991e-05,7.1749346958291486e-06,3.7915776962880304e-06,1.3228952860231072e-06,9.62207340057682e-07,0.043856454765073334
54.300000000000004,0.0032245755111312653,0.0007391452044542038,0.0038558269961482075,0.002745674787783799,0.000627009676833975,0.0007167074087939158,0.0009319341011104077,0.0006014577164628907,0.0004371976519097217,0.00026528847707527623,0.0001801743870524676,0.0002811037832473669,0.00023491738349176646,0.0001760094164697341,1.5669530437089026e-05,1.2147096463811605e-05,9.093926823782662e-05,5.1804336795361125e-05,8.259372808801056e-05,6.765935740409055e-05,5.0494557950689145e-05,4.231144633323037e-06,3.2474139627528497e-06,2.416199787076982e-05,1.2175765902296506e-05,1.7499590233908037e-05,1.0175614423395627e-05,7.138161017433627e-06,3.774356990274313e-06,1.3224423733070205e-06,9.609559996826024e-07,0.04374739667822067
54.35,0.003222598430399871,0.0007364037347207828,0.0038499815042236487,0.0027385547849237374,0.0006240237426467331,0.000716604027604184,0.0009301859946618012,0.0005985845336141582,0.0004349158435048795,0.000264055330045196,0.00018016326167601712,0.00028068212467699137,0.00023381975098931977,0.0001751018503299569,1.555268609913324e-05,1.2053032433129563e-05,9.052251202766351e-05,5.179151845535155e-05,8.248087066441395e-05,6.73458918774757e-05,5.023544146435982e-05,4.199555279149692e-06,3.2222353831745696e-06,2.4051817869283617e-05,1.2171756613456574e-05,1.7476368603404184e-05,1.0128493536314627e-05,7.1015459289563945e-06,3.75722972399803e-06,1.3220012330246723e-06,9.597014186845605e-07,0.04363869206967529
54.400000000000006,0.0032206214131911388,0.0007336776176171024,0.0038441420132773467,0.002731451415599085,0.0006210503985118879,0.0007164985517248754,0.0009284376145341595,0.0005957258116804453,0.0004326465121964603,0.0002628266870982664,0.00018015274472010082,0.00028025956214602443,0.00023272735088341625,0.00017419908093792405,1.543677936392939e-05,1.1959747946648001e-05,9.010718064290181e-05,5.177911385184821e-05,8.236767000089998e-05,6.703388881012754e-05,4.99776764598358e-05,4.168219083167751e-06,3.1972651709815485e-06,2.394200555186616e-05,1.216786481624209e-05,1.7453065038733267e-05,1.008156223707696e-05,7.0650917494089085e-06,3.7401926518739664e-06,1.3215711144739755e-06,9.584425834092533e-07,0.043530339622111947
54.45,0.0032186444622210285,0.0007309667859282124,0.0038383085329625572,0.0027243646566109427,0.0006180896154365736,0.0007163909707400763,0.0009266889895238767,0.0005928814764792226,0.00043038958827626986,0.00026160254566331157,0.0001801428162367265,0.00027983610759844946,0.00023164015957117975,0.00017330108357941018,1.532180221184173e-05,1.1867236145926408e-05,8.969327457537764e-05,5.176711437832177e-05,8.225412976179048e-05,6.672334197022567e-05,4.9721256201597115e-05,4.137133834395885e-06,3.172501434518361e-06,2.3832561313894956e-05,1.2164088300674738e-05,1.742967928976606e-05,1.0034823869080856e-05,7.028801821669561e-06,3.723241412627958e-06,1.3211513985856924e-06,9.571780501499247e-07,0.04342233803212904
54.5,0.0032166675802007593,0.0007282711726399723,0.0038324810728430398,0.0027172944846814034,0.0006151413642812761,0.0007162812745109942,0.0009249401482483789,0.000590051454197029,0.0004281450024197461,0.00026038290301558226,0.00018013345652225304,0.00027941177294050145,0.00023055815353097804,0.00017240783365087592,1.5207746695667203e-05,1.177549023605901e-05,8.928079425175208e-05,5.175551152482064e-05,8.214025360493441e-05,6.641424514288816e-05,4.946617398138269e-05,4.106297355301426e-06,3.1479423150499684e-06,2.372348554705553e-05,1.2160424866403451e-05,1.740621129917028e-05,9.988282632424946e-06,6.992680351930934e-06,3.7063707040455507e-06,1.3207415803703922e-06,9.559063060425812e-07,0.04331468600983786
54.550000000000004,0.0032146907698368094,0.0007255907109390019,0.0038266596423933413,0.0027102408764544906,0.0006122056157624995,0.000716169453172941,0.00092319111914628,0.0005872356713878772,0.00042591268568402374,0.0002591677562785671,0.00018012464611523788,0.00027898657004013863,0.00022948130932249722,0.00017151930665922302,1.5094604939951468e-05,1.1684503485060456e-05,8.88697400342131e-05,5.1744296877162805e-05,8.202604518145281e-05,6.610659213032579e-05,4.92124231183066e-05,4.075707502906221e-06,3.1235859881441384e-06,2.36147786338809e-05,1.2156872321834824e-05,1.7382661234836268e-05,9.941943398779467e-06,6.9567322217939245e-06,3.6895744794270114e-06,1.3203412449587411e-06,9.5462612877579e-07,0.043207382278166874
54.6,0.003212714033830914,0.0007229253342126269,0.003820844250999083,0.002703203808497091,0.0006092823404554099,0.0007160554971323424,0.00092144193047755,0.000584434054971663,0.0004236925695060061,0.00025795710242579203,0.00018011636579429874,0.00027856051072652646,0.00022840960358681042,0.00017063547822154644,1.4982369140311581e-05,1.1594269223257665e-05,8.846011222117329e-05,5.173346211613244e-05,8.191150813548918e-05,6.580037675199255e-05,4.895999695897207e-05,4.045362169361266e-06,3.0994306644428663e-06,2.3506440941880256e-05,1.2153428483845883e-05,1.7359029514602606e-05,9.89581150418056e-06,6.920962779934116e-06,3.6728461587591983e-06,1.3199500469567806e-06,9.533368538655315e-07,0.04310042557176817
54.650000000000006,0.0032107373748800636,0.0007202749760488157,0.0038150349079572364,0.002696183257299873,0.0006063715087964536,0.000715939397063769,0.0009196926103236918,0.0005816465322325737,0.0004214845857004411,0.00025675093828260665,0.0001801085965759892,0.00027813360678953357,0.00022734301304643903,0.00016975632406488167,1.4871031562765174e-05,1.1504780842687613e-05,8.805191104796308e-05,5.172299901668127e-05,8.179664610396523e-05,6.549559284472964e-05,4.870888887757816e-05,4.015259281961288e-06,3.075474589788221e-06,2.339847281746574e-05,1.2150091178072893e-05,1.7335316822330475e-05,9.849892527126213e-06,6.885377620295442e-06,3.6561788496747893e-06,1.31956770055641e-06,9.52038516234708e-07,0.04299381463553157
54.7,0.0032087607956765036,0.0007176395702361179,0.003809231622476415,0.0026891791992782166,0.00060347309108596,0.000715821143906993,0.0009179431865879335,0.0005788730308175069,0.0004192886664580088,0.000255549260527961,0.00018010131971268835,0.0002777058699792403,0.00022628151450541041,0.00016888182002595088,1.4760584543066396e-05,1.1416031796501334e-05,8.764513668752067e-05,5.171289944713474e-05,8.168146271634212e-05,6.519223426290215e-05,4.8459092276015454e-05,3.985396802590367e-06,3.051716044690983e-06,2.3290874579896215e-05,1.2146858239748838e-05,1.7311524114674598e-05,9.8041920596895e-06,6.849982353754033e-06,3.639565574710575e-06,1.3191939834888565e-06,9.507318513493387e-07,0.0428875482227465
54.75,0.003206784298907731,0.0007150190507635921,0.0038034344036771504,0.0026821916107731218,0.0006005870574907168,0.0007157007288640678,0.0009161936869954286,0.0005761134787344867,0.00041710474434341206,0.0002543520656961682,0.00018009451669050435,0.0002772773120054586,0.00022522508484930777,0.00016801194205090416,1.4651020486048122e-05,1.1328015598373695e-05,8.723978925107711e-05,5.170315536840297e-05,8.156596159438667e-05,6.48902948785248e-05,4.8210600583945336e-05,3.9557727266094434e-06,3.028153343153446e-06,2.318364651545783e-05,1.2143727515042484e-05,1.7287652618223333e-05,9.758715479524948e-06,6.8147823802744925e-06,3.6229995016830326e-06,1.3188287527850976e-06,9.494181352091005e-07,0.042781625092932415
54.800000000000004,0.0032048078872564927,0.0007124133518207326,0.0037976432605921783,0.0026752204680521217,0.0005977133780465274,0.0007155781433964313,0.0009144441390934689,0.0005733678043510873,0.00041493275229347666,0.00025315935017865705,0.00018008816922719176,0.0002768479445372643,0.00022417370104531575,0.00016714666619505888,1.4542331864970745e-05,1.1240725821919195e-05,8.68358687888378e-05,5.16937588331964e-05,8.145014635194273e-05,6.458976858137624e-05,4.7963407258859796e-05,3.926385081216452e-06,3.004784830880667e-06,2.307678887209618e-05,1.2140696862834553e-05,1.7263703817020388e-05,9.713467730629411e-06,6.77978266877904e-06,3.606474173049827e-06,1.3184719658321379e-06,9.48098866069542e-07,0.04267604400939773
54.85,0.003202831563400788,0.0007098224077973917,0.003791858202166727,0.002668265747310193,0.0005948520226607476,0.0007154533792220321,0.000912694570251709,0.0005706359363928613,0.0004127726236152594,0.00025197111022571303,0.00018008225927008294,0.00027641777920254065,0.00022312734014226076,0.00016628596862263608,1.4434511220877314e-05,1.1154156100113592e-05,8.643337529065991e-05,5.168470198524635e-05,8.133402059470748e-05,6.429064927909999e-05,4.7717505786118e-05,3.897231923328182e-06,2.9816088829358107e-06,2.2970301854700647e-05,1.2137764156851788e-05,1.723967943082274e-05,9.668453120497402e-06,6.74498755217002e-06,3.5899837282332574e-06,1.318123697680658e-06,9.467753627155778e-07,0.04257080373672464
54.900000000000006,0.003200855330013861,0.0007072461532836942,0.003786079237258794,0.002661327424670649,0.0005920029611147969,0.0007153264283124803,0.0009109450076623992,0.0005679178039417665,0.00041062429198415984,0.00025078734194820563,0.00018007676899403304,0.00027598682758753315,0.00022208597927064416,0.00016542982560649282,1.432755116195483e-05,1.1068300124721197e-05,8.603230868672511e-05,5.1675977058530175e-05,8.121758792001224e-05,6.399293089729026e-05,4.747288967895666e-05,3.8683113370497766e-06,2.9586239009146857e-06,2.286418562122091e-05,1.2134927288068228e-05,1.721558138478217e-05,9.623675140833599e-06,6.710400544998242e-06,3.573523110710592e-06,1.3177841458207602e-06,9.454484256763602e-07,0.04246590303851563
54.95,0.0031988791897642056,0.0007046845230699523,0.0037803063746394386,0.002654405476186047,0.0005891661630666542,0.0007151972828902196,0.0009091954783406312,0.0005652133364346041,0.0004084876914420441,0.00024960804131930655,0.00018007168079937894,0.00027555510123641636,0.0002210495956426724,0.0001645782135278535,1.4221444362901986e-05,1.0983151645728057e-05,8.563266884820913e-05,5.166757637650132e-05,8.110085191660813e-05,6.369660737956312e-05,4.722955247847298e-05,3.83962143081243e-06,2.935828309731493e-06,2.2758440279768974e-05,1.2132184167275165e-05,1.7191411771548366e-05,9.57913631820768e-06,6.676024190933278e-06,3.557088250041971e-06,1.317453616763252e-06,9.441182063536739e-07,0.042361340675735125
55.0,0.0031969031453155587,0.0007021374521465706,0.0037745396229930594,0.0026474998778390694,0.0005863415980533268,0.000715065935425724,0.0009074460091245927,0.0005625224636614536,0.0004063627563953712,0.00024843320417619396,0.00018006697730991173,0.0002751226116508709,0.00022001816655227975,0.00016373110887603654,1.4116183564302867e-05,1.0898704470780626e-05,8.52344555879462e-05,5.165949235132406e-05,8.098381616445584e-05,6.34016726876114e-05,4.698748775357827e-05,3.8111603342712576e-06,2.91322055412112e-06,2.265306588682649e-05,1.2129532727717134e-05,1.716717280706798e-05,9.534838099940892e-06,6.641859946298323e-06,3.540676208619321e-06,1.317132493870227e-06,9.427843341225802e-07,0.04225711540578928
55.050000000000004,0.003194927199326902,0.0006996048757039511,0.0037687789909176825,0.002640610605543416,0.0005835292354933026,0.0007149323786347167,0.0009056966266758322,0.0005598451157641162,0.0004042494216133298,0.00024726282622174634,0.00018006264137086306,0.00027468937028967235,0.00021899166937514714,0.00016288848824817974,1.4011761572006904e-05,1.0814952464630158e-05,8.483766866109007e-05,5.1651717483113e-05,8.086648423451973e-05,6.310812080124448e-05,4.6746689100922804e-05,3.7829261950640595e-06,2.8907990949733423e-06,2.25480624466408e-05,1.2126970927691033e-05,1.7142866781586396e-05,9.490780779127631e-06,6.607908104433957e-06,3.524285284163015e-06,1.316821191362295e-06,9.414462245097561e-07,0.04215322598223458
55.1,0.0031929513544524607,0.0006970867291323929,0.003763024486925249,0.0026337376351446896,0.0005807290446889811,0.0007147966054754112,0.0009039473574795356,0.0005571812232345617,0.00040214762222598184,0.0002460969030262248,0.000180058656046905,0.0002742553885682906,0.00021797008156871608,0.00016205032834896272,1.3908171256514867e-05,1.0731889548582638e-05,8.44423077657708e-05,5.164424435917733e-05,8.074885968856615e-05,6.281594571841324e-05,4.6507150144792446e-05,3.754917175536496e-06,2.868562405619961e-06,2.2443429911852423e-05,1.212449675300894e-05,1.7118496007537056e-05,9.446963461089254e-06,6.574167763649761e-06,3.5079150618062464e-06,1.3165201034835374e-06,9.4010342399086e-07,0.04204967115486528
55.150000000000006,0.0031909756133417003,0.0006945829480219842,0.0037572761194418942,0.002626880942421265,0.0005779409948290796,0.0007146586091457759,0.0009021982278448088,0.0005545307169133764,0.0004000572937224109,0.00024493543002894225,0.00018005500462016356,0.00027382067785849956,0.00021695338067219603,0.00016121660599032592,1.380540555237071e-05,1.0649509699954089e-05,8.404837254374693e-05,5.163706565326982e-05,8.063094607896535e-05,6.252514145522072e-05,4.626886453697849e-05,3.7271314495405408e-06,2.8465089681974918e-06,2.2339168185354472e-05,1.2122108219232173e-05,1.709406276612121e-05,9.403384071841115e-06,6.54063683923614e-06,3.491566413507956e-06,1.3162295591151124e-06,9.387558736972307e-07,0.04194644966997449
55.2,0.0031889999786393276,0.0006920934681624958,0.0037515338968082393,0.0026200405030851713,0.0005751650549910247,0.0007145183830808206,0.0009004492639049744,0.0005518935279882196,0.0003979783719488819,0.00024377840253992289,0.00018005167058824563,0.00027338524948799825,0.00021594154430656885,0.00016038729809118865,1.3703457457559557e-05,1.0567806951531484e-05,8.36558625810543e-05,5.1630174124840515e-05,8.051274694849754e-05,6.223570204592113e-05,4.6031825956624107e-05,3.6995671994108527e-06,2.8246372702054973e-06,2.223527712334267e-05,1.2119803373594334e-05,1.7069569254433947e-05,9.360039407455808e-06,6.507312117735507e-06,3.475241446754309e-06,1.3159497903921832e-06,9.374040464899643e-07,0.04184356027071235
55.25,0.0031870244529852883,0.0006896182255432648,0.0037457978272796718,0.0026132162927829518,0.000572401194143318,0.0007143759209499054,0.0008987004916178738,0.000549269587992279,0.0003959107931070037,0.00024262581574154823,0.0001800486376622797,0.0002729491147400413,0.00021493455017458643,0.000159562381677163,1.3602320032911333e-05,1.0486775391038863e-05,8.326477740864987e-05,5.16235626182952e-05,8.039426583016232e-05,6.194762154290774e-05,4.579602811004991e-05,3.6722226132175235e-06,2.802945801373739e-06,2.2131756539472465e-05,1.2117580296543939e-05,1.704501753497802e-05,9.316925221651316e-06,6.474189349703497e-06,3.458943408195126e-06,1.315680919836038e-06,9.360489576082662e-07,0.041741001697537077
55.300000000000004,0.0031850490390147646,0.0006871571563530771,0.0037400679190266327,0.0026064082870965307,0.0005696493811478841,0.0007142312166540718,0.000896951936766181,0.0005466588288027347,0.000393854493751902,0.00024147766469019257,0.0001800458897649697,0.0002725122848530804,0.00021393237606076481,0.00015874183388026654,1.3501986401510362e-05,1.0406409160608884e-05,8.287511650305206e-05,5.161722406225851e-05,8.027550624699186e-05,6.166089401669306e-05,4.5561464730563676e-05,3.645095882384557e-06,2.7814330509408795e-06,2.2028606210001854e-05,1.2115437102852345e-05,1.7020409489327276e-05,9.274036347625501e-06,6.441263375749138e-06,3.4426765503087756e-06,1.3154229655181363e-06,9.346920476017608e-07,0.04163877268873275
55.35,0.003183073739358178,0.0006847101969800467,0.0037343441801349062,0.002599616461544075,0.0005669095847623989,0.0007140842643233961,0.0008952036249577252,0.0005440611826392254,0.0003918094107903993,0.00024033394431784708,0.00018004341102866248,0.000272074771020416,0.0002129349998313737,0.00015792563193863275,1.3402449748110702e-05,1.0326702456259645e-05,8.24868792869768e-05,5.161115146884185e-05,8.015647171186764e-05,6.137551355588325e-05,4.5328129578258595e-05,3.6181851997509283e-06,2.760097505433315e-06,2.1925825879762993e-05,1.2113371942249433e-05,1.6995746777558607e-05,9.231366849156838e-06,6.408528279829326e-06,3.426445970027665e-06,1.3151758592747234e-06,9.333349288573063e-07,0.04153687198093541
55.400000000000006,0.003181098556641183,0.0006822772840114864,0.0037286266186058992,0.0025928407915808407,0.0005641817736425936,0.0007139350583143639,0.0008934555816258207,0.0005414765820623174,0.00038977548147919953,0.00023919464943373075,0.00018004118579342853,0.0002716365843898579,0.00021194239943441966,0.00015711375319621784,1.3303703318557042e-05,1.02476495273766e-05,8.210006512996902e-05,5.1605337932915874e-05,8.003716572734032e-05,6.109147426714909e-05,4.5096016439805006e-05,3.591488758136112e-06,2.738937647015687e-06,2.1823415268776036e-05,1.2111382999567172e-05,1.6971030804872078e-05,9.188910195304795e-06,6.375977563550759e-06,3.4102574275669603e-06,1.3149394701833283e-06,9.319790229730249e-07,0.041435298309668904
55.45,0.0031791234934846714,0.0006798583542337805,0.0037229152423569325,0.002586081252600031,0.0005614659163445445,0.0007137835932072673,0.0008917078320296078,0.0005389049599719812,0.0003877526434230836,0.00023805977472589196,0.00018003919860515609,0.00027119773606339723,0.00021095455289962725,0.00015630617510250735,1.3205740419211443e-05,1.0169244676199808e-05,8.171467334903072e-05,5.1599776631387766e-05,7.991759178545345e-05,6.080877027519736e-05,4.486511912824189e-05,3.5650047494550726e-06,2.7179519524653534e-06,2.172137407929532e-05,1.2109468494389276e-05,1.6946262696570904e-05,9.146659452631664e-06,6.343604335438832e-06,3.394117151989771e-06,1.3147136251053468e-06,9.306251904477027e-07,0.041334050410034705
55.5,0.003177148552504766,0.0006774533446322473,0.003717210059221524,0.0025793378199336324,0.0005587619813269363,0.0007136298638036232,0.0008899604012543999,0.0005363462496060681,0.0003857408345731088,0.00023692931476279632,0.00018003743421365852,0.00027075823709688646,0.0002099714383384131,0.0001555028752122187,1.3108554416385443e-05,1.0091482257316123e-05,8.133070320924407e-05,5.1594460822483126e-05,7.979775336757021e-05,6.05273957227441e-05,4.4635431482772765e-05,3.5387313644089873e-06,2.6971388928018607e-06,2.161970200306051e-05,1.21076266802229e-05,1.6921443282285362e-05,9.104607488658859e-06,6.311401509527855e-06,3.3780316380878503e-06,1.3144981201297293e-06,9.292735010086524e-07,0.0412331270177937
55.550000000000004,0.0031751737363128244,0.0006750621923910019,0.0037115110769496743,0.002572610468853259,0.0005560699369533099,0.0007134738651236127,0.0008882133142120408,0.0005338003845387938,0.0003837399932248176,0.0002358032639949044,0.0001800358775707948,0.0002703180984997304,0.00020899303394385734,0.00015470383118500273,1.3012138735777842e-05,1.0014356677156542e-05,8.094815392439104e-05,5.158938384503255e-05,7.967765394420383e-05,6.024734477049356e-05,4.440694736857225e-05,3.5126667927588476e-06,2.6764969335805927e-06,2.1518398728516953e-05,1.2105855843225149e-05,1.6896573090009254e-05,9.062747180188471e-06,6.279362007968953e-06,3.362007437747435e-06,1.314292720529693e-06,9.279232502808981e-07,0.041132526870997305
55.6,0.0031731990475154345,0.0006726848348928147,0.0037058183032081587,0.0025658991745709896,0.0005533897514942899,0.0007133155924035434,0.0008864665956412703,0.0005312672986792271,0.00038175005801645414,0.00023468161675623794,0.00018003451382860331,0.0002698773312345859,0.00020801931799067035,0.0001539090207851435,1.2916486861917938e-05,9.937862393498569e-06,8.056702465756867e-05,5.158453911776286e-05,7.955729697485139e-05,5.996861159712498e-05,4.4179660676608255e-05,3.486809224169416e-06,2.656024535837392e-06,2.141746394776754e-05,1.2104154300532488e-05,1.68716523501845e-05,9.021071620107623e-06,6.247478962471139e-06,3.346050948651296e-06,1.3140971511238908e-06,9.265732109529114e-07,0.0410322487120982
55.650000000000006,0.0031712244887144147,0.000670321209718962,0.003700131745580805,0.0025592039122401913,0.0005507213931297888,0.0007131550410933309,0.000884720270108095,0.0005287469262697785,0.00037977096792718456,0.00023356436726593318,0.0001800333283374486,0.0002694359462170705,0.00020705026883515413,0.00015311842188125453,1.2821592337614049e-05,9.861993914973405e-06,8.018731452179985e-05,5.157992013859294e-05,7.943668590783106e-05,5.969119039928902e-05,4.395356532348422e-05,3.461156849591986e-06,2.6357201576492433e-06,2.1316897363025142e-05,1.2102520398254464e-05,1.6846681009731454e-05,8.97957431633293e-06,6.215745909243138e-06,3.3301682040775867e-06,1.3139110823159365e-06,9.252219988770602e-07,0.04093229129026037
55.7,0.0031692500625068146,0.000667971254649079,0.0036944514115687887,0.002552524656956354,0.000548064829951197,0.0007129922068540029,0.0008829743620061718,0.000526239201884699,0.00037780266227532963,0.0002324515096297848,0.0001800323066441814,0.0002689939543154813,0.00020608586491516122,0.00015233201244597527,1.2727448763407604e-05,9.786745800578213e-06,7.980902258064064e-05,5.157552048393426e-05,7.931582418012312e-05,5.941507539161683e-05,4.372865525130634e-05,3.435707863136586e-06,2.6155822562557095e-06,2.1216698692349482e-05,1.210095250920394e-05,1.6821658755590537e-05,8.938249376671165e-06,6.184156971777402e-06,3.3143646693905326e-06,1.3137341185151152e-06,9.23868409808446e-07,0.04083265336354313
55.75,0.003167275771484911,0.0006656349076610025,0.0036887773085909122,0.0025458613837579035,0.0005454200299635473,0.0007128270855552234,0.0008812288955571941,0.0005237440604285773,0.00037584508071659967,0.0002313430378417763,0.00018003143449031136,0.0002685513663505217,0.00020512608475004758,0.00015154977055566366,1.2634049797032325e-05,9.712112659193075e-06,7.943214784878273e-05,5.157133380799596e-05,7.919471521721442e-05,5.914026080674205e-05,4.3504924427578264e-05,3.4104604643678575e-06,2.595609290667086e-06,2.1116867674473316e-05,1.2099449030444096e-05,1.679658504702551e-05,8.897091673626941e-06,6.1527070255018915e-06,3.2986450529342918e-06,1.3135657948097544e-06,9.225116392012413e-07,0.0407333337007474
55.800000000000004,0.0031653016182362093,0.000663312106930614,0.0036831094439838947,0.002539214067627022,0.0005427869610876643,0.0007126596732728382,0.0008794838948112893,0.0005212614371348452,0.00037389816324234,0.00023023894578560043,0.00018003069781019314,0.0002681081930950375,0.00020417090694062283,0.00015077167439008814,1.254138915287881e-05,9.638089149102844e-06,7.90566892926522e-05,5.156735384209458e-05,7.907336243294678e-05,5.8866740895337806e-05,4.328236684512647e-05,3.3854128609450337e-06,2.575799724669394e-06,2.101740407255195e-05,1.2098008380737409e-05,1.6771459155650606e-05,8.856096983646582e-06,6.121391838248509e-06,3.283013140649146e-06,1.3134055851843947e-06,9.211513724219259e-07,0.04063433108286015
