Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(5),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Pm_relativistic
56.85,0.002377480967473694,0.0005538481138619553,0.00029922431101232864,0.00019507803234978797,0.00012943487200116913,8.171731295074517e-05,5.504197891907327e-05,3.5654264972493166e-06,2.784289137971491e-06,3.127109097466499e-05,1.926754434403731e-05,1.293869791937479e-05,8.307093593585763e-07,6.471323020054917e-07,6.471323020054917e-07,5.307410405212002e-06,2.6835598513395587e-06,1.7402175230938765e-06,3.6659670818031053e-07,0.008098582919042049
56.900000000000006,0.002372350004725476,0.0005525775810603766,0.0002978969402386469,0.0001941175209636255,0.00012913988238766693,8.134270677605634e-05,5.4762222795655645e-05,3.5408186368912717e-06,2.764311404153046e-06,3.12000476003945e-05,1.9178561468633504e-05,1.287245770558792e-05,8.249411297981879e-07,6.424626471094271e-07,6.424626471094271e-07,5.295245910039883e-06,2.6711986986298068e-06,1.731337732253724e-06,3.6573290880602554e-07,0.008075884138632047
56.95,0.0023672300987778137,0.0005513093374015495,0.00029657613113419075,0.0001931621888802797,0.00012884535069975807,8.097000941817935e-05,5.448402342699477e-05,3.516397712561619e-06,2.7444901718731056e-06,3.112910915673415e-05,1.9090035099792012e-05,1.2806588633836653e-05,8.192173375007339e-07,6.378301337525491e-07,6.378301337525491e-07,5.283109652245752e-06,2.6589251132620017e-06,1.7225288812404952e-06,3.6487322879898153e-07,0.008053262071994216
57.0,0.0023621212299119797,0.0005500433851955555,0.0002952618486064824,0.00019221200613565948,0.00012855127841691493,8.059921041579674e-05,5.420737153918335e-05,3.4921621803420664e-06,2.7248241157175124e-06,3.105827606532861e-05,1.9001962743897875e-05,1.2741088512316665e-05,8.135376715186167e-07,6.332345052053689e-07,6.332345052053689e-07,5.271005010073067e-06,2.646736120209848e-06,1.7137883840357825e-06,3.640174511152308e-07,0.00803071639919671
57.050000000000004,0.002357023378414832,0.0005487797266865094,0.00029395405776075584,0.00019126694294804457,0.00012825766699488934,8.023029936720085e-05,5.3932257916079415e-05,3.468110510048577e-06,2.7053119223129672e-06,3.0987548742718284e-05,1.8914341923409967e-05,1.2675955166182998e-05,8.079018125746429e-07,6.286754957927538e-07,6.286754957927538e-07,5.258934924981714e-06,2.634628113130043e-06,1.7051131017244545e-06,3.6316562759560075e-07,0.008008246797882923
57.1,0.0023519365245790267,0.0005475183640530928,0.0002926527238988188,0.00019032696971694362,0.00012796451786589402,7.986326592995735e-05,5.365867339894163e-05,3.4442411851007095e-06,2.6859522902103807e-06,3.091692760045479e-05,1.8827170176070756e-05,1.2611186436382075e-05,8.023094315908221e-07,6.241528293846204e-07,6.241528293846204e-07,5.2469018132831735e-06,2.6225969628815837e-06,1.6964994404528779e-06,3.623182036785186e-07,0.007985852943942655
57.150000000000006,0.0023468606487032175,0.0005462592994090847,0.000291357812517919,0.00018939205702195842,0.0001276718324387825,7.949809982057005e-05,5.3386608886066424e-05,3.420552702392253e-06,2.6667439297694e-06,3.084641304517588e-05,1.8740445054072077e-05,1.254678017840774e-05,7.967601886145576e-07,6.19666218292296e-07,6.19666218292296e-07,5.2349074950644705e-06,2.610638140694761e-06,1.6879434623968198e-06,3.6147599299385774e-07,0.007963534512002317
57.2,0.002341795731092268,0.0005450025348038908,0.00029006928930962,0.00018846217562165695,0.00012737961209922905,7.91347908141481e-05,5.3116055332427934e-05,3.397043572163222e-06,2.647685563044167e-06,3.077600547863833e-05,1.8654164123199844e-05,1.2482734261016053e-05,7.91253732174847e-07,6.152153626040129e-07,6.152153626040129e-07,5.222953142427837e-06,2.598746851294265e-06,1.679441004807733e-06,3.6064006275866226e-07,0.007941291175829326
57.25,0.0023367417520574513,0.0005437480722230678,0.00028878712015868003,0.0001875372964524517,0.00012708785820990693,7.877332874407419e-05,5.284700374931951e-05,3.373712317873099e-06,2.628775923670212e-06,3.070570529770796e-05,1.8568324961980802e-05,1.2419046564934706e-05,7.857896990877634e-07,6.107999499793448e-07,6.107999499793448e-07,5.211039248361071e-06,2.586918171179672e-06,1.6709878021896873e-06,3.5981156991620374e-07,0.007919122608703753
57.300000000000004,0.002331698691916654,0.0005424959135888469,0.0002875112711419395,0.00018661739062748615,0.00012679657211066636,7.841370350167487e-05,5.257944520399786e-05,3.3505574760753945e-06,2.61001375675254e-06,3.063551289430791e-05,1.848292516085541e-05,1.2355714981603986e-05,7.803677147167034e-07,6.064196559082718e-07,6.064196559082718e-07,5.1991656168302125e-06,2.575147187487233e-06,1.6625796071207772e-06,3.589915474248875e-07,0.007897028483730152
57.35,0.0023266665309945797,0.0005412460607606532,0.00028624170852721456,0.00018570242943552842,0.00012650575511871152,7.805590503589262e-05,5.2313370819329296e-05,3.3275775962934742e-06,2.5913978187548696e-06,3.056542865532712e-05,1.8397962321400026e-05,1.229273741198536e-05,7.74987393678952e-07,6.020741444263092e-07,6.020741444263092e-07,5.187331373985534e-06,2.5634291333223795e-06,1.6542123060430104e-06,3.581806402855829e-07,0.007875008474064525
57.400000000000006,0.002321645249622945,0.0005399985155356226,0.00028497839877219487,0.00018479238433987032,0.00012621540852877626,7.769992335295906e-05,5.204877177343783e-05,3.304771240897613e-06,2.5729268773899824e-06,3.049545296249232e-05,1.831343405562033e-05,1.223011176547204e-05,7.696483409765454e-07,5.977630692632552e-07,5.977630692632552e-07,5.175534999722365e-06,2.551759516047942e-06,1.6458820273053822e-06,3.573788441531583e-07,0.007853062253140993
57.45,0.002316634828140681,0.0005387532796491166,0.00028372130852335087,0.00018388722697723536,0.00012592553361329974,7.734574851607058e-05,5.1785639299355925e-05,3.2821369849833373e-06,2.5545997115112415e-06,3.0425586192208327e-05,1.8229337985336483e-05,1.2167835958933502e-05,7.643501535166226e-07,5.934860753900475e-07,5.934860753900475e-07,5.163774378259203e-06,2.540134235612299e-06,1.6375852396360192e-06,3.56585355194284e-07,0.007831189495099691
57.5,0.0023116352468941287,0.0005375103547752326,0.00028247040461484396,0.00018298692915669172,0.00012563613162260034,7.699337064506488e-05,5.152396468467689e-05,3.2596734162509505e-06,2.536415111005184e-06,3.0355828715371913e-05,1.8145671741677365e-05,1.2105907915921696e-05,7.590924219747226e-07,5.892428009162565e-07,5.892428009162565e-07,5.152046865897366e-06,2.5285496904967387e-06,1.6293188398541106e-06,3.5579862948928133e-07,0.007809389875601775
57.550000000000004,0.002306646486237233,0.0005362697425273131,0.00028122565406744497,0.00018209146285857317,0.0001253472037850493,7.664277991609971e-05,5.126373927120972e-05,3.237379134886306e-06,2.5183718766852437e-06,3.028618089716603e-05,1.8062432964698742e-05,1.2044325566062574e-05,7.538747329443014e-07,5.850328792803662e-07,5.850328792803662e-07,5.140349373712148e-06,2.5170028691910554e-06,1.621080228906184e-06,3.5501665819904635e-07,0.007787663073036508
57.6,0.0023016685265317425,0.0005350314444584521,0.00027998702408745863,0.00018120080023340681,0.00012505875130724338,7.629396656133325e-05,5.100495445463609e-05,3.215252753442784e-06,2.5004688201865632e-06,3.0216643096841506e-05,1.797961930313629e-05,1.1983086844650925e-05,7.486966713072463e-07,5.808559416663626e-07,5.808559416663626e-07,5.128678462592083e-06,2.5054914252705454e-06,1.6128673752273085e-06,3.5423735373184145e-07,0.007766008769901547
57.650000000000006,0.002296701348147395,0.0005337954620619963,0.00027875448206565235,0.0001803149136008464,0.00012477077537417634,7.594692086860561e-05,5.074760168416909e-05,3.1932928967244254e-06,2.4827047638618615e-06,3.0147215667493888e-05,1.7897228414300506e-05,1.1922189692460574e-05,7.435578227536846e-07,5.767116195735865e-07,5.767116195735865e-07,5.1170304477853456e-06,2.4940137342068495e-06,1.6046788640948472e-06,3.534588956479473e-07,0.0077444266540392746
57.7,0.0022917449314621163,0.0005325617967720474,0.0002775279955761939,0.00017943377544861396,0.00012448327714941005,7.56016331811228e-05,5.04916724622146e-05,3.1714982016702938e-06,2.465078540678405e-06,3.007789895584366e-05,1.781525796411671e-05,1.1861632055775947e-05,7.384577763750818e-07,5.72599547462459e-07,5.72599547462459e-07,5.105401509924873e-06,2.4825689301028555e-06,1.5965139312439124e-06,3.5267993046472655e-07,0.007722916419497507
57.75,0.0022867992568622033,0.0005313304499639576,0.000276307532375592,0.00017855735843144653,0.00012419625777524419,7.525809389714154e-05,5.023715834403418e-05,3.1498673172399518e-06,2.4475889941159984e-06,3.0008693302027717e-05,1.7733705627308426e-05,1.1801411886644035e-05,7.333961272525338e-07,5.685193653966095e-07,5.685193653966095e-07,5.093787809382577e-06,2.471156920714862e-06,1.5883724787598015e-06,3.518996124937244e-07,0.007701477766966241
57.800000000000004,0.002281864304742517,0.0005301014229548251,0.00027509306040164545,0.00017768563537005043,0.00012390971837288547,7.49162934696562e-05,4.998405093741048e-05,3.1283989043001226e-06,2.430234978066041e-06,2.99395990394102e-05,1.765256908771883e-05,1.1741527143339633e-05,7.283724789624534e-07,5.64470721602262e-07,5.64470721602262e-07,5.082185600747139e-06,2.459778379511955e-06,1.580255071337709e-06,3.511175421070585e-07,0.007680110403882593
57.85,0.0022769400555066703,0.0005288747170039862,0.0002738845477723974,0.0001768185792500623,0.00012362366004261597,7.457622240608737e-05,4.973234190231462e-05,3.107091635512493e-06,2.413015356731621e-06,2.9870616494420106e-05,1.7571846038760234e-05,1.1681975791030033e-05,7.233864459243681e-07,5.604532748683254e-07,5.604532748683254e-07,5.0705913442306845e-06,2.4484347141749314e-06,1.572162911515155e-06,3.5033366140105605e-07,0.007658814044308504
57.900000000000006,0.00227202648956721,0.0005276503333135035,0.0002726819627850942,0.00017595616322101535,0.00012333808386396017,7.423787126797168e-05,4.9482022950575303e-05,3.0859441952226107e-06,2.3959290045286027e-06,2.9801745986422403e-05,1.7491534183977833e-05,1.1622755802619364e-05,7.184376555202993e-07,5.564666967154689e-07,5.564666967154689e-07,5.059001810890777e-06,2.437128011845287e-06,1.5640977934453057e-06,3.4954812110387294e-07,0.00763758840860053
57.95,0.0022671235873458063,0.0005264282730286531,0.000271485273915153,0.0001750983605953139,0.00012305299089585174,7.390123067065377e-05,4.923308584555055e-05,3.0649552793499444e-06,2.378974805987761e-06,2.973298782762888e-05,1.7411631237710655e-05,1.1563865159747507e-05,7.13525749922011e-07,5.525106732693878e-07,5.525106732693878e-07,5.047414178709646e-06,2.4258609625240224e-06,1.5560620360837306e-06,3.4876109754521866e-07,0.007616433222828324
58.0,0.0022622313292734314,0.0005252085372384072,0.0002702944498151322,0.0001742451448472127,0.00012276838217679882,7.35662912829793e-05,4.8985522401800874e-05,3.044123595279002e-06,2.36215165565788e-06,2.966434232305332e-05,1.733213492582903e-05,1.1505301853913329e-05,7.0865038757103e-07,5.485849067821989e-07,5.485849067821989e-07,5.035826116805257e-06,2.414636763163259e-06,1.5480583981061609e-06,3.479725642415721e-07,0.007595348217957411
58.050000000000004,0.002257349695790544,0.0005239911269759152,0.0002691094593137097,0.0001733964896118037,0.00012248425872504894,7.323304382699e-05,4.873932448476484e-05,3.02344786175157e-06,2.3454584580098625e-06,2.959580977051495e-05,1.7253042986526033e-05,1.1447063887688468e-05,7.038112442666136e-07,5.446891167563039e-07,5.446891167563039e-07,5.0242358553593294e-06,2.403459006037084e-06,1.5400899782093842e-06,3.471820915572622e-07,0.00757433312895863
58.1,0.0022524786673472717,0.0005227760432189824,0.00026793027141466683,0.0001725523686840092,0.00012220062153875285,7.290147907762039e-05,4.8494484010436656e-05,3.0029268087600324e-06,2.3288941273418174e-06,2.9527390460692374e-05,1.7174353171138068e-05,1.1389149275984705e-05,6.990080138283451e-07,5.408230406367068e-07,5.408230406367068e-07,5.0126422392320266e-06,2.3923315557734492e-06,1.5321601054308468e-06,3.46388786796175e-07,0.007553387694093942
58.150000000000006,0.0022476182244035845,0.000521563286890544,0.0002667568552958767,0.00017171275601758035,0.00012191747159612721,7.257158786239545e-05,4.8250992945045414e-05,2.98255917744173e-06,2.312457587685088e-06,2.9459084677228805e-05,1.709606324496871e-05,1.1331556047336006e-05,6.942404083125167e-07,5.369864340504078e-07,5.369864340504078e-07,5.001044763684305e-06,2.381258419868852e-06,1.5242722245859213e-06,3.4559144290818476e-07,0.007532511654546778
58.2,0.0022427683474294797,0.0005203528588591389,0.00026558918030830035,0.0001708776257241034,0.00012163480985561705,7.224336106113079e-05,4.800884330473681e-05,2.9623437199744156e-06,2.2961477727112743e-06,2.9390892696888217e-05,1.7018170988089836e-05,1.1274282245155903e-05,6.895081577745473e-07,5.331790705847436e-07,5.331790705847436e-07,4.98944359113495e-06,2.3702436175499403e-06,1.5164297818090434e-06,3.447888589581489e-07,0.007511704754356686
58.25,0.002237929016905153,0.0005191447599393784,0.00026442721597498645,0.0001700469520720107,0.0001213526372560566,7.191678960563361e-05,4.776802715525635e-05,2.942279199472716e-06,2.279963625640161e-06,2.9322814789760006e-05,1.6940674196093895e-05,1.1217325928930783e-05,6.848110095829133e-07,5.294007411099678e-07,5.294007411099678e-07,4.9778395484248284e-06,2.3592910515237953e-06,1.508636114563271e-06,3.439802035290426e-07,0.007490966740429084
58.300000000000004,0.002233100213321176,0.0005179389908924135,0.00026327093199007834,0.00016922070948559902,0.00012107095471682971,7.159186447940569e-05,4.752853661163484e-05,2.9223643898856535e-06,2.2639040991486087e-06,2.9254851219508855e-05,1.6863570680772923e-05,1.1160685175311612e-05,6.80148727303195e-07,5.2565125266467e-07,5.2565125266467e-07,4.966234104629177e-06,2.3484043865689066e-06,1.500894349521885e-06,3.431652750640131e-07,0.0074702973623489545
58.35,0.002228281917178671,0.0005167355524264001,0.0002621202982178266,0.000168398872544054,0.00012078976313802948,7.126857671734799e-05,4.7290363837875866e-05,2.902598075895188e-06,2.2479681552803638e-06,2.9187002243664703e-05,1.6786858270701327e-05,1.1104358079068998e-05,6.75521089183335e-07,5.219304269353344e-07,5.219304269353344e-07,4.954629330031785e-06,2.337586938195987e-06,1.493207310651572e-06,3.4234457933333756e-07,0.0074496963718516844
58.400000000000006,0.002223474108989482,0.0005155344451969595,0.00026097528469160567,0.00016758141598047953,0.00012050906340061643,7.094691740546633e-05,4.7053501046644826e-05,2.882979052815747e-06,2.2321547653567636e-06,2.9119268113946535e-05,1.6710534811702036e-05,1.1048342753880128e-05,6.709278862827892e-07,5.182380983731193e-07,5.182380983731193e-07,4.943027837436008e-06,2.3268415738891333e-06,1.4855774388670826e-06,3.41519244836924e-07,0.007429163522001391
58.45,0.002218676769276348,0.000514335669807638,0.00025983586161293875,0.00016676831468093528,0.00012022885636657654,7.062687768057936e-05,4.681794049896045e-05,2.863506126494794e-06,2.216462909888378e-06,2.9051649076612862e-05,1.6634598167179146e-05,1.0992637332921008e-05,6.663689202985944e-07,5.145741120014708e-07,5.145741120014708e-07,4.931432707520463e-06,2.316170628830601e-06,1.4780067239569598e-06,3.406908578538988e-07,0.00740869856624836
58.5,0.0022138898785730703,0.000513139226810363,0.00025870199935052525,0.0001659595436834781,0.00011994914287907778,7.030844873002738e-05,4.6583674503887705e-05,2.8441781132143463e-06,2.2008915784875087e-06,2.8984145372830367e-05,1.6559046218303248e-05,1.0937239969242335e-05,6.618440011500822e-07,5.109383209770717e-07,5.109383209770717e-07,4.919847400436913e-06,2.3055758375715185e-06,1.4704966491808915e-06,3.3986128122821605e-07,0.00738830125750339
58.550000000000004,0.0022091134174246833,0.000511945116705896,0.00025757366843927624,0.00016515507817721102,0.0001196699237626261,6.999162179138315e-05,4.635069541823295e-05,2.8249938395934985e-06,2.1854397697816014e-06,2.8916757239052017e-05,1.6483876864040286e-05,1.0882148835913871e-05,6.573529443909323e-07,5.07330583973723e-07,5.07330583973723e-07,4.908275656279666e-06,2.2950582828317537e-06,1.4630481489840193e-06,3.390324608549145e-07,0.007367971347247838
58.6,0.0022043473663876235,0.0005107533399442846,0.00025645083957935474,0.00016435489350133801,0.0001193911998232206,6.967638815216425e-05,4.611899564624099e-05,2.8059521424919154e-06,2.170106491327525e-06,2.8849484907395156e-05,1.640908802101887e-05,1.082736212592837e-05,6.528955685221357e-07,5.037507624637517e-07,5.037507624637517e-07,4.896721387414766e-06,2.2846183624370563e-06,1.4556615805353185e-06,3.38206196708225e-07,0.007347708584644197
58.650000000000006,0.002199591706029891,0.0005095638969253092,0.00025533348363522015,0.0001635589651442237,0.00011911297184850744,6.936273914954652e-05,4.5888567639293715e-05,2.7870518689142546e-06,2.154890759526697e-06,2.878232860600991e-05,1.633467762323548e-05,1.0772878051862934e-05,6.484716922821941e-07,5.001987179743531e-07,5.001987179743531e-07,4.885188565928352e-06,2.27425577523975e-06,1.4483367100889856e-06,3.3738389444114753e-07,0.0073275127156912255
58.7,0.0021948464169312207,0.0005083767879989298,0.0002542215716346806,0.0001627672687424605,0.0001188352406079334,6.905066617007978e-05,4.5659403895611046e-05,2.768291875915577e-06,2.139791599541098e-06,2.8715288559428643e-05,1.6260643621602022e-05,1.0718694845302884e-05,6.440811319914279e-07,4.966743093968346e-07,4.966743093968346e-07,4.873681109622179e-06,2.2639695266233223e-06,1.4410727152962297e-06,3.3656637740288105e-07,0.007307383482596715
58.75,0.0021901114796832404,0.0005071920134657279,0.00025311507476794833,0.0001619797800799403,0.00011855800685289804,6.874016064940428e-05,4.543149695995331e-05,2.7496710305076555e-06,2.124808045210098e-06,2.8648364988887073e-05,1.618698398334417e-05,1.066481075603958e-05,6.39723699025528e-07,4.931773904249669e-07,4.931773904249669e-07,4.8622027700375595e-06,2.253757953786219e-06,1.4338682044144573e-06,3.357538579409581e-07,0.007287320623579745
58.800000000000004,0.0021853868748896357,0.000506009573577347,0.0002520139643867018,0.00016119647508693275,0.00011828127131690536,6.843121407196923e-05,4.5204839423325794e-05,2.7311882095662366e-06,2.1099391389681394e-06,2.8581558112608767e-05,1.611369669126383e-05,1.0611224051060608e-05,6.35399197489663e-07,4.897078071947376e-07,4.897078071947376e-07,4.850757025918518e-06,2.243618770407347e-06,1.4267212528135347e-06,3.3494610969784216e-07,0.007267323873198126
58.85,0.0021806725831663132,0.0005048294685369306,0.0002509182120031536,0.0001604173298391696,0.00011800503471571459,6.812381797075271e-05,4.497942392268511e-05,2.71284229973922e-06,2.095183931763251e-06,2.8514868146045298e-05,1.604077974288271e-05,1.0557933013356503e-05,6.311074221585311e-07,4.862653961917745e-07,4.862653961917745e-07,4.8393469853279534e-06,2.233549129543359e-06,1.4196294563059621e-06,3.341427800817543e-07,0.0072473929630856755
58.900000000000006,0.0021759685851415558,0.0005036516984995561,0.000249827789289122,0.00015964232055693358,0.00011772929774748969,6.781796392698283e-05,4.475524314064708e-05,2.6946321973557198e-06,2.080541482976357e-06,2.8448295302065413e-05,1.596823114948754e-05,1.050493594057362e-05,6.268481567400082e-07,4.828499824848195e-07,4.828499824848195e-07,4.827975299312428e-06,2.2235457027768897e-06,1.4125899997590619e-06,3.3334370348156674e-07,0.007227527622817505
58.95,0.0021712748614561867,0.0005024762635726678,0.00024874266807510976,0.00015887142360415484,0.00011745406109294863,6.75136435698609e-05,4.453228980519699e-05,2.6765568083360615e-06,2.0660108603414273e-06,2.838183979108829e-05,1.589604893510082e-05,1.045223114354758e-05,6.22621172510721e-07,4.794613783341545e-07,4.794613783341545e-07,4.8166440895857e-06,2.2136047728402455e-06,1.405599738368275e-06,3.3254908014757553e-07,0.0072077275806203605
59.0,0.002166591392763723,0.0005013031638165062,0.00024766282034938657,0.00015810461548751125,0.00011717932541551114,6.721084857628544e-05,4.431055668940107e-05,2.65861504810263e-06,2.0515911398664e-06,2.8315501821156805e-05,1.582423113540284e-05,1.0399816944755002e-05,6.184262273611779e-07,4.7609938221302007e-07,4.7609938221302007e-07,4.805354892189694e-06,2.203722336300681e-06,1.3986552880803596e-06,3.317594726169521e-07,0.0071879925638110645
59.050000000000004,0.002161918159730532,0.0005001323992445348,0.00024658821825707783,0.00015734187285553568,0.00011690509136144608,6.690957067057826e-05,4.4090036611120195e-05,2.6408058414916235e-06,2.037281405754913e-06,2.824928159794892e-05,1.575277579663289e-05,1.0347691676724255e-05,6.142630652764716e-07,4.7276377826828953e-07,4.7276377826828953e-07,4.794108618522329e-06,2.1938942125086916e-06,1.3917531211217756e-06,3.3097567370246787e-07,0.007168322299047313
59.1,0.0021572551430359905,0.0004989639698238655,0.0002455188340992588,0.00015658317249772874,0.00011663135956001784,6.660980162421183e-05,4.387072243272531e-05,2.623128122665674e-06,2.0230807503288237e-06,2.8183179324726676e-05,1.568168097449809e-05,1.0295853680447181e-05,6.101314162662336e-07,4.6945433623418536e-07,4.6945433623418536e-07,4.7829055345256885e-06,2.1841161549320496e-06,1.3848896625086783e-06,3.301985402458569e-07,0.0071487165125558505
59.150000000000006,0.002152602323372633,0.0004977978754756786,0.0002444546403320525,0.0001558284913436761,0.00011635813062363158,6.631153325553784e-05,4.365260706081436e-05,2.6055808350273047e-06,2.0089882739514796e-06,2.8117195202223917e-05,1.5610944733118468e-05,1.0244301303834085e-05,6.060309967449225e-07,4.661708118001081e-07,4.661708118001081e-07,4.771745258236838e-06,2.1743839612229522e-06,1.3780613837954925e-06,3.2942884878734837e-07,0.007129174930429514
59.2,0.002147959681446309,0.0004966341160756441,0.00024339560956573484,0.00015507780646217318,0.00011608540514797814,6.601475742951778e-05,4.3435683445931474e-05,2.5881629311332793e-06,1.9950030849517916e-06,2.8051329428476058e-05,1.5540565144036485e-05,1.0193032900253713e-05,6.019615103510187e-07,4.629129474210345e-07,4.629129474210345e-07,4.760626775345787e-06,2.164693578837122e-06,1.3712648910681452e-06,3.286671661104746e-07,0.007109697278960911
59.25,0.0021433271979763315,0.0004954726914543366,0.00024234171456384308,0.00015433109506035343,0.00011581318371217755,6.571946605745444e-05,4.32199445822874e-05,2.5708733726097517e-06,1.9811242995490316e-06,2.7985582198596184e-05,1.5470540285317217e-05,1.0142046827197497e-05,5.979226491815462e-07,4.5968047354673146e-07,4.5968047354673146e-07,4.749548471902699e-06,2.155041203643497e-06,1.364497005140427e-06,3.279137035434284e-07,0.007090283284935325
59.300000000000004,0.0021387048536956267,0.0004943136013976497,0.00024129292824229045,0.00015358833448282343,0.00011554146687892202,6.542565109672519e-05,4.3005383507482043e-05,2.5537111300682786e-06,1.9673510417784044e-06,2.7919953704504016e-05,1.540086824076375e-05,1.0091341445104641e-05,5.939140954070131e-07,4.5647311023464874e-07,4.5647311023464874e-07,4.738508182884446e-06,2.1454233696116906e-06,1.3577548328674515e-06,3.271681582140105e-07,0.007070932675877487
59.35,0.002134092629350888,0.0004931568456472086,0.00024024922366848607,0.00015284950221080347,0.00011527025519461815,6.513330455051676e-05,4.279199330222873e-05,2.536675183022655e-06,1.9536824434173602e-06,2.7854444134615205e-05,1.533154709926906e-05,1.0040915116380228e-05,5.899355232215283e-07,4.532905691010012e-07,4.532905691010012e-07,4.7275032549746006e-06,2.1358370282250643e-06,1.3510358292588733e-06,3.264296035292073e-07,0.0070516451803687655
59.400000000000006,0.002129490505702716,0.0004920024239007773,0.00023921057406045852,0.00015211457586127236,0.00011499954918952783,6.484241846756107e-05,4.25797670900799e-05,2.5197645198065415e-06,1.940117643912625e-06,2.778905367349977e-05,1.5262574954322095e-05,9.990766204633476e-06,5.859866010738602e-07,4.5013255555555353e-07,4.5013255555555353e-07,4.716530621629574e-06,2.126279616653133e-06,1.3443378505187036e-06,3.256965168684846e-07,0.0070324205286062735
59.45,0.0021248984635257743,0.0004908503358126663,0.00023817695278598655,0.00015138353318611933,0.0001147293493779089,6.455298494187306e-05,4.236869803715498e-05,2.50297813749194e-06,1.9266557903079867e-06,2.7723782501519705e-05,1.5193949903682209e-05,9.940893074157693e-06,5.820669941177823e-07,4.4699877125819476e-07,4.4699877125819476e-07,4.705586888289129e-06,2.116749113890384e-06,1.3376591982006478e-06,3.2496698750123604e-07,0.0070132584532877
59.5,0.0021203164836089256,0.0004897005809941356,0.00023714833336173265,0.00015065635207129965,0.00011445965625815444,6.426499611248937e-05,4.215877935186954e-05,2.4863150418084265e-06,1.9132960371727705e-06,2.7658630794456086e-05,1.5125670049230903e-05,9.891294089666618e-06,5.78176366814296e-07,4.4388891672965623e-07,4.4388891672965623e-07,4.694668425431232e-06,2.1072440840504816e-06,1.330998654381661e-06,3.2423905205538346e-07,0.00699415869071284
59.550000000000004,0.002115744546755382,0.0004885531590137962,0.00023612468945238312,0.0001499330105359968,0.00011419047031293148,6.39784441632089e-05,4.195000428466639e-05,2.4697742470632047e-06,1.9000375465310488e-06,2.7593598723136914e-05,1.5057733497005838e-05,9.841967616295375e-06,5.743143856144927e-07,4.408026940448975e-07,4.408026940448975e-07,4.683771467058855e-06,2.0977637058705788e-06,1.3243555072410148e-06,3.235110277828266e-07,0.006975120981834307
59.6,0.0021111826337828483,0.0004874080693980093,0.00023510599486979296,0.00014921348673178968,0.000113921792009319,6.369332132233468e-05,4.174236612774846e-05,2.4533547760619397e-06,1.8868794877915537e-06,2.7528686453076827e-05,1.499013835741667e-05,9.792912019866845e-06,5.704807216498671e-07,4.377398095357532e-07,4.377398095357532e-07,4.672892212131607e-06,2.0883077873400528e-06,1.3177295658672483e-06,3.2278171621301874e-07,0.0069561450729884455
59.650000000000006,0.0021066307255236598,0.00048626531163128154,0.00023409222357213442,0.00014849775894182436,0.00011365362179894464,6.340961986241685e-05,4.153585821481299e-05,2.437055660030344e-06,1.873821037678267e-06,2.7463894144139644e-05,1.4922882745637425e-05,9.744125667417072e-06,5.666750533569301e-07,4.346999764294721e-07,4.346999764294721e-07,4.662026926414685e-06,2.0788767643399813e-06,1.3111211627022364e-06,3.220504284602433e-07,0.006937230716190698
59.7,0.0021020888028249283,0.0004851248851566599,0.00023308334966305253,0.00014778580557999236,0.00011338596011812109,6.312733209999759e-05,4.133047392078787e-05,2.4208759385365663e-06,1.8608613801617313e-06,2.7399221950234555e-05,1.4855964782165612e-05,9.6956069279665e-06,5.628970689649636e-07,4.316829173517747e-07,4.316829173517747e-07,4.65117204221285e-06,2.0694716823612666e-06,1.304531141945079e-06,3.2131687740012896e-07,0.006918377669067903
59.75,0.0020975568465486766,0.000483986789376122,0.00023207934739082338,0.00014707760519011275,0.00011311880738798124,6.284645039535689e-05,4.112620666156921e-05,2.404814659414301e-06,1.847999706391012e-06,2.7334670019055577e-05,1.4789382593533144e-05,9.647354173516725e-06,5.591464687795804e-07,4.286883666268791e-07,4.286883666268791e-07,4.6403242534931935e-06,2.060094160812982e-06,1.297960832581893e-06,3.205810274974394e-07,0.0068995856945948736
59.800000000000004,0.0020930348375719798,0.00048285102365096494,0.00023108019114751867,0.00014637313644512036,0.00011285216401461272,6.256696715226008e-05,4.092304989376083e-05,2.3888708786866766e-06,1.8352352146263553e-06,2.727023849187338e-05,1.4723134313150443e-05,9.599365780246587e-06,5.554229672003854e-07,4.257160723125707e-07,4.257160723125707e-07,4.629480603985542e-06,2.050746340132514e-06,1.2914120054844616e-06,3.198429703772847e-07,0.006880854560764171
59.85,0.002088522756787104,0.0004817175873021925,0.00023008585546817508,0.00014567237814625922,0.00011258603038919166,6.228887481770674e-05,4.0720997114415425e-05,2.3730436604908844e-06,1.8225671101725152e-06,2.720592750338691e-05,1.4657218082261048e-05,9.55164012987566e-06,5.517262944182296e-07,4.227657979155821e-07,4.227657979155821e-07,4.618638565990841e-06,2.0414308127989486e-06,1.2848868151306117e-06,3.191028330990251e-07,0.006862184040203055
