Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(1),J_total_Tl_relativistic
43.150000000000006,0.004824301880947805,0.0007747306548965874,0.0030695422887022385,0.0022912071354006065,0.00019224477403871848,0.0008963456821015061,0.0007638538624875384,0.00024422409331062683,0.00019954182059542223,5.498511924916774e-05,0.000231809310264891,0.00020144366798399094,7.233202666159044e-05,5.908204664078272e-05,1.903022181911655e-06,1.6170989573193912e-06,1.1971122560216695e-05,4.366426662962169e-05,3.6723577560129755e-05,8.244569602423846e-06,6.45981380147834e-06,1.1299172717043628e-06,1.717094628265063e-06,0.03629013987095692
43.2,0.004818242777980463,0.0007746546637582427,0.003059024088433288,0.0022817220346519522,0.00019171923988354282,0.0008937371265992851,0.0007609007296780953,0.00024247726826893848,0.00019805143150769872,5.475056519878701e-05,0.00023118850349879917,0.00020069095083946348,7.1812541081801e-05,5.86383774200395e-05,1.8835260795595986e-06,1.6001819483480953e-06,1.1915084371355682e-05,4.355000853067815e-05,3.658755968113176e-05,8.185210230996142e-06,6.411175545809649e-06,1.1245665580487334e-06,1.712631323485618e-06,0.036173739577583415
43.25,0.004812187674740664,0.0007745821365697507,0.0030485405089849507,0.002272275491444564,0.00019120243580679873,0.0008911324590895788,0.0007579567096481243,0.00024074382357236156,0.0001965728982846108,5.451955804471274e-05,0.00023056801840467514,0.00019994020019357107,7.129702640596946e-05,5.819823897221843e-05,1.8642450707424105e-06,1.5834548337506104e-06,1.185987769189844e-05,4.343577783893602e-05,3.645187911211355e-05,8.126319918489042e-06,6.362940867155665e-06,1.1192811619821863e-06,1.708172468209174e-06,0.036057827008155234
43.300000000000004,0.004806136583273306,0.0007745129780599314,0.0030380914640767125,0.002262867369835607,0.00019069425193535665,0.0008885317154483925,0.000755021804261887,0.00023902365135659376,0.0001951061219367599,5.429205579043259e-05,0.00022994787030363042,0.00019919142181542995,7.0785451044171e-05,5.776160207109399e-05,1.8451766192707153e-06,1.5669153414076188e-06,1.1805492797103437e-05,4.3321577836962246e-05,3.631653757307865e-05,8.067898940105502e-06,6.3151107283668795e-06,1.1140561735801024e-06,1.703716538534234e-06,0.03594239973810104
43.35,0.004800089515562654,0.0007744470940431614,0.0030276768673620663,0.002253497534117966,0.0001901945794283443,0.0008859349310454728,0.0007520960149620225,0.00023731664465576687,0.00019365100432857255,5.4068016823267095e-05,0.0002293280743520493,0.00019844462131092793,7.027778366064849e-05,5.732843773611141e-05,1.8263182207797563e-06,1.550561228088263e-06,1.175192004668733e-05,4.32074117845732e-05,3.618153679701619e-05,8.009946156508866e-06,6.26768458647958e-06,1.1088881239376853e-06,1.699261677064004e-06,0.03582745534452129
43.400000000000006,0.004794046483532423,0.0007743843914106634,0.003017296632431734,0.0022441658488226057,0.00018970331046997842,0.0008833421407479104,0.0007491793427748215,0.00023562269739489284,0.00019220744817084355,5.384739991185335e-05,0.00022870864554237722,0.00019769980412448447,6.977399317183825e-05,5.6898717230368273e-05,1.8076674022079112e-06,1.5343902789497443e-06,1.1699149884326688e-05,4.309328290983694e-05,3.6046878497766e-05,7.95245884995304e-06,6.220660218815939e-06,1.1037751283769215e-06,1.6948066312209346e-06,0.03571299140548065
43.45,0.004788007499045887,0.0007743247781218424,0.0030069506728168847,0.0022348721787209124,0.00018922033826241665,0.0008807533789237448,0.0007462717883154668,0.00023394170438237528,0.000190775357013346,5.363016420363148e-05,0.0002280895987039189,0.0001969569755408014,6.927404874441012e-05,5.6472412058612137e-05,1.789221721284701e-06,1.5184003070458983e-06,1.1647172837448191e-05,4.297919439979579e-05,3.5912564336363106e-05,7.895432676374773e-06,6.1740336731711525e-06,1.0987169014671609e-06,1.6903512943617388e-06,0.03559900549985011
43.5,0.004781972573905962,0.0007742681631956718,0.002996638901992297,0.0022256163888269803,0.0001887455570186279,0.000878168679445561,0.0007433733517932238,0.00023227356130257846,0.0001893546352375018,5.341626922233323e-05,0.00022747094850364362,0.00019621614068660116,6.877791979331964e-05,5.6049493965252265e-05,1.7709787660352905e-06,1.502589152852958e-06,1.1595979517285318e-05,4.2865149391576614e-05,3.577859588825568e-05,7.838861734802214e-06,6.127799342626263e-06,1.0937146585215553e-06,1.6858965355177043e-06,0.03548549520743284
43.550000000000004,0.0047759417198553105,0.0007742144567021258,0.0029863612333795096,0.0022163983443998724,0.00018827886195528344,0.0008755880756940862,0.0007404840330165958,0.00023061816470845963,0.00018794518804911674,5.32056748654737e-05,0.00022685270944699889,0.0001954773045323551,6.828557597987424e-05,5.562993493238703e-05,1.7529361543079929e-06,1.486954683820115e-06,1.1545560619160692e-05,4.2751150964542216e-05,3.564497461375582e-05,7.78273874710697e-06,6.081950156614651e-06,1.0887709273808853e-06,1.6814434398758569e-06,0.03537245810947681
43.6,0.00476991494857644,0.0007741635697536618,0.0029761175803499408,0.0022072179109458466,0.00018782014928566854,0.0008730116005617814,0.0007376038313984372,0.00022897541201426165,0.00018654692147117844,5.299834140184637e-05,0.000226234895878732,0.00019474047189400084,6.779698720981255e-05,5.521370717784615e-05,1.735091533330075e-06,1.4714947939511245e-06,1.1495906922936374e-05,4.263720213407536e-05,3.551170183387895e-05,7.7270553337312e-06,6.036477872423511e-06,1.0838892920246284e-06,1.6769924527748079e-06,0.03525989178996713
43.650000000000006,0.00476389227169179,0.0007741154144967491,0.0029659078562279642,0.0021980749542205315,0.0001873693162126146,0.0008704392864564272,0.0007347327459610212,0.00022734520148826309,0.00018515974233671356,5.279422946902117e-05,0.00022561752198371773,0.00019400564743464764,6.731212363139625e-05,5.480078315324724e-05,1.717442579295638e-06,1.4562074034214664e-06,1.1447009293561738e-05,4.2523305847482356e-05,3.537877871337096e-05,7.671802364943285e-06,5.991373445522501e-06,1.0790740812766296e-06,1.672542983830782e-06,0.035147793838077784
43.7,0.004757873700763844,0.0007740699041034471,0.0029557319742939776,0.0021889693402310866,0.0001869262609214536,0.0008678711653047077,0.0007318707753410737,0.00022572743224559145,0.00018378355828170992,5.259330007084685e-05,0.0002250006017877943,0.00019327283566627191,6.683095563351614e-05,5.4391135542067995e-05,1.699986996987623e-06,1.4410904582335663e-06,1.1398858681640917e-05,4.240946498236346e-05,3.524620625223757e-05,7.616970362604363e-06,5.94662745279209e-06,1.0743300105570356e-06,1.6680937281296173e-06,0.03503616185180613
43.75,0.004751859247295214,0.0007740269527630303,0.0029455898477874208,0.0021799009352383063,0.00018649088257299362,0.0008653072685557851,0.0007290179177947584,0.0002241220042410919,0.00018241827773809617,5.239551457495693e-05,0.00022438414915860463,0.00019254204095140045,6.635345384381021e-05,5.39847372577322e-05,1.6827225194338488e-06,1.426141929910171e-06,1.1351446123938933e-05,4.229568234762952e-05,3.511398528650776e-05,7.562549924454546e-06,5.90223053967619e-06,1.0696617885755381e-06,1.6636435004681493e-06,0.03492499344232699
43.800000000000004,0.004745848922728745,0.0007739864756736621,0.0029354813899097783,0.0021708696057587042,0.00018606308129651757,0.0008627476271848718,0.0007261741712026267,0.00022252881826225677,0.000181063809926784,5.2200834710280165e-05,0.00022376817780644492,0.00019181326750478326,6.587958912679567e-05,5.358156144171095e-05,1.6656469075951126e-06,1.4113598152237562e-06,1.130476274374921e-05,4.218196068716348e-05,3.498211649832784e-05,7.508532141664623e-06,5.858173860631661e-06,1.0650737133103764e-06,1.659192063106677e-06,0.034814286238294904
