Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_total_Kr_relativistic
27.85,0.011538416613840724,0.0024430222715565294,0.001559638137792888,0.0027545521958757865,0.00044546773289548086,0.00031257112629628055,0.0005532539008123201,2.8767234512646692e-05,3.998464582190349e-05,5.494151981947446e-05,2.7052772987046663e-05,4.68098901275966e-05,0.019804478042338678
27.900000000000002,0.011493092730321583,0.002433254330427437,0.0015454233781367294,0.0027286020691207357,0.0004437379762529614,0.00030962833317265916,0.00054787145561432,2.836693439031341e-05,3.942183587122601e-05,5.4729494726092345e-05,2.679698844510835e-05,4.635259569721996e-05,0.019697278122176386
27.950000000000003,0.011447931017988312,0.0024235044542915783,0.0015313487084703385,0.00270291504832987,0.0004420097454603911,0.00030671541277376297,0.000542545261000636,2.7972696504650422e-05,3.88676265270354e-05,5.451761606727948e-05,2.654379525971663e-05,4.590006470942066e-05,0.01959077144738299
28.0,0.011402931124740636,0.0024137729508838866,0.0015174126724953397,0.0026774883243134936,0.00044028312949503836,0.0003038320475777019,0.00053727470131675,2.758442186639089e-05,3.832187631598225e-05,5.430589511540411e-05,2.629315745831061e-05,4.545222514989566e-05,0.01948495252672883
28.05,0.011358092696736979,0.0024040601220873046,0.0015036138294449398,0.002652319118692017,0.0004385582158447501,0.00030097792346219085,0.0005320591677317789,2.7202013216894143e-05,3.7784446253231765e-05,5.4094342885341194e-05,2.6045046294693443e-05,4.500902175025214e-05,0.019379815944400372
28.1,0.01131341537842658,0.002394366263990973,0.0014899507539206294,0.0026274046835608918,0.000436835090520571,0.0002981527296705275,0.0005268980581665112,2.6825374995871125e-05,3.7255199795817736e-05,5.388297028594804e-05,2.5799440701641746e-05,4.457041707110256e-05,0.01927535636110707
28.150000000000002,0.011268898812581337,0.002384691666948394,0.0014764220357304369,0.0026027423011589124,0.00043511383806946766,0.0002953561587778244,0.0005217907772220572,2.6454413309753116e-05,3.673400279692845e-05,5.367178825159925e-05,2.5556325680526188e-05,4.413638777135245e-05,0.019171568508298594
28.200000000000003,0.011224542640327404,0.002375036615635559,0.001463026279728742,0.002578329283539874,0.0004333945415871514,0.00029258790665749823,0.000516736736109112,2.6089035900690183e-05,3.62207234611047e-05,5.3460807816091566e-05,2.5315689071032117e-05,4.370691709567415e-05,0.019068447176929928
28.25,0.011180346501176549,0.002365401389109023,0.00144976210565763,0.00255416297224756,0.00043167728273099123,0.00028984767244801587,0.0005117353525778343,2.5729152116166733e-05,3.571523230033166e-05,5.325004010622974e-05,2.507751759168521e-05,4.328198565397704e-05,0.018965987203715992
28.3,0.011136310033057224,0.002355786260863903,0.0014366281479897738,0.002530240737994017,0.00042996214173300835,0.00028713515851989734,0.0005067860508483323,2.5374672879222574e-05,3.521740209100864e-05,5.3039496254149805e-05,2.4841793239404312e-05,4.2861563026696956e-05,0.01886418345849664
28.35,0.011092432872345438,0.0023461914988917995,0.001423623055772846,0.0025065599803411284,0.00042824919741294603,0.000284450070442978,0.0005018882615417654,2.5025510659269077e-05,3.472710783178195e-05,5.282918725006144e-05,2.460849103245574e-05,4.244560248838215e-05,0.01876303083601085
28.400000000000002,0.011048714653895338,0.0023366173657386096,0.001410745492475433,0.002483118127385413,0.0004265385271914056,0.0002817921169539272,0.0004970414216120505,2.468157944348904e-05,3.4244226702225256e-05,5.2619123774384736e-05,2.4377578709896556e-05,4.2034040276595973e-05,0.018662524254158767
28.450000000000003,0.011005155011069556,0.0023270641185622254,0.001397994135834454,0.0024599126354460598,0.0004248302071030421,0.0002791610099240261,0.000492244974278181,2.434279470880925e-05,3.3768638022351686e-05,5.2409316055339167e-05,2.414901846805752e-05,4.162679959305145e-05,0.01856265865906515
28.5,0.010961753575769307,0.0023175320091901046,0.001385367677704069,0.002436940988756158,0.00042312431180981206,0.00027655646432720485,0.0004874983689571513,2.400907339443336e-05,3.3300223212939875e-05,5.21997737927139e-05,2.3922770266970692e-05,4.122379825332763e-05,0.018463429035434194
28.55,0.010918509978464235,0.0023080212841766947,0.0013728648239060615,0.002414200699157092,0.0004214209146142662,0.0002739781982083363,0.00048280106119748804,2.3680333874921715e-05,3.283886575665433e-05,5.19905061719541e-05,2.369879582298281e-05,4.082495793911408e-05,0.018364830419289803
28.6,0.010875423848222026,0.002298532184860706,0.0013604842940816981,0.0023916893057960966,0.00041972008747288056,0.00027142593265179135,0.00047815251261338764,2.3356495933804644e-05,3.238445115994002e-05,5.178152196908248e-05,2.3477062226357533e-05,4.043021259814913e-05,0.018266857909585918
28.650000000000002,0.010832494812737757,0.00228906494742221,0.0013482248215450367,0.0023694043748269168,0.00041802190100941825,0.00026889939175024944,0.0004735521908194528,2.3037480737714668e-05,3.1936866915669446e-05,5.1572829722574325e-05,2.3257544227393732e-05,4.003951377815198e-05,0.018169506675492546
28.700000000000003,0.010789722498363007,0.00227961980293956,0.0013360851531376856,0.00234734349911357,0.0004163264245283164,0.0002663983025737679,0.0004689995693660296,2.272321081102433e-05,3.149600246652222e-05,5.136443792966921e-05,2.3040224589285127e-05,3.965283149940971e-05,0.01807277195731785
28.75,0.010747106530134732,0.002270196977446119,0.0013240640490849982,0.0023255042979371766,0.00041463372602809113,0.0002639223951391075,0.0004644941276751389,2.2413610010976814e-05,3.106174916907827e-05,5.115635521681568e-05,2.282509241410195e-05,3.927015044455672e-05,0.017976649060700893
28.8,0.010704646531803873,0.0022607966919867824,0.0013121602828536896,0.0023038844167058256,0.000412943872214755,0.00026147140237931253,0.0004600353509769972,2.2108603503297892e-05,3.063400025860786e-05,5.0948590439254916e-05,2.261213987605205e-05,3.8891462462388884e-05,0.017881133345460844
28.85,0.010662342125863755,0.002251419162674289,0.0013003726410108739,0.0022824815266674716,0.00041125692851524156,0.00025904506011354664,0.0004556227302471265,2.1808117738279597e-05,3.0212650814544754e-05,5.074115268197589e-05,2.2401358206965403e-05,3.851675732875165e-05,0.01778622021186282
28.900000000000002,0.010620192933578212,0.002242064600745306,0.0012886999230844979,0.002261293324625809,0.0004095729590908307,0.00025664310701717976,0.0004512557621440414,2.1512080427326525e-05,2.9797597726629985e-05,5.053405115912323e-05,2.2192733967684034e-05,3.814601414172342e-05,0.017691905087708362
28.950000000000003,0.010578198575009487,0.002232733212616279,0.001277140941425171,0.00224031753265912,0.00040789202685057036,0.00025426528459212693,0.0004469339489475146,2.1220420519957282e-05,2.9388739661716056e-05,5.032729503511955e-05,2.1986246559506785e-05,3.777919554645609e-05,0.017598183419423027
29.0,0.010536358669045896,0.002223425199939039,0.0012656945210693766,0.00221955189784206,0.0004062141934646897,0.00025191133713743706,0.0004426567984974124,2.0933068181253362e-05,2.8985977031221093e-05,5.0120893211576745e-05,2.178186760696805e-05,3.7416246244105844e-05,0.01750505066927104
29.05,0.010494672833429228,0.0022141407596561547,0.0012543594996040502,0.0021989941919703564,0.0004045395193779991,0.00024958101172012945,0.0004384238241330957,2.0649954769747413e-05,2.8589211959222008e-05,4.99148541340984e-05,2.1579562364824922e-05,3.705709614075508e-05,0.017412502319259664
29.1,0.010453140684781948,0.0022048800840560275,0.001243134727032526,0.0021786422112884045,0.0004028680638232735,0.00024727405814627904,0.000434234544633386,2.0371012815742474e-05,2.8198348251174538e-05,4.9709185669553565e-05,2.1379292792642385e-05,3.670166732416941e-05,0.017320533880615125
29.150000000000002,0.010411761838634116,0.002195643360827712,0.0012320190656418238,0.002158493776219717,0.00040119988483461365,0.00024499022893234617,0.00043008848415708635,2.009617600005204e-05,2.781329136324549e-05,4.950389508794776e-05,2.1181021527201787e-05,3.634988311244162e-05,0.017229140906338303
29.200000000000003,0.010370535909450104,0.0021864307731154606,0.001221011389871278,0.00213854673110022,0.00039953503926078263,0.0002427292792767522,0.0004259851721840592,1.9825379133150646e-05,2.7433948372241768e-05,4.929898915753535e-05,2.098471576575123e-05,3.600167692437292e-05,0.017138319003611707
29.25,0.010329462510655064,0.002177242499572984,0.001210110586182495,0.0021187989439143606,0.00039787358277851385,0.00024049096703169972,0.00042192414345685627,1.955855813472374e-05,2.7060227946119078e-05,4.9094474333558584e-05,2.079035010157238e-05,3.565699878602358e-05,0.017048063842893972
29.3,0.010288541254661148,0.002168078714417414,0.0011993155529306228,0.002099248306033997,0.0003962155699057859,0.00023827505267523514,0.0004179049379228964,1.9295650013605598e-05,2.6692040315053455e-05,4.889035699701091e-05,2.0597907616551695e-05,3.5315817885439906e-05,0.016958371161374764
29.35,0.010247771752893526,0.002158939587482975,0.0011886252002369332,0.0020798927319600666,0.0003945610540150628,0.00023608129928355607,0.0004139271006771941,1.9036592848095175e-05,2.632929724306003e-05,4.868664368616604e-05,2.040737896547932e-05,3.4978120565298206e-05,0.01686923675985741
29.400000000000002,0.010207153615816143,0.0021498252842743412,0.0011780384498626922,0.002060730159066979,0.0003929100873464935,0.0002339094725035592,0.00040999018190563,1.8781325766640174e-05,2.597191200014471e-05,4.8483341263830064e-05,2.0218759676575506e-05,3.464390425774354e-05,0.01678065649374077
29.450000000000003,0.010166686452957251,0.002140735966019687,0.0011675542350843184,0.0020417585473497288,0.00039126272102106975,0.00023175934052563073,0.0004060937368287663,1.8529788928881796e-05,2.561979933497763e-05,4.828045697749793e-05,2.0032046323017224e-05,3.4313168844043823e-05,0.01669262626019487
29.5,0.010126369872934719,0.002131671789723416,0.0011571715005698146,0.002022975879173698,0.00038961900505373733,0.00022963067405667772,0.0004022373256462027,1.8281923507053707e-05,2.5272875448079316e-05,4.8077998394533375e-05,1.9847232488030026e-05,3.3985907529262664e-05,0.016605141984525222
29.55,0.010086203483481096,0.002122632908218565,0.0011468892022564574,0.0020043801590271183,0.0003879789883664573,0.00022752324629339896,0.0003984205134814693,1.8037671667729915e-05,2.4931057965512367e-05,4.787597322424366e-05,1.9664305488790504e-05,3.366209941844051e-05,0.01651819960888928
29.6,0.010046186891468469,0.0021136194702188853,0.0011367063072297483,0.0019859694132761843,0.0003863427188012157,0.00022543683289579669,0.0003946428703274575,1.7796976553917267e-05,2.4594265913073044e-05,4.767438906620149e-05,1.9483244634913692e-05,3.334170555116529e-05,0.016431795085937024
29.650000000000002,0.010006319702933066,0.0021046316203705787,0.0011266217936035969,0.0019677416899227694,0.00038471024313297585,0.00022337121196092541,0.00039090397099238085,1.7559782267487707e-05,2.4262419690976368e-05,4.7473253142783676e-05,1.9304021425839168e-05,3.3024669309880415e-05,0.01634592437875326
29.700000000000003,0.009966601523099652,0.0020956694993037052,0.0011166346504017388,0.0019496950583647416,0.00038308160708257227,0.0002213261639968788,0.00038720339504626537,1.7326033851945474e-05,2.393544104902805e-05,4.7272572079097206e-05,1.912660163106473e-05,3.271092107571089e-05,0.016260583466982403
29.75,0.00992703195640569,0.0020867332436832393,0.0011067438774403746,0.0019318276091588463,0.00038145685532954185,0.0002193014718970132,0.0003835407267679657,1.70956772755232e-05,2.3613253062274538e-05,4.707235178380823e-05,1.8950948758365196e-05,3.240038601577962e-05,0.016175768357578422
29.8,0.009887610606525269,0.0020778229862597783,0.0010969484852120135,0.0019141374537861241,0.00037983603152488994,0.0002172969209144056,0.00037991555509270133,1.686865941459975e-05,2.3295780107120564e-05,4.687259746192357e-05,1.8777028098483375e-05,3.2092993175015133e-05,0.016091475097572326
29.85,0.009848337076392835,0.002068938855919906,0.0010872474947705233,0.0018966227244198632,0.00037821917830378954,0.0002153122986365476,0.00037632747356011325,1.6644928037432165e-05,2.298294783790228e-05,4.6673313760386655e-05,1.8604810409584844e-05,3.178868376641099e-05,0.01600769978581529
29.900000000000002,0.009809210968226666,0.0020600809777361908,0.001077639937617362,0.0018792815736960332,0.0003766063372982092,0.00021334739496027113,0.000372776080262833,1.6424431788193085e-05,2.2674683163902863e-05,4.6474505016407534e-05,1.8434274395707677e-05,3.148741675915967e-05,0.015924438580920942
29.950000000000003,0.009770231883552147,0.00205124947301683,0.0010681248555889909,0.001862112174486198,0.000374997549149469,0.00021140200206690754,0.00036926097779556446,1.6207120171305672e-05,2.2370914226798057e-05,4.627617555396586e-05,1.8265407416178768e-05,3.1189170499079674e-05,0.01584168770352343
30.0,0.009731399423224818,0.002042444459354929,0.0010587013007454546,0.0018451127196728778,0.00037339285352072237,0.00020947591439767835,0.00036578177320467414,1.5992943536068702e-05,2.2071570378520313e-05,4.6078329961664344e-05,1.8098204270191946e-05,3.089394001006665e-05,0.015759443432277667
30.05,0.009692713187453189,0.002033666050677415,0.001049368335260116,0.001828281421927328,0.0003717922891093609,0.00020756892862931655,0.0003623380779382876,1.5781853061565533e-05,2.1776582159532125e-05,4.588097328802083e-05,1.7932664338303634e-05,3.060173060747254e-05,0.015677702094449908
30.1,0.009654172775821365,0.0020249143572935824,0.0010401250313105432,0.001811616513489735,0.0003701958936593427,0.0002056808436499198,0.0003589295077968923,1.5573800741852577e-05,2.1485881277502076e-05,4.56841111078426e-05,1.776878773140473e-05,3.031254928118653e-05,0.01559646005316117
30.150000000000002,0.009615777787311427,0.002016189485943266,0.001030970470970527,0.001795116245951776,0.0003686037039734405,0.00020381146053503264,0.00035555568288444205,1.536873937142368e-05,2.119940058637885e-05,4.548774944166829e-05,1.760657131560482e-05,3.0026395793517596e-05,0.015515713694078505
30.200000000000003,0.009577527820325608,0.002007491539844639,0.0010219037461032291,0.001778778890041543,0.0003670157559254099,0.00020196058252395935,0.00035221622755996434,1.5166622530948332e-05,2.0917074065860693e-05,4.52918945431e-05,1.7446005501171715e-05,2.9743255479641152e-05,0.015435459414445076
30.25,0.009539422472708255,0.0019988206187416383,0.0010129239582554433,0.001762602735410798,0.0003654320844720761,0.00020012801499630654,0.00034891077038966885,1.4967404573281624e-05,2.0638836801258102e-05,4.509655259886868e-05,1.72870725039287e-05,2.946309533421959e-05,0.015355693616785746
30.3,0.009501461341767554,0.001990176818951003,0.001004030218552963,0.0017465860904245334,0.0003638527236653378,0.0001983135654487546,0.0003456389440995551,1.4771040609743664e-05,2.0364624963746952e-05,4.490172940696066e-05,1.712974645326225e-05,2.9185864218501835e-05,0.015276412708561915
30.35,0.009463644024297085,0.001981560233408945,0.0009952216475970484,0.0017307272819528318,0.0003622777066640882,0.00019651704347205937,0.00034240038552852087,1.4577486496665374e-05,2.0094375791008027e-05,4.470743010442195e-05,1.697399531097503e-05,2.8911497105945676e-05,0.015197613107729595
30.400000000000002,0.009425970116597127,0.0019729709517174268,0.0009864973753619735,0.0017150246551649797,0.00036070706574605084,0.0001947382607282815,0.000339194735581966,1.4386698822195795e-05,1.9828027568245894e-05,4.451365900698087e-05,1.681978417167395e-05,2.8639922408068e-05,0.01511929125287497
30.450000000000003,0.00938843921449576,0.00196440906019006,0.0009778565410936528,0.0016994765733258292,0.0003591408323195302,0.00019297703092824436,0.0003360216391858928,1.4198634893365098e-05,1.9565519609578292e-05,4.432041959928582e-05,1.6667079222197126e-05,2.8371070772199414e-05,0.015041443615635598
30.5,0.009351050913369774,0.001955874641897618,0.0009692982932093327,0.0016840814175943823,0.0003575790369350759,0.00019123316980921938,0.00033288074524149934,1.4013252723395916e-05,1.930679223978464e-05,4.412771468231359e-05,1.6515851504271414e-05,2.8104883449112243e-05,0.014964066712655778
30.55,0.009313804808165337,0.0019473677767131636,0.0009608217891983369,0.0016688375868245669,0.00035602170929705825,0.00018950649511283735,0.00032977170658026275,1.383051101925496e-05,1.9051786776401134e-05,4.3935546650335694e-05,1.6366079675760885e-05,2.7841318443800927e-05,0.014887157114457119
30.6,0.009276700493418494,0.0019388885413567866,0.0009524261955238623,0.001653743497368202,0.000354468878275157,0.0001877968265632262,0.0003266941799195114,1.3650369169437119e-05,1.8800445512150127e-05,4.3743917841164716e-05,1.621775118710967e-05,2.758035315439737e-05,0.0148107114492895
30.650000000000002,0.009239737563275426,0.0019304370094399563,0.0009441106875258066,0.0016387975828801077,0.0003529205719157585,0.000186103985845372,0.0003236478258184789,1.3472787231974405e-05,1.8552711697692026e-05,4.3552830886485705e-05,1.607086163114982e-05,2.7321982962037996e-05,0.014734726401110248
30.700000000000003,0.009202915611512522,0.0019220132515094823,0.0009358744493246246,0.0016239982941253543,0.0003513768174532628,0.00018442779658370316,0.0003206323086348388,1.3297725922663897e-05,1.8308529524690807e-05,4.3362288987626156e-05,1.5925412412581916e-05,2.706621609518242e-05,0.014659198702086533
30.75,0.009166234231556238,0.0019136173350910873,0.0009277166737262011,0.0016093440987886237,0.00034983764132129856,0.00018276808432089647,0.0003176472964817153,1.3125146603510063e-05,1.8067844109186366e-05,4.3172296056537764e-05,1.5781407236148452e-05,2.6813065873857624e-05,0.014584125121165303
30.8,0.00912969301650275,0.0019052493247325869,0.0009196365621277294,0.0015948334812856586,0.0003483030691638448,0.00018112467649690215,0.00031469246118516443,1.2955011271378442e-05,1.783060147526979e-05,4.298285668911351e-05,1.5638848156052866e-05,2.656254197888194e-05,0.014509502451065335
30.85,0.009093291559137424,0.0018969092820466848,0.0009116333244245913,0.0015804649425767904,0.0003467731258462594,0.00017949740242818906,0.00031176747824212495,1.278728254685913e-05,1.759674853905993e-05,4.279397597259818e-05,1.5497732013164325e-05,2.6314642576091616e-05,0.01443532749634984
30.900000000000002,0.009057029451954055,0.001888597265753371,0.0009037061789182208,0.0015662369999825086,0.0003452478354662123,0.00017788609328720558,0.0003088720267788313,1.2621923663338731e-05,1.736623309298025e-05,4.260565916359769e-05,1.5358047995549447e-05,2.6069348921772362e-05,0.014361597064977645
30.950000000000003,0.009020906287173934,0.0018803133317219323,0.0008958543522249495,0.0015521481870010621,0.00034372722136452366,0.0001762905820820569,0.0003060057895096872,1.2458898456279733e-05,1.7139003790335253e-05,4.241791130082601e-05,1.521977681517734e-05,2.582662353591185e-05,0.014288307964976677
31.0,0.008984921656764696,0.0018720575330125715,0.0008880770791858198,0.0015381970531280706,0.0003422113061359062,0.00017471070363639653,0.00030316845269659655,1.2298171352705327e-05,1.6915010130184306e-05,4.223073683143989e-05,1.5082891654596607e-05,2.5586412279063193e-05,0.01421545700680805
31.05,0.008949075152458973,0.0018638299199176347,0.0008803736027773573,0.0015243821636781172,0.0003407001116396109,0.0001731462945695304,0.0003003597061087458,1.2139707360886362e-05,1.6694202442508347e-05,4.204413932842623e-05,1.4947360674791138e-05,2.534864986868304e-05,0.014143041010825266
31.1,0.00891336636577287,0.001855630540002452,0.0008727431740232979,0.00151070209960832,0.00033919365900997734,0.00017159719327673346,0.0002975792429828392,1.1983472060225897e-05,1.6476531873662825e-05,4.185812135915997e-05,1.4813150563072633e-05,2.511326768451412e-05,0.014071056818217126
31.150000000000002,0.008877794888024215,0.0018474594381457838,0.0008651850519072516,0.00149715545734384,0.00033769196866688666,0.00017006323990977578,0.00029482675998377875,1.1829431591334961e-05,1.6261950372107236e-05,4.1672684535382666e-05,1.4680230398394436e-05,2.488020227243386e-05,0.013999501303151187
31.200000000000003,0.008842360310350638,0.001839316656579879,0.0008576985032863014,0.0014837408486053224,0.0003361950603261185,0.00016854427635765764,0.00029210195716578875,1.1677552646292605e-05,1.6050410674400428e-05,4.1487829738497214e-05,1.4548575057718507e-05,2.4649402841414205e-05,0.013928371383630029
31.25,0.008807062223727452,0.0018312022349301457,0.000850282802805525,0.0014704569002382453,0.00033470295300961175,0.00016704014622755245,0.0002894045379339812,1.1527802459082747e-05,1.584186629145007e-05,4.130355747858647e-05,1.4418167487868684e-05,2.4420836271795336e-05,0.013857664028861297
31.3,0.008771900218985326,0.0018231162102544305,0.0008429372328134292,0.0014573022540441507,0.00033321566505562866,0.00016555069482595454,0.0002867342090063565,1.1380148796200746e-05,1.5636271495005284e-05,4.111986831809693e-05,1.4288999399352684e-05,2.4194488662810482e-05,0.013787376261656738
31.35,0.008736873886827791,0.001815058617081915,0.0008356610832782937,0.0014442755666137556,0.0003317332141288243,0.00016407576914003236,0.000284090680376239,1.1234559947423968e-05,1.5433581304383606e-05,4.09367632771919e-05,1.4161070254395313e-05,2.397036313955497e-05,0.0137175051553698
31.400000000000002,0.008701982817848541,0.0018070294874516207,0.0008284536517054064,0.0014313755091619005,0.000330255617230219,0.00016261521781918257,0.00028147366527513866,1.1091004716741864e-05,1.5233751473425678e-05,4.0754244140173847e-05,1.403438475858231e-05,2.3748474378658215e-05,0.01364804782595959
31.450000000000003,0.008667226602548551,0.0017990288509505312,0.0008213142430551898,0.0014186007673643352,0.00032878289070707636,0.00016116889115678508,0.00027888288013603777,1.0949452413443281e-05,1.5036738477674622e-05,4.057231360070052e-05,1.3908949357927249e-05,2.352884095255096e-05,0.013579001420720804
31.5,0.008632604831353004,0.0017910567347513286,0.0008142421696622048,0.0014059500411963128,0.00032731505026268535,0.00015973664107215584,0.00027631804455709527,1.0809872843360258e-05,1.4842499501779648e-05,4.039097521427e-05,1.3784768433137133e-05,2.331147700711563e-05,0.01351036310585445
31.55,0.008598117094628028,0.0017831131636497452,0.0008072367511550236,0.0013934220447729742,0.0003258521109660468,0.00015831832109269517,0.00027377888126576367,1.067223630026878e-05,1.4650992427125553e-05,4.021023316371037e-05,1.3661840933573258e-05,2.3096384896218213e-05,0.013442130055251173
31.6,0.008563762982697266,0.0017751981601015364,0.0008002973143769678,0.0013810155061915125,0.0003243940872614659,0.00015691378633623046,0.0002712651160833151,1.0536513557447887e-05,1.4462175819691105e-05,4.003009187996715e-05,1.354015809759939e-05,2.288355018444477e-05,0.013374299442587445
31.650000000000002,0.008529542085858242,0.0017673117442590686,0.0007934231933076952,0.0013687291673750855,0.00032294099297804784,0.000155522893493549,0.000268776477889767,1.0402675859397947e-05,1.427600891813856e-05,3.9850555589213605e-05,1.3419702686675602e-05,2.2672939947883744e-05,0.013306868438162762
31.700000000000003,0.008495453994398546,0.0017594539340075295,0.0007866137289856335,0.001356561783918468,0.0003214928413390987,0.00015414550081112018,0.00026631269858920536,1.0270694913718437e-05,1.4092451622135537e-05,3.967162787257706e-05,1.3300449864170758e-05,2.246450465471891e-05,0.01323983421097692
31.75,0.008461498298611859,0.0017516247450007595,0.0007798682694312495,0.0013445121249354222,0.0003200496449714308,0.00015278146807400404,0.00026387351307549813,1.0140542883143938e-05,1.3911464480907822e-05,3.9493311323543465e-05,1.3182369535587607e-05,2.2258183223199558e-05,0.013173193935546605
31.8,0.008427674588813758,0.0017438241906967038,0.0007731861695711442,0.0013325789729077648,0.0003186114159145715,0.00015143065658894378,0.00026145865919839374,1.0012192377735343e-05,1.3733008682018804e-05,3.931560737054823e-05,1.3065429694735417e-05,2.20539102655287e-05,0.013106944802081846
31.85,0.008393982455357387,0.0017360522823924955,0.0007665667911629707,0.0013207611235361244,0.00031717816562987737,0.00015009292916764132,0.0002590678777300017,9.885616447221747e-06,1.3557046040368657e-05,3.913851630171277e-05,1.2949600139833348e-05,2.1851624138239556e-05,0.013041084028043872
31.900000000000002,0.008360421488648915,0.0017283090292591575,0.0007600095027211605,0.0013090573855923553,0.0003157499050095514,0.0001487681501102119,0.0002567009123316479,9.760788573486867e-06,1.3383538987403642e-05,3.8962037490934155e-05,1.283485586464764e-05,2.1651274294917834e-05,0.01297560886888439
31.950000000000003,0.008326991279162836,0.0017205944383759367,0.0007535136794434523,0.001297466580773602,0.0003143266443855645,0.00014745618518881748,0.0002543575095211021,9.63768266319336e-06,1.3212450560525163e-05,3.878616978668143e-05,1.2721179499206647e-05,2.1452826588416645e-05,0.012910516625949336
32.0,0.008293691417457083,0.0017129085147642672,0.0007470787031382178,0.0012859875435579926,0.00031290839353848173,0.00014615690163147615,0.00025203741864017384,9.51627304053822e-06,1.304374439268778e-05,3.86109119939539e-05,1.2608562356696473e-05,2.1256265563474485e-05,0.012845804650075043
32.050000000000004,0.008260521494187966,0.0017052512614213614,0.00074070396215257,0.0012746191210619413,0.0003114951617061919,0.00014487016810604578,0.000249740391822671,9.396534440133134e-06,1.2877384702176621e-05,3.843626336164195e-05,1.2497003903578221e-05,2.106159334357063e-05,0.012781470340209851
32.1,0.00822748110012496,0.0016976226793534433,0.0007343888513012583,0.0012633601728990569,0.0003100869575925441,0.0001435958547043817,0.0002474661839627217,9.278442000005271e-06,1.2713336282557165e-05,3.826222398538807e-05,1.2386509761128093e-05,2.0868825344834388e-05,0.01271751113731228
32.15,0.00819456982616528,0.0016900227676086036,0.0007281327717963229,0.00125220957104061,0.00030868378937588673,0.00014233383292666305,0.0002452145526834482,9.161971254715212e-06,1.2551564492792519e-05,3.8088795050433866e-05,1.2277088614765377e-05,2.0677983628874537e-05,0.012653924514638395
32.2,0.008161787263348314,0.0016824515233093023,0.0007219351311775204,0.001241166199677578,0.0003072856647175147,0.00014108397566589008,0.00024298525830599774,9.047098128591338e-06,1.239203524752748e-05,3.7915978867311615e-05,1.2168748603018341e-05,2.048908912876497e-05,0.01259070796617733
32.25,0.008129133002869894,0.0016749089416845096,0.0007157953432435056,0.0012302289550842334,0.0003058925907700232,0.00013984615719254877,0.00024077806381892123,8.933798929081173e-06,1.2234715007540654e-05,3.7743778690478825e-05,1.206149384544102e-05,2.030215417145923e-05,0.012527858995307634
32.300000000000004,0.008096606636096354,0.0016673950161014781,0.0007097128279837504,0.0012193967454832437,0.0003045045741855668,0.00013862025313943896,0.00023859273484789402,8.822050340221406e-06,1.2079570770368085e-05,3.7572198349344916e-05,1.1955321734151963e-05,2.0117176643878226e-05,0.012465375105675691
32.35,0.008064207754578483,0.0016599097380971726,0.0007036870115112161,0.0012086684909123077,0.00030312162112402976,0.00013740614048666865,0.00023642903962578152,8.711829416229464e-06,1.1926570061103427e-05,3.740124175544014e-05,1.1850221466105081e-05,1.9934136828695736e-05,0.012403253795863232
32.4,0.008031935950065246,0.0016524530974093299,0.0006977173259957448,0.0011980431230922623,0.0003017437372611023,0.00013620369754680702,0.00023428674896303593,8.60311357521838e-06,1.1775680923378217e-05,3.7230912372494125e-05,1.1746174062791454e-05,1.9752997436770995e-05,0.012341492558704184
32.45,0.007999790814517384,0.0016450250820071765,0.0006918032095981839,0.0011875195852966841,0.00030037092779626874,0.0001350128039501987,0.0002321656362184271,8.495880593036569e-06,1.162687191052529e-05,3.70612127437746e-05,1.1643153855451432e-05,1.9573706784795082e-05,0.012280088885271906
32.5,0.00796777194012085,0.001637625678121795,0.0006859441064052276,0.0011770968322229551,0.00029900319746070604,0.0001338333406304352,0.0002300654772700997,8.390108597231913e-06,1.1480112076924922e-05,3.6892144161834175e-05,1.1541131156711084e-05,1.9396204515680963e-05,0.012219040272740452
32.550000000000004,0.007935878919300036,0.0016302548702761314,0.0006801394663649587,0.0011667738298647597,0.00029764055052509134,0.00013266518980998012,0.00022798605048694908,8.285776061137588e-06,1.133537096953009e-05,3.672370654147977e-05,1.1440075638328558e-05,1.9220428829572904e-05,0.012158344234667957
32.6,0.007904111344730912,0.0016229126413146724,0.0006743887452231067,0.0011565495553860353,0.0002962829908073244,0.00013150823498595,0.00022592713670031858,8.182861798075445e-06,1.1192618619564256e-05,3.655589852161687e-05,1.1339959821272864e-05,1.9046323952745228e-05,0.012097998311861596
32.65,0.007872468809353925,0.001615598972432763,0.0006686914044599873,0.0011464229969963189,0.00029493052168015925,0.00013036236091604442,0.00022388851917600516,8.081344955670092e-06,1.1051825534381146e-05,3.638871778178439e-05,1.124076207438865e-05,1.887384655341223e-05,0.012038000081914836
32.7,0.00784095090638679,0.0016083138432055918,0.0006630469112281382,0.0011363931538275068,0.0002935831460787501,0.00012922745360462707,0.00022186998358657674,7.981205010266464e-06,1.091296268947484e-05,3.62221615216221e-05,1.1142468610305817e-05,1.870297001344419e-05,0.011978347165763093
