Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(1),J_5s1/2(2),J_total_Y_relativistic
39.85,0.005281544985457993,0.0010580011659657577,0.0003382826214709329,0.000548923205504168,0.00020106691354164027,6.904479895753076e-05,0.00011253272787305775,3.5865288869113505e-06,4.7545385187229826e-06,3.137993939585807e-05,9.03582906199834e-06,1.4665904914693286e-05,4.443154468088194e-08,2.5339273164472838e-06,0.007675397518410392
39.900000000000006,0.005262238596206816,0.0010535463361429792,0.00033584867648041343,0.0005447901584042197,0.00020020181932939378,6.853350482487699e-05,0.00011166163643544434,3.5493064046694656e-06,4.704255423356529e-06,3.1244444733170654e-05,8.968572473811538e-06,1.4551816085882092e-05,4.3972606088659845e-08,2.5230155553192556e-06,0.007642406111106442
39.95,0.005243004696031269,0.00104911000126969,0.00033343416327697865,0.000540691320131983,0.0001993403488759773,6.802641737124888e-05,0.0001107979695774804,3.512507960306584e-06,4.654553565082689e-06,3.110951404219289e-05,8.901881902306572e-06,1.44387257053984e-05,4.352182105976558e-08,2.5121693236093204e-06,0.0076095777908545825
40.0,0.005223843033573187,0.001044692103748802,0.0003310389131764166,0.0005366263844524363,0.00019848249170471637,6.752349895450663e-05,0.00010994165881234966,3.476128309269887e-06,4.605425671502907e-06,3.0975147151796506e-05,8.835755253430474e-06,1.4326631017863572e-05,4.3078405993970595e-08,2.501384415784522e-06,0.007576911634648058
40.050000000000004,0.005204753358051368,0.0010402925858521196,0.00032866275905963884,0.0005325950480525485,0.0001976282372899737,6.702471229201877e-05,0.00010909263632610545,3.44016227670038e-06,4.556864567755635e-06,3.084134411756014e-05,8.770189276272868e-06,1.4215526797132636e-05,4.264143297282821e-08,2.490655641416692e-06,0.007544406721033583
40.1,0.005185735419263463,0.0010359113897259972,0.0003263055353574137,0.0005285970105119915,0.00019677757505868408,6.653002045705237e-05,0.00010825083497071624,3.4046047564225164e-06,4.508863175086608e-06,3.070810507428894e-05,8.705179400544612e-06,1.4105404996241775e-05,4.220981124783854e-08,2.4799764531343864e-06,0.0075120621290122825
40.150000000000006,0.005166788967587796,0.0010315484573969024,0.00032396707803525055,0.0005246319742741499,0.0001959304943918651,6.603938687520079e-05,0.00010741618825718584,3.3694507099518625e-06,4.461414509445193e-06,3.0575430078387276e-05,8.640719698136348e-06,1.3996254661643823e-05,4.178234046300155e-08,2.4693391912972867e-06,0.007479876938007674
40.2,0.005147913753985186,0.00102720373077691,0.00032164722457844063,0.00052069964461744,0.00019508698462610715,6.555277532085024e-05,0.00010658863034875047,3.334695165522124e-06,4.41451168010897e-06,3.044331895430835e-05,8.576802971777342e-06,1.3888062118055076e-05,4.1357861934848695e-08,2.458736205437959e-06,0.007447850229210828
40.25,0.005129109530000689,0.0010228771516691032,0.00031934581397724396,0.0005167997296269172,0.0001942470350550392,6.507014991368289e-05,0.00010576809605414841,3.3003332171323257e-06,4.368147888337918e-06,3.0311771159040116e-05,8.513420962318108e-06,1.3780811405773319e-05,4.093545274763859e-08,2.4481613891152695e-06,0.007415981087771287
40.300000000000004,0.005110376047765316,0.0010185686617729022,0.00031706268671222854,0.0005129319401661839,0.00019341063493077384,6.459147511521764e-05,0.00010495452082096466,3.266360023614806e-06,4.3223164260593255e-06,3.0180785677059157e-05,8.450564655602544e-06,1.3674484929921368e-05,4.05145657741954e-08,2.437611277941183e-06,0.00738426860483956
40.35,0.0050917130599977215,0.0010142782026893124,0.0003147976847397572,0.0005090959898495872,0.00019257777346533056,6.411671572538772e-05,0.00010414784072904844,3.2327708077240415e-06,4.2770106745835365e-06,3.0050360955531112e-05,8.388224661194225e-06,1.3569064262661932e-05,4.009504919127644e-08,2.42708512361422e-06,0.007352711878730644
40.400000000000006,0.005073120320005822,0.0010100057159260884,0.00031255065147761733,0.0005052915950146992,0.00019174843983203648,6.364583687915401e-05,0.00010334799248400185,3.199560855245797e-06,4.2322241033498125e-06,2.99204948859994e-05,8.32639162909558e-06,1.3464531026521955e-05,3.9677057942393664e-08,2.4165840665827518e-06,0.007321310015244157
40.45,0.005054597581688407,0.0010057511429028302,0.00031032143179079985,0.000501518474695092,0.00019092262316690791,6.317880404315524e-05,0.00010255491341074187,3.1667255141257167e-06,4.187950268700958e-06,2.9791184834702705e-05,8.26505666751507e-06,1.3360867780519708e-05,3.92609375920459e-08,2.406110133852449e-06,0.007290062127834942
40.5,0.005036144599536682,0.0010015144249559923,0.0003081098719774168,0.0004977763505933838,0.0001901003125700092,6.27155830123929e-05,0.00010176854144713118,3.1342601936157435e-06,4.144182812684218e-06,2.9662427719358417e-05,8.204211724893678e-06,1.3258058831193553e-05,3.8847165350473607e-08,2.3956658149926045e-06,0.007258967338355098
40.550000000000004,0.00501776112863579,0.0009972955033438233,0.00030591581975476377,0.0004940649470545716,0.00018928149710679238,6.225613990695192e-05,0.00010098881513768023,3.102160363436599e-06,4.100915461875641e-06,2.9534220126128445e-05,8.143849902732815e-06,1.3156090897721552e-05,3.8436369623299884e-08,2.385254402893818e-06,0.007228024778464786
40.6,0.004999446924666301,0.0009930943192512313,0.0003037391242455224,0.0004903839910396391,0.0001884661658094167,6.180044116875608e-05,0.00010021567362731807,3.070421552954126e-06,4.058142026224463e-06,2.9406558456903794e-05,8.083965671951295e-06,1.3054953573409407e-05,3.80293711640241e-08,2.374880586150162e-06,0.007197233591046942
40.650000000000006,0.004981201743905631,0.0009889108137945686,0.0003015796359640988,0.0004867332120994318,0.00018765430767804696,6.134845355835718e-05,9.944905665523034e-05,3.039039350367186e-06,4.01585639791384e-06,2.9279439094319697e-05,8.024554973997769e-06,1.295463954377046e-05,3.762716033338358e-08,2.364550508821845e-06,0.00716659293068489
40.7,0.004963025343229464,0.000984744928026352,0.00029943720680310367,0.0004831123423488113,0.00018684591168213397,6.090014415175891e-05,9.868890454876587e-05,3.008009401905022e-06,3.974052550234581e-06,2.9152858570280702e-05,7.96561519802469e-06,1.2855144542698451e-05,3.723076854304831e-08,2.354270887925405e-06,0.007136101962710003
40.75,0.004944917480113101,0.000980596602939902,0.0002973116900199644,0.00047952111644106833,0.00018604096676167386,6.0455480337273215e-05,9.793515821740778e-05,2.9773274110319843e-06,3.932724536468569e-06,2.9026813723373578e-05,7.907145036219794e-06,1.2756467051022585e-05,3.684107356091537e-08,2.344047510189476e-06,0.007105759861172259
40.800000000000004,0.004926877912632793,0.0009764657794739161,0.0002952029402236744,0.0004759592715426061,0.0001852394618284493,6.001442981241023e-05,9.718775914681078e-05,2.9469891376581562e-06,3.891866488779469e-06,2.8901301831412918e-05,7.849144229953656e-06,1.2658607764066382e-05,3.645863454989564e-08,2.333883946763523e-06,0.007075565806693843
40.85,0.004908906399467037,0.0009723523985169716,0.00029311081336167566,0.0004724265473078851,0.00018444138576725173,5.9576960580800686e-05,9.644664939290252e-05,2.9169903973548005e-06,3.851472617109028e-06,2.877632070742136e-05,7.791613228810205e-06,1.2561568874744429e-05,3.608363841580886e-08,2.3237812187200453e-06,0.0070455189850770995
40.900000000000006,0.004891002699897815,0.000968256400911952,0.00029103516670687046,0.0004689226858546221,0.00018364672743708353,5.914304094914969e-05,9.571177157604701e-05,2.887327060574153e-06,3.8115372080781953e-06,2.8651868750417986e-05,7.734552791997997e-06,1.2465353234468712e-05,3.5715964586250894e-08,2.3137384926970847e-06,0.007015618586836359
40.95,0.004873166573811831,0.0009641777274604138,0.000288975858844768,0.0004654474317392527,0.00018285547567234358,5.8712639524223044e-05,9.498306887527176e-05,2.8579950518739092e-06,3.7720546238935784e-06,2.8527944946211156e-05,7.677963566451476e-06,1.236996346431967e-05,3.535530026157957e-08,2.3037541848448435e-06,0.006985863807065961
41.0,0.004855397781701672,0.0009601163189268759,0.0002869327496607558,0.0004620005319326404,0.00018206761928399228,5.8285725209863775e-05,9.426048502255461e-05,2.8289903491471457e-06,3.7330193012604577e-06,2.840454881763636e-05,7.62184567772248e-06,1.2275401092705995e-05,3.5001218715227064e-08,2.2938266312611056e-06,0.006956253844826803
41.050000000000004,0.004837696084666964,0.000956072116043047,0.0002849057003275018,0.0004585817357960414,0.00018128314706069985,5.7862267204040065e-05,9.354396429717206e-05,2.800308982859214e-06,3.6944257503047952e-06,2.828168032798676e-05,7.566198368412765e-06,1.2181665792835392e-05,3.465317822226931e-08,2.2839538956819913e-06,0.006926787901691769
41.1,0.004820061244415491,0.0009520450595119866,0.0002828945732924834,0.0004551907950573176,0.00018050204776997623,5.7442234995923555e-05,9.283345152010716e-05,2.771947035293439e-06,3.6562685535071887e-06,2.8159339745383962e-05,7.5110197145691755e-06,1.2088754784101702e-05,3.431047170022383e-08,2.274133007196054e-06,0.006897465179875038
41.150000000000006,0.0048024930232642505,0.0009480350900121941,0.0002808992322656386,0.0004518274637873905,0.00017972431015928235,5.702559836299706e-05,9.212889204851545e-05,2.743900639807718e-06,3.618542364652168e-06,2.8037527479191927e-05,7.4563064435814244e-06,1.199666244689024e-05,3.397220320721368e-08,2.2643594056196147e-06,0.006868284880883218
41.2,0.0047849911841405185,0.0009440421482016415,0.0002789195422071455,0.00044849149837694586,0.00017894992295712503,5.6612327368192904e-05,9.143023177025065e-05,2.7161659801043326e-06,3.5812419077965402e-06,2.7916243902003698e-05,7.402053868333296e-06,1.1905380181705621e-05,3.363735283800063e-08,2.2546272524109962e-06,0.006839246205467013
41.25,0.004767555490582838,0.0009400661747217331,0.0002769553693153204,0.0004451826575133708,0.00017817887487413313,5.6202392357059746e-05,9.073741709844657e-05,2.6887392895149273e-06,3.5443619762599803e-06,2.779548917202235e-05,7.348255942458419e-06,1.1814896522644736e-05,3.3304927718296505e-08,2.2449306316315665e-06,0.0068103483549251526
41.300000000000004,0.004750185706742001,0.000936107110201207,0.00027500658101464043,0.0004419007021579347,0.00017741115460411728,5.579576395495908e-05,9.005039496615728e-05,2.661616850302485e-06,3.5078974316408385e-06,2.7675263070709268e-05,7.294905431414549e-06,1.1725197493927933e-05,3.2974132950549714e-08,2.235264997209381e-06,0.006781590533049172
41.35,0.004732881597381997,0.0009321648952599742,0.00027307304594388583,0.00043864539552320483,0.00017664675082511286,5.539241306429056e-05,8.936911282105391e-05,2.6347949929814874e-06,3.471843202859121e-06,2.755556486937871e-05,7.241994184573822e-06,1.1636267178272174e-05,3.264447902763364e-08,2.225628014814971e-06,0.006752971947741429
41.400000000000006,0.004715642927880901,0.0009282394705128893,0.0002711546339443991,0.00043541650305069083,0.00017588565220040488,5.499231086174528e-05,8.869351862017671e-05,2.6082700956567768e-06,3.436194285227561e-06,2.743639323608163e-05,7.189513485400829e-06,1.1548088448943448e-05,3.231578125901171e-08,2.216019348973439e-06,0.00672449181175275
41.45,0.004698469464231772,0.0009243307765734684,0.00026925121604846593,0.0004322137923887264,0.0001751278473795381,5.459542879558816e-05,8.802356082474435e-05,2.5820385833810512e-06,3.4009457395507086e-06,2.7317746190842103e-05,7.137454450672877e-06,1.1460643804627387e-05,3.198807504491657e-08,2.2064396666845757e-06,0.006696149342753108
41.5,0.004681360973043475,0.0009204387540575388,0.00026736266446780846,0.00042903703337057237,0.00017437332499930925,5.420173858296751e-05,8.735918839501689e-05,2.5560969275299436e-06,3.366092691250453e-06,2.7199621113359717e-05,7.085808446014114e-06,1.1373916238664572e-05,3.166152174328574e-08,2.1968896464894305e-06,0.006667943763501738
41.550000000000004,0.004664317221541498,0.0009165633435868332,0.0002654888525821969,0.00042588599799275027,0.0001736220736847441,5.381121220725278e-05,8.670035078521452e-05,2.5304416451931325e-06,3.331630329515549e-06,2.7082014803003996e-05,7.034567483991846e-06,1.1287890072146682e-05,3.13363754698171e-08,2.18736971976212e-06,0.006639874302809573
41.6,0.004647337977568743,0.0009127044857925249,0.0002636296549281752,0.00042276046039359873,0.00017287408205005894,5.342382191539979e-05,8.604699793849037e-05,2.505069298579184e-06,3.2975539064715105e-06,2.696492358665292e-05,6.983724572679555e-06,1.1202551683882094e-05,3.101302363812862e-08,2.1778806765507037e-06,0.006611940197335444
41.650000000000006,0.004630423009586251,0.0009088621213186997,0.00026178494718789744,0.00041966019683204695,0.00017212933869960518,5.303954021534248e-05,8.53990802819559e-05,2.4799764944313647e-06,3.2638587363665514e-06,2.684834346601764e-05,6.9332739867596975e-06,1.1117890078958533e-05,3.069204806138159e-08,2.1684245848666067e-06,0.00658414069351726
41.7,0.004613572086673942,0.0009050361908257777,0.0002599546061780797,0.0004165849856666133,0.0001713878322288004,5.265833987341225e-05,8.475654872176053e-05,2.4551598834515516e-06,3.2305401947689566e-06,2.6732270292864734e-05,6.883211439578299e-06,1.1033897250848084e-05,3.037422955046056e-08,2.1590052027450726e-06,0.006556475048662194
41.75,0.004596784978531281,0.0009012266349938697,0.0002581385098390592,0.0004135346073346135,0.0001706495512250424,5.2280193911782886e-05,8.411935463822211e-05,2.4306161597291267e-06,3.197593717771003e-06,2.6616699958249572e-05,6.833534142574095e-06,1.0950568308690614e-05,3.0060453516973604e-08,2.1496273986607067e-06,0.006528942530613062
41.800000000000004,0.004580061455477941,0.0008974333945260831,0.00025633653722396537,0.0004105088443315877,0.00016991448426860955,5.1905075605942234e-05,8.348744988100961e-05,2.406342060172153e-06,3.1650148011950725e-06,2.6501628580691247e-05,6.784240747562373e-06,1.0867901360265683e-05,2.9751542409809618e-08,2.1402957973409235e-06,0.0065015424162047745
41.85,0.0045634012884544365,0.0008936564101517716,0.0002545485684879995,0.00040750748119093897,0.00016918261993354613,5.153295848218952e-05,8.286078676437656e-05,2.3823343639384255e-06,3.13279899979816e-06,2.6387052678236854e-05,6.735331176739205e-06,1.0785897160732995e-05,2.9448095162071467e-08,2.131013434226379e-06,0.006474273989374092
41.900000000000006,0.0045468042490227015,0.0008898956226297253,0.0002527744848778195,0.00040453030446377733,0.0001684539467885322,5.116381631515759e-05,8.223931806244339e-05,2.358589891864619e-06,3.1009419264719118e-06,2.627296931057629e-05,6.686806354231974e-06,1.0704558555919744e-05,2.915041316409989e-08,2.1217812219350877e-06,0.00644713653983432
41.95,0.004530270109366675,0.0008861509727513131,0.00025101416872103446,0.00040157710269897744,0.0001677284533977404,5.0797623125361065e-05,8.162299700453032e-05,2.3351055058926265e-06,3.069439251436744e-06,2.6159376179680133e-05,6.638667860829407e-06,1.0623889765237645e-05,2.8858535765961757e-08,2.112598488276658e-06,0.00642012936265275
42.0,0.00451379864229282,0.0008824224013435654,0.0002492675034158007,0.0003986476664234354,0.00016700612832167689,5.0434353176768374e-05,8.10117772705373e-05,2.311878108492859e-06,3.038286701429661e-06,2.6046271680657298e-05,6.590917539542549e-06,1.0543895561885318e-05,2.8572339041967695e-08,2.103464128539208e-06,0.006393251758304192
42.050000000000004,0.004497389621230641,0.0008787098492722069,0.00024753437342052485,0.0003957417881225325,0.00016628696011800905,5.007398097439881e-05,8.040561298637254e-05,2.2889046420853093e-06,3.007480058887024e-06,2.5933654898416442e-05,6.5435570833951305e-06,1.0464580415810053e-05,2.829161957698571e-08,2.094377530817595e-06,0.006366503032373674
42.1,0.004481042820233169,0.000875013257444639,0.0002458146642436695,0.0003928592622208,0.00016557093734237915,4.971648126194372e-05,7.980445871942823e-05,2.266182088459909e-06,2.9770151611246992e-06,2.5821525549957796e-05,6.49658763802741e-06,1.038594766734748e-05,2.8016108025208146e-08,2.0853386388385253e-06,0.00633988249431781
42.150000000000006,0.004464758013977397,0.0008713325668128637,0.00024410826243365888,0.00038999988506277874,0.0001648580485492029,4.936182901941105e-05,7.920826947410184e-05,2.243707468198392e-06,2.946887899519089e-06,2.5709883876389655e-05,6.450009450253903e-06,1.0307998796379537e-05,2.7745415199624574e-08,2.076347157403994e-06,0.0063133894553927565
42.2,0.00444853497776472,0.0008676677183763656,0.00024241505556888869,0.00038716345489408127,0.00016414828229245574,4.9009999460794404e-05,7.861700068736494e-05,2.2214778401005368e-06,2.9170942186936077e-06,2.5598730492720775e-05,6.403821589797105e-06,1.0230732843582876e-05,2.747896745515735e-08,2.067401535718243e-06,0.006287023226532739
42.25,0.004432373487521322,0.0008640186531849341,0.0002407349322478328,0.00038434977184264267,0.00016344162712644378,4.8660968031764663e-05,7.803060822437636e-05,2.1994903006177977e-06,2.887630115715401e-06,2.5488066206812826e-05,6.358021765388141e-06,1.0154146027662662e-05,2.7216001143916093e-08,2.058498544236764e-06,0.006260783117140893
42.300000000000004,0.00441627331979854,0.0008603853123414429,0.00023906778207925098,0.00038155863790016823,0.000162738071606562,4.831471040738552e-05,7.744904837414163e-05,2.1777419832975786e-06,2.8584916393074836e-06,2.5377891821327037e-05,6.3126062488167025e-06,1.0078231586534687e-05,2.6955648097421792e-08,2.0496338622355277e-06,0.006234668435297107
42.35,0.004400234251773225,0.0008567676370045787,0.0002374134956724946,0.00037878985690377123,0.00016203760429003917,4.7971202489852e-05,7.687227784521749e-05,2.1562300582411234e-06,2.829674889081046e-06,2.526820793387128e-05,6.267569911978615e-06,1.0002979852627198e-05,2.6697083422557527e-08,2.040803398293292e-06,0.006208678489106695
42.400000000000006,0.0043842560612480305,0.0008531655683915167,0.00023577196462790692,0.0003760432345177955,0.00016134021373666817,4.763042040625155e-05,7.630025376146053e-05,2.1349517315775717e-06,2.8011760147920224e-06,2.515901475074566e-05,6.222906373217199e-06,9.928378554317019e-06,2.6439666324506008e-08,2.0320045586042394e-06,0.006182812588339208
42.45,0.004368338526651727,0.0008495790477805566,0.00023414308152732279,0.00037331857821583055,0.0001606458885095247,4.729234050634862e-05,7.573293365782182e-05,2.113904244956207e-06,2.772991215625169e-06,2.5050311928685558e-05,6.178608240976167e-06,9.854413318429459e-06,2.6183008688825162e-08,2.0232366988268057e-06,0.006157070045505321
42.5,0.004352481427039443,0.0008460080165137021,0.00023252673992465983,0.0003706156972629054,0.0001599546171756713,4.695693936039127e-05,7.517027547618475e-05,2.0930848750579555e-06,2.7451167395073995e-06,2.4942098456893316e-05,6.134667435591871e-06,9.781068333971724e-06,2.5926949410766154e-08,2.014500524619426e-06,0.006131450176068012
42.550000000000004,0.004336684542092913,0.0008424524159992001,0.00023092283433660598,0.0003679344026978686,0.00015926638830684965,4.662419375694076e-05,7.461223756124822e-05,2.072490933126447e-06,2.717548882450916e-06,2.4834372588606838e-05,6.091075564447535e-06,9.708327125827055e-06,2.5671469009223242e-08,2.0057968913896586e-06,0.006105952298206483
42.6,0.004320947652120691,0.000838912187714033,0.00022933126023339995,0.0003652745073159495,0.00015858119048016008,4.629408070072357e-05,7.405877865645374e-05,2.0521197645178932e-06,2.6902839879250344e-06,2.4727131827711544e-05,6.047824322040557e-06,9.636173379696199e-06,2.5416613446781548e-08,1.997125837131717e-06,0.00608057573295388
42.650000000000006,0.004305270538058326,0.0008353872732063608,0.0002277519140297015,0.0003626358256514943,0.00015789901227872754,4.596657741050518e-05,7.350985789995583e-05,2.031968748268115e-06,2.6633184462541135e-06,2.4620372971754133e-05,6.004905884976058e-06,9.564591756517648e-06,2.5162482727312876e-08,1.9884865012387953e-06,0.0060553198053268096
42.7,0.0042896529814685355,0.0008318776140979251,0.00022618469307555627,0.0003600181739608845,0.00015721984229235687,4.564166131698662e-05,7.296543482063691e-05,2.0120352966743137e-06,2.636648694037845e-06,2.4514092208477727e-05,5.962313272549369e-06,9.493568636019099e-06,2.4909287144280486e-08,1.9798779606426994e-06,0.006030183846388428
42.75,0.00427409476454133,0.0008283831520864021,0.00022462949564744744,0.0003574213702056251,0.0001565436691181744,4.531931006072211e-05,7.242546933416422e-05,1.9923168548883626e-06,2.610271213588856e-06,2.440828525898467e-05,5.920040646332738e-06,9.423092734766612e-06,2.4657420698685018e-08,1.9713003811038154e-06,0.00600516719550423
42.800000000000004,0.00425859567009413,0.0008249038289477158,0.00022308622093943883,0.00035484523403560975,0.0001558704813612586,4.49995014900588e-05,7.188992173909009e-05,1.9728109005180836e-06,2.5841825323820664e-06,2.4302947557144286e-05,5.878083526826335e-06,9.353155553647132e-06,2.4407483997085704e-08,1.962755658660591e-06,0.005980269201820479
42.85,0.00424315548157186,0.0008214395865383087,0.00022155476905440645,0.000352289586772557,0.0001552002676352592,4.468221365909776e-05,7.135875271299414e-05,1.953514943232664e-06,2.5583792225097607e-06,2.4198074452149118e-05,5.8364389114365785e-06,9.283751622461899e-06,2.4160217153038074e-08,1.9542470515999653e-06,0.005955489224365026
42.900000000000006,0.004227773983046998,0.0008179903667973643,0.00022003504099535516,0.00034975425139361304,0.00015453301656300375,4.436742482567566e-05,7.083192330866623e-05,1.9344265243684277e-06,2.5328579001364092e-06,2.409366141938089e-05,5.795105285366224e-06,9.214878524331386e-06,2.39163589320337e-08,1.9457779624024033e-06,0.005930826630905594
42.95,0.004212450959219632,0.000814556111748995,0.0002185269386568254,0.0003472390525151271,0.00015386871677709426,4.405511344936771e-05,7.030939495033105e-05,1.915543216531596e-06,2.507615224947909e-06,2.3989704264098147e-05,5.754082524914705e-06,9.146536698854641e-06,2.367649737087546e-08,1.9373505930871966e-06,0.005906280796337177
43.0,0.004197186195417465,0.0008111367635043808,0.0002170303648163821,0.00034474381637658813,0.0001532073569204913,4.374525818951047e-05,6.979112942991162e-05,1.896862623195089e-06,2.4826478995905945e-06,2.3886199302941926e-05,5.713371700614793e-06,9.07872903925677e-06,2.3440984822258057e-08,1.928965290715231e-06,0.005881851101495867
43.050000000000004,0.004181979477595811,0.0008077322642638723,0.00021554522312619074,0.0003422683708247287,0.00015254892564708813,4.343783790324511e-05,6.927708890333269e-05,1.8783823782873688e-06,2.4579526690968215e-06,2.3783143509837036e-05,5.672974794985678e-06,9.011460313899713e-06,2.320994927513819e-08,1.9206209565555957e-06,0.005857536932836207
43.1,0.004166830592337577,0.0008043425563190528,0.0002140714181046772,0.0003398125452977921,0.00015189341162227395,4.3132831643580485e-05,6.876723588686259e-05,1.8601001457721713e-06,2.4335263202952785e-06,2.3680534615423624e-05,5.632894355909602e-06,8.94473645537831e-06,2.2983374122018525e-08,1.912316211157687e-06,0.005833337682689876
43.150000000000006,0.004151739326853194,0.0008009675820547551,0.0002126088551282687,0.0003373761708099566,0.00015124080352348548,4.283021865747523e-05,6.82615332534921e-05,1.8420136192190292e-06,2.409365681205828e-06,2.3578371152500796e-05,5.59313311126928e-06,8.878563769984728e-06,2.2761182326016605e-08,1.9040505392819757e-06,0.005809252749336414
43.2,0.00413670546898056,0.0007976072839510468,0.00021115744042321996,0.00033495907993592384,0.00015059109004074943,4.252997838393973e-05,6.775994422935157e-05,1.8241205213656479e-06,2.3854676204204986e-06,2.3476652443857984e-05,5.553693573167184e-06,8.812948125851011e-06,2.2543267902021576e-08,1.8958246744311477e-06,0.0057852815361717855
43.25,0.004121728807184934,0.0007942616045851689,0.00020971708105751774,0.0003325611067956599,0.00014994425987721317,4.223209045215631e-05,6.726243239016335e-05,1.8064186036740824e-06,2.361829046473671e-06,2.3375378533026263e-05,5.514577660588179e-06,8.747894179145915e-06,2.2329458366921542e-08,1.8876399863924587e-06,0.005761423449810481
43.300000000000004,0.00410680913055882,0.0007909304866334411,0.00020828768493286802,0.0003301820870392958,0.00014930030174966586,4.1936534679618675e-05,6.676896165773124e-05,1.788905645883704e-06,2.3384469072061135e-06,2.3274550062603947e-05,5.475786367741566e-06,8.68340469426357e-06,2.2119441265923968e-08,1.8794972876739856e-06,0.00573767789765808
43.35,0.004091946228821838,0.0007876138728731285,0.00020686916077676282,0.0003278218578321814,0.00014865920438904948,4.1643291070289786e-05,6.627949629646533e-05,1.7715794555645636e-06,2.315318189128524e-06,2.3174168108597916e-05,5.43731950168088e-06,8.619480006338632e-06,2.1912715930169434e-08,1.871395860682097e-06,0.005714044285897639
43.400000000000006,0.004077139892320548,0.0007843117061842667,0.00020546141813462397,0.0003254802578400897,0.00014802095654095878,4.1352339812777695e-05,6.579400090994173e-05,1.754437867675234e-06,2.2924399167910058e-06,2.3074233982403473e-05,5.399175507469932e-06,8.556117663351599e-06,2.170861846708384e-08,1.8633333725992866e-06,0.005690522018671963
43.45,0.004062389912028286,0.0007810239295514563,0.00020406436736202795,0.0003231571272145761,0.00014738554696613266,4.1063661278530255e-05,6.531244043749842e-05,1.7374787441294824e-06,2.2698091521653044e-06,2.2974749014392197e-05,5.361351392594276e-06,8.493312271514683e-06,2.1506422339475178e-08,1.8553067769711003e-06,0.005667110498612615
43.5,0.004047696079544949,0.0007777504860656149,0.00020267791961700512,0.00032085230757848286,0.00014675296444093425,4.0777236020047317e-05,6.483478015086502e-05,1.7206999733758735e-06,2.247422994046297e-06,2.287571433441989e-05,5.323842755045038e-06,8.43105555267686e-06,2.1305471102772618e-08,1.8473136737584642e-06,0.005643809128172321
43.550000000000004,0.004033058187096777,0.0007744913189256967,0.0002013019868524174,0.0003185656420115942,0.00014612319775782223,4.049304476911137e-05,6.436098565082839e-05,1.7040994699941308e-06,2.225278577478771e-06,2.277713066481404e-05,5.286643912093587e-06,8.369336607324756e-06,2.110528242846177e-08,1.8393533109973783e-06,0.005620617310889379
43.6,0.004018476027536123,0.0007712463714403774,0.00019993648180841172,0.00031629697503643786,0.00014549623572581252,4.021106843503619e-05,6.389102286393292e-05,1.6876751743112961e-06,2.203373073214334e-06,2.267899814053595e-05,5.249748119769979e-06,8.308142362483575e-06,2.0905579467574807e-08,1.8314266285495541e-06,0.005597534451924463
43.650000000000006,0.004003949394341166,0.0007680155870296985,0.00019858131800494651,0.0003140461526042282,0.0001448720671709297,3.993128810293287e-05,6.342485803921517e-05,1.67142505203981e-06,2.181703687201845e-06,2.258131616930661e-05,5.213147866928163e-06,8.247458171395626e-06,2.0706245915952288e-08,1.8235353282574201e-06,0.005574559957814162
43.7,0.003989478081615656,0.0007647989092266851,0.00019723640973439517,0.0003118130220809574,0.00014425068093665055,3.965368503199438e-05,6.296245774497429e-05,1.6553470939386043e-06,2.1602676601131525e-06,2.248408334168094e-05,5.1768352229030415e-06,8.18726852202894e-06,2.050724445936844e-08,1.8156805526937312e-06,0.00555169323600913
43.75,0.003975061884088593,0.0007615962816789212,0.00019590167205422025,0.0003095974322336233,0.00014363206588433703,3.937824065379715e-05,6.250378886557609e-05,1.6394393154969685e-06,2.1390622669038342e-06,2.238729739755807e-05,5.140802214408077e-06,8.1275578047741e-06,2.0308558355522914e-08,1.8078619943617638e-06,0.005528933695010928
43.800000000000004,0.003960700597113913,0.0007584076481500978,0.00019457702077972213,0.00030739923321660117,0.00014301621089366146,3.910493657062066e-05,6.204881859829242e-05,1.6236997566398449e-06,2.1180848164068944e-06,2.2290955251682292e-05,5.1050412056501695e-06,8.068311086425393e-06,2.0110196810876766e-08,1.8000779806426042e-06,0.005506280745617167
43.85,0.0039463940166701555,0.000755232952521526,0.0001932623724768597,0.0003052182765581536,0.00014240310486302285,3.883375455378451e-05,6.159751445017475e-05,1.608126481451959e-06,2.0973326509554132e-06,2.2195053076598614e-05,5.0695452557078805e-06,8.009514837792528e-06,1.99122585753184e-08,1.792326465561293e-06,0.00548373380312032
43.900000000000006,0.00393214193936009,0.0007520721387936135,0.0001919576444551403,0.00030305441514707517,0.00014179273670995396,3.8564676542002276e-05,6.114984423496104e-05,1.5927175779171742e-06,2.076803146028524e-06,2.209958643756543e-05,5.034308428989462e-06,7.951157565938718e-06,1.9715007383960042e-08,1.7846063008393171e-06,0.005461292289707499
43.95,0.0039179441624103565,0.0007489251510873163,0.0001906627547605831,0.00030090750321947715,0.00014118509537152141,3.829768463975304e-05,6.070577607001715e-05,1.5774711576687332e-06,2.056493709913958e-06,2.2004550470365537e-05,4.9993260379236285e-06,7.893230308804682e-06,1.9518902516629663e-08,1.7769179939008604e-06,0.0054389556361401185
