Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_total_Rn_relativistic
53.800000000000004,0.003726404089771427,0.0007010151440573197,0.0018526002149920706,0.0011898177631698926,0.0001534553233378208,0.0005669476216875751,0.00041337618953087994,9.011068960096398e-05,6.817955330410431e-05,4.02990429177108e-05,0.00015383801769972564,0.00011412992120571874,2.811580893758804e-05,2.1301485778463717e-05,5.595929570755818e-07,4.508931656966854e-07,9.388382982438881e-06,3.3264995748587614e-05,2.4241480624690516e-05,4.590523092187717e-06,3.419612151107423e-06,1.4659824241698127e-06,3.7304816604985916e-06,2.1576289220063087e-06,0.022515347225364482
53.85,0.0037218099264150714,0.0007009259666614929,0.001846847502799731,0.001185256018408265,0.00015343582187964293,0.0005652922942718003,0.00041180341319861955,8.95572543181491e-05,6.773799393464698e-05,4.028271637008426e-05,0.0001534023320487626,0.00011369867018575976,2.7941811772224435e-05,2.1162397715447427e-05,5.548092533578569e-07,4.469313437721747e-07,9.383574347475927e-06,3.317159886490754e-05,2.4150068002417683e-05,4.562048042093259e-06,3.3972157515421785e-06,1.465212319325107e-06,3.7201058336451266e-06,2.1495182087412787e-06,0.022456639262849104
53.900000000000006,0.003717219768875857,0.000700835022195499,0.0018411132010518094,0.0011807123467343626,0.00015341710722095129,0.0005636411188479121,0.0004102364304696665,8.90075092000539e-05,6.729951363340503e-05,4.026683431044939e-05,0.0001529675965995046,0.00011326895161050123,2.7768980680752414e-05,2.1024285738150508e-05,5.500697622659477e-07,4.4300697916787615e-07,9.378887750543608e-06,3.3078396637426e-05,2.4058975868949514e-05,4.5337730211417425e-06,3.3749860439905137e-06,1.4644554215010686e-06,3.7097636744292583e-06,2.1414424032416468e-06,0.022398135132026667
53.95,0.0037126336205923335,0.0007007423017074711,0.0018353972555198027,0.001176186678504756,0.00015339915969947272,0.0005619940937486147,0.00040867522460266015,8.846142795275984e-05,6.68640895705808e-05,4.025138862234772e-05,0.00015253381260746794,0.00011284076178328742,2.759730734788733e-05,2.0887142586864904e-05,5.453740462132312e-07,4.39119694328985e-07,9.37432107751154e-06,3.298538964862357e-05,2.3968204058776602e-05,4.505697433806999e-06,3.352922680613683e-06,1.4637107884741106e-06,3.699451956352161e-06,2.133400179907745e-06,0.02233983395025258
54.0,0.0037080514849728236,0.000700647796458983,0.0018296996120765142,0.0011716789443049522,0.0001533819598845794,0.0005603512172083049,0.00040711977884799196,8.791898447976019e-05,6.643169909426897e-05,4.023637127988582e-05,0.0001521009812875128,0.00011241409699467255,2.7426783520377635e-05,2.0750961058320863e-05,5.407216722267936e-07,4.3526911574370035e-07,9.369872234683902e-06,3.289257847637849e-05,2.387775242514062e-05,4.47782033370747e-06,3.33102494582303e-06,1.4629777513215465e-06,3.6891669873444595e-06,2.125389535838347e-06,0.022281734832556223
54.050000000000004,0.0037034733653955047,0.0007005514979228902,0.0018240202166964294,0.0011671890749490798,0.00015336548857521875,0.0005587124873641722,0.00040557007644860044,8.738015288042088e-05,6.60023197290178e-05,4.0221774346934216e-05,0.0001516691038142325,0.00011198895352274934,2.7257401006530685e-05,2.0615734005235713e-05,5.361122118618913e-07,4.314548738598946e-07,9.365539148752442e-06,3.2799963686283864e-05,2.378762081907272e-05,4.450140409137716e-06,3.3092917410900856e-06,1.4622559230978385e-06,3.678904801888111e-06,2.11740802115953e-06,0.02222383689269192
54.1,0.0036988992652084904,0.0007004533977811882,0.0018183590154560842,0.0011627170014795703,0.0001533497267978584,0.0005570779022572899,0.0004040261006407562,8.684490744845354e-05,6.557592917440211e-05,4.020758997633198e-05,0.00015123818132234046,0.00011156532763347384,2.7089151675742052e-05,2.0481454335866105e-05,5.315452411188105e-07,4.2767660300420085e-07,9.361319766853457e-06,3.270754582394162e-05,2.3697809068183526e-05,4.422655982330596e-06,3.287721584124964e-06,1.4615451972197977e-06,3.668661398213343e-06,2.109453093438031e-06,0.022166139244896525
54.150000000000006,0.0036943291877299046,0.0007003534879228846,0.001812715954534419,0.0011582626551668266,0.00015333465580444564,0.0005554474598336969,0.00040248783465483487,8.631322267039986e-05,6.515250530360763e-05,4.019381040909698e-05,0.00015080821490705404,0.00011114321558098587,2.692202745802804e-05,2.0348115013563505e-05,5.270203403632886e-07,4.239339413048064e-07,9.35721205671847e-06,3.261532540751675e-05,2.3608316955977714e-05,4.3953650223551125e-06,3.266312622295972e-06,1.460845735231983e-06,3.6584329836499422e-06,2.1015225040460773e-06,0.022108641005912477
54.2,0.0036897631362479665,0.000700251760441889,0.00180709098021314,0.0011538259675088988,0.00015332025707038164,0.0005538211579454738,0.0004009552617160839,8.57850732241293e-05,6.473202616202779e-05,4.0180427973641794e-05,0.000150379205624477,0.00011072261360792666,2.6756020343562073e-05,2.0215709056333463e-05,5.225370942515876e-07,4.2022653061915875e-07,9.353214006904925e-06,3.252330292082931e-05,2.3519144202450704e-05,4.3682651710607654e-06,3.2450626596457155e-06,1.46015794423554e-06,3.6482161880764802e-06,2.0936146106986828e-06,0.022051341296771772
54.25,0.0036852011140210647,0.0007001482076349179,0.0018014840388770588,0.001149406870231145,0.00015330651229251036,0.0005521989943518091,0.00039942836504537594,8.526043397734747e-05,6.431446996587138e-05,4.016743508499522e-05,0.00014995115449197846,0.00011030351794575182,2.6591122382214182e-05,2.0084229536398053e-05,5.180950916611401e-07,4.165540164676145e-07,9.349323627090417e-06,3.243147880724414e-05,2.3430290446681013e-05,4.341353781016409e-06,3.223969196378304e-06,1.459482444912356e-06,3.638008213423031e-06,2.085728528680961e-06,0.021994239243920456
54.300000000000004,0.0036806431242778384,0.0007000428219994157,0.0017958950770144372,0.0011450052952858942,0.00015329340338712187,0.0005505809667200581,0.0003979071278599551,8.473927998611727e-05,6.389981510078225e-05,4.0154824244029395e-05,0.00014952406248857025,0.00010988592481504126,2.6427325683094235e-05,1.995366957976204e-05,5.136939256275556e-07,4.1291604797390877e-07,9.345538948411794e-06,3.233985346459256e-05,2.334175523206309e-05,4.314627963976745e-06,3.2030294792657197e-06,1.4588200316536482e-06,3.6278069040978766e-06,2.077864082346891e-06,0.02193733397949083
54.35,0.00367608917021726,0.0006999355962314917,0.0017903240412173234,0.001140621174852106,0.00015328091248797027,0.0005489670726267958,0.00039639153337417383,8.42215864933917e-05,6.348804012047042e-05,4.014258803669245e-05,0.00014909793055528173,0.0001094698304258055,2.626462241409864e-05,1.9824022365782537e-05,5.093331932885524e-07,4.0931227781308546e-07,9.341858023829012e-06,3.2248427241325096e-05,2.325353799473228e-05,4.288084648055427e-06,3.182240561061416e-06,1.4581716267224476e-06,3.6176107439507403e-06,2.0700215830741862e-06,0.021880624640825165
54.400000000000006,0.0036715392550087074,0.000699826523223872,0.001784770878181875,0.001136254441335018,0.00015326902194430592,0.0005473573095588577,0.00039488156480021775,8.370732892755767e-05,6.3079123745354e-05,4.0130719133246736e-05,0.00014867275959553155,0.00010905523097778763,2.6103004801460306e-05,1.969528112674202e-05,5.050124958351594e-07,4.057423621672874e-07,9.33827892849291e-06,3.2157200434051576e-05,2.3165638055620792e-05,4.261720641501198e-06,3.161599366725554e-06,1.4575382306033771e-06,3.6074188035308556e-06,2.0622015152000586e-06,0.021824110369608882
54.45,0.003666993381792051,0.0006997155960638674,0.0017792355347086874,0.0011319050273658003,0.00015325771431892206,0.0005457516749143777,0.00039337720534882506,8.31964829009925e-05,6.267304486121311e-05,4.0119210287512575e-05,0.00014824855047549805,0.00010864212266076262,2.5942465129302458e-05,1.956743914742516e-05,5.007314384703177e-07,4.022059606895642e-07,9.334799760096196e-06,3.206617328657738e-05,2.3078054616455525e-05,4.235532700769804e-06,3.141102764064828e-06,1.4569208707333398e-06,3.5972306712842863e-06,2.0544042360014326e-06,0.02176779031108741
54.5,0.0036624515536777267,0.0006996028080313571,0.001773717957703104,0.0011275728658011962,0.00015324697238621563,0.0005441501660038144,0.0003918784382299929,8.268902420863083e-05,6.226978251785417e-05,4.0108054336117436e-05,0.0001478253040244862,0.00010823050165483215,2.578299573919555e-05,1.9440489764698944e-05,4.964896303747357e-07,3.987027364755611e-07,9.331418639187695e-06,3.1975345990491145e-05,2.2990786759868024e-05,4.2095176004633884e-06,3.120747636273094e-06,1.4563205507156377e-06,3.5870464011088795e-06,2.046629783441597e-06,0.021711663613786143
54.550000000000004,0.003657913773746817,0.0006994881525967869,0.0017682180941755296,0.0011232578897231644,0.0001532367791302623,0.0005425527800509715,0.00039038524665367707,8.218492882654362e-05,6.186931592778579e-05,4.009724419775064e-05,0.00014740302103529286,0.00010782036413071645,2.5624589029717926e-05,1.93144263670965e-05,4.922866846796442e-07,3.952323560427161e-07,9.3281337094316e-06,3.188471868730521e-05,2.290383345364181e-05,4.183672202672641e-06,3.100530953827958e-06,1.4557382019645165e-06,3.5768664972483517e-06,2.0388778461752367e-06,0.021655729429972632
54.6,0.003653380045051134,0.0006993716234191835,0.0017627358912417352,0.001118960032438518,0.00015322711774290573,0.000540959514194011,0.0003888976138304825,8.168417291052845e-05,6.147162446490556e-05,4.008677287242349e-05,0.00014698170226456954,0.00010741170625004264,2.5467237456019906e-05,1.918924239440449e-05,4.881222184458465e-07,3.917944893163206e-07,9.324943137795578e-06,3.179429147209452e-05,2.281719355897495e-05,4.15799352330323e-06,3.0804498432506555e-06,1.4551746395606004e-06,3.566691939841916e-06,2.0311479002566946e-06,0.021599986916863583
54.650000000000006,0.003648850370613293,0.0006992532143441835,0.001757271296123152,0.0011146792274785535,0.0001532179716218607,0.0005393703654864563,0.0003874155229723428,8.11867327947105e-05,6.107668766319723e-05,4.007663344073478e-05,0.00014656134843318229,0.00010700452416562896,2.531093352939111e-05,1.9064931337253834e-05,4.839958526482504e-07,3.883888096215685e-07,9.32184511465446e-06,3.17040643985258e-05,2.273086584249331e-05,4.132478793094092e-06,3.060501650368862e-06,1.4546305239403528e-06,3.5565242360211076e-06,2.0234394692946327e-06,0.02154443523835183
54.7,0.0036443247534267958,0.0006991329194020775,0.0017518242561471685,0.001110415408598685,0.00015320932436883034,0.0005377853308981909,0.0003859389572931937,8.069258499015547e-05,6.0684485215439385e-05,4.006681906314173e-05,0.0001461419602265699,0.00010659881402176636,2.515566981683152e-05,1.89414867367142e-05,4.799072121649031e-07,3.8501499368053024e-07,9.318837853799474e-06,3.1614037485119364e-05,2.2644848991616967e-05,4.107125511235703e-06,3.040683995929356e-06,1.454106329876026e-06,3.546365467722166e-06,2.0157524283355263e-06,0.021489073566856802
54.75,0.0036398031964561075,0.0006990107328058695,0.0017463947187474121,0.0011061685097780657,0.00015320115978763728,0.0005362044073164466,0.0003844679000096352,8.02017061834927e-05,6.029499697192412e-05,4.0057322979236244e-05,0.00014572353829509912,0.00010619457195449584,2.5001438940625617e-05,1.8818902183891723e-05,4.75855925769369e-07,3.8167272161279596e-07,9.315919592346536e-06,3.152421072254022e-05,2.2559141632762473e-05,4.081931489764404e-06,3.0209948216827608e-06,1.4536023239802e-06,3.536218302631619e-06,2.0080872543320518e-06,0.02143390108482381
54.800000000000004,0.0036352857026367364,0.0006988866489493513,0.0017409826314640317,0.0011019384652192115,0.0001531934618823685,0.0005346275915467856,0.0003830023343415862,7.971407323554987e-05,5.9908202939186726e-05,4.004813850702655e-05,0.0001453060832544177,0.00010579179409188294,2.4848233577920077e-05,1.869717131953029e-05,4.718416261252111e-07,3.783616769384327e-07,9.313088590540952e-06,3.143458408167782e-05,2.247374235176281e-05,4.056894887236283e-06,3.001432425398276e-06,1.4531185516402453e-06,3.5260859408078766e-06,2.0004451355872715e-06,0.021378916985450667
54.85,0.0036307722748753156,0.0006987606624051911,0.0017355879419439744,0.0010977252093476214,0.00015318621485553406,0.0005330548803140757,0.00038154224351293135,7.922966317999854e-05,5.952408327874597e-05,4.003925904222407e-05,0.00014488959568580552,0.00010539047655428877,2.4696046460304776e-05,1.857628783361624e-05,4.6786394978124516e-07,3.75081546581806e-07,9.310343131459683e-06,3.1345157522243654e-05,2.2388649715806983e-05,4.032014230560406e-06,2.9819954836520466e-06,1.452654833825139e-06,3.5159719851411138e-06,1.9928278920829535e-06,0.02132412047241139
54.900000000000006,0.0036262629160496783,0.0006986327679230376,0.001730210597941249,0.0010935286768113885,0.00015317940310623966,0.0005314862702634557,0.00038008761075215646,7.874845322200987e-05,5.9142618305854206e-05,4.0030678057535685e-05,0.00014447407613652226,0.00010499061545463716,2.4544870373396857e-05,1.8456245464986195e-05,4.6392253716621654e-07,3.718320208747888e-07,9.307681520616076e-06,3.12559310015952e-05,2.230386229614551e-05,4.007288424284817e-06,2.9626830616574097e-06,1.4522107736258572e-06,3.5058802443671364e-06,1.98523771850513e-06,0.021269510758630924
54.95,0.00362175762900894,0.0006985029604276382,0.0017248505473171963,0.0010893488024808155,0.00015317301122837244,0.0005299217579612962,0.0003786384192929792,7.827042073692202e-05,5.876378848825866e-05,4.002238910196112e-05,0.000144059525120154,0.00010459220689867937,2.4394698156428344e-05,1.8337038000938385e-05,4.6001703258159065e-07,3.686127935579203e-07,9.305102085475517e-06,3.116690448348482e-05,2.221937869077931e-05,3.982716747066248e-06,2.943494609855441e-06,1.4517857717545827e-06,3.49581449648459e-06,1.9776768199492986e-06,0.021215087064438268
55.0,0.003617256416573576,0.0006983712350169722,0.00171950773804074,0.0010851855214480193,0.0001531670240088007,0.0005283613398961504,0.00037719465237496787,7.77955432689171e-05,5.838757444497213e-05,4.001438580009565e-05,0.00014364594311695636,0.00010419524698525453,2.4245522701836576e-05,1.821865927684695e-05,4.5614708419118664e-07,3.654235617781242e-07,9.302603174893623e-06,3.1078077946431396e-05,2.213519754634641e-05,3.958298835500542e-06,2.9244299474446493e-06,1.451379049633851e-06,3.4857782521154527e-06,1.9701470434433515e-06,0.021160848615584826
55.050000000000004,0.0036127592815355008,0.0006982375869603982,0.001714182118188642,0.0010810387690265368,0.00015316142642558695,0.0005268050124796988,0.0003757562932441541,7.732379852970942e-05,5.801395694505439e-05,4.000666185143802e-05,0.00014323333057419594,0.00010379973180654746,2.409733695485799e-05,1.8101103175779482e-05,4.523123440065293e-07,3.6226402608174494e-07,9.300183158491321e-06,3.098945139142346e-05,2.205131757844652e-05,3.934034655930184e-06,2.905489233483772e-06,1.4509896782562482e-06,3.4757745579631465e-06,1.962649605382406e-06,0.021106794641608053
55.1,0.00360826622665815,0.0006981020116968165,0.0017088736359457514,0.0010769084807509283,0.00015315620364621433,0.0005252527720476875,0.00037432332515363706,7.685516439724413e-05,5.764291690640369e-05,3.9999211029703424e-05,0.00014282168790648937,0.00010340565744834323,2.3950133913124946e-05,1.7984363628117637e-05,4.4851246786692746e-07,3.591338904018083e-07,9.297840425983322e-06,3.090102484868269e-05,2.196773758969413e-05,3.909924465261527e-06,2.8866729266339513e-06,1.45061661076495e-06,3.465805870062595e-06,1.9551849812565214e-06,0.02105292437486792
55.150000000000006,0.0036037772546765536,0.0006979645048328445,0.0017035822396052397,0.0010727945923763717,0.0001531513410258265,0.0005237046148608564,0.0003728957313641778,7.638961891440558e-05,5.7274435394557695e-05,3.999202718214179e-05,0.00014241101549613953,0.00010301301999027786,2.3803906626265337e-05,1.7868434611180505e-05,4.447471154134763e-07,3.5603286203861835e-07,9.295573386478033e-06,3.081279838324676e-05,2.1884456484866277e-05,3.885968762202211e-06,2.8679817349999206e-06,1.4502587167254544e-06,3.4558740084577726e-06,1.947752975786505e-06,0.020999237050359647
55.2,0.0035992923682974225,0.0006978250621410081,0.0016983078775688425,0.0010686970398782612,0.0001531468241054806,0.0005221605371058633,0.0003714734951447883,7.592714028773693e-05,5.690849362150514e-05,3.998510422886107e-05,0.0001420013136934701,0.00010262181550608674,2.3658648195505472e-05,1.7753310148851145e-05,4.4101595005641513e-07,3.5296065163305293e-07,9.293380467767842e-06,3.0724772099169e-05,2.1801473282609017e-05,3.862168230655094e-06,2.8494165578689317e-06,1.4499148163067467e-06,3.4459801847356335e-06,1.9403529443483665e-06,0.020945731906180574
55.25,0.003594811570199222,0.0006976836795579456,0.0016930504983470851,0.0010646157594517958,0.00015314263861041362,0.0005206205348961977,0.0003700565997733093,7.546770688616897e-05,5.654507294450651e-05,3.9978436162155664e-05,0.00014159258281715712,0.000102232040063849,2.3514351773275513e-05,1.763898431120566e-05,4.3731863893548334e-07,3.499169731321549e-07,9.291260115628846e-06,3.0636946142177845e-05,2.171878712328176e-05,3.838523677266639e-06,2.830978421417695e-06,1.4495837129990015e-06,3.4361250770446634e-06,1.9329840991758813e-06,0.02089240818434999
55.300000000000004,0.0035903348630322517,0.0006975403531826268,0.0016878100505595096,0.001060550687511569,0.00015313877044832174,0.0005190846042730901,0.00036864502853698285,7.501129723975975e-05,5.6184154864925e-05,3.9972017045839955e-05,0.00014118482315455874,0.00010184368972622932,2.337101056281798e-05,1.7525451214145192e-05,4.3365485287319567e-07,3.4690154374691434e-07,9.2892107931486e-06,3.054932070069043e-05,2.1636397272649762e-05,3.81503596531659e-06,2.812668410652255e-06,1.4492642239720327e-06,3.4263089181821473e-06,1.9256458113782554e-06,0.020839265131576745
55.35,0.0035858622494187287,0.0006973950792745861,0.0016825864829348963,0.0010565017606911566,0.0001531352057076528,0.0005175527412064127,0.0003672387647330161,7.45578900384442e-05,5.5825721027067135e-05,3.996584101458682e-05,0.00014077803496204255,0.00010145676055071656,2.3228617817799038e-05,1.7412705019030598e-05,4.3002426632119505e-07,3.439140839023992e-07,9.287230980099247e-06,3.046189600513002e-05,2.1554303121275084e-05,3.791705947245238e-06,2.79448759995658e-06,1.4489552076274977e-06,3.4165315634327712e-06,1.918337818534741e-06,0.02078630199956862
55.400000000000006,0.0035813937319528603,0.0006972478542521684,0.0016773797443114732,0.0010524689158426946,0.00015313193065591175,0.0005160249415955723,0.000365837791669136,7.410746413079313e-05,5.5469753217032474e-05,3.995990227327118e-05,0.00014037221846531007,0.00010107124858985882,2.308716684192235e-05,1.7300739932319575e-05,4.264265573000948e-07,3.409543171806681e-07,9.285319172371616e-06,3.0374672325553826e-05,2.1472504179602195e-05,3.7685343981418772e-06,2.776436984650347e-06,1.4486555882385974e-06,3.4067925158411073e-06,1.9110602728640237e-06,0.020733518044602457
55.45,0.0035769293132009296,0.0006970986746907898,0.0016721897836371317,0.001048452090036464,0.00015312893173797883,0.0005145012012703986,0.000364442092664139,7.365999852278295e-05,5.511623336157355e-05,3.9954195096318594e-05,0.00013996737385971989,0.00010068714989149615,2.2946650988545923e-05,1.7189550205206612e-05,4.22861407333476e-07,3.380219702571729e-07,9.283473881483537e-06,3.0287649967655933e-05,2.1391000068880837e-05,3.745521952463161e-06,2.7585174158956536e-06,1.4483643777555905e-06,3.397090904293129e-06,1.903813614043621e-06,0.020680912526306293
55.5,0.0035724689957013695,0.0006969475373212123,0.0016670165499696244,0.0010444512205604636,0.00015312619557444096,0.000512981515992022,0.0003630516510484301,7.321547237657438e-05,5.476514352696448e-05,3.994871382705874e-05,0.0001395635013106075,0.00010030446049898953,2.2807063660301393e-05,1.7079130133265258e-05,4.1932850137689864e-07,3.3511677283157676e-07,9.281693634172814e-06,3.0200829267264824e-05,2.1309790508209675e-05,3.722669046115562e-06,2.7407295411495727e-06,1.4480806948744158e-06,3.387425428690803e-06,1.8965983088207e-06,0.020628484705873484
55.550000000000004,0.0035680127819648433,0.0006967944390278308,0.0016618599924767676,0.0010404662449199848,0.00015312370895993545,0.0005114658814537471,0.00036166645016455647,7.277386500930136e-05,5.4416465917879475e-05,3.994345287708388e-05,0.00013916060095360338,9.992317645144726e-05,2.266839830871615e-05,1.696947405609305e-05,4.158275277430008e-07,3.322384575541408e-07,9.279976972082227e-06,3.0114210583507588e-05,2.122887529811696e-05,3.6999758658285725e-06,2.723073752141627e-06,1.4478037813467132e-06,3.3777943006797886e-06,1.8894145439656186e-06,0.020576233844134102
55.6,0.003563560674474326,0.0006966393768469753,0.0016567200604366364,0.0010364971008371851,0.00015312145886150683,0.0005099542932819189,0.0003602864733677333,7.233515589186974e-05,5.4070182876280555e-05,3.993840672561223e-05,0.00013875867289494902,9.954329378394837e-05,2.2530648433838138e-05,1.6860576356958956e-05,4.123581780238977e-07,3.2938675994899195e-07,9.278322451540553e-06,3.0027794290858897e-05,2.114825430121212e-05,3.677442307472455e-06,2.705550142070676e-06,1.4475330153084182e-06,3.3681952134586972e-06,1.882261971848038e-06,0.020524159199966214
55.650000000000006,0.0035591126756851794,0.000696482347965225,0.0016515967032377495,0.0010325437262506524,0.00015311943241697593,0.0005084467470367796,0.0003589117040263604,7.189932464776483e-05,5.372627688031398e-05,3.993356991885623e-05,0.00013835771721180975,9.916480852776266e-05,2.2393807583863126e-05,1.6752431462453173e-05,4.089201470122102e-07,3.2656141833571086e-07,9.276728643440219e-06,2.994158077033206e-05,2.1067927420542513e-05,3.6550679446477745e-06,2.6881584733758607e-06,1.4472679211917042e-06,3.358625368761012e-06,1.875139586726402e-06,0.02047226002943149
55.7,0.003554668788025234,0.0006963233497177374,0.001646489870379258,0.001028606059314975,0.00015311761693332176,0.0005069432382133224,0.00035754212552253467,7.146635105186937e-05,5.338473054321653e-05,3.992893706939563e-05,0.00013795773395258644,9.878771671056839e-05,2.2257869354764904e-05,1.6645033842139646e-05,4.0551313262213783e-07,3.2376217375077176e-07,9.275194133208781e-06,2.9855570400100895e-05,2.0987894576368996e-05,3.632852008506464e-06,2.6708981570542763e-06,1.4470081756322038e-06,3.3490815750469074e-06,1.8680457676298216e-06,0.020420535585818755
55.75,0.0035502290138948664,0.0006961623795865894,0.0016413995114711198,0.0010246840384003008,0.00015311599988507572,0.0005054437622421343,0.0003561777212525518,7.103621502929004e-05,5.304552661223013e-05,3.992450285555547e-05,0.0001375587231372239,9.841201435666647e-05,2.2122827389927905e-05,1.6538378008210914e-05,4.021368358119917e-07,3.209887698703753e-07,9.273717520868193e-06,2.97697635458617e-05,2.090815568212835e-05,3.6107933793697447e-06,2.6537682440884335e-06,1.44675360874687e-06,3.3395604126051844e-06,1.8609784776816513e-06,0.020368985120553972
55.800000000000004,0.0035457933556670776,0.0006959994351991326,0.0016363255762342763,0.0010207776020918994,0.00015311456891272835,0.0005039483144902353,0.00035481847462740326,7.060889665419386e-05,5.270864796752584e-05,3.99202620207888e-05,0.00013716068475751766,9.803769748719216e-05,2.198867537978266e-05,1.643245851514565e-05,3.987909605096067e-07,3.182409529362151e-07,9.272297421172867e-06,2.968416055125653e-05,2.0828710620380734e-05,3.588890590302545e-06,2.636767429125846e-06,1.4465042002682124e-06,3.3300584438079413e-06,1.8539355716718347e-06,0.020317607884745164
55.85,0.003541361815687575,0.0006958345143263608,0.0016312680145008237,0.0010168866891897214,0.00015311331182114833,0.0005024568902619097,0.00035346436907326555,7.018437614865388e-05,5.237407762113679e-05,3.991620937306425e-05,0.00013676361877741844,9.766476212032404e-05,2.1855407061443997e-05,1.6327269959368802e-05,3.9547521354196613e-07,3.1551847168563116e-07,9.270932463814944e-06,2.959876172867895e-05,2.0749559219542595e-05,3.567141842401411e-06,2.6198940661370092e-06,1.4462600702749605e-06,3.320572434649621e-06,1.8469151382207034e-06,0.02026640313100032
55.900000000000006,0.003536934396274847,0.0006956676148812916,0.0016262267762141719,0.0010130112387079504,0.0001531122165780137,0.0005009694847995292,0.0003521153880319812,6.976263388150347e-05,5.204179871589947e-05,3.9912339784258306e-05,0.00013636752513333388,9.729320427148951e-05,2.1723016218351747e-05,1.6222806978914222e-05,3.9218930457025893e-07,3.128210772874848e-07,9.269621293683051e-06,2.9513567350773174e-05,2.0670701232181507e-05,3.5455450311679338e-06,2.6031461953825155e-06,1.4460214646198112e-06,3.3110995499100237e-06,1.839915791968887e-06,0.020215370115102136
55.95,0.0035325110997202463,0.0006954987349173605,0.001621201811429211,0.0010091511898745597,0.0001531112713122554,0.0004994860932843718,0.00035077151496153483,6.934365036720057e-05,5.171179452440439e-05,3.9908648189552324e-05,0.0001359724037344288,9.692301995356847e-05,2.1591496679914513e-05,1.61190642530902e-05,3.8893294603145173e-07,3.101485232849362e-07,9.268362571159189e-06,2.9428577642917413e-05,2.0592136315600072e-05,3.524097782985143e-06,2.5865215806589904e-06,1.4457887355573175e-06,3.301637489949522e-06,1.8329368390158918e-06,0.02016450809716293
56.0,0.0035280919282880637,0.0006953278726268276,0.0016161930703124609,0.0010053064821308596,0.0001531104643125128,0.0004980067108374319,0.0003494327333365202,6.892740626470016e-05,5.1384048447954796e-05,3.990512958683425e-05,0.00013557825446292252,9.655420517709326e-05,2.1460842321155945e-05,1.6016036502147513e-05,3.8570585308724156e-07,3.075005655460804e-07,9.267154972437424e-06,2.934379277695122e-05,2.051386401536151e-05,3.502797500400691e-06,2.5700177554780346e-06,1.4455623184442305e-06,3.2921845511784393e-06,1.8259782694938367e-06,0.020113816342030855
56.050000000000004,0.0035236768842156103,0.0006951550263391979,0.0016112005031422238,0.001001477055131047,0.0001531097840256015,0.0004965313325202246,0.00034809902664860166,6.851388237633625e-05,5.105854401553437e-05,3.9901779036105024e-05,0.00013518507717438433,9.618675595044664e-05,2.1331047062363998e-05,1.5913718486950414e-05,3.825077435810602e-07,3.048769622231814e-07,9.265997189847549e-06,2.9259212866368228e-05,2.0435883752314798e-05,3.481641414657228e-06,2.5536320765713757e-06,1.4453427056560319e-06,3.282739611070077e-06,1.8190405807465373e-06,0.020063294118952246
56.1,0.0035192659697132964,0.0006949801945196536,0.0016062240603087325,0.0009976628487417527,0.00015310921905499272,0.0004950599533355841,0.00034677037840696927,6.810305964671275e-05,5.0735264882783474e-05,3.9898591658889616e-05,0.00013479287169802695,9.58206682800569e-05,2.1202104868743055e-05,1.5812105008650433e-05,3.793383380035413e-07,3.0227747372096794e-07,9.264887932167088e-06,2.9174837963148864e-05,2.035819481356319e-05,3.4606266437029155e-06,2.537361782913811e-06,1.4451304190006103e-06,3.2733020568621875e-06,1.81212448716748e-06,0.020012940700739258
56.150000000000006,0.003514859186964707,0.0006948033757674998,0.0016012636923142863,0.0009938638030415811,0.000153108758159305,0.0004935925682284535,0.0003454467721387849,6.769491916160263e-05,5.0414194830983434e-05,3.989556263765269e-05,0.0001344016378369971,9.545593817058998e-05,2.10740097500687e-05,1.571119090836294e-05,3.761973594666036e-07,2.997018626741758e-07,9.263825924905786e-06,2.9090668056355157e-05,2.0280796347691785e-05,3.4397502537679878e-06,2.5212040583162395e-06,1.4449259819133332e-06,3.263871689430095e-06,1.805230607330716e-06,0.019962755362852858
56.2,0.003510456538126685,0.0006946245688146221,0.001596319349773394,0.0009900798583206563,0.00015310839025080755,0.0004921291720866704,0.0003441281913896248,6.728944214685666e-05,5.00953177660498e-05,3.989268721521887e-05,0.00013401137536866485,9.509256162513963e-05,2.094675576034569e-05,1.5610971066846818e-05,3.7308453368605326e-07,2.9714989393424766e-07,9.262809910547977e-06,2.9006703072553637e-05,2.020368736443195e-05,3.419009322508501e-06,2.505156095564416e-06,1.4447298926196695e-06,3.254448636690626e-06,1.7983592217129324e-06,0.019912737382826406
