Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(2),J_7s1/2(2),J_total_Th_relativistic
63.45,0.003002201338872141,0.0006292058816284342,0.00124998444627774,0.0006951923636511083,0.0001418108088889224,0.00038842853027259343,0.0002453292412469771,4.164168636641865e-05,2.926057335509648e-05,3.760985225849866e-05,0.00010838029144364666,6.970765144542842e-05,1.3475755413575306e-05,9.496241604362036e-06,2.158555868769955e-07,1.64923991296581e-07,9.332874255056747e-06,2.5572595965406855e-05,1.6317715883485138e-05,2.640683423541581e-06,1.8459460582730158e-06,1.8833739737840315e-06,4.459900621497128e-06,2.669702768080021e-06,1.800587261089201e-07,1.654757948128018e-07,0.015792561150309775
63.5,0.0029986153315054984,0.0006289498815797093,0.0012464713645159104,0.0006927292306463614,0.0001418021436771806,0.00038736215509852976,0.0002444486405269582,4.1416711184986645e-05,2.9092279459472262e-05,3.760952495664287e-05,0.00010808668589114578,6.945707222470112e-05,1.3402330094706572e-05,9.44114836081718e-06,2.1425642880616575e-07,1.6366026725490036e-07,9.332853150239442e-06,2.5503615680964916e-05,1.6259076294139874e-05,2.626234204778621e-06,1.8351857498354478e-06,1.8833689121122149e-06,4.44772496728231e-06,2.659992588529282e-06,1.790720647989321e-07,1.6547489022761884e-07,0.015757622046972754
63.550000000000004,0.002995032797139297,0.0006286924031345486,0.00124296885749351,0.0006902753579884801,0.00014179320419118065,0.000386298643649694,0.00024357129463877693,4.119306782834721e-05,2.8925034855526158e-05,3.760916394967957e-05,0.00010779382527990822,6.920740975714976e-05,1.3329342591052167e-05,9.386401345310226e-06,2.1267011991844054e-07,1.624069843061358e-07,9.332827470233965e-06,2.5434805607042892e-05,1.620064673048929e-05,2.6118665465700976e-06,1.8244884255063217e-06,1.8833623240308002e-06,4.435598131786266e-06,2.6503302522409363e-06,1.7808891313573883e-07,1.6547357452854306e-07,0.015722786191401595
63.6,0.0029914537360166554,0.0006284334496517208,0.00123947689366921,0.0006878307102291524,0.0001417839874723381,0.00038523799049309924,0.00024269719222328633,4.0970747793158575e-05,2.8758832536222648e-05,3.760876774989821e-05,0.00010750170862116859,6.895866098625138e-05,1.3256790092693933e-05,9.331998230340253e-06,2.1109654899878764e-07,1.6116404986122138e-07,9.332796783572677e-06,2.5366165431963322e-05,1.6142426184686916e-05,2.597580831939979e-06,1.8138545631963972e-06,1.8833541030791051e-06,4.423522816092516e-06,2.6407174370368604e-06,1.7710954569040628e-07,1.654718200214783e-07,0.015688053215133287
63.650000000000006,0.0029878781483655414,0.0006281730245283832,0.001235995441581346,0.0006853952520495831,0.00014177449061698362,0.00038418019018250996,0.00024182632195008603,4.074974263387092e-05,2.859366554412196e-05,3.760833489197573e-05,0.00010721033491800717,6.871082286147323e-05,1.3184669808860218e-05,9.27793670496999e-06,2.0953560600414623e-07,1.5993137235483645e-07,9.332760664168035e-06,2.529769488259983e-05,1.6084413740492994e-05,2.5833775287641532e-06,1.8032847263854e-06,1.8833441851005641e-06,4.411501216376174e-06,2.631155503466173e-06,1.761344678640404e-07,1.6546964062517096e-07,0.015653422751057074
63.7,0.0029843060343988288,0.0006279111311995209,0.0012325244698478605,0.0006829689482601128,0.00014176471077580164,0.000383125237258724,0.00024095867251757764,4.0530043962313404e-05,2.8429526971011758e-05,3.760786393275466e-05,0.00010691970316546269,6.84638923383123e-05,1.3112978967791593e-05,9.224214474706024e-06,2.0798718205381208e-07,1.5870886123752953e-07,9.332718691287016e-06,2.5229393726519766e-05,1.602660857878101e-05,2.5692571668855966e-06,1.792779541182843e-06,1.88333254784304e-06,4.399534984392464e-06,2.6216454826727873e-06,1.7516441660298218e-07,1.6546709428947958e-07,0.015618894433081187
63.75,0.002980737394314343,0.0006276477731373902,0.0012290639471662383,0.0006805517637998309,0.00014175464515327348,0.00038207312624984974,0.00024009423265301642,4.031164344728379e-05,2.8266409957541337e-05,3.760735345102311e-05,0.0001066298123506436,6.821786637833363e-05,1.3041714816607193e-05,9.170829261379563e-06,2.0645116941668267e-07,1.5749642696453238e-07,9.332670449555431e-06,2.5161261773191003e-05,1.5969009980942677e-05,2.5552203139719483e-06,1.782339672116144e-06,1.883319208623305e-06,4.387625198395071e-06,2.6121880633223233e-06,1.7420027519103783e-07,1.6546427431942395e-07,0.01558446789559575
63.800000000000004,0.0029771722282949152,0.0006273829538509685,0.0012256138423134455,0.0006781436637361929,0.0001417442910071252,0.000381023851671582,0.00023923299111256244,4.009453281414143e-05,2.810430769285885e-05,3.760680204729651e-05,0.00010634066145283883,6.79727419492081e-05,1.2970874621171888e-05,9.117778803027872e-06,2.0492746149539738e-07,1.5629398098129483e-07,9.332615528991119e-06,2.509329887421958e-05,1.5911617330107573e-05,2.5412675506682806e-06,1.7719657972045058e-06,1.8833042202532058e-06,4.375772344552433e-06,2.6027835766303793e-06,1.7324290459142086e-07,1.6546128976861034e-07,0.0155501427727392
63.85,0.0029736105365084325,0.000627116676885407,0.0012221741241458665,0.0006757446132646379,0.00014173364564777988,0.00037997740802747556,0.00023837493668132996,3.987870384440326e-05,2.7943213414251366e-05,3.760620834360119e-05,0.00010605224944362761,6.77285160247496e-05,1.2900455665964127e-05,9.065060853776212e-06,2.0341595280747067e-07,1.5510143570583806e-07,9.332553525064214e-06,2.5025504922605864e-05,1.5854430110141782e-05,2.5273994456111984e-06,1.7616585828908418e-06,1.8832876655134833e-06,4.363976309224039e-06,2.5934319804478907e-06,1.7229294758926013e-07,1.6545824160644015e-07,0.015515918697604736
63.900000000000006,0.002970052319107885,0.0006268489458214897,0.0012187447615992345,0.0006733545777082024,0.00014172270643781444,0.000378933789809215,0.0002375200581734338,3.96641483753425e-05,2.7783120406787447e-05,3.760557098325974e-05,0.000105764575286988,6.748518558495098e-05,1.283045525394429e-05,9.01267318372015e-06,2.019165389635861e-07,1.5391870450809867e-07,9.33248403878176e-06,2.4957879851028672e-05,1.5797447902439084e-05,2.5136165308701777e-06,1.7514186594037907e-06,1.8832696505267116e-06,4.352236382706009e-06,2.5841328450924943e-06,1.7135069657912944e-07,1.6545520464179098e-07,0.01548179530160672
63.95,0.0029664975762314213,0.0006265797642750958,0.0012153257236885693,0.0006709735225171403,0.00014171147079142094,0.00037789299149688373,0.00023666834443203594,3.9450858299590814e-05,2.7624022002962852e-05,3.76048886306781e-05,0.00010547763793940504,6.724274761601992e-05,1.2760870706423792e-05,8.96061357880837e-06,2.004291166432923e-07,1.5274570168651e-07,9.33240667679318e-06,2.4890423629188756e-05,1.574067038056752e-05,2.4999192783683173e-06,1.7412465971075904e-06,1.8832502974199304e-06,4.340551275158104e-06,2.574885344802125e-06,1.7041609274691617e-07,1.654522219423416e-07,0.015447772214179867
64.0,0.002962946308002394,0.0006263091358966685,0.0012119169795081056,0.0006686014132685373,0.00014169993617387243,0.0003768550075592286,0.00023581978432938837,3.923882556474292e-05,2.74659115823486e-05,3.7604159971134464e-05,0.00010519143634997756,6.70011991104133e-05,1.2691699362934563e-05,8.90887984072568e-06,1.9895358356839134e-07,1.5158234244212278e-07,9.332321051512381e-06,2.482313626026344e-05,1.5684097302881316e-05,2.486308077807686e-06,1.7311428843695604e-06,1.8832297366785739e-06,4.328919145315611e-06,2.5656882590699354e-06,1.6948884893985425e-07,1.654493111844097e-07,0.015413849062819264
64.05,0.002959398514529414,0.0006260370643706864,0.0012085184982312256,0.0006662382156659299,0.000141688100100993,0.00037581983245392367,0.0002349743667668758,3.9028042172964495e-05,2.7308782571242028e-05,3.760338371056992e-05,0.00010490596946052424,6.676053706687137e-05,1.2622938581099164e-05,8.85746978677643e-06,1.9748983847437712e-07,1.504285428506343e-07,9.332226781251689e-06,2.4756017776544757e-05,1.5627728503253786e-05,2.4727832165853666e-06,1.7211079074343307e-06,1.8832080995765432e-06,4.317337642245652e-06,2.556539987603277e-06,1.6856861861148065e-07,1.654464767066968e-07,0.015380025473315649
64.10000000000001,0.002955854195906397,0.000625763553415141,0.0012051302491103866,0.0006638838955389215,0.00014167596013863246,0.0003747874606278307,0.00023413208067505582,3.8818500180602814e-05,2.7152628442320363e-05,3.760255857538082e-05,0.00010462123620568878,6.652075849045079e-05,1.2554585736501342e-05,8.806381249768116e-06,1.9603778108031879e-07,1.492842198327381e-07,9.332123490362269e-06,2.4689068234351326e-05,1.5571563880128273e-05,2.459344862135925e-06,1.7111419327417396e-06,1.883185511025067e-06,4.305803959851754e-06,2.5474385813207413e-06,1.6765512381800047e-07,1.6544372033017045e-07,0.015346301070012985
64.15,0.0029523133522126187,0.0006254886067810189,0.0012017522014770537,0.0006615384188428039,0.0001416635139021452,0.00037375788651725853,0.00023329291501369853,3.861019169780053e-05,2.6997442714297208e-05,3.7601683312212844e-05,0.00010433723551304442,6.628186039255734e-05,1.2486638222557177e-05,8.755612077895328e-06,1.9459731205763143e-07,1.4814929112325328e-07,9.332010809375379e-06,2.4622287708321108e-05,1.551560338412183e-05,2.445993047076151e-06,1.701245092063367e-06,1.883162083119715e-06,4.294314903131233e-06,2.5383817899038947e-06,1.6674820265352948e-07,1.654410471455347e-07,0.015312675476007141
64.2,0.002948775983512759,0.0006252122282517873,0.0011983843247416208,0.0006592017516581706,0.0001416507590558735,0.00037273110454821726,0.00023245685877182245,3.840310888811179e-05,2.684321895158124e-05,3.7600756687756845e-05,0.00010405396630319683,6.604383979097709e-05,1.2419093450386543e-05,8.705160134623815e-06,1.9316833299819502e-07,1.470236752395161e-07,9.331888375138587e-06,2.4555676285205813e-05,1.5459847004448298e-05,2.432727657459952e-06,1.6914173707626298e-06,1.8831379095867685e-06,4.282866964446603e-06,2.529367124295397e-06,1.658477915317266e-07,1.6543846641510456e-07,0.015279148313311472
64.25,0.002945242089856955,0.0006249344216428849,0.0011950265883933398,0.0006568738601905387,0.00014163769331263507,0.00037170710913667294,0.000231623900967731,3.819724396812177e-05,2.6689950763937985e-05,3.759977748854633e-05,0.00010377142748988687,6.580669370990754e-05,1.2351948848685253e-05,8.655023298574964e-06,1.9175074638231694e-07,1.4590729144954853e-07,9.331755830941018e-06,2.44892340573e-05,1.5404294754454158e-05,2.419548424377464e-06,1.6816585994076308e-06,1.883113061244595e-06,4.271456407398422e-06,2.520391930551784e-06,1.6495388490301562e-07,1.6543599019458545e-07,0.015245719203064684
64.3,0.0029417116712808517,0.0006246551908012177,0.001191678962000245,0.0006545547107699668,0.00014162431443321484,0.00037068589468879857,0.0002307940306490463,3.799258920706871e-05,2.653763180615395e-05,3.759874452075668e-05,0.00010348961798009213,6.557041917998754e-05,1.2285201863597666e-05,8.605199463410505e-06,1.9034445554702778e-07,1.4480005974051742e-07,9.331612826621888e-06,2.4422961115645913e-05,1.5348946656579978e-05,2.40645491905436e-06,1.671968448886296e-06,1.8830875825108605e-06,4.260079355387535e-06,2.5114534699499403e-06,1.6406651405029014e-07,1.6543363241319444e-07,0.015212387765846528
64.35000000000001,0.002938184727805649,0.0006243745396046579,0.001188341415209075,0.0006522442698506736,0.00014161062022586106,0.0003696674556012225,0.00022996723689274135,3.778913692646884e-05,2.638625577770338e-05,3.759765661000599e-05,0.00010320853667412756,6.533501323832658e-05,1.221884995858983e-05,8.55568653771756e-06,1.889493646552066e-07,1.437019007880029e-07,9.331459018656773e-06,2.435685754316111e-05,1.5293802727073385e-05,2.393446551527432e-06,1.6623464290923568e-06,1.8830614889102232e-06,4.248731881708259e-06,2.5025489994603312e-06,1.6318576609341107e-07,1.654314093371911e-07,0.015179153622117691
64.4,0.002934661259438157,0.000624092471961549,0.0011850139177451992,0.0006499425040106603,0.00014159660854578559,0.00036865178626127614,0.00022914350880517183,3.7586879499744235e-05,2.623581642241777e-05,3.7596512601157644e-05,0.00010292818246574553,6.510047292853345e-05,1.2152890614323335e-05,8.506482444894167e-06,1.8756537866601882e-07,1.426127359265816e-07,9.331294070216621e-06,2.4290923407838298e-05,1.5238862960785288e-05,2.380522572892582e-06,1.6527918911702837e-06,1.8830347654763553e-06,4.237410098057369e-06,2.493675846767883e-06,1.623118280667984e-07,1.6542933992162437e-07,0.015146016392722712
64.45,0.0029311412661708384,0.0006238089918102137,0.0011816964394125331,0.0006476493799513262,0.00014158227729466828,0.0003676388810472365,0.0002283228355221041,3.738580935185299e-05,2.6086307528157498e-05,3.759531135812448e-05,0.00010264855424223433,6.486679530074358e-05,1.208732132852962e-05,8.457585123035114e-06,1.8619240330711952e-07,1.415324871222008e-07,9.331117651195033e-06,2.4225158756165636e-05,1.5184127316379201e-05,2.3676820810432693e-06,1.6433040332293714e-06,1.883007365901661e-06,4.226110238668103e-06,2.4848314749348727e-06,1.614450049920772e-07,1.654274433963367e-07,0.015112975699323346
64.5,0.002927624747981863,0.0006235241031184673,0.001178388950093462,0.0006453648644970919,0.00014156762442016563,0.0003666287343285692,0.00022750520620874393,3.718591895892262e-05,2.5937722926486417e-05,3.759405176367463e-05,0.00010236965088451657,6.463397741164621e-05,1.2022139615885179e-05,8.408992524818458e-06,1.8483034504905488e-07,1.4046107694679674e-07,9.330929438200129e-06,2.4159563606912338e-05,1.512959570227523e-05,2.354924029743269e-06,1.6338819093637175e-06,1.8829792122704496e-06,4.214828737831407e-06,2.476013533410026e-06,1.6058565899023126e-07,1.6542573288858724e-07,0.015080031164636376
64.55,0.0029241117048351565,0.0006232378098831346,0.0011750914197487593,0.0006430889245950192,0.00014155264791542352,0.00036562134046616763,0.00022669061005976257,3.698720084788594e-05,2.579005649234873e-05,3.7592732719239e-05,0.00010209147126724628,6.440201632451051e-05,1.1957343007887424e-05,8.360702617392596e-06,1.8347911108223904e-07,1.3939842855555468e-07,9.330729114508163e-06,2.4094137945416483e-05,1.5075267963633986e-05,2.342247240808394e-06,1.6245244417470353e-06,1.8829501952166002e-06,4.2035622992615684e-06,2.467219894123488e-06,1.5973406589362004e-07,1.654242072568811e-07,0.015047182412463755
64.60000000000001,0.002920602136680448,0.0006229501161295719,0.0011718038184175025,0.0006408215273144315,0.00014153734581859393,0.00036461669381259,0.00022587903629932144,3.6789647596119616e-05,2.5643302143748367e-05,3.7591353144720314e-05,0.0001018140142589052,6.417090910921089e-05,1.189292905273139e-05,8.312713382264048e-06,1.8213860929683986e-07,1.383444656671625e-07,9.330516369977029e-06,2.4028881718502194e-05,1.5021143870663518e-05,2.3296504191093386e-06,1.6152304355105993e-06,1.8829201743725542e-06,4.192307956494049e-06,2.45844867352244e-06,1.5889025313214083e-07,1.6542284560281954e-07,0.015014429067651523
64.65,0.002917096043453325,0.0006226610259111929,0.0011685261162169953,0.0006385626398465374,0.00014152171621235597,0.0003636147887122959,0.00022507047418109647,3.659325183108569e-05,2.549745384143101e-05,3.758991197830386e-05,0.00010153727872189855,6.394065284225198e-05,1.1828895315187413e-05,8.265022815186111e-06,1.8080874826584987e-07,1.372991125473494e-07,9.330290900918802e-06,2.3963794830140335e-05,1.4967223108503866e-05,2.317132170052903e-06,1.6059985960599021e-06,1.882888979018419e-06,4.181063124159684e-06,2.4496982432356464e-06,1.5805390679998347e-07,1.6542160753690199e-07,0.014981770756167724
64.7,0.002913593425075274,0.0006223705433089987,0.0011652582833426759,0.0006363122295040493,0.00014150575722344063,0.00036261561950187693,0.0002242649129882986,3.639800622997519e-05,2.5352505588568174e-05,3.75884081762697e-05,0.00010126126351264923,6.371124460679215e-05,1.1765239376479611e-05,8.217628926048283e-06,1.7948943723154588e-07,1.362622939959281e-07,9.330052409931606e-06,2.389887713795105e-05,1.4913505268909531e-05,2.3046910191522036e-06,1.596827548441438e-06,1.882856408892323e-06,4.1698256404659665e-06,2.4409672332957945e-06,1.5722439493869907e-07,1.65420438272446e-07,0.01494920710540479
64.75,0.0029100942814537377,0.0006220786724311123,0.0011620002900680367,0.0006340702637208078,0.00014148946702215975,0.0003616191805102888,0.00022346234203369527,3.620390351935492e-05,2.5208451430444116e-05,3.758684071280662e-05,0.00010098596748169197,6.348268149266703e-05,1.1701958834165559e-05,8.170529738766824e-06,1.7818058609548532e-07,1.3523393533749692e-07,9.329800605692158e-06,2.3834128450629574e-05,1.4859989843912109e-05,2.2923254332590492e-06,1.5877158583360213e-06,1.8828222351794027e-06,4.15859380146846e-06,2.432254532290335e-06,1.5640088801695605e-07,1.6541927489191147e-07,0.014916737744676587
64.8,0.00290659861248216,0.0006217854174123172,0.0011587521067445356,0.0006318367100514035,0.000141472843821939,0.00036062546605907946,0.00022266275065962934,3.6010936474816654e-05,2.5065285454144945e-05,3.7585208579827496e-05,0.00010071138947376616,6.325496059641197e-05,1.163905130201699e-05,8.123723291176352e-06,1.7688210541210206e-07,1.342139624158746e-07,9.32953520271147e-06,2.376954852635666e-05,1.4806676221602367e-05,2.2800338430032287e-06,1.5786620542290521e-06,1.8827862017502923e-06,4.14736638771163e-06,2.423559288391037e-06,1.5558251703497062e-07,1.6541805079036398e-07,0.014884362305798156
64.85000000000001,0.0029031064180400357,0.0006214907824136,0.0011555137038015085,0.0006296115361707998,0.00014145588587885456,0.00035963447046261467,0.00022186612823803657,3.5819097920628824e-05,2.4923001788250132e-05,3.7583510786786344e-05,0.00010043752832790801,6.302807902128395e-05,1.1576514409901666e-05,8.07720763492262e-06,1.755939063858976e-07,1.332023015922669e-07,9.329255921057236e-06,2.370513707223475e-05,1.4753563684126115e-05,2.2678146659646963e-06,1.5696646502914866e-06,1.8827480267644978e-06,4.1361426835859656e-06,2.4148809140233806e-06,1.5476850784965516e-07,1.6541669765792386e-07,0.014852080423631816
64.9,0.002899617697992963,0.0006211947716216978,0.0011522850517460845,0.0006273947098739586,0.00014143859149117402,0.0003586461880283036,0.00022107246417046292,3.562838072939114e-05,2.4781594602526567e-05,3.758174636049687e-05,0.0001001643828775421,6.280203387728303e-05,1.1514345803666557e-05,8.030980835356639e-06,1.7431590087214958e-07,1.321988797470888e-07,9.328962486047445e-06,2.3640893744769298e-05,1.4700651407941146e-05,2.2556663300952373e-06,1.560722169497603e-06,1.8827074047842468e-06,4.124922489358199e-06,2.4062190952141234e-06,1.5395825140071114e-07,1.6541514577178177e-07,0.014819891736520334
64.95,0.002896132452192687,0.0006208973892486488,0.00114906612116309,0.0006251861990754606,0.00014142095899890095,0.0003576606130568189,0.00022028174788807814,3.5438777821691206e-05,2.4641058107624598e-05,3.757991434495252e-05,9.989195195057155e-05,6.257682228117264e-05,1.1452543145022129e-05,7.985040971430024e-06,1.7304800138097925e-07,1.3120362428528366e-07,9.328654627920643e-06,2.357681815139231e-05,1.4647938466334321e-05,2.243587296906048e-06,1.5518331665067651e-06,1.8826640095562186e-06,4.113706125386284e-06,2.397573804731843e-06,1.5315130114365115e-07,1.654133234050784e-07,0.014787795886582468
65.0,0.0028926506804771517,0.0006205986395313471,0.0011458568827149628,0.0006229859718091318,0.00014140298678332343,0.00035667773984231736,0.00021949396885169044,3.525028216576418e-05,2.4501386554776772e-05,3.757801380114816e-05,9.962023436946799e-05,6.235244135649993e-05,1.1391104111428139e-05,7.939386135591891e-06,1.7179012108456265e-07,1.302164631449175e-07,9.328332081489084e-06,2.3512909853003734e-05,1.4595423834150717e-05,2.23157608394678e-06,1.5429962498461136e-06,1.8826174976094737e-06,4.102494427644995e-06,2.3889453163766393e-06,1.5234732615956624e-07,1.6541115621845912e-07,0.014755792519912598
65.05,0.0028891723826705495,0.0006202985267311029,0.001142657307141659,0.0006207939962276683,0.00014138467326656643,0.00035569756267265763,0.00021870911655175846,3.5062886777154716e-05,2.4362574235498715e-05,3.757604380690315e-05,9.934922895136045e-05,6.212888823361518e-05,1.1330026395980702e-05,7.894014433687174e-06,1.7054217382719198e-07,1.2923732480874927e-07,9.327994585781615e-06,2.3449168367484206e-05,1.4543106394639777e-05,2.219631286119249e-06,1.5342101029488182e-06,1.8825675127872372e-06,4.09128873346574e-06,2.3803342165088867e-06,1.5154607426618233e-07,1.654085682141594e-07,0.014723881286773615
65.10000000000001,0.0028856975585833675,0.0006199970551332043,0.0011394673652605596,0.0006186102406022602,0.0001413660169111479,0.0003547200758296151,0.00021792718050840228,3.48765847183814e-05,2.4224615481292296e-05,3.757400345668603e-05,9.907893450812341e-05,6.190616004969073e-05,1.1269307707300764e-05,7.848923984856444e-06,1.6930407413784116e-07,1.282661383184205e-07,9.327641883683672e-06,2.3385593174112348e-05,1.4490984948279399e-05,2.207751595395211e-06,1.5254735036281048e-06,1.8825136917792457e-06,4.080090856411563e-06,2.371741408366295e-06,1.5074738632456565e-07,1.6540548595452096e-07,0.014692061841844278
65.15,0.002882226208012441,0.0006196942290464857,0.0011362870279663809,0.0006164346733222204,0.00014134701621953887,0.0003537452735890966,0.0002171481502714139,3.469136909860394e-05,2.408750466335125e-05,3.7571891861440646e-05,9.880934984646452e-05,6.168425394873972e-05,1.1208945769424057e-05,7.80411292143737e-06,1.6807573724483744e-07,1.2730283329085334e-07,9.32727372158205e-06,2.332218371880068e-05,1.4439058223397742e-05,2.1959358185416404e-06,1.5167853416001185e-06,1.8824556706535008e-06,4.0689030494993484e-06,2.363168105009057e-06,1.499512497623907e-07,1.654018457946191e-07,0.014660333844473412
65.2,0.0028787583307409953,0.0006193900528028984,0.0011331162662310747,0.0006142672628946065,0.00014132766973372696,0.00035277315022135014,0.00021637201542026445,3.450723307329223e-05,2.395123619226871e-05,3.7569708148413754e-05,9.854047376801075e-05,6.14631670816337e-05,1.1148938321692307e-05,7.759579388867585e-06,1.6685707909218862e-07,1.2634733993639352e-07,9.326889849022225e-06,2.3258939420046283e-05,1.4387324888374946e-05,2.184182892498258e-06,1.508144633708332e-06,1.8823930923067321e-06,4.057727956531824e-06,2.3546158078233572e-06,1.4915783122408382e-07,1.6539760049570352e-07,0.014628696958796046
65.25,0.0028752939265386996,0.0006190845307570853,0.0011299550511037365,0.0006121079779438507,0.00014130797603478389,0.00035180369999117503,0.0002155987655641123,3.432416984389848e-05,2.3815804517747325e-05,3.756745146098413e-05,9.827230506939448e-05,6.124289660612049e-05,1.1089283118646027e-05,7.715321545589264e-06,1.6564801635709324e-07,1.2539958907820741e-07,9.32649001838603e-06,2.3195859675477724e-05,1.4335783565174863e-05,2.172491897100208e-06,1.4995505365483091e-06,1.882325614668471e-06,4.0465685520518086e-06,2.346086269243721e-06,1.4836743326056105e-07,1.6539271975887367e-07,0.014597150853581587
65.3,0.002871832995161714,0.0006187776672859606,0.0011268033537105077,0.0006099567872113855,0.00014128793374243665,0.000350836917158129,0.00021482839034180879,3.414217265753143e-05,2.368120412831143e-05,3.756512095849312e-05,9.800484254233862e-05,6.1023439686841205e-05,1.1029977929918604e-05,7.671337562955166e-06,1.6444846646812275e-07,1.2445951217240603e-07,9.326073984597118e-06,2.313294386886618e-05,1.4284432843929048e-05,2.1608620648926346e-06,1.4910023562432787e-06,1.8822529194121073e-06,4.035428071280736e-06,2.3375814404538236e-06,1.4758037429823028e-07,1.6538718151394838e-07,0.014565695201807385
65.35000000000001,0.0028683755363527355,0.000618469466788292,0.0011236611452544783,0.0006078136595552716,0.00014126754151464222,0.00034987279597673313,0.0002140608794219028,3.396123480663301e-05,2.3547429551021434e-05,3.7562715816076644e-05,9.773808497374084e-05,6.080479349534699e-05,1.0971020540131759e-05,7.627625625136188e-06,1.6325834762355678e-07,1.2352704132835773e-07,9.325641504861327e-06,2.3070191377458905e-05,1.4233271298274015e-05,2.1492927878429584e-06,1.482499555177731e-06,1.8821747208555648e-06,4.024309932230407e-06,2.329103406947981e-06,1.4679684518887144e-07,1.6538095627450402e-07,0.01453432968008092
65.4,0.0028649215498410528,0.0006181599336842883,0.0011205283970155923,0.0006056785639498277,0.00014124679804716612,0.00034891133069667597,0.0002132962225026452,3.37813496286576e-05,2.341447535119056e-05,3.7560235224498665e-05,9.747203114575745e-05,6.058695521011562e-05,1.0912408748792398e-05,7.58418392903043e-06,1.6207757880934806e-07,1.2260210932864645e-07,9.325192338448365e-06,2.300760157948585e-05,1.4182297501127387e-05,2.1377836208196433e-06,1.474041755557117e-06,1.8820907746814235e-06,4.013217652854477e-06,2.320654316614094e-06,1.460168092941443e-07,1.6537399159551194e-07,0.014503053968079336
65.45,0.002861471035342587,0.0006178490724151886,0.0011174050803505423,0.0006035514694852559,0.00014122570207316434,0.00034795251556301313,0.0002125344093119897,3.360251050575323e-05,2.328233613210339e-05,3.7557678389986045e-05,9.720667983588586e-05,6.0369922016567164e-05,1.0854140370190572e-05,7.541010684173525e-06,1.6090607981619268e-07,1.216846496481331e-07,9.324726246520522e-06,2.2945173861685785e-05,1.4131510040579411e-05,2.1263342817720727e-06,1.4656287397256848e-06,1.88200088607704e-06,4.002154766526558e-06,2.312236306113133e-06,1.4523998854482655e-07,1.6536620450513463e-07,0.014471867748133437
65.5,0.002858023992559944,0.0006175368874428579,0.0011142911666926745,0.0006014323453672736,0.0001412042523627691,0.0003469963448163676,0.00021177542960759514,3.342471086444553e-05,2.3151006534736964e-05,3.755504453406486e-05,9.694202981704705e-05,6.015369110707993e-05,1.0796213233298792e-05,7.498104112650398e-06,1.5974377125521097e-07,1.207745964716037e-07,9.32424299201309e-06,2.2882907626697685e-05,1.4080907535574459e-05,2.114944648613791e-06,1.457260447240583e-06,1.881904916892727e-06,3.9911247392266345e-06,2.3038514315750826e-06,1.4446594158642589e-07,1.6535748673619305e-07,0.014440770705006654
65.55,0.0028545804211824615,0.0006172233832493847,0.0011111866275518862,0.0005993211609167418,0.00014118244772267808,0.0003460428126931265,0.00021101927317682516,3.3247944175323864e-05,2.3020481237483775e-05,3.755233289339811e-05,9.667807985766689e-05,5.993825968100575e-05,1.0738625181672395e-05,7.455462449008175e-06,1.585905745717587e-07,1.198718847095069e-07,9.323742339570225e-06,2.2820802300164725e-05,1.403048865106095e-05,2.1036147528790917e-06,1.4489369687670348e-06,1.8818027914410448e-06,3.980130891570142e-06,2.295501608960779e-06,1.4369420698964052e-07,1.6534772250564712e-07,0.014409762525840225
65.60000000000001,0.002851140320886257,0.0006169085643366824,0.0011080914345145238,0.0005972178855692959,0.00014116028699574714,0.0003450919134256362,0.0002102659298367468,3.30722039527297e-05,2.2890754955876944e-05,3.7549542719624845e-05,9.641482872175682e-05,5.972362494468505e-05,1.0681374073350947e-05,7.413083940170191e-06,1.5744641205693356e-07,1.1897645001132676e-07,9.323224055538685e-06,2.2758857337403732e-05,1.3980252112299168e-05,2.0923447702897474e-06,1.4406585369255052e-06,1.881694500610719e-06,3.969176328264899e-06,2.287188567976072e-06,1.4292445600763127e-07,1.6533681327107683e-07,0.014378842900162411
65.65,0.0028477036913342794,0.000616592435226096,0.0011050055592432832,0.0005951224888749776,0.00014113776906058667,0.0003441436412423964,0.00020951538943412914,3.289748375444759e-05,2.2761822442317647e-05,3.754667327920063e-05,9.615227516899409e-05,5.95097841114618e-05,1.062445778076069e-05,7.370966845351052e-06,1.5631120685638573e-07,1.1808822877618301e-07,9.3226879080207e-06,2.269707222950125e-05,1.3930196718033477e-05,2.081135008432892e-06,1.4324255142857225e-06,1.881580104040389e-06,3.9582638768171425e-06,2.2789138214302254e-06,1.4215658866797358e-07,1.6532470042334847e-07,0.014348011519822382
