Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_total_Pb_relativistic
53.150000000000006,0.0037251773354384492,0.000746183783688914,0.001618275477708077,0.0010497993926949307,0.0001645038330131115,0.0004975915996021726,0.00035821485661190905,6.867137664089372e-05,5.254017617942913e-05,4.201916037603972e-05,0.00013248454344845837,9.615338713993839e-05,2.0410967320568016e-05,1.5599251856109096e-05,3.3361478201633007e-07,2.7080117804404497e-07,9.009514851109712e-06,2.584903673918575e-05,1.8164278620277306e-05,2.548344404200248e-06,1.8834523072863142e-06,9.886854056056972e-07,1.4693898799189428e-06,0.020807260514206352
53.2,0.003720171318689567,0.000745938126369718,0.001612864711209035,0.0010455664672151459,0.00016450340347106345,0.0004959796490831173,0.0003567644195064503,6.823424000113424e-05,5.218878335786485e-05,4.201817982062645e-05,0.00013206246049248638,9.576484518164292e-05,2.027997661282481e-05,1.5494039141897773e-05,3.306901529818704e-07,2.6836440127067693e-07,9.009124180587823e-06,2.576704786488824e-05,1.8090895008629575e-05,2.5319652024255407e-06,1.870721571644151e-06,9.88637571554827e-07,1.4647254533658583e-06,0.020751918323881537
53.25,0.0037151703518793853,0.00074568996983856,0.0016074728512313345,0.001041351331291276,0.00016450286697326918,0.0004943725644572589,0.00035531982361385576,6.780012968793156e-05,5.183992580187067e-05,4.2017290119023546e-05,0.00013164156162107695,9.537783575963125e-05,2.014989868653283e-05,1.5389591138627694e-05,3.2779325633538884e-07,2.6595123514256973e-07,9.008761531527007e-06,2.568528525602578e-05,1.8017800677737226e-05,2.515716788109201e-06,1.8580996511431528e-06,9.885916445578274e-07,1.4600741469700819e-06,0.020696770552387278
53.300000000000004,0.003710174437604232,0.0007454393152093798,0.0016020998345957814,0.0010371539109072935,0.00016450221218938067,0.0004927703374730916,0.00035388104861506386,6.736902325505573e-05,5.1493584014284886e-05,4.201648641496999e-05,0.00013122184588883342,9.499235402096802e-05,2.0020726745394375e-05,1.528590193357755e-05,3.249238152005985e-07,2.635614408191747e-07,9.008425716955126e-06,2.5603749469668447e-05,1.7944996196895862e-05,2.499597643917282e-06,1.8455851955467652e-06,9.885475905479545e-07,1.4554375238235891e-06,0.020641816350169897
53.35,0.0037051835784244615,0.0007451861637493339,0.00159674559828474,0.0010329741323234327,0.00016450142797100857,0.0004911729598179343,0.0003524480742175944,6.694089843233277e-05,5.114973865604648e-05,4.201576392217983e-05,0.00013080331232200834,9.460839511196635e-05,1.9892454046348048e-05,1.5182965662047536e-05,3.220815551031737e-07,2.611947814597447e-07,9.008115564685789e-06,2.5522440999133624e-05,1.7872482027297384e-05,2.4836056552042185e-06,1.8331762824515594e-06,9.885054177052843e-07,1.4508165568487743e-06,0.02058705486450235
53.400000000000006,0.003700197776864562,0.0007449305168767734,0.0015914100794422305,0.0010288119220755452,0.00016450050334976995,0.0004895804231189436,0.00035102088015611055,6.651573312420212e-05,5.080837054485741e-05,4.2015117923603896e-05,0.00013038595991887386,9.42259541784286e-05,1.9765073899135432e-05,1.5080776506951322e-05,3.1926620376816107e-07,2.5885102201050783e-07,9.00782991786195e-06,2.5441360249697135e-05,1.7800258470219734e-05,2.4677381622809048e-06,1.8208704666850506e-06,9.88465173823387e-07,1.4462113155924425e-06,0.02053248523907682
53.45,0.0036952170354132745,0.0007446723761592423,0.001586093215374032,0.0010246672069744607,0.00016449942753535293,0.00048799271894411943,0.000349599446192974,6.609350540828729e-05,5.046946065385729e-05,4.2014543770697965e-05,0.0001299697876500897,9.384502636588451e-05,1.9638579665871327e-05,1.4979328698411319e-05,3.164774909469643e-07,2.565299290232298e-07,9.007567635520805e-06,2.5360507517180118e-05,1.7728325621030553e-05,2.451992032515242e-06,1.808664848445528e-06,9.884269424024072e-07,1.4416209628765778e-06,0.020478106614435818
53.5,0.0036902413565237015,0.0007444117433114922,0.001580794943547767,0.0010205399141053366,0.00016449818991359834,0.00048640983880329894,0.00034818375211878865,6.567419353397756e-05,5.013299011030893e-05,4.2014036882697344e-05,0.00012955479445906712,9.346560681982521e-05,1.9512964760617127e-05,1.4878616513357005e-05,3.137151482792407e-07,2.542312705109493e-07,9.007327593146077e-06,2.5279882970242298e-05,1.7656683330753308e-05,2.4363637496121577e-06,1.7965561579589385e-06,9.883908358614992e-07,1.4370440613989328e-06,0.020423918129223693
53.550000000000004,0.0036852707426134213,0.0007441486201935157,0.0015755152015929877,0.00101642997082701,0.00016449678004459793,0.00048483177414914276,0.00034677377775293723,6.525777592102227e-05,4.979894019429578e-05,4.201359274589778e-05,0.00012914097926233013,9.308769068593443e-05,1.938822264895798e-05,1.4778634275126876e-05,3.109789091937963e-07,2.5195481584532477e-07,9.00710868317539e-06,2.519948663707552e-05,1.7585331176655346e-05,2.4208495167915034e-06,1.784540853771991e-06,9.883569849325307e-07,1.4324790679866088e-06,0.020369918921988455
53.6,0.003680305196064604,0.0007438830088085975,0.0015702539273012568,0.001012337304771348,0.00016449518766080952,0.00048325851637811217,0.0003453695029441088,6.484423115813698e-05,4.946729233743074e-05,4.201320691294271e-05,0.00012872834094987369,9.271127311031645e-05,1.9264346847583617e-05,1.4679376353074088e-05,3.0826850885112214e-07,2.4970033569849e-07,9.006909815433487e-06,2.511931839702773e-05,1.7514268442973622e-05,2.4054453699869615e-06,1.7726152310952047e-06,9.88325524457475e-07,1.4279248350936745e-06,0.020316108133142528
53.650000000000006,0.003675344719224117,0.0007436149113013821,0.0015650110586262137,0.0010082618438425877,0.00016449340266518837,0.0004816900568314343,0.0003439709075708158,6.44335380016207e-05,4.9138028121575716e-05,4.201287500211675e-05,0.00012831687838551795,9.233634923972035e-05,1.9141330923872833e-05,1.4580837162175853e-05,3.055836841286884e-07,2.474676020306782e-07,9.00672991746626e-06,2.5039377977504146e-05,1.7443494112510346e-05,2.3901472967015845e-06,1.7607755359697257e-06,9.882965770827044e-07,1.4233809615895018e-06,0.020262484906729886
53.7,0.0036703893144036472,0.0007433443299559606,0.001559786533683647,0.0010042035162166835,0.00016449141512933524,0.0004801263867960619,0.0003425779715419051,6.402567537398585e-05,4.881112927757312e-05,4.2012592696645435e-05,0.00012790659040726044,9.196291422176174e-05,1.9019168495482187e-05,1.4483011162647135e-05,3.029241736485542e-07,2.452563881232028e-07,9.006567934755927e-06,2.4959664956296507e-05,1.7373006869422645e-05,2.3749513558586877e-06,1.7490180805896171e-06,9.882702372642254e-07,1.4188479029904204e-06,0.02020904839177986
53.75,0.0036654389838798058,0.0007430712671939736,0.0015545802907515494,0.0010001622503406425,0.0001644892152916606,0.0004785674975056204,0.0003411906747970579,6.362062236259869e-05,4.8486577683987624e-05,4.20123557440011e-05,0.0001274974758276241,9.15909632051408e-05,1.8897853229938443e-05,1.4385892859558368e-05,3.002897178452791e-07,2.4306646865469735e-07,9.006422830803677e-06,2.4880178769288752e-05,1.7302805113111855e-05,2.3598537939436494e-06,1.7373393549791e-06,9.882465582125257e-07,1.4143268219451445e-06,0.020155797743166164
53.800000000000004,0.003660493729894244,0.0007427957255727318,0.0015493922682701747,0.0009961379749318638,0.00016448679355556505,0.00047701338014134807,0.0003398089973072829,6.321835821833189e-05,4.8164355365859374e-05,4.2012159955214964e-05,0.00012708953343400282,9.122049133985755e-05,1.8777378844235313e-05,1.428947680245769e-05,2.976800590706586e-07,2.4089761981694526e-07,9.006293587072632e-06,2.480091872328833e-05,1.7232886982707253e-05,2.3448511529665942e-06,1.7257361304607351e-06,9.882255438163705e-07,1.4098192184380906e-06,0.020102732122006403
53.85,0.003655553554653767,0.0007425177077833537,0.0015442224048420885,0.0009921306189774738,0.0001644841404876359,0.0004754640258330272,0.000338432919075401,6.281886235422845e-05,4.784444449346809e-05,4.2012001204195235e-05,0.00012668276198900402,9.085149377742416e-05,1.865773910443434e-05,1.4193757584997618e-05,2.950949417304435e-07,2.38749619465164e-07,9.006179202790675e-06,2.4721884013541334e-05,1.7163250391248803e-05,2.3299403662642286e-06,1.7142055509375279e-06,9.882071463992267e-07,1.405326435437815e-06,0.020049850695750902
53.900000000000006,0.0036506184603304435,0.0007422372166489203,0.0015390706392322067,0.0009881401117336549,0.00016448124681585967,0.00047391942565990413,0.00033706242013652,6.242211434417632e-05,4.752682738110744e-05,4.2011875427051306e-05,0.00012627716023078738,9.048396567107379e-05,1.8538927825269737e-05,1.4098729844566101e-05,2.925341124470248e-07,2.3662224729634356e-07,9.006078694619214e-06,2.4643073745315628e-05,1.7093893068319414e-05,2.3151188388386965e-06,1.7027452088537632e-06,9.88191269809003e-07,1.4008491878944677e-06,0.019997152638217257
53.95,0.0036456884490617208,0.0007419542551226469,0.001533936910367838,0.0009841663827249794,0.00016447810342785032,0.00047237957065160354,0.0003356974805585036,6.202809392159494e-05,4.721148648587074e-05,4.2011778621423956e-05,0.0001258727268734016,9.011790217596729e-05,1.842093886975765e-05,1.4004388261922248e-05,2.899973202411254e-07,2.3451528504822024e-07,9.00599109620011e-06,2.4564486958785023e-05,1.7024812609571563e-05,2.3003845097159364e-06,1.6913532036469957e-06,9.881777762946408e-07,1.3963872794117169e-06,0.01994463712986519
54.0,0.0036407635229505344,0.000741668826286071,0.0015288211573387116,0.000980209361743733,0.00016447470136909346,0.00047084445178903077,0.00033433808044243006,6.163678097813218e-05,4.689840440644662e-05,4.2011706845821507e-05,0.00012546946060711721,8.975329844939609e-05,1.8303766148809214e-05,1.3910727560836299e-05,2.874843167248193e-07,2.3242851671069366e-07,9.00591545759847e-06,2.4486122656323777e-05,1.6956006531345138e-05,2.2857358946061465e-06,1.6800281814001638e-06,9.881664952045068e-07,1.3919396182463982e-06,0.01989230335850745
54.050000000000004,0.003635843684065422,0.0007413809333472574,0.001523723319397005,0.0009762689788492409,0.00016447103184120601,0.00046931406000526744,0.000332984199923044,6.124815556237262e-05,4.6587563881925575e-05,4.201165621896191e-05,0.00012506736009875688,8.939014965098291e-05,1.818740362084775e-05,1.3817742507734044e-05,2.8499485629780037e-07,2.303617287410535e-07,9.005850844663538e-06,2.4407979831230596e-05,1.6887472328393207e-05,2.2711721078931375e-06,1.6687693551335791e-06,9.88157231800653e-07,1.3875045310614513e-06,0.01984015052043284
54.1,0.0036309289344406367,0.0007410905796390197,0.0015186433359573681,0.0009723451643671934,0.00016446708620021147,0.00046778838618645837,0.0003316358191692008,6.086219787855685e-05,4.627894779061688e-05,4.2011622919120685e-05,0.00012466642399202297,8.902845094287958e-05,1.8071845291429843e-05,1.3725427911345404e-05,2.8252869633868407e-07,2.2831471027423043e-07,9.005796338333474e-06,2.4330057496845968e-05,1.6819207532623786e-05,2.256692863629321e-06,1.6575765057009215e-06,9.881497752015766e-07,1.3830802562210628e-06,0.01978817782169113
54.150000000000006,0.0036260192760762555,0.0007407977686171585,0.0015135811465969335,0.0009684378488889611,0.0001644628559548305,0.00046626742117268763,0.00033029291838430105,6.047888828531096e-05,4.59725391488754e-05,4.201160318348476e-05,0.00012426665090782126,8.866819748996154e-05,1.79570852128699e-05,1.3633778622356846e-05,2.8008559738330145e-07,2.2628725331946465e-07,9.00575103391197e-06,2.4252354715009374e-05,1.675120977073296e-05,2.2422984557730913e-06,1.6464499636100449e-06,9.88143905281395e-07,1.3786654417455772e-06,0.019736384479181798
54.2,0.0036211147109382964,0.0007405025038587148,0.001508536691055332,0.0009645469632709191,0.00016445833276478687,0.0004647511557588493,0.0003289554778067201,6.009820729438755e-05,4.566832110993926e-05,4.201159330751204e-05,0.00012386803944458292,8.830938446002042e-05,1.7843117483868508e-05,1.3542789533067697e-05,2.7766532328242434e-07,2.2427915293528866e-07,9.005714040345727e-06,2.4174870622824e-05,1.66834768186484e-05,2.2279897184160823e-06,1.635390572373203e-06,9.8813939892389e-07,1.3742594954731681e-06,0.01968476972123866
54.25,0.0036162152409588244,0.0007402047890602409,0.0015035099092346937,0.0009606724386337585,0.00016445350843912864,0.0004632395806955064,0.000327623477710227,5.9720135569416476e-05,4.536627696277695e-05,4.2011589644296756e-05,0.0001234705881785825,8.795200702395303e-05,1.7729936249143818e-05,1.3452455577049709e-05,2.7526764133208135e-07,2.2229020737548806e-07,9.005684479531337e-06,2.4097604456754093e-05,1.661600665081918e-05,2.213767967267018e-06,1.6243996343153457e-06,9.881360361656282e-07,1.3698627040627637e-06,0.01963333278754576
54.300000000000004,0.003611320868036067,0.0007399046280360867,0.001498500741199649,0.000956814206361803,0.00016444837493456433,0.00046173268668974344,0.00032629689840439787,5.934465392466678e-05,4.506639013094489e-05,4.2011588603940546e-05,0.00012307429566425372,8.75960603559483e-05,1.7617535699066186e-05,1.3362771728809876e-05,2.7289232237062965e-07,2.2032021819976968e-07,9.005661485678498e-06,2.4020555573173774e-05,1.654879748257515e-05,2.199634924234797e-06,1.613478840225913e-06,9.881336064799831e-07,1.3654761070001191e-06,0.019582072928363753
54.35,0.0036064315940345275,0.0007396020247167018,0.0014935091271773265,0.0009529721981023229,0.00016444292435381405,0.0004602304644060108,0.0003249757202350218,5.897174332381891e-05,4.4768644171454956e-05,4.201158665292917e-05,0.0001226791604345023,8.724153963367138e-05,1.7505910069295656e-05,1.3273733003456072e-05,2.7053914083793533e-07,2.1836899034413176e-07,9.005644204753518e-06,2.3943723464610537e-05,1.648184780402842e-05,2.185592627597382e-06,1.6026301848677905e-06,9.881319149508852e-07,1.3611011626660273e-06,0.01953098940315507
54.400000000000006,0.003601547420785091,0.0007392969831469537,0.0014885350075573367,0.0009491463457648417,0.00016443714894397553,0.00045873290446695825,0.00032365992358449747,5.860138487874678e-05,4.447302277365141e-05,4.2011580313514895e-05,0.0001222851810010155,8.688844003844467e-05,1.7395053640421913e-05,1.3185334456365042e-05,2.6820787479337675e-07,2.164363321473822e-07,9.005631794023071e-06,2.3867107771078676e-05,1.6415156404292673e-05,2.1716433309187685e-06,1.5918558711239883e-06,9.881307876433146e-07,1.356739287850871e-06,0.019480081478792315
54.45,0.0035966683500851418,0.0007389895074844618,0.0014835783228917634,0.000945336581520449,0.000164431041094905,0.00045723999745426373,0.0003223494888722247,5.823355984831095e-05,4.417950975809822e-05,4.201156616310442e-05,0.00012189235585456954,8.653675675542689e-05,1.7284960737606867e-05,1.3097571182852764e-05,2.658983058908764e-07,2.1452205533183737e-07,9.005623421713222e-06,2.379070828607195e-05,1.6348722385142454e-05,2.15778939450489e-06,1.5811582063630049e-06,9.881300753298984e-07,1.3523913980449708e-06,0.019429348427635284
54.5,0.0035917943836986715,0.0007386796019979465,0.0014786390138951373,0.0009415428378011043,0.00016442459333761245,0.00045575173390945047,0.0003210443965549869,5.786824963716104e-05,4.388808907547541e-05,4.2011540833652393e-05,0.0001215006834653335,8.618648497378875e-05,1.7175625730229164e-05,1.3010438317846481e-05,2.636102193106912e-07,2.1262597493786304e-07,9.005618266793078e-06,2.371452495697345e-05,1.6282545163610846e-05,2.144033173671269e-06,1.5705394952831373e-06,9.8812965495469e-07,1.3480576001656206e-06,0.019378789525818587
54.550000000000004,0.0035869255233563903,0.0007383672710655942,0.0014737170214444138,0.0009377650472989427,0.00016441779834267174,0.000454268104334698,0.00031974462712732745,5.750543579454888e-05,4.359874480548545e-05,4.201150101106043e-05,0.00012111016228317087,8.583761988688653e-05,1.7067043031530875e-05,1.2923931035558473e-05,2.613434036492594e-07,2.1074790921358697e-07,9.005615518886363e-06,2.3638557879839326e-05,1.6216624463418175e-05,2.1303769083391855e-06,1.5600019338940895e-06,9.881294286988356e-07,1.343737156092107e-06,0.01932840405203224
54.6,0.003582061770755841,0.0007380525191734376,0.001468812286578944,0.0009340031429655808,0.00016441064891864485,0.0004527890991936455,0.0003184501611219192,5.714510001315151e-05,4.331146115576916e-05,4.201144343458158e-05,0.00012072079073793846,8.549015669243291e-05,1.6959207098265987e-05,1.283804454916116e-05,2.5909765076988967e-07,2.0888767946270338e-07,9.005614378307936e-06,2.3562807288712413e-05,1.6150960295521168e-05,2.1168226184239373e-06,1.5495475092960395e-06,9.88129321039479e-07,1.3394287388134482e-06,0.019278191286886678
54.650000000000006,0.0035772031275615067,0.0007377353509137512,0.0014639247505004364,0.0009302570580114144,0.00016440313801052071,0.00045131470891218413,0.00031716097910992517,5.678722412790368e-05,4.3026222460830537e-05,4.20113648962302e-05,0.00012033256723978185,8.514409059266474e-05,1.685211243035045e-05,1.2752774110463262e-05,2.5687275561848274e-07,2.07045109854785e-07,9.005614056216156e-06,2.3487273539816443e-05,1.6085552928457868e-05,2.1033720091179066e-06,1.5391779094924804e-06,9.881292745535962e-07,1.3351308868295874e-06,0.019228150512720258
54.7,0.0035723495954049253,0.0007374157709834617,0.0014590543545729211,0.0009265267259049233,0.0001643952586981681,0.00044984492387924565,0.0003158770617013551,5.643179011484086e-05,4.274301318097162e-05,4.201126224019729e-05,0.00011994549017942906,8.479941679450893e-05,1.6745753570514037e-05,1.2668115009587167e-05,2.546685160097324e-07,2.052200272038609e-07,9.00561377486623e-06,2.3411957091164087e-05,1.6020402849525178e-05,2.090026389543449e-06,1.5288944466902157e-06,9.881292453095503e-07,1.330842491374305e-06,0.01917828101356015
54.75,0.003567501175884797,0.000737093784182574,0.0014542010403227018,0.0009228120803719659,0.0001643870041948026,0.0004483797344475789,0.00031459838954541234,5.607878008995125e-05,4.246181790123597e-05,4.201113236227112e-05,0.00011955955792848061,8.445613050974485e-05,1.6640125103953537e-05,1.2584062574647046e-05,2.524847323902956e-07,2.0341226072213258e-07,9.005612767944653e-06,2.3336858478275218e-05,1.5955510718148723e-05,2.076786607440223e-06,1.51869799653939e-06,9.881291985368882e-07,1.326563158906289e-06,0.01912858207495486
54.800000000000004,0.0035626578705670966,0.0007367693954126114,0.0014493647494383081,0.0009191130553950782,0.00016437836784546773,0.00044691913093452125,0.00031332494333083556,5.572817630803794e-05,4.218262133036169e-05,4.201097220926314e-05,0.00011917476883969747,8.411422695516473e-05,1.653522165798764e-05,1.250061217142802e-05,2.5032120758626434e-07,2.0162164175660035e-07,9.005610280960681e-06,2.326197828684138e-05,1.5890877313079614e-05,2.0636530016684677e-06,1.50858895472248e-06,9.88129104975482e-07,1.3222933571646566e-06,0.01907905298351987
54.85,0.0035578196809851873,0.0007364426096750713,0.0014445454237704445,0.0009154295852127714,0.00016436934312552985,0.00044546310362276163,0.0003120567037862343,5.537996116159064e-05,4.190540829974358e-05,4.2010778778439224e-05,0.00011879112124728631,8.377370135273134e-05,1.6431037901713376e-05,1.2417759203066265e-05,2.4817774654283024e-07,1.9984800351697194e-07,9.005605571667745e-06,2.3187317123281875e-05,1.58265034752677e-05,2.0506253734631326e-06,1.498567211372667e-06,9.881289379941375e-07,1.3180343269803533e-06,0.019029693026176867
54.900000000000006,0.0035529866086399255,0.0007361134320698951,0.001439743005331927,0.0009117616043188222,0.00016435992363918693,0.0004440116427610943,0.0003107936516804156,5.5034117179666376e-05,4.1630163762403906e-05,4.201054911695609e-05,0.00011840861346718154,8.343454892973259e-05,1.6327568545664078e-05,1.2335499109730087e-05,2.4605415606432686e-07,1.9809118080354457e-07,9.005597910485965e-06,2.3112875584213164e-05,1.5762390048409948e-05,2.0377029766466544e-06,1.488632143096415e-06,9.881286713168588e-07,1.313787792245464e-06,0.01898050148916048
54.95,0.003548158654999777,0.0007357818677939528,0.0014349574362976264,0.0009081090474615701,0.00016435010311799102,0.0004425647385651676,0.0003095357678227069,5.469062702678035e-05,4.1356872791972615e-05,4.2010280321302946e-05,0.00011802724379732556,8.309676491893424e-05,1.62248083414693e-05,1.2253827368302368e-05,2.439502445628532e-07,1.9635100974377364e-07,9.00558658089652e-06,2.3038654225894188e-05,1.5698537819250653e-05,2.024884526436831e-06,1.4787826219272164e-06,9.88128277043039e-07,1.309555533681639e-06,0.018931477656928455
55.0,0.003543335821500924,0.0007354479221395422,0.001430188659004396,0.0009044718496432058,0.00016433987541938423,0.000441122381218222,0.00030828303306326997,5.4349473501805396e-05,4.108552058167591e-05,4.200996953674826e-05,0.00011764701051794558,8.276034455872935e-05,1.612275208151647e-05,1.217273949206429e-05,2.4186582182338883e-07,1.9462732754594099e-07,9.005570879779599e-06,2.2964653534712616e-05,1.5634947459713532e-05,2.012168226055143e-06,1.4690170403071683e-06,9.88127723610638e-07,1.3053389272523856e-06,0.01888262081117781
55.050000000000004,0.0035385181095473747,0.0007351116004929024,0.0014254366159510022,0.0009008499461190631,0.00016432923452524827,0.0004396845608718231,0.00030703542829340995,5.4010639536881114e-05,4.081609244333393e-05,4.200961395679164e-05,0.00011726791189182834,8.242528309328556e-05,1.6021394598614747e-05,1.2092231030380862e-05,2.3980069879277944e-07,1.9291997227777187e-07,9.005550117670024e-06,2.2890873899743493e-05,1.55716194728769e-05,1.9995518099963283e-06,1.4593333510814982e-06,9.8812697342502e-07,1.3011385794313179e-06,0.01883393023023075
55.1,0.003533705520511079,0.0007347729083327416,0.001420701249798051,0.0008972432723969095,0.00016431817454046736,0.0004382512676465864,0.00030579293444587836,5.367410819633225e-05,4.054857380636713e-05,4.200921082262081e-05,0.00011688994616459228,8.209157577268989e-05,1.5920730765661257e-05,1.201229756838845e-05,2.3775468739915642e-07,1.91228782676995e-07,9.005523618908213e-06,2.28173155883411e-05,1.5508554144663005e-05,1.9870326024938864e-06,1.449729121373022e-06,9.881259800381172e-07,1.2969541866324309e-06,0.018785405189041215
55.150000000000006,0.003528898055732031,0.0007344318512287788,0.0014159825033679032,0.0008936517642362311,0.0001643066896915045,0.00043682249163289294,0.0003045555324951677,5.333986267559561e-05,4.02829502168109e-05,4.2008757422573617e-05,0.0001165131115649567,8.175921785309052e-05,1.5820755495309648e-05,1.1932934726684512e-05,2.3572760040732852e-07,1.8955359799975479e-07,9.005490721668828e-06,2.2743978725621326e-05,1.54457515029081e-05,1.974607589355243e-06,1.4402015989708684e-06,9.881246849757649e-07,1.2927846800936935e-06,0.018737044959937874
55.2,0.0035240957165183864,0.0007340884348403002,0.0014112803196445953,0.0008900753576475236,0.00016429477432499076,0.00043539822289160066,0.0003033232034578031,5.300788630015672e-05,4.001920733633929e-05,4.200825109160499e-05,0.00011613740630500908,8.142820459683682e-05,1.5721463739641703e-05,1.1854138161020161e-05,2.3371925131447526e-07,1.8789425791150794e-07,9.005450777855038e-06,2.2670863278559076e-05,1.538321128521876e-05,1.9622735009250174e-06,1.4307477894689178e-06,9.881230145332275e-07,1.2886286085985186e-06,0.018688848813996642
55.25,0.003519298504146567,0.0007337426649147286,0.0014065946417737459,0.0008865139888915747,0.0001642824229063278,0.0004339784514547452,0.0003020959283926244,5.267816252449472e-05,3.9757330941296644e-05,4.200768921075892e-05,0.00011576282858046919,8.10985312726162e-05,1.5622850489841714e-05,1.1775903561995573e-05,2.3172945428909523e-07,1.8625060242358286e-07,9.005403152852493e-06,2.259796904526678e-05,1.5320932916711228e-05,1.950026903485739e-06,1.4213645418488453e-06,9.881208770474276e-07,1.2844846180597256e-06,0.0186408160227425
55.300000000000004,0.003514506419861373,0.0007333945472862075,0.0014019254130624658,0.0008829675944787503,0.0001642696300183033,0.00043256316732623524,0.00030087368840106483,5.2350674931036575e-05,3.9497306921737975e-05,4.200706920664532e-05,0.00011538937657095122,8.077019315558913e-05,1.552491077587427e-05,1.1698226654758856e-05,2.2975802415471384e-07,1.8462247187704516e-07,9.005347225143687e-06,2.252529564984372e-05,1.525891549838712e-05,1.937864295977077e-06,1.4120486396141143e-06,9.881181612595083e-07,1.280351862237824e-06,0.01859294585982466
55.35,0.003509719464876092,0.0007330440878741986,0.001397272576979263,0.0008794361111682806,0.0001642563903597194,0.0004311523604825412,0.00029965646462742316,5.2025407229120045e-05,3.923912128047769e-05,4.200638855092178e-05,0.00011501704844022344,8.044318552752162e-05,1.542763966616548e-05,1.1621103198708572e-05,2.2780477641833438e-07,1.8300970697390484e-07,9.005282385789962e-06,2.2452842542995652e-05,1.5197157806531697e-05,1.92578220857928e-06,1.4027968940750851e-06,9.881147363440004e-07,1.2762302272218676e-06,0.018545237602398977
55.400000000000006,0.0035049376403726096,0.0007326912926820924,0.001392636077153937,0.0008759194759675389,0.0001642426987440337,0.00042974602087337405,0.0002984442382591284,5.170234325396492e-05,3.8982760132146145e-05,4.200564475978017e-05,0.00011464584233646498,8.011750367691519e-05,1.5331032267287715e-05,1.154452898720011e-05,2.2586952734210634e-07,1.8141214885410235e-07,9.0052080377948e-06,2.2380609008428105e-05,1.5135658303143996e-05,1.913777299536101e-06,1.3936062360885296e-06,9.881104539546453e-07,1.2721203313841043e-06,0.018497690532105263
55.45,0.0035001609475015178,0.0007323361677958336,0.0013880158573774796,0.0008724176261313282,0.00016422855009801322,0.00042834413842236037,0.0002972369905270011,5.138146696565357e-05,3.872820970225497e-05,4.2004835393438026e-05,0.00011427575639252091,7.979314289913504e-05,1.5235083723648352e-05,1.146849984725638e-05,2.239520940552392e-07,1.7982963921517623e-07,9.005123595367916e-06,2.2308594174821426e-05,1.5074415157034676e-05,1.9018464466394574e-06,1.384473802554554e-06,9.881051522330916e-07,1.2680233246417732e-06,0.01845030393564866
55.5,0.003495389387382224,0.0007319787193825588,0.0013834118616019616,0.0008689304991611589,0.00016421393946040066,0.0004269467030277074,0.00029603470270550677,5.1062762448119356e-05,3.847545632626989e-05,4.200395805563475e-05,0.00011390678872615423,7.947009849653554e-05,1.5139789217182243e-05,1.1393011639282744e-05,2.2205229470182004e-07,1.7826202047006748e-07,9.005028483114763e-06,2.2236797033006464e-05,1.5013426274869082e-05,1.8899868300798746e-06,1.3753970142962699e-06,9.88098661248448e-07,1.263940542299844e-06,0.018403077105057494
55.550000000000004,0.0034906229611030614,0.0007316189536892478,0.001378824033940422,0.0008654580328045305,0.00016419886198059346,0.0004255537045628627,0.0002948373561130047,5.074621390814396e-05,3.822448644869197e-05,4.20030103931325e-05,0.000113538937440296,7.914836577858385e-05,1.5045143967048275e-05,1.1318060256786525e-05,2.201699486190036e-07,1.767091359372504e-07,9.004922135180173e-06,2.216521645778508e-05,1.4952689341103154e-05,1.8781960038580322e-06,1.366373642551877e-06,9.88090808963199e-07,1.259873088539094e-06,0.018356009337732654
55.6,0.0034858616697213984,0.0007312568770413882,0.0013742523186667532,0.0008620001650542133,0.00016418331291733504,0.00042416513287716733,0.00029364493211199156,5.043180567436319e-05,3.797528662214679e-05,4.20019900952218e-05,0.00011317220062329315,7.882794006198162e-05,1.4951143229329973e-05,1.1243641626101072e-05,2.1830487653901523e-07,1.7517083005629078e-07,9.004803994377814e-06,2.2093851233683076e-05,1.489220186546739e-05,1.866471953587362e-06,1.3574018620952388e-06,9.88081426736983e-07,1.2558214499993878e-06,0.01830909993646019
55.650000000000006,0.0034811055142637444,0.0007308924958416533,0.0013696966602155772,0.0008585568341475232,0.0001641672876374184,0.00042278097779649973,0.0002924574121093378,5.011952219628057e-05,3.772784350648117e-05,4.200089489323181e-05,0.00011280657634915347,7.85088166707841e-05,1.4857782296739934e-05,1.116975170611425e-05,2.164569008076121e-07,1.7364694862108655e-07,9.004673511338842e-06,2.2022700083791076e-05,1.4831961236409106e-05,1.8548131392050914e-06,1.348480289833321e-06,9.880703536682483e-07,1.251785258375759e-06,0.018262348209602406
