Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(7),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Tm_relativistic
43.400000000000006,0.004605479466288493,0.0009378886796070294,0.001772424661366341,0.0013111454557115886,0.0002038335357982825,0.0005283054978080049,0.00041662813850560683,7.460773973969624e-05,6.181930218710958e-05,4.913914507574694e-05,0.0001304083935158073,0.00010254673026001665,1.9007488824738594e-05,1.567003073306943e-05,1.7851180987705423e-07,1.519287982109953e-07,7.836723574976804e-06,1.6830477622447594e-05,1.2474232108822105e-05,4.555183387001108e-07,0.024717913908561345
43.45,0.004597656988301714,0.0009373521792346423,0.0017647071137464622,0.0013046662351633364,0.0002038162399195862,0.000526032530737053,0.00041455289642861634,7.401788805311152e-05,6.131343679863197e-05,4.913842142721574e-05,0.00012985181501877702,0.00010203621725058816,1.885601663277354e-05,1.5540762324872543e-05,1.765850497400583e-07,1.502565871052593e-07,7.836673379045802e-06,1.6758816629659705e-05,1.2412159900185505e-05,4.5551586263647015e-07,0.024636614743377236
43.5,0.0045898443640871416,0.0009368106307216628,0.0017570244626316713,0.0012982201839040989,0.00020379807244220354,0.0005237689118910875,0.0004124878912135257,7.343308845856208e-05,6.081203006569341e-05,4.9137591473899766e-05,0.00012929743107319863,0.00010152818036386961,1.8705850579849807e-05,1.541264151518412e-05,1.7467902094012864e-07,1.4860234446767249e-07,7.836611310382473e-06,1.6687417634087484e-05,1.2350362034126262e-05,4.555127659969978e-07,0.024555660558300968
43.550000000000004,0.004582041599916874,0.0009362640475015695,0.0017493765561983324,0.0012918071349504467,0.0002037790181042801,0.0005215146142786829,0.000410433079402403,7.285329470765356e-05,6.0315040139480337e-05,4.913664872059855e-05,0.00012874523681477822,0.00010102260990252567,1.855697865327677e-05,1.5285657466938656e-05,1.7279362577510092e-07,1.4696602801525474e-07,7.836536156722127e-06,1.6616281720945652e-05,1.2288839588891105e-05,4.555089861504561e-07,0.024475049555207927
43.6,0.004574248701957096,0.0009357124433386831,0.0017417632431539285,0.0012854269220639377,0.00020375906204644475,0.0005192696108185712,0.00040838841760593245,7.22784609992283e-05,5.982242558522835e-05,4.913558681571187e-05,0.00012819522733314588,0.00010051949616955307,1.840938895698942e-05,1.5159799450939132e-05,1.7092888268013114e-07,1.4534770664216607e-07,7.836446726077653e-06,1.6545411111461888e-05,1.222759528136493e-05,4.555044268032869e-07,0.024394779957223455
43.650000000000006,0.004566465676268465,0.0009351558323217831,0.001734184372736878,0.001279079379749171,0.00020373818980592024,0.0005170338743425493,0.00040635386250521344,7.170854197484587e-05,5.933414537794532e-05,4.913439954918271e-05,0.00012764739767285235,0.00010001882946896308,1.826306971038615e-05,1.5035056844788854e-05,1.6908489550745413e-07,1.4374751751289512e-07,7.836341851831992e-06,1.647480897281737e-05,1.2166633198685117e-05,4.554989590598618e-07,0.024314850006723777
43.7,0.004558692528806525,0.000934594228857802,0.001726639794716342,0.001272764343251842,0.00020371638731070274,0.000514807377598352,0.00040432937085352805,7.114349271431213e-05,5.885015889818111e-05,4.913308085046439e-05,0.0001271017428343546,9.952060010645271e-05,1.8118009247161534e-05,1.4911419131812378e-05,1.6726182307021572e-07,1.4216563165556206e-07,7.836220398257286e-06,1.6404479161082557e-05,1.2105958434417436e-05,4.55492445787965e-07,0.02423525796293016
43.75,0.0045509292654220945,0.0009340276476655933,0.0017191293593919927,0.0012664816485567693,0.00020369364087380866,0.0005125900932524827,0.0004023148994780695,7.058326873125352e-05,5.83704259278414e-05,4.913162478651149e-05,0.00012655825777498786,9.902479839006243e-05,1.7974196014132715e-05,1.4788875899963648e-05,1.6545985292917221e-07,1.406022351876745e-07,7.836081265923528e-06,1.6334425915215775e-05,1.2045576655211835e-05,4.554847776844825e-07,0.0241560020992853
43.800000000000004,0.004543175891861673,0.0009334561037697748,0.0017116529175937678,0.0012602311323859174,0.0002036699371875888,0.0005103819938930081,0.0004003104052816387,7.002782596873844e-05,5.789490664604685e-05,4.9130025559794406e-05,0.00012601693740992622,9.853141463082232e-05,1.7831618570060556e-05,1.4667416840722076e-05,1.6367917851233116e-07,1.3905752088042739e-07,7.83592339644031e-06,1.6264653523552317e-05,1.1985493628567107e-05,4.554758989054002e-07,0.024077080700689694
43.85,0.004535432413767841,0.0009328796124946455,0.0017042103206816033,0.0012540126321964045,0.00020364526331810895,0.0005081830520323165,0.00039831584524430613,6.94771207949443e-05,5.7423561625036356e-05,4.912827750633727e-05,0.00012547777661313096,9.804043914338606e-05,1.7690265584467062e-05,1.4547031747978253e-05,1.6191997554885617e-07,1.375316773916752e-07,7.835745776006807e-06,1.61951659860375e-05,1.1925714744828354e-05,4.554658032372658e-07,0.023998492060625
43.900000000000006,0.004527698836679652,0.0009322981894581744,0.0016968014205451314,0.0012478259861784901,0.00020361960669959618,0.0005059932401098347,0.00039633117642503824,6.893110999886877e-05,5.695635182611334e-05,4.9126375093779025e-05,0.00012494077021828618,9.755186224665202e-05,1.7550125836451688e-05,1.442771051691253e-05,1.6018237452619199e-07,1.3602486589136066e-07,7.835547437326777e-06,1.6125966695627666e-05,1.1866244566654034e-05,4.5545450031798616e-07,0.023920234478250618
43.95,0.00451997516603304,0.0009317118505660638,0.0016894260696033731,0.0012416710332535624,0.00020359295512895046,0.0005038125304947132,0.0003943563559632935,6.838975078608708e-05,5.6493238595636225e-05,4.9124312919457435e-05,0.00012440591301972342,9.706567426437347e-05,1.7411188213510823e-05,1.430944314287164e-05,1.5846642986343545e-07,1.345371833400216e-07,7.835327459571395e-06,1.605705816080151e-05,1.1807086436935906e-05,4.554419730932828e-07,0.02384230625568224
44.0,0.004512261407161209,0.0009311206120058816,0.0016820841208043918,0.0012355476130720996,0.0002035652967603208,0.0005016408954884704,0.00039239134108058214,6.785300077455229e-05,5.6034183661050614e-05,4.912208570851575e-05,0.00012387319977333347,9.65818655257559e-05,1.7273441710364237e-05,1.4192219720248578e-05,1.5677209093168206e-07,1.3306862166916764e-07,7.835084966232811e-06,1.5988441788117913e-05,1.174824217173445e-05,4.55428155466565e-07,0.023764705695749306
44.050000000000004,0.00450455756529504,0.0009305244902412671,0.0016747754276249356,0.0012294555660116286,0.0002035366200997453,0.0004994783073276031,0.00039043608908199604,6.732081799044008e-05,5.557914912696441e-05,4.911968831203185e-05,0.00012334262519746698,9.610042636604354e-05,1.7136875427793817e-05,1.4076030441372552e-05,1.550991822389998e-07,1.3161903752207861e-07,7.834819120891407e-06,1.5920117739469297e-05,1.1689711858573743e-05,4.554129470368856e-07,0.023687431100522988
44.1,0.004496863645563484,0.0009299235020062058,0.0016674998440700587,0.0012233947331746716,0.00020350691399985453,0.0004973247381861619,0.00038849055735770666,6.679316086403688e-05,5.5128097471264714e-05,4.911711570516963e-05,0.00012281418397382376,9.562134712709439e-05,1.7001478571499245e-05,1.3960865595415459e-05,1.5344739861497792e-07,1.3018814518646938e-07,7.834529121103818e-06,1.585208487344011e-05,1.1631493772917728e-05,4.5539625832780153e-07,0.023610480770795042
44.150000000000006,0.004489179652993957,0.0009293176642993737,0.0016602572246727115,0.0012173649563866728,0.00020347616765463772,0.0004951801601782876,0.00038655470338442855,6.626998822566989e-05,5.4680991541275435e-05,4.9114362985352385e-05,0.0001222878707483295,9.514461815794354e-05,1.686724045097505e-05,1.3846715567321027e-05,1.5181631646521595e-07,1.287755354641134e-07,7.834214190790148e-06,1.5784340774377487e-05,1.1573584417402099e-05,4.5537805908894216e-07,0.023533853006504797
44.2,0.0044815055925127465,0.0009287069943785517,0.0016530474244933241,0.0012113660781939261,0.00020344437059427087,0.0004930445453607178,0.00038462848472685596,6.575125930168086e-05,5.423779454995674e-05,4.9111425370457985e-05,0.00012176368013200277,9.467022981535674e-05,1.6734150478413522e-05,1.3733570836762717e-05,1.5020541677013457e-07,1.2738071122909767e-07,7.83387357164234e-06,1.5716881866827592e-05,1.15159786800263e-05,4.5535839673431957e-07,0.023457546107939133
44.25,0.0044738414689454,0.0009280915097551074,0.0016458702991193545,0.00120539794186148,0.00020341151268000652,0.0004909178657352535,0.0003827118590390645,6.523693371044046e-05,5.379847007214402e-05,4.9108298197035625e-05,0.0001212416067018094,9.419817246437234e-05,1.6602198167636097e-05,1.362142197713443e-05,1.486141126275254e-07,1.2600312442361816e-07,7.833506514178715e-06,1.564970360729042e-05,1.1458670099598902e-05,4.5533736781798017e-07,0.023381558377459276
44.300000000000004,0.004466187287017124,0.0009274712281885451,0.0016387257046648267,0.0011994603913710398,0.00020337758409912427,0.0004888000932511945,0.00038080478406588513,6.472697145840495e-05,5.336298204082747e-05,4.910497691854393e-05,0.00012072164500150698,9.372843647883381e-05,1.6471373133055716e-05,1.3510259654577525e-05,1.4704177504121414e-07,1.246422024985574e-07,7.833112269123886e-06,1.5582800740170934e-05,1.1401651219794584e-05,4.5531505503609174e-07,0.023305888121558614
44.35,0.004458543051353186,0.0009268461676811234,0.0016316134977698493,0.0011935532714188598,0.0002033425753599418,0.0004866911998077416,0.0003789072176442487,6.422133293621386e-05,5.293129474347129e-05,4.910145710361017e-05,0.00012020378954247837,9.326101224191221e-05,1.6341665088670774e-05,1.3400074627045366e-05,1.4548775443919483e-07,1.232973614133087e-07,7.832690079794198e-06,1.5516167600670547e-05,1.1344914007637315e-05,4.5529146565710404e-07,0.023230533653157907
44.400000000000006,0.0044509087664793,0.0009262163464725376,0.0016245335356001034,0.001187676427413617,0.00020330647728688538,0.00048459115725636124,0.00037701911770449765,6.37199789148276e-05,5.250337281837134e-05,4.909773443431043e-05,0.00011968803480455389,9.279589014661841e-05,1.621306384708996e-05,1.3290857743404791e-05,1.4395139971533818e-07,1.2196801120094354e-07,7.832239176116889e-06,1.5449798444416707e-05,1.1288450308369953e-05,4.552665078005435e-07,0.023155493294112213
44.45,0.004443284436822035,0.0009255817830346704,0.0016174856758463271,0.0011818297054742874,0.00020326928101561956,0.00048249993740312176,0.000375140442271673,6.322287054170623e-05,5.207918125105253e-05,4.909380470447044e-05,0.00011917437523682425,9.23330605963069e-05,1.6085559318586505e-05,1.3182599942572569e-05,1.4243207879878365e-07,1.2065356500962182e-07,7.831758770810402e-06,1.538368778203354e-05,1.1232252306678429e-05,4.552400188783104e-07,0.02308076537789613
44.5,0.004435670066709198,0.0009249424960664052,0.0016104697767237654,0.001176012952428001,0.00020323097798823536,0.0004804175120109923,0.00037327114946676866,6.272996933702696e-05,5.165868537070353e-05,4.908966381798698e-05,0.0001186628052584419,9.18725140051693e-05,1.595914151017817e-05,1.3075292252682301e-05,1.4092920365361353e-07,1.1935346085089843e-07,7.831248058111095e-06,1.5317830696687763e-05,1.1176312964165633e-05,4.55211830312019e-07,0.0230063482523537
44.550000000000004,0.0044280656603702395,0.0009242985044885061,0.0016034856969716113,0.0011702260158078953,0.0002031915599484966,0.0004783438528021121,0.0003714111975079599,6.22412371899417e-05,5.124185084664996e-05,4.9085307787169465e-05,0.00011815331925941298,9.141424079871956e-05,1.583380052472918e-05,1.2968925790276526e-05,1.39442258900662e-07,1.1806719665036083e-07,7.830706215257837e-06,1.5252223123890274e-05,1.112062640477724e-05,4.551818311064588e-07,0.022932240282283207
44.6,0.004420471221936644,0.0009236498274385612,0.001596533295852429,0.00116446874385096,0.00020315101893714327,0.000476278931460027,0.0003695605447118041,6.175663635487341e-05,5.0828643684865116e-05,4.9080732731101716e-05,0.0001176459116013791,9.09582314142703e-05,1.5709526560068858e-05,1.2863491759517053e-05,1.3797082906392079e-07,1.1679436894466065e-07,7.830132406752074e-06,1.5186862075396457e-05,1.1065188223439467e-05,4.551499916439669e-07,0.022858439851547112
44.650000000000006,0.004412886755442322,0.000922996484265988,0.0015896124331515483,0.0011587409854958658,0.00020310934728725197,0.0004742227196318922,0.00036771914949441107,6.127612944785043e-05,5.041903022451713e-05,4.907593487402357e-05,0.00011714057661838845,9.050447630139944e-05,1.558630990812114e-05,1.2758981451405793e-05,1.365146175230277e-07,1.1553470093478722e-07,7.829525791209485e-06,1.51217457927558e-05,1.1009995698265714e-05,4.5511633094268016e-07,0.02278494536442352
44.7,0.0044053122648240114,0.0009223384945271041,0.001582722969176456,0.001153042590380795,0.0002030665376196524,0.00047217518893064676,0.00036588697037259044,6.079967944287968e-05,5.0012977134553665e-05,4.9070910543732165e-05,0.00011663730861765784,9.005296592240938e-05,1.5464140954039672e-05,1.2655386243008551e-05,1.350734519795822e-07,1.1428804954833071e-07,7.828885530423202e-06,1.5056873820675346e-05,1.0955047893022211e-05,4.550808447917284e-07,0.022711755246057338
44.75,0.004397747753921663,0.0009216758779802575,0.001575864764756156,0.001147373408841254,0.0002030225828383996,0.00047013631093715294,0.00036406396596496814,6.0327249668356756e-05,4.9610451410322026e-05,4.90656561700027e-05,0.00011613610188032398,8.960369075277608e-05,1.534301017534227e-05,1.2552697596673636e-05,1.3364727551180737e-07,1.1305439016737776e-07,7.82821080008104e-06,1.499224699558833e-05,1.090034564371874e-05,4.550434375750002e-07,0.022638867942046288
44.800000000000004,0.004390193226478839,0.0009210086545810198,0.0015690376812405196,0.0011417332919078853,0.00020297747612630135,0.00046810605720230765,0.0003622500949930791,5.985880380351384e-05,4.921142037022571e-05,4.90601682830285e-05,0.00011563695066218538,8.915664128159023e-05,1.5222908141040145e-05,1.2450907059238701e-05,1.3223612686370417e-07,1.1183378627421326e-07,7.827500801432674e-06,1.4927867350327963e-05,1.0845891430742738e-05,4.550039007745896e-07,0.022566281917326767
44.85,0.004382648686143106,0.0009203368444774408,0.0015622415804996217,0.0011361220913042715,0.0002029312109404999,0.0004660843992491232,0.00036044531628243393,5.939430587490455e-05,4.881585165241644e-05,4.905444351188016e-05,0.00011513984919443463,8.87118080119896e-05,1.5103825510757482e-05,1.235000626121985e-05,1.3084011635886784e-07,1.1062635642001587e-07,7.826754773098946e-06,1.4863737941239605e-05,1.0791689145375725e-05,4.549619562325169e-07,0.0224939956545672
44.900000000000006,0.004375114136466424,0.0009196604680053617,0.0015554763249230475,0.0011305396594447244,0.00020288378100810788,0.0004640713085747748,0.0003586495887635574,5.8933720252924556e-05,4.842371321152075e-05,4.9048478582983534e-05,0.00011464479168437993,8.826918146158182e-05,1.498575303383815e-05,1.2249986915978645e-05,1.2945940330487723e-07,1.0943225009010803e-07,7.825972002164074e-06,1.4799862609067289e-05,1.0737743766321963e-05,4.549173465455472e-07,0.022422007652232966
44.95,0.004367589580905547,0.00091897954568379,0.0015487417774191997,0.001124985849432079,0.00020283518032189764,0.0004620667566526228,0.0003568628714730053,5.84770116483694e-05,4.803497331540208e-05,4.9042270318616506e-05,0.0001141517723161581,8.782875216285933e-05,1.4868681548438318e-05,1.2150840818865033e-05,1.2809417735845771e-07,1.0825163657984274e-07,7.825151833699327e-06,1.473624568919157e-05,1.068406096759426e-05,4.5486992691660685e-07,0.02235031642239048
45.0,0.004360075022822401,0.0009182940982103323,0.001542037801414573,0.0011194605150554684,0.0002027854031360434,0.0004600707149342004,0.0003550851235543528,5.802414510902695e-05,4.7649600541956425e-05,4.903581563542416e-05,0.00011366078525143676,8.73905106636045e-05,1.4752601980604315e-05,1.205255984633545e-05,1.2674464225424537e-07,1.0708470125828689e-07,7.824293677936853e-06,1.4672891689993286e-05,1.0630646683377158e-05,4.548197079560883e-07,0.022278920488238416
45.050000000000004,0.004352570465484489,0.0009176041464566858,0.0015353642608530236,0.0011139635107881008,0.00020273444396191583,0.00045808315485117585,0.0003533163042591601,5.7575086016305925e-05,4.7267563775942495e-05,4.902911154295234e-05,0.00011317182463010745,8.69544475272866e-05,1.4637505343337563e-05,1.195513595504831e-05,1.254109980000083e-07,1.0593163835549988e-07,7.823397014443262e-06,1.4609804960066947e-05,1.0577506658060935e-05,4.5476682343700124e-07,0.022207818381368035
45.1,0.004345075912065277,0.000916909711464189,0.001528721020195023,0.0011084946917850292,0.00020268229756392842,0.0004561040478172847,0.0003515563729479147,5.7129800081899334e-05,4.688883220584546e-05,4.902215514219931e-05,0.00011268488457096926,8.652055333344984e-05,1.4523382735649378e-05,1.1858561180940576e-05,1.2409341847756367e-07,1.0479263216026555e-07,7.822461392827992e-06,1.4546989365588309e-05,1.0524646010352925e-05,4.547114396170492e-07,0.022137008638867698
45.150000000000006,0.004337591365644581,0.0009162108144394284,0.001522107944416885,0.001103053913880908,0.00020262895895543516,0.0004541333652302313,0.00034980528909094646,5.6688253344481905e-05,4.651337532077338e-05,4.901494362418532e-05,0.00011219995917240216,8.608881867809227e-05,1.4410225341609743e-05,1.1762827638290965e-05,1.2279202479481256e-07,1.036678261128835e-07,7.821486429749797e-06,1.4484447998332129e-05,1.0472068839186276e-05,4.5465365779944144e-07,0.0220664898005249
45.2,0.004330116829208964,0.000915507476749903,0.001515524899009994,0.0010976410335877544,0.00020257442339467898,0.00045217107847356593,0.00034806301226932327,5.625041216644271e-05,4.614116290738736e-05,4.9007474268539975e-05,0.00011171704251303204,8.565923417403703e-05,1.4298024429395902e-05,1.1667927518777327e-05,1.2150685852253777e-07,1.0255728672088462e-07,7.820471802240539e-06,1.4422182932711199e-05,1.0419777896148666e-05,4.545934668695942e-07,0.02199626040644858
45.25,0.0043226523056521205,0.0009147997199197445,0.0015089717499800026,0.0010922559080926942,0.00020251868638079042,0.00045021715891852953,0.00034632950217571945,5.581624323065067e-05,4.5772165046863344e-05,4.8999744442107076e-05,0.0001112361286523853,8.523179045129433e-05,1.418677135034651e-05,1.1573853090536024e-05,1.2023786103802328e-07,1.0146097382620185e-07,7.819417237629804e-06,1.4360195046925547e-05,1.0367774344565852e-05,4.5453077440711917e-07,0.021926318995397782
45.300000000000004,0.004315197797775267,0.0009140875656254937,0.0015024483638460251,0.0010868983952557084,0.00020246174364983607,0.0004482715779258738,0.00034460471861526396,5.5385713537254245e-05,4.54063521118867e-05,4.899175159756695e-05,0.00011075721163153516,8.480647815741602e-05,1.4076457538028385e-05,1.1480596697232491e-05,1.189848644838327e-07,1.0037872823541094e-07,7.818322500606658e-06,1.4298483919108704e-05,1.0316057619546464e-05,4.544654999107843e-07,0.02185666410397458
45.35,0.004307753308287534,0.0009133710356919327,0.0014959546076398155,0.0010815683536073745,0.00020240359117091615,0.0004463343068476536,0.0003428886215063659,5.4958790400514236e-05,4.504369476367853e-05,4.8983493272075904e-05,0.0001102802854737388,8.438328795784242e-05,1.3967074507322384e-05,1.138815075715168e-05,1.1774759634248858e-07,9.931028114796029e-08,7.817187378176135e-06,1.4237047804526824e-05,1.0264625396663527e-05,4.5439767625289585e-07,0.021787294266660647
45.400000000000006,0.004300318839806349,0.00091265015208797,0.0014894903489049225,0.0010762656423465968,0.0002023442251423108,0.00044440531702898985,0.00034118117088151534,5.453544144566881e-05,4.468416394905301e-05,4.8974967085922684e-05,0.00010980534418506516,8.396221053624105e-05,1.3858613853534503e-05,1.1296507762316586e-05,1.1652569503766178e-07,9.825528006922387e-08,7.816011663440498e-06,1.4175883694755777e-05,1.0213473670000228e-05,4.543274969948822e-07,0.021718208016526595
45.45,0.004292894394857831,0.0009119249369225821,0.0014830554556958442,0.0010709901213383421,0.00020228364198767468,0.0004424845798098091,0.0003394823268880656,5.411563460583186e-05,4.432773089750655e-05,4.896617074120185e-05,0.00010933238175501503,8.354323659483926e-05,1.3751067251538049e-05,1.120566027764247e-05,1.1531873089975489e-07,9.721331926430312e-08,7.814795139245015e-06,1.4114987454668157e-05,1.0162596933497358e-05,4.5425527508892e-07,0.021649403886397516
45.5,0.0042854799758771725,0.0009111954124408062,0.0014766497965771556,0.0010657416511113593,0.00020222183835227905,0.0004405720665265532,0.00033779204978899075,5.36993381189226e-05,4.3974367118337055e-05,4.895710202050372e-05,0.00010886139215713177,8.312635685474919e-05,1.3644426454950666e-05,1.1115600940132108e-05,1.1412622672279175e-07,9.618396371550061e-08,7.813537562766676e-06,1.4054354028325598e-05,1.0111988453329654e-05,4.541813285710568e-07,0.021580880410328903
45.550000000000004,0.004278075585209028,0.0009104616010197876,0.0014702732406226314,0.001060520092855903,0.00020215881109930122,0.0004386677485138651,0.0003361102999636239,5.328652052462751e-05,4.362404439779409e-05,4.894775878562088e-05,0.00010839236934960442,8.271156205628709e-05,1.3538683295349404e-05,1.1026322458116267e-05,1.129476746869662e-07,9.516676182106167e-08,7.812238652089e-06,1.3993977700773221e-05,1.0061640613754471e-05,4.5410585124663595e-07,0.021512636125362413
45.6,0.004270681225107904,0.00090972352516488,0.001463925657414356,0.0010553253084214528,0.00020209455730616058,0.00043677159710624853,0.0003344370379083744,5.2877150661393716e-05,4.3276734796259216e-05,4.8938138976270994e-05,0.00010792530727586273,8.229884295928659e-05,1.3433829681524737e-05,1.0937817610540893e-05,1.1178255008719235e-07,9.416124917234391e-08,7.810898075699402e-06,1.3933852399494073e-05,1.0011545314775164e-05,4.5402883562641364e-07,0.021444669573597766
45.650000000000006,0.004263296897738539,0.0009089812075057954,0.001457606917041811,0.0010501571603144212,0.00020202907426090087,0.0004348835836396998,0.0003327722242374221,5.247119766345289e-05,4.293241064545559e-05,4.892824060883574e-05,0.00010746019986516365,8.188819034340578e-05,1.332985759877264e-05,1.0850079246300263e-05,1.1063032504041221e-07,9.316695094023491e-08,7.809515445675702e-06,1.3873972017063463e-05,9.961694397217863e-06,4.5395008745028537e-07,0.021376979304597993
45.7,0.004255922605176295,0.0009082346707928086,0.0014513168901009628,0.0010450155116958682,0.00020196235945861823,0.0004330036794533178,0.00033111581968339493,5.206863095787679e-05,4.259104454568781e-05,4.891806177511576e-05,0.00010699704103317103,8.147959500842976e-05,1.3226759108222555e-05,1.0763100283613365e-05,1.0949048576157967e-07,9.218339183856176e-08,7.808090315106751e-06,1.3814330735443366e-05,9.912080069530005e-06,4.5386932295462286e-07,0.021309563878054126
45.75,0.004248558349407539,0.0009074839378930098,0.0014450554476933266,0.0010399002263792028,0.00020189441059793436,0.0004311318558908853,0.00032946778509802257,5.166942026166236e-05,4.225260936311017e-05,4.890760064110142e-05,0.00010653582468252679,8.107304777456726e-05,1.3124526346196483e-05,1.0676873709437975e-05,1.0836255492230303e-07,9.121011892160375e-08,7.80662218003366e-06,1.37549233324122e-05,9.862695310798499e-06,4.5378629679644597e-07,0.021242421866510205
45.800000000000004,0.004241204132330028,0.0009067290317866096,0.0014388224614250238,0.001034811168827887,0.00020182522557751458,0.000429268084302428,0.0003278280814527727,5.1273535578847556e-05,4.191707822702424e-05,4.8896855445759253e-05,0.00010607654470341508,8.066853948274284e-05,1.3023151523593825e-05,1.0591392578915554e-05,1.0724611697427087e-07,9.02467343398827e-08,7.80511048591898e-06,1.369574545181814e-05,9.813534226120504e-06,4.537008920499631e-07,0.021175551857846857
45.85,0.004233859955753296,0.0009059699755632931,0.0014326178034058299,0.0010297482041531378,0.00020175480249263003,0.0004274123360457488,0.0003261966698394679,5.0880947197656945e-05,4.158442452720497e-05,4.8885824499833855e-05,0.0001056191949741192,8.026606099488416e-05,1.2922626925294805e-05,1.0506650014838203e-05,1.0614084121100961e-07,8.929292778710852e-08,7.803554638368012e-06,1.363679382159817e-05,9.76459233344381e-06,4.536131236439933e-07,0.021108952457206297
45.900000000000006,0.004226525821399033,0.0009052067924186231,0.0014264413462482,0.0010247111981116185,0.00020168313963176375,0.00042556458248793556,0.000324573511470881,5.049162568767623e-05,4.125462191125454e-05,4.887450618466517e-05,0.00010516376936157024,7.986560319420393e-05,1.2822944909574578e-05,1.0422639207127786e-05,1.0504649676472096e-07,8.834849724772599e-08,7.801954017555625e-06,1.3578066406690552e-05,9.715866765170221e-06,4.5352305378108504e-07,0.021042622288147753
45.95,0.004219201730901473,0.0009044395056504933,0.0014202929630662963,0.0010197000171031378,0.00020161023547326018,0.00042372479500684876,0.00032295856768131464,5.010554189705681e-05,4.092764428198483e-05,4.886289895102093e-05,0.0001047102617218896,7.946715698547783e-05,1.2724097907520221e-05,1.0339353412317281e-05,1.0396295591939059e-07,8.74133516321231e-08,7.800307995568695e-06,1.351956248789994e-05,9.667356372960275e-06,4.5343066646148143e-07,0.020976559992995053
46.0,0.004211887685807772,0.0009036681386556283,0.0014141725274749923,0.0010147145281683369,0.00020153608868201737,0.0004218929449925813,0.00032135179992715934,4.972266694974832e-05,4.0603465794826786e-05,4.8851001317944144e-05,0.00010425866590092291,7.907071329531654e-05,1.2626078422442174e-05,1.0256785953023861e-05,1.0289018580839746e-07,8.648749604020042e-08,7.79861595567255e-06,1.3461282662219047e-05,9.619061729998457e-06,4.5333577113782244e-07,0.020910764232488017
46.050000000000004,0.0042045836875783905,0.0009028927149261328,0.0014080799135888719,0.0010097545989863792,0.00020146069810622174,0.00042006900384889795,0.00031975316978743486,4.934297224276033e-05,4.028206085526758e-05,4.8838811871615437e-05,0.00010380897573476748,7.867626307243327e-05,1.2528879029273036e-05,1.0174930217404516e-05,1.0182823210202979e-07,8.557100629963188e-08,7.79687731236154e-06,1.340322876480452e-05,9.5709850311268e-06,4.5323799162480376e-07,0.020845233684917752
46.1,0.004197289737587482,0.0009021132580460883,0.00140201499602122,0.0010048200978726403,0.0002013840627741248,0.00041825294299465115,0.00031816263896431384,4.896642944345227e-05,3.996340411631476e-05,4.882632926423013e-05,0.00010336118505029223,7.828379728790588e-05,1.2432492373947197e-05,1.0093779658585924e-05,1.0077720007612227e-07,8.466400259870943e-08,7.795091530969093e-06,1.3345403717464265e-05,9.523129897346953e-06,4.531368543143485e-07,0.02077996704490815
46.150000000000006,0.004190005837123263,0.000901329791688195,0.001395977649882992,0.0009999108937763872,0.00020130618189086131,0.0004164447338651716,0.0003165801692836252,4.8593010486850775e-05,3.964747047598668e-05,4.881355221288985e-05,0.00010291528766564953,7.789330693543301e-05,1.2336911172756238e-05,1.0013327794061989e-05,9.973723767310386e-08,8.376663122036234e-08,7.793258145598633e-06,1.3287811312861275e-05,9.475501096846529e-06,4.5303193954311564e-07,0.020714963021926526
46.2,0.004182731987388402,0.0009005423396104625,0.0013899677507817868,0.000995026856278466,0.00020122705483530863,0.0004146443479136402,0.00031500572269534355,4.8222687572995494e-05,3.933423507483002e-05,4.88004794985086e-05,0.00010247127739078066,7.750478303158507e-05,1.2242128211677197e-05,9.933568205055093e-06,9.870852231740741e-08,8.287905747014132e-08,7.791376774197445e-06,1.3230455947416538e-05,9.428104199581216e-06,4.5292302496419324e-07,0.020650220338505033
46.25,0.004175468189500396,0.0008997509256529445,0.0013839851748207945,0.0009901678555889798,0.00020114668115698656,0.0004128517566124335,0.0003134392612740576,4.7855433164311455e-05,3.902367329346279e-05,4.878710996473303e-05,0.00010202914802791277,7.711821661604853e-05,1.2148136345672092e-05,9.85449453583891e-06,9.769124983634975e-08,8.20014649538781e-08,7.789447129731142e-06,1.3173342318875216e-05,9.380945186256992e-06,4.528101492703239e-07,0.020585737728098963
46.300000000000004,0.0041682144444919475,0.0008989555737345199,0.0013780297985977457,0.0009853337625449685,0.00020106506057299744,0.0004110669314544499,0.0003118807472194243,4.7491219983009046e-05,3.8715760750143644e-05,4.877344251687687e-05,0.00010158889337204903,7.673359875186447e-05,1.205492849795985e-05,9.776100493023863e-06,9.668562185606138e-08,8.113405212477128e-08,7.787469026622157e-06,1.3116475106510177e-05,9.334030035097242e-06,4.52693562827305e-07,0.0205215139325574
