Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(1),J_total_Cd_relativistic
41.550000000000004,0.003447611323435736,0.0007689684929722988,0.00041869827983743443,0.00032665119108695346,0.00016355240880365176,0.00010176194090316149,8.05736376282387e-05,4.801692568374842e-06,4.15161421555205e-06,3.274709129337328e-05,1.8658499048980807e-05,1.4635972791033622e-05,6.084185527082582e-07,5.190164952870113e-07,2.18288424820792e-06,0.011645469275859957
41.6,0.00343767698428933,0.000766607579494807,0.00041609306347442334,0.00032448804739873083,0.0001630542313439466,0.00010110735856722785,8.002246573700133e-05,4.756131825957619e-06,4.111312343024079e-06,3.264764115647032e-05,1.853769296124602e-05,1.4535226022207754e-05,6.026222664948609e-07,5.139614940026645e-07,2.1762809837382984e-06,0.011601171280566109
41.650000000000006,0.003427770268172532,0.0007642518353192234,0.0004135056364509379,0.0003223404666893578,0.00016255695489304393,0.00010045738758724242,7.947538769341716e-05,4.7110439000300035e-06,4.071436307898731e-06,3.254836115435826e-05,1.841774307274053e-05,1.4435232110615054e-05,5.9688015392996e-07,5.089538392452245e-07,2.169666044808675e-06,0.011557074088462039
41.7,0.003417891116720191,0.0007619012753502646,0.0004109358688715356,0.0003202083297619104,0.00016206058582678859,9.98119934123755e-05,7.893237122503558e-05,4.666423480601943e-06,4.03198125695472e-06,3.24492527053912e-05,1.829864276670435e-05,1.4335984860635237e-05,5.911918124818723e-07,5.039931800989718e-07,2.1630398159964987e-06,0.011513176602123478
41.75,0.0034080394715320043,0.0007595559141363018,0.0004083836318296131,0.00031809151837124583,0.0001615651304083525,9.917114175826585e-05,7.839338432253535e-05,4.6222653216957745e-06,3.992942396199209e-06,3.2350317197492536e-05,1.8180385502423666e-05,1.4237478159516355e-05,5.85557329132342e-07,4.990796526782006e-07,2.1564044669486978e-06,0.01146947773997257
41.800000000000004,0.003398215274174041,0.000757215765872844,0.00040584879739980135,0.0003159899152162802,0.00016107059478928025,9.85347986050101e-05,7.785839523758826e-05,4.578564240523514e-06,3.954314990098782e-06,3.2251555989971016e-05,1.806296482641224e-05,1.4139705992986565e-05,5.799772166688642e-07,4.942138171769106e-07,2.149763864867469e-06,0.011425976435504298
41.85,0.0033884184661802518,0.000754880844406001,0.0004033312386304167,0.0003139034039323282,0.00016057698501052947,9.790293019516521e-05,7.732737248073893e-05,4.53531511667534e-06,3.91609436082097e-06,3.215297041574207e-05,1.794637438080437e-05,1.4042662457145057e-05,5.74452317050747e-07,4.893965620090226e-07,2.143123296283743e-06,0.011382671635783121
41.900000000000006,0.0033786489890539548,0.0007525511632359232,0.0004008308295359642,0.00031183186908350047,0.00016008430700350607,9.727550303176333e-05,7.680028481929967e-05,4.49251289131905e-06,3.878275887486135e-06,3.205456178381039e-05,1.7830607908220382e-05,1.394634176560378e-05,5.689836799263363e-07,4.846289830520027e-07,2.1364889890632865e-06,0.011339562299266236
41.95,0.0033689067842693297,0.0007502267355202255,0.0003983474450897019,0.0003097751961551652,0.00015959256659109542,9.665248387634102e-05,7.627710127526236e-05,4.450152566410494e-06,3.840855005429683e-06,3.1956331381845064e-05,1.7715659252638542e-05,1.3850738251221014e-05,5.63572426445831e-07,4.799122481530278e-07,2.1298675052454633e-06,0.011296647393192362
42.0,0.0033591917932728806,0.0007479075740773862,0.00039588096121625463,0.00030773327154646574,0.00015910176948868765,9.603383974698024e-05,7.5757791123225e-05,4.40822920391463e-06,3.803827205474305e-06,3.185828047866576e-05,1.7601522356117792e-05,1.375584636219032e-05,5.582196096493122e-07,4.752474582398837e-07,2.1232651284820966e-06,0.011253925890894974
42.050000000000004,0.0033495039574849,0.0007455936913901292,0.00039343125478428625,0.00030570598256290027,0.0001586119213051985,9.541953791636317e-05,7.524232388833455e-05,4.36673792503722e-06,3.767188033212233e-06,3.1760410326461056e-05,1.7488191251542512e-05,1.3661660652693256e-05,5.529260827738167e-07,4.7063551642874857e-07,2.1166873614254106e-06,0.011211396769385415
42.1,0.0033398432183009237,0.0007432850996087844,0.0003909982035992262,0.0003036932174089607,0.0001581230275440852,9.480954590984015e-05,7.473066934424551e-05,4.325673909466934e-06,3.730933088297309e-06,3.166272216257567e-05,1.737566005187501e-05,1.3568175768753593e-05,5.476923858438307e-07,4.6607701547346116e-07,2.1101385844260306e-06,0.011169059007415182
42.150000000000006,0.003330209517093157,0.0007409818105546258,0.00038858168639604686,0.0003016948651808271,0.00015763509360435657,9.420383150350955e-05,7.422279751109313e-05,4.285032394627675e-06,3.6950580237466836e-06,3.156521721073274e-05,1.7263922936680464e-05,1.3475386430312385e-05,5.425186590658204e-07,4.6157215197582366e-07,2.103621850609502e-06,0.011126911584057477
42.2,0.0033206027952119143,0.0007386838357231925,0.00038618158283209935,0.0002997108158591247,0.00015714812478157878,9.36023627223119e-05,7.371867865348316e-05,4.244808674941118e-06,3.659558545252131e-06,3.146789668159832e-05,1.7152974136910833e-05,1.3383287410847165e-05,5.37404589115336e-07,4.57120673298885e-07,2.097138753955137e-06,0.011084953477748476
42.25,0.0033110229939870227,0.0007363911862875853,0.000383797773479998,0.0002977409603017345,0.0001566621262688751,9.300510783813554e-05,7.321828327849578e-05,4.204998101099143e-06,3.624430410500692e-06,3.13707617726434e-05,1.7042807919078905e-05,1.3291873516059231e-05,5.32349391674606e-07,4.5272186041158317e-07,2.090689327704274e-06,0.011043183665743809
42.300000000000004,0.0033014700547292332,0.0007341038731017449,0.0003814301398205611,0.00029578519023666373,0.0001561771031579209,9.24120353679359e-05,7.272158213370558e-05,4.165596079346171e-06,3.589669428504638e-06,3.127381366731253e-05,1.6933418570013243e-05,1.3201139563237523e-05,5.273518307772672e-07,4.4837454715774026e-07,2.084271988845456e-06,0.011001601124036031
42.35,0.0032919439187316154,0.0007318219067037105,0.00037907856423580416,0.00029384339825497355,0.00015569306043993346,9.182311407186758e-05,7.222854620521643e-05,4.126598070771208e-06,3.555271458940575e-06,3.117705353356171e-05,1.6824800383350817e-05,1.3111080362866839e-05,5.224102727900769e-07,4.4407717378677746e-07,2.0778835933418127e-06,0.01096020482784921
42.400000000000006,0.003282444527270931,0.0007295452973188531,0.00037674293000198244,0.00029191547780376033,0.00015521000300665555,9.123831295142824e-05,7.173914671571098e-05,4.087999590609398e-06,3.5212324114975135e-06,3.1080482521878e-05,1.6716947648801313e-05,1.3021690703887029e-05,5.175227703235253e-07,4.3982787008316105e-07,2.0715196663706904e-06,0.01091899375280045
42.45,0.003272971821609016,0.0007272740548630941,0.0003744231212826902,0.0002900013231791972,0.00015472793565133482,9.06576012476163e-05,7.125335512251583e-05,4.049796207553092e-06,3.4875482452338832e-06,3.0984101762936457e-05,1.66098546450147e-05,1.2932965343740719e-05,5.126871691694285e-07,4.356245612373381e-07,2.0651748169906244e-06,0.010877966876684915
42.5,0.003263525742994131,0.0007250081889460972,0.000372119023122007,0.00028810082951962704,0.0001542468630696966,9.008094843910024e-05,7.077114311568077e-05,4.011983543072139e-06,3.4542149679432403e-06,3.0887912365080266e-05,1.650351563661498e-05,1.2844899003989209e-05,5.079012297231491e-07,4.3146508795051714e-07,2.0588432707547607e-06,0.010837123181670693
42.550000000000004,0.0032541062326623136,0.0007227477088744439,0.0003698305214376981,0.0002862138927987139,0.00015376678986091192,8.950832424040091e-05,7.02924826160733e-05,3.974557270743392e-06,3.4212286355286444e-06,3.079191541182864e-05,1.6397924875651897e-05,1.275748637185933e-05,5.031627534529729e-07,4.273473313834221e-07,2.052519405658558e-06,0.01079646165658266
42.6,0.0032447132318387225,0.0007204926236547868,0.0003675575030144665,0.0002843404098186488,0.00015328772052856002,8.893969860008664e-05,6.981734577348791e-05,3.937513115589255e-06,3.388585351385544e-06,3.069611195961895e-05,1.6293076607389138e-05,1.26707221076372e-05,4.984697049057433e-07,4.23269333530778e-07,2.0461981870831806e-06,0.010755981298972
42.650000000000006,0.003235346681738954,0.0007182429419969801,0.0003652998554972518,0.0002824802782034075,0.0001528096594815846,8.837504169897979e-05,6.934570496476923e-05,3.900846853425081e-06,3.3562812657929927e-06,3.060050303597632e-05,1.618896508001938e-05,1.2584600857383413e-05,4.938203204106894e-07,4.192294043352726e-07,2.039875458998423e-06,0.01071568111679584
42.7,0.0032260065235703694,0.0007159986723171934,0.00036305746738458445,0.00028063339639206654,0.00015233261103524552,8.781432394837698e-05,6.887753279195065e-05,3.8645543102154325e-06,3.324312575313199e-06,3.050508963827638e-05,1.6085584557597978e-05,1.2499117270041319e-05,4.892131958883914e-07,4.152262081410992e-07,2.0335481220856032e-06,0.010675560129688833
42.75,0.0032166926985333923,0.0007137598227409997,0.0003608302280219853,0.0002787996636321686,0.0001518565794120637,8.725751598828038e-05,6.841280208040648e-05,3.8286313614389086e-06,3.2926755221991398e-06,3.0409872733224898e-05,1.598292933523898e-05,1.2414266017674314e-05,4.846473478096246e-07,4.1125882371894935e-07,2.0272142676929983e-06,0.010635617369899255
42.800000000000004,0.003207405147822808,0.0007115264011064465,0.000358618027595418,0.0002769789799731443,0.0001513815687427612,8.670458868564216e-05,6.79514858770189e-05,3.7930739314615577e-06,3.261366393810245e-06,3.031485325712767e-05,1.5880993755440673e-05,1.2330041817327073e-05,4.801222432570544e-07,4.073267739358142e-07,2.020873316204566e-06,0.010595851882939005
42.85,0.0031981438126290505,0.0007092984149671055,0.00035642075712479014,0.00027517124625978605,0.00015090758306719556,8.615551313262114e-05,6.749355744835935e-05,3.7578779929186926e-06,3.230381522035981e-06,3.022003211696566e-05,1.57797722243135e-05,1.2246439452874807e-05,4.756377971575003e-07,4.0343002314614234e-07,2.014526146071268e-06,0.010556262727891706
42.900000000000006,0.00318890863413947,0.0007070758715950983,0.00035423830845750134,0.0002733763641257729,0.00015043462633528747,8.561026064485078e-05,6.703899027888327e-05,3.723039566104938e-06,3.199717282727177e-06,3.01254101922306e-05,1.567925922647985e-05,1.2163453795215345e-05,4.711943370293501e-07,3.9956894254867337e-07,2.008175140734932e-06,0.010516848977226984
42.95,0.003179699553539604,0.0007048587779841062,0.0003520705742620436,0.00027159423598725047,0.00014996270240794408,8.506880275972055e-05,6.658775806913999e-05,3.6885547183725183e-06,3.169370095135093e-06,3.0030988337418913e-05,1.5579449337503377e-05,1.2081079819271593e-05,4.6679253795268877e-07,3.957442460649222e-07,2.0018240684821783e-06,0.010477609715968795
43.0,0.0031705165120144234,0.0007026471408523546,0.00034991744802164587,0.00026982476503645893,0.00014949181505797515,8.453111123466809e-05,6.61398347339956e-05,3.654419563537516e-06,3.1393364213579795e-06,2.9936767385029747e-05,1.5480337232876916e-05,1.1999312616497086e-05,4.6243333276871147e-07,3.9195690162276277e-07,1.995477758471155e-06,0.010438544040185804
43.050000000000004,0.0031613594507495773,0.0007004409666455791,0.00034777882402797,0.00026806785523541524,0.00014902196797100424,8.399715804548435e-05,6.569519440087037e-05,3.620630261294114e-06,3.1096127657951385e-06,2.9842748148872674e-05,1.5381917692843534e-05,1.1918147401900558e-05,4.581178045130493e-07,3.882080248010599e-07,1.9891416187793996e-06,0.010399651054959776
43.1,0.0031522283109326303,0.000698240261539972,0.00034565459737485367,0.000266323411309646,0.0001485531647463739,8.346691538463047e-05,6.525381140798999e-05,3.587183016636654e-06,3.080195674608325e-06,2.9748931427462858e-05,1.528418560262374e-05,1.1837579515000534e-05,4.5384706950364543e-07,3.844987632625347e-07,1.9828211089592612e-06,0.010360929872137346
43.150000000000006,0.0031431230337542753,0.0006960450314451037,0.0003435446639520981,0.00026459133874196834,0.0001480854088980445,8.294035565956597e-05,6.481566030264989e-05,3.554074079289356e-06,3.0510817351903497e-06,2.9655318007269674e-05,1.5187135947953816e-05,1.175760441456052e-05,4.4962216011307125e-07,3.808301810036673e-07,1.976521288662461e-06,0.010322379608197435
43.2,0.003134043560409555,0.0006938552820068289,0.00034144892043930746,0.00026287154376632485,0.00014761870385548786,8.241745149108986e-05,6.438071583949428e-05,3.5212997431437115e-06,3.022267575640882e-06,2.9561908665590498e-05,1.5090763806181275e-05,1.1678217667407094e-05,4.4544391599246396e-07,3.772031511265561e-07,1.970246510831704e-06,0.010283999382459798
43.25,0.0031249898320990545,0.0006916710186101666,0.0003393672642997701,0.0002611639333616646,0.00014715305296457431,8.189817571169242e-05,6.394895297880763e-05,3.4888563457032975e-06,2.993749864249227e-06,2.9468704172842618e-05,1.499506433348709e-05,1.159941493206306e-05,4.4131289150264214e-07,3.7361826475674557e-07,1.9640002474021944e-06,0.010245788315690979
43.300000000000004,0.003115961790030096,0.0006894922463821641,0.00033729959377438957,0.0002594684152458761,0.00014668845948845425,8.138250136391953e-05,6.352034688482043e-05,3.456740267536029e-06,2.965525308984085e-06,2.9375705294104236e-05,1.490003274908987e-05,1.1521191938306832e-05,4.372292855837699e-07,3.70075762170704e-07,1.957784977968811e-06,0.010207745529035793
43.35,0.0031069593754179245,0.0006873189701947385,0.0003352458078756615,0.000257784897869769,0.00014622492660843373,8.087040169874851e-05,6.309487292402819e-05,3.4249479317336994e-06,2.937590656990155e-06,2.928291278978549e-05,1.4805664317511096e-05,1.1443544464068007e-05,4.331928984843556e-07,3.6657549039831337e-07,1.9516020718845502e-06,0.010169870143186039
43.400000000000006,0.0030979825294868693,0.0006851511946674956,0.0003332058063816934,0.00025611329041110253,0.0001457624574248436,8.03618501739751e-05,6.26725066635233e-05,3.393475803378661e-06,2.9099426940914448e-06,2.9190327415370254e-05,1.4711954330128321e-05,1.1366468311267753e-05,4.292031178129089e-07,3.6311688966283184e-07,1.9454516481864597e-06,0.010132161277787993
43.45,0.0030890311934715143,0.0006829889241705328,0.0003311794898302743,0.0002544535027686656,0.00014530105495790357,7.985682045261285e-05,6.225322386934083e-05,3.362320389017668e-06,2.882578244301302e-06,2.9097949920235353e-05,1.4618898087304336e-05,1.1289959282297202e-05,4.252589343375877e-07,3.596990090611189e-07,1.939332466495724e-06,0.010094618051208554
43.5,0.0030801053086178423,0.0006808321628272164,0.00032916675951298526,0.00025280544555640117,0.00014484072214857922,7.93552864013031e-05,6.183700050481675e-05,3.3314782361426404e-06,2.8554941693389482e-06,2.900578104561907e-05,1.4526490882348497e-05,1.1214013158790263e-05,4.213589859021963e-07,3.56320549901732e-07,1.9332419373995395e-06,0.010057239580830244
43.550000000000004,0.003071204816184378,0.0006786809145169423,0.00032716751746935746,0.00025116903009758093,0.0001443814618594339,7.885722208873707e-05,6.142381272895962e-05,3.3009459326783753e-06,2.8286873681525337e-06,2.891382152187393e-05,1.4434727988446892e-05,1.1138625684194311e-05,4.1750162586173923e-07,3.5297993318507696e-07,1.9271763169625466e-06,0.010020024983977392
43.6,0.0030623296574433232,0.0006765351828778753,0.00032518166648107504,0.00024954416841902675,0.00014392327687547444,7.836260178408924e-05,6.101363689483534e-05,3.270720106477059e-06,2.8021547764485767e-06,2.8822072065191985e-05,1.4343604649496346e-05,1.1063792551381764e-05,4.1368501072986965e-07,3.496753859805687e-07,1.921131078971896e-06,0.009982973379415373
43.650000000000006,0.0030534797736816704,0.0006743949713096658,0.0003232091100662191,0.0002479307732453771,0.00014346616990499036,7.787139995546149e-05,6.0606449547964076e-05,3.2407974248194463e-06,2.7758933662276675e-06,2.873053337403237e-05,1.4253116075509712e-05,1.0989509396197618e-05,4.099072004515867e-07,3.46405040141033e-07,1.9151013820952584e-06,0.009946083889196738
43.7,0.0030446551062023233,0.0006722602829761502,0.00032124975247355993,0.00024632875799340326,0.00014301014358038806,7.738359126833944e-05,6.020222742473094e-05,3.211174593922727e-06,2.749900145326445e-06,2.8639206125507323e-05,1.416325744294498e-05,1.0915771797427105e-05,4.0616626400798883e-07,3.431670360896682e-07,1.909082512940617e-06,0.009909355640546772
43.75,0.00303585559632519,0.0006701311208080267,0.00031930349867688885,0.00024473803676636815,0.000142555200459018,7.689915058405899e-05,5.9800947450808364e-05,3.181848358454855e-06,2.7241721569656463e-06,2.8548090971990634e-05,1.4074023899969097e-05,1.0842575283221285e-05,4.0246038298001344e-07,3.3995962439917867e-07,1.9030702111519637e-06,0.009872787767528111
43.800000000000004,0.003027081185388279,0.000668007487505514,0.00031737025436939586,0.00024315852434843348,0.00014210134302399663,7.641805295828465e-05,5.94025867395917e-05,3.152815501055357e-06,2.6987064793042377e-06,2.845718853820334e-05,1.3985410576325216e-05,1.0769915343569966e-05,3.987879461840493e-07,3.367812584613809e-07,1.8970608532866436e-06,0.009836379412368501
43.85,0.0030183318147487858,0.0006658893855409895,0.00031544992595809046,0.00024159013619911204,0.0001416485736850223,7.594027363949897e-05,5.90071225906473e-05,3.124072841862492e-06,2.673500224999506e-06,2.836649941900309e-05,1.389741259715057e-05,1.0697787447989828e-05,3.9514762938566656e-07,3.336306724947542e-07,1.8910515458694766e-06,0.009800129726489777
43.900000000000006,0.003009607425784157,0.0006637768171616044,0.00031354242055826236,0.0002400327884477632,0.00014119689477918473,7.546578806750224e-05,5.8614532488172443e-05,3.095617238046631e-06,2.648550540772989e-06,2.8276024178059662e-05,1.3810025099815098e-05,1.0626187067231622e-05,3.91538455217355e-07,3.3050694023553475e-07,1.885040210962924e-06,0.009764037871350871
43.95,0.0030009079598931634,0.000661669784391884,0.0003116476459879888,0.0002384863978881363,0.00014074630857176918,7.499457187192428e-05,5.822479409946838e-05,3.067445583349866e-06,2.6238546069822553e-06,2.818576334754191e-05,1.3723243252637211e-05,1.0555109697528692e-05,3.879598296615655e-07,3.274095108062589e-07,1.8790257208733897e-06,0.009728103019174877
44.0,0.0029922333584969448,0.0006595682890363023,0.0003097655107626798,0.00023695088197295508,0.00014029681725705412,7.452660087074588e-05,5.783788527342485e-05,3.039554807631651e-06,2.599409637198342e-06,2.8095717428873817e-05,1.3637062274195942e-05,1.048455088572773e-05,3.8441155281415505e-07,3.243382194987926e-07,1.873008070347696e-06,0.009692324353504686
44.050000000000004,0.0029835835630400587,0.0006574723326818407,0.000307895924089668,0.00023542615880854854,0.00013984842295910327,7.406185106883197e-05,5.7453784039017216e-05,3.011941876420476e-06,2.575212877788855e-06,2.8005886894545736e-05,1.3551477451909924e-05,1.0414506253575828e-05,3.8089380318274645e-07,3.212932726515925e-07,1.866988508953467e-06,0.009656701069415448
44.1,0.0029749585149915197,0.0006553819167005262,0.0003060387958628399,0.00023391214714952552,0.00013940112773255198,7.360029865647536e-05,5.707246860381574e-05,2.984603790471462e-06,2.551261607506621e-06,2.7916272190894093e-05,1.3466484158594126e-05,1.0344971519487696e-05,3.774070965248218e-07,3.182752074919021e-07,1.8609695358139321e-06,0.009621232373187722
44.150000000000006,0.0029663581558458147,0.0006532970422519469,0.00030419403665730586,0.0002324087663934904,0.00013895493356338686,7.314192000795066e-05,5.669391735250622e-05,2.9575375853297456e-06,2.5275531370837744e-06,2.7826873741695217e-05,1.3382077865833947e-05,1.0275942516280753e-05,3.7395222209456524e-07,3.152848296717173e-07,1.8549546990950802e-06,0.009585917481345393
44.2,0.0029577824271239312,0.0006512177102857528,0.000302361557724115,0.00023091593657580505,0.00013850984236972065,7.268669168007971e-05,5.6318108845423355e-05,2.930740330899669e-06,2.5040848088312856e-06,2.773769195236103e-05,1.3298254153224245e-05,1.0207415203632502e-05,3.70530160928773e-07,3.123231330359638e-07,1.8489482231522871e-06,0.009550755619142636
44.25,0.0029492312703743545,0.0006491439215441314,0.00030054127098500644,0.00022943357836439058,0.00013806585600256005,7.223459041080667e-05,5.594502181709515e-05,2.9042091310195833e-06,2.4808539962437564e-06,2.764872721447887e-05,1.3215008712792911e-05,1.0139385674364196e-05,3.6714199220013834e-07,3.0939120762931025e-07,1.8429545612347514e-06,0.009515746018750246
44.300000000000004,0.00294070462717407,0.0006470756765642679,0.00029873308902720404,0.0002279616130545733,0.00013762297624656856,7.178559311778428e-05,5.557463517479953e-05,2.8779411230422756e-06,2.457858103609486e-06,2.755997991041017e-05,1.3132337348248424e-05,1.0071850154066022e-05,3.6378879449179423e-07,3.0649014280616644e-07,1.836977997055584e-06,0.009480887917453605
44.35,0.002932202439129556,0.0006450129756807849,0.00029693692509825075,0.00022649996256397282,0.0001371812048208232,7.133967689697053e-05,5.520692799713269e-05,2.851933477420908e-06,2.4350945656257014e-06,2.74714504176527e-05,1.3050235969034833e-05,1.0004804994021933e-05,3.6047154900807567e-07,3.0362093242610565e-07,1.831022380009999e-06,0.009446180556100707
44.400000000000006,0.002923724647877754,0.0006429558190281601,0.0002951526931008806,0.00022504854942742992,0.0001367405433795649,7.089681902123517e-05,5.484187953258838e-05,2.826183397300349e-06,2.412560847018852e-06,2.738313911268128e-05,1.2968700579523954e-05,9.93824665783861e-06,3.571910512783744e-07,3.007843885638241e-07,1.8250910003215516e-06,0.009411623177879483
44.45,0.00291527119508705,0.0006409042065431291,0.00029338030758793346,0.00022360729679197884,0.00013630099351294388,7.045699693897743e-05,5.447946919814959e-05,2.8006881181139217e-06,2.390254442169971e-06,2.7295046374011455e-05,1.288772726400031e-05,9.872171702603251e-06,3.539478369890569e-07,2.979810691654956e-07,1.819186538409662e-06,0.009377215027352264
44.5,0.0029068420224582264,0.0006388581379670642,0.000291619683757306,0.00022217612841185757,0.00013586255674775843,7.002018827275312e-05,5.411967657789079e-05,2.7754449071853805e-06,2.368172874744945e-06,2.7207172584276618e-05,1.280731216837624e-05,9.80657675575985e-06,3.5074212638883806e-07,2.9521122389294864e-07,1.8133109987649831e-06,0.009342955349617207
44.550000000000004,0.0028984370717254205,0.0006368176128483371,0.0002898707374469432,0.00022075496864356099,0.00013542523454818822,6.958637081791258e-05,5.376248142159205e-05,2.7504510633361355e-06,2.3463136973296977e-06,2.7119518131171007e-05,1.2727451479796321e-05,9.741458489181388e-06,3.475737904071766e-07,2.9247476115880776e-07,1.8074655752230176e-06,0.009308843389529222
44.6,0.0028900562846570703,0.0006347826305446628,0.0002881333851298694,0.00021934374244093446,0.000134989028316522,6.915552254124878e-05,5.3407863643364464e-05,2.7257039164976202e-06,2.324674491070197e-06,2.7032083407182563e-05,1.2648141405435062e-05,9.676813592105116e-06,3.44442340257905e-07,2.897712380755858e-07,1.80165046787165e-06,0.009274878391047237
44.650000000000006,0.002881699603056841,0.0006327531902254206,0.00028640754390925436,0.00021794237535030547,0.00013455393939387883,6.872762157965492e-05,5.30558033202862e-05,2.701200827328694e-06,2.30325286531718e-06,2.6944868808117617e-05,1.2569378151851667e-05,9.612638744678755e-06,3.413469408532901e-07,2.8709987366067324e-07,1.7958647359922647e-06,0.0092410595968897
44.7,0.0028733669687645625,0.0006307292908739613,0.000284693131513522,0.00021655079350565819,0.00013411996906092434,6.830264623879294e-05,5.270628069105043e-05,2.6769391868381037e-06,2.282046457275619e-06,2.6857874730499023e-05,1.2491157906236838e-05,9.548930593831941e-06,3.382864468206942e-07,2.8445958414082274e-07,1.790106286508406e-06,0.009207386248695307
44.75,0.002865058323657136,0.0006287109312898908,0.00028299006629149264,0.0002151689236238445,0.00013368711853858046,6.788057499177127e-05,5.235927615462357e-05,2.652916416011828e-06,2.2610529316587658e-06,2.677110156799365e-05,1.2413476820769659e-05,9.48568573304087e-06,3.3525945837724443e-07,2.8184903767105725e-07,1.7843720527888505e-06,0.009173857587780417
44.800000000000004,0.0028567736096494485,0.0006266981100913378,0.0002812982672075656,0.0002137966929998362,0.00013325538898872983,6.746138647783283e-05,5.20147702689149e-05,2.629129965445327e-06,2.2402699803467955e-06,2.6684549707091807e-05,1.2336331001107788e-05,9.422900687306742e-06,3.3226439295217074e-07,2.7926672440303497e-07,1.7786583384426694e-06,0.009140472856409431
44.85,0.002848512768695275,0.0006246908257172027,0.00027961765383693887,0.00021243402950201618,0.00013282478151491452,6.704505950105317e-05,5.167274374945717e-05,2.6055773149805988e-06,2.219695322049951e-06,2.6598219522313242e-05,1.2259716499771693e-05,9.360571904334757e-06,3.2929956744689875e-07,2.767110368167803e-07,1.7729612295051851e-06,0.009107231299340093
44.900000000000006,0.0028402757427881623,0.0006226890764293852,0.0002779481463608634,0.00021108086156750602,0.0001323952971630285,6.663157302904763e-05,5.133317746809738e-05,2.58225597334794e-06,2.199326701976103e-06,2.65121113712499e-05,1.21836293148723e-05,9.298695752503402e-06,3.2636328551542725e-07,2.7418035472843356e-07,1.767276955251591e-06,0.009074132165351832
44.95,0.002832062473962321,0.000620692860314997,0.00027628966556193796,0.000209737118197535,0.00013196693692200506,6.622090619168923e-05,5.099605245169909e-05,2.5591634778124325e-06,2.1791618915027367e-06,2.6426225589771893e-05,1.2108065394290956e-05,9.237268525779555e-06,3.234539242401869e-07,2.716731294439468e-07,1.761602114609445e-06,0.00904117470853719
45.0,0.002823872904293492,0.0006187021752885528,0.0002746421328194367,0.0002084027289528441,0.00013153970172449791,6.581303827983536e-05,5.06613498808546e-05,2.5362973938249922e-06,2.159198687853217e-06,2.634056248771776e-05,1.2033020645071822e-05,9.176286455290447e-06,3.205700149732677e-07,2.6918796202994723e-07,1.7559337609181734e-06,0.009008358189289495
45.050000000000004,0.0028157069758998157,0.0006167170190941447,0.0002730054701046751,0.0002070776239491296,0.000131113592447557,6.540794874406454e-05,5.032905108860821e-05,2.5136553146779995e-06,2.139434913777348e-06,2.625512234536508e-05,1.1958490947453904e-05,9.115745726839232e-06,3.177103137554178e-07,2.6672367139803637e-07,1.750269410742061e-06,0.008975681875070729
45.1,0.0028075646309426924,0.0006147373893075985,0.0002713795999764125,0.00020576173385252402,0.00013068860991329877,6.500561719342293e-05,4.9999137559189856e-05,2.491234861165413e-06,2.119868417236131e-06,2.616990541093238e-05,1.188447217267215e-05,9.055642503271795e-06,3.148738574694131e-07,2.6427934863826616e-07,1.7446070720648984e-06,0.008943145041107919
45.150000000000006,0.0027994458116276247,0.0006127632833386096,0.0002697644455762871,0.00020445498987511237,0.00013026475488957018,6.460602339417962e-05,4.9671590926758765e-05,2.469033681247272e-06,2.1004970710906432e-06,2.6084911899301685e-05,1.1810960203414354e-05,8.99597295029338e-06,3.120600026524345e-07,2.618543947091735e-07,1.7389453574494188e-06,0.008910746971111928
45.2,0.002791350460205066,0.0006107946984328643,0.00026815993062429076,0.00020315732377048786,0.0001298420280906079,6.420914726859221e-05,4.9346392974158055e-05,2.447049449718608e-06,2.081318772795039e-06,2.6000141992077115e-05,1.1737950955648424e-05,8.93673326411364e-06,3.09268444706208e-07,2.5944853927187715e-07,1.7332836768007598e-06,0.008878486957977034
45.25,0.002783278518971246,0.0006088316316741388,0.0002665659794142748,0.0002018686678293414,0.00012942043017769126,6.381496889368106e-05,4.9023525631678904e-05,2.425279867882603e-06,2.062331444093535e-06,2.5915595839011717e-05,1.1665440400442142e-05,8.877919699179938e-06,3.0649921620248626e-07,2.570618393040274e-07,1.7276224332942664e-06,0.008846364304285086
45.300000000000004,0.0027752299302689965,0.0006068740799863837,0.0002649825168094934,0.00020058895487508915,0.00012899996175978997,6.342346850001319e-05,4.870297097583528e-05,2.4037226632280155e-06,2.0435330307213936e-06,2.5831273560749374e-05,1.1593424584392656e-05,8.819528594249816e-06,3.037526641773981e-07,2.546946572649824e-07,1.7219631153710363e-06,0.008814378322388614
45.35,0.0027672046364885746,0.0006049220401357899,0.00026340946823818145,0.00019931811825953596,0.00012858062339420655,6.303462647049558e-05,4.838471122814881e-05,2.3823755891107797e-06,2.024921502109809e-06,2.5747175252744706e-05,1.152189964736364e-05,8.761556395152702e-06,3.010294077309587e-07,2.5234761999359543e-07,1.7163082064110588e-06,0.008782528333918873
