Q,J_1s1/2,J_2s1/2,J_2p1/2,J_2p3/2,J_3s1/2,J_3p1/2,J_3p3/2,J_3d3/2,J_3d5/2,J_4s1/2,J_4p1/2,J_4p3/2,J_4d3/2,J_4d5/2,J_4f5/2,J_4f7/2,J_5s1/2,J_5p1/2,J_5p3/2,J_5d3/2,J_5d5/2,J_5f5/2,J_5f7/2,J_6s1/2,J_6p1/2,J_6p3/2,J_7s1/2,J_total_No_relativistic
15.950000000000001,0.005947406474501118,0.013222349201485979,0.010271271382148287,0.012478721382390378,0.004726420564243093,0.012648353203430997,0.009880575920309304,0.016378749692902924,0.016472772706898064,0.004861396063475804,0.00437039356781676,0.004847933533811321,0.00268625309760745,0.0025627547213562894,0.008624300110738984,0.008278840593516744,0.0021315868239571486,0.0011320421810335874,0.0012998821872396127,0.0008848823913186078,0.0007560316497861253,0.0010289381055594111,0.0009454771974225508,0.00046233833680164475,0.00018739269109312856,0.00016782666674863906,2.3772667362827562e-05,0.5649320718975613
16.0,0.005945517070125487,0.013178783533638974,0.010266420226576672,0.012468155763688775,0.004697102146796372,0.012560498998591591,0.009786332690899905,0.01633099461621812,0.016419208193712738,0.004801688651520659,0.004369348358919645,0.004830736984996688,0.0026614289996608805,0.0025450867428393775,0.008532652698287098,0.008188522342177838,0.0021103981802524045,0.0011294548164062215,0.0012988905759286045,0.000870306382488637,0.0007445528979704004,0.0010203864823973465,0.0009372359788118621,0.0004582312691253925,0.00018650317655982947,0.00016777836190758,2.356546100399276e-05,0.5616909099413504
16.05,0.005943622676166568,0.0131352430310016,0.010261537595379426,0.012457531568847085,0.004668448272395248,0.012472921819377132,0.009692725082573463,0.016283105559425932,0.01636552522089645,0.00474242223066656,0.0043681546964408355,0.0048131837926426654,0.0026374004379213557,0.0025280862637709666,0.008441866723062956,0.0080990836019784,0.0020891653665153615,0.0011270757306777418,0.0012978016859828245,0.0008560778042875455,0.0007333905274986025,0.0010118617403773037,0.0009290274054384845,0.0004540964264520267,0.00018566996055495363,0.00016772084116493545,2.3356688392125385e-05,0.558474886992395
16.1,0.005941723300678083,0.013091728543255878,0.010256623463343278,0.012446848882064281,0.004640449502691062,0.012385625569475844,0.009599754849693562,0.01623508511970906,0.016311726847185935,0.004683604925670399,0.004366804855651196,0.004795279042359373,0.0026141491753154306,0.002511735418645591,0.008351937052283522,0.008010518653355503,0.002067896706337709,0.0011248941596399076,0.001296612872924269,0.0008421913845417562,0.0007225386338343437,0.0010033650289615393,0.0009208524623805548,0.0004499358439664649,0.0001848906894389265,0.00016765348102135526,2.314645572167465e-05,0.5552837340736112
16.150000000000002,0.005939818951729884,0.013048240915433574,0.010251677806424522,0.012436107790299933,0.004613096438157517,0.012298614088538048,0.009507423635129875,0.01618693589693543,0.016257816128660493,0.004625244527992059,0.004365291484751821,0.0047770279878182,0.0025916572270693293,0.0024960166381237893,0.008262858505786173,0.00792282173823465,0.0020466003856256607,0.0011228996064905493,0.0012953217217403213,0.0008286418458537246,0.0007119913453041486,0.0009948974601896668,0.0009127120945429443,0.0004457515373429348,0.00018416306003411702,0.00016757569813332385,2.293486601670128e-05,0.5521171856796016
16.2,0.00593790963740788,0.013004780987898965,0.01024670060174886,0.012425308383261583,0.004586379719467885,0.012211891152156252,0.009415732971360061,0.016138660493183164,0.016203796118214254,0.00456734849927036,0.004363607597095052,0.004758436041037077,0.002569906860692108,0.0024809126475568515,0.008174625858604286,0.007835987062574655,0.002025284448913096,0.0011210818398843239,0.0012939260394345057,0.0008154239091887746,0.0007017428257429701,0.0009864601090715697,0.0009046071955194399,0.0004415455010691394,0.00018348481959449292,0.00016748694812607543,2.272202200123741e-05,0.5489749796580409
16.25,0.005935995365813963,0.012961349596331993,0.010241691827611168,0.012414450753391912,0.004560290028838296,0.012125460471860475,0.009324684281585126,0.01609026151227037,0.01614966986503565,0.004509923974930376,0.004361746563442085,0.004739508762908018,0.00254888059583203,0.002466406465406064,0.00808723384348516,0.007750008798851576,0.002003956795993886,0.0011194308918235003,0.0012924238476888453,0.0008025322973179232,0.0006917872770020676,0.0009780540145363156,0.0008965386226050346,0.0004373197068769945,0.00018285376572578648,0.00016738672442008124,2.250802821444011e-05,0.5458568573010277
16.3,0.005934076145065934,0.012917947571711821,0.010236651463475164,0.01240353499585571,0.004534818091337356,0.012039325695128653,0.009234278880857703,0.016041741559290026,0.016095440414094223,0.004452977767914474,0.004359702104261115,0.004720251853964944,0.002528561204010717,0.002452481401561284,0.008000677153351041,0.007664881088482613,0.001982625178862099,0.001117937055398347,0.0012908133756406065,0.0007899617381199349,0.0006821189413231747,0.0009696801803868112,0.0008885072161015875,0.00043307610227655367,0.0001822677462586557,0.0001672745570717919,2.229298867358553e-05,0.5427625634609462
16.35,0.0059321519832974305,0.012874575740300752,0.01023157948997299,0.012392561208526626,0.004509954676162292,0.011953490405411788,0.009144517977222504,0.01599310324014984,0.016041110805634747,0.004396516372529477,0.0043574682820697805,0.004700671145389654,0.002508931708239508,0.002439121055563532,0.007914950443703779,0.007580598044190611,0.0019612971989488924,0.0011165908823863866,0.0012890930527759206,0.0007777069677458118,0.00067273210358281,0.0009613395756597939,0.0008805137936270581,0.0004288166091897461,0.00018172465907731496,0.00016715001162935272,2.2077003280939575e-05,0.5396918464593817
16.400000000000002,0.005930222888657851,0.012831234923628547,0.01022647588890471,0.01238152949197374,0.00448569059788189,0.011867958122173696,0.00905540267286843,0.015944349161117272,0.015986684074678733,0.004340545968402694,0.004355039493825508,0.004680772590253716,0.0024899753825224176,0.002426309314736202,0.007830048334973862,0.007497153752310087,0.001939980304645167,0.00111538318071949,0.001287261501942499,0.000765762733648952,0.0006636210934105598,0.0009530331346806967,0.0008725591283583481,0.00042454312268057923,0.00018122245190606523,0.00016701268800393948,2.186016850484482e-05,0.5366444578734137
16.45,0.005928288869312282,0.012787925938477121,0.010221340643237714,0.012370439949447908,0.004462016717646447,0.011782732300945075,0.008966933965291692,0.015895481928369766,0.01593216325053341,0.00428507242453966,0.0043524104633671755,0.004660562254993914,0.0024716757512499785,0.002414030352229368,0.0077459654148145105,0.00741454227503555,0.0019186817890992117,0.0011143050118274853,0.0012853175324833875,0.0007541237974841786,0.0006547802871850945,0.0009447617576254713,0.000864643945244265,0.0004202575097784812,0.0001807591220560589,0.00016686221935718486,2.1642581567587972e-05,0.5336201524749863
16.5,0.005926349933441423,0.012744649596865611,0.010216173737106033,0.012359292686867938,0.004438923944364986,0.011697816333391639,0.008879112748469314,0.015846504147550206,0.01587755135630816,0.004230101303476654,0.00434957623391134,0.0046400463111187845,0.002454016588488161,0.0024022686249815395,0.007662696240341459,0.0073327576526129165,0.0018974087882787775,0.001113347687866671,0.001283260133493458,0.0007427849378788321,0.0006462041099116268,0.0009365263116820767,0.0008567689425826373,0.0004159616083915039,0.00018033271613451018,0.00016669827100501317,2.142434175676304e-05,0.5306186883703722
16.55,0.005924406089241514,0.01270140670603585,0.010210975155809578,0.012348087812806562,0.004416403235850028,0.011613213547396172,0.008791939814042525,0.01579741842332775,0.015822851408438515,0.004175637865521294,0.0043465321606061275,0.004619231027143708,0.0024369819171665046,0.0023910088716031417,0.007580235340319246,0.007251793905474915,0.0018761682792872536,0.0011125027688413316,0.001281088467200091,0.0007317409530791183,0.000637887036984478,0.0009283276319667606,0.0008489348080076071,0.00041165722630617747,0.00017994132971844182,0.00016652053933818856,2.1205546397524534e-05,0.5276398270821733
16.6,0.005922457344924258,0.012658198068438197,0.010205744885813283,0.012336825438476218,0.004394445599930118,0.011528927207154139,0.008705415852509321,0.01574822735896399,0.015768066416217686,0.004121687073074592,0.004343273903145705,0.00459812276075187,0.002420556008169468,0.002380236110185833,0.007498577217294578,0.00717164503632121,0.0018549670789237808,0.0011117620596260806,0.001278801862469271,0.0007209866634748536,0.0006298235958383427,0.0009201665216725088,0.0008411422055825431,0.0004073461402708707,0.0001795831069949734,0.00016632875075998512,2.0986287085583593e-05,0.5246833333955465
16.650000000000002,0.005920503708716753,0.012615024481717751,0.010200482914746166,0.01232550567771465,0.004373042095530435,0.011444960513282703,0.00861954145442573,0.015698933555884604,0.015713199381335696,0.004068253595028174,0.004339797418448112,0.00457672795117838,0.0024047233793349585,0.002369935636041719,0.00741771634967758,0.00709230503214415,0.001833811842477395,0.0011111176068965747,0.0012763998084381078,0.0007105169140057625,0.0006220083674918042,0.0009120437520699563,0.00083339175320302,0.0004030300951596017,0.0001792562403701141,0.0001661226606414513,2.076665188199794e-05,0.5217489751374841
16.7,0.005918545188861412,0.012571886738700952,0.0101951892314003,0.012314128646970323,0.004352183833721722,0.011361316602942902,0.00853431711161517,0.015649539613256453,0.015658253297426143,0.004015341811230455,0.004336098953399072,0.004555053111814729,0.0023894687943638968,0.0023600930193763757,0.00733764719377162,0.007013767866200953,0.0018127090627454837,0.0011105616959758743,0.0012738819482745799,0.000700326576452434,0.0006144359879865867,0.0009039600632401588,0.0008256840242613995,0.0003987108032133045,0.000178958970048003,0.00016590205229465526,2.054673062704504e-05,0.5188365231604062
16.75,0.005916581793615888,0.012528785627382532,0.010189863825729709,0.012302694465287655,0.004331861978737826,0.011277998549974676,0.008449743218385326,0.015600048127570232,0.015603231149620587,0.003962955817015772,0.004332175037664245,0.004533104823030687,0.002374777261644583,0.002350694102899501,0.007258364185752418,0.00693602749993313,0.0017916650692670559,0.0011100868476034635,0.0012712480730651032,0.0006904105516150244,0.0006071011497259681,0.0008959161653980367,0.0008180195727625867,0.00039438994335561344,0.000178689583582514,0.0001656667359641239,2.0326615632263946e-05,0.515945751507319
16.8,0.005914613531253005,0.012485721930912881,0.010184506688849168,0.012291203254292076,0.0043120677489621485,0.011195009365044643,0.00836582007275207,0.015550461692228719,0.015548135914110644,0.003911099427790727,0.004328022476572262,0.0045108897252107115,0.00236063403299557,0.0023417249993769157,0.007179861743597222,0.006859077884834083,0.0017706860277615667,0.0011096858146336735,0.0012684981158303475,0.0006807637713827726,0.0005999986027157292,0.0008879127397890892,0.0008103989470776995,0.00039006916058027135,0.00017844641540308676,0.00016541654783659756,2.0106396281978973e-05,0.5130764374710381
16.85,0.00591264041006068,0.01244269642758575,0.010179117813032932,0.01227965513817491,0.004292792417883261,0.011112351995806222,0.008282547877669771,0.015500782897140625,0.01549297055771773,0.0038597761836720317,0.0043236383440707245,0.0044884145120018355,0.00234702460233063,0.002333172089127512,0.007102134268964717,0.006782912964265584,0.001749777939764215,0.001109351578670009,0.0012656321456695368,0.0006713812006973398,0.0005931231557109343,0.0008799504386802162,0.0008028226731394682,0.0003857500654072913,0.00017822784631655794,0.00016515134906930573,1.988615494739267e-05,0.5102283614058972
16.900000000000002,0.0059106624383418495,0.01239970989082634,0.01017369719171337,0.01226805024367808,0.004274027315020018,0.01103002932707199,0.008199926742267567,0.015451014328320132,0.015437738037470521,0.003808989354170468,0.0043190199757572115,0.004465685923769967,0.0023339347042493452,0.002325022017468662,0.007025176149026442,0.006707526675224077,0.0017289466424488902,0.001109077346641618,0.0012626503620333112,0.0006622578394129748,0.000586469677271791,0.0008720298852539688,0.0007952912309863415,0.0003814342334050454,0.00017803230298666677,0.00016487102483712712,1.9665970261988147e-05,0.5074013065001965
16.95,0.005908679624414392,0.012356763089179764,0.010168244819479524,0.012256388700078662,0.00425576382681644,0.010948044180997976,0.008117956683091013,0.01540115856749212,0.015382441300190125,0.0037587419429156647,0.004314164961987217,0.004442710741261499,0.002321350312556764,0.0023172616921134934,0.00694898175825046,0.00663291295005759,0.0017081978086301494,0.001108856547327907,0.0012595530891250683,0.0006533887240564525,0.0005800330967317644,0.0008641516744189932,0.0007878050583614,0.0003771232047754948,0.0001778582573928224,0.00016457548339903744,1.9445923606679386e-05,0.5045950587768715
17.0,0.005906691976611056,0.012313856786299862,0.010162760692075582,0.012244670639173241,0.004237993397506683,0.010866399317279644,0.00803663762534861,0.015351218191703125,0.015327083282082956,0.0037090366924165817,0.004309071141060805,0.004419495779467047,0.0023092576387154667,0.002309878280523329,0.006873545460137969,0.006559065718134092,0.0016875369469358087,0.0011086828278370636,0.0012563407704305498,0.0006447689294896971,0.0005738084050810508,0.0008563163742902936,0.0007803645778695988,0.0003728184839998382,0.0001777042262696627,0.00016426465518409706,1.922609974613566e-05,0.5018094072748479
17.05,0.005904699503279388,0.012270991740938413,0.010157244806399277,0.01223289619526214,0.0042207075299503976,0.010785097433359394,0.00795596940416274,0.01530119577293809,0.015271666908341369,0.0036598760888528208,0.0043037365924896475,0.004396047881684146,0.0022976431302333283,0.002302859207218507,0.0067988616089137,0.006485978907462187,0.0016669694021419948,0.001108550050044011,0.001253013963375307,0.0006363935704779685,0.0005677906557684624,0.0008485245271255333,0.0007729702115442801,0.0003685215395419414,0.00017756877052890378,0.00016393849189702165,1.900658020154146e-05,0.4990441441118356
17.1,0.00590270221278165,0.012228168706934684,0.01015169716050019,0.012221065505133464,0.004203897786438792,0.010704141164645254,0.007875951765824438,0.015251093877742886,0.015216195092751976,0.0036112623668919297,0.00429815963034598,0.004372373913775631,0.0022864934689901563,0.0022961921510506835,0.006724924551170701,0.0064136464462648795,0.0016465003556626594,0.0011084522869930975,0.0012495733341095373,0.0006282578031664291,0.000561974965424688,0.0008407766491914579,0.0007656223633602613,0.00036423380360698444,0.00017745049466495839,0.0001635969656433081,1.878743805851171e-05,0.496299064287131
17.150000000000002,0.005900700113494753,0.012185388433205352,0.010146117753577995,0.012209178708046999,0.004187555789471711,0.01062353308474058,0.007796584369051585,0.015200915066852668,0.015160670737311716,0.0035631975145281594,0.004292338796694897,0.004348480758620475,0.002275795569506326,0.002289865042439633,0.006651728627470374,0.006342062264507323,0.0016261348261858318,0.0011083838192705953,0.0012460196524196698,0.0006203568264678832,0.0005563565145098468,0.0008330732304658529,0.0007583213934658457,0.00035995667195286177,0.00017734804614576776,0.0001632400680740038,1.8568741513175968e-05,0.49357396543469173
17.2,0.005898693213810174,0.012142651663734804,0.0101405065859806,0.012197235945717946,0.004171673222506048,0.010543275705684526,0.007717866786250017,0.015150661894826074,0.015105096731851626,0.0035156832779382192,0.00428627285511131,0.004324375310753768,0.0022655365771564397,0.0022838660605774726,0.006579268173898428,0.006271220295379341,0.0016058776704490675,0.001108339131351872,0.0012423537867659543,0.0006126858833644256,0.0005509305478881729,0.0008254147353591667,0.0007510676193602888,0.00035569150375193507,0.00017726011479023588,0.00016286780955033987,1.8350561906541444e-05,0.4908686478069368
17.25,0.005896681522133889,0.012099959137565766,0.010134863659202225,0.012185237362300514,0.004156241830675821,0.010463371478202999,0.007639798504777041,0.015100336909685269,0.01504947595366832,0.0034687211663497384,0.0042799607842827336,0.004300064471192544,0.0022557038663309644,0.002278183630603133,0.0065075375235775,0.0062011144767335205,0.001585733584146768,0.0011083129079278798,0.0012385766994452041,0.0006052402621256879,0.0005456923753326072,0.0008178016043290501,0.000743861343771179,0.00035143962150079825,0.00017718543213358004,0.00016248021832840557,1.813297559528399e-05,0.4881829144652787
17.3,0.005894665046886292,0.012057311588790335,0.0101291889758814,0.012173183104371365,0.004141253421484233,0.010383822791969963,0.0075623789282070015,0.015049942652561918,0.014993811267163195,0.0034223124569183715,0.004273401771699033,0.004275555142444121,0.002246285038548727,0.0022728064207498165,0.0064365310081372345,0.006131738752479773,0.0015657071029622838,0.0011083000302154085,0.001234689441877743,0.0005980152974463389,0.0005406373719620117,0.0008102342550248002,0.0007367028737045621,0.00034720231097576566,0.0001771227707818367,0.00016207733976380983,1.791605665973759e-05,0.4855165713790303
17.35,0.005892643796502122,0.012014709746541327,0.010123482539798882,0.012161073320912898,0.004126699865468036,0.010304631975878732,0.007485607377598316,0.014999481657349004,0.014938105523489297,0.0033764581996095088,0.004266595207430078,0.004250854223693611,0.0022372679205230604,0.002267723339468088,0.006366242959142465,0.006063087073937068,0.0015458026037178723,0.0011082955722553434,0.0012306931500175049,0.0005910063715054288,0.0005357609786136477,0.0008027130821351536,0.0007295925063002733,0.0003429808212318217,0.00017707094375669948,0.00016165923553605532,1.769986953891096e-05,0.4828694272509929
17.400000000000002,0.00589061777943039,0.01197215433498401,0.01011774435587549,0.012148908163296413,0.004112573096834546,0.010225801298323109,0.0074094830927616305,0.014948956450358587,0.01488236156020586,0.0033311592220808374,0.004259540677992208,0.00422596860616725,0.002228640562184325,0.0022629235325271647,0.006296667709480294,0.005995153401143225,0.0015260243056358443,0.0011082947972029741,0.0012265890398841575,0.000584208914950137,0.0005310587021535055,0.0007952384567860718,0.0007225304999142966,0.0003387763646428255,0.00017702880383182565,0.00016122598289233689,1.7484471334288728e-05,0.48024129324169357
17.45,0.005888587004134298,0.011929646073308181,0.010111974430169875,0.012136687785265114,0.0040988651140716325,0.010147332967488109,0.007334005233528627,0.014898369549985475,0.01482658220094051,0.003286416134562066,0.004252237960304303,0.004200905168668204,0.002220391234661457,0.0022583963800968804,0.0062277995947067795,0.0059279317041235355,0.0015063762717043999,0.0011082931536142153,0.0012223784032160297,0.0005776184078064295,0.0005265261157270055,0.0007878107269520706,0.0007155170680078789,0.0003345901169808131,0.00017699524286171985,0.00016077767391064248,1.726992139688036e-05,0.4776319828969517
17.5,0.00588655147909117,0.01188718567572059,0.0101061727698762,0.012124412342916988,0.004085567980531015,0.010069229131650002,0.007259172881021042,0.014847723466376812,0.014770770255059082,0.0032422293347282773,0.0042446870157341245,0.004175670773281462,0.002212508428225107,0.002254131493812707,0.006159632954353936,0.005861415964118991,0.0014868624101418682,0.0011082862717314082,0.0012180626032425527,0.0005712303803190794,0.0005221588589525257,0.0007804302190967078,0.0007085524046829227,0.0003304232175323101,0.00017696919110427552,0.0001603144147821584,1.7056286205933686e-05,0.4750413123268203
17.55,0.0058845112127923725,0.011844773851437737,0.01010033938332176,0.012112081994687548,0.004072673824985218,0.009991491879485533,0.007184985038919545,0.01479702070110763,0.014714928517343072,0.003198599012563587,0.004236887984235571,0.004150272261244501,0.002204980850194888,0.0022501187138261576,0.006092162133197826,0.005795600174774973,0.0014674864759532823,0.001108269959772201,0.00121364307057486,0.0005650404137234724,0.0005179526380601568,0.0007730972396907996,0.000701636710821185,0.0003262767692496556,0.00017694961653801384,0.00015983632511288305,1.6843632959168993e-05,0.47246910036632683
17.6,0.005882466213743242,0.011802411304678994,0.010094474279964518,0.012099696901332443,0.00406017484215851,0.009914123240389974,0.007111440634731974,0.014746263746862298,0.01465905976767464,0.003155525155211798,0.004228841178577324,0.004124716448980326,0.0021977974228131396,0.002246348105842787,0.006025381482488369,0.005730478343291088,0.001448252072573375,0.0011082402002248267,0.0012091212992131118,0.0005590441409515449,0.0005139032259780083,0.0007658120753204932,0.0006947701887808556,0.00032215183893541513,0.00017693552417500632,0.000159343537244099,1.6632019371186454e-05,0.4699151684689254
17.650000000000002,0.005880416490463008,0.01176009873466009,0.010088577470390561,0.012087257225909934,0.004048063293232177,0.009837125184803864,0.007038538521060606,0.014695455087121941,0.014603166770729181,0.003113007551811001,0.0042205470786633404,0.00409901012428956,0.0021909472810875833,0.002242809958149943,0.005959285361141658,0.005666044491533002,0.0014291626535903226,0.001108193146152929,0.0012044988426690713,0.000553237247274179,0.000510006462368343,0.0007585749918019317,0.0006879530123612504,0.0003180494574580491,0.00017692595537040714,0.000158836195591194,1.6421492381932167e-05,0.4673793404142722
17.7,0.005878362051484717,0.011717836835586939,0.0100826489663115,0.012074763133763261,0.004036331506324467,0.009760499624548185,0.006966277476868051,0.014644597195857771,0.014547252275675418,0.0030710457983091424,0.004212006325945531,0.004073160042698242,0.0021844197706051512,0.002239494778636347,0.00589386813689545,0.005602292657107013,0.0014102215245447233,0.0011081251175129292,0.001199777310202389,0.0005476154708823132,0.0005062582536157424,0.0007513862339931785,0.0006811853091481058,0.00031397061999706416,0.0001769199871294675,0.00015831445600041324,1.6212097951456137e-05,0.4648614421417404
17.75,0.005876302905355159,0.011675626296649807,0.010076688780561774,0.012062214792502865,0.0040249718769455635,0.009684248413167711,0.0068946562087413565,0.01459369253723036,0.014491319015882968,0.0030296393022576965,0.004203219717928892,0.004047172923957994,0.0021782044453192047,0.0022363932918054844,0.005829124187428521,0.005539216894398097,0.0013914318447984873,0.0011080325974867561,0.0011949583631690134,0.0005421746034089793,0.0005026545727694491,0.0007442460271943936,0.0006744671774591381,0.0003099162863159268,0.00017691673141286292,0.00015777848512336926,1.6003890442845576e-05,0.46236130186980234
17.8,0.005874239060634789,0.011633467802017839,0.010070696927095907,0.012049612371988514,0.004013976868427915,0.0096083733462824,0.0068236733521540305,0.014542743565294846,0.01443536970863739,0.00298878728758079,0.004194188202769299,0.0040210554486952745,0.0021722910653123044,0.0022334964357847474,0.005765047901444647,0.00547681127557225,0.0013727966294685263,0.0011079122288326236,0.001190043711480103,0.0005369104903944368,0.000499191459441971,0.0007371545791003112,0.0006677987184405551,0.0003058873810610611,0.0001769153344411321,0.00015722845980926342,1.5796930029348577e-05,0.4598787503163551
17.85,0.005872170525897655,0.011591362030833904,0.010064673420985677,0.01203695604431129,0.004003339012332289,0.009532876161946483,0.006753327472725519,0.014491752723712052,0.014379407054862622,0.002948488799317126,0.0041849128739640746,0.003994814255206375,0.0021666695945366087,0.00223079535933216,0.005701633679721798,0.005415069891543784,0.0013543187514202621,0.0011077608102563776,0.0011850351101697616,0.0005318190316965065,0.0004958650196659675,0.0007301120805495681,0.0006611800456711765,0.0003018847940852801,0.00017691497599899765,0.0001566645665146495,1.5591270617968803e-05,0.45741362071331576
17.900000000000002,0.005870097309731319,0.011549309657209792,0.010058618278417208,0.012024245983775482,0.003993050908829876,0.00945775854101512,0.006683617067477862,0.014440722445465511,0.014323433738850803,0.00290874270833229,0.004175394965135379,0.00396845593639493,0.002161330198533926,0.002228281418842478,0.005638875936127314,0.005353986852908372,0.0013360009433162005,0.0011075752928057985,0.0011799343560699037,0.0005268961818481748,0.0004926714257113835,0.0007231187046685877,0.0006546112611730845,0.00029790938079404914,0.00017691486874030015,0.00015608700073034153,1.5386952370757677e-05,0.45496574855243577
17.95,0.005868019420736784,0.011507311350221757,0.010052531516688017,0.012011482366880355,0.003983105227060818,0.009383022107518372,0.006614540566089151,0.014389655152584396,0.014267452427999441,0.0028695477159990856,0.0041656358449064295,0.003941987036848657,0.0021562632421373794,0.002225946175354364,0.0055767690985997,0.005293556290842554,0.001317845799714959,0.0011073527762901038,0.0011747432845905074,0.0005221379503644766,0.000489606915864735,0.0007161746058970771,0.000648092426174091,0.0002939619625130282,0.00017691425749423242,0.00015549596642500452,1.5184008036232011e-05,0.4525349713164644
18.0,0.005865936867528418,0.011465367773906365,0.010046413154203966,0.011998665372301806,0.003973494705469485,0.009308668429042244,0.006546096332143432,0.014338553255872315,0.014211465772555838,0.002830902358843647,0.0041556370118704415,0.003915414050052091,0.0021514592871565695,0.0022237813915602853,0.005515307610097698,0.0052337723579703975,0.0012998557792163155,0.0011070905057267613,0.0011694637666034942,0.0005175404020006215,0.000486667794172395,0.0007092799205980624,0.0006416235611280221,0.000290043326875405,0.00017691241857350977,0.0001548916755051681,1.4982476318433221e-05,0.4501211284683849
18.05,0.005863849658733874,0.011423479587256714,0.010040263210476155,0.011985795180873936,0.0039642121521168755,0.009234699017116656,0.0064782826643768,0.014287419154642015,0.014155476405368817,0.0027928050131552657,0.004145400089652185,0.003888743415732139,0.002146909090048082,0.0022217790288207038,0.005454485929517365,0.005174629229198099,0.0012820332066480276,0.0011067858678175918,0.0011640977054284526,0.0005130996569632824,0.0004838504301496749,0.0007024347691528616,0.0006352046757623778,0.0002861542282276117,0.0001769086590850668,0.0001542743472916792,1.4782406943764998e-05,0.4477240616736255
18.1,0.005861757802994021,0.011381647444218964,0.01003408170611775,0.0119728719755705,0.003955250444970469,0.009161115327610039,0.00641109779791926,0.014236255236455893,0.014099486941647595,0.002755253899557865,0.004134926822061926,0.0038619815173332275,0.0021426035995730963,0.0022199312441840754,0.0053942985325777255,0.00511612110251712,0.0012643802752902986,0.0011064363874560197,0.0011586470339183925,0.0005088118910769069,0.0004811512584574382,0.0006956392576904689,0.0006288357955611273,0.0002822953880520816,0.00017690231624383482,0.0001536442080126721,1.4583851122375533e-05,0.4453436149628009
18.150000000000002,0.0058596613089628635,0.011339871993689191,0.010027868662840738,0.011959895941486264,0.003946602532171897,0.009087918761130393,0.006344539905532124,0.014185063876872366,0.014043499978727836,0.002718247087541264,0.004124219068341523,0.0038351346796189232,0.0021385339544438193,0.002218230387414102,0.005334739912675703,0.005058242199776646,0.0012468990491339654,0.001106039724267203,0.0011531137116437076,0.0005046733359068787,0.0004785667785479342,0.0006888934779538852,0.0006225169551263457,0.0002784674954057795,0.0001768927566901275,0.0001530014903129207,1.4386847726199424e-05,0.4429796346102109
18.2,0.005857560185307468,0.011298153879510593,0.010021624103452618,0.01194686726581826,0.003938261432282781,0.009015110663432599,0.0062786070988406105,0.014133847439198047,0.013987518095844802,0.002681782499950433,0.004113278798502345,0.003808209166396895,0.002134691480960392,0.0022166689980256233,0.005275804581710974,0.005000986767425997,0.0012295914651686169,0.0011055936691826609,0.0011474997221725116,0.0005006802788413005,0.0004760935542814873,0.0006821975058675274,0.0006162481661057219,0.00027467120737328536,0.00017687937581113654,0.00015234643277917188,1.4191420822744458e-05,0.4406319688242594
18.25,0.005855454440707883,0.011256493740470984,0.010015348051853017,0.011933786137846956,0.003930220234509073,0.008942692325831721,0.00621329742956134,0.014082608274245699,0.013931543853913524,0.002645857917431025,0.0041021080887546765,0.0037812111783641117,0.002131067690639867,0.002215239802330476,0.005217487070881333,0.004944349077227677,0.0012124593356970018,0.0011050961410509058,0.0011418070704454903,0.0004968290631331265,0.0004737282135156238,0.0006755514008524282,0.0006100293956850105,0.00027090714953324644,0.00017686159706700817,0.0001516792794810249,1.39975919238947e-05,0.43830046755679297
18.3,0.00585334408385707,0.011214892210300663,0.010009040533030259,0.01192065274891733,0.003922472098904279,0.008870664985622204,0.0061486088907244905,0.01403134872009798,0.013875579795316022,0.0026104709828296403,0.00409070911702818,0.003754146851069253,0.002127654277838804,0.0022139357104945887,0.00515978193144928,0.0048883234269417675,0.0011955043506722606,0.001104545183285475,0.0011360377802434208,0.0004931160879043313,0.0004714674476681728,0.0006689552071835232,0.0006038605798929397,0.00026717591643705003,0.00017683887132193308,0.00015100027952715138,1.3805393896887449e-05,0.43598498260700996
18.35,0.005851229123460821,0.011173349917670555,0.01000270157305785,0.011907467292419852,0.003915010256551889,0.00879902982650261,0.006084539417890261,0.013980071101876903,0.013819628443695412,0.002575619205547267,0.004079084158582966,0.0037270222529892615,0.0021244431173709616,0.002212749813607524,0.005102683735480355,0.004832904140982247,0.0011787280800546146,0.0011039389605516558,0.001130193891745487,0.0004895378081137494,0.0004693080112558222,0.0006624089564438898,0.0005977416577695296,0.00026347807209858246,0.0001768106761806411,0.0001503096866368679,1.3614871161937554e-05,0.4336853678719286
18.400000000000002,0.005849109568237686,0.011131867486190702,0.009996331199090908,0.011894229963771383,0.0039078280097273755,0.008727787979005813,0.006021086890359434,0.013928777731519015,0.013763692303756923,0.0025412999658445397,0.004067235581710765,0.00369984338371708,0.0021214262621215224,0.002211675380765622,0.005046187076553896,0.0047780855710459515,0.0011621319761843355,0.0011032757554930955,0.0011242774591765292,0.0004860907344901825,0.000467246721409566,0.0006559126688616988,0.0005916725898391836,0.00025981415049398574,0.00017677651533065775,0.00014960775872701297,1.342606540648535e-05,0.43140147943612855
